Hindi,Malayalam
चालन,ആവർത്തനം
चालन धारा,ചണംകരണം
चालकता,ചാരന്വിറ്റി
चालक,മേല്നോട്ടക്കാരി
"संरूपण, विन्यास",കോൺഫിഗറേഷൻ
"संबंधन, संयोजन",കൂട്ടുകെട്ട്
"संबद्धता, योजकता",കണക്റ്റിവിറ്റി
"संबंधक, योजक",കണക്റ്റർ
सुसंगति,സ്ഥിരത
सुसंगततः,സ്ഥിരമായി
कन्सोल,കൺസോൾ
" स्थिर , नियतांक, स्थिरांक   , नियत",സ്ഥിരമായ
" अचर कोणांक  , अचर आयाम",സ്ഥിരമായ വ്യാപ്തി
संपर्क माइक्रोफोन,മൈക്രോഫോൺ ബന്ധപ്പെടുക
पात्र आरूप,കണ്ടെയ്നർ ഫോർമാറ്റ്
संदूषण,മലിനമാക്കല്
" अंतर्वस्तु , अंश",സന്തുഷ്ടമായ
" निकटस्थ, समीपस्थ  , संलग्न , संस्पशब",തുടർച്ചനാൽ
"सांतत्य, सातत्य, निरंतरता",തുടർച്ച
सातत्य बूथ,തുടർച്ച ബൂത്ത്
सातत्य घुंडी,തുടർച്ച നോബ്
"सतत, निरंतर, अविरल, अविच्छिन्न",ഇടതടവില്ലാതെ
"सतत चाप, अविच्छिन्न चाप",തുടർച്ചയായ ആർക്ക്
सतत तरंग,തുടർച്ചയായ തരംഗം
समोच्च रेखा,കോണ്ടൂർ ലൈൻ
समोच्च रेखीय योजना,കോണ്ടൂർ പ്ലാൻ
" संविदा  , संकुचित करना",ഉടന്വടി
संकुचन,സങ്കോചനം
विपर्यास अनुपात,ദൃശ്യതീവ്രത അനുപാതം
नियंत्रण परिपथ,നിയന്ത്രണ സർക്യൂട്ട്
नियंत्रण इलेक्ट्रोड,ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക
नियंत्रण उपस्कर,ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക
नियंत्रण ग्रिड,നിയന്ത്രണ ഗ്രിഡ്
नियंत्रण रेखा,നിയന്ത്രണ രേഖ
नियंत्रण पैनल,നിയന്ത്രണ പാനൽ
नियंत्रण कक्ष,നിയന്ത്രണ മുറി
नियंत्रण सारणी,നിയന്ത്രണ പട്ടിക
"नियंत्रण मीनार, नियंत्रण टावर",നിയന്ത്രണ ഗോപുരം
नियंत्रक,കണ്ട്രോളർ
अभिसरण,ഒത്തുപണി
अभिसारी लेन्स,മൊത്തത്തിലുള്ള ലെൻസ്
परिवर्तक,കവർത്തനമാർഗ്ഗം
उत्तल लेन्स,കൺവെക്സ് ലെൻസ്
संवलन,സാരമക്ഷമമായ
संवलन कोडित,പരിമിതി കോഡ് ചെയ്തു
"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र",പരിണാമപരമായ പരസ്പരബന്ധം
"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण",പരിണാമപരമായ സംക്രമണ
कुकी,കുക്കി
कुकियर,കുക്കിതാവ്
सहप्रक्रमक,കോപാസസ്സർ
"डोरी, कॉर्ड",ചരട്
"किरीट, कोरोना",കൊറോണ
किरीट विसर्जन,കൊറോണ ഡിസ്ചാർജ്
सहसंबंधन,പരസ്പരബന്ധം
"कोसाइन घटक, कोज्या घटक",കോസിൻ ഘടകം
"कोज्या तरंग, कोसाइन तरंग",കോസിൻ തരംഗം
अंतरिक्ष रव,കോസ്മിക് ശബ്ദം
"गणक, काउंटर",കൗണ്ടര്
वामावर्त,എതിർ ഘടികാരദിശയിൽ
युग्मक,കപ്ലർ
युग्मन,കപ്ലിംഗ്
युग्मन संधारित्र,കപ്ലിംഗ് കണ്ടൻസർ
"युग्मन जालक्रम, युग्मन नेटवर्क",കപ്ലിംഗ് നെറ്റ്വർക്ക്
युग्मन प्रतिरोध,Conpling പ്രതിരോധം
सहसंयोजी आबंध,കോവാലന്റ് ബോണ്ട്
"व्याप्ति, कवरेज",കവറേജ്
ध्वंस,തകര്ച്ച
क्रांतिक बैंड,ഗുരുതരമായ ബാൻഡ്
क्रांतिक अवस्था,ഗുരുതരമായ അവസ്ഥ
क्रांतिक युग्मन,ഗുരുതരമായ കപ്ലിംഗ്
क्रांतिक आवृत्ति,ഗുരുതരമായ ആവൃത്തി
क्रांतिक प्राचल,ഗുരുതരമായ പാരാമീറ്റർ
मकरदंती क्लिप,മുതല ക്ലിപ്പ്
पार मंदन,ക്രോസ് മങ്ങൽ
क्रॉस मॉडुलन,ക്രോസ് മോഡുലേഷൻ
"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता",ക്രോസ് ടോക്ക്
पारमंद,ക്രോസ്ഫേഡ്
" गूढ़लेखन  , गूढ़लेखिकी,  क्रिप्टोग्राफी",ക്രിപ്റ്റോഗ്രഫി
क्रिस्टल,സ്ഫടികം
क्रिस्टल फिल्टर,ക്രിസ്റ്റൽ ഫിൽട്ടർ
"अनुसंकेत, इंगित",ശീതം
अनुसंकेत चिह्न,ക്യൂ മാർക്ക്
अनुसंकेत युक्ति,ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം
धारा अपवाह,നിലവിലെ ഡ്രെയിൻ
धारामापी,നിലവിലെ മീറ്റർ
धारा ट्रांसफार्मर,നിലവിലെ ട്രാൻസ്ഫോർമർ
"प्रसंकेतक, कर्सर",കഴ്സർ
वक्र,വളവ്
अंतक आवृत्ति,ആവൃത്തി മുറിക്കുക
कर्तक,മുറിവ്
साइबर कैफे,സൈബർ കഫേ
साइबर सुरक्षा,സൈബർ സുരക്ഷ
साइबर स्पेस,സൈബർ സ്ഥലം
"चक्र, आवर्तन",ആവൃത്തി
चक्रीय,ചാക്രിക
डी.सी. (दिष्टधारा) घटक,D.C. ഘടകം
डी.सी. प्लेट षक्ति,D.C. പ്ലേറ്റ് വൈദ്യുതി
डी.सी. पुनः स्थापन,D.C. പുനസ്ഥാപിക്കൽ
अवमंदक डायोड,ഡാംപ്പർ ഡയോഡ്
अवमंदन,നനഞ്ഞ
अदीप्त,ഇരുണ്ട
"आंकड़ा, डाटा",ഡാറ്റ
आंकड़ा प्रसारण,ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്
आंकड़ा संपीडन,ഡാറ്റ കംപ്രഷൻ
"आंकड़ा प्रवेधन, डाटा प्रवेधन",ഡാറ്റ ഡ്രില്ലിംഗ്
"डाटा कूटलेखन, आंकड़ा कूटलेखन",ഡാറ്റ എൻക്രിപ്ഷൻ
आंकड़ा संचिका,ഡാറ്റ ഫയൽ
"डाटा संचालन, आंकड़ा संचालन",ഡാറ്റ കൈകാര്യം ചെയ്യൽ
आंकड़ा खनन,ഡാറ്റ ഖനനം
"आंकड़ा प्रक्रमण, डाटा प्रक्रमण",ഡാറ്റ പ്രോസസ്സിംഗ്
"डाटा प्रक्रमक, आंकड़ा प्रक्रमक",ഡാറ്റ പ്രോസസ്സ്
आंकड़ा लघुकृत बिट तंत्र,ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം
आंकड़ा सेवा,ഡാറ്റ സേവനം
"डाटा पत्र, आंकड़ा पत्र, डाटा शीट",ഡാറ്റ ഷീറ്റ്
"डाटा भंडारण, आंकड़ा भंडारण",ഡാറ്റ സംഭരണം
"डाटा प्रवाह, आंकड़ा प्रवाह",ഡാറ്റ സ്ട്രീം
आंकड़ा रूपांतरण,ഡാറ്റ പരിവർത്തനം
"डाटा संचरण, आंकड़ा संचरण",ഡാറ്റ ട്രാൻസ്മിഷൻ
"आंकड़ा आधार,  डाटा बेस",ഡാറ്റാബേസ്
आंकड़ा प्रसारण,അപകീർത്തികരമായ
"आंकड़ा-लेख, डाटाग्राम",ഡാറ്റാഗ്രാം
"डेसिबल मीटर, dB मीटर",ഡിബി മീറ്റർ
अमॉडुलित प्रसारण,ചത്ത വായു
पूर्ण लघु परिपथ,ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്
मूक स्थल,ചത്ത സ്ഥലം
गतिरोध,ഡെഡ്ലോക്ക്
दोषमार्जन कार्यक्रम,ഡീബഗ് പ്രോഗ്രാം
"डीबगिंग, दोषमार्जन",ഡീബഗ്ഗിംഗ്
ध्वनि-क्षय,ശബ്ദത്തിന്റെ ക്ഷയം
डेसिबल,ഡെസിബെൽ (ഡിബി)
"दशमलव, दशमिक",ദശാംശ
दशमिक कोड,ദശാംശ കോഡ്
दशमिक डिजिट,ദശാംശ അക്ക
कूटवाचन,അനുശാസിക്കുന്നു
"कूट वाचक, विकोडक",അചഞ്ചര്
"कूट वाचन, विकोडन",ഡീകോഡിംഗ്
अंकीय संचरण विकोडन,ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു
विसंपीडन,വികൃതമായ
वियुग्मन,തളർത്തുക
वियुग्मन परिपथ,സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു
"वियुग्मन जालक्रम, वियुग्मन नेटवर्क",നെറ്റ്വർക്ക് തീരുമാനിക്കുക
"विकोडन, विकूटन, विगोपन",ഡീക്രിപ്ഷൻ
समर्पित लाइन,സമർപ്പിതരേഖ
वि-अंतः स्थापन,ഡി-എംബഡിംഗ്
विप्रबलन,ഡി-is ന്നൽ
"स्वतः निर्धारित, डिफाल्ट",കുറ്റം
गुणता दोष,ഗുണനിലവാരത്തിൽ തകരാറ്
"सदोष, दोषपूर्ण",കുറവുള്ള
"सदोष एकक, दोषपूर्ण एकक",വികലമായ യൂണിറ്റ്
"परिभाषा, स्पष्टता",നിര്വചനം
विक्षेपण,വ്യതിചലനം
"विरूपण, विकृति",അവശമനം
एकीकरण,വഞ്ചന
"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली",ഡി-ഗെയ്സിംഗ് കോയിൽ
"डिग्री, अंश",ഡിഗ്രി
वि-अंतरापत्रक,ഡി-ഇന്റർലീവ്
डिले लाइन,കാലതാമസം
विलंब काल,കാലതാമസം
विलंबित फ्रेम स्मृति,ഫ്രെയിം മെമ്മറി വൈകി
विलंबित क्रमवीक्षण,സ്കാനിംഗ് വൈകി
विलंबित तुल्यकालन संकेत,സമന്വയ സിഗ്നൽ വൈകി
"प्रदान, प्रस्तुति",പസവം
"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली",ഡെലിവറി സംവിധാനം
विमॉडुलन,പൊളിക്കുക
विमॉडुलक कार्ड,ഡിമോഡലേറ്റർ കാർഡ്
विबहुसंकेतक,ലംതിപ്റ്റൻ
क्षेत्र गहराई,ഫീൽഡിന്റെ ആഴം
अवरोहण,അവരോഹണം
अभिकल्प विनिर्देश,ഡിസൈൻ സവിശേഷത
डेस्कटॉप,ഡെസ്ക്ടോപ്പ്
"संसूचक उत्पाद, संसूचक निर्गत",ഡിറ്റക്ടർ .ട്ട്പുട്ട്
विचलन,വതിചലനം
"युक्ति, साधन",ഉപായം
युक्ति चालक,ഉപകരണ ഡ്രൈവർ
नैदानिकी,ഡയഗ്നോസ്റ്റിക്സ്
आरेख,രേഖാലേഖം
संवाद पथ,ഡയലോഗ് ട്രാക്ക്
व्यासीय विधा,വ്യാജ മോഡ്
"हीरक स्टाइलस, हीरक सुई",ഡയമണ്ട് സ്റ്റൈലസ്
"मध्यपट, तनुपट",ഡയഫ്രം
तनुपटीय अवशोषक,ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ
द्विशाखी श्रवण,ഡിക്കോട്ടിക് ലിസണിംഗ്
"डाइइलेक्ट्रिक, परावैद्युत",ഡീലക്റ്റിക്
"डाइइलेक्ट्रिक भंग, परावैद्युत भंग",ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്
परावैद्युत हानि,ഡീലക്ട്രിക് നഷ്ടം
अंतर आवृत्ति,വ്യത്യാസ ആവൃത്തി
अंतर आवृत्ति विरूपण,വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD)
"अंतर स्वरक, अंतर टोन",വ്യത്യാസ സ്വരം
विभेदी प्रवर्धक,ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ
विवर्तन,ഡിഫ്രാക്ഷൻ
विसारक,ഡിഫ്യൂസർ
अंक,അക്കം
"अंकीय, डिजिटल",ഡിജിറ്റൽ
अंकीय विरूपण साक्ष्य,ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്
अंकीय श्रव्य,ഡിജിറ്റൽ ഓഡിയോ
"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर",ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ
"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र",ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ
"अंकीय कैमरा, डिजिटल कैमरा",ഡിജിറ്റൽ ക്യാമറ
"अंकीय कंप्यूटर, डिजिटल कंप्यूटर",ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
"अंकीय आंकड़ा, अंकीय डाटा",ഡിജിറ്റൽ ഡാറ്റ
अंकीय संपादन,ഡിജിറ്റൽ എഡിറ്റിംഗ്
"अंकीय उत्तेजक, डिजिटल एक्साइटर",ഡിജിറ്റൽ എക്സൈറ്റർ
"अंकीय फिल्टर, अंकीय निस्यंदक",ഡിജിറ്റൽ ഫിൽട്ടർ
अंकीय फ्रेम तुल्यकालक,ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം
अंकीय विरासत,ഡിജിറ്റൽ പൈതൃകം
अंकीय प्रतिबिंब,ഡിജിറ്റൽ ഇമേജ്
अंकीय लाइबेरी,ഡിജിറ്റൽ ലൈബ്രറി
"डिजिटल मीटर, अंकीयमापी",ഡിജിറ്റൽ മീറ്റർ
अंकीय मॉडुलन,ഡിജിറ്റൽ മോഡുലേഷൻ
अंकीय बहुसंकेत,ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്
अंकीय जालक्रम,ഡിജിറ്റൽ നെറ്റ്വർക്ക്
अंकीय निर्गत,ഡിജിറ്റൽ .ട്ട്പുട്ട്
"अंकीय प्रतिश्रवण, अंकीय प्लेबैक",ഡിജിറ്റൽ പ്ലേബാക്ക്
विष्वव्यापी अंकीय रेडियो,ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം)
अंकीय अभिलेखन,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
अंकीय क्रांति,ഡിജിറ്റൽ വിപ്ലവം
अंकीय संकेत,ഡിജിറ്റൽ സിഗ്നൽ
डिजिटल सिगनल प्रक्रमण,ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP)
"अंकीय हस्ताक्षर, अंकीय चिd",ഡിജിറ്റൽ ഒപ്പ്
"अंकीय प्रौद्योगिकी , डिजिटल प्रौद्योगिकी",ഡിജിറ്റൽ സാങ്കേതികവിദ്യ
अंकीय-अनुरूप परिवर्तक,അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ
"अंकीय –ष्य, डिजिटल वीडियो",ഡിജിറ്റൽ വീഡിയോ
अंकीय वोल्टतामापी,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
अंकरूपण,ഡിജിറ്റലൈസേഷൻ
"अंकरूपण, अंकीकरण",ഡിജിറ്റൈസേഷൻ
"अंकीकृत –ष्य, अंकीकृत वीडियो",ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
"अंकक, अंकरूपक",ഡിജിറ്റൈസർ
मंद,മങ്ങിന്
"विमा, विस्तार",പരിമാണം
मंदक,മയക്കുമരുന്ന്
डायोड,ഡയോഡ്
नति,മുക്കുക
द्विसंकेतक,ഡി മെൽക്സർ
द्विधुवी ऐन्टेना,ഡിപ്ലോൾ ആന്റിന
सीधा प्रसारण,നേരിട്ടുള്ള പ്രക്ഷേപണം
दिष्टधारा (डी सी),നേരിട്ടുള്ള കറന്റ് (ഡി സി)
"सीधा पिकअप, पकड़ना",നേരിട്ടുള്ള പിക്ക് അപ്പ്
प्रत्यक्ष पठन यंत्र,നേരിട്ടുള്ള വായന ഉപകരണം
प्रत्यक्ष अभिलेखन,നേരിട്ടുള്ള റെക്കോർഡിംഗ്
दिशिक ऐन्टेना,ദിശാസൂചന ആന്റിന
दिशिक युग्मक,ദിശാസൂചന കപ്ലർ
दिशिक माइक्रोफोन,ദിശാസൂചന മൈക്രോഫോൺ
"दिशात्मकता, दिशिकता",നിര്ദേശം
निर्देशिका,മേല്വിലാസപ്പട്ടിക
असमर्थ,പ്രവർത്തനരഹിതമാക്കുക
डिस्क ऐन्टेना,ഡിസ്ക് ആന്റിന
डिस्क आधारित भंडारण,ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം
"अलग, विविक्त, भिन्न",അപവാദം
"डिस्क, चक्रिका",ചകം
"डिस्क ड्राइव, चालक",ഡിസ്ക് ഡ്രൈവ്
डिस्क नियतांश,ഡിസ്ക് ക്വാട്ട
डिस्केट,അകെച്ചെറ്റ്
"विस्थापन, प्रभ्रंश",സ്ഥാനഭാവം
"प्रकीर्णन, परिक्षेपण",പതിക്കല്
विस्थापन,സ്ഥാനമാറ്റാം
प्रदर्शित करना; प्रदर्श,പദര്ശനം
प्रदर्श एकक (कन्सोल),ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ)
क्षय,ഭിന്നിപ്പ്
"बेसुरापन, असंनादिता",വൈരാഗ്യം
आसुत जल,വാറ്റിയെടുത്ത വെള്ളം
विरूपण,വളച്ചൊടിക്കൽ
वितरण,വിതരണ
वितरण प्रवर्धक,വിതരണം ആംപ്ലിഫയർ
"विभाजन, प्रभाग",ഡിവിഷൻ
भाजक,ഭിചതീരം
"प्रलेख, दस्तावेज",രേഖ
"डोल्बी अंकीय, डोल्बी डिजिटल",ഡോൾബി ഡിജിറ്റൽ
प्रक्षेत्र,ഡൊമെയ്ൻ
प्रक्षेत्र नियंत्रक,ഡൊമെയ്ൻ കണ്ട്രോളർ
डॉप्लर प्रभाव,ഡോപ്ലർ ഇഫക്റ്റ്
द्विधुव,ഡബിൾ പോൾ (ഡിയോൾ)
द्विधुव एकल क्षेप स्विच,ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്
"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क",ഇരട്ട സൈഡ് ഡിസ്ക്
द्विक,ഇരട്ട
अधोगामी तरंग,താഴേക്ക് വരുന്ന തരംഗം
अनुप्रवाह,താഴേക്ക് അരുവി
"अधोयोजन, डाउनलिंक",ഡൗൺലിങ്ക്
"डाउनलोड, अधोभार",ഡൗൺലോഡ്
अधोभारण,ഡൗൺലോഡുചെയ്യുന്നു
" आरेखण , आहरण",ഡ്രോയിംഗ്
"प्रवेधन बिट, बरमा अणी",ഡ്രില്ലിംഗ് ബിറ്റ്
प्रवेधन यंत्र,ഡ്രില്ലിംഗ് മെഷീൻ
"चालन, ड्राइव",ഓടിക്കുക
"ड्रम, ढोल",ചെണ്ട
शुष्क बल्ब तापमान,ഡ്രൈ ബൾബ് താപനില
शुष्क सेल,വരണ്ട സെൽ
"ड्राई सोल्डर, विफल सोल्डर",ഡ്രൈ സോൾഡർ
द्वि चैनल विधा,ഡ്യുവൽ ചാനൽ മോഡ്
"डबीकरण, काट-छाँट, अंतरण",ഡബ്ബിംഗ്
"निष्फल, निरर्थक",ദുരുപയോഗം
निपात,ഉപേക്ഷിക്കുക
द्वैध,ഡ്യുപ്ലെക്സ്
अवधि,കാലയളവ്
"धूल, धूलि",പൊടി
धूलि दोष,പൊടി ബഗ്
धूलि रोधी,പൊടി തെളിവ്
"झाड़न, धूलित्र",ദുണ്രന്മാര്
"गतिक, गतिशील",ചലനാത്മക
गतिक बिट नियतन,ഡൈനാമിക് ബിറ്റ് വിഹിതം
गतिक अंतरामॉडुलन विरूपण,ഡൈനാമിക് ഇന്റർമോഡുലേഷൻ വക്രീകരണം (മങ്ങിയത്)
"गतिक क्वांटमन, गतिक क्वांटमीकरण",ഡൈനാമിക് ക്വാണ്ടൈസേഷൻ
गतिक परास,ഡൈനാമിക് റേഞ്ച്
गतिक परास नियंत्रण,ഡൈനാമിക് റേഞ്ച് നിയന്ത്രണം
डाइनेमो,ഡൈനാമോ
"कर्णफोन, ईयरफोन",ഇയർ ഫോൺ
भूमि,ഭൂമി
भू-उभार,എർത്ത് ബൾബ്
भू-प्रतिरोध,ഭൂമി ചെറുത്തുനിൽപ്പ്
भू-छड़,എർത്ത് വടി
भू-उपग्रह,എർത്ത് ഉപഗ്രഹം
भू-केंद्र,ഭൂമി സ്റ്റേഷൻ
भू-टर्मिनल,എർത്ത് ടെർമിനൽ
"भू-संपर्क करना, भू-संपर्कन",പൊയ്ക്കുന്നത്
प्रतिध्वनि,പതിധനി
प्रतिध्वनि कक्ष,എക്കോ ചേംബർ
भंवर धारा,എഡ്ഡി കറന്റ്
भंवर धारा हानि,എഡ്ഡി നിലവിലെ നഷ്ടം
"एजवाइज मीटर, अधिकोर मापी",എഗ്രിവൈസ് മീറ്റർ
संपादन,എഡിറ്റിംഗ്
प्रभावी ऐन्टेना ऊंचाई,ഫലപ്രദമായ ആന്റിന ഉയരം
प्रभावी ऐन्टेना लंबाई,ഫലപ്രദമായ ആന്റിന നീളം
प्रभावी वोल्टता,ഫലപ്രദമായ വോൾട്ടേജ്
दक्षता,കാര്യക്ഷമത
प्रत्यास्थता,ഇലാസ്തികത
विद्युत् विसर्जन,വൈദ്യുത ഡിസ്ചാർജ്
विद्युत् क्षेत्र,വൈദ്യുത മണ്ഡലം
विद्युत् फ्लैश,ഇലക്ട്രിക് ഫ്ലാഷ്
विद्युत् तापक,വൈദ്യുത ഹീറ്റർ
विद्युत् मापी,വൈദ്യുത മീറ്റർ
विद्युत् मोटर,വൈദ്യുത മോട്ടോർ
"बिजली का झटका, विद्युत् प्रघात",വൈദ്യുതാഘാതം
"विद्युत् चिनगारी, विद्युत् स्फुलिंग",വൈദ്യുത തീപ്പൊരി
विद्युत् उपकरण,വൈദ്യുത ഉപകരണം
विद्युत् रव,വൈദ്യുത ശബ്ദം
विद्युत् तूफान,വൈദ്യുത കൊടുങ്കാറ്റ്
विद्युत् चालित वाद्यसंगीत यंत्र,വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം
विद्युत्,വൈദ്യുതി
विद्युत् प्रदाय,വൈദ്യുതി വിതരണം
विद्युत् गतिक,ഇലക്ട്രോഡൈനാമിക്
विद्युत् अपघटनी संधारित्र,ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ
विद्युत्चुंबकीय,വൈദ്യുതകാഗ്നെറ്റിക്
विद्युत्चुंबकीय विक्षोभ,വൈദ്യുതകാന്തിക അസ്വസ്ഥത
विदयुतचुंबकीय व्यतिकरण,വൈദ്യുതകാന്തിക ഇടപെടൽ
विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम,ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം
विद्युत्चुंबकीय तरंग,ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം
विद्युतचुंबकीय तरंग संचरण,ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം
इलेक्ट्रॉन बहु फोटोट्यूब,ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്
"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर",ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ
"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण",ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP)
इलेक्ट्रॉनिक मेल (ई-मेल),ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ)
इलेक्ट्रॉनिक स्विचन तंत्र,ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം
इलेक्ट्रॉनिकी,ഇലക്ട്രോണിക്സ്
विद्युत्ल्ेपन,ഇലക്ട്രോപ്പിൾ
स्थिर-वैद्युत,ഇലക്ട്രോസ്റ്റാറ്റിക്
"उन्नयन, उच्चता",ഉയരത്തിലുമുള്ള
अंतः स्थापित,ഉൾച്ചേർത്ത
अंतः स्थापित श्रव्य,എംബഡ്ഡ് ഓഡിയോ
अंतः स्थापित तंत्र,എംബഡഡ് സിസ്റ്റം
"प्रतीक, चिह्न",മുദ
"आविर्भावी प्रवृत्तियां, आविर्भावी चलन",വളർന്നുവരുന്ന ട്രെൻഡുകൾ
उत्सर्जन,കിടം
उत्सर्जक,പുറപ്പെടുവിക്കുക
उत्सर्जक अनुगामी,ഇമിറ്റർ ഫോളോവർ
उत्सर्जक टर्मिनल,ഇമിറ്റർ ടെർമിനൽ
उत्सर्जक-आधार संधि,എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ
समर्थ बनाना,കഴിവുണ്ടാക്കുക
इनेमलित तार,വയർ
कूटलेखक,എസിഷർ
संलग्नक,വേലിക്കെട്ട്
कोडित करना,എൻകോഡ്
"कूटलेखक, कोडक",എൻകോഡർ
"कूटलेखन, कोडन",എൻകോഡിംഗ്
गूढ़ लेखन,എൻക്രിപ്ഷൻ
अंत चिह्न,അവസാനം അടയാളപ്പെടുത്തുക
अंतिम प्रयोक्ता,അന്തിമ ഉപയോക്താവ്
ऊर्जा,ഊര്ജം
ऊर्जा परिक्षेपण,Energy ർജ്ജ വിതരണക്കാരൻ
ऊर्जा वितरण,ഊർജ്ജ വിതരണം
प्रवर्तन; लागू करना,നിര്പ്പണശേഷിയാക്കല്
इंजन,യന്തം
"इंजीनियर, अभियंता",എഞ്ചിനിയര്
"इंजीनियरी, अभियांत्रिकी",എഞ്ചിനീയറിംഗ്
अभियांत्रिकी भंडार,എഞ്ചിനീയറിംഗ് സ്റ്റോർ
उत्कीर्णन,കൊത്തുപണി
बढ़ाना; वर्धन,മെച്ചപ്പെടുത്തുക
समूहन,മേള
प्रवेश कुंजी,കീ നൽകുക
उद्यम संरचना,എന്റർപ്രൈസ് വാസ്തുവിദ്യ
एन्थैल्पी,എന്തയോൺ
एन्ट्रॉपी,എൻട്രോപ്പി
एन्ट्रॉपी कोडन,എൻട്രോപ്പി കോഡിംഗ്
एन्ट्रॉपी अतिरिक्तता,എൻട്രോപ്പി ആവർത്തനം
"समकरण, तुल्यकरण",തുല്യമാണ്
"समकरण, तुल्यकरण",സമതയൽ
"तुल्यकारी, समकारी",സമവാക്രം
उपस्कर,സജ്ജീകരണം
उपस्कर आवरण,ഉപകരണങ്ങൾ
तुल्य; तुल्यांक,തുലതയുള്ള
मिटाना,തുടച്ചുമാറ്റുക
व्यामार्जन शीर्ष,മധുരം മായ്ക്കുക
अपरदन,മദ്ധാള
अनियमित,തെറ്റായി
"त्रुटि, अशुद्धि, भूल",പിശക്
त्रुटि नियंत्रण कोडन,പിശക് കോഡിംഗ്
"त्रुटि संशोधन, भूल सुधार",തെറ്റ് തിരുത്തൽ
त्रुटि संसूचन,പിശക് കണ്ടെത്തൽ
त्रुटि संशोधन प्रक्रिया,പിശക് കൈകാര്യം ചെയ്യുന്നു
त्रुटि प्रायिकता,പിശക് പ്രോബബിലിറ്റി
ईथरनेट,ഇഥർനെറ്റ്
ईथरनेट केबल/ईथरनेट तार,ഇഥർനെറ്റ് കേബിൾ
"सुजननिकी, सुजनन विज्ञान",യൂജെനിക്സ്
रिक्त करना; खाली कराना,ഒഴിപ്പിക്കുക
" केंद्र  , आदान प्रदान",കൈമാറുക
उत्तेजक,എക്സൈറ്റര്
निष्पादन करना,കൊല്ലുക
"निष्पादन काल, निष्पादन समय",വധശിക്ഷ സമയം
"निष्कासन, रेचन करना",ഉപയോഗിച്ചുതീരുക
निर्गम,പുറത്ത്
