Bengali,Kannada
ইন্টিগ্রেশন ধ্রুবক,ಏಕೀಕರಣ ಸ್ಥಿರ
সমানুপাতিক ধ্রুবক,ಅನುಪಾತ ಸ್ಥಿರ
ধ্রুবক পরামিতি,ಸ್ಥಿರ ನಿಯತಾಂಕ
ধ্রুব বহুপদী,ಸ್ಥಿರ ಬಹುಪದೋಕ್ತಿ
নির্দিষ্ট অনুপাত,ಸ್ಥಿರ ಅನುಪಾತ
অভিন্ন নড়াচড়া,ಏಕರೂಪದ ಚಲನೆ
ধ্রুব মেয়াদ,ನಿರಂತರ ಪದ
অভিন্ন বেগ,ಏಕರೂಪದ ವೇಗ
সৃষ্টিকর্তার সমীকরণ,ಸೃಷ್ಟಿಕರ್ತನ ಸಮೀಕರಣ
বাধা,ನಿರ್ಬಂಧ
"তৈরি করা, তৈরি করা","ರಚಿಸಲು, ರಚಿಸಲು"
গঠন,ರಚನೆ
ভোক্তাদের পছন্দ,ಗ್ರಾಹಕ ಆದ್ಯತೆಗಳು
খরচ ফাংশন,ಬಳಕೆಯ ಕಾರ್ಯ
স্পর্শক কোণ,ಸ್ಪರ್ಶ ಕೋನ
যোগাযোগ বিন্দু,ಸಂಪರ್ಕ ಬಿಂದು
অন্তর্ভুক্ত,ಒಳಗೊಂಡಿತ್ತು
অধিভুক্তি টেবিল,ಸಂಬಂಧ ಕೋಷ್ಟಕ
ধারাবাহিক মেকানিক্স,ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ
বিভিন্ন অর্থ,ವಿವಿಧ ಹಣಕಾಸು
আর্থিক পণ্য,ಹಣಕಾಸು ಉತ್ಪನ್ನ
"continuum, continuum","ನಿರಂತರ, ನಿರಂತರ"
ফাংশনের ধারাবাহিকতা,ಕಾರ್ಯಗಳ ನಿರಂತರತೆ
ধারাবাহিক পরীক্ষা,ನಿರಂತರ ಪರೀಕ್ಷೆ
"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন","ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ"
ক্রমাগত ডেরিভেটিভ,ನಿರಂತರ ಉತ್ಪನ್ನ
ক্রমাগত বিতরণ,ನಿರಂತರ ವಿತರಣೆ
ক্রমাগত উপরে,ಮೇಲೆ ನಿರಂತರ
ক্রমাগত ফাংশন,ನಿರಂತರ ಕಾರ್ಯ
ক্রমাগত পার্থক্যযোগ্য,ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ
ক্রমাগত মানচিত্র,ನಿರಂತರ ನಕ್ಷೆ
ক্রমাগত ম্যাপিং,ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್
ক্রমাগত সম্ভাব্যতা ঘনত্ব ফাংশন,ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆ ಕಾರ್ಯ
ক্রমাগত সম্ভাব্যতা বন্টন,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
ক্রমাগত র্যান্ডম পরিবর্তনশীল,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
ক্রমাগত নমুনা স্থান,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
ক্রমাগত পরিবর্তনশীল,ನಿರಂತರ ವೇರಿಯಬಲ್
একটানা তরঙ্গ,ನಿರಂತರ ತರಂಗ
"continuum, continuum","ನಿರಂತರ, ನಿರಂತರ"
ধারাবাহিক স্বতঃসিদ্ধ,ನಿರಂತರ ತತ್ವ
বাস্তব-সংখ্যা সেট,ನೈಜ-ಸಂಖ್ಯೆಯ ಸೆಟ್
ধারাবাহিক নীতি,ನಿರಂತರ ತತ್ವ
কনট্যুর ইন্টিগ্রেশন,ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ
সংকোচন ম্যাপিং,ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್
বিরোধিতা করুন,ವಿರೋಧಿಸಿ
প্রতিফলন,ಪ್ರತಿಫಲಿತ
নিয়ন্ত্রণ,ನಿಯಂತ್ರಣ
নিয়ন্ত্রণ চার্ট,ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
গড় নিয়ন্ত্রণ চার্ট,ಸರಾಸರಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
ত্রুটি নিয়ন্ত্রণ,ದೋಷಗಳ ನಿಯಂತ್ರಣ
প্রাঙ্গনের নিয়ন্ত্রণ,ಆವರಣದ ನಿಯಂತ್ರಣ
ভেরিয়েবলের নিয়ন্ত্রণ,ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ
"to converge, to converge","ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು"
মানে অভিসারন,ಅಂದರೆ ಒಮ್ಮುಖ
বর্গক্ষেত্র মানে অভিসরণ,ಚೌಕ ಎಂದರೆ ಒಮ್ಮುಖ
সম্ভাবনার মধ্যে অভিসরণ,ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ
অভিসার সীমা,ಒಮ್ಮುಖ ಮಿತಿ
অভিসার ব্যাসার্ধ,ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ
অভিসারী অঞ্চল,ಒಮ್ಮುಖ ಪ್ರದೇಶ
"একত্রিত (ভার.), একত্রিত (n.)","ಒಮ್ಮುಖ (ವರ್.), ಒಮ್ಮುಖ (ಎನ್.)"
অভিসারী ক্রম,ಒಮ್ಮುಖ ಅನುಕ್ರಮ
অভিসারী সিরিজ,ಒಮ್ಮುಖ ಸರಣಿ
"বিপরীত, বিপরীত","ವಿರುದ್ಧ, ವಿರುದ್ಧ"
"বিপরীতভাবে, Vytyasane","ವ್ಯತಿರಿಕ್ತವಾಗಿ, ವೈತ್ಯಾಸನೇ"
রূপান্তর ভগ্নাংশ,ಪರಿವರ್ತನೆ ಭಾಗ
রূপান্তর টেবিল,ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ
দূরে মুখোমুখি,ದೂರ ಎದುರಿಸುತ್ತಿದೆ
মুখোমুখি শরীর,ಎದುರಿಸುತ್ತಿರುವ ದೇಹ
বিপরীত সংমিশ্রণ,ವಿರುದ್ಧ ಸಂಯೋಜನೆ
মুখোমুখি আবরণ,ಎದುರಿಸುತ್ತಿರುವ ಕವರ್
বিচ্যুত ফাংশন,ವಿಕೃತ ಕಾರ್ಯ
রৈখিক জমে সম্মুখীন,ರೇಖೀಯ ಸಂಚಯವನ್ನು ಎದುರಿಸುತ್ತಿದೆ
রৈখিক প্রোগ্রামিং সম্মুখীন,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಎದುರಿಸುತ್ತಿದೆ
দূরত্ব জনসংখ্যা সম্মুখীন,ದೂರದ ಜನಸಂಖ್ಯೆಯನ್ನು ಎದುರಿಸುತ್ತಿದೆ
পলিহেড্রনের মুখোমুখি,ಎದುರಿಸುತ್ತಿರುವ ಬಹುಮುಖಿ
প্রোগ্রামিং সম্মুখীন,ಫಾರ್ವರ್ಡ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
মুখোমুখি অঞ্চল,ಎದುರಿಸುತ್ತಿರುವ ಪ್ರದೇಶ
মুখোমুখি সেট,ಎದುರಿಸುತ್ತಿರುವ ಸೆಟ್
পরিচলন,ಸಂವಹನ
অভিন্নতা অবিচ্ছেদ্য,ಒಮ್ಮುಖ ಅವಿಭಾಜ್ಯ
কম্প্রেশন উপপাদ্য,ಸಂಕುಚಿತ ಪ್ರಮೇಯ
"সমন্বয়, সমন্বয়, সমন্বিত","ಸಮನ್ವಯ, ಸಮನ್ವಯ, ಸಹವರ್ತಿ"
পরিচালক অক্ষ,ನಿರ್ದೇಶಕ ಅಕ್ಷ
স্থানাঙ্ক জ্যামিতি,ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ
সমতল তুল্য,ಸಮನ್ವಯ ಸಮತಲ
স্থানাঙ্ক,ನಿರ್ದೇಶಾಂಕಗಳು
"সমন্বয় ব্যবস্থা, নির্দেশ ব্যবস্থা","ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ವ್ಯವಸ್ಥೆ"
copernicus- শরীর,ಕೊಪರ್ನಿಕಸ್-ದೇಹ
প্ল্যানার,ಸಮತಲ
সমতলীয় বল,coplanar ಬಲ
সমতলতা,ಚಪ್ಪಟೆತನ
মৌলিক সংখ্যা,ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ
"সংশোধন গুণক, সংশোধন গুণক","ತಿದ್ದುಪಡಿ ಗುಣಕ, ಸರಿಪಡಿಸುವ ಗುಣಕ"
সঠিক সমাধান,ಸರಿಯಾದ ಪರಿಹಾರ
সহ- সম্পর্ক,ಸಹ ಸಂಬಂಧ
পারস্পরিক সম্পর্ক সহগ,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
পারস্পরিক সম্পর্ক চিত্র,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
পারস্পরিক সম্পর্ক ফাংশন,ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
"কোরিলেশন ম্যাট্রিক্স, কোরিলেশন ম্যাট্রিক্স","ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್"
পারস্পরিক সম্পর্ক অনুপাত,ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ
পারস্পরিক সম্পর্ক চিত্র,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
পারস্পরিক সম্পর্ক-ছবি বিশ্লেষণ,ಪರಸ್ಪರ ಸಂಬಂಧ-ಚಿತ್ರ ವಿಶ್ಲೇಷಣೆ
"correspond, correspond","ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು"
সমিতির নিয়ম,ಸ್ಥಿರತೆಯ ನಿಯಮಗಳು
সংশ্লিষ্ট কোণ,ಅನುಗುಣವಾದ ಕೋನ
সামঞ্জস্যপূর্ণ দিক,ಹೊಂದಾಣಿಕೆಯ ಬದಿ
সেট,ಸೆಟ್
"cosine, cotizya","ಕೊಸೈನ್, ಕೋಟಿಜ್ಯಾ"
cosines নিয়ম,ಕೊಸೈನ್ ನಿಯಮ
খরচ বিশ্লেষণ,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
খরচ সর্বোচ্চকরণ,ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ
গণনাযোগ্যতা স্বতঃসিদ্ধ,ಎಣಿಕೆ ತತ್ವ
গণনার যোগ্য,ಎಣಿಸಬಹುದಾದ
গণনাযোগ্য সংযোজন,ಎಣಿಸಬಹುದಾದ ಸಂಯೋಜಕ
গণনাযোগ্য ভিত্তি,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
গণনাযোগ্য ভিত্তি,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
গণনাযোগ্য সেট,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
গণনাযোগ্যভাবে অসীম,ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ
"ক্যালকুলেটর, প্যানেল, কাউন্টার","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಫಲಕ, ಕೌಂಟರ್"
ঘড়ির কাঁটার বিপরীতে অপচয়,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ವ್ಯರ್ಥ
বিপরীত উদাহরণ,ಪ್ರತಿ ಉದಾಹರಣೆ
সহবাস,ಸಹವರ್ತಿತ್ವ
সহবাসের নিয়ম,ಸಹವರ್ತಿ ನಿಯಮ
সহভেদাংক ম্যাট্রিক্স,ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সহবাস পদ্ধতি,ಸಹವರ್ತಿ ವಿಧಾನ
সহবাস পদ্ধতি,ಸಹವರ್ತಿ ವಿಧಾನ
ক্রেমারের আইন,ಕ್ರೇಮರ್ ಕಾನೂನು
ক্রেমার-রাও অসমতা,ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ
উদ্দেশ্য ফাংশন,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
সংকটপূর্ণ কোণ,ನಿರ್ಣಾಯಕ ಕೋನ
সমালোচনামূলক পয়েন্ট,ನಿರ್ಣಾಯಕ ಬಿಂದು
ফাংশনের গুরুত্বপূর্ণ পয়েন্ট,ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಅಂಶ
সমালোচনামূলক মান,ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ
সমালোচনামূলক বেগ,ನಿರ್ಣಾಯಕ ವೇಗ
বিপরীত পারস্পরিক সম্পর্ক ফাংশন,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
"ভেক্টর-পণ্য, ভেক্টর-পণ্য","ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ, ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ"
বজ্রপাত অনুপাত,ಥಂಡರ್ಬೋಲ್ಟ್ ಅನುಪಾತ
প্রস্থচ্ছেদ,ಅಡ್ಡ ವಿಭಾಗ
ক্রিপ্টোগ্রাফি,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
"কিউব, কিউব","ಘನ, ಘನ"
ঘনক সংখ্যা,ಘನ ಸಂಖ್ಯೆ
ঘনমূল,ಘನ ಮೂಲ
"ঘন, ঘন, ঘন, চতুর্ভুজ, ত্রিকোণ, ঘন","ಘನ, ಘನ, ಘನ, ಚತುರ್ಭುಜ, ತ್ರಿಕೋನ, ಘನ"
"কিউব, কিউব, কিউবিক","ಘನ, ಘನ, ಘನ"
দ্বিঘাত সমীকরণ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
ঘন ইঞ্চি,ಘನ ಇಂಚುಗಳು
ঘন মিটার,ಘನ ಮೀಟರ್
চতুর্মুখী প্যারাবোলা,ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ಯಾರಾಬೋಲಾ
ঘনমূল,ಘನ ಮೂಲ
ট্রিপল টার্ম,ಟ್ರಿಪಲ್ ಪದ
অর্থোগোনাল সমান্তরাল,ಆರ್ಥೋಗೋನಲ್ ಸಮಾನಾಂತರ
"ক্রমবর্ধমান সংকলিত,",ಸಂಚಿತ ಸಂಕಲನ
ক্রমবর্ধমান বক্ররেখা,ಸಂಚಿತ ಕರ್ವ್
ক্রমবর্ধমান বিতরণ ফাংশন,ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ
ক্রমোযোজিত গনসংখ্যা,ಸಂಚಿತ ಆವರ್ತನ
ক্রমবর্ধমান ফ্রিকোয়েন্সি ফাংশন,ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ
ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ,ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್ ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್
ক্রমবর্ধমান সম্ভাব্যতা ফাংশন,ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
"কার্ল, কুন্তল","ಸುರುಳಿ, ಕ್ವಿಂಟಾಲ್"
দ্বি-সমান্তরাল বক্ররেখা,ದ್ವಿಪಕ್ಷೀಯ ವಕ್ರರೇಖೆ
ভেক্টর কার্ল,ವೆಕ್ಟರ್ ಕರ್ಲ್
"নম, খিলান","ಬಿಲ್ಲು, ಕಮಾನು"
প্রবাহ,ಸ್ಟ್ರೀಮ್
চলন্ত বিন্দু,ಚಲಿಸುವ ಬಿಂದು
বক্রতা,ವಕ್ರತೆ
বক্রতা প্রভাব,ವಕ್ರತೆಯ ಪರಿಣಾಮ
বক্ররেখা,ವಕ್ರರೇಖೆ
বক্র রেখা,ಬಾಗಿದ ರೇಖೆ
বক্ররেখা ট্রেসিং,ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್
কার্ভিলিনিয়ার অ্যাসিম্পটোট,ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್
বক্ররেখা স্থানাঙ্ক,ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು
বক্ররেখার রিগ্রেশন,ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್
"amphibious, cusp","ಉಭಯಚರ, cusp"
"চাকা, ঘূর্ণন, চক্র, ঢালাই চাকা, কম্প্যাকশন চাকা","ಚಕ್ರ, ತಿರುಗುವಿಕೆ, ಚಕ್ರ, ಎರಕದ ಚಕ್ರ, ಸಂಕುಚಿತ ಚಕ್ರ"
চক্রীয় প্রকরণ,ಆವರ್ತಕ ವ್ಯತ್ಯಾಸ
চক্রীয় ভেক্টর পণ্য,ಆವರ್ತಕ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
চক্রাকার চাহিদা,ಆವರ್ತಕ ಬೇಡಿಕೆ
চক্রীয় অভিব্যক্তি,ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ
চক্রীয় গ্রুপ,ಆವರ್ತಕ ಗುಂಪು
চক্রীয় স্থানচ্যুতি,ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ
"cycloid, cycloid","ಸೈಕ್ಲೋಯ್ಡ್, ಸೈಕ್ಲೋಯ್ಡ್"
"সিলিন্ডার, সিলিন্ডার","ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
"নলাকার, সিলিন্ডার, নলাকার, সিলিন্ডার","ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್"
সিলিন্ডার পাতা,ಸಿಲಿಂಡರ್ ಪುಟ
"শূন্য, সাইফার","ಶೂನ್ಯ, ಸೈಫರ್"
ডিলবার্টের মতবাদ,ಡಿಲ್ಬರ್ಟ್ನ ಸಿದ್ಧಾಂತ
স্যাঁতসেঁতে সরল সুরেলা গতি,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆಯನ್ನು ತೇವಗೊಳಿಸಿತು
স্যাঁতসেঁতে ধ্রুবক,ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ
"দত্ত, উপত্ত, তথ্য, বিশ্বাস","ದತ್, ಉಪತ್ತಾ, ಡೇಟಾ, ಟ್ರಸ್ಟ್"
দত্ত উদ্যোগ,ದತ್ ಕೈಗೊಂಡಿದ್ದಾರೆ
ট্রাস্ট রিসোর্স সিস্টেম,ವಿಶ್ವಾಸಾರ್ಹ ಸಂಪನ್ಮೂಲ ವ್ಯವಸ್ಥೆ
ডাটা প্রসেসর,ಡೇಟಾ ಪ್ರೊಸೆಸರ್
তথ্য তালিকা,ಮಾಹಿತಿಯ ಕಾಗದ
দশভুজ,ದಶಭುಜ
ডেকাগ্রাম,ಡೆಕಾಗ್ರಾಮ್
ডেকামিটার,ಡೆಕಾಮೀಟರ್
ক্ষয় সূচক,ಕೊಳೆತ ಸೂಚ್ಯಂಕ
ক্ষয় বক্ররেখা,ಕೊಳೆತ ವಕ್ರರೇಖೆ
মার্জিত ফাংশন,ಸೊಗಸಾದ ಕಾರ್ಯ
দেশিগ্রাম,ದೇಸಿಗ್ರಾಮ್
দশমিক,ದಶಮಾಂಶ
"দশমিক, দশমিক","ದಶಮಾಂಶ, ದಶಮಾಂಶ"
দশমিক কোড,ದಶಮಾಂಶ ಕೋಡ್
দশমিক কোডেড সংখ্যা,ದಶಮಾಂಶ ಕೋಡೆಡ್ ಅಂಕೆ
দশমিক সম্প্রসারণ,ದಶಮಾಂಶ ವಿಸ್ತರಣೆ
দশমিক ভগ্নাংশ,ದಶಮಾಂಶ ಭಾಗ
দশমিক স্বরলিপি সিস্টেম,ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ
দশমিক স্বরলিপি সিস্টেম,ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ
দশমিক বিন্দু,ದಶಮಾಂಶ ಬಿಂದು
দশমিক স্কেল,ದಶಮಾಂಶ ಪ್ರಮಾಣ
দশমিক সিস্টেম,ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ
ডেসিমিটার,ಡೆಸಿಮೀಟರ್
এনকোডিং,ಎನ್ಕೋಡಿಂಗ್
সিদ্ধান্ত মডেল,ನಿರ್ಧಾರ ಮಾದರಿ
সিদ্ধান্ত তত্ত্ব,ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ
সিদ্ধান্ত পরিবর্তনশীল,ನಿರ್ಧಾರ ವೇರಿಯಬಲ್
"ডিকোডার, ডিকোডার","ಡಿಕೋಡರ್, ಡಿಕೋಡರ್"
"এনকোডিং, ডিকোডিং","ಎನ್ಕೋಡಿಂಗ್, ಡಿಕೋಡಿಂಗ್"
বিভাজ্য সেট,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಸೆಟ್
হ্রাস,ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
হ্রাস ফাংশন,ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ
ডেডেকাইন্ড-কাট,ಡೆಡೆಕಿಂಡ್-ಕಟ್
ডেডেকাইন্ড-উপাত্ত,ಡೆಡೆಕಿಂಡ್-ಪ್ರಮೇಯ
নিগমবদ্ধ,ಸಂಯೋಜಿಸಲು
কর্পোরেট অনুশীলন,ಕಾರ್ಪೊರೇಟ್ ಅಭ್ಯಾಸ
অন্যায়,ತಪ್ಪು
সংজ্ঞাগত সমীকরণ,ವ್ಯಾಖ್ಯಾನ ಸಮೀಕರಣ
নির্দিষ্ট অবিচ্ছেদ্য,ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
স্থির ম্যাট্রিক্স,ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"সংজ্ঞা, স্পষ্টতা, নিশ্চিততা","ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ, ಖಚಿತತೆ"
বিকৃতি বক্ররেখা,ವಿರೂಪ ಕರ್ವ್
বিকৃত পৃষ্ঠা,ವಿಕೃತ ಪುಟ
"debauchery, debauchery","ದುರಾಚಾರ, ದುರಾಚಾರ"
পরিবহন সমস্যায় অসম্পূর্ণতা,ಸಾರಿಗೆ ಸಮಸ್ಯೆಗಳಲ್ಲಿ ನಿಖರತೆ
"ডিগ্রি, ডিগ্রি, শক্তি, ডিগ্রি, পরিমাণ, মাত্রা, ডিগ্রি","ಪದವಿ, ಪದವಿ, ಶಕ್ತಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಪದವಿ"
ডিফারেনশিয়াল সমীকরণের শক্তি,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಶಕ್ತಿ
"স্বাধীনতার মাত্রা, স্বাধীনতার মাত্রা","ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ, ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ"
বহুপদী শক্তি,ಬಹುಪದದ ಶಕ್ತಿ
বহিষ্কৃত দল,ಪರಿವಾರವನ್ನು ಹೊರಹಾಕಿದರು
ডেল্টা ফাংশন,ಡೆಲ್ಟಾ ಕಾರ್ಯ
চাহিদা এবং ইউটিলিটি বক্ররেখা,ಬೇಡಿಕೆ ಮತ್ತು ಉಪಯುಕ್ತತೆಯ ರೇಖೆ
চাহিদা সমীকরণ,ಬೇಡಿಕೆ ಸಮೀಕರಣ
চাহিদা ফাংশন,ಬೇಡಿಕೆ ಕಾರ್ಯ
ডেমোগ্রাফিক স্টাডিজ,ಜನಸಂಖ್ಯಾ ಅಧ್ಯಯನಗಳು
জনসংখ্যা,ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರ
দ্যা-মাওয়ার উপপাদ্য,ಮೊವರ್ ಪ್ರಮೇಯ
"প্রদর্শন করা, সাক্ষ্য দেওয়া, প্রদর্শন করা","ಪ್ರದರ್ಶಿಸಲು, ಸಾಕ್ಷ್ಯ ನೀಡಲು, ಪ್ರದರ್ಶಿಸಲು"
"উপস্থাপনা, প্রমাণ, প্রদর্শন, প্রদর্শন","ಪ್ರಾತಿನಿಧ್ಯ, ಪುರಾವೆ, ಪ್ರದರ್ಶನ, ಪ್ರದರ್ಶನ"
প্রতিনিধিত্বমূলক জ্যামিতি,ಪ್ರಾತಿನಿಧ್ಯ ಜ್ಯಾಮಿತಿ
প্রতি,ಪ್ರತಿ
ঘন সমষ্টি,ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ
"ঘনত্ব, ঘনত্ব","ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ"
গণনাযোগ্য সেট,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
ঊর্ধ্বমুখী ধ্রুবক,ಆರೋಹಣ ಸ್ಥಿರ
নির্ভরশীল ঘটনা,ಅವಲಂಬಿತ ಘಟನೆ
নির্ভরশীল র্যান্ডম পরিবর্তনশীল,ಅವಲಂಬಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
নির্ভরশীল পরিবর্তনশীল,ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
নির্ভরশীল পরিবর্তনশীল,ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
বিষণ্নতা কোণ,ಖಿನ್ನತೆಯ ಕೋನ
"derivation, derivative, differentiation","ವ್ಯುತ್ಪನ್ನ, ವ್ಯುತ್ಪನ್ನ, ವ್ಯತ್ಯಾಸ"
"derivative, derivative","ವ್ಯುತ್ಪನ್ನ, ವ್ಯುತ್ಪನ್ನ"
প্রাপ্ত পরিসীমা,ಪಡೆದ ಶ್ರೇಣಿ
প্রাপ্ত সেট,ಪಡೆದ ಸೆಟ್
"descending, descending","ಅವರೋಹಣ, ಅವರೋಹಣ"
অবরোহী ক্রম,ಅವರೋಹಣ ಕ್ರಮ
অবরোহী পরিসীমা,ಅವರೋಹಣ ಶ್ರೇಣಿ
প্রজেক্টিভ জ্যামিতি,ಪ್ರಕ್ಷೇಪಕ ಜ್ಯಾಮಿತಿ
বর্ণনামূলক মডেল,ವಿವರಣಾತ್ಮಕ ಮಾದರಿ
বর্ণনামূলক পরিসংখ্যান,ವಿವರಣಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು
"ডিজাইন করা, ডিজাইন করা, ডিজাইন করা (ed.), ডিজাইন করা, ডিজাইন করা (n.)","ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಕ್ಕೆ (ಸಂ.), ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (ಎನ್.)"
পরীক্ষার নকশা,ಪ್ರಯೋಗದ ವಿನ್ಯಾಸ
ডেস্ক ক্যালকুলেটর,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
"সনাক্তকরণ, সনাক্তকরণ","ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ"
"নির্ধারক, নির্ধারক, নির্ধারক","ನಿರ್ಣಾಯಕ, ನಿರ್ಣಾಯಕ, ನಿರ್ಣಾಯಕ"
নির্ধারক আদেশ,ನಿರ್ಣಾಯಕ ಕ್ರಮ
