Kannada,Marathi
ಸಹವರ್ತಿತ್ವ,सहप्रसरण
"1. ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, 2. ಪ್ರಸಾರ","1. कार्यक्षेत्र, 2. प्रसारण"
ಕುಸಿತ,कोसळणे
ನಿರ್ಣಾಯಕ ಮಾರ್ಗ,गंभीर मार्ग
ಕ್ರಿಟಿಕಲ್ ಪಾತ್ ಮೆಥಡ್ (CPM),क्रिटिकल पाथ मेथड (CPM)
"1.ಕ್ರಾಸ್ ಟೆಸ್ಟ್, 2.ಕ್ರಾಸ್ ಟೆಸ್ಟ್","1.क्रॉस टेस्ट, 2.क्रॉस टेस्ट"
"1.ಕ್ರಾಸ್ ಪ್ರೋಗ್ರಾಮೆಬಲ್-ವರ್ಗಾವಣೆ, 2. ಪ್ರತಿ ಪ್ರೋಗ್ರಾಮೆಬಲ್","1.क्रॉस प्रोग्रामेबल-हस्तांतरण, 2. प्रोग्राम करण्यायोग्य प्रति"
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,असंबद्ध सिग्नल
ಅಪ್ರಸ್ತುತ ಮಾತು,असंबद्ध चर्चा
ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ,क्रिप्टोग्राफी
"1. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 2. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 3. ಗುಪ್ತ ಲಿಪಿ ಶಾಸ್ತ್ರ","1. क्रिप्टोग्राफी, 2. क्रिप्टोग्राफी, 3. क्रिप्टोग्राफी"
ಕರೆನ್ಸಿ ಚಿಹ್ನೆ,चलन चिन्ह
ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ,वर्तमान निर्देशिका
ಪ್ರಸ್ತುತ ವಿಂಡೋ,वर्तमान विंडो
ಕರ್ಸರ್,कर्सर
ವಕ್ರರೇಖೆ,वक्र
"1. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್, 2. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್","1. कट आणि पेस्ट, 2. कट आणि पेस्ट"
ಕತ್ತರಿಸುವ ವಿಧಾನ,कातरणे पद्धत
ಸೈಬರ್,सायबर
ಸೈಬರ್ ಕೆಫೆ,सायबर कॅफे
ಸೈಬರ್ ನಗದು,सायबर रोख
ಸೈಬರ್ ಅಪರಾಧ,सायबर गुन्हे
ಸೈಬರ್ ಡೇಲೆಕ್ಸ್,सायबर डॅलेक्स
ಸೈಬರ್ ಕಾನೂನು,सायबर कायदा
ಸೈಬರ್ ಸೆಕ್ಸ್,सायबर सेक्स
"1. ಸೈಬರ್ ಸೈನ್ಸ್, 2. ಸೈಬರ್ನೆಟಿಕ್ಸ್","1. सायबर सायन्स, 2. सायबरनेटिक्स"
"1.ಸೈಬರೀಕರಣ, 2. ಸೈಬರೀಕರಣ","1.सायबरायझेशन, 2. सायबरीकरण"
ಸೈಕಲ್,सायकल
"1.ಚಕ್ರ ಸ್ಮರಣೆ, 2.ಚಕ್ರ ಸ್ಮರಣೆ","1.चक्र स्मृती, 2.चक्र स्मृती"
ಸೈಕಲ್ ನಷ್ಟ,सायकल नुकसान
ಸೈಕಲ್ ಸಮಯ,सायकल वेळ
ಆವರ್ತಕ,चक्रीय
ಡೀಮನ್,डिमन
ಡೈಸಿ ಚಕ್ರ,डेझी चक्र
ಡೇಟಾ ನಿರ್ವಾಹಕ,डेटा प्रशासक
ಡೇಟಾ ಹಂಚಿಕೆ,डेटा वाटप
"1.ಡೇಟಾ ಕ್ಷೇತ್ರ, 2.ಡೇಟಾ ಕ್ಷೇತ್ರ","1.डेटा फील्ड, 2.डेटा फील्ड"
"1.ಡೇಟಾ ಅರೇ, 2. ಡೇಟಾ ಶ್ರೇಣಿ","1.डेटा अॅरे, 2. डेटा अॅरे"
"1.ಡೇಟಾ-ಬೇಸ್, 2.ಡೇಟಾಬೇಸ್","1.डेटा-बेस, 2.डेटाबेस"
ಡೇಟಾ ವಿಘಟನೆ,डेटा विखंडन
"1. ಡೇಟಾ ಬಸ್, 2. ಡೇಟಾ ಬಸ್","1. डेटा बस, 2. डेटा बस"
"1.ಡೇಟಾ ಕ್ಯಾರಿಯರ್, 2.ಡೇಟಾ ಕ್ಯಾರಿಯರ್","1.डेटा वाहक, 2.डेटा वाहक"
ಡೇಟಾ ಸೆಲ್,डेटा सेल
"1.ಡೇಟಾ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಚಾನಲ್","1.डेटा प्रणाली, 2.डेटा चॅनेल"
ಡೇಟಾ ಸಂವಹನ,डेटा संप्रेषण
"1.ಡೇಟಾ ಕಂಪ್ರೆಷನ್, 2.ಡೇಟಾ ಕಂಪ್ರೆಷನ್","1.डेटा कॉम्प्रेशन, 2.डेटा कॉम्प्रेशन"
ಡೇಟಾ ಪ್ರದೇಶ,डेटा फील्ड
ಡೇಟಾ ಫೈಲ್,डेटा फाइल
"1. ಡೇಟಾ ಫ್ಲೋ, 2. ಡೇಟಾ ಫ್ಲೋ","1. डेटा प्रवाह, 2. डेटा प्रवाह"
"1.ಡೇಟಾ ಫ್ಲೋಚಾರ್ಟ್, 2.ಚಾರ್ಟ್","1.डेटा फ्लोचार्ट, 2.चार्ट"
ಡೇಟಾ ಕ್ರಮಾನುಗತ,डेटा पदानुक्रम
ಡೇಟಾ ಮಟ್ಟ,डेटा पातळी
"1.ಡೇಟಾ ಕಲೆಕ್ಷನ್, 2.ಡೇಟಾ ಲೈಬ್ರರಿ","1.डेटा संकलन, 2.डेटा लायब्ररी"
ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್,डेटा लिंक स्तर
ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL),डेटा लिंक लेयर (DLL)
"1.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್","1.डेटा व्यवस्थापन, 2.डेटा व्यवस्थापन"
"1.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ, 2.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ","1.डेटा गणना, 2.डेटा गणना"
ಡೇಟಾ ಸಂಸ್ಕರಣಾ ಭಾಷೆ (DML),डेटा प्रोसेसिंग भाषा (DML)
ಡೇಟಾ ಮೋಡೆಮ್ ಡೇಟಾ ಮೋಡೆಮ್,डेटा मोडेम डेटा मोडेम
"1.ಡೇಟಾ ಮಾರ್ಪಾಡು, 2.ಡೇಟಾ ಮಾರ್ಪಾಡು","1.डेटा मॉडिफिकेशन, 2.डेटा मॉडिफिकेशन"
"1.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್","1.डेटा नेटवर्क, 2.डेटा नेटवर्क"
"1.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ, 2.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ","1.डेटा ऑपरेशन, 2.डेटा ऑपरेशन"
"1. ಡೇಟಾ ಸಂಸ್ಥೆಗಳು, 2. ಡೇಟಾ ಸಂಘಟನೆ","1.डेटा संस्था, 2. डेटा संस्था"
"1. ಡೇಟಾ ಔಟ್‌ಪುಟ್, 2. ಡೇಟಾ ಔಟ್‌ಪುಟ್","1. डेटा आउटपुट, 2. डेटा आउटपुट"
"1.ಡೇಟಾ ಪಾತ್, 2.ಡೇಟಾ ಪಾತ್","1.डेटा पथ, 2.डेटा पथ"
"1.ಡೇಟಾ ತಯಾರಿ, 2. ಡೇಟಾ ತಯಾರಿ","1. डेटा तयार करणे, 2. डेटा तयार करणे"
"1.ಡೇಟಾ ಗೌಪ್ಯತೆ, 2.ಡೇಟಾ ಗೌಪ್ಯತೆ","1.डेटा गोपनीयता, 2.डेटा गोपनीयता"
"1. ಡೇಟಾ ಪ್ರೊಸೆಸರ್, 2. ಡೇಟಾ ಪ್ರೊಸೆಸರ್","1. डेटा प्रोसेसर, 2. डेटा प्रोसेसर"
"1.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್, 2.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್","1.डेटा संरक्षण, 2.डेटा संरक्षण"
"1. ಡೇಟಾ ರೆಕಾರ್ಡ್, 2. ಡೇಟಾ ರೆಕಾರ್ಡ್","1. डेटा रेकॉर्ड, 2. डेटा रेकॉर्ड"
"1. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ, 2. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ","1. डेटा पुनर्प्राप्ती, 2. डेटा पुनर्प्राप्ती"
"1. ದತ್ತಾಂಶ ದಿನಚರಿ, 2. ಡೇಟಾ ದಿನಚರಿ","1. डेटा रूटीन, 2. डेटा रूटीन"
"1.ಡೇಟಾ ಭದ್ರತೆ, 2.ಡೇಟಾ ಭದ್ರತೆ","1.डेटा सुरक्षा, 2.डेटा सुरक्षा"
"1.ಡೇಟಾ ಸೆಟ್, 2. ಡೇಟಾ ಸೆಟ್","१.डेटा संच, २. डेटा सेट"
"1.ಡೇಟಾ ಸಿಗ್ನಲ್, 2.ಡೇಟಾ ಸಿಗ್ನಲ್","1.डेटा सिग्नल, 2.डेटा सिग्नल"
"1. ಡೇಟಾ ಪ್ರವೇಶ, 2. ಡೇಟಾ ಪ್ರವೇಶ","1. डेटा ऍक्सेस, 2. डेटा ऍक्सेस"
"1.ಡೇಟಾ ಮೂಲ, 2.ಡೇಟಾ ಮೂಲ","1.डेटा स्रोत, 2.डेटा स्रोत"
"1.ಡೇಟಾ ವಿವರಣೆ, 2. ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ","1.डेटा तपशील, 2. डेटा तपशील"
"1.ಡೇಟಾ ಸೆಂಟರ್, 2.ಡೇಟಾ ಸೆಂಟರ್","1.डेटा सेंटर, 2.डेटा सेंटर"
"1. ಡೇಟಾ ಸಂಗ್ರಹಣೆ, 2. ಡೇಟಾ ಸಂಗ್ರಹಣೆ","1. डेटा स्टोरेज, 2. डेटा स्टोरेज"
ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ,डेटा स्टोरेज संरचना
"1. ಡೇಟಾ ರಚನೆ, 2. ಡೇಟಾ ರಚನೆ","1. डेटा स्ट्रक्चर, 2. डेटा स्ट्रक्चर"
"1.ಡೇಟಾ ಸ್ವಿಚ್, 2.ಡೇಟಾ ಸ್ವಿಚ್","1.डेटा स्विच, 2.डेटा स्विच"
"1.ಡೇಟಾ ಟೇಬಲ್, 2.ಡೇಟಾ ಟೇಬಲ್","1.डेटा टेबल, 2.डेटा टेबल"
"1.ಡೇಟಾ ಅಂತ್ಯ, 2. ಡೇಟಾ ಅಂತ್ಯ","1.डेटा एंड, 2. डेटा समाप्त"
"1. ಡೇಟಾ ಪ್ರತಿಲೇಖನ, 2. ಡೇಟಾ ಪ್ರತಿಲೇಖನ","1. डेटा ट्रान्सक्रिप्शन, 2. डेटा ट्रान्सक्रिप्शन"
"1.ಡೇಟಾ ವರ್ಗಾವಣೆ, 2. ಡೇಟಾ ವರ್ಗಾವಣೆ","1.डेटा ट्रान्सफर, 2. डेटा ट्रान्सफर"
"1. ದತ್ತಾಂಶ ಪ್ರಸರಣ, 2. ಮಾಹಿತಿ ಪ್ರಸರಣ","1. डेटा ट्रान्समिशन, 2. डेटा ट्रान्समिशन"
"1.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್","1. डेटा ट्रान्समिशन सिस्टम, 2. डेटा ट्रान्समिशन सिस्टम"
"1. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್, 2. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್","1. डेटा फॉरमॅट, 2. डेटा फॉरमॅट"
"1. ಡೇಟಾ ಘಟಕ, 2. ಡೇಟಾ ಘಟಕ","1. डेटा युनिट, 2. डेटा युनिट"
"1.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ, 2.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ","1.डेटा प्रमाणीकरण, 2.डेटा प्रमाणीकरण"
ಡೇಟಾಬೇಸ್,डेटाबेस
ಡೇಟಾಬೇಸ್ ಆಡಳಿತ,डेटाबेस प्रशासन
ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ,डेटाबेस डिझाइन
ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ,डेटाबेस व्यवस्थापन प्रणाली
"1.ಡೇಟಾಗ್ರೇವ್, 2.ಡೇಟಾಗ್ರೇವ್","1.डेटाग्रेव्ह, 2.डेटाग्रेव्ह"
"1. ಡೇಟಾ, 2. ಡೇಟಾ","1. डेटाम, 2. डेटा"
"1. ನಿಷ್ಕ್ರಿಯ ವಲಯ, 2. ನಿಷ್ಕ್ರಿಯ ವಲಯ","1.निष्क्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
ಬಿಕ್ಕಟ್ಟು,गतिरोध
ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ,गतिरोध प्रतिबंध
ದೋಷ ತೆರವು,दोष क्लिअरन्स
"1. ಜಡ್ಜ್‌ಮೆಂಟ್ ಸೆಲ್, 2. ಜಡ್ಜ್‌ಮೆಂಟ್ ಬಾಕ್ಸ್","1. जजमेंट सेल, 2. जजमेंट बॉक्स"
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,निर्णयप्रक्रिया
ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ,निर्णय समर्थन प्रणाली
ನಿರ್ಧಾರ ಮರ,निर्णयाचे झाड
"1. ಡಿಕೋಡರ್, 2. ಡಿಕೋಡರ್","1. डीकोडर, 2. डीकोडर"
ವಿಸರ್ಜನೆಯ ತತ್ವ,विघटन तत्त्व
ಡಿಕೋಡಿಂಗ್,डीकोडिंग
ಮೀಸಲಾದ ವ್ಯವಸ್ಥೆ,समर्पित प्रणाली
ಮೀಸಲಾದ ಪತ್ರಿಕಾ,समर्पित प्रेस
ಇಮ್ಯುನೈಸೇಶನ್ ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್ (DDN),लसीकरण डेटा नेटवर्क (DDN)
ರೋಗನಿರೋಧಕ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ,लसीकरण माहिती प्रणाली
ಏಕೀಕರಣ,एकीकरण
ವಿಳಂಬ,विलंब
ವಿಳಂಬ ಕೌಂಟರ್,विलंब काउंटर
ವಿಳಂಬ ಸಮಯ,विलंब वेळ
"1.ಅಳಿಸು, 2.ಅಳಿಸು","1.हटवा, 2.हटवा"
ಅಳಿಸುವಿಕೆ ದಾಖಲೆ,हटवणे रेकॉर्ड
ಡಿಲಿಮಿಟರ್,परिसीमक
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,डेल्टा मॉड्युलेशन
ವಿನಂತಿ ಪುಟ,मागणी पृष्ठ
ಪ್ರದರ್ಶನ,कामगिरी
ಡಿಮೋಡ್ಯುಲೇಶನ್,demodulation
ವಿ-ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,V- मल्टीप्लेक्सर
ಅಸಾಧಾರಣೀಕರಣ,विकृतीकरण
"1. ಸಾಂದ್ರತೆ, 2. ಸಾಂದ್ರತೆ","1. घनता, 2. घनता"
"1. ಅವಲಂಬನೆ, 2. ಅವಲಂಬನೆ","1. अवलंबित्व, 2. अवलंबित्व"
ಅವಲಂಬಿತ ಘಟಕ,अवलंबून युनिट
ಸಾಲು,रांग
"1. dereference, 2. dereference","1. dereference, 2. dereference"
ಪಡೆದ ಮರ,व्युत्पन्न झाड
ಪಡೆದ ಕ್ಷೇತ್ರ,व्युत्पन्न फील्ड
ಅವರೋಹಣ ರೀತಿಯ,उतरत्या क्रमवारी
ವಿನ್ಯಾಸ,डिझाइन
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,डेस्क कॅल्क्युलेटर
ಡೆಸ್ಕ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್ಗಳು,डेस्कटॉप संगणक
ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ,डेस्कटॉप सादरीकरण
ಡೆಸ್ಕ್ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್,डेस्कटॉप प्रकाशन
ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ,डेस्कटॉप व्हिडिओ
ತಲುಪಬೇಕಾದ ವಿಳಾಸ,गंतव्य पत्ता
"1. ವಿಧ್ವಂಸಕ, 2. ವಿಧ್ವಂಸಕ","1. विनाशक, 2. विनाशक"
ನಿರ್ಣಾಯಕ ಸ್ವಯಂಚಾಲಿತ,निर्धारक ऑटोमेटा
ಡೆವಲಪರ್,विकसक
ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ,विकास प्रणाली
ಸಾಧನ,साधन
ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ,डिव्हाइस नियंत्रण युनिट
ಸಾಧನ ನಿಯಂತ್ರಕ,डिव्हाइस नियंत्रक
ಸಾಧನ ನಿರ್ವಹಣೆ,डिव्हाइस व्यवस्थापन
ಸಾಧನ ಮೋಡ್,डिव्हाइस मोड
ರೋಗನಿರ್ಣಯ,निदान
ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ,निदान प्रणाली
"1. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್, 2. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್","1. निदान, 2. निदान"
ರೇಖಾಚಿತ್ರ,आकृती
ಡಯಲ್ ಮಾಡಿ,डायल
ಡಯಲ್ ಲೈನ್,डायल लाइन
ಡಯಲ್ ಟೋನ್,डायल टोन
ಡಯಲ್ ಅಪ್ ಮಾಡಿ,डायल करा
"1. ಸಂಭಾಷಣೆ, 2. ಸಂಭಾಷಣೆ","1. संवाद, 2. संभाषण"
ಸಂಭಾಷಣೆ ಕೊಠಡಿ,संभाषण कक्ष
ಡಯಲಪ್ ಮೋಡೆಮ್,डायलअप मॉडेम
ವಿಮೆ,विमा
ನಿಘಂಟು,शब्दकोश
"1. ಭೇದಾತ್ಮಕ, 2. ವ್ಯತ್ಯಾಸ","1. भिन्नता, 2. भिन्नता"
ಸಂಖ್ಯಾತ್ಮಕ,संख्यात्मक
ಡಿಜಿಟಲ್ ವ್ಯವಸ್ಥೆ,डिजिटल प्रणाली
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,डिजिटल सर्किट
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,डिजिटल संगणक
"1.ಡಿಜಿಟಲ್ ಡೇಟಾ, 2.ಡಿಜಿಟಲ್ ಡೇಟಾ","1.डिजिटल डेटा, 2.डिजिटल डेटा"
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,डिजिटल सुविधा
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,डिजिटल फिल्टर
ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ,डिजिटल लायब्ररी
ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಷನ್,डिजिटल मॉड्यूलेशन
"1. ಡಿಜಿಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2. ಡಿಜಿಟಲ್ ಮಾನಿಟರ್","1. डिजिटल डिस्प्ले, 2. डिजिटल मॉनिटर"
ಡಿಜಿಟಲ್ ಚಿತ್ರ,डिजिटल प्रतिमा
"1. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್, 2. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್","1. डिजिटल स्वाक्षरी, 2. डिजिटल स्वाक्षरी"
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,डिजिटल स्विच
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,डिजिटल अॅनालॉग कनवर्टर
ಡಿಜಿಟಲೀಕರಣ,डिजिटायझेशन
ಡಿಜಿಟಲೀಕರಣ,डिजिटायझेशन
ಡಿಜಿಟೈಸರ್,डिजिटायझर
ಡಯೋಡ್,डायोड
ಮೊದಲ ನೋಟ,प्रथमदर्शनी
ನೇರ ವಿಳಾಸ,थेट पत्ता
ನೇರ ಪರಿವರ್ತನೆ,थेट रूपांतरण
ನೇರ ಜೋಡಣೆ,थेट जोडणी
"1. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ, 2. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)","1. डायरेक्ट मेमरी ऍक्सेस, 2. डायरेक्ट मेमरी ऍक्सेस (DMA)"
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ನೇರ ವಿಧಾನ,थेट पद्धत
ನಿರ್ದೇಶನಗಳು,दिशानिर्देश
ಡೈರೆಕ್ಟರಿ,निर्देशिका
"1. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್, 2. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್","1. निर्देशिका सर्व्हर, 2. निर्देशिका सर्व्हर"
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,निर्देशिका सेवा
ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ,अक्षम
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,सिग्नल अक्षम करणे
"1. ಸಂಪರ್ಕ ಕಡಿತ, 2. ಸಂಪರ್ಕ ಕಡಿತ","1. डिस्कनेक्शन, 2. डिस्कनेक्शन"
"1. ಡಿಸ್ಕ್ರೀಟ್, 2. ಡಿಸ್ಕ್ರೀಟ್","1. स्वतंत्र, 2. स्वतंत्र"
"1. ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್","1. डिस्क, 2. डिस्क"
"1. ಡಿಸ್ಕ್ ವಿಳಾಸ, 2. ಡಿಸ್ಕ್ ವಿಳಾಸ","1. डिस्क पत्ता, 2. डिस्क पत्ता"
"1. ಡಿಸ್ಕ್ ಅರೇ, 2. ಡಿಸ್ಕ್ ಅರೇ","1. डिस्क अॅरे, 2. डिस्क अॅरे"
"1. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ, 2. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ","1. डिस्क क्षमता, 2. डिस्क क्षमता"
"1. ಡಿಸ್ಕ್ ಡ್ರೈವರ್, 2. ಡಿಸ್ಕ್ ಡ್ರೈವ್","1. डिस्क ड्रायव्हर, 2. डिस्क ड्राइव्ह"
ಡಿಸ್ಕ್ ಫೈಲ್,डिस्क फाइल
"1. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 2. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 3. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 4. ಡಿಸ್ಕ್ ಮೆಮೊರಿ","1. डिस्क मेमरी, 2. डिस्क मेमरी, 3. डिस्क मेमरी, 4. डिस्क मेमरी"
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DoS),डिस्क ऑपरेटिंग सिस्टम (DoS)
ಡಿಸ್ಕ್ ಪ್ಯಾಕೇಜ್,डिस्क पॅकेज
"1.ಚಕ್ರಿಕಾ ಸರ್ವರ್, 2.ಡಿಸ್ಕ್ ಸರ್ವರ್","1.चक्रिका सर्व्हर, 2.डिस्क सर्व्हर"
"1. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ, 2. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ","1. डिस्क स्टोरेज, 2. डिस्क स्टोरेज"
ಡಿಸ್ಕೆಟ್,डिस्केट
ಪ್ರದರ್ಶನ ಫೈಲ್,फाइल प्रदर्शित करा
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,प्रतिमा प्रदर्शित करा
ವಿಲೇವಾರಿ,विल्हेवाट
ದೂರ,अंतर
ದೂರ ಕಾರ್ಯ,अंतर कार्य
ಅಸ್ಪಷ್ಟತೆ,विकृती
ವಿತರಿಸಲಾಯಿತು,वितरित
ವಿತರಿಸಿದ ಡೇಟಾ,वितरित डेटा
ವಿತರಿಸಿದ ಸರ್ವರ್,वितरित सर्व्हर
"1.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್, 2.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್","1.वितरित प्रणाली, 2.वितरित प्रणाली"
ವಿತರಕ,वितरक
ದಾಖಲೆ,दस्तऐवज
ಡಾಕ್ಯುಮೆಂಟ್ ಮಾನ್ಯತೆ ಪಡೆದಿದೆ,दस्तऐवज मान्यताप्राप्त
"1. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ, 2. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ","1. दस्तऐवज विंडो, 2. दस्तऐवज विंडो"
ದಸ್ತಾವೇಜನ್ನು,दस्तऐवजीकरण
"ಡೊಮೇನ್, ಡೊಮೇನ್","डोमेन, डोमेन"
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,डोमेनचे नाव
"1. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್","1. डॉट मॅट्रिक्स प्रिंटर, 2. डॉट मॅट्रिक्स प्रिंटर"
"ಕೆಳಗೆ, ಕೆಳಗೆ","खाली, खाली"
"1.ಅವಲಿಂಕ್, 2.ಚದರ","1.अवलिंक, 2.स्क्वेअर"
ಡೌನ್ಲೋಡ್,डाउनलोड करा
ಡೌನ್‌ಲೋಡ್ ಸಮಯ,डाउनलोड वेळ
ಎಳೆತ,कर्षण
DRAM (ಡೈನಾಮಿಕ್ RAM),DRAM (डायनॅमिक रॅम)
ಹರಿವು,प्रवाह
ಚಾಲಕ,चालक
ಎಲೆಗಳು,पाने
ಡ್ರಾಪ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,ड्रॉप लिस्ट बॉक्स
ಡ್ರಮ್ ಡ್ರೈವ್,ड्रम ड्राइव्ह
"1.ಡ್ರಮ್ ಪ್ರಿಂಟರ್, 2.ಡ್ರಮ್ ಪ್ರಿಂಟರ್","1.ड्रम प्रिंटर, 2.ड्रम प्रिंटर"
"1. ಇಮ್ ಘಟಕ, 2. ಡ್ರಮ್ ಘಟಕ","1. इम युनिट, 2. ड्रम युनिट"
"1. ದ್ವಂದ್ವತೆ, 2. ದ್ವಿ","1. द्वैत, 2. द्वि"
ಉಭಯ ಸಾಂದ್ರತೆ,दुहेरी घनता
"1. ಮೌನ ವಿಳಾಸ, 2. ನಕಲಿ ವಿಳಾಸ","1. मूक पत्ता, 2. बनावट पत्ता"
ಡಂಪ್,डंप
ಡಬಲ್ ಸರ್ಕ್ಯೂಟ್,डुप्लेक्स सर्किट
ಕಾನೂನುಬದ್ಧಗೊಳಿಸುವಿಕೆ,कायदेशीरकरण
ಪ್ರಮುಖ ಕೀ,की की
"1.ಡಿ ವಿ ಡಿ ಆರ್./ಡಬ್ಲ್ಯೂ, 2. ಡಿವಿಡಿ ಓದುವಿಕೆ, 3. ಬರವಣಿಗೆ","1.D V D R./W, 2. डीव्हीडी वाचन, 3. लेखन"
ಡಿವಿಡಿ ರಾಮ್,डीव्हीडी रॉम
