Assamese,Bengali
সামন্তীয় ব্যৱস্থা,সামন্ততান্ত্রিক ব্যবস্থা
সামন্তীয়,সামন্ত
ফিডেই ডিফেন্সৰ (=বিশ্বাসৰ ৰক্ষক),ফিদেই রক্ষাকারী (=বিশ্বাসের রক্ষক)
ফিফ,ফিফ
ক্ষেত্ৰ ব্যৱস্থা,ক্ষেত্র ব্যবস্থা
পোন্ধৰতম কৰ,পঞ্চদশ কর
চিত্ৰৰ মূৰ,ফিগার হেড
ফিন ডি ছিকেল,ফিন ডি siecle
জুই খোৱা,আগুন ভক্ষক
পাঁচ মাইল আইন,পাঁচ মাইল আইন
পতাকা,পতাকা
ফ্লেমেন ডায়েলিছ,ফ্ল্যামেন ডায়ালিস
ফ্লেমেন মাৰ্চিয়ালিছ,ফ্ল্যামেন মার্শালিস
জ্বলি থকা টৰ্চ,জ্বলন্ত মশাল
ফ্লেংক,ফ্ল্যাঙ্ক
ফ্লেংকিং মুভমেণ্ট,ফ্ল্যাঙ্কিং আন্দোলন
ফুলি উঠা সভ্যতা,বিকশিত সভ্যতা
নদীবাদী বিশ্বাস,fluvialistic বিশ্বাস
লোক দেৱতা,লোকদেবতা
লোক দেৱী,লোকদেবী
লোক স্মৃতি,লোক স্মৃতি
লোক মিথ (=folklore),লোককথা (=লোককাহিনী)
খাদ্য বিচাৰি ফুৰা,চারণ
আক্ৰমণ,অভিযান
পূৰ্বপুৰুষ,পূর্বাবস্থায়
পূৰ্বপুৰুষ,পূর্বপুরুষ
আগশাৰীৰ,অগ্রদূত
নিঃসংগ আশা,অসহায় আশা
গঠনমূলক পৰ্যায়,গঠনমূলক পর্যায়
দুৰ্গ,দুর্গ
দুৰ্গ নিৰ্মাণ,দুর্গ
দুৰ্গম চহৰ,সুরক্ষিত শহর
দুৰ্গ,দুর্গ
ফৰ্তুনা,ফরচুনা
ফ&#39;ৰাম ৰোমানম,ফোরাম রোমানাম
ফ্ৰান্সিস্কান,ফ্রান্সিসকান
ফ্ৰেংকলিন,ফ্র্যাঙ্কলিন
ভাতৃঘাতী যুদ্ধ,ভ্রাতৃঘাতী যুদ্ধ
ফ্ৰী চাৰ্চ,বিনামূল্যে চার্চ
ফ্ৰীহোল্ডাৰ,ফ্রিহোল্ডার
ফ্ৰীলান্স সৈনিক,ফ্রিল্যান্স সৈনিক
ফ্ৰীলান্স সৈনিক,ফ্রিল্যান্স সৈনিক
ফ্ৰীমেন,ফ্রিম্যান
ফ্ৰীমেন,ফ্রিম্যান
ফ্ৰীপাছ,ফ্রিপাস
ফৰাচী বিপ্লৱ,ফরাসি বিপ্লব
ফ্ৰাইয়াৰ,ভদ্র
ফ্ৰিয়াছিয়ান ভাড়াতীয়া,ফ্রিশিয়ান ভাড়াটে
সীমান্ত&#39;এ মানুহ,সীমান্তের মানুষ
গেলিয়ন,গ্যালিওন
গ্যালিকান (=গ্যালিকানিষ্ট),গ্যালিকান (=গ্যালিকানিস্ট)
গ্যালিকানিজম,গ্যালিকানিজম
গেৰিছন,গ্যারিসন
গল,গল
গাউণ্টলেট,গান্টলেট
গাউণ্টলেট,গান্টলেট
গেজেবো,গাজেবো
গেজেবো,গাজেবো
গেজেবো,গাজেবো
বংশাৱলীৰ ইতিহাস,বংশগত ইতিহাস
বংশাৱলীৰ ৰেকৰ্ড,বংশগত রেকর্ড
বংশাৱলীৰ তালিকা,বংশগত সারণী
বংশাৱলীৰ গছ,বংশগত গাছ
বংশাৱলী,বংশতালিকা
বংশাৱলী,বংশতালিকা
প্ৰজন্ম,প্রজন্ম
গণহত্যা,গণহত্যা
অনা-ইহুদী,বিধর্মী
অনা-ইহুদী,বিধর্মী
অনা-ইহুদী,বিধর্মী
অনা-ইহুদী,বিধর্মী
গেট্টো,ঘেটো
গেট্টো,ঘেটো
গিবেট,গিবত
গিল্ড (=গিল্ড),গিল্ড (=গিল্ড)
গ্লেডিয়েটাৰ,গ্ল্যাডিয়েটার
গৌৰৱময় বিপ্লৱ,গৌরবময় বিপ্লব
গোল্ডেন হৰ্ড,গোল্ডেন হোর্ড
গ্ৰেণ্ড এলায়েন্স,মহাজোট
গ্ৰেণ্ডী,গ্র্যান্ডি
গ্ৰেণ্ড চাইন&#39;ৰ,গ্র্যান্ড সাইনর
গ্ৰেণ্ড চাইন&#39;ৰ,গ্র্যান্ড সাইনর
মহান গৃহযুদ্ধ,মহান গৃহযুদ্ধ
মহান প্ৰস্থান (বুদ্ধৰ),মহান প্রস্থান (বুদ্ধের)
বৃহত্তৰ ভাৰত,বৃহত্তর ভারত
গ্ৰেট হেলাছ,গ্রেট হেলাস
গ্ৰেট হৰ্ড,গ্রেট হোর্ড
মহান পৰিত্যাগ (=মহান প্ৰস্থান),মহান ত্যাগ (= মহান প্রস্থান)
গ্ৰেট ছিল,মহান সীল
গ্ৰেট ট্ৰেক,মহান Trak
গ্ৰেট ভেহিকেল,দারুণ যানবাহন
চীনৰ গ্ৰেট ৱাল,চীনের মহাপ্রাচীর
গ্ৰেভ,গ্রীভ
গাৰ্ড-চেম্বাৰ,গার্ড-চেম্বার
গাৰ্ড-চেম্বাৰ,গার্ড-চেম্বার
গাৰ্ড-চেম্বাৰ,গার্ড-চেম্বার
গুপ্তাছ,গুপ্ত
হেজিঅ’গ্ৰাফী,হ্যাজিওগ্রাফি
হেজিঅ’গ্ৰাফী,হ্যাজিওগ্রাফি
হেজিঅ’লজি,হ্যাজিওলজি
হেজিঅ’লজি,হ্যাজিওলজি
ব্যক্তিগত দৰ্শকৰ হল,ব্যক্তিগত দর্শকদের হল
ৰাজহুৱা দৰ্শকৰ হল,পাবলিক দর্শক হল
হেচমেণ্ট,হ্যাচমেন্ট
হেথেন,বিধর্মী
হেথেন,বিধর্মী
হেথেনিজম,হিথেনিজম
হেগিৰা (হেজেৰা),হেগিরা (হেজেরা)
হেলেনিজম,হেলেনবাদ
হেলট,হেলট
হেৰাল্ড্ৰি,হেরাল্ড্রি
ঐতিহ্য,ঐতিহ্য
হাইৰ’গ্লিফিক ৰৈখিক আখৰ,হায়ারোগ্লিফিক রৈখিক অক্ষর
হাইৰ&#39;গ্লিফিক লিপি,হায়ারোগ্লিফিক লিপি
হাই চাৰ্চ,উচ্চ গির্জা
হাই লেণ্ডাৰ,উচ্চ ল্যান্ডার
হিন্দু ধৰ্ম,হিন্দুধর্ম
ইতিহাসবিদ,ঐতিহাসিক
ইতিহাসবিদ,ঐতিহাসিক
ঐতিহাসিক বস্তুবাদ,ঐতিহাসিক বস্তুবাদ
ঐতিহাসিক যুগ,ঐতিহাসিক যুগ
ঐতিহাসিক সীমান্ত,ঐতিহাসিক সীমান্ত
ইতিহাসবিদ,ইতিহাসবিদ
ইতিহাসবিদ,ইতিহাসবিদ
ইতিহাস লেখা,ইতিহাস রচনা
ইতিহাস লেখা,ইতিহাস রচনা
ইতিহাস,ইতিহাস
হিট্টী সাম্ৰাজ্য,হিট্টাইট সাম্রাজ্য
পবিত্ৰ মিত্ৰতা,পবিত্র জোট
পবিত্ৰ নগৰ,পবিত্র শহর
পবিত্ৰ নগৰ,পবিত্র শহর
পবিত্ৰ ভূমি,পবিত্র ভূমি
পবিত্ৰ ভূমি,পবিত্র ভূমি
হলি লীগ,পবিত্র লীগ
হলি লীগ,পবিত্র লীগ
পবিত্ৰ ৰোমান সাম্ৰাজ্য (=The Empire),পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য)
পবিত্ৰ সাগৰ,পবিত্র সাগর
পবিত্ৰ সাগৰ,পবিত্র সাগর
পবিত্ৰ যুদ্ধ,জেহাদ
পবিত্ৰ যুদ্ধ,জেহাদ
গৃহ চৰকাৰ,হোম সরকার
হোম গাৰ্ড,ঘরের রক্ষক
গৃহভূমি,স্বদেশ
গৃহ শাসন,স্বায়ত্তশাসন
হোম ৰুল,স্বায়ত্তশাসন
হৰ্ড,Horde
হৰ্ড,Horde
শত্ৰুতাপূৰ্ণ দেশ,শত্রু দেশ
শত্ৰুতাপূৰ্ণ ভূমি,প্রতিকূল ভূমি
hot pursuit,গরম সাধনা
ঘৰ,গৃহ
ঘৰ,গৃহ
হাউচ অৱ কমনছ,হাউস অফ কমন্স
হাউচ অৱ লৰ্ডছ,হাউস অফ লর্ডস
প্ৰতিনিধি সদন,হাউস অফ রিপ্রেজেন্টেটিভস
হুগুয়েনট,Huguenots
মানৱতাবাদ,মানবতাবাদ
মানৱতাবাদী,মানবতাবাদী
শত Yesrs&#39; যুদ্ধ,শত ইয়েসের যুদ্ধ
হাংকাৰ,হুংকার
ইবাদাত খানা (পূজাৰ ঘৰ),ইবাদত খানা (উপাসনা ঘর)
আইকনক্লাষ্ট,আইকনোক্লাস্ট
মূৰ্তিপূজক,মূর্তিপূজক
ইলাহি যুগ,ইলাহী যুগ
অবৈধ যুদ্ধ,অবৈধ যুদ্ধ
আলোকিত পাণ্ডুলিপি,আলোকিত পাণ্ডুলিপি
সচিত্ৰ পাণ্ডুলিপি,সচিত্র পাণ্ডুলিপি
সচিত্ৰ পাণ্ডুলিপি,সচিত্র পাণ্ডুলিপি
ইমাম (ইমাউম),ইমাম (ইমাম)
ইমামত,ইমামতি
ইমামত,ইমামতি
ইমাম্বৰা,ইমামবাড়া
ইম্পেৰিয়েল,ইম্পেরিয়াল
ইম্পেৰিয়েল চিটি,ইম্পেরিয়াল সিটি
সাম্ৰাজ্যবাদ,সাম্রাজ্যবাদ
ইম্পেৰিয়েল পছন্দ,ইম্পেরিয়াল পছন্দ
নীতিহীনতা,ইমপলিসি
ভণ্ড,প্রতারক
কাৰাবাস,কারাবাস
কাৰাবাস,কারাবাস
আক্ৰমণ,অনুপ্রবেশ
আক্ৰমণকাৰী,অনুপ্রবেশকারী
স্বাধীনতা,স্বাধীনতা
স্বাধীনতা দিৱস,স্বাধীনতা দিবস
স্বাধীনতা প্ৰেক্ষাগৃহ,স্বাধীনতা হল
ভাৰতীয় আমেৰিকান (=ৰেড ইণ্ডিয়ান=আমেৰিকান ইণ্ডিয়ান),ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়)
ইণ্ডিয়ান হোম ৰুল লীগ,ইন্ডিয়ান হোম রুল লিগ
ঔদ্যোগিক বিপ্লৱ,শিল্প বিপ্লব
কাফিৰ,কাফের
কাফিৰ,কাফের
অনুপ্ৰৱেশ,অনুপ্রবেশ
অনুপ্ৰৱেশকাৰী,অনুপ্রবেশকারী
তথ্যদাতা,তথ্যদাতা
তথ্যদাতা,তথ্যদাতা
তথ্যদাতা,তথ্যদাতা
তথ্যদাতা,তথ্যদাতা
প্ৰৱেশ,প্রবেশ
প্ৰৱেশ,প্রবেশ
প্ৰৱেশ,প্রবেশ
বাসস্থান,বাসস্থান
বাসিন্দা,বাসিন্দা
উত্তৰাধিকাৰ,উত্তরাধিকার
উত্তৰাধিকাৰ,উত্তরাধিকার
উত্তৰাধিকাৰ,উত্তরাধিকার
শিলালিপি,শিলালিপি
চিহ্ন,চিহ্ন
যোগদানৰ যন্ত্ৰ,যোগদানের যন্ত্র
চৰকাৰৰ আহিলা,সরকারের যন্ত্র
বিদ্ৰোহ (বিদ্ৰোহ),বিদ্রোহ (বিদ্রোহ)
বিদ্ৰোহী,বিদ্রোহী
বিদ্ৰোহ,বিদ্রোহ
বিদ্ৰোহ,বিদ্রোহ
সংহতি,মিশ্রণ
ৰেকৰ্ডৰ অখণ্ডতা,রেকর্ডের অখণ্ডতা
ৰাজ্যসমূহৰ অখণ্ডতা,রাজ্যের অখণ্ডতা
বুদ্ধিমান (Intelligentzia),ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা)
মধ্যস্থতা,মধ্যস্থতা
মধ্যস্থতাকাৰী,মধ্যস্থতাকারী
মধ্যস্থতাকাৰী,মধ্যস্থতাকারী
আন্তৰ্জাতিকতাবাদ,আন্তর্জাতিকতাবাদ
আন্তৰ্জাতিকতাবাদ,আন্তর্জাতিকতাবাদ
আন্তৰ্জাতিকতাবাদী,আন্তর্জাতিকতাবাদী
আন্তঃসংযোগী যুদ্ধ,আন্তঃযুদ্ধ
ইণ্টাৰনী,ইন্টার্নী
ইণ্টাৰনী,ইন্টারনি
ইণ্টাৰনী শিবিৰ,ইন্টারনি ক্যাম্প
আৱদ্ধ কৰি ৰখা,অন্তরীণ
আৱদ্ধ কৰি ৰখা,অন্তরীণ
আৱদ্ধ কৰি ৰখা,অন্তরীণ
Internuncio,ইন্টারনুনসিও
ব্যাখ্যাকৰোতা,দোভাষী
ব্যাখ্যাকৰোতা,দোভাষী
ব্যাখ্যাকৰোতা,দোভাষী
হস্তক্ষেপ,হস্তক্ষেপ
ইনটেষ্টেচি,ইন্টেস্ট্যাসি
ইনটেষ্টেট,ইনটেস্টেট
কুটিলতা,চক্রান্ত
অনুপ্ৰৱেশকাৰী,অনুপ্রবেশকারী
অনুপ্ৰৱেশকাৰী,অনুপ্রবেশকারী
অনুপ্ৰৱেশ,অনধিকারপ্রবেশ
আক্ৰমণ,আক্রমণ
আক্ৰমণ,আক্রমণ
বিনিয়োগ কৰা,বিনিয়োগ করুন
বিনিয়োগ কৰা,বিনিয়োগ করুন
বিনিয়োগ কৰা,বিনিয়োগ করুন
বিনিয়োগ কৰা,বিনিয়োগ করুন
বিনিয়োগ,ইনভেস্টিচার
বিনিয়োগ,ইনভেস্টিচার
বিনিয়োগ,ইনভেস্টিচার
বিনিয়োগ অনুষ্ঠান,বিনিয়োগ অনুষ্ঠান
জাতীয়তাৰ সৈতে বিনিয়োগ কৰক,জাতীয়তার সাথে বিনিয়োগ করুন
অজেয় আৰ্মাডা,অজেয় আরমাদা
অলংঘনীয়তা (ৰাষ্ট্ৰৰ),অমান্যতা (রাষ্ট্রের)
অলংঘিত অৱস্থা,লঙ্ঘন রাষ্ট্র
অক্ষম দুৰ্গ,অভেদ্য দুর্গ
লোৰ যুগ,আয়রন বয়স
লোহাৰ পৰ্দা,লোহার পর্দা
লোহাৰ ৰক্ষক,আয়রন গার্ড
লোহাৰ ৰেচন,লোহার রেশন
লোহাৰ কাষ,লোহার দিক
লোহাৰ টিপযুক্ত কাঁড়,লোহার টিপযুক্ত তীর
ইষ্টমিয়ান খেল,ইস্তমিয়ান গেমস
জেনিছাৰী,জেনিসারি
জেনিটৰ,দারোয়ান
জেনিটৰ,দারোয়ান
জেভেলিন,জ্যাভলিন
জিম ক&#39;ৰ&#39; ল&#39;ছ,জিম ক্রো আইন
জিংগো,জিঙ্গো
জিংগো,জিঙ্গো
জিংগো,জিঙ্গো
জিংগোবাদ,জিঙ্গোইজম
যৌথ ব্যৱস্থা,যৌথ অভিযান
যৌথ নিয়ন্ত্ৰণ,যৌথ নিয়ন্ত্রণ
যৌথ দখল,যৌথ দখল
জুৰী,জুরি
মাত্ৰ কাৰণ,শুধু কারণ
ৰাখক,রাখা
আৰ্কাইভৰ ৰক্ষক,আর্কাইভের রক্ষক
কেটলি-ড্ৰাম,কেটলি-ড্রাম
মূল শব্দ,মূল শব্দ
ৰজা,রাজা
ৰাজ্য,রাজ্য
কিংলেট,কিংলেট
ৰজা নিৰ্মাতা,কিং মেকার
ৰজাৰ পদ,রাজত্ব
ৰজাৰ পদ,রাজত্ব
পাকঘৰৰ কেবিনেট,রান্নাঘরের তাক
ৰজা,নাইট
ৰজাৰত্ব,রাজত্ব
Kinghts হস্পিতালৰ লোক,Kinghts হাসপাতালের
নাইটছ অৱ চেণ্ট জন,সেন্ট জন নাইট
নাইট টেম্পলাৰ,নাইট টেম্পলার
কু ক্লাক্স ক্লান (KKK),Ku Klux Klan (KKK)
কুমিনতাং,কুমিন্তং
লেইটি,সাধারণ
লেন্স,ল্যান্স
লেন্সাৰ,ল্যান্সার
পিছলৈ গুপ্তাছ,পরে গুপ্তরা
বৈধ উত্তৰাধিকাৰী,বৈধ উত্তরাধিকারী
আইন-শৃংখলাহীনতা (=বিকাৰ),অনাচার (=বিশৃঙ্খলা)
আইন-শৃংখলাহীনতা (=বিকাৰ),অনাচার (=বিশৃঙ্খলা)
আইন প্ৰভুসকল,আইন প্রভুরা
ধৰ্মপৰায়ণতাৰ নিয়ম,ধার্মিকতার আইন
লীগ অৱ নেচনছ,জাতির লীগ
লিগেচি (=উইল),উত্তরাধিকার (= উইল)
লিগেচি (=উইল),উত্তরাধিকার (= উইল)
আইনী উত্তৰাধিকাৰী,আইনগত উত্তরাধিকারী
লেগেট,লিগেট
লেগেট,লিগেট
লেগেট,লিগেট
কিংবদন্তী,কিংবদন্তি
কিংবদন্তী,কিংবদন্তি
লিজিয়ন,সৈন্যদল
লিজিয়ন,সৈন্যদল
লিজিয়ন অৱ অনাৰ,লিজিয়ন অফ অনার
লেচে মহিমা (=lese majeste),লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট)
ক্ষুদ্ৰ ৰাজ্য,কম রাজ্য
বিশ্বাসযোগ্যতাৰ পত্ৰ,বিশ্বাস পত্র
লিয়েজ-লৰ্ড,লিজ-প্রভু
লিয়েজ মানুহ,লিজ ম্যান
লিয়েজ মানুহ,লিজ ম্যান
আজীৱন কাৰাদণ্ড,যাবজ্জীবন কারাদণ্ড
বংশ,বংশ
লিটিল ইংলেণ্ডৰ,লিটল ইংল্যান্ডার
লিটল ভেহিকেল (=ক্ষুদ্ৰ বাহন),ছোট যান (= কম যানবাহন)
উপকূলীয় অৱস্থা,উপকূলীয় রাষ্ট্র
লিটাৰ্জী,লিটার্জি
লিটাৰ্জী,লিটার্জি
স্থানীয় আনুগত্য,স্থানীয় আনুগত্য
স্থানীয়-আত্ম চৰকাৰ,স্থানীয় স্ব-সরকার
দীঘলীয়া সংসদ,দীর্ঘ সংসদ
নিম্ন দেশ,নিম্ন দেশগুলি
অনুগত,অনুগত
আনুগত্য,আনুগত্য
মেকিয়াভেলিয়ান নীতি,ম্যাকিয়াভেলিয়ান নীতি
মেগনা কাৰ্টা,ম্যাগনা কার্টা
মেগনাম কনচিলিয়াম,ম্যাগনাম কনসিলিয়াম
মালুম প্ৰহিবিটাম,মালুম নিষেধ
মাণ্ডামছ,মান্দামুস
আদেশ,ম্যান্ডেট
"আদেশ, ক্লাছ &#39;ক&#39;।","আদেশ, শ্রেণী &#39;ক&#39;"
"আদেশ, ক্লাছ &#39;খ&#39;।","আদেশ, শ্রেণী &#39;বি&#39;"
"আদেশ, শ্ৰেণী &#39;গ&#39;।","ম্যান্ডেট, ক্লাস &#39;সি&#39;"
আদেশ ব্যৱস্থা,ম্যান্ডেট সিস্টেম
বাধ্যতামূলক ৰাজ্য,বাধ্যতামূলক অবস্থা
মেংগোনেল,ম্যাঙ্গোনেল
ইস্তাহাৰ,ঘোষণাপত্র
কৌশল,কৌশল
যুদ্ধৰ মানুহ,যুদ্ধের মানুষ
মেন&#39;ৰ,ম্যানর
মেন&#39;ৰ,ম্যানর
মানুহ-শক্তি,জনশক্তি
মানুহ-শক্তি,জনশক্তি
মানুমিচন,ম্যানুমিশন
মনুমিত,মনুমিত
পাণ্ডুলিপি,পাণ্ডুলিপি
পাণ্ডুলিপি,পাণ্ডুলিপি
পাণ্ডুলিপি,পাণ্ডুলিপি
মাৰাউডাৰ,ডাকাত
সামুদ্ৰিক বেল্ট,সামুদ্রিক বেল্ট
সামুদ্ৰিক সভ্যতা,সামুদ্রিক সভ্যতা
সামুদ্ৰিক পতাকা,সামুদ্রিক পতাকা
সামুদ্ৰিক শক্তিসমূহ,সামুদ্রিক ক্ষমতা
সামুদ্ৰিক সাৰ্বভৌমত্ব,সামুদ্রিক সার্বভৌমত্ব
সামুদ্ৰিক যুদ্ধ,সামুদ্রিক যুদ্ধ
মাৰ্কিছ,মার্কুইস
মাৰ্কিজেট,মার্কুইসেট
সামৰিক আইন,সেনাশাসন
যুদ্ধ দৌৰ,মার্শাল রেস
শ্বহীদ,শহীদ
হত্যাকাণ্ড,হত্যাকাণ্ড
কৌশলৰ ভৰ,কৌশলের ভর
মাষ্টাৰ-এট-আৰ্মছ,মাস্টার-এ-আর্মস
অনুষ্ঠানৰ মাষ্টাৰ,অনুষ্ঠান - এর গুরু
মাষ্টাৰ অৱ হাউচহ’ল্ড,গৃহকর্তা
ঘোঁৰাৰ মাষ্টাৰ,ঘোড়ার মাস্টার
মাষ্টাৰ অৱ দ্য ৰোলছ,রোলস মাস্টার
মিল থকা,ম্যাচ
মিল থকা,ম্যাচ
মেচলক,ম্যাচলক
বৈবাহিক মিত্ৰতা,বৈবাহিক জোট
ভূমধ্যসাগৰীয় শক্তিসমূহ,ভূমধ্য শক্তি
মেনশ্বেভিক,মেনশেভিক
ভাড়াতীয়া সেনাবাহিনী,ভাড়াটে বাহিনী
ভাড়াতীয়া সৈনিক,ভাড়াটে সৈনিক
ব্যৱসায়ী,বণিক
মধ্যযুগ,মধ্যবয়সী
মৈদ্ধ পূৰ্ব,মধ্যপ্রাচ্য
মধ্যম অংশ,মধ্যপথ
মধ্যম পথ,মধ্যপথ
মধ্যম পথ (=মধ্যম পথ),মধ্য পথ (=মিডল কোর্স)
প্ৰব্ৰজনকাৰী,অভিবাসী
প্ৰব্ৰজন,মাইগ্রেশন
প্ৰব্ৰজন,মাইগ্রেশন
প্ৰব্ৰজন,মাইগ্রেশন
সামৰিকতাবাদ,সামরিকবাদ
সামৰিকতাবাদ,সামরিকবাদ
সামৰিকতাবাদ,সামরিকবাদ
সামৰিকতাবাদ,সামরিকবাদ
সামৰিকবাদী,সামরিকবাদী
সামৰিকবাদী,সামরিকবাদী
সামৰিককৰণ,সামরিকীকরণ
সামৰিককৰণ,সামরিকীকরণ
সামৰিককৰণ,সামরিকীকরণ
সামৰিক কৌশলবিদ (=কৌশলবিদ),সামরিক কৌশলবিদ (=কৌশলবিদ)
সামৰিক কৌশলবিদ (=কৌশলবিদ),সামরিক কৌশলবিদ (=কৌশলবিদ)
সামৰিক কৌশল (=কৌশল),সামরিক কৌশল (=কৌশল)
মিলিচীয়া,মিলিশিয়া
মিলিচীয়া,মিলিশিয়া
অপশাসন,দুঃশাসন
লিংক হেৰাই গৈছে,হারানো সুত্র
উদ্দেশ্য,মিশন
উদ্দেশ্য,মিশন
উদ্দেশ্য,মিশন
মিশ্ৰ জাতিৰ,মিশ্র জাতি
আধুনিক ইতিহাস,আধুনিক ইতিহাস
মডাছ ভিভেণ্ডি,জীবনযাত্রাপ্রণালী
মনাচিজম,একাধিপত্য
মনাৰ্ক,রাজা
মনাৰ্ক,রাজা
ৰাজতন্ত্ৰবাদ,রাজতন্ত্র
ৰাজতন্ত্ৰবাদ,রাজতন্ত্র
ৰাজতন্ত্ৰবাদী,রাজতন্ত্রবাদী
ৰাজতন্ত্ৰ,রাজতন্ত্র
মঠ,মঠ
মঠ,মঠ
মঠ,মঠ
মঠ-মন্দিৰ,সন্ন্যাস
মঠ-মন্দিৰ,সন্ন্যাস
সন্ন্যাসী,সন্ন্যাসী
মাতৃ দেশ,মাতৃভূমি
মাতৃভূমি,মাতৃভূমি
সংসদৰ মাতৃ,সংসদের মা
মাকৰেকাৰছ,মুক্রকারস
মামী,মমি
সংগ্ৰাহালয়,যাদুঘর
মাস্কেট,মাস্কেট
মাস্কেটিয়াৰ,মাস্কেটিয়ার
মাস্কেট্ৰি,মাস্কেট্রি
মাস্কেট্ৰি,মাস্কেট্রি
মাষ্টাৰ মাষ্টাৰ,মাস্টার মাস্টার
মাষ্টাৰ-ৰোল,মাস্টার-রোল
মাষ্টাৰ-ৰোল,মাস্টার-রোল
বিদ্ৰোহ,বিদ্রোহ
বিদ্ৰোহ আইন,বিদ্রোহ আইন
ৰহস্য জাহাজ,রহস্য জাহাজ
বৰ্ণনা,বর্ণনামূলক
জাতি,জাতি
স্থানীয়,স্থানীয়
থলুৱা ৰাজ্য,দেশীয় রাজ্য
প্ৰকৃতিবাদ,প্রকৃতিবাদ
প্ৰাকৃতিক অধিকাৰ,প্রাকৃতিক অধিকার
নাজী,নাৎসি
নাজী বিপ্লৱ,নাৎসি বিপ্লব
নাজীবাদ,নাৎসিবাদ
পূবৰ ওচৰত,পূর্ব কাছাকাছি
নিগ্ৰো,নিগ্রো
নেগ্ৰ&#39;ফিল,নিগ্রোফিল
নিগ্ৰোফিলিজম,নেগ্রোফিলিজম
নিগ্ৰোফ’বিয়া,নিগ্রোফোবিয়া
নিৰপেক্ষ,নিরপেক্ষ
নিৰপেক্ষ দেশ,নিরপেক্ষ দেশ
নিউ ডিল,নতুন চুক্তি
নতুন পৃথিৱী,নতুন বিশ্ব
আভিজাত্য,আভিজাত্য
নোবেল,উন্নতচরিত্র
নোবেল,উন্নতচরিত্র
যাযাবৰী,যাযাবর
যাযাবৰী গোট,যাযাবর দল
যাযাবৰীতা,যাযাবর
অ-আগ্ৰাসন চুক্তি,অহিংস সন্ধি
অ-আগ্ৰাসন চুক্তি,অ-আগ্রাসন চুক্তি
অযুদ্ধপ্ৰায় অৱস্থা,যুদ্ধহীন রাষ্ট্র
অসহযোগিতা,অসহযোগিতা
অসহযোগ আন্দোলন,অসহযোগ আন্দোলন
আগফালৰ অংশ,বিপরীত
আগফালৰ অংশ,বিপরীত
অক্ল&#39;ক্ৰেচি (=মব&#39;ক্ৰেচি),গণতন্ত্র (=জনতাতন্ত্র)
অক্লক্ৰেট,অক্লোক্র্যাট
চৰকাৰী নথি,অফিসের নথিপত্র
পুৰণি পৃথিৱী,পুরোনো জগৎ
অলিগাৰ্চি,অলিগার্কি
আক্ৰমণ,আক্রমণ
মুকলি আলোচনা,খোলা আলোচনা
মুকলি প্ৰশ্ন,খোলা প্রশ্ন
ৰেকৰ্ডসমূহ খোলা,রেকর্ড খুলুন
অৰিয়েণ্ট,প্রাচ্য
প্ৰাচ্যবাদ,প্রাচ্যবাদ
প্ৰাচ্যবাদ,প্রাচ্যবাদ
প্ৰাচ্যবিদ,প্রাচ্যবিদ
মূলত,উৎপত্তি
মূলত,উৎপত্তি
অৰ্থগ্ৰাফী,অর্থোগ্রাফি
শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ,শত্রুতার প্রাদুর্ভাব
আউট-পোষ্ট,আউট-পোস্ট
অভাৰ-লৰ্ড,ওভার-লর্ড
অভাৰ-ৰাইড,অগ্রাহ্য করা
অভাৰ-ৰাইড,অগ্রাহ্য করা
পৌত্তলিক,পৌত্তলিক
পৌত্তলিক,পৌত্তলিক
পৌত্তলিকতাবাদ,পৌত্তলিকতা
পৌত্তলিকতাবাদ,পৌত্তলিকতা
পেগোডা,প্যাগোডা
পেগোডা,প্যাগোডা
পেগোডা,প্যাগোডা
প্ৰাসাদৰ কুটিলতা,প্রাসাদ চক্রান্ত
পেলেটিনেট,প্যালাটিনেট
কল-পাত,তাল পাতা
পাম দেওবাৰ,অব্যবহিত পূর্ববর্তী রবিবার
পেনেগিৰিষ্ট,প্যানেগরিস্ট
ত্ৰাস,আতঙ্ক
ত্ৰাস,আতঙ্ক
আতংক-মংগাৰ,আতঙ্কগ্রস্ত
পোপৰ পদ,পোপপদ
পোপৰ পদ,পোপপদ
পোপৰ পদ,পোপপদ
পোপৰ পদ,পোপপদ
পোপৰ ম&#39;হ,পাপল বলদ
পোপবাদ,পোপবাদ
পোপবাদ,পোপবাদ
পোপবাদী,পোপবাদী
পোপৰ ৰাজ্য,পোপ রাজ্য
পেপিজম (=পেপিষ্ট্ৰি),প্যাপিজম (=পেপিস্ট্রি)
পেপিষ্ট,পাপিস্ট
পেপিৰাছ,প্যাপিরাস
দৃষ্টান্ত,উপমা
পেৰামাউণ্ট,প্যারামাউন্ট
Paramountcy (=পৰম শক্তি),সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি)
পেৰামাউণ্ট লেডী,প্যারামাউন্ট ভদ্রমহিলা
পৰম প্ৰভু,পরম প্রভু
পাৰ্চমেণ্ট,পার্চমেন্ট
