Gujarati,Marathi
"એનર્જી બેન્ડ, એનર્જી બેન્ડ","एनर्जी बँड, एनर्जी बँड"
ઊર્જા-બેન્ડ માળખું,ऊर्जा-बँड रचना
ઊર્જા અવરોધ,ऊर्जा अडथळा
ઊર્જા સૂચકાંક,ऊर्जा निर्देशांक
ઊર્જા વાહક,ऊर्जा वाहक
ઊર્જા પ્રતિબંધ,ऊर्जा प्रतिबंध
ઊર્જા સંરક્ષણ,ऊर्जा संवर्धन
જન્મજાત ઊર્જા,अंतर्निहित ऊर्जा
ઊર્જા જોડાણ,ऊर्जा जोडणी
ઊર્જા ખાધ,ऊर्जा तूट
ઊર્જા અવક્ષય,ऊर्जा कमी होणे
ઊર્જા ઘનતા,ऊर्जा घनता
ઊર્જા અવલંબન,ऊर्जा अवलंबित्व
ઊર્જા વિચલન,ऊर्जा विक्षेपण
પાવર વિતરણ,वीज वितरण
ઉર્જા કાર્યક્ષમતા,ऊर्जा कार्यक्षमता
ઊર્જા-લાક્ષણિક મૂલ્ય,ऊर्जा-वैशिष्ट्यपूर्ण मूल्य
ઊર્જા તત્વ,ऊर्जा घटक
પાવર કાર્ય,शक्ती कार्य
ઊર્જા સંતુલન,ऊर्जा संतुलन
ઊર્જા ખર્ચ,ऊर्जा खर्च
બેન્ડ ગેપ,बँड अंतर
શક્તિ આપનાર,ऊर्जा देणारा
ઊર્જા-અભિન્ન,ऊर्जा-अविभाज्य
ઊર્જા-અભિન્ન-સમીકરણ,ऊर्जा-अभिन्न-समीकरण
ઊર્જા વિનિમય,ऊर्जेची देवाणघेवाण
ઊર્જા સ્તર,ऊर्जा पातळी
ઊર્જા સ્તર ડાયાગ્રામ,ऊर्जा पातळी आकृती
ઊર્જા-વેગ ઘનતા,ऊर्जा-वेग घनता
ઊર્જા-વેગ ઘટક,ऊर्जा-गती घटक
એનર્જી-મોમેન્ટમ સ્પેક્ટ્રમ,ऊर्जा-वेग स्पेक्ट्रम
એનર્જી-મોમેન્ટમ વેક્ટર,ऊर्जा-वेग वेक्टर
સક્રિયકરણ ઊર્જા,सक्रियता ऊर्जा
બંધ સિસ્ટમ ઊર્જા,बंद प्रणाली ऊर्जा
માળખાકીય ઊર્જા,संरचनात्मक ऊर्जा
ઊર્જા મુક્ત કરો,ऊर्जा सोडा
Lagrangian ની ઊર્જા,Lagrangian ची ऊर्जा
ઓસીલેટરી ઊર્જા,दोलन ऊर्जा
પરિભ્રમણ ઊર્જા,रोटेशनल ऊर्जा
પાવર ઓપરેટર,पॉवर ऑपरेटर
ઊર્જા-ઉત્પાદન-સમીકરણ,ऊर्जा-उत्पादन-समीकरण
ઊર્જા વિરોધાભાસ,ऊर्जा विरोधाभास
ઊર્જા પરિમાણ,ऊर्जा पॅरामीटर
ઊર્જા પટ્ટો,ऊर्जा पट्टा
એનર્જી-ક્વોન્ટમ,ऊर्जा-क्वांटम
ઊર્જા પસંદગીકાર,ऊर्जा निवडक
ઊર્જા સંવેદનશીલ,ऊर्जा संवेदनशील
સ્થિર સંવેદનશીલતા,स्थिर संवेदनशीलता
ઊર્જા સ્પેક્ટ્રમ,ऊर्जा स्पेक्ट्रम
ઊર્જા પૃષ્ઠ,ऊर्जा पृष्ठ
ઊર્જા પરીક્ષણ,ऊर्जा चाचणी
ઊર્જા ટ્રાન્સફર પ્રક્રિયા,ऊर्जा हस्तांतरण प्रक्रिया
ઊર્જા વેગ,ऊर्जा वेग
ઊર્જા ફેલાવો,ऊर्जा प्रसार
ઊર્જા-વેગ કાયદો,ऊर्जा-गती कायदा
ઊર્જા-વેગ કાયદો,ऊर्जा-गती कायदा
"ઊર્જા-ટેન્સર, ઊર્જા-પ્રદેશ","ऊर्जा-टेन्सर, ऊर्जा-क्षेत्र"
દ્વિધ્રુવી કિરણોત્સર્ગમાં વધારો,वाढलेले द्विध्रुवीय विकिरण
એન્જિન,इंजिन
"એન્જિનિયરિંગ, એન્જિનિયરિંગ","अभियांत्रिकी, अभियांत्रिकी"
એન્જિનિયરિંગ ડિઝાઇન,अभियांत्रिकी डिझाइन
એન્જિનિયરિંગ પ્રોજેક્ટ,अभियांत्रिकी प्रकल्प
એન્જિનિયરિંગ સહાય,अभियांत्रिकी मदत
અંગ્રેજી સરંજામ,इंग्रजी सजावट
સુધારેલ વાહક મોડ્યુલેશન,दुरुस्त वाहक मॉड्यूलेशन
આયનીય રેખા,आयनिक रेषा
આયનીય શ્રેણી,आयनिक मालिका
વૃદ્ધિ,वाढ
સમૃદ્ધ આઇસોટોપ્સ,समृद्ध समस्थानिक
સંવર્ધિત રિએક્ટર,संवर्धित अणुभट्टी
સંવર્ધન,समृद्धी
સંવર્ધન કાર્યક્ષમતા,संवर्धन कार्यक्षमता
સમૃદ્ધિ,समृद्धी
સમૃદ્ધિ ગુણાંક,समृद्धी गुणांक
"સમૃદ્ધિ ગુણાંક, સમૃદ્ધિ ગુણક","समृद्धी गुणांक, समृद्धी गुणक"
"સમૂહ, સમુદાય","सेट, समुदाय"
"એન્થાલ્પી, સંપૂર્ણ ગરમી","एन्थाल्पी, परिपूर्ण उष्णता"
સંપૂર્ણ ઢાળ,परिपूर्ण ग्रेडियंट
શક્તિ,शक्ती
"ઇનલેટ ચેનલ સ્પિન, ઇનલેટ સિસ્ટમ સ્પિન","इनलेट चॅनेल स्पिन, इनलेट सिस्टम स्पिन"
પ્રવેશ બિંદુ,प्रवेश बिंदू
પ્રવેશ દ્વાર,प्रवेशद्वार
એન્ટ્રોપી,एन्ट्रॉपी
એન્ટ્રોપી અનામત,एन्ट्रॉपी राखीव
એન્ટ્રોપી ઘનતા,एन्ट्रॉपी घनता
એન્ટ્રોપી મોડ,एन्ट्रॉपी मोड
એન્ટ્રોપી વેક્ટર,एन्ट्रॉपी वेक्टर
દાખલ કરો,प्रविष्ट करा
"ગણતરી, ગણતરી","मोजणे, मोजणे"
ગણતરીના આંકડા,गणनेची आकडेवारी
"પરબિડીયું, પરબિડીયું, આવરણ (c.) થી પરબિડીયું (v.)","लिफाफा, लिफाफा, आवरण (c.) ते लिफाफा (v.)"
અનલૉક વિલંબ,विलंब अनलॉक करा
સમાપ્તિ વિલંબ વિકૃતિ,कालबाह्यता विलंब विकृती
પરબિડીયું ડિમોડ્યુલેટર,लिफाफा डिमॉड्युलेटर
પૃષ્ઠ ક્રમાંકન,पृष्ठांकन
કવર ગુણધર્મો,कव्हर गुणधर्म
ઇકોલોજી,पर्यावरणशास्त्र
દંત,दंत
રોટેશનલ ચુંબકીય ક્ષેત્ર,रोटेशनल चुंबकीय क्षेत्र
વિભાજન વેગ,पृथक्करण वेग
પંચાંગ,पंचांग
કૅલેન્ડર દિવસ,कॅलेंडर दिवस
ક્ષણિક કલાક,क्षणिक तास
ક્ષણિક મિનિટ,क्षणिक मिनिटे
ક્ષણિક બીજું,क्षणिक दुसरा
કૅલેન્ડર સમય,कॅलेंडर वेळ
એકેડમિયમ ન્યુટ્રોન,एकॅडमियम न्यूट्रॉन
અધિકેન્દ્ર,केंद्रबिंदू
"પેરાગ્રાફોસ્કોપ, એપિડિયાસ્કોપ","पॅराग्राफोस्कोप, एपिडियास्कोप"
અંત ધ્રુવ,शेवटचा खांब
"અપારદર્શક, એપિસ્કોપ","अपारदर्शक, एपिस्कोप"
"ચડતા જંકશન, એપિટાક્સી જંકશન","चढत्या जंक्शन, एपिटॅक्सी जंक्शन"
એપિટેક્સી સ્તર,एपिटॅक्सी लेयर
"એપિટેક્સી ટ્રાન્ઝિસ્ટર, ઓવરરાઇડ ટ્રાન્ઝિસ્ટર","एपिटॅक्सी ट्रान्झिस्टर, ओव्हरराइड ट्रान्झिस्टर"
"apitaxi, ascension","apitaxi, ascension"
"હાયપોથર્મલ, એપિથર્મલ","हायपोथर्मल, एपिथर्मल"
એપિથર્મલ ઊર્જા,बाह्य ऊर्जा
એપિથર્મલ ન્યુટ્રોન,एपिथर्मल न्यूट्रॉन्स
એપિથર્મલ પ્રતિક્રિયા,एपिथर्मल प्रतिक्रिया
"માર્ગદર્શન, સમયગાળો","मार्गदर्शन, कालावधी"
થ્રસ્ટ વિચલન કોણ,थ्रस्ट विचलन कोन
ઘટના દર કેલ્ક્યુલેટર,घटना दर कॅल्क्युलेटर
ઇવેન્ટ ટેલિમીટર,कार्यक्रम टेलिमीटर
"સમાન, સમાન, સમાન, સમાન","समान, समान, समान, समान"
સમતોની સંસ્કાર,समतोनि संस्कार
ઊર્જા સ્ત્રોત,ऊर्जेचा स्रोत
સમોર્ગ સફેદ,समोर्ग पांढरा
સમાન બળ,समान शक्ती
પણ શાંતિ કોન્ટૂર,अगदी शांतता समोच्च
હોમોલોગસ સફેદ,एकसंध पांढरा
બરાબરી,तुल्यकारक
સમાનતા સર્કિટ,समानीकरण सर्किट
સમાનતા મૂલ્ય,समानीकरण मूल्य
સમાનતા પલ્સ,समीकरण नाडी
"સમાનતા, સમાનતા","समानता, समानता"
સુસંસ્કૃત સ્વરગ્રામ,सुसंस्कृत स्वरग्राम
"સમીકરણ, સમીકરણ","समीकरण, समीकरण"
મધ્ય વિષુવવૃત્ત,मध्य विषुववृत्त
સુસંગતતા સમીકરણ,सुसंगतता समीकरण
સાતત્ય સમીકરણ,सातत्य समीकरण
સ્થિતિસ્થાપક સમીકરણ,लवचिक समीकरण
સંતુલન સમીકરણ,समतोल समीकरण
ચતુર્ભુજ સમીકરણ,चतुर्भुज समीकरण
ઝડપ સમીકરણ,गती समीकरण
તટસ્થ સંતુલન સમીકરણ,तटस्थ समतोल समीकरण
પીઝોટ્રોપી સમીકરણ,पायझोट्रॉपी समीकरण
ગ્રહ-ભ્રમણકક્ષા-સમીકરણ,ग्रह-कक्षा-समीकरण
ચતુર્ભુજ સમીકરણ,चतुर्भुज समीकरण
સ્થિતિ સમીકરણ,स्थिती समीकरण
ચતુર્ભુજ સમીકરણ,चतुर्भुज समीकरण
સમય સ્કેલ,वेळ स्केल
પરિવર્તન સમીકરણ,परिवर्तन समीकरण
"વિષુવવૃત્તીય, મધ્યવર્તી, વિષુવવૃત્તીય","विषुववृत्त, मध्यवर्ती, विषुववृत्त"
પૃથ્વીની વિષુવવૃત્ત ત્રિજ્યા,पृथ्वीची विषुववृत्त त्रिज्या
વિષુવવૃત્તીય ઉપગ્રહ,विषुववृत्तीय उपग्रह
વિષુવવૃત્તીય સિસ્ટમ,विषुववृत्त प्रणाली
"વિષુવવૃત્ત, વિષુવવૃત્ત, વિષુવવૃત્ત, મધ્યરેખા","विषुववृत्त, विषुववृत्त, विषुववृत्त, मध्यरेषा"
વિષુવવૃત્તીય પ્રવાહ,विषुववृत्त प्रवाह
વિષુવવૃત્તીય લંબન,विषुववृत्त लंबन
અવકાશ વિમાન,अंतराळ विमान
ક્રમિક નમૂના,अनुक्रमिक नमुना
સમકોણાકાર સર્પાકાર,समकोणीय सर्पिल
કોણીય સર્પાકાર એન્ટેના,कोनीय सर्पिल अँटेना
અંતર્મુખ,अवतल
એકાગ્રતા વળાંક,एकाग्रता वक्र
અંતર્મુખ,अवतल
આઇસોમેટ્રિક,सममितीय
"સમદૂર, સમાંતર","समांतर, समांतर"
"સંતુલન, સમતુલા, સંતુલન","समतोल, समतोल, समतोल"
સંતુલન બોક્સ,समतोल बॉक्स
સંતુલન રૂપરેખાંકન,शिल्लक कॉन्फिगरेशन
"સંતુલન સ્થિર, સંતુલન સ્થિર","समतोल स्थिरांक, समतोल स्थिरांक"
સંતુલન રેખાકૃતિ,समतोल आकृती
સંતુલન અંતર,समतोल अंतर
ઊર્જા સંતુલિત કરો,उर्जा संतुलित करा
સંતુલન રેખા,समतोल रेखा
બળ સંતુલન,बल संतुलन
તણાવ સંતુલન,तणाव संतुलन
સંતુલન બિંદુ,शिल्लक बिंदू
"સંતુલન દબાણ, સંતુલન દબાણ","समतोल दाब, समतोल दाब"
સંતુલન ગુણોત્તર,समतोल गुणोत्तर
સંતુલન અવધિ,समतोल कालावधी
ઇક્વિડિવિઝન,समविभाजन
સમાનતાનો નિયમ,समतुल्यता नियम
ઊર્જા વહેંચણી,ऊर्जा सामायिकरण
અલગ કરવાનો સમય,विलग करण्याची वेळ
સિંચલા ઝોન,synchla झोन
સમન્વયિત પૃષ્ઠ,सिंक्रोनाइझिंग पृष्ठ
સમકલા ઝોન,समकला झोन
સાધનસામગ્રી,उपकरणे
ઉપકરણ સુસંગતતા,डिव्हाइस सुसंगतता
સાધનોની નિષ્ફળતા,उपकरणे अपयश
બિંદુ સંયોજન,बिंदू संयोजन
ઇક્વિપોટેન્શિયલ,इक्विपटेन्शिअल
સમદ્વિબાજુ વળાંક,समद्विभुज वक्र
આઇસોપોટેન્શિયલ લાઇન,isopotential लाइन
સમકક્ષ સ્થિતિ,समतुल्य स्थिती
ઇક્વિપોટેન્શિયલ પૃષ્ઠ,समानार्थी पृष्ठ
"સમાનતા, યોગ્યતા","समानता, क्षमता"
આઇસોબાર્સ,isobars
સિંક્રનાઇઝિંગ પાથ,सिंक्रोनाइझिंग मार्ग
સિગ્નલ લાઇન,सिग्नल लाइन
આઇસોમેટ્રિક પોઝિશનર,आयसोमेट्रिक पोझिशनर
સેમસિંક રેડિયો રેન્જ બીકન,सॅमसिंक रेडिओ रेंज बीकन
અંતરિયાળ,अंतराळ
"સિગ્નલ ઝોન, દ્વિ-સિગ્નલ ઝોન","सिग्नल झोन, द्वि-सिग्नल झोन"
સમાનતા,समतुल्यता
વિસ્થાપન સમાનતા,विस्थापन समतुल्यता
ઊર્જા અને દળની સમાનતા,ऊर्जा आणि वस्तुमानाची समानता
ગુરુત્વાકર્ષણ અને પ્રવેગકની સમાનતા,गुरुत्वाकर्षण आणि प्रवेग समतुल्य
સમાનતા બિંદુ,समतुल्यता बिंदू
સમાનતા ગુણોત્તર,समतुल्य प्रमाण
સમાનતા સંબંધ,समतुल्य संबंध
સમાનતા પ્રમેય,समतुल्य प्रमेय
"સમકક્ષ, સમકક્ષ (v.), સમકક્ષ (ed.)","समतुल्य, समतुल्य (v.), समतुल्य (सं.)"
સમકક્ષ શોષણ,समतुल्य शोषण
"સમકક્ષ-બેન્ડ-પહોળાઈ, સમકક્ષ સ્ટ્રીપ લંબાઈ","समतुल्य-बँड-रुंदी, समतुल्य पट्टी लांबी"
સમકક્ષ દબાણ ઘનતા મોડેલ,समतुल्य दाब घनता मॉडेल
સમકક્ષ સર્કિટ,समतुल्य सर्किट
"સમકક્ષ વાહકતા, સમકક્ષ વાહકતા","समतुल्य चालकता, समतुल्य आचरण"
આઇસોમેટ્રિક વાહકતા,आयसोमेट्रिक चालकता
સમકક્ષ વર્તમાન,समतुल्य प्रवाह
સમકક્ષ ડાયોડ,समतुल्य डायोड
સમકક્ષ ડાયોડ વોલ્ટેજ,समतुल्य डायोड व्होल्टेज
સમકક્ષ વર્તુળ,समतुल्य वर्तुळ
સમકક્ષ જથ્થો,समतुल्य प्रमाण
સમકક્ષ વિદ્યુત વાહકતા,समतुल्य विद्युत चालकता
સમકક્ષ ઇલેક્ટ્રોન,समतुल्य इलेक्ट्रॉन
સમકક્ષ આઉટપુટ વેગ,समतुल्य आउटपुट वेग
આઇસોમેટ્રિક ફોકસ-અંતર,आयसोमेट्रिक फोकस-अंतर
સમકક્ષ મફત ઉપજ,समतुल्य मुक्त उत्पन्न
સમકક્ષ કાર્ય,समतुल्य कार्य
સમકક્ષ ઊંચાઈ,समतुल्य उंची
આઇસોમેટ્રિક ઇન્ડક્ટન્સ,आयसोमेट्रिक इंडक्टन्स
સમકક્ષ જાળી,समतुल्य जाळी
સમાન લંબાઈ,समतुल्य लांबी
આઇસોમેટ્રિક લેન્સ,आयसोमेट्रिक लेन्स
સમાન અવાજ પ્રતિકાર,समतुल्य आवाज प्रतिकार
સમકક્ષ અવાજ પ્રતિરોધક,समतुल्य आवाज प्रतिरोधक
સમકક્ષ નિરીક્ષક,समतुल्य निरीक्षक
સમકક્ષ કામગીરી,समतुल्य ऑपरेशन
સમકક્ષ માર્ગ,समतुल्य मार्ग
સમકક્ષ ડાઇલેક્ટ્રિક,समतुल्य डायलेक्ट्रिक
સમકક્ષ સ્થિતિ,समतुल्य स्थिती
આઇસોમેટ્રિક રેશિયો,सममितीय गुणोत्तर
સમકક્ષ સ્યુડો ઓપરેશન,समतुल्य छद्म ऑपरेशन
સમકક્ષ કઠોર ગોળાનો વ્યાસ,समतुल्य कठोर गोलाचा व्यास
સિંક્રનસ સરળ લોલક,समकालिक साधा पेंडुलम
સમકક્ષ સ્ટોક્સ વ્યાસ,समतुल्य स्टोक्स व्यास
સમકક્ષ સપાટી બળ,समतुल्य पृष्ठभाग बल
સમકક્ષ તાપમાન,समतुल्य तापमान
સમકક્ષ શરીર,समतुल्य शरीर
સમાનતા પ્રમેય,समतुल्य प्रमेय
સમકક્ષ ટ્રાન્સમિશન લાઇન,समतुल्य ट्रान्समिशन लाइन
સમભુજ ત્રિકોણ માર્ગ,समभुज त्रिकोण मार्ग
સમકક્ષ વાલ્વ,समतुल्य झडप
સમકક્ષ ચીકણું ભીનાશ,समतुल्य चिपचिपा ओलसर
સમકક્ષ પહોળાઈ,समतुल्य रुंदी
"ભૂંસી નાખો, લખો","पुसून टाका, लिहा"
લેખક જનરેટર,लेखक जनरेटर
લેખક ઓસિલેટર,लेखक ऑसिलेटर
લેખન વડા,लेखन प्रमुख
"ઊભી છબી, સીધી છબી","अनुलंब प्रतिमा, सरळ प्रतिमा"
વર્ટિકલ લેન્સ,उभ्या लेन्स
ઊભી,उभ्या
અર્ગ,erg
"ઊર્જા પૂર્વધારણા, વૃત્તિ પૂર્વધારણા","ऊर्जा गृहीतक, प्रवृत्ती गृहीते"
ફાઈબ્રોમીટર,फायब्रोमीटर
ઇરોસ,इरॉस
ભૂલભરેલી ભૂલ,चुकीची चूक
ભ્રામક અસ્તર,भ्रामक अस्तर
"ભૂલ, ભૂલ, ભૂલ, અચોક્કસતા","चूक, चूक, चूक, अयोग्यता"
લણણીમાં ભૂલ,त्रुटी काढणी
ભૂલ વિશ્લેષણ,त्रुटी विश्लेषण
ભૂલ શ્રેણી,त्रुटी श्रेणी
ભૂલ કોડ,त्रुटी कोड
ભૂલ ગુણાંક,त्रुटी गुणांक
ભૂલ સુધારણા પ્રોમ્પ્ટ,त्रुटी सुधारण्याची सूचना
ભૂલ શોધ,त्रुटी शोधणे
ભૂલ શોધ સંકેત,त्रुटी शोध सिग्नल
ભૂલ શોધ નિયમિત,त्रुटी शोध दिनचर्या
ભૂલ વિતરણ,त्रुटी वितरण
મેમરી ભૂલ,मेमरी त्रुटी
ભૂલ અંદાજકર્તા,त्रुटी अंदाजक
ભૂલ પરિબળ,त्रुटी घटक
ભૂલ કાર્ય,त्रुटी कार्य
ભૂલ કાર્ય સંભવિત,त्रुटी कार्य क्षमता
ભૂલ બાર,त्रुटी पट्ट्या
ભૂલ-અભિન્ન,त्रुटी-अविभाज्य
ક્ષતી સંદેશ,त्रुटी संदेश
ભૂલ માપક,त्रुटी मोजण्याचे यंत्र
અવલોકન ભૂલ,निरीक्षण त्रुटी
પ્રથમ પ્રકારની ભૂલ,प्रथम प्रकारची त्रुटी
બીજા પ્રકારની ભૂલ,दुसऱ्या प्रकारची त्रुटी
ભૂલ સંકેત ભૂલ સંકેત,त्रुटी सिग्नल त्रुटी सिग्नल
એરર-સ્વીચ,त्रुटी-स्विच
ભૂલ શબ્દ,त्रुटी संज्ञा
ભૂલ તફાવત,त्रुटी भिन्नता
ટનલ ડાયોડ,बोगदा डायोड
"છટકી જવું, બહાર નીકળવું (વિશેષ), છટકી જવું, બહાર નીકળવું (વર.)","सुटणे, बाहेर पडणे (विशेषणे), सुटणे, बाहेर पडणे (वर.)"
એક્ઝોસ્ટ સિસ્ટમ,एक्झॉस्ट सिस्टम
એસ્કેપ કાર્યક્ષમતા,सुटका कार्यक्षमता
આઉટગોઇંગ ઇલેક્ટ્રોન,आउटगोइंग इलेक्ट्रॉन
"ભાગી અપૂર્ણાંક, ભાગી અપૂર્ણાંક","एस्केप फ्रॅक्शन, एस्केप फ्रॅक्शन"
છટકી કુશળતા,सुटका कौशल्य
નિકાલ પદ્ધતિ,विल्हेवाट पद्धत
એસ્કેપ વેગ,सुटलेला वेग
વિમોચન ચક્ર,विमोचन चाक
કોતરણીક્ષમતા,उत्कीर्णता
આવશ્યક ઘટક,आवश्यक घटक
આવશ્યક તત્વ આવશ્યક તત્વ,आवश्यक घटक आवश्यक घटक
મૂળભૂત માહિતી,मुलभूत माहिती
અનિવાર્ય સ્વર,अनिवार्य स्वर
એશિયાટ્રોન,asiatron
ઇટાલોન,etalon
ઈથર,ईथर
ઈથર તરંગ,इथर लाट
યુક્લિડિયન કોઓર્ડિનેટ્સ,युक्लिडियन समन्वय
યુક્લિડિયન ડોમેન,युक्लिडियन डोमेन
યુક્લિડિયન સિસ્ટમ,युक्लिडियन प्रणाली
યુક્લિડિયન ભૂમિતિ,युक्लिडियन भूमिती
"યુક્લિડિયન ક્ષેત્ર, યુક્લિડિયન ક્ષેત્ર","युक्लिडियन फील्ड, युक्लिडियन फील्ड"
યુક્લિડિયન પ્લેન,युक्लिडियन विमान
ગેસ વોલ્યુમોમીટર,गॅस व्हॉल्यूममीटर
ગેસ વોલ્યુમેટ્રિક ટ્યુબ,गॅस व्हॉल्यूमेट्रिक ट्यूब
ગેસ વોલ્યુમેટ્રિક પદ્ધતિ,गॅस व्हॉल्यूमेट्रिक पद्धत
ગેસ વોલ્યુમેટ્રિક,गॅस व्हॉल्यूमेट्रिक
યુલર-કોણ,युलर-कोन
તેલયુક્ત ઓસિલેટર,तेलकट ऑसिलेटर
યુરેકા રડાર સિસ્ટમ,युरेका रडार प्रणाली
"યુરેકા બર્નર, યુરેકા બર્નર","युरेका बर्नर, युरेका बर्नर"
"eutectic, eutectic","eutectic, eutectic"
eutectic એલોય,eutectic मिश्र धातु
યુટેક્ટિક મિશ્રણ,eutectic मिश्रण
eutectic બિંદુ,eutectic बिंदू
યુટેક્ટિક ગુણોત્તર,eutectic प्रमाण
યુટેક્ટિક તાપમાન,eutectic तापमान
ઇ.વી,ईव्ही
"ખાલી કરવું, ખાલી કરવું","रिकामे करणे, रिकामे करणे"
"ખાલી કરાવ્યું, ખાલી કરાવ્યું","बाहेर काढले, बाहेर काढले"
ખાલી કરેલી રજા,निर्वासित रजा
"શૂન્યાવકાશ, ખાલી કરવું","व्हॅक्यूम, रिकामे करणे"
"મૂલ્યાંકન, મૂલ્યાંકન","मूल्यांकन, मूल्यांकन"
ચોકસાઈ આકારણી,अचूकता मूल्यांकन
કંપનવિસ્તાર-ઘટાડો મોડ,मोठेपणा-कमी करणारा मोड
ફોટોગ્રાફ પ્રક્રિયા,छायाचित्र प्रक्रिया
બાષ્પીભવન,बाष्पीभवन
"બાષ્પીભવન, બાષ્પીભવન, બાષ્પીભવન","बाष्पीभवन, बाष्पीभवन, बाष्पीभवन"
બાષ્પીભવન મોડેલ,बाष्पीभवन मॉडेल
વેપોરાઇઝર,वाष्पीकरण करणारा
ઉત્સર્જન ગુણાંક,उत्सर्जन गुणांक
સમ,अगदी
ઇલેક્ટ્રોનિક સ્થિતિ પણ,अगदी इलेक्ट्रॉनिक स्थिती
સમ કાર્ય,सम कार्य
પણ લોડ,अगदी भार
બેકી સંખ્યા,सम संख्या
"સમાનતા, સમાનતા પણ","सम समता, सम समता"
સમાનતા તપાસ,समता तपासणी
પાર સમાનતા સંકેત,सम समता सिग्नल
અપૂર્ણાંક અપૂર્ણાંક પણ,अगदी अपूर्णांक
સમાનતાની સ્થિતિ,समानता स्थिती
આઇસોમોર્ફિઝમ,सममितीय
ન્યુક્લિડ્સ પણ,अगदी nuclides
પણ વિકિરણ,अगदी विकिरण
"ઘટના, એપિસોડ","घटना, भाग"
ઇવેન્ટ રેકોર્ડર,कार्यक्रम रेकॉर्डर
"શાશ્વત, સદા સુરક્ષિત","शाश्वत, सदैव सुरक्षित"
એક્સોસેન્ટર,एक्सोसेंटर
"બરાબર, બરાબર, બરાબર","अगदी अचूक, अगदी अचूकपणे"
ચોક્કસ સમીકરણ,अचूक समीकरण
સાચો પડઘો,खरा अनुनाद
ચોકસાઇ વિજ્ઞાન,अचूक विज्ञान
ચોક્કસ પરીક્ષણ,अचूक चाचणी
હકીકત,वस्तुस्थिती
વિસ્તૃત વાહક તરંગ,प्रवर्धित वाहक लहर
અધિકેન્દ્ર,केंद्रबिंदू
કેન્દ્રબિંદુ,केंद्राभिमुख
તરંગીતા,विलक्षणता
અપવાદ,अपवाद
અપવાદ દરવાજો,अपवाद गेट
અપવાદ નિયમ પદ્ધતિ,अपवाद नियम पद्धत
વધારાના ઇલેક્ટ્રોન,अतिरिक्त इलेक्ट्रॉन
"ગુણક ગુણક, અધિક ગુણક","गुणक गुणक, जादा गुणक"
ઓવરફ્લો વાલ્વ,ओव्हरफ्लो झडप
વધારાના વેરવિખેર,अतिरिक्त विखुरलेले
વધુ પડતું અનુસરવું,जास्त फॉलो करणे
વિનિમય,देवाणघेवाण
વોર્ટેક્સ ગુણાંક,व्होर्टेक्स गुणांक
વિનિમય જોડાણ,एक्सचेंज कपलिंग
વિનિમય ભ્રષ્ટાચાર,देवाणघेवाण भ्रष्टाचार
વિનિમય ઊર્જા,ऊर्जा विनिमय
"વિનિમય ક્ષેત્ર, અણુ ક્ષેત્ર","एक्सचेंज झोन, अणु क्षेत्र"
વિનિમય બળ,विनिमय शक्ती
વિનિમયક્ષમ ક્રિયાપ્રતિક્રિયા,अदलाबदल करण्यायोग्य परस्परसंवाद
વિનિમય રેખા,एक्सचेंज लाइन
વિનિમય પ્રકૃતિ,देवाणघेवाण निसर्ग
વિનિમય જોડાણ,एक्सचेंज कपलिंग
એક્સ્ચેન્જર,एक्सचेंजर
વિનિમય દર,विनिमय दर
વિનિમય પ્રતિક્રિયા,विनिमय प्रतिक्रिया
વિનિમયક્ષમ સ્કેટરિંગ,अदलाबदल करण्यायोग्य विखुरणे
વિનિમયક્ષમ લક્ષણો,अदलाबदल करण्यायोग्य वैशिष्ट्ये
વિનિમય મિલકત,मालमत्ता विनिमय
વિનિમય પોસ્ટ,एक्सचेंज पोस्ट
"ઉત્તેજના, ઉત્તેજના","उत्तेजना, उत्तेजना"
ઉત્તેજના બેન્ડ,उत्तेजना बँड
ઉત્તેજના વળાંક,उत्तेजना वक्र
ઉત્તેજના ઊર્જા,उत्तेजना ऊर्जा
ઉત્તેજના આવર્તન,उत्तेजित वारंवारता
ઉત્તેજના કાર્ય,उत्तेजित कार्य
ઉત્તેજના કાર્ય વળાંક,उत्तेजित कार्य वक्र
ઉત્તેજના નંબર,उत्तेजक संख्या
ઉત્તેજના સંભવિત,उत्तेजन क्षमता
ઉત્તેજનાની સંભાવના,उत्तेजक संभाव्यता
ઉત્તેજન ચોકસાઈ ગુણાંક,उत्तेजित अचूकता गुणांक
ઉત્તેજના રાજ્ય,उत्तेजित अवस्था
ઉત્તેજના ગરમી,उत्तेजित उष्णता
ઉત્તેજના ટ્રાન્સફર,प्रेरणा हस्तांतरण
ઉત્તેજના વેક્ટર,उत्तेजना वेक्टर
ઉત્તેજના તરંગ,उत्तेजित लाट
ઉત્તેજક પદ્ધતિ,उत्तेजक यंत्रणा
"ઉત્તેજીત કરવા, ઉત્સાહિત કરવા","उत्तेजित करणे, उत्साही करणे"
ઉત્તેજિત અણુ,उत्तेजित अणू
ઉત્તેજિત અણુ ઘનતા,उत्तेजित आण्विक घनता
ઉત્તેજિત ઇલેક્ટ્રોન,उत्तेजित इलेक्ट्रॉन
ઉત્તેજિત ક્ષેત્ર લાઉડસ્પીકર,उत्तेजित फील्ड लाउडस्पीकर
ઉત્તેજિત આયનો,उत्तेजित आयन
ઉત્તેજિત અણુઓ,उत्तेजित रेणू
