Tamil,Bengali
அடுக்கு மின்தடை,স্তর প্রতিরোধক
வடிகட்டி,ছাঁকনি
வடிகட்டி பண்புகள்,ফিল্টার বৈশিষ্ট্য
வடிகட்டி சுற்று,ফিল্টার সার্কিট
சேகரிப்பு,সংগ্রহ
வடிகட்டி வடிவமைப்பு,ফিল্টার ডিজাইন
தொடர்பு தரவு,যোগাযোগ তথ্য
வடிகட்டி முறை,ফিল্টার পদ্ধতি
வடிகட்டி புனரமைப்பு,ফিল্টার পুনর্গঠন
இறுதி அசெம்பிளிங்,চূড়ান্ত সমাবেশ
கைரேகை,আঙুলের ছাপ
வரையறுக்கப்பட்ட மனக்கிளர்ச்சி அறிக்கை வடிகட்டி,সীমাবদ্ধ আবেগপূর্ণ রিপোর্টিং ফিল্টার
வரையறுக்கப்பட்ட அளவுரு,সীমাবদ্ধ পরামিতি
வரையறுக்கப்பட்ட நிலை இயந்திரம்,সসীম রাষ্ট্র মেশিন
துப்பாக்கி சூடு கோணம்,ফায়ারিং কোণ
நிலைபொருள்,ফার্মওয়্যার
முதல் உருவ வார்த்தை,প্রথম চিত্র শব্দ
முதல் வரிசை பிரஷ்,প্রথম আদেশ প্রশ
பிஷ்ஷர் லூப் சோதனை,ফিশার লুপ পরীক্ষা
நிலையான,ধ্রুবক
நிலையான அட்டென்யூட்டர்,স্থায়ী attenuator
நிலையான நோக்குநிலை,স্থির অভিযোজন
நிலையான கால்குலேட்டர்,স্থির ক্যালকুলেটর
நிலையான பகுதி,নির্দিষ্ট এলাকা
ஒதுக்கீட்டு இயந்திரம்,অ্যাসাইনমেন্ট মেশিন
நிலையான நேரக் கட்டுப்படுத்தி,নির্দিষ্ট সময় নিয়ামক
கொடி,পতাকা
விளிம்பு,ফ্ল্যাঞ্জ
மடல் அட்டென்யூட்டர்,ফ্ল্যাপ অ্যাটেনুয়েটর
ஒளிரும்,আভা
பிரகாசம் மாற்றி,উজ্জ্বলতা রূপান্তরকারী
ஒளிரும்,flamboyant
தட்டையான தரை ஸ்கேனிங்,সমতল মেঝে স্ক্যানিং
தட்டையான சுருள்,সমতল কুণ্ডলী
பிளாட் கோப்பு,ফ্ল্যাট ফাইল
தட்டையான வடிகட்டி,সমতল ফিল্টার
பிளாட் பேக்,ফ্ল্যাট প্যাক
தட்டையான ரிப்பன் கேபிள்,সমতল পটি তারের
தட்டையான மேல் மாதிரி,সমতল শীর্ষ নমুনা
F-அடுக்கு,F-স্তর
F-அடுக்கு அயனோஸ்பியர்,F-স্তর আয়নোস্ফিয়ার
ஃப்ளெமிங்,ফ্লেমিং
ஃப்ளெமிங் மற்றும் கிளிண்டன் வேறுபாடு முறை,ফ্লেমিং এবং ক্লিনটনের বিচ্যুতি পদ্ধতি
படபடப்பு,ফ্লাটার
படபடப்பு சத்தம்,ফ্লটার আওয়াজ
படபடப்பு போட்டோமீட்டர்,ফ্লটার ফটোমিটার
புரட்டல்,ফ্লিপ ফ্লপ
ஃபிளிப் ஃப்ளாப் ஒத்திசைவற்ற முதலீடு,ফ্লিপ ফ্লপ অ্যাসিঙ্ক্রোনাস বিনিয়োগ
ஃபிளிப் ஃப்ளாப் பண்புகள்,ফ্লিপ ফ্লপ বৈশিষ্ট্য
ஃபிளிப் ஃப்ளாப் அழைப்பு சமிக்ஞை,ফ্লিপ ফ্লপ কল সংকেত
ஃபிளிப் ஃப்ளாப் காலவரிசை,ফ্লিপ ফ্লপ টাইমলাইন
ஃபிளிப் ஃப்ளாப் கோர்-தூண்டப்பட்டது,ফ্লিপ ফ্লপ কোর-ট্রিগারড
flip flop jK தூண்டுதல்,ফ্লিপ ফ্লপ জে কে ট্রিগার
ஃபிளிப் ஃப்ளாப் தாழ்ப்பாள்,ফ্লিপ ফ্লপ ল্যাচ
புரட்டுதல் மாஸ்டர்-அடிமை,ফ্লিপ ফ্লপ মাস্টার-দাস
ஃபிளிப் ஃப்ளாப் ஆர்எஸ்,ফ্লিপ ফ্লপ RS
Flip Flop Startup Restart Set Reset (SR),ফ্লিপ ফ্লপ স্টার্টআপ রিস্টার্ট সেট রিসেট (SR)
ஃபிளிப் ஃப்ளாப் சின்க்ரோனஸ் முதலீடு,ফ্লিপ ফ্লপ সিঙ্ক্রোনাস বিনিয়োগ
மிதவை கட்டணம்,ফ্লোটেশন চার্জ
மிதவை உருவாக்கம்,ভাসা গঠন
மிதக்கும் வாயில்,ভাসমান গেট
விலகல்,অপসারণ
இணைக்கப்படாத சுமை,সংযোগহীন লোড
தொடர்பில்லாத ஆதாரம்,সম্পর্কহীন উৎস
முழு வெளிச்சம்,সম্পূর্ণ আলোকসজ্জা
நெகிழ்,ফ্লপি
நெகிழ் வட்டு,ফ্লপি ডিস্ক
ஓட்டம்,প্রবাহ
ஓட்ட விளக்கப்படம்,ফ্লো চার্ট
சாய்வு வரைபடம்,গ্রেডিয়েন্ট ডায়াগ্রাম
ஓட்டம் திசை,প্রবাহ দিক
ஓட்ட வரி,প্রবাহ লাইন
ஓட்டமானி,ফ্লোমিটার
FLT U2 வடிகட்டி,FLT U2 ফিল্টার
பன்மை சிதைவு தேற்றம்,বহুবচন ক্ষয় উপপাদ্য
திரவ உராய்வு தணிப்பு,তরল ঘর্ষণ স্যাঁতসেঁতে
திரவ தளம்,তরল মেঝে
ஃப்ளோரசன்ஸ் விளைவு குழாய்,ফ্লুরোসেন্স ইফেক্ট টিউব
ஃப்ளோரசன்ட்,ফ্লুরোসেন্ট
படபடப்பு,ফ্লাটার
ஃப்ளக்ஸ் அடர்த்தி,প্রবাহ ঘনত্ব
ஃப்ளக்ஸ் கதவு காந்தமானி,ফ্লাক্স ডোর ম্যাগনেটোমিটার
ஃப்ளக்ஸ் பிணைப்பு,ফ্লাক্স বাঁধাই
"ஃப்ளக்ஸ் மீட்டர், ஃப்ளக்ஸ் மீட்டர்","ফ্লাক্স মিটার, ফ্লাক্স মিটার"
ஃப்ளக்ஸ் சாலிடர்,ফ্লাক্স সোল্ডার
எதிர் காயம்,পাল্টা আঘাত
எதிர்வினை உயர் மின்னழுத்தம்,প্রতিক্রিয়া উচ্চ ভোল্টেজ
எதிர் மின்மாற்றி,কাউন্টারকারেন্ট ট্রান্সফরমার
குவிப்பு விளைவு,আহরণ প্রভাব
அதிர்வெண் பண்பேற்றம் டிஜிட்டல் டிடெக்டர்,ফ্রিকোয়েন্সি মডুলেশন ডিজিটাল ডিটেক্টর
அதிர்வெண் மாடுலேஷன் பீக் டிடெக்டர்,ফ্রিকোয়েন্সি মড্যুলেশন পিক ডিটেক্টর
என்வலப் செய்யப்பட்ட மாடுலேஷன் ஆர்ட் சேர்க்கப்பட்ட லூப் டிடெக்டர்,এনভেলপড মডুলেশন আর্ট অ্যাডড লুপ ডিটেক্টর
எப்.எம் குரல் அதிர்வெண் தந்தி,এফএম ভয়েস ফ্রিকোয়েন্সি টেলিগ্রাফ
குவிய,ফোকাল
கவனம்,ফোকাস
ஃபோகஸ் கேமரா,ফোকাস ক্যামেরা
கவனம் பிழை பெருக்கி,ফোকাস ত্রুটি পরিবর্ধক
கவனம் பட குழாய்,ফোকাস পিকচার টিউব
ஃபோகஸ் சர்வோ,ফোকাস servo
கவனம் மற்றும் பின்தொடர்தல்,ফোকাস এবং ফলো-আপ
கவனம் மற்றும் உடல் பின்பற்ற,ফোকাস এবং অনুসরণ শরীর
படலம்-வகை அளவீடு,ফয়েল-টাইপ গেজ
முதல் விரிசல்,প্রথম ফাটল
மீண்டும் மடி மின்னழுத்த வரம்பு,ভাঁজ ফিরে ভোল্টেজ লিমিটার
வெள்ளை வரி மதிப்பு,সাদা লাইনের মান
மின்னோட்ட வரம்பைத் திரும்ப மடக்கு,ভাঁজ ব্যাক বর্তমান লিমিটার
மடிந்த கட்டிடக்கலை,ভাঁজ করা স্থাপত্য
மடிந்த இருமுனையம்,ভাঁজ ডাইপোল
மடிந்த இருமுனையம்,ভাঁজ ডাইপোল
மடிந்த உறுப்பு,ভাঁজ করা উপাদান
பின்தங்கி,অনুগামী
எழுத்துரு காட்சி,ফন্ট প্রদর্শন
உணவு அச்சு,খাদ্য মুদ্রণ
தடை இசைக்குழு,নিষিদ্ধ ব্যান্ড
தடைசெய்யப்பட்ட ஆற்றல் இடைவெளி,নিষিদ্ধ শক্তি ফাঁক
தடை செய்யப்பட்ட மண்டலம்,বাধা অঞ্চল
படை,বল
உந்துதல் மாற்றி,প্রপালসিভ কনভার্টার
வெளிநாட்டு பொருள்,বিদেশী বস্তু
வடிவம் காரணி,ফর্ম ফ্যাক্টর
பக்க நிரப்பு,পৃষ্ঠা পূরণ
முறையான தர்க்கம்,আনুষ্ঠানিক যুক্তি
வடிவமைப்பு எண்,বিন্যাস নম্বর
ஃபோர்ட்ரான்,ফরট্রান
தற்செயலான சிதைவு,আকস্মিক বিকৃতি
முன்னோக்கி சார்பு,এগিয়ে পক্ষপাত
முன்னோக்கி சார்பு,এগিয়ে পক্ষপাত
முன்னோக்கி சார்பு கூட்டு,এগিয়ে পক্ষপাত যুগ্ম
முன்னோக்கி தடுக்கும் நிலை,ফরোয়ার্ড ব্লকিং অবস্থা
முன்னோக்கி முறிவு மின்னழுத்தம்,ফরোয়ার্ড ব্রেক ভোল্টেজ
முன்னோக்கி பிழை திருத்தம்,সম্মুখ ভুল সংশোধন
முன் வளைய ஆதாயம்,সামনে লুপ লাভ
முன் சாலை ஆதாயம்,সামনের রাস্তা লাভ
முன்னோக்கி துருவமுனைப்பு,অগ্রবর্তী পোলারিটি
முன்னோக்கி கடத்துத்திறன்,সামনের পরিবাহিতা
முன்னோக்கி போக்குவரத்து நேரம்,ফরওয়ার্ড ট্রানজিট সময়
ஃபாஸ்டர் சில்லி விவேகர்,ফাস্টার সিলি বিবেক্কর
நான்கு மடங்கு குறியாக்கம்,চারগুণ এনকোডিং
நான்குமுனை,quadrupole
நாற்கர டிஜிட்டல் பரிமாற்றம்,চতুর্ভুজ ডিজিটাল ট্রান্সমিশন
நாற்கர வலையமைப்பு,চতুর্ভুজ নেটওয়ার্ক
குவாட்டர்னரி நெட்வொர்க்,চতুর্মুখী নেটওয়ার্ক
குவாட் டியூப் கேமரா,কোয়াড টিউব ক্যামেরা
ஃபோரியர் குணகம்,ফুরিয়ার সহগ
ஃபோரியர் ஒருங்கிணைப்பு,ফুরিয়ার ইন্টিগ্রেশন
ஃபோரியர் தலைகீழ்,ফুরিয়ার বিপরীত
நான்கு தொடர்,ফুরিয়ার সিরিজ
பரவும் முறை,সংক্রমণ
ஃபோரியர் முக்கோணவியல் தொடர்,ফুরিয়ার ত্রিকোণমিতিক সিরিজ
ஃபோரியர் தேற்றம்,ফুরিয়ার উপপাদ্য
நான்கு மடங்கு சாதனம்,চারগুণ ডিভাইস
குவாட்டர்னரி டையோடு,চতুর্মুখী ডায়োড
மொபைல் புள்ளி செயலி,মোবাইল পয়েন্ট প্রসেসর
மிதக்கும் புள்ளி அலகு,ভাসমান পয়েন্ট ইউনিট
கோப்பு மாற்று,ফাইল প্রতিস্থাপন
பகுதியளவு பிழை,ভগ্নাংশ ত্রুটি
வேறுபட்ட பரிமாற்றம்,ডিফারেনশিয়াল ট্রান্সমিশন
சட்டகம்,ফ্রেম
சட்ட இடையக சிப்,ফ্রেম বাফার চিপ
சட்ட பிடிப்பு,ফ্রেম ক্যাপচার
சட்ட கடவுச்சொல்,ফ্রেম পাসওয়ার্ড
சட்ட வடிவம்,ফ্রেম বিন্যাস
சட்ட அதிர்வெண்,ফ্রেম ফ্রিকোয়েন্সি
சட்ட நிலம்,ফ্রেম জমি
சட்ட ஒத்திசைவு புள்ளிகள்,ফ্রেম সিঙ্ক্রোনাস পয়েন্ট
சட்ட ஒத்திசைவு,ফ্রেম সিঙ্ক্রোনাইজেশন
சட்ட ஒத்திசைவான சமிக்ஞை,ফ্রেম সিঙ্ক্রোনাস সংকেত
வெளிப்படையான குறியீடு,ফ্র্যাঙ্ক কোড
இலவச எலக்ட்ரான்கள்,বিনামূল্যে ইলেকট্রন
இலவச மண்டலம்,মুক্ত এলাকা
இலவச நகரும் ஆஸிலேட்டர்,বিনামূল্যে চলমান অসিলেটর
இலவச இடைவெளி மின்மறுப்பு,মুক্ত ব্যবধান প্রতিবন্ধকতা
இலவச இடைவெளி,মুক্ত ব্যবধান
இலவச நகரும் மல்டிவிபிரேட்டர்,বিনামূল্যে চলমান multivibrator
அதிர்வெண்,ফ্রিকোয়েন্সি
அதிர்வெண்,ফ্রিকোয়েন্সি
அதிர்வெண்,ফ্রিকোয়েন্সি
அதிர்வெண்,ফ্রিকোয়েন্সি
அதிர்வெண் இணைக்கப்பட்ட சேனல்,ফ্রিকোয়েন্সি সংযুক্ত চ্যানেল
அதிர்வெண் ஒதுக்கீடு,ফ্রিকোয়েন্সি অ্যাসাইনমেন্ট
அலைவரிசை,ফ্রিকোয়েন্সি ব্যান্ড
அதிர்வெண் மாற்றி,ফ্রিকোয়েন্সি রূপান্তরকারী
அதிர்வெண் இழப்பீடு,ফ্রিকোয়েন্সি ক্ষতিপূরণ
அதிர்வெண் இழப்பீடு,ফ্রিকোয়েন্সি ক্ষতিপূরণ
அதிர்வெண் கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்,ফ্রিকোয়েন্সি নিয়ন্ত্রিত অসিলেটর
அதிர்வெண் மாற்றம்,ফ্রিকোয়েন্সি রূপান্তর
அதிர்வெண் பண்பேற்றம்,কম্পাংক একক
அதிர்வெண் கண்டறிதல்,ফ্রিকোয়েন্সি ডিটেক্টর
அதிர்வெண் விலகல்,ফ্রিকোয়েন্সি বিচ্যুতি
அதிர்வெண் விலகல்,ফ্রিকোয়েন্সি বিচ্যুতি
அதிர்வெண் வேறுபாடு,ফ্রিকোয়েন্সি পার্থক্য
அதிர்வெண் பாகுபடுத்துபவர்,ফ্রিকোয়েন্সি বৈষম্যকারী
அதிர்வெண் சிதைவு,ফ্রিকোয়েন্সি বিকৃতি
அதிர்வெண் மாறுபாடு,ফ্রিকোয়েন্সি বৈচিত্র্য
அதிர்வெண் பிரிப்பான்,ফ্রিকোয়েন্সি বিভাজক
மல்டிபிளெக்சர் அதிர்வெண் பிரிவு,মাল্টিপ্লেক্সার ফ্রিকোয়েন্সি বিভাগ
அதிர்வெண் இரட்டிப்பாகிறது,ফ্রিকোয়েন্সি দ্বিগুণ
அதிர்வெண் மாறுதல்,ফ্রিকোয়েন্সি স্যুইচিং
அதிர்வெண் உருவாக்கம்,ফ্রিকোয়েন্সি প্রজন্ম
அதிர்வெண் சார்ந்த ஆண்டெனா,ফ্রিকোয়েন্সি নির্ভর অ্যান্টেনা
அதிர்வெண் இடைமுகம்,ফ্রিকোয়েন্সি ইন্টারফেস
அதிர்வெண் குறுக்கீடு,ফ্রিকোয়েন্সি হস্তক্ষেপ
அதிர்வெண் தலைகீழ்,ফ্রিকোয়েন্সি বিপরীত
அதிர்வெண் பண்பேற்றம்,কম্পাংক একক
அதிர்வெண் பண்பேற்றம் குறியீடு,ফ্রিকোয়েন্সি মডুলেশন সূচক
அதிர்வெண் மாடுலேட்டர்,ফ্রিকোয়েন্সি মডুলেটর
அதிர்வெண் குறுகிய இசைக்குழு,ফ্রিকোয়েন্সি সংকীর্ণ ব্যান্ড
அதிர்வெண் இரைச்சல்,ফ্রিকোয়েন্সি শব্দ
அதிர்வெண் வரம்பு,কম্পাংক সীমা
அதிர்வெண் எதிர்வினை மாடுலேட்டர்,ফ্রিকোয়েন্সি বিক্রিয়া মডুলেটর
அதிர்வெண் குறிப்பு,ফ্রিকোয়েন্সি রেফারেন্স
அதிர்வெண் பதில்,ফ্রিকোয়েন্সি প্রতিক্রিয়া
அதிர்வெண் தரப்படுத்தல்,ফ্রিকোয়েন্সি গ্রেডিং
அதிர்வெண் ஒலி சுற்று,ফ্রিকোয়েন্সি সাউন্ড সার্কিট
அதிர்வெண் நிறமாலை,ফ্রিকোয়েন্সি বর্ণালী
அதிர்வெண் நிலைத்தன்மை,ফ্রিকোয়েন্সি স্থিতিশীলতা
அதிர்வெண் தரநிலை,ফ্রিকোয়েন্সি স্ট্যান্ডার্ড
அதிர்வெண் தவறு,ফ্রিকোয়েন্সি ত্রুটি
அதிர்வெண் தொகுப்பு,ফ্রিকোয়েন্সি সংশ্লেষণ
அதிர்வெண் தொகுப்பு,ফ্রিকোয়েন্সি সংশ্লেষণ
அதிர்வெண் தொகுக்கப்பட்ட டியூனிங்,ফ্রিকোয়েন্সি সংশ্লেষণ টিউনিং
அதிர்வெண் மின்னழுத்த மாற்றம்,ফ্রিকোয়েন্সি ভোল্টেজ পরিবর্তন
மின்னழுத்த மாற்றிக்கு அதிர்வெண்,ফ্রিকোয়েন্সি থেকে ভোল্টেজ কনভার্টার
அதிர்வெண்-மின்னழுத்த மாற்றி,ফ্রিকোয়েন্সি-ভোল্টেজ কনভার্টার
அதிர்வெண்-மின்னழுத்த மாற்றி,ফ্রিকোয়েন্সি-ভোল্টেজ কনভার্টার
அதிர்வெண் தாங்கி,ফ্রিকোয়েন্সি বিয়ারিং
அதிர்வெண் பரிமாற்றம்,ফ্রিকোয়েন্সি স্থানান্তর
அதிர்வெண் பரிமாற்றம்,ফ্রিকোয়েন্সি সংক্রমণ
அதிர்வெண் ட்யூனர்,ফ্রিকোয়েন্সি টিউনার
எழுத்து மாடுலேட்டர்,ভেক্টর মডুলেটর
அதிர்வெண் பரந்த இசைக்குழு,ফ্রিকোয়েন্সি ওয়াইড ব্যান্ড
ஃப்ரெஸ்னல் சிதைவு அதிர்வெண்,ফ্রেসনেল অবক্ষয় ফ্রিকোয়েন্সি
உராய்வு பிழை,ঘর্ষণ ত্রুটি
வட்ட பாத்திரம்,বৃত্ত অক্ষর
முன் பலகை கட்டுப்பாடு,সামনে বোর্ড নিয়ন্ত্রণ
முன் தாழ்வாரம்,সামনের বারান্দা
பனி புள்ளி ஹைக்ரோமீட்டர்,হিম বিন্দু হাইগ্রোমিটার
கோப்பு சேமிப்பு,ফাইল স্টোরেজ
ஃபூ மஞ்சு வைரஸ்,ফু মাঞ্চু ভাইরাস
எரிபொருள் பம்ப் குறுக்கீடு,জ্বালানী পাম্প হস্তক্ষেপ
fuji நெகிழ்வின்மை செயல்பாடு,ফুজি ইনফ্লেক্সিবিলিটি অপারেশন
முழு சேர்ப்பான்,সম্পূর্ণ যোগকারী
முழு இரட்டை,সম্পূর্ণ দ্বৈত
முழு இரட்டை அமைப்பு,সম্পূর্ণ ডুপ্লেক্স সেটআপ
முழு இரட்டை பரிமாற்றம்,সম্পূর্ণ ডুপ্লেক্স ট্রান্সমিশন
முழு சுமை மின்னழுத்தம்,সম্পূর্ণ লোড ভোল্টেজ
முழு சக்தி,পূর্ণ শক্তি
முழு பவர் பேண்ட் நீட்டிப்பு,সম্পূর্ণ পাওয়ার ব্যান্ড এক্সটেনশন
முழுமையான அளவிலான விலகல்,পরম স্কেল বিচ্যুতি
முழு திரை,পূর্ণ পর্দা
சரியான கலவை,নিখুঁত যৌগ
முழு கசிவு தாங்கல்,সম্পূর্ণ লিক বাফারিং
முழு அலை,সম্পূর্ণ তরঙ্গ
முழு அலை பாலம் திருத்தி,সম্পূর্ণ তরঙ্গ সেতু সংশোধনকারী
முழு அலை திருத்தி,সম্পূর্ণ তরঙ্গ সংশোধনকারী
செயல்பாட்டு குறியீடு,ফাংশন কোড
செயல்பாடு ஜெனரேட்டர்,ফাংশন জেনারেটর
செயல்பாட்டு நூலகம்,ফাংশন লাইব্রেরি
செயல்பாடு சுவிட்ச்,ফাংশন সুইচ
செயல்பாட்டு உருவகப்படுத்துதல்,কার্যকরী সিমুলেশন
அசல்,আসল
அடிப்படை அதிர்வெண்,মৌলিক ফ্রিকোয়েন্সি
அடிப்படை முறை,মৌলিক ধরন
அசல் அதிர்வு,মূল অনুরণন
உருகி,ফিউজ
உருகி விளைவு,ফিউজ প্রভাব
உருகி வரைபடம்,ফিউজ মানচিত্র
கரையக்கூடிய இணைப்பு,দ্রবণীয় লিঙ্ক
எதிர்கால போக்கு,ভবিষ্যতের প্রবণতা
"தெளிவற்ற தர்க்கம், தெளிவற்ற தர்க்கம்","অস্পষ্ট যুক্তি, অস্পষ্ট যুক্তি"
"தெளிவற்ற தர்க்கம், போலி தர்க்கம்","অস্পষ্ট যুক্তি, বোগাস যুক্তি"
கோப்பு பிரித்தெடுத்தல்,ফাইল নিষ্কাশন
மறு முதலீட்டு உணர்திறன்,পুনঃবিনিয়োগ সংবেদনশীলতা
ஆதாயம்,লাভ করা
வழிகாட்டப்பட்ட லேசரைப் பெறுங்கள்,গাইডেড লেজার লাভ
இலாப வரம்பு,লাভের সীমা
ஆதாய பேண்ட் விரிவாக்க பெருக்கல்,লাভ ব্যান্ড সম্প্রসারণ গুণন
மாறுதல் அதிர்வெண்ணைப் பெறுங்கள்,ট্রানজিশন ফ্রিকোয়েন্সি লাভ করুন
கல்லாகர் குறியீடு,গ্যালাঘের কোড
காலியம் ஆர்சனைடு,গ্যালিয়াম আর্সেনাইড
கால்வனிக் செல்,গ্যালভানিক কোষ
கால்வனோமீட்டர்,গ্যালভানোমিটার
கால்வனேற்றப்பட்ட ரெக்கார்டர்,গ্যালভানাইজড রেকর্ডার
காமா,গামা
காமா கதிர்,গামা রশ্মি
குரல் ட்யூனிங்,কন্ঠ সুর
இடைவெளி,অন্তর
எரிவாயு மூழ்கும் விளக்கு,গ্যাস নিমজ্জন বাতি
வாயு லேசர்,গ্যাস লেজার
"வாயில், வாயில்","গেট, গেট"
வாயில் வரிசை,গেট অ্যারে
வாயில் வரிசை,গেট অ্যারে
கேட் கொள்ளளவு / கேட் கேபாசிட்டர்,গেট ক্যাপাসিট্যান্স / গেট ক্যাপাসিটর
வாயில் இன்சுலேடிங்,গেট অন্তরক
வாயில் ஆஸிலேட்டர்,গেট অসিলেটর
வாயில் பாதுகாப்பு,গেট নিরাপত্তা
வாயில் பாதுகாப்பு டையோடு,গেট সুরক্ষা ডায়োড
வாயில் பூட்டு சுவிட்ச்,গেট লক সুইচ
வாயில் கட்டுப்படுத்தப்பட்ட சுவிட்ச்,গেট নিয়ন্ত্রিত সুইচ
கேட் போஸ்டிங் நெட்வொர்க்,গেট পোস্টিং নেটওয়ার্ক
கேட் ஆக்சைடு மின்தேக்கி,গেট অক্সাইড ক্যাপাসিটর
திறப்பு பிழை,খোলার ত্রুটি
அளவு,গেজ
அளவு பெருக்கி,গেজ গুণক
காஸ் மீட்டர்,গাউস মিটার
காசியன் அடர்த்தி செயல்பாடு,গাউসিয়ান ঘনত্ব ফাংশন
காஸியன் பரவல்,গাউসিয়ান ডিফিউশন
காஸியன் விநியோகம்,গাউসিয়ান বিতরণ
காஸியன் விநியோகம்,গাউসিয়ান বিতরণ
காஸியன் சத்தம்,গাউসিয়ান শব্দ
காஸியன் சத்தம்,গাউসিয়ান শব্দ
காசியன் செயல்முறை,গাউসিয়ান প্রক্রিয়া
காசியன் துடிப்பு,গাউসিয়ান পালস
காசியன் சட்டம்,গাউসিয়ান আইন
கிக் ஹெர்ட்ஸ்,গিগা হার্টজ
பொது நோக்க எதிர்ப்பு,সাধারণ উদ্দেশ্য প্রতিরোধ
உருவாக்கப்பட்ட சத்தம்,উৎপন্ন শব্দ
ஜெனரேட்டர்,জেনারেটর
"பெற்றோர், பொதுவான","অভিভাবক, সাধারণ"
வடிவியல் சராசரி,জ্যামিতি মানে
வடிவியல் கதிர் அனுரேஷ்,জ্যামিতিক রশ্মি অনুরেশ
புவிநிலை அறை,জিওস্টেশনারি চেম্বার
gerber foment,gerber ফোম
ஜெர்மானியம்,জার্মেনিয়াম
ஜெர்மானியம் டையோடு,জার্মেনিয়াম ডায়োড
கெட்ரான் சிகிச்சை,Getran চিকিত্সা
கீசர் கால்குலேட்டர்,গিজার ক্যালকুলেটর
போலி நினைவக பிரதிபலிப்பு,সিউডো মেমরি রিফ্লেক্স
கிப்ஸ் நிகழ்வு,গিবস ঘটনা
கிகா,গিগা
வித்தை,গিমিক
கண்ணை கூசும் வடிகட்டி,একদৃষ্টি ফিল্টার
கண்ணாடி மின்தேக்கி,গ্লাস ক্যাপাসিটর
தடுமாற்றம்,ত্রুটি
பூமியின் நிலை செயற்கைக்கோள்,পৃথিবীর অবস্থান স্যাটেলাইট
பிரகாசம் மூழ்குதல்,ঝকঝকে নিমজ্জন
ஷெல் குறியீடு,শেল কোড
தங்க குறியீடு,সোনার কোড
கோனியோமீட்டர்,গনিওমিটার
ஜி-ஆபரேஷன்,g-অপারেশন
தரம்,শ্রেণী
தொடர் குறியீட்டு ஃபைபர்,সিরিয়াল সূচক ফাইবার
சாய்வு,ঢাল
பூமியின் இரைச்சல் தீர்மானம்,পৃথিবীর শব্দ রেজোলিউশন
துகள் சத்தம்,কণার আওয়াজ
சிறுமணி சத்தம்,দানাদার আওয়াজ
துகள் சத்தம்,কণার আওয়াজ
கட்டுரை,নিবন্ধ
வரைகலை காட்சி அலகு,গ্রাফিক্যাল ডিসপ্লে ইউনিট
வரைகலை சமநிலைப்படுத்தி,গ্রাফিকাল ইকুয়ালাইজার
வரைகலை பகுப்பாய்வு,গ্রাফিকাল বিশ্লেষণ
நன்றி,কৃতজ্ঞতা
தட்டு பிரதிபலிப்பான்,ঝাঁঝরি প্রতিফলক
மொத்த பிழை,মোট ত্রুটি
புவிசார்ந்த முதலீடு,ভূ-উল্লেখিত বিনিয়োগ
"நிலம், நிலம்","জমি, জমি"
தரையில் பிரதிபலிப்பு,স্থল প্রতিফলন
நிலம் திரும்ப,জমি ফেরত
தரை அலை,স্থল তরঙ্গ
தரை அலை,স্থল তরঙ্গ
பேய் பரவுதல்,ভূত সংক্রমণ
பூமி இணைப்பு,পৃথিবী সংযোগ
தரையிறக்கப்பட்ட சுமை (சுமை),গ্রাউন্ডেড লোড (লোড)
தரை ஆண்டெனா,স্থল অ্যান্টেনা
நிலத்தடி உமிழ்ப்பான் பெருக்கி,গ্রাউন্ডেড এমিটার এমপ্লিফায়ার
அடிப்படை மூல பெருக்கி,গ্রাউন্ডেড সোর্স অ্যামপ্লিফায়ার
தரை வளையம்,স্থল লুপ
தரை மட்டம்,সমতল ভূমি
குழு குறியீடு,শঙ্ঘবদ্ধ কোড
குழு தாமத காலம்,গ্রুপ বিলম্ব সময়কাল
குழு தேர்வாளர்,গ্রুপ নির্বাচক
குழு வேகம்,গ্রুপ বেগ
குரோவர் குண்டலன்,গ্রোভার কুন্দলন
பூஸ்ட் சந்தி டிரான்சிஸ்டர்,বুস্ট জংশন ট্রানজিস্টর
பாதுகாப்பு இசைக்குழு,রক্ষাকারী ব্যান্ড
பாதுகாப்பு சுற்று,নিরাপত্তা সার্কিট
பாதுகாப்பு வளையம்,গার্ড রিং
கெஸ்ட் ஹோஸ்ட் எல்சிடி,অতিথি হোস্ট এলসিডি
அறிவுறுத்தல் அலைநீளம்,নির্দেশ তরঙ্গদৈর্ঘ্য
துப்பாக்கி விளைவு,বন্দুক প্রভাব
துப்பாக்கி ஆஸிலேட்டர்,বন্দুক অসিলেটর
கைரேட்டர்,গাইরেটর
"கைரோ அலைவரிசை, சுழற்சி அதிர்வெண்","গাইরো ফ্রিকোয়েন্সি, ঘূর্ণন ফ্রিকোয়েন্সি"
சுழற்சி காந்த அதிர்வு,ঘূর্ণন চৌম্বকীয় অনুরণন
கிடைமட்ட பகுதி,অনুভূমিক এলাকা
ஹாஃப்மேன் குறியாக்கம்,হফম্যান এনকোডিং
ஹெகல்பெர்கர் குறியீடு,হেগেলবার্গার কোড
அரை இணைப்பான்,অর্ধেক যোগকারী
அரைப்பிரிவு,আধা-বিভাগীয়
அரைப்பிரிவு,আধা-বিভাগীয়
அரை அலை இருமுனை,অর্ধ তরঙ্গ ডাইপোল
