Bengali,Odiya
সংযোগকারী লাইন,ସଂଯୋଜକ ରେଖା |
সংযোগ,ସଂଯୋଗ
"পৃষ্ঠপোষক, সংযোগকারী","ପ୍ରଯୋଜକ, ସଂଯୋଜକ |"
একটানা,ଲଗାତାର
পৃষ্ঠপোষক,ପୃଷ୍ଠପୋଷକ
পৃষ্ঠপোষক,ପୃଷ୍ଠପୋଷକ
"ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব","ସ୍ଥିରତା, ସ୍ଥିରତା, ଘନତା, ଘନତା |"
"সামঞ্জস্যপূর্ণ, বিপরীত","ସୁସଙ୍ଗତ, ବିପରୀତ |"
কথোপকথন,ବାର୍ତ୍ତାଳାପ
কথোপকথন,ବାର୍ତ୍ତାଳାପ
স্থিতিশীলতা,ସ୍ଥିରତା |
"স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন","ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |"
কনস্ট্যান্টান,କନଷ୍ଟାଣ୍ଟାନ୍ |
ধারাবাহিক প্রবাহ,କ୍ରମାଗତ ପ୍ରବାହ |
কোভারিয়েট সংখ্যা,କୋଭାରିଏଟ୍ ସଂଖ୍ୟା
সার্কিটের বৈশিষ্ট্য,ସର୍କିଟ୍ର ଗୁଣ |
নক্ষত্রপুঞ্জ,ନକ୍ଷତ୍ର
"রচনা, রচনা, গঠন","ରଚନା, ରଚନା, ଗଠନ"
সীমাবদ্ধ গতি,ସୀମିତ ଗତି
বাধা,ପ୍ରତିବନ୍ଧକ
সংকীর্ণ,ସଂକୀର୍ଣ୍ଣ
টেকসই হস্তক্ষেপ,ସ୍ଥାୟୀ ହସ୍ତକ୍ଷେପ |
শক্তি খরচ,ଶକ୍ତି ଖର୍ଚ୍ଚ
"স্পর্শ, স্পর্শ, স্পর্শ","ସ୍ପର୍ଶ, ସ୍ପର୍ଶ, ସ୍ପର୍ଶ |"
"যোগাযোগ, যোগাযোগ","ଯୋଗାଯୋଗ, ଯୋଗାଯୋଗ"
দূষণ,ପ୍ରଦୂଷଣ
"বিষয়বস্তু, অংশ, অর্ধেক","ବିଷୟବସ୍ତୁ, ଅଂଶ, ଅଧା |"
"continuum, continuum","ନିରନ୍ତର, ନିରନ୍ତର |"
রাষ্ট্রীয় ধারাবাহিকতা,ରାଜ୍ୟ ନିରନ୍ତର |
"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন","ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |"
ধারাবাহিকতা,ନିରନ୍ତର |
"সংকুচিত করা, সংকুচিত করা (ver.)","ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)"
সঙ্কুচিত,ସଙ୍କୋଚନ
সংকোচন,ସଂକୋଚନ
কাউন্টার-অরবিটাল দিক,କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |
আপেক্ষিক শরীর,ସମ୍ପର୍କୀୟ ଶରୀର
"বিপরীত, বিপরীত","ବିପରୀତ, ବିପରୀତ"
নিয়ন্ত্রণ,ନିୟନ୍ତ୍ରଣ
পরিচলন,ସଂକଳନ
প্রচার পোস্ট,ପୋଷ୍ଟ ପଠାଇବା |
ভাস্কুলার,ଭାସ୍କୁଲାର
নিয়মিত পারমাণবিক ওজন,ନିୟମିତ ପରମାଣୁ ଓଜନ |
"to converge, to converge","ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |"
"convergence, convergence","ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |"
কনভারজিং লেন্স,ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |
"বিপরীত, বিপরীত","ବିପରୀତ, ବିପରୀତ"
বিপরীতভাবে,VICA ବିପରୀତ |
রূপান্তর,ରୂପାନ୍ତର
রূপান্তরিত,ରୂପାନ୍ତରିତ |
রূপান্তরকারী,ରୂପାନ୍ତରକାରୀ |
রূপান্তরযোগ্য লেন্স,ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |
উত্তল,ଉନ୍ମୁକ୍ତ
উত্তল,ସଂକଳନ
উত্তল,ଉନ୍ମୁକ୍ତ
দ্বিকনভেক্স,biconvex
কুল্যান্ট,କୁଲାଣ୍ଟ
"রেফ্রিজারেন্ট, চিলার","ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍"
কুলিজ টিউব,କୁଲିଜ୍ ଟ୍ୟୁବ୍ |
শীতল,ଥଣ୍ଡା
কুল্যান্ট,କୁଲାଣ୍ଟ
সহযোগিতামূলক ঘটনা,ସହଯୋଗୀ ଘଟଣା |
"সমন্বয় করা, সমন্বয় করা","ସଂଯୋଜନା, ସଂଯୋଜନା"
পরিচালক অক্ষ,ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ
প্ল্যানার,ପ୍ଲାନାର୍ |
সমতলতা,ସମତଳତା |
"অনুলিপি, অনুলিপি, অনুলিপি","କପି, କପି, କପି"
মূল,ମୂଳ
মূল ইলেকট্রন,ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |
কোরিওলিস ত্বরণ,କୋରିଓଲିସ୍ ତ୍ୱରଣ |
কোরিওলিস বল,କୋରିଓଲିସ୍ ଫୋର୍ସ |
"কিরিত, করোনা","କିରିଟ୍, କରୋନା"
করোনা অস্ট্রেলিয়া,corona australis
করোনা বোরিয়ালিস,କରୋନା ବୋରାଲିସ୍ |
সুর্যের আগুনের ফুল্কি,ସ ar ର ପ୍ରଜ୍ୱଳନ |
দানা,ଗ୍ରାନୁଲ୍ |
দানাদার,ଗ୍ରାନୁଲାର୍ |
"সঠিক, সঠিক","ସଠିକ୍, ସଠିକ୍"
সংশোধিত,ସଂସୋଧିତ
"সংশোধন, সংশোধন","ସଂଶୋଧନ, ସଂଶୋଧନ"
সহ- সম্পর্ক,ସହ-ସମ୍ପର୍କ
"correspond, correspond","to correspond, to correspond"
সমিতির নিয়ম,ସଙ୍ଗଠନର ନିୟମ |
অনুষঙ্গ,ସାଥୀ
কোসাইন নিয়ম,କୋସାଇନ୍ ନିୟମ |
স্থান প্রাচুর্য,ସ୍ଥାନ ପ୍ରଚୁରତା |
মহাজাগতিক,ବ୍ରହ୍ମାଣ୍ଡ
মহাকাশ রশ্মি বিস্ফোরিত,ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |
"মহাকাশ রশ্মি, মহাজাগতিক রশ্মি","ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |"
স্থান বৃষ্টিপাত,ସ୍ପେସ୍ ବୃଷ୍ଟି
স্থান,ସ୍ଥାନ
মহাজাগতিক,ବ୍ରହ୍ମାଣ୍ଡ
"cosmology, cosmology","ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |"
মহাকাশচারী,ମହାକାଶଚାରୀ
মহাকাশবিজ্ঞান,ମହାକାଶଚାରୀ
"কসমস, মহাবিশ্ব","ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ"
কুলম্ব,କୁଲମ୍ବ |
কুলোমি এলাকা,କୁଲୋମି କ୍ଷେତ୍ର |
কুলমিটার,କୁଲୋମିଟର |
"গণনা, গণনা, গণনা, গণনা","ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା"
"গণনা, বিপরীত গণনা","ଗଣନା, ଓଲଟା ଗଣନା |"
"ক্যালকুলেটর, কাউন্টার, প্যানেল","କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |"
ঘড়ির কাঁটার বিপরীত দিকে,ଓଲଟା
"বিপরীত বর্তমান, বিপরীত বর্তমান","ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |"
বিরোধী ইলেক্ট্রোমোটিভ ফোর্স,ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |
ডেপুটেশন,ପ୍ରତିନିଧୀ
বিপরীত ধড়,ଓଲଟା ଟର୍ସ |
গণনা হার,ଗଣନା ହାର
"গণনা, গণনা-সংখ্যা, গণনা, গণনা","ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |"
বল জোড়া,ବଳ ଯୋଡି |
যুগল,ଯୋଡି
সংযোজনকারী,କପଲର୍
কাপলিং,ଯୋଡି
"অভিপ্রেত দিক, পথ, পথ","ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ"
সমযোজীতা,ସମନ୍ୱୟ
সমযোজীতা,ସମନ୍ୱୟ
সহযোগী,ସହଯୋଗୀ
সহবাস,କୋଭାରିଆନ୍ସ |
সহগামী,ସମ୍ମିଳିତ
"কভারেজ এলাকা, সম্প্রচার এলাকা","କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |"
কভার শীট,କଭର ସିଟ୍ |
বকবক,ଚାଟର୍
উর্বরতার হার,ପ୍ରଜନନ ହାର
সামান্য বিকৃতি,ସାମାନ୍ୟ ବିକୃତି |
চূড়া,ଶିଖର
"মাপকাঠি, মানদণ্ড","ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ"
সমালোচনামূলক,ଗୁରୁତର
সমালোচনা,ସମାଲୋଚନା
মকর ক্লিপ,ମକର ରାଶି କ୍ଲିପ୍ |
দুর্বৃত্তদের অন্ধকার রাজ্য,ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |
ক্রস-হাইব্রিড হাইব্রিডাইজেশন,କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |
ক্রস ব্যান্ড যোগাযোগ,କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |
অপ্রাসঙ্গিক চরিত্রের অবয়ব,ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |
ক্রস বন্ধন,କ୍ରସ୍ ସମ୍ପର୍କ
অতিক্রম করা এলাকা,ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |
ন্যূনতম বিকৃতি লেন্স,ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |
ক্রস পণ্য,କ୍ରସ୍ ଉତ୍ପାଦ |
অপ্রাসঙ্গিক সংকেত,ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
মেঝে দখল,ଚଟାଣର ଏନକାଉଣ୍ଟର |
রূপান্তর জোন,ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର
রূপান্তর বিন্দু,ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ
বিনিময় মূল্য,ବିନିମୟ ମୂଲ୍ୟ
ভেক্টর-পণ্য ভেক্টর-পণ্য,ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |
"ক্রস বিভাগ, ক্রস বিভাগ","କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |"
"মাল্টিপল টার্ম, হাইব্রিড টার্ম","ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |"
ক্রস তারের,କ୍ରସ୍ ତାର
"মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস","ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ, ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ |"
শীতল মিশ্রণ,ଥଣ୍ଡା ମିଶ୍ରଣ
নিম্ন তাপমাত্রা ইলেকট্রনিক্স,ନିମ୍ନ ତାପମାତ୍ରା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
হাইপোথার্মিয়া,ହାଇପୋଥର୍ମିଆ |
ক্রায়োজেনিক পরীক্ষাগার,କ୍ରିଏଜେନିକ୍ ଲାବୋରେଟୋରୀ |
নিমরতাপিকি,nimratapiki
হিমায়িত পরিমাপক,ଫ୍ରିଜ୍ ଗେଜ୍ |
ক্রাইমেট্রিক ধ্রুবক,କ୍ରିଓମେଟ୍ରିକ୍ ସ୍ଥିର |
স্ফটিক,ସ୍ଫଟିକ୍
"স্ফটিক, তন্তুযুক্ত","ସ୍ଫଟିକ୍, ଫାଇବ୍ରସ୍ |"
"স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ","ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ |"
স্ফটিক বিজ্ঞানী,ସ୍ଫଟିକ୍ ବ scientist ଜ୍ଞାନିକ |
স্ফটিক-কাঠামোগত,ସ୍ଫଟିକ୍-ଗଠନମୂଳକ |
স্ফটিক গঠন,ସ୍ଫଟିକ୍ ଗଠନ
"ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান","କ୍ରିଷ୍ଟାଲୋଗ୍ରାଫି, ସ୍ଫଟିକ୍ ବିଜ୍ଞାନ |"
জালি স্থানান্তর অপারেশন,ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |
স্ফটিক ধোঁয়া,ସ୍ଫଟିକ୍ ଦୁର୍ଗନ୍ଧ |
কিউব কিউব,କ୍ୟୁବ୍ କ୍ୟୁବ୍ |
"ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ","କ୍ୟୁବ୍, କ୍ୟୁବ୍, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା |"
কিউবিক ফাটল,ଘନ ଖଣ୍ଡ
অরবিটাল,କକ୍ଷପଥ
ক্রমবর্ধমান,ସଂକଳନ
কিউরি ধ্রুবক,କ୍ୟୁରି ସ୍ଥିର |
কিউরি এফেক্ট,କ୍ୟୁରି ଇଫେକ୍ଟ |
"কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট","କ୍ୟୁରି ପଏଣ୍ଟ, କ୍ୟୁରି ତାପମାତ୍ରା, କ୍ୟୁରି ଡିମାଗ୍ନେଟାଇଜେସନ୍ ପଏଣ୍ଟ |"
কিউরি,କ୍ୟୁରି
প্রবাহ,stream ରଣା
স্রোতের সংখ্যালঘু,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
বিতরণ,ବଣ୍ଟନ
বক্রতা,ବକ୍ରତା
বক্ররেখা বক্ররেখা,ବକ୍ର ବକ୍ର ରେଖା |
বাঁকা,ବକ୍ର
বক্ররেখা বার,ବକ୍ର ଦଣ୍ଡିକା |
বাঁকা পাতা,ବକ୍ର ପୃଷ୍ଠା |
বৃদ্ধি বক্ররেখা,ଅଭିବୃଦ୍ଧି ବକ୍ର
বক্ররেখা,curvilinear
"ছিদ্রকারী, কাটা","ପର୍ଫୋରେଟର, କାଟିବା |"
শেষ স্থান,ଶେଷ ଜୋନ୍ |
শেষ ফ্রিকোয়েন্সি,ଶେଷ ଆବୃତ୍ତି
শেষপ্রান্ত,ଶେଷ ବିନ୍ଦୁ
টার্মিনাল পয়েন্ট বেগ,ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |
টার্মিনাল ভোল্টেজ,ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍
"অভিনয়কারী, অভিনয়কারী","ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ"
সাইবারনেটিক্স,ସାଇବରନେଟିକ୍ସ |
"চক্র, চক্র, চক্র","ଚକ୍ର, ଚକ୍ର, ଚକ୍ର"
প্রতি সেকেন্ডে চক্র,ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |
"চক্রাকার, চক্রীয়","ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |"
স্পিন,ସ୍ପିନ୍
চক্রীয় পেন্ডুলাম,ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |
সাইক্লোট্রন,ସାଇକ୍ଲୋଟ୍ରନ୍ |
সাইক্লোট্রন ফ্রিকোয়েন্সি,ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
"সিলিন্ডার, সিলিন্ডার","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
"নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |"
সিলিন্ডার সুরেলা,ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |
স্যাঁতসেঁতে,ଓଦା
স্যাঁতসেঁতে সহজ সুরেলা দোলন,ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |
দাম্পার,ଡ୍ୟାମ୍ପର୍ |
ড্যানিয়েল সেল,ଡାନିଏଲ୍ ସେଲ୍ |
অন্ধকার,ଅନ୍ଧାର
"রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স","ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |"
"পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর","କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |"
ডেভিসন গরম পরীক্ষা,ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |
ডিসি (নির্দেশক),D.C. (ନିର୍ଦ୍ଦେଶନାମା)
নিষ্ক্রিয় অংশ,ନିଷ୍କ୍ରିୟ ଅଂଶ |
নীরব জায়গা,ନୀରବ ସ୍ଥାନ |
ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য,de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Debye বৈশিষ্ট্যগত তাপমাত্রা,ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |
"Debye দৈর্ঘ্য, Debye দূরত্ব","ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |"
ঋণ অবকাশ,debt ଣ-ଛୁଟି
ক্ষয়,କ୍ଷୟ
ক্ষয় সূচক,କ୍ଷୟ ସୂଚକାଙ୍କ |
diluent,diluent
স্থগিত করা,retard
বিরতি সময়,ବିରାମ ସମୟ
ডেসিবেল,ଡେସିବଲ୍ |
ডেসিবেলোমিটার,ଡେସିବେଲୋମିଟର |
"দশমিক, দশমিক","ଦଶମିକ, ଦଶମିକ"
শ্রেণীবিভাগ,ବର୍ଗୀକରଣ
"উত্থান, বিপ্লব, উদ্যোগ, পতন","ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |"
আইসোমেট্রিক বৃত্ত,ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |
ডিকোডার,ଡିକୋଡର୍ |
"পচন, দ্রবীভূতকরণ","ବିଚ୍ଛେଦ, ବିଲୋପ |"
ডিকম্প্রেশন,ସଙ୍କୋଚନ |
দূষণ,ପ୍ରଦୂଷଣ
অলংকরণ,ଅଳଙ୍କାର |
সংযোজন,ସଂଯୋଗ
হ্রাস ফাংশন,ହ୍ରାସ କାର୍ଯ୍ୟ
আবহাওয়া,ପାଣିପାଗ
লঙ্ঘন,ଉଲ୍ଲଂଘନ |
সাবফ্লোর,ଉପଫ୍ଲୋର |
গভীর স্থান,ଗଭୀର ସ୍ଥାନ
ডেরিভেশন,derivation
"ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি","ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |"
অন্যায়,ଭୁଲ
অনাক্রম্যতা,ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |
সীমাবদ্ধ দরজা,ସୀମିତ ଦ୍ୱାର |
"সংজ্ঞা, স্বচ্ছতা","ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା"
বিচ্যুত,deflect
অপসারণকারী,ଡିଫ୍ଲେକ୍ଟର୍ |
"deflection, deflection","ବିଘ୍ନ, ବିଘ୍ନ"
বিচ্যুতিপূর্ণ ফোকাস,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |
প্রতিফলন-দ্বৈত আয়না,ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |
বিচ্যুতি অঞ্চল,ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |
মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি,ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |
সংক্ষেপণ প্লেট,ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |
ফোকাস,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
বিকৃতি,ବିକଳାଙ୍ଗତା |
"বিকৃতি, বিকৃতি","ବିକୃତି, ବିକୃତି"
ভিগাসন,ଭିଗାସନ୍ |
"debauchery, debauchery","ଦୁଷ୍କର୍ମ, ଅବସାଦ |"
"to be defiled (ver.), degraded (n.), degraded (v.)","ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)"
বর্জ্য গ্যাস,ବର୍ଜ୍ୟବସ୍ତୁ
"aberration, aphasia, deprivation, deprivation","ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |"
সন্তোষজনক,ସନ୍ତୋଷଜନକ
"ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব","ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା"
ঘনত্ব-ভলিউম,ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍
বিয়োজন পরিমাণ,ବିଚ୍ଛେଦ ପରିମାଣ |
স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী,ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ
আয়নকরণের পরিমাণ,ଆୟନାଇଜେସନ୍ ପରିମାଣ |
মেরুকরণের মাত্রা,ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |
নির্ভুলতা পরিমাণ,ସଠିକତା ପରିମାଣ
dehumidification,ଡିହମାଇଡିଫିକେସନ୍
ডিওনাইজেশন,deionization
বিলম্ব,ବିଳମ୍ବ
বিলম্বিত,belated
স্থানীয়করণ,ଲୋକାଲାଇଜେସନ୍
ডেল্টা ফাংশন,ଡେଲଟା ଫଙ୍କସନ୍
চুম্বকীয়করণ,demagnetization
চুম্বকীয় বক্ররেখা,demagnetized ବକ୍ର
demagnetizer,demagnetizer
demodulation,demodulation
ঘন যানজট,ଘନ କୁହୁଡି |
ঘনত্ব পরিমাপক,ଘନତା ଗେଜ
"ঘনত্ব, ঘনত্ব","ଘନତା, ଘନତା"
অবচয় স্তর,ଅବନତି ସ୍ତର
অবক্ষয় অঞ্চল,ହ୍ରାସ ଜୋନ୍ |
ডিপোলারাইজেশন,ଡିପୋଲାରାଇଜେସନ୍
depolarized,ଡିପୋଲାରାଇଜଡ୍ |
ডিপোলারাইজার,ଡିପୋଲାରାଇଜର
"ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা","କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |"
"derived polarogram, derived polarogram","ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |"
উদ্ভূত,ପ୍ରାପ୍ତ
"descending, descending","ଅବତରଣ, ଅବତରଣ"
"descent, decent","ବଂଶ, ବଂଶ"
"বর্ণনা, নির্মাণ, আঁকা","ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର"
হর,ଭେଦ
"ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)","ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)"
ধ্বংস,ବିନାଶ
ধ্বংসাত্মক হস্তক্ষেপ,ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |
"ধ্বংসাত্মক, ধ্বংসাত্মক","ବିନାଶକାରୀ, ବିନାଶକାରୀ |"
"সনাক্তকরণ, সনাক্তকরণ","ପରିଚୟ, ଚିହ୍ନଟ"
সংগ্রাহক,ସଂଗ୍ରହକାରୀ
নির্ণয়বাদ,ନିର୍ଣ୍ଣୟ
নির্ধারক,ନିର୍ଣ୍ଣୟକାରୀ
সংকল্প,ନିଷ୍ଠା
নির্ধারণ,ନିର୍ଣ୍ଣୟ କରିବାକୁ
নির্ধারিত,ସ୍ଥିର ହୋଇଛି
ডিউটরন,ଡିଟେରନ୍
"প্রকাশ করা, বিকাশ করা, বিকাশ করা","ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ"
"বিকাশকারী, বিকাশকারী","ବିକାଶକାରୀ, ବିକାଶକାରୀ"
"উন্নয়ন, উন্নয়ন","ବିକାଶ, ବିକାଶ"
বিচ্যুতি,ବ୍ୟତିକ୍ରମ
শিশির,କାକର
শিশির বিন্দু,କାକର ବିନ୍ଦୁ |
দক্ষিণ মেরুকরণকারী,ଦକ୍ଷିଣ ପୋଲାରାଇଜର
ডায়গনিস্টিক পরীক্ষা,ନିଦାନ ପରୀକ୍ଷା
তির্যক,ତ୍ରିକୋଣୀୟ
চিত্র,ଚିତ୍ର
চিত্র,ଚିତ୍ର
ডায়াল,ଡାଏଲ୍ କରନ୍ତୁ |
ডায়ম্যাগনেটিক,ଡାଇମାଗ୍ନେଟିକ୍ |
"ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান","ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |"
diamagnetism,ଡାଇମାଗ୍ନେଟିଜିମ୍ |
ব্যাস,ବ୍ୟାସ
diametrically বিপরীত,ହୀରା ବିପରୀତ |
"হীরা, হীরা","ହୀରା, ହୀରା |"
মধ্যচ্ছদা ডায়াফ্রাম,"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |"
তাপ বিনিময় করা,ଉତ୍ତାପ ବିନିମୟ
তাপ বিনিময় করা,ଉତ୍ତାପ ବିନିମୟ
"ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম","ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |"
"বিভাজন, আধা শিল্প","ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |"
