Odiya,Assamese
କନସୁଲେଟ୍ |,কনছুলেট
କନସୁଲେସନ୍ ବୁକ୍ |,কনছুলেচন কিতাপ
କଣ୍ଟିନେଣ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |,মহাদেশীয় ব্যৱস্থা
ସମ୍ମିଳନୀ ସଂସଦ |,অধিৱেশন সংসদ
କପରହେଡ୍ସ (= ଶାନ୍ତି ଗଣତାନ୍ତ୍ରିକ),কপাৰহেড (=শান্তি গণতন্ত্ৰ)
କପିହୋଲ୍ଡ |,কপিহ&#39;ল্ড
କର୍ଡୋନିଂ |,ঘেৰাও কৰা
କରୋନା |,কৰ&#39;না
କରୋନେସନ୍ |,ৰাজ অভিষেক
କରୋନେସନ୍ ପଥର |,ৰাজ অভিষেক শিল
କର୍ପସ୍,কৰ্পাছ
କର୍ସାୟର୍ |,কৰ্চেয়াৰ
କର୍ସାୟର୍ |,কৰ্চেয়াৰ
କର୍ସେଟ୍ (= କର୍ସଲେଟ୍),কৰ্চেট (=কোৰ্চলেট)
କର୍ଟସ୍ |,কৰ্টেছ
କୁଟୀର (= କୁଟିଅର୍),কোটাৰ (=cottier)
କୁଟୀର (= କୁଟିଅର୍),কোটাৰ (=cottier)
ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |,কাউন্ট পেলেটিনেট
ଦେଶ ଘର,দেশৰ ঘৰ
କାଉଣ୍ଟି |,কাউন্টি
କାଉଣ୍ଟି ବୋରୱେଲ |,কাউন্টি বৰো
କାଉଣ୍ଟି କୋର୍ଟ |,কাউন্টি আদালত
କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |,কাউন্টি পেলেটিন
କୋର୍ଟ,আদালত
କୋର୍ଟ,আদালত
କୋର୍ଟ ସର୍କୁଲାର୍ |,আদালতৰ চক্ৰান্তমূলক
କୋର୍ଟ ଶ iqu ଳୀ,আদালতৰ শিষ্টাচাৰ
କୋର୍ଟ,কৰ্টিয়াৰ
ଅଦାଲତ,কেচেচনৰ আদালত
କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC),সঞ্চালক আদালত (EIC)
ମାଲିକଙ୍କ କୋର୍ଟ,মালিকৰ আদালত
କୋର୍ଟ କବି,আদালতৰ কবি
ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |,চুক্তিবদ্ধ কেমেৰনিয়ানসকল
ମୁକୁଟ |,মুকুট
ମୁକୁଟ |,মুকুট
ମୁକୁଟ |,মুকুট
ମୁକୁଟ ଜମି |,মুকুটৰ ভূমি
ମୁକୁଟ ଜମି |,মুকুটৰ ভূমি
କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |,ক্ৰাউন প্ৰিন্স
କ୍ରୁସେଡ୍ |,ক্ৰুছেড
କ୍ରୁସେଡର୍ |,ক্ৰুছেডাৰ
କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |,ক্ৰিপ্টোগ্ৰাম
କୁଇରାସ୍ |,কুইৰাছ
କୁଇରାସିଅର୍ |,কুইৰাচিয়াৰ
ଦେବତା ସଂସ୍କୃତି,কাল্ট দেৱতা
କୁରିଆ,কুৰিয়া
କୁରିଆ,কুৰিয়া
ରାଜା,জাৰবাদ
ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |,অন্ধকাৰ মহাদেশ
ବିଚାର ଦିନ,বিচাৰৰ দিন
ବିଚାର ଦିନ,বিচাৰৰ দিন
ଡିନ୍,ডিন
ଦଶନ୍ଧି,দশক
ଡେନାରିୟସ୍ |,ডেনাৰিয়াছ
ବିତାଡିତ ରାଜତନ୍ତ୍ର |,পদচ্যুত ৰজা
ଲୁଟ,লুটপাত কৰা
ବିଚ୍ଛିନ୍ନତା |,লুণ্ঠন
ଡେଥ୍ରୋନ୍ |,ডিথ্ৰন
ଡାଏଡେମ୍ |,ডায়েডেম
ଡାଏଡେମ୍ |,ডায়েডেম
ଡାଏଡେମ୍ |,ডায়েডেম
ଡିଆସିଆ,ডায়েচিয়া
ଡିକାଷ୍ଟେରିୟମ୍ |,ডিকাষ্টেৰিয়াম
ଦିଲୁଭିଆଲିଷ୍ଟ |,ডিলুভিয়ালিষ্ট
ଡ଼ିଓସିସ୍,ডাইচ
ଡ଼ିଓସିସ୍,ডাইচ
Directoire (= Directry),ডাইৰেক্টৰ (=নিৰ্দেশনা)
Directoire (= Directry),ডাইৰেক্টৰ (=নিৰ্দেশনা)
ଦିରହମ୍ |,দিৰহাম
ଅବିଶ୍ୱାସୀ |,অবিশ্বাসী
ଅବିଶ୍ୱାସୀ |,অবিশ্বাসী
ତ୍ୟାଗ,লেপছৰ মতবাদ
ଡକ୍ୟୁମେଣ୍ଟ୍,নথিপত্ৰ
ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |,নথিপত্ৰৰ প্ৰমাণ
ଡୋମେସ୍ ବୁକ୍ |,ডমছডে বুক
କନଷ୍ଟାଣ୍ଟିନର ଦାନ |,কনষ্টেণ্টাইনৰ দান
ନିପାତ |,ডুম
ଡାଉଜର୍ ରାଣୀ |,বিধৱা ৰাণী
ଡ୍ରାଗନ୍ |,ড্ৰেগুন
ଡ୍ରୋମେଡାରିଆନ୍ |,ড্ৰ&#39;মেডাৰিয়ান
ଡ୍ରୋମେଡାରୀ |,ড্ৰমেডাৰী
ଡ୍ରୋମଣ୍ଡ |,ড্ৰমণ্ড
ଡୁଆଲ୍ |,দ্বৈত
ଦ୍ୱ ual ତ ମିଳିତତା |,দ্বৈত মিত্ৰতা
ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,ডুৱেল এণ্টেণ্ট
ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର),দ্বৈত ব্যৱস্থা (=দ্বিতীয় চৰকাৰ)
ଡ୍ୟୁକ୍ |,ড্যুক
ଡୁମା,ডুমা
ବାଘ ଅବତାର |,বামন অৱতাৰ
ରାଜବଂଶ,বংশ
ରାଜବଂଶ,বংশ
ଇଗଲ,ঈগল
ଏଲଡର୍ ମ୍ୟାନ୍ |,এলডাৰ মানুহ
କର୍ଣ୍ଣ,আৰ্ল
Earldom,আৰ্লডম
ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |,আদিম গুপ্তাসকল
ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |,প্ৰাথমিক (ঐতিহাসিক) স্থান
ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |,প্ৰাথমিক বৈদিক যুগ
ଉପଦେଶ,ইক্লেছিয়া
ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |,পুনৰুদ্ধাৰৰ আদেশ
ଆଠ ଗୁଣା ପଥ |,আঠ ভাঁজ পথ
ପ୍ରାଚୀନମାନେ,বয়োজ্যেষ্ঠসকল
ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ),জ্যেষ্ঠ ৰাষ্ট্ৰনেতা (=genro)
ହାତୀ ଛେଳି |,হাতী গোড
ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |,এঘাৰ বছৰৰ অত্যাচাৰ
ଏଲିସା (= ଏଲିସି),এলিছাই (=এলিচি)
ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |,ঘেৰাও আন্দোলন
ଏନସାଇକ୍ଲିକ୍ |,এনচাইক্লিকেল
ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |,বিশ্বকোষবাদী আন্দোলন
ଏଣ୍ଟେଣ୍ଟେ |,এন্টেন্টে
ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |,এন্টেন্টে কৰ্ডিয়েল
ଏଣ୍ଟ୍ରୋନ୍ |,এনথ্ৰন
ଭ୍ରମଣ,এনট্যুৰেজ
ଏଫୋଡ୍,ইফোদ
ଇଫୋର |,এফোৰ
ଏପିକ୍ ବୟସ |,মহাকাব্যিক যুগ
ଏପିକ୍ ହିରୋ |,মহাকাব্যিক নায়ক
ଏପିଗ୍ରାଫ୍ |,এপিগ্ৰাফ
Episcopacy,এপিস্কোপেচি
Episcopate |,এপিস্কোপেট
ଏପିସୋଡ୍,খণ্ড
ଯୁଗ,যুগ
ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |,যুগ সৃষ্টিকাৰী অনুষ্ঠান
ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |,যুগ সৃষ্টিকাৰী মানুহ
ଉପନାମ,ইপ&#39;নিম
ସମୀକରଣ,ইকুৱেৰী
ସମୀକରଣ,ইকুৱেৰী
ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |,অশ্বাৰোহীৰ মূৰ্তি
ଯୁଗ,যুগ
ଏରଗାଷ୍ଟୁଲମ୍ |,এৰগাষ্টুলাম
ଇଉକାରିଷ୍ଟ |,ইউখাৰিষ্ট
ସୁସମାଚାର,ইভানজেলিজম
ସୁସମାଚାର ଆନ୍ଦୋଳନ |,ইভানজেলিকেল আন্দোলন
ସୁସମାଚାର ପ୍ରଚାରକ |,ইভানজেলিষ্ট
Exarch,Exarch
Exilarch,এক্সাইলাৰ্ক
ଫାଲାଙ୍ଗିଷ୍ଟ |,ফেলেংগিষ্ট
ପିତା ଭୂମି |,পিতৃ ভূমি
ପିତା ଭୂମି |,পিতৃ ভূমি
ଫେରିଆ |,ফেৰিয়া
ଫେଟିଶ୍ |,ফেটিছ
ସାମାଜିକ ହୋଲ୍ଡିଂ |,সামন্তীয় হোল্ডিংছ
ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ),সামন্তবাদ (=সামন্তীয় ব্যৱস্থা)
ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |,সামন্তীয় ব্যৱস্থা
ବିବାଦୀୟ |,সামন্তীয়
ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର),ফিডেই ডিফেন্সৰ (=বিশ্বাসৰ ৰক্ষক)
ଫିଫ୍ |,ফিফ
ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |,ক্ষেত্ৰ ব্যৱস্থা
ପ te ୍ଚଦଶ କର |,পোন্ধৰতম কৰ
ଚିତ୍ର ମୁଣ୍ଡ,চিত্ৰৰ মূৰ
ଫିନ୍ ଡି ସାଇକେଲ୍ |,ফিন ডি ছিকেল
ଅଗ୍ନି ଭୋଜନକାରୀ |,জুই খোৱা
ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |,পাঁচ মাইল আইন
ପତାକା,পতাকা
ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |,ফ্লেমেন ডায়েলিছ
ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |,ফ্লেমেন মাৰ্চিয়ালিছ
ଜ୍ୱଳନ୍ତ ମଶାଲ |,জ্বলি থকা টৰ্চ
ଫାଙ୍କା,ফ্লেংক
ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି,ফ্লেংকিং মুভমেণ্ট
ସମୃଦ୍ଧ ସଭ୍ୟତା |,ফুলি উঠা সভ্যতা
ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |,নদীবাদী বিশ্বাস
ଲୋକ ଭଗବାନ |,লোক দেৱতা
ଲୋକ ଦେବୀ,লোক দেৱী
ଲୋକ ସ୍ମୃତି,লোক স্মৃতি
ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ),লোক মিথ (=folklore)
ଚୋରାଚାଲାଣ |,খাদ্য বিচাৰি ফুৰা
ଅଗ୍ରଗାମୀ |,আক্ৰমণ
ଅଗ୍ରଗାମୀ |,পূৰ্বপুৰুষ
ପୂର୍ବଜ,পূৰ্বপুৰুষ
ଅଗ୍ରଗାମୀ |,আগশাৰীৰ
ଭରସା,নিঃসংগ আশা
ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |,গঠনমূলক পৰ্যায়
ଦୁର୍ଗ,দুৰ্গ
ଦୁର୍ଗ,দুৰ্গ নিৰ্মাণ
ଦୁର୍ଗ ସହର,দুৰ্গম চহৰ
ଦୁର୍ଗ,দুৰ্গ
ଫର୍ଚୁନା,ফৰ্তুনা
ଫୋରମ୍ ରୋମାନମ୍ |,ফ&#39;ৰাম ৰোমানম
ଫ୍ରାନ୍ସିସ୍କାନ୍ |,ফ্ৰান্সিস্কান
ଫ୍ରାଙ୍କଲିନ୍ |,ফ্ৰেংকলিন
ଭ୍ରାତୃ ଯୁଦ୍ଧ |,ভাতৃঘাতী যুদ্ধ
ମୁକ୍ତ ଚର୍ଚ୍ଚ,ফ্ৰী চাৰ্চ
ମୁକ୍ତଧାରୀ,ফ্ৰীহোল্ডাৰ
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ফ্ৰীলান্স সৈনিক
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ফ্ৰীলান্স সৈনিক
ଫ୍ରିମାନ୍,ফ্ৰীমেন
ଫ୍ରିମାନ୍,ফ্ৰীমেন
ଫ୍ରିପାସ୍ |,ফ্ৰীপাছ
ଫରାସୀ ବିପ୍ଳବ |,ফৰাচী বিপ্লৱ
ଫ୍ରିୟାର୍ |,ফ্ৰাইয়াৰ
ଫ୍ରାସିଆନ୍ ଭିକାରୀ,ফ্ৰিয়াছিয়ান ভাড়াতীয়া
ସୀମାନ୍ତ ମଣିଷ |,সীমান্ত&#39;এ মানুহ
ଗାଲେନ୍ |,গেলিয়ন
ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ),গ্যালিকান (=গ্যালিকানিষ্ট)
ଗାଲିକାନିଜିମ୍ |,গ্যালিকানিজম
ଗ୍ୟାରିସନ୍ |,গেৰিছন
ଗଲ୍ |,গল
ଗାଣ୍ଟଲେଟ୍ |,গাউণ্টলেট
ଗାଣ୍ଟଲେଟ୍ |,গাউণ্টলেট
ଗେଜେବୋ |,গেজেবো
ଗେଜେବୋ |,গেজেবো
ଗେଜେବୋ |,গেজেবো
ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |,বংশাৱলীৰ ইতিহাস
ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |,বংশাৱলীৰ ৰেকৰ্ড
ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |,বংশাৱলীৰ তালিকা
ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |,বংশাৱলীৰ গছ
ବଂଶାନୁକ୍ରମିକ,বংশাৱলী
ବଂଶାନୁକ୍ରମିକ,বংশাৱলী
ପି Generation ଼ି,প্ৰজন্ম
ଜାତିସଂଘ,গণহত্যা
ଅଣଯିହୂଦୀ,অনা-ইহুদী
ଅଣଯିହୂଦୀ,অনা-ইহুদী
ଅଣଯିହୂଦୀ,অনা-ইহুদী
ଅଣଯିହୂଦୀ,অনা-ইহুদী
ଘେଟୋ |,গেট্টো
ଘେଟୋ |,গেট্টো
ଗିବ୍ବେଟ୍ |,গিবেট
ଗିଲ୍ଡ (= ଗିଲ୍ଡ),গিল্ড (=গিল্ড)
ଗ୍ଲାଡିଏଟର |,গ্লেডিয়েটাৰ
ଗ or ରବମୟ ବିପ୍ଳବ |,গৌৰৱময় বিপ্লৱ
ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |,গোল্ডেন হৰ্ড
ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |,গ্ৰেণ্ড এলায়েন্স
ଗ୍ରାଣ୍ଡି,গ্ৰেণ্ডী
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,গ্ৰেণ্ড চাইন&#39;ৰ
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,গ্ৰেণ্ড চাইন&#39;ৰ
ମହାନ ଗୃହଯୁଦ୍ଧ |,মহান গৃহযুদ্ধ
ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ),মহান প্ৰস্থান (বুদ্ধৰ)
ଗ୍ରେଟର ଭାରତ |,বৃহত্তৰ ভাৰত
ମହାନ ହେଲାସ୍ |,গ্ৰেট হেলাছ
ମହାନ ହୋର୍ଡ,গ্ৰেট হৰ্ড
ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ),মহান পৰিত্যাগ (=মহান প্ৰস্থান)
ମହାନ ସିଲ୍ |,গ্ৰেট ছিল
ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |,গ্ৰেট ট্ৰেক
ମହାନ ଯାନ,গ্ৰেট ভেহিকেল
ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |,চীনৰ গ্ৰেট ৱাল
ଗ୍ରୀଭ୍ |,গ্ৰেভ
ରାକ୍ଷୀ-ଚାମ୍ବର |,গাৰ্ড-চেম্বাৰ
ରାକ୍ଷୀ-ଚାମ୍ବର |,গাৰ্ড-চেম্বাৰ
ରାକ୍ଷୀ-ଚାମ୍ବର |,গাৰ্ড-চেম্বাৰ
ଗୁପ୍ତା,গুপ্তাছ
ହାଗିଓଗ୍ରାଫି |,হেজিঅ’গ্ৰাফী
ହାଗିଓଗ୍ରାଫି |,হেজিঅ’গ্ৰাফী
ହାଜିଓଲୋଜି |,হেজিঅ’লজি
ହାଜିଓଲୋଜି |,হেজিঅ’লজি
ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |,ব্যক্তিগত দৰ্শকৰ হল
ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |,ৰাজহুৱা দৰ্শকৰ হল
ହ୍ୟାଚ୍,হেচমেণ্ট
ହେଥେନ୍ |,হেথেন
ହେଥେନ୍ |,হেথেন
ହେଥେନିଜିମ୍ |,হেথেনিজম
ହେଗିରା (ହେଜେରା),হেগিৰা (হেজেৰা)
ହେଲେନିଜିମ୍ |,হেলেনিজম
ହେଲଟ୍ |,হেলট
ହେରାଲ୍ଡ୍ରି |,হেৰাল্ড্ৰি
ହେରିଟେଜ୍,ঐতিহ্য
ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |,হাইৰ’গ্লিফিক ৰৈখিক আখৰ
ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |,হাইৰ&#39;গ্লিফিক লিপি
ହାଇ ଚର୍ଚ୍ଚ,হাই চাৰ্চ
ହାଇ ଲ୍ୟାଣ୍ଡର୍ |,হাই লেণ্ডাৰ
ହିନ୍ଦୁ ଧର୍ମ,হিন্দু ধৰ্ম
Histor ତିହାସିକ,ইতিহাসবিদ
Histor ତିହାସିକ,ইতিহাসবিদ
Histor ତିହାସିକ ବସ୍ତୁବାଦ |,ঐতিহাসিক বস্তুবাদ
Histor ତିହାସିକ ଯୁଗ |,ঐতিহাসিক যুগ
Histor ତିହାସିକ ସୀମା,ঐতিহাসিক সীমান্ত
ଇତିହାସକାର,ইতিহাসবিদ
ଇତିହାସକାର,ইতিহাসবিদ
ଇତିହାସ ଲିପି,ইতিহাস লেখা
ଇତିହାସ ଲିପି,ইতিহাস লেখা
ଇତିହାସ,ইতিহাস
ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |,হিট্টী সাম্ৰাজ্য
ପବିତ୍ର ମିଳିତ ମଞ୍ଚ,পবিত্ৰ মিত্ৰতা
ପବିତ୍ର ସହର,পবিত্ৰ নগৰ
ପବିତ୍ର ସହର,পবিত্ৰ নগৰ
ପବିତ୍ର ଭୂମି,পবিত্ৰ ভূমি
ପବିତ୍ର ଭୂମି,পবিত্ৰ ভূমি
ହୋଲି ଲିଗ୍ |,হলি লীগ
ହୋଲି ଲିଗ୍ |,হলি লীগ
ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ),পবিত্ৰ ৰোমান সাম্ৰাজ্য (=The Empire)
ପବିତ୍ର ସମୁଦ୍ର |,পবিত্ৰ সাগৰ
ପବିତ୍ର ସମୁଦ୍ର |,পবিত্ৰ সাগৰ
ପବିତ୍ର ଯୁଦ୍ଧ,পবিত্ৰ যুদ্ধ
ପବିତ୍ର ଯୁଦ୍ଧ,পবিত্ৰ যুদ্ধ
ଗୃହ ସରକାର,গৃহ চৰকাৰ
ହୋମ ଗାର୍ଡ |,হোম গাৰ্ড
ମାତୃଭୂମି |,গৃহভূমি
ଗୃହ ନିୟମ |,গৃহ শাসন
ଗୃହ ନିୟମ,হোম ৰুল
ହୋର୍ଡେ |,হৰ্ড
ହୋର୍ଡେ |,হৰ্ড
ଶତ୍ରୁ ଦେଶ |,শত্ৰুতাপূৰ্ণ দেশ
ଶତ୍ରୁ ଭୂମି |,শত্ৰুতাপূৰ্ণ ভূমি
ଗରମ ଅନୁସରଣ,hot pursuit
ଘର,ঘৰ
ଘର,ঘৰ
ହାଉସ୍ ଅଫ୍ କମନ୍ସ,হাউচ অৱ কমনছ
ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |,হাউচ অৱ লৰ্ডছ
ଲୋକସଭା,প্ৰতিনিধি সদন
ହୁଗୁଏନଟ୍ସ |,হুগুয়েনট
ମାନବବାଦ |,মানৱতাবাদ
ମାନବବାଦୀ |,মানৱতাবাদী
ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |,শত Yesrs&#39; যুদ্ধ
ହଙ୍କର୍ |,হাংকাৰ
ଇବାଦତ ଖାନା (ପୂଜା ଘର),ইবাদাত খানা (পূজাৰ ঘৰ)
ଆଇକନୋକ୍ଲାଷ୍ଟ |,আইকনক্লাষ্ট
ପ୍ରତିମା,মূৰ্তিপূজক
ଇଲାହି ଯୁଗ |,ইলাহি যুগ
ବେଆଇନ ଯୁଦ୍ଧ |,অবৈধ যুদ্ধ
ଆଲୋକିତ ପାଣ୍ଡୁଲିପି,আলোকিত পাণ্ডুলিপি
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,সচিত্ৰ পাণ্ডুলিপি
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,সচিত্ৰ পাণ্ডুলিপি
ଇମାମ (ଇମ୍ମାମ୍),ইমাম (ইমাউম)
ଇମାମେଟ୍ |,ইমামত
ଇମାମେଟ୍ |,ইমামত
ଇମମ୍ବର,ইমাম্বৰা
ସାମ୍ରାଜ୍ୟ,ইম্পেৰিয়েল
ସାମ୍ରାଜ୍ୟ ସହର |,ইম্পেৰিয়েল চিটি
ସାମ୍ରାଜ୍ୟବାଦ |,সাম্ৰাজ্যবাদ
ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |,ইম্পেৰিয়েল পছন্দ
ଅପ୍ରାକୃତିକ |,নীতিহীনতা
ଇମ୍ପୋଷ୍ଟର୍ |,ভণ্ড
କାରାଗାର,কাৰাবাস
କାରାଗାର,কাৰাবাস
ଆକ୍ରମଣ,আক্ৰমণ
ଅନୁପ୍ରବେଶକାରୀ |,আক্ৰমণকাৰী
ସ୍ୱାଧୀନତା,স্বাধীনতা
ସ୍ବାଧୀନତା ଦିବସ,স্বাধীনতা দিৱস
ସ୍ୱାଧୀନତା ହଲ୍,স্বাধীনতা প্ৰেক্ষাগৃহ
ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ),ভাৰতীয় আমেৰিকান (=ৰেড ইণ্ডিয়ান=আমেৰিকান ইণ্ডিয়ান)
ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |,ইণ্ডিয়ান হোম ৰুল লীগ
ଶିଳ୍ପ ବିପ୍ଳବ |,ঔদ্যোগিক বিপ্লৱ
ଅବିଶ୍ୱାସୀ |,কাফিৰ
ଅବିଶ୍ୱାସୀ |,কাফিৰ
ଅନୁପ୍ରବେଶ,অনুপ্ৰৱেশ
ଅନୁପ୍ରବେଶକାରୀ |,অনুপ্ৰৱেশকাৰী
ସୂଚନାଯୋଗ୍ୟ,তথ্যদাতা
ସୂଚନାଯୋଗ୍ୟ,তথ্যদাতা
ସୂଚନାଦାତା,তথ্যদাতা
ସୂଚନାଦାତା,তথ্যদাতা
ଅନୁପ୍ରବେଶ,প্ৰৱেশ
ଅନୁପ୍ରବେଶ,প্ৰৱেশ
ଅନୁପ୍ରବେଶ,প্ৰৱেশ
ବାସସ୍ଥାନ,বাসস্থান
ନିବାସୀ,বাসিন্দা
ଉତ୍ତରାଧିକାରୀ |,উত্তৰাধিকাৰ
ଉତ୍ତରାଧିକାରୀ |,উত্তৰাধিকাৰ
ଉତ୍ତରାଧିକାରୀ |,উত্তৰাধিকাৰ
ଲେଖା,শিলালিপি
ଇନସିନିୟା |,চিহ্ন
ଯୋଗଦାନର ଯନ୍ତ୍ର,যোগদানৰ যন্ত্ৰ
ସରକାରଙ୍କ ଉପକରଣ,চৰকাৰৰ আহিলা
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),বিদ্ৰোহ (বিদ্ৰোহ)
ବିଦ୍ରୋହୀ,বিদ্ৰোহী
ବିଦ୍ରୋହ,বিদ্ৰোহ
ବିଦ୍ରୋହ,বিদ্ৰোহ
ଏକୀକରଣ,সংহতি
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,ৰেকৰ্ডৰ অখণ্ডতা
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,ৰাজ্যসমূহৰ অখণ্ডতা
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),বুদ্ধিমান (Intelligentzia)
ମଧ୍ୟସ୍ଥି |,মধ্যস্থতা
ମଧ୍ୟସ୍ଥି |,মধ্যস্থতাকাৰী
ମଧ୍ୟସ୍ଥି |,মধ্যস্থতাকাৰী
ଆନ୍ତର୍ଜାତୀୟତା,আন্তৰ্জাতিকতাবাদ
ଆନ୍ତର୍ଜାତୀୟତା,আন্তৰ্জাতিকতাবাদ
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,আন্তৰ্জাতিকতাবাদী
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,আন্তঃসংযোগী যুদ্ধ
ଇଣ୍ଟରନେଟ୍,ইণ্টাৰনী
ଇଣ୍ଟରନେଟ୍,ইণ্টাৰনী
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,ইণ্টাৰনী শিবিৰ
ଇଣ୍ଟର୍ନେଟ୍,আৱদ্ধ কৰি ৰখা
ଇଣ୍ଟର୍ନେଟ୍,আৱদ্ধ কৰি ৰখা
ଇଣ୍ଟର୍ନେଟ୍,আৱদ্ধ কৰি ৰখা
ଇଣ୍ଟର୍ନିସିଓ |,Internuncio
ଅନୁବାଦକ,ব্যাখ্যাকৰোতা
ଅନୁବାଦକ,ব্যাখ্যাকৰোতা
ଅନୁବାଦକ,ব্যাখ্যাকৰোতা
ହସ୍ତକ୍ଷେପ,হস্তক্ষেপ
ଆନ୍ତରିକତା,ইনটেষ্টেচি
ଅନ୍ତନଳୀ,ইনটেষ্টেট
ଷଡଯନ୍ତ୍ର,কুটিলতা
ଅନୁପ୍ରବେଶକାରୀ,অনুপ্ৰৱেশকাৰী
ଅନୁପ୍ରବେଶକାରୀ,অনুপ্ৰৱেশকাৰী
ଅନୁପ୍ରବେଶ,অনুপ্ৰৱেশ
ଆକ୍ରମଣ,আক্ৰমণ
ଆକ୍ରମଣ,আক্ৰমণ
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ কৰা
