Gujarati,Bengali
"ક્રોસફાયર, ડાઇસ ફેંકો","ক্রসফায়ার, পাশা নিক্ষেপ"
ઉભયજીવી વર્ગીકરણ,উভচর শ্রেণিবিন্যাস
"વિભાજન, અડધું","বিভাজন, অর্ধেক"
શબ્દકોશ,অভিধান
વિભેદક કલન,অন্তরীকরণ ক্যালকুলাস
વિભેદક સમીકરણ,আঙ্গক
વિભેદક સૂત્ર,ডিফারেনশিয়াল সূত্র
વિભેદક પદ્ધતિ,পার্থক্য পদ্ধতি
સેટનો તફાવત,সেটের পার্থক্য
વિભેદક,পার্থক্যযোগ্য
વિભેદક વળાંક,ডিফারেনশিয়াল বক্ররেখা
વિભેદક કાર્ય,ডিফারেনশিয়াল ফাংশন
"વિભેદક, વિભેદક, વિભેદક, આંતરપ્રાપ્તિ, આંતરવ્યક્તિ, વિભેદક","ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারট্রায়াল, ইন্টারএজেন্সি, ডিফারেনশিয়াল"
વિભેદક ગણિત,ডিফারেনশিয়াল ম্যাথ
વિભેદક ગુણાંક,ডিফারেনশিয়াল সহগ
વિભેદક સમીકરણ,আঙ্গক
વિભેદક અથડામણ,ডিফারেনশিয়াল সংঘর্ষ
વિભેદક સૂત્ર,ডিফারেনশিয়াল সূত্র
વિભેદક કાર્ય,ডিফারেনশিয়াল ফাংশন
વિભેદક ભૂમિતિ,ডিফারেনশিয়াল জ্যামিতি
ઉચ્ચ ઓર્ડર તફાવત,উচ্চ ক্রম পার্থক্য
વિભેદક સેગમેન્ટ,ডিফারেনশিয়াল সেগমেন্ট
તફાવત કરવો,পার্থক্য করা
"ભેદભાવ, ભેદભાવ","পার্থক্য, পার্থক্য"
વિભેદક સૂત્ર,ডিফারেনশিয়াল সূত্র
વેક્ટરનો તફાવત,ভেক্টরের পার্থক্য
"પ્રસરણ, પ્રસરણ","diffusion, diffusion"
"અંક, મુદ્રા, આંગળી","numeral, diadem, finger"
ડિજિટલ કમ્પ્યુટર,ডিজিটাল কম্পিউটার
અંકી દત્ત,অঙ্কিকা দত্ত
"હદ, પહોળાઈ, પરિમાણ, શક્તિ","ব্যাপ্তি, প্রস্থ, মাত্রা, শক্তি"
પરિમાણ,মাত্রিকতা
પરિમાણહીન,মাত্রাহীন
સમીકરણ પરિમાણ,সমীকরণ মাত্রা
ડાયોફન્ટસનું સમીકરણ,ডায়োফ্যান্টাসের সমীকরণ
પતનનો કોણ,পতনের কোণ
દ્વિધ્રુવ કોઓર્ડિનેટ્સ,ডাইপোল স্থানাঙ্ক
દ્વિધ્રુવ,ডাইপোল
બાયપીરામિડ,বাইপিরামিড
ડીરાક ડેલ્ટા કાર્ય,ডিরাক ডেল্টা ফাংশন
સામાન્ય સ્પર્શક,সাধারণ স্পর্শক
જમણો ખૂણો,সমকোণ
સીધી રેખા,সরাসরি লাইন
જગ્યા વ્યુત્પન્ન,স্থান ডেরিভেটিভ
"ડીકોસિન, ડીકો-કોસાઇન","ডিকোসাইন, ডিকো-কোসাইন"
મહત્તમ દિશા,সর্বোচ্চ দিক
પ્રક્ષેપણ દિશા,অভিক্ষেপ দিক
દિશા ગુણોત્તર,দিক অনুপাত
નિયમનકારી વર્તુળ,নিয়ন্ত্রক চক্র
નિયમનકાર વર્તુળ,নিয়ন্ত্রক বৃত্ত
અનુલોમા ઉત્પાદન,অনুলোমা পণ্য
"સીધો પુરાવો, સીધો પુરાવો","সরাসরি প্রমাণ, সরাসরি প্রমাণ"
અનુક્રમિક ગુણોત્તર,অনুক্রমিক অনুপাত
નિયતિ,নিয়তি
અનુલોમા સરવાળો,অনুলোমা যোগফল
અસંબંધિત સમૂહ,বিচ্ছিন্ন সেট
"નિરંતરતા, નિરંતરતા, વિરામ","discontinuity, discontinuity, break"
વ્યુત્પન્નતાની વિરામ,ডেরিভেটিভের বিচ্ছিন্নতা
પ્રથમ પ્રકારનું વિરામ,প্রথম ধরনের বিরতি
બીજા પ્રકારનું વિરામ,দ্বিতীয় প্রকার বিরতি
અવ્યવસ્થિત વિતરણ,অবিচ্ছিন্ন বিতরণ
અવ્યવસ્થિત કાર્ય,অবিচ্ছিন্ন ফাংশন
અવ્યવસ્થિત તફાવત,অবিচ্ছিন্ন পার্থক্য
રજકણ,কণা
અવ્યવસ્થિત વિતરણ,অবিচ্ছিন্ন বিতরণ
અસંતુલિત સંભાવના વિતરણ,অবিচ্ছিন্ন সম্ভাব্যতা বন্টন
અવ્યવસ્થિત રેન્ડમ ચલ,অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
અવિરત નમૂના જગ્યા,অবিচ্ছিন্ন নমুনা স্থান
અલગ એકંદર,বিযুক্ত সমষ্টি
અલગ વસ્તી,বিচ্ছিন্ন জনসংখ্যা
અલગ રાજ્ય,পৃথক রাষ্ট্র
અવ્યવસ્થિત તફાવત,অবিচ্ছিন্ন পার্থক্য
વિતરણ કર,বিতরণ কর
ભેદભાવપૂર્ણ વિશ્લેષણ,বৈষম্যমূলক বিশ্লেষণ
અસંબંધિત,বিচ্ছিন্ন
અસંબદ્ધ ઘટના,বিচ্ছিন্ন ঘটনা
અસંબંધિત સમૂહ,বিচ্ছিন্ন সেট
અસંબંધિત નિવેશ,বিচ্ছিন্ন সন্নিবেশ
"વિભાજન, તર્કસંગત સરવાળો","disjunction, rational sum"
"વિખેરવું, વિખેરવું","dispersion, scattering"
વિક્ષેપ ચાર્ટ,বিচ্ছুরণ চার্ট
વિક્ષેપ સૂચકાંક,বিচ্ছুরণ সূচক
વિક્ષેપ રેખાકૃતિ,বিচ্ছুরণ চিত্র
વિક્ષેપ મેટ્રિક્સ,বিচ্ছুরণ ম্যাট্রিক্স
વિસ્થાપન,উত্পাটন
પ્રદર્શન,প্রদর্শনী
કન્સોલ,কনসোল
"અસમાન, અસમાન","অসম, অসম"
વિસર્જન બળ,অপসারণ শক্তি
અંતર કાર્ય,দূরত্ব ফাংশন
અંતર મોડ્યુલસ,দূরত্ব মডুলাস
બિન-વિતરણકારક,অ বিতরণকারী
"વિતરણ નિયમ, વિતરણ નિયમ","বন্টন নিয়ম, বন্টন নিয়ম"
"વિખેરી નાખવું, વિખેરી નાખવું","নষ্ট করা, নষ্ট করা"
"ભિન્નતા, ભિન્નતા, ભિન્નતા","ভিন্নতা, বিচ্যুতি, বিচ্যুতি"
વિચલન પ્રમેય,ভিন্নতা উপপাদ্য
જુદીજુદી,ভিন্নমুখী
અલગ શ્રેણી,ভিন্ন পরিসীমা
વિભાજિત તફાવત,বিভক্ত পার্থক্য
"વિભાજ્યતા, વિભાજ્યતા","বিভাজ্যতা, বিভাজ্যতা"
"વિભાજ્ય, વિભાજ્ય","বিভাজ্য, বিভাজ্য"
"વિભાજન, વિભાજન, વિભાજન","বিভাগ, বিভাগ, বিভাগ"
વિભાજન અલ્ગોરિધમ,বিভাগ অ্যালগরিদম
વિભાજિત રિંગ,ভগ্ন চক্র
ચતુર્ભુજ,চতুর্ভুজ
દશકોણ,দশভুজ
"ડોમેન, ડોમેન, પ્રાંત, પ્રદેશ","ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল"
કાર્યનું ડોમેન,ফাংশনের ডোমেইন
વ્યાખ્યા-પ્રાંત,সংজ্ঞা-প্রদেশ
અસ્તિત્વની સ્થિતિ,অস্তিত্বের অবস্থা
ઓવરરાઇડિંગ ઉપકરણ,ওভাররাইডিং ডিভাইস
ડોપ્લર અસર,ডপলার এফেক্ট
"બિંદુ ઉત્પાદન, સ્કેલર ઉત્પાદન","পয়েন্ট পণ্য, স্কেলার পণ্য"
ડોટેડ વળાંક,বিন্দুযুক্ত বক্ররেখা
બેવડા તફાવત,দ্বৈত পার্থক্য
ડબલ ઘાતાંકીય વિતરણ,ডবল সূচকীয় বন্টন
ડબલ કોઇલ,ডবল কুণ্ডলী
દ્વિસંગી અભિન્ન,বাইনারি অবিচ্ছেদ্য
દ્વિસંગી એકીકરણ,বাইনারি ইন্টিগ্রেশন
ડબલ મર્યાદા,দ্বিগুণ সীমা
ડબલ સેમ્પલિંગ ઇવેન્ટ,ডবল স্যাম্পলিং ইভেন্ট
ડબલ ક્રમ,ডবল ক্রম
ડબલ શ્રેણી,ডবল সিরিজ
ડબલ-જોડાયેલ નોટેશન,ডবল-সংযুক্ত স্বরলিপি
ડબલ સંકલન,ডবল সংকলন
નીચે તરફ પ્રવેગક,নিম্নগামী ত্বরণ
નીચે તરફનું વિસ્થાપન,নিম্নগামী স্থানচ্যুতি
નીચેની ગતિ,নিম্নগামী গতি
નીચે તરફનો વેગ,নিম্নগামী বেগ
ટ્રેક્શન,আকর্ষণ
ટ્રેક્શન બળ,ট্র্যাকশন বল
"બેવડી દ્વૈતતા,",দ্বৈত দ্বৈততা
ડ્યુઅલ બેઝ,দ্বৈত ভিত্তি
દ્વિ આંતરિક ઉત્પાદન,দ্বৈত অভ্যন্তরীণ পণ্য
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
"ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન","ডবল অপারেশন, ডুয়াল অপারেশন"
બેવડી સમસ્યા,দ্বৈত সমস্যা
ડ્યુઅલ સિંગલ અલ્ગોરિધમ,দ্বৈত একক অ্যালগরিদম
ડ્યુઅલ સિંગલ પદ્ધતિ,দ্বৈত একক পদ্ধতি
બેવડી જગ્યા,দ্বৈত স্থান
દ્વિ ચલ,দ্বৈত পরিবর্তনশীল
ડ્યુઅલ વેક્ટર જગ્યા,দ্বৈত ভেক্টর স্থান
મૌન અનુક્રમણિકા,নীরব সূচক
મૌન ફૂટર,নীরব ফুটার
મૌન કરાર,নীরব চুক্তি
શાંત ચલ,নীরব পরিবর্তনশীল
ડુપ્લિકેશન,নকল
ગતિશીલ,গতিশীল
ગતિશીલ સિસ્ટમ,গতিশীল সিস্টেম
ગતિશીલ માંગ કાર્ય,গতিশীল চাহিদা ফাংশন
ગતિશીલ મોડેલ,গতিশীল মডেল
ગતિશીલ પ્રોગ્રામિંગ,গতিশীল প্রোগ্রামিং
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,গতিশীল প্রোগ্রামিং পদ্ধতি
ગતિશીલ પ્રોગ્રામિંગ તકનીકો,গতিশীল প্রোগ্রামিং কৌশল
"ગતિશીલતા, ગતિશીલતા","গতিবিদ্যা, গতিবিদ্যা"
કણ ગતિશીલતા,কণা গতিবিদ্যা
સખત શરીરની ગતિશીલતા,অনমনীয় শরীরের গতিবিদ্যা
"પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી સંપર્ક (ver.)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)"
ભૂકંપની તીવ્રતા,ভূমিকম্পের তীব্রতা
તરંગીતા,উদ্ভটতা
ધારણા,ধৃষ্টতা
ઇકોનોમેટ્રિક આગાહી,অর্থনৈতিক পূর্বাভাস
અર્થશાસ્ત્રી,অর্থনীতিবিদ
અર્થશાસ્ત્ર,অর্থনীতি
અર્થશાસ્ત્ર,অর্থনীতি
"કોર, ધાર, આંસુ","কোর, প্রান্ত, টিয়ার"
એકંદર કોરનો સામનો કરવો,সামগ্রিক কোর সম্মুখীন
કાર્યક્ષમતા સૂચકાંક,দক্ষতা সূচক
લાક્ષણિક તત્વ,চরিত্রগত উপাদান
લાક્ષણિક કાર્ય,চরিত্রগত ফাংশন
"eigen મૂલ્ય, લાક્ષણિકતા મૂલ્ય","eigen মান, চরিত্রগত মান"
લાક્ષણિક મૂલ્ય સમીકરણ,বৈশিষ্ট্যগত মান সমীকরণ
"ઇજેન વેક્ટર, લાક્ષણિક વેક્ટર","আইজেন ভেক্টর, চরিত্রগত ভেক্টর"
સ્થિતિસ્થાપક,ইলাস্টিক
સ્થિતિસ્થાપક કાસ્ટ,ইলাস্টিক ঢালাই
સ્થિતિસ્થાપક સંતુલન,ইলাস্টিক ভারসাম্য
સ્થિતિસ્થાપકતા,স্থিতিস্থাপকতা
સ્થિતિસ્થાપકતા પાનું,স্থিতিস্থাপকতা পৃষ্ঠা
"ઇલેક્ટ્રોનિક કમ્પ્યુટર, ઇલેક્ટ્રોનિક કમ્પ્યુટર","ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার"
"તત્વ, તત્વ, તત્વ","উপাদান, উপাদান, উপাদান"
પ્રારંભિક કૉલમ કામગીરી,প্রাথমিক কলাম অপারেশন
પ્રારંભિક ઘટના,প্রাথমিক ঘটনা
પ્રારંભિક કાર્ય,প্রাথমিক ফাংশন
પ્રારંભિક કામગીરી,প্রাথমিক অপারেশন
પ્રારંભિક પરિણામો,প্রাথমিক ফলাফল
પ્રારંભિક સંભાવના નિયમ,প্রাথমিক সম্ভাবনার নিয়ম
શરૂઆતની લાઇન કામગીરી,লাইন অপারেশন শুরু
"નાશ કરવો, નાશ કરવો,","নির্মূল করা, নিশ্চিহ্ন করা"
રિઝોલ્યુશન પ્રક્રિયા,রেজোলিউশন প্রক্রিয়া
"એલિપ્સ, એલિપ્સ","উপবৃত্ত, উপবৃত্ত"
લંબગોળ,উপবৃত্তাকার
લંબગોળ,উপবৃত্তাকার
લંબગોળ સપાટી,উপবৃত্তাকার পাতা
લંબગોળ શરીર,উপবৃত্তাকার শরীর
એમ્બેડિંગ,এমবেডিং
ઉત્સર્જન,নির্গমন
પ્રયોગમૂલક વિશ્વાસ,অভিজ্ঞতামূলক বিশ্বাস
પ્રયોગમૂલક સૂત્ર,গবেষণামূলক সূত্র
પ્રયોગમૂલક સંભાવના,অভিজ্ঞতামূলক সম্ভাবনা
પ્રયોગમૂલક સંબંધ,অভিজ্ঞতামূলক সম্পর্ক
ખાલી સેટ,ফাঁকা সেট
બંધાયેલ,আবদ্ধ
"એન્કોડિંગ, કોડિંગ","এনকোডিং, কোডিং"
આંતરકાર્યક્ષમતા,আন্তঃকার্যক্ষমতা
અંતિમ બિંદુ,শেষপ্রান্ত
વર્ગ અંતરાલનો અંતિમ બિંદુ,ক্লাস ব্যবধানের শেষ বিন্দু
ઊર્જા,শক্তি
ઊર્જા-વેગ ઘટક,শক্তি-মোমেন্টাম উপাদান
પ્રવેશ ચલ,এন্ট্রি ভেরিয়েবল
ગણવાયોગ્ય સમૂહ,গণনাযোগ্য সেট
"ગણતરી, ગણતરી","গণনা, গণনা"
"સમાન, સમાન, સમાન, સમાન","সমান, সমান, সমান, সমান"
"સમાનતા, સમાનતા","সমতা, সমতা"
શક્યતા,সম্ভবত
પણ સંભાવના પસંદગી પદ્ધતિ,এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
બરાબરી,সমান করা
"સમીકરણ, સમીકરણ","সমীকরণ, সমীকরণ"
ચતુર્ભુજ સમીકરણ,দ্বিঘাত সমীকরণ
ચતુર્ભુજ સમીકરણ,দ্বিঘাত সমীকরণ
ચતુર્ભુજ સમીકરણ,দ্বিঘাত সমীকরণ
"વિષુવવૃત્ત, વિષુવવૃત્ત, મધ્યરેખા","বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
સુસંગત,সামঞ্জস্যপূর্ণ
સમભુજ,সমবাহু
"સંતુલન, સંતુલન, સંતુલન","ভারসাম্য, ভারসাম্য, ভারসাম্য"
બળ સંતુલન,বল ভারসাম্য
સંતુલન બિંદુ,ভারসাম্য বিন্দু
સમાનતા,সমতা
સમાનતા વર્ગ,সমতা শ্রেণী
સમાનતા સંબંધ,সমতা সম্পর্ক
"સમકક્ષ, સમકક્ષ (v.), સમકક્ષ (ed.)","সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
સમકક્ષ મેટ્રિક્સ,সমতুল্য ম্যাট্রিক্স
સમકક્ષ સમૂહ,সমতুল্য সেট
વૃત્તિઓ,প্রবণতা
"ભૂલ, ભૂલ, ભૂલ, અચોક્કસતા","ভুল, ভুল, ভুল, ভুল"
ભૂલ વિશ્લેષણ,ত্রুটি বিশ্লেষণ
ભૂલ કોડ,ভুল সংকেত
ભૂલ ગુણાંક,ত্রুটি সহগ
ચોરસ સરેરાશ ભૂલ,বর্গক্ষেত্র মানে ত্রুটি
પ્રથમ પ્રકારની ભૂલ,প্রথম ধরনের ত্রুটি
બીજા પ્રકારની ભૂલ,দ্বিতীয় ধরনের ত্রুটি
બચવાની સંભાવના,পালানোর সম্ভাবনা
એસ્કેપ વેગ,মুক্তিবেগ
ઇ. શ્મિટ મોબિલાઇઝેશન પ્રક્રિયા,ই. শ্মিড্টের সচলতা প্রক্রিয়া
બહિર્મુખ,বহির্মুখী
"આવશ્યક, આવશ્યક","অপরিহার্য, অপরিহার্য"
વર્ચ્યુઅલ અનન્ય,কার্যত অনন্য
"મૂલ્યાંકન કરવું, મૂલ્યાંકન કરવું (વેર.), મૂલ્યાંકન કરવું (સં.)","মূল্যায়ন করা, মূল্যায়ন করা (ver.), মূল্যায়ন করা (ed.)"
અંદાજ પદ્ધતિ,অনুমান পদ্ধতি
યુક્લિડિયન કોઓર્ડિનેટ્સ,ইউক্লিডীয় স্থানাঙ্ক
યુક્લિડિયન ડોમેન,ইউক্লিডীয় ডোমেইন
યુક્લિડિયન ભૂમિતિ,ইউক্লিডীয় জ্যামিতি
યુક્લિડિયન એન-સ્પેસ,ইউক্লিডিয়ান এন-স্পেস
યુક્લિડિયન પ્લેન,ইউক্লিডীয় সমতল
યુલરનું પ્રમેય,অয়লারের উপপাদ্য
"મૂલ્યાંકન, મૂલ્યાંકન","মূল্যায়ন করা, মূল্যায়ন করা"
સમ,এমন কি
પણ વળાંક,এমনকি বক্ররেখা
સમ કાર્ય,এমনকি ফাংশন
પ્રત્યાવર્તન પણ,এমনকি অবাধ্য
બેકી સંખ્યા,জোড় সংখ্যা
વિચિત્ર સમપ્રમાણતા,অদ্ভুত প্রতিসাম্য
પણ ક્રમચય,এমনকি স্থানান্তর
"ઘટના, એપિસોડ","ঘটনা, পর্ব"
આઇસોમેટ્રિક,আইসোমেট্রিক
"બરાબર, બરાબર, બરાબર","সঠিক, সঠিক, ঠিক"
ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ,সঠিক চি-স্কয়ার পরীক্ষা
ચોક્કસ તફાવત,সঠিক পার্থক্য
ચોક્કસ સમીકરણ,সঠিক সমীকরণ
ઉદાહરણ,উদাহরণ
વિનિમય,বিনিময়
ચોક્કસ ઘટના,নির্দিষ্ট ঘটনা
અસ્તિત્વનો સ્વયંસિદ્ધ,অস্তিত্বের স্বতঃসিদ্ধ
જીવન ટકાવી રાખવાની સંભાવના,বেঁচে থাকার সম্ভাবনা
અસ્તિત્વ પ્રમેય,অস্তিত্বের উপপাদ্য
બાહ્ય ચલ,বাহ্যিক পরিবর্তনশীল
"ફેલાવો, ફેલાવો","বিস্তার, বিস্তার"
અપેક્ષા કાર્ય,প্রত্যাশা ফাংশন
અપેક્ષિત આવર્તન,প্রত্যাশিত ফ্রিকোয়েন্সি
અપેક્ષિત મૂલ્ય,প্রত্যাশিত মান
પ્રયોગ,পরীক্ষা
"પ્રાયોગિક ભૂલ, પ્રાયોગિક ભૂલ","পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি"
"સમજૂતી, સમજૂતી","ব্যাখ্যা, ব্যাখ্যা"
સ્પષ્ટ સમીકરણ,পরিষ্কার সমীকরণ
સ્પષ્ટપણે,পরিষ্কারভাবে
સ્પષ્ટ કાર્ય,পরিষ্কার ফাংশন
સ્પષ્ટ ઉકેલ,পরিষ্কার সমাধান
ઘાત,সূচক
ઘાતાંકીય વળાંક,সূচকীয় বক্ররেখা
ઘાતાંકીય સંભાવના કાર્ય,সূচকীয় সম্ভাব্যতা ফাংশন
ઘાતાંકીય વિતરણ,সূচকীয় বিতরণ
ઘાતાંકીય સમીકરણ,সূচকীয় সমীকরণ
ઘાતાંકીય કાર્ય,ব্যাখ্যামূলক কাজ
"ઘાતાંકીય વૃદ્ધિ, ઘાતાંકીય વૃદ્ધિ","সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি"
ઘાતાંકીય નિયમ,সূচকীয় নিয়ম
ઘાતાંકીય નકશો,সূচকীয় মানচিত্র
"ઘાતાંકીય શ્રેણી, ઘાતાંકીય શ્રેણી","সূচকীয় সিরিজ, সূচকীয় সিরিজ"
"અભિવ્યક્તિ, અભિવ્યક્તિ, ચહેરાના હાવભાવ, અભિવ્યક્તિ","অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি"
વિસ્તૃત અંતરાલ,বর্ধিত ব্যবধান
વિસ્તૃત વાસ્તવિક રેખા,বর্ধিত বাস্তব লাইন
વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ,বর্ধিত বাস্তব সংখ্যা সিস্টেম
મેપિંગ એક્સ્ટેંશન,ম্যাপিং এক্সটেনশন
બાહ્ય કોણ,বাহ্যিক কোণ
બાહ્ય ઝોન,বাইরের অঞ্চল
બાહ્ય બિંદુ,বাহ্যিক বিন্দু
બાહ્ય,বহিরাগত
અનુમાન મૂલ્યનું એક્સ્ટ્રાપોલેશન,predicate মান এক্সট্রাপোলেশন
એક્સ્ટ્રાપોલેશન તકનીક,এক্সট্রাপোলেশন কৌশল
ટોચનું મૂલ્ય,সর্বোচ্চ মূল্য
"આત્યંતિક, અંત, આત્યંતિક, પરાકાષ્ઠા","চরম, শেষ, চরম, চূড়ান্ত"
ઉચ્ચ બિંદુ,উচ্চ বিন্দু
વિરોધી સમૂહનો આત્યંતિક બિંદુ,বিপরীত সেটের চরম বিন্দু
કાર્યનું આત્યંતિક મૂલ્ય,ফাংশনের চরম মান
આત્યંતિક ગુણધર્મો,চরম বৈশিষ্ট্য
"ચહેરો, બાજુ, આગળ","মুখ, পাশে, সামনে"
ફેસ વેલ્યુ,পরিচিতি
"ઘટક, પરિબળ, પરિબળ, કલમ,","উপাদান, গুণনীয়ক, গুণনীয়ক, ধারা"
પરિબળ વિશ્લેષણ,ফ্যাক্টর বিশ্লেষণ
ખંડિત,খণ্ডিত
ફેક્ટોરિયલ,ফ্যাক্টরিয়াল
બહુવિધ પરિબળ ડિઝાઇન,একাধিক ফ্যাক্টর নকশা
ફેક્ટરીકરણ,ফ্যাক্টরাইজেশন
પરિબળ માટે,ফ্যাক্টর থেকে
ન્યાય રમત,ন্যায়বিচার খেলা
"વર્ચ્યુઅલ, ખોટા, કોડ","ভার্চুয়াল, মিথ্যা, কোড"
"કુટુંબ, કુટુંબ, કુળ, કુટુંબ","পরিবার, পরিবার, বংশ, পরিবার"
વર્તુળ કુલ,বৃত্ত মোট
વળાંક કુલ,বক্ররেখা মোট
કાર્યોનું કુટુંબ,ফাংশন পরিবার
કુલ રેખા,মোট রেখা
પ્રતિકૃતિ,প্রতিরূপ
F-વિતરણ,F-বন্টন
સુસંગત આધાર ઉકેલ,সামঞ্জস্যপূর্ণ ভিত্তি সমাধান
સુસંગત ઉકેલ,সামঞ্জস্যপূর্ণ সমাধান
"રિચાર્જ, પુનઃરોકાણ","রিচার্জ, পুনঃবিনিয়োগ"
ફર્મનો કાયદો,ফার্মার আইন
ફર્માના પ્રમેય,ফার্মার উপপাদ্য
ફર્મી-ડિરાક-સ્ટેટિસ્ટિક્સ,ফার্মি-ডিরাক-পরিসংখ্যান
ફિબોનાકી નંબરો,ফিবোনাচি সংখ্যা
ફિબોનાકી શ્રેણી,ফিবোনাচি পরিসীমা
"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર","ক্ষেত্র, ক্ষেত্র, ক্ষেত্র, ক্ষেত্র"
અંતિમ વેગ,চূড়ান্ত বেগ
"મર્યાદિત, મર્યાદિત","সসীম, সসীম"
મર્યાદિત આધાર,সসীম ভিত্তি
મર્યાદિત દશાંશ,সসীম দশমিক
મર્યાદિત તફાવત,সীমিত পার্থক্য
મર્યાદિત તફાવત પદ્ધતિ,সীমিত পার্থক্য পদ্ধতি
મર્યાદિત પરિમાણીય,সসীম মাত্রিক
મર્યાદિત પરિમાણીય વેક્ટર,সসীম মাত্রিক ভেক্টর
મર્યાદિત રમત,সীমাবদ্ধ খেলা
મર્યાદિત ભૂમિતિ,সসীম জ্যামিতি
મર્યાદિત અભિન્ન,সসীম অবিচ্ছেদ্য
મર્યાદિતતા,সসীমতা
મર્યાદિત માર્કોવ સાંકળ,সীমাবদ্ধ মার্কভ চেইন
મર્યાદિતતા પુરાવો,সসীমতা প্রমাণ
મર્યાદિત સંખ્યા,সসীম সংখ্যা
મર્યાદિત વસ્તી,সীমিত জনসংখ্যা
મર્યાદિત સંભાવના,সীমিত সম্ভাবনা
અંતિમ ગ્રેડ,শেষ গ্রেড
મર્યાદિત સમૂહ,সসীম সেট
મર્યાદિત વેગ,সীমিত বেগ
મર્યાદિત વોલ્યુમ,সীমিত আয়তন
"ભળવું, ગોઠવવું","মিশ্রিত করা, সামঞ্জস্য করা"
વળાંક ગોઠવણ,বক্ররেখা সমন্বয়
સીધી રેખા ગોઠવણ,সরলরেখা সমন্বয়
નિશ્ચિત બિંદુ પ્રમેય,স্থির বিন্দু উপপাদ্য
નિશ્ચિત નમૂના,স্থির নমুনা
ફ્લાઇટ વેગ,ফ্লাইটের বেগ
ફ્લોટિંગ પોઈન્ટ ગણતરી,ভাসমান পয়েন্ট গণনা
"ફ્લોટિંગ પોઈન્ટ સિસ્ટમ, ફ્લોટિંગ પોઈન્ટ સિસ્ટમ","ফ্লোটিং পয়েন্ট সিস্টেম, ভাসমান পয়েন্ট সিস্টেম"
ફ્લો ચાર્ટ,ফ্লো চার্ট
પ્રવાહ વેગ,গতির প্রবাহ
પ્રવાહી ગતિશીલતા,তরল গতিবিদ্যা
"ફોકલ, કોન્ફોકલ, ફોકલ","ফোকাল, কনফোকাল, ফোকাল"
કેન્દ્રીય તાર,ফোকাল জ্যা
કેન્દ્રીય અંતર,ফোকাল দূরত্ব
ફોકલ લંબાઈ,ফোকাস দৈর্ঘ্য
"નાભિ, ધ્યાન, મૂળ","নাভি, ফোকাস, উৎপত্তি"
"પગ, પગ, પગ","পা, পা, পা"
ઓર્થોગોનલ,অর্থোগোনাল
ગુરુત્વાકર્ષણ બળ,মহাকর্ষীয় বল
આગાહી,পূর্বাভাস
ફોર્મ્યુલા,সূত্র
થ્રેડીંગ,থ্রেডিং
"ફોર્મેટિંગ, ફોર્મેટિંગ, ફોર્મ્યુલેશન","বিন্যাস, বিন্যাস, প্রণয়ন"
આગળ,এগিয়ে
આગળ નિવેશ,এগিয়ে সন্নিবেশ
ગણિતનો પાયો,গণিতের ভিত্তি
ફોરિયર વિશ્લેષણ,চতুর্মুখী বিশ্লেষণ
ફોરિયર શ્રેણી,ফুরিয়ার সিরিজ
ફોરિયર ટ્રાન્સફોર્મ,ফুরিয়ার রুপান্তর
અલગ,ভিন্ন
અપૂર્ણાંક કોઓર્ડિનેટ્સ,ভগ্নাংশ স্থানাঙ্ক
અપૂર્ણાંક સંખ્યા,ভগ্নাংশ সংখ্যা
અપૂર્ણાંક પ્રોગ્રામિંગ,ভগ্নাংশ প্রোগ্রামিং
મુક્ત માર્ગ,মুক্ত পথ
મુક્ત વેક્ટર મુક્ત વેક્ટર,বিনামূল্যে ভেক্টর বিনামূল্যে ভেক্টর
"આવર્તન, આવર્તન","ফ্রিকোয়েন্সি, ফ্রিকোয়েন্সি"
આવર્તન કૉલમ,ফ্রিকোয়েন্সি কলাম
"આવર્તન વળાંક, આવર્તન વળાંક","ফ্রিকোয়েন্সি বক্ররেখা, ফ্রিকোয়েন্সি বক্ররেখা"
