Kannada,Malayalam
ಸಂಯೋಜಿತ ದಿಕ್ಕು,സംയോജിത ദിശ
ಸಂಯೋಜಿತ ಕಾರ್ಯ,സംയോജിത പ്രവർത്തനം
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಂಯೋಗ,മാട്രിക്സിന്റെ സംയോജനം
ಸಂಯೋಜಿತ ಕ್ರಮಪಲ್ಲಟನೆ,സംയോജിത ക്രമമാറ്റം
ಸಂಯೋಜಿತ ವೇರಿಯಬಲ್,സംയോജിത വേരിയബിൾ
"ಯೋಗ, ಸಂಯೋಜನೆ","യോഗ, കോമ്പിനേഷൻ"
ಸತತವಾಗಿ,തുടർച്ചയായി
ಸತತ ಸಂಖ್ಯೆಗಳು,തുടർച്ചയായ സംഖ്യകൾ
ಶಕ್ತಿ ಸಂರಕ್ಷಣೆ,ഊർജ്ജ സംരക്ഷണം
ಸಾಮೂಹಿಕ ಸಂರಕ್ಷಣೆ,ബഹുജന സംരക്ഷണം
ಪೋಷಕ,രക്ഷാധികാരി
"ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ","സ്ഥിരത, സ്ഥിരത, സ്ഥിരത, സ്ഥിരത"
ಸ್ಥಿರತೆಯ ನಿರ್ಬಂಧಗಳು,സ്ഥിരത നിയന്ത്രണങ്ങൾ
"ಹೊಂದಾಣಿಕೆಯ ಅಂದಾಜು, ವಿರುದ್ಧ ಅಂದಾಜು","അനുയോജ്യമായ എസ്റ്റിമേറ്റ്, വിപരീത എസ്റ്റിമേറ്റ്"
"ಸ್ಥಿರ ಅಂದಾಜುಗಾರ, ವಿರೋಧಾಭಾಸದ ಅಂದಾಜುಗಾರ","സ്ഥിരമായ എസ്റ്റിമേറ്റർ, വൈരുദ്ധ്യമില്ലാത്ത എസ്റ്റിമേറ്റർ"
"ವ್ಯತಿರಿಕ್ತ ಮಾದರಿಗಳು, ಸ್ಥಿರ ಮಾದರಿಗಳು","പരസ്പരവിരുദ്ധമല്ലാത്ത സാമ്പിൾ, അനുയോജ്യമായ സാമ്പിൾ"
"ಹೊಂದಾಣಿಕೆಯ ಘಟಕಗಳು, ಸಂಘರ್ಷವಿಲ್ಲದ ಘಟಕಗಳು","അനുയോജ്യമായ എന്റിറ്റികൾ, വൈരുദ്ധ്യമില്ലാത്ത എന്റിറ്റികൾ"
ಕನ್ಸೋಲ್,കൺസോൾ
"ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬದಲಾಗದ, ಏಕರೂಪ","സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ, അചഞ്ചലമായ, മാറ്റമില്ലാത്ത, യൂണിഫോം"
ಏಕರೂಪದ ವೇಗವರ್ಧನೆ,യൂണിഫോം ത്വരണം
ನಿರಂತರ ಕಾರ್ಯ,സ്ഥിരമായ പ്രവർത്തനം
ಗುರುತ್ವ ಬಿಂದು,ഗുരുത്വാകർഷണ പോയിന്റ്
ಏಕೀಕರಣ ಸ್ಥಿರ,സംയോജന സ്ഥിരത
ಅನುಪಾತ ಸ್ಥಿರ,ആനുപാതിക സ്ഥിരത
ಸ್ಥಿರ ನಿಯತಾಂಕ,സ്ഥിരമായ പരാമീറ്റർ
ಸ್ಥಿರ ಬಹುಪದೋಕ್ತಿ,സ്ഥിരമായ ബഹുപദം
ಸ್ಥಿರ ಅನುಪಾತ,നിശ്ചിത അനുപാതം
ಏಕರೂಪದ ಚಲನೆ,ഏകീകൃത നീക്കം
ನಿರಂತರ ಪದ,സ്ഥിരമായ കാലാവധി
ಏಕರೂಪದ ವೇಗ,ഏകീകൃത വേഗത
ಸೃಷ್ಟಿಕರ್ತನ ಸಮೀಕರಣ,സ്രഷ്ടാവിന്റെ സമവാക്യം
ನಿರ್ಬಂಧ,പരിമിതി
"ರಚಿಸಲು, ರಚಿಸಲು","സൃഷ്ടിക്കാൻ, സൃഷ്ടിക്കാൻ"
ರಚನೆ,രൂപീകരണം
ಗ್ರಾಹಕ ಆದ್ಯತೆಗಳು,ഉപഭോക്തൃ മുൻഗണനകൾ
ಬಳಕೆಯ ಕಾರ್ಯ,ഉപഭോഗ പ്രവർത്തനം
ಸ್ಪರ್ಶ ಕೋನ,ടാൻജെന്റ് കോൺ
ಸಂಪರ್ಕ ಬಿಂದು,കോൺടാക്റ്റ് പോയിന്റ്
ಒಳಗೊಂಡಿತ್ತು,അടങ്ങിയിരിക്കുന്നു
ಸಂಬಂಧ ಕೋಷ್ಟಕ,അഫിലിയേഷൻ പട്ടിക
ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ,തുടർച്ചയായ മെക്കാനിക്സ്
ವಿವಿಧ ಹಣಕಾಸು,വ്യത്യസ്ത ധനകാര്യം
ಹಣಕಾಸು ಉತ್ಪನ್ನ,സാമ്പത്തിക ഉൽപ്പന്നം
"ನಿರಂತರ, ನಿರಂತರ","തുടർച്ച, തുടർച്ച"
ಕಾರ್ಯಗಳ ನಿರಂತರತೆ,പ്രവർത്തനങ്ങളുടെ തുടർച്ച
ನಿರಂತರ ಪರೀಕ್ಷೆ,തുടർച്ചയായ പരിശോധന
"ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ","തുടർച്ചയായ, അഖണ്ഡമായ, അഖണ്ഡമായ, തുടർച്ചയായ, തുടർച്ചയായ"
ನಿರಂತರ ಉತ್ಪನ್ನ,തുടർച്ചയായ ഡെറിവേറ്റീവ്
ನಿರಂತರ ವಿತರಣೆ,തുടർച്ചയായ വിതരണം
ಮೇಲೆ ನಿರಂತರ,മുകളിൽ തുടർച്ചയായി
ನಿರಂತರ ಕಾರ್ಯ,തുടർച്ചയായ പ്രവർത്തനം
ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ,തുടർച്ചയായി വ്യത്യാസപ്പെട്ടിരിക്കുന്നു
ನಿರಂತರ ನಕ್ಷೆ,തുടർച്ചയായ ഭൂപടം
ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್,തുടർച്ചയായ മാപ്പിംഗ്
ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆ ಕಾರ್ಯ,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്‌ഷൻ
ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,തുടർച്ചയായ റാൻഡം വേരിയബിൾ
ನಿರಂತರ ಮಾದರಿ ಜಾಗ,തുടർച്ചയായ സാമ്പിൾ സ്ഥലം
ನಿರಂತರ ವೇರಿಯಬಲ್,തുടർച്ചയായ വേരിയബിൾ
ನಿರಂತರ ತರಂಗ,തുടർച്ചയായ തരംഗം
"ನಿರಂತರ, ನಿರಂತರ","തുടർച്ച, തുടർച്ച"
ನಿರಂತರ ತತ್ವ,തുടർച്ചയായ സിദ്ധാന്തം
ನೈಜ-ಸಂಖ್ಯೆಯ ಸೆಟ್,യഥാർത്ഥ സംഖ്യ സെറ്റ്
ನಿರಂತರ ತತ್ವ,തുടർച്ചയായ തത്വം
ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ,കോണ്ടൂർ ഇന്റഗ്രേഷൻ
ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್,സങ്കോച മാപ്പിംഗ്
ವಿರೋಧಿಸಿ,എതിർക്കുക
ಪ್ರತಿಫಲಿತ,പ്രതിഫലനം
ನಿಯಂತ್ರಣ,നിയന്ത്രണം
ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,നിയന്ത്രണ ചാർട്ട്
ಸರಾಸರಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ശരാശരിയുടെ നിയന്ത്രണ ചാർട്ട്
ದೋಷಗಳ ನಿಯಂತ್ರಣ,വൈകല്യങ്ങളുടെ നിയന്ത്രണം
ಆವರಣದ ನಿಯಂತ್ರಣ,പരിസരത്തിന്റെ നിയന്ത്രണം
ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ,വേരിയബിളുകളുടെ നിയന്ത്രണം
"ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು","ഒത്തുചേരുക, ഒത്തുചേരുക"
ಅಂದರೆ ಒಮ್ಮುಖ,ഒത്തുചേരൽ എന്നാണ് അർത്ഥമാക്കുന്നത്
ಚೌಕ ಎಂದರೆ ಒಮ್ಮುಖ,ചതുരം എന്നാൽ ഒത്തുചേരൽ എന്നാണ് അർത്ഥമാക്കുന്നത്
ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ,സംഭാവ്യതയിൽ ഒത്തുചേരൽ
ಒಮ್ಮುಖ ಮಿತಿ,ഒത്തുചേരൽ പരിധി
ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ,ഒത്തുചേരൽ ആരം
ಒಮ್ಮುಖ ಪ್ರದೇಶ,ഒത്തുചേരൽ മേഖല
"ಒಮ್ಮುಖ (ವರ್.), ಒಮ್ಮುಖ (ಎನ್.)","converge (ver.), converge (n.)"
ಒಮ್ಮುಖ ಅನುಕ್ರಮ,ഒത്തുചേരൽ ക്രമം
ಒಮ್ಮುಖ ಸರಣಿ,ഒത്തുചേരൽ പരമ്പര
"ವಿರುದ್ಧ, ವಿರುದ್ಧ","എതിർ, എതിർ"
"ವ್ಯತಿರಿಕ್ತವಾಗಿ, ವೈತ್ಯಾಸನೇ",വിപരീതമായി വൈത്യസനേ
ಪರಿವರ್ತನೆ ಭಾಗ,പരിവർത്തന അംശം
ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ,പരിവർത്തന പട്ടിക
ದೂರ ಎದುರಿಸುತ್ತಿದೆ,അഭിമുഖീകരിക്കുന്നു
ಎದುರಿಸುತ್ತಿರುವ ದೇಹ,ശരീരം അഭിമുഖീകരിക്കുന്നു
ವಿರುದ್ಧ ಸಂಯೋಜನೆ,വിപരീത കോമ്പിനേഷൻ
ಎದುರಿಸುತ್ತಿರುವ ಕವರ್,അഭിമുഖീകരിക്കുന്ന കവർ
ವಿಕೃತ ಕಾರ್ಯ,വ്യതിചലിക്കുന്ന പ്രവർത്തനം
ರೇಖೀಯ ಸಂಚಯವನ್ನು ಎದುರಿಸುತ್ತಿದೆ,ലീനിയർ അക്യുമുലേഷൻ അഭിമുഖീകരിക്കുന്നു
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಎದುರಿಸುತ್ತಿದೆ,ലീനിയർ പ്രോഗ്രാമിംഗ് അഭിമുഖീകരിക്കുന്നു
ದೂರದ ಜನಸಂಖ್ಯೆಯನ್ನು ಎದುರಿಸುತ್ತಿದೆ,വിദൂര ജനസംഖ്യയെ അഭിമുഖീകരിക്കുന്നു
ಎದುರಿಸುತ್ತಿರುವ ಬಹುಮುಖಿ,പോളിഹെഡ്രോൺ അഭിമുഖീകരിക്കുന്നു
ಫಾರ್ವರ್ಡ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,പ്രോഗ്രാമിംഗ് അഭിമുഖീകരിക്കുന്നു
ಎದುರಿಸುತ್ತಿರುವ ಪ್ರದೇಶ,അഭിമുഖീകരിക്കുന്ന പ്രദേശം
ಎದುರಿಸುತ್ತಿರುವ ಸೆಟ್,അഭിമുഖീകരിക്കുന്ന സെറ്റ്
ಸಂವಹನ,സംവഹനം
ಒಮ್ಮುಖ ಅವಿಭಾಜ್ಯ,സംയോജിത സംയോജനം
ಸಂಕುಚಿತ ಪ್ರಮೇಯ,കംപ്രഷൻ സിദ്ധാന്തം
"ಸಮನ್ವಯ, ಸಮನ್ವಯ, ಸಹವರ್ತಿ","ഏകോപിപ്പിക്കുക, ഏകോപിപ്പിക്കുക, സഹവർത്തിത്വം"
ನಿರ್ದೇಶಕ ಅಕ್ಷ,ഡയറക്ടർ അച്ചുതണ്ട്
ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ,കോർഡിനേറ്റ് ജ്യാമിതി
ಸಮನ್ವಯ ಸಮತಲ,കോർഡിനേറ്റ് വിമാനം
ನಿರ್ದೇಶಾಂಕಗಳು,കോർഡിനേറ്റുകൾ
"ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ವ್ಯವಸ್ಥೆ","കോർഡിനേറ്റ് സിസ്റ്റം, ഇൻസ്ട്രക്ഷൻ സിസ്റ്റം"
ಕೊಪರ್ನಿಕಸ್-ದೇಹ,കോപ്പർനിക്കസ്-ശരീരം
ಸಮತಲ,പ്ലാനർ
coplanar ಬಲ,കോപ്ലനാർ ഫോഴ്സ്
ಚಪ್ಪಟೆತನ,പരന്നത
ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ,പ്രധാന സംഖ്യ
"ತಿದ್ದುಪಡಿ ಗುಣಕ, ಸರಿಪಡಿಸುವ ಗುಣಕ","തിരുത്തൽ ഗുണനം, തിരുത്തൽ ഗുണനം"
ಸರಿಯಾದ ಪರಿಹಾರ,ശരിയായ പരിഹാരം
ಸಹ ಸಂಬಂಧ,സഹ ബന്ധം
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,പരസ്പരബന്ധം ഗുണകം
ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,പരസ്പരബന്ധം ഡയഗ്രം
ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ,പരസ്പരബന്ധം പ്രവർത്തനം
"ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್","കോറിലേഷൻ മാട്രിക്സ്, കോറിലേഷൻ മാട്രിക്സ്"
ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ,പരസ്പര ബന്ധ അനുപാതം
ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,പരസ്പരബന്ധം ഡയഗ്രം
ಪರಸ್ಪರ ಸಂಬಂಧ-ಚಿತ್ರ ವಿಶ್ಲೇಷಣೆ,പരസ്പരബന്ധം-ചിത്ര വിശകലനം
"ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು","പൊരുത്തപ്പെടുത്തുക, പൊരുത്തപ്പെടുത്തുക"
ಸ್ಥಿರತೆಯ ನಿಯಮಗಳು,അസോസിയേഷന്റെ നിയമങ്ങൾ
ಅನುಗುಣವಾದ ಕೋನ,അനുബന്ധ കോൺ
ಹೊಂದಾಣಿಕೆಯ ಬದಿ,അനുയോജ്യമായ വശം
ಸೆಟ್,സെറ്റ്
"ಕೊಸೈನ್, ಕೋಟಿಜ್ಯಾ","cosine, cotizya"
ಕೊಸೈನ್ ನಿಯಮ,കോസൈനുകളുടെ ഭരണം
ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ,ചെലവ് വിശകലനം
ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ,ചെലവ് പരമാവധിയാക്കൽ
ಎಣಿಕೆ ತತ್ವ,എണ്ണൽ സിദ്ധാന്തം
ಎಣಿಸಬಹುದಾದ,എണ്ണാവുന്ന
ಎಣಿಸಬಹುದಾದ ಸಂಯೋಜಕ,എണ്ണാവുന്ന സങ്കലനം
ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ,എണ്ണാവുന്ന അടിസ്ഥാനം
ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ,എണ്ണാവുന്ന അടിസ്ഥാനം
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,എണ്ണാവുന്ന സെറ്റ്
ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ,എണ്ണിയാലൊടുങ്ങാത്തത്
"ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಫಲಕ, ಕೌಂಟರ್","കാൽക്കുലേറ്റർ, പാനൽ, കൌണ്ടർ"
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ವ್ಯರ್ಥ,എതിർ ഘടികാരദിശയിൽ പാഴാക്കൽ
ಪ್ರತಿ ಉದಾಹರಣೆ,എതിർ ഉദാഹരണം
ಸಹವರ್ತಿತ್ವ,സഹവർത്തിത്വം
ಸಹವರ್ತಿ ನಿಯಮ,സഹവർത്തിത്വ നിയമം
ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,കോവേരിയൻസ് മാട്രിക്സ്
ಸಹವರ್ತಿ ವಿಧಾನ,സഹവർത്തിത്വ രീതി
ಸಹವರ್ತಿ ವಿಧಾನ,സഹവർത്തിത്വ രീതി
ಕ್ರೇಮರ್ ಕಾನೂನು,ക്രാമർ നിയമം
ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ,ക്രാമർ-റാവു അസമത്വം
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
ನಿರ್ಣಾಯಕ ಕೋನ,നിർണായക ആംഗിൾ
ನಿರ್ಣಾಯಕ ಬಿಂದು,നിര്ണ്ണായക ബിന്ദു
ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಅಂಶ,പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്
ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ,നിർണായക മൂല്യം
ನಿರ್ಣಾಯಕ ವೇಗ,നിർണായക വേഗത
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ,ഇൻവേഴ്സ് കോറിലേഷൻ ഫംഗ്ഷൻ
"ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ, ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ","വെക്റ്റർ-ഉൽപ്പന്നം, വെക്റ്റർ-ഉൽപ്പന്നം"
ಥಂಡರ್ಬೋಲ್ಟ್ ಅನುಪಾತ,ഇടിമിന്നൽ അനുപാതം
ಅಡ್ಡ ವಿಭಾಗ,ക്രോസ് സെക്ഷൻ
ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ,ക്രിപ്റ്റോഗ്രഫി
"ಘನ, ಘನ","ക്യൂബ്, ക്യൂബ്"
ಘನ ಸಂಖ್ಯೆ,ക്യൂബ് നമ്പർ
ಘನ ಮೂಲ,ക്യൂബ് റൂട്ട്
"ಘನ, ಘನ, ಘನ, ಚತುರ್ಭುಜ, ತ್ರಿಕೋನ, ಘನ","ക്യൂബ്, ക്യൂബിക്, ക്യൂബിക്, ക്വാഡ്രാറ്റിക്, ത്രികോണം, ക്യൂബിക്"
"ಘನ, ಘನ, ಘನ","ക്യൂബ്, ക്യൂബ്, ക്യൂബിക്"
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,ക്വാഡ്രാറ്റിക് സമവാക്യം
ಘನ ಇಂಚುಗಳು,ക്യുബിക് ഇഞ്ച്
ಘನ ಮೀಟರ್,ക്യുബിക് മീറ്റർ
ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ಯಾರಾಬೋಲಾ,ചതുരാകൃതിയിലുള്ള പരവലയം
ಘನ ಮೂಲ,ക്യൂബ് റൂട്ട്
ಟ್ರಿಪಲ್ ಪದ,ട്രിപ്പിൾ ടേം
ಆರ್ಥೋಗೋನಲ್ ಸಮಾನಾಂತರ,ഓർത്തോഗണൽ സമാന്തരം
"ಸಂಚಿತ ಸಂಕಲನ,",സഞ്ചിത സമാഹരിച്ചത്
ಸಂಚಿತ ಕರ್ವ್,ക്യുമുലേറ്റീവ് കർവ്
ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ,സഞ്ചിത വിതരണ പ്രവർത്തനം
ಸಂಚಿತ ಆವರ್ತನ,സഞ്ചിത ആവൃത്തി
ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ
ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್ ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ് ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്
ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ
"ಸುರುಳಿ, ಕ್ವಿಂಟಾಲ್","ചുരുളൻ, ക്വിന്റൽ"
ದ್ವಿಪಕ್ಷೀಯ ವಕ್ರರೇಖೆ,ദ്വിസമാന്തര വക്രം
ವೆಕ್ಟರ್ ಕರ್ಲ್,വെക്റ്റർ ചുരുളൻ
"ಬಿಲ್ಲು, ಕಮಾನು","വില്ലു ബ്രേസ്, കമാനം"
ಸ್ಟ್ರೀಮ್,ധാര
ಚಲಿಸುವ ಬಿಂದು,ചലിക്കുന്ന പോയിന്റ്
ವಕ್ರತೆ,വക്രത
ವಕ್ರತೆಯ ಪರಿಣಾಮ,വക്രത പ്രഭാവം
ವಕ್ರರೇಖೆ,വളവ്
ಬಾಗಿದ ರೇಖೆ,വളഞ്ഞ രേഖ
ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್,കർവ് ട്രേസിംഗ്
ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್,വളഞ്ഞ അസിംപ്റ്റോട്ട്
ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು,curvilinear കോർഡിനേറ്റുകൾ
ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್,കർവിലീനിയർ റിഗ്രഷൻ
"ಉಭಯಚರ, cusp","അവ്യക്തമായ, കൂമ്പാരം"
"ಚಕ್ರ, ತಿರುಗುವಿಕೆ, ಚಕ್ರ, ಎರಕದ ಚಕ್ರ, ಸಂಕುಚಿತ ಚಕ್ರ","വീൽ, റൊട്ടേഷൻ, സൈക്കിൾ, കാസ്റ്റിംഗ് വീൽ, കോംപാക്ഷൻ വീൽ"
ಆವರ್ತಕ ವ್ಯತ್ಯಾಸ,ചാക്രിക വ്യതിയാനം
ಆವರ್ತಕ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ,സൈക്ലിക് വെക്റ്റർ ഉൽപ്പന്നം
ಆವರ್ತಕ ಬೇಡಿಕೆ,ചാക്രിക ആവശ്യം
ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ,ചാക്രിക പദപ്രയോഗം
ಆವರ್ತಕ ಗುಂಪು,ചാക്രിക ഗ്രൂപ്പ്
ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ,ചാക്രിക ക്രമമാറ്റം
"ಸೈಕ್ಲೋಯ್ಡ್, ಸೈಕ್ಲೋಯ್ಡ್","സൈക്ലോയ്ഡ്, സൈക്ലോയ്ഡ്"
"ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್","സിലിണ്ടർ, സിലിണ്ടർ"
"ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್","സിലിണ്ടർ, സിലിണ്ടർ, സിലിണ്ടർ, സിലിണ്ടർ"
ಸಿಲಿಂಡರ್ ಪುಟ,സിലിണ്ടർ പേജ്
"ಶೂನ್ಯ, ಸೈಫರ್","പൂജ്യം, സൈഫർ"
ಡಿಲ್ಬರ್ಟ್ನ ಸಿದ್ಧಾಂತ,ദിൽബെർട്ടിന്റെ സിദ്ധാന്തം
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆಯನ್ನು ತೇವಗೊಳಿಸಿತು,നനഞ്ഞ ലളിതമായ ഹാർമോണിക് ചലനം
ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ,സ്ഥിരമായ ഈർപ്പം
"ದತ್, ಉಪತ್ತಾ, ಡೇಟಾ, ಟ್ರಸ್ಟ್","ദത്ത്, ഉപട്ട, ഡാറ്റ, ട്രസ്റ്റ്"
ದತ್ ಕೈಗೊಂಡಿದ್ದಾರೆ,ദത്ത് ഏറ്റെടുക്കുന്നു
ವಿಶ್ವಾಸಾರ್ಹ ಸಂಪನ್ಮೂಲ ವ್ಯವಸ್ಥೆ,ട്രസ്റ്റ് റിസോഴ്സ് സിസ്റ്റം
ಡೇಟಾ ಪ್ರೊಸೆಸರ್,ഡാറ്റ പ്രോസസ്സർ
ಮಾಹಿತಿಯ ಕಾಗದ,ഡാറ്റ ഷീറ്റ്
ದಶಭುಜ,ദശാഭുജം
ಡೆಕಾಗ್ರಾಮ್,ദശാഗ്രാം
ಡೆಕಾಮೀಟರ್,ദശാമീറ്റർ
ಕೊಳೆತ ಸೂಚ್ಯಂಕ,ശോഷണ സൂചിക
ಕೊಳೆತ ವಕ್ರರೇಖೆ,ശോഷണ വക്രം
ಸೊಗಸಾದ ಕಾರ್ಯ,ഗംഭീരമായ പ്രവർത്തനം
ದೇಸಿಗ್ರಾಮ್,ദേശിഗ്രാം
ದಶಮಾಂಶ,ദശാംശം
"ದಶಮಾಂಶ, ದಶಮಾಂಶ","ദശാംശം, ദശാംശം"
ದಶಮಾಂಶ ಕೋಡ್,ദശാംശ കോഡ്
ದಶಮಾಂಶ ಕೋಡೆಡ್ ಅಂಕೆ,ദശാംശ കോഡ് ചെയ്ത അക്കം
ದಶಮಾಂಶ ವಿಸ್ತರಣೆ,ദശാംശ വികാസം
ದಶಮಾಂಶ ಭಾಗ,ദശാംശ അംശം
ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ,ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം
ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ,ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം
ದಶಮಾಂಶ ಬಿಂದು,ദശാംശ
ದಶಮಾಂಶ ಪ್ರಮಾಣ,ദശാംശ സ്കെയിൽ
ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ,ദശാംശ വ്യവസ്ഥ
ಡೆಸಿಮೀಟರ್,ഡെസിമീറ്റർ
ಎನ್ಕೋಡಿಂಗ್,എൻകോഡിംഗ്
ನಿರ್ಧಾರ ಮಾದರಿ,തീരുമാന മാതൃക
ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ,തീരുമാന സിദ്ധാന്തം
ನಿರ್ಧಾರ ವೇರಿಯಬಲ್,തീരുമാനം വേരിയബിൾ
"ಡಿಕೋಡರ್, ಡಿಕೋಡರ್","ഡീകോഡർ, ഡീകോഡർ"
"ಎನ್ಕೋಡಿಂಗ್, ಡಿಕೋಡಿಂಗ್","എൻകോഡിംഗ്, ഡീകോഡിംഗ്"
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಸೆಟ್,വേർപെടുത്താവുന്ന സെറ്റ്
ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,കുറയുന്നു
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,പ്രവർത്തനം കുറയുന്നു
ಡೆಡೆಕಿಂಡ್-ಕಟ್,ഡെഡെകിൻഡ്-കട്ട്
ಡೆಡೆಕಿಂಡ್-ಪ್ರಮೇಯ,ഡെഡെകൈൻഡ്-സിദ്ധാന്തം
