Gujarati,Odiya
પ્રસરણ,ବିସ୍ତାର
પ્રસરણ કેપેસિટર,ବିସ୍ତାର କ୍ୟାପେସିଟର |
ડિજિટલ ફિલ્ટર,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |
સ્કોર,ସ୍କୋର
ડિજિટલ સર્કિટ,ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |
ડિજિટલ સંચાર,ଡିଜିଟାଲ୍ ଯୋଗାଯୋଗ |
ડિજિટલ તુલનાત્મક,ଡିଜିଟାଲ୍ ତୁଳନାକାରୀ
ડિજિટલ કમ્પ્યુટર,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
ડિજિટલ વિલંબ,ଡିଜିଟାଲ୍ ବିଳମ୍ବ
ડિજિટલ ડિઝાઇન માઇક્રોપાવર,ଡିଜିଟାଲ୍ ଡିଜାଇନ୍ ମାଇକ୍ରୋ ପାୱାର |
ડિજિટલ ડિસ્પ્લે,ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ
ડિજિટલ ફિલ્ટર,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |
ડિજિટલ ફિલ્ટરિંગ,ଡିଜିଟାଲ୍ ଫିଲ୍ଟରିଂ |
સંખ્યાત્મક તર્ક,ସାଂଖ୍ୟିକ ଯୁକ୍ତି
સંખ્યાત્મક તર્ક,ସାଂଖ୍ୟିକ ଯୁକ୍ତି
ડિજિટલ પોલિમીટર,ଡିଜିଟାଲ୍ ମଲ୍ଟିମିଟର |
ડિજિટલ પોલિમીટર,ଡିଜିଟାଲ୍ ପଲିମିଟର |
ડિજિટલ પલ્સ,ଡିଜିଟାଲ୍ ପଲ୍ସ |
ડિજિટલ સિગ્નલ પ્રોસેસિંગ,ଡିଜିଟାଲ୍ ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
ડિજિટલ ટેલિવિઝન,ଡିଜିଟାଲ୍ ଟେଲିଭିଜନ |
ડિજિટલ એનાલોગ કન્વર્ટર,ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |
વીમા,ବୀମା
પરિમાણીય સમીકરણ,ଡାଇମେନ୍ସନାଲ୍ ସମୀକରଣ |
ડાયોડ,ଡାୟୋଡ୍
ડાયોડ લાક્ષણિકતાઓ,ଡାୟୋଡ୍ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |
ડાયોડ લાક્ષણિકતા વળાંક,ଡାୟୋଡ୍ ଚରିତ୍ରିକ ବକ୍ର |
ડાયોડ ડિટેક્ટર,ଡାୟୋଡ୍ ଡିଟେକ୍ଟର୍ |
ડાયોડ ગુણક,ଡାୟୋଡ୍ ଗୁଣକ
ડાયોડ ટ્રાન્ઝિસ્ટર લોજિક/ડીટીએસ,ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ / DTS |
પુત્રી,daughter ିଅ
nati સ્વીચ,ନାଟି ସୁଇଚ୍ |
ડિપ્લોઇડ,ଡିଜାଇଗୋଟିକ୍ |
દ્વિધ્રુવ,ଡିପୋଲ୍ |
દ્વિધ્રુવીય એન્ટેના,ଡିପୋଲ୍ ଆଣ୍ଟେନା |
dirac,dirac
સીધું સરનામું,ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା
સીધું જોડાણ,ସିଧାସଳଖ ଯୋଡି |
ડાયરેક્ટ મેમરી એક્સેસ (DMA),ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)
ડાયરેક્ટ લેખન બોડી,ପ୍ରତ୍ୟକ୍ଷ ଲେଖା ସଂସ୍ଥା |
દિશાત્મક ગેમેટ,ଦିଗଦର୍ଶନ
દિશાત્મક લાભ,ଦିଗଦର୍ଶନ ଲାଭ |
દિશાસૂચકતા,ଦିଗଦର୍ଶନ |
દિશા એન્ટેના,ଦିଗ ଆଣ୍ଟେନା |
અસમર્થ તપાસ,ଅକ୍ଷମତା ଅନୁସନ୍ଧାନ |
ડિસેમ્બલ,ବିଛିନ୍ନ କରନ୍ତୁ |
નિમજ્જન,ବୁଡ ପକାଇବା |
"નિમજ્જન દીવો, નિમજ્જન દીવો","ବୁଡିବା ଲ୍ୟାମ୍ପ, ବୁଡିବା ଲ୍ୟାମ୍ପ |"
સૂક્ષ્મ દ્રવ્ય,କଣିକା ପଦାର୍ଥ |
વિતરણ કર,ବଣ୍ଟନ କର
અંતર્મુખ એન્ટેના,ଅବତଳ ଆଣ୍ଟେନା |
ડિસ્ક,ଡିସ୍କ
વિસ્થાપન સતત (સતત),ବିସ୍ଥାପନ ସ୍ଥିର (ସ୍ଥିର)
વિસ્થાપન વર્તમાન,ବିସ୍ଥାପନ କରେଣ୍ଟ |
વિસ્થાપન ભૂલ,ବିସ୍ଥାପନ ତ୍ରୁଟି |
પ્રદર્શન,ପ୍ରଦର୍ଶନ
સડો,କ୍ଷୟ
વિકૃતિ,ବିକୃତି
વિરૂપતા નુકસાન,ବିକୃତି କ୍ଷତି |
વિકૃતિ વર્તમાન શ્રેણી,ବିକୃତ ସାମ୍ପ୍ରତିକ ପରିସର |
વિકૃતિ પ્રવાહ રોટ,ବିକୃତ ପ୍ରବାହ କ୍ଷୟ |
વિકૃતિ સંવેદનશીલતા,ବିକୃତି ସମ୍ବେଦନଶୀଳତା |
વિકૃતિ ગેઇન માર્જિન,ବିଭ୍ରାଟ ଲାଭ ମାର୍ଜିନ |
વિરૂપતા ઇનપુટ પ્રતિકાર,ବିକୃତି ଇନପୁଟ୍ ପ୍ରତିରୋଧ |
વિકૃતિ લૂપ ગેઇન,ବିକୃତ ଲୁପ୍ ଲାଭ |
વિતરિત એમ્પ્લીફાયર,ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
વિતરણ ગુણક,ବଣ୍ଟନ ଗୁଣକ
વિવિધતા પ્રાપ્તકર્તા,ଭେରିଏସନ ରିସିଭର୍
શૂન્ય વિભાગ કસોટી,ଶୂନ ବିଭାଜନ ପରୀକ୍ଷା |
ડી-લેયર,ଡି-ସ୍ତର |
આયનોસ્ફિયરનું ડી-સ્તર,ଆୟନୋସାଇଫର୍ ର ଡି-ସ୍ତର |
ડી-મોસ,d-moss
ડોલ્બી બોડી,ଡଲବି ଶରୀର |
અસરકારક ધ્રુવ,ପ୍ରଭାବଶାଳୀ ପୋଲ
અસરકારક ધ્રુવ પ્રતિકાર,ପ୍ରଭାବଶାଳୀ ପୋଲ ପ୍ରତିରୋଧ |
દાતા કચરો,ଦାତା ବର୍ଜ୍ୟବସ୍ତୁ |
દાતા સામગ્રી,ଦାତା ସାମଗ୍ରୀ |
કાળજી ન લેવાની સ્થિતિ,dontcare ସ୍ଥିତି |
ભેળસેળ,ବ୍ୟଭିଚାର
ડોપ્લર અસર,ଡୋପଲର ପ୍ରଭାବ
ડોપ્લર રડાર,ଡୋପଲର ରାଡାର |
ડોસીમીટર,ଡୋସିମିଟର |
પોઈન્ટ મેટ્રિક્સ,ପଏଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
પોઈન્ટ નોટેશન,ପଏଣ୍ଟ ନୋଟେସନ୍
ગૌણ મુદ્દો,ଦଳୀୟ ସମସ୍ୟା |
બાયલેયર કેપેસિટર,ବିଲାୟର୍ କ୍ୟାପେସିଟର୍ |
દ્વિસંગી ક્લીસ્ટ્રોન,ଦ୍ୱିପାକ୍ଷିକ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
દ્વિપક્ષીય બાર,ଦ୍ୱିପାକ୍ଷିକ ଦଣ୍ଡ
દ્વિપક્ષીય પીસી બોર્ડ,ଦ୍ୱିପାକ୍ଷିକ PC ବୋର୍ଡ |
ડબલ માર્કિંગ,ଡବଲ୍ ମାର୍କିଂ
ડબલ ટ્રાન્ઝિસ્ટર,ଡବଲ୍ ଟ୍ରାନଜିଷ୍ଟର
ડ્યુઅલ ટ્યુન એમ્પ્લીફાયર,ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ડબલ લેયર ટ્રાન્ઝિસ્ટર એમ્પ્લીફાયર,ଡବଲ୍ ଲେୟାର୍ ଟ୍ରାନଜିଷ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |
ડબલ્સ,ଦୁଇଗୁଣ
વિક્ષેપ સમય,ବାଧା ସମୟ
આઉટપુટ ઇલેક્ટ્રોડ,ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍
પાછળનું આઉટપુટ ઇલેક્ટ્રોડ,ଟ୍ରେଲିଂ ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
ડી રેમ,d ram
ડી રેમ,d ram
વહેણ કોષ,ରନ୍ ଅଫ୍ ସେଲ୍ |
વહેતો પ્રવાહ,ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |
વહેણ વેગ,ରନ୍ ଅଫ୍ ବେଗ |
છિદ્રિત ટેપ,ପର୍ଫୋରେସନ୍ ଟେପ୍ |
ઓપરેટર બસ,ଅପରେଟର ବସ୍
ઓપરેટિંગ સ્ટેજ,ଅପରେଟିଂ ପର୍ଯ୍ୟାୟ
અન્યાય,ଅଧର୍ମ
શુષ્ક કોષ,ଶୁଖିଲା କକ୍ଷ |
શુષ્ક કોતરણી,ଶୁଖିଲା ଇଞ୍ଚିଙ୍ଗ୍ |
સૂકી ફિલ્મ,ଶୁଖିଲା ଚଳଚ୍ଚିତ୍ର |
ડ્રાય સ્વિચિંગ,ଶୁଖିଲା ସୁଇଚ୍
ડ્રાયસ્ટાસ આર્ટ ડિસ્પ્લેસર,ଡ୍ରିଷ୍ଟାସ୍ ଆର୍ଟ ଡିସପ୍ଲେସର୍ |
તા,dte
dtl (ડાયોડ ટ્રાન્ઝિસ્ટર તર્ક),dtl (ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ)
"દ્વિગેટ ફેટ, ડ્વાઇગેટ એફ. ઇ.ટી.","Dwyget Fate, Dwyget F। E.T."
ડ્યુઅલ મેચિંગ,ଡୁଆଲ୍ ମେଳକ |
દંપતી ટ્રાન્સમિશન,ଦମ୍ପତି ସଂକ୍ରମଣ
ડબલ રીડ કોઓર્ડિનેટર,ଦୁଇଥର ପଠନ ସଂଯୋଜକ |
"ડ્યુઅલ-ડિફરન્સ એનાલોગ, ડિજિટલ કન્વર્ટર","ଡୁଆଲ୍-ଡିଫେରେନ୍ସ ଆନାଗଲ୍, ଡିଜିଟାଲ୍ କନଭର୍ଟର |"
દ્વિધ્રુવ પરિવર્તન,ଡିପୋଲ୍ ପରିବର୍ତ୍ତନ |
ડબલ ફોલો વોલ્ટેજ કંટ્રોલર,ଦୁଇଥର ଅନୁସରଣ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
દ્વૈત,ଦ୍ୱିପାକ୍ଷିକତା |
ડબલ પંક્તિવાળી,ଦୁଇ ଧାଡି
મૌન એન્ટેના,ନୀରବ ଆଣ୍ଟେନା |
ડુપ્લેક્સ ટ્રાન્સમિશન,ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |
ઉપયોગિતા ગુણોત્તર,ଉପଯୋଗିତା ଅନୁପାତ
ઉપયોગિતા ગુણોત્તર મોડ્યુલેશન,ଉପଯୋଗୀତା ଅନୁପାତ ମଡ୍ୟୁଲେସନ୍ |
dB-25 કનેક્ટર,dB-25 ସଂଯୋଜକ |
રહેઠાણ,ଆବାସ
ગતિશીલ લાક્ષણિકતાઓ,ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ગતિશીલ લાક્ષણિકતાઓ,ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ગતિશીલ પ્રવાહ,ଗତିଶୀଳ କରେଣ୍ଟ |
ગતિશીલ અવબાધ,ଗତିଶୀଳ ପ୍ରତିବନ୍ଧକ |
"ડાયનેમિક લોડ લાઇન, લોડ લાઇન","ଡାଇନାମିକ୍ ଲୋଡ୍ ଲାଇନ୍, ଲୋଡ୍ ଲାଇନ୍ |"
ગતિશીલ મેમરી,ଗତିଶୀଳ ସ୍ମୃତି
ચલ મેમરી સેલ,ଭେରିଏବଲ୍ ମେମୋରୀ ସେଲ୍ |
ડાયનેમિક મેમરી રિફ્રેશર,ଗତିଶୀଳ ସ୍ମୃତି ସତେଜ
ગતિશીલ માઉસ વ્યુત્ક્રમ,ଗତିଶୀଳ ମାଉସ୍ ଓଲଟା |
ડાયનેમિક રેમ ડાયનેમિક રેમ,ଡାଇନାମିକ୍ RAM ଡାଇନାମିକ୍ RAM |
ગતિશીલ શ્રેણી,ଗତିଶୀଳ ପରିସର |
ગતિશીલ પ્રતિકાર,ଗତିଶୀଳ ପ୍ରତିରୋଧ |
ડાયનેમિક ડિસ્પ્લેસમેન્ટ રજિસ્ટર,ଗତିଶୀଳ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
ગતિશીલ પરીક્ષણ,ଗତିଶୀଳ ପରୀକ୍ଷା |
ડાયનેમિક વિડિયો રેન્ડમ એક્સેસ મેમરી (DVRAM),ଡାଇନାମିକ୍ ଭିଡିଓ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (DVRAM)
ડાયનેમો,ଡାଇନାମୋ |
ડાયનેમોમીટર,ଡାଇନାମୋମିଟର
ડિનિટ્રોન ઓસિલેટર,ଡାଇନିଟ୍ରନ୍ ଓସିଲେଟର |
"પ્રારંભિક અસર, પ્રારંભિક અસર","ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ, ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ"
e એક રોમ,e a rom
પૃથ્વી જોડાણ,ପୃଥିବୀ ସଂଯୋଗ
ગ્રાઉન્ડ સ્ટેશન,ଗ୍ରାଉଣ୍ଡ ଷ୍ଟେସନ୍ |
એબર્સ-મૌલ-સમીકરણ,ଏବର୍ସ-ମଲ୍-ସମୀକରଣ |
એબર્સ-મૌલ-મોડલ,ଏବର୍ସ-ମାଉଲ୍-ମଡେଲ୍ |
પડઘો,ଇକୋ
વિરોધી પડઘો,ଆଣ୍ଟି ଇକୋ |
એડી વર્તમાન,ଏଡି କରେଣ୍ଟ୍ |
સ્ટ્રાન્ડ કનેક્ટર,ଷ୍ଟ୍ରାଣ୍ଡ ସଂଯୋଜକ |
કોર ડિટેક્ટર,କୋର ଡିଟେକ୍ଟର |
કોર ટ્રિગર ફ્લિપ ફ્લોપ,କୋର୍ ଟ୍ରିଗର ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
કોર ટ્રિગર લેચ,କୋର୍ ଟ୍ରିଗର ଲ୍ୟାଚ୍ |
એડિસન અસર,ଏଡିସନ୍ ପ୍ରଭାବ
સંપાદક,ସମ୍ପାଦକ
અસરકારક વિસ્તાર,ପ୍ରଭାବଶାଳୀ କ୍ଷେତ୍ର |
અસરકારક પ્રવાહ,ପ୍ରଭାବଶାଳୀ କରେଣ୍ଟ୍ |
અસરકારક જમીન ત્રિજ્યા,ପ୍ରଭାବଶାଳୀ ଭୂମି ବ୍ୟାସାର୍ଦ୍ଧ |
અસરકારક ઊંચાઈ,ପ୍ରଭାବଶାଳୀ ଉଚ୍ଚତା |
અસરકારક લંબાઈ,ପ୍ରଭାବଶାଳୀ ଲମ୍ବ |
અસરકારક સમૂહ,ପ୍ରଭାବଶାଳୀ ଜନତା |
અસરકારક વિકિરણ શક્તિ,ପ୍ରଭାବଶାଳୀ ବିକିରଣ ଶକ୍ତି |
અસરકારક વોલ્ટેજ,ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |
કાર્યક્ષમતા,ଦକ୍ଷତା
E.E.P. રોમ,E.E.P. ଆର.ଓ. ଏମ
આઇકોનલ સમીકરણ,ଆଇକନ୍ ସମୀକରଣ |
વ્યસ્ત ક્ષમતા,ଓଲଟା କ୍ୟାପିଟାନ୍ସ |
ઇ-લેયર,ଇ-ସ୍ତର |
વીજ પ્રવાહ,ବିଦ୍ୟୁତ ପ୍ରବାହ
ઇલેક્ટ્રિક ક્ષેત્ર,ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର
ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા,ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |
ઇલેક્ટ્રિક વર્તમાન રેખાઓ,ବ electric ଦୁତିକ କରେଣ୍ଟ ଲାଇନଗୁଡିକ |
ઇલેક્ટ્રિક સંભવિત,ବ electric ଦୁତିକ ସମ୍ଭାବନା |
વીજળી,ବିଦ୍ୟୁତ୍ ସଂଯୋଗ
ઇલેક્ટ્રો-સોલ્ડર,ଇଲେକ୍ଟ୍ରୋ-ସୋଲ୍ଡର୍ |
ઇલેક્ટ્રિક તરંગ,ବ electric ଦୁତିକ ତରଙ୍ଗ |
વિદ્યુત લંબાઈ,ବ electrical ଦୁତିକ ଦ length ର୍ଘ୍ୟ |
વિદ્યુત શક્તિ,ବିଦ୍ୟୁତ୍ ଶକ୍ତି
વીજળી,ବିଦ୍ୟୁତ୍
ઇસીજી,ECG
ઇલેક્ટ્રિક ડાયનેમો મીટર,ଇଲେକ୍ଟ୍ରିକ୍ ଡାଇନାମୋ ମିଟର |
ઇલેક્ટ્રોડ,ଇଲେକ୍ଟ୍ରୋଡ୍ |
ઇલેક્ટ્રોડ વર્તમાન,ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |
ઇલેક્ટ્રોલ્યુમિનેસેન્સ,ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେନ୍ସ |
ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે,ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ |
ગેલ્વેનિક અલગતા,ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |
ઇલેક્ટ્રોલાઇટ,ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |
ઇલેક્ટ્રોલિટીક કેપેસિટર,ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |
ઇલેક્ટ્રોલિટીક કેપેસિટર,ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |
ઇલેક્ટ્રોમેગ્નેટ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ
ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଶକ୍ତି |
ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନୁକରଣ |
"ઇલેક્ટ્રોમેગ્નેટિક હસ્તક્ષેપ, EMI","ବ Elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ହସ୍ତକ୍ଷେପ, EMI |"
ઇલેક્ટ્રોમેગ્નેટિક સ્પેક્ટ્રમ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ |
ઇલેક્ટ્રોમેગ્નેટિક તરંગ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |
ઇલેક્ટ્રોમેગ્નેટિઝમ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
ઇલેક્ટ્રો મિકેનિકલ ફિલ્ટર,ଇଲେକ୍ଟ୍ରୋ ମେକାନିକାଲ୍ ଫିଲ୍ଟର୍ |
ઇલેક્ટ્રોમીટર,ଇଲେକ୍ଟ୍ରୋମିଟର
ઇલેક્ટ્રોમોટિવ બળ,ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି
ઇલેક્ટ્રોન,ଇଲେକ୍ଟ୍ରନ୍
ઇલેક્ટ્રોન બીમ,ଇଲେକ୍ଟ୍ରନ୍ ବିମ୍ |
ઇલેક્ટ્રોન ચાર્જ,ଇଲେକ୍ଟ୍ରନ୍ ଚାର୍ଜ |
ઇલેક્ટ્રોન ઉત્સર્જન,ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |
ઇલેક્ટ્રોન પ્રવાહ,ଇଲେକ୍ଟ୍ରନ୍ ପ୍ରବାହ |
ઇલેક્ટ્રોન ગેસ,ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ୟାସ୍ |
ઇલેક્ટ્રોન ઉપકરણ,ଇଲେକ୍ଟ୍ରନ୍ ଉପକରଣ |
ઇલેક્ટ્રોન છિદ્ર જોડી,ଇଲେକ୍ଟ୍ରନ୍ ଗାତ ଯୋଡି |
ઇલેક્ટ્રોન માઇક્રોસ્કોપ,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
ઇલેક્ટ્રોન ભ્રમણકક્ષા,ଇଲେକ୍ଟ୍ରନ୍ କକ୍ଷପଥ |
ઇલેક્ટ્રોન શેલ,ଇଲେକ୍ଟ୍ରନ୍ ସେଲ୍ |
ઇલેક્ટ્રોન વોલ્ટ,ଇଲେକ୍ଟ୍ରନ୍ ଭୋଲ୍ଟ |
ઇલેક્ટ્રોન વેવ ટ્યુબ,ଇଲେକ୍ଟ୍ରନ୍ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |
ઇલેક્ટ્રોનિક ચાર્જ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାର୍ଜ |
ઇલેક્ટ્રોનિક ડેટા તણાવ,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ଚାପ
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
ઇલેક્ટ્રોનિક કી,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାବି |
ઈલેક્ટ્રોનિક મેઈલ (ઈ-મેલ),ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍)
ઇલેક્ટ્રોનિક માસ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମାସ
ઇલેક્ટ્રોનિક આંકડાકીય,ବ electronic ଦ୍ୟୁତିକ ସଂଖ୍ୟା
ઇલેક્ટ્રોનિક સ્વિચિંગ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍
ઇલેક્ટ્રોનિક વોલ્ટમીટર,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଭୋଲ୍ଟମିଟର |
ઇલેક્ટ્રોનિક રીતે ટ્યુન કરેલ રીસીવર,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଟ୍ୟୁନ୍ ହୋଇଥିବା ରିସିଭର୍ |
ઇલેક્ટ્રોનિક્સ ઉદ્યોગ સંગઠન,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଶିଳ୍ପ ସଙ୍ଗଠନ |
ઇલેક્ટ્રોપ્લેટિંગ,ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ
ઇલેક્ટ્રોસ્કોપ,ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |
ઇલેક્ટ્રોમેગ્નેટિઝમ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
ઇલેક્ટ્રોસ્ટેટિક પ્રવાહ,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଫ୍ଲକ୍ସ |
ઇલેક્ટ્રોસ્ટેટિક પ્રિઝર્વેટિવ,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସଂରକ୍ଷଣକାରୀ |
તત્વ,ଉପାଦାନ
અપગ્રેડ,ଉନ୍ନୟନ
ઉન્નતિ કોણ,ଉନ୍ନତି କୋଣ
લંબગોળ પરાવર્તક,ଏଲିପସଏଡାଲ୍ ପ୍ରତିଫଳକ |
લંબગોળ ફિલ્ટર,ଏଲିପସଏଡାଲ୍ ଫିଲ୍ଟର୍ |
લંબગોળ ધ્રુવ,ଏଲିପସାଇଡ୍ ପୋଲ |
એમ્બેડેડ સિસ્ટમ,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
એબ્સિડિક કોડ,ଅବସିଡିକ୍ କୋଡ୍ |
ઉત્સર્જક,ନିର୍ଗତ
ઉત્સર્જક ઓરિએન્ટેશન રૂપરેખાંકન,ନିର୍ଗତକାରୀ ବିନ୍ୟାସକରଣ
ઉત્સર્જક બાયપાસ કેપેસિટર,ନିର୍ଗତ ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |
ઉત્સર્જક લાક્ષણિકતાઓ,ନିର୍ଗତ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ઉત્સર્જક જોડી એમ્પ્લીફાયર,ଏମିଟର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |
ઉત્સર્જક પ્રસરણ,ନିର୍ଗତ ବିସ୍ତାର
ઉત્સર્જક પાછળનું,ଏମିଟର ଟ୍ରେଲିଂ |
ઉત્સર્જક રેઝિસ્ટર,ନିର୍ଗତ ପ୍ରତିରୋଧକ |
ઉત્સર્જક સ્થિર ઓરિએન્ટેશન રૂપરેખાંકન,ନିର୍ଗତ ସ୍ଥିର ଆଭିମୁଖ୍ୟ ବିନ୍ୟାସ
ઉત્સર્જક આધાર જંકશન,ଏମିଟର ବେସ୍ ଜଙ୍କସନ |
"એમિટર કપલ્ડ લોજિક, ECL","ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ, ECL |"
યાંત્રિક,ଯାନ୍ତ୍ରିକ
સક્ષમ કરો,ସକ୍ଷମ କରନ୍ତୁ |
એન્કેપ્સ્યુલેશન,ଏନକାପସୁଲେସନ୍ |
કોડીત્રા,Koditra
એન્ક્રિપ્શન,ଏନକ୍ରିପସନ୍
પરિપત્ર લાભ,ବୃତ୍ତାକାର ଲାଭ |
રૂપાંતર,ରୂପାନ୍ତର
પ્રણાલીગત,ପ୍ରଣାଳୀ
ગોળાકાર વિસ્થાપન,ବୃତ୍ତାକାର ବିସ୍ଥାପନ |
રેખાંશ એન્ટેના,ଦ୍ରାଘିମା ଆଣ୍ଟେନା |
રેખાંશ એરે,ଦ୍ରାଘିମା ଆରେ |
ઊર્જા,ଶକ୍ତି
ઊર્જા પટ્ટી,ଶକ୍ତି ଦଣ୍ଡ
બેન્ડ ગેપ,ବ୍ୟାଣ୍ଡ ଫାଙ୍କ |
ઊર્જા સ્તર,ଶକ୍ତି ସ୍ତର
ઊર્જા સ્તર ડાયાગ્રામ,ଶକ୍ତି ସ୍ତରର ଚିତ୍ର
ઉન્નત વિસ્તૃત માસ સ્પષ્ટીકરણ,ବର୍ଦ୍ଧିତ ମାସ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |
વધારો લેખ રજીસ્ટ્રાર,ବର୍ଦ୍ଧିତ ଆର୍ଟିକିଲ୍ ରେଜିଷ୍ଟ୍ରାର୍ |
વૃદ્ધિ,ଅଭିବୃଦ୍ଧି |
વૃદ્ધિ પેટર્ન,ଅଭିବୃଦ୍ଧି pattern ାଞ୍ଚା
ઉન્નત Mosfet,ବର୍ଦ୍ଧିତ ମୋସଫେଟ୍ |
એન્ટ્રોપી,ଏଣ୍ଟ୍ରପି
પરબિડીયું ડિમોડ્યુલેટર,ଏନଭଲପ୍ ଡେମୋଡ୍ୟୁଲେଟର |
પર્યાવરણ,ପରିବେଶ
