Odiya,Marathi
କ୍ଲିପ୍,क्लिपिंग
ଘଣ୍ଟା ନାଜ୍ |,घड्याळ नाडी
ଘଣ୍ଟା ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,क्लोक्ड फ्लिप फ्लॉप
ଘଣ୍ଟା ପାଇଁ ମାଇକ୍ |,घड्याळाच्या बाजूने माइक
ଘଣ୍ଟା-ଆବୃତ୍ତି,घड्याळ-वारंवारता
ଘଣ୍ଟା ବୁଲାଇ |,घड्याळाच्या दिशेने
ବନ୍ଦ ସର୍କିଟ |,बंद परिक्रमा
ବନ୍ଦ ଲୁପ୍ |,बंद पळवाट
କ୍ଲଷ୍ଟର,क्लस्टर
କ୍ଲଷ୍ଟରିଙ୍ଗ,क्लस्टरिंग
କ୍ଲଟର୍,गोंधळ
କ୍ଲଟର୍ କ୍ଷତି |,गोंधळ तोटा
ଆବରଣ,कोटिंग
କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,कोएक्सियल केबल
କୋକ୍ିଆଲ୍ ଲାଇନ୍ |,कोएक्सियल लाइन
କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,कोएक्सियल ट्रान्समिशन लाइन
ସହ-ଚ୍ୟାନେଲ |,सह-चॅनेल
ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |,सह-चॅनेल हस्तक्षेप
କୋଚେଲା,कोक्लीया
କୋଡ୍,कोड
କୋଡ୍ ସଂଖ୍ୟା,कोड क्रमांक
କୋଡ୍ ହାର,कोड दर
କୋଡ୍ ଶବ୍ଦ,कोड शब्द
କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ),कोडेक (कोडिंग डिकोडिंग)
କୋଡ୍ ଅଡିଓ |,कोड केलेले ऑडिओ
Couder,कोडर
ସହଯୋଗ,कोडिंग
କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |,कोडिंग डिकोडिंग तंत्र
କୋଡିଂ ତ୍ରୁଟି |,कोडिंग त्रुटी
କୋଡିଙ୍ଗ୍ ହାର,कोडिंग दर
କୋଡିଂ କ techni ଶଳ |,कोडिंग तंत्र
ସହଯୋଗୀ,गुणांक
ବାଧ୍ୟତାମୂଳକ,जबरदस्ती
ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |,सुसंगत मॉड्यूलेशन
କୋଇଲା |,कॉइल
ସହଯୋଗ,सहयोग
ଭୁଶୁଡ଼ିବା,कोसळणे
କଲେକ୍ଟର |,जिल्हाधिकारी
ସଂଗୃହକ କରେଣ୍ଟ୍ |,जिल्हाधिकारी करंट
କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |,बेस कंडक्टन्स टू कलेक्टर
କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |,कलेक्टर-बेस जंक्शन
ରଙ୍ଗ,रंग
ରଙ୍ଗ ଆନାଲିଜର |,रंग विश्लेषक
ରଙ୍ଗ ବାଲାନ୍ସ |,रंग शिल्लक
ରଙ୍ଗ ଫାଟିଗଲା,रंग फुटला
ରଙ୍ଗ ଚାର୍ଟ |,रंग चार्ट
ରଙ୍ଗ ମିଶ୍ରଣ |,रंग संयोजन
ରଙ୍ଗ ସ୍ଥିର |,रंग स्थिर
ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍),कलर कंट्रोल (क्रोम कंट्रोल)
ରଙ୍ଗ ଗଭୀରତା,रंग खोली
ରଙ୍ଗ ଥକ୍କୁମାନେ |,रंग थकवा
ରଙ୍ଗ ଫିଲ୍ଟର୍ |,रंग फिल्टर
ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |,कलर किलर सर्किट
ରଙ୍ଗ କିନ୍ସୋପେପ୍ |,रंग किनेस्कोप
ରଙ୍ଗ ମିକ୍ସର୍ |,रंग मिक्सर
ରଙ୍ଗ pattern ାଞ୍ଚା |,रंग नमुना
ରଙ୍ଗ ଧାରଣା,रंग समज
ରଙ୍ଗ ଚିତ୍ର ପରଦା |,रंग चित्र स्क्रीन
ରଙ୍ଗ ସ୍ଥାନ |,रंग जागा
ରଙ୍ଗ ସବ୍କରାରିର୍ |,रंग सबकारियर
ରଙ୍ଗ ତାପମାତ୍ରା |,रंग तापमान
ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |,रंग संप्रेषण
ରଙ୍ଗ ଟ୍ୟୁବ୍ |,रंग ट्यूब
ରଙ୍ଗ,रंगरंगोटी
ରଙ୍ଗହୀନ |,रंगहीन
ମିଶ୍ରଣ,संयोजन
ମିଶ୍ରଣ,संयोजक
ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା,प्रक्रिया एकत्रित
ଜଜ୍,ज्वलन
ନିର୍ଦ୍ଦେଶ,आज्ञा
ଆରମ୍ଭ,प्रारंभ
ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |,व्यावसायिक प्रसारण
ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |,व्यावसायिक टेलिव्हिजन
ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |,सामान्य कलेक्टर सर्किट
ଯୋଗାଯୋଗ |,संप्रेषण
ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |,संप्रेषण उपग्रह
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |,कम्युनिटी रेडिओ सेंटर
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |,कम्युनिटी रेडिओ स्टेशन
କମ୍ପାକ୍ଟ ଡିସ୍କ (CD),कॉम्पॅक्ट डिस्क (सीडी)
କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |,कॉम्पॅक्ट डिस्क प्लेयर
ତୁଳନା,कॉम्पॅन्डर
ତୁଳନା,कंपँडिंग
ସୁସଙ୍ଗତତା,सुसंगतता
ସୁସଙ୍ଗତ,सुसंगत
ସଙ୍କଳନକାରୀ,कंपाईलर
ସମ୍ପୃକ୍ତ,पूरक
ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |,पूरक ट्रान्झिस्टर
ଜଟିଳ ତରଙ୍ଗ |,कॉम्प्लेक्स वेव्ह
ଉପାଦାନ,घटक
ମିଶ୍ରିତ,संमिश्र
ରଚନା ସର୍କିଟ୍ |,संमिश्र सर्किट
ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |,संमिश्र डिजिटल
କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |,संमिश्र रेडिओ फ्रिक्वेन्सी सिग्नल
ମିଶ୍ରିତ ସଙ୍କେତ |,संमिश्र सिग्नल
ମିଶ୍ରିତ ଭିଡିଓ,संमिश्र व्हिडिओ
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,संमिश्र व्हिडिओ सिग्नल
ରଚନା,रचना
ସଙ୍କଳନ ତଥ୍ୟ,संकुचित डेटा
ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,संकुचित डिजिटलाइज्ड व्हिडिओ
ସଙ୍କୋଚିତ ଭିଡିଓ |,संकुचित व्हिडिओ
ସଙ୍କୋଚନ,कम्प्रेशन
ସଙ୍କୋଚନ କଳାକୃତି |,कॉम्प्रेशन आर्टिफॅक्ट
ସଙ୍କୋଚନ ବିପଦ |,कॉम्प्रेशन धोका
ସଙ୍କୋଚନ କ techni ଶଳ |,कॉम्प्रेशन तंत्र
ସଙ୍କଣଶକ,कंप्रेसर
ଗଣଯୋଗୀ,गणना
କମ୍ପ୍ୟୁଟର,संगणक
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |,संगणक आधारित मल्टीमीडिया
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |,संगणक प्रोग्रामिंग
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,संगणक तंत्रज्ञान
କନକଭ୍ ଲେନ୍ସ,अवतल लेन्स
କନକଭ୍ ଦର୍ପଣ |,अवतल आरसा
ଲୁଚାନ୍ତୁ,लपवून ठेवणे
ଏକାଗ୍ର,एकाग्र
ଏକାଗ୍ରତା,एकाग्रता
ଏକାଗ୍ର ଲେନ୍ସ,कॉन्सेन्ट्रिक लेन्स
ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |,कंडेन्सर मायक्रोफोन
ସନ୍ତୁଳନର ଅବସ୍ଥା |,समतोल स्थिती
ଧାଜାକରଣ,वाहक
କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |,वाहक चालू
ପରିଚୟ,वाहकता
କଣ୍ଡକ୍ଟର |,कंडक्टर
ବିନ୍ୟାସ,कॉन्फिगरेशन
ସଂଯୋଗ,कनेक्शन
ସଂଯୋଗ,कनेक्टिव्हिटी
ସଂଯୋଜକ |,कनेक्टर
ସ୍ଥିରତା,सुसंगतता
କ୍ରମାଗତ ଭାବରେ |,सातत्याने
କନସୋଲ୍ |,कन्सोल
ସ୍ଥିର,स्थिर
ନିରନ୍ତର ପ୍ରଶସ୍ତତା |,सतत मोठेपणा
ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,मायक्रोफोनशी संपर्क साधा
ପାତ୍ର ଫର୍ମାଟ୍ |,कंटेनर स्वरूप
ପ୍ରଦୂଷଣ,दूषित
ବିଷୟବସ୍ତୁ,सामग्री
ସଂଲଗ୍ନ,संमिश्र
ନିରନ୍ତରତା,सातत्य
ନିରନ୍ତରତା ବୁଥ୍ |,सातत्य बूथ
ନିରନ୍ତର ଗଣ୍ଠି |,सातत्य नॉब
ନିରନ୍ତର |,सतत
କ୍ରମାଗତ ଆର୍କ,सतत कंस
କ୍ରମାଗତ ତରଙ୍ଗ |,सतत लाट
ବିଷୟବସ୍ତୁ ଧାଡ଼ି,समोच्च ओळ
ବିଷୟବସ୍ତୁ ଯୋଜନା,समोच्च योजना
ଚୁକ୍ତିନାମା,करार
ସଂକୋଚନ,आकुंचन
ବିପରୀତ ଅନୁପାତ,कॉन्ट्रास्ट गुणोत्तर
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,नियंत्रण सर्किट
ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,इलेक्ट्रोड नियंत्रित करा
ନିୟନ୍ତ୍ରଣ ଉପକରଣ |,नियंत्रण उपकरणे
କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍,नियंत्रण ग्रीड
ନିୟନ୍ତ୍ରଣ ରେଖା,नियंत्रण ओळ
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,नियंत्रण पॅनेल
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,नियंत्रण कक्ष
ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |,नियंत्रण सारणी
ନିୟନ୍ତ୍ରଣ ଟାୱାର |,नियंत्रण टॉवर
ନିୟନ୍ତ୍ରକ,नियंत्रक
ଏକତ୍ରିତତା,अभिसरण
ଏକତ୍ରିତ ଲେନ୍ସ |,कन्व्हर्जंट लेन्स
Contenker,कन्व्हर्टर
କନଭକ୍ସ ଲେନ୍ସ |,बहिर्गोल लेन्स
ଦୋଷ,कन्व्होल्यूशन
Convolution cended,कन्व्होल्यूशन कोड
ଦୋଷୀ ଜଣା,कॉन्व्होल्यूशनल इंटरलीव्ह
ଦୋଷୀ ଅସହଯୋଗୀ |,कॉन्व्होल्यूशनल इंटरलीव्हिंग
କୁକି |,कुकी
କୁକିଅର୍,कुकीयर
ତମ୍ବାସେସୋର,कॉप्रोसेसर
କର୍ଡ,दोरखंड
କରୋନା |,कोरोना
କରୋନା ଡିସଚାର୍ଜ |,कोरोना डिस्चार्ज
ସମ୍ପର୍କ |,परस्परसंबंध
କସିନ୍ ଉପାଦାନ |,कोसाइन घटक
କସିନ୍ ତରଙ୍ଗ |,कोसाइन वेव्ह
କସମିକ୍ ଶବ୍ଦ,वैश्विक आवाज
କାଉଣ୍ଟର,काउंटर
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,घड्याळाच्या दिशेने काउंटर
କପଟର୍ |,कपलर
ଯୋଡିଙ୍ଗ୍,जोड्या
ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |,कपलिंग कंडेन्सर
Coupling ନେଟୱାର୍କ,कपलिंग नेटवर्क
ସହଯୋଗ ପ୍ରତିରୋଧ,कपलिंग प्रतिकार
ସହଯୋଗୀ ବଣ୍ଡ |,सहसंयोजक बंध
କଭରେଜ୍,कव्हरेज
ଦୁର୍ଘଟଣା,आपटी
ଜଟିଳ ବ୍ୟାଣ୍ଡ |,गंभीर बँड
ଗୁରୁତର ଅବସ୍ଥା |,चिंताजनक स्थिती
ଗୁରୁତର ଚିନ୍ତା |,गंभीर जोड्या
ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |,गंभीर वारंवारता
ଗୁରୁତର ପାରାମିଟର |,गंभीर मापदंड
କୁମ୍ଭୀର କ୍ଲିପ୍ |,मगर क्लिप
କ୍ରସ୍ କ୍ଷୀଣ |,क्रॉस फिकट
କ୍ରସ୍ ମୋଡୁଲେସନ୍ |,क्रॉस मॉड्यूलेशन
କ୍ରସ୍ ଟକ୍ |,क्रॉस टॉक
କ୍ରସଫେଡ୍,क्रॉसफेड
କ୍ରିପ୍ଟୋଗ୍ରାଫି,क्रिप्टोग्राफी
ସ୍ଫଟିକ୍,क्रिस्टल
ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |,क्रिस्टल फिल्टर
କ୍ୟୁ,क्यू
କ୍ୟୁ ମାର୍କ,क्यू मार्क्स
କ୍ୟୁରିଂ ଉପକରଣ,क्यूइंग डिव्हाइस
ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |,चालू नाले
ସାମ୍ପ୍ରତିକ ମିଟର,चालू मीटर
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,वर्तमान ट्रान्सफॉर्मर
କର୍ସର୍,कर्सर
ବକ୍ର,वक्र
ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |,वारंवारता कट करा
କଟର,कटर
ସାଇବର କାଫେ |,सायबर कॅफे
ସାଇବର ସୁରକ୍ଷା |,सायबर सुरक्षा
ସାଇବର ସ୍ଥାନ |,सायबर स्पेस
ଚକ୍ର,चक्र
ସାଇକ୍ଲିକ୍ |,चक्रीय
D.C. ଉପାଦାନ,डी.सी. घटक
D.C. ଥାଳି ଶକ୍ତି,डी.सी. प्लेट पॉवर
D.C. ପୁନରୁଦ୍ଧାର,डी.सी. जीर्णोद्धार
ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |,डॅम्पर डायोड
ବନ୍ଧପ,ओलसर
ଅନ୍ଧାର,गडद
ତଥ୍ୟ,डेटा
ଡାଟା ପ୍ରସାରଣ |,डेटा प्रसारण
ତଥ୍ୟ ସଙ୍କୋଚନ |,डेटा कॉम्प्रेशन
ଡାଟା ଡ୍ରିଲିଂ |,डेटा ड्रिलिंग
ତଥ୍ୟ ଏନକ୍ରିପସନ୍,डेटा कूटबद्धीकरण
ଡାଟା ଫାଇଲ୍ |,डेटा फाइल
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,डेटा हाताळणी
ତଥ୍ୟ ଖଣି,डेटा खाण
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,डेटा प्रक्रिया
ଡାଟା ସଞ୍ଚାଳକ |,डेटा प्रोसेसर
ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |,डेटा कमी बिट सिस्टम
ଡାଟା ସେବା |,डेटा सेवा
ତଥ୍ୟ ଫର୍ଦ୍ଦ,माहिती पत्रक
ତଥ୍ୟ ସଂରକ୍ଷଣ,डेटा संचयन
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,डेटा प्रवाह
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍,डेटा परिवर्तन
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,डेटा ट्रान्समिशन
ଡାଟାବେସ୍ |,डेटाबेस
ଡେସ୍କାଷ୍ଟିଂ |,डेटाकास्टिंग
ଡାଟାଗ୍ରାମ୍,डेटाग्राम
DB ମିଟର,डीबी मीटर
ମୃତ ପବନ,मृत हवा
ମୃତ ସର୍ଟ ସର୍କିଟ୍ |,मृत शॉर्ट सर्किट
ମୃତ ସ୍ପଟ୍,मृत जागा
ଜଳଖିଆ,डेडलॉक
କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍,डीबग प्रोग्राम
ତ୍ରୁଟି ନିବାରଣ କରୁଛି |,डीबगिंग
ଶବ୍ଦର କ୍ଷୟ |,आवाजाचा क्षय
ଡେକ୍ସିବେଲ୍ (DB),डेसिबल (डीबी)
ଦଶମିକ,दशांश
ଦଶମିକ କୋଡ୍ |,दशांश कोड
ଦଶମିକ ଅଙ୍କ |,दशांश अंक
ଡିସପିଅର୍ କରିବା,उलगडा
ଡେକୋଡର୍,डीकोडर
ଡିକୋଡିଂ,डीकोडिंग
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,डिजिटल ट्रान्समिशनमध्ये डीकोडिंग
ସଙ୍କଳନ,विघटन
ସଜାଇବା,डीकोपलिंग
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,डिकॉपलिंग सर्किट
ନେଟୱର୍କ ନେଟୱାର୍କ |,डिकॉपलिंग नेटवर्क
ଡିକ୍ରିପ୍ସନ୍,डिक्रिप्शन
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,समर्पित ओळ
ଦେ-ଏମ୍ବେଡିଂ |,डी-एम्बेडिंग
ଡି-ଫାଟିସ୍ |,डी-जोर
ଡିଫଲ୍ଟ |,डीफॉल्ट
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,गुणवत्तेत दोष
ତ୍ରୁଟିଯୁକ୍ତ,सदोष
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,सदोष युनिट
ସଂଜ୍ଞା,व्याख्या
ଡିସଲେନେକସନ |,विक्षेप
ବିକଳାଙ୍ଗ,विकृती
ନବିଣ୍ଡେସନ୍,डीफ्रॅगमेंटेशन
ଡି-ଗସିଂ କୋଇଲ୍ |,डी-गॉसिंग कॉइल
ଡିଗ୍ରୀ,पदवी
ଡି-ଇଣ୍ଟରଲିଭେଭର |,डी-इंटरलीव्हर
ବିଳମ୍ବ ରେଖା,विलंब ओळ
ବିଳମ୍ବ ସମୟ,विलंब वेळ
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,विलंब फ्रेम मेमरी
ବିଳମ୍ବିତ ସ୍କାନିଂ |,विलंब स्कॅनिंग
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,विलंब सिंक्रोनाइझेशन सिग्नल
ବିତରଣ,वितरण
ବିତରଣ ବ୍ୟବସ୍ଥା,वितरण प्रणाली
ଡେମୋଡୁଲେସନ୍,डिमोड्युलेशन
ଡେମୋଡୁଲେଟର କାର୍ଡ |,डेमोड्युलेटर कार्ड
Demultipleter,डेमल्टिप्लेक्सर
କ୍ଷେତ୍ରର ଗଭୀରତା |,फील्डची खोली
ଅବତରଣ,उतरत्या
ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,डिझाइन तपशील
ଡେସ୍କଟପ,डेस्कटॉप
ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍,डिटेक्टर आउटपुट
ବ୍ୟତିକ୍ରମ,विचलन
ଉପକରଣ,साधन
ଉପକରଣ ଡ୍ରାଇଭର |,डिव्हाइस ड्राइव्हर
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,डायग्नोस्टिक्स
ଚିତ୍ର,आकृती
ସଂଳାପ ଟ୍ରାକ୍ |,संवाद ट्रॅक
ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |,व्यासाचा मोड
ହୀରା ଷ୍ଟାଇଲସ୍ |,डायमंड स्टाईलस
ଡାଇଫ୍ରାଗମ୍ |,डायाफ्राम
ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |,डायाफ्रामॅटिक शोषक
ଡିକଟିକ୍ ଶୁଣିବା |,डायकोटिक ऐकणे
DiWeLictericorick,डायलेक्ट्रिक
Divelostic Brock- ତଳକୁ |,डायलेक्ट्रिक ब्रेक- डाउन
Divelostic କ୍ଷତି |,डायलेक्ट्रिक तोटा
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,फरक वारंवारता
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD),फरक वारंवारता विकृती (डीएफडी)
ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |,फरक टोन
ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |,विभेदक एम्पलीफायर
ଭିନ୍ନ,विवर्तन
ଭିନ୍ନ,डिफ्यूझर
ଅଙ୍କ,अंक
ଡିଜିଟାଲ୍ |,डिजिटल
ଡିଜିଟାଲ୍ କଳାକୃତି |,डिजिटल कलाकृती
ଡିଜିଟାଲ୍ ଅଡିଓ |,डिजिटल ऑडिओ
ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |,डिजिटल ऑडिओ फिल्टर
ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |,डिजिटल ऑडिओ वर्क स्टेशन
ଡିଜିଟାଲ୍ କ୍ୟାମେରା,डिजिटल कॅमेरा
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,डिजिटल संगणक
ଡିଜିଟାଲ୍ ଡାଟା |,डिजिटल डेटा
ଡିଜିଟାଲ୍ ଏଡିଟିଂ |,डिजिटल संपादन
ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |,डिजिटल एक्झिटर
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |,डिजिटल फिल्टर
ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |,डिजिटल फ्रेम सिंक्रोनाइझर
ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |,डिजिटल वारसा
ଡିଜିଟାଲ୍ ଇମେଜ୍ |,डिजिटल प्रतिमा
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,डिजिटल लायब्ररी
ଡିଜିଟାଲ୍ ମିଟର |,डिजिटल मीटर
ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |,डिजिटल मॉड्यूलेशन
ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |,डिजिटल मल्टिप्लेक्स
ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |,डिजिटल नेटवर्क
ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |,डिजिटल आउटपुट
ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |,डिजिटल प्लेबॅक
ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM),डिजिटल रेडिओ मोंडिएल (डीआरएम)
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,डिजिटल रेकॉर्डिंग
ଡିଜିଟାଲ୍ ବିପ୍ଳବ |,डिजिटल क्रांती
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |,डिजिटल सिग्नल
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP),डिजिटल सिग्नल प्रक्रिया (डीएसपी)
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,डिजिटल स्वाक्षरी
ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |,डिजिटल तंत्रज्ञान
ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |,डिजिटल टू एनालॉग कन्व्हर्टर
ଡିଜିଟାଲ୍ ଭିଡିଓ |,डिजिटल व्हिडिओ
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |,डिजिटल व्होल्टमीटर
ଡିଜିଟାଲ୍ାଇଜେସନ୍ |,डिजिटलायझेशन
ଡିଜିଟାଇଜେସନ୍,डिजिटलायझेशन
ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,डिजिटलाइज्ड व्हिडिओ
ଅଗ୍ରଗାମୀ,डिजिटायझर
ଅନ୍ଧ,अंधुक
ପରିମାପ,परिमाण
ଡିମର୍,डिमर
ଡାୟୋଡ୍,डायोड
ବୁଡ଼ାନ୍ତୁ |,बुडविणे
Dlixer,डिप्लेक्सर
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,द्विध्रुवीय अँटेना
ସିଧାସଳଖ ପ୍ରସାରଣ,थेट प्रसारण
ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c),थेट करंट (डी सी)
ସିଧାସଳଖ ଉଠାଇବା,डायरेक्ट पिक अप
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,थेट वाचन साधन
ସିଧାସଳଖ ରେକର୍ଡିଂ |,थेट रेकॉर्डिंग
ଦିଗଦର୍ଶନ ଆଣ୍ଟେନା |,दिशात्मक ten न्टीना
ଦିଗଦର୍ଶନ କପଟ,दिशात्मक कपलर
ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |,दिशात्मक मायक्रोफोन
ନିର୍ଦ୍ଦେଶନାପତି,निर्देश
ଡିରେକ୍ଟୋରୀ,निर्देशिका
ଅକ୍ଷମ କରନ୍ତୁ |,अक्षम करा
ଡିସ୍କ ଆଣ୍ଟେନା |,डिस्क अँटेना
ଡିସ୍କ ଆଧାରିତ ଷ୍ଟୋରେଜ୍ |,डिस्क आधारित स्टोरेज
ପ୍ରତିରୋଧ,वेगळा
ଡିସ୍କ,डिस्क
ଡିସ୍କ ଡ୍ରାଇଭ,डिस्क ड्राइव्ह
ଡିସ୍କ କୋଟା,डिस्क कोटा
ଡିସ୍କେଟ୍,डिस्केट
ସ୍ଥାନାନ୍ତର,विस्थापन
ବିଚ୍ଛେଦ,फैलाव
ବିସ୍ଥାପନ,विस्थापन
ପ୍ରଦର୍ଶନ,प्रदर्शन
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (କନସୋଲ୍),प्रदर्शन युनिट (कन्सोल)
ରୂପାନ୍ତର,अपव्यय
ବିସୋନ୍ସ,असंतोष
ଡିଷ୍ଟିଲ୍ ପାଣି |,डिस्टिल्ड वॉटर
ବିକୃତି,विकृती
ବଣ୍ଟନ,वितरण
ବଣ୍ଟନ ଏମ୍ପଲିଫାୟର୍ |,वितरण एम्पलीफायर
ବିଭାଜନ,विभागणी
ଡିଭିସିଆସର,विभाजक
ଡକ୍ୟୁମେଣ୍ଟ୍,दस्तऐवज
ଡଲବି ଡିଜିଟାଲ୍ |,डॉल्बी डिजिटल
ଡୋମେନ୍,डोमेन
ଡୋମେନ୍ ନିୟନ୍ତ୍ରକ |,डोमेन नियंत्रक
ଡୋପେଲର ପ୍ରଭାବ,डॉपलर प्रभाव
