Kannada,Malayalam
ಕ್ರೊಮಾಟಿನ್,ക്രോമാറ്റിൻ
ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ,ക്രോമാറ്റോഗ്രാഫി
ಕ್ರೊಮಾಟಿಲೇಷನ್,ക്രോമാറ്റിലേഷൻ
ಹೃತ್ಕರ್ಣದ ಬಿಂದು,ഏട്രിയൽ പോയിന്റ്
ಕ್ರೊಮಾಟೊಜೆನೆಸಿಸ್,ക്രോമാറ്റോജെനിസിസ്
1. ಕ್ರೋಮೋಪ್ರೋಟೀನ್ 2. ಪಿಗ್ಮೆಂಟ್ಪ್ರೋಟೀನ್,1. ക്രോമോപ്രോട്ടീൻ 2. പിഗ്മെന്റ് പ്രോട്ടീൻ
1. ವರ್ಣತಂತುಗಳು 2. ವರ್ಣತಂತುಗಳು,1. ക്രോമസോമുകൾ 2. ക്രോമസോമുകൾ
1. ದೀರ್ಘಕಾಲದ 2. ದೀರ್ಘಕಾಲದ 3. ದೀರ್ಘಕಾಲದ 4. ಬಳಕೆಯಲ್ಲಿಲ್ಲದ,1. വിട്ടുമാറാത്ത 2. വിട്ടുമാറാത്ത 3. വിട്ടുമാറാത്ത 4. കാലഹരണപ്പെട്ട
ಸಿಟ್ರೇಂಜ್,സിട്രേഞ്ച്
ಶರತ್ಕಾಲದ ಹಬ್ಬ,ശരത്കാല ഉത്സവം
ವರ್ಗೀಕರಣ,വർഗ്ഗീകരണം
1. ಮಣ್ಣು 2. ಮಣ್ಣು,1. കളിമണ്ണ് 2. കളിമണ്ണ്
1. ಶುಚಿಗೊಳಿಸುವಿಕೆ 2. ಸ್ಕ್ರಬ್ಬಿಂಗ್ 3. ಸ್ವಚ್ಛಗೊಳಿಸುವಿಕೆ 4. ಶುದ್ಧೀಕರಣ,1. വൃത്തിയാക്കൽ 2. സ്‌ക്രബ്ബിംഗ് 3. വൃത്തിയാക്കൽ 4. ശുദ്ധീകരണം
ನಿರಂತರ ಪರಾಗಸ್ಪರ್ಶ,സ്ഥിരമായ പരാഗണം
ಶಿಲುಬೆಯ ಹಣ್ಣು,ക്രൂസിഫറസ് ഫലം
ಹವಾಮಾನ,കാലാവസ്ഥ
ಹವಾಮಾನಶಾಸ್ತ್ರ,കാലാവസ്ഥാ ശാസ്ത്രം
ಬರಿಯ,കത്രിക
ಉಂಡೆ (ಜೇಡಿಮಣ್ಣು),പിണ്ഡം (കളിമണ്ണ്)
ತದ್ರೂಪಿ,ക്ലോൺ
1.ಮೋಡಗಳು 2.ಮೋಡಗಳು,1.മേഘങ്ങൾ 2.മേഘങ്ങൾ
ಗೊಂಚಲು,കൂട്ടം
ಗುಂಪನ್ನು,കുല
1. ಒರಟು 2. ಒರಟು 3. ಕಚ್ಚಾ 4. ಒರಟು,1. പരുക്കൻ 2. പരുക്കൻ 3. അസംസ്കൃതം 4. പരുക്കൻ
1. ಕವರ್ 2. ಲೆಥೆರೆಟ್,1. കവർ 2. ലെതറെറ്റ്
ಕೋಯಾ,കോയ
1. ಕೋಎಂಜೈಮ್ 2. ಸಹ-ಕಿಣ್ವ,1. കോഎൻസൈം 2. കോ-എൻസൈം
ಒಗ್ಗಟ್ಟು,കെട്ടുറപ്പ്
1. ಫೈಬರ್ (ಸೆಣಬು) 2. ತೆಂಗಿನಕಾಯಿ ಒರಟು,1. നാരുകൾ (ചണം ചണം) 2. കോക്കനട്ട് കോഴ്സ്
ಮುಳಂಕೂರು ಚೋಳ,മുളങ്കൂർ ചോല
,
ಕೊಲೊಯ್ಡ್ (ಮಣ್ಣು),കൊളോയിഡ് (മണ്ണ്)
1.ಕಾಲಮ್ 2.ಕೊಲುಮೆಲ್ಲಾ,1.നിര 2.കൊലുമെല്ല
1. ಪೆನಾಲ್ಟಿ 2. ಕಾಲಮ್ 3. ಕಾಲಮ್,1. പെനാൽറ്റി 2. കോളം 3. കോളം
ಕಮ್ಯುನಿಯನ್,കൂട്ടായ്മ
ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್,കൊമേഴ്സ്യൽ ബാങ്ക്
1. ಸರಕು 2. ಸರಕು,1. ചരക്ക് 2. ചരക്ക്
ಸಮುದಾಯ,സമൂഹം
ಸಂಕೋಚನ (ಮಣ್ಣಿನ),സങ്കോചം (മണ്ണിന്റെ)
1. ಹೊಂದಾಣಿಕೆ 2. ಹೊಂದಾಣಿಕೆ,1. അനുയോജ്യത 2. അനുയോജ്യത
ಹೊಂದಾಣಿಕೆ,അനുയോജ്യത
1. ಪರಿಹಾರ 2. ಪರಿಹಾರ,1. നഷ്ടപരിഹാരം 2. നഷ്ടപരിഹാരം
ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ,മത്സരപരമായ ഇടപെടൽ
ಪೂರಕ ಬೆಳೆ,സപ്ലിമെന്റ് വിള
1.ಸಂಯೋಜಿತ 2.ಸಂಕೀರ್ಣ,1. സംയുക്തം 2. സങ്കീർണ്ണമായ
ಘಟಕ,ഘടകഭാഗം
ಸಂಯೋಜನೆ,രചന
ಗೊಬ್ಬರ,കമ്പോസ്റ്റ്
ಚಕ್ರಬಡ್ಡಿ,കൂട്ടുപലിശ
ಗಣನೆ,കണക്കുകൂട്ടൽ
1. ಕಂಪ್ಯೂಟರ್ 2. ಕಂಪ್ಯೂಟರ್,1. കമ്പ്യൂട്ടർ 2. കമ്പ്യൂട്ടർ
1. ಏಕಾಗ್ರತೆ 2. ಏಕಾಗ್ರತೆ,1. ഏകാഗ്രത 2. ഏകാഗ്രത
1. ಆಪ್ಟಿಮೈಜರ್ 2. ರಿವೈಟಲೈಸರ್,1. ഒപ്റ്റിമൈസർ 2. റിവൈറ്റലൈസർ
ವಾಹಕತೆ,ചാലകത
1. ಕಾನ್ಫಿಗರೇಶನ್ 2. ಕಾನ್ಫಿಗರೇಶನ್,1. കോൺഫിഗറേഷൻ 2. കോൺഫിഗറേഷൻ
1. ಅನುಸರಣೆ 2. ಸಂರಚನೆ 3. ಅನುಸರಣೆ,1. അനുരൂപത 2. കോൺഫിഗറേഷൻ 3. അനുരൂപത
1. ಏಕೀಕರಣ 2. ಹೈಬ್ರಿಡೈಸೇಶನ್,1. സംയോജനം 2. ഹൈബ്രിഡൈസേഷൻ
ಸಂಯೋಗ,സംയോജനം
1. ಸಂಯೋಜಕ 2. ಸಂಯೋಜಕ,1. അഡിറ്റീവ് 2. കണക്റ്റീവ്
ರಕ್ಷಣೆ,സംരക്ഷണം
ಬಲವರ್ಧನೆ,ഏകീകരണം
1. ಪದಾರ್ಥ 2. ಪದಾರ್ಥಗಳು,1. ചേരുവ 2. ചേരുവകൾ
ಗ್ರಾಹಕ,ഉപഭോക്താവ്
ಬಳಕೆ,ഉപഭോഗം
ಮಾಲಿನ್ಯ,മലിനീകരണം
ಬಾಹ್ಯರೇಖೆ ನೆಟ್ಟ,കോണ്ടൂർ നടീൽ
ಬಾಹ್ಯರೇಖೆ ರೇಖೆ,കോണ്ടൂർ ലൈൻ
1. ಗುತ್ತಿಗೆ ಕೃಷಿ 2. ಗುತ್ತಿಗೆ ಕೃಷಿ 3. ಗುತ್ತಿಗೆ ಕೃಷಿ,1. കരാർ കൃഷി 2. കരാർ കൃഷി 3. കരാർ കൃഷി
ನಿಯಂತ್ರಿತ ವಾತಾವರಣದ ಶೇಖರಣೆ,നിയന്ത്രിത അന്തരീക്ഷ സംഭരണം
ಸಹಕಾರಿ ಬ್ಯಾಂಕ್,സഹകരണ ബാങ്ക്
ಸಹಕಾರ ಸಂಘದ ಸದಸ್ಯ,സഹകരണ സംഘം അംഗം
ಗುಲ್ಮಾವನ್,ഗുൽമാവാൻ
ಘನಾಕೃತಿಯ,സമചതുര
1. ದಾಲ್ಪುಂಜ್ 2. ಕೊರೊಲ್ಲಾ,1. ദൽപുഞ്ച് 2. കൊറോള
1. ಕಾರ್ಟೆಕ್ಸ್ 2. ಕಾರ್ಟೆಕ್ಸ್,1. കോർട്ടെക്സ് 2. കോർട്ടക്സ്
ವೆಚ್ಚ,ചെലവ്
ಕೋಟಿಲ್ಡನ್,കോട്ടിലിഡൺ
ಕ್ರೆಡಿಟ್ ಸಮಿತಿ,ക്രെഡിറ്റ് കമ്മിറ്റി
1. ಸಾಲ ನೀಡಿಕೆ 2. ಕ್ರೆಡಿಟ್,1. കടം കൊടുക്കൽ 2. ക്രെഡിറ്റ്
1. ಸಾಲದಾತ 2. ಸಾಲಗಾರ,1. കടം കൊടുക്കുന്നയാൾ 2. കടം കൊടുക്കുന്നയാൾ
1. ಕ್ರೆಸ್ಟ್ 2. ಶೃಂಗ 3. ಶಿಖರ,1. ശിഖരം 2. ശീർഷകം 3. ശിഖരം
ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ,പിൻവലിക്കൽ
ಸಮಸ್ಯೆ,പ്രശ്നം
ಪರೀಕ್ಷೆ,പരീക്ഷ
ನಿರ್ಣಾಯಕ,വിമർശനാത്മകം
ಬೆಳೆ ವಿಮೆ,വിള ഇൻഷുറൻസ്
ಬೆಳೆ ಸಾಲ,വിള വായ്പ
1. ಬೆಳೆ 2. ಬೆಳೆ,1. വിള 2. വിള
ಕೃಷಿ ಪ್ರದೇಶ,കൃഷി പ്രദേശം
ಅಡ್ಡ ಹೊಂದಾಣಿಕೆಯಾಗುವುದಿಲ್ಲ,ക്രോസ് പൊരുത്തമില്ലാത്ത
1. ಕಿರೀಟ 2. ಪಿನಾಕಲ್ (ಸಸ್ಯ),1. കിരീടം 2. പിനാക്കിൾ (സസ്യം)
ಮೃದು ಕಣಗಳು,മൃദുവായ കണങ്ങൾ
ಕ್ರಸ್ಟ್,പുറംതോട്
1. ಕ್ರಿಪ್ಟೋಗಮ್ 2. ಫ್ಲೋರಿಫಾರ್ಮ್ ಅಲ್ಲದ,1. ക്രിപ്‌റ്റോഗാം 2. നോൺ-ഫ്ലോറിഫോം
ಕತ್ತರಿಸು (ಹಣ್ಣು),അരിവാൾ (പഴം)
ಪೆನ್ನು,പേന
ತಳಿ ವೈವಿಧ್ಯ,കൃഷി ഇനം
1. ಎಳೆತ 2. ಕೃಷಿ 3. ಬೇಸಾಯ,1. ട്രാക്ഷൻ 2. കൃഷി 3. കൃഷി
1. ರೈತ 2. ಕೃಷಿಕ,1. കർഷകൻ 2. കൃഷിക്കാരൻ
1. ಸಾಗುವಳಿ 2. ಸಾಗುವಳಿ 3. ಪಾಲನೆ,1. കൃഷി 2. കൃഷി 3. വളർത്തൽ
1.ಸಂಪನ್ಮೂಲ 2.ತಯಾರಿಕೆ,1.വിഭവം 2.തയ്യാറെടുപ്പ്
1.ಕುಂತಲನ್ 2.ಕುಂಚೋನ್,1.കുന്തളൻ 2.കുഞ്ചോൻ
ಭಂಗಿ,ഭാവം
1. ಎಪಿಡರ್ಮಿಸ್ 2. ಹೊರಪೊರೆ,1. പുറംതൊലി 2. പുറംതൊലി
1. ಪೆನ್ 2. ಕತ್ತರಿಸುವುದು 3. ಕತ್ತರಿಸುವುದು 4. ಕತ್ತರಿಸುವುದು 5. ಕತ್ತರಿಸುವುದು,1. പേന 2. മുറിക്കൽ 3. മുറിക്കൽ 4. മുറിക്കൽ 5. മുറിക്കൽ
1. ವರ್ಮ್ ಕಾರ್ಪಸ್ 2. ಚೀಲ 3. ಚೀಲ 4. ವಿರೂಪಗೊಂಡ ಗಡ್ಡೆ 5. ನಿಯೋಪ್ಲಾಸಂ,1. വിര കോർപ്പസ് 2. സിസ്റ്റ് 3. സിസ്റ്റ് 4. വികലമായ മുഴ 5. നിയോപ്ലാസം
ಸೈಟೋಕ್ರೋಮ್,സൈറ്റോക്രോം
ಜೀವಕೋಶದ ಜೋಡಣೆ,സെൽ കപ്ലിംഗ്
ಜೀವಕೋಶದ ಸಂತಾನೋತ್ಪತ್ತಿ,കോശ പുനരുൽപാദനം
ಜೀವಕೋಶದ ತಳಿಶಾಸ್ತ್ರ,സെൽ ജനിതകശാസ്ത്രം
ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವಿಭಾಗ,സൈറ്റോപ്ലാസ്മിക് ഡിവിഷൻ
ಜೀವಕೋಶದ ಜೀವಶಾಸ್ತ್ರ,സെൽ ബയോളജി
ಜೀವಕೋಶದ ವಿಘಟನೆ,സെൽ ലിസിസ്
1. ಸೈಟೋಮಿಯರ್ 2. ಕೋಶ ವಿಭಜನೆ,1. സൈറ്റോമിയർ 2. സെൽ സെഗ്മെന്റേഷൻ
ಸೈಟೋಪ್ಲಾಸಂ,സൈറ്റോപ്ലാസം
1. ಡೈರಿ 2. ಡೈರಿ,1. ഡയറി 2. ഡയറി
ಡೈರಿ ಉದ್ಯಮ,ക്ഷീര വ്യവസായം
1. ಅಣೆಕಟ್ಟು 2. ತಳಿಗಾರ,1. ഡാം 2. ബ്രീഡർ
ದಿನ ಸಂಪೂರ್ಣ ಸಸ್ಯ,ദിവസം സമ്പൂർണ്ണ പ്ലാന്റ്
ಹೂಬಿಡುವ ನಂತರ ದಿನ,പൂവിടുമ്പോൾ ദിവസം
ಪೂರ್ಣ ಹೂಬಿಡುವ ನಂತರ ದಿನ,മുഴുവൻ പൂവിടുമ്പോൾ ഒരു ദിവസം
ಅಸಮರ್ಥತೆ,കാര്യക്ഷമതയില്ലായ്മ
ಡಿಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,ഡീകാൽസിഫിക്കേഷൻ
1. ಹೊರಹಾಕು 2. ಹೊರಹಾಕು,1. ഡിസ്ലോഡ്ജ് 2. ഡിസ്ലോഡ്ജ്
ಕೊಳೆತ,ക്ഷയം
ಪತನಶೀಲ,ഇലപൊഴിയും
1. ದಶಮಾಂಶ 2. ದಶಮಾಂಶ,1. ദശാംശം 2. ദശാംശം
ಕೀಳರಿಮೆ,അപകർഷത
ಅನುರಾನ್ (ಮಣ್ಣು),അനുരൻ (മണ്ണ്)
ವಿಪುಷ್ಪನ್,വിപുഷ്പൻ
ಬಿಲ್ಲಿಂಗ್,ബില്ലിംഗ്
ಅರಣ್ಯನಾಶ,വനനശീകരണം
ಅವಮಾನ,അപമാനം
ಅವನತಿ,തരംതാഴ്ത്തൽ
ಭಾಗ ದಿನ,ഭാഗം ദിവസം
1. ಪ್ರಮಾಣ 2. ಭಾಗ,1. അളവ് 2. ഭാഗം
ಅಳಿವು,അപചയം
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,തൊണ്ട നീക്കം
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,തൊണ്ട നീക്കം
ನಿರ್ಜಲೀಕರಣ,നിർജ്ജലീകരണം
ಜಲರಹಿತ,ജലരഹിതമായ
ಬೇಡಿಕೆ,ആവശ്യം
1. ಡಿನಾಟರೇಶನ್ 2. ಗುಣಾಕಾರ,1. ഡീനാറ്ററേഷൻ 2. ഗുണനം
ನಿಂದನೆ,അപകീർത്തിപ്പെടുത്തൽ
1. ಠೇವಣಿ (ಮಣ್ಣು) 2. ಠೇವಣಿ (ಅರ್ಥಶಾಸ್ತ್ರ),1. നിക്ഷേപം (മണ്ണ്) 2. നിക്ഷേപം (സാമ്പത്തികശാസ്ത്രം)
ಠೇವಣಿ,നിക്ഷേപം
1. ಸವಕಳಿ 2. ಸವಕಳಿ,1. മൂല്യത്തകർച്ച 2. മൂല്യത്തകർച്ച
ನಿರ್ಲವಣೀಕರಣ,ഉപ്പുനീക്കം
1. ನೀರು ಒಣಗಿಸುವುದು 2. ನಿರ್ಜಲೀಕರಣ,1. വെള്ളം ഉണക്കൽ 2. നിർജ്ജലീകരണം
1. ವಿನ್ಯಾಸ 2. ವಿನ್ಯಾಸ,1. ഡിസൈൻ 2. ഡിസൈൻ
ಒಣ,വരണ്ട
ಕರ್ನಲ್ ತೆಗೆಯುವಿಕೆ,കേർണൽ നീക്കം
ಡಿ-ಇಂಟರ್ಕಲೇಶನ್,ഡി-ഇന്റർകലേഷൻ
ಸಂಯೋಗ,സംയോജനം
1. ಗಂಡು ಮಂಜರಿ ಉದ್ಧರಣ (ಮೆಕ್ಕೆಜೋಳ) 2. ಬಲ್ಲರ್ ಹೊರತೆಗೆಯುವಿಕೆ,1. ആൺ മഞ്ജരി വേർതിരിച്ചെടുക്കൽ (ചോളം) 2. ബല്ലാർ വേർതിരിച്ചെടുക്കൽ
ಬಲ್ಲರ್ ಅಥವಾ ಕುಂದನ್ ಕತ್ತರಿಸುವುದು,ബല്ലാർ അല്ലെങ്കിൽ കുന്ദൻ മുറിക്കൽ
ನಿರ್ಣಯಕ,നിർണ്ണയിക്കുന്നയാൾ
ಅಪಮೌಲ್ಯೀಕರಣ,മൂല്യച്യുതി
ಸಸ್ಯರಹಿತ,സസ്യഭക്ഷണം
ವಿಚಲನ,വ്യതിയാനം
ದುಪ್ಪಟ್ಟು,ഇരട്ടി
ರೋಗನಿರ್ಣಯ,രോഗനിർണയം
ವಿಭಿನ್ನ ಪ್ರಬುದ್ಧತೆ,വ്യത്യസ്ത പക്വത
ಕವಲೊಡೆಯುವಿಕೆ,വിഭജനം
1. ಡೈಕೋಟಿಲ್ಡನ್ 2. ಡೈಕೋಟಿಲ್ಡನ್ (ಬೀಜ),1. ഡൈക്കോട്ടിലിഡൺ 2. ഡൈക്കോട്ടിലിഡൺ (വിത്ത്)
ಬೆನ್ನು ರೋಗ,പുറം രോഗം
1. ಪ್ರಸರಣ 2. ಪ್ರಸರಣ,1. ഡിഫ്യൂഷൻ 2. ഡിഫ്യൂഷൻ
ಜೀರ್ಣಸಾಧ್ಯತೆ,ദഹനക്ഷമത
ಡೈಹೈಬ್ರಿಡ್,ഡൈഹൈബ്രിഡ്
1. ಅಣೆಕಟ್ಟು 2. ಚರಂಡಿ 3. ಕುಟುಂಬ,1. ഡാം 2. ഡ്രെയിൻ 3. കുടുംബം
ಅತ್ಯಲ್ಪ,തുച്ഛമായ
1. ಏಕಪತ್ನಿ 2. ಏಕಪತ್ನಿ,1. ഏകഭാര്യ 2. ഏകഭാര്യ
ಡಿಪ್ಲಾಯ್ಡ್,ഡിപ്ലോയിഡ്
1. ಡಿಪ್ಲಾಯ್ಡ್ 2. ಡಿಪ್ಲಾಯ್ಡ್,1. ഡിപ്ലോയിഡ് 2. ഡിപ്ലോയിഡ്
ದ್ವಿಧ್ರುವಿ,ദ്വിധ്രുവം
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಬಡ್ ತೆಗೆಯುವಿಕೆ,1. വേർതിരിച്ചെടുക്കൽ 2. ബഡ് നീക്കം
1. ನೇಗಿಲು ಉಳುಮೆ 2. ನೂಲುವ,1. പ്ലോ പ്ലോവിംഗ് 2. സ്പിന്നിംഗ്
ರಿಯಾಯಿತಿ,കിഴിവ്
ಸೋಂಕುಗಳೆತ,അണുനശീകരണം
1. ಪ್ರಸರಣ 2. ಸ್ಕ್ಯಾಟರಿಂಗ್,1. ഡിസ്പർഷൻ 2. ചിതറിക്കൽ
1. ಚದುರುವಿಕೆ 2. ವ್ಯತ್ಯಾಸ,1.ചിതറിക്കൽ 2.വ്യതിയാനം
ವೈವಿಧ್ಯೀಕರಣ,വൈവിധ്യവൽക്കരണം
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,വൈവിധ്യമാർന്ന കൃഷി
ಡಿಎನ್ಎ ಹೆಜ್ಜೆ,ഡിഎൻഎ ഘട്ടം
ಡಿಎನ್ಎ ರಿಸೀವರ್,ഡിഎൻഎ റിസീവർ
ಡಾಕ್ ಬಾಡಿಗೆ,ഡോക്ക് വാടകയ്ക്ക്
ಪರಿಣಾಮಕಾರಿ,ഫലപ്രദമായ
ಸುಪ್ತಾವಸ್ಥೆ,സുഷുപ്തി
1. ಪ್ರಮಾಣ 2. ಡೋಸೇಜ್ 3. ಡೋಸೇಜ್,1. അളവ് 2. അളവ് 3. അളവ്
ಡಬಲ್ ಸಿಗ್ಮೋಯ್ಡ್ ಕರ್ವ್,ഇരട്ട സിഗ്മോയിഡ് കർവ്
1. ಬಿರುಗಾಳಿ 2. ಹಿಗ್ಗಿಸಿ,1. കാറ്റ് 2. നീട്ടുക
1. ಎಕ್ಸಾಸ್ಟ್ ಡ್ರೈನ್ 2. ಎಫ್ಲುಯೆಂಟ್,1. എക്‌സ്‌ഹോസ്റ്റ് ഡ്രെയിൻ 2. മലിനജലം
ಒಳಚರಂಡಿ,ഡ്രെയിനേജ്
ಎಳೆತ,ട്രാക്ഷൻ
1. ಔಷಧಿ ಕೊಡು 2. ಕುಡಿಸು,1. മരുന്ന് കൊടുക്കുക 2. നനയ്ക്കുക
ಸೌಂದರ್ಯವರ್ಧಕಗಳು (ಬೀಜಗಳು),സൗന്ദര്യവർദ്ധക വസ്തുക്കൾ (വിത്തുകൾ)
1. ಆಗರ್ 2. ಆಳವಿಲ್ಲದ ದೋಷ 3. ಡ್ರಿಲ್ 4. ಆಗರ್,1. ആഗർ 2. ആഴം കുറഞ്ഞ തകരാർ 3. ഡ്രിൽ 4. ആഗർ
1. ರಂಧ್ರ 2. ಡ್ರಿಲ್ 3. ಡ್ರಿಲ್,1. ദ്വാരം 2. ഡ്രിൽ 3. ഡ്രിൽ
1. ಕೊರೆಯುವುದು 2. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಬಿತ್ತನೆ 3. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಸುರಿಯುವುದು,1. ഡ്രില്ലിംഗ് 2. ഡ്രിൽ ഉപയോഗിച്ച് വിതയ്ക്കൽ 3. ഡ്രിൽ ഉപയോഗിച്ച് ഒഴിക്കുക
ಹನಿ ನೀರಾವರಿ,ഡ്രിപ്പ് ഇറിഗേഷൻ
ಒಣ ಬೇಸಾಯ,ഉണങ്ങിയ കൃഷി
1.ಧೂಳು 2.ಬುಕ್ನೆ,1.പൊടി 2.ബുക്നെ
1. ಡಸ್ಟರ್ 2. ಸ್ಕ್ಯಾಟರರ್,1. ഡസ്റ്റർ 2. സ്കാറ്ററർ
ಚಿಮುಕಿಸಲು,തളിക്കാൻ
1. ಕುಬ್ಜ 2. ವಾಮನ,1. വാമനൻ 2. വാമനൻ
ವಾಮನ ಪಿರಮಿಡ್,വാമന പിരമിഡ്
ವಾಮಿನಿ ಭವನ,വാമിനി ഭവൻ
ಪರಿಸರ ವಿಜ್ಞಾನ,പരിസ്ഥിതി ശാസ്ത്രം
ಅರ್ಥಶಾಸ್ತ್ರ,ഇക്കണോമെട്രിക്സ്
ಆರ್ಥಿಕ ದಕ್ಷತೆ,സാമ്പത്തിക കാര്യക്ഷമത
ಸಾಂದರ್ಭಿಕ ಪ್ರಕಾರ,സാഹചര്യ തരം
ಹೆಚ್ಚುವರಿ ಶ್ರೇಣೀಕೃತ,അധിക-സ്ട്രാറ്റിഫൈഡ്
ಮೃದು,മൃദുവായ
ಮಣ್ಣಿನ ವಿಜ್ಞಾನ,മണ്ണ് ശാസ്ത്രം
1. ಸೇತುವೆ 2. ಅಂಚು 3. ಸ್ಟ್ರಾಂಡ್ ಮುಚ್ಚುವಿಕೆ,1. ബ്രിഡ്ജിംഗ് 2. എഡ്ജിംഗ് 3. സ്ട്രാൻഡ് ക്ലോഷർ
ಆಹಾರ ಭಾಗ,ഭക്ഷണ ഭാഗം
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ഡിമാൻഡിന്റെ ഇലാസ്തികത
ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ഉത്പാദന ഇലാസ്തികത
ವಿದ್ಯುದ್ವಿಭಜನೆ,വൈദ്യുതവിശ്ലേഷണം
ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್,ഇലക്ട്രോഫോറെസിസ്
ಆವಿಯಾಗುವಿಕೆ,ആവിയായി
1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ,1. ശിരഛേദം 2. വന്ധ്യംകരണം 3. ശിരഛേദം 4. വന്ധ്യംകരണം
1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ,1. വീർ ബാൻഡി 2. സ്ട്രോബണ്ടി
ಭ್ರೂಣ,ഭ്രൂണം
1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ,1. ഭ്രൂണശാസ്ത്രം 2. ഭൗതികശാസ്ത്രം
1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ,1. പുറത്തുകടക്കുക 2. പുറത്തുകടക്കുക
ಎಮಲ್ಸಿಫೈಯರ್,എമൽസിഫയർ
ಅಂತರ್ವರ್ಧಕ,അന്തർജനകമായ
ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ,ഇൻട്രാ പോയിന്റ് ഡിവിഷൻ
ಒಳ-ಪರಾವಲಂಬಿ,ഇൻട്രാ-പാരാസിറ്റിക്
ಎಂಡೋಸ್ಪರ್ಮ್,എൻഡോസ്പേം
ಉದ್ಯಮ,എന്റർപ്രൈസ്
ಕೀಟಶಾಸ್ತ್ರ,കീടശാസ്ത്രം
ಪರಿಸರ,പരിസ്ഥിതി
1. ಕಿಣ್ವ 2. ಕಿಣ್ವ,1. എൻസൈം 2. എൻസൈം
ಕ್ಲಸ್ಟರ್ ಕಸಿ,ക്ലസ്റ്റർ ഗ്രാഫ്റ്റിംഗ്
1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್,1. എപ്പിഫൈറ്റ് 2. എപ്പിഫൈറ്റ്
ಈಕ್ವಿಟಿ,ഇക്വിറ്റി
ನಿವಾರಣೆ,ഉന്മൂലനം
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,അവശ്യ പോഷകങ്ങൾ
1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ,1. അളവ് 2. ജമ്പ് 3. വിലയിരുത്തൽ
ಕೈಚಳಕ,സൂക്ഷ്മത
ಸುಜನ್ನಿಕ್,സുജനിക്
ಮೌಲ್ಯಮಾಪನ,മൂല്യനിർണ്ണയം
ಉಗಿ ಮಾಪಕ,സ്റ്റീം ഗേജ്
ಆವಿಯಾಗುವಿಕೆ,ബാഷ്പീകരണ പ്രചോദനം
ಶಾಶ್ವತ ಕ್ರಾಂತಿ,ശാശ്വത വിപ്ലവം
1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ,1. നിത്യഹരിതം 2. നിത്യഹരിതം
ಅಭಿವೃದ್ಧಿ,വികസനം
ಕತ್ತರಿಸಿದ,വിച്ഛേദിക്കുക
ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ),പരീക്ഷയ് (ഫെർട്ടിലിറ്റി)
ಶೋಷಣೆ,ചൂഷണം
1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ,1. പര്യവേക്ഷണം 2. പര്യവേക്ഷണം
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ,1. എക്സ്ട്രൂഷൻ 2. എമിഷൻ
ಕಣ್ಣು,കണ്ണ്
1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ,1. ഘടകം 2. ഘടകം 3. ഘടകം 4. റിസോഴ്സ്
ಅಂಶ ಉತ್ಪಾದಕತೆ,ഘടകം ഉത്പാദനക്ഷമത
ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ,വ്യാപാരിയുടെ കിഴിവ്
