Malayalam,English
വിജാതീയൻ,Gentile
വിജാതീയൻ,Gentile
ഗെട്ടോ,Ghetto
ഗെട്ടോ,Ghetto
ഗിബെറ്റ്,Gibbet
ഗിൽഡ് (=ഗിൽഡ്),Gild (=guild)
ഗ്ലാഡിയേറ്റർ,Gladiater
മഹത്തായ വിപ്ലവം,Glorious Revolution
ഗോൾഡൻ ഹോർഡ്,Golden Horde
മഹാസഖ്യം,Grand Alliance
ഗ്രാൻഡീ,Grandee
ഗ്രാൻഡ് സിഗ്നർ,Grand Signor
ഗ്രാൻഡ് സിഗ്നർ,Grand Signor
മഹത്തായ ആഭ്യന്തരയുദ്ധം,Great Civil War
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),Great Departure (of Buddha)
ഗ്രേറ്റർ ഇന്ത്യ,Greater India
ഗ്രേറ്റ് ഹെല്ലസ്,Great Hellas
വലിയ സംഘം,Great Horde
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),Great Renunciation (=great departure)
വലിയ മുദ്ര,Great Seal
വലിയ ട്രാക്ക്,Great Trak
വലിയ വാഹനം,Great Vehicle
ചൈനീസ് വന്മതില്,Great Wall of China
ഗ്രേവ്,Greave
ഗാർഡ് ചേംബർ,Guard-chamber
ഗാർഡ് ചേംബർ,Guard-chamber
ഗാർഡ് ചേംബർ,Guard-chamber
ഗുപ്തർ,Guptas
ഹാജിയോഗ്രാഫി,Hagiography
ഹാജിയോഗ്രാഫി,Hagiography
ഹാജിയോളജി,Hagiology
ഹാജിയോളജി,Hagiology
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,Hall of private audience
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,Hall of public audience
ഹാച്ച്മെന്റ്,Hatchment
ഹീതൻ,Heathen
ഹീതൻ,Heathen
ഹീതനിസം,Heathenism
ഹെഗിറ (ഹെജേര),Hegira (Hejera)
ഹെല്ലനിസം,Hellenism
ഹെലോട്ട്,Helot
ഹെറാൾഡ്രി,Heraldry
പൈതൃകം,Heritage
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,Hieroglyphic linear characters
ഹൈറോഗ്ലിഫിക് ലിപി,Hieroglyphic script
ഉയർന്ന പള്ളി,High Church
ഉയർന്ന ലാൻഡർ,High Lander
ഹിന്ദുമതം,Hinduism
ചരിത്രകാരൻ,Historian
ചരിത്രകാരൻ,Historian
ചരിത്രപരമായ ഭൗതികവാദം,Historical materialism
ചരിത്ര യുഗം,Historic era
ചരിത്രപരമായ അതിർത്തി,Historic frontier
ചരിത്രകാരൻ,Historiographer
ചരിത്രകാരൻ,Historiographer
ചരിത്രരചന,Historiography
ചരിത്രരചന,Historiography
ചരിത്രം,History
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,Hittite empire
വിശുദ്ധ സഖ്യം,Holy Alliance
വിശുദ്ധ നഗരം,Holy city
വിശുദ്ധ നഗരം,Holy city
പുണ്യ സ്ഥലം,Holy land
പുണ്യ സ്ഥലം,Holy land
ഹോളി ലീഗ്,Holy League
ഹോളി ലീഗ്,Holy League
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),Holy Roman Empire (=The Empire)
വിശുദ്ധ കടൽ,Holy Sea
വിശുദ്ധ കടൽ,Holy Sea
വിശുദ്ധ യുദ്ധം,Holy war
വിശുദ്ധ യുദ്ധം,Holy war
ആഭ്യന്തര സർക്കാർ,Home Government
ഹോം ഗാർഡ്,Home Guard
സ്വദേശം,Homeland
ഹോം റൂൾ,Home rule
ഹോം റൂൾ,Home Rule
കൂട്ടം,Horde
കൂട്ടം,Horde
ശത്രു രാജ്യം,Hostile country
ശത്രു ഭൂമി,Hostile land
ചൂടുള്ള പിന്തുടരൽ,hot pursuit
വീട്,House
വീട്,House
പ്രജാസഭ,House of Commons
ഹൗസ് ഓഫ് ലോർഡ്സ്,House of Lords
പ്രതിനിധി സഭ,House of Representatives
ഹ്യൂഗനോട്ടുകൾ,Huguenots
മാനവികത,Humanism
ഹ്യൂമനിസ്റ്റ്,Humanist
നൂറ് യെസ്സർ യുദ്ധം,Hundred Yesrs' War
ഹങ്കർ,Hunker
ഇബാദത്ത് ഖാന (ആരാധനാലയം),Ibadat Khana (House of Worship)
ഐക്കണോക്ലാസ്റ്റ്,Iconoclast
വിഗ്രഹാരാധകൻ,Idolater
ഇലാഹി യുഗം,Ilahi era
നിയമവിരുദ്ധ യുദ്ധം,Illegal war
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,Illuminated manuscript
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,Illustrated manuscript
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,Illustrated manuscript
ഇമാം (ഇമ്മൂം),Imam (Immaum)
ഇമാമത്ത്,Imamate
ഇമാമത്ത്,Imamate
ഇമാംബരഃ,Imambarah
ഇംപീരിയൽ,Imperial
സാമ്രാജ്യത്വ നഗരം,Imperial city
സാമ്രാജ്യത്വം,Imperialism
സാമ്രാജ്യത്വ മുൻഗണന,Imperial preference
അപ്രമാദിത്വം,Impolicy
വഞ്ചകൻ,Impostor
തടവ്,Imprisonment
തടവ്,Imprisonment
കടന്നുകയറ്റം,Incursion
നുഴഞ്ഞുകയറ്റക്കാരൻ,Incursionist
സ്വാതന്ത്ര്യം,Independence
സ്വാതന്ത്യദിനം,Independence day
ഇൻഡിപെൻഡൻസ് ഹാൾ,Independence Hall
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),Indian Amerian (=Red Indian=American Indian)
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,Indian Home Rule League
വ്യവസായ വിപ്ലവം,Industrial Revolution
അവിശ്വാസി,Infidel
അവിശ്വാസി,Infidel
നുഴഞ്ഞുകയറ്റം,Infiltration
നുഴഞ്ഞുകയറ്റക്കാരൻ,Infiltrator
വിവരദാതാവ്,Informant
വിവരദാതാവ്,Informant
വിവരദാതാവ്,Informer
വിവരദാതാവ്,Informer
പ്രവേശനം,Ingress
പ്രവേശനം,Ingress
പ്രവേശനം,Ingress
താമസസ്ഥലം,Inhabitance
നിവാസി,Inhabitant
അനന്തരാവകാശം,Inheritance
അനന്തരാവകാശം,Inheritance
അനന്തരാവകാശം,Inheritance
ലിഖിതം,Inscription
ചിഹ്നം,Insignia
പ്രവേശന ഉപകരണം,Instrument of Accession
സർക്കാരിന്റെ ഉപകരണം,Instrument of Government
കലാപം (കലാപം),Insurgence (insurgency)
വിമതൻ,Insurgent
കലാപം,Insurrection
കലാപം,Insurrection
സംയോജനം,Integration
രേഖകളുടെ സമഗ്രത,Integrity of records
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,Integrity of states
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),Intelligentsia (Intelligentzia)
മദ്ധ്യസ്ഥത,Intercession
മദ്ധ്യസ്ഥൻ,Intercessor
ഇടനിലക്കാരൻ,Intermediary
അന്തർദേശീയത,Internationalism
അന്തർദേശീയത,Internationalism
അന്താരാഷ്ട്രവാദി,Internationalist
ആഭ്യന്തര യുദ്ധം,Internecine war
ഇന്റേണി,Internee
ഇന്റേണി,Internee
ഇന്റേണി ക്യാമ്പ്,Internee camp
അന്തേവാസി,Internment
അന്തേവാസി,Internment
അന്തേവാസി,Internment
ഇന്റർന്യൂൺസിയോ,Internuncio
വ്യാഖ്യാതാവ്,Interpreter
വ്യാഖ്യാതാവ്,Interpreter
വ്യാഖ്യാതാവ്,Interpreter
ഇടപെടൽ,Intervention
ഇന്റസ്റ്റസി,Intestacy
ഇൻറസ്റ്റേറ്റ്,Intestate
കുതന്ത്രം,Intrigue
നുഴഞ്ഞുകയറ്റക്കാരൻ,Intruder
നുഴഞ്ഞുകയറ്റക്കാരൻ,Intruder
നുഴഞ്ഞുകയറ്റം,Intrusion
അധിനിവേശം,Invasion
അധിനിവേശം,Invasion
നിക്ഷേപിക്കുക,Invest
നിക്ഷേപിക്കുക,Invest
നിക്ഷേപിക്കുക,Invest
നിക്ഷേപിക്കുക,Invest
നിക്ഷേപം,Investiture
നിക്ഷേപം,Investiture
നിക്ഷേപം,Investiture
നിക്ഷേപ ചടങ്ങ്,Investiture ceremony
ദേശീയതയോടെ നിക്ഷേപിക്കുക,Invest with nationality
അജയ്യമായ അർമാഡ,Invincible Armada
ലംഘനം (സംസ്ഥാനത്തിന്റെ),Inviolateness (of state)
ലംഘിക്കുന്ന അവസ്ഥ,Inviolate state
അഭേദ്യമായ കോട്ട,Invulnerable castle
ഇരുമ്പ് യുഗം,Iron age
ഇരുമ്പു മറ,Iron curtain
ഇരുമ്പ് കാവൽ,Iron guard
ഇരുമ്പ് റേഷൻ,Iron rations
ഇരുമ്പ് വശങ്ങൾ,Iron sides
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,Iron tipped arrow
ഇസ്ത്മിയൻ ഗെയിമുകൾ,Isthmian games
ജാനിസറി,Janissary
കാവൽക്കാരൻ,Janitor
കാവൽക്കാരൻ,Janitor
ജാവലിൻ,Javelin
ജിം ക്രോ നിയമങ്ങൾ,Jim Crow Laws
ജിങ്കോ,Jingo
ജിങ്കോ,Jingo
ജിങ്കോ,Jingo
ജിങ്കോയിസം,Jingoism
സംയുക്ത പ്രവർത്തനം,Joint action
സംയുക്ത നിയന്ത്രണം,Joint control
ജോയിന്റ് ഒക്യുപെൻസി,Joint occupancy
ജൂറി,Jury
വെറും വ്യവഹാരം,Just cause
സൂക്ഷിക്കുക,Keep
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,Keeper of Archives
കെറ്റിൽ-ഡ്രം,Kettle-drum
പ്രധാന വാക്ക്,Key word
രാജാവ്,King
രാജ്യം,Kingdom
കിംഗ്ലെറ്റ്,Kinglet
കിംഗ് മേക്കർ,King maker
രാജത്വം,Kingship
രാജത്വം,Kingship
അടുക്കള കാബിനറ്റ്,Kitchen cabinet
നൈറ്റ്,Knight
രാജത്വം,Kinghthood
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,Kinghts hospitalers
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,Knights of Saint John
നൈറ്റ് ടെംപ്ലർ,Knight Templar
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),Ku Klux Klan (K.K.K.)
കുമിൻതാങ്,Kumintang
അല്മായ,Laity
ലാൻസ്,Lance
ലാൻസർ,Lancer
പിന്നീട് ഗുപ്തർ,Later Guptas
നിയമാനുസൃത അവകാശി,Lawful heir
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),Lawlessness (=disorder)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),Lawlessness (=disorder)
നിയമപ്രഭുക്കൾ,Law lords
ഭക്തി നിയമം,Law of Piety
ലീഗ് ഓഫ് നേഷൻസ്,League of Nations
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),Legacy (=bequest)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),Legacy (=bequest)
നിയമപരമായ അവകാശി,Legal heir
നിയമാനുസൃതം,Legate
നിയമാനുസൃതം,Legate
നിയമാനുസൃതം,Legate
ഇതിഹാസം,Legend
ഇതിഹാസം,Legend
ലെജിയൻ,Legion
ലെജിയൻ,Legion
ലീജിയൻ ഓഫ് ഓണർ,Legion of Honour
ലെസ് മഹിമ (=ലെസെ മഹിമ),Lese majesty (=lese majeste)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,Lesser states
വിശ്വാസപത്രങ്ങൾ,Letters of credence
ലീജ്-പ്രഭു,Liege-lord
ലീജ് മനുഷ്യൻ,Liege man
ലീജ് മനുഷ്യൻ,Liege man
ജീവപര്യന്തം തടവ്,Life imprisonment
വംശാവലി,Lineage
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,Little Englander
ചെറിയ വാഹനം (=കുറവ് വാഹനം),Little Vehicle (=lesser vehicle)
തീരദേശ സംസ്ഥാനം,Littoral state
ആരാധനക്രമങ്ങൾ,Liturgies
ആരാധനാക്രമം,Liturgy
പ്രാദേശിക വിധേയത്വം,Local allegiance
തദ്ദേശ സ്വയംഭരണം,Local-self government
നീണ്ട പാർലമെന്റ്,Long Parliament
താഴ്ന്ന രാജ്യങ്ങൾ,Low Countries
വിശ്വസ്തൻ,Loyal
സത്യസന്ധത,Loyalty
മച്ചിയവെല്ലിയൻ നയം,Machiavellian policy
മാഗ്ന കാർട്ട,Magna Carta
മാഗ്നം കൺസിലിയം,Magnum Concillium
മലം നിരോധനം,Malum prohibitum
മന്ദമസ്,Mandamus
ജനവിധി,Mandate
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","Mandate, class 'A'"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","Mandate, class 'B'"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","Mandate, class 'C'"
മാൻഡേറ്റ് സിസ്റ്റം,Mandate system
നിർബന്ധിത സംസ്ഥാനം,Mandatory state
മാങ്കണൽ,Mangonel
മാനിഫെസ്റ്റോ,Manifesto
കുതന്ത്രങ്ങൾ,Manoeuvres
മാൻ-ഓഫ്-വാർ,Man-of-war
മനോർ,Manor
മനോർ,Manor
മനുഷ്യശക്തി,Man-power
മനുഷ്യശക്തി,Man-power
മനുമിഷൻ,Manumission
മനുമിത്,Manumit
കൈയെഴുത്തുപ്രതി,Manuscript
കൈയെഴുത്തുപ്രതി,Manuscript
കൈയെഴുത്തുപ്രതി,Manuscript
കൊള്ളക്കാരൻ,Marauder
മാരിടൈം ബെൽറ്റ്,Maritime belt
സമുദ്ര നാഗരികത,Maritime civilization
സമുദ്ര പതാക,Maritime flag
സമുദ്ര ശക്തികൾ,Maritime powers
സമുദ്ര പരമാധികാരം,Maritime soverignty
സമുദ്ര യുദ്ധം,Maritime war
മാർക്വിസ്,Marquis
മാർക്വിസേറ്റ്,Marquisate
പട്ടാള നിയമം,Martial law
ആയോധന മത്സരങ്ങൾ,Martial races
രക്തസാക്ഷി,Martyr
കൂട്ടക്കൊല,Massacre
കുതന്ത്രത്തിന്റെ മാസ്സ്,Mass of manoeuvre
മാസ്റ്റർ-അറ്റ്-ആംസ്,Master-at-arms
ആചാര്യൻ,Master of ceremonies
ഗൃഹനാഥൻ,Master of Household
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,Master of the Horse
റോളുകളുടെ മാസ്റ്റർ,Master of the Rolls
പൊരുത്തം,Match
പൊരുത്തം,Match
മാച്ച്ലോക്ക്,Matchlock
വിവാഹബന്ധം,Matrimonial alliance
മെഡിറ്ററേനിയൻ ശക്തികൾ,Mediterranian powers
മെൻഷെവിക്,Menshevik
കൂലിപ്പടയാളി സൈന്യം,Mercenary army
കൂലിപ്പണിക്കാരൻ,Mercenary soldier
വ്യാപാരി,Merchantman
മധ്യ കാലഘട്ടം,Middle ages
മിഡിൽ ഈസ്റ്റ്,Middle East
മധ്യഭാഗം,Middle passage
മധ്യ പാത,Middle path
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),Middle way (=middle course)
കുടിയേറ്റക്കാരൻ,Migrant
മൈഗ്രേഷൻ,Migration
മൈഗ്രേഷൻ,Migration
മൈഗ്രേഷൻ,Migration
മിലിട്ടറിസം,Militarism
മിലിട്ടറിസം,Militarism
മിലിട്ടറിസം,Militarism
മിലിട്ടറിസം,Militarism
മിലിട്ടറിസ്റ്റ്,Militarist
മിലിട്ടറിസ്റ്റ്,Militarist
സൈനികവൽക്കരണം,Militarization
സൈനികവൽക്കരണം,Militarization
സൈനികവൽക്കരണം,Militarization
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),Military tactician (=tactician)
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),Military tactician (=tactician)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),Military tactics (=tactics)
മിലിഷ്യ,Militia
മിലിഷ്യ,Militia
തെറ്റായ ഭരണം,Misrule
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,Missing link
ദൗത്യം,Mission
ദൗത്യം,Mission
ദൗത്യം,Mission
മിക്സഡ് റേസ്,Mixed race
ആധുനിക ചരിത്രം,modern history
മോഡസ് വിവണ്ടി,Modus vivendi
മൊണാക്കിസം,Monachism
മൊണാർക്ക്,Monarch
മൊണാർക്ക്,Monarch
രാജവാഴ്ച,Monarchism
രാജവാഴ്ച,Monarchism
മൊണാർക്കിസ്റ്റ്,Monarchist
രാജവാഴ്ച,Monarchy
ആശ്രമം,Monastery
ആശ്രമം,Monastery
ആശ്രമം,Monastery
സന്യാസം,Monasticism
സന്യാസം,Monasticism
സന്യാസി,Monk
മാതൃരാജ്യം,Mother country
മാതൃഭൂമി,Motherland
പാർലമെന്റുകളുടെ മാതാവ്,Mother of Parliaments
മുക്കരക്കാർ,Muckrakers
അമ്മാ,Mummy
മ്യൂസിയം,Museum
മസ്കറ്റ്,Musket
മസ്കറ്റിയർ,Musketeer
മസ്കട്രി,Musketry
മസ്കട്രി,Musketry
മസ്റ്റർ മാസ്റ്റർ,Muster master
മസ്റ്റർ-റോൾ,Muster-roll
മസ്റ്റർ-റോൾ,Muster-roll
കലാപം,Mutiny
കലാപ നിയമം,Mutiny Act
നിഗൂഢ കപ്പൽ,Mystery ship
ആഖ്യാനം,Narrative
രാഷ്ട്രം,Nation
സ്വദേശി,Native
തദ്ദേശീയ സംസ്ഥാനം,Native state
പ്രകൃതിവാദം,Naturalism
സ്വാഭാവിക അവകാശങ്ങൾ,Natural rights
നാസി,Nazi
നാസി വിപ്ലവം,Nazi revolution
നാസിസം,Nazism
കിഴക്കിനടുത്ത്,Near East
നീഗ്രോ,Negro
നീഗ്രോഫിൽ,Negrophil
നീഗ്രോഫിലിസം,Negrophilism
നീഗ്രോഫോബിയ,Negrophobia
നിഷ്പക്ഷ,Neutral
നിഷ്പക്ഷ രാജ്യം,Neutral country
പുതിയ കരാർ,New Deal
പുതിയ ലോകം,New World
കുലീനത,Nobility
നോബിൾ,Noble
നോബിൾ,Noble
നാടോടി,Nomad
നാടോടിക്കൂട്ടം,Nomadic horde
നാടോടിസം,Nomadism
ആക്രമണരഹിത ഉടമ്പടി,Non-aggression pact
ആക്രമണരഹിത ഉടമ്പടി,Non-aggression treaty
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,Non-belligerent state
നിസ്സഹകരണം,Non-co-operation
നിസ്സഹകരണ പ്രസ്ഥാനം,Non co-operation movement
ഒബ്ബർ,Obverse
ഒബ്ബർ,Obverse
ഒക്ലോക്രസി (=മൊബോക്രസി),Ochlocracy (=mobocracy)
ഒക്ലോക്രാറ്റ്,Ochlocrat
ഔദ്യോഗിക രേഖ,Official document
പഴയ ലോകം,Old world
ഒലിഗാർക്കി,Oligarchy
ആക്രമണം,Onslaught
തുറന്ന ചർച്ചകൾ,Open negotiation
തുറന്ന ചോദ്യം,Open question
റെക്കോർഡുകൾ തുറക്കുക,Open records
ഓറിയന്റ്,Orient
ഓറിയന്റലിസം,Orientalism
ഓറിയന്റലിസം,Orientalism
ഓറിയന്റലിസ്റ്റ്,Orientalist
ഉത്ഭവം,Origin
ഉത്ഭവം,Origin
അക്ഷരവിന്യാസം,Orthography
ശത്രുതയുടെ പൊട്ടിത്തെറി,Outbreak of hostilities
ഔട്ട്-പോസ്റ്റ്,Out-post
ഓവർ-ലോർഡ്,Over-lord
ഓവർ-റൈഡ്,Over-ride
ഓവർ-റൈഡ്,Over-ride
പേഗൻ,Pagan
പേഗൻ,Pagan
പാഗനിസം,Paganism
പാഗനിസം,Paganism
പഗോഡ,Pagoda
പഗോഡ,Pagoda
പഗോഡ,Pagoda
കൊട്ടാരം കുതന്ത്രങ്ങൾ,Palace intrigues
പാലറ്റിനേറ്റ്,Palatinate
താളിയോല,Palm-leaf
പാം ഞായറാഴ്ച,Palm Sunday
പനേജിറിസ്റ്റ്,Panegyrist
പരിഭ്രാന്തി,Panic
പരിഭ്രാന്തി,Panic
പരിഭ്രാന്തി പരത്തുന്നയാൾ,Panic-monger
പാപ്പാസി,Papacy
പാപ്പാസി,Papacy
പാപ്പാസി,Papacy
പാപ്പാസി,Papacy
പേപ്പൽ കാള,Papal bull
പാപ്പാലിസം,Papalism
പാപ്പാലിസം,Papalism
പാപ്പാലിസ്റ്റ്,Papalist
പേപ്പൽ സംസ്ഥാനം,Papal state
പാപ്പിസം (=പാപ്പിസ്ട്രി),Papism (=papistry)
പാപ്പിസ്റ്റ്,Papist
പാപ്പിറസ്,Papyrus
ഉപമ,Parable
പരമപ്രധാനം,Paramount
പരമാധികാരം (=പരമാധികാരം),Paramountcy (=paramount power)
പരമപ്രധാനിയായ സ്ത്രീ,Paramount lady
പരമനാഥൻ,Paramount lord
കടലാസ്,Parchment
കടലാസ്,Parchment
കടലാസ്,Parchment
ക്ഷമിക്കുക,Pardon
പാർലികൾ,Parleys
പാർലികൾ,Parleys
പാർലമെന്റ് (=പാർലമെന്റ്),Parliament (=parlement)
പാർലമെന്റ്,Parliament
പാർലമെന്റ്,Parliament
പാർലമെന്റ്,Parliament
പാർലമെന്റ് നിയമം,Parliament Act
പാർലമെന്റേറിയൻ,Parliamentarian
പാർലമെന്റേറിയൻ,Parliamentarian
പാർലമെന്ററി ഏജന്റ്,Parliamentary agent
പാർനെലിസം,Parnellism
പരോൾ,Parole
പരോൾ,Parole
പാരിസൈഡ്,Parricide
പാരിസൈഡ്,Parricide
പക്ഷപാതപരമായ,Partisan
പക്ഷപാതപരമായ,Partisan
പക്ഷപാതപരമായ,Partisan
കടന്നുപോകുക,Pass
പാസ് വേഡ് (=വാച്ച് വേഡ്),Pass word (=watch word)
പാത്രിയർക്കീസ്,Patriarch
പാത്രിയർക്കീസ്,Patriarchs
പട്രീഷ്യൻ,Patrician
പിതൃസ്വത്ത്,Patrimony
പാക്സ് ബ്രിട്ടാനിക്ക,Pax Britannica
പാക്സ് റൊമാന,Pax Romana
വംശാവലി,Pedigree
വംശാവലി,Pedigree
പെഡിഗ്രിഡ് വ്യക്തി,Pedigreed person
സമപ്രായക്കാരൻ,Peer
സമപ്രായക്കാരൻ,Peer
പീരേജ്,Peerage
പീരേജ്,Peerage
പീരേജ്,Peerage
അയർലണ്ടിലെ സമപ്രായക്കാർ,Peers of Ireland
സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ,Peers of Scotland
പെനിൻസുലർ പ്രചാരണം,Peninsular Campaign
പെനിൻസുലർ യുദ്ധം,Peninsular war
പെനന്റ്,Pennant
പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ),People's Charter (=National Charter)
ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്),People's front (=popular front)
വഞ്ചന,Perfidy
കാലഘട്ടം,Period
കാലഘട്ടം,Period
ചുറ്റളവ്,Periphery
സ്ഥിരമായ സെറ്റിൽമെന്റ്,Permanent Settlement
വറ്റാത്ത ഫൈഫ്,Perpetual fief
ഫാലാൻക്സ്,Phalanx
ഫാലാൻക്സ്,Phalanx
ഫറവോൻ,Phraoh
ചിത്രഗ്രാം,Pictogram
ചിത്രഗ്രാഫ്,Pictograph
ചിത്രഗ്രാഫ്,Pictograph
തീർത്ഥാടകൻ,Pilgrim
തീർത്ഥാടക പിതാക്കന്മാർ,Pilgrim fathers
കൊള്ള,Pillage
കൊള്ള,Pillage
സ്തംഭം,Pillar
സ്തംഭ ശാസനകൾ (അശോകന്റെ),Pillar Edicts (of Ashoka)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),Pillar Edicts (of Ashoka)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),Pillar Edicts (of Ashoka)
കടൽക്കൊള്ളക്കാരൻ,Pirate
കടൽക്കൊള്ളക്കാരൻ,Pirate
പിച്ചവെച്ച യുദ്ധം,Pitched battle
പ്ലോട്ട്,Plot
പോളിസ്,Polis
പോളിസ്,Polis
രാഷ്ട്രീയക്കാരൻ,Politarch
രാഷ്ട്രീയ ഏജന്റ്,Political Agent
രാഷ്ട്രീയ അഭയം,Political asylum
രാഷ്ട്രീയ താമസക്കാരൻ,Political Resident
രാഷ്ട്രീയ ഭീകരത,Political terrorism
തിരഞ്ഞെടുപ്പ് നികുതി,Poll tax
പോണ്ടൂൺ,Pontoon
പ്രീമിയർ,Premier
പ്രീമിയർ,Premier
പ്രീമിയർഷിപ്പ്,Premiership
അധ്യക്ഷസ്ഥാനം,Presidency
അധ്യക്ഷസ്ഥാനം,Presidency
പ്രസിഡന്റ്,President
പ്രസിഡന്റ്,President
പ്രെസിഡിയം,Presidium
പ്രധാന മന്ത്രി,Prime Minister
പ്രൈമോജെനിച്ചർ,Primogeniture
രാജകുമാരൻ,Prince
രാജകുമാരൻ,Prince
പ്രിൻസ് ബിഷപ്പ്,Prince Bishop
പ്രിൻസ് കൺസോർട്ട്,Prince Consort
രാജകുമാരൻ റീജന്റ്,Prince Regent
പിൻസ് റെഗ്നന്റ്,Pince regnant
രാജകുമാരി റീജന്റ്,Princess Regent
രാജകുമാരി,Princess Royal
പ്രിൻസിപ്പാലിറ്റി,Principality
പ്രിൻസിപ്പാലിറ്റി,Principality
പ്രിൻസിപ്പാലിറ്റി,Principality
സമ്മാനം,Prize
സമ്മാനം,Prize
സമ്മാന തുക,Prize money
പ്രൊഫഷണൽ സൈനികൻ,Professional soldier
വാഗ്ദാനം ചെയ്യുക,Promise
പ്രൊമോണ്ടറി കോട്ട,Promontory fort
സംരക്ഷിക്കുക,Protectorate
സംരക്ഷിക്കുക,Protectorate
സംരക്ഷിക്കുക,Protectorate
പ്രൊട്ടേജ്,Protégé
പ്രൊവെനൻസ്,Provenance
പ്രൊവെനൻസ്,Provenance
പ്രൊവെനൻസ് സിസ്റ്റം,Provenance system
പ്രോ-സയണിസ്റ്റ്,Pro-zionist
പൊതു ശത്രു,Public enemy
പൊതു ശത്രു,Public enemy
പങ്കുകൾ,Punctations
പ്യൂണിക് യുദ്ധങ്ങൾ,Punic wars
പ്യൂരിറ്റൻ,Puritan
പുഷ്,Putsch
ക്വാഡ്രിഗ,Quadriga
നാലിരട്ടി സഖ്യം,Quadruple alliance
ക്വാക്കർ,Quaker
രാജ്ഞി,Queen
രാജ്ഞി പത്നി,Queen consort
രാജ്ഞി സ്ത്രീധനം,Queen dowager
ക്വീൻഡം,Queendom
ക്വീൻഡം,Queendom
അമ്മ രാജ്ഞി,Queen mother
രാജ്ഞി രാജകുമാരി,Queen regnant
ക്വിസ്ലിംഗ്,Quisling
ക്വിസ്ലിംഗ്,Quisling
വാടക ഉപേക്ഷിക്കുക,Quit rent
ആവനാഴി,Quiver
ക്വോ വാറന്റോ,Quo warranto
റേസ്,Race
വംശീയ മേധാവിത്വം,Racial supremacy
റാക്ക്,Rack
റാക്ക്,Rack
മിന്നല് പരിശോധന,Raid
മിന്നല് പരിശോധന,Raid
കൊത്തളം,Rampart
കൊത്തളം,Rampart
റാൻസക്ക്,Ransack
മോചനദ്രവ്യം,Ransom
മോചനദ്രവ്യം,Ransom
നാശം,Ravage
നാശങ്ങൾ,Ravages
സാമ്രാജ്യം,Realm
പിൻ ഗാർഡ്,Rear guard
പിൻ ഗാർഡ് പ്രവർത്തനം,Rear guard action
വിമത,Rebel
കലാപം,Rebellion
കലാപത്തിന്റെ അംഗീകാരം,Recognition of insurgency
പുനർനിർമ്മാണം,Reconduction
രഹസ്യാന്വേഷണം,Reconnaissance
പുനർനിർമ്മാണം,Reconstruction
രേഖപ്പെടുത്തുക,Record
റെക്കോർഡ് ഓഫീസ്,Record office
റിട്ടയർമെന്റ് റെക്കോർഡ്,Record retirement
