Marathi,Kannada
साइटोप्लाझम,ಸೈಟೋಪ್ಲಾಸಂ
कोबी,ಎಲೆಕೋಸು
कॅक्टस,ಕಳ್ಳಿ
कॅलेंडुला,ಕ್ಯಾಲೆರುಲಾ
कॅनरी गवत (फालारिस),ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್)
कॅन्ना,ಚಾಚು
कॅपरिस,ಗಾಡಿ
शिमला मिर्ची,ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ
कारंबोला,ಹಳ್ಳಿಯ
कारपा,ಗಡ
वेलची,ಏಲಕ್ಕಿ
कार्नेशन,ಕುರಚನೆ
गाजर,ಗಡಿ
काजू,ಗೋಡಂಬಿ ಕಾಯಿ
कॅसिया,ಕಸ
एरंडेल,ಕಾಸ್ಟಾರಿ
फुलकोबी,ಹೂಕೋಸು
भाजी किंवा कोशिंबीर बनवण्यासाठी उपयुक्त अशी एक वनस्पती,ಕೋಲಾಹಲ
शॅमक,ಚಕ್ಷಾಕ್
चेनोपोडियम,ಚೆನೊಪೋಡಿಯಂ
चेरी टोमॅटो,ಚೆರ್ರಿ ಟೊಮೆಟೊ
चेरी,ಚೆರ್ರಿ
"चणा, हरभरा","ಕಡಲೆ, ಗ್ರಾಂ"
मिरची,ಚಿಲ್ಲರೆ
चीन टर्पेन्टाईन ट्री,ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ
चाऊ-चाऊ,ಚೌ ಚೌ
क्रिसॅन्थेमम,ಕ್ರೈಸಾಂಥೆಮಮ್
"चुफा, पृथ्वी बदाम","ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ"
सिचरी,ನಾಚಿಕೆಗೇಡಿನ
दालचिनी,ದಾಲ್ಚಿನ್ನಿ
सिट्रॉन,ಸಿಟ್ರಾನ್
सिट्रोनेला गवत,ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು
चमेली चढणे,ಜಾಸ್ಮಿನ್
लवंग,ಲವಂಗ
क्लस्टर बीन,ಚೂರು ಹುರುಳಿ
कोको,ಕೋಕಾ
नारळ,ತೆಂಗಿನ ಕಾಯಿ
कॉफी,ಕಾಫಿ
कोलियस,ಕೊಲಿಯಸ್
कोलोकेशिया,ಕೊಲೊಕಾಸಿಯಾ
"कोलोसिंथ, कडू सफरचंद","ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು"
सामान्य पर्स्लेन,ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್
कोथिंबीर,ಕೊತ್ತದ
कापूस,ಹತ್ತಿ
गायी,ಹಸುರು
क्यूबब,ಘನ
काकडी,ಸೌತೆಕಾಯಿ
कुकर्बिट्स,ಕಸಾಯಿಟಿಗಳು
जिरे,ಜೀರಿಗೆ
करी पान,ಕರಿ ಎಲೆ
सीताफळ,ಸೀತಾಫಲ
कॅप्सूल बोरर,ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ
सुरवंट,ಕ್ಯಾಟರ್ಪಣಿ
लिंबूवर्गीय सायला,ಸಿಟ್ರಸ್ ಸೈಲಾ
क्रिकेट,ಕ್ರಿಕೆಟ
कावळा,ಕಾಗೆ
जंत कट करा,ಕತ್ತರಿಸಿದ ಹುಳು
डेअरी,ಡೈರಿ
दुग्धशाळा,ಹೈನುಗಾರಿಕೆ
धरण,ಅಣೆಕಟ್ಟು
दिवस-तटस्थ,ಹದಿಮಾರದ
फुलांच्या नंतरचे दिवस,ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ
पूर्ण मोहोर नंतरचे दिवस,ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ
डीब्लोसमिंग,ಸ ೦ ಗೀತ
Decalcification,ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್
डिकंट,ಕುಶಲ
क्षय,ಕೊಳೆ
पाने गळणारा,ಪತನಶೀಲ
दशांश,ದಶಮಾನ
कमतरता,ಕೊರತೆ
डिफ्लोकुलेशन (माती),ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು)
डिफ्लोरेशन,ವಿಲೋಮೀಕರಣ
डीफोलिएशन,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
जंगलतोड,ಅರಣ್ಯ ಪರೀಕ್ಷೆ
अध: पतन,ಅವನತಿ
अधोगती,ಅವನತಿ
पदवी दिवस,ಪದವಿ ದಿನಗಳು
पदवी,ಪದ
Dehiscence,ಬಿರಡೆ
डीहुलिंग,ಕಂಠಪಾಯೀಯ
डीहुस्किंग,ಕಂಠಪಾಯ
डिहायड्रेशन,ನಿರ್ಜಲೀಕರಣ
डिहायड्रेटर,ನಿರ್ಜಲೀಕರಣಕಾರ
मागणी,ಬೇಡಿಕೆ
विकृती,ಅನುಗ್ರಹಿಸುವ
नकार,ಕೈಬಿಡುವುದು
ठेव,ಠೇವಣಿ
ठेव,ಶೇಖರಣೆ
घसारा डेसालिनायझेशन,ಸವಕಳಿ ಡಸಲೀಕರಣ
Desiccation,ನಿರ್ದಯತೆ
डिझाइन,ವಿನ್ಯಾಸ
Descicator,ಸೊಬಗು
निराश,ಹಣೆ ಹಾಕುವುದು
Desuckering,ಹದಗೆಟ್ಟ
Desynapsis,ಒಂದು ಬಗೆಯ ಉಳ್ಳ
डेटासेल,ಬಂಧಿಸು
Detasseling,ಬಂಧಿಸುವ
निर्धारक,ನಿರ್ಣಾಯಕ
अवमूल्यन,ಅಪಮೌಲ್ಯೀಕರಣ
Devegetation,ವಾಗ್ದಾನ
विचलन,ವಿಚಲನ
डायड,ಭಗ್ನಾವಸ್ಥೆ
निदान,ರೋಗನರಣೆ
डिचोगामी,ದ್ವಂದ್ವ
द्वैधविज्ञान,ದ್ವಂದ್ವಾರ್ಥತೆ
डिकोटिल्डन (बियाणे),ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ)
मरणार (रोग),ಡೈ ಬ್ಯಾಕ್ (ರೋಗ)
प्रसार,ಪ್ರಸರಣ
पचनक्षमता,ಜೀರ್ಣವಾಗುವಿಕೆ
डायहायब्रिड,ಹಿಂಸಾತ್ಮಕ
डिक (डायक),ಡೈಕ್ (ಡೈಕ್)
सौम्य,ತನೂಸಿಗೊಳಿಸು
डायओसियस,ದೈವಭಕ್ತ
डिप्लोइड,ಪದಗಳ
डिप्लोइड,ಪದಗಳ
डिप्लोमा,ರಾಜಗೀತೆ
डिसबुडिंग,ಮೊಂಡುತನ
डिस्किंग,ಪಳಗಾಗಿಸುವುದು
सूट,ರಿಯಾಯಿತಿ
निर्जंतुकीकरण,ಸೋಂಕುಗಳೆತ
फैलाव,ಪ್ರಸರಣ
प्रसार,ಪ್ರಸಾರ
विविधता,ವೈವಿಧ್ಯೀಕರಣ
विविध शेती,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
डीएनए शिडी,ಡಿಎನ್‌ಎ
डीएनए रिसेप्टर,ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ
डॉकगेज,ಗಲಾಟೆ
प्रबळ,ಪ್ರಬಲ
सुप्तता,ಸುಸ್ತಾಗುವಿಕೆ
डोस,ಪ್ರಮಾಣ
डबल सिग्मॉइड वक्र,ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್
मसुदा (मसुदा),ಕರಡು (ಕರಡು)
निचरा,ಹರಿಸುತ್ತವೆ
ड्रेनेज,ಚರಂಡ
काढा,ಸೆರೆ
भिजत,ತೇವಗೊಳಿಸುವಿಕೆ
ड्रेसिंग (बियाणे),ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ)
ड्रिल (एन.),ಡ್ರಿಲ್ (ಎನ್.)
ड्रिलिंग (एजी. इंजी),ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್)
ड्रिलिंग (अ‍ॅग्रोनॉमी),ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ)
ठिबक सिंचन,ಹನಿ ನೀರಾವರಿ
ड्रायलँड शेती,ಒಣಭೂಮಿ ಕೃಷಿ
धूळ,ಧೂಳು
डस्टर,ಡಸ್ಟರ್
धूळ,ಧೂಳು
बटू,ಕುಬ್ಜ
बौने पिरॅमिड,ಕುಬ್ಜ ಪಿರಮಿಡ್
बौने,ಕುಬ್ಜ
डेझी,ಜಿಗಿಯದ
तारखा,ದಿನಾಂಕಗಳು
दिवस चमेली,ಹಗಲಿನ ಮಲ್ಲಿಗೆ
बडीशेप,ಸಬ್ಬರ್
दीननाथ गवत,ದನಾಣ ಹುಲ್ಲು
डॉडर,ಗಡೀಪಾರು
"डूब गवत, बर्म्युडा गवत","ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು"
ड्रूस,ಜಿಗಿ
कोरडे आले,ಒಣ ಶುಂಠಿ
डीफोलिएटिंग बीटल,ಜೀರುಂಡೆ
ड्रोन,ಡ್ರೋನ್
बदक,ಬಾತುಕೋಳಿ
पर्यावरणशास्त्र,ಪರಿಸರ ವಿಜ್ಞಾನ
इकोनोमेट्रिक्स,ಅರ್ಥಮಾಪಕ
आर्थिक कार्यक्षमता,ಆರ್ಥಿಕತೆ
इकोटाइप,ಜೀವರ ರೂಪ
एक्टोट्रॉफिक,ಮೇಲ್ನೋಟದ
ईडाफिक,ಎದೆಗುಂದಿದ
एडॉफोलॉजी,ಹದುದೋಲನಶಾಸ್ತ್ರ
कडा,ಅಂಚು
खाद्य भाग,ಖಾದ್ಯ ಭಾಗ
मागणीची लवचिकता,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
उत्पादनाची लवचिकता,ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
इलेक्ट्रोलिसिस,ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ
इलेक्ट्रोफोरेसीस,ವಿದ್ಯುನ್ಮವತೆ
Eluviation,ಎಲುಮೆ
Emasculator,ಇಂಗಲ
तटबंदी,ಕಳೆಯುವುದು
गर्भ,ಭ್ರೂಣ
गर्भशास्त्र,ಭ್ರೂಣಶಾಸ್ತ್ರ
उदय,ಹೊರಹೊಮ್ಮುವಿಕೆ
इमल्सीफायर,ಎಮಲ್ ಆಗಿಸುವಿಕೆ
अंतर्जात,ಅಂತರ್ವರ್ಧಕ
एंडोमिटोसिस,ಎಂಡೋಮಿತಾಪರಿ
एंडोपारासाइट,ಎಂಡೋಪರಾಸೈಟ್
एंडोस्पर्म,ಎಂಡೋಸ್ಪರೆ
उपक्रम,ಉದ್ಯಮ
एंटोमोलॉजी,ಕೀಟಶಾಸ್ತ್ರ
वातावरण,ವಾತಾವರಣ
सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,ಕಿಣ್ವ
एपिकोटिल ग्राफ्टिंग,ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ
एपिफाइट,ವಿಪತ್ತಿನ
इक्विटी,ಸಮಾನತೆ
निर्मूलन,ನಿರ್ಮೂಲನೆ
आवश्यक पोषक घटक,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
अंदाज,ಅಂದಾಜು
Etiolation,ವಿವರ್ಣೀಕರಣ
युजेनिक,ಸುಳ್ಳೆ
मूल्यांकन,ಮೌಲ್ಯಮಾಪನ
बाष्पीभवन,ಆವಿಯಾಗುವಿಕೆ
बाष्पीभवन,ಕಂದವ್ಯ-ಹರಡುವಿಕೆ
सदाहरित क्रांती,ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ
सदाहरित,ನಿತ್ಯಹರಿದ್ವರ್ಣದ
उत्क्रांती,ವಿಕಸನ
अबकारी,ಅಚ್ಚಿಕೆ
थकवा (प्रजननक्षमता),ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ)
शोषण,ಶೋಷಣೆ
अन्वेषण,ಪರಿಶೋಧನೆ
एक्सट्र्यूजन,ಹೊರಹಾಕುವುದು
डोळा (सुगेरकेन/बटाटा),ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ)
खाद्यतेल पाइन,ಖಾದ್ಯ ಪೈನ್
"हत्ती पाय, याम","ಆನೆ ಕಾಲು, ಯಾಮ್"
निलगिरी,ನೀಲಗಿರುವ
गांडूळ,ಎರೆಹುಳು
कीटकशास्त्रज्ञ,ಕೀಟಶಾಸ್ತ್ರಜ್ಞ
पर्यावरणवादी,ಪರಿಸರವಾದಿ
घटक,ಅಂಶ
घटक उत्पादकता,ಅಂಶ ಉತ್ಪಾದಕತೆ
फॅक्टरेज,ಅಂಶ
फॅक्टोरियल ब्लॉक डिझाइन,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
शिक्षक,ಬೋಧನಕಾರಿ
पडझड,ಪಾಳುಕಾಯಿ
कुटुंब,ಕುಟುಂಬ
शेती मूल्यांकन,ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ
शेती बजेट,ಕೃಷಿ ಬಜೆಟ್
शेती व्यवसाय,ಕೃಷಿ ವ್ಯಾಪಾರ
शेती नियोजन,ಕೃಷಿ ಯೋಜನೆ
शेतकरी,ರೈತ
शेती,ಕೃಷಿ
Fasciaction,ಸ ೦ ಭವಿಸೆ
Fecundation,ಫಲೀಕರಣ
किण्वन,ಹುದುಗುವುದು
सुपीकता,ಫಲವತ್ತತೆ
खत,ಗೊಬ್ಬರ
खताची कार्यक्षमता वापरा,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
तंतुमय,ನಾರಿನ
फील्ड,ಹೊಲತು
फील्ड क्षमता,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ
फील्ड प्रात्यक्षिक,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
निर्धारण,ಸ್ಥಿರೀಕರಣ
पूर,ಪ್ರವಾಹ
प्रवाह चित्र,ನಿರ್ವಹಣಾ ಚಿತ್ರ
अन्न मूल्य,ಆಹಾರ ಮೌಲ್ಯ
चारा (चारा),ಮೇವು (ಮೇವು)
अंदाज,ಮುನ್ಸೂಚನೆ
वन,ಅರಣ್ಯ
वनीकरण,ಅರಣ್ಯೀಕರಣ
फ्रॉन्ड,ಚೂರು
फ्रॉस्ट प्रतिरोधक,ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್
दंव,ಮುನಗಳ
गोठलेले (फळ आणि भाजी),ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ)
फ्रुकिफिकेशन,ಜಡನಾಗಿಸುವಿಕೆ
फळ थेंब,ಹಣ್ಣಿನ ಹನಿ
फळ-सेट (फळांची सेटिंग),ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್)
धूर,ಹೊಗಳಿಕೆ
बुरशीनाशक,ಶಿಲೀಂಧ್ರನಾಶಕ
बुरशीवादी,ಶಿಲೀಂಧ್ರ ರೋಗದ
बुरशीचे,ಶಿಲೀಂಧ್ರ
Furo,ಗಡಿ
फ्यूजन,ಸಮ್ಮಿಳನ
अस्पष्ट,ಗುಟ್ಟು
अस्पष्ट,ಅಸ್ಪಷ್ಟ
"एका जातीची बडीशेप, बडीशेप","ಫೆನ್ನೆಲ್, ಅನೈಸ್"
मेथी,ಮೆಂತ್ಯದ
अंजीर,ಅಂಜೂರ
बोटा बाजरी,ಬೆರಳು ರಾಗಿ
अग्निशामक बुश,ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್
जंगलाची ज्योत,ಅರಣ್ಯದ ಜ್ವಾಲೆ
फ्रेंच बीन,ಫ್ರೆಂಚ್ ಹುರುಳಿ
पिसू,ಅಲ್ಪಬೆಲೆಯ
कोल्हा,ನರಿ
फळ माशी,ಹಣ್ಣು ನೊಣ
पित्त (हॉर्ट),ಗಾಲ್ (ಹಾರ್ಟ್)
गेमेट,ಗಮೀಟು
बाग,ತೋಟ
गेज (पाणी),ಗೇಜ್ (ನೀರು)
जीन बँक,ಜೀನ್ ಬ್ಯಾಂಕ್
जीन टॅगिंग,ಜೀನ್ ಟ್ಯಾಗಿಂಗ್
जीनोलॉजी,ವಂಶದ ಶಾಸ್ತ್ರ
अनुवांशिक नकाशा,ಆನುವಂಶಿಕ ನಕ್ಷೆ
अनुवांशिक,ಆನುವಂಶಿಕ
जीनोम,ಜಿನೋಮ್
जीनोमिक लायब्ररी,ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ
जीनोमिक्स,ಜೀನೊಮಿಕ್ಸ್
जीनोटाइप,ಜೀನೋಟೈ
जीनोटाइप,ಜೀನೋಟೈ
वंश,ಕುಲ
वंश,ಕುಲ
अंकुर,ಸೂಕ್ಷ್ಮಾಣು
जंतुनाशक,ರೋಗಾಣು
उगवण,ಮೊಳಕೆ
जर्मप्लाझम,ನೆಲಮಾಳಿಗೆ
गिब्बरेलिक acid सिड,ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ
जिनिंग,ಗಿಲು
ग्लूम,ಹಲ್ಲು
ग्लूटीनस,ಅಂಟಂಟಾದ
ग्लायकोलिसिस,ಗ್ಲೈಕೋಲಿಸಂ
Gneiss,ಗ್ನಿಸ್
सुवर्ण क्रांती,ಸುವರ್ಣ ಕ್ರಾಂತಿ
ग्रेडिंग,ಶ್ರೇಣಗೀತೆ
कलम केलेला वनस्पती,ಕಸಿಮಾಡಿದ ಸಸ್ಯ
कलम-विसंगत,ನಾಟಿ-ಸಂಯೋಜನೀಯ
ग्रॅना,ಗಾರ್ಟರಿ
ग्रॅन्युलेशन,ಹರಳಾಗುವಿಕೆ
ग्रीन खत,ಹಸಿರು ಗೊಬ್ಬರ
हरित क्रांती,ಹಸಿರು ಕ್ರಾಂತಿ
वाढ आणि विकास,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
गमोसिस,ಗುರು ರಾಶಿ
गायनोडिओसियस,ವೇಷಭೂಷಣವಾದ
पित्त नट,ಗೋಲು ಕಾಯಿ
लसूण,ಬೆಳ್ಳುಳ್ಳಿ
गर्बेरा,ಕಸ
Gherkin,ಗೆರ್ಕಿನ್
आले,ಶುಂಠಿ
ग्लॅडिओलस,ಹೊಳಪು
बकरी तण (एजराटम),ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್)
द्राक्षफळ,ದ್ರಾಕ್ಷಿಹಣ್ಣು
द्राक्षे,ದ್ರಾಕ್ಷಿ
हिरवा हरभरा,ಹಸಿರು ಗ್ರಾಂ
ग्रेव्हिया,ದಹನ
शेंगदाणे,ನೆಲಗಡಲೆ
पेरू,ಸೀಬೆಹಣ್ಣು
गिनिया गवत,ಗಿನಿಯಾ ಹುಲ್ಲು
पित्त मिज,ಗಾಲ್ ಮಿಡ್ಜ್
गवत हॉपर,ಹುಲ್ಲು ಹಾಪರ್
Gondhy बग,ಗುಂಡಿ ದೋಷ
सवय,ಅಭ್ಯಾಸ
गारा,ಆಲಿಕಲ್ಲು
केशरचना,ಕೂದಲು
हॅलोफाइट,ಮೆರುಗು
हॅरो,ಕುಣಿಸು
कापणी निर्देशांक,ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ
कापणी,ಕೊಯ್ದು
कापणी,ಕೊಯ್ಲು
हॅच,ಮೊಲ
गवत,ಹುಳು
गवत,ಹುಲಿಗೆ
गवत,ಹುಲ್ಲುಗಾವಲು
धुके,ಮಬ್ಬು
हेझी,ಮಸುಕಾದ
प्रमुख (कृषी),ತಲೆ (ಕೃಷಿ)
प्रमुख (चॅनेलचे),ತಲೆ (ಚಾನಲ್)
मागे जात आहे,ಹಿಂದಿರುಗುವುದು
हेज,ತುತ್ತೂರಿ
हेजिंग,ಹೆಡ್ಜಿಂಗ್
हेलिक्स,ಹೆಲಿಕ್ಸ್
हेमॅटाइट,ರಕ್ತನಾಳ
औषधी वनस्पती,ಸಸ್ಯ
हर्बेरियम,ಗಿಡದಂತಿ
औषधी वनस्पती,ಸಸ್ಯನಾಶಕ
आनुवंशिकता,ಅನರ್ಹತೆ
आत्मीयता,ಪತ್ನಣೀಯತೆ
हर्माफ्रोडाइट,ಹರ್ಮ್ರೋಡೈಟ್
हेटरोक्रोमॅटिक,ಭಿನ್ನ ವಾಚ್
हेटरोफर्टिलायझेशन,ಭಿನ್ನಾಭಿಪ್ರಾಯ
हेटरोसिस,ಭಿನ್ನತೆ
हेटरोसोम,ಭಿನ್ನಾಭಿಪ್ರಾಯ
हेटरोट्रोफ,ಭಿನ್ನತೆ
हेक्साप्लोइड,ರಕ್ತಸಂಬಂಧಿ
हायबरनेट,ಹೈಬರ್ನೇಟ್ ಮಾಡು
उच्च घनतेची लागवड,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
हिल (तांदूळ),ಬೆಟ್ಟದ
हिस्टोग्राम,ಹಂದಿಯ ಕುರಿತ
हिटेक फलोत्पादन,ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ
पोळे,ಜೇನುಗೂಡು
होईंग,ಹಂದಿಯ
होल्डिंग,ಹಿಡಿದು
होम फार्म,ತೋಟ
होमिओस्टॅसिस,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
होमस्टीड,ಗೃಹ ಹೋಳು
एकसंधपणा,ಏಕರೂಪತೆ
एकसंध,ಏಕರೂಪದ
होमोलोगस,ಮಾಮೋಲಿಕಸ್
होमोझीगोटे,ಅಖಂಡ
हॉपर,ಕುಳಿ
होरायझन,ದಿಗಂತಿ
बागायती पिके,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
बागायती,ತೋಟಗಾರಿಕೆ
हॉर्टी-सिल्वी खेडूत शेती,ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ
होस्ट,ಅತಿಥೆಯ
गरम पाण्याचे उपचार,ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ
हुल,ಹಲ್
आर्द्रता,ಆರ್ದ್ರತೆ
बुरशी,ಸಜ್ಜು
भुंगा,ಹೊಟ್ಟು
हस्कर,ಹಸ್ಕರ್
हस्किंग,ಹೊಳಪುಳ್ಳ
संकरित,ಸಂಕರಜದ
संकरीत,ಸಂಕರಜತೆ
हायड्रेशन,ಜಲಸಂಚಯ
हायड्रोलॉजी,ಜಲವಿಜ್ಞಾನ
हायड्रोलिसिस,ಜಲವಿಚ್ysisೇದನೆ
हायड्रोमीटर,ಜಲಮಾಪಕ
हायड्रोफिलस,ಜಲಪಕ್ಷದ
हायड्रोपोनिक्स,ಜಲಸಂಪರ್ಕ
हायड्रोस्फीअर,ಜಲಾವರಣ
हायड्रोस्कोपीसीटी,ಜಲಸಮತಿ
हायपरपॅरासाइट,ಅತ್ಯಲ್ಪ
हायपरप्लासिया,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
हायफा,ಜರಡಿ
हायपोकोटाइल,ಬಲಿಷ್ಠಿ
हायपोथेसिस,ಕಲ್ಪನಾಶಕ್ತಿ
हिस्टेरिसिस (पाणी),ಗರ್ಭಕಂಠ (ನೀರು)
हेझेल नट,ಹಜೆಲ್ ಕಾಯಿ
भांग,ಸೆಣಬಿನ
हेनबेन,ಕೋಳಿ
मेंदी,ಗೋರಂಟಿ
हिबिस्कस,ದಾಸವಾಳಿ
हॉप,ಹಾಪ್
घोडा हरभरा,ಕುದುರೆ ಗ್ರಾಂ
घोडा-डोळा-बीन,ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ
मधमाशी,ಜೇನು ನೊಣ
हॉपर,ಕುಳಿ
बागायती,ತೋಟಗಾರಿಕೆ
हायड्रोलॉजिस्ट,ಜಲವಿಜ್ಞಾನಿ
सिटू ग्राफ्टिंग मध्ये,ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ
ग्लासमध्ये,ವಿಂಟ್ರೊದಲ್ಲಿ
व्हिव्हो मध्ये,ವಿವೋದಲ್ಲಿ
अंदाधुंदी,ತಗ್ಗಿಸದ
कीटक,ಕೀಟ
कीटक कीटक,ಕೀಟ ಕೀಟ
कीटक,ಕೀಟಸಾಮಾನ್ಯ
कीटकनाशक,ಕೀಟನಾಶಕ
कीटकनाशक,ಕೀಟಭಾರಿಯ
इन्सोलेशन,ಬಿಸಿಲು
अघुलनशील,ಬಿಡಿಸಲಾಗದ
इन्स्टार (कीटक),ಇನ್ಸ್ಟಾರ್ (ಕೀಟ)
इन्सुलेटर,ನಿರಂಕುಶಾಧಿಕಾರಿ
एकात्मिक रोग व्यवस्थापन,ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ
एकात्मिक पोषक व्यवस्थापन,ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ
एकात्मिक कीटक व्यवस्थापन,ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ
तीव्रता,ತೀವ್ರಗೊಳಿಸುವಿಕೆ
गहन,ತೀವ್ರ
इंटरपॉप,ಅಂತರ್ರೋಗ
परस्परसंवाद (परस्परसंवाद),ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ)
व्याज,ಆಸಕ್ತಿ
इंटर्नोड,ಅಂತರಪರ್ -ಆವರಣ
इंटरफेस (सेल विभाग),ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ)
इंटरपोलेशन,ರಾಕ್ಷಸ
आंतर-वृद्ध,ಅಂತರ್ರೋಗದ
यादी,ದಾಸ್ತಾನು
उलटा,ವಿಪರ್ಯ
Incocre,ಆಕ್ರೋಶ
आयन,ಅಯಾನು
इरिडिएशन,ವಿಕಿರಣ
सिंचन,ನೀರಾವರಿ
आयएसओ les लेल्स,ಐಸೊ ಆಲೀಲ್ಸ್
आयएसओ उत्पादन वक्र,ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್
आयसोबार,ಐಸೋಬಾರ್
Isogamy,ಐಸೊಗಾಮಿ
अलगाव अंतर,ಪ್ರತ್ಯೇಕತೆ
आयसोप्लॉइड,ಸಮೋಪ್ಸುಯು
आयसोक्वांट,ಲೋಕದ
समस्थानिक,ಐಸೋಟೋಪ್
भारतीय बर्च,ಭಾರತೀಯ ಬರ್ಚ್
भारतीय निळा पाइन,ಭಾರತೀಯ ನೀಲಿ ಪೈನ್
भारतीय चेरी,ಭಾರತೀಯ ಚೆರ್ರಿ
भारतीय जुनिपर,ಭಾರತೀಯ ಜುನಿಪರ್
भारतीय किनो वृक्ष,ಭಾರತೀಯ ಕಿನೋ ಮರ
भारतीय लॉरल ट्री,ಭಾರತೀಯ ಲೌರಲ್ ಮರ
भारतीय वेडा,ಭಾರತೀಯ ಹುಚ್ಚು
भारतीय मॅडलर,ಭಾರತೀಯ ಹುಚ್ಚು
भारतीय पोडो फिलम,ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್
इंडिगो,ಇಂಡಿಗೊ
इटालियन बाजरी,ಇಟಲಿಯ ರಾಗಿ
आयव्हरी ट्री,ದಂತ ಮರ
आयव्ही गॉर्ड/लिटल लबाडी,ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ
गूळ,ನುಗ್ಗಿ
जपोनिका तांदूळ,ಜಪೋನಿಕಾ ಅಕ್ಕಿ
जॅसिड,ಜಲಾರತಿ
जावानिका तांदूळ,ಜಾವಾನಿಕಾ ಅಕ್ಕಿ
