Tamil,English
சட்டவிரோத போர்,Illegal war
ஒளிரும் கையெழுத்துப் பிரதி,Illuminated manuscript
விளக்கப்பட கையெழுத்துப் பிரதி,Illustrated manuscript
விளக்கப்பட கையெழுத்துப் பிரதி,Illustrated manuscript
இமாம் (இம்மாம்),Imam (Immaum)
இமாமேட்,Imamate
இமாமேட்,Imamate
இமாம்பரா,Imambarah
ஏகாதிபத்தியம்,Imperial
ஏகாதிபத்திய நகரம்,Imperial city
ஏகாதிபத்தியம்,Imperialism
ஏகாதிபத்திய விருப்பம்,Imperial preference
முறையற்ற தன்மை,Impolicy
வஞ்சகர்,Impostor
சிறைவாசம்,Imprisonment
சிறைவாசம்,Imprisonment
ஊடுருவல்,Incursion
ஊடுருவல்காரன்,Incursionist
சுதந்திரம்,Independence
சுதந்திர தினம்,Independence day
சுதந்திர மண்டபம்,Independence Hall
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),Indian Amerian (=Red Indian=American Indian)
இந்தியன் ஹோம் ரூல் லீக்,Indian Home Rule League
தொழில் புரட்சி,Industrial Revolution
காஃபிர்,Infidel
காஃபிர்,Infidel
ஊடுருவல்,Infiltration
ஊடுருவி,Infiltrator
தகவல் தருபவர்,Informant
தகவல் தருபவர்,Informant
தகவல் தருபவர்,Informer
தகவல் தருபவர்,Informer
நுழைவு,Ingress
நுழைவு,Ingress
நுழைவு,Ingress
குடியிருப்பு,Inhabitance
வசிப்பிடத்தை,Inhabitant
பரம்பரை,Inheritance
பரம்பரை,Inheritance
பரம்பரை,Inheritance
கல்வெட்டு,Inscription
சின்னம்,Insignia
அணுகல் கருவி,Instrument of Accession
அரசாங்கத்தின் கருவி,Instrument of Government
கிளர்ச்சி (கிளர்ச்சி),Insurgence (insurgency)
கிளர்ச்சியாளர்,Insurgent
கிளர்ச்சி,Insurrection
கிளர்ச்சி,Insurrection
ஒருங்கிணைப்பு,Integration
பதிவுகளின் நேர்மை,Integrity of records
மாநிலங்களின் ஒருமைப்பாடு,Integrity of states
புத்திஜீவிகள் (புத்திசாலித்தனம்),Intelligentsia (Intelligentzia)
பரிந்து பேசுதல்,Intercession
பரிந்து பேசுபவர்,Intercessor
இடைத்தரகர்,Intermediary
சர்வதேசியம்,Internationalism
சர்வதேசியம்,Internationalism
சர்வதேசியவாதி,Internationalist
உள்நாட்டுப் போர்,Internecine war
பயிற்சியாளர்,Internee
பயிற்சியாளர்,Internee
பயிற்சி முகாம்,Internee camp
அடைப்பு,Internment
அடைப்பு,Internment
அடைப்பு,Internment
இன்டர்னுன்சியோ,Internuncio
மொழிபெயர்ப்பாளர்,Interpreter
மொழிபெயர்ப்பாளர்,Interpreter
மொழிபெயர்ப்பாளர்,Interpreter
தலையீடு,Intervention
குடலிறக்கம்,Intestacy
குடல்,Intestate
சூழ்ச்சி,Intrigue
ஊடுருவும் நபர்,Intruder
ஊடுருவும் நபர்,Intruder
ஊடுருவல்,Intrusion
படையெடுப்பு,Invasion
படையெடுப்பு,Invasion
முதலீடு செய்யுங்கள்,Invest
முதலீடு செய்யுங்கள்,Invest
முதலீடு செய்யுங்கள்,Invest
முதலீடு செய்யுங்கள்,Invest
முதலீடு,Investiture
முதலீடு,Investiture
முதலீடு,Investiture
முதலீட்டு விழா,Investiture ceremony
தேசியத்துடன் முதலீடு செய்யுங்கள்,Invest with nationality
வெல்ல முடியாத அர்மடா,Invincible Armada
மீறல் (அரசு),Inviolateness (of state)
மீறல் நிலை,Inviolate state
அழிக்க முடியாத கோட்டை,Invulnerable castle
இரும்பு யுகம்,Iron age
இரும்புத்திரை,Iron curtain
இரும்பு பாதுகாப்பு,Iron guard
இரும்பு ரேஷன்,Iron rations
இரும்பு பக்கங்கள்,Iron sides
இரும்பு முனை அம்பு,Iron tipped arrow
இஸ்த்மியா விளையாட்டுகள்,Isthmian games
ஜானிசரி,Janissary
காவலாளி,Janitor
காவலாளி,Janitor
ஈட்டி,Javelin
ஜிம் க்ரோ சட்டங்கள்,Jim Crow Laws
ஜிங்கோ,Jingo
ஜிங்கோ,Jingo
ஜிங்கோ,Jingo
ஜிங்கோயிசம்,Jingoism
கூட்டு நடவடிக்கை,Joint action
கூட்டு கட்டுப்பாடு,Joint control
கூட்டு ஆக்கிரமிப்பு,Joint occupancy
நடுவர் மன்றம்,Jury
வெறும் காரணம்,Just cause
வை,Keep
காப்பக காப்பாளர்,Keeper of Archives
கெட்டில்-டிரம்,Kettle-drum
முக்கிய வார்த்தை,Key word
அரசன்,King
இராச்சியம்,Kingdom
கிங்லெட்,Kinglet
கிங் மேக்கர்,King maker
அரசாட்சி,Kingship
அரசாட்சி,Kingship
சமையலறை அமைச்சரவை,Kitchen cabinet
மாவீரர்,Knight
அரசாட்சி,Kinghthood
கிங்ட்ஸ் மருத்துவமனைகள்,Kinghts hospitalers
செயின்ட் ஜான் மாவீரர்கள்,Knights of Saint John
நைட் டெம்ப்ளர்,Knight Templar
கு க்ளக்ஸ் கிளான் (KKK),Ku Klux Klan (K.K.K.)
குமிண்டாங்,Kumintang
பாமர மக்கள்,Laity
லான்ஸ்,Lance
லான்சர்,Lancer
பின்னர் குப்தர்கள்,Later Guptas
சட்டப்படியான வாரிசு,Lawful heir
சட்டமின்மை (=சீர்குலைவு),Lawlessness (=disorder)
சட்டமின்மை (=சீர்குலைவு),Lawlessness (=disorder)
சட்ட அதிபதிகள்,Law lords
பக்தியின் சட்டம்,Law of Piety
உலக நாடுகள் சங்கம்,League of Nations
மரபு (=விருப்பம்),Legacy (=bequest)
மரபு (=விருப்பம்),Legacy (=bequest)
சட்டப்படியான வாரிசு,Legal heir
சட்டப்படி,Legate
சட்டப்படி,Legate
சட்டப்படி,Legate
புராண,Legend
புராண,Legend
படையணி,Legion
படையணி,Legion
லெஜியன் ஆஃப் ஹானர்,Legion of Honour
Lese majesty (=lese majeste),Lese majesty (=lese majeste)
குறைவான மாநிலங்கள்,Lesser states
நம்பிக்கைக் கடிதங்கள்,Letters of credence
லீஜ்-பிரபு,Liege-lord
லீஜ் மனிதன்,Liege man
லீஜ் மனிதன்,Liege man
ஆயுள் தண்டனை,Life imprisonment
பரம்பரை,Lineage
குட்டி இங்கிலாந்துக்காரர்,Little Englander
சிறிய வாகனம் (=குறைவான வாகனம்),Little Vehicle (=lesser vehicle)
கடல்சார் மாநிலம்,Littoral state
வழிபாட்டு முறைகள்,Liturgies
வழிபாட்டு முறை,Liturgy
உள்ளூர் விசுவாசம்,Local allegiance
உள்ளாட்சி-சுய அரசு,Local-self government
நீண்ட பாராளுமன்றம்,Long Parliament
தாழ்ந்த நாடுகள்,Low Countries
விசுவாசமான,Loyal
விசுவாசம்,Loyalty
மச்சியாவெல்லியன் கொள்கை,Machiavellian policy
மேக்னா கார்ட்டா,Magna Carta
மேக்னம் கான்சிலியம்,Magnum Concillium
மாலும் தடை,Malum prohibitum
மாண்டமஸ்,Mandamus
ஆணை,Mandate
"ஆணை, வகுப்பு &#39;ஏ&#39;","Mandate, class 'A'"
"ஆணை, வகுப்பு &#39;பி&#39;","Mandate, class 'B'"
"ஆணை, வகுப்பு &#39;சி&#39;","Mandate, class 'C'"
ஆணை அமைப்பு,Mandate system
கட்டாய நிலை,Mandatory state
மங்கோனல்,Mangonel
அறிக்கை,Manifesto
சூழ்ச்சிகள்,Manoeuvres
போர் நாயகன்,Man-of-war
மேனர்,Manor
மேனர்,Manor
மனித சக்தி,Man-power
மனித சக்தி,Man-power
மனுமிஷன்,Manumission
மனுமித்,Manumit
கையெழுத்துப் பிரதி,Manuscript
கையெழுத்துப் பிரதி,Manuscript
கையெழுத்துப் பிரதி,Manuscript
கொள்ளைக்காரன்,Marauder
கடல் பெல்ட்,Maritime belt
கடல் நாகரிகம்,Maritime civilization
கடல்சார் கொடி,Maritime flag
கடல்சார் சக்திகள்,Maritime powers
கடல்சார் இறையாண்மை,Maritime soverignty
கடல் போர்,Maritime war
மார்க்விஸ்,Marquis
மார்க்விசேட்,Marquisate
இராணுவ சட்டம்,Martial law
தற்காப்பு இனங்கள்,Martial races
தியாகி,Martyr
படுகொலை,Massacre
சூழ்ச்சி நிறை,Mass of manoeuvre
மாஸ்டர்-அட்-ஆர்ம்ஸ்,Master-at-arms
விழாக்களின் மாஸ்டர்,Master of ceremonies
வீட்டு மாஸ்டர்,Master of Household
குதிரையின் மாஸ்டர்,Master of the Horse
மாஸ்டர் ஆஃப் தி ரோல்ஸ்,Master of the Rolls
பொருத்துக,Match
பொருத்துக,Match
தீப்பெட்டி,Matchlock
திருமண கூட்டணி,Matrimonial alliance
மத்திய தரைக்கடல் சக்திகள்,Mediterranian powers
மென்ஷிவிக்,Menshevik
கூலிப்படை,Mercenary army
கூலிப்படை வீரர்,Mercenary soldier
வியாபாரி,Merchantman
இடைக்காலம்,Middle ages
மத்திய கிழக்கு,Middle East
நடுத்தர பாதை,Middle passage
நடுத்தர பாதை,Middle path
நடுத்தர வழி (=நடுவழி),Middle way (=middle course)
புலம் பெயர்ந்தவர்,Migrant
இடம்பெயர்தல்,Migration
இடம்பெயர்தல்,Migration
இடம்பெயர்தல்,Migration
இராணுவவாதம்,Militarism
இராணுவவாதம்,Militarism
இராணுவவாதம்,Militarism
இராணுவவாதம்,Militarism
இராணுவவாதி,Militarist
இராணுவவாதி,Militarist
இராணுவமயமாக்கல்,Militarization
இராணுவமயமாக்கல்,Militarization
இராணுவமயமாக்கல்,Militarization
இராணுவ தந்திரவாதி (=தந்திரவாதி),Military tactician (=tactician)
இராணுவ தந்திரவாதி (=தந்திரவாதி),Military tactician (=tactician)
இராணுவ தந்திரங்கள் (=தந்திரங்கள்),Military tactics (=tactics)
மிலிஷியா,Militia
மிலிஷியா,Militia
தவறான ஆட்சி,Misrule
விடுபட்ட இணைப்பு,Missing link
பணி,Mission
பணி,Mission
பணி,Mission
கலப்பு இனம்,Mixed race
நவீன வரலாறு,modern history
மோடஸ் விவேண்டி,Modus vivendi
ஒற்றையாட்சி,Monachism
மன்னர்,Monarch
மன்னர்,Monarch
முடியாட்சி,Monarchism
முடியாட்சி,Monarchism
மன்னராட்சியாளர்,Monarchist
முடியாட்சி,Monarchy
மடாலயம்,Monastery
மடாலயம்,Monastery
மடாலயம்,Monastery
துறவறம்,Monasticism
துறவறம்,Monasticism
துறவி,Monk
தாய் நாடு,Mother country
தாய்நாடு,Motherland
பாராளுமன்றங்களின் தாய்,Mother of Parliaments
முக்ராக்கர்கள்,Muckrakers
மம்மி,Mummy
அருங்காட்சியகம்,Museum
மஸ்கட்,Musket
மஸ்கடியர்,Musketeer
மஸ்கெட்ரி,Musketry
மஸ்கெட்ரி,Musketry
மஸ்டர் மாஸ்டர்,Muster master
மஸ்டர்-ரோல்,Muster-roll
மஸ்டர்-ரோல்,Muster-roll
கலகம்,Mutiny
கலகம் சட்டம்,Mutiny Act
மர்ம கப்பல்,Mystery ship
விவரிப்பு,Narrative
தேசம்,Nation
பூர்வீகம்,Native
சொந்த மாநிலம்,Native state
இயற்கைவாதம்,Naturalism
இயற்கை உரிமைகள்,Natural rights
நாஜி,Nazi
நாஜி புரட்சி,Nazi revolution
நாசிசம்,Nazism
கிழக்குக்கு அருகில்,Near East
நீக்ரோ,Negro
நீக்ரோபில்,Negrophil
நீக்ரோபிலிசம்,Negrophilism
நீக்ரோபோபியா,Negrophobia
நடுநிலை,Neutral
நடுநிலை நாடு,Neutral country
புதிய ஒப்பந்தம்,New Deal
புதிய உலகம்,New World
பெருந்தன்மை,Nobility
உன்னத,Noble
உன்னத,Noble
நாடோடி,Nomad
நாடோடி கூட்டம்,Nomadic horde
நாடோடிகள்,Nomadism
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,Non-aggression pact
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,Non-aggression treaty
போர் புரியாத நிலை,Non-belligerent state
ஒத்துழையாமை,Non-co-operation
ஒத்துழையாமை இயக்கம்,Non co-operation movement
முகப்பு,Obverse
முகப்பு,Obverse
ஓக்லோக்ரசி (=மொபோக்ரசி),Ochlocracy (=mobocracy)
ஓக்லோக்ராட்,Ochlocrat
அதிகாரப்பூர்வ ஆவணம்,Official document
பழைய உலகம்,Old world
தன்னலக்குழு,Oligarchy
தாக்குதல்,Onslaught
திறந்த பேச்சுவார்த்தை,Open negotiation
திறந்த கேள்வி,Open question
பதிவுகளைத் திற,Open records
ஓரியண்ட்,Orient
ஓரியண்டலிசம்,Orientalism
ஓரியண்டலிசம்,Orientalism
ஓரியண்டலிஸ்ட்,Orientalist
தோற்றம்,Origin
தோற்றம்,Origin
ஆர்த்தோகிராபி,Orthography
பகைமை வெடிப்பு,Outbreak of hostilities
அவுட்-போஸ்ட்,Out-post
ஓவர்-லார்ட்,Over-lord
ஓவர்-ரைடு,Over-ride
ஓவர்-ரைடு,Over-ride
பாகன்,Pagan
பாகன்,Pagan
பேகனிசம்,Paganism
பேகனிசம்,Paganism
பகோடா,Pagoda
பகோடா,Pagoda
பகோடா,Pagoda
அரண்மனை சூழ்ச்சிகள்,Palace intrigues
பாலடினேட்,Palatinate
பனை ஓலை,Palm-leaf
பாம் ஞாயிறு,Palm Sunday
பேனெஜிரிஸ்ட்,Panegyrist
பீதி,Panic
பீதி,Panic
பீதியை உண்டாக்குபவர்,Panic-monger
பாப்பாசி,Papacy
பாப்பாசி,Papacy
பாப்பாசி,Papacy
பாப்பாசி,Papacy
பாப்பல் காளை,Papal bull
பாப்பாலிசம்,Papalism
பாப்பாலிசம்,Papalism
பாப்பாலிஸ்ட்,Papalist
போப்பாண்டவர் மாநிலம்,Papal state
பாபிசம் (=பாபிஸ்ட்ரி),Papism (=papistry)
பாபிஸ்ட்,Papist
பாப்பிரஸ்,Papyrus
உவமை,Parable
பாரமவுண்ட்,Paramount
பாரமவுன்சி (=முக்கிய சக்தி),Paramountcy (=paramount power)
பரம பெண்மணி,Paramount lady
பரம பிரபு,Paramount lord
காகிதத்தோல்,Parchment
காகிதத்தோல்,Parchment
காகிதத்தோல்,Parchment
மன்னிக்கவும்,Pardon
பார்லிஸ்,Parleys
பார்லிஸ்,Parleys
பாராளுமன்றம் (=பாராளுமன்றம்),Parliament (=parlement)
பாராளுமன்றம்,Parliament
பாராளுமன்றம்,Parliament
பாராளுமன்றம்,Parliament
பாராளுமன்ற சட்டம்,Parliament Act
பாராளுமன்ற உறுப்பினர்,Parliamentarian
பாராளுமன்ற உறுப்பினர்,Parliamentarian
பாராளுமன்ற முகவர்,Parliamentary agent
பார்னெலிசம்,Parnellism
பரோல்,Parole
பரோல்,Parole
பாரிசைட்,Parricide
பாரிசைட்,Parricide
கட்சிக்காரன்,Partisan
கட்சிக்காரன்,Partisan
கட்சிக்காரன்,Partisan
பாஸ்,Pass
கடவுச்சொல் (=வாட்ச் சொல்),Pass word (=watch word)
தேசபக்தர்,Patriarch
தேசபக்தர்கள்,Patriarchs
பேட்ரிசியன்,Patrician
பரம்பரை,Patrimony
பாக்ஸ் பிரிட்டானிக்கா,Pax Britannica
பாக்ஸ் ரோமானா,Pax Romana
பரம்பரை,Pedigree
பரம்பரை,Pedigree
பரம்பரை நபர்,Pedigreed person
இணையர்,Peer
இணையர்,Peer
பீரேஜ்,Peerage
பீரேஜ்,Peerage
பீரேஜ்,Peerage
அயர்லாந்தின் சகாக்கள்,Peers of Ireland
ஸ்காட்லாந்தின் சகாக்கள்,Peers of Scotland
தீபகற்ப பிரச்சாரம்,Peninsular Campaign
தீபகற்ப போர்,Peninsular war
பென்னண்ட்,Pennant
மக்கள் சாசனம் (=தேசிய சாசனம்),People's Charter (=National Charter)
மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்),People's front (=popular front)
துரோகம்,Perfidy
காலம்,Period
காலம்,Period
சுற்றளவு,Periphery
நிரந்தர தீர்வு,Permanent Settlement
நிரந்தர ஃபைஃப்,Perpetual fief
ஃபாலன்க்ஸ்,Phalanx
ஃபாலன்க்ஸ்,Phalanx
ஃபிரோ,Phraoh
பிக்டோகிராம்,Pictogram
பிக்டோகிராஃப்,Pictograph
பிக்டோகிராஃப்,Pictograph
யாத்ரீகர்,Pilgrim
யாத்திரை தந்தைகள்,Pilgrim fathers
கொள்ளை,Pillage
கொள்ளை,Pillage
தூண்,Pillar
தூண் ஆணைகள் (அசோகரின்),Pillar Edicts (of Ashoka)
தூண் ஆணைகள் (அசோகரின்),Pillar Edicts (of Ashoka)
தூண் ஆணைகள் (அசோகரின்),Pillar Edicts (of Ashoka)
கடற்கொள்ளையர்,Pirate
கடற்கொள்ளையர்,Pirate
களமிறங்கிய போர்,Pitched battle
சதி,Plot
போலிஸ்,Polis
போலிஸ்,Polis
அரசியல் தலைவர்,Politarch
அரசியல் முகவர்,Political Agent
அரசியல் தஞ்சம்,Political asylum
அரசியல் குடியிருப்பாளர்,Political Resident
அரசியல் பயங்கரவாதம்,Political terrorism
தேர்தல் வரி,Poll tax
பாண்டூன்,Pontoon
பிரீமியர்,Premier
பிரீமியர்,Premier
பிரீமியர்ஷிப்,Premiership
ஜனாதிபதி பதவி,Presidency
ஜனாதிபதி பதவி,Presidency
ஜனாதிபதி,President
ஜனாதிபதி,President
பிரசிடியம்,Presidium
பிரதமர்,Prime Minister
ப்ரிமோஜெனிச்சர்,Primogeniture
இளவரசன்,Prince
இளவரசன்,Prince
இளவரசர் பிஷப்,Prince Bishop
இளவரசர் மனைவி,Prince Consort
இளவரசர் ரீஜண்ட்,Prince Regent
பின்ஸ் ரெக்னென்ட்,Pince regnant
இளவரசி ரீஜண்ட்,Princess Regent
இளவரசி ராயல்,Princess Royal
சமஸ்தானம்,Principality
சமஸ்தானம்,Principality
சமஸ்தானம்,Principality
பரிசு,Prize
பரிசு,Prize
பரிசுத் தொகை,Prize money
தொழில்முறை சிப்பாய்,Professional soldier
சத்தியம்,Promise
முன்னோடி கோட்டை,Promontory fort
பாதுகாக்கவும்,Protectorate
பாதுகாக்கவும்,Protectorate
பாதுகாக்கவும்,Protectorate
பாதுகாவலர்,Protégé
ஆதாரம்,Provenance
ஆதாரம்,Provenance
ஆதார அமைப்பு,Provenance system
சார்பு சியோனிஸ்ட்,Pro-zionist
பொது எதிரி,Public enemy
பொது எதிரி,Public enemy
புள்ளிகள்,Punctations
பியூனிக் போர்கள்,Punic wars
பியூரிட்டன்,Puritan
புட்ச்,Putsch
குவாட்ரிகா,Quadriga
நான்கு மடங்கு கூட்டணி,Quadruple alliance
குவாக்கர்,Quaker
ராணி,Queen
ராணி மனைவி,Queen consort
ராணி வரதட்சணை,Queen dowager
குயின்டம்,Queendom
குயின்டம்,Queendom
ராணி அம்மா,Queen mother
அரசி அரசி,Queen regnant
குயிஸ்லிங்,Quisling
குயிஸ்லிங்,Quisling
வாடகையை விடுங்கள்,Quit rent
நடுக்கம்,Quiver
க்வோ வாரண்டோ,Quo warranto
இனம்,Race
இன மேலாதிக்கம்,Racial supremacy
ரேக்,Rack
ரேக்,Rack
ரெய்டு,Raid
ரெய்டு,Raid
கோட்டை,Rampart
கோட்டை,Rampart
ரான்சாக்,Ransack
மீட்கும் தொகை,Ransom
மீட்கும் தொகை,Ransom
பேரழிவு,Ravage
அழிவுகள்,Ravages
சாம்ராஜ்யம்,Realm
பின்புற காவலர்,Rear guard
பின்புற பாதுகாப்பு நடவடிக்கை,Rear guard action
கிளர்ச்சியாளர்,Rebel
கலகம்,Rebellion
கிளர்ச்சிக்கான அங்கீகாரம்,Recognition of insurgency
மறுசீரமைப்பு,Reconduction
உளவுத்துறை,Reconnaissance
புனரமைப்பு,Reconstruction
பதிவு,Record
பதிவு அலுவலகம்,Record office
பதிவு ஓய்வு,Record retirement
சிவப்பு சட்டைகள்,Red shirts
சீர்திருத்தம்,Reformation
அகதி,Refugee
ரெகாலியா,Regalia
ரெகாலியா,Regalia
ரெகாலியா,Regalia
ரீஜென்சி,Regency
ரீஜண்ட்,Regent
ரீஜண்ட் ராணி,Regent queen
ரெஜிசைட்,Regicide
ரெஜிசைடுகள்,Regicides
ஆட்சி,Regime
ஆட்சி,Regime
பிராந்தியம்,Region
ஆட்சி ஆண்டு,Regnal year
ஆட்சியாளர்,Regnant
ரெக்னம்,Regnum
ரீச்,Reich
ஆட்சி,Reign
ஆட்சி,Reign
ஆட்சி செய்யும் குடும்பம்,Reigning family
பயங்கர ஆட்சி,Reign of terror
பயங்கர ஆட்சி,Reign of terror
வலுவூட்டு,Reinforce
வலுவூட்டல்,Reinforcement
மறுசீரமைப்பு,Reinstatement
மறு முதலீடு,Reinvest
ரிலே இடுகை,Relay post
ரிலே பாதை,Relay route
ரிலே அமைப்பு,Relay system
விடுதலை,Release
விடுதலை,Release
துறத்தல்,Renunciation
துறத்தல்,Renunciation
ரெபர்ட்டரி (=சரக்கு),Repertory (=inventory)
களஞ்சியம்,Repository
களஞ்சியம்,Repository
குடியரசு,Republic
குடியரசு தினம்,Republic Day
ரெஸ்கிரிப்ட்,Rescript
ரெஸ்கிரிப்ட்,Rescript
குடியிருப்பாளர்,Resident
மறுசீரமைப்பு,Restoration
உயிர்த்தெழுதல்,Resurrection
உயிர்த்தெழுதல்,Resurrection
பின்வாங்கவும்,Retreat
தலைகீழ் (ஒரு நாணயத்தின்),Reverse (of a coin)
கிளர்ச்சி,Revolt
புரட்சி,Revolution
"புரட்சி, பிரஞ்சு","Revolution, French"
புகழ்பெற்ற புரட்சி,Revolution Glorious
"புரட்சி, தொழில்துறை","Revolution, Industrial"
உயரும்,Rising
ரோட்டன்-போரோ,Rotten-borough
ரஃப் ரைடர்ஸ்,Rough Riders
வட்டத் தலைகள்,Round-heads
வழித்தட,Rout
அரச பார்வையாளர்கள்,Royal audience
அரச சாசனம்,Royal charter
ராயல் க்ரெஸ்ட்,Royal crest
ராயல் க்ரெஸ்ட்,Royal crest
அரச ஆணை,Royal decree
ரூப்ரிக்,Rubric
இடிபாடுகள்,Ruins
ஓடுபவர்,Runner
நாசவேலை,Sabotage
சேபர்,Sabre
சபர்ஸ்,Sabres
தியாகம்,Sacrifice
தியாகம்,Sacrifice
தியாகம்,Sacrifice
பாதுகாப்பான நடத்தை,Safe conduct
பாதுகாப்பு,Safeguard
பாதுகாப்பு,Safeguard
பாதுகாப்பு கடமைகள்,Safeguarding duties
சாலி,Sally
சாலி-போர்ட்,Sally-port
செங்கோல்,Sceptre
சிமிட்டர்,Scimitar
இரண்டாவது எஸ்டேட்,Second estate
பிரிவு,Sect
பிரிவு,Sect
வலிப்பு,Seizure
வலிப்பு,Seizure
செனட்,Senate
செனட்,Senate
செனட்,Senate
செனட்,Senate
செர்ஃப் (=போர்டார் அல்லது வில்லன்),Serf (=bordar or villein)
செர்ஃப் (=போர்டார் அல்லது வில்லன்),Serf (=bordar or villein)
அடிமைத்தனம்,Serfdom (serfhood or serfage)
அடிமைத்தனம்,Serfdom (serfhood or serfage)
நிழல் ராஜா,Shadow king
கப்பல் பணம்,Ship Money
அதிர்ச்சிப் படைகள் (=புயல் படைகள்),Shock troops (=storm troops)
குறுகிய பாராளுமன்றம்,Short Parliament
சண்டை,Skirmish
அடிமை,Slave
அடிமைத்தனம்,Slavery
அடிமைத்தனம்,Slavery
சிப்பாய் அரசியல்வாதி,Soldier statesman
ஈட்டி,Spear
ஈட்டி-தலை,Spear-head
கோளம்,Sphere
ஸ்ப்ராஜிஸ்டிக்ஸ்,Sphragistics
அமைப்பை கெடுக்கிறது,Spoils system
ஸ்கொயர்,Squire
ஸ்கொயர்,Squire
ஸ்கியர்ச்சி,Squirearchy
ஸ்கியர்ச்சி,Squirearchy
தரநிலை,Standard
தரநிலை-தாங்கி,Standard-bearer
நிற்கும் இராணுவம்,Standing army
நிலையான ஆணை,Standing orders
நிலையான ஆணை,Standing orders
ஸ்டேட்ஸ்மேன்,Statesman
கல்வெட்டு,Stone inscription
புயல் படைகள்,Storm troops
தந்திரம்,Stratagem
மூலோபாயம்,Strategy
மூலோபாயம்,Strategy
மூலோபாயம்,Strategy
ஸ்ட்ராடோக்ரசி,Stratocracy
சச்சரவு,Strife
சச்சரவு,Strife
வலுவான பிடிப்பு,Strong hold
வலுவான பிடிப்பு,Strong hold
துணைத் தொகை,Subsidiary talliance
அடுத்தடுத்து,Succession
வாரிசு,Successor
வாக்குரிமை,Suffrage
வாக்குரிமையாளர்,Suffragist
சுல்தானகம்,Sultanate
சுல்தானிய காலம்,Sultanate period
சரணடைதல்,Surrender
சுசெரெய்ன்,Suzerain
சுசெரெய்ன் மாநிலம்,Suzerain state
வாள்வீரன்,Swordsman
தம்மானி சங்கம்,Tammany Society
தணிந்த வாள்,Tempered sword
வாடகைக்காரர்,Tenant
வாடகைக்காரர்,Tenant
பிரதேசம்,Territory
பிரதேசம்,Territory
பிரதேச அரசாங்கம்,Territory government
பயங்கரவாதம்,Terrorism
மூன்றாம் எஸ்டேட்,Third estate
மூன்று தோட்டங்கள்,Three estates
டோல்,Toll
டோல் ஹவுஸ்,Toll house
கல்லறை,Tomb
டோரி,Tory
டோட்டெம்,Totem
கோபுரம்,Tower
கோபுரம்,Tower
வெற்றிக் கோபுரம்,Tower of victory
துரோகி,Traitor
துரோகம்,Treachery
தேசத்துரோகம்,Treason
ஒப்பந்தம்,Treaty
போர் மூலம் சோதனை (=போர் மூலம் தடம்),Trial by battle (=trail by combat)
அஞ்சலி,Tribute
அஞ்சலி,Tribute
காணிக்கை நிலம்,Tribute land
மூன்று கூட்டணி,Triple alliance
டிரிபிள் entente,Triple entente
வெற்றி,Triumph
வெற்றி,Triumph
கொந்தளிப்பு,Turmoil
கொடுங்கோல் கொலை,Tyrannicide
கொடுங்கோல் கொலை,Tyrannicide
கொடுங்கோன்மை,Tyranny
கொடுங்கோன்மை,Tyranny
கொடுங்கோலன்,Tyrant
உஹ்லன்,Uhlan
உகாசே,Ukase
உகாசே,Ukase
உலமா,Ulema
அல்டிமேட்டம்,Ultimatum
அல்டிமேட்டம்,Ultimatum
மாமா சாம்,Uncle sam
கீழ்-ராஜா,Under-king
ஐக்கிய அயர்லாந்துக்காரர்கள்,United Irishmen
ஐக்கிய நாடுகள்,United Nations
ஐக்கிய மாகாணங்கள்,United Provinces
ஐக்கிய மாகாணங்கள்,United Provinces
மதிப்பற்ற கோட்டை,Univallated fort
உலகளாவிய மன்னர்,Universal monarch
உலகளாவிய வாக்குரிமை,Universal suffrage
எழுச்சி,Uprising
அபகரிப்பு,Usurpation
அபகரிப்பவர்,Usurper
கற்பனயுலகு,Utopia
வண்டல்,Vandal
காழ்ப்புணர்ச்சி,Vandalism
வான்கார்ட்,Vanguard
வான்கார்ட்,Vanguard
வான்கார்ட்,Vanguard
வரங்கியன்,Varangian
வரங்கியன் காவலர்,Varangian guard
வாசல்,Vassal
வாசல்,Vassal
வாசல் மாநிலம்,Vassal state
வாடிகன் கவுன்சில்,Vatican Council
கப்பல்,Vessel
கப்பல்,Vessel
கப்பல்,Vessel
துணை ராஜா,Vice-king
வைஸ்ராய்,Viceroy
துணைவேந்தர் = துணை அரசு,Viceroyalty=viceroyship
விக்டர்,Victor
வெற்றி,Victory
வில்லன்,Villein
பயணம்,Voyage
பாதிக்கப்படக்கூடிய கோட்டை,Vulnerable fortress
சுவர் ஓவியம்,Wall painting
சுவர் ஓவியம்,Wall painting
போர்,War
போர் ஆண்டவன்,War-lord
போர்வீரன்,Warrior
போர்வீரன்,Warrior
போர்வீரன்,Warrior
போர்க்கப்பல்,Warship
கண்காணிப்பு வார்த்தை,Watch-word
வளர்ந்த மாநிலம்,Welfare state
நலப்பணிகள்,Welfare Work
விக்,Whig
வெள்ளை கொடி,White flag
வெள்ளையர்களின் சுமை,Whitemen's burden
உலகப் பேரரசு,World empire
உலக இயக்கம்,World movement
உலக அரசியல்,World politics
உலக சக்தி,World power
