Marathi,Punjabi
फ्लोक्युलेशन मर्यादा,ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ
फ्लोक्युलेशन गुणोत्तर,ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ
फ्लोक्युल्स,ਫਲੋਕੂਲਸ
मजला,ਮੰਜ਼ਿਲ
मजला सील,ਮੰਜ਼ਿਲ ਸੀਲ
प्रवाह,ਪ੍ਰਵਾਹ
चढ - उतार,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
फूटिंग,ਫੁੱਟਿੰਗ
पाया,ਬੁਨਿਆਦ
फ्री फॉल बॅरो टॉपिंग मिक्सर,ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ
फ्री फॉल मिक्सर (ड्रम प्रकार),ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ)
मुक्त दगड,ਮੁਫ਼ਤ ਪੱਥਰ
फ्रेशेट,ਫਰੈੱਸਟ
घर्षण ढीग,ਰਗੜ ਢੇਰ
बेडूक,ਡੱਡੂ
गॅबल,ਗੇਬਲ
गॅबलेट,ਗੈਬਲੇਟ
Gambrel छप्पर,Gambrel ਛੱਤ
गेज,ਗੇਜ
गेजिंग विभाग,ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ
गेजिंग स्टेशन,ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ
सामान्य स्थान योजना,ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ
सामान्य वायुवीजन,ਆਮ ਹਵਾਦਾਰੀ
G क्षितीज किंवा gley क्षितीज,G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ
पर्यंत हिमनदी,ਤੱਕ ਗਲੇਸ਼ੀਅਲ
Gneiss,ਗਨੀਸ
माल यार्ड,ਮਾਲ ਵਿਹੜਾ
ग्रेडियंट प्रतिकार,ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ
ग्रॅनाइट,ਗ੍ਰੇਨਾਈਟ
दाणेदार रचना,ਦਾਣੇਦਾਰ ਬਣਤਰ
दाणेदार,ਗ੍ਰੇਨੂਲੇਸ਼ਨ
ग्रेन्युल,ਗ੍ਰੈਨਿਊਲ
गुरुत्वाकर्षण मुक्त पाणी,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ
गुरुत्वाकर्षण यार्ड,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ
ग्रेट माती गट,ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ
ग्रिलेज फाउंडेशन,ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ
ग्राउंड हँड मोल्डिंग,ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ
गटबद्ध डॉक,ਸਮੂਹਬੱਧ ਡੌਕ
समूह गृहनिर्माण,ਗਰੁੱਪ ਹਾਊਸਿੰਗ
अतिथी खोली,ਮਹਿਮਾਨ ਕਮਰਾ
गटार,ਗਟਰ
गटार वाहक,ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ
गटर तपासणी,ਗਟਰ ਚੈੱਕ
हॅमर ड्रेसिंग,ਹੈਮਰ ਡਰੈਸਿੰਗ
बंदर,ਬੰਦਰਗਾਹ
आश्रयाचे बंदर,ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ
कडक पॅन,ਹਾਰਡ ਪੈਨ
शीर्षलेख,ਸਿਰਲੇਖ
हेडर बॉण्ड,ਹੈਡਰ ਬਾਂਡ
हेडर कोर्स,ਹੈਡਰ ਕੋਰਸ
हेड गेटची रचना,ਮੁੱਖ ਗੇਟ ਬਣਤਰ
कालव्याचे प्रमुख,ਨਹਿਰ ਦਾ ਮੁਖੀ
हेड रेग्युलेटर,ਹੈੱਡ ਰੈਗੂਲੇਟਰ
हेरिंग हाडांचे बंधन,ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ
हृदयविकार,ਦਿਲਦਾਰ
भिजण्याची उष्णता,ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ
उच्च अॅल्युमिना सिमेंट,ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ
हिप,ਕਮਰ
हिप कॅपिंग,ਹਿੱਪ ਕੈਪਿੰਗ
नितंब टोक,ਛੁਪੇ ਸਿਰੇ
हुड,ਹੁੱਡ
हुड मोल्डिंग,ਹੁੱਡ ਮੋਲਡਿੰਗ
हुकचा कायदा,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
हूप लोह,ਹੂਪ ਲੋਹਾ
क्षितिज,ਹੋਰੀਜ਼ਨ
आर्द्रीकरण,ਨਮੀ
"आर्द्रता, निरपेक्ष","ਨਮੀ, ਪੂਰਨ"
"आर्द्रता, सापेक्ष","ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ"
कुबड्याचे अंगण,ਹੰਪ ਵਿਹੜਾ
हायड्रोलिक दाब,ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ
हायड्रेशन,ਹਾਈਡ੍ਰੇਸ਼ਨ
हायड्रोलिसिस,ਹਾਈਡ੍ਰੌਲਿਸਿਸ
हायड्रोलाइटिक आम्लता,ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ
हायड्रोमॉर्फिक माती,ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ
हायड्रोफिलिक कोलाइड,ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ
हायड्रोफोबिक कोलाइड,ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ
हायड्रोस्टॅटिक दाब प्रमाण,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ
हायग्रोस्केप्टिक गुणांक,ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ
हायग्रोस्कोपिक ओलावा,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
हायड्रोस्कोपीसिटी,ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ
हायग्रोस्कोपिक ओलावा,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
हायपरबेरिक चेंबर,ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ
हायपरस्टॅटिक फ्रेम,ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ
हायपोमीटर,ਹਾਈਪਸੋਮੀਟਰ
रोषणाई,ਪ੍ਰਕਾਸ਼
इबिबेशन ओलावा,ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ
अपरिपक्व माती,ਅਸ਼ੁੱਧ ਮਿੱਟੀ
जप्त डॉक,ਜਬਤ ਡੌਕ
जमीन महसुलात वाढ,ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ
स्वतंत्र मचान,ਸੁਤੰਤਰ ਪਾੜ
इन्ड्युरेटेड,ਇੰਡਿਊਰੇਟਿਡ
प्रारंभिक prestress,ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ
सुरुवातीचा ताण,ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ
अंतर्देशीय जलमार्ग बंदर,ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ
इन्सुलेट बोर्ड,ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ
मध्यवर्ती बंदर,ਵਿਚਕਾਰਲਾ ਪੋਰਟ
अंतर्गत घर्षण,ਅੰਦਰੂਨੀ ਰਗੜ
इंट्राझोनल माती,ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ
आयन,ਆਇਨ
आयन एक्सचेंज,ਆਇਨ ਐਕਸਚੇਂਜ
लोखंडी तवा,ਲੋਹੇ ਦਾ ਪੈਨ
बागायती जमीन,ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ
सिंचन,ਸਿੰਚਾਈ
सिंचन उपकर,ਸਿੰਚਾਈ ਸੈੱਸ
जांब,ਜਾਮ
धडपडणे,ਜੌਗਲ
जॉगल पिन,ਜੌਗਲ ਪਿੰਨ
जौल,ਜੂਲ
जम्पर,ਜੰਪਰ
किलोग्रॅम,ਕਿਲੋਗ੍ਰਾਮ
किलोग्राम बल,ਕਿਲੋਗ੍ਰਾਮ ਬਲ
किलोग्राम फोर्स मीटर,ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ
किलोवॅट तास,ਕਿਲੋਵਾਟ ਘੰਟਾ
राजा बंद,ਰਾਜਾ ਬੰਦ
स्वयंपाकघर,ਰਸੋਈ
लेस केलेला स्तंभ,ਲੇਸਡ ਕਾਲਮ
मागे पडणे,ਪਛੜ ਰਿਹਾ ਹੈ
लॅमेला रूट,ਲਮੇਲਾ ਜੜ੍ਹ
पातळ थरांचा बनवलेला प्रवाह,ਲੈਮਿਨਰ ਵਹਾਅ
दिवा भोक,ਲੈਂਪ ਮੋਰੀ
जमीन संवर्धन,ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ
लँड स्लाइडिंग,ਲੈਂਡ ਸਲਾਈਡਿੰਗ
लॅटराइट,ਲੈਟਰਾਈਟ
लॅटराइट माती,ਲੈਟਰਾਈਟ ਮਿੱਟੀ
मोठ्या संख्येचा कायदा,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
लेआउट योजना,ਖਾਕਾ ਯੋਜਨਾ
लेजर,ਲੇਜ਼ਰ
चुना पॅन,ਚੂਨਾ ਪੈਨ
लिंटेल,ਲਿੰਟਲ
द्रव मर्यादा,ਤਰਲ ਸੀਮਾ
थेट भार,ਲਾਈਵ ਲੋਡ
चिकणमाती,ਲੋਮ
स्थानिक एक्झॉस्ट वेंटिलेशन,ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ
लोको यार्ड,ਲੋਕੋ ਵਿਹੜਾ
लॉस,ਲੋਸ
कमी प्लास्टिक मर्यादा,ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ
कमी उष्णता सिमेंट,ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ
मशीन मोल्डिंग,ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ
मॅक्रोस्ट्रक्चर,ਮੈਕਰੋਸਟ੍ਰਕਚਰ
मुख्य हेड रेग्युलेटर,ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ
मुख्य बंदर,ਮੁੱਖ ਪੋਰਟ
मेकअप हवा,ਮੇਕਅਪ ਏਅਰ
मॅनसार्ड,ਮਾਨਸਾਰਡ
मार्शलिंग यार्ड,ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ
दगडी बांधकाम,ਚਿਣਾਈ
परिपक्व तापमान,ਪਰਿਪੱਕ ਤਾਪਮਾਨ
मेझानाइन मजला,ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ
यांत्रिक विश्लेषण,ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ
यांत्रिक वायुवीजन,ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ
मेट्रिक प्रणाली,ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ
मायक्रोस्ट्रक्चर,ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ
मिली समतुल्य,ਮਿਲਿ ਬਰਾਬਰ
मिली समतुल्य प्रति लिटर,ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ
खनिज,ਖਣਿਜ
खनिज माती,ਖਣਿਜ ਮਿੱਟੀ
किरकोळ बंदर,ਮਾਮੂਲੀ ਪੋਰਟ
Mitred बंद,Mitred ਬੰਦ
मोबाइल माती कोलाइड,ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ
आर्द्रतेचा अंश,ਨਮੀ ਸਮੱਗਰੀ
ओलावा ग्रेडियंट,ਨਮੀ ਗਰੇਡੀਐਂਟ
मोनोलिथ,ਮੋਨੋਲਿਥ
मोनोरेल,ਮੋਨੋਰੇਲ
राष्ट्रीय बंदर परिषद,ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ
नैसर्गिक पलंग,ਕੁਦਰਤੀ ਬਿਸਤਰਾ
नैसर्गिक समाप्त,ਕੁਦਰਤੀ ਮੁਕੰਮਲ
नैसर्गिक बंदर,ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ
नैसर्गिक वायुवीजन,ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ
नौदल बंदर,ਨੇਵਲ ਬੰਦਰਗਾਹ
न्यूटन,ਨਿਊਟਨ
एकसमान प्रवाह नसतो,ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ
पाण्याचा दर व्यापतो,ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ
तेल रंग,ਤੇਲ ਰੰਗਤ
तेल विहीर सिमेंट,ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ
चॅनेल प्रवाह उघडा,ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ
इष्टतम ओलावा,ਸਰਵੋਤਮ ਨਮੀ
सेंद्रिय माती,ਜੈਵਿਕ ਮਿੱਟੀ
अभिमुखता,ਸਥਿਤੀ
ऑर्थोगोनल,ਆਰਥੋਗੋਨਲ
ऑर्टस्टीन,ਓਰਟਸਟਾਈਨ
बाह्य सिग्नल,ਬਾਹਰੀ ਸੰਕੇਤ
ऑक्सिडेशन,ਆਕਸੀਕਰਨ
पँट्री,ਪੈਂਟਰੀ
पॅरापेट,ਪੈਰਾਪੇਟ
पॅरापेट भिंत,ਪੈਰਾਪੇਟ ਕੰਧ
पालक साहित्य,ਮਾਪੇ ਸਮੱਗਰੀ
पेबल कास्ट प्लास्टर,ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ
पेडलफर,ਪੈਡਲਫਰ
पेडोकल,ਪੈਡੋਕਲ
पेडोजेनेसिस,ਪੀਡੋਜਨੇਸਿਸ
पेडॉलॉजी,ਪੈਡੌਲੋਜੀ
पेडोस्फियर,ਪੀਡੋਸਫੀਅਰ
पेनेट्रोमीटर,ਪੈਨੇਟ੍ਰੋਮੀਟਰ
पेन्ट छत,ਪੈਂਟ ਛੱਤ
पेप्टायझिंग एजंट,ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ
विश्लेषण कालावधी,ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ
पर्पेंड,ਪਰਪੇਂਡ
शोषण,ਸ਼ੋਸ਼ਣ
घाट,ਪੀਅਰ
पिलास्टर,ਪਿਲਾਸਟਰ
खेळपट्टी,ਪਿੱਚ
खड्डे पडलेले छत,ਟੋਏ ਵਾਲੀ ਛੱਤ
साधा काँक्रीट,ਸਾਦਾ ਕੰਕਰੀਟ
विमान कोन,ਪਲੇਨ ਕੋਣ
साधे अंगण,ਸਾਦਾ ਵਿਹੜਾ
प्लॅनसोल,ਪਲੈਨਸੋਲ
प्लास्टिकची सुसंगतता,ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ
प्लॅस्टिकिटी,ਪਲਾਸਟਿਕਤਾ
प्लॅस्टिकिटी निर्देशांक,ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ
प्लॅस्टिकिटी मर्यादा,ਪਲਾਸਟਿਕ ਸੀਮਾ
प्लॅस्टिकिटी श्रेणी,ਪਲਾਸਟਿਕ ਸੀਮਾ
प्लेट रचना,ਪਲੇਟੀ ਬਣਤਰ
प्लिंथ,ਪਲਿੰਥ
नांगरलेली माती,ਹਲ ਮਿੱਟੀ
मनुका दगड,Plum ਪੱਥਰ
पॉडझोल,ਪੋਡਜ਼ੋਲ
पॉइंटिंग,ਇਸ਼ਾਰਾ
बहुभुज भिंत,ਬਹੁਭੁਜ ਕੰਧ
छिद्र जागा,ਪੋਰ ਸਪੇਸ
बंदर,ਪੋਰਟ
सकारात्मक वायुवीजन,ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ
प्रेयरी माती,ਪ੍ਰੈਰੀ ਮਿੱਟੀ
सुस्पष्टता,ਸ਼ੁੱਧਤਾ
प्राथमिक कण,ਪ੍ਰਾਇਮਰੀ ਕਣ
प्रिझमॅटिक रचना,ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ
उत्पादक कार्य,ਲਾਭਕਾਰੀ ਕੰਮ
प्रकल्पाचे औचित्य,ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ
संरक्षणात्मक कार्य,ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ
स्यूडो-मायसेलियम,ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ
डबके,ਛੱਪੜ
पगिंग,ਪੁੱਗਿੰਗ
प्युमिस,ਪਿਊਮਿਸ
पंचन,ਪੰਚ
कठपुतळी,ਕਠਪੁਤਲੀ
पुटलॉग,ਪੁਟਲੌਗ
पुटलॉग मचान,ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ
सामग्री सर्वेक्षक,ਮਾਤਰਾ ਸਰਵੇਖਣ
खणाचा रस,ਖੱਡ ਦਾ ਰਸ
क्वे,ਕਵੇ
राणी बंद,ਰਾਣੀ ਬੰਦ
Quoin,ਕੋਇਨ
तराफा पाया,ਬੇੜਾ ਬੁਨਿਆਦ
राकर,ਰੇਕਰ
रेकिंग,ਰੈਕਿੰਗ
रॅकिंग बाँड,ਰੈਕਿੰਗ ਬਾਂਡ
Raking फ्लॅशिंग,ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ
वेगाने बदलणारा प्रवाह,ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ
वसूल करण्यायोग्य पेमेंट,ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ
लाल पृथ्वी,ਲਾਲ ਧਰਤੀ
लाल चिकणमाती,ਲਾਲ ਦੋਮਟ
नियामक,ਰੈਗੂਲੇਟਰ
रेगुर किंवा काळी कापूस माती,ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ
परतफेड करार,ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ
अवशिष्ट संकोचन,ਬਕਾਇਆ ਸੰਕੁਚਨ
अवशिष्ट माती,ਬਕਾਇਆ ਮਿੱਟੀ
प्रकट करा,ਪ੍ਰਗਟ
पिन प्रकट करा,ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ
टाय प्रकट करा,ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ
रिज,ਰਿਜ
रिज कॅपिंग,ਰਿਜ ਕੈਪਿੰਗ
नदी,ਨਦੀ
रस्ता स्थिर,ਸੜਕ ਦੀ ਸਥਿਤੀ
खडबडीत मलम,ਮੋਟਾ ਪਲਾਸਟਰ
ढिगारा,ਮਲਬਾ
भंगार दगडी बांधकाम,ਮਲਬੇ ਦੀ ਚਿਣਾਈ
कचऱ्याची भिंत,ਮਲਬੇ ਦੀ ਕੰਧ
चालू मोजमाप,ਚੱਲ ਰਿਹਾ ਮਾਪ
सुरक्षित पत्करण्याची क्षमता,ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
मीठ ग्लेझ,ਲੂਣ ਗਲੇਜ਼
नमुन्याचा आकार,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
नमुना वितरण,ਨਮੂਨਾ ਵੰਡ
नमुना त्रुटी,ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ
वाळू,ਰੇਤ
वाळू समाप्त,ਰੇਤ ਮੁਕੰਮਲ
वाळू हात मोल्डिंग,ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ
सँडिंग,ਸੈਂਡਿੰਗ
संतृप्त माती,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
संतृप्त माती पेस्ट,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ
संपृक्तता अर्क,ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ
संपृक्तता टक्केवारी,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ
बशी घुमट,ਸਾਸਰ ਗੁੰਬਦ
मचान,ਸਕੈਫੋਲਡ
शिस्ट,ਸ਼ਿਸਟ
सागरी बंदर,ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ
गुप्त गटार,ਗੁਪਤ ਗਟਰ
दुसरा,ਦੂਜਾ
अवसादन विश्लेषण,ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
अर्ध-कृत्रिम बंदर,ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ
अर्ध भरतीची गोदी,ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ
वृद्ध,ਬਜ਼ੁਰਗ
शेल,ਸ਼ੈਲ
पत्र्याचा ढीग,ਸ਼ੀਟ ਦੇ ਢੇਰ
संकोचन मर्यादा,ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ
शटरिंग,ਸ਼ਟਰਿੰਗ
सियालिटिक माती,ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ
सिएरोझेम,ਸੀਰੋਜ਼ਮ
खिंडी,ਸਿਲ
गाळ,ਗਾਦ
सिंगल फ्लेमिश रक्त,ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ
एकल दाणेदार रचना,ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ
कंकाल माती,ਪਿੰਜਰ ਮਿੱਟੀ
स्कर्टिंग,ਸਕਰਟਿੰਗ
स्लीपर भिंत,ਸਲੀਪਰ ਕੰਧ
बाजूचे गटर,ਸਾਈਡ ਗਟਰ
स्लाइड नियम,ਸਲਾਈਡ ਨਿਯਮ
स्लिप डॉक,ਸਲਿਪ ਡੌਕ
स्मोनिझा,Smoniza
भिजवणे,ਭਿੱਜਣਾ
मातीचा सहवास,ਮਿੱਟੀ ਦੀ ਸਾਂਝ
माती वर्ग,ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ
माती कॉम्प्लेक्स,ਮਿੱਟੀ ਕੰਪਲੈਕਸ
मातीची सुसंगतता,ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ
माती कुटुंब,ਮਿੱਟੀ ਪਰਿਵਾਰ
मातीच्या चौकटीचे काम,ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ
माती ओलावा,ਮਿੱਟੀ ਦੀ ਨਮੀ
जमिनीतील ओलावा वाढणे,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ
जमिनीतील आर्द्रतेची कमतरता,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ
माती आकारविज्ञान,ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ
मातीचा कण,ਮਿੱਟੀ ਦਾ ਕਣ
मातीचा टप्पा,ਮਿੱਟੀ ਦਾ ਪੜਾਅ
माती प्रोफाइल,ਮਿੱਟੀ ਪਰੋਫਾਇਲ
मातीची प्रतिक्रिया,ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ
माती वेगळी होते,ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ
माती मालिका,ਮਿੱਟੀ ਦੀ ਲੜੀ
माती समाधान,ਮਿੱਟੀ ਦਾ ਹੱਲ
मातीची रचना,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
मातीचा पोत,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
मातीचा प्रकार,ਮਿੱਟੀ ਦੀ ਕਿਸਮ
सोलम,ਸੋਲਮ
वर्गीकरण,ਸੋਰਪਸ਼ਨ
spalls,ਸਪੱਲਸ
विशिष्ट आयन प्रभाव,ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ
स्क्वेअर कोर्स्ड रबल चिनाई,ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम,ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
स्थिर प्रवाह,ਸਥਿਰ ਵਹਾਅ
स्टेप्ड फ्लॅशिंग,ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ
चिकटपणा,ਚਿਪਕਣਾ
स्टिकिंग पॉइंट,ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ
दगड,ਪੱਥਰ
स्लॉप हात मोल्डिंग,ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ
पट्टा बिजागर,ਪੱਟੜੀ ਦਾ ਕਬਜਾ
स्ट्रॉ बोर्ड,ਤੂੜੀ ਬੋਰਡ
प्रवाह,ਸਟ੍ਰੀਮ
ताण,ਤਣਾਅ
स्ट्रेचर,ਸਟ੍ਰੈਚਰ
स्ट्रेचर बाँड,ਸਟ੍ਰੈਚਰ ਬਾਂਡ
स्ट्रेचर कोर्स,ਸਟਰੈਚਰ ਕੋਰਸ
स्ट्रिंग,ਸਤਰ
स्ट्रिंग कोर्स,ਸਤਰ ਕੋਰਸ
रचना घटक,ਬਣਤਰ ਕਾਰਕ
रचना निर्देशांक,ਬਣਤਰ ਸੂਚਕਾਂਕ
स्टुको,ਸਟੁਕੋ
स्टड,ਸਟੱਡ
स्टायलोबेट,ਸਟਾਈਲੋਬੇਟ
पोट माती,ਉਪ ਮਿੱਟੀ
उप रचना,ਉਪ ਬਣਤਰ
बेरीज वक्र,ਸਮੀਕਰਨ ਵਕਰ
सूर्य अभ्रक,ਸੂਰਜ ਮੀਕਾ
सुपर रचना,ਸੁਪਰ ਬਣਤਰ
सर्वेक्षक,ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ
एस-मूल्य,S-ਮੁੱਲ
स्वॅग,ਸਵੈਗ
हंस मान,ਹੰਸ ਦੀ ਗਰਦਨ
तंबू,ਤੰਬੂ
टेबल हँड मोल्डिंग,ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ
टँकिंग,ਟੈਂਕਿੰਗ
टेम्पिएट्टो,ਟੈਂਪੀਏਟੋ
टेंपरिंग,ਟੈਂਪਰਿੰਗ
साचा,ਟੈਂਪਲੇਟ
साचा,ਟੈਂਪਲੇਟ
Tepidarium,ਟੇਪੀਡੇਰਿਅਮ
टेराकोटा,ਟੈਰਾਕੋਟਾ
टेरा रोझा,ਟੈਰਾ ਰੋਜ਼ਾ
टेराझो,ਟੈਰਾਜ਼ੋ
टेट्रा शैली,ਟੈਟਰਾ ਸ਼ੈਲੀ
थ्रेशोल्ड मर्यादा मूल्य,ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ
घसा,ਗਲਾ
दगडातून,ਪੱਥਰ ਦੁਆਰਾ
भरतीचे खोरे,ਟਾਈਡਲ ਬੇਸਿਨ
टाई बार,ਟਾਈ ਪੱਟੀ
टाय बीम,ਟਾਈ ਬੀਮ
टाय रॉड,ਟਾਈ ਰਾਡ
तीर्स,ਤਿਰਸ
