Gujarati,Odiya
ટર્મિનલ વોલ્ટેજ,ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍
"કલાકાર, કલાકાર","ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ"
સાયબરનેટિક્સ,ସାଇବରନେଟିକ୍ସ |
"ચક્ર, ચક્ર, ચક્ર","ଚକ୍ର, ଚକ୍ର, ଚକ୍ର"
ચક્ર પ્રતિ સેકન્ડ,ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |
"ચક્રીય, ચક્રીય","ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |"
સ્પિન,ସ୍ପିନ୍
ચક્રીય લોલક,ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |
સાયક્લોટ્રોન,ସାଇକ୍ଲୋଟ୍ରନ୍ |
સાયક્લોટ્રોન આવર્તન,ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
"સિલિન્ડર, સિલિન્ડર","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
"નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |"
સિલિન્ડર હાર્મોનિક,ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |
ભીનું,ଓଦା
ભીના સરળ હાર્મોનિક ઓસિલેશન,ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |
ડેમ્પર,ଡ୍ୟାମ୍ପର୍ |
ડેનિયલ સેલ,ଡାନିଏଲ୍ ସେଲ୍ |
અંધારું,ଅନ୍ଧାର
"દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો","ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |"
"વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન","କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |"
ડેવિસન ગરમ પ્રયોગ,ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |
D.C. (નિર્દેશક),D.C. (ନିର୍ଦ୍ଦେଶନାମା)
નિષ્ક્રિય ભાગ,ନିଷ୍କ୍ରିୟ ଅଂଶ |
શાંત સ્થળ,ନୀରବ ସ୍ଥାନ |
ડી બ્રાગ્લી તરંગલંબાઇ,de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Debye લાક્ષણિકતા તાપમાન,ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |
"ડેબાય લંબાઈ, ડેબાય અંતર","ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |"
દેવું-વિરામ,debt ଣ-ଛୁଟି
સડો,କ୍ଷୟ
સડો સૂચકાંક,କ୍ଷୟ ସୂଚକାଙ୍କ |
પાતળું,diluent
મંદી,retard
વિરામ સમય,ବିରାମ ସମୟ
ડેસિબલ,ଡେସିବଲ୍ |
ડેસિબેલોમીટર,ଡେସିବେଲୋମିଟର |
"દશાંશ, દશાંશ","ଦଶମିକ, ଦଶମିକ"
વર્ગીકરણ,ବର୍ଗୀକରଣ
"ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન","ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |"
આઇસોમેટ્રિક વર્તુળ,ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |
ડીકોડર,ଡିକୋଡର୍ |
"વિઘટન, વિસર્જન","ବିଚ୍ଛେଦ, ବିଲୋପ |"
વિસંકોચન,ସଙ୍କୋଚନ |
વિશુદ્ધીકરણ,ପ୍ରଦୂଷଣ
સુશોભન,ଅଳଙ୍କାର |
જોડાણ,ସଂଯୋଗ
ઘટતું કાર્ય,ହ୍ରାସ କାର୍ଯ୍ୟ
હવામાન,ପାଣିପାଗ
ઉલ્લંઘન,ଉଲ୍ଲଂଘନ |
સબફ્લોર,ଉପଫ୍ଲୋର |
ઊંડી જગ્યા,ଗଭୀର ସ୍ଥାନ
વ્યુત્પત્તિ,derivation
"ખામી, ભૂલ, નુકસાન, ઉણપ","ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |"
ખોટું,ଭୁଲ
રોગપ્રતિકારક શક્તિ,ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |
મર્યાદાનો દરવાજો,ସୀମିତ ଦ୍ୱାର |
"વ્યાખ્યા, સ્પષ્ટતા","ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା"
વિચલિત કરવું,deflect
ડિફ્લેક્ટર,ଡିଫ୍ଲେକ୍ଟର୍ |
"વિચલન, વિચલન","ବିଘ୍ନ, ବିଘ୍ନ"
વિચલિત ધ્યાન,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |
ડિફ્લેક્શન-ડબલ મિરર,ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |
ડિફ્લેક્શન ઝોન,ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |
ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન,ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |
સંક્ષિપ્ત પ્લેટો,ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |
ફોકસ,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
વિકૃતિ,ବିକଳାଙ୍ଗତା |
"વિકૃતિ, વિકૃતિ","ବିକୃତି, ବିକୃତି"
વિગાસન,ଭିଗାସନ୍ |
"વ્યભિચાર, બદનામી","ଦୁଷ୍କର୍ମ, ଅବସାଦ |"
"અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)","ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)"
કચરો ગેસ,ବର୍ଜ୍ୟବସ୍ତୁ
"વિચલન, અફસીયા, વંચિતતા, વંચિતતા","ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |"
સંતોષકારક,ସନ୍ତୋଷଜନକ
"ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ","ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା"
એકાગ્રતા-વોલ્યુમ,ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍
વિયોજન જથ્થો,ବିଚ୍ଛେଦ ପରିମାଣ |
સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી,ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ
આયનીકરણની માત્રા,ଆୟନାଇଜେସନ୍ ପରିମାଣ |
ધ્રુવીકરણની તીવ્રતા,ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |
ચોકસાઇ જથ્થો,ସଠିକତା ପରିମାଣ
ડિહ્યુમિડિફિકેશન,ଡିହମାଇଡିଫିକେସନ୍
ડીયોનાઇઝેશન,deionization
વિલંબ,ବିଳମ୍ବ
વિલંબિત,belated
સ્થાનિકીકરણ,ଲୋକାଲାଇଜେସନ୍
ડેલ્ટા કાર્ય,ଡେଲଟା ଫଙ୍କସନ୍
ડિમેગ્નેટાઇઝેશન,demagnetization
ડિમેગ્નેટાઇઝ્ડ વળાંક,demagnetized ବକ୍ର
ડિમેગ્નેટાઇઝર,demagnetizer
ડિમોડ્યુલેશન,demodulation
ગાઢ ભીડ,ଘନ କୁହୁଡି |
ઘનતા માપક,ଘନତା ଗେଜ
"ઘનતા, ઘનતા","ଘନତା, ଘନତା"
અવમૂલ્યન સ્તર,ଅବନତି ସ୍ତର
અવક્ષય ઝોન,ହ୍ରାସ ଜୋନ୍ |
વિધ્રુવીકરણ,ଡିପୋଲାରାଇଜେସନ୍
વિધ્રુવીકરણ,ଡିପୋଲାରାଇଜଡ୍ |
ડિપોલરાઇઝર,ଡିପୋଲାରାଇଜର
"ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા","କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |"
"વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ","ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |"
તારવેલી,ପ୍ରାପ୍ତ
"ઉતરતા, ઉતરતા","ଅବତରଣ, ଅବତରଣ"
"વંશ, વંશ","ବଂଶ, ବଂଶ"
"વર્ણન કરો, બનાવો, દોરો","ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର"
છેદ,ଭେଦ
"ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)"
વિનાશ,ବିନାଶ
વિનાશક હસ્તક્ષેપ,ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |
"વિનાશક, વિનાશક","ବିନାଶକାରୀ, ବିନାଶକାରୀ |"
"ઓળખ, શોધ","ପରିଚୟ, ଚିହ୍ନଟ"
કલેક્ટર,ସଂଗ୍ରହକାରୀ
નિશ્ચયવાદ,ନିର୍ଣ୍ଣୟ
નિર્ધારક,ନିର୍ଣ୍ଣୟକାରୀ
નિશ્ચય,ନିଷ୍ଠା
નક્કી કરવા માટે,ନିର୍ଣ୍ଣୟ କରିବାକୁ
નિર્ધારિત,ସ୍ଥିର ହୋଇଛି
ડ્યુટેરોન,ଡିଟେରନ୍
"વ્યક્ત, વિકાસ, વિકાસ","ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ"
"વિકાસકર્તા, વિકાસકર્તા","ବିକାଶକାରୀ, ବିକାଶକାରୀ"
"વિકાસ, વિકાસ","ବିକାଶ, ବିକାଶ"
વિચલન,ବ୍ୟତିକ୍ରମ
ઝાકળ,କାକର
ઝાકળ બિંદુ,କାକର ବିନ୍ଦୁ |
દક્ષિણ ધ્રુવીકરણ,ଦକ୍ଷିଣ ପୋଲାରାଇଜର
ડાયગ્નોસ્ટિક ટેસ્ટ,ନିଦାନ ପରୀକ୍ଷା
કર્ણ,ତ୍ରିକୋଣୀୟ
રેખાકૃતિ,ଚିତ୍ର
રેખાકૃતિ,ଚିତ୍ର
ડાયલ,ଡାଏଲ୍ କରନ୍ତୁ |
ડાયમેગ્નેટિક,ଡାଇମାଗ୍ନେଟିକ୍ |
"ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી","ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |"
ડાયમેગ્નેટિઝમ,ଡାଇମାଗ୍ନେଟିଜିମ୍ |
વ્યાસ,ବ୍ୟାସ
ડાયમેટ્રિકલી વિરુદ્ધ,ହୀରା ବିପରୀତ |
"હીરા, હીરા","ହୀରା, ହୀରା |"
"ડાયાફ્રેમ, ડાયાફ્રેમ","ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |"
હીટ એક્સચેન્જ,ଉତ୍ତାପ ବିନିମୟ
હીટ એક્સચેન્જ,ଉତ୍ତାପ ବିନିମୟ
"ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ","ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |"
"વિભાજન, અર્ધ-કલા","ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |"
ડાઈક્રોમેટ કોષ,ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |
"દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા","ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |"
ડિક્ટાફોન,ଡିକ୍ଟଫୋନ୍ |
ડાઇલેક્ટ્રિક,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
ડાઇલેક્ટ્રિક્સ,ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |
ડીઝલ ચક્ર,ଡିଜେଲ ଚକ୍ର
અંતર,ଫାଙ୍କ
"વિભેદક આવર્તન, વિચલન આવર્તન","ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |"
"વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક","ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |"
વિભેદક શોષણ,ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |
ડિસ્ટિંક્શન એમ્પ્લીફાયર,ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |
"પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર","ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |"
વિભેદક કેપેસિટર,ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |
વિભેદક ઝોન,ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |
વિભેદક પ્રસાર,ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |
વિભેદક સમીકરણ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
વિભેદક લુપ્તતા ગુણાંક,ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |
ઇન્ટરમીટર આયનીકરણ ચેમ્બર,ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |
વિભેદક આઇસોટોપ પદ્ધતિ,ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |
વિભેદક વેગ,ଭିନ୍ନକ୍ଷମ ବେଗ
તફાવત કરવો,ଭିନ୍ନ କର |
"ભિન્ન, ભિન્ન","ଭିନ୍ନ, ଭିନ୍ନ"
"ભેદભાવ, ભેદભાવ","ଭିନ୍ନତା, ଭିନ୍ନତା |"
વિવર્તન,ବିଭାଜନ
ડિફ્રેક્ટોમીટર,ଡିଫ୍ରାକ୍ଟୋମିଟର |
"પ્રસરેલું, પ્રસરેલું","ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |"
પ્રસરેલું,ବିସ୍ତାରିତ |
પ્રસરણ,ବିସ୍ତାର
પ્રસારતા,ବିସ୍ତାର
"અંક, વ્યાસ, આંગળી","ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |"
ડિજિટલ રેકોર્ડિંગ,ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |
ડિજિટલ વોલ્ટમીટર,ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |
દ્વિ-આઇસોટોપિક તત્વો,ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |
પ્રસરણ,ବିସ୍ତାର
વિસ્તરણ વિકૃતિ,ବିସ୍ତାର ବିକୃତି |
એક્સોમીટર,ଏକ୍ସୋମିଟର
વિસ્ફારીની,ଭିସଫାରିନି |
"વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ","ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |"
પરિમાણીય,ଡାଇମେନ୍ସନାଲ୍ |
પરિમાણ,ପରିମାପ
વીમા એકમ,ବୀମା ୟୁନିଟ୍
પરિમાણહીન પરિમાણ,ପରିମାପହୀନ ପରିମାପ |
"અવમૂલ્યન, ઘટાડો","ହ୍ରାସ, ହ୍ରାସ"
તેજસ્વી,ଉଜ୍ଜ୍ୱଳ
ડાયોડ,ଡାୟୋଡ୍
ડાયોપ્ટર,diopter
રીફ્રેક્શન ઝોન,ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର
રીફ્રેક્ટીંગ લેન્સ,ରିଫାକ୍ଟିଂ ଲେନ୍ସ |
"નમવું, નમવું, નમવું, ચાટ","ପ୍ରଣାମ କର, ପ୍ରଣାମ କର"
પતનનો કોણ,ପତନର କୋଣ
દ્વિધ્રુવ,ଡିପୋଲ୍
દ્વિધ્રુવી સ્તર,ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |
ડીરાક ડેલ્ટા કાર્ય,dirac delta function
"સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ","ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |"
અનુલોમ સહસંબંધ,ଆନୁଲୋମ୍ ସମ୍ପର୍କ
સીધો પ્રવાહ,ସିଧାସଳଖ କରେଣ୍ଟ୍ |
પ્રત્યક્ષ,ସିଧାସଳଖ |
"સીધો ફટકો, સીધો ફટકો","ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |"
"દિશા, દિશા","ଦିଗ, ଦିଗ"
દિશાસૂચક,ଦିଗଦର୍ଶନ
જગ્યા સ્થિરતા,ସ୍ଥାନ ସ୍ଥିରତା |
"ડીકોસિન, ડીકો-કોસાઇન","ଡିକୋସିନ୍, ଡିକୋସିନ୍ |"
"દિશાસૂચક, દિશાસૂચક, દિશાસૂચક","ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ"
દિશાસૂચકતા,ଦିଗଦର୍ଶନ |
સામાન્ય જાળી,ସାଧାରଣ ଜଟଣୀ |
સીધી લીટી,ସିଧା ରେଖା |
અનુક્રમિક ગુણોત્તર,କ୍ରମିକ ଅନୁପାତ |
સીધી પદ્ધતિ,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
દિશા,ଦିଗ
ડાયરેક્ટ રીડિંગ ડિવાઇસ,ସିଧାସଳଖ ପଠନ ଉପକରଣ |
સામે ટેલિસ્કોપ,ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |
"પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક","ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |"
"નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ","ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |"
પાણીમાં નિમજ્જન,ଜଳ ବୁଡିବା |
"નિરંતરતા, નિરંતરતા, અસ્થિભંગ","ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |"
અવ્યવસ્થિત,ବନ୍ଦ
"સંશોધન, શોધ","ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |"
વિસંગતતા,ଅସଙ୍ଗତି |
રજકણ,କଣିକା
"અંતર્મુખ એન્ટેના, ડીશ એન્ટેના","କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |"
"વિસર્જન, દાણાદાર","ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |"
વિસર્જન સતત,ବିଲୋପ ସ୍ଥିର |
વિસર્જન ઊર્જા,ବିସର୍ଜନ ଶକ୍ତି |
વિસર્જન અર્ધ જીવન,ଅଧା ଜୀବନ ବିଲୋପ |
વિસર્જન શ્રેણી,ବିଲୋପ ଗ୍ରେଡ୍
"ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન","ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |"
"ફોલ્ટ લાઇન, ફોલ્ટ કોર","ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |"
ફોલ્ટ લૂપ,ତ୍ରୁଟି ଲୁପ୍ |
"અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા","ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |"
અરાજકતા,ବିଶୃଙ୍ଖଳା
"મૂંઝવણ, મૂંઝવણ","ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |"
"વિખરાયેલું, વિખરાયેલું","ବିଛିନ୍ନ, ବିଛିନ୍ନ |"
"વિખેરવું, વિખેરવું","ବିଚ୍ଛେଦ, ବିଛାଇବା |"
અસ્ત્ર,ପ୍ରୋଜେକ୍ଟଲ୍
વિખેરી નાખનાર,ବିସର୍ଜନକାରୀ |
પ્રતિબિંબ,ପ୍ରତିଫଳନ
વિસ્થાપન,ବିସ୍ଥାପନ
પ્રદર્શન,ପ୍ରଦର୍ଶନ
કન્સોલ,କୋନସୋଲ
છૂટાછેડા બળ,ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |
અસમાન,ଅସମାନ
સડો ગુણાંક,କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |
કાટ લગાડનાર,କ୍ଷତିକାରକ |
સડો સિસ્ટમ,କ୍ଷୟ ପ୍ରଣାଳୀ |
અલગ કરી શકાય તેવું,ପୃଥକ
અલગ,ଅଲଗା
સ્વભાવ,ସ୍ୱଭାବ
અસંગતતા,ଅସଙ୍ଗତି
અંતર,ଦୂରତା
દૂર,ଦୂର
"અલગ, અલગ, અલગ, અભિવ્યક્ત","ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |"
ભેદભાવ,ଭେଦଭାବ
અલગ મિલકત,ପୃଥକ ସମ୍ପତ୍ତି |
"ભેદ પાડવો, ભેદ પાડવો","ଭିନ୍ନ କର, ଭିନ୍ନ କର |"
વિકૃત,ବିକୃତ
વિકૃતિ,ବିକଳାଙ୍ଗତା |
વિરૂપતા સ્થિતિસ્થાપકતા,ବିକୃତି ଇଲାସ୍ଟିସିଟି |
વિતરિત એમ્પ્લીફાયર,ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
"વિતરણ, વિતરણ","ବଣ୍ଟନ, ବଣ୍ଟନ"
"વિતરણ નિયમ, વિતરણ નિયમ","ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |"
ખલેલ,ବିଶୃଙ୍ଖଳା
"વ્યથિત, વિક્ષેપિત સંતુલન","ବିବ୍ରତ, ବିଚଳିତ ସନ୍ତୁଳନ |"
ખલેલ પહોંચાડનાર બળ,ବିଚଳିତ ଶକ୍ତି
"આહનિક, દિવાચાર, દિવા, દૈનિક","ଅହନିକ୍, ଡିଭାଚର, ଡିଭା, ଦ Daily ନିକ |"
દૈનિક ગતિ,ଦ daily ନିକ ଗତି
બાયબેલેંટ,ସମାନ୍ତରାଳ |
"વિખેરી નાખવું, વિખેરી નાખવું","ବିସ୍ତାର କର, ବିସର୍ଜନ କର |"
"ભિન્નતા, ભિન્નતા, ભિન્નતા","ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |"
જુદીજુદી,ବିଭେଦ
ડાયવર્ઝન,ଡାଇଭର୍ସନ
"વિભાજિત, વિભાજિત","ବିଭାଜିତ, ବିଭାଜିତ |"
"વિભાજન, વિભાજન, વિભાજન","ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |"
આયનોસ્ફિયરનું ડી સ્તર,ଆୟନୋସାଇଫର୍ ର D ସ୍ତର |
"પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન","ଅଞ୍ଚଳ, ପ୍ରଦେଶ, ଅଞ୍ଚଳ, ଡୋମେନ୍ |"
"ગુંબજ, ગુંબજ","ଗୋବର, ଗମ୍ବୁଜ |"
પ્રભાવશાળી સ્થિતિ,ପ୍ରଭାବଶାଳୀ ପଦ |
દાતા સ્તર,ଦାତା ସ୍ତର |
મદિત સંધિ,ମାଡିଟ୍ ଚୁକ୍ତି |
"ભેળસેળ, ભેળસેળ","ବ୍ୟଭିଚାର, ବ୍ୟଭିଚାର"
ડોપ્લર અસર,ଡୋପଲର ପ୍ରଭାବ
"ડોઝ, ડોઝ","age ଷଧ, age ଷଧ"
ક્વોન્ટોમીટર,କ୍ୱାଣ୍ଟୋମିଟର |
"ડોટેડ, ડોટેડ","ବିନ୍ଦୁ, ବିନ୍ଦୁ"
"ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી","ଡବଲ୍, ଡିପ୍ଲଏଡ୍, ଯୋଡି, ଡୁଆଲ୍, ସାଧାରଣ, ଡିଚୋଟୋମସ୍ |"
ડબલ બોન્ડ,ଡବଲ୍ ବଣ୍ଡ୍ |
બાયકોન્વેક્સ લેન્સ,ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |
બાયકોન્વેક્સ લેન્સ,ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |
દ્વિસંગી વિભેદક,ବାଇନାରୀ ଭିନ୍ନକ୍ଷମ |
ડબલ ionization,ଡବଲ୍ ଆୟନାଇଜେସନ୍ |
ડબલ પરમાણુ,ଡବଲ୍ ଅଣୁ
ડબલ ચોકસાઇ,ଦୁଇଥର ସଠିକତା |
ડબલ રીફ્રેક્શન,ଦୁଇଥର ପ୍ରତିଫଳନ |
ડબલ શ્રેણી,ଡବଲ୍ ସିରିଜ୍ |
જોડી તારા,ଯୁଗଳ ତାରା |
ડબલ,ଦୁଇଥର |
વર્ણહીન લેન્સ જોડી,ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ ଯୋଡି |
"પ્રસરણ, વિસ્તરણ","ବିସ୍ତାର, ବିସ୍ତାର"
બમણું ચાર્જ થયેલ કણ,ଦ୍ୱିଗୁଣିତ ଚାର୍ଜ କଣିକା |
ઉભયજીવી ભ્રષ્ટ,ଭ୍ରଷ୍ଟାଚାର
ડબલ ionized,ଡବଲ୍ ଆୟନାଇଜଡ୍ |
નીચે તરફ,ତଳକୁ
ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ,ଟ୍ରାକ୍ସନ୍ ଖଣି ଖଣି ସେମି କମ୍ପାକ୍ଟ |
ટ્રેક્શન બળ,ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |
"વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન","ୱା, ରନ୍ଫ୍, ଆପୋଡ୍, ଡ୍ରିଫ୍ଟ (ଖଣି), ପଞ୍ଜ (ଖାଦ୍ୟ), ବିସ୍ଥାପନ |"
વહેતો પ્રવાહ,ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |
