Kannada,Tamil
ಕಂಪ್ಯೂಟರ್  ನಿರ್ವಹಣೆ,கணினி  பராமரிப்பு
ಕಂಪ್ಯೂಟರ್  ನಿರ್ವಹಿಸಿದ  ಸೂಚನಾ,கணினி  நிர்வகிக்கப்பட்டது  வழிமுறைகள்
ಕಂಪ್ಯೂಟರ್  ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್,கணினி  மைக்ரோகிராஃபிக்ஸ்
ಕಂಪ್ಯೂಟರ್ ಸಂಗೀತ,கணினி இசை
ಗಣಕಯಂತ್ರದ ಜಾಲ,கணினி வலையமைப்பு
ಕಂಪ್ಯೂಟರ್ ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,கணினி எண் கட்டுப்பாடு
ಕಂಪ್ಯೂಟರ್ ಕಾರ್ಯಾಚರಣೆ,கணினி செயல்பாடு
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಭಾಷೆ,கணினி சார்ந்த மொழி
ಕಂಪ್ಯೂಟರ್ output ಟ್ಪುಟ್,கணினி வெளியீடு
ಕಂಪ್ಯೂಟರ್ output ಟ್ಪುಟ್ ಮೈಕ್ರೋಫಿಲ್ಮ್,கணினி வெளியீட்டு மைக்ரோஃபில்ம்
ಕಂಪ್ಯೂಟರ್ ಪರ್ಫಾರ್ಮೆನ್ಸ್,கணினி செயல்திறன்
ಕಂಪ್ಯೂಟರ್ ಮುದ್ರಕ,கணினி அச்சுப்பொறி
ಕಂಪ್ಯೂಟರ್ ಕಾರ್ಯಕ್ರಮ,கணினி நிரல்
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ ಟಿಪ್ಪಣಿ,கணினி நிரல் சிறுகுறிப்பு
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ ಮೂಲ,கணினி நிரல் தோற்றம்
ಗಣಕ ಯಂತ್ರ ವಿಜ್ಞಾನ,கணினி அறிவியல்
ಕಂಪ್ಯೂಟರ್ ಸುರಕ್ಷತೆ,கணினி பாதுகாப்பு
ಕಂಪ್ಯೂಟರ್ ಹಂಚಿಕೆ,கணினி பகிர்வு
ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್,கணினி உருவகப்படுத்துதல்
ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಟರ್,கணினி சிமுலேட்டர்
ಕಂಪ್ಯೂಟರ್ ಸಾಫ್ಟ್‌ವೇರ್,கணினி மென்பொருள்
ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ,கணினி நிபுணர்
ಗಣಕಯಂತ್ರ ವ್ಯವಸ್ಥೆ,கணினி அமைப்பு
ಕಂಪ್ಯೂಟರ್ ಸಿಸ್ಟಮ್ ಲೆಕ್ಕಪರಿಶೋಧನೆ,கணினி அமைப்பு தணிக்கை
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,கணினி தொழில்நுட்பம்
ಕಂಪ್ಯೂಟರ್ ಟರ್ಮಿನಲ್,கணினி முனையம்
ಕಂಪ್ಯೂಟರ್ ಸಮಯ,கணினி நேரம்
ಕಂಪ್ಯೂಟರ್ ಪದ,கணினி சொல்
ಗಣನ ಕೇಂದ್ರ,கணினி மையம்
ಕಂಪ್ಯೂಟಿಂಗ್ ಅಂಶ,கணினி உறுப்பு
ಕಂಪ್ಯೂಟಿಂಗ್ ಶಕ್ತಿ,கணினி சக்தி
ಗಣನ ವ್ಯವಸ್ಥೆ,கணினி அமைப்பு
ಸಮಾಧಾನ,ஒன்றிணைக்கவும்
ಒಗ್ಗೂಡಿಸಿದ ಡೇಟಾ ಸೆಟ್,ஒருங்கிணைந்த தரவு தொகுப்பு
ಒಗ್ಗೂಡಿಸಿದ ಕೀ,இணைந்த விசை
ಒಗ್ಗೂಡಿಸುವಿಕೆ,இணைத்தல்
ಒಗ್ಗೂಡಿಸುವ ಪಾತ್ರ,ஒருங்கிணைப்பு தன்மை
ಸಾಂದ್ರೀಕೃತ ಸಂದೇಶ,செறிவூட்டப்பட்ட செய்தி
ಏಕಾಗ್ರತೆ,செறிவு
ಸಾಂದ್ರೀಕರಣಕಾರ,செறிவு
ಸಾಂದ್ರಕ ಟರ್ಮಿನಲ್ ಬಫರ್,செறிவு முனைய இடையக
ಪರಿಕಲ್ಪನಾ ಕಲಿಕೆ,கருத்து கற்றல்
ಪರಿಕಲ್ಪನಾ ಮಾದರಿ,கருத்துரு மாதிரி
ಒಗ್ಗೂಡಿಸುವಿಕೆ,ஒத்திசைவு
ಹೊಂದಿಕೆಯಿರುವ,ஒத்திசைவு
ಏಕಕಾಲದಲ್ಲಿ,ஒரே நேரத்தில்
ಏಕಕಾಲೀನ ಕಾರ್ಯಾಚರಣೆ,ஒரே நேரத்தில் செயல்பாடு
ಏಕಕಾಲೀನ ಸಂಸ್ಕರಣೆ,ஒரே நேரத்தில் செயலாக்கம்
ಷರತ್ತುಬದ್ಧ ಜೋಡಣೆ,நிபந்தனை சட்டசபை
ಷರತ್ತುಬದ್ಧ ಜೋಡಣೆ ಅಭಿವ್ಯಕ್ತಿ,நிபந்தனை சட்டசபை வெளிப்பாடு
ಷರತ್ತುಬದ್ಧ ಜೋಡಣೆ ಸೂಚನೆ,நிபந்தனை சட்டசபை அறிவுறுத்தல்
ಷರತ್ತುಬದ್ಧ ಶಾಖೆ ಸೂಚನೆ,நிபந்தனை கிளை அறிவுறுத்தல்
ಷರತ್ತುಬದ್ಧ ಬಿಂದುವನ್ನು,நிபந்தனை முறிவு
ಷರತ್ತುಬದ್ಧ,நிபந்தனை
ಷರತ್ತುಬದ್ಧ ಬ್ರೇಕ್‌ಪಾಯಿಂಟ್ ಸೂಚನೆ,நிபந்தனை முறிவு அறிவுறுத்தல்
ಷರತ್ತುಬದ್ಧ ಎಂಟ್ರೊಪಿ,நிபந்தனை என்ட்ரோபி
ಷರತ್ತುಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ,நிபந்தனை வெளிப்பாடு
ಷರತ್ತುಬದ್ಧ ಸೂಚನೆ ಕಾರ್ಯಾಚರಣೆ,நிபந்தனை உட்குறிப்பு செயல்பாடு
ಷರತ್ತುಬದ್ಧ ಮಾಹಿತಿ ವಿಷಯ,நிபந்தனை தகவல் உள்ளடக்கம்
ಷರತ್ತುಬದ್ಧ ಜಿಗಿತ,நிபந்தனை ஜம்ப்
ಷರತ್ತುಬದ್ಧ ಜಂಪ್ ಸೂಚನೆ,நிபந்தனை ஜம்ப் அறிவுறுத்தல்
ಷರತ್ತುಬದ್ಧ ನಿರ್ವಾಹ,நிபந்தனை ஆபரேட்டர்
ಷರತ್ತುಬದ್ಧ ಹೇಳಿಕೆ,நிபந்தனை அறிக்கை
ಷರತ್ತುಬದ್ಧ ನಿಲುಗಡೆ ಸೂಚನೆ,நிபந்தனை நிறுத்த வழிமுறை
ಷರತ್ತುಬದ್ಧ ವರ್ಗಾವಣೆ ಸೂಚನೆ,நிபந்தனை பரிமாற்ற வழிமுறை
ಷರತ್ತುಬದ್ಧ ವೇರಿಯಬಲ್,நிபந்தனை மாறி
ಷರತ್ತು ಕೋಶ,நிபந்தனை செல்
ಷರತ್ತು ಸಂಹಿತೆ,நிபந்தனை குறியீடு
ನಿಯಮಾಧೀನ ಸರ್ಕ್ಯೂಟ್,நிபந்தனைக்குட்பட்ட சுற்று
ಷರತ್ತು,கண்டிஷனிங்
ಷರತ್ತು ಉಪಕರಣಗಳು,கண்டிஷனிங் உபகரணங்கள்
ಷರತ್ತು ಪಟ್ಟಿ,நிபந்தனை பட்டியல்
ಷರತ್ತು ಹೆಸರು,நிபந்தனை பெயர்
ಷರತ್ತು ಹೆಸರು ಷರತ್ತು,நிபந்தனை பெயர் நிலை
ಷರತ್ತು ಪೂರ್ವಪ್ರತ್ಯಯ,நிபந்தனை முன்னொட்டு
ಕಾನ್ಫರೆನ್ಸ್ ಕಂಟ್ರೋಲ್ (= ಸೂಕ್ಷ್ಮತೆ ನಿಯಂತ್ರಣ),மாநாட்டு கட்டுப்பாடு (= உணர்திறன் கட்டுப்பாடு)
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,தன்னம்பிக்கை அளவு
ಮನಸ್ತಂತಿಸುವಿಕೆ,ரகசியத்தன்மை
ಸಂರಚನೆ,உள்ளமைவு
ಸಂರಚನಾ ವಿಭಾಗ,உள்ளமைவு பிரிவு
ದೃಢೀಕರಣ,உறுதிப்படுத்தல்
ಗೊಂದಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್,குழப்ப மேட்ரிக்ஸ்
ದಸಸನ,நெரிசல்
ಸಂಯೋಗ,இணைத்தல்
ಸಂಪರ್ಕಿತ ಉಲ್ಲೇಖ,இணைக்கப்பட்ட குறிப்பு
ಸಂಪರ್ಕಿತ ಸಂಗ್ರಹಣೆ,இணைக்கப்பட்ட சேமிப்பு
ಕಾರ್ಯವನ್ನು ಸಂಪರ್ಕಿಸಿ,செயல்பாட்டை இணைக்கவும்
ವ್ಯವಸ್ಥೆಯನ್ನು ಸಂಪರ್ಕಿಸಲಾಗುತ್ತಿದೆ,இணைக்கும் ஏற்பாடு
ವ್ಯವಸ್ಥೆಯ ಸೇವೆಯನ್ನು ಸಂಪರ್ಕಿಸಲಾಗುತ್ತಿದೆ,ஏற்பாடு சேவையை இணைக்கிறது
ಸಂಪರ್ಕ,இணைப்பு
ಸಂಯೋಜಕ,இணைப்பு
ಸಂಪರ್ಕ,இணைப்பு
ಸಮಯವನ್ನು ಸಂಪರ್ಕಿಸಿ,நேரத்தை இணைக்கவும்
ಸತತ,தொடர்ச்சியாக
ಸತತ ಕಾರ್ಯಾಚರಣೆ,தொடர்ச்சியான செயல்பாடு
ಸತತ ಅನುಕ್ರಮ ಕಂಪ್ಯೂಟರ್,தொடர்ச்சியான வரிசை கணினி
ಸ್ಥಿರತೆ ಪರಿಶೀಲನೆಯನ್ನು ಕಂಡುಹಿಡಿಯುವುದು,இதன் விளைவு நிலைத்தன்மையைக் கண்டறிதல்
ಗಡಿ,கன்சோல்
ಕನ್ಸೋಲ್ ವರ್ಡ್-ಪ್ರೊಸೆಸಿಂಗ್ ಉಪಕರಣಗಳು,சொல்-செயலாக்க உபகரணங்களை கன்சோல்
ಬಲವರ್ಧನೆ,ஒருங்கிணைப்பு
ಸಮಾಧಾನಕಾರ,ஒருங்கிணைப்பு
ಸ್ಥಿರ ಪ್ರದೇಶ,நிலையான பகுதி
ಸ್ಥಿರ ಸೂಚನೆ,நிலையான வழிமுறை
ಸ್ಥಿರ ಉದ್ದದ ಕ್ಷೇತ್ರ,நிலையான நீள புலம்
ಸ್ಥಿರ ಅನುಪಾತ ಸಂಕೇತ,நிலையான விகித குறியீடு
ಸ್ಥಿರ ಸಂಗ್ರಹಣೆ,நிலையான சேமிப்பு
ಸ್ಥಿರ ಪದ,நிலையான சொல்
ನಿರ್ಬಂಧಿತ ಸೆಟ್,கட்டுப்படுத்தப்பட்ட தொகுப்பு
ನಿರ್ಬಂಧ,கட்டுப்பாடு
ಪಠ್ಯವನ್ನು ಒಳಗೊಂಡಿದೆ,உரை உள்ளது
ಕಲೆ,உள்ளடக்கம்
ವಿಷಯ ವಿಳಾಸ ಸಂಗ್ರಹಣೆ (= ಸಹಾಯಕ ಸಂಗ್ರಹ),உள்ளடக்க முகவரி சேமிப்பு (= துணை சேமிப்பு)
ವಿಷಯ ವಿಶ್ಲೇಷಣೆ,உள்ளடக்க ஆய்வு
ವಿವೇಚನೆ,சர்ச்சை
ವಿವಾದಾಸ್ಥೆ,சர்ச்சை அமைப்பு
ವಿಷಯಗಳ ಪಟ್ಟಿ,உள்ளடக்க பட்டியல்
ಸನ್ನಿವೇಶ,சூழல்
ಸಂದರ್ಭ ಸಂಪಾದನೆ,சூழல் எடிட்டிங்
ಸಂದರ್ಭ ಸಂಪಾದಕ,சூழல் ஆசிரியர்
ಸಂದರ್ಭ ಮುಕ್ತ ಭಾಷೆ,சூழல் இலவச மொழி
ಸಂದರ್ಭ ಮುಕ್ತ ರಚನೆ,சூழல் இலவச அமைப்பு
ಸಂದರ್ಭ ಸೂಕ್ಷ್ಮ ಭಾಷೆ,சூழல் உணர்திறன் மொழி
ಸಂದರ್ಭೋಚಿತ ಘೋಷಣೆ,சூழல் அறிவிப்பு
ಆಕಸ್ಮಿಕ ವಿಧಾನ,தற்செயல் செயல்முறை
ಮುಂದುವರಿಕೆ ಚೀಟಿ,தொடர்ச்சியான அட்டை
ನಿರಂತರ ಪರಿಶೀಲನೆ,தொடர்ச்சியான சோதனை
ನಿರಂತರ ರೂಪ,தொடர்ச்சியான வடிவம்
ನಿರಂತರ ಫಾರ್ಮ್ ಕಾರ್ಡ್,தொடர்ச்சியான படிவ அட்டை
ನಿರಂತರ ರೂಪಗಳ ಕಾಗದ,தொடர்ச்சியான படிவங்கள் காகிதம்
ನಿರಂತರ ಪ್ರಕ್ರಿಯೆ ನಿಯಂತ್ರಣ,தொடர்ச்சியான செயல்முறை கட்டுப்பாடு
ನಿರಂತರ ಸಿಮ್ಯುಲೇಶನ್,தொடர்ச்சியான உருவகப்படுத்துதல்
ನಿರಂತರ ಸಿಸ್ಟಮ್ ಮಾಡೆಲಿಂಗ್ ಪ್ರೋಗ್ರಾಂ,தொடர்ச்சியான கணினி மாடலிங் திட்டம்
ನಿರಂತರ ಸಿಸ್ಟಮ್ ಸಿಮ್ಯುಲೇಶನ್ ಭಾಷೆ,தொடர்ச்சியான கணினி உருவகப்படுத்துதல் மொழி
ಬಾಹ್ಯರೇಖೆಯ ಮಾದರಿ,விளிம்பு மாதிரி
ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ,மாறுபாடு
ವ್ಯತಿರಿಕ್ತ ತೀಕ್ಷ್ಣಗೊಳಿಸುವಿಕೆ,மாறுபட்ட கூர்மைப்படுத்துதல்
ನಿಯಂತ್ರಣ,கட்டுப்பாடு
ನಿಯಂತ್ರಣ ಪ್ರದೇಶ,கட்டுப்பாட்டு பகுதி
ನಿಯಂತ್ರಣ ಬಿಟ್,பிட் கட்டுப்பாட்டு
ನಿಯಂತ್ರಣ ಬ್ಲಾಕ್,கட்டுப்பாட்டு தொகுதி
ನಿಯಂತ್ರಣ ಬಸು,கட்டுப்பாட்டு பஸ்
ನಿಯಂತ್ರಣ ಬೈಟ್,கட்டுப்பாட்டு பைட்
ನಿಯಂತ್ರನೆ,கட்டுப்பாட்டு அட்டை
ನಿಯಂತ್ರಣ ಅಕ್ಷರ,கட்டுப்பாட்டு தன்மை
ನಿಯಂತ್ರಣ ವಿವರಣೆ,கட்டுப்பாட்டு சுற்று
ನಿಯಂತ್ರಣ ಗುಮಾಸ್ತ,கட்டுப்பாட்டு எழுத்தர்
ಆಜ್ಞಾ ಭಾಷೆ,கட்டளை மொழியைக் கட்டுப்படுத்துங்கள்
ನಿಯಂತ್ರಣ ಕಂಪ್ಯೂಟರ್,கணினியைக் கட்டுப்படுத்தவும்
ನಿಯಂತ್ರಣ ಕೇಂದ್ರ,கட்டுப்பாட்டு கவுண்டர்
ನಿಯಂತ್ರಣ ಚಕ್ರ,கட்டுப்பாட்டு சுழற்சி
ನಿಯಂತ್ರಣ ದತ್ತಾಂಶ,தரவைக் கட்டுப்படுத்தவும்
ನಿಯಂತ್ರಣ ನಿಘಂಟು,அகராதியைக் கட்டுப்படுத்தவும்
ನಿಯಂತ್ರಣ ಎಂಜಿನಿಯರಿಂಗ್,கட்டுப்பாட்டு பொறியியல்
ನಿಯಂತ್ರಣ ಕ್ಷೇತ್ರ,கட்டுப்பாட்டு புலம்
ನಿಯಂತ್ರಣ ಸ್ವರೂಪ ಐಟಂ,வடிவமைப்பு உருப்படியைக் கட்டுப்படுத்தவும்
ನಿಯಂತ್ರಣ ಕಾರ್ಯ,கட்டுப்பாட்டு செயல்பாடு
ನಿಯಂತ್ರಣ ಶೀರ್ಷಿಕೆ,கட்டுப்பாட்டு தலைப்பு
ನಿಯಂತ್ರಣ ರಂಧ್ರ,கட்டுப்பாட்டு துளை
ನಿಯಂತ್ರಣ ಸೂಚನೆ,கட்டுப்பாட்டு வழிமுறைகள்
ನಿಯಂತ್ರಣ ಸೂಚನಾ ರಿಜಿಸ್ಟರ್,கட்டுப்பாட்டு அறிவுறுத்தல் பதிவேட்டில்
ನಿಯಂತ್ರಣ ಭಾಷೆ,மொழியைக் கட்டுப்படுத்துங்கள்
ನಿಯಂತ್ರಿತ ನಿಯತಾಂಕ,கட்டுப்படுத்தப்பட்ட அளவுரு
ನಿಯಂತ್ರಿತ ಶೇಖರಣಾ ಹಂಚಿಕೆ,கட்டுப்படுத்தப்பட்ட சேமிப்பக ஒதுக்கீடு
ನಿಯಂತ್ರಿತ ವೇರಿಯಬಲ್,கட்டுப்படுத்தப்பட்ட மாறி
ನಿಯಂತ್ರಿತ ಶಬ್ದಕೋಶ,கட்டுப்படுத்தப்பட்ட சொற்களஞ்சியம்
ನಿಯಂತ್ರಕ,கட்டுப்படுத்தி
ನಿಯಂತ್ರಕ ಕಾರ್ಯ,கட்டுப்படுத்தி செயல்பாடு
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,கட்டுப்பாட்டு வரி
ನಿಯಂತ್ರಣ ತರ್ಕ,கட்டுப்பாட்டு தர்க்கம்
ನಿಯಂತ್ರಣ ಲೂಪ್,கட்டுப்பாட்டு வளையம்
ನಿಯಂತ್ರಣ ಗುರುತು,கட்டுப்பாட்டு குறி
ನಿಯಂತ್ರಣ ಮಸುಕಾದ ಪ್ರದರ್ಶನ,கட்டுப்பாட்டு-வெகுஜன காட்சி
ಮೈಕ್ರೊಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅನ್ನು ನಿಯಂತ್ರಿಸಿ,மைக்ரோபிரேமிங்கைக் கட்டுப்படுத்தவும்
ನಿಯಂತ್ರಣ ವಿಧಾನ,கட்டுப்பாட்டு முறை
ನಿಯಂತ್ರಣ ಸಂಖ್ಯೆ,கட்டுப்பாட்டு எண்
ನಿಯಂತ್ರಣ ಉದ್ದೇಶ,கட்டுப்பாட்டு குறிக்கோள்
ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ,கட்டுப்பாட்டு செயல்பாடு
ನಿಯಂತ್ರಣ ನಿರ್ವಾಹಕ,கட்டுப்பாட்டு ஆபரேட்டர்
ನಿಯಂತ್ರಣ ಆಪರೇಟರ್‌ನ ಟರ್ಮಿನಲ್,கட்டுப்பாட்டு ஆபரேட்டரின் முனையம்
ನಿಯಂತ್ರಣಫಲಕ,கட்டுப்பாட்டு குழு
ನಿಯಂತ್ರಣ ಬಿಂದು,கட்டுப்பாட்டு புள்ளி
ನಿಯಂತ್ರಣ ಮುದ್ರಣ,அச்சிடலைக் கட்டுப்படுத்துங்கள்
ನಿಯಂತ್ರಣ ಕಾರ್ಯಕ್ರಮ,கட்டுப்பாட்டு திட்டம்
ನಿಯಂತ್ರಣ ಪಂಚ್,கட்டுப்பாட்டு பஞ்ச்
ನಿಯಂತ್ರಣ ದಾಖಲೆ,கட்டுப்பாட்டு பதிவு
ನಿಯಂತ್ರಣ ನೋಂದಣಿ,கட்டுப்பாட்டு பதிவு
ನಿಯಂತ್ರಣ ದಿನಚರಿ,கட்டுப்பாட்டு வழக்கமான
ನಿಯಂತ್ರಣ ವಿಭಾಗ,கட்டுப்பாட்டு பிரிவு
ನಿಯಂತ್ರಣ ಅನುಕ್ರಮ,கட்டுப்பாட்டு வரிசை
ನಿಯಂತ್ರಣ ವಿವರಣೆ,கட்டுப்பாட்டு விவரக்குறிப்பு
ನಿಯಂತ್ರಣ ಸ್ಟ್ಯಾಕ್,கட்டுப்பாட்டு அடுக்கு
ನಿಯಂತ್ರಣ ಮಾನದಂಡ,கட்டுப்பாட்டு தரநிலை
ನಿಯಂತ್ರಣ ಹೇಳಿಕೆ,கட்டுப்பாட்டு அறிக்கை
ನಿಯಂತ್ರಣ ಕೇಂದ್ರ,கட்டுப்பாட்டு நிலையம்
ನಿಯಂತ್ರಣ ಸಂಗ್ರಹಣೆ,கட்டுப்பாட்டு சேமிப்பிடம்
ನಿಯಂತ್ರಣ ಸಂಗ್ರಹ ಉಳಿಸಿ,சேமிப்பக சேமிப்பைக் கட்டுப்படுத்துங்கள்
ನಿಯಂತ್ರಣ ಬದಲಾಯಿಸು,கட்டுப்பாட்டு சுவிட்ச்
ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆಯ,கட்டுப்பாட்டு அமைப்பு
ನಿಯಂತ್ರಣ ಟೇಲ್,கட்டுப்பாட்டு நாடா
ನಿಯಂತ್ರಣ ತಂತ್ರ,கட்டுப்பாட்டு நுட்பம்
ನಿಯಂತ್ರಣ ಟರ್ಮಿನಲ್,கட்டுப்பாட்டு முனையம்
ನಿಯಂತ್ರಣ ಒಟ್ಟು,மொத்தம் கட்டுப்படுத்தவும்
ನಿಯಂತ್ರಣ ವರ್ಗಾವಣೆ ಹೇಳಿಕೆ,கட்டுப்பாட்டு பரிமாற்ற அறிக்கை
ನಿಯಂತ್ರಣ ಘಟಕ,கட்டுப்பாட்டு பிரிவு
ನಿಯಂತ್ರಣ ವೇರಿಯಬಲ್,கட்டுப்பாட்டு மாறி
ನಿಯಂತ್ರಣ ಪ್ರಮಾಣ,கட்டுப்பாட்டு அளவு
ನಿಯಂತ್ರಣ ಪದ,வார்த்தையை கட்டுப்படுத்துங்கள்
ಸಮಾವೇಶ,மாநாடு
ಸಮಾವೇಶ ಸಾಧನ,மாநாட்டு உபகரணங்கள்
ಒಮ್ಮುಖವಾಗುವಿಕೆ,ஒன்றிணைத்தல்
ಸಂಭಾಷಣೆ,உரையாடல்
ಸಂಭಾಷಣಾ,உரையாடல்
ಸಂಭಾಷಣಾ ಬೀಜಗಣಿತದ ಭಾಷೆ,உரையாடல் இயற்கணித மொழி
ಸಂಭಾಷಣಕ,உரையாடல் தொகுப்பி
ಸಂವಾದಾತ್ಮಕ ಕಂಪ್ಯೂಟಿಂಗ್,உரையாடல் கணினி
ಸಂಭಾಷಣಾ ಭಾಷೆ,உரையாடல் மொழி
ಸಂವಾದಾತ್ಮಕ ಕ್ರಮ,உரையாடல் முறை
ಸಂಭಾಷಣೆ,உரையாடல் அமைப்பு
ಸಂವಾದಾತ್ಮಕ ಟರ್ಮಿನಲ್,உரையாடல் முனையம்
ಸಂವಾದಾತ್ಮಕ ಸಮಯ ಹಂಚಿಕೆ,உரையாடல் நேர பகிர்வு
ಪರಿವರ್ತನೆ,மாற்றம்
ಪರಿವರ್ತನೆ ವೆಚ್ಚ,மாற்றத்திற்கான விலை
ಪರಿವರ್ತನೆ ಸಾಧನ,மாற்று சாதனம்
ಪರಿವರ್ತನೆ ಕ್ರಮ,மாற்று முறை
ಪರಿವರ್ತನೆ ದಿನಚರಿ,மாற்று வழக்கம்
ಪರಿವರ್ತಿಸು,மாற்றவும்
ಪರಿವರ್ತಕ,மாற்றி
ಪೀನ ಪ್ರೋಗ್ರಾಮಿಂಗ್,குவிந்த நிரலாக்க
ವಿಳಾಸದ ಮೆಮೊರಿಯನ್ನು ಸಂಯೋಜಿಸಿ,உரையாற்றப்பட்ட நினைவகம் ஒருங்கிணைப்பு
ಡೇಟಾವನ್ನು ಸಂಯೋಜಿಸಿ,தரவை ஒருங்கிணைத்தல்
ಜ್ಯಾಮಿತಿ ಭಾಷೆಯನ್ನು ಸಂಯೋಜಿಸಿ,வடிவியல் மொழியை ஒருங்கிணைத்தல்
ಗ್ರಾಫಿಕ್ಸ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ,கிராபிக்ஸ் ஒருங்கிணைப்பு
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ,ஒருங்கிணைப்பு நெட்வொர்க்
ಸಮಯದ ಪ್ರಮಾಣವನ್ನು ಸಂಯೋಜಿಸಿ,நேர அளவை ஒருங்கிணைத்தல்
ನಕಲು,நகலெடு
ಕಾರ್ಡ್‌ಲೆಸ್ ಪ್ಲಗ್,கம்பியில்லா பிளக்
ಕಾರ್ಡೋನಿಯರ್ ವ್ಯವಸ್ಥೆ,கோர்டோனியர் சிஸ்டம்
ಮೂಲ,கோர்
ಕೋರಿಕ ಡಂಪ್,கோர் டம்ப்
ಕೋರಿಮ್ಯ,மைய படம்
ಕೋರ್ ಇಮೇಜ್ ಲೈಬ್ರರಿ,மைய பட நூலகம்
ಕೋರ್ ಸ್ಮರಣೆ,மைய நினைவகம்
ಕೋರ ನೆಟ್ವರ್ಕ,கோர் நெட்வொர்க்
ಸಹ-ನಿವಾಸಿ,இணை குடியிருப்பாளர்
ಕೋರ ಸಂಗ್ರಹ,மைய சேமிப்பு
ಕೋರ್ -ವ್ಯವಸ್ಥ,கோர் சிஸ்டம்
ಸಹಕಾಯ,இணை-ரூட்டின்
ಸರಿಯಾದ ಮತ್ತು ನಕಲು,சரியானது மற்றும் நகலெடு
ವೈಶಿಷ್ಟ್ಯವನ್ನು ಸರಿಪಡಿಸುವುದು,திருத்தம் அம்சம்
ತಿದ್ದುಪಡಿ,திருத்தம்
ತಿದ್ದುಪಡಿ ಮಾಹಿತಿ,திருத்தும் தகவல்
ಸರಿಪಡಿಸುವ ನಿರ್ವಹಣೆ,சரியான பராமரிப்பு
ಸರಿಪಡಿಸುವ ನಿರ್ವಹಣೆ ಸಮಯ,சரியான பராமரிப்பு நேரம்
ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ,செலவு பகுப்பாய்வு
ವೆಚ್ಚ-ಮಧ್ಯದ ಲೆಕ್ಕಪತ್ರ ನಿರ್ವಹಣೆ,செலவு-மைய கணக்கியல்
ಎಣಿಕೆ,எண்ணுங்கள்
ಪ್ರತಿಕೂಲತೆ,கவுண்டர்
ಕೌಂಟರ್ ಪ್ರತಿಬಂಧಿಸಿ,எதிர் தடுக்கிறது
ಎಣಿಕೆ-ಡೇಟಾ ಸಾಧನ,கவுண்ட்-கீ-டேட்டா சாதனம்
ದೇಶದ ಕೋಡ್,நாட்டின் குறியீடு
ವಿಮರ್ಶಾತ್ಮಕ ಮಾರ್ಗ ವಿಧಾನ,முக்கியமான பாதை முறை
ಕ್ರಾಸ್ ಬಾರ್ ಸ್ವಿಚ್,குறுக்கு பட்டை சுவிட்ச்
ಅಡ್ಡಕಾರ್ತಿ,குறுக்கு பட்டை அமைப்பு
ಹೋಲಿಸಿ ನೋಡು,குறுக்கு சோதனை
ಅಡ್ಡ ಕಂಪೈಲರ್,குறுக்கு கம்பைலர்
ಕ್ರಾಸ್ ಡೊಮೇನ್ ಸಂವಹನ,குறுக்கு டொமைன் தொடர்பு
ಅಡ್ಡ -ಬೆಂಕಿ,குறுக்கு நெருப்பு
ಅಡ್ಡ ಕಾಲು,குறுக்கு கால்
ಕ್ರಾಸ್ ಫುಟಿಂಗ್ ಟೆಸ್ಟ್,குறுக்கு கால் சோதனை
ಕ್ರಾಸ್ ಪಾಯಿಂಟ್ ರಚನೆ,குறுக்கு புள்ளி வரிசை
ಅಡ್ಡ ವಿಭಾಗೀಯ ಪರೀಕ್ಷೆ,குறுக்கு வெட்டு சோதனை
ಒಂದು ಶ್ರೇಣಿಯ ಅಡ್ಡ ವಿಭಾಗ,ஒரு வரிசையின் குறுக்குவெட்டு
ಅಡ್ಡ ಸಾಫ್ಟ್‌ವೇರ್,குறுக்கு மென்பொருள்
ಕ್ರಾಸ್ ಸಬರಿಯಾ ಲಿಂಕ್,குறுக்கு சப்அரியா இணைப்பு
ಅಡ್ಡ ಮಾತುಕತೆ,குறுக்கு பேச்சு
ಅಡ್ಡಕೂಟ,குறுக்கு கண்காணிப்பு
ಜನಸಮೂಹ,கூட்டம்
