Marathi,Punjabi
पृष्ठीय मज्जातंतू दोरखंड,ਡੋਰਸਲ ਨਰਵ ਹੋਰਡ
सुप्तता,ਸੁਸਤ
पृष्ठीय पंख,ਡੋਰਸਲ ਫਿਨ
पृष्ठीय पोकळ मज्जासंस्था,ਡੋਰਲ ਖੋਖਲੇ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ
पृष्ठीय नाकपुडी,ਡੋਰਸਲ ਨੱਕ
पृष्ठीय रूट गँगलियन,ਡੋਰਸਲ ਰੂਟ ਗੈਂਗਲੀਅਨ
पृष्ठीय पृष्ठभाग,ਡੋਰਸਲ ਸਤਹ
पृष्ठीय व्हिसरल हम्प,ਡੋਰਸਲ ਵਿਸੈਲ ਹੰਪ
Dorsiventral लीफ,Dorsibental ਪੱਤੇ
डबल बॉन्ड,ਡਬਲ ਬਾਂਡ
डबल नारळ,ਡਬਲ ਨਾਰਿਅਲ
डबल हेलिक्स,ਡਬਲ ਹੇਲਿਕਸ
डबल अडकलेली रचना,ਡਬਲ ਟਰੇਡਡ structure ਾਂਚਾ
डाउनस्ट्रीम,ਥੱਲੇ ਵੱਲ
डाउनस्ट्रीम प्रक्रिया,ਡਾਉਨਸਟ੍ਰੀਮ ਪ੍ਰੋਸੈਸਿੰਗ
डाउन सिंड्रोम,ਡਾ down ਨ ਸਿੰਡਰੋਮ
Dracaena,ਡਰਾਕਨਾ
ड्रॅको,ਡਰਾਕੋ
ड्रॅगन फ्लाय,ਡਰੈਗਨ ਫਲਾਈ
थेंब,ਬੂੰਦ
थेंब,ਤੰਬਾਕ
ड्रोसोफिला मेलानोगास्टर,ਡ੍ਰੋਸੋਫਿਲਾ ਮੇਲਨੋਗਸਟਰ
दुष्काळ,ਸੋਕੇ
दुष्काळ प्रतिरोधक गवत,ਸੋਕਾ ਰੋਧਕ ਘਾਹ
औषध,ਡਰੱਗ
औषध,ਡਰੱਗ
औषधीचे दुरुपयोग,ਨਸ਼ਾਖੋਰੀ
शेवगा,ਡਰੱਮ ਸਟਿਕ
Drupe,ਡਰਾਉਣਾ
कोरडे बायोमास,ਡਰਾਈ ਬਾਇਓਮਾਸ
कोरडे साठा,ਖੁਸ਼ਕ ਜਮ੍ਹਾ
ड्रायओपिथकस,ਡਰਿੱਕੋਪੋਕਸ
ड्रायऑप्टेरिस,ਡਰੈਫਟਰਿਸ
डक्ट्यूल एफरेंट,ਡਕਟੂਲੇ ਪ੍ਰਭਾਵਸ਼ਾਲੀ
डक्टस आर्टेरिओसस,ਡਕਟਸ ਆਰਟਰੀਓਸਸ
डक्टस एपिडिडिमस,ਡੂਕਟਸ ਐਪੀਡਾਇਮਸ
पक्वाशय,ਡੂਡੇਨਮ
डुप्लिकेशन,ਡੁਪਲਿਕੇਸ਼ਨ
दुरामेटर,ਦੁਰਯੂਰਟਰ
दुरामेन,ਦੁਰਯੋਜਨ
दुरंत,ਡੰਟਾਟਾ
धूळ प्रदूषण,ਧੂੜ ਪ੍ਰਦੂਸ਼ਣ
बटू,ਬੌਨੇ
बौनेपणा,ਬੌਨੇਬੀਸ
बौने-स्टेम प्लांट,ਡਵਾਰਫ-ਸਟੈਮ ਪਲਾਂਟ
डायनेन,ਡਾਇਨੀਨ
अंक,ਅੰਕ
गरुड,ਇੱਲ
कान ओसिकल,ਕੰਨ ਐੱਸ
इअरकॉकल,ਕੰਨਕੋਕਲ
सर्वात लवकर जीवन,ਸਭ ਤੋਂ ਜਲਦੀ ਜ਼ਿੰਦਗੀ
लवकर लाकूड,ਜਲਦੀ ਲੱਕੜ
इअरमफ,ਸੈਮੱਫ
पृथ्वी शिखर परिषद,ਧਰਤੀ ਸੰਮੇਲਨ
खाणे आणि खाल्ले जात आहे,ਖਾਣਾ ਅਤੇ ਖਾਧਾ ਜਾ ਰਿਹਾ ਹੈ
पृथ्वी,ਧਰਤੀ
पृथ्वी,ਧਰਤੀ
एबेनालेस,ਈਬੇਨੇਲਜ਼
Ebracteate,Ebraceteate
ECHENEIS,ਈਚੇਨੀਿਸ
इचिनोकोकस,Echinococcus
इकोलोकेशन,ਈਚੋਲੋਕੇਸ਼ਨ
एक्लिप्टा अल्बा,ਈਲੈਪਟਾ ਐਲਬਾ
पर्यावरणीय रुपांतर,ਵਾਤਾਵਰਣ ਅਨੁਕੂਲਤਾ
पर्यावरणीय कार्यक्षमता,ਵਾਤਾਵਰਣਕ ਕੁਸ਼ਲਤਾ
पर्यावरणीय परस्परावलंबन,ਵਾਤਾਵਰਣਿਕ ਅੰਤਰ-ਨਿਰਭਰਤਾ
पर्यावरणीय पिरॅमिड,ਵਾਤਾਵਰਣ ਪਿਰਾਮਿਡ
पर्यावरणीय स्वच्छता,ਵਾਤਾਵਰਣ ਦੀ ਸਵੱਛਤਾ
पर्यावरणीय वारसा,ਵਾਤਾਵਰਣ ਉਤਰਾਧਿਕਾਰੀ
पर्यावरणीय टिकाव,ਵਾਤਾਵਰਣਕ ਸਥਿਰਤਾ
इकोलॉजिस्ट,ਵਾਤਾਵਰਣ ਵਿਗਿਆਨੀ
पर्यावरणशास्त्र,ਵਾਤਾਵਰਣ
पर्यावरणीय आणि वातावरण,ਵਾਤਾਵਰਣ ਅਤੇ ਵਾਤਾਵਰਣ
इकोसन टॉयलेट,ਈਕੋਸਾਨ ਟਾਇਲਟ
इकोसिस्टम,ਈਕੋਸਿਸਟਮ
इकोसिस्टम विविधता,ਈਕੋਸਿਸਟਮ ਡਾਈਵਰਟੀ
इकोसिस्टम प्रक्रिया,ਈਕੋਸਿਸਟਮ ਪ੍ਰਕਿਰਿਆ
इकोसिस्टम सेवा,ਈਕੋਸਿਸਟਮ ਸਰਵਿਸ
इकोटोन,ਈਕੋਟੋਨ
इकोटोरिझम,ECotOrism
इकोटाइप,ਈਕੋਟਾਈਪ
ईसीपी ग्रेडियंट,ECP ਗਰੇਡੀਐਂਟ
Ectocarpus,ਐਕਟੋਕਰਿਪਸ
Ectoderm,ਐਕਟੋਡਰਮ
इक्टोमीकोराझिझा,Ectomycorhizae
Ectoparasite,Ectoparasite
स्थानभ्रष्ट गर्भधारणा,ਇਮੈਕਟੋਪਿਕ ਗਰਭ ਅਵਸਥਾ
Ectotherm,ਇਸ਼ਾਰਾ
Ectothermic,ਇਸ਼ੋਥੋਰਮਿਕ
धार प्रभाव,ਕਿਨਾਰਾ ਪ੍ਰਭਾਵ
धार प्रजाती,ਐਜ ਸਪੀਸੀਜ਼
प्रभावी स्ट्रोक,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਟ੍ਰੋਕ
इंफेक्टर,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
इंफेक्टर,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
प्रभाव,ਪ੍ਰਭਾਵਿਤ
प्रभावी धमनी,ਪ੍ਰਭਾਵਿਤ ਆਰਟਰੀਓਲ
कार्यक्षमता निर्देशांक,ਕੁਸ਼ਲਤਾ ਸੂਚਕ
FULUENT,ਹਮਦਰਦੀ
प्रचलित उपचार प्रकल्प (ईटीपी),ਪ੍ਰਭਾਵਕਾਨਾ ਇਲਾਜ ਦਾ ਪੌਦਾ (ETP)
प्रवाह,EFTLUX
Ested,ਉਠਿਆ
अंडे,ਅੰਡਾ
अंडी उपकरण,ਅੰਡੇ ਦੀ ਉਪਕਰਣ
अहंकार सेंट्रिझम,ਹਉਮੈ ਸੈਂਟਰਿਸਮਿਸ
आयकॉर्निया क्रॅसिप्स,ਆਈਸੀਕਿਨੀਆ ਕਰੈਸ਼ਿਸਿੱਪਸ
स्खलन नलिका,Ejacoulatory nuct
एल निनो प्रभाव,ਏਲ ਨੀਨੋ ਪ੍ਰਭਾਵ
Elaioplast,Elayoplast
Elasmobranch,ਐਲਸਮੋਬ੍ਰਾਂਚ
लवचिक फायबर,ਲਚਕੀਲੇ ਫਾਈਬਰ
लवचिक शक्ती,ਲਚਕੀਲ ਤਾਕਤ
लवचिकता,ਲਚਕੀਲਾ
ELASTIN,ਐਲੋਸਟਿਨ
इलेटर,ਈਲੇਟਰ
विद्युत क्षेत्र,ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ
इलेक्ट्रिक इल्युमिनेटर,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਕਾਸ਼ਕ
इलेक्ट्रिक ऑर्गन,ਇਲੈਕਟ੍ਰਿਕ ਅੰਗ
विद्युत स्त्राव,ਇਲੈਕਟ੍ਰੀਕਲ ਡਿਸਚਾਰਜ
विद्युत संभाव्य फरक,ਇਲੈਕਟ੍ਰੀਕਲ ਸੰਭਾਵਿਤ ਅੰਤਰ
इलेक्ट्रिकल सिनॅप्स,ਇਲੈਕਟ੍ਰੀਕਲ ਸਿਨਪਸ
इलेक्ट्रोकार्डिओग्राम (ईसीजी),ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗਰਾਮ (ਈਸੀਜੀ)
इलेक्ट्रोकार्डियोग्राफ,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫ
इलेक्ट्रोकार्डियोग्राफी,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫੀ
इलेक्ट्रोकेमिकल प्रोटॉन ग्रेडियंट,ਇਲੈਕਟ੍ਰੋ ਕੈਮੀਕਲ ਪ੍ਰੋਟੋਨ ਗ੍ਰੇਡੀਅਨ
इलेक्ट्रोएन्सेफॅलोग्राम,ਇਲੈਕਟ੍ਰੋਐਂਸਫੈਲੋਗ੍ਰਾਮ
इलेक्ट्रोएन्सेफॅलोग्राफी,ਇਲੈਕਟ੍ਰੋਐਂਸਫਲੋਗ੍ਰਾਫੀ
इलेक्ट्रोजेनिक,ਇਲੈਕਟ੍ਰੋਜਨਿਕ
इलेक्ट्रोमॅग्नेटिक लेन्स,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਲੈਨਸ
इलेक्ट्रोमॅग्नेटिक रेडिएशन,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਰੇਡੀਏਸ਼ਨ
इलेक्ट्रोमॅग्नेटिक सिद्धांत,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਿਧਾਂਤ
इलेक्ट्रॉन स्वीकारणारा,ਇਲੈਕਟ੍ਰਾਨ ਸਵੀਕਾਰਕਰਤਾ
इलेक्ट्रॉन बॉम्बस्फोट,ਇਲੈਕਟ੍ਰੋਨ ਬੰਬਾਰੀਮੈਂਟ
इलेक्ट्रॉनची कमतरता,ਇਲੈਕਟ੍ਰੋਨ ਦੀ ਘਾਟ
इलेक्ट्रॉन दाता,ਇਲੈਕਟ੍ਰੋਨ ਦਾਨੀ
इलेक्ट्रॉन मायक्रोस्कोप,ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕਰੋਸਕੋਪ
इलेक्ट्रॉन पारदर्शकता,ਇਲੈਕਟ੍ਰੋਨ ਪਾਰਦਰਸ਼ਤਾ
इलेक्ट्रॉन ट्रान्सपोर्ट साखळी,ਇਲੈਕਟ੍ਰੌਨ ਟ੍ਰਾਂਸਪੋਰਟ ਚੇਨ
इलेक्ट्रॉन ट्रान्सपोर्ट सिस्टम,ਇਲੈਕਟ੍ਰੌਨ ਟ੍ਰਾਂਸਪੋਰਟ ਸਿਸਟਮ
इलेक्ट्रोनॅगेटिव्ह,ਇਲੈਕਟ੍ਰੋਰੀਜਿਵ
इलेक्ट्रोनॅगेटिव्ह अणू,ਇਲੈਕਟ੍ਰੋਰੀਓਡਿਵ ਐਟਮ
इलेक्ट्रॉनिक कचरा,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਹਿੰਦ
इलेक्ट्रोफोरेसीस,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
इलेक्ट्रोपोरेशन,ਬੰਦ
इलेक्ट्रोस्टेटिक प्रीपिटेटर,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਰੀਸਿਪਿਟਟਰ
घटक,ਤੱਤ
घटक,ਤੱਤ
अलेफास,ਹਾਥੀ
लंबवर्तुळ पट्टी,ਐਲੀਪੋਸਿਡ ਸਟ੍ਰਿਪ
लंबवर्तुळाकार संयुक्त,ਐਲੀਪੋਸਾਈਡਲ ਸੰਯੁਕਤ
वाढविलेले हृदय,ਲੰਬਾ ਦਿਲ
वाढीचा घटक,ਲੰਮਾ ਫੈਕਟਰ
एल्फिडियम,ਏਲਫੀਅਮ
निर्लज्ज,ਐਲਾਨ
Emarginate,ਮਨ੍ਹਾ
Emasculation,EMASCALL
गर्भ संस्कृती,ਭਰੂਣ ਸਭਿਆਚਾਰ
गर्भ विकास,ਭਰੂਣ ਵਿਕਾਸ
गर्भ बचाव,ਭਰੂਣ ਬਚਾਅ
गर्भ,ਭਰੂਣ
गर्भ सॅक,ਭਰੂਣ
भ्रूण संशोधन,ਭਿਆਨਕ ਖੋਜ
गर्भशास्त्र,ਭਰੂਣ
भ्रूण ब्लास्टोपोर,ਭਰੂਣ ਦਾ ਬਲੌਸਟੋਪੋਰ
भ्रूण विकास,ਭਰੂਣ
भ्रूण मृत्यू,ਭਰੂਣ ਦੀ ਮੌਤ
उदयोन्मुख हायड्रोफाइट,ਐਮੀਕ੍ਰਿਪਤ ਹਾਈਡ੍ਰੋਫਾਈ
इमिग्रेशन,ਪਰਵਾਸ
इमिलिया सोनचिफोलिया,ਐਮੀਲੀਆ ਸੋਨਕੀਫੋਲੀਆ
भावनिक अशांतता,ਭਾਵਨਾਤਮਕ ਗੜਬੜ
Empetraceae,Emperataee
एम्फिसीमा,ਐਮਫੀਸੀਮਾ
अनुभवजन्य सूत्र,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
इमू,Emu
इमल्सिफाइंग,ਸੁਹਜ
Enaima,Enaima
मुलामा चढवणे,ਪਰਲੀ
एन्कोड एंजाइम,ਇਨਕੋਡਡ ਪਾਚਕ
एन्किस्टेशन,ਐਨਸਾਈਸਟੇਸ਼ਨ
शेवटची भिंत,ਅੰਤ ਦੀ ਕੰਧ
चिंताजनक,ਖ਼ਤਰੇ ਵਿਚ
स्थानिक,ਆਮ ਤੌਰ 'ਤੇ
एन्डेमिझम,ਜ਼ਮੀਨੀਵਾਦ
एन्डर्गोनिक प्रतिक्रिया,ਐਂਡਡਰਮੋਨਿਕ ਪ੍ਰਤੀਕ੍ਰਿਆ
एंडोकार्प,ਐਂਡੋਕਰਚ
अंतःस्रावी प्रणाली,ਐਂਡੋਕਰੀਨ ਸਿਸਟਮ
एंडोसाइटोसिस,ਐਂਡੋਸਾਈਟੋਸਿਸ
एंडोडर्म,ਐਂਡੋਡਰਮ
एंडोलिम्फ,ਐਂਡੋਵੋਲਿੰਫ
एंडोमेट्रियम,ਐਂਡੋਮੈਟਰੀਅਮ
एंडोमायकोरिझा,ਹਾਵੋਮਾਈਕੋਰਿਜ਼ਾ
एंडोन्यूक्लीझ रिकग्निशन साइट,ਕ੍ਰਿਪਾ ਕਰਕੇ ਰੀਸਾਈਸ਼ਨ ਸਾਈਟ
ईंडोप्लास्मिक रेटिक्युलम,ਐਂਪਲਾਸਮਿਕ reticulum
एंडोस्कोप,ਐਂਡੋਸਕੋਪ
एंडोस्कोपी,ਐਂਡੋਸਕੋਪੀ
एंडोस्केलेटन,ਐਂਡੋਸਕੇਲਟਨ
एंडोसोम,ਐਂਡੋਸੋਮ
एंडोस्पर्म,ਐਂਡੋਸਪਰਮ
एंडोस्पर्मिक,ਐਂਡੋਸੈਪਰਿਕ
एंडोथेलियल अस्तर,ਅੰਤਵਾਦੀ ਪਰਤ
एंडोथेलियम,ਐਂਡਥਿਲਿਅਮ
एंडोथर्म (ईओमोईथर्म),ਐਂਡੋਥਰਮ (ਈਮੋਇਓਰਸਮ)
एंडोथर्मिक,ਐਂਡੋਸੈਮਿਕ
एंडोथर्मिक,ਐਂਡੋਸੈਮਿਕ
एंडोटॉक्सिन,ਐਂਡੋਟੌਕਸਿਨ
शेवटची थैली,ਸਾਕਾਰ
एंडोप्लाज्मिक,ਐਂਪਲਾਸਮਿਕ
एंड्रोक्राइन सिस्टम,ਐਂਡਰੋਕ੍ਰਾਈਨ ਸਿਸਟਮ
उर्जा आत्मसात केली,Energy ਰਜਾ ਅਭੇਦ ਹੋ ਗਈ
उर्जा प्रवाह मॉडेल,Energy ਰਜਾ ਦਾ ਪ੍ਰਵਾਹ ਮਾਡਲ
उर्जा वृक्षारोपण,Energy ਰਜਾ ਬੂਟੇ
उर्जा वृक्षारोपण,Energy ਰਜਾ ਬੂਟੇ
ऊर्जा स्रोत,Energy ਰਜਾ ਸਰੋਤ
अभियांत्रिकी,ਇੰਜੀਨੀਅਰਿੰਗ
एंटामोबा हिस्टोलिटिका,ਐਂਟਾਮੋਆਬਾ ਹਿਸਟੋਲਿਟਿਕਾ
एंटरोबियस,ਐਂਟਰੋਬਿਯਸ
एन्टरोसाइट,ਐਂਟਰੋਸਾਈਟ
एंटरॉन,ਐਂਟਰਨ
एन्थॅल्पी,Allhalp
एंटोमोफिलस,ਐਂਟੋਮੋਫਿਲਸ
एंटोमोफिली,ਉਤਸ਼ਾਹੀ
एन्ट्रोपी,ਐਂਟਰੋਪੀ
वातावरण,ਵਾਤਾਵਰਣ
पर्यावरणीय स्थिती,ਵਾਤਾਵਰਣ ਦੀ ਸਥਿਤੀ
पर्यावरणीय नीतिशास्त्र,ਵਾਤਾਵਰਣ ਦੀ ਨੈਤਿਕਤਾ
पर्यावरणीय घटक,ਵਾਤਾਵਰਣ ਦਾ ਕਾਰਕ
पर्यावरणीय प्रभाव,ਵਾਤਾਵਰਣ ਪ੍ਰਭਾਵ
पर्यावरण व्यवस्थापनासाठी,ਵਾਤਾਵਰਣ ਪ੍ਰਬੰਧਨ
पर्यावरणीय नियोजन आणि समन्वय,ਵਾਤਾਵਰਣ ਦੀ ਯੋਜਨਾਬੰਦੀ ਅਤੇ ਤਾਲਮੇਲ
पर्यावरणीय प्रतिकार,ਵਾਤਾਵਰਣ ਪ੍ਰਤੀਰੋਧ
एंजाइमॅटिक सामग्री,ਪਾਚਕ ਸਮੱਗਰੀ
सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,ਪਾਚਕ
सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य प्रणाली,ਪਾਚਕ ਸਿਸਟਮ
एंजाइम-लिंक्ड,ਪਾਚਕ ਨਾਲ ਜੁੜਿਆ
इओसिन,EOSENE
इओसिनोफिल,Eosinophil
एफेड्रा,ਐਫਹੈਥਰਾ
इफेमेरल वार्षिक औषधी वनस्पती,ਐਫੀਮਰਲ ਸਲਾਨਾ ਹਰਬ
इफेमेरल,ਐਫੀਮਰਲ
इपिकलीक्स,ਏਪੀਕਲੈਕਸ
एपिकार्प,ਐਪੀਕਪਰੈਪ
एपिडर्मल सेल,ਐਪੀਡਰਮਲ ਸੈੱਲ
एपिडर्मिस,ਐਪੀਡਰਿਮਿਸ
एपिडर्मोफिटन,ਐਪੀਡਰਮੋਫਾਈਟ
एपिडिडिमिस,ਐਪੀਡਾਇਮਿਸ
एपिगीने,ਐਪੀਗੇਨੀ
एपिगिनस,ਈਪੀਗਨੀਅਸ
अपस्मार,ਮਿਰਗੀ
एपिलीमनीन,ਇਪਲੀਅਨ
एपिमॉर्फोसिस,ਐਪੀਮਾਰਫੋਸਿਸ
एपिनेफ्रिन,ਐਪੀਨੇਫ੍ਰਾਈਨ
एपिन्यूरियम,ਐਪੀਨੇਰੀਅਮ
एपिपेटलस,ਇੰਪੀਪੇਟਟਲਸ
एपिफिसिस,ਐਪੀਫਿਸਿਸ
एपिफाइट,ਐਪੀਫਾਈਟ
एपिसोडिक औदासिन्य,ਐਪੀਸੋਡਿਕ ਉਦਾਸੀ
एपिस्टेसिस,ਐਪੀਸਿਸਟਸਿਸ
एपिस्टेसिस,ਐਪੀਸਿਸਟਸਿਸ
उपकला ऊतक,ਐਪੀਥੈਲਿਅਲ ਟਿਸ਼ੂ
युग,ਯੁੱਗ
एपुलोप्सियम फिशसोनी,ਐਪੀਲਪਾਸਸੀਅਮ ਫਿਸ਼ੋਨੀ
विषुववृत्त प्लेट,ਇਕੂਟੇਰੀਅਲ ਪਲੇਟ
समतोल,ਸੰਤੁਲਨ
समतोल गाळ,ਸੰਤੁਲਨ
इक्विसेटम,ਸਮੀਖਤ
इक्वस,ਬਰਾਬਰ
युग,ਯੁੱਗ
एर्गोस्टेरॉल,ਏਰਗੋਸਟਰੋਲ
एरीकल्स,ਏਰਲਸ
इरोशन,Ro ਿੱਜ
इर्यूसीक acid सिड,ਈਰਕ੍ਰਿਕ ਐਸਿਡ
एरिथ्रिना,ਏਰੀਥਰੀਨਾ
एरिथ्रोसाइट (आरबीसी),ਏਰੀਥ੍ਰੋਸਾਈਟ (ਆਰਬੀਸੀ)
एरिथ्रोसाइटिक,ਏਰੀਥ੍ਰੋਸਾਈਟਿਕ
एरिथ्रोपोएटिक फॅक्टर,ਏਰੀਥ੍ਰੋਪਿਓਐਂਟਿਕ ਫੈਕਟਰ
एरिथ्रोपोएटिन,ਐਰੀਥ੍ਰੋਪੋਨੇਟਿਨ
एरिथ्रोक्झिलम कोका,ਏਰੀਥਰੋ ਐਕਸਵਾਈਕਸ ਕੋਕਾ
एशेरिचिया कोली,ਐਸੀਜ਼ਰਚੀਨੀਆ ਕੋਲੀ
अत्यावश्यक तेल,ਜਰੂਰੀ ਤੇਲ
एस्टर बॉन्ड,ਐਸਟਰ ਬਾਂਡ
इस्ट्रोजेन,ਐਸਟ੍ਰੋਜਨ
एस्ट्रोजेन रिप्लेसमेंट थेरपी,ਐਸਟ੍ਰੋਜਨ ਰਿਪਲੇਸਮੈਂਟ ਥੈਰੇਪੀ
मोह,ਮਹਾਂਮਾਰੀ
इटेरिओ,Etaario
इथेनॉल,ਐਥੇਨ
इथर,ਈਥਰ
एथिडियम ब्रोमाइड,ਈਥਿਡਿਅਮ ਬ੍ਰੋਮਾਈਡ
नीतिशास्त्र,ਈਥੋਲੋਜੀ
नीतिशास्त्र,ਈਥੋਲੋਜੀ
इथिलीन,ਈਥਲੀਨ
इथिलमेथेन सल्फोनोनेट,ਈਥਾਇਲਮੇਥਨ ਸਲਫੋਂਟ
Etiolation,ਈਟੀਓਲੇਸ਼ਨ
युबॅक्टेरिया,ਈਯੂਮੈਟਰੀਆ
युबॅक्टेरिया सेल,ਈਯੂਮਕਟਰੀਆ ਸੈੱਲ
Euchromatin,ਈਕੂਮੇਟਿਨ
युगलेना,Euglena
युग्लेनॉइड,Ougleenoid
युकेरिओट (युकेरिओट),ਯੂਕੇਰੀਓਟ (ਯੂਕਾਯੋਟੋਟ)
युकेरियोटिक सेल,ਯੂਕਨਰੀਓਟਿਕ ਸੈੱਲ
युकेरियोटिक प्रजाती,Eukaryotic ਸਪੀਸੀਜ਼
इमेटाझोआ,Umuetazoa
Eumitosis,Eemitosis
युनुचॉइडिझम,ਅਸਾਯੋਕੋਡਿਜ਼ਮ
युपागुरस,EUPAGURUS
युफोर्बिया,ਯੂਫੋਰਬੀਆ
युफोर्बियासी,Euphorbiaceae
Euplectella,Eplepletla
Euryhaline,EURYHALE ਲਾਈਨ
Eurythermal,ਇਰੈਥਮੈਲ
युसुंगिया,Euspongia
युस्टाचियन ट्यूब,Eustachian ਟਿ .ਬ
युट्रोफिक वॉटर बॉडी,Eutrophic ਵਾਟਰ ਸਰੀਰ
Eutrophication,Eutropicion
Eutrophication,Eutropicion
बाहेर काढले,ਬਾਹਰ ਕੱ .ਿਆ
मूल्यांकन केले,ਪਰਖ
बाष्पीभवन,ਭਾਫ
संध्याकाळी प्रिमरोस,ਸ਼ਾਮ ਦੀ ਪ੍ਰਾਈਸ
सदाहरित उष्णकटिबंधीय पाऊस,ਸਦਾਬਹਾਰ ਟਰਾਪਿਕਲ ਮੀਂਹ ਦਾ ਜੰਗਲ
उत्क्रांती,ਵਿਕਾਸ
जीवनाची उत्क्रांती,ਜ਼ਿੰਦਗੀ ਦਾ ਵਿਕਾਸ
उत्क्रांती एजंट,ਵਿਕਾਸਵਾਦੀ ਏਜੰਟ
उत्क्रांती जीवशास्त्र,ਵਿਕਾਸਵਾਦੀ ਜੀਵ-ਵਿਗਿਆਨ
उत्क्रांती प्रक्रिया,ਵਿਕਾਸਵਾਦੀ ਪ੍ਰਕਿਰਿਆ
उत्क्रांती क्रम,ਵਿਕਾਸਵਾਦੀ ਤਰਤੀਬ
उत्क्रांती प्रजाती,ਵਿਕਾਸਵਾਦੀ ਸਪੀਸੀਜ਼
उत्क्रांती वर्गीकरणवादी,ਵਿਕਾਸਵਾਦੀ ਜੀਵਨ-ਵਿਗਿਆਨੀ
उत्क्रांतीचा ट्रेंड,ਵਿਕਾਸਵਾਦੀ ਰੁਝਾਨ
एक्झालबुमिनस,ਪਹਿਲਾਂ
जास्त वाढ,ਬਹੁਤ ਜ਼ਿਆਦਾ ਵਾਧਾ
जास्त झोप,ਬਹੁਤ ਜ਼ਿਆਦਾ ਨੀਂਦ
उत्तेजन,ਉਤਸ਼ਾਹੀ
विसर्जन,ਨਿਕਾਸ
मलमूत्र जननेंद्रिय नलिका,ਐਕਸਰੇਟਰੀ ਜਣਨ ਨੱਕ
मलमूत्र लैक्टिफेरस नलिका,ਐਕਸਰੇਟਰੀ ਲੈਕਟਿਫਰਸ ਡੈਕਟ
मलमूत्र छिद्र,ਐਕਸਰੇਟਰੀ ਪੋਜ਼
मलमूत्र ट्यूब्यूल,ਐਕਸਰੇਟਰੀ ਟਿ ule ਬਲੇ
एक्सरगोनिक प्रतिक्रिया,Exergonic ਪ੍ਰਤੀਕ੍ਰਿਆ
थकवणारा संसाधने,ਅਸਪਸ਼ਟ ਸਰੋਤ
एक्झोबायोलॉजी,ਐਕਸੋਮਾਇਲੋਜੀ
एक्सोकोएटस,ਐਕਸੋਕਿਟਸ
एक्सोक्राइन ग्रंथी,ਐਕਸਕ੍ਰਾਈਨ ਗਲੈਂਡ
एक्सोसाइटोसिस,ਐਕਸਕੋਕੋਸਟੋਸਿਸ
एक्झोजेनस,ਐਕਸਗੇਨ
एक्झोजेनस नवोदित,ਐਕਸਗੇਨਸ ਉਭਰ ਰਹੇ
एक्झोन्यूक्लीझ,ਸਹੀ
एक्झोप्रासाइट,ਐਕਸੋਟਰਸਾਈਟ
एक्झोप्लाझम,ਐਕਸੋਪਲਾਸਮ
एक्सोस्केलेटन,ਐਕਸੋਸਕੇਲਟਨ
विदेशी प्रजाती,ਐਕਸੋਟਿਕ ਸਪੀਸੀਜ਼
विस्तार,ਵਿਸਥਾਰ
प्रयोग,ਪ੍ਰਯੋਗ
स्पष्टीकरणकर्ता,ਵਿਆਖਿਆ
वेगाने,ਤੇਜ਼ੀ ਨਾਲ
व्यक्त केलेला अनुक्रम टॅग (ईएसटी),ਐਕਸਕੁਂਸ ਟੈਗ ਨੂੰ ਪ੍ਰਗਟ ਕੀਤਾ (ਈਸਟ)
विस्तारितता,ਐਕਸਟੈਂਸ਼ਨ
बाह्य कान,ਬਾਹਰੀ ਕੰਨ
बाह्य गर्भधारणा,ਬਾਹਰੀ ਖਾਦ
बाह्य उत्तेजन,ਬਾਹਰੀ ਉਤੇਜਨਾ
नामशेष,ਅਲੋਪ
प्रजाती नष्ट होणे,ਸਪੀਸੀਜ਼ ਦਾ ਅਲੋਪ ਹੋਣਾ
अतिरिक्त-ओटीपोटात टेस्ट्स,ਵਾਧੂ-ਪੇਟ ਦੇ ਟੈਸਟਰਸ
एक्स्ट्रासेल्युलर पचन,ਐਕਸਟਰਾਸਕੂਲਰ ਪਾਚਨ
एक्स्ट्रासेल्युलर फ्लुइड,ਐਕਸਟਰਾਸਲੂਲਰ ਤਰਲ
