Malayalam,Tamil
കേന്ദ്രീകൃത ഡാറ്റ പ്രോസസ്സിംഗ്,மையப்படுத்தப்பட்ட தரவு செயலாக்கம்
കേന്ദ്രീകൃത നെറ്റ്വർക്ക്,மையப்படுத்தப்பட்ட நெட்வொர்க்
കേന്ദ്ര മെമ്മറി,மைய நினைவகம்
സെൻട്രൽ ഓഫീസ്,மத்திய அலுவலகம்
സെൻട്രൽ ഓഫീസ് കോഡ്,மத்திய அலுவலக குறியீடு
സെൻട്രൽ ഓഫീസ് വർക്ക് ഓർഡർ,மத்திய அலுவலக பணி ஆணை
കേന്ദ്ര പ്രോസസ്സിംഗ് യൂണിറ്റ്,மத்திய செயலாக்க அலகு
കേന്ദ്ര പ്രോസസ്സിംഗ് യൂണിറ്റ് ലൂപ്പ്,மத்திய செயலாக்க அலகு லூப்
സെൻട്രൽ പ്രോസസ്സർ,மத்திய செயலி
സെൻട്രൽ സ്കാനിംഗ് ലൂപ്പ്,மத்திய ஸ்கேனிங் லூப்
സെൻട്രൽ സ്റ്റേഷൻ (= നിയന്ത്രണ സ്റ്റേഷൻ),மத்திய நிலையம் (= கட்டுப்பாட்டு நிலையம்)
സെൻട്രൽ ഓഫീസ് വർക്ക് ഓർഡർ,மத்திய அலுவலக பணி ஆணை
സർട്ടിഫൈഡ് ടേപ്പ്,சான்றளிக்கப்பட்ட நாடா
ചാർജ്,சாட்
ചാർഡ്ലെസ് ടേപ്പ്,சாட்லெஸ் டேப்
ചങ്ങല,சங்கிலி
ചെയിൻ അമിക്ഷണ പ്രോഗ്രാം,சங்கிலி சேர்த்தல் திட்டம்
ചെയിൻ കോഡ്,சங்கிலி குறியீடு
ചാർജ് ഫയൽ,சங்கிலி கோப்பு
ചങ്ങലാക്കിയ പട്ടിക,சங்கிலி பட்டியல்
ചങ്ങല,சங்கிலி பதிவு
ചണിക്കുന്ന,சங்கிலி
ചങ്ങല ഓവർഫ്ലോ,சங்கிலி வழிதல்
ചെയിനിംഗ് തിരയൽ,சங்கிலி தேடல்
ചെയിൻ ലിങ്ക്,சங்கிலி இணைப்பு
ചെയിൻ മെയിന്റനൻസ് പ്രോഗ്രാം,சங்கிலி பராமரிப்பு திட்டம்
ചെയിൻ പ്രിന്റർ,சங்கிலி அச்சுப்பொறி
പ്രതീകം മാറ്റുക,தன்மையை மாற்றவும்
ഡമ്പ് മാറ്റുക,டம்பை மாற்றவும்
ഫയൽ മാറ്റുക,கோப்பை மாற்றவும்
റെക്കോർഡ് മാറ്റുക,பதிவை மாற்றவும்
ചിഹ്നം മാറ്റുക,அடையாளத்தை மாற்றவும்
ടേപ്പ് മാറ്റുക,டேப்பை மாற்றவும்
ചാനല്,சேனல்
ചാനൽ അഡാപ്റ്റർ,சேனல் தாட்டர்
ചാനൽ വിലാസ വാക്ക്,சேனல் முகவரி சொல்
ചാനൽ-അറ്റാച്ചുചെയ്തു,சேனல் இணைக்கப்பட்டது
ചാനൽ-അറ്റാച്ചുചെയ്ത സ്റ്റേഷൻ,சேனல் இணைக்கப்பட்ட நிலையம்
ചാനൽ ബാങ്ക്,சேனல் வங்கி
ചാനൽ തിരക്കേറിയ ടോൺ,சேனல் பிஸியான தொனி
ചാനൽ ശേഷി,சேனல் திறன்
ചാനൽ കമാൻഡ്,சேனல் கட்டளை
ചാനൽ കമാൻഡ് പദം,சேனல் கட்டளை சொல்
ചാനൽ കൺട്രോളർ,சேனல் கட்டுப்படுத்தி
ചാനൽ നിയന്ത്രണ വാക്ക്,சேனல் கட்டுப்பாட்டு சொல்
ചാനൽ ഡാറ്റ,சேனல் தரவு
ചാനൽ അവസാനം,சேனல் முடிவு
ചാനൽ പിശക്,சேனல் பிழை
ചാനൽ ലേറ്റൻസി,சேனல் தாமதம்
ചാനൽ മുഖംമൂടി,சேனல் மாஸ்க்
ചാനൽ ഓവർലോഡ്,சேனல் ஓவர்லோட்
ചാനൽ പ്രിന്റർ,சேனல் அச்சுப்பொறி
ചാനൽ പ്രോഗ്രാം,சேனல் நிரல்
ചാനൽ പ്രോഗ്രാം വിവർത്തനം,சேனல் நிரல் மொழிபெயர்ப்பு
ചാനൽ ക്യൂ,சேனல் வரிசை
ചാനൽ വിശ്വാസ്യത,சேனல் நம்பகத்தன்மை
ചാനൽ സേവന യൂണിറ്റ്,சேனல் சேவை பிரிவு
ചാനൽ സെറ്റ്,சேனல் தொகுப்பு
ചാനൽ നില വാക്ക്,சேனல் நிலை சொல்
ചാനൽ സമന്വയം,சேனல் ஒத்திசைவு
ചാനൽ-ടു-ചാനൽ അഡാപ്റ്റർ,சேனல்-டு-சேனல் அடாப்டர்
കഥാപാതം,எழுத்து
കഥാപാഠം അഭിസംബോധന,எழுத்து முகவரி
പ്രതീക ക്രമീകരണം,எழுத்து ஏற்பாடு
പ്രതീക അസംബ്ലി,எழுத்து சட்டசபை
പ്രതീക-എ-എ-ടൈം പ്രിന്റർ,எழுத்து-ஒரு நேர அச்சுப்பொறி
പ്രതീക ബ്ലിങ്ക്,எழுத்து ஒளிரும்
പ്രതീക അതിർത്തി,எழுத்து எல்லை
പ്രതീക സെൽ,எழுத்து செல்
പ്രതീക പരിശോധന,எழுத்து சோதனை
പ്രതീക കോഡ്,எழுத்து குறியீடு
പ്രതീക കോൺഫൈഗ്രേറിയൻ,எழுத்து ஒப்புதல்
പ്രതീക ക്രോഡിംഗ്,எழுத்து கூட்டம்
പ്രതീക ഡാറ്റ തരം,எழுத்து தரவு வகை
പ്രതീക-ഇല്ലാതാക്കൽ-പ്രതീകം,எழுத்து-நீக்குதல்-எழுத்து
പ്രതീക ഡിലിമിറ്റർ,எழுத்து டிலிமிட்டர்
പ്രതീക സാന്ദ്രത,எழுத்து அடர்த்தி
പ്രതീക ഉപകരണം നിയന്ത്രണം,எழுத்து சாதனக் கட்டுப்பாடு
പ്രതീക പ്രദർശന ഉപകരണം,எழுத்து காட்சி சாதனம்
പ്രതീക പ്രദർശന ടെർമിനൽ,எழுத்து காட்சி முனையம்
പ്രതീക അഗ്രം,எழுத்து விளிம்பு
പ്രതീക ഘടകം,எழுத்து உறுப்பு
പ്രതീകം ഇമിറ്റർ,எழுத்து உமிழ்ப்பான்
പ്രതീക പിശക് നിരക്ക്,எழுத்து பிழை வீதம்
പ്രതീക ആവിഷ്കാരം,எழுத்து வெளிப்பாடு
പ്രതീക പൂരിപ്പിക്കൽ,எழுத்து நிரப்பு
പ്രതീക ഫോർമാറ്റ് മെമ്മറി,எழுத்து வடிவமைப்பு நினைவகம்
പ്രതീക ജനറേറ്റർ,எழுத்து ஜெனரேட்டர்
പ്രതീക വിവര നിരക്ക്,எழுத்து தகவல் வீதம்
പ്രതീക നിർദ്ദേശം,எழுத்து வழிமுறை
സവിശേഷമായ,பண்பு
സ്വഭാവ വികസനം,சிறப்பியல்பு விலகல்
സ്വഭാവപരമായ തടസ്സം,சிறப்பியல்பு மின்மறுப்பு
പ്രതീക കീ,எழுத்து விசை
കഥാപാത്രം ശരാശരി എൻട്രോപ്പി,எழுத்து சராசரி என்ட்ரோபி
പ്രതീകത്തിന്റെ ശരാശരി വിവര ഉള്ളടക്കം = പ്രതീകത്തിന്റെ അർത്ഥം),எழுத்து சராசரி தகவல் உள்ளடக்கம் = எழுத்து சராசரி என்ட்ரோபி)
പ്രതീകത്തെ അടിസ്ഥാനമാക്കിയുള്ളതാണ്,எழுத்து சார்ந்த
പ്രതീക രൂപരേഖ,எழுத்து அவுட்லைன்
പ്രതീക സ്ഥാനം,எழுத்து நிலை
പ്രതീക പ്രിന്റർ,எழுத்து அச்சுப்பொறி
പ്രതീക വായന,எழுத்து வாசகர்
പ്രതീക തിരിച്ചറിയൽ,எழுத்து அங்கீகாரம்
പ്രതീക ബന്ധം,எழுத்து உறவு
പ്രതീക വരി,எழுத்து வரிசை
പ്രതീക സെറ്റ്,எழுத்து தொகுப்பு
പ്രതീക വലുപ്പം,எழுத்து அளவு
പ്രതീകം സ്കീയി,எழுத்து வளைவு
പ്രതീക സ്ട്രിംഗ്,எழுத்து சரம்
പ്രതീക സ്ട്രിംഗ് സ്ഥിരാങ്കം,எழுத்து சரம் மாறிலி
പ്രതീക സ്ട്രോക്ക്,எழுத்து பக்கவாதம்
പ്രതീക ശൈലി,எழுத்து நடை
പ്രതീകത്തിന്റെ ഉപസെറ്റ്,எழுத்து துணைக்குழு
പ്രതീക ടേപ്പ്,எழுத்து நாடா
അവകാശപതം,விளக்கப்படம்
ചാർട്ട് നിർമ്മാണം,விளக்கப்படம் தயாரித்தல்
ചാർട്ട് റീഡർ,விளக்கப்படம் வாசகர்
ചേസിസ്,சேஸ்பீடம்
ചേസിസ് അസംബ്ലി,சேஸ் சட்டசபை
ചെബിഷെവ് ഏകദേശ,செபிஷேவ் தோராயமாக்கல்
കഷണം ചെയ്യുക,பிட் சரிபார்க்கவும்
ബസ് പരിശോധിക്കുക,பஸ்ஸை சரிபார்க்கவும்
കാർഡ് പരിശോധിക്കുക,காசோலை அட்டை
പ്രതീകം പരിശോധിക്കുക,எழுத்துப்பிழை சரிபார்க்கவும்
കോഡ് പരിശോധിക്കുക,குறியீடு சரிபார்க்கவும்
അവസ്ഥ പരിശോധിക്കുക,நிபந்தனை சரிபார்க்கவும்
ഡയഗ്നോസ്റ്റിക് പരിശോധിക്കുക,கண்டறியும் சரிபார்க்கவும்
അക്കം പരിശോധിക്കുക,எண்ணை சரிபார்க்க
സൂചകം പരിശോധിക്കുക,காசோலை காட்டி
ഇൻഡിക്കേറ്റർ നിർദ്ദേശം പരിശോധിക്കുക,காட்டி காட்டி அறிவுறுத்தலை சரிபார்க்கவும்
പ്രോഗ്രാം പരിശോധിക്കുന്നു,சோதனை நிரல்
ചെക്കിംഗ് രീതി,நுட்பத்தை சரிபார்க்கிறது
കീ പരിശോധിക്കുക,சரிபார்க்கவும்
Check നമ്പർ (= അക്ക പരിശോധന) പരിശോധിക്കുക,காசோலை எண் (= காசோலை இலக்க)
പരിശോധിക്കുക (= ഡീബഗ്),பாருங்கள் (= பிழைத்திருத்தம்)
പതിവ് പരിശോധിക്കുക,வழக்கத்தைப் பாருங்கள்
ചെക്ക് പോയിൻറ്,காசோலை புள்ளி
പോയിന്റ് ഡാറ്റ സെറ്റ് പരിശോധിക്കുക,காசோலை புள்ளி தரவு தொகுப்பு
പോയിന്റ് ഡംപ് പരിശോധിക്കുക,செக் பாயிண்ட் டம்ப்
പോയിന്റ് റെക്കോർഡ് പരിശോധിക്കുക,காசோலை புள்ளி பதிவு
പോയിന്റ് പുനരാരംഭിക്കുക,செக் பாயிண்ட் மறுதொடக்கம்
പോയിൻറ് പതിവ് പരിശോധിക്കുക,செக் பாயிண்ட் வழக்கமான
പോയിന്റ് തരംതിരിക്കൽ പരിശോധിക്കുക,செக் பாயிண்ட் வரிசையாக்கம்
പ്രശ്നം പരിശോധിക്കുക,சிக்கல் சரிபார்க்கவும்
പരിശോധന പരിശോധിക്കുക,சரிபார்ப்பு பதிவு
പുന reset സജ്ജമാക്കൽ കീ പരിശോധിക്കുക,மீட்டமை விசையை சரிபார்க்கவும்
പതിവ് പരിശോധിക്കുക,வழக்கமான சரிபார்க்கவும்
ചെക്ക് വരി,காசோலை வரிசை
പരിഹാരം പരിശോധിക്കുക,தீர்வு சரிபார்க்கவும்
ആകെത്തുക പരിശോധിക്കുക,சரிபார்ப்பு தொகை
ആകെ പരിശോധിക്കുക,மொத்தம் சரிபார்க்கவும்
പദം പരിശോധിക്കുക,வார்த்தையைச் சரிபார்க்கவும்
കുട്ടികളുടെ സെഗ്മെന്റ്,குழந்தை பிரிவு
ചൈനീസ് ബൈനറി (നിര ബൈനറി),சீன பைனரி (நெடுவரிசை பைனரி)
കഷണം,சில்லு
ചിപ്പ് കാരിയർ,சில்லு கேரியர்
ചിപ്പ് മൈക്രോപീസർ,சிப் நுண்செயலி
ചിപ്പ് പ്രക്രിയ,சில்லு செயல்முறை
ചിപ്പ് രജിസ്റ്റർ ആർക്കിടെക്ചർ,சிப் பதிவு கட்டமைப்பு
ചിപ്പ് തിരഞ്ഞെടുക്കുക,சில்லு தேர்ந்தெடுக்கவும்
ചോയ്സ് ഉപകരണം,தேர்வு சாதனம்
സൈഫർ,சைஃபர்
സിഫർ ടെക്സ്റ്റ് (= എൻസിഫെർഡ് ഡാറ്റ),சைஃபர் உரை (= மறைக்கப்பட்ட தரவு)
സഞ്ചാരം,சுற்று
സർക്യൂട്ട് ബോർഡ്,சர்க்யூட் பலகை
സർക്യൂട്ട് ബ്രേക്കർ,சுற்று பிரிப்பான்
സർക്യൂട്ട് കാർഡ്,சுற்று அட்டை
സർക്കിട്ട് ഗ്രേഡ്,சுற்று தரம்
സർക്യൂട്ട് ലോഡ്,சுற்று சுமை
സർക്യൂട്ട് ഓർഡർ,சுற்று வரிசை
സർക്യൂട്ട് വിശ്വാസ്യത,சுற்று நம்பகத்தன்மை
സർക്യൂട്ട് സ്വിച്ച്,சுற்று சுவிட்ச்
സർക്കിട്ട് സ്വിച്ച്ഡ് കണക്ഷൻ,சுற்று-சுவிட்ச் இணைப்பு
സർക്യൂട്ട് സ്വിച്ച്,சுற்று மாறுதல்
സർക്യൂട്ട് സ്വിച്ചിംഗ് യൂണിറ്റ്,சுற்று மாறுதல் அலகு
സർക്യൂട്ട് യൂണിറ്റ് അസംബ്ലി,சுற்று அலகு சட்டசபை
വൃത്താകൃതിയിലുള്ള ബഫറിംഗ്,வட்ட இடையக
വൃത്താകൃതിയിലുള്ള പട്ടിക,வட்ட பட்டியல்
വൃത്താകൃതിയിലുള്ള മാറ്റം,வட்ட மாற்றம்
പ്രചരിക്കുന്ന രജിസ്റ്റർ,புழக்கத்தில் பதிவு
സംഭരണം പ്രചരിക്കുന്നു,சேமிப்பு சுற்றும்
ഉദ്ധരണി,மேற்கோள்
പചാരിക,உறைப்பூச்சு
പകുക്കുക,வர்க்கம்
ക്ലാസ് 5 ഓഫീസ്,வகுப்பு 5 அலுவலகம்
ക്ലാസ് അവസ്ഥ,வகுப்பு நிலை
വര്ഗീകരണം,வகைப்பாடு
ക്ലീനിംഗ് പ്രവർത്തനം,துப்புரவு செயல்பாடு
വക്തമായ,தெளிவான
പ്രദേശം വ്യക്തമായത്,தெளிவான பகுதி
ബാൻഡ് (= വ്യക്തമായ പ്രദേശം,தெளிவான இசைக்குழு (= தெளிவான பகுதி
ചാനൽ മായ്ക്കുക,தெளிவான சேனல்
ഡാറ്റ മായ്ക്കുക,தரவை அழிக்கவும்
ഡിസ്പ്ലേ,தெளிவான காட்சி
മെമ്മറി മായ്ക്കുക (= വ്യക്തമായ സംഭരണം),தெளிவான நினைவகம் (= தெளிவான சேமிப்பு)
വ്യക്തമായ സെഷൻ,தெளிவான அமர்வு
നിർദ്ദേശിക്കുക,சேமிப்பகத்தை அழிக்கவும்
ക്ലിപ്പിംഗ്,கிளிப்பிங்
ഘടികാരം,கடிகாரம்
ക്ലോക്ക് സർക്യൂട്ട്,கடிகார சுற்று
ക്ലോക്ക് ക .ണ്ടർ,கடிகார கவுண்டர்
ക്ലോക്ക് ആവൃത്തി,கடிகார அதிர்வெண்
ഘടികാരം,கடிகாரம்
ക്ലോക്ക് ഇന്ററപ്റ്റ്,கடிகார குறுக்கீடு
ക്ലോക്ക് പൾസ്,கடிகார துடிப்பு
ക്ലോക്ക് നിരക്ക്,கடிகார வீதம்
ക്ലോക്ക് രജിസ്റ്റർ (= ടൈമർ),கடிகார பதிவு (= டைமர்)
ക്ലോക്ക് സിഗ്നൽ,கடிகார சமிக்ஞை
ക്ലോക്ക് സിമുലേഷൻ,கடிகார உருவகப்படுத்துதல்
ക്ലോക്ക് സമയം,கடிகார நேரம்
ക്ലോക്ക് ട്രാക്ക്,கடிகார பாதையில்
വർഗ്ഗീകരണം അടയ്ക്കുക,வகைப்பாட்டை மூடு
അടച്ച അറേ,மூடிய வரிசை
അടച്ച ഫയൽ,மூடிய கோப்பு
അടച്ച ലൂപ്പ്,முடிந்த சுற்றுவளைவு
അടച്ച ലൂപ്പ് (നിയന്ത്രണം) സിസ്റ്റം,மூடிய லூப் (கட்டுப்பாடு) அமைப்பு
അടച്ച പതിവ്,மூடிய வழக்கமான
അടച്ച ഷോപ്പ് പ്രവർത്തനം,மூடிய கடை செயல்பாடு
അടച്ച സബ്റൂട്ടിൻ,மூடிய சப்ரூட்டீன்
അടച്ച ഉപയോക്തൃ ഗ്രൂപ്പ്,மூடிய-பயனர் குழு
അടുത്ത് ചേർത്തു,நெருக்கமாக இணைந்தது
ഒരു ടെർമിനൽ അടയ്ക്കുന്നു,ஒரு முனையத்தை மூடுவது
ഒരു ഫയൽ അടയ്ക്കൽ,ஒரு கோப்பை மூடுவது
ക്ലസ്റ്റർ,கொத்து
ക്ലസ്റ്റർ വിശകലനം,கிளஸ்டர் பகுப்பாய்வு
ക്ലസ്റ്റർ കൺട്രോളർ,கிளஸ்டர் கட்டுப்படுத்தி
ക്ലസ്റ്റർ കൺട്രോളർ നോഡ്,கிளஸ்டர் கட்டுப்படுத்தி முனை
ക്ലസ്റ്റർ നിയന്ത്രണ യൂണിറ്റ്,கிளஸ்டர் கட்டுப்பாட்டு அலகு
ക്ലസ്റ്റേർഡ് ഫയൽ,கொத்து கோப்பு
ക്ലസ്റ്ററിംഗ് അൽഗോരിതം,கிளஸ்டரிங் வழிமுறை
ചേരുന്നത്,ஒருங்கிணைப்பு
പൂശിയ കാർഡ്,பூசப்பட்ட அட்டை
അബോക്സിയൽ കേബിൾ,கோஆக்சியல் கேபிள்
കോബോൾ,கோபோல்
കോബോൾ പ്രതീകം,கோபோல் எழுத்து
കോബോൾ പ്രോഗ്രാമിംഗ്,COBOL நிரலாக்க
കോഡസൈൽ,கோடசில்
കോഡ്,குறியீடு
കോഡ് ഏരിയ,குறியீடு பகுதி
കോഡ് ചെയിൻ,குறியீடு சங்கிலி
കോഡ് പരിശോധന,குறியீடு சோதனை
കോഡ് ചെയ്ത അരിത്മെറ്റിക് ഡാറ്റ,குறியிடப்பட்ட எண்கணித தரவு
കോഡ് ചെയ്ത പ്രതീക സെറ്റ്,குறியீட்டு எழுத்து தொகுப்பு
കോഡ് ചെയ്ത കൺവെർട്ടർ,குறியீட்டு மாற்றி
കോഡ് ചെയ്ത ദശാംശ നൊട്ടേഷൻ,குறியிடப்பட்ட தசம குறியீடு
കോഡ് ആശ്രിത സംവിധാനം,குறியீடு சார்ந்த அமைப்பு
കോഡ് ചെയ്ത ഗ്രാഫിക്സ്,குறியிடப்பட்ட கிராபிக்ஸ்
കോഡ് ചെയ്ത ഇമേജ് സ്പേസ്,குறியிடப்பட்ட பட இடம்
കോഡ് ഡയറക്ട് പ്രതീകം,குறியீடு இயக்கும் எழுத்து
കോഡ് ചെയ്ത പ്രോഗ്രാം,குறியீட்டு நிரல்
കോഡ് ചെയ്ത പ്രാതിനിധ്യം,குறியீட்டு பிரதிநிதித்துவம்
കോഡ് ചെയ്ത സ്റ്റോപ്പ്,குறியீட்டு நிறுத்தம்
കോഡ് ഘടകം,குறியீடு உறுப்பு
കോഡ് വിപുലീകരണ പ്രതീകം,குறியீடு நீட்டிப்பு எழுத்து
കോഡ് ഫ്രെയിം,குறியீடு சட்டகம்
കോഡ് ദ്വാരം,குறியீடு துளை
കോഡ്-സ്വതന്ത്ര ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ,குறியீடு-சுயாதீன தரவு தொடர்பு
കോഡ്-സ്വതന്ത്ര സംവിധാനം,குறியீடு-சுயாதீன அமைப்பு
കോഡ്-ഇൻസെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ഇൻ- ആശ്രിതൻ  സിസ്റ്റം),குறியீடு-உணர்திறன் அமைப்பு (= குறியீடு-சார்பு  அமைப்பு)
കോഡ് കീ,குறியீடு விசை
കോഡ് ലെവൽ,குறியீடு நிலை
കോഡ് ലൈൻ,குறியீடு வரி
കോഡ് ലൈൻ സൂചിക,குறியீடு வரி அட்டவணை
കോഡ് പോയിന്റ് വിവർത്തകൻ,குறியீடு புள்ளி மொழிபெயர்ப்பாளர்
കോഡ് സ്ഥാനം,குறியீடு நிலை
കോഡർ,குறியீட்டாளர்
കോഡ്-സെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ആശ്രിത സംവിധാനം),குறியீடு-உணர்திறன் அமைப்பு (= குறியீடு சார்ந்த அமைப்பு)
കോഡ് സെറ്റ്,குறியீடு தொகுப்பு
കോഡ്- സുതാര്യമായ ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ,குறியீடு- வெளிப்படையான தரவு தொடர்பு
കോഡ്-സുതാര്യമായ സിസ്റ്റം (= കോഡ് ആശ്രയിച്ചിരിക്കുന്നു  സിസ്റ്റം),குறியீடு-வெளிப்படையான அமைப்பு (= குறியீடு சார்ந்தது  அமைப்பு)
കോഡ് മൂല്യം,குறியீடு மதிப்பு
കോഡ് വാക്ക്,குறியீடு சொல்
കോഡിംഗ്,குறியீட்டு முறை
കോഡിംഗ് ചെക്ക്,குறியீட்டு காசோலை
കോഡിംഗ് ഫോം,குறியீட்டு வடிவம்
കോഡിംഗ് സ്കീം,குறியீட்டு திட்டம்
കോഡിംഗ് ഷീറ്റ്,குறியீட்டு தாள்
ഗുണകം യൂണിറ്റ്,குணக அலகு
മോഡന്റ് മോഡുലേഷൻ സിസ്റ്റം,ஒத்திசைவான பண்பேற்றம் அமைப்பு
ആകർഷകമായ ഘട്ടം ഷിഫ്റ്റ് കീയിംഗ്,ஒத்திசைவான கட்ட ஷிப்ட் கீயிங்
യാദൃശ്ചികമായി സർക്കറും (യും ഘടകം),தற்செயல் சுற்று (= மற்றும் உறுப்பு)
"യാദൃശ്ചികത (=, ഘടകം)",தற்செயல் உறுப்பு (= மற்றும் உறுப்பு)
യാദൃശ്ചികമായ പിശക്,தற்செயல் பிழை
യാദൃശ്ചിക ഗേറ്റ് (ഒപ്പം ഘടകവും,தற்செயல் வாயில் (மற்றும் உறுப்பு
യാദൃശ്ചിക-നിലവിലെ തിരഞ്ഞെടുപ്പ്,தற்செயலான-தற்போதைய தேர்வு
തണുത്ത തെറ്റ്,குளிர் தவறு
തണുത്ത ആരംഭം (= ആരംഭിക്കുക),குளிர் தொடக்க (= தொடக்க)
കൂട്ടിച്ചേര്ക്കുക,கூட்டு
ശേഖരം ശേഖരിക്കുന്നു,கூட்டு வரிசை
ശേഖരം ശേഖരിക്കുന്നു,வரிசைப்படுத்தல்
ശേഖരം,கோலேட்டர்
കൂട്ടിമുട്ടല്,மோதல்
കോളം,நெடுவரிசை
നിര ബൈനറി,நெடுவரிசை பைனரி
നിര നീക്കുക,நெடுவரிசை நகர்வு
സമ്മിശണം,சேர்க்கை
കോമ്പിനാഷണൽ  സഞ്ചാരം,கூட்டு  சுற்று
കോമ്പിനാഷണൽ  തര്ക്കശാസ്തം,கூட்டு  தர்க்கம்
കോമ്പിനാഷണൽ  ലോജിക് ഘടകം,கூட்டு  தர்க்க உறுப்பு
കോമ്പിനേഷൻ ഹബ്,கூட்டு மையம்
കോമ്പിനേറ്റോറിയൽ നെറ്റ്വർക്ക്,கூட்டு நெட்வொர்க்
കോമ്പിനേറ്ററി  സഞ്ചാരം,காம்பினேட்டோரியல்  சுற்று
സംയോജിപ്പിച്ചിരിക്കുന്നു  വിതരണ  അസ്ഥികൂട്,இணைந்த  விநியோகம்  சட்டகம்
സംയോജിത തല,ஒருங்கிணைந்த தலை
സംയോജിത വായന / റൈറ്റ് ഹെഡ്,ஒருங்கிணைந்த வாசிப்பு/எழுத தலை
സംയോജിത സ്റ്റേഷൻ,ஒருங்கிணைந்த நிலையம்
കോമ്പിനർ,காம்பினர்
ആജ്ഞാപിക്കുക,கட்டளை
കമാൻഡും  നിയന്ത്രണ സംവിധാനം,கட்டளை மற்றும்  கட்டுப்பாட்டு அமைப்பு
കമാൻഡ് ചെയിൻ,கட்டளை சங்கிலி
കമാൻഡ് നിയന്ത്രണ പ്രോഗ്രാം,கட்டளை கட்டுப்பாட்டு திட்டம்
കമാൻഡ് ഡബിൾ പദം,கட்டளை இரட்டை சொல்
കമാൻഡ് പ്രവർത്തനം,கட்டளை செயல்பாடு
കമാൻഡ് ഇന്റർപ്രെറ്റർ,கட்டளை மொழிபெயர்ப்பாளர்
കമാൻഡ് ഭാഷ,கட்டளை மொழி
കമാൻഡ് ലിസ്റ്റ്,கட்டளை பட்டியல்
കമാൻഡ് നാമം,கட்டளை பெயர்
പോയിന്റർ കമാൻഡ് ചെയ്യുക,கட்டளை சுட்டிக்காட்டி
ആജ്ഞാപിക്കുക  നടപടി,கட்டளை  செயலாக்கம்
കമാൻഡ് പ്രോസസ്സർ,கட்டளை செயலி
കമാൻഡ് വീണ്ടും ശ്രമിക്കുക,கட்டளை மீண்டும் முயற்சிக்கவும்
കമാൻഡ് സ്റ്റേറ്റ്മെന്റ്,கட்டளை அறிக்கை
കമാൻഡ് സിസ്റ്റം,கட்டளை அமைப்பு
അഭിപായം,கருத்து
അഭിപ്രായ ഫീൽഡ്,கருத்து புலம்
അഭിപ്രായ പ്രസ്താവന,கருத்து அறிக்கை
വാണിജ്യ ആപ്ലിക്കേഷൻ,வணிக பயன்பாடு
വാണിജ്യ സ്വഭാവം,வணிக எழுத்து
കൊമേഴ്സ്യൽ ഇൻസ്ട്രക്ഷൻ സെറ്റ്,வணிக வழிமுறை தொகுப்பு
പൊതു പ്രദേശം,பொது இடம்
കോമൺ ബ്ലോക്ക്,பொது தொகுதி
സാധാരണ ബിസിനസ്സ്-ഓറിയന്റഡ് (കോബോൾ),பொதுவான வணிக அடிப்படையிலான (கோபோல்)
സാധാരണ കാരിയർ,பொது கேரியர்
കോമൺ കാരിയർ ബ്യൂറോ,பொதுவான கேரியர் பணியகம்
കോമൺ കമാൻഡ് ഭാഷ,பொதுவான கட்டளை மொழி
സാധാരണ ആശയവിനിമയ അഡാപ്റ്റർ,பொதுவான தொடர்பு அடாப்டர்
പൊതു നിയന്ത്രണം,பொது கட்டுப்பாடு
സാധാരണ നിയന്ത്രണ സ്വിച്ചിംഗ് ക്രമീകരണം,பொதுவான கட்டுப்பாட்டு மாறுதல் ஏற்பாடு
സാധാരണ നിയന്ത്രണ സംവിധാനം,பொதுவான கட்டுப்பாட்டு அமைப்பு
പൊതു പിശക്,பொது பிழை
പൊതു ഫീൽഡ്,பொது புலம்
സാധാരണ ഹബ്,பொது மையம்
പൊതു ഭാഷ,பொது மொழி
സാധാരണ ഭാഷാ കോഡ്,பொதுவான மொழி குறியீடு
സാധാരണ പതിവ്,பொது வழக்கமான
സാധാരണ സെഗ്മെന്റ്,பொது பிரிவு
സാധാരണ സോഫ്റ്റ്വെയർ,பொது மென்பொருள்
സാധാരണ സംഭരണ ​​ഏരിയ,பொது சேமிப்பு பகுதி
സാധാരണ ടാർഗെറ്റ് മെഷീൻ,பொதுவான இலக்கு இயந்திரம்
സാധാരണ ഉപയോക്തൃ സർക്യൂട്ട്,பொதுவான பயனர் சுற்று
സാധാരണ ഉപയോക്തൃ നെറ്റ്വർക്ക്,பொதுவான பயனர் நெட்வொர்க்
സാമതം,வகுப்புவாதம்
വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ ആശയവിനിമയം നടത്തുന്നു,சொல் செயலாக்க உபகரணங்களைத் தொடர்புகொள்வது
വാര്ത്താവിനിമയം,தொடர்பு
ആശയവിനിമയ അഡാപ്റ്റർ,தகவல்தொடர்பு தழுவல்
ആശയവിനിമയ ചാനൽ,தொடர்பு சேனல்
ആശയവിനിമയ പൊതു കാരിയർ,தொடர்பு பொதுவான கேரியர்
ആശയവിനിമയ പ്രതീകം,தொடர்பு கட்டுப்பாட்டு தன்மை
