Malayalam,Marathi
ബാക്ക്സ്പെയ്സ്,बॅकस्पेस
ബാക്ക്സ്പെയ്സ് പ്രതീകം,बॅकस्पेस वर्ण
ബാക്ക്സ്പാസിംഗ്,बॅकस्पॅकिंग
ബാക്ക്ട്രാക്കിംഗ്,बॅकट्रॅकिंग
ഘടനാപരമായ പ്രോഗ്രാമിംഗ് ബാക്ക്ട്രാക്കിംഗ്,बॅकट्रॅकिंग स्ट्रक्चर्ड प्रोग्रामिंग
ബാക്കപ്പ്,बॅकअप
ബാക്കപ്പ് പകർപ്പ്,बॅकअप कॉपी
ബാക്കപ്പ് ഫയൽ,बॅकअप फाइल
ബാക്കപ്പ് മെമ്മറി,बॅकअप मेमरी
ബാക്കപ്പ് പ്രോഗ്രാമർ,बॅकअप प्रोग्रामर
ബാക്കപ്പ് സ്റ്റോർ,बॅकअप स्टोअर
പിന്നോക്ക ചാനൽ,बॅकवर्ड चॅनेल
പിന്നോക്ക പിശക് വിശകലനം,मागास त्रुटी विश्लेषण
പിന്നോക്ക ഫയൽ വീണ്ടെടുക്കൽ,मागास फाइल पुनर्प्राप्ती
പിന്നോക്ക വീണ്ടെടുക്കൽ,मागास पुनर्प्राप्ती
പിന്നോക്ക മേൽനോട്ടം,मागास देखरेख
പിന്നോക്ക ട്രംസ്,मागास ट्रेस
ബാക്കി,शिल्लक
സമതുലിതമായ സർക്യൂട്ട്,संतुलित सर्किट
സമതുലിതമായ അക്ക സംവിധാനം,संतुलित अंक प्रणाली
സമതുലിതമായ പിശക്,संतुलित त्रुटी
സമതുലിതമായ ലയനം,संतुलित विलीनीकरण
സമതുലിതമായ ലയനം,संतुलित विलीनीकरण क्रमवारी
സമതുലിതമായ സോർട്ടിംഗ്,संतुलित सॉर्टिंग
സമതുലിതമായ സ്റ്റേഷൻ,संतुलित स्टेशन
സമതുലിതമായ ടെർനറി സിസ്റ്റം,संतुलित टर्नरी सिस्टम
സമതുലിതമായ പ്രസ്താവന,संतुलित फॉरवर्ड स्टेटमेंट
സമതുലിതമായ നെറ്റ്വർക്ക്,संतुलित नेटवर्क
കൂട്ടം,बँड
ബാൻഡ്പാസ്,बँडपास
ബാൻഡ്പാസ് ഫിൽട്ടർ,बँडपास फिल्टर
ബാൻഡ് പ്രിന്റർ,बँड प्रिंटर
ബാൻഡ് നിർത്തുക ഫിൽട്ടർ,बँड स्टॉप फिल्टर
ബാൻഡ്വിഡ്ത്ത്,बँडविड्थ
ബാനർ വാക്ക്,बॅनर शब्द
ബാർ കോഡ്,बार कोड
ബാർകോഡ് റീഡർ,बारकोड वाचक
ബാർ കോഡ് സ്കാനർ,बार कोड स्कॅनर
ബാർ പ്രിന്റർ,बार प्रिंटर
ബാരൽ പ്രിന്റിംഗ് (= ഡ്രം അച്ചടി),बॅरल प्रिंटिंग (= ड्रम प्रिंटिंग)
അടിത്തറ,पाया
അടിസ്ഥാന വിലാസം,बेस पत्ता
അടിസ്ഥാന വിലാസ,बेस पत्ता
അടിസ്ഥാന വിലാസ രജിസ്റ്റർ,बेस पत्ता नोंदणी
അടിസ്ഥാന ബാൻഡ്,बेस बँड
അടിസ്ഥാന ബാൻഡ് ചാനൽ,बेस बँड चॅनेल
അടിസ്ഥാന സംഭരണ ​​അലോക്കേഷൻ,आधारित स्टोरेज वाटप
അടിസ്ഥാനമാക്കിയുള്ള വേരിയബിൾ,आधारित चल
അടിസ്ഥാന ഘടകം,बेस घटक
അടിസ്ഥാന ഇനം,बेस आयटम
അടിസ്ഥാന ഭാഷ,बेस भाषा
അടിസ്ഥാന നൊട്ടേഷൻ,बेस नोटेशन
അടിസ്ഥാന നമ്പർ,बेस नंबर
അടിസ്ഥാന രജിസ്റ്റർ,बेस रजिस्टर
അടിസ്ഥാന വോളിയം,बेस व्हॉल्यूम
അടിസ്ഥാനപരമായ,मूलभूत
അടിസ്ഥാന ആക്സസ് രീതി,मूलभूत प्रवेश पद्धत
അടിസ്ഥാന ബൈനറി ലോഡർ,मूलभूत बायनरी लोडर
അടിസ്ഥാന കോഡ്,मूलभूत कोड
അടിസ്ഥാന കോഡിംഗ്,मूलभूत कोडिंग
അടിസ്ഥാന നേരിട്ടുള്ള ആക്സസ് രീതി,मूलभूत थेट प्रवेश पद्धत
അടിസ്ഥാന കൈമാറ്റം  രൂപകല്പന,मूलभूत विनिमय  स्वरूप
അടിസ്ഥാന ബാഹ്യ  പവര്ത്തിക്കുക,मूलभूत बाह्य  कार्य
അടിസ്ഥാന ഇൻപുട്ട് / output ട്ട്പുട്ട്,मूलभूत इनपुट/आउटपुट
അടിസ്ഥാന നിർദ്ദേശം,मूलभूत सूचना
അടിസ്ഥാന ലിങ്ക്,मूलभूत दुवा
അടിസ്ഥാന ലൂപ്പിംഗ്,मूलभूत लूपिंग
അടിസ്ഥാന മാട്രിക്സ്,मूलभूत मॅट्रिक्स
അടിസ്ഥാന മാട്രിക്സ് നിർദ്ദേശം,मूलभूत मॅट्रिक्स सूचना
അടിസ്ഥാനപരമായ യഥാർത്ഥ സ്ഥിരാങ്കം,मूलभूत वास्तविक स्थिर
അടിസ്ഥാന ശ്രേഷ്ഠമായി ആക്സസ് രീതി,मूलभूत अनुक्रमिक प्रवेश पद्धत
അടിസ്ഥാന സേവനം,मूलभूत सेवा
അടിസ്ഥാന സബ്സ്ക്രിപ്റ്റ്,मूलभूत सबस्क्रिप्ट
അടിസ്ഥാന സിസ്റ്റം നിർദ്ദേശം,मूलभूत सिस्टम सूचना
അടിസ്ഥാന ടെലികമ്മ്യൂണിക്കേഷൻ ആക്സസ് രീതി,मूलभूत दूरसंचार प्रवेश पद्धत
അടിസ്ഥാന ഭാരം,मूलभूत वजन
ഓടിക്കല്ല്,बॅच
ബാച്ച് നിയന്ത്രണ രേഖ,बॅच नियंत्रण रेकॉर्ड
ബാച്ചുകെട്ടിയ ആശയവിനിമയം,बॅचेड कम्युनिकेशन
ബാച്ച് ചെയ്ത ജോലി,बॅच केलेले जॉब
ബാച്ച് ഹെഡർ പ്രമാണം,बॅच शीर्षलेख दस्तऐवज
ബാച്ചിംഗ്,बॅचिंग
ബാച്ച് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,बॅच ऑपरेटिंग सिस्टम
ബാച്ച് പാർട്ടീഷൻ,बॅच विभाजन
ബാച്ച് സ്ഥാനം,बॅच स्थिती
ബാച്ച് പ്രോസസ്സിംഗ്,बॅच प्रक्रिया
ബാച്ച് പ്രദേശം,बॅच प्रदेश
ബാച്ച് സെഷൻ,बॅच सत्र
ബാച്ച് ടെർമിനൽ,बॅच टर्मिनल
ബാച്ച് ടിക്കറ്റ്,बॅच तिकिट
ബാച്ച് ആകെ,बॅच एकूण
ബാച്ച് ഇടപാട് ഫയൽ,बॅच ट्रान्झॅक्शन फाइल
ബാറ്റൻ സിസ്റ്റം (= കോർഡിയർ സിസ്റ്റം = പീക്ക്-എ- ബൂ സിസ്റ്റം),बॅटन सिस्टम (= कॉर्डनोनिअर सिस्टम = पीक-ए-बू सिस्टम)
മദ്ധ്യര,बॉड
ബ ud ഡൂട്ട് കോഡ്,बाउडोट कोड
ബോഡ് കോഡ്,बॉड कोड
ബോഡി നിരക്ക്,बाउड रेट
കൊന്ത,मणी
ബീം വ്യതിചലനം,बीम विक्षेपण
ബീം സ്റ്റോർ,बीम स्टोअर
ബീംവിഡ്ത്ത് (= അപ്പർച്ചർ ആംഗിൾ),बीमविड्थ (= अपर्चर कोन)
അടിക്കുക,बीट
ആരംഭിക്കുന്നു,सुरू
തടയാൻ ആരംഭിക്കുക,ब्लॉक सुरू करा
ഒരു ഫയൽ ലേബലിന്റെ ആരംഭം,फाईल लेबलची सुरूवात
വിവരത്തിന്റെ ആരംഭം,माहिती मार्करची सुरूवात
ടേപ്പ് മാർക്കിന്റെ ആരംഭം,टेप मार्कची सुरूवात
വോളിയം ലേബലിന്റെ ആരംഭം,व्हॉल्यूम लेबलची सुरुवात
മണി കഥാപാത്രം,घंटा वर्ण
ബെല്ലിബസ്റ്റ്,बेलफास्ट
ബെഞ്ച് മാർക്ക്,बेंच मार्क
ബെഞ്ച്മാർക്ക് പതിവ്,बेंचमार्क रूटीन
ബെഞ്ച്മാർക്ക് പരിശോധന,बेंचमार्क चाचणी
പക്ഷപാതം,पूर्वाग्रह
വക്രീകരണം,पूर्वाग्रह विकृती
ബയ്സ് ടെസ്റ്റിംഗ്,पूर्वाग्रह चाचणी
ബിബ്ലിയോഗ്രാഫി,ग्रंथसूची
ബൈകോണ്ടിക് ഓപ്പറേഷൻ (= തുല്യത  പ്രവർത്തനം),द्वैवार्षिक ऑपरेशन (= समतुल्य  ऑपरेशन)
ബിക്കോൺ ചെയ്ത ഗ്രാഫ്,बायिकॉन्टेड आलेख
ആവശപ്പെടുക,बिड
ദ്വിദിന ബസ്,द्विदिशात्मक बस
ദ്വിതീയ ഒഴുക്ക്,द्विदिशात्मक प्रवाह
ദ്വിദിശ പ്രിന്റിംഗ്,द्विभाषिक मुद्रण
വിഭജനം,विभाजन
ബൈനറി,बायनरी
ബൈനറി ഏകീകരണം,बायनरी अंदाजे
ബൈനറി അരിത്മെറ്റിക് പ്രവർത്തനം,बायनरी अंकगणित ऑपरेशन
ബൈനറി കാർഡ്,बायनरी कार्ड
ബൈനറി സെൽ,बायनरी सेल
ബൈനറി ചെയിൻ,बायनरी साखळी
ചിത്രകാരന്,बायनरी निवड
ബൈനറി ചോയ്സ് മോഡൽ,बायनरी निवड मॉडेल
ബൈനറി ചോപ്പ് (= തിരയൽ തിരയൽ),बायनरी चॉप (= डिकॉटमायझिंग शोध)
ബൈനറി കോഡ്,बायनरी कोड
ബൈനറി കോഡെഡ് പ്രതീകം,बायनरी कोडेड कॅरेक्टर
ബൈനറി കോഡ് ചെയ്ത ദശാംശ,बायनरी कोडित दशांश
ബൈനറി കോഡ് ചെയ്ത ദശാംശ കോഡ്,बायनरी कोडित दशांश कोड
ബൈനറി കോഡ് ചെയ്ത ഡെസിമൽ ഇന്റർചേഞ്ച് കോഡ് കോഡ്,बायनरी कोडित दशांश इंटरचेंज कोड
ബൈനറി കോഡ് ചെയ്ത ദശാംശ പ്രാതിനിധ്യം,बायनरी कोड केलेले दशांश प्रतिनिधित्व
ബൈനറി കോഡ് ചെയ്ത ദശാംശ സംവിധാനം,बायनरी कोडेड दशांश प्रणाली
ബൈനറി-കോഡെഡ് ദശാംശ-മുതൽ ഡെസിമൽ കൺവെർട്ടർ,बायनरी-कोडित दशांश ते दशांश कनव्हर्टर
ബൈനറി കോഡ് ചെയ്ത ഡിജിറ്റ്,बायनरी कोडेड अंक
ബൈനറി കോഡ് ചെയ്ത നൊട്ടേഷൻ,बायनरी कोडेड नोटेशन
ബൈനറികോഡിംഗ്,बायनरीकोडिंग
ബൈനറി കൺട്രോൾ ഒക്ടൽ,बायनरी कंट्रोल ऑक्टल
ബൈനറി പരിവർത്തനം,बायनरी रूपांतरण
ബൈനറി ക .ണ്ടർ,बायनरी काउंटर
ബൈനറി അക്കം,बायनरी अंक
ബൈനറി ഡിജിറ്റ് പ്രതീകം,बायनरी डिजिट कॅरेक्टर
ബൈനറി ഘടകം,बायनरी घटक
ബൈനറി ഘടക സ്ട്രിംഗ്,बायनरी एलिमेंट स्ट्रिंग
ബൈനറി പകുതി ആൾഡർ,बायनरी हाफ एडीडर
ബൈനറി ഇൻക്രിമെന്റ് പ്രാതിനിധ്യം,बायनरी वाढीव प्रतिनिधित्व
ബൈനറി ലോഡർ,बायनरी लोडर
ബൈനറി ലോജിക് നെറ്റ്വർക്ക്,बायनरी लॉजिक नेटवर्क
ബൈനറി നൊട്ടേഷൻ,बायनरी नोटेशन
ബൈനറി നമ്പർ,बायनरी नंबर
ബൈനറി നമ്പർ സിസ്റ്റം,बायनरी नंबर सिस्टम
ബൈനറി സംഖ്യ,बायनरी अंक
ബൈനറി സംഖ്യ സിസ്റ്റം,बायनरी अंक प्रणाली
ബൈനറി ഓപ്പറേഷൻ കോഡ്,बायनरी ऑपरेशन कोड
ബൈനറി ഓപ്പറേറ്റർ,बायनरी ऑपरेटर
ബൈനറി ജോഡി,बायनरी जोडी
ബൈനറി ചിത്ര ഡാറ്റ,बायनरी चित्र डेटा
ബൈനനാട് പോയിന്റ്,बायनरी पॉईंट
ബൈനറി പ്രോഗ്രാം,बायनरी प्रोग्राम
ബൈനറി ബന്ധം,बायनरी रिलेशन
ബൈനറി തിരയൽ,बायनरी शोध
ബൈനറി തിരയൽ അൽഗോരിതം,बायनरी शोध अल्गोरिदम
ബൈനറി സീരിയൽ സിഗ്നലിംഗ് നിരക്ക്,बायनरी सिरियल सिग्नलिंग दर
ബൈനറി സിമെട്രിക് ചാനൽ,बायनरी सममितीय चॅनेल
ബൈനറി സിൻക്രോണസ് കമ്മ്യൂണിക്കേഷൻ,बायनरी सिंक्रोनस कम्युनिकेशन
ബൈനറി സിൻക്രണസ് ട്രാൻസ്മിഷൻ,बायनरी सिंक्रोनस ट्रान्समिशन
ബൈനറി ട്രീ,बायनरी ट्री
ബന്ധിക്കുക,बंधन
പെർഫിൻഡർ ഗ്രൂപ്പ്,बाईंडर ग्रुप
ബൈൻഡർ-ഹോൾ കാർഡ്,बाईंडर-होल कार्ड
ബന്ധിക്കുക,बंधनकारक
ബൈൻഡിംഗ് സമയം,बंधनकारक वेळ
ബയോമെഡിക്കൽ കമ്പ്യൂട്ടിംഗ്,बायोमेडिकल संगणन
ബയോമെഡിക്കൽ പ്രോഗ്രാം,बायोमेडिकल प्रोग्राम
ബയോണിക്സ്,बायोनिक्स
Bipartite ഗ്രാഫ്,द्विपक्षीय आलेख
Bipartite ട്രീ,द्विपक्षीय वृक्ष
ബിപ്പോളാർ,द्विध्रुवीय
ബൈപോളാർ മെമ്മറി,द्विध्रुवीय मेमरी
ബൈപോളാർ ട്രാൻസ്മിഷൻ (= പോളാർ ട്രാൻസ്മിഷൻ),द्विध्रुवीय प्रसारण (= ध्रुवीय प्रसारण)
ബിറ്റിക്കറിക കോഡ്,बीक्विनरी कोड
ജനന-മരണ പ്രക്രിയ,जन्म-मृत्यू प्रक्रिया
ബിറ്റേക്ഷൻ അൽഗോരിതം,दुभाजक अल्गोरिदम
അവകാശം,बिस्टेबल
ബിസ്റ്റബിൾ സർക്യൂട്ട്,बिस्टेबल सर्किट
അവകാശികൾ,बिस्टेबल डिव्हाइस
ബിസ്റ്റബിൾ മൾട്ടിവിബ്രേറ്റർ,बिस्टेबल मल्टीव्हिब्रेटर
ബിസ്റ്റബിൾ ട്രിഗർ സർക്യൂട്ട് (= ബിസ്റ്റബിൾ സർക്യൂട്ട്),बिस्टेबल ट्रिगर सर्किट (= बिस्टेबल सर्किट)
ബിസിരാഷ്ട്ര ചട്ടക്കൂട്,बिसिंक्रोनस
കടിവാളം,बिट
ബിറ്റ് ബംമിംഗ്,बिट बमिंग
ബിറ്റ് സാന്ദ്രത,बिट घनता
ബിറ്റ് നിർദ്ദേശം,बिट सूचना
ബിറ്റ് സ്ഥാനം,बिट स्थान
ബിറ്റ് സമാന്തരമായി,बिट समांतर
ബിറ്റ് പാറ്റേൺ,बिट नमुना
ബിറ്റ് സ്ഥാനം,बिट स्थिती
ബിറ്റ് നിരക്ക്,बिट रेट
ബിറ്റ് സീരിയൽ,बिट सीरियल
ബിറ്റ് സ്ലൈസ്,बिट स्लाइस
ബിറ്റ് സ്ലൈസ് മൈക്രോപീസർ,बिट स्लाइस मायक्रोप्रोसेसर
ബിറ്റ് സ്ലിസിംഗ് പ്രോസസർ,बिट स्लाइंग प्रोसेसर
സെക്കൻഡിൽ ബിറ്റുകൾ,प्रति सेकंद बिट्स
ബിറ്റ് സ്റ്റോറേജ്,बिट स्टोरेज
ബിറ്റ് സ്ട്രിംഗ്,बिट स्ट्रिंग
ബിറ്റ് സ്ട്രിംഗ് ഓപ്പറേറ്റർ,बिट स्ट्रिंग ऑपरेटर
ബിറ്റ് ട്രാക്ക്,बिट ट्रॅक
ബിവേരിയേറ്റ് റിഗ്രഷൻ വിശകലനം,द्विपक्षीय रीग्रेशन विश्लेषण
കറുത്ത റെക്കോർഡിംഗ്,काळा रेकॉर्डिंग
ശൂനമായ,रिक्त
ശൂന്യമായ കഥാപാത്രം,रिक्त वर्ण
ശൂന്യമായി,रिक्त कॉइल
ശൂന്യമായ സാധാരണ,रिक्त सामान्य
ശൂന്യമായ ആനന്ദം,रिक्त हटवा
ശൂന്യമായ ഡിസ്കറ്റ്,रिक्त डिस्केट
ശൂന്യമാണ്,ब्लँकिंग
ശൂന്യമായ നിർദ്ദേശം,रिक्त सूचना
സ്ഫോടനം,ब्लास्ट
ചോരയൊലിപ്പിക്കുക,रक्तस्त्राव
കാഴ്ചയില്ലാത്ത,आंधळे
അന്ധമായ കീ ബോർഡ്,ब्लाइंड की बोर्ड
ബി-ലൈൻ (= സൂചിക രജിസ്റ്റർ),बी-लाइन (= इंडेक्स रजिस्टर)
കണ്ണുചിനിക്കല്,डोळे मिचकावणे
ബ്ലൂയിംഗ് എണ്ണൽ,ब्लिप मोजणी
Blip (= പ്രമാണ മാർക്ക്),ब्लिप (= दस्तऐवज चिन्ह)
ആനന്ദ വർഗ്ഗീകരണം,आनंद वर्गीकरण
ഉപരോധിക്കുക,ब्लॉक
ബോഡി തടയുക,शरीर ब्लॉक करा
ബ്ലോക്ക് റദ്ദാക്കുക പ്രതീകം,ब्लॉक रद्द वर्ण
ബ്ലോക്ക് ചെക്ക്,ब्लॉक चेक
ചെക്ക് പ്രതീകം തടയുക,ब्लॉक चेक कॅरेक्टर
ചെക്ക് നടപടിക്രമം തടയുക,ब्लॉक तपासणी प्रक्रिया
നിയന്ത്രണം തടയുക,ब्लॉक नियंत्रण
നിയന്ത്രണ തലക്കെട്ട് തടയുക,ब्लॉक कंट्रोल हेडर
നിയന്ത്രണ യൂണിറ്റ് തടയുക,ब्लॉक कंट्रोल युनिट
തടയുക പകർപ്പ്,ब्लॉक कॉपी
ബ്ലോക്ക് ഡയഗ്രം,ब्लॉक आकृती
തടഞ്ഞ ഫയൽ,अवरोधित फाइल
പിശക് നിരക്ക് തടയുക,ब्लॉक त्रुटी दर
തടന്നു,ब्लॉकेट
BAP (= ഇന്റർ ബ്ലോക്ക് വിടവ് തടയുക,ब्लॉक गॅप (= इंटर ब्लॉक गॅप
തടയുക,ब्लॉक हेड
തടയുക തലക്കെട്ട്,ब्लॉक शीर्षलेख
തലക്കെട്ട് പ്രസ്താവന തടയുക,ब्लॉक हेडिंग स्टेटमेंट
അവഗണിക്കുക പ്രതീകം (= ബ്ലോക്ക് റദ്ദാക്കുക  പ്രതീകം),ब्लॉक दुर्लक्ष करा वर्ण (= ब्लॉक रद्द करा)  वर्ण)
തടയല്,अवरोधित करणे
തടയൽ ഘടകം,ब्लॉकिंग फॅक्टर
റെക്കോർഡുകൾ തടയുന്നു (= റെക്കോർഡുകളുടെ ഗ്രൂപ്പ്),रेकॉर्ड अवरोधित करणे (= रेकॉर्डचे गटबद्ध करणे)
തടയുക നീളം,ब्लॉक लांबी
ബ്ലോക്ക് പട്ടിക,ब्लॉक यादी
തടയുക ചലനം,ब्लॉक चळवळ
മൾട്ടിമീറ്ററോ ബ്ലോക്ക് ചെയ്യുക,ब्लॉक मल्टीप्लेक्सर चॅनेल
മൾട്ടിമീറ്ററോട് തടയുക,ब्लॉक मल्टीप्लेक्सर मोड
പാരിറ്റി സിസ്റ്റം തടയുക,पॅरिटी सिस्टम ब्लॉक करा
ബ്ലോക്ക് പ്രിഫിക്സ്,ब्लॉक उपसर्ग
തടയുക റെക്കോർഡ്,ब्लॉक रेकॉर्ड
തടയുക,ब्लॉक विभक्त
തടയുക വേർപിരിയൽ,ब्लॉक विभाजन
വലുപ്പം തടയുക,ब्लॉक आकार
തടയുക അടുക്കുക,ब्लॉक क्रमवारी
ഘടന തടയുക,ब्लॉक रचना
ഘടനാപരമായ ഭാഷ തടയുക,संरचित भाषा ब्लॉक करा
സമന്വയം തടയുക,ब्लॉक सिंक्रोनाइझेशन
ബ്ലോക്ക് ട്രാൻസ്ഫർ,ब्लॉक ट्रान्सफर
ട്രാൻസ്ഫർ ഫംഗ്ഷൻ തടയുക,ब्लॉक ट्रान्सफर फंक्शन
അടിക്കുക,फटका
തിരിച്ചടി,परत उडवा
സങ്കൽപ്പിക്കുക,शिट्टी
നീല റിബൺ പ്രോഗ്രാം,निळा रिबन प्रोग्राम
ധൈര്യമുള്ള മുഖം,ठळक चेहरा
പുസ്തകം,पुस्तक
പുസ്തക സന്ദേശം,पुस्तक संदेश
ബൂളിയൻ പൂരദനം,बुलियन पूरक
ബൂലിയൻ ബന്ധിത,बुलियन कनेक्टिव्ह
ബൂളിയൻ ഡാറ്റ തരം,बुलियन डेटा प्रकार
ബൂലിയൻ പ്രവർത്തനം,बुलियन फंक्शन
ബൂലിയൻ പ്രവർത്തനം,बुलियन ऑपरेशन
ബൂളിയൻ ഓപ്പറേഷൻ പട്ടിക,बुलियन ऑपरेशन टेबल
ബൂളിയൻ ഓപ്പറേറ്റർ,बुलियन ऑपरेटर
ബൂട്ട്ഗ് പ്രോഗ്രാം,बूटलेग प्रोग्राम
ബൂട്ട് സ്ട്രാപ്പ് ലോഡർ,बूट स्ट्रॅप लोडर
ബൂട്ട് സ്ട്രാപ്പ് മെമ്മറി,बूट स्ट्रॅप मेमरी
ബൂട്ട് സ്ട്രാപ്പിംഗ്,बूट स्ट्रॅपिंग
ബൂട്ട് സ്ട്രാപ്പിംഗ് അനലോഗ് കമ്പ്യൂട്ടർ,बूट स्ट्रॅपिंग एनालॉग संगणक
ബൂട്ട് സ്ട്രാപ്പിംഗ് ഭാഷാ പ്രോസസർ,बूट स्ट्रॅपिंग भाषा प्रोसेसर
കടംവാങ്ങുക,कर्ज घ्या
കുഴിവാരം,कर्ज घ्या
രണ്ടും ആശയവിനിമയം,संचार
രണ്ടും പ്രവർത്തനം,संचालन
ബോട്ടം-അപ്പ് രീതി (= റിഡക്ഷൻ രീതി),तळ-अप पद्धत (= कपात पद्धत)
കുതിക്കുക,बाउन्सिंग
ബന്ധിത,बंधनकारक
അതിര്ത്തി,सीमा
അതിർത്തി വിന്യാസം,सीमा संरेखन
അതിർത്തി പരിശോധന,सीमा चाचणी
തിരക്കേറിയ മണിക്കൂർ,व्यस्त तास बाउंडिंग
അതിർവരമ്പുകൾ രജിസ്റ്റർ,सीमा नोंदणी
ശാഖ,शाखा
ശാഖയും ബന്ധിത രീതിയും,शाखा आणि बाउंड पद्धत
ശാഖ കേബിൾ,शाखा केबल
ശാചിനമായ,शाखा
ശാഖിക്കുന്ന നെറ്റ്വർക്ക്,शाखा नेटवर्क
ശാഖ നിർദ്ദേശം,शाखा सूचना
ശാഖ വിഭാഗം,शाखा बिंदू
ബ്രാഞ്ച് പ്രോസസ്സിംഗ്,शाखा प्रक्रिया
ശാഖ പട്ടിക,शाखा टेबल
പൊട്ടുക,ब्रेक
തകർക്കുക കീ,ब्रेक की
ബ്രേക്ക് പോയിന്റ്,ब्रेक पॉईंट
ബ്രേക്ക് പോയിന്റ് നിർത്തുക,ब्रेक पॉईंट हॉल्ट
ഇടപെടൽ പോയിന്റ് നിർദ്ദേശം,ब्रेक पॉईंट सूचना
ബ്രേക്ക് പോയിൻറ് സ്വിച്ച്,ब्रेक पॉईंट स्विच
നിരപ്പ് തടയുക,ब्रेक सीक्वेन्स
ചവിട്ടി ടാപ്പ്,ब्रिज टॅप
പാസ്റ്റ്വെയർ,ब्रिजवेअर
ഗാഡ്ഗിംഗ്,ब्रिजिंग
തെളിച്ചം അനുപാതം,ब्राइटनेस रेशो
ബ്രോഡ് ബാൻഡ്,ब्रॉड बँड
ബ്രോഡ്കാസ്റ്റ് മോഡ്,प्रसारण मोड
ഉപദ്രവിക്കൽ ഉപഗ്രഹം,प्रसारण उपग्रह
ബ്രസ്സൽസ് വർഗ്ഗീകരണ സംവിധാനം,ब्रुसेल्स वर्गीकरण प्रणाली
ബ്രൂട്ട്-ഫോഴ്സ് സമീപനം,क्रूर-शक्ती दृष्टीकोन
B-ട്രീ,बी-ट्री
ബബിൾ മെമ്മറി,बबल मेमरी
കുമിളതരം,बबल क्रमवारी
തൊട്ടി,बादली
ബഫർ,बफर
ബഫർ ചാനൽ,बफर चॅनेल
ബഫർഡ് ആംപ്ലിഫയർ,बफरर्ड एम्पलीफायर
ബഫർഡ് കമ്പ്യൂട്ടർ,बफर संगणक
ബഫേർഡ് ഉപകരണം,बफर डिव्हाइस
ബഫർഡ് ഇൻപുട്ട്,बफर इनपुट
ബഫർ ചെയ്ത സന്ദേശം,बफर संदेश
ബഫറിംഗ്,बफरिंग
ബഫർ ഐ / ഒ ഉപകരണം,बफर I/O डिव्हाइस
ബഫർ മാനേജുമെന്റ്,बफर व्यवस्थापन
ബഫർ .ട്ട്പുട്ട്,बफर आउटपुट
ബഫർ പാഡ് പ്രതീകം,बफर पॅड वर्ण
ബഫർ കുളം,बफर पूल
ബഫർ പൂളിംഗ്,बफर पूलिंग
ബഫർ രജിസ്റ്റർ,बफर रजिस्टर
ബഫർ സംഭരണം,बफर स्टोरेज
ബഫർ സ്റ്റോർ,बफर स्टोअर
മൂട്ട,किडा
ബഗ്ഗി,बग्गी
അന്തർനിർമ്മിത പ്രവർത്തനം,अंगभूत कार्य
അന്തർനിർമ്മിത നടപടിക്രമം,अंगभूत प्रक्रिया
ബർസ്റ്റ് മോഡ്,ब्रेस्ट मोड
ബർസ്റ്റ് ട്രാൻസ്മിഷൻ,ब्रेस्ट ट्रान्समिशन
ബസ്,बस
ബസ് ബാർ,बस बार
ബസ് കൺട്രോളർ,बस नियंत्रक
ബസ് ഡ്രൈവർ,बस चालक
ബസ് എക്സ്റ്റെൻഡർ,बस विस्तारक
ബിസിനസ് ഡാറ്റ പ്രോസസ്സിംഗ്,व्यवसाय डेटा प्रक्रिया
ബിസിനസ്സ് വിവര സിസ്റ്റം,व्यवसाय माहिती प्रणाली
ബിസിനസ്സ് മെഷീൻ,व्यवसाय मशीन
ബിസിനസ് മെഷീൻ ക്ലോക്കിംഗ്,व्यवसाय मशीन क्लॉकिंग
ബിസിനസ്സ് ആസൂത്രണ ഭാഷ,व्यवसाय नियोजन भाषा
ബിസിനസ്സ് സേവനം,व्यवसाय सेवा
ബസ്ബാക്ക്,बसबॅक
ബസ് അവസാനിപ്പിക്കൽ,बस समाप्ती
ബസ് വെയർ,बस वेअर
ബസ് വയർ,बस वायर
തിരക്കുള്ള സമയം,व्यस्त तास
തിരക്കുള്ള സിഗ്നൽ,व्यस्त सिग्नल
തിരക്കുള്ള ടോൺ,व्यस्त टोन
ബൈപാസ് നടപടിക്രമം,बायपास प्रक्रिया
ഉപോൽപ്പന്നം,उप -उत्पादन
ബൈറ്റ്,बाइट
ബൈറ്റ് കൃത്രിമത്വം,बाइट मॅनिपुलेशन
ബൈറ്റ് മോഡ്,बाइट मोड
ബൈറ്റ് മൾട്ടിപ്ലക്സർ ചാനൽ,बाइट मल्टीप्लेक्सर चॅनेल
ബൈറ്റ് മൾട്ടി എക്സ്സ്റ്റർ മോഡ്,बाइट मल्टीप्लेक्सर मोड
ബൈറ്റ് മൾട്ടിക്സിംഗ്,बाइट मल्टीप्लेक्सिंग
കന്വി,केबल
കേബിൾ കാസ്റ്റിംഗ്,केबल कास्टिंग
കേബിൾ ടെലിവിഷൻ സേവനം,केबल टेलिव्हिजन सेवा
കേബിൾ നിലവറ,केबल वॉल्ट
കാഷെ,कॅशे
കാഷെ-കാഷെ മെമ്മറി,कॅशे-कॅशे मेमरी
കണക്കുകൂട്ടല്,गणना
കണക്കുകൂട്ടൽ പഞ്ച്,गणना पंच
കണക്കുകൂട്ടല് യന്തം,कॅल्क्युलेटर
