Gujarati,Bengali
ડેટા પ્રોસેસિંગ લેંગ્વેજ (DML),ডেটা প্রসেসিং ল্যাঙ্গুয়েজ (DML)
ડેટા મોડેમ ડેટા મોડેમ,ডেটা মডেম ডেটা মডেম
"1.ડેટા ફેરફાર, 2.ડેટા ફેરફાર","1.ডেটা পরিবর্তন, 2.ডেটা পরিবর্তন"
"1.ડેટા નેટવર્ક, 2.ડેટા નેટવર્ક","1.ডেটা নেটওয়ার্ক, 2.ডেটা নেটওয়ার্ক"
"1.ડેટા ઓપરેશન, 2.ડેટા ઓપરેશન","1.ডেটা অপারেশন, 2.ডেটা অপারেশন"
"1.ડેટા સંસ્થાઓ, 2. ડેટા સંસ્થા","1.ডেটা সংস্থা, 2. তথ্য সংস্থা"
"1. ડેટા આઉટપુટ, 2. ડેટા આઉટપુટ","1. ডেটা আউটপুট, 2. ডেটা আউটপুট"
"1.ડેટા પાથ, 2.ડેટા પાથ","1.ডেটা পাথ, 2.ডেটা পাথ"
"1. ડેટા તૈયારી, 2. ડેટા તૈયારી","1.ডেটা প্রিপারেশন, 2.ডেটা প্রিপারেশন"
"1.ડેટા ગોપનીયતા, 2.ડેટા ગોપનીયતા","1.ডেটা প্রাইভেসি, 2.ডেটা প্রাইভেসি"
"1. ડેટા પ્રોસેસર, 2. ડેટા પ્રોસેસર","1. ডেটা প্রসেসর, 2. ডেটা প্রসেসর"
"1.ડેટા પ્રોટેક્શન, 2.ડેટા પ્રોટેક્શન","1.ডেটা সুরক্ষা, 2.ডেটা সুরক্ষা"
"1. ડેટા રેકોર્ડ, 2. ડેટા રેકોર્ડ","1. ডেটা রেকর্ড, 2. ডেটা রেকর্ড"
"1. ડેટા પુનઃપ્રાપ્તિ, 2. ડેટા પુનઃપ્રાપ્તિ","1. ডেটা পুনরুদ্ধার, 2. ডেটা পুনরুদ্ধার"
"1. ડેટા રૂટીન, 2. ડેટા રૂટીન","1. ডেটা রুটিন, 2. ডেটা রুটিন"
"1.ડેટા સુરક્ષા, 2.ડેટા સુરક્ષા","1.ডেটা সিকিউরিটি, 2.ডেটা সিকিউরিটি"
"1.ડેટા સેટ, 2. ડેટા સેટ","1.ডেটা সেট, 2. ডেটা সেট"
"1.ડેટા સિગ્નલ, 2.ડેટા સિગ્નલ","1.ডেটা সিগন্যাল, 2.ডেটা সিগন্যাল"
"1. ડેટા એક્સેસ, 2. ડેટા એક્સેસ","1. ডেটা অ্যাক্সেস, 2. ডেটা অ্যাক্সেস"
"1.ડેટા સ્ત્રોત, 2.ડેટા સ્ત્રોત","1.ডেটা সোর্স, 2.ডেটা সোর্স"
"1.ડેટા સ્પષ્ટીકરણ, 2. ડેટા સ્પષ્ટીકરણ","1.ডেটা স্পেসিফিকেশন, 2. ডেটা স্পেসিফিকেশন"
"1.ડેટા સેન્ટર, 2.ડેટા સેન્ટર","1.ডেটা সেন্টার, 2.ডেটা সেন্টার"
"1. ડેટા સ્ટોરેજ, 2. ડેટા સ્ટોરેજ","1. ডেটা স্টোরেজ, 2. ডেটা স্টোরেজ"
માહિતી સંગ્રહ માળખું,ডেটা স্টোরেজ কাঠামো
"1. ડેટા સ્ટ્રક્ચર, 2. ડેટા સ્ટ્રક્ચર","1. ডেটা স্ট্রাকচার, 2. ডেটা স্ট্রাকচার"
"1.ડેટા સ્વિચ, 2.ડેટા સ્વિચ","1.ডেটা স্যুইচ, 2.ডেটা সুইচ"
"1.ડેટા ટેબલ, 2.ડેટા ટેબલ","1.ডেটা টেবিল, 2.ডেটা টেবিল"
"1.ડેટા અંત, 2. ડેટા અંત","1.ডেটা শেষ, 2. তথ্য শেষ"
"1. ડેટા ટ્રાન્સક્રિપ્શન, 2. ડેટા ટ્રાન્સક્રિપ્શન","1. ডেটা ট্রান্সক্রিপশন, 2. ডেটা ট্রান্সক্রিপশন"
"1.ડેટા ટ્રાન્સફર, 2. ડેટા ટ્રાન્સફર","1.ডেটা ট্রান্সফার, 2. তথ্য স্থানান্তর"
"1. ડેટા ટ્રાન્સમિશન, 2. ડેટા ટ્રાન્સમિશન","1. ডাটা ট্রান্সমিশন, 2. ডাটা ট্রান্সমিশন"
"1.ડેટા ટ્રાન્સમિશન સિસ્ટમ, 2.ડેટા ટ્રાન્સમિશન સિસ્ટમ","1.ডেটা ট্রান্সমিশন সিস্টেম, 2.ডেটা ট্রান্সমিশন সিস্টেম"
"1. ડેટા ફોર્મેટ, 2. ડેટા ફોર્મેટ","1. ডেটা বিন্যাস, 2. ডেটা বিন্যাস"
"1. ડેટા યુનિટ, 2. ડેટા યુનિટ","1. ডেটা ইউনিট, 2. ডেটা ইউনিট"
"1.ડેટા માન્યતા, 2.ડેટા માન્યતા","1.ডেটা ভ্যালিডেশন, 2.ডেটা ভ্যালিডেশন"
ડેટાબેઝ,তথ্যশালা
ડેટાબેઝ વહીવટ,ডাটাবেস প্রশাসন
ડેટાબેઝ ડિઝાઇન,ডাটাবেস ডিজাইন
ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ,ডাটাবেস ম্যানেজমেন্ট সিস্টেম
"1.ડેટાગ્રેવ, 2.ડેટાગ્રેવ","1.ডেটাগ্রেভ, 2.ডেটাগ্রেভ"
"1. ડેટમ, 2. ડેટા","1. ডেটাম, 2. ডেটা"
"1.નિષ્ક્રિય ઝોન, 2.નિષ્ક્રિય ઝોન","1. নিষ্ক্রিয় অঞ্চল, 2. নিষ্ক্রিয় অঞ্চল"
મડાગાંઠ,অচলাবস্থা
ડેડલોક નિવારણ,অচলাবস্থা প্রতিরোধ
ફોલ્ટ ક્લિયરન્સ,ফল্ট ক্লিয়ারেন্স
"1. જજમેન્ટ સેલ, 2. જજમેન્ટ બોક્સ","1. জাজমেন্ট সেল, 2. বিচার বাক্স"
નિર્ણય લેવાની પ્રક્રિયા,সিদ্ধান্ত গ্রহণের প্রক্রিয়া
નિર્ણય સપોર્ટ સિસ્ટમ,সিদ্ধান্ত সমর্থন সিস্টেম
નિર્ણય વૃક્ષ,সিদ্ধান্ত গাছ
"1. ડીકોડર, 2. ડીકોડર","1. ডিকোডার, 2. ডিকোডার"
વિસર્જન સિદ્ધાંત,দ্রবীভূতকরণ নীতি
ડીકોડિંગ,ডিকোডিং
સમર્પિત સિસ્ટમ,ডেডিকেটেড সিস্টেম
સમર્પિત પ્રેસ,ডেডিকেটেড প্রেস
ઇમ્યુનાઇઝેશન ડેટા નેટવર્ક (DDN),ইমিউনাইজেশন ডেটা নেটওয়ার্ক (DDN)
રોગપ્રતિકારક માહિતી સિસ્ટમ,ইমিউনাইজেশন তথ্য সিস্টেম
એકીકરણ,মিশ্রণ
વિલંબ,বিলম্ব
વિલંબ કાઉન્ટર,বিলম্ব পাল্টা
વિલંબ સમય,বিলম্ব সময়
"1.કાઢી નાખો, 2.કાઢી નાખો","1.মুছুন, 2.মুছুন"
કાઢી નાખવાનો રેકોર્ડ,মুছে ফেলার রেকর্ড
સીમાંકક,ডিলিমিটার
ડેલ્ટા મોડ્યુલેશન,ডেল্টা মড্যুলেশন
વિનંતી પાનું,অনুরোধ পৃষ্ঠা
કામગીરી,কর্মক্ষমতা
ડિમોડ્યુલેશન,demodulation
વી-મલ્ટિપ્લેક્સર,V- মাল্টিপ্লেক্সার
વિકૃતિકરણ,অস্বাভাবিককরণ
"1. ઘનતા, 2. ઘનતા","1. ঘনত্ব, 2. ঘনত্ব"
"1. અવલંબન, 2. અવલંબન","1. নির্ভরতা, 2. নির্ভরতা"
આશ્રિત એકમ,নির্ভরশীল ইউনিট
કતાર,কিউ
"1. ડિરેફરન્સ, 2. ડિરેફરન્સ","1. dereference, 2. dereference"
વ્યુત્પન્ન વૃક્ષ,প্রাপ্ত গাছ
વ્યુત્પન્ન ક્ષેત્ર,প্রাপ্ত ক্ষেত্র
ઉતરતા ક્રમ,সাজানো সাজানো
ડિઝાઇન,নকশা
ડેસ્ક કેલ્ક્યુલેટર,ডেস্ক ক্যালকুলেটর
ડેસ્કટોપ કમ્પ્યુટર્સ,ডেস্কটপ কম্পিউটার
ડેસ્કટોપ પ્રસ્તુતિ,ডেস্কটপ উপস্থাপনা
ડેસ્કટોપ પ્રકાશન,ডেস্কটপ পাবলিশিং
ડેસ્કટોપ વિડિઓ,ডেস্কটপ ভিডিও
ગંતવ્ય સરનામું,গন্তব্য ঠিকানা
"1. ડિસ્ટ્રોયર, 2. ડિસ્ટ્રોયર","1. ধ্বংসকারী, 2. ধ্বংসকারী"
નિર્ધારિત ઓટોમેટા,নির্ধারক স্বয়ংক্রিয়তা
વિકાસકર્તા,বিকাশকারী
વિકાસ પ્રણાલી,উন্নয়ন ব্যবস্থা
ઉપકરણ,যন্ত্র
ઉપકરણ નિયંત્રણ એકમ,ডিভাইস নিয়ন্ত্রণ ইউনিট
ઉપકરણ નિયંત્રક,ডিভাইস নিয়ামক
ઉપકરણ સંચાલન,যন্ত্র ব্যবস্থাপনা
ઉપકરણ મોડ,ডিভাইস মোড
નિદાન,রোগ নির্ণয়
ડાયગ્નોસ્ટિક સિસ્ટમ,ডায়াগনস্টিক সিস্টেম
"1. ડાયગ્નોસ્ટિક્સ, 2. ડાયગ્નોસ્ટિક્સ","1. ডায়াগনস্টিকস, 2. ডায়াগনস্টিকস"
રેખાકૃતિ,চিত্র
ડાયલ,ডায়াল
ડાયલ લાઇન,ডায়াল লাইন
ડાયલ ટોન,ডায়াল টোন
ડાયલ અપ,ডায়াল আপ
"1. સંવાદ, 2. વાતચીત","1. সংলাপ, 2. কথোপকথন"
વાતચીત ખંડ,কথোপকথন ঘর
ડાયલઅપ મોડેમ,ডায়ালআপ মডেম
વીમા,বীমা
શબ્દકોશ,অভিধান
"1. વિભેદક, 2. તફાવત","1. ডিফারেনশিয়াল, 2. পৃথকীকরণ"
સંખ્યાત્મક,সংখ্যাসূচক
ડિજિટલ સિસ્ટમ,ডিজিটাল সিস্টেম
ડિજિટલ સર્કિટ,ডিজিটাল সার্কিট
ડિજિટલ કમ્પ્યુટર,ডিজিটাল কম্পিউটার
"1.ડિજિટલ ડેટા, 2.ડિજિટલ ડેટા","1.ডিজিটাল ডেটা, 2.ডিজিটাল ডেটা"
ડિજિટલ સુવિધા,ডিজিটাল সুবিধা
ડિજિટલ ફિલ્ટર,ডিজিটাল ফিল্টার
ડિજિટલ પુસ્તકાલય,ডিজিটাল লাইব্রেরি
ડિજિટલ મોડ્યુલેશન,ডিজিটাল মড্যুলেশন
"1. ડિજિટલ ડિસ્પ્લે, 2. ડિજિટલ મોનિટર","1. ডিজিটাল ডিসপ্লে, 2. ডিজিটাল মনিটর"
ડિજિટલ છબી,ডিজিটাল ইমেজ
"1. ડિજિટલ હસ્તાક્ષર, 2. ડિજિટલ હસ્તાક્ષર","1. ডিজিটাল স্বাক্ষর, 2. ডিজিটাল স্বাক্ষর"
ડિજિટલ સ્વીચ,ডিজিটাল সুইচ
ડિજિટલ એનાલોગ કન્વર્ટર,ডিজিটাল এনালগ রূপান্তরকারী
ડિજિટાઇઝેશન,ডিজিটাইজেশন
ડિજિટાઇઝેશન,ডিজিটাইজেশন
ડિજિટાઇઝર,ডিজিটাইজার
ડાયોડ,ডায়োড
પ્રથમ નજરે,প্রথম দৃষ্টিতে
સીધું સરનામું,সরাসরি ঠিকানা
સીધું રૂપાંતર,সরাসরি রূপান্তর
સીધું જોડાણ,সরাসরি সংযোগ
"1. ડાયરેક્ટ મેમરી એક્સેસ, 2. ડાયરેક્ટ મેમરી એક્સેસ (DMA)","1. সরাসরি মেমরি অ্যাক্সেস, 2. সরাসরি মেমরি অ্যাক্সেস (DMA)"
ડાયરેક્ટ મેમરી એક્સેસ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
સીધી પદ્ધતિ,সরাসরি পদ্ধতি
દિશાઓ,দিকনির্দেশ
ડિરેક્ટરી,ডিরেক্টরি
"1. ડિરેક્ટરી સર્વર, 2. ડિરેક્ટરી સર્વર","1. ডিরেক্টরি সার্ভার, 2. ডিরেক্টরি সার্ভার"
ડિરેક્ટરી સેવા,ডিরেক্টরি সেবা
અસમર્થ,অক্ষম
નિષ્ક્રિય સંકેત,অক্ষম সংকেত
"1. ડિસ્કનેક્શન, 2. ડિસ્કનેક્શન","1. সংযোগ বিচ্ছিন্ন, 2. সংযোগ বিচ্ছিন্ন"
"1. અલગ, 2. અલગ","1. বিচ্ছিন্ন, 2. বিযুক্ত"
"1. ડિસ્ક, 2. ડિસ્ક","1. ডিস্ক, 2. ডিস্ক"
"1. ડિસ્ક સરનામું, 2. ડિસ્ક સરનામું","1. ডিস্ক ঠিকানা, 2. ডিস্ক ঠিকানা"
"1. ડિસ્ક એરે, 2. ડિસ્ક એરે","1. ডিস্ক অ্যারে, 2. ডিস্ক অ্যারে"
"1. ડિસ્ક ક્ષમતા, 2. ડિસ્ક ક્ષમતા","1. ডিস্ক ক্ষমতা, 2. ডিস্ক ক্ষমতা"
"1. ડિસ્ક ડ્રાઈવર, 2. ડિસ્ક ડ્રાઈવ","1. ডিস্ক ড্রাইভার, 2. ডিস্ক ড্রাইভ"
ડિસ્ક ફાઇલ,ডিস্ক ফাইল
"1. ડિસ્ક મેમરી, 2. ડિસ્ક મેમરી, 3. ડિસ્ક મેમરી, 4. ડિસ્ક મેમરી","1. ডিস্ক মেমরি, 2. ডিস্ক মেমরি, 3. ডিস্ক মেমরি, 4. ডিস্ক মেমরি"
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DoS),ডিস্ক অপারেটিং সিস্টেম (DoS)
ડિસ્ક પેકેજ,ডিস্ক প্যাকেজ
"1.ચક્રિકા સર્વર, 2.ડિસ્ક સર્વર","1.চক্রিকা সার্ভার, 2.ডিস্ক সার্ভার"
"1. ડિસ્ક સંગ્રહ, 2. ડિસ્ક સંગ્રહ","1. ডিস্ক স্টোরেজ, 2. ডিস্ক স্টোরেজ"
ડિસ્કેટ,ডিস্কেট
ડિસ્પ્લે ફાઇલ,প্রদর্শন ফাইল
પ્રદર્શિત છબી,প্রদর্শন চিত্র
નિકાલ,নিষ্পত্তি
અંતર,দূরত্ব
અંતર કાર્ય,দূরত্ব ফাংশন
વિકૃતિ,বিকৃতি
વિતરિત,বিতরণ করা
વિતરિત ડેટા,বিতরণ করা তথ্য
વિતરિત સર્વર,বিতরণ করা সার্ভার
"1.વિતરિત સિસ્ટમ, 2.વિતરિત સિસ્ટમ","1.ডিস্ট্রিবিউটেড সিস্টেম, 2.ডিস্ট্রিবিউটেড সিস্টেম"
વિતરક,পরিবেশক
દસ્તાવેજ,নথি
દસ્તાવેજ અધિકૃત,নথি স্বীকৃত
"1. ડોક્યુમેન્ટ વિન્ડો, 2. ડોક્યુમેન્ટ વિન્ડો","1. ডকুমেন্ট উইন্ডো, 2. ডকুমেন্ট উইন্ডো"
દસ્તાવેજીકરણ,ডকুমেন্টেশন
"ડોમેન, ડોમેન","ডোমেইন, ডোমেইন"
ડોમેન નામ,ডোমেন নাম
"1. ડોટ મેટ્રિક્સ પ્રિન્ટર, 2. ડોટ મેટ્રિક્સ પ્રિન્ટર","1. ডট ম্যাট্রিক্স প্রিন্টার, 2. ডট ম্যাট্রিক্স প্রিন্টার"
"નીચે, નીચે","নীচে, নীচে"
"1.અવલિંક, 2.ચોરસ","1.Avallink, 2.Square"
ડાઉનલોડ કરો,ডাউনলোড
ડાઉનલોડ સમય,ডাউনলোড সময়
ટ્રેક્શન,আকর্ষণ
DRAM (ડાયનેમિક રેમ),DRAM (ডাইনামিক RAM)
વહેણ,রানঅফ
ડ્રાઈવર,ড্রাইভার
પાંદડા,পাতা
ડ્રોપ લિસ્ટ બોક્સ,ড্রপ লিস্ট বক্স
ડ્રમ ડ્રાઇવ,ড্রাম ড্রাইভ
"1.ડ્રમ પ્રિન્ટર, 2.ડ્રમ પ્રિન્ટર","1.ড্রাম প্রিন্টার, 2.ড্রাম প্রিন্টার"
"1. ઇમ યુનિટ, 2. ડ્રમ યુનિટ","1. আইএম ইউনিট, 2. ড্রাম ইউনিট"
"1. દ્વૈત, 2. દ્વિ","1. দ্বৈততা, 2. দ্বি"
બેવડી ઘનતા,দ্বৈত ঘনত্ব
"1. મૌન સરનામું, 2. નકલી સરનામું","1. নীরব ঠিকানা, 2. জাল ঠিকানা"
ડમ્પ,ডাম্প
ડબલ સર્કિટ,ডুপ্লেক্স সার্কিট
કાયદેસરકરણ,বৈধকরণ
કી કી,কী কী
"1.D V D R./W, 2. ડીવીડી વાંચન, 3. લેખન","1.D V D R./W, 2. ডিভিডি রিডিং, 3. লেখা"
ડીવીડી રોમ,ডিভিডি রম
ગતિશીલ સૂચના,গতিশীল নির্দেশ
"1.ડાયનેમિક મેમરી, 2.ડાયનેમિક મેમરી","1.ডাইনামিক মেমরি, 2.ডাইনামিক মেমরি"
"1. ડાયનેમિક્સ, 2. ડાયનેમિક્સ","1. গতিবিদ্যা, 2. গতিবিদ্যা"
E B C D I C,E B C D I C
ઈ-વ્યવસાય,ই-ব্যবসা
પડઘો,প্রতিধ্বনি
"1.e-commerce, 2.e-commerce","1.e-commerce, 2.e-commerce"
સંપાદન,সম্পাদনা
સંપાદક,সম্পাদক
શૈક્ષણિક ટેકનોલોજી,শিক্ষাবিষয়ক প্রযুক্তি
e e p rom,e e p rom
"1. અર્થપૂર્ણ સરનામું, 2. અસરકારક સરનામું","1. অর্থপূর্ণ ঠিকানা, 2. কার্যকর ঠিকানা"
અર્થપૂર્ણ ઓપરેન્ડ સરનામું,অর্থপূর্ণ অপারেন্ড ঠিকানা
અસરકારક કાર્યવાહી,কার্যকর পদক্ষেপ
અસરકારક UID,কার্যকরী ইউআইডি
અસરકારક ટ્રાન્સમિશન કામગીરી,কার্যকর ট্রান্সমিশন অপারেশন
ઓક્ટલ બાઈટ,অক্টাল বাইট
"ઈલેક્ટ્રોનિક લર્નિંગ, ઈ-લર્નિંગ","ইলেকট্রনিক লার্নিং, ই-লার্নিং"
ચૂંટણી અલ્ગોરિધમ,নির্বাচন অ্যালগরিদম
ઈલેક્ટ્રોનિક મેઈલ સર્વિસ (ઈ-મેલ),ইলেকট্রনিক মেইল সার্ভিস (ই-মেইল)
"1.ઈલેક્ટ્રોનિક પ્રિન્ટિંગ, 2.ઈલેક્ટ્રોનિક પ્રિન્ટર","1.ইলেক্ট্রনিক প্রিন্টিং, 2.ইলেক্ট্রনিক প্রিন্টার"
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,বৈদ্যুতিক অ্যাকাউন্টিং মেশিন
ઈલેક્ટ્રોનિક્સ,ইলেকট্রনিক্স
ઇલેક્ટ્રોનિક એક્ઝોસ્ટ સિસ્ટમ (ECS),ইলেকট্রনিক নিষ্কাশন সিস্টেম (ECS)
ઇલેક્ટ્રોનિક ડેટા એક્સચેન્જ (EDI),ইলেকট্রনিক ডেটা এক্সচেঞ্জ (EDI)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ઇલેક્ટ્રોનિક બ્રોશર,ইলেকট্রনিক ব্রোশিওর
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર મિકેનિઝમ (EFTS),ইলেকট্রনিক ফান্ড ট্রান্সফার মেকানিজম (EFTS)
"1.ઈલેક્ટ્રોનિક જર્નલ, 2.ઈલેક્ટ્રોનિક જર્નલ","1.ইলেক্ট্রনিক জার্নাল, 2.ইলেক্ট্রনিক জার্নাল"
ઇલેક્ટ્રોનિક પ્રકાશન,ইলেকট্রনিক প্রকাশনা
ઇલેક્ટ્રોનિક સ્વીચ,ইলেকট্রনিক সুইচ
"તત્વ, તત્વ","উপাদান, উপাদান"
ઈ-મેલ,ই-মেইল
"1. ઈ-મેલ સરનામું, 2. ઈલેક્ટ્રોનિક મેઈલિંગ સરનામું","1. ই-মেইল ঠিকানা, 2. ইলেকট্রনিক মেইলিং ঠিকানা"
એમ્બેડેડ સિસ્ટમ,এমবেডেড সিস্টেম
એમ્બેડિંગ,এমবেডিং
એમિટર કમ્પલ્ડ લોજિક (ECL),ইমিটার কাপলড লজিক (ইসিএল)
ખાલી જગ્યા,ফাঁকা স্থান
"1. ખાલી સાંકળ, 2. ખાલી સાંકળ","1. ফাঁকা চেইন, 2. ফাঁকা চেইন"
યાંત્રિકરણ,যান্ত্রিকীকরণ
"1.કેપ્સ્યુલેશન, 2.કેપ્સ્યુલેશન","1.ক্যাপসুলেশন, 2.ক্যাপসুলেশন"
ડીકોડર,ডিকোডার
એન્કોડિંગ,এনকোডিং
"1. એન્કોડર, 2. કોડક","1. এনকোডার, 2. কোডাক"
છુપાયેલ ડેટા,লুকানো তথ্য
છુપાયેલ ફાઇલ સિસ્ટમ,লুকানো ফাইল সিস্টেম
"1. એન્ક્રિપ્શન, 2. કોડિંગ, 3. એન્કોડિંગ","1. এনক্রিপশন, 2. কোডিং, 3. এনকোডিং"
બ્લોક અંત,ব্লক শেষ
ફાઇલ-એન્ડ,ফাইল-এন্ড
વપરાશકર્તા,ব্যবহারকারী
દાખલ કરો,প্রবেশ করা
એન્ટ્રી કી,এন্ট্রি কী
"1. ઉદ્યમ સરવર, 2. ઉદ્યમ સેવક","1. উদ্যম সারওয়ার, 2. উদ্যম সেবক"
એન્ટરપ્રાઇઝ સિસ્ટમ,এন্টারপ্রাইজ সিস্টেম
શક્તિ,শক্তি
શક્તિ આકર્ષણ,শক্তি সখ্যতা
પ્રવેશ સમય,প্রবেশের সময়
ઇનપુટ ચલ,ইনপুট পরিবর্তনশীল
ગણતરીપાત્ર,গণনার যোগ্য
પર્યાવરણ,পরিবেশ
"1.યુગ, 2. યુગ, 3. સૂચના ક્ષણ","1.Epoch, 2. যুগ, 3. নির্দেশের মুহূর্ত"
EPRAM (ફાઇનાન્સ પ્રોગ્રામેબલ રીડ-ઓન્લી મેમરી),EPRAM (ফাইনান্স প্রোগ্রামেবল রিড-ওনলি মেমরি)
એપ્સીલોન કન્સ્ટ્રક્ટર,epsilon constrictor
બરાબરી,সমানকারী
સાધનસામગ્રી,সরঞ্জাম
સમાનતા વર્ગ,সমতা শ্রেণী
સમાન સંબંધ,সমতুল্য সম্পর্ক
"1. લુપ્તતા, 2. નાબૂદી","1. বিলুপ্তি, 2. নির্মূল"
ભૂલ સુધારણા કોડ,ত্রুটি সংশোধন কোড
ભૂલ સુધારણા,ত্রুটি সংশোধন
ભૂલ શોધ,ত্রুটি সনাক্তকরণ
ભૂલ હેન્ડલિંગ,শিল্প খাত
ક્ષતી સંદેશ,ভুল বার্তা
ભૂલ દર,ত্রুটি হার
ભૂલ પુનઃપ્રાપ્તિ,ত্রুটি পুনরুদ্ধার
ભૂલ નામ,ত্রুটির নাম
એસ્કેપ પ્રતીક,পালাবার প্রতীক
ઈથરનેટ,ইথারনেট
ઘટના,ঘটনা
ઘટના સાંકળ,ইভেন্ট চেইন
ઘટના નિયંત્રણ,ঘটনা নিয়ন্ত্রণ
ઇવેન્ટ કાઉન્ટર,ইভেন্ট কাউন্টার
અપવાદ હેન્ડલિંગ,ব্যতিক্রম হ্যান্ডলিং
એક્સચેન્જ ડિસ્ક સ્ટોરેજ,বিনিময় ডিস্ক স্টোরেজ
બાકાત,বর্জন
વિશિષ્ટ અને (x અથવા),একচেটিয়া এবং (x বা)
એક્ઝિક્યુટેબલ પ્રોગ્રામ,এক্সিকিউটেবল প্রোগ্রাম
અમલ નિવેદન,মৃত্যুদন্ড বিবৃতি
પસંદગીયુક્ત શોધ,নির্বাচনী অনুসন্ধান
અસ્તિત્વમાં છે,বিদ্যমান
મુદ્દો,সমস্যা
નિષ્ણાત સિસ્ટમ,দক্ষ পদ্ধতি
"1. અભિવ્યક્તિ, 2. અભિવ્યક્તિ","1. অভিব্যক্তি, 2. অভিব্যক্তি"
વિસ્તૃત ગ્રાફિકલ મેટ્રિક્સ (x g a),বর্ধিত গ্রাফিক্যাল ম্যাট্রিক্স (x g a)
વિસ્તૃત ઔદ્યોગિક ધોરણો (EIS),বর্ধিত শিল্প মান (EIS)
ઓવરલોડ મશીન,ওভারলোড মেশিন
વિસ્તૃત મેમરી,বর্ধিত মেমরি
"1. વિસ્તૃત ચોકસાઇ, 2. વિસ્તૃત ચોકસાઈ","1. বর্ধিত নির্ভুলতা, 2. বর্ধিত নির্ভুলতা"
"1.વિસ્તૃત સૉર્ટિંગ, 2.વિસ્તૃત વિભાજન","1. বর্ধিত বাছাই, 2. বর্ধিত বিচ্ছেদ"
કૉલ કરો,ডাক
બાહ્ય ભૂલ,বাহ্যিক ত্রুটি
બાહ્ય કાર્ય,বাইরের ফাংশন
બાહ્ય વિક્ષેપ,বাহ্যিক বাধা
"1.એક્સ્ટર્નલ મેમરી, 2.એક્સટર્નલ મેમરી","1. বাহ্যিক মেমরি, 2. বহিরাগত মেমরি"
બાહ્ય મેમરી,বাহ্যিক স্মৃতি
બાહ્ય મોડેમ,বাহ্যিক মডেম
બાહ્ય સંદર્ભ,বাহ্যিক রেফারেন্স
બાહ્ય શોધ,বাহ্যিক অনুসন্ধান
બાહ્ય સંગ્રહ ઉપકરણ,বাহ্যিক স্টোরেজ ডিভাইস
નિષ્કર્ષણ,নিষ্কাশন
એક્સ્ટ્રાપોલેશન,এক্সট্রাপোলেশন
પેનલ અક્ષર પ્રિન્ટર,প্যানেল অক্ষর প্রিন্টার
નિષ્ફળ-સુરક્ષા કામગીરી,ব্যর্থ-নিরাপত্তা অপারেশন
નિષ્ફળતા દર,ব্যর্থতার হার
નિષ્ફળતા સ્રાવ,ব্যর্থতা স্রাব
ખોટો કોડ,মিথ্যা কোড
ખોટી ભૂલ,মিথ্যা ত্রুটি
"1.રોકાણ, 2.રોકાણ પોઈન્ટ્સ","1.বিনিয়োগ, 2.বিনিয়োগ পয়েন্ট"
"1. અંક, 2. અંક નંબર","1. ইস্যু, 2. ইস্যু নম্বর"
"1. પ્રતિકૃતિ I/O ઉપકરણ, 2. પ્રતિકૃતિ ઇનપુટ ઉપકરણ/આઉટપુટ","1. প্রতিলিপি I/O ডিভাইস, 2. প্রতিরূপ ইনপুট ডিভাইস/আউটপুট"
ઝડપી ફોરિયર ટ્રાન્સફર,দ্রুত ফোরিয়ার স্থানান্তর
જીવલેણ ભૂલ,মারাত্মক ত্রুটি
ખામી શોધ,ত্রুটি সনাক্তকরণ
ખામી નિદાન,ত্রুটি নির্ণয়
સહનશીલતા દોષ,দোষ সহনশীলতা
ફેક્સ,ফ্যাক্স
ફેક્સ સંદેશ,ফ্যাক্স বার্তা
f dc,f dc
લક્ષણ શોધ,লক্ষণ সনাক্তকরণ
ફિલ વ્હીલ,ভরাট চাকা
પુનઃરોકાણ,পুনঃবিনিয়োগ
"1.સપ્લાયર, 2.પોષણ, 3.ફીડર","1. সরবরাহকারী, 2. পুষ্টি, 3. ফিডার"
કોઈપણ,anan
ફિબોનાકી શોધ,ফিবোনাচি আবিষ্কার
ફિબોનાકી ક્રમ,ফিবোনাচি ক্রম
ફિબોનાકી શ્રેણી,ফিবোনাচি সিরিজ
ફાઇબર ઓપ્ટિક્સ,ফাইবার অপটিক্স
ફિડો ટ્રેપ,ফিডো ফাঁদ
પ્રદેશ,অঞ্চল
પાંચમી પેઢીનું કમ્પ્યુટર,পঞ্চম প্রজন্মের কম্পিউটার
"1.ફાઈલ, 2. ફાઇલ","1. ফাইল, 2। ফাইল"
ફાઇલ એક્સેસ પદ્ધતિ,ফাইল অ্যাক্সেস পদ্ধতি
ફાઈલ ફાળવણી ટેબલ,ফাইল বরাদ্দ টেবিল
ફાઇલ કમ્પ્રેશન,ফাইল কম্প্রেশন
ફાઇલ નકલ,ফাইল কপি করা
ફાઇલ રૂપરેખાંકન,ফাইল কনফিগারেশন
ફાઇલ મર્જ,ফাইল মার্জ
