Tamil,Kannada
1. கரடுமுரடான 2. கரடுமுரடான 3. கச்சா 4. கரடுமுரடான,1. ಒರಟು 2. ಒರಟು 3. ಕಚ್ಚಾ 4. ಒರಟು
1. கவர் 2. leatherette,1. ಕವರ್ 2. ಲೆಥೆರೆಟ್
கோயா,ಕೋಯಾ
1. கோஎன்சைம் 2. கோ-என்சைம்,1. ಕೋಎಂಜೈಮ್ 2. ಸಹ-ಕಿಣ್ವ
ஒற்றுமை,ಒಗ್ಗಟ್ಟು
1. நார்ச்சத்து (சணல் சணல்) 2. தேங்காய் கரடுமுரடானது,1. ಫೈಬರ್ (ಸೆಣಬು) 2. ತೆಂಗಿನಕಾಯಿ ಒರಟು
மூலங்கூர் சோழன்,ಮುಳಂಕೂರು ಚೋಳ
,
கொலாய்டு (மண்),ಕೊಲೊಯ್ಡ್ (ಮಣ್ಣು)
1.நெடுவரிசை 2.கொலுமல்லா,1.ಕಾಲಮ್ 2.ಕೊಲುಮೆಲ್ಲಾ
1. தண்டனை 2. நெடுவரிசை 3. நெடுவரிசை,1. ಪೆನಾಲ್ಟಿ 2. ಕಾಲಮ್ 3. ಕಾಲಮ್
ஒற்றுமை,ಕಮ್ಯುನಿಯನ್
வணிக வங்கி,ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್
1. சரக்கு 2. வணிகப் பொருட்கள்,1. ಸರಕು 2. ಸರಕು
சமூக,ಸಮುದಾಯ
சுருக்கம் (மண்),ಸಂಕೋಚನ (ಮಣ್ಣಿನ)
1. இணக்கம் 2. இணக்கம்,1. ಹೊಂದಾಣಿಕೆ 2. ಹೊಂದಾಣಿಕೆ
பொருந்தக்கூடிய தன்மை,ಹೊಂದಾಣಿಕೆ
1. இழப்பீடு 2. இழப்பீடு,1. ಪರಿಹಾರ 2. ಪರಿಹಾರ
போட்டி தொடர்பு,ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ
துணை பயிர்,ಪೂರಕ ಬೆಳೆ
1.கலவை 2. சிக்கலானது,1.ಸಂಯೋಜಿತ 2.ಸಂಕೀರ್ಣ
தொகுதி,ಘಟಕ
கலவை,ಸಂಯೋಜನೆ
உரம்,ಗೊಬ್ಬರ
கூட்டு வட்டி,ಚಕ್ರಬಡ್ಡಿ
கணக்கீடு,ಗಣನೆ
1. கணினி 2. கணினி,1. ಕಂಪ್ಯೂಟರ್ 2. ಕಂಪ್ಯೂಟರ್
1. செறிவு 2. செறிவு,1. ಏಕಾಗ್ರತೆ 2. ಏಕಾಗ್ರತೆ
1. Optimizer 2. Revitalizer,1. ಆಪ್ಟಿಮೈಜರ್ 2. ರಿವೈಟಲೈಸರ್
கடத்துத்திறன்,ವಾಹಕತೆ
1. கட்டமைப்பு 2. கட்டமைப்பு,1. ಕಾನ್ಫಿಗರೇಶನ್ 2. ಕಾನ್ಫಿಗರೇಶನ್
1. இணக்கம் 2. கட்டமைப்பு 3. இணக்கம்,1. ಅನುಸರಣೆ 2. ಸಂರಚನೆ 3. ಅನುಸರಣೆ
1. ஒருங்கிணைப்பு 2. கலப்பு,1. ಏಕೀಕರಣ 2. ಹೈಬ್ರಿಡೈಸೇಶನ್
இணைத்தல்,ಸಂಯೋಗ
1. சேர்க்கை 2. இணைப்பு,1. ಸಂಯೋಜಕ 2. ಸಂಯೋಜಕ
பாதுகாப்பு,ರಕ್ಷಣೆ
ஒருங்கிணைப்பு,ಬಲವರ್ಧನೆ
1. மூலப்பொருள் 2. தேவையான பொருட்கள்,1. ಪದಾರ್ಥ 2. ಪದಾರ್ಥಗಳು
நுகர்வோர்,ಗ್ರಾಹಕ
நுகர்வு,ಬಳಕೆ
மாசுபடுதல்,ಮಾಲಿನ್ಯ
விளிம்பு நடவு,ಬಾಹ್ಯರೇಖೆ ನೆಟ್ಟ
விளிம்பு கோடு,ಬಾಹ್ಯರೇಖೆ ರೇಖೆ
1. ஒப்பந்த விவசாயம் 2. ஒப்பந்த விவசாயம் 3. ஒப்பந்த விவசாயம்,1. ಗುತ್ತಿಗೆ ಕೃಷಿ 2. ಗುತ್ತಿಗೆ ಕೃಷಿ 3. ಗುತ್ತಿಗೆ ಕೃಷಿ
கட்டுப்படுத்தப்பட்ட வளிமண்டல சேமிப்பு,ನಿಯಂತ್ರಿತ ವಾತಾವರಣದ ಶೇಖರಣೆ
கூட்டுறவு வங்கி,ಸಹಕಾರಿ ಬ್ಯಾಂಕ್
கூட்டுறவு சங்க உறுப்பினர்,ಸಹಕಾರ ಸಂಘದ ಸದಸ್ಯ
குல்மவன்,ಗುಲ್ಮಾವನ್
க்யூப்ஸ்,ಘನಾಕೃತಿಯ
1. தல்புஞ்ச் 2. கொரோலா,1. ದಾಲ್ಪುಂಜ್ 2. ಕೊರೊಲ್ಲಾ
1. கோர்டெக்ஸ் 2. கார்டெக்ஸ்,1. ಕಾರ್ಟೆಕ್ಸ್ 2. ಕಾರ್ಟೆಕ್ಸ್
செலவு,ವೆಚ್ಚ
கோட்டிலிடன்,ಕೋಟಿಲ್ಡನ್
கடன் குழு,ಕ್ರೆಡಿಟ್ ಸಮಿತಿ
1. கடன் கொடுத்தல் 2. கடன்,1. ಸಾಲ ನೀಡಿಕೆ 2. ಕ್ರೆಡಿಟ್
1. கடன் கொடுத்தவர் 2. கடன் கொடுத்தவர்,1. ಸಾಲದಾತ 2. ಸಾಲಗಾರ
1. முகடு 2. உச்சி 3. கோபுரம்,1. ಕ್ರೆಸ್ಟ್ 2. ಶೃಂಗ 3. ಶಿಖರ
திரும்பப் பெறுதல்,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ
பிரச்சனை,ಸಮಸ್ಯೆ
சோதனை,ಪರೀಕ್ಷೆ
முக்கியமான,ನಿರ್ಣಾಯಕ
பயிர் காப்பீடு,ಬೆಳೆ ವಿಮೆ
பயிர் கடன்,ಬೆಳೆ ಸಾಲ
1. பயிர் 2. பயிர்,1. ಬೆಳೆ 2. ಬೆಳೆ
சாகுபடி பகுதி,ಕೃಷಿ ಪ್ರದೇಶ
குறுக்கு இணக்கமற்ற,ಅಡ್ಡ ಹೊಂದಾಣಿಕೆಯಾಗುವುದಿಲ್ಲ
1. கிரீடம் 2. உச்சம் (தாவரம்),1. ಕಿರೀಟ 2. ಪಿನಾಕಲ್ (ಸಸ್ಯ)
மென்மையான துகள்கள்,ಮೃದು ಕಣಗಳು
மேல் ஓடு,ಕ್ರಸ್ಟ್
1. கிரிப்டோகம் 2. புளோரிஃபார்ம் அல்லாதது,1. ಕ್ರಿಪ್ಟೋಗಮ್ 2. ಫ್ಲೋರಿಫಾರ್ಮ್ ಅಲ್ಲದ
கொடிமுந்திரி (பழம்),ಕತ್ತರಿಸು (ಹಣ್ಣು)
பேனா,ಪೆನ್ನು
சாகுபடி வகை,ತಳಿ ವೈವಿಧ್ಯ
1. இழுவை 2. விவசாயம் 3. விவசாயம்,1. ಎಳೆತ 2. ಕೃಷಿ 3. ಬೇಸಾಯ
1. விவசாயி 2. உழவர்,1. ರೈತ 2. ಕೃಷಿಕ
1. சாகுபடி 2. சாகுபடி 3. வளர்ப்பு,1. ಸಾಗುವಳಿ 2. ಸಾಗುವಳಿ 3. ಪಾಲನೆ
1.வளம் 2.தயாரிப்பு,1.ಸಂಪನ್ಮೂಲ 2.ತಯಾರಿಕೆ
1.குந்தலன் 2.குஞ்சன்,1.ಕುಂತಲನ್ 2.ಕುಂಚೋನ್
தோரணை,ಭಂಗಿ
1. மேல்தோல் 2. க்யூட்டிகல்,1. ಎಪಿಡರ್ಮಿಸ್ 2. ಹೊರಪೊರೆ
1. பேனா 2. வெட்டுதல் 3. வெட்டுதல் 4. வெட்டுதல் 5. வெட்டுதல்,1. ಪೆನ್ 2. ಕತ್ತರಿಸುವುದು 3. ಕತ್ತರಿಸುವುದು 4. ಕತ್ತರಿಸುವುದು 5. ಕತ್ತರಿಸುವುದು
1. புழு கார்பஸ் 2. நீர்க்கட்டி 3. நீர்க்கட்டி 4. சிதைந்த கட்டி 5. நியோபிளாசம்,1. ವರ್ಮ್ ಕಾರ್ಪಸ್ 2. ಚೀಲ 3. ಚೀಲ 4. ವಿರೂಪಗೊಂಡ ಗಡ್ಡೆ 5. ನಿಯೋಪ್ಲಾಸಂ
சைட்டோக்ரோம்,ಸೈಟೋಕ್ರೋಮ್
செல் இணைப்பு,ಜೀವಕೋಶದ ಜೋಡಣೆ
செல் இனப்பெருக்கம்,ಜೀವಕೋಶದ ಸಂತಾನೋತ್ಪತ್ತಿ
செல் மரபியல்,ಜೀವಕೋಶದ ತಳಿಶಾಸ್ತ್ರ
சைட்டோபிளாஸ்மிக் பிரிவு,ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವಿಭಾಗ
உயிரணு உயிரியல்,ಜೀವಕೋಶದ ಜೀವಶಾಸ್ತ್ರ
செல் சிதைவு,ಜೀವಕೋಶದ ವಿಘಟನೆ
1. சைட்டோமியர் 2. செல் பிரிவு,1. ಸೈಟೋಮಿಯರ್ 2. ಕೋಶ ವಿಭಜನೆ
சைட்டோபிளாசம்,ಸೈಟೋಪ್ಲಾಸಂ
1. பால்பண்ணை 2. பால்பண்ணை,1. ಡೈರಿ 2. ಡೈರಿ
பால் தொழில்,ಡೈರಿ ಉದ್ಯಮ
1. அணை 2. வளர்ப்பவர்,1. ಅಣೆಕಟ್ಟು 2. ತಳಿಗಾರ
நாள் முழுமையான தாவரம்,ದಿನ ಸಂಪೂರ್ಣ ಸಸ್ಯ
பூக்கும் மறுநாள்,ಹೂಬಿಡುವ ನಂತರ ದಿನ
முழு பூக்கும் மறுநாள்,ಪೂರ್ಣ ಹೂಬಿಡುವ ನಂತರ ದಿನ
திறமையின்மை,ಅಸಮರ್ಥತೆ
சுண்ணாம்பு நீக்கம்,ಡಿಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್
1. அப்புறப்படுத்து 2. அப்புறப்படுத்து,1. ಹೊರಹಾಕು 2. ಹೊರಹಾಕು
சிதைவு,ಕೊಳೆತ
இலையுதிர்,ಪತನಶೀಲ
1. தசமம் 2. தசம,1. ದಶಮಾಂಶ 2. ದಶಮಾಂಶ
தாழ்வு மனப்பான்மை,ಕೀಳರಿಮೆ
அனுரன் (மண்),ಅನುರಾನ್ (ಮಣ್ಣು)
விபுஷ்பன்,ವಿಪುಷ್ಪನ್
பில்லிங்,ಬಿಲ್ಲಿಂಗ್
காடழிப்பு,ಅರಣ್ಯನಾಶ
அவமானம்,ಅವಮಾನ
சீரழிவு,ಅವನತಿ
பகுதி நாள்,ಭಾಗ ದಿನ
1. அளவு 2. பகுதி,1. ಪ್ರಮಾಣ 2. ಭಾಗ
விலகல்,ಅಳಿವು
உமி அகற்றுதல்,ಹೊಟ್ಟು ತೆಗೆಯುವುದು
உமி அகற்றுதல்,ಹೊಟ್ಟು ತೆಗೆಯುವುದು
நீரிழப்பு,ನಿರ್ಜಲೀಕರಣ
நீரற்ற,ಜಲರಹಿತ
கோரிக்கை,ಬೇಡಿಕೆ
1. டினாட்டரேஷன் 2. பெருக்கல்,1. ಡಿನಾಟರೇಶನ್ 2. ಗುಣಾಕಾರ
கண்டனம்,ನಿಂದನೆ
1. வைப்பு (மண்) 2. வைப்பு (பொருளாதாரம்),1. ಠೇವಣಿ (ಮಣ್ಣು) 2. ಠೇವಣಿ (ಅರ್ಥಶಾಸ್ತ್ರ)
வைப்பு,ಠೇವಣಿ
1. தேய்மானம் 2. தேய்மானம்,1. ಸವಕಳಿ 2. ಸವಕಳಿ
உப்புநீக்கம்,ನಿರ್ಲವಣೀಕರಣ
1. நீர் உலர்த்துதல் 2. நீரிழப்பு,1. ನೀರು ಒಣಗಿಸುವುದು 2. ನಿರ್ಜಲೀಕರಣ
1. வடிவமைப்பு 2. வடிவமைப்பு,1. ವಿನ್ಯಾಸ 2. ವಿನ್ಯಾಸ
உலர்,ಒಣ
கர்னல் அகற்றுதல்,ಕರ್ನಲ್ ತೆಗೆಯುವಿಕೆ
இடைக்கணிப்பு,ಡಿ-ಇಂಟರ್ಕಲೇಶನ್
இணைத்தல்,ಸಂಯೋಗ
1. ஆண் மஞ்சரி பிரித்தெடுத்தல் (சோளம்) 2. பல்லார் பிரித்தெடுத்தல்,1. ಗಂಡು ಮಂಜರಿ ಉದ್ಧರಣ (ಮೆಕ್ಕೆಜೋಳ) 2. ಬಲ್ಲರ್ ಹೊರತೆಗೆಯುವಿಕೆ
பல்லார் அல்லது குந்தன் வெட்டுதல்,ಬಲ್ಲರ್ ಅಥವಾ ಕುಂದನ್ ಕತ್ತರಿಸುವುದು
தீர்மானிப்பவர்,ನಿರ್ಣಯಕ
மதிப்பிழப்பு,ಅಪಮೌಲ್ಯೀಕರಣ
தாவரங்களை நீக்கும்,ಸಸ್ಯರಹಿತ
விலகல்,ವಿಚಲನ
இரட்டை,ದುಪ್ಪಟ್ಟು
நோய் கண்டறிதல்,ರೋಗನಿರ್ಣಯ
வெவ்வேறு முதிர்ச்சி,ವಿಭಿನ್ನ ಪ್ರಬುದ್ಧತೆ
பிளவு,ಕವಲೊಡೆಯುವಿಕೆ
1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை),1. ಡೈಕೋಟಿಲ್ಡನ್ 2. ಡೈಕೋಟಿಲ್ಡನ್ (ಬೀಜ)
முதுகு நோய்,ಬೆನ್ನು ರೋಗ
1. பரவல் 2. பரவல்,1. ಪ್ರಸರಣ 2. ಪ್ರಸರಣ
செரிமானம்,ಜೀರ್ಣಸಾಧ್ಯತೆ
இருகலப்பின,ಡೈಹೈಬ್ರಿಡ್
1. அணை 2. வாய்க்கால் 3. குடும்பம்,1. ಅಣೆಕಟ್ಟು 2. ಚರಂಡಿ 3. ಕುಟುಂಬ
அற்ப,ಅತ್ಯಲ್ಪ
1. தனிக்குடித்தனம் 2. ஒருதார மணம்,1. ಏಕಪತ್ನಿ 2. ಏಕಪತ್ನಿ
டிப்ளாய்டு,ಡಿಪ್ಲಾಯ್ಡ್
1. டிப்ளாய்டு 2. டிப்ளாய்டு,1. ಡಿಪ್ಲಾಯ್ಡ್ 2. ಡಿಪ್ಲಾಯ್ಡ್
இருமுனை,ದ್ವಿಧ್ರುವಿ
1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்,1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಬಡ್ ತೆಗೆಯುವಿಕೆ
1. கலப்பை உழுதல் 2. நூற்பு,1. ನೇಗಿಲು ಉಳುಮೆ 2. ನೂಲುವ
தள்ளுபடி,ರಿಯಾಯಿತಿ
கிருமி நீக்கம்,ಸೋಂಕುಗಳೆತ
1. சிதறல் 2. சிதறல்,1. ಪ್ರಸರಣ 2. ಸ್ಕ್ಯಾಟರಿಂಗ್
1. சிதறல் 2. மாறுபாடு,1. ಚದುರುವಿಕೆ 2. ವ್ಯತ್ಯಾಸ
பல்வகைப்படுத்தல்,ವೈವಿಧ್ಯೀಕರಣ
பல்வகைப்பட்ட விவசாயம்,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
டிஎன்ஏ படி,ಡಿಎನ್ಎ ಹೆಜ್ಜೆ
டிஎன்ஏ பெறுபவர்,ಡಿಎನ್ಎ ರಿಸೀವರ್
கப்பல்துறை வாடகை,ಡಾಕ್ ಬಾಡಿಗೆ
பயனுள்ள,ಪರಿಣಾಮಕಾರಿ
செயலற்ற நிலை,ಸುಪ್ತಾವಸ್ಥೆ
1. அளவு 2. அளவு 3. அளவு,1. ಪ್ರಮಾಣ 2. ಡೋಸೇಜ್ 3. ಡೋಸೇಜ್
இரட்டை சிக்மாய்டு வளைவு,ಡಬಲ್ ಸಿಗ್ಮೋಯ್ಡ್ ಕರ್ವ್
1. புயல் 2. நீட்சி,1. ಬಿರುಗಾಳಿ 2. ಹಿಗ್ಗಿಸಿ
1. வெளியேற்ற வடிகால் 2. கழிவுநீர்,1. ಎಕ್ಸಾಸ್ಟ್ ಡ್ರೈನ್ 2. ಎಫ್ಲುಯೆಂಟ್
வடிகால்,ಒಳಚರಂಡಿ
இழுவை,ಎಳೆತ
1. மருந்து கொடு 2. நனை,1. ಔಷಧಿ ಕೊಡು 2. ಕುಡಿಸು
அழகுசாதனப் பொருட்கள் (விதைகள்),ಸೌಂದರ್ಯವರ್ಧಕಗಳು (ಬೀಜಗಳು)
1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு,1. ಆಗರ್ 2. ಆಳವಿಲ್ಲದ ದೋಷ 3. ಡ್ರಿಲ್ 4. ಆಗರ್
1. துளை 2. துளை 3. துளை,1. ರಂಧ್ರ 2. ಡ್ರಿಲ್ 3. ಡ್ರಿಲ್
1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்,1. ಕೊರೆಯುವುದು 2. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಬಿತ್ತನೆ 3. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಸುರಿಯುವುದು
சொட்டு நீர் பாசனம்,ಹನಿ ನೀರಾವರಿ
உலர் விவசாயம்,ಒಣ ಬೇಸಾಯ
1.தூசி 2.புக்னி,1.ಧೂಳು 2.ಬುಕ್ನೆ
1. டஸ்டர் 2. சிதறல்,1. ಡಸ್ಟರ್ 2. ಸ್ಕ್ಯಾಟರರ್
தெளிக்க,ಚಿಮುಕಿಸಲು
1. குள்ளன் 2. வாமனன்,1. ಕುಬ್ಜ 2. ವಾಮನ
வாமன பிரமிட்,ವಾಮನ ಪಿರಮಿಡ್
வாமினி பவன்,ವಾಮಿನಿ ಭವನ
சூழலியல்,ಪರಿಸರ ವಿಜ್ಞಾನ
பொருளாதார அளவியல்,ಅರ್ಥಶಾಸ್ತ್ರ
பொருளாதார திறன்,ಆರ್ಥಿಕ ದಕ್ಷತೆ
சூழ்நிலை வகை,ಸಾಂದರ್ಭಿಕ ಪ್ರಕಾರ
கூடுதல் அடுக்கு,ಹೆಚ್ಚುವರಿ ಶ್ರೇಣೀಕೃತ
மென்மையான,ಮೃದು
மண் அறிவியல்,ಮಣ್ಣಿನ ವಿಜ್ಞಾನ
1. பாலம் 2. விளிம்பு 3. இழை மூடல்,1. ಸೇತುವೆ 2. ಅಂಚು 3. ಸ್ಟ್ರಾಂಡ್ ಮುಚ್ಚುವಿಕೆ
உணவு பகுதி,ಆಹಾರ ಭಾಗ
தேவை நெகிழ்ச்சி,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
உற்பத்தி நெகிழ்ச்சி,ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
மின்னாற்பகுப்பு,ವಿದ್ಯುದ್ವಿಭಜನೆ
எலக்ட்ரோபோரேசிஸ்,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
ஆவியாதல்,ಆವಿಯಾಗುವಿಕೆ
1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்,1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ
1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி,1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ
கரு,ಭ್ರೂಣ
1. கருவியல் 2. இயற்பியல்,1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ
1. வெளியேறு 2. வெளியேறு,1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ
குழம்பாக்கி,ಎಮಲ್ಸಿಫೈಯರ್
உட்புறம்,ಅಂತರ್ವರ್ಧಕ
உள்-புள்ளி பிரிவு,ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ
உள் ஒட்டுண்ணி,ಒಳ-ಪರಾವಲಂಬಿ
எண்டோஸ்பெர்ம்,ಎಂಡೋಸ್ಪರ್ಮ್
நிறுவன,ಉದ್ಯಮ
பூச்சியியல்,ಕೀಟಶಾಸ್ತ್ರ
சூழல்,ಪರಿಸರ
1. என்சைம் 2. என்சைம்,1. ಕಿಣ್ವ 2. ಕಿಣ್ವ
கொத்து ஒட்டுதல்,ಕ್ಲಸ್ಟರ್ ಕಸಿ
1. எபிஃபைட் 2. எபிஃபைட்,1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್
பங்கு,ಈಕ್ವಿಟಿ
நீக்குதல்,ನಿವಾರಣೆ
அத்தியாவசிய ஊட்டச்சத்துக்கள்,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
1. அளவீடு 2. தாவி 3. மதிப்பீடு,1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ
நேர்த்தியான,ಕೈಚಳಕ
சுஜன்னிக்,ಸುಜನ್ನಿಕ್
மதிப்பீடு,ಮೌಲ್ಯಮಾಪನ
நீராவி மானி,ಉಗಿ ಮಾಪಕ
ஆவியாதல்,ಆವಿಯಾಗುವಿಕೆ
நித்திய புரட்சி,ಶಾಶ್ವತ ಕ್ರಾಂತಿ
1. evergreen 2. evergreen,1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ
வளர்ச்சி,ಅಭಿವೃದ್ಧಿ
துண்டிக்கப்பட்டது,ಕತ್ತರಿಸಿದ
பரீக்ஷய் (கருவுறுதல்),ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ)
சுரண்டல்,ಶೋಷಣೆ
1. ஆய்வு 2. ஆய்வு,1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ
1. வெளியேற்றம் 2. உமிழ்வு,1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ
கண்,ಕಣ್ಣು
1. காரணி 2. கூறு 3. காரணி 4. வளம்,1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ
காரணி உற்பத்தித்திறன்,ಅಂಶ ಉತ್ಪಾದಕತೆ
வர்த்தகர் தள்ளுபடி,ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ
காரணி தொகுதி வடிவமைப்பு,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
மாற்று,ಪರ್ಯಾಯ
1. பட்டி 2. பலிஹார்,1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್
மொத்த,ಒಟ್ಟು
கள மதிப்பீடு,ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ
பண்ணை பட்ஜெட்,ಕೃಷಿ ಬಜೆಟ್
விவசாய வணிகம்,ಕೃಷಿ ವ್ಯಾಪಾರ
கள திட்டமிடல்,ಕ್ಷೇತ್ರ ಯೋಜನೆ
1. விவசாயி 2. விவசாயி,1. ರೈತ 2. ರೈತ
1. விவசாயம் 2. விவசாயம்,1. ಕೃಷಿ 2. ಕೃಷಿ
மோதல்,ಘರ್ಷಣೆ
பல இனப்பெருக்கம்,ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ
நொதித்தல்,ಹುದುಗುವಿಕೆ
கருவுறுதல்,ಫಲವತ್ತತೆ
உரம்,ಗೊಬ್ಬರ
உர பயன்பாடு திறன்,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
நார்ச்சத்து,ನಾರಿನಂತಿರುವ
1. பண்ணை 2. பகுதி 3. இடம்,1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ
மண் நீர் பிடித்து,ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು
கள ஆர்ப்பாட்டம்,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்,1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ
1. ஊடுருவல் 2. செறிவூட்டல்,1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ
ஓட்ட வரைபடம்,ನಿರ್ವಹಣಾ ಚಿತ್ರ
உணவு மதிப்பு,ಆಹಾರ ಮೌಲ್ಯ
தீவனம்,ಮೇವು
முன்னறிவிப்பு,ಮುನ್ಸೂಚನೆ
காடு,ಅರಣ್ಯ
காடு வளர்ப்பு,ಅರಣ್ಯೀಕರಣ
1. டாட்பார்ன் 2. படிவம்,1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್
உறைபனி எதிர்ப்பு,ಹಿಮ ನಿರೋಧಕ
1. பாலா 2. ப்ளைட்,1. ಪಾಲಾ 2. ಬ್ಲೈಟ್
1. உறைந்த 2. உறைந்த,1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ
செயல்பாடு,ಕಾರ್ಯ
1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி,1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ
பழங்கள் ஆக,ಹಣ್ಣಾಗುತ್ತವೆ
1. புகைத்தல் 2. புகைத்தல்,1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ
பூஞ்சைக் கொல்லி,ಶಿಲೀಂಧ್ರನಾಶಕ
பூஞ்சை எதிர்ப்பு,ಶಿಲೀಂಧ್ರನಾಶಕ
பூஞ்சை,ಶಿಲೀಂಧ್ರ
1. குத் 2. சீதா,1. ಖುದ್ 2. ಸೀತಾ
1. இணைவு 2. இணைவு,1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್
பருத்தி கம்பளி,ಹತ್ತಿ ಉಣ್ಣೆ
முடிகள் நிறைந்த,ಕೂದಲುಳ್ಳ
1. மரப்புண் 2. பிடிகா,1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ
1. கேமட்கள் 2. கேமட்கள்,1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು
1. தோட்டம் 2. தோட்டம்,1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ
1. பான்சால் 2. ஹைட்ரோமீட்டர்,1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್
மரபணு சேகரிப்பு,ಜೀನ್ ಸಂಗ್ರಹ
ஜீன் டேகன்,ಜೀನ್ ಟ್ಯಾಗನ್
பரம்பரை,ವಂಶಾವಳಿ
மரபணு வரைபடம்,ಜೀನ್ ನಕ್ಷೆ
மரபியல்,ಆನುವಂಶಿಕ
1. ஜீனோம் 2. சங்கீன்,1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್
சஞ்சினி சேகரிப்பு,ಸಂಜಿನಿ ಸಂಗ್ರಹ
மரபியல்,ಜೀನೋಮಿಕ್ಸ್
மரபணு வகை,ಜೀನೋಟೈಪ್
1. மரபணு அமைப்பு 2. மரபணு வகை,1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ
பரம்பரை,ವಂಶಾವಳಿ
1. பேரினம் 2. பரம்பரை,1. ಕುಲ 2. ವಂಶ
1. கிருமி 2. கிருமி,1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು
கிருமி நாசினி,ಕ್ರಿಮಿನಾಶಕ
முளைத்தல்,ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ
