Bengali,Tamil
ডিফারেনশিয়াল পিএসকে,வேறுபட்ட PSK
ডিফারেনশিয়াল সার্কিট,வேறுபட்ட சுற்று
ডিফারেনশিয়াল,வித்தியாசமான
ডিফিউজ জংশন ট্রানজিস্টর,பரவலான சந்திப்பு டிரான்சிஸ்டர்
ডিফিউজ প্রতিরোধক,பரவலான மின்தடை
বিস্তার,பரவல்
ডিফিউশন ক্যাপাসিটর,பரவல் மின்தேக்கி
ডিজিটাল ফিল্টার,டிஜிட்டல் வடிகட்டி
স্কোর,மதிப்பெண்
ডিজিটাল সার্কিট,டிஜிட்டல் சுற்று
ডিজিটাল যোগাযোগ,டிஜிட்டல் தொடர்பு
ডিজিটাল তুলনাকারী,டிஜிட்டல் ஒப்பீட்டாளர்
ডিজিটাল কম্পিউটার,டிஜிட்டல் கணினி
ডিজিটাল বিলম্ব,டிஜிட்டல் தாமதம்
ডিজিটাল ডিজাইন মাইক্রোপাওয়ার,டிஜிட்டல் வடிவமைப்பு மைக்ரோபவர்
ডিজিটাল ডিসপ্লে,டிஜிட்டல் காட்சி
ডিজিটাল ফিল্টার,டிஜிட்டல் வடிகட்டி
ডিজিটাল ফিল্টারিং,டிஜிட்டல் வடிகட்டுதல்
সংখ্যাগত যুক্তি,எண்ணியல் பகுத்தறிவு
সংখ্যাগত যুক্তি,எண்ணியல் பகுத்தறிவு
ডিজিটাল পলিমিটার,டிஜிட்டல் பாலிமீட்டர்
ডিজিটাল পলিমিটার,டிஜிட்டல் பாலிமீட்டர்
ডিজিটাল পালস,டிஜிட்டல் துடிப்பு
ডিজিটাল সিগন্যাল প্রসেসিং,டிஜிட்டல் சிக்னல் செயலாக்கம்
ডিজিটাল টেলিভিশন,டிஜிட்டல் தொலைக்காட்சி
ডিজিটাল এনালগ রূপান্তরকারী,டிஜிட்டல் அனலாக் மாற்றி
বীমা,காப்பீடு
মাত্রিক সমীকরণ,பரிமாண சமன்பாடு
ডায়োড,டையோடு
ডায়োডের বৈশিষ্ট্য,டையோடு பண்புகள்
ডায়োড চরিত্রগত বক্ররেখা,டையோடு பண்பு வளைவு
ডায়োড আবিষ্কারক,டையோடு கண்டறிதல்
ডায়োড গুণক,டையோடு பெருக்கி
ডায়োড ট্রানজিস্টর লজিক/ডিটিএস,டையோடு டிரான்சிஸ்டர் லாஜிக்/டிடிஎஸ்
কন্যা,மகள்
ন্যাটি সুইচ,நாட்டி மாறுதல்
ডাইজিগোটিক,டிப்ளாய்டு
ডাইপোল,இருமுனை
ডাইপোল অ্যান্টেনা,இருமுனை ஆண்டெனா
ডিরাক,dirac
সরাসরি ঠিকানা,நேரடி முகவரி
সরাসরি সংযোগ,நேரடி இணைப்பு
সরাসরি মেমরি অ্যাক্সেস (DMA),நேரடி நினைவக அணுகல் (DMA)
সরাসরি লেখার শরীর,நேரடி எழுத்து உடல்
দিকনির্দেশক গেমেট,திசை கேமட்
দিকনির্দেশক লাভ,திசை ஆதாயம்
দিকনির্দেশনা,திசை
দিক অ্যান্টেনা,திசை ஆண்டெனா
incapacitating তদন্ত,திறனற்ற ஆய்வு
বিচ্ছিন্ন করা,பிரிக்கவும்
নিমজ্জন,மூழ்குதல்
"নিমজ্জন বাতি, নিমজ্জন বাতি","மூழ்கும் விளக்கு, மூழ்கும் விளக்கு"
বস্তুকণা,குறிப்பிட்ட காாியம்
বিতরণ কর,விநியோக வரி
অবতল অ্যান্টেনা,குழிவான ஆண்டெனா
ডিস্ক,வட்டு
স্থানচ্যুতি ধ্রুবক (ধ্রুবক),இடப்பெயர்ச்சி மாறிலி (நிலையான)
স্থানচ্যুতি বর্তমান,இடப்பெயர்ச்சி மின்னோட்டம்
স্থানচ্যুতি ত্রুটি,இடப்பெயர்ச்சி பிழை
প্রদর্শনী,கண்காட்சி
ক্ষয়,சிதைவு
বিকৃতি,திரித்தல்
বিকৃতি ক্ষতি,உருமாற்றம் சேதம்
বিকৃতি বর্তমান পরিসীমা,விலகல் தற்போதைய வரம்பு
বিকৃতি স্ট্রিম পচা,சிதைவு நீரோடை அழுகல்
বিকৃতি সংবেদনশীলতা,சிதைவு உணர்திறன்
বিকৃতি লাভ মার্জিন,விலகல் ஆதாய விளிம்பு
বিকৃতি ইনপুট প্রতিরোধের,சிதைவு உள்ளீடு எதிர்ப்பு
বিকৃতি লুপ লাভ,விலகல் வளைய ஆதாயம்
বিতরণ করা পরিবর্ধক,விநியோகிக்கப்பட்ட பெருக்கி
বিতরণ গুণক,விநியோக பெருக்கி
পরিবর্তন রিসিভার,மாறுபாடு பெறுதல்
শূন্য বিভাগ পরীক্ষা,பூஜ்ஜிய பிரிவு சோதனை
ডি-লেয়ার,டி-லேயர்
আয়নোস্ফিয়ারের ডি-স্তর,அயனோஸ்பியரின் D- அடுக்கு
d-মস,d-moss
ডলবি বডি,டால்பி உடல்
কার্যকর মেরু,பயனுள்ள துருவம்
কার্যকর মেরু প্রতিরোধের,பயனுள்ள துருவ எதிர்ப்பு
দাতা বর্জ্য,நன்கொடையாளர் கழிவு
দাতা উপাদান,நன்கொடை பொருள்
যত্নহীন অবস্থা,கவனிப்பு நிலை
ভেজাল,கலப்படம்
ডপলার এফেক্ট,டாப்ளர் விளைவு
ডপলার রাডার,டாப்ளர் ரேடார்
ডসিমিটার,டோசிமீட்டர்
পয়েন্ট ম্যাট্রিক্স,புள்ளி அணி
বিন্দু স্বরলিপি,புள்ளி குறிப்பு
গৌণ সমস্যা,இரண்டாம் நிலை பிரச்சினை
বাইলেয়ার ক্যাপাসিটর,இரு அடுக்கு மின்தேக்கி
binaural klystron,பைனரல் கிளிஸ்ட்ரான்
দ্বিপাক্ষিক বার,இருதரப்பு பட்டை
দ্বিপাক্ষিক পিসি বোর্ড,இருதரப்பு பிசி வாரியம்
ডবল মার্কিং,இரட்டை குறியிடுதல்
ডবল ট্রানজিস্টর,இரட்டை டிரான்சிஸ்டர்
ডুয়াল টিউনড এমপ্লিফায়ার,இரட்டை டியூன் செய்யப்பட்ட பெருக்கி
ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক,இரட்டை அடுக்கு டிரான்சிஸ்டர் பெருக்கி
দ্বিগুণ,இரட்டிப்பாகிறது
বাধা সময়,குறுக்கீடு நேரம்
আউটপুট ইলেক্ট্রোড,வெளியீடு மின்முனை
ট্রেলিং আউটপুট ইলেক্ট্রোড,பின்தொடரும் வெளியீட்டு மின்முனை
d রাম,டி ராம்
d রাম,டி ராம்
রানঅফ সেল,ஓடும் செல்
স্রোতধারা,ஓடை ஓடை
প্রবাহ বেগ,ஓடும் வேகம்
ছিদ্র টেপ,துளை நாடா
অপারেটর বাস,நடத்துனர் பேருந்து
অপারেটিং পর্যায়,இயக்க நிலை
অন্যায়,அக்கிரமம்
শুকনো কোষ,உலர் செல்
শুকনো এচিং,உலர் பொறித்தல்
শুকনো ফিল্ম,உலர் படம்
শুকনো সুইচিং,உலர் மாறுதல்
ড্রাইস্টাস আর্ট ডিসপ্লেসার,டிரைஸ்டாஸ் ஆர்ட் டிஸ்ப்ளேசர்
D.T.E.,டி.டி.இ.
dtl (ডায়োড ট্রানজিস্টর লজিক),dtl (டையோடு டிரான்சிஸ்டர் தர்க்கம்)
"ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি.","ட்வைஜெட் ஃபேட், டுவைஜெட் எஃப். இ.டி."
দ্বৈত মিল,இரட்டை பொருத்தம்
দম্পতি সংক্রমণ,ஜோடி பரிமாற்றம்
ডবল রিড কোঅর্ডিনেটর,இரட்டை வாசிப்பு ஒருங்கிணைப்பாளர்
"ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার","இரட்டை வேறுபாடு அனலாக், டிஜிட்டல் மாற்றி"
ডাইপোল পরিবর্তন,இருமுனை மாற்றம்
ডবল অনুসরণ ভোল্টেজ নিয়ামক,இரட்டை பின்தொடர் மின்னழுத்த கட்டுப்படுத்தி
দ্বৈততা,இருமை
ডবল সারিবদ্ধ,இரட்டை வரிசை
নীরব অ্যান্টেনা,அமைதியான ஆண்டெனா
ডুপ্লেক্স ট্রান্সমিশন,இரட்டை பரிமாற்றம்
ইউটিলিটি অনুপাত,பயன்பாட்டு விகிதம்
ইউটিলিটি অনুপাত মড্যুলেশন,பயன்பாட்டு விகித பண்பேற்றம்
dB-25 সংযোগকারী,dB-25 இணைப்பான்
আবাস,குடியிருப்பு
গতিশীল বৈশিষ্ট্য,மாறும் பண்புகள்
গতিশীল বৈশিষ্ট্য,மாறும் பண்புகள்
গতিশীল বর্তমান,மாறும் மின்னோட்டம்
গতিশীল প্রতিবন্ধকতা,டைனமிக் மின்மறுப்பு
"গতিশীল লোড লাইন, লোড লাইন","டைனமிக் சுமை வரி, சுமை வரி"
গতিশীল মেমরি,மாறும் நினைவகம்
পরিবর্তনশীল মেমরি সেল,மாறி நினைவக செல்
গতিশীল মেমরি রিফ্রেশার,டைனமிக் நினைவக புதுப்பிப்பு
ডাইনামিক মাউস ইনভার্সন,மாறும் சுட்டி தலைகீழ்
ডাইনামিক RAM ডাইনামিক RAM,டைனமிக் ரேம் டைனமிக் ரேம்
গতিশীল পরিসীমা,மாறும் வரம்பு
গতিশীল প্রতিরোধের,மாறும் எதிர்ப்பு
গতিশীল স্থানচ্যুতি রেজিস্টার,மாறும் இடப்பெயர்ச்சி பதிவு
গতিশীল পরীক্ষা,டைனமிக் சோதனை
ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM),டைனமிக் வீடியோ ரேண்டம் அணுகல் நினைவகம் (DVRAM)
ডায়নামো,டைனமோ
ডায়নামোমিটার,டைனமோமீட்டர்
ডিনিট্রন অসিলেটর,டைனிட்ரான் ஆஸிலேட்டர்
"প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব","ஆரம்ப விளைவு, ஆரம்ப விளைவு"
e a রম,இ ஒரு ரோம்
পৃথিবী সংযোগ,பூமி இணைப்பு
গ্রাউন্ড স্টেশন,தரை நிலையம்
Ebers-Moul-Equation,ஈபர்ஸ்-மவுல்-சமன்பாடு
Ebers-Maul-Model,ஈபர்ஸ்-மால்-மாடல்
প্রতিধ্বনি,எதிரொலி
বিরোধী প্রতিধ্বনি,எதிரொலி எதிர்ப்பு
এডি কারেন্ট,எடி கரண்ட்
স্ট্র্যান্ড সংযোগকারী,இழை இணைப்பான்
কোর ডিটেক্টর,கோர் டிடெக்டர்
কোর ট্রিগার ফ্লিপ ফ্লপ,மைய தூண்டுதல் ஃபிளிப் ஃப்ளாப்
কোর ট্রিগার ল্যাচ,முக்கிய தூண்டுதல் தாழ்ப்பாளை
এডিসন প্রভাব,எடிசன் விளைவு
সম্পাদক,ஆசிரியர்
কার্যকর এলাকা,பயனுள்ள பகுதி
কার্যকর বর্তমান,பயனுள்ள மின்னோட்டம்
কার্যকর স্থল ব্যাসার্ধ,பயனுள்ள தரை ஆரம்
কার্যকর উচ্চতা,பயனுள்ள உயரம்
কার্যকর দৈর্ঘ্য,பயனுள்ள நீளம்
কার্যকর ভর,பயனுள்ள நிறை
কার্যকর বিকিরণ শক্তি,பயனுள்ள கதிர்வீச்சு சக்தி
কার্যকর ভোল্টেজ,பயனுள்ள மின்னழுத்தம்
দক্ষতা,திறன்
ই.ই.পি. রম,இ.இ.பி. ரோம்
আইকনাল সমীকরণ,சின்னச் சமன்பாடு
বিপরীত ক্যাপাসিট্যান্স,தலைகீழ் கொள்ளளவு
ই-স্তর,மின் அடுக்கு
বিদ্যুত্প্রবাহ,மின்சாரம்
বৈদ্যুতিক ক্ষেত্র,மின்சார புலம்
বৈদ্যুতিক ক্ষেত্রের তীব্রতা,மின்சார புல தீவிரம்
বৈদ্যুতিক কারেন্ট লাইন,மின்னோட்டக் கோடுகள்
বৈদ্যুতিক সম্ভাব্য,மின்சார திறன்
ইলেক্ট্রোকশন,மின்கசிவு
ইলেক্ট্রো-সোল্ডার,மின் சாலிடர்
বৈদ্যুতিক তরঙ্গ,மின்சார அலை
বৈদ্যুতিক দৈর্ঘ্য,மின் நீளம்
বৈদ্যুতিক শক্তি,மின் சக்தி
বিদ্যুৎ,மின்சாரம்
ইসিজি,ஈசிஜி
বৈদ্যুতিক ডায়নামো মিটার,மின்சார டைனமோ மீட்டர்
ইলেক্ট্রোড,மின்முனை
ইলেক্ট্রোড বর্তমান,மின்னோட்டம்
ইলেক্ট্রোলুমিনেসেন্স,மின் ஒளிர்வு
ইলেক্ট্রোলুমিনেসেন্ট ডিসপ্লে,மின் ஒளிரும் காட்சி
গ্যালভানিক বিচ্ছিন্নতা,கால்வனிக் தனிமைப்படுத்தல்
ইলেক্ট্রোলাইট,எலக்ட்ரோலைட்
তড়িৎ - ধারক,மின்னாற்பகுப்பு மின்தேக்கி
তড়িৎ - ধারক,மின்னாற்பகுப்பு மின்தேக்கி
ইলেক্ট্রোম্যাগনেট,மின்காந்தம்
ইলেক্ট্রোম্যাগনেটিক শক্তি,மின்காந்த ஆற்றல்
ইলেক্ট্রোম্যাগনেটিক আনয়ন,மின்காந்த தூண்டல்
"ইলেক্ট্রোম্যাগনেটিক ইন্টারফারেন্স, ইএমআই","மின்காந்த குறுக்கீடு, EMI"
ইলেক্ট্রোম্যাগনেটিক বর্ণালী,மின்காந்த நிறமாலை
ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,மின்காந்த அலை
তড়িৎচুম্বকত্ব,மின்காந்தவியல்
ইলেক্ট্রো মেকানিক্যাল ফিল্টার,எலக்ட்ரோ மெக்கானிக்கல் வடிகட்டி
ইলেক্ট্রোমিটার,எலக்ட்ரோமீட்டர்
তড়িচ্চালক বল,மின்னோட்ட விசை
ইলেকট্রন,எதிர் மின்னணு
ইলেক্ট্রন মরীচি,எலக்ட்ரான் கற்றை
ইলেকট্রন চার্জ,எலக்ட்ரான் சார்ஜ்
ইলেকট্রন নির্গমন,எலக்ட்ரான் உமிழ்வு
ইলেকট্রন প্রবাহ,எலக்ட்ரான் ஓட்டம்
ইলেকট্রন গ্যাস,எலக்ட்ரான் வாயு
ইলেকট্রন ডিভাইস,எலக்ட்ரான் சாதனம்
ইলেকট্রন গর্ত জোড়া,எலக்ட்ரான் துளை ஜோடி
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,எலக்ட்ரான் நுண்ணோக்கி
ইলেকট্রন কক্ষপথ,எலக்ட்ரான் சுற்றுப்பாதை
ইলেকট্রন শেল,எலக்ட்ரான் ஷெல்
ইলেকট্রন ভোল্ট,எலக்ட்ரான் வோல்ட்
ইলেক্ট্রন তরঙ্গ নল,எலக்ட்ரான் அலை குழாய்
ইলেকট্রনিক চার্জ,மின்னணு கட்டணம்
ইলেকট্রনিক ডেটা স্ট্রেস,மின்னணு தரவு அழுத்தம்
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,மின்னணு தரவு செயலாக்கம்
ইলেকট্রনিক কী,மின்னணு விசை
ইলেকট্রনিক মেইল (ই-মেইল),மின்னணு அஞ்சல் (மின்னஞ்சல்)
ইলেকট্রনিক ভর,மின்னணு நிறை
ইলেকট্রনিক সংখ্যাসূচক,மின்னணு எண்
ইলেকট্রনিক সুইচিং,மின்னணு மாறுதல்
ইলেকট্রনিক ভোল্টমিটার,மின்னணு மின்னழுத்தமானி
ইলেকট্রনিকভাবে টিউন করা রিসিভার,மின்னணு முறையில் டியூன் செய்யப்பட்ட ரிசீவர்
ইলেকট্রনিক্স শিল্প সমিতি,மின்னணு தொழில் சங்கம்
ইলেক্ট্রোপ্লেটিং,மின்முலாம் பூசுதல்
ইলেক্ট্রোস্কোপ,மின்னோக்கி
তড়িৎচুম্বকত্ব,மின்காந்தவியல்
ইলেক্ট্রোস্ট্যাটিক প্রবাহ,மின்னியல் ஃப்ளக்ஸ்
ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী,மின்னியல் பாதுகாப்பு
উপাদান,உறுப்பு
আপগ্রেড,மேம்படுத்தல்
অগ্রগতি কোণ,முன்னேற்றக் கோணம்
উপবৃত্তাকার প্রতিফলক,நீள்வட்ட பிரதிபலிப்பான்
উপবৃত্তাকার ফিল্টার,நீள்வட்ட வடிகட்டி
উপবৃত্তাকার মেরু,நீள்வட்ட துருவம்
এমবেডেড সিস্টেম,உட்பொதிக்கப்பட்ட அமைப்பு
অ্যাবসিডিক কোড,abssidic குறியீடு
নির্গতকারী,உமிழ்ப்பான்
ইমিটার ওরিয়েন্টেশন কনফিগারেশন,உமிழ்ப்பான் நோக்குநிலை கட்டமைப்பு
ইমিটার বাইপাস ক্যাপাসিটর,உமிழ்ப்பான் பைபாஸ் மின்தேக்கி
নির্গত বৈশিষ্ট্য,உமிழும் பண்புகள்
ইমিটার যুগল পরিবর্ধক,உமிழ்ப்பான் இணைந்த பெருக்கி
বিকিরণকারী প্রসারণ,உமிழ்ப்பான் பரவல்
ইমিটার ট্রেলিং,உமிழ்ப்பான் பின்னிணைப்பு
বিকিরণকারী প্রতিরোধক,உமிழ்ப்பான் மின்தடை
ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন,உமிழ்ப்பான் நிலைப்படுத்தப்பட்ட நோக்குநிலை கட்டமைப்பு
ইমিটার বেস জংশন,உமிழ்ப்பான் அடிப்படை சந்திப்பு
"emitter যুগল যুক্তি, ECL","உமிழ்ப்பான் இணைந்த தர்க்கம், ECL"
যান্ত্রিক,இயந்திரமயமாக்கப்பட்டது
সক্ষম,செயல்படுத்த
encapsulation,அடைப்பு
কোডিত্র,கொடித்ரா
জোড়া লাগানো,குறியாக்கம்
বৃত্তাকার লাভ,வட்ட ஆதாயம்
রূপান্তর,மாற்றம்
পদ্ধতিগত,அமைப்பு ரீதியான
বৃত্তাকার স্থানচ্যুতি,வட்ட இடப்பெயர்ச்சி
অনুদৈর্ঘ্য অ্যান্টেনা,நீளமான ஆண்டெனா
অনুদৈর্ঘ্য অ্যারে,நீளமான வரிசை
শক্তি,ஆற்றல்
শক্তি বার,ஆற்றல் பட்டை
ব্যান্ড ফাঁক,பட்டை இடைவெளியை
শক্তি স্তর,ஆற்றல் நிலை
শক্তি স্তরের চিত্র,ஆற்றல் நிலை வரைபடம்
বর্ধিত প্রসারিত ভর স্পেসিফিকেশন,மேம்படுத்தப்பட்ட விரிவாக்கப்பட்ட நிறை விவரக்குறிப்பு
বর্ধিত নিবন্ধ নিবন্ধক,அதிகரிக்கப்பட்ட கட்டுரைப் பதிவாளர்
বৃদ্ধি,வளர்ச்சி
বৃদ্ধি প্যাটার্ন,வளர்ச்சி முறை
উন্নত Mosfet,மேம்படுத்தப்பட்ட Mosfet
এনট্রপি,என்ட்ரோபி
খাম demodulator,உறை demodulator
পরিবেশ,சூழல்
"এপিটাক্সি বৃদ্ধি, আরোহী বৃদ্ধি","எபிடாக்ஸி வளர்ச்சி, ஏறுமுக வளர்ச்சி"
"epitracheal স্তর, আরোহী স্তর","எபிட்ராசியல் அடுக்கு, ஏறுவரிசை அடுக்கு"
"epitaxy, overriding","எபிடாக்ஸி, மேலெழுதுதல்"
epoxy-ফাইবার গ্লাস স্তর,எபோக்சி-ஃபைபர் கண்ணாடி நிலை
ইপি-রম,EP-ROM
epsilon,எப்சிலான்
সমতা,சமப்படுத்துதல்
সমীকরণ সার্কিট,சமநிலை சுற்று
সমতা,சமத்துவம்
সমীকরণ,சமன்பாடு
ইকুয়ালাইজার ফিল্টার,சமநிலை வடிகட்டி
সমীকরণটি,சமன்பாடு
নিরক্ষীয় সমতল,பூமத்திய ரேகை விமானம்
আইসোপোটেনশিয়াল লাইন,ஐசோபோடென்ஷியல் கோடு
সমতুল্য পৃষ্ঠা,equipotential பக்கம்
সমতুল্য সার্কিট,சமமான சுற்று
সমতুল্য ইনপুট নয়েজ জেনারেটর,சமமான உள்ளீடு இரைச்சல் ஜெனரேட்டர்
সমতুল্য ইনপুট শব্দ প্রতিরোধের,சமமான உள்ளீடு இரைச்சல் எதிர்ப்பு
সমতুল্য আইসোটোপিক বিকিরণ শক্তি,சமமான ஐசோடோபிக் கதிர்வீச்சு சக்தி
মুছে ফেলা,அழி
শক্তি প্রক্রিয়া,ஆற்றல் செயல்முறை
ত্রুটি নিয়ন্ত্রণ কোডিং,பிழை கட்டுப்பாட்டு குறியீட்டு முறை
ত্রুটি সংশোধন কোড,பிழை திருத்தம் குறியீடு
ত্রুটি সনাক্তকরণ কোড,பிழை கண்டறிதல் குறியீடு
শিল্প খাত,பிழை கையாளுதல்
ত্রুটি হার,பிழை விகிதம்
ত্রুটি ভোল্টেজ,பிழை மின்னழுத்தம்
ত্রুটি পরিবর্ধক,பிழை பெருக்கி
ইসাকি ডায়োড,இசக்கி டையோடு
এচিং,பொறித்தல்
ইথারনেট,ஈதர்நெட்
অয়লারের উপপাদ্য,யூலரின் தேற்றம்
প্রশস্ততা হ্রাস মোড,வீச்சு குறைப்பு முறை
বাষ্পীভবন প্রক্রিয়া,ஆவியாதல் செயல்முறை
ই-ভেক্টর,மின் திசையன்
সমতা,சமத்துவம்
ব্যতিক্রম হ্যান্ডলিং,விதிவிலக்கு கையாளுதல்
অতিরিক্ত শব্দ অনুপাত,கூடுதல் இரைச்சல் விகிதம்
ট্রিপল কোড,மூன்று குறியீடு
উদ্দীপনা টেবিল,தூண்டுதல் அட்டவணை
ইকো XOR গেট,எதிரொலி XOR வாயில்
এক্সিকিউশন সফটওয়্যার,செயல்படுத்தும் மென்பொருள்
মৃত্যুদন্ড সরানো,மரணதண்டனை நகர்வு
সঞ্চালনের সময়,செயல்படுத்தும் நேரம்
এক্সক্লুসিভ নর গেট,பிரத்தியேக நார் கேட்
সম্প্রচারক,ஒளிபரப்பாளர்
সূচকীয় ক্ষয়,அதிவேக சிதைவு
সূচকীয় ডায়োড,அதிவேக டையோடு
সূচকীয় ফুরিয়ার সিরিজ,அதிவேக ஃபோரியர் தொடர்
ব্যাখ্যামূলক কাজ,அதிவேக செயல்பாடு
বাহ্যিক ফ্রিকোয়েন্সি প্রতিরোধের,வெளிப்புற அதிர்வெண் எதிர்ப்பு
খুব উচ্চ ফ্রিকোয়েন্সি,மிக அதிக அதிர்வெண்
উচ্চ সম্ভাবনা,உயர் திறன்
খুব সংক্ষিপ্ত ফ্রিকোয়েন্সি,மிகக் குறுகிய அதிர்வெண்
দুর্ভেদ্য অর্ধপরিবাহী,கடத்தாத குறைக்கடத்தி
খোলা ফাইল,திறந்த கோப்பு
সেমিকন্ডাক্টর ফ্যাব্রিকেশন,குறைக்கடத்தி உற்பத்தி
ফ্যাব্রি পারো রেজোনেটর,ஃபேப்ரி பெரோ ரெசனேட்டர்
প্যানেল,குழு
গুণক,பெருக்கி
ফ্যাক্টোরিয়াল,காரணியான
lacunae,லாகுனா
ক্ষয়,தணிவு
ক্ষয়,தணிவு
ফাহি একতরফা ব্যাপ্তিযোগ্যতা পরিমাপক,ஃபாஹி ஒருதலைப்பட்ச ஊடுருவல் அளவிடுபவர்
ব্যর্থতা,தோல்வி
ব্যর্থ মোড,தோல்வி முறை
ব্যর্থতার হার,தோல்வி விகிதம்
ফেয়ার চাইল্ড সেমিকন্ডাক্টর,சிகப்பு குழந்தை செமிகண்டக்டர்
পতনের সময়কাল,வீழ்ச்சி காலம்
পাতি কালাদ কোর,பதி கலாட் கோர்
প্যাট কোর,பேட் கோர்
পতন,சரிவு
মিথ্যা,பொய்
ভাঁজ করা কাগজ,மடித்த காகிதம்
ইনপুট,உள்ளீடு
সংস্করণ সংখ্যা,வெளியீட்டு எண்
ফরাদ,ஃபாரட்
ফ্যারাডে প্রভাব,ஃபாரடே விளைவு
ফ্যারাডে ঘূর্ণন,ஃபாரடே சுழற்சி
ফ্যারাডে পর্দা,ஃபாரடே திரை
ফ্যারাডে ধ্রুবক,ஃபாரடே மாறிலி
ফ্যারাডে এর আইন,ஃபாரடேயின் சட்டம்
প্রতিরূপ,பிரதி
প্রতিরূপ রিসিভার,பிரதி பெறுபவர்
প্রতিরূপ যোগাযোগকারী,பிரதி தொடர்பாளர்
প্রতিরূপ,பிரதி
প্রতিলিপি সংকেত,பிரதி சமிக்ஞை
ধারালো কোর,கூர்மையான கோர்
দ্রুত ফোরিয়ার রূপান্তর,விரைவான நான்கு உருமாற்றம்
জাহাজের রসিদ দিনকারি,கப்பல் ரசீது டிங்காரி
ফাইল বরাদ্দের সময়সূচী,கோப்பு ஒதுக்கீடு அட்டவணை
মারাত্মক ত্রুটি,கொடிய பிழை
মূল ফাইল,பெற்றோர் கோப்பு
ইনপুট,உள்ளீடு
"দোষ, দোষ","தவறு, தவறு"
দোষ বিশ্লেষণ,தவறு பகுப்பாய்வு
ফল্ট রেটিং,தவறு மதிப்பீடு
দোষ স্থানীয়করণ,தவறு உள்ளூர்மயமாக்கல்
দোষ স্থানীয় সেতু,உள்ளூர் பாலத்தின் தவறு
ফল্ট ফিল্টার টগল,தவறு வடிகட்டி மாற்று
পতন সহনশীলতা,வீழ்ச்சி சகிப்புத்தன்மை
ফ্যানোর অ্যালগরিদম,ஃபேனோவின் அல்காரிதம்
সংস্করণ সংখ্যা,வெளியீட்டு எண்
ইস্যু নম্বর গাছ,வெளியீடு எண் மரம்
ফ্যাক্স,தொலைநகல்
ফাইল সংমিশ্রণ,கோப்பு கலவை
F সংযোগকারী,எஃப் இணைப்பான்
ফ্রিকোয়েন্সি বিভাগ মাল্টিপ্লেক্সার,அதிர்வெண் பிரிவு மல்டிபிளெக்சர்
FEC কোড,FEC குறியீடு
ফেডারেল কমিউনিকেশনস কমিশন,ஃபெடரல் கம்யூனிகேஷன்ஸ் கமிஷன்
পুনঃবিনিয়োগ লুপ লাভ,மறு முதலீட்டு வளைய ஆதாயம்
ক্ষয়প্রাপ্ত চৌম্বকীয় উপাদান,வலுவிழந்த காந்தப் பொருள்
ইনপুট,உள்ளீடு
পুনঃবিনিয়োগ ফলন,மறு முதலீட்டு மகசூல்
ভরণপোষণ ক্ষতি,வாழ்வாதார இழப்பு
পুনঃবিনিয়োগ,மறு முதலீடு
পুনঃবিনিয়োগ পরিবর্ধক,மறு முதலீட்டு பெருக்கி
পুনঃপ্রবর্তন বিকৃতি,மறு அறிமுகம் சிதைவு
পুনর্বিনিয়োগ ব্লক চিত্র,மறு முதலீட்டுத் தொகுதி வரைபடம்
পুনঃবিনিয়োগ স্ট্রীম চিত্র,மறுமுதலீடு ஸ்ட்ரீம் வரைபடம்
পুনঃস্থাপন লুপ,மறுசீரமைப்பு வளையம்
পুনঃবিনিয়োগ অসিলেটর,மறுமுதலீடு ஆஸிலேட்டர்
পুনঃবিনিয়োগের দৌড়,மறு முதலீட்டு இனம்
পুনর্বিনিয়োগ স্থানচ্যুতি নিবন্ধন,மறுமுதலீடு இடப்பெயர்ச்சிப் பதிவு
পুনঃবিনিয়োগ নীতির চিত্র,மறு முதலீட்டு கொள்கை வரைபடம்
পুনঃপ্রবর্তন ভোল্টেজ ডায়াগ্রাম,மறு அறிமுகம் மின்னழுத்த வரைபடம்
ফার্মি স্তর,ஃபெர்மி நிலை
ফেরিক প্রবর্তক,பெர்ரிக் தூண்டி
ফেরাইট,ஃபெரைட்
ফেরাইট অ্যান্টেনা,ஃபெரைட் ஆண்டெனா
ফেরাইট আগাছা,ஃபெரைட் களை
ফেরাইট স্পিনার,ஃபெரைட் ஸ்பின்னர்
ফেরাইট বিভাজক,ஃபெரைட் பிரிப்பான்
ফেরাইট লাইন এক্সটেনশন,ஃபெரைட் வரி நீட்டிப்பு
ফেরাইট-কোর ট্রান্সফরমার,ஃபெரைட்-கோர் மின்மாற்றி
ফেরো ক্রোম টেপ,ஃபெரோ குரோம் டேப்
ফেরোম্যাগনেটিজম,ஃபெரோ காந்தவியல்
ভাগ্য,விதி
