Bengali,Kannada
সমদল,ಕೋಹಾರ್ಟ್
কমিটিয়া,ಕಾಮಿಟಿಯಾ
Comitia Centuriata,ಕಾಮಿಟಿಯಾ ಸೆಂಚುರಿಯಾಟಾ
কমিটিয়া কুরিয়াটা,ಕಮಿಟಿಯಾ ಕ್ಯುರಿಯಾಟಾ
Comitia Tributa,ಕಮಿಟಿಯಾ ಟ್ರಿಬುಟಾ
স্মারক খিলান,ಸ್ಮರಣಾರ್ಥ ಕಮಾನು
স্মারক মুদ্রা,ಸ್ಮರಣಾರ್ಥ ನಾಣ್ಯ
স্মারক সীলমোহর,ಸ್ಮರಣಾರ್ಥ ಮುದ್ರೆ
সাধারণ ক্ষেত্র,ಸಾಮಾನ್ಯ ಕ್ಷೇತ್ರ
কমুনার্ড,ಕಮ್ಯುನಾರ್ಡ್
কনকর্ড্যাট,ಕಾನ್ಕಾರ್ಡಾಟ್
কনকর্ড্যাট,ಕಾನ್ಕಾರ್ಡಾಟ್
কনডোটিয়ের,ಕಾಂಡೋಟಿಯರ್
নিশ্চিতকরণ Cartarum,ದೃಢೀಕರಣ ಕಾರ್ಟಾರಮ್
দ্বন্দ্ব,ಸಂಘರ್ಷ
ধর্মসভা,ಸಭೆ
বিজয়ী রাষ্ট্র,ರಾಜ್ಯವನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
বিজয়ী,ವಿಜಯಶಾಲಿ
বিজয়ী,ವಿಜಯಶಾಲಿ
কনসিলিয়াম,ಕಾನ್ಸಿಲಿಯಮ್
কনসিস্টরি,ಸಂಯೋಜಿತ
ষড়যন্ত্র,ಪಿತೂರಿ
ষড়যন্ত্র,ಪಿತೂರಿ
কনস্যুলেট,ದೂತಾವಾಸ
কনসুলেশন বই,ಸಮಾಲೋಚನೆ ಪುಸ್ತಕ
মহাদেশীয় ব্যবস্থা,ಕಾಂಟಿನೆಂಟಲ್ ಸಿಸ್ಟಮ್
কনভেনশন সংসদ,ಕನ್ವೆನ್ಷನ್ ಪಾರ್ಲಿಮೆಂಟ್
কপারহেডস (=শান্তি গণতন্ত্রী),ಕಾಪರ್ ಹೆಡ್ಸ್ (=ಶಾಂತಿ ಪ್ರಜಾಪ್ರಭುತ್ವವಾದಿಗಳು)
কপিহোল্ড,ಕಾಪಿಹೋಲ್ಡ್
কর্ডনিং,ಕಾರ್ಡನಿಂಗ್
করোনা,ಕರೋನಾ
রাজ্যাভিষেক,ಪಟ್ಟಾಭಿಷೇಕ
রাজ্যাভিষেক পাথর,ಪಟ್ಟಾಭಿಷೇಕದ ಕಲ್ಲು
কর্পাস,ಕಾರ್ಪಸ್
কর্সেয়ার,ಕೋರ್ಸೇರ್
কর্সেয়ার,ಕೋರ್ಸೇರ್
কাঁচুলি (= কর্সেলেট),ಕಾರ್ಸೆಟ್ (=ಕಾರ್ಸೆಲೆಟ್)
কর্টেস,ಕಾರ್ಟೆಸ್
কোটার (=কোটিয়ার),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
কোটার (=কোটিয়ার),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
কাউন্ট প্যালাটিনেট,ಕೌಂಟ್ ಪ್ಯಾಲಟಿನೇಟ್
দেশের বাড়ি,ಹಳ್ಳಿ ಮನೆ
কাউন্টি,ಕೌಂಟಿ
কাউন্টি বরো,ಕೌಂಟಿ ಬರೋ
কাউন্টি আদালত,ಕೌಂಟಿ ನ್ಯಾಯಾಲಯಗಳು
কাউন্টি প্যালাটাইন,ಕೌಂಟಿ ಪ್ಯಾಲಟೈನ್
আদালত,ನ್ಯಾಯಾಲಯ
আদালত,ನ್ಯಾಯಾಲಯ
আদালতের সার্কুলার,ನ್ಯಾಯಾಲಯದ ಸುತ್ತೋಲೆ
আদালতের শিষ্টাচার,ನ್ಯಾಯಾಲಯದ ಶಿಷ್ಟಾಚಾರ
দরবারী,ಆಸ್ಥಾನಿಕ
ক্যাসেশন আদালত,ಕ್ಯಾಸೇಶನ್ ನ್ಯಾಯಾಲಯ
কোর্ট অফ ডিরেক্টরস (EIC),ನಿರ್ದೇಶಕರ ನ್ಯಾಯಾಲಯ (EIC)
মালিকদের আদালত,ಮಾಲೀಕರ ನ್ಯಾಯಾಲಯ
দরবারের কবি,ಆಸ್ಥಾನ ಕವಿ
চুক্তিবদ্ধ ক্যামেরোনিয়ান,ಒಪ್ಪಂದದ ಕ್ಯಾಮರೋನಿಯನ್ನರು
মুকুট,ಕ್ರೌನ್
মুকুট,ಕ್ರೌನ್
মুকুট,ಕ್ರೌನ್
মুকুট জমি,ಕ್ರೌನ್ ಭೂಮಿ
মুকুট জমি,ಕ್ರೌನ್ ಭೂಮಿ
ক্রাউন প্রিন্স,ಕ್ರೌನ್ ಪ್ರಿನ್ಸ್
ক্রুসেড,ಧರ್ಮಯುದ್ಧ
ক্রুসেডার,ಕ್ರುಸೇಡರ್
ক্রিপ্টোগ্রাম,ಕ್ರಿಪ್ಟೋಗ್ರಾಮ್
কুইরাস,ಕ್ಯುರಾಸ್
কুইরাসিয়ার,ಕ್ಯುರಾಸಿಯರ್
কাল্ট দেবতা,ಆರಾಧನಾ ದೇವತೆ
কুরিয়া,ಕ್ಯೂರಿಯಾ
কুরিয়া,ಕ್ಯೂರಿಯಾ
জারবাদ,ಜಾರಿಸಂ
অন্ধকার মহাদেশ,ಡಾರ್ಕ್ ಖಂಡ
বিচারের দিন,ತೀರ್ಪಿನ ದಿನ
বিচারের দিন,ತೀರ್ಪಿನ ದಿನ
যাজক,ಡೀನ್
দশক,ದಶಕ
ডেনারিয়াস,ಡೆನಾರಿಯಸ್
ক্ষমতাচ্যুত রাজা,ಪದಚ್ಯುತ ದೊರೆ
নষ্ট করা,ಹಾಳುಮಾಡು
বিলুপ্তি,ಹಾಳಾಗುವಿಕೆ
ডিথ্রোন,ಸಿಂಹಾಸನವನ್ನು ಇಳಿಸು
ডায়ডেম,ಡೈಡೆಮ್
ডায়ডেম,ಡೈಡೆಮ್
ডায়ডেম,ಡೈಡೆಮ್
ডায়াসিয়া,ಡಯಾಸಿಯಾ
ডিকাস্টেরিয়াম,ಡಿಕಾಸ್ಟರಿಯಮ್
ডিলুভিয়ালিস্ট,ಡಿಲುವಿಯಲಿಸ್ಟ್
ডায়োসিস,ಧರ್ಮಪ್ರಾಂತ್ಯ
ডায়োসিস,ಧರ್ಮಪ್ರಾಂತ್ಯ
নির্দেশিকা (=নির্দেশনা),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
নির্দেশিকা (=নির্দেশনা),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
দিরহাম,ದಿರ್ಹಮ್
অবিশ্বাসী,ವಿಶ್ವಾಸದ್ರೋಹಿ
অবিশ্বাসী,ವಿಶ್ವಾಸದ್ರೋಹಿ
ভুলের মতবাদ,ವಿಳಂಬದ ಸಿದ್ಧಾಂತ
দলিল,ಡಾಕ್ಯುಮೆಂಟ್
দালিলিক প্রমাণ,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
গম্বুজের বই,ಡೋಮ್ಸ್‌ಡೇ ಪುಸ್ತಕ
কনস্টানটাইনের দান,ಕಾನ್ಸ್ಟಂಟೈನ್ ಕೊಡುಗೆ
নিয়তি,ಡೂಮ್
ডাওগার রানী,ವರದಕ್ಷಿಣೆ ರಾಣಿ
ড্রাগন,ಡ್ರ್ಯಾಗನ್
ড্রোমেডারিয়ান,ಡ್ರೋಮೆಡಿಯನ್
ড্রোমেডারি,ಡ್ರೊಮೆಡರಿ
ড্রমন্ড,ಡ್ರೊಮಂಡ್
দ্বৈত,ದ್ವಂದ್ವ
দ্বৈত জোট,ಉಭಯ ಮೈತ್ರಿ
ডুয়েল এন্টেন্টে,ಡ್ಯುಯಲ್ ಎಂಟೆಂಟೆ
দ্বৈত ব্যবস্থা (= দ্বৈত সরকার),ಉಭಯ ವ್ಯವಸ್ಥೆ (=ದ್ವಿ ಸರ್ಕಾರ)
ডিউক,ಡ್ಯೂಕ್
ডুমা,ಡುಮಾ
বামন অবতার,ಕುಬ್ಜ ಅವತಾರ
রাজবংশ,ರಾಜವಂಶ
রাজবংশ,ರಾಜವಂಶ
ঈগল,ಹದ್ದು
বুড়ো মানুষ,ಹಿರಿಯ ಮನುಷ್ಯ
আর্ল,ಅರ್ಲ್
প্রাচীনত্ব,ಅರ್ಲ್ಡಮ್
প্রারম্ভিক গুপ্ত,ಆರಂಭಿಕ ಗುಪ್ತರು
প্রারম্ভিক (ঐতিহাসিক) সাইট,ಆರಂಭಿಕ (ಐತಿಹಾಸಿಕ) ತಾಣಗಳು
প্রারম্ভিক বৈদিক যুগ,ಆರಂಭಿಕ ವೇದ ಕಾಲ
ইক্লেসিয়া,ಎಕ್ಲೇಷಿಯಾ
পুনরুদ্ধারের আদেশ,ಮರುಸ್ಥಾಪನೆಯ ಶಾಸನ
আট ভাঁজ পথ,ಎಂಟು ಪಟ್ಟು ಮಾರ್ಗ
প্রবীণ,ಹಿರಿಯರು
বয়স্ক রাষ্ট্রনায়ক (=জেনরো),ಹಿರಿಯ ರಾಜಕಾರಣಿ (=ಜೆರೋ)
হাতির ছাগু,ಆನೆ ಮೇಡು
এগারো বছরের অত্যাচার,ಹನ್ನೊಂದು ವರ್ಷಗಳ ದಬ್ಬಾಳಿಕೆ
Elysae (=Elysee),ಎಲಿಸೇ (=ಎಲಿಸೀ)
ঘের আন্দোলন,ಆವರಣ ಚಳುವಳಿ
এনসাইক্লিক্যাল,ಎನ್ಸೈಕ್ಲಿಕಲ್
বিশ্বকোষবাদী আন্দোলন,ಎನ್ಸೈಕ್ಲೋಪೀಡಿಸ್ಟ್ ಚಳುವಳಿ
Entente,ಎಂಟೆಂಟೆ
Entente cordiale,ಎಂಟೆಂಟೆ ಕಾರ್ಡಿಯಾಲ್
সিংহাসন,ಸಿಂಹಾಸನ
এনট্যুরেজ,ಪರಿವಾರ
এফোদ,ಎಫೋಡ್
ইফোর,ಎಫೋರ್
মহাকাব্য যুগ,ಮಹಾಕಾವ್ಯ ಯುಗ
মহাকাব্যিক নায়ক,ಮಹಾಕಾವ್ಯದ ನಾಯಕ
এপিগ্রাফ,ಎಪಿಗ್ರಾಫ್
এপিস্কোপ্যাসি,ಎಪಿಸ್ಕೋಪಸಿ
এপিস্কোপেট,ಎಪಿಸ್ಕೋಪೇಟ್
পর্ব,ಸಂಚಿಕೆ
যুগ,ಯುಗ
যুগ তৈরির ঘটনা,ಯುಗ ನಿರ್ಮಾಣದ ಘಟನೆ
যুগ সৃষ্টিকারী মানুষ,ಯುಗಪುರುಷ
উপনাম,ನಾಮಪದ
ইকুয়েরি,ಇಕ್ವೆರಿ
ইকুয়েরি,ಇಕ್ವೆರಿ
অশ্বারোহী মূর্তি,ಅಶ್ವಾರೋಹಿ ಪ್ರತಿಮೆ
যুগ,ಯುಗ
এরগাস্টুলাম,ಎರ್ಗಸ್ಟುಲಮ್
ইউক্যারিস্ট,ಯೂಕರಿಸ್ಟ್
ধর্মপ্রচার,ಸುವಾರ್ತಾಬೋಧನೆ
ধর্মপ্রচার আন্দোলন,ಇವಾಂಜೆಲಿಕಲ್ ಚಳುವಳಿ
ধর্মপ্রচারক,ಸುವಾರ್ತಾಬೋಧಕ
Exarch,ಎಕ್ಸಾರ್ಚ್
এক্সিল্যার্ক,ಎಕ್ಸಿಲಾರ್ಚ್
ফালাঙ্গিস্ট,ಫಾಲಂಗಿಸ್ಟ್
পিতার জমি,ತಂದೆ ಭೂಮಿ
পিতার জমি,ತಂದೆ ಭೂಮಿ
ফেরিয়া,ಫೆರಿಯಾ
ফেটিশ,ಫೆಟಿಶ್
সামন্ত জোত,ಊಳಿಗಮಾನ್ಯ ಹಿಡುವಳಿಗಳು
সামন্ততন্ত্র (=সামন্ততন্ত্র),ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ (=ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ)
সামন্ততান্ত্রিক ব্যবস্থা,ಊಳಿಗಮಾನ್ಯ ವ್ಯವಸ್ಥೆ
সামন্ত,ಊಳಿಗಮಾನ್ಯ
ফিদেই রক্ষাকারী (=বিশ্বাসের রক্ষক),ಫಿಡೆ ಡಿಫೆನ್ಸರ್ (=ನಂಬಿಕೆಯ ರಕ್ಷಕ)
ফিফ,ಫೈಫ್
ক্ষেত্র ব্যবস্থা,ಕ್ಷೇತ್ರ ವ್ಯವಸ್ಥೆ
পঞ্চদশ কর,ಹದಿನೈದನೇ ತೆರಿಗೆ
ফিগার হেড,ಚಿತ್ರ ತಲೆ
ফিন ডি siecle,ಫಿನ್ ಡಿ ಸೈಕಲ್
আগুন ভক্ষক,ಬೆಂಕಿ ತಿನ್ನುವವನು
পাঁচ মাইল আইন,ಐದು ಮೈಲಿ ಕಾಯಿದೆ
পতাকা,ಧ್ವಜ
ফ্ল্যামেন ডায়ালিস,ಫ್ಲೇಮೆನ್ ಡಯಾಲಿಸ್
ফ্ল্যামেন মার্শালিস,ಫ್ಲೇಮೆನ್ ಮಾರ್ಟಿಯಾಲಿಸ್
জ্বলন্ত মশাল,ಉರಿಯುವ ಟಾರ್ಚ್
ফ্ল্যাঙ্ক,ಪಾರ್ಶ್ವ
ফ্ল্যাঙ্কিং আন্দোলন,ಪಾರ್ಶ್ವ ಚಲನೆ
বিকশিত সভ্যতা,ಪ್ರವರ್ಧಮಾನಕ್ಕೆ ಬರುತ್ತಿರುವ ನಾಗರಿಕತೆ
fluvialistic বিশ্বাস,ಫ್ಲೂವಿಯಲಿಸ್ಟಿಕ್ ನಂಬಿಕೆ
লোকদেবতা,ಜನಪದ ದೇವರು
লোকদেবী,ಜನಪದ ದೇವತೆ
লোক স্মৃতি,ಜಾನಪದ ಸ್ಮರಣೆ
লোককথা (=লোককাহিনী),ಜಾನಪದ ಪುರಾಣ (=ಜಾನಪದ)
চারণ,ಆಹಾರ ಹುಡುಕುವುದು
অভিযান,ಮುನ್ನುಗ್ಗಿ
পূর্বাবস্থায়,ಮುಂದಾಳು
পূর্বপুরুষ,ಪೂರ್ವಜ
অগ্রদূত,ಮುಂದಾಳು
অসহায় আশা,ನಿರಾಶಾದಾಯಕ ಭರವಸೆ
গঠনমূলক পর্যায়,ರಚನಾತ್ಮಕ ಹಂತ
দুর্গ,ಕೋಟೆ
দুর্গ,ಕೋಟೆ
সুরক্ষিত শহর,ಕೋಟೆಯ ಪಟ್ಟಣ
দুর্গ,ಕೋಟೆ
ফরচুনা,ಫಾರ್ಚುನಾ
ফোরাম রোমানাম,ಫೋರಮ್ ರೋಮನಮ್
ফ্রান্সিসকান,ಫ್ರಾನ್ಸಿಸ್ಕನ್
ফ্র্যাঙ্কলিন,ಫ್ರಾಂಕ್ಲಿನ್
ভ্রাতৃঘাতী যুদ্ধ,ಭ್ರಾತೃಹತ್ಯಾ ಯುದ್ಧ
বিনামূল্যে চার্চ,ಉಚಿತ ಚರ್ಚ್
ফ্রিহোল্ডার,ಫ್ರೀಹೋಲ್ಡರ್
ফ্রিল্যান্স সৈনিক,ಸ್ವತಂತ್ರ ಸೈನಿಕ
ফ্রিল্যান্স সৈনিক,ಸ್ವತಂತ್ರ ಸೈನಿಕ
ফ্রিম্যান,ಫ್ರೀಮನ್
ফ্রিম্যান,ಫ್ರೀಮನ್
ফ্রিপাস,ಫ್ರೀಪಾಸ್
ফরাসি বিপ্লব,ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ
ভদ্র,ಫ್ರಿಯರ್
ফ্রিশিয়ান ভাড়াটে,ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು
সীমান্তের মানুষ,ಗಡಿನಾಡಿನ ಮನುಷ್ಯ
গ্যালিওন,ಗ್ಯಾಲಿಯನ್
গ্যালিকান (=গ্যালিকানিস্ট),ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್)
গ্যালিকানিজম,ಗ್ಯಾಲಿಕಾನಿಸಂ
গ্যারিসন,ಗ್ಯಾರಿಸನ್
গল,ಗೌಲ್
গান্টলেট,ಗೌಂಟ್ಲೆಟ್
গান্টলেট,ಗೌಂಟ್ಲೆಟ್
গাজেবো,ಗೆಜೆಬೋ
গাজেবো,ಗೆಜೆಬೋ
গাজেবো,ಗೆಜೆಬೋ
বংশগত ইতিহাস,ವಂಶಾವಳಿಯ ಇತಿಹಾಸ
বংশগত রেকর্ড,ವಂಶಾವಳಿಯ ದಾಖಲೆ
বংশগত সারণী,ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ
বংশগত গাছ,ವಂಶಾವಳಿಯ ಮರ
বংশতালিকা,ವಂಶಾವಳಿ
বংশতালিকা,ವಂಶಾವಳಿ
প্রজন্ম,ಪೀಳಿಗೆ
গণহত্যা,ನರಮೇಧ
বিধর্মী,ಅನ್ಯಜಾತಿ
বিধর্মী,ಅನ್ಯಜಾತಿ
বিধর্মী,ಅನ್ಯಜಾತಿ
বিধর্মী,ಅನ್ಯಜಾತಿ
ঘেটো,ಘೆಟ್ಟೋ
ঘেটো,ಘೆಟ್ಟೋ
গিবত,ಗಿಬೆಟ್
গিল্ড (=গিল্ড),ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್)
গ্ল্যাডিয়েটার,ಗ್ಲಾಡಿಯೇಟರ್
গৌরবময় বিপ্লব,ಅದ್ಭುತ ಕ್ರಾಂತಿ
গোল্ডেন হোর্ড,ಗೋಲ್ಡನ್ ಹಾರ್ಡ್
মহাজোট,ಮಹಾಮೈತ್ರಿಕೂಟ
গ্র্যান্ডি,ಗ್ರ್ಯಾಂಡಿ
গ্র্যান্ড সাইনর,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
গ্র্যান্ড সাইনর,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
মহান গৃহযুদ্ধ,ಮಹಾ ಅಂತರ್ಯುದ್ಧ
মহান প্রস্থান (বুদ্ধের),ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ)
বৃহত্তর ভারত,ಬೃಹತ್ ಭಾರತ
গ্রেট হেলাস,ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್
গ্রেট হোর্ড,ಗ್ರೇಟ್ ಹೋರ್ಡ್
মহান ত্যাগ (= মহান প্রস্থান),ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ)
মহান সীল,ಗ್ರೇಟ್ ಸೀಲ್
মহান Trak,ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್
দারুণ যানবাহন,ದೊಡ್ಡ ವಾಹನ
চীনের মহাপ্রাচীর,ಚೀನಾದ ಮಹಾಗೋಡೆ
গ্রীভ,ಗ್ರೀವ್
গার্ড-চেম্বার,ಗಾರ್ಡ್-ಚೇಂಬರ್
গার্ড-চেম্বার,ಗಾರ್ಡ್-ಚೇಂಬರ್
গার্ড-চেম্বার,ಗಾರ್ಡ್-ಚೇಂಬರ್
গুপ্ত,ಗುಪ್ತರು
হ্যাজিওগ্রাফি,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
হ্যাজিওগ্রাফি,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
হ্যাজিওলজি,ಹ್ಯಾಜಿಯಾಲಜಿ
হ্যাজিওলজি,ಹ್ಯಾಜಿಯಾಲಜಿ
ব্যক্তিগত দর্শকদের হল,ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್
পাবলিক দর্শক হল,ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ
হ্যাচমেন্ট,ಹ್ಯಾಚ್ಮೆಂಟ್
বিধর্মী,ಹೀತೆನ್
বিধর্মী,ಹೀಥೆನ್
হিথেনিজম,ಹೀಥೆನಿಸಂ
হেগিরা (হেজেরা),ಹೆಗಿರಾ (ಹೆಜೆರಾ)
হেলেনবাদ,ಹೆಲೆನಿಸಂ
হেলট,ಹೆಲೋಟ್
হেরাল্ড্রি,ಹೆರಾಲ್ಡ್ರಿ
ঐতিহ্য,ಪರಂಪರೆ
হায়ারোগ্লিফিক রৈখিক অক্ষর,ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು
হায়ারোগ্লিফিক লিপি,ಚಿತ್ರಲಿಪಿ ಲಿಪಿ
উচ্চ গির্জা,ಹೈ ಚರ್ಚ್
উচ্চ ল্যান্ডার,ಹೈ ಲ್ಯಾಂಡರ್
হিন্দুধর্ম,ಹಿಂದೂ ಧರ್ಮ
ঐতিহাসিক,ಇತಿಹಾಸಕಾರ
ঐতিহাসিক,ಇತಿಹಾಸಕಾರ
ঐতিহাসিক বস্তুবাদ,ಐತಿಹಾಸಿಕ ಭೌತವಾದ
ঐতিহাসিক যুগ,ಐತಿಹಾಸಿಕ ಯುಗ
ঐতিহাসিক সীমান্ত,ಐತಿಹಾಸಿಕ ಗಡಿ
ইতিহাসবিদ,ಇತಿಹಾಸಕಾರ
ইতিহাসবিদ,ಇತಿಹಾಸಕಾರ
ইতিহাস রচনা,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ইতিহাস রচনা,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ইতিহাস,ಇತಿಹಾಸ
হিট্টাইট সাম্রাজ্য,ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ
পবিত্র জোট,ಪವಿತ್ರ ಮೈತ್ರಿ
পবিত্র শহর,ಪವಿತ್ರ ನಗರ
পবিত্র শহর,ಪವಿತ್ರ ನಗರ
পবিত্র ভূমি,ಪವಿತ್ರ ಭೂಮಿ
পবিত্র ভূমি,ಪವಿತ್ರ ಭೂಮಿ
পবিত্র লীগ,ಹೋಲಿ ಲೀಗ್
পবিত্র লীগ,ಹೋಲಿ ಲೀಗ್
পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য),ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ)
পবিত্র সাগর,ಪವಿತ್ರ ಸಮುದ್ರ
পবিত্র সাগর,ಪವಿತ್ರ ಸಮುದ್ರ
জেহাদ,ಪವಿತ್ರ ಯುದ್ಧ
জেহাদ,ಪವಿತ್ರ ಯುದ್ಧ
হোম সরকার,ಗೃಹ ಸರ್ಕಾರ
ঘরের রক্ষক,ಗೃಹರಕ್ಷಕ
স্বদেশ,ತಾಯ್ನಾಡು
স্বায়ত্তশাসন,ಗೃಹ ನಿಯಮ
স্বায়ত্তশাসন,ಹೋಮ್ ರೂಲ್
Horde,ತಂಡ
Horde,ತಂಡ
শত্রু দেশ,ಪ್ರತಿಕೂಲ ದೇಶ
প্রতিকূল ভূমি,ಪ್ರತಿಕೂಲ ಭೂಮಿ
গরম সাধনা,ಬಿಸಿ ಅನ್ವೇಷಣೆ
গৃহ,ಮನೆ
গৃহ,ಮನೆ
হাউস অফ কমন্স,ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್
হাউস অফ লর্ডস,ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್
হাউস অফ রিপ্রেজেন্টেটিভস,ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್
Huguenots,ಹುಗೆನೋಟ್ಸ್
মানবতাবাদ,ಮಾನವತಾವಾದ
মানবতাবাদী,ಮಾನವತಾವಾದಿ
শত ইয়েসের যুদ্ধ,ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್
হুংকার,ಹಂಕರ್
ইবাদত খানা (উপাসনা ঘর),ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ)
আইকনোক্লাস্ট,ಐಕಾನೊಕ್ಲಾಸ್ಟ್
মূর্তিপূজক,ವಿಗ್ರಹಾರಾಧಕ
ইলাহী যুগ,ಇಲಾಹಿ ಯುಗ
অবৈধ যুদ্ধ,ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ
আলোকিত পাণ্ডুলিপি,ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ
সচিত্র পাণ্ডুলিপি,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
সচিত্র পাণ্ডুলিপি,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
ইমাম (ইমাম),ಇಮಾಮ್ (ಇಮ್ಮಾಮ್)
ইমামতি,ಇಮಾಮತ್
ইমামতি,ಇಮಾಮತ್
ইমামবাড়া,ಇಮಾಂಬರಃ
ইম্পেরিয়াল,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ইম্পেরিয়াল সিটি,ಇಂಪೀರಿಯಲ್ ನಗರ
সাম্রাজ্যবাদ,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ইম্পেরিয়াল পছন্দ,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ
ইমপলিসি,ಅಸಮರ್ಥತೆ
প্রতারক,ವಂಚಕ
কারাবাস,ಸೆರೆವಾಸ
কারাবাস,ಸೆರೆವಾಸ
অনুপ্রবেশ,ಆಕ್ರಮಣ
অনুপ্রবেশকারী,ಆಕ್ರಮಣಕಾರ
স্বাধীনতা,ಸ್ವಾತಂತ್ರ್ಯ
স্বাধীনতা দিবস,ಸ್ವಾತಂತ್ರ್ಯ ದಿನ
স্বাধীনতা হল,ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ
ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়),ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್)
ইন্ডিয়ান হোম রুল লিগ,ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್
শিল্প বিপ্লব,ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ
কাফের,ನಾಸ್ತಿಕ
কাফের,ನಾಸ್ತಿಕ
অনুপ্রবেশ,ಒಳನುಸುಳುವಿಕೆ
অনুপ্রবেশকারী,ಒಳನುಸುಳುವವನು
তথ্যদাতা,ಮಾಹಿತಿದಾರ
তথ্যদাতা,ಮಾಹಿತಿದಾರ
তথ্যদাতা,ಮಾಹಿತಿದಾರ
তথ্যদাতা,ಮಾಹಿತಿದಾರ
প্রবেশ,ಪ್ರವೇಶ
প্রবেশ,ಪ್ರವೇಶ
প্রবেশ,ಪ್ರವೇಶ
বাসস্থান,ವಾಸಸ್ಥಾನ
বাসিন্দা,ನಿವಾಸಿ
উত্তরাধিকার,ಆನುವಂಶಿಕತೆ
উত্তরাধিকার,ಆನುವಂಶಿಕತೆ
উত্তরাধিকার,ಆನುವಂಶಿಕತೆ
শিলালিপি,ಶಾಸನ
চিহ্ন,ಲಾಂಛನ
যোগদানের যন্ত্র,ಪ್ರವೇಶದ ಉಪಕರಣ
সরকারের যন্ত্র,ಸರ್ಕಾರದ ಉಪಕರಣ
বিদ্রোহ (বিদ্রোহ),ದಂಗೆ (ದಂಗೆ)
বিদ্রোহী,ದಂಗೆಕೋರ
বিদ্রোহ,ದಂಗೆ
বিদ্রোহ,ದಂಗೆ
মিশ্রণ,ಏಕೀಕರಣ
রেকর্ডের অখণ্ডতা,ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ
রাজ্যের অখণ্ডতা,ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ
ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা),ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು)
