Malayalam,Kannada
ഡിജിറ്റൽ സൗകര്യം,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
ഡിജിറ്റൽ ഫിൽട്ടർ,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
ഡിജിറ്റൽ ലൈബ്രറി,ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ
ഡിജിറ്റൽ മോഡുലേഷൻ,ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಷನ್
"1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ","1. ಡಿಜಿಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2. ಡಿಜಿಟಲ್ ಮಾನಿಟರ್"
ഡിജിറ്റൽ ചിത്രം,ಡಿಜಿಟಲ್ ಚಿತ್ರ
"1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ","1. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್, 2. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್"
ഡിജിറ്റൽ സ്വിച്ച്,ಡಿಜಿಟಲ್ ಸ್ವಿಚ್
ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ,ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ
ഡിജിറ്റൈസേഷൻ,ಡಿಜಿಟಲೀಕರಣ
ഡിജിറ്റൈസേഷൻ,ಡಿಜಿಟಲೀಕರಣ
ഡിജിറ്റൈസർ,ಡಿಜಿಟೈಸರ್
ഡയോഡ്,ಡಯೋಡ್
പ്രഥമദൃഷ്ട്യാ,ಮೊದಲ ನೋಟ
നേരിട്ടുള്ള വിലാസം,ನೇರ ವಿಳಾಸ
നേരിട്ടുള്ള പരിവർത്തനം,ನೇರ ಪರಿವರ್ತನೆ
നേരിട്ടുള്ള സംയോജനം,ನೇರ ಜೋಡಣೆ
"1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)","1. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ, 2. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)"
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
നേരിട്ടുള്ള രീതി,ನೇರ ವಿಧಾನ
ദിശകൾ,ನಿರ್ದೇಶನಗಳು
ഡയറക്ടറി,ಡೈರೆಕ್ಟರಿ
"1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ","1. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್, 2. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್"
ഡയറക്ടറി സേവനം,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
സാധ്യമല്ല,ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
"1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ","1. ಸಂಪರ್ಕ ಕಡಿತ, 2. ಸಂಪರ್ಕ ಕಡಿತ"
"1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്","1. ಡಿಸ್ಕ್ರೀಟ್, 2. ಡಿಸ್ಕ್ರೀಟ್"
"1. ഡിസ്ക്, 2. ഡിസ്ക്","1. ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್"
"1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം","1. ಡಿಸ್ಕ್ ವಿಳಾಸ, 2. ಡಿಸ್ಕ್ ವಿಳಾಸ"
"1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ","1. ಡಿಸ್ಕ್ ಅರೇ, 2. ಡಿಸ್ಕ್ ಅರೇ"
"1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി","1. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ, 2. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ"
"1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്","1. ಡಿಸ್ಕ್ ಡ್ರೈವರ್, 2. ಡಿಸ್ಕ್ ಡ್ರೈವ್"
ഡിസ്ക് ഫയൽ,ಡಿಸ್ಕ್ ಫೈಲ್
"1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി","1. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 2. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 3. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 4. ಡಿಸ್ಕ್ ಮೆಮೊರಿ"
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS),ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DoS)
ഡിസ്ക് പാക്കേജ്,ಡಿಸ್ಕ್ ಪ್ಯಾಕೇಜ್
"1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ","1.ಚಕ್ರಿಕಾ ಸರ್ವರ್, 2.ಡಿಸ್ಕ್ ಸರ್ವರ್"
"1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം","1. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ, 2. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ"
ഡിസ്കെറ്റ്,ಡಿಸ್ಕೆಟ್
ഫയൽ പ്രദർശിപ്പിക്കുക,ಪ್ರದರ್ಶನ ಫೈಲ್
ചിത്രം പ്രദർശിപ്പിക്കുക,ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ
നിർമാർജനം,ವಿಲೇವಾರಿ
ദൂരം,ದೂರ
ദൂരം പ്രവർത്തനം,ದೂರ ಕಾರ್ಯ
വളച്ചൊടിക്കൽ,ಅಸ್ಪಷ್ಟತೆ
എത്തിച്ചു,ವಿತರಿಸಲಾಯಿತು
വിതരണം ചെയ്ത ഡാറ്റ,ವಿತರಿಸಿದ ಡೇಟಾ
വിതരണം ചെയ്ത സെർവർ,ವಿತರಿಸಿದ ಸರ್ವರ್
"1.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം, 2.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം","1.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್, 2.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್"
വിതരണക്കാരൻ,ವಿತರಕ
പ്രമാണം,ದಾಖಲೆ
പ്രമാണം അംഗീകൃത,ಡಾಕ್ಯುಮೆಂಟ್ ಮಾನ್ಯತೆ ಪಡೆದಿದೆ
"1. ഡോക്യുമെന്റ് വിൻഡോ, 2. ഡോക്യുമെന്റ് വിൻഡോ","1. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ, 2. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ"
പ്രമാണീകരണം,ದಸ್ತಾವೇಜನ್ನು
"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ","ಡೊಮೇನ್, ಡೊಮೇನ್"
ഡൊമെയ്ൻ നാമം,ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು
"1. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ, 2. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ","1. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್"
"താഴെ, താഴെ","ಕೆಳಗೆ, ಕೆಳಗೆ"
"1.അവലിങ്ക്, 2.ചതുരം","1.ಅವಲಿಂಕ್, 2.ಚದರ"
ഡൗൺലോഡ്,ಡೌನ್ಲೋಡ್
ഡൗൺലോഡ് സമയം,ಡೌನ್‌ಲೋಡ್ ಸಮಯ
ട്രാക്ഷൻ,ಎಳೆತ
DRAM (ഡൈനാമിക് റാം),DRAM (ಡೈನಾಮಿಕ್ RAM)
ഒഴുക്ക്,ಹರಿವು
ഡ്രൈവർ,ಚಾಲಕ
ഇലകൾ,ಎಲೆಗಳು
ഡ്രോപ്പ് ലിസ്റ്റ് ബോക്സ്,ಡ್ರಾಪ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್
ഡ്രം ഡ്രൈവ്,ಡ್ರಮ್ ಡ್ರೈವ್
"1.ഡ്രം പ്രിന്റർ, 2.ഡ്രം പ്രിന്റർ","1.ಡ್ರಮ್ ಪ್ರಿಂಟರ್, 2.ಡ್ರಮ್ ಪ್ರಿಂಟರ್"
"1. Im യൂണിറ്റ്, 2. ഡ്രം യൂണിറ്റ്","1. ಇಮ್ ಘಟಕ, 2. ಡ್ರಮ್ ಘಟಕ"
"1. ദ്വൈതത, 2. ദ്വി","1. ದ್ವಂದ್ವತೆ, 2. ದ್ವಿ"
ഇരട്ട സാന്ദ്രത,ಉಭಯ ಸಾಂದ್ರತೆ
"1. നിശബ്ദ വിലാസം, 2. വ്യാജ വിലാസം","1. ಮೌನ ವಿಳಾಸ, 2. ನಕಲಿ ವಿಳಾಸ"
തള്ളുക,ಡಂಪ್
ഇരട്ട സർക്യൂട്ട്,ಡಬಲ್ ಸರ್ಕ್ಯೂಟ್
നിയമവിധേയമാക്കൽ,ಕಾನೂನುಬದ್ಧಗೊಳಿಸುವಿಕೆ
കീ കീ,ಪ್ರಮುಖ ಕೀ
"1.D V D R./W, 2. ഡിവിഡി വായന, 3. എഴുത്ത്","1.ಡಿ ವಿ ಡಿ ಆರ್./ಡಬ್ಲ್ಯೂ, 2. ಡಿವಿಡಿ ಓದುವಿಕೆ, 3. ಬರವಣಿಗೆ"
ഡിവിഡി റോം,ಡಿವಿಡಿ ರಾಮ್
ചലനാത്മക നിർദ്ദേശം,ಡೈನಾಮಿಕ್ ಸೂಚನೆ
"1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി","1.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ, 2.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ"
"1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്","1. ಡೈನಾಮಿಕ್ಸ್, 2. ಡೈನಾಮಿಕ್ಸ್"
ഇ ബി സി ഡി ഐ സി,ಇ ಬಿ ಸಿ ಡಿ ಐ ಸಿ
ഇ-ബിസിനസ്,ಇ-ವ್ಯವಹಾರ
പ്രതിധ്വനി,ಪ್ರತಿಧ್ವನಿ
"1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്","1.ಇ-ಕಾಮರ್ಸ್, 2.ಇ-ಕಾಮರ್ಸ್"
എഡിറ്റിംഗ്,ಸಂಪಾದನೆ
എഡിറ്റർ,ಸಂಪಾದಕ
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ
ഇ ഇ പി റോം,ಇ ಇ ಪಿ ರೋಮ್
"1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം","1. ಅರ್ಥಪೂರ್ಣ ವಿಳಾಸ, 2. ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ"
അർത്ഥവത്തായ പ്രവർത്തന വിലാസം,ಅರ್ಥಪೂರ್ಣ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ
ഫലപ്രദമായ പ്രവർത്തനം,ಪರಿಣಾಮಕಾರಿ ಕ್ರಮ
ഫലപ്രദമായ യുഐഡി,ಪರಿಣಾಮಕಾರಿ UID
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯಾಚರಣೆ
ഒക്ടൽ ബൈറ്റ്,ಆಕ್ಟಲ್ ಬೈಟ್
"ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്","ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಲಿಕೆ, ಇ-ಕಲಿಕೆ"
തിരഞ്ഞെടുപ്പ് അൽഗോരിതം,ಚುನಾವಣಾ ಅಲ್ಗಾರಿದಮ್
ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ ಸೇವೆ (ಇ-ಮೇಲ್)
"1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ","1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟಿಂಗ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟರ್"
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ
ഇലക്ട്രോണിക്സ്,ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಎಕ್ಸಾಸ್ಟ್ ಸಿಸ್ಟಮ್ (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ವಿನಿಮಯ (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
ഇലക്ട്രോണിക് ബ്രോഷർ,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕರಪತ್ರ
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫಂಡ್ ಟ್ರಾನ್ಸ್ಫರ್ ಮೆಕ್ಯಾನಿಸಂ (EFTS)
"1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ","1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್"
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಟಣೆ
ഇലക്ട്രോണിക് സ്വിച്ച്,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್
"ഘടകം, ഘടകം","ಅಂಶ, ಅಂಶ"
ഇ-മെയിൽ,ಇ-ಮೇಲ್
"1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം","1. ಇಮೇಲ್ ವಿಳಾಸ, 2. ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲಿಂಗ್ ವಿಳಾಸ"
എംബഡഡ് സിസ്റ്റം,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
ഉൾച്ചേർക്കൽ,ಎಂಬೆಡಿಂಗ್
എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL),ಹೊರಸೂಸುವ ಕಪಲ್ಡ್ ಲಾಜಿಕ್ (ECL)
ശൂന്യമായ ഇടം,ಖಾಲಿ ಜಾಗ
"1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ","1. ಖಾಲಿ ಸರಪಳಿ, 2. ಖಾಲಿ ಸರಪಳಿ"
യന്ത്രവൽക്കരണം,ಯಾಂತ್ರೀಕರಣ
"1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ","1.ಕ್ಯಾಪ್ಸುಲೇಶನ್, 2.ಕ್ಯಾಪ್ಸುಲೇಶನ್"
ഡീകോഡർ,ಡಿಕೋಡರ್
എൻകോഡിംഗ്,ಎನ್ಕೋಡಿಂಗ್
"1. എൻകോഡർ, 2. കൊഡാക്ക്","1. ಎನ್‌ಕೋಡರ್, 2. ಕೊಡಾಕ್"
മറച്ച ഡാറ്റ,ಗುಪ್ತ ಡೇಟಾ
മറഞ്ഞിരിക്കുന്ന ഫയൽ സിസ്റ്റം,ಗುಪ್ತ ಫೈಲ್ ಸಿಸ್ಟಮ್
"1. എൻക്രിപ്ഷൻ, 2. കോഡിംഗ്, 3. എൻകോഡിംഗ്","1. ಎನ್‌ಕ್ರಿಪ್ಶನ್, 2. ಕೋಡಿಂಗ್, 3. ಎನ್‌ಕೋಡಿಂಗ್"
ബ്ലോക്ക് അവസാനം,ಬ್ಲಾಕ್ ಅಂತ್ಯ
ഫയൽ-അവസാനം,ಕಡತ-ಅಂತ್ಯ
ഉപയോക്താവ്,ಬಳಕೆದಾರ
നൽകുക,ನಮೂದಿಸಿ
എൻട്രി കീ,ಪ್ರವೇಶ ಕೀ
"1. ഉദ്യം സർവാർ, 2. ഉദ്യം സേവക്","1. ಉದ್ಯಮ ಸರ್ವರ್, 2. ಉದ್ಯಮ ಸೇವಕ"
എന്റർപ്രൈസ് സിസ്റ്റം,ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ
ശക്തി,ಶಕ್ತಿ
ശക്തി ബന്ധം,ಶಕ್ತಿ ಬಾಂಧವ್ಯ
പ്രവേശന സമയം,ಪ್ರವೇಶ ಸಮಯ
ഇൻപുട്ട് വേരിയബിൾ,ಇನ್ಪುಟ್ ವೇರಿಯಬಲ್
എണ്ണാവുന്ന,ಎಣಿಸಬಹುದಾದ
പരിസ്ഥിതി,ಪರಿಸರ
"1.യുഗം, 2. യുഗം, 3. നിർദ്ദേശ നിമിഷം","1.ಯುಗ, 2. ಯುಗ, 3. ಸೂಚನೆಯ ಕ್ಷಣ"
EPRAM (ഫിനാൻസ് പ്രോഗ്രാമബിൾ റീഡ്-ഓൺലി മെമ്മറി),EPRAM (ಹಣಕಾಸು ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಓದಲು-ಮಾತ್ರ ಮೆಮೊರಿ)
എപ്സിലോൺ കൺസ്ട്രക്റ്റർ,ಎಪ್ಸಿಲಾನ್ ಸಂಕೋಚಕ
സമനില,ಈಕ್ವಲೈಜರ್
ഉപകരണങ്ങൾ,ಉಪಕರಣ
തുല്യതാ ക്ലാസ്,ಸಮಾನತೆಯ ವರ್ಗ
തുല്യമായ ബന്ധം,ಸಮಾನ ಸಂಬಂಧ
"1. വംശനാശം, 2. ഉന്മൂലനം","1. ಅಳಿವು, 2. ನಿರ್ಮೂಲನೆ"
പിശക് തിരുത്തൽ കോഡ്,ದೋಷ ತಿದ್ದುಪಡಿ ಕೋಡ್
തെറ്റ് തിരുത്തൽ,ದೋಷ ತಿದ್ದುಪಡಿ
പിശക് കണ്ടെത്തൽ,ದೋಷ ಪತ್ತೆ
പിശക് കൈകാര്യം ചെയ്യൽ,ದೋಷ ನಿರ್ವಹಣೆ
പിശക് സന്ദേശം,ತಪ್ಪು ಸಂದೇಶ
പിശക് നിരക്ക്,ದೋಷ ದರ
പിശക് വീണ്ടെടുക്കൽ,ದೋಷ ಚೇತರಿಕೆ
പിശക് പേര്,ದೋಷ ಹೆಸರು
രക്ഷപ്പെടൽ ചിഹ്നം,ಪಾರು ಚಿಹ್ನೆ
ഇഥർനെറ്റ്,ಈಥರ್ನೆಟ್
സംഭവം,ಈವೆಂಟ್
ഇവന്റ് ചെയിൻ,ಈವೆಂಟ್ ಸರಣಿ
ഇവന്റ് നിയന്ത്രണം,ಈವೆಂಟ್ ನಿಯಂತ್ರಣ
ഇവന്റ് കൗണ്ടർ,ಈವೆಂಟ್ ಕೌಂಟರ್
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
എക്സ്ചേഞ്ച് ഡിസ്ക് സംഭരണം,ವಿನಿಮಯ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
ഒഴിവാക്കൽ,ಹೊರಗಿಡುವಿಕೆ
എക്സ്ക്ലൂസീവ് കൂടാതെ (x അല്ലെങ്കിൽ),ವಿಶೇಷ ಮತ್ತು (x ಅಥವಾ)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ
നിർവ്വഹണ പ്രസ്താവന,ಮರಣದಂಡನೆ ಹೇಳಿಕೆ
തിരഞ്ഞെടുത്ത തിരയൽ,ಆಯ್ದ ಹುಡುಕಾಟ
നിലവിലുള്ള,ಅಸ್ತಿತ್ವದಲ್ಲಿರುವ
ഇഷ്യൂ,ಸಮಸ್ಯೆ
വിദഗ്ധ സംവിധാനം,ತಜ್ಞ ವ್ಯವಸ್ಥೆ
"1. എക്സ്പ്രഷൻ, 2. ആവിഷ്കാരം","1. ಅಭಿವ್ಯಕ್ತಿ, 2. ಅಭಿವ್ಯಕ್ತಿ"
വിപുലീകരിച്ച ഗ്രാഫിക്കൽ മാട്രിക്സ് (x g a),ವಿಸ್ತೃತ ಗ್ರಾಫಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (x g a)
വിപുലീകരിച്ച വ്യാവസായിക മാനദണ്ഡങ്ങൾ (EIS),ವಿಸ್ತೃತ ಕೈಗಾರಿಕಾ ಮಾನದಂಡಗಳು (EIS)
ഓവർലോഡഡ് മെഷീൻ,ಓವರ್ಲೋಡ್ ಯಂತ್ರ
വിപുലീകരിച്ച മെമ്മറി,ವಿಸ್ತೃತ ಸ್ಮರಣೆ
"1. എക്സ്റ്റൻഡഡ് പ്രിസിഷൻ, 2. എക്സ്റ്റൻഡഡ് കൃത്യത","1. ವಿಸ್ತೃತ ನಿಖರತೆ, 2. ವಿಸ್ತೃತ ನಿಖರತೆ"
"1.എക്സ്റ്റെൻഡഡ് സോർട്ടിംഗ്, 2.എക്സ്റ്റെൻഡഡ് സെപ്പറേഷൻ","1.ವಿಸ್ತರಿತ ವಿಂಗಡಣೆ, 2.ವಿಸ್ತರಿತ ಪ್ರತ್ಯೇಕತೆ"
സഹായത്തിനായി വിളിക്കുക,ಕರೆ ಮಾಡಿ
ബാഹ്യ പിശക്,ಬಾಹ್ಯ ದೋಷ
ബാഹ്യ പ്രവർത്തനം,ಬಾಹ್ಯ ಕಾರ್ಯ
ബാഹ്യ തടസ്സം,ಬಾಹ್ಯ ಅಡಚಣೆ
"1. ബാഹ്യ മെമ്മറി, 2. ബാഹ്യ മെമ്മറി","1.ಬಾಹ್ಯ ಸ್ಮರಣೆ, 2.ಬಾಹ್ಯ ಸ್ಮರಣೆ"
ബാഹ്യ മെമ്മറി,ಬಾಹ್ಯ ಸ್ಮರಣೆ
ബാഹ്യ മോഡം,ಬಾಹ್ಯ ಮೋಡೆಮ್
ബാഹ്യ റഫറൻസ്,ಬಾಹ್ಯ ಉಲ್ಲೇಖ
ബാഹ്യ തിരയൽ,ಬಾಹ್ಯ ಹುಡುಕಾಟ
ബാഹ്യ സംഭരണ ഉപകരണം,ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ
വേർതിരിച്ചെടുക്കൽ,ಹೊರತೆಗೆಯುವಿಕೆ
എക്സ്ട്രാപോളേഷൻ,ಹೊರತೆಗೆಯುವಿಕೆ
പാനൽ പ്രതീക പ്രിന്റർ,ಫಲಕ ಅಕ್ಷರ ಮುದ್ರಕ
പരാജയപ്പെടാത്ത പ്രവർത്തനം,ವೈಫಲ್ಯ-ಸುರಕ್ಷತಾ ಕಾರ್ಯಾಚರಣೆ
പരാജയതോത്,ವಿಫಲತೆಯ ದರ
പരാജയം ഡിസ്ചാർജ്,ವೈಫಲ್ಯ ವಿಸರ್ಜನೆ
തെറ്റായ കോഡ്,ತಪ್ಪು ಕೋಡ್
തെറ്റായ പിശക്,ತಪ್ಪು ದೋಷ
"1.നിക്ഷേപം, 2.നിക്ഷേപ പോയിന്റുകൾ","1.ಹೂಡಿಕೆ, 2.ಹೂಡಿಕೆ ಅಂಕಗಳು"
"1. ലക്കം, 2. ലക്കം നമ്പർ","1. ಸಂಚಿಕೆ, 2. ಸಂಚಿಕೆ ಸಂಖ್ಯೆ"
"1. റെപ്ലിക്കേഷൻ I/O ഉപകരണം, 2. റെപ്ലിക്ക ഇൻപുട്ട് ഉപകരണം/ഔട്ട്‌പുട്ട്","1. ರೆಪ್ಲಿಕೇಶನ್ I/O ಸಾಧನ, 2. ಪ್ರತಿಕೃತಿ ಇನ್‌ಪುಟ್ ಸಾಧನ/ಔಟ್‌ಪುಟ್"
ദ്രുത ഫോർയർ ട്രാൻസ്ഫർ,ಕ್ಷಿಪ್ರ ಫೋರ್ಯರ್ ವರ್ಗಾವಣೆ
മാരകമായ തെറ്റ്,ಗಂಭೀರವಾದ ತಪ್ಪು
തെറ്റ് കണ്ടെത്തൽ,ದೋಷ ಪತ್ತೆ
തെറ്റ് രോഗനിർണയം,ದೋಷ ರೋಗನಿರ್ಣಯ
തെറ്റ് സഹിഷ്ണുത,ದೋಷಸಹಿಷ್ಣುತೆ
ഫാക്സ്,ಫ್ಯಾಕ್ಸ್
ഫാക്സ് സന്ദേശം,ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ
എഫ് ഡിസി,ಎಫ್ ಡಿಸಿ
ലക്ഷണം കണ്ടുപിടിക്കൽ,ರೋಗಲಕ್ಷಣ ಪತ್ತೆ
ചക്രം നിറയ്ക്കുക,ತುಂಬುವ ಚಕ್ರ
പുനർനിക്ഷേപം,ಮರುಹೂಡಿಕೆ
"1.വിതരണക്കാരൻ, 2. പോഷകാഹാരം, 3. തീറ്റ","1. ಪೂರೈಕೆದಾರ, 2. ಪೋಷಣೆ, 3. ಫೀಡರ್"
ഏതെങ്കിലും,ಯಾವುದೇ
ഫിബൊനാച്ചിയുടെ കണ്ടെത്തൽ,ಫಿಬೊನಾಕಿ ಅನ್ವೇಷಣೆ
ഫിബൊനാച്ചി സീക്വൻസ്,ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ
ഫിബൊനാച്ചി സീരീസ്,ಫಿಬೊನಾಕಿ ಸರಣಿ
ഫൈബർ ഒപ്റ്റിക്സ്,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
ഫിഡോ കെണി,ಫಿಡೋ ಬಲೆ
പ്രദേശം,ಪ್ರದೇಶ
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടർ,ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
"1. ഫയൽ, 2. ഫയൽ","1. ಫೈಲ್, 2. ಕಡತ"
ഫയൽ ആക്സസ് രീതി,ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ
ഫയൽ അലോക്കേഷൻ പട്ടിക,ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ
ഫയൽ കംപ്രഷൻ,ಫೈಲ್ ಕಂಪ್ರೆಷನ್
ഫയൽ പകർത്തൽ,ಫೈಲ್ ನಕಲು
