Odiya,Marathi
ଏଲିପ୍ସଡ୍ ଷ୍ଟ୍ରିପ୍ |,लंबवर्तुळ पट्टी
ଏଲିପସାଇଡାଲ୍ ଗଣ୍ଠି |,लंबवर्तुळाकार संयुक्त
ବିସ୍ତାରିତ ହୃଦୟ |,वाढविलेले हृदय
Entelgation funtor,वाढीचा घटक
ଏଲଫିଡିୟମ୍,एल्फिडियम
ବିଲୋପ,निर्लज्ज
ସ army ଖ,Emarginate
ଇମାସକ୍ରଲେସନ,Emasculation
ଭ୍ରୁଣ ସଂସ୍କୃତି |,गर्भ संस्कृती
ଭ୍ରୁଣ ବିକାଶ,गर्भ विकास
ଭ୍ରୁଣ ଉଦ୍ଧାର,गर्भ बचाव
ଭ୍ରୁଣ,गर्भ
ଭ୍ରୁଣ ଥଳ,गर्भ सॅक
ଭ୍ରୁଣଗ୍ରସ୍ତ ଅନୁସନ୍ଧାନ |,भ्रूण संशोधन
ଭ୍ରୁଣବିଶ୍ୱାସ,गर्भशास्त्र
ଭ୍ରୁଣିକ୍ ବ୍ଲାଷ୍ଟୋପୋର |,भ्रूण ब्लास्टोपोर
ଭ୍ରୁଣିକ ବିକାଶ |,भ्रूण विकास
ଭ୍ରୁଣିକ ମୃତ୍ୟୁହାର,भ्रूण मृत्यू
ଜରୁରୀ ହାଇଡ୍ରୋଫାଇଟ୍ |,उदयोन्मुख हायड्रोफाइट
ସ୍ଥାନାନ୍ତରଣ,इमिग्रेशन
ଏମିଲିଆ ସୋନକିଫୋଲୋଲ୍ |,इमिलिया सोनचिफोलिया
ଭାବପ୍ରବଣ ଅଶାନ୍ତିକତା |,भावनिक अशांतता
ଏମୋପ୍ରାସିଆ |,Empetraceae
ଏମ୍ପିଶିମା,एम्फिसीमा
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,अनुभवजन्य सूत्र
ନିମନ୍,इमू
ଏମୁଲିସିୟା,इमल्सिफाइंग
ଏନାମିମା |,Enaima
ଏନେଲ,मुलामा चढवणे
ଏନକୋଡେଡ୍ ଏନଜାଇମ୍ |,एन्कोड एंजाइम
ଏନସାଇକେଷ୍ଟେସନ୍,एन्किस्टेशन
ଶେଷ କାନ୍ଥ,शेवटची भिंत
ଶେଷରେ,चिंताजनक
ଉଣ୍ଡେମିକ୍ |,स्थानिक
Endemition,एन्डेमिझम
ଏଣ୍ଡ୍ରୋଗୋନିକ୍ ପ୍ରତିକ୍ରିୟା |,एन्डर्गोनिक प्रतिक्रिया
ଏଥନିଅର୍ପ,एंडोकार्प
ଏଣ୍ଡୋ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |,अंतःस्रावी प्रणाली
ଏଣ୍ଡୋସିଟିଟୋସିସ୍ |,एंडोसाइटोसिस
ଏଣ୍ଡୋଡର୍ମ,एंडोडर्म
Vollylimh,एंडोलिम्फ
ଏଣ୍ଡୋମେଟ୍ରମ୍,एंडोमेट्रियम
ଏଣ୍ଡୋମାଇକୋରିନିଜିଜ୍ |,एंडोमायकोरिझा
ଏଣ୍ଡୋନ୍ୟୁଜ୍ ସ୍ୱୀକୃତି ସ୍ଥାନ |,एंडोन्यूक्लीझ रिकग्निशन साइट
ଏଣ୍ଡୋ ପାକକ୍ଷୀ ରେଟିକୁଲମ୍ |,ईंडोप्लास्मिक रेटिक्युलम
ଇଣ୍ଡୋସ୍କୋପ୍,एंडोस्कोप
ଇଣ୍ଡୋସ୍କୋପି,एंडोस्कोपी
ଏଣ୍ଡୋସ୍କେଲନ୍ |,एंडोस्केलेटन
ଇଣ୍ଡୋସୋମ୍,एंडोसोम
ଏଣ୍ଡୋରମ୍,एंडोस्पर्म
ଏଣ୍ଡୋପର୍ମିକ୍ |,एंडोस्पर्मिक
ଏଣ୍ଡୋଥେଲିଆଲ୍ ଲାଇନ୍ |,एंडोथेलियल अस्तर
ଏଣ୍ଡୋଥେଲିୟମ୍,एंडोथेलियम
ଏଣ୍ଡୋଥର୍ମ (ଇୁମୋୟୋଥରମ୍),एंडोथर्म (ईओमोईथर्म)
ଏଣ୍ଡୋଥର୍ମିକ୍,एंडोथर्मिक
ଏଣ୍ଡୋଥର୍ମିକ୍,एंडोथर्मिक
ଇଣ୍ଡୋଟୋକ୍ସିନ୍,एंडोटॉक्सिन
ଶେଷ ଥଳି,शेवटची थैली
ଏଣ୍ଡୋ ପାକ୍ସିକ୍ |,एंडोप्लाज्मिक
ସୁଗନ୍ଧିତ ସିଷ୍ଟମ୍ |,एंड्रोक्राइन सिस्टम
ଶକ୍ତି ଆସ୍ମିଲେଟେଡ୍ |,उर्जा आत्मसात केली
ଏନର୍ଜି ଫ୍ଲୋ ମଡେଲ୍ |,उर्जा प्रवाह मॉडेल
ଶକ୍ତି ବୃକ୍ଷରୋପଣ,उर्जा वृक्षारोपण
ଶକ୍ତି ବୃକ୍ଷରୋପଣ,उर्जा वृक्षारोपण
ଶକ୍ତି ଉତ୍ସ |,ऊर्जा स्रोत
ଇଞ୍ଜିନିୟରିଂ,अभियांत्रिकी
ଏଣ୍ଟମାଓବା HistorOLYTICA |,एंटामोबा हिस्टोलिटिका
ଏଣ୍ଟେରୋବିୟସ୍ |,एंटरोबियस
ENTOROCETETETETTETE |,एन्टरोसाइट
ଏଣ୍ଟର୍ଦନ୍ |,एंटरॉन
ସମ୍ପତ୍ତି |,एन्थॅल्पी
ଏଣ୍ଟୋମୋଫିଲୋସସ୍,एंटोमोफिलस
Entomofly,एंटोमोफिली
ଏଣ୍ଟ୍ରପି |,एन्ट्रोपी
ପରିବେଶ,वातावरण
ପରିବେଶ ଅବସ୍ଥା |,पर्यावरणीय स्थिती
ପରିବେଶ ନ ics ତିକତା |,पर्यावरणीय नीतिशास्त्र
ପରିବେଶ ଫ୍ୟାକ୍ଟର୍ |,पर्यावरणीय घटक
ପରିବେଶ ପ୍ରଭାବ,पर्यावरणीय प्रभाव
ପରିବେଶ ପରିଚାଳନା,पर्यावरण व्यवस्थापनासाठी
ପରିବେଶ ଯୋଜନା ଏବଂ ସମନ୍ୱୟ |,पर्यावरणीय नियोजन आणि समन्वय
ପରିବେଶ ପ୍ରତିରୋଧ,पर्यावरणीय प्रतिकार
ଏନଜେଟିକ୍ ବିଷୟବସ୍ତୁ |,एंजाइमॅटिक सामग्री
ଏନଜାଇମ୍,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
ଏନଜାଇମ୍ ସିଷ୍ଟମ୍ |,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य प्रणाली
ଏନଜାଇମ୍-ଲିଙ୍କ୍ ହୋଇଛି |,एंजाइम-लिंक्ड
ଇକନ୍,इओसिन
ଇଓସିନୋଫିଲ୍ |,इओसिनोफिल
ଇଫେଡ୍ରା,एफेड्रा
ଇଫେମେରାଲ୍ ବାର୍ଷିକ b ଷଧ |,इफेमेरल वार्षिक औषधी वनस्पती
ଇଫେମେରାଲ୍,इफेमेरल
Epralalix,इपिकलीक्स
Pickarp,एपिकार्प
ଏପିଡିରାଲ୍ ସେଲ୍ |,एपिडर्मल सेल
ଏପିଡର୍ମିସ୍ |,एपिडर्मिस
ଏପିଡର୍ମୋଫିଲେଟନ୍ |,एपिडर्मोफिटन
EPidIdyMIis,एपिडिडिमिस
Epigyeye,एपिगीने
ଏପିସିୟିନସ୍ |,एपिगिनस
ଅପସ୍ମାର,अपस्मार
ଏପିଲିମିନ୍,एपिलीमनीन
Epimorphotoss,एपिमॉर्फोसिस
ଏପିନେଫ୍ରାଇନ୍,एपिनेफ्रिन
ଏଗିନେରିୟମ୍,एपिन्यूरियम
ଏପିପଟାଲସ୍,एपिपेटलस
ଏପିଫାଇଡିସ୍,एपिफिसिस
EpipheeTee,एपिफाइट
ଏପିସୋଡିକ୍ ଡିପ୍ରେସନ୍ |,एपिसोडिक औदासिन्य
ଏପିଷ୍ଟାଟିସ୍,एपिस्टेसिस
ଏପିଷ୍ଟାଟିସ୍,एपिस्टेसिस
ଏପୋହେଲିଆଲ୍ ଟିସୁ |,उपकला ऊतक
ଇପୋକ୍,युग
ଆକ୍ଲୋପ୍ସ୍କିଅମ୍ ଫିସେନୋ |,एपुलोप्सियम फिशसोनी
ଇକ୍ୟୁଏଟୋରିଆଲ୍ ପ୍ଲେଟ୍ |,विषुववृत्त प्लेट
ସନ୍ତୁଳନ,समतोल
ସନ୍ତୁଳନ ସ୍ଥିତିରେ |,समतोल गाळ
ସମନ୍ୱୟ |,इक्विसेटम
ଇକ୍ୟୁସ୍ |,इक्वस
ଯୁଗ,युग
Ergerterol,एर्गोस्टेरॉल
Erricles,एरीकल्स
କ୍ଷୟ,इरोशन
ଏରୋକିକ୍ ଏସିଡ୍ |,इर्यूसीक acid सिड
ଏରିଥ୍ରିନା |,एरिथ्रिना
ଏରିଥ୍ରୋସିଟ୍ (rbc),एरिथ्रोसाइट (आरबीसी)
Erythroycyicatic,एरिथ्रोसाइटिक
ଏରେଥ୍ରୋପୋଟିକ୍ ଫ୍ୟାକ୍ଟର୍ |,एरिथ्रोपोएटिक फॅक्टर
ଏରେଥ୍ରୋପିଏଏଟ୍ |,एरिथ्रोपोएटिन
ଏରେରସ୍ରୋକ୍ସଲମ୍ କୋକ୍ |,एरिथ्रोक्झिलम कोका
ଇଚେଲିୟା କୋଲି |,एशेरिचिया कोली
ଅତ୍ୟାବଶ୍ୟକ ତେଲ |,अत्यावश्यक तेल
ଏଷ୍ଟର୍ ବଣ୍ଡ |,एस्टर बॉन्ड
ଇଷ୍ଟ୍ରନ୍,इस्ट्रोजेन
Estrogen ସ୍ଥାନାନ୍ତର ଥେରାପି |,एस्ट्रोजेन रिप्लेसमेंट थेरपी
ପୂର୍ବ,मोह
ଇଭେରିଓ,इटेरिओ
ଇଥାନଲ |,इथेनॉल
ଇଥର,इथर
ଇଥଡିୟମ୍ ବ୍ରୋମାଇଡ୍ |,एथिडियम ब्रोमाइड
ଇଟୋଲୋଜି |,नीतिशास्त्र
ଇଟୋଲୋଜି |,नीतिशास्त्र
ନୀତ,इथिलीन
Ethylmetane sulffotate |,इथिलमेथेन सल्फोनोनेट
ଇଥିଓପିଏମ |,Etiolation
Ubacteria,युबॅक्टेरिया
Eduacteria କକ୍ଷ,युबॅक्टेरिया सेल
ଇକ୍ରୋମେଟିନ୍ |,Euchromatin
ଇଗଲେନା |,युगलेना
Ugleleoid,युग्लेनॉइड
ଇକାରିଓଟ୍ (ଇକାରିଓଟ୍),युकेरिओट (युकेरिओट)
ଇଉକାରିଆଟିକ୍ ସେଲ୍ |,युकेरियोटिक सेल
ଇଉକୁଟିଓଟିକ୍ ପ୍ରଜାତିଗୁଡିକ |,युकेरियोटिक प्रजाती
ଏରେଟିଜୋଆ,इमेटाझोआ
ଇମିଟୋସିସ୍ |,Eumitosis
ଏନୁକୋଏଡାଇଜିମ୍ |,युनुचॉइडिझम
దଅପ୍ ଗୟ।,युपागुरस
ଇଉଫୋରିୟା,युफोर्बिया
ଇଉଫୋର୍ବେସିଆ |,युफोर्बियासी
Euuloptecella,Euplectella
ଏରିଅହଲାଇନ୍ |,Euryhaline
ଇଭୁରାଥର୍ମାଲ୍ |,Eurythermal
ଇସଲୋଙ୍ଗିଆ,युसुंगिया
ଇଷ୍ଟାଚିଆନ୍ ଟ୍ୟୁବ୍ |,युस्टाचियन ट्यूब
ଇଉଟ୍ରୋଫିକ୍ ଜଳ ଶରୀର |,युट्रोफिक वॉटर बॉडी
ଅଥ୍ରୋପତାନ,Eutrophication
ଅଥ୍ରୋପତାନ,Eutrophication
ସ୍ଥାନାନ୍ତରିତ ହେଲା |,बाहेर काढले
ମୂଲ୍ୟାଙ୍କନ,मूल्यांकन केले
ବାଷ୍ପୀକରଣ |,बाष्पीभवन
ସନ୍ଧ୍ୟା ପ୍ରାଥମିକତା,संध्याकाळी प्रिमरोस
ଏଭରଗ୍ରୀନ୍ ଟ୍ରପିକାଲ୍ ବର୍ଷା ଜଙ୍ଗଲ |,सदाहरित उष्णकटिबंधीय पाऊस
ବିବର୍ତ୍ତନ,उत्क्रांती
ଜୀବନର ବିବର୍ତ୍ତନ |,जीवनाची उत्क्रांती
ବିବର୍ତ୍ତନ ଏଜେଣ୍ଟ |,उत्क्रांती एजंट
ବିକାଶୀୟ ଜୀବବିଜ୍ଞାନ |,उत्क्रांती जीवशास्त्र
ବିବର୍ତ୍ତନ ପ୍ରକ୍ରିୟା |,उत्क्रांती प्रक्रिया
ବିବର୍ତ୍ତନ କ୍ରମ |,उत्क्रांती क्रम
ବିବର୍ତ୍ତନ ପ୍ରଜାତିଗୁଡିକ |,उत्क्रांती प्रजाती
ବିବର୍ତ୍ତନ ଟ୍ୟାକ୍ସୋନୋମିଷ୍ଟ |,उत्क्रांती वर्गीकरणवादी
ବିବର୍ତ୍ତନ ଧାରା,उत्क्रांतीचा ट्रेंड
Exalbuminus,एक्झालबुमिनस
ଅତ୍ୟଧିକ ଅଭିବୃଦ୍ଧି |,जास्त वाढ
ଅତ୍ୟଧିକ ଶୋଇବା |,जास्त झोप
ଉତ୍ତେଜନା,उत्तेजन
ନିର୍ଧାରଣ,विसर्जन
ନିର୍ଗମନ ଯ ital ନାଙ୍ଗ ନଳୀ |,मलमूत्र जननेंद्रिय नलिका
ନିର୍ଗମନ ଲାକ୍ଟାଇଫ୍ରସ୍ ନଳୀ |,मलमूत्र लैक्टिफेरस नलिका
ନିର୍ଗମନ ଘୋର |,मलमूत्र छिद्र
ନିର୍ଗମନ ଟୁବୁଲ୍ |,मलमूत्र ट्यूब्यूल
ବିସ୍ତାରିତ ପ୍ରତିକ୍ରିୟା |,एक्सरगोनिक प्रतिक्रिया
ନିଷ୍କ୍ରିୟ ଉତ୍ସଗୁଡ଼ିକ |,थकवणारा संसाधने
ଏକ୍ସୋବିୟଲୋଜି |,एक्झोबायोलॉजी
ବିସୋସୋଟ୍ସ୍ |,एक्सोकोएटस
ଏକ୍ସ୍ରିନସ୍ ଗ୍ରନ୍ଥି |,एक्सोक्राइन ग्रंथी
ପୂର୍ବପୋଟିଟୋସିସ୍ |,एक्सोसाइटोसिस
ExOgoger,एक्झोजेनस
Exogenges band,एक्झोजेनस नवोदित
ExonouCeause,एक्झोन्यूक्लीझ
ଏକ୍ସପ୍ରେସାଇଟ୍ |,एक्झोप्रासाइट
ଏକ୍ସପ୍ଲାସ୍,एक्झोप्लाझम
ଏକ୍ସପେଲଟନ୍ |,एक्सोस्केलेटन
ବିଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |,विदेशी प्रजाती
ବିସ୍ତାର,विस्तार
ପରୀକ୍ଷଣ |,प्रयोग
ବ୍ୟାଖ୍ୟା କର,स्पष्टीकरणकर्ता
ତ୍ୱରିତ ଭାବରେ |,वेगाने
ପ୍ରକାଶିତ କ୍ରମ ଟ୍ୟାଗ୍ (ESI),व्यक्त केलेला अनुक्रम टॅग (ईएसटी)
ବିସ୍ତାରିତତା |,विस्तारितता
ବାହ୍ୟ କାନ |,बाह्य कान
ବାହ୍ୟ ଫର୍ଟିଲାଇଜେସନ୍ |,बाह्य गर्भधारणा
ବାହ୍ୟ ଉତ୍ସାହ |,बाह्य उत्तेजन
ବିଲୁପ୍ତ,नामशेष
ପ୍ରଜାତିର ବିଲୁପ୍ତ |,प्रजाती नष्ट होणे
ଅତିରିକ୍ତ ପେଟର ଟେଷ୍ଟସ୍ |,अतिरिक्त-ओटीपोटात टेस्ट्स
ଅତିରିକ୍ତ ହଜୁରୀ |,एक्स्ट्रासेल्युलर पचन
ଅତିରିକ୍ତ ତରଳ |,एक्स्ट्रासेल्युलर फ्लुइड
ଅତିରିକ୍ତ ପଦାର୍ଥ,बाह्य सेल्युलर सामग्री
ଏକ୍ସଟ୍ରାସେଲୁଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,एक्स्ट्रासेल्युलर मॅट्रिक्स
ନିଷ୍କାସନ,उतारा
ଏକ୍ସଟ୍ରେମ୍ବ୍ରୋନିକ୍ ମେମ୍ବ୍ରେନ୍ |,एक्स्ट्रिमब्रोनिक झिल्ली
ଅତିରିକ୍ତ ମୂଳ ଉତ୍ପତ୍ତି |,बाह्य मूळ मूळ
ଅତ୍ୟଧିକ ମରୁଭୂମି,अत्यंत वाळवंट
ଏକ୍ସଟ୍ରିନିନିକ୍ ପ୍ରୋଟିନ୍ |,बाह्य प्रथिने
ଅତିରିକ୍ତତା,बाह्य
ବହିଷ୍କୃତ,एक्सट्रॉर्स
(ଗୁମି) ପଦାର୍ଥକୁ ଉତ୍ସାହିତ କରିବା |,एक्झुडींग (चिकट) पदार्थ
ଆଖି ପ୍ରଦାହ,डोळ्याची जळजळ
ଆଖି ଲେନ୍ସ,डोळा लेन्स
ଆଖି ଖଣ୍ଡ,डोळा तुकडा
ଆଖିପତା |,पापणी
ନିର୍ଗମନ ଟୁବୁଲ୍ |,मलमूत्र ट्यूब्यूल
ଫାବୀସିୟା |,फॅबेसी
Fabaceations,फॅबॅसियस
ଫେନ୍ସ,पैलू
ମୁଖ ହାଡ |,चेहर्याचा हाडे
ବିସ୍ତାରିତ ବିସ୍ତାର |,सुलभीकृत प्रसारण
ଅଧ୍ୟାପକ ପରଜୀବୀ |,शिक्षक परजीवी
ଫେକାଲ୍ ବିଷୟ |,मलमपट्टी पदार्थ
ଫେକାଲ୍ ପେଲେଟ |,Feacal PELLET
ଫାଲକନ୍,फाल्कन
ଫାଲ୍ପିଆନ୍ ଟ୍ୟୁବ୍ |,अंड नलिका
ମିଥ୍ୟା ଫଳ,खोटे फळ
ମିଥ୍ୟା ସେପ୍ଟମ୍ |,खोटे सेप्टम
ପରିବାର,कुटुंब
Fancia,फॅसिआ
ଫାସିକିକଲ୍ |,फासिकल
ଫାସିକୁଲାର୍ |,फॅस्युलर
ଫାସିକୁଲ୍ୟୁଲ୍ |,फॅसिक्यूल
FaChiola,फासीओला
ଚର୍ବି ଦ୍ରବୀଭୂତ ଭିଟାମିନ୍ |,चरबी विद्रव्य व्हिटॅमिन
ଫ୍ୟାଟି ଏସିଡ୍ |,फॅटी acid सिड
ତ୍ରୁଟିପୂର୍ଣ୍ଣ କପି |,सदोष प्रत
ଫାଉନା,प्राणी
ଅନୁକୂଳ ପରିବେଶ ଅବସ୍ଥା |,अनुकूल पर्यावरणीय स्थिती
ପର,पंख
ପଶୁ ତାରକା,फेदर स्टार
ଫେୟାରୀ କଳଙ୍କିତ |,फीथरी कलंक
ମତାମତ,अभिप्राय
ମତାମତ ପ୍ରତିବନ୍ଧକ |,अभिप्राय प्रतिबंध
ମତାମତ ମେକାନିଜିମ୍ |,अभिप्राय यंत्रणा
ଖାଇବାକୁ,आहार
ଫିଲର୍,फीलर
ଫେଲିସ୍,फेलिस
ନାରୀ କୋଣ |,मादी शंकू
ମହିଳା ପ୍ରଣୀତ,मादी प्रोन्यूक्लियस
ଫେମୁର |,फेमर
ମୁଖ,किण्वन
ଫର୍ନ,फर्न
ଫେଡର୍କ୍ସିନ୍ |,फेरेडॉक्सिन
ଉର୍ବର ହାଇବ୍ରିଡ୍ |,सुपीक संकरित
ଉର୍ବର,सुपीक
ଉର୍ବର,सुपीक
ଉର୍ବର,सुपीक
ଫର୍ଟିଲିନ୍ |,फर्टिलिन
ପ୍ରଜନନ,सुपीकता
ପ୍ରଜନନ,सुपीकता
ଫର୍ଟିଲାଇଜେସନ୍,फर्टिलायझेशन
ଫର୍ଟିଲାଇଜେସନ୍,फर्टिलायझेशन
ସାର,खत
ଫିରବିଲ୍ସନ୍ |,फायब्रिलेशन
ଫାଇବ୍ରୋବ୍ଲାଷ୍ଟ ଅଭିବୃଦ୍ଧି ଫ୍ୟାକ୍ଟର୍ (FGFS),फायब्रोब्लास्ट ग्रोथ फॅक्टर (एफजीएफएस)
ଫାଇବ୍ରୋବ୍ଲାଷ୍ଟ |,फायब्रोब्लास्ट
ଫାଇବ୍ରୋକ୍ ୱରିଲେଜ୍ |,फायब्रोकार्टिलेज
ଫାଇବ୍ରିନୋ କଗ୍ନ୍,फायब्रिनोजेन
ଫାଇବ୍ରସସ୍ ରୁଟ୍ ସିଷ୍ଟମ୍ |,तंतुमय मूळ प्रणाली
ଫାଇବ୍ରସ୍,तंतुमय
ଫାଇବୁଲୁଲା,फायबुला
ଫିକସ୍ |,फिकस
ଫିକସ୍ ହେଟେରୋଫିଲେଲା |,फिकस हेटरोफिला
ଫିକସ୍ ପ୍ରାଇଭିଆ (ପିପାଲ୍),फिकस रिअलिओसा (पिपल)
କ୍ଷେତ୍ର ଦକ୍ଷତା,फील्ड क्षमता
ଫିଲ୍ଡ ନୋଟବୁକ୍ |,फील्ड नोटबुक
କ୍ଷେତ୍ର ସଂଖ୍ୟା,फील्ड क्रमांक
ଚମକିତ ହୁକ୍ |,फिलामेंट हुक
ଚମକ,फिलामेंट
ଫିଲାମେନସ୍ |,फिलामेंटस
ଫିଲାମେଣ୍ଟସ୍ ପ୍ରକାର |,फिलामेंटस प्रकार
ଫାଇଲାରୀ ପୋକ,फिलारिया अळी
ଫିଲିଫ୍ଟୋରମ୍ ଆଣ୍ଟେନା |,फिलिफॉर्म अँटेना
ଫିଲ୍ଟର୍ ଫିଡିଂ,फिल्टर फीडिंग
ଶବ୍ଦ ସ୍ଲିଟ୍ |,फिल्टरेशन स्लिट
Fin,फिन
ଭଲ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ଗଣ୍ଠି |,ललित समायोजन नॉब
ସୂକ୍ଷ୍ମ ବାଲି |,बारीक वाळू
ଫିଙ୍ଗର ପ୍ରିଣ୍ଟିଂ |,फिंगरप्रिंटिंग
ଥର୍ମୋଡାଇନାମିକ୍ସର ପ୍ରଥମ ନିୟମ |,थर्मोडायनामिक्सचा पहिला कायदा
ମାଛ ଘେ |,मासे तूप
ମାଛ ତେଲ |,फिश ऑइल
ମାଛ ପ୍ରକ୍ରିୟାକରଣ ଶିଳ୍ପ |,फिश प्रोसेसिंग इंडस्ट्री
ମାଛ ପ୍ରୋଟିନ୍ |,फिश प्रोटीन
ମତ୍ସ୍ୟଚାଷ,मत्स्यपालन
ଫିଡ୍,विखंडन
ଫିସର୍ (ବଡ଼ ଗ୍ରୋଭ),विच्छेदन (मोठा खोबणी)
ଫିଷ୍ଟୁଲାର୍ |,मुठी
ପାଞ୍ଚ ଅଙ୍କ (ପେଣ୍ଟାଡାଡିକ୍),पाच अंक (पेंटाडाएक्टिल)
ପାଞ୍ଚଟି ରାଜ୍ୟ ବର୍ଗୀକରଣ |,पाच राज्य वर्गीकरण
ZEH କ୍ଲଷ୍ଟର ଠିକ୍ କରନ୍ତୁ |,जीन क्लस्टरचे निराकरण करा
ଫିକ୍ସସିଟିଭ୍ |,फिक्सेटिव्ह
ସ୍ଥିର କିମ୍ବା ଅସ୍ଥାୟୀ |,निश्चित किंवा अचल
ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ସ |,निश्चित स्त्रोत
ଏଜେଣ୍ଟ ଫିକ୍ସିଂ |,फिक्सिंग एजंट
ମାଇକ୍ରୋବ୍କୁ ଫିକ୍ସିଂ କରିବା |,मायक्रोब फिक्सिंग
ଫ୍ଲାକାଇଡ୍ |,फ्लॅकिड
ଫ୍ଲାଗେଲା |,फ्लॅजेला
ଫ୍ଲାଗଲଲେଟ୍ |,फ्लॅगलेट
ଫ୍ଲାସେଲେଡ୍ |,फ्लॅगलेटेड
ଫ୍ଲାଗେଲିନ୍ |,फ्लॅगेलिन
ଫ୍ଲାଗେଲୁମ୍,फ्लॅगेलम
ଫ୍ଲେମ୍ ବଲ୍ବ |,फ्लेम बल्ब
ନିଆଁ ସେଲ୍,फ्लेम सेल
ଫ୍ଲାମିଙ୍ଗୋ |,फ्लेमिंगो
ଫ୍ଲାଟ ବିନ୍ |,फ्लॅट बीन
ଫ୍ଲାଟ ଏପଟେଲିଆଲ୍ କକ୍ଷ |,फ्लॅट एपिथेलियल सेल
ଚୋରୀ ପୋକ,सपाट किडा
ସମତଳ ହାଡ |,सपाट हाड
ଫ୍ଲାଭିନ ଆଡେନାଇନ୍ ଡାଇନୁକୋଦ୍ଧି |,फ्लॅव्हिन en डेनिन डायनुक्लियोटाइड
ମାଂସାଳୀ ଫଳ |,मांसल फळ
ଫ୍ଲିମର୍ ଫିଲିମେଣ୍ଟ |,फ्लिमर फिलामेंट
ଫ୍ଲିପର୍,फ्लिपर
ଭାସମାନ ପଟି,तरंगणारी बरगडी
ନମସ୍କାର,फ्लॉक्स
ଫ୍ଲୋରା |,फ्लोरा
ଚୁଲାର ମର୍ଫୋଲୋଜି |,फुलांचा मॉर्फोलॉजी
ଭଣ୍ଡାର ଗଠନ |,फुलांची रचना
ଫ୍ଲୋରାଲ୍ ୱାର୍ଲ୍ |,फुलांचा व्हर्ल
ଉତ୍ତୋଳନ,फ्लोरिजेन
ପ୍ରବାହ ସାଇଟୋମେଟ୍ରି |,Cytometry प्रवाह
ପୁଷ୍ପଯୁକ୍ତ ଗୁଣ୍ଡ |,फ्लॉवर अंकुर
ଫୁଲ ଉଦ୍ଭିଦ,फुलांचा वनस्पती
ତରଳ ଫିଡର୍ |,फ्लुइड फीडर
ତରଳ ମୋସର ମଡେଲ୍ |,फ्लुइड मोझॅक मॉडेल
ଫ୍ଲୋରୋସେନ୍ସ ମାଇକ୍ରୋସ୍କୋପି |,फ्लूरोसेंस मायक्रोस्कोपी
ଫ୍ଲୋରୋସେଣ୍ଟ୍ ରଙ୍ଗ |,फ्लोरोसेंट डाई
ଫ୍ଲୋରୋସେଣ୍ଟ ସ୍କ୍ରିନ |,फ्लोरोसेंट स्क्रीन
ଫ୍ଲୋରାଇନ୍ |,फ्लोरिन
ଫ୍ଲୋରୋଚ୍ରୋମ୍ |,फ्लोरोक्रोम
ଫ୍ଲୋରୋଚ୍ରୋମ ରଙ୍ଗ |,फ्लोरोक्रोम डाई
ଫ୍ଲକ୍ସ,प्रवाह
ASH ଫ୍ଲାଏ କରନ୍ତୁ |,माशी राख
ଫ୍ଲାଇଟ୍-ଫ୍ରୋଗ୍ |,फ्लाइंग-फ्रॉग
ଉଡ଼ୁଥିବା ମାଛ |,उड्डाण करणारे मासे
ଫ୍ଲାଇଙ୍ଗ୍ କମିଶ୍ |,उड्डाण करणारे हवाई परिवहन
ଫ୍ଲାଇଙ୍ଗ୍ ଫାଲେନର |,उड्डाण करणारे हवाई परिवहन
ଫ୍ଲାଇଙ୍ଗ୍ ସ୍କ୍ୱାର୍ଲ୍ |,फ्लाइंग गिलहरी
ଧ୍ୟାନ ଦିଅନ୍ତୁ,फोकस
ଫୋକସ୍ ଆପରଟସ୍ |,फोकसिंग अपारॅटस
ଖାଇବାକୁ,चारा
ଭ୍ରୁଣ ଇଞ୍ଜେକ୍ସନ୍ ରେଫ୍ଲେକ୍ସ |,गर्भाचा इजेक्शन रिफ्लेक्स
ଗର୍ଭସ୍ଥ ଶିଶୁ (ଗର୍ଭପାତ),गर्भ (गर्भ)
ପତ୍ର,पर्णसंभार
ପତ୍ରିକା ମୂଳ,पर्णासंबंधी रूट
ଫେଲିକ୍ ଏସିଡ୍ |,फॉलिक आम्ल
ଫୋଲିକଲ୍ |,कोल्ली
ଫୋଲିକଲ୍ |,कोल्ली
ଫୋଲିଂ ହର୍ମୋନ୍ (FSH),कूप उत्तेजक संप्रेरक (एफएसएच)
ଫୋଲିଙ୍କୁଲାର୍ ଆରେସ୍ସିଆ |,फोलिक्युलर अ‍ॅट्रेशिया
ଖାଦ୍ୟ ଶୃଙ୍ଖଳା,अन्न साखळी
ଖାଦ୍ୟ ପରିଚାଳନା ଉପାଦାନ |,अन्न आयोजित घटक
ଖାଦ୍ୟ ବିଷାକ୍ତ,अन्न विषबाधा
ଖାଦ୍ୟ ପିରାମିଡ୍ |,अन्न पिरॅमिड
