Tamil,Malayalam
"அநாகரிகம், துஷ்பிரயோகம்","ധിക്കാരം, ധിക്കാരം"
"தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)","അശുദ്ധമാക്കുക (ver.), തരംതാഴ്ത്തുക (n.), തരംതാഴ്ത്തപ്പെടുക (v.)"
கழிவு வாயு,മാലിന്യ വാതകം
"aberration, aphasia, deprivation, deprivation","വ്യതിചലനം, അഫാസിയ, ഇല്ലായ്മ, ഇല്ലായ്മ"
மகிழ்ச்சியளிக்கிறது,സന്തോഷിപ്പിക്കുന്നത്
"பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்","ബിരുദം, ബിരുദം, മാഗ്നിറ്റ്യൂഡ്, ഡിഗ്രി, ഡിഗ്രി, അളവ്, ന്യൂമറേറ്റർ"
செறிவு-தொகுதி,ഏകാഗ്രത-വോളിയം
விலகல் அளவு,ഡിസോസിയേഷൻ അളവ്
சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்,സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം. സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം
அயனியாக்கம் அளவு,അയോണൈസേഷന്റെ അളവ്
துருவமுனைப்பு அளவு,ധ്രുവീകരണത്തിന്റെ വ്യാപ്തി
துல்லியத்தின் அளவு,കൃത്യതയുടെ അളവ്
ஈரப்பதம் நீக்குதல்,dehumidification
டீயோனைசேஷன்,ഡീയോണൈസേഷൻ
தாமதம்,കാലതാമസം
தாமதமாக,വൈകി
உள்ளூர்மயமாக்கல்,പ്രാദേശികവൽക്കരണം
டெல்டா செயல்பாடு,ഡെൽറ്റ പ്രവർത്തനം
demagnetization,demagnetization
demagnetized வளைவு,demagnetized curve
காந்தமாக்கி,demagnetizer
டிமாடுலேஷன்,demodulation
அடர்த்தியான நெரிசல்,ഇടതൂർന്ന തിരക്ക്
அடர்த்தி அளவுகோல்,സാന്ദ്രത ഗേജ്
"அடர்த்தி, அடர்த்தி","സാന്ദ്രത, സാന്ദ്രത"
தேய்மான நிலை,മൂല്യത്തകർച്ച നില
குறைப்பு மண்டலம்,ശോഷണ മേഖല
depolarization,ഡിപോളറൈസേഷൻ
துருவப்படுத்தப்பட்டது,ഡിപോളറൈസ്ഡ്
டிபோலரைசர்,ഡിപോളറൈസർ
"புலத்தின் ஆழம், புலத்தின் தீவிரம்","ഫീൽഡിന്റെ ആഴം, ഫീൽഡിന്റെ തീവ്രത"
"பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்","ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം"
பெறப்பட்டது,ഉരുത്തിരിഞ്ഞത്
"இறங்குதல், இறங்குதல்","ഇറക്കം, ഇറക്കം"
"இறங்குதல், இறங்குதல்","ഇറക്കം, ഇറക്കം"
"விவரிக்க, கட்ட, வரைய","വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക"
வகுக்கும்,ഡിനോമിനേറ്റർ
"வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)","രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)"
அழிவு,നാശം
அழிவு குறுக்கீடு,വിനാശകരമായ ഇടപെടൽ
"அழிவு, அழிவு","വിനാശകരമായ, വിനാശകരമായ"
"அடையாளம், கண்டறிதல்","തിരിച്ചറിയൽ, കണ്ടെത്തൽ"
ஆட்சியர்,കളക്ടർ
தீர்மானவாதம்,നിർണായകവാദം
தீர்மானிப்பவர்,നിർണ്ണയിക്കുന്നയാൾ
உறுதியை,ദൃഢനിശ്ചയം
தீர்மானிக்க,നിർണ്ണയിക്കാൻ
தீர்மானிக்கப்பட்டது,നിശ്ചയിച്ചു
டியூடெரான்,ഡ്യൂറ്ററോൺ
"வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி","പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക"
"டெவலப்பர், டெவலப்பர்","ഡെവലപ്പർ, ഡെവലപ്പർ"
"வளர்ச்சி, வளர்ச்சி","വികസനം, വികസനം"
விலகல்,വ്യതിയാനം
பனி,മഞ്ഞു
பனி புள்ளி,മഞ്ഞു പോയിന്റ്
தென் துருவமுனைப்பான்,ദക്ഷിണ ധ്രുവീകരണം
கண்டறியும் சோதனை,ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്
மூலைவிட்டமான,ഡയഗണൽ
வரைபடம்,ഡയഗ്രം
வரைபடம்,ഡയഗ്രം
டயல்,ഡയൽ ചെയ്യുക
காந்தவியல்,ഡയമാഗ്നറ്റിക്
"diamagnetology, diamagnetic பொருள்","ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ"
காந்தவியல்,ഡയമാഗ്നെറ്റിസം
விட்டம்,വ്യാസം
முற்றிலும் எதிர்,വിപരീതമായി
"வைரம், வைரம்","വജ്രം, വജ്രം"
"உதரவிதானம், உதரவிதானம்","ഡയഫ്രം, ഡയഫ്രം"
வெப்ப பரிமாற்றம்,ചൂട് എക്സ്ചേഞ്ച്
வெப்ப பரிமாற்றம்,ചൂട് എക്സ്ചേഞ്ച്
"diatonic swaragram, diatonic swaragram","ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം"
"பிளவு, அரை கலை","വിഭജനം, അർദ്ധകല"
இருகுரோமேட் செல்,ഡൈക്രോമേറ്റ് സെൽ
"இருவகை, காட்சி இருவகை, நிலை இருவகை","ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം"
டிக்டாஃபோன்,ഡിക്ടഫോൺ
மின்கடத்தா,വൈദ്യുതചാലകം
மின்கடத்தா,വൈദ്യുതചാലകങ്ങൾ
டீசல் சுழற்சி,ഡീസൽ സൈക്കിൾ
இடைவெளி,വിടവ്
"வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்","ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി"
"வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு","വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ"
வேறுபட்ட உறிஞ்சுதல்,ഡിഫറൻഷ്യൽ ആഗിരണം
வேறுபாடு பெருக்கி,വ്യതിരിക്ത ആംപ്ലിഫയർ
"ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்","പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ"
வேறுபட்ட மின்தேக்கி,ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ
வேறுபட்ட மண்டலம்,ഡിഫറൻഷ്യൽ സോൺ
வேறுபட்ட பரவல்,ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ
வகையீட்டு சமன்பாடு,ഡിഫറൻഷ്യൽ സമവാക്യം
வேறுபட்ட அழிவு குணகம்,ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്
இடைநிலை அயனியாக்கம் அறை,ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ
வேறுபட்ட ஐசோடோப்பு முறை,ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി
வேறுபட்ட வேகம்,ഡിഫറൻഷ്യൽ പ്രവേഗം
வேறுபடுத்தி,വേർതിരിക്കുക
"வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட","വ്യത്യസ്തമായ, വ്യത്യസ്തമായ"
"வேறுபாடு, வேறுபாடு","വ്യത്യാസം, വ്യത്യാസം"
மாறுபாடு,ഡിഫ്രാക്ഷൻ
டிஃப்ராக்டோமீட்டர்,ഡിഫ്രാക്റ്റോമീറ്റർ
"பரவிய, பரவிய","വ്യാപിച്ച, വ്യാപിച്ച"
பரவியது,വ്യാപിച്ചു
பரவல்,വ്യാപനം
பரவல்,ഡിഫ്യൂസിവിറ്റി
"இலக்கம், விட்டம், விரல்","അക്കം, വ്യാസം, വിരൽ"
டிஜிட்டல் பதிவு,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
டிஜிட்டல் வோல்ட்மீட்டர்,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
இரு-ஐசோடோபிக் கூறுகள்,ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ
பரவல்,വ്യാപനം
விரிவாக்கம் சிதைவு,വികാസ വൈകല്യം
எக்ஸோமீட்டர்,എക്സോമീറ്റർ
விஸ்ஃபரினி,വിസ്ഫരിണി
"நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி","വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി"
பரிமாணமானது,ഡൈമൻഷണൽ
பரிமாணம்,മാനം
காப்பீட்டு அலகு,ഇൻഷുറൻസ് യൂണിറ്റ്
பரிமாணமற்ற பரிமாணம்,അളവില്ലാത്ത മാനം
"தேய்மானம், குறைப்பு","മൂല്യത്തകർച്ച, കുറവ്"
கதிர்வீச்சு,പ്രസരിപ്പുള്ള
டையோடு,ഡയോഡ്
டையோப்டர்,ഡയോപ്റ്റർ
ஒளிவிலகல் மண்டலம்,അപവർത്തന മേഖല
ஒளிவிலகல் லென்ஸ்,റിഫ്രാക്റ്റിംഗ് ലെൻസ്
"bow down, bow down, தொட்டி","കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി"
வீழ்ச்சியின் கோணம்,വീഴ്ചയുടെ ആംഗിൾ
இருமுனை,ദ്വിധ്രുവം
இருமுனை அடுக்கு,ബൈപോളാർ പാളി
dirac டெல்டா செயல்பாடு,dirac delta ഫംഗ്ഷൻ
"நேராக, நேராக, நேராக, நேர், எதிர்","നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ"
அனுலோம் தொடர்பு,അനുലോം പരസ്പരബന്ധം
நேரடி மின்னோட்டம்,നേരിട്ടുള്ള കറന്റ്
நேரடி,നേരിട്ട്
"நேரடி அடி, நேராக அடி","നേരിട്ടുള്ള അടി, നേരായ അടി"
"திசை, திசை","ദിശ, ദിശ"
திசை,ദിശാസൂചന
விண்வெளி நிலைத்தன்மை,ബഹിരാകാശ സ്ഥിരത
"டிகோசின், டிகோ-கொசைன்","ഡിക്കോസിൻ, ഡിക്കോസിൻ"
"திசை, திசை, திசை","ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ"
திசை,ദിശാബോധം
பொதுவான லட்டு,സാധാരണ ലാറ്റിസ്
நேர் கோடு,നേർരേഖ
வரிசை விகிதம்,തുടർച്ചയായ അനുപാതം
நேரடி முறை,നേരിട്ടുള്ള രീതി
திசையில்,സംവിധാനം
நேரடி வாசிப்பு சாதனம்,നേരിട്ടുള്ള വായന ഉപകരണം
முன்னால் தொலைநோக்கி,മുന്നിൽ ദൂരദർശിനി
"பொருள், வட்டம், வட்டு, வட்டு","ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്"
"மூழ்குதல், வெளியேற்றம், வெளுக்கும்","നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്"
நீர் மூழ்குதல்,വെള്ളം നിമജ്ജനം
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്"
தொடர்ச்சியற்ற,തുടർച്ചയായി
"ஆராய்ச்சி, தேடல்","ഗവേഷണം, തിരയൽ"
முரண்பாடு,പൊരുത്തക്കേട്
துகள்கள்,കണികകൾ
"குழிவான ஆண்டெனா, டிஷ் ஆண்டெனா","കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന"
"கரைதல், கிரானுலேஷன்","പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ"
கரைதல் மாறிலி,പിരിച്ചുവിടൽ സ്ഥിരമായ
சிதறல் ஆற்றல்,വിസർജ്ജന ഊർജ്ജം
கரைதல் அரை ஆயுள்,പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്
கலைப்பு தரம்,പിരിച്ചുവിടൽ ഗ്രേഡ്
"இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி","സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം"
"தவறு வரி, தவறு கோர்","ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ"
தவறு வளையம்,തെറ്റ് ലൂപ്പ്
"கோளாறு, சீர்குலைவு, சீர்குலைவு","ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്"
குழப்பம்,കുഴപ്പം
"குழப்பம், குழப்பம்","ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം"
"சிதறி, சிதறி","ചിതറി, ചിതറി"
"சிதறல், சிதறல்","വിസരണം, ചിതറിക്കൽ"
எறிபொருள்,പ്രൊജക്റ്റൈൽ
சிதறி,ചിതറിക്കിടക്കുന്ന
பிரதிபலிப்பு,പ്രതിഫലനം
இடப்பெயர்ச்சி,സ്ഥാനമാറ്റാം
கண்காட்சி,പ്രദർശനം
பணியகம்,കൺസോൾ
விலகல் படை,വിച്ഛേദിക്കുന്ന ശക്തി
சமமற்ற,അസമമായ
சிதைவு குணகம்,ശോഷണം ഗുണകം
அரிக்கும்,ദ്രവിക്കുന്ന
சிதைவு அமைப்பு,ശോഷണ സംവിധാനം
பிரிக்கக்கூடிய,വേർപെടുത്താവുന്ന
பிரிக்கப்பட்டது,വേർപിരിഞ്ഞു
மனநிலை,സ്വഭാവം
இணக்கமின்மை,പൊരുത്തക്കേട്
தூரம்,ദൂരം
தொலைவில்,അകലെ
"தனித்துவமான, வேறுபட்ட, தனித்துவமான, வெளிப்படையான","വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന"
பாகுபாடு,വിവേചനം
தனித்துவமான சொத்து,വ്യതിരിക്തമായ സ്വത്ത്
"வேறுபடுத்து, வேறுபடுத்து","വേർതിരിക്കുക, വേർതിരിക്കുക"
வக்கிரம்,വികൃതമാക്കുക
சிதைவு,വൈകല്യം
உருமாற்றம் நெகிழ்ச்சி,രൂപഭേദം ഇലാസ്തികത
விநியோகிக்கப்பட்ட பெருக்கி,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
"விநியோகம், விநியோகம்","വിതരണം, വിതരണം"
"விநியோக விதி, விநியோக விதி","വിതരണ നിയമം, വിതരണ നിയമം"
தொந்தரவு,അസ്വസ്ഥത
"மனச்சோர்வடைந்த, சமநிலை சீர்குலைந்துள்ளது","അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ"
தொந்தரவு சக்தி,ശല്യപ്പെടുത്തുന്ന ശക്തി
"அஹ்னிக், திவாச்சர், திவா, தினசரி","അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി"
தினசரி வேகம்,ദൈനംദിന വേഗത
இருவகை,ദ്വിമുഖം
"சிதறு, சிதறு","ചിതറുക, ചിതറുക"
"வேற்றுமை, வேறுபாடு, வேறுபாடு","വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം"
மாறுபட்ட,വിഭിന്ന
திசை திருப்புதல்,വഴിതിരിച്ചുവിടൽ
"பிரிக்கப்பட்ட, பிரிக்கப்பட்ட","വിഭജിച്ചിരിക്കുന്നു, വിഭജിച്ചിരിക്കുന്നു"
"பிரிவு, பிரிவு, பிரிவு","വിഭജനം, വിഭജനം, വിഭജനം"
அயனோஸ்பியரின் D அடுக்கு,അയണോസ്ഫിയറിന്റെ ഡി പാളി
"பிராந்தியம், மாகாணம், பிராந்தியம், டொமைன்","പ്രദേശം, പ്രവിശ്യ, പ്രദേശം, ഡൊമെയ്ൻ"
"குவிமாடம், குவிமாடம்","താഴികക്കുടം, താഴികക്കുടം"
செல்வாக்குமிக்க நிலை,സ്വാധീനമുള്ള സ്ഥാനം
நன்கொடையாளர் நிலை,ദാതാവിന്റെ തലം
மடிட் ஒப்பந்தம்,മാഡിറ്റ് ഉടമ്പടി
"கலப்படம், கலப்படம்","മായം ചേർക്കൽ, വ്യഭിചാരം"
டாப்ளர் விளைவு,ഡോപ്ലർ പ്രഭാവം
"மருந்தளவு, மருந்தளவு","അളവ്, അളവ്"
குவாண்டோமீட்டர்,ക്വാണ്ടോമീറ്റർ
"புள்ளியிடப்பட்ட, புள்ளியிடப்பட்ட","കുത്തുകളുള്ള, കുത്തുകളുള്ള"
"இரட்டை, டிப்ளாய்டு, ஜோடி, இரட்டை, பொதுவான, இருவகை","ഇരട്ട, ഡിപ്ലോയിഡ്, ജോഡി, ഇരട്ട, സാധാരണ, ദ്വിമുഖം"
இரட்டை பிணைப்பு,ഇരട്ട ബോണ്ട്
பைகான்வெக்ஸ் லென்ஸ்,ബികോൺവെക്സ് ലെൻസ്
பைகான்வெக்ஸ் லென்ஸ்,ബികോൺവെക്സ് ലെൻസ്
பைனரி வேறுபாடு,ബൈനറി ഡിഫറൻഷ്യൽ
இரட்டை அயனியாக்கம்,ഇരട്ട അയോണൈസേഷൻ
இரட்டை மூலக்கூறு,ഇരട്ട തന്മാത്ര
இரட்டை துல்லியம்,ഇരട്ട കൃത്യത
இரட்டை ஒளிவிலகல்,ഇരട്ട അപവർത്തനം
இரட்டை தொடர்,ഇരട്ട പരമ്പര
ஜோடி நட்சத்திரங்கள்,ജോടി നക്ഷത്രങ്ങൾ
இரட்டை,ഇരട്ടി
நிறமற்ற லென்ஸ் ஜோடி,അക്രോമാറ്റിക് ലെൻസ് ജോഡി
"பரவல், விரிவாக்கம்","വ്യാപനം, വികാസം"
இரட்டிப்பு மின்னூட்டப்பட்ட துகள்,ഇരട്ടി ചാർജുള്ള കണിക
ஆம்பிபியஸ் ஊழல்,ഉഭയജീവി അഴിമതി
இரட்டை அயனியாக்கம்,ഇരട്ട അയോണൈസ്ഡ്
கீழ்நோக்கி,താഴേക്ക്
இழுவை தாது அரை கச்சிதமான,ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്
இழுவை சக்தி,ട്രാക്ഷൻ ഫോഴ്സ്
"வா, ஓடுதல், அபோத், சறுக்கல் (சுரங்கம்), பஞ்ச் (உணவு), இடப்பெயர்ச்சி","വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം"
ஓடை ஓடை,ഒഴുകുന്ന നീരൊഴുക്ക്
செயல்பாட்டு,പ്രവർത്തനക്ഷമമായ
கடத்தல் மின்னழுத்தம்,ചാലക വോൾട്ടേജ്
குட்டி பந்து,ചെറിയ പന്ത്
திடீர் இடைவேளை,പെട്ടെന്നുള്ള ഇടവേള
"புள்ளி, நுண் புள்ளி, துளி","ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി"
வீழ்ச்சி,വീഴ്ച
உலர்,ഉണക്കുക
உலர் உலர் ஹைக்ரோமீட்டர்,ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ
தோல்வியுற்ற தொடர்பு,പരാജയപ്പെട്ട കോൺടാക്റ്റ്
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
குழாய்,നാളി
இழுவிசை,ടാൻസൈൽ
இழுவிசை,ടാൻസൈൽ
மங்கலான,മങ്ങിയ
முடக்கு,നിശബ്ദമാക്കുക
படிவு,നിക്ഷേപം
வாமன் தாரா,വാമൻ താര
இரட்டை அச்சு,ഇരട്ട അക്ഷം
மாறும்,ചലനാത്മകം
மாறும்,ചലനാത്മകം
"இயக்கவியல், இயக்கவியல்","ചലനാത്മകത, ചലനാത്മകത"
டைனமோ,ഡൈനാമോ
சாப்பிடு,ഭക്ഷണം കഴിക്കുക
"பூமி, பூமி","ഭൂമി, ഭൂമി"
பூகம்பத்தின் தீவிரம்,ഭൂകമ്പ തീവ്രത
பூமி செயற்கைக்கோள்,ഭൂമി ഉപഗ്രഹം
பூமி இணைப்பு அமைப்பு,ഭൂമി കണക്ഷൻ സിസ്റ്റം
தரையில் கம்பி,ഗ്രൗണ്ട് വയർ
"மையம், மையவிலக்கு","കേന്ദ്രം, കേന്ദ്രാഭിമുഖം"
விசித்திரத்தன்மை,ഉത്കേന്ദ്രത
எச்சிலோன்,എച്ചലോൺ
எதிரொலி,പ്രതിധ്വനി
அனுமானம்,അനുമാനം
புரட்சி வட்ட ஒருங்கிணைப்புகள்,വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ
நீர்ச்சுழி,ചുഴി
விளிம்பு தவறு,എഡ്ജ് തെറ്റ്
முக்கிய விளைவு,കാതലായ പ്രഭാവം
எடிசன் செல்,എഡിസൺ സെൽ
தொகு,തിരുത്തുക
பயனுள்ள,ഫലപ്രദമായ
திறன்,കാര്യക്ഷമത
முயற்சி,ശ്രമം
வெளியேற்றம்,ഡിസ്ചാർജ്
"உருவக, ஈஜென்","ആലങ്കാരിക, ഈജൻ"
எண்கோணம்,അഷ്ടഭുജം
ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்,ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം
உடனடி விளைவு,തൽക്ഷണ പ്രഭാവം
ஐன்ஸ்டீனியம்,ഐൻസ്റ്റീനിയം
ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு,ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം
ஐன்ஸ்டீன்-மக்கள் தொகை,ഐൻസ്റ്റീൻ-ജനസംഖ്യ
வெளியேற்றம்,പുറത്താക്കൽ
வெளியேற்றும் காப்ஸ்யூல்,എജക്റ്റർ കാപ്സ്യൂൾ
வெளியேற்றி,എജക്റ്റർ
அனுமதி பலகை,ക്ലിയറൻസ് ബോർഡ്
தலைகீழ் கொள்ளளவு,വിപരീത കപ്പാസിറ്റൻസ്
மீள்,ഇലാസ്റ്റിക്
"மீள் தோரணை விளைவு, மீள் தோரணை","ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം"
ஊசலாட்ட உடல்,ആന്ദോളന ശരീരം
நெகிழ்ச்சி,ഇലാസ്തികത
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்","ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ"
மீள் இணக்கத்தன்மை,ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി
அயனோஸ்பியர் மின் அடுக்கு,അയണോസ്ഫിയറിന്റെ ഇ-പാളി
மின்சாரம்,ഇലക്ട്രേറ്റ്
"மின், மின்","വൈദ്യുത, വൈദ്യുത"
மின்சாரம்,വൈദ്യുതി
"மின்மயமாக்கல், சார்ஜ் செய்தல்","വൈദ്യുതീകരണം, ചാർജിംഗ്"
மின்மயமாக்கப்பட்டது,വൈദ്യുതീകരിച്ചു
"மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்","ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക"
மின் ஒலி,ഇലക്ട്രോകോസ്റ്റിക്
மின் ஒலியியல்,ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്
மின் வெப்ப,ഇലക്ട്രോ തെർമൽ
மின்வேதியியல்,ഇലക്ട്രോകെമിക്കൽ
இணையான,തത്തുല്യമായ
மின்முனை,ഇലക്ട്രോഡ്
மின் இயக்கவியல்,ഇലക്ട്രോഡൈനാമിക്സ്
எலக்ட்ரோடைனமிக் விளைவு,ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം
கால்வனிக் தனிமைப்படுத்தல்,ഗാൽവാനിക് ഒറ്റപ്പെടൽ
எலக்ட்ரோலைட்,ഇലക്ട്രോലൈറ്റ്
மின்னாற்பகுப்பு,വൈദ്യുതവിശ്ലേഷണം
"எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்","ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്"
மின்காந்தம்,വൈദ്യുതകാന്തികം
மின்காந்த புலம்,വൈദ്യുതകാന്തിക മണ്ഡലം
மின்காந்தவியல்,വൈദ്യുതകാന്തികത
மின்காந்தவியல்,വൈദ്യുതകാന്തികത
"எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு","ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്"
மின்னோட்ட விசை,ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
எதிர் மின்னணு,ഇലക്ട്രോൺ
கடன்-மின்சாரம்,വായ്പ-വൈദ്യുതി
மின்னணு,ഇലക്ട്രോണിക്
மின்னணு ஈஜென் செயல்பாடு,ഇലക്ട്രോണിക് ഈജൻഫംഗ്ഷൻ
மின்னணு ஆற்றல்,ഇലക്ട്രോണിക് ഊർജ്ജം
மின்னணுவியல்,ഇലക്ട്രോണിക്സ്
எலக்ட்ரான் ஒளியியல்,ഇലക്ട്രോൺ ഒപ്റ്റിക്സ്
மின் ஒளியியல்,ഇലക്ട്രോ ഒപ്റ്റിക്സ്
மின்காந்தவியல்,വൈദ്യുതകാന്തികത
மின்னோக்கி,ഇലക്ട്രോസ്കോപ്പ്
மின்னியல்,ഇലക്ട്രോസ്റ്റാറ്റിക്
மின்னியல்,ഇലക്ട്രോസ്റ്റാറ്റിക്സ്
எலக்ட்ரோபோரேசிஸ்,ഇലക്ട്രോഫോറെസിസ്
மின் இணைப்பு,വൈദ്യുത ബന്ധം
மின் இணைப்பு,ഇലക്ട്രിക്കൽ കണക്റ്റർ
"கூறுகள், சிறுபான்மையினர், கூறுகள்","ഘടകങ്ങൾ, ന്യൂനപക്ഷങ്ങൾ, ഘടകങ്ങൾ"
"முதன்மை, அடிப்படை, அடிப்படை","പ്രാഥമിക, പ്രാഥമിക, മൂലക"
அசல் கட்டணம்,യഥാർത്ഥ ചാർജ്
"உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு","ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച"
உயரமானி,ആൾട്ടിമീറ്റർ
"உயர்த்தி, உயர்த்தி","എലിവേറ്റർ, എലിവേറ്റർ"
அல்லாத நீள்வட்டம்,ദീർഘവൃത്തം അല്ലാത്തത്
"நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்","നീളം, മാഗ്നിഫിക്കേഷൻ, വ്യാപനത്തിന്റെ കോൺ"
"விடுதலை, விடுதலை","റിലീസ്, റിലീസ്"
"பெருக்கம், சந்ததி","വ്യാപനം, സന്തതി"
உட்பொதிக்க,എംബഡ് ചെയ്യാൻ
பதிக்கப்பட்ட,ഉൾച്ചേർത്തത്
வெளியிடப்பட்டது,ഇഷ്യൂചെയ്തു
உமிழ்வுகள்,ഉദ്വമനം
"உமிழ்வு, உமிழ்வு","ഉദ്വമനം, ഉദ്വമനം"
உமிழ்வு,ഉദ്വമനം
