Kannada,Hindi
ಬೈನರಿ ಕೋಡೆಡ್ ಅಂಕಿಯ,द्वि-आधारी कूटलिखित अंक
ಬೈನರಿ ಕೋಡೆಡ್ ಸಂಕೇತ,द्वि-आधारी कूटलिखित अंक संकेतन
ಬೈರರಿ ಕೋಡಿಂಗ್,द्वि-आधारी कूटलेखन
ಬೈನರಿ ನಿಯಂತ್ರಣ ಆಕ್ಟಲ್,द्वि-आधारी नियंत्रण अष्टाधारी
ಬೈನರಿ ಪರಿವರ್ತನೆ,द्वि-आधारी रूपांतरण
ಬೈನರಿ ಕೌಂಟರ್,द्वि-आधारी गणित्र
ಬೈನರಿ ಅಂಕ,द्वि-आधारी अंक
ಬೈನರಿ ಅಂಕಿಯ ಪಾತ್ರ,द्वि-आधारी अंक संप्रतीक
ಬೈನರಿ ಅಂಶ,द्वि-आधारी अवयव
ಬೈನರಿ ಎಲಿಮೆಂಟ್ ಸ್ಟ್ರಿಂಗ್,द्वि-आधारी अवयव रज्जु
ಬೈನರಿ ಹಾಫ್ ಆಡ್ಡರ್,द्वि-आधारी अर्ध योजक
ಬೈನರಿ ಹೆಚ್ಚುತ್ತಿರುವ ಪ್ರಾತಿನಿಧ್ಯ,द्वि-आधारी वार्थिक निरूपण
ಬೈನರಿ ಲೋಡರ್,द्वि-आधारी भारक
ಬೈನರಿ ತರ್ಕ ಜಾಲ,द्वि-आधारी तर्क जालक्रम
ಬೈನರಿ ಸಂಕೇತ,द्वि-आधारी संकेतन
ಬೈನರಿ ಸಂಖ್ಯೆ,द्वि-आधारी संख्या
ಬೈನರಿ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ,द्वि-आधारी आधारी संख्या पद्धति
ಬೈನರಿ ಸಂಖ್ಯಾ,द्वि-आधारी संख्यांक
ಬೈನರಿ ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,द्वि-आधारी संख्यांक पद्धति
ಬೈನರಿ ಕಾರ್ಯಾಚರಣೆ ಕೋಡ್,द्वि-आधारी संक्रिया कूट
ಬೈನರಿ ಆಯೋಜಕ,द्वि-आधारी संकारक
ಬೈನರಿ ಜೋಡಿ,द्वयी युग्म
ಬೈನರಿ ಪಿಕ್ಚರ್ ಡೇಟಾ,द्वि-आधारी चित्र आँकड़े
ಬೈನರಿ ಬಿಂದು,द्वि-आधारी बिन्दु
ಬೈನರಿ ಕಾರ್ಯಕ್ರಮ,द्वि-आधारी क्रमादेश
ಬೈನರಿ ಸಂಬಂಧ,द्वयी संबंध
ಬೈನರಿ ಹುಡುಕಾಟ,द्विभाजी अन्वेषण
ಬೈನರಿ ಹುಡುಕಾಟ ಅಲ್ಗಾರಿದಮ್,द्विभाजी अन्वेषण कलन-विधि
ಬೈನರಿ ಸೀರಿಯಲ್ ಸಿಗ್ನಲಿಂಗ್ ದರ,द्वि-आधारी क्रमिक संकेतन दर
ಬೈನರಿ ಸಮ್ಮಿತೀಯ ಚಾನಲ್,द्वि-आधारी सममित प्रणाल
ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಸಂವಹನ,द्वि-आधारी तुल्यकालिक संचार
ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಪ್ರಸರಣ,द्वि-आधारी तुल्यकालिक संचरण
ಬೈನರಿ ಮರ,द्वयी तरू
ಬಂಧಿಸು,बंधन
ಬೈಂಡರ್ ಗುಂಪು,बंधक समूह
ಬೈಂಡ,बंथक छिद्र पत्रक
ಬಂಧಿಸುವ,बंधन
ಬಂಧಿಸುವ ಸಮಯ,बंधन समय
ಬಯೋಮೆಡಿಕಲ್ ಕಂಪ್ಯೂಟಿಂಗ್,जैव-आयुर्वैज्ञानिक अभिकलन
ಬಯೋಮೆಡಿಕಲ್ ಕಾರ್ಯಕ್ರಮ,जैव-आयुर्वैज्ञानिक क्रमादेश
ಜೈವಿಕಶಾಸ್ತ್ರ,"बायोनिकी, जैव इलेक्ट्रानिकी"
ದ್ವಿಪಕ್ಷೀಯ ಗ್ರಾಫ್,द्विभाज्य ग्राफ
ದ್ವಿಪಕ್ಷದ ಮರ,द्विभाज्य तरू
ಬೈಪೋಲಾರ್,द्विध्रुवी
ದ್ವಿಧ್ರುವಿ ಸ್ಮರಣೆ,द्विध्रुवी स्मृति
ಬೈಪೋಲಾರ್ ಪ್ರಸರಣ (= ಧ್ರುವ ಪ್ರಸರಣ),ध्रुवी संचरण
ವಿಭಾಗ,द्विपंचक कूट
ಜನ್ಮ-ಸಾವಿನ ಪ್ರಕ್ರಿಯೆ,जन्म-मरण प्रक्रम
ದ್ವಿಭಾಷಾ ಅಲ್ಗಾರಿದಮ್,द्विभाजन कलन विधि
ಬಿಸ್ಟಬಲ್,द्विस्थितिक
ಸರ್ಕ್ಯೂಟ್,द्विस्थितिक परिपथ
ಬಿಸ್ಟಬಲ್ ಸಾಧನ,द्विस्थितिक युक्ति
ಬಿಸ್ಟಬಲ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,द्विस्थितिक बहुकंपित्र
ಬಿಸ್ಟಬಲ್ ಪ್ರಚೋದಕ ಸರ್ಕ್ಯೂಟ್ (= ಬಿಸ್ಟಬಲ್ ಸರ್ಕ್ಯೂಟ್),द्विस्थितिक परिपथ
ಮೂಳೆಚಿನ,द्वि-तुल्यकालिक
ಸ್ವಲ್ಪ,"द्वयंय, बिट"
ಬಿಟ್ ಬಂಡಿ,द्वंयक संकुचन
ಬಿಟ್ ಸಾಂದ್ರತೆ,द्वयंक घनत्व
ಬಿಟ್ ಸೂಚನೆ,द्वयंक अनुदेश
ಬಿಟ್ ಸ್ಥಳ,द्वयंक स्थान
ಬಿಟ್ ಸಮಾನಾಂತರ,द्वयंक युगपत
ಬಿಟ್ಪಾರ್ಜೆ,द्वयंक प्रतिरूप
ಬಿಟ್ ಸ್ಥಾನ,द्वयंक स्थिति
ಬಿಟ್ ದರ,द्वयंक दर
ಬಿಟ್ ಧಾನ್ಯ,द्वयंक क्रमिक
ಬಿಟ್ ಸ್ಲೈಸ್,द्वयंक कतली
ಬಿಟ್ ಸ್ಲೈಸ್ ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್,द्वयंक कतली सूक्ष्म संसाधित्र
ಬಿಟ್ ಸ್ಲೈಸಿಂಗ್ ಪ್ರೊಸೆಸರ್,द्वयंक कतलीयन संसाधित्र
ಸೆಕೆಂಡಿಗೆ ಬಿಟ್ಗಳು,द्वयंक प्रति सेकंड
ಸ್ವಲ್ಪ ಸಂಗ್ರಹಣೆ,द्वयंक भंडारण
ಬಿಟ್ ದಾರ,द्वयंक रज्जु
ಬಿಟ್ ಸ್ಟ್ರಿಂಗ್ ಆಪರೇಟರ್,द्वयंक रज्जु संकारक
ಬಿಟ್ ಟ್ರ್ಯಾಕ್,द्वयंक पथ
ದ್ವಿಭಾಷಾ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,द्विचर समाश्रयण विश्लेषण
ಕಪ್ಪು ರೆಕಾರ್ಡಿಂಗ್,अदीप्त अभिलेखन
ಖಾಲಿ,रिक्त
ಖಾಲಿ ಪಾತ್ರ,रिक्त संप्रतीक
ಖಾಲಿ ಸುರುಳಿ,रिक्त कुंडली
ಖಾಲಿ ಸಾಮಾನ್ಯ,अनामी सर्वनिष्ठ
ಖಾಲಿ -ನಿಧಿ,रिक्त निष्कासित्र
ಖಾಲಿ ಡಿಸ್ಕೆಟ್,रिक्त नम्यिका
ಖಾಲಿ ಮಾಡುವಿಕೆ,लोपन
ಖಾಲಿ ಸೂಚನೆ,रिक्त अनुदेश
ಹರಡು,स्फोटन
ರಕ್ತಸ್ರಾವ,स्रवण
ಬ್ಲೈಂಡ್,अंध
ಕುರುಡು ಕೀ ಬೋರ್ಡ್,अंध कुंजी पटल
ಬಿ-ಲೈನ್ (= ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್),सूचक पंजी
ಮಿಟುಕಿಸುವ,टिमटिमाना
ಕಟಾ ಎಣಿಕೆ,प्रलेख चिह्न गणन
ಬ್ಲಿಪ್ (= ಡಾಕ್ಯುಮೆಂಟ್ ಮಾರ್ಕ್),"ब्लिप, प्रलेख चिह्न"
ಆನಂದ ವರ್ಗೀಕರಣ,ब्लिस वर्गीकरण
ನಿರ್ಬಂಧ,खंडक
ಚಮತ್ಕಾರ,खंडक काय
ರದ್ದುಗೊಳಿಸಿ ಅಕ್ಷರವನ್ನು ನಿರ್ಬಂಧಿಸಿ,संडक निरसन संप्रतीक
ತಿರಸ್ಕಾರ,खंडक जाँच
ಬ್ಲಾಕ್ ಚೆಕ್ ಕ್ಯಾರೆಕ್ಟರ್,खंडक जाँच संप्रतीक
ಚೆಕ್ ವಿಧಾನವನ್ನು ನಿರ್ಬಂಧಿಸಿ,खंजक जाँच क्रियाविधि
ಕಂಟ್ರೋಲ್,खंडक नियंत्रण
ನಿಯಂತ್ರಣ ಹೆಡರ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸಿ,खंडक नियंत्रण प्रवेशिक
ನಿಯಂತ್ರಣ ಘಟಕ,खंडक प्रतिलिप एकक
ಬ್ಲಾಕ್ ನಕಲು,खंडक प्रतिलिपि
ಬ್ಲಾಕ್ ರೇಖಾಚಿತ್ರ,खंडक आरेख
ನಿರ್ಬಂಧಿಸಲಾದ ಫೈಲ್,खंडीकृत संचिका
ಬ್ಲಾಕ್ ದೋಷ ದರ,खंडक त्रुटि दर
ಚಾಚು,खंडिका
ಬ್ಲಾಕ್ ಗ್ಯಾಪ್ (= ಇಂಟರ್ ಬ್ಲಾಕ್ ಗ್ಯಾಪ್,अंतर्खडक रिक्ति
ಚಮತ್ಕಾರ,खंडक शीर्ष
ಬ್ಲಾಕ್ ಹೆಡರ್,खंडक प्रवेशिका
ಬ್ಲಾಕ್ ಶಿರೋನಾಮೆ ಹೇಳಿಕೆ,खंडक प्रवेशन कथन
ಬ್ಲಾಕ್ ಅಕ್ಷರವನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ (= ಬ್ಲಾಕ್ ರದ್ದುಗೊಳಿಸಿ  ಪಾತ್ರ),खंडक निरसन संप्रतीक
ನಿರ್ಬಂಧ,"खंडकीयन, अवरोधन"
ನಿರ್ಬಂಧಿಸುವ ಅಂಶ,खंडक कारक
ದಾಖಲೆಗಳನ್ನು ನಿರ್ಬಂಧಿಸುವುದು (= ದಾಖಲೆಗಳ ಗುಂಪು),अभिलेख समूहन
ಕಸಿ,"खंडक दैर्ध्य, खंडक लम्बाई"
ನಿರ್ಬಂಧ,खंडक सूची
ಚಿರತೆ,खंडक गतिविधि
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಚಾನಲ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸಿ,खंडक बहु-संकेतक प्रणाल
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಮೋಡ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸಿ,खंडक बहुसंकेतक विधा
ಪ್ಯಾರಿಟಿ ಸಿಸ್ಟಮ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸಿ,खंडक समता तंत्र
ಬ್ಲಾಕ್ ಪೂರ್ವಪ್ರತ್ಯಯ,खंडक पूर्वलग्न
ಬ್ಲಾಕ್ ರೆಕಾರ್ಡ್,खंडक अभिलेख
ಬ್ಲಾಕ್ ಬೇರ್ಪಡಿಕೆ,खंडक पृथक्कारक
ಬ್ಲಾಕ್ ಬೇರ್ಪಡಿಕೆ,खंडक पृथक्करण
ಕಸಿ ಗಾತ್ರ,खंडक आमाप
ಬ್ಲಾಕ್ ವಿಂಗಡಣೆ,खंडक शॉटन
ಕಸಿ ರಚನೆ,खंडक संरचना
ರಚನಾತ್ಮಕ ಭಾಷೆಯನ್ನು ನಿರ್ಬಂಧಿಸಿ,खंडक संरचित भाषा
ಬ್ಲಾಕ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್,खंडक तुल्यकालन
ಚಿರತೆ ವರ್ಗಾವಣೆ,खंडक स्थानान्तरण
ವರ್ಗ ವರ್ಗಾವಣೆ ಕಾರ್ಯ,खंडक स्थआनान्तरण फलन
ಬೀಸಿಸು,फुल्लन
ಹಿಂತಿರುಗಿ,पुनः फुल्लन
ಬೀಸುವುದು,फुल्लन
ನೀಲಿ ರಿಬ್ಬನ್ ಕಾರ್ಯಕ್ರಮ,निर्वाध क्रमादेश
ಮುಖ,मोटे अक्षर
ಪುಸ್ತಕ,पृष्ठित स्मृति
ಪುಸ್ತಕದ ಸಂದೇಶ,बहुलक्ष्यी संदेश
ಬೂಲಿಯನ್ ಪೂರಕ,बूलीय संपूरण
ಬೂಲಿಯನ್ ಸಂಯೋಜಕ,बूलीय संयोजी
ಬೂಲಿಯನ್ ಡೇಟಾ ಪ್ರಕಾರ,बूलीय आँकड़ा प्रकार
ಬೂಲಿಯನ್ ಕಾರ್ಯ,बूलीय फलन
ಬೂಲಿಯನ್ ಕಾರ್ಯಾಚರಣೆ,बूलीय संक्रिया
ಬೂಲಿಯನ್ ಆಪರೇಷನ್ ಟೇಬಲ್,बूलीय संक्रिया सारणी
ಬೂಲಿಯನ್ ಆಪರೇಟರ್,बूलीय संकारक
ಬೂಟ್ ಲೆಗ್ ಪ್ರೋಗ್ರಾಂ,उत्प्रेरक क्रमादेश
ಬೂಟ್ ಸ್ಟ್ರಾಪ್ ಲೋಡರ್,स्वोत्थानी
ಬೂಟ್ ಸ್ಟ್ರಾಪ್ ಮೆಮೊರಿ,स्वोत्थानी स्मृति
ಬೂಟ್ ಸ್ಟ್ರಾಪಿಂಗ್,स्वोत्थान
ಬೂಟ್ ಸ್ಟ್ರಾಪಿಂಗ್ ಅನಲಾಗ್ ಕಂಪ್ಯೂಟರ್,स्वोत्थानी अनुरूप अभिकलित्र
ಬೂಟ್ ಸ್ಟ್ರಾಪಿಂಗ್ ಭಾಷಾ ಪ್ರೊಸೆಸರ್,उभयनिष्ठ
ಎರವಲು ಪಡೆಯು,पश्चांक
ಅಂಕಿಯನ್ನು ಎರವಲು ಪಡೆಯಿರಿ,पश्चांक
ಎರಡೂವೇ ಸಂವಹನ,द्विधा संचार
ಎರಡೂವೇ ಕಾರ್ಯಾಚರಣೆ,द्विधा संक्रिया
ಬಾಟಮ್-ಅಪ್ ವಿಧಾನ (= ಕಡಿತ ವಿಧಾನ),समानयन विधि
ಪುಟಿಯುವ,उच्छलन
ಬಿಲ್ಲೆ,परिबंध
ಗಡಿರೇಖೆ,परिसीमा
ಗಡಿ ಜೋಡಣೆ,परिसीमा सरेखण
ಗಡಿ ಪರೀಕ್ಷೆ,परिसीमा परीक्षण
ಬೌಂಡಿಂಗ್ ಬ್ಯುಸಿ ಅವರ್,उच्छलन व्यस्त घंटा
ಗಡಿರೇಖಾ ನೋಂದಣಿ,परिबंध पंजी
ಕೊಂಬ,शाखा
ಶಾಖೆ ಮತ್ತು ಬೌಂಡ್ ವಿಧಾನ,शाखा और परिबंध विधि
ಶಾಖೆಯ ಕೇಬಲ್,शाखा केबिल
ಕವಲೊಡೆ,शाखन
ಕವಲೊಡೆಯುವ ಜಾಲ,शाखन जालक्रम
ಶಾಖೆಯ ಸೂಚನೆ,शाखा अनुदेश
ಕವಲೊಡೆಯುವ ಬಿಂದು,शाखाबिन्दु
ಶಾಖೆಯ ಸಂಸ್ಕರಣೆ,शाखा संसाधन
ಶಾಖೆಯ ಮೇಜು,शाखा सारणी
ಮುರಿಯು,विच्छेद
ಬ್ರೇಕ್ ಕೀ,विच्छेद कुंजी
ಮುರಿಯುವ ಬಿಂದು,विच्छेद बिन्दू
ಬ್ರೇಕ್ ಪಾಯಿಂಟ್ ಹಾಲ್ಟ್,विच्छेद बिन्दू विराम
ಬ್ರೇಕ್ ಪಾಯಿಂಟ್ ಸೂಚನೆ,विच्छेद बिन्दु अनुदेश
ಬ್ರೇಕ್ ಪಾಯಿಂಟ್ ಸ್ವಿಚ್,विच्छेद बिन्दु स्विच
ಮುರಿಯುವ ಅನುಕ್ರಮ,विच्छेद अनुक्रम
ಸೇತುವೆ ಟ್ಯಾಪ್,सेतुबद्ध टैप
ಸೇತುವೆ ಸಾಮಾನುಗಳು,सेतु सामग्री
ಸೇತುವೆ,सेतु बंधन
ಹೊಳಪು ಅನುಪಾತ,द्युति अनुपात
ವಿಶಾಲ ತಂಡ,विस्तृत बैंड
ಪ್ರಸಾರ ಮೋಡ್,प्रसारण विधा
ಪ್ರಸಾರ ಉಪಗ್ರಹ,प्रसारण उपग्रह
ಬ್ರಸೆಲ್ಸ್ ವರ್ಗೀಕರಣ ವ್ಯವಸ್ಥೆ,बूसेल्स वर्गीकरण प्रणाली
ವಿವೇಚನಾರಹಿತ ವಿಧಾನ,मनमानी बल विधि
ಬಿ-ಮರ,ब-तरू
ಬಬಲ್ ಸ್ಮರಣೆ,बुदबुद स्मृति
ಬಬಲ್ ವಿಂಗಡಣೆ,बुदबुद छांट
ಚಾಚು,"समूह, बकट"
ಬಫಲು,चयक
ಚಾನೆಲ್,चयक प्रणला
ಬಫರ್ಡ್ ವರ್ಧಕ,चयकित प्रवर्धक
ಬಫರ್ಡ್ ಕಂಪ್ಯೂಟರ್,चयकित अभिकलित्र
ಬಫರ್ಡ್ ಸಾಧನ,चयकित युक्ति
ಬಫರ್ಡ್ ಇನ್ಪುಟ್,चयकित निवेश
ಬಫರ್ಡ್ ಸಂದೇಶ,चयकित संदेश
ಬಂಡಿ,चयकन
ಬಫರ್ I/O ಸಾಧನ,चयक नि/नि युक्ति
ಬಫಡಿ ನಿರ್ವಹಣೆ,चयक प्रबंध
ಬಫರ್ ಉತ್ಪಾದನೆ,चयक निर्गम
ಬಫರ್ ಪ್ಯಾಡ್ ಪಾತ್ರ,चयक पैड संप्रतीक
ಬಫುಲ್ ಪೂಲ್,चयक पूल
ಬಫುಲಿಂಗ್‌,चयक पूलन
ಬಫರ್ ರಿಜಿಸ್ಟರ್,चयक पंजी
ಬಫಲು ಸಂಗ್ರಹ,चयक भंडारण
ಬಫಲು ಅಂಗಡಿ,चयक भंडार
ಬಗೆಗಿನ,दोष
ಗದ್ದಲ,बग्गी
ಅಂತರ್ನಿರ್ಮಿತ ಕಾರ್ಯ,अंतर्निर्मित फलन
ಅಂತರ್ನಿರ್ಮಾಣದ ಕಾರ್ಯವಿಧಾನ,अंतर्निर्मित प्रक्रिया
ಬರ್ಸ್ಟ್ ಮೋಡ್,प्रस्फोट विधा
ಬರ್ಸ್ಟ್ ಪ್ರಸರಣ,प्रस्फोट संचरण
ಬೂಸು,बस
ಬಸ್ ಬಾರ್,बस बार
ಬಸ್ ನಿಯಂತ್ರಕ,बस नियंत्रक
ಬಸ್ ಚಾಲಕ,बस चालक
ಬಸ್ ವಿಸ್ತರಣೆ,बस विस्तारक
ವ್ಯವಹಾರ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,व्यवसाय आँकड़ा संसाधन
ವ್ಯವಹಾರ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ,व्यवसाय सूचना तंत्र
ವ್ಯಾಪಾರ ಯಂತ್ರ,व्यवसाय यंत्र
ವ್ಯಾಪಾರ ಯಂತ್ರ ಗಡಿಯಾರ,व्यवसाय यंत्र समायोजन
ವ್ಯವಹಾರ ಯೋಜನೆ ಭಾಷೆ,व्यवसाय नियोजन भाषा
ವ್ಯಾಪಾರ ಸೇವೆ,व्यवसाय सेवा
ಬಸ್ಸಲೆ,पश्चभरण
ಬಸ್ ಮುಕ್ತಾಯ,बस अंत
ಸಾಮಾನುಗಳು,बस सामग्री
ತಂತಿ,बस तार
ಕಾರ್ಯನಿರತ ಗಂಟೆ,व्यस्त घंटा
ಕಾರ್ಯನಿರತ ಸಂಕೇತ,व्यस्त संकेत
ಕಾರ್ಯಪಾರ್ತ ಸ್ವರ,व्यस्तता टोन
ಬೈಪಾಸ್ ವಿಧಾನ,उपमार्ग क्रियाविधि
ಉಪಉತ್ಪನ್ನ,उपोत्पाद
ಬೆನ್ನೆಲುಬು,बाइट
ಬೈಟ್ ಕುಶಲತೆ,बाइटर प्रकलन
ಬೈಟ್ ಮೋಡ್,बाइट विधा
ಬೈಟ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಚಾನಲ್,बाइट बहुसंकेतक प्रणाल
ಬೈಟ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಮೋಡ್,बाइट बहुसंकेतक विधा
ಬೈಟ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್,बाइट बहुसंकेतन
ಕೇಬಲ್,केबल
ಕೇಬಲ್ ಎರಕಹೊಯ್ದ,केबल प्रसारण
ಕೇಬಲ್ ಟೆಲಿವಿಷನ್ ಸೇವೆ,केबल टेलिवीजन सेवा
ಕೇಬಲ್ ವಾಲ್ಟ್,केबल प्रवेश कक्ष
ಸಂಗ್ರಹ,"कैशे, द्रुतिका"
ಸಂಗ್ರಹ-ಸಂಗ್ರಹ ಮೆಮೊರಿ,द्रुणिका स्मृति
ಲೆಕ್ಕಾಚಾರ,परिकलन
ಲೆಕ್ಕಕ್ಕೆ,परिकलन छिद्र
ಕ್ಯಾಲ್ಕುಲೇಟರ್,परिकलित्र
ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಚಿಪ್,परिकलित्र चिप
ಬೀಜಗಣಿತದ ತರ್ಕದೊಂದಿಗೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್,बीजीप तर्कयुक्त परिकलित्र
ಅಂಕಗಣಿತದ ತರ್ಕದೊಂದಿಗೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್,अंकगणितीय तर्कयुक्त परिकलित्र
ಪ್ರೊಗ್ರಾಮಬಿಲಿಟಿ ಇಲ್ಲದೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್,क्रमादेशनीयता रहित परिकलित्र
ಪ್ರೋಗ್ರಾಮಬಿಲಿಟಿ ಹೊಂದಿರುವ ಕ್ಯಾಲ್ಕುಲೇಟರ್,क्रमादेशनीयतायुक्त परिकलित्र
ವ್ಯತ್ಯಾಸಗಳ ಕಲನಶಾಸ್ತ್ರ,विचरण कलन
ಕರೆಯಿಸು,आह्वान
ಉಲ್ಲೇಖದ ಮೂಲಕ ಕರೆ ಮಾಡಿ,संदर्भ आह्वान
ಮೌಲ್ಯದಿಂದ ಕರೆ ಮಾಡಿ,मान आह्वान
ಕರೆ ನಿರ್ದೇಶನ ಕೋಡ್,आह्वान निदेशन कट
ಕರೆ ಸ್ಥಾಪನೆ,आह्वान स्थापना
ಕರೆ ಫಾರ್ವರ್ಡ್ ಮಾಡುವುದು,आह्वान अग्रेषण
ಕ್ಯಾಲಿಗ್ರಾಫಿಕ್ ಪ್ಲಾಟರ್,सुलेखीय आलेखित्र
ಸೇರಿಸುವುದು,आह वान
ಕರೆ ವಾದ,आह वान स्वतंत्र चर
ಕರೆಯುವ ಕಾರ್ಯಕ್ರಮ,आह्वान क्रमादेश
ಕರೆ ಅನುಕ್ರಮ,आह्वान अनुक्रम
ಕರೆ ಸಬ್‌ಪ್ರೊಗ್ರಾಮ್,आह्वान उपक्रमादेश
ಕರೆ ಸಂಖ್ಯೆ,आह्वान संख्या
ಕರೆ ಪ್ರೊಸೆಸರ್,आह्वान संसाधित्र
ಪ್ರಗತಿ ಸಿಗ್ನಲ್ಗೆ ಕರೆ ಮಾಡಿ,आह्वान प्रगति संकेत
ಕರೆ ಅಂಗಡಿ,आह्वान भंडार
ಕರೆ ಕಾಯುವುದು,आह्वान प्रतीक्षा
ರದ್ದುಮಾಡು,निरसन
ಅಕ್ಷರವನ್ನು ರದ್ದುಗೊಳಿಸಿ,निरसन संप्रतीक
ಕೀಲಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿ,निरसन कुंजी
ಪೂರ್ವಸಿದ್ಧ ಪ್ಯಾರಾ,पूर्वाभिलिखित पैराग्राफ
ಪೂರ್ವಸಿದ್ಧ ಸಾಫ್ಟ್‌ವೇರ್,पूर्वाभिलिखित प्रक्रिया सामग्री
ಕ್ಯಾನುನಿಕ್ ಉತ್ಪಾದನೆ,विहित जनन
ಕೆಪಾಸಿಟರ್ ಸಂಗ್ರಹಣೆ,संधारित्र भंडारण
ಸಾಮರ್ಥ್ಯ,क्षमता
ಮಣ್ಣು,"कैप्स्टन, टेपचालक चक्र"
ಸೆರೆಹಿಡಿಯು,प्रग्रहण
ಚೀಟಿ,"पत्रक, कार्ड"
ಕಾರ್ಡ್ ಪಂಜರ,पत्रक पंजर
ಕಾರ್ಡ್ ಚಾಸಿಸ್,पत्रक न्याधार
ಕಾರ್ಡ್ ಪರಿಶೀಲನೆ,पत्रक जाँच
ಕಾರ್ಡ್ ಕೋಡ್,पत्रक कूट
ಕಾರ್ಡ್ ಕಾಲಮ್,पत्रक स्तंभ
ಕಾರ್ಡ್ ಚಕ್ರ,पत्रक चक्र
ಕಾರ್ಡ್ ಡೆಕ್,पत्रक गड्डी
ಕಾರ್ಡ್ ದೋಷ ಪರಿಶೀಲನೆ,पत्रक त्रुटि जाँच
ಕಾರ್ಡ್ ಮೈದಾನ,पत्रक क्षेत्र
ಕಾರ್ಡ್ ಫೈಲ್,पत्रक संचिका
ಕಾರ್ಡ್ ರೂಪ,पत्रक रूप
ಕಾರ್ಡ್ ಸ್ವರೂಪ,पत्र संरूप
ಹರಿವು,पत्रक प्लुति मंजूषा
ರಾಟ,पत्रक प्रतिबिंब
ಕಾರ್ಡ್ ಇನ್ಪುಟ್,पत्रक निवेश
ಇರಿ,पत्रक संबाधा
ಕಾರ್ಡ್ ಲೋಡ್ ಮಾಡುವವನು,पत्रक भारक
ಕಾರ್ಡ್ ಚೀಟಿ,पत्रक गड्डी
ಕಾರ್ಡ್ ಪಥ,पत्रक पथ
ಕಾರ್ಡ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ ಕ್ಯಾಲ್ಕುಲೇಟರ್,पत्रक क्रमादेशित परिकलित्र
ಕಾರ್ಡ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ಕಂಪ್ಯೂಟರ್,पत्रक क्रमादेशित अभिकलित्र
ಕಾರ್ಡ್ ಪಂಚ್,पत्रक छिद्रित्र
ಕಾರ್ಡ್ ಪಂಚ್ ತಂತ್ರ,पत्रक छिद्रण तकनीक
ಕಾರ್ಡ್ ಓದುಗ,पत्रक पठित्र
ಕಾರ್ಡ್ ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವವ,पत्रक पुनरूत्पादित्र
ಕಾರ್ಡ್ ಸಾಲು,पत्रक पंक्ति
ಕಾರ್ಡ್ ಹಾಕುವುದು,पत्रक समुच्चय
ಕಾರ್ಡ್ ಸಣಕ,पत्रक शाटित्र
ಜರುಗಿಸು,पत्रक चितीयक
ಕಾರ್ಡ್ ಸಂಗ್ರಹಣೆ,पत्रक भंडारण
ಕಾರ್ಡ್-ಟು-ಡಿಸ್ಕ್ ಉಪಯುಕ್ತತೆ,पत्रक चक्रिका उपयोगिता
ಕಾರ್ಡ್-ಟು-ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪರಿವರ್ತನೆ,पत्रक चुंबकीय टेप रूपांतरण
ಕಾರ್ಡ್-ಟು ಪ್ರಿಂಟ್ ಕಾರ್ಯಕ್ರಮ,पत्रक मुद्रण क्रमादेश
ಕಾರ್ಡ್ ಟು ಟೇಪ್ ಪರಿವರ್ತಕ,पत्रक टेप परिवर्तित्र
ಕಾರ್ಡ್ ಟ್ರ್ಯಾಕ್,पत्रक पथ
ಕಾರ್ಡ್ ಪರಿಶೀಲನೆ,पत्रक सत्यायन
ಕಟಾ,कैरट
ಏರಿಳ,घूर्णित्र
ಗಾಡಿ,वाहन
