Hindi,Punjabi
"आवर्धित निर्देश, आवर्धित अनुरेख","ਵੱਡਦਰਸ਼ੀ ਹਦਾਇਤਾਂ, ਵੱਡਦਰਸ਼ੀ ਟਰੇਸ"
विस्तारित प्रसर्प,ਵਿਸਤ੍ਰਿਤ ਵਿਸਤਾਰ
"आवर्धित अनुरेख, आवर्धित निदर्श","ਵੱਡਦਰਸ਼ੀ ਟਰੇਸ, ਵੱਡਦਰਸ਼ੀ ਮਾਡਲ"
प्रसारित्र,ਪ੍ਰਸਾਰਕ
प्रसारी चुंबकीय क्षेत्र,ਚੁੰਬਕੀ ਖੇਤਰ ਫੈਲਾਉਣਾ
विस्तारक अंग,ਐਕਸਟੈਂਸਰ
विस्तार,ਵਿਸਥਾਰ
"प्रसार, प्रसरण","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
"प्रसार कोष्ठ, प्रसार कक्ष","ਐਕਸਟੈਂਸ਼ਨ ਸੈੱਲ, ਐਕਸਟੈਂਸ਼ਨ ਰੂਮ"
प्रसार कुंडली,ਪ੍ਰਸਾਰ ਕੁੰਡਲੀ
प्रसार पंखा,ਪ੍ਰਸਾਰ ਪੱਖਾ
प्रसारानुपात,ਫੈਲਾਅ ਅਨੁਪਾਤ
प्रसार स्ट्रोक,ਫੈਲਾਅ ਸਟਰੋਕ
प्रसरण टर्बाइन,ਪਰਿਵਰਤਨ ਟਰਬਾਈਨ
प्रसार वाल्व,ਫੈਲਾਅ ਵਾਲਵ
प्रसरण तरंग,ਪ੍ਰਸਾਰ ਲਹਿਰ
प्रसरण प्रवाह,ਵਿਭਿੰਨਤਾ ਦਾ ਵਹਾਅ
प्रसरणीयता,ਵਿਸਤਾਰਯੋਗਤਾ
ऊर्जा उन्मोची,ਊਰਜਾ ਉਤਸ਼ਾਹੀ
प्रयोग,ਪ੍ਰਯੋਗ
"प्रायोगिक, प्रयोगात्मक","ਪ੍ਰਯੋਗਾਤਮਕ, ਪ੍ਰਯੋਗਾਤਮਕ"
प्रायोगिक आधार,ਪ੍ਰਯੋਗਾਤਮਕ ਆਧਾਰ
"प्रायोगिक भूल, प्रायोगिक त्रूटि","ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ, ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ"
प्रयोगिक उड्डयन,ਪ੍ਰਯੋਗਾਤਮਕ ਹਵਾਬਾਜ਼ੀ
प्रयोगार्थ समूह,ਵਰਤਣ ਲਈ ਗਰੁੱਪ
प्रायोगिक माध्य अंतराल,ਪ੍ਰਯੋਗਾਤਮਕ ਮੱਧ ਅੰਤਰਾਲ
प्रायोगिक इष्टतमन,ਪ੍ਰਯੋਗਾਤਮਕ ਅਨੁਕੂਲਨ
प्रायोगिक भौतिकी,ਪ੍ਰਯੋਗਾਤਮਕ ਭੌਤਿਕ ਵਿਗਿਆਨ
प्रयोगात्मक प्रमाण,ਪ੍ਰਯੋਗਾਤਮਕ ਸਬੂਤ
प्रायोगिक रिऐक्टर,ਪ੍ਰਯੋਗਾਤਮਕ ਰਿਐਕਟਰ
प्रयोगात्मक विज्ञान,ਪ੍ਰਯੋਗਾਤਮਕ ਵਿਗਿਆਨ
प्रायोगिक स्थिति,ਪ੍ਰਯੋਗਾਤਮਕ ਸਥਿਤੀ
प्रायोगिक मान,ਪ੍ਰਯੋਗਾਤਮਕ ਮੁੱਲ
प्रयोगी,ਲਾਭਦਾਇਕ
"प्रायोगिक कार्य, प्रयोगीकरण","ਪ੍ਰਯੋਗਾਤਮਕ ਕੰਮ, ਪ੍ਰਯੋਗ"
प्रयोगकर्ता,ਉਪਭੋਗਤਾ
अधिपूरक,ਪੂਰਕ
स्पष्ट आइगन फलन,ਸਾਫ਼ eigen ਫੰਕਸ਼ਨ
स्पष्ट समीकरण,ਸਪੱਸ਼ਟ ਸਮੀਕਰਨ
स्पष्ट रूप,ਸਪੱਸ਼ਟ ਤੌਰ &#39;ਤੇ
स्पष्ट फलन,ਸਾਫ ਫੰਕਸ਼ਨ
स्पष्ट निदर्श,ਸਾਫ ਮਾਡਲ
विस्फोटी परमाणु,ਪ੍ਰਮਾਣੂ ਵਿਸਫੋਟ
"खोज कुंडली, अन्वेषी कुंडली","ਖੋਜ ਕੁੰਡਲੀ, ਖੋਜੀ ਕੁੰਡਲੀ"
अन्वेषी इलेक्ट्रोड,ਪੜਤਾਲ ਇਲੈਕਟ੍ਰੋਡ
"विस्फोटन, विस्फोट","ਧਮਾਕਾ, ਧਮਾਕਾ"
विस्फोटन स्पेक्ट्रम,ਵਿਸਫੋਟ ਸਪੈਕਟ੍ਰਮ
विस्फोटी प्रस्फोट,ਧਮਾਕਾ ਧਮਾਕਾ
विस्फोटी बम,ਵਿਸਫੋਟ ਬੰਬ
विस्फोटक यौगिक,ਵਿਸਫੋਟਕ ਮਿਸ਼ਰਣ
विस्फोटी विसंपीडन,ਵਿਸਫੋਟਕ decompression
विस्फोटी विघटन,ਵਿਸਫੋਟਕ ਵਿਘਨ
घातांक,ਘਾਤਕ
"चरघातांकी, एक्सपोनेन्टी","ਘਾਤਕ, ਘਾਤਕ"
चरघातांकी अवशोषण,ਘਾਤਕ ਸਮਾਈ
चरघातांकी प्रवर्धक,ਘਾਤਕ ਐਂਪਲੀਫਾਇਰ
चरघातांकी सन्निकटन,ਘਾਤਕ ਅਨੁਮਾਨ
चरघातांकी वायुमंडल,ਘਾਤਕ ਮਾਹੌਲ
चरघातांकी प्रणाल,ਘਾਤਕ ਸਿਸਟਮ
चरघातांकी वक्र,ਘਾਤਕ ਵਕਰ
चरघातांकी क्षय,ਘਾਤਕ ਸੜਨ
चरघातांकी प्रायिकता फलन,ਘਾਤਕ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
चरघातांकी बंटन,ਘਾਤਕ ਵੰਡ
चरघातांकी समीकरण,ਘਾਤਕ ਸਮੀਕਰਨ
एक्सपोनेन्टी प्रयोग,ਵਿਆਖਿਆ ਪ੍ਰਯੋਗ
चरघातांकी फलन,ਘਾਤਕ ਫੰਕਸ਼ਨ
"एक्सपोनेन्टी वृद्धि, चरघातांकी वृद्धि","ਘਾਤਕ ਵਾਧਾ, ਘਾਤਕ ਵਾਧਾ"
चरघातांकी शृंग,ਘਾਤਕ ਸਿੰਗ
एक्सपोनेन्टी सूचक,ਘਾਤਕ ਸੂਚਕ
चरघातांकी नियम,ਘਾਤਕ ਨਿਯਮ
चरघातांकी सीमा,ਘਾਤਕ ਸੀਮਾ
चरघातांकी संकारक,ਘਾਤਕ ਆਪਰੇਟਰ
चरघातांकी संबंध,ਘਾਤਕ ਸਬੰਧ
चरघातांकी प्रमेय,ਘਾਤਕ ਥਿਊਰਮ
चरघातांकीय संचरण लाइन,ਘਾਤਕ ਪ੍ਰਸਾਰਣ ਲਾਈਨ
एक्स्पोनेन्टी विभवकूप,ਐਕਸਪੋਨੈਂਟੀ ਸੰਭਾਵੀ ਖੂਹ
अनावरित फिल्म,ਰਿਲੀਜ਼ ਨਾ ਹੋਈ ਫਿਲਮ
खुली दंडी,ਓਪਨ ਬਾਰ
खुला लक्ष्य,ਖੁੱਲਾ ਟੀਚਾ
"अनावरण, प्रभावन, उद्भासन उच्छादन, अपावरण","ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ"
अनावरण नियंत्रण तंत्र,ਐਕਸਪੋਜਰ ਕੰਟਰੋਲ ਸਿਸਟਮ
"एक्स्पोजर गणित्र, उद्भासन गणित्र",ਐਕਸਪੋਜਰ ਕੈਲਕੁਲੇਟਰ
"उच्छादन मात्रा, अपावरण खुराक","exudation ਖੁਰਾਕ, occlusion ਖੁਰਾਕ"
"उच्छादन मात्रा दर, अपावरण खुराक दर","ਇੰਜੈਕਸ਼ਨ ਡੋਜ਼ ਰੇਟ, ਇੰਜੈਕਸ਼ਨ ਡੋਜ਼ ਰੇਟ"
उद्भासनमापी,ਕੈਲੋਰੀਮੀਟਰ
"उच्छादन स्केल, आवरण स्केल",ਕਵਰ ਸਕੇਲ
उद्भासन काल,ਸੰਪਰਕ ਦਾ ਸਮਾਂ
"निष्पीडन, व्यंजक, मुखाकृति, भावकृति","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ, ਚਿਹਰੇ ਦੇ ਹਾਵ-ਭਾਵ, ਪ੍ਰਗਟਾਵੇ"
"विस्तृत ऋणायन, विस्तृत ऐनायन","ਵਿਆਪਕ anion, ਵਿਆਪਕ anion"
विस्तरित परिमंडल,ਵਿਸਤ੍ਰਿਤ ਚੱਕਰ
विस्तृत प्रभ्रंश,ਵਿਆਪਕ ਨੁਕਸ
विस्तरित प्रांत,ਵਿਸਤ੍ਰਿਤ ਸੂਬਾ
विस्तृत द्विजेपलिन ऐन्टेना,ਚੌੜਾ bizepalin antenna
विस्तरित अंतराल,ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ
विस्तृत प्रावस्था नियम,ਵਿਸਤ੍ਰਿਤ ਪੜਾਅ ਨਿਯਮ
विस्तरित बिंदु रूपांतरण,ਵਿਸਤ੍ਰਿਤ ਪੁਆਇੰਟ ਪਰਿਵਰਤਨ
विस्तृत परास संचरण,ਵਿਆਪਕ ਸੀਮਾ ਸੰਚਾਰ
वर्धित वास्तवित रेखा,ਵਧੀ ਹੋਈ ਅਸਲ ਲਾਈਨ
विस्तरित  स्पेक्ट्रम,ਵਿਸਤ੍ਰਿਤ ਸਪੈਕਟ੍ਰਮ
विस्तृत तारा निकाय,ਵਿਆਪਕ ਤਾਰਾ ਸਿਸਟਮ
विस्तारक,ਵਿਸਤਾਰ
"विस्तार, विस्तृति, वर्धन, विस्तरण, प्रसार","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
"विस्तार-तार, विस्तार कॉर्ड","ਐਕਸਟੈਂਸ਼ਨ ਕੋਰਡ, ਐਕਸਟੈਂਸ਼ਨ ਕੋਰਡ"
विस्तरण-प्रभाव,ਐਕਸਟੈਂਸ਼ਨ ਪ੍ਰਭਾਵ
विस्तार-क्षेत्र,ਦਾਇਰੇ
कला की विस्तृति,ਕਲਾ ਦਾ ਵੇਰਵਾ
विस्तार लाइन,ਐਕਸਟੈਂਸ਼ਨ ਲਾਈਨ
दूर श्रावी लाउडस्पीकर,ਦੂਰ ਸ਼੍ਰਵੀ ਲਾਊਡਸਪੀਕਰ
विस्तार मस्तूल,ਐਕਸਟੈਂਸ਼ਨ ਮਾਸਟ
विस्तार-तरंग,ਐਕਸਟੈਂਸ਼ਨ ਵੇਵ
विस्तृत वायव वर्षण,ਵਿਆਪਕ ਵਾਯੂਮੰਡਲ ਵਰਖਾ
विस्तृत बैंड तंत्र,ਵਿਆਪਕ ਬੈਂਡ ਸਿਸਟਮ
"विस्तारात्मक गुण, मात्रात्मक गुण, मात्राश्रित गुणधर्म","ਵਿਸਤਾਰ ਵਿਸ਼ੇਸ਼ਤਾ, ਮਾਤਰਾਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ, ਮਾਤਰਾਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ"
"विस्तृत बौछार, ओजे बौछार","ਚੌੜਾ ਸ਼ਾਵਰ, ਓਜ ਸ਼ਾਵਰ"
"दैर्घ्य, वृद्धिमापी, एक्सटेन्सोमीटर","ਲੰਬਾਈ, ਵੱਡਦਰਸ਼ੀ, ਐਕਸਟੈਨਸੋਮੀਟਰ"
प्रसारिणी,ਪ੍ਰਸਾਰਕ
"विस्तार, सीमा","ਸੀਮਾ, ਸੀਮਾ"
बाह्य ग्रह,ਬਾਹਰੀ ਗ੍ਰਹਿ
बाह्य शंकु-अपवर्तन,ਬਾਹਰੀ ਕੋਨ ਅਪਵਰਤਨ
बाह्य रूपांतरण,ਬਾਹਰੀ ਪਰਿਵਰਤਨ
बाह्य बलयुग्म,ਬਾਹਰੀ ਬਲ ਜੋੜਾ
बाह्य दूरी,ਬਾਹਰੀ ਦੂਰੀ
बाह्य क्षेत्र,ਬਾਹਰੀ ਜ਼ੋਨ
बाह्य बलयुग्म,ਬਾਹਰੀ ਬਲ ਜੋੜਾ
"बाह्य संघट्ट, बाह्य संघात",ਬਾਹਰੀ ਪ੍ਰਭਾਵ ਬਾਹਰੀ ਪ੍ਰਭਾਵ
बाह्य सूचक,ਬਾਹਰੀ ਪੁਆਇੰਟਰ
बाह्य संदमन,ਬਾਹਰੀ ਦਮਨ
बाह्य अघूर्णी गति,ਬਾਹਰੀ ਰੋਟੇਸ਼ਨਲ ਗਤੀ
बाह्य पालि,ਬਾਹਰੀ ਲੋਬ
बाह्य विकिरण,ਬਾਹਰੀ ਰੇਡੀਏਸ਼ਨ
बाह्य तरंग फलन,ਬਾਹਰੀ ਤਰੰਗ ਫੰਕਸ਼ਨ
बाह्य कार्य,ਬਾਹਰੀ ਕੰਮ
"बाह्यतः संपूरित, बाह्यतः प्रतिकारित","ਬਾਹਰੀ ਤੌਰ &#39;ਤੇ ਪੂਰਕ, ਬਾਹਰੀ ਤੌਰ &#39;ਤੇ ਵਿਰੋਧੀ"
बाह्यतःविभाजित,ਬਾਹਰੀ ਵੰਡਿਆ
बाह्यतःतापित आर्क,ਬਾਹਰੀ ਗਰਮ ਚਾਪ
विलुप्त प्राकृत विघटन्यूक्लाइड,ਅਲੋਪ ਕੁਦਰਤੀ ਵਿਘਨ
"विलोप, विलोपन","ਵਿਨਾਸ਼, ਵਿਨਾਸ਼"
"विलोप गुणांक, विलुप्ति गुणांक","ਵਿਲੁਪਤ ਗੁਣਾਂਕ, ਵਿਲੁਪਤ ਗੁਣਾਂਕ"
विलोपन विभव,ਅਲੋਪ ਹੋਣ ਦੀ ਸੰਭਾਵਨਾ
निर्वापन वोल्टता,ਡਿਸਚਾਰਜ ਵੋਲਟੇਜ
"वोलपमापी, ऐक्सटिन्क्टोमीटर","ਵੋਲਟਮੀਟਰ, ਐਕਸਿੰਕਟੋਮੀਟਰ"
अतिरिक्त अर्ध-तल,ਵਾਧੂ ਅੱਧੀ ਮੰਜ਼ਿਲ
अति उच्च विभव,ਬਹੁਤ ਉੱਚ ਸੰਭਾਵਨਾ
अक्षेतर बिन्दु,ਗੈਰ-ਲੀਨੀਅਰ ਬਿੰਦੂ
"पार्थिवेतर उद्भव, भौमेतर उद्भव","ਅਲੌਕਿਕ ਮੂਲ, ਬਾਹਰੀ ਧਰਤੀ ਦਾ ਮੂਲ"
बाह्य आवेश,ਬਾਹਰੀ ਚਾਰਜ
बाह्य धारा,ਬਾਹਰੀ ਮੌਜੂਦਾ
बाह्य बल,ਬਾਹਰੀ ਤਾਕਤ
बाह्य रव,ਬਾਹਰੀ ਰੌਲਾ
नाभिकबाह्य इलेक्ट्रान,ਵਾਧੂ ਪ੍ਰਮਾਣੂ ਇਲੈਕਟ੍ਰੋਨ
न्यूक्लियसबाह्य बल,ਵਾਧੂ ਨਿਊਕਲੀਅਸ
बहिर्नाभिक संरचना,ਅਸਧਾਰਨ ਬਣਤਰ
"असामान्य, असाधारण","ਅਸਧਾਰਨ, ਅਸਧਾਰਨ"
असाधारण वर्तनांक,ਬੇਮਿਸਾਲ ਸਪੈਲਿੰਗ
असाधारण किरण,ਅਸਧਾਰਨ ਬੀਮ
असाधारण तरंग,ਅਸਧਾਰਨ ਲਹਿਰ
ग्रहबहिराकाश,ਗ੍ਰਹਿ ਸਪੇਸ
बहिर्वेशित मान,ਵਾਧੂ ਮੁੱਲ
"बहिर्विष्ट, बहिर्वेशित","ਬਾਹਰ ਜਾਣ ਵਾਲਾ, ਬਾਹਰ ਜਾਣ ਵਾਲਾ"
बहिर्वेशित अंत्यबिंदु,ਆਊਟਫਲੋ ਅੰਤ ਬਿੰਦੂ
"बहिर्वेशित परास, बहिर्वेशित परिसर","ਐਕਸਟਰਡਡ ਰੇਂਜ, ਐਕਸਟਰੂਡ ਰੇਂਜ"
बहिर्वेशन,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
बहिर्वेशन दूरी,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਦੂਰੀ
बहिर्वेशन आयनन कोष्ठ,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ionization ਚੈਂਬਰ
बहिर्वेशन संकारक,ਬੇਦਖਲੀ ਆਪਰੇਟਰ
बहिर्वेशन तकनीक,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ
"पार्थिवतर, भौमेतर","ਪਾਰਥੀਵਤਾਰ, ਭੂਮੇਤਰ"
पृथ्वीबाह्य द्रव्य,ਬਾਹਰੀ ਪਦਾਰਥ
चरम संतुलन-रेखा,ਅਤਿ ਸੰਤੁਲਨ ਲਾਈਨ
चरम एकल कण कोश माडल,ਅਤਿ ਸਿੰਗਲ ਕਣ ਸ਼ੈੱਲ ਮਾਡਲ
चरम मान,ਸਿਖਰ ਮੁੱਲ
बाह्य,ਬਾਹਰੀ
बाह्य बेस प्रतिरोध,ਬਾਹਰੀ ਅਧਾਰ ਪ੍ਰਤੀਰੋਧ
"अपद्रव्यी चालकता, बहिर्जात चालकता","ਬਾਹਰੀ conductivity, exogenous conductivity"
बाह्य नियंत्रण,ਬਾਹਰੀ ਕੰਟਰੋਲ
"बाह्य कारक, बहिस्थ कारक","ਬਾਹਰੀ ਕਾਰਕ, ਬਾਹਰੀ ਕਾਰਕ"
बहिर्जात गुणधर्म,ਬਾਹਰੀ ਜਾਇਦਾਦ
अपद्रव्यी अर्धचालक,ਅਭੇਦ ਸੈਮੀਕੰਡਕਟਰ
"नेत्र, आँख","ਅੱਖ, ਅੱਖ"
उपनेत्र,ਉਪ ਅੱਖ
अभिनेत्र लेन्स,ਅਭਿਨੇਤਰੀ ਲੈਂਸ
नेत्र-दूरी,ਅੱਖ ਦੀ ਦੂਰੀ
नेत्रिका,ਆਈਪੀਸ
"नेत्रिका मापनी, नेत्रिका स्केल","ਨੇਤਰ ਦਾ ਪੈਮਾਨਾ, ਨੇਤਰ ਦਾ ਪੈਮਾਨਾ"
नेत्रिका मापनी,ਅੱਖ ਦਾ ਪੈਮਾਨਾ
अक्षिका,ਅਕਸ਼ੇਕਾ
F मेसॉन,F meson
"F- केन्द्र, वर्ण-केन्द्र","F-ਕੇਂਦਰ, ਰੰਗ-ਕੇਂਦਰ"
"F-परत, F-संस्तर","F-ਪਰਤ, F-ਪਰਤ"
f-m (आवृति माडुलन) तुंगतामापी,fm (ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ) ਅਲਟੀਮੀਟਰ
f-m (आवृति माडुलन) संसूचक,fm (ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ) ਡਿਟੈਕਟਰ
"f-m रेडियो तुंगतामापी, भू भाग अंतरसूचक","fm ਰੇਡੀਓ ਅਲਟੀਮੀਟਰ, ਭੂਮੀ ਸੂਚਕ"
f-संख्या,f-ਨੰਬਰ
F-मान,F-ਮੁੱਲ
F.D.S. नियम,FDS ਨਿਯਮ
F-आयन मंडल की परत,F- ionosphere ਪਰਤ
F2-आयन मंडल की परत,F2 - ionosphere ਪਰਤ
संविरचक संयंत्र,ਨਿਰਮਾਣ ਪਲਾਂਟ
"फलक, पार्श्व, अंताग्र, मुख पट्ट, चेहरा, आनन","ਚਿਹਰਾ, ਪਾਸੇ, ਸਾਹਮਣੇ, ਚਿਹਰਾ, ਚਿਹਰਾ, ਚਿਹਰਾ"
फलक केन्द्रित,ਤਖ਼ਤੀ ਕੇਂਦਰਿਤ
फलक-केन्द्रित घन,ਚਿਹਰਾ-ਕੇਂਦਰਿਤ ਘਣ
फलक-केन्द्रस्थ घनीय धातु,ਚਿਹਰਾ-ਕੇਂਦਰਿਤ ਘਣ ਧਾਤ
फलक विकर्ण,ਚਿਹਰਾ ਤਿਕੋਣਾ
फेकनर अंश,feckner ਅੰਸ਼
"फेकॉम, कलातुल","ਫੈਕੋਮ, ਕਲਾਤੁਲ"
प्रतिकृति,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
प्रतिकृति चार्ट,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਚਾਰਟ
प्रतिकृति अभिलेखी,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਰਿਕਾਰਡਰ
प्रतिकृति संचार,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਸੰਚਾਰ
"घटक, उपादान, कारक, खंड, गुणनखंड, गुणक","ਕਾਰਕ, ਕਾਰਕ, ਕਾਰਕ, ਧਾਰਾ, ਕਾਰਕ, ਗੁਣਕ"
संवेग-उपादान,ਗਤੀ ਕਾਰਕ
सुरक्षा कारक,ਸੁਰੱਖਿਆ ਕਾਰਕ
प्रद्युतिक,ਬਿਜਲੀ
वर्णमण्डलीय प्रद्युतिक,ਕ੍ਰੋਮੋਸਫੇਅਰਿਕ ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ
उतीव्रण,ਤਿੱਖਾ ਕਰਨਾ
अवतीव्रण,ਕਮੀ
अवतीव्रक,epidermis
"क्षीणन, म्लानन",ਧਿਆਨ
अवतीव्रण परिसर,denudation ਕੰਪਲੈਕਸ
फारेनहाइट तापक्रम,ਫਾਰਨਹੀਟ ਤਾਪਮਾਨ
दोष सुरक्षा नियंत्रण,ਨੁਕਸ ਸੁਰੱਖਿਆ ਕੰਟਰੋਲ
"विफलता, पात","ਅਸਫਲਤਾ, ਅਸਫਲਤਾ"
मंद दीप्ति,ਮੱਧਮ ਰੋਸ਼ਨੀ
फेयरचाइल्ड,ਨਿਰਪੱਖ ਬੱਚਾ
फेयरचाइल्ड उड़ान विश्लेषित्र,ਫੇਅਰਚਾਈਲਡ ਫਲਾਈਟ ਐਨਾਲਾਈਜ਼ਰ
"वाकर्षण ग्रासी, फेयरिंग","ਟ੍ਰੈਕਸ਼ਨ ਗ੍ਰਾਸੀ, ਫੇਅਰਿੰਗ"
यथातथ अभिलेख,ਸਹੀ ਰਿਕਾਰਡ
तदूप पुनरूत्पादन,ਟੈਡਅੱਪ ਰੀਪ੍ਰੋਡਿਊਸ
अवपाती खंड,ਅਪ੍ਰਤੱਖ ਧਾਰਾ
विभव पात,ਸੰਭਾਵੀ ਗਿਰਾਵਟ
"पतन अवधि, पतन काल","ਪਤਨ ਦੀ ਮਿਆਦ, ਪਤਨ ਦੀ ਮਿਆਦ"
अवपात,ਢਹਿ
हेत्वाभास,ਭਰਮ
पाती बिंदु विधि,ਫੇਡ ਪੁਆਇੰਟ ਵਿਧੀ
पाती कंदुक श्यानता विधि,ਫਾਥੀ ਕੰਦ ਵਿਸਕੌਸਿਟੀ ਵਿਧੀ
पाती गोलक श्यानतामापी,ਪਾਈ ਬਾਲ ਵਿਸਕੋਮੀਟਰ
सदोष तुला,ਨੁਕਸਦਾਰ ਝੁਕਿਆ
मिथ्या प्रतिध्वनि,ਝੂਠੀ ਗੂੰਜ
"आभासी संतुलन, आभासी साम्य","ਵਰਚੁਅਲ ਸੰਤੁਲਨ, ਵਰਚੁਅਲ ਸੰਤੁਲਨ"
आभासी क्षितिज,ਵਰਚੁਅਲ ਹੋਰੀਜ਼ਨ
अभिलक्षणिक कुल,ਵਿਸ਼ੇਸ਼ਤਾ ਕੁੱਲ
पंख ऐन्टेना,ਖੰਭ antenna
पंख किरणपुंज,ਖੰਭ ਸ਼ਤੀਰ
पंख बीकन,ਖੰਭ ਬੀਕਨ
पंखा शिखर विकिरक,ਪੱਖਾ ਚੋਟੀ ਦੇ ਰੇਡੀਏਟਰ
निवेशांक,ਇੰਪੁੱਟ
निवेशी परिपथ,ਇੰਪੁੱਟ ਸਰਕਟ
निर्गमांक,ਜਾਰੀ ਨੰਬਰ
निर्गमी परिपथ,ਆਉਟਪੁੱਟ ਸਰਕਟ
पंख किरण-पुंज ऐन्टेना,ਵਿੰਗ ਬੀਮ ਐਂਟੀਨਾ
कार्क स्कू,ਕਾਰ੍ਕ ਪੇਚ
सुदूर क्षेत्र,ਰਿਮੋਟ ਖੇਤਰ
सुदूर अवरक्त,ਦੂਰ ਇਨਫਰਾਰੈੱਡ
सूदूर अवरक्त मेजर,ਦੂਰ ਇਨਫਰਾਰੈੱਡ ਪ੍ਰਮੁੱਖ
दूर-बिंदु,ਦੂਰ ਬਿੰਦੂ
फ्राउनहोफर प्रदेश,Fraunhofer ਖੇਤਰ
सुदूर पराबैंगनी,ਦੂਰ ਅਲਟਰਾਵਾਇਲਟ
दूरांत अप्रासंगिक सिग्नल,ਰਿਮੋਟ ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
फैरड (मात्रक),ਫਰਾਦ (ਇਕਾਈ)
फैराडे (मात्रक),ਫੈਰਾਡੇ (ਇਕਾਈ)
फैराडे पिंजर,ਫੈਰਾਡੇ ਪਿੰਜਰੇ
फैराडे का अदीप्त प्रदेश,ਫੈਰਾਡੇ ਦਾ ਹਨੇਰਾ ਖੇਤਰ
फैराडे मंडलक,ਫੈਰਾਡੇ ਸਰਕਲ
फैराडे का प्रभाव,ਫੈਰਾਡੇ ਦਾ ਪ੍ਰਭਾਵ
फैराडे का हिमपात्र-प्रयोग,ਫੈਰਾਡੇ ਦੇ ਬਰਫ਼ ਦਾ ਪ੍ਰਯੋਗ
फैराडे अपवर्तनांक,ਫੈਰਾਡੇ ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ
फैराडे घूर्णन,ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨ
फैराडे घूर्णी विलगक,ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨਲ ਆਈਸੋਲਟਰ
फैराडे-टिन्डल किरणपुंज,ਫੈਰਾਡੇ-ਟਿੰਡਲ ਬੀਮ
फैराडे विद्युत-अपघटन नियम,ਫੈਰਾਡੇ ਦਾ ਇਲੈਕਟ੍ਰੋਲਾਈਸਿਸ ਦਾ ਨਿਯਮ
फैराडीय धारा,ਫਾਰੇਡੀਅਨ ਕਰੰਟ
फारे विच्छेदन,ਅੱਗੇ ਵਿਭਾਜਨ
फारे बिन्दु,ਦੂਰ ਬਿੰਦੂ
फारे श्रेणी,ਕਿਰਾਏ ਦੀ ਸ਼੍ਰੇਣੀ
प्रतिकृति,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
प्रतिकृति अभिग्राही,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
प्रतिकृति अभिलेखन,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਰਿਕਾਰਡਿੰਗ
प्रतिकृति संकेत,ਨਕਲ ਸਿਗਨਲ
"पक्का, तीव्रगामी, द्रुत, क्षिप्र, व्रत, उपवास","ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼"
द्रुत प्रवर्धक,ਤੇਜ਼ ਐਂਪਲੀਫਾਇਰ
क्षिप्र अक्ष,ਜਹਾਜ਼ ਦੇ ਧੁਰੇ
क्षिप्र परिपथ,ਜਹਾਜ਼ ਸਰਕਟ
तीव्रगामी इलेक्ट्रॉन,ਤੇਜ਼ ਗਤੀਸ਼ੀਲ ਇਲੈਕਟ੍ਰੋਨ
द्रुत विखंडन,ਤੇਜ਼ ਵਿਖੰਡਨ
तीव्र विखंडन प्रभाव,ਤੇਜ਼ ਵਿਖੰਡਨ ਪ੍ਰਭਾਵ
द्रुत विखंडन गुणक,ਤੇਜ਼ ਵਿਖੰਡਨ ਕਾਰਕ
द्रुत खांचा,ਤੇਜ਼ ਸਲਾਟ
