Kannada,Malayalam
ಅಡ್ಡ ಜೋಡಣೆ,ക്രോസ് കപ്ലിംഗ്
ಲಂಬ ಚಿತ್ರ,ലംബ ചിത്രം
ಪರಿವರ್ತನೆಯ ಅಸ್ಪಷ್ಟತೆ,സംക്രമണ വക്രീകരണം
ಪರಿವರ್ತನೆ ಮಾಡ್ಯುಲೇಶನ್,പരിവർത്തന മോഡുലേഷൻ
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,അപ്രസക്തമായ സിഗ്നൽ
ಅಡ್ಡಪಟ್ಟಿ ವಿನಿಮಯ,ക്രോസ്ബാർ എക്സ്ചേഞ്ച്
ಅಡ್ಡ ಕ್ಷೇತ್ರ ಆಂಪ್ಲಿಫಯರ್,തിരശ്ചീന ഫീൽഡ് ആംപ്ലിഫയർ
ಕ್ರಾಸ್ಒವರ್ ಡಿಟೆಕ್ಟರ್,ക്രോസ്ഓവർ ഡിറ്റക്ടർ
ಪರಿವರ್ತನೆ ಸರ್ಕ್ಯೂಟ್,ട്രാൻസിഷൻ സർക്യൂട്ട്
ಸ್ಫಟಿಕ ಮೈಕ್ರೊಫೋನ್,ക്രിസ്റ്റൽ മൈക്രോഫോൺ
ಸ್ಫಟಿಕ ಆಂದೋಲಕ,ക്രിസ്റ്റൽ ഓസിലേറ്റർ
ಕ್ಯೂರಿ ಪಾಯಿಂಟ್,ക്യൂറി പോയിന്റ്
ಸ್ಟ್ರೀಮ್ ಆಂಪ್ಲಿಫಯರ್,സ്ട്രീം ആംപ്ലിഫയർ
ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ಪ್ರಸ್ತುತ ಮೂಲ (CCCS),നിലവിലെ നിയന്ത്രിത നിലവിലെ ഉറവിടം (CCCS)
ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ವೋಲ್ಟೇಜ್ ಮೂಲ (CCVS),നിലവിലെ നിയന്ത്രിത വോൾട്ടേജ് ഉറവിടം (CCVS)
ಸ್ಟ್ರೀಮ್ ರೀಚಾರ್ಜ್,സ്ട്രീം റീചാർജ്
ಪ್ರಸ್ತುತ ಹತೋಟಿ,നിലവിലെ ലിവറേജ്
ಪ್ರಸ್ತುತ ಮಿತಿ,നിലവിലെ പരിധി
ಮಾರ್ಜಿನಲ್ ಕರೆಂಟ್ ರೆಸಿಸ್ಟರ್,മാർജിനൽ കറന്റ് റെസിസ്റ്റർ
ಸ್ಟ್ರೀಮ್ ಪ್ರತಿಫಲನ,സ്ട്രീം പ്രതിഫലനം
ಸ್ಟ್ರೀಮ್ ಮೋಡ್ ಲಾಜಿಕ್,സ്ട്രീം മോഡ് ലോജിക്
ಸ್ಟ್ರೀಮ್ ಪ್ರವೇಶ,സ്ട്രീം ആക്സസ്
ಸ್ಟ್ರೀಮ್ ಮೂಲ,സ്ട്രീം ഉറവിടം
ಪ್ರಸ್ತುತ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ,നിലവിലെ വോൾട്ടേജ് കൺവെർട്ടർ
ಪ್ರಸ್ತುತ ವರ್ಗಾವಣೆ ಅನುಪಾತ,നിലവിലെ ട്രാൻസ്ഫർ അനുപാതം
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,നിലവിലെ ട്രാൻസ്ഫോർമർ
ಸ್ಥಿರ ಪ್ರಸ್ತುತ,നിശ്ചിത കറന്റ്
"ಪಾಯಿಂಟರ್, ಕರ್ಸರ್","പോയിന്റർ, കഴ്സർ"
ಕಡಿಮೆ ಚಾಲಕ ವೋಲ್ಟೇಜ್,കുറഞ്ഞ ഡ്രൈവർ വോൾട്ടേജ്
"ಅಂತ್ಯ ಪಕ್ಷಪಾತ, ಅಂತ್ಯ ಪಕ್ಷಪಾತ","അവസാനം പക്ഷപാതം, അവസാന പക്ഷപാതം"
ಅಂತಿಮ ಆವರ್ತನ,അവസാന ആവൃത്തി
ಅಂತಿಮ ವಲಯ,അവസാന മേഖല
ಕರ್ವ್ ಟ್ರೇಸ್,കർവ് ട്രെയ്സ്
ಸೈಕಲ್,ചക്രം
ಚಕ್ರ ಚೌರ್ಯ,ചക്ര ചൗര്യ
ಸಿಲಿಂಡರಾಕಾರದ ಮಸೂರ,സിലിണ്ടർ ലെൻസ്
ಸ್ಫಟಿಕ ಪ್ರದರ್ಶನ,ക്രിസ്റ്റൽ ഡിസ്പ്ലേ
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ഡിജിറ്റൽ ടു അനലോഗ് കൺവെർട്ടർ
ಡಿಸಿ ರಿಸ್ಟೋರ್ ಸರ್ಕ್ಯೂಟ್,ഡിസി റിസ്റ്റോർ സർക്യൂട്ട്
ಡಿಜಿಟಲ್ / ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ഡിജിറ്റൽ/അനലോഗ് കൺവെർട്ടർ
"ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ, DAC","ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ, DAC"
ಕೆಟ್ಟ ಹೂಡಿಕೆ,മോശം നിക്ഷേപം
ಒದ್ದೆಯಾದ ಆಂದೋಲನ,നനഞ്ഞ ആന്ദോളനം
ಖಿನ್ನತೆಯ ಸಮಯ,വിഷാദിച്ച സമയം
ತೇವಗೊಳಿಸುವಿಕೆ,നനവ്
ಸುಳಿಯ ಪ್ರವಾಹವನ್ನು ತಗ್ಗಿಸುವುದು,ഡാംപിംഗ് വോർട്ടക്സ് കറന്റ്
ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ,ഡാംപിംഗ് കോഫിഫിഷ്യന്റ്
ಡಾರ್ಕ್ ಕರೆಂಟ್,ഇരുണ്ട കറന്റ്
ಡಾರ್ಲಿಂಗ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್,ഡാർലിംഗ്ടൺ ആംപ്ലിഫയർ
ಡಾರ್ಲಿಂಗ್ಟನ್ ಸರ್ಕ್ಯೂಟ್,ഡാർലിംഗ്ടൺ സർക്യൂട്ട്
ಡಾರ್ಲಿಂಗ್ಟನ್ ಜೋಡಿ,ഡാർലിംഗ്ടൺ ജോഡി
dos,ഡോസ്
"ಡೇಟಾ, ನಂಬಿಕೆ","ഡാറ്റ, വിശ്വാസം"
ನಂಬಿಕೆ ಗಳಿಸುವ ದೇಹ,വിശ്വാസം സമ്പാദിക്കുന്ന ശരീരം
ಡೇಟಾ ಸಂಗ್ರಹಣೆ,ഡാറ്റ സംഭരണം
ಡೇಟಾ ಕೋಡ್,ഡാറ്റ കോഡ്
ಡೇಟಾ ಬರಹಗಾರ,ഡാറ്റ എഴുത്തുകാരൻ
ಡೇಟಾ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,ഡാറ്റ മൾട്ടിപ്ലക്സർ
"ಡೇಟಾ ಪೋರ್ಟ್, ಡೇಟಾ ಪೋರ್ಟ್","ഡാറ്റ പോർട്ട്, ഡാറ്റ പോർട്ട്"
ಡೇಟಾ ಪಿಕ್ಕರ್,ഡാറ്റ പിക്കർ
ಮಾಹಿತಿಯ ಕಾಗದ,ഡാറ്റ ഷീറ്റ്
dB/oct,dB/oct
ಡಿಸಿ ಆಂಪ್ಲಿಫಯರ್,ഡിസി ആംപ്ലിഫയർ
ಡಿಸಿ ಮೋಟಾರ್,ഡിസി മോട്ടോർ
ಡಿಸಿ ಆಫ್ಸೆಟ್,ഡിസി ഓഫ്സെറ്റ്
ಡಿಸಿ. ವಿದ್ಯುತ್ ಸರಬರಾಜು,ഡിസി. വൈദ്യുതി വിതരണം
ಡಿಸಿ. ಪುನರ್ವಸತಿ,ഡിസി. പുനരധിവാസം
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪಕ,ഡിസി. പുനഃസ്ഥാപകൻ
ಡಿಸಿಯಿಂದ ಎಸಿ ಪರಿವರ್ತಕಕ್ಕೆ,dc to ac പരിവർത്തന
ಡಿಸಿ. ಧ್ವನಿ ನಿಯಂತ್ರಣ,ഡിസി. ഉച്ചത്തിലുള്ള നിയന്ത്രണം
Mh-ಕನೆಕ್ಟರ್,Mh-കണക്റ്റർ
ಡೈರೆಕ್ಟ್ ಕಪಲ್ಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್ ಗೇಟ್/ಡಿಸಿ ಟಿ.ಎಲ್.,ഡയറക്ട് കപ്പിൾഡ് ട്രാൻസിസ്റ്റർ ലോജിക് ഗേറ്റ്/ഡിസി ടി.എൽ.
ಡಿಸಿ. ಹಾನಿಗೊಳಗಾದ ಆಪರೇಷನಲ್ ಆಂಪ್ಲಿಫೈಯರ್,ഡിസി. കേടായ പ്രവർത്തന ആംപ്ലിഫയർ
ಅಲ್ಲದ ಬಲವರ್ಧನೆ,നോൺ-റെൻഫോഴ്സ്മെന്റ്
ಡೆಮೊರ್ಗಾನ್ ಕಾನೂನು,ഡിമോർഗന്റെ നിയമം
ಡಿ ಸೌತಿ ಸೇತುವೆ,ദേ സൌതി പാലം
ವಿಶ್ರಾಂತಿ ವೇಳೆ,വിശ്രമ സമയം
ವಿಶ್ರಾಂತಿ ವಲಯ,വിശ്രമ മേഖല
ದೋಷ ತೆರವು,തെറ്റ് ക്ലിയറൻസ്
ದಶಕದ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ദശാബ്ദ കാൽക്കുലേറ്റർ
ಡೆಸಿಬೆಲ್,ഡെസിബെൽ
ದಶಮಾಂಶ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ദശാംശ കാൽക്കുലേറ്റർ
ದಶಮಾಂಶ-ದ್ವಿಮಾನ ಪರಿವರ್ತನೆ,ദശാംശ-ബൈനറി പരിവർത്തനം
ವಿಳಾಸ ಡಿಕೋಡಿಂಗ್,വിലാസം ഡീകോഡിംഗ്
ಡಿಕೋಡರ್,ഡീകോഡർ
ಆಲೀಲ್ಗಳು,അല്ലീലുകൾ
ಮೀಸಲಾದ ಅಪ್ಲಿಕೇಶನ್,സമർപ്പിത അപേക്ഷ
ಮೀಸಲಾದ ನಿಯಂತ್ರಕ,സമർപ്പിത കൺട്രോളർ
ಡಿಸಿ. ಪೂರ್ವ ಬಲವರ್ಧನೆಯ ಸರ್ಕ್ಯೂಟ್,ഡിസി. പ്രീ-റൈൻഫോഴ്സ്മെന്റ് സർക്യൂട്ട്
ದೋಷದ ಸಾಂದ್ರತೆ,വൈകല്യ സാന്ദ്രത
ವಿಚಲನ ಸುರುಳಿ,ഡിഫ്ലെക്ഷൻ കോയിൽ
ವಿಚಲನ ಫಲಕ,ഡിഫ്ലെക്ഷൻ പ്ലേറ്റ്
ವಿಚಲನ ಘಟಕ,ഡിഫ്ലെക്ഷൻ യൂണിറ്റ്
ವೈಫಲ್ಯ,പരാജയം
(ಕಾಂತೀಯ) ಪ್ರಸರಣ,(കാന്തിക) വ്യാപനം
ಡಿ ಗೌಸನ್ ಜಾತಕ,ഡി ഗൗസൺ ജാതകം
ಡಿ ಗಾಸನ್,ഡി ഗോസൺ
ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್,കാലതാമസം സർക്യൂട്ട്
ವಿಳಂಬ ಸಾಲು,കാലതാമസം ലൈൻ
ವಿಳಂಬ ಸಮಯ,കാലതാമസം സമയം
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ,വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ,വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ನಿಯಂತ್ರಕ / ವಿಳಂಬವಾದ AVC,വൈകിയ ഓട്ടോമാറ്റിക് ലൗഡ്‌നെസ് കൺട്രോളർ / വൈകിയ എവിസി
ಡೆಲೋನ್ ಮೆಕ್ಯಾನಿಕಲ್ ರಿಕ್ಟಿಫೈಯರ್,ഡെലോൺ മെക്കാനിക്കൽ റക്റ്റിഫയർ
ಡೆಲ್ಟಾ ಸಂಪರ್ಕ,ഡെൽറ്റ കണക്ഷൻ
ಡೆಲ್ಟಾ ಗನ್,ഡെൽറ്റ തോക്ക്
ಡೆಲ್ಟಾ ಗನ್ ಮೆದುಗೊಳವೆ,ഡെൽറ്റ തോക്ക് ഹോസ്
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,ഡെൽറ്റ മോഡുലേഷൻ
ಡೆಲ್ಟಾ-ಸಿಗ್ಮಾ ಅನಲಾಗ್-ಅಂಕಿಯ ಪರಿವರ್ತಕ,ഡെൽറ്റ-സിഗ്മ അനലോഗ് അക്ക കൺവെർട്ടർ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,demagnetization
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಕರ್ವ್,demagnetization കർവ്
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಗುಣಕ,ഡീമാഗ്നെറ്റൈസേഷൻ മൾട്ടിപ്ലയർ
ಡಿಮೋಡ್ಯುಲೇಶನ್,demodulation
ಡಿಮೋಡ್ಯುಲೇಟರ್,demodulator
ಮಾರ್ಗನ್ ಪ್ರಮೇಯ,ഡി മാർഗൻ സിദ്ധാന്തം
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,മൾട്ടിപ്ലക്സർ
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸ್ಕೋರ್,ഡീനോർമലൈസ്ഡ് സ്കോർ
ಸವಕಳಿ ಕೆಪಾಸಿಟರ್,ശോഷണം കപ്പാസിറ്റർ
ಸವಕಳಿ,ശോഷണം
ಸವಕಳಿ ಮೋಡ್ ಮಾಸ್ಫೆಟ್,depletion mode mosfet
"ಸವಕಳಿ ವಲಯ, ಸವಕಳಿ ವಲಯ","depletion zone, depletion zone"
ರೇಟಿಂಗ್,റേറ്റിംഗ്
ಡಿಸ್ಯಾಚುರೇಟೆಡ್ ಪಾತ್ರಗಳು,ശൂന്യമായ പ്രതീകങ്ങൾ
ಸಂವೇದನಾಶೀಲತೆ,സംവേദനക്ഷമത
ವಿನ್ಯಾಸ ನಿಯಮಗಳು,ഡിസൈൻ നിയമങ്ങൾ
ಪರೀಕ್ಷಾ ವಿನ್ಯಾಸ,ടെസ്റ്റ് ഡിസൈൻ
ವಿನಾಶಕಾರಿ ಅನುರಣನ,വിനാശകരമായ അനുരണനം
ಪತ್ತೆಕಾರಕ,ഡിറ്റക്ടർ
ಪರ್ಯಾಯ ವಿದ್ಯುತ್ ಸೇತುವೆ ಪತ್ತೆಕಾರಕ,ആൾട്ടർനേറ്റിംഗ് കറന്റ് ബ്രിഡ്ജ് ഡിറ്റക്ടർ
ಆವರ್ತನ ವಿಚಲನ ಸ್ಥಿರ,ഫ്രീക്വൻസി ഡീവിയേഷൻ സ്ഥിരാങ്കം
ವಿಚಲನ ಆವರ್ತನ,വ്യതിയാനത്തിന്റെ ആവൃത്തി
ಸಾಧನ,ഉപകരണം
ಎನ್ ವಿಭಾಗಗಳು,N പാർട്ടീഷനുകൾ
ವಿಭಜನೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್,വിഭജന കാൽക്കുലേറ്റർ
ವಿಭಜಕ,സെപ്പറേറ്റർ
ಡಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್,ഡി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
ಡಿ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,d ഫ്ലിപ്പ് ഫ്ലോപ്പ്
ಅವಾಹಕ ಸ್ಥಿರ,വൈദ്യുത സ്ഥിരാങ്കം
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,വൈദ്യുതചാലകങ്ങൾ
ಡೈಕ್,ഡൈക്ക്
ಡಯೋಡ್ ಸವೆತ,ഡയോഡ് മണ്ണൊലിപ്പ്
ಡಯಲ್ ಮಾಡಿ,ഡയൽ ചെയ്യുക
ಮೊನಚಾದ ಡಯಾಫ್ರಾಮ್,ടേപ്പർഡ് ഡയഫ്രം
ಡೈಸಿ ಚೈನ್,ഡെയ്സി ചെയിൻ
ಸ್ಟಾಂಪ್ ಗಾತ್ರ,സ്റ്റാമ്പ് വലിപ്പം
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,വൈദ്യുത ആഗിരണം
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಲೇಪನ,വൈദ്യുത പൂശുന്നു
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಪಾಯಿಂಟ್,വൈദ്യുത സൂചിക
"ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ, ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,","വൈദ്യുത നഷ്ടം, വൈദ്യുത നഷ്ടം"
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ
ಡಿಫರೆನ್ಷಿಯಲ್ ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್,ഡിഫറൻഷ്യൽ കാഥോഡ് ട്രെയിലിംഗ്
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಪರೇಟರ್,ഡിഫറൻഷ്യൽ ഓപ്പറേറ്റർ
ಡಿಫರೆನ್ಷಿಯಲ್ ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,ഡിഫറൻഷ്യൽ ഇൻപുട്ട് വോൾട്ടേജ്
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್,ഡിഫറൻഷ്യൽ മോഡ്
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್ ಸೂಚನೆ,ഡിഫറൻഷ്യൽ മോഡ് സൂചന
ವಿಭಿನ್ನ ಜೋಡಿ,ഡിഫറൻഷ്യൽ ജോഡി
ಡಿಫರೆನ್ಷಿಯಲ್ PSK,ഡിഫറൻഷ്യൽ PSK
ಡಿಫರೆನ್ಷಿಯಲ್ ಸರ್ಕ್ಯೂಟ್,ഡിഫറൻഷ്യൽ സർക്യൂട്ട്
ಭೇದಾತ್ಮಕ,ഡിഫറൻഷ്യൽ
ಪ್ರಸರಣ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ഡിഫ്യൂസ് ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ
ಪ್ರಸರಣ ಪ್ರತಿರೋಧಕ,ഡിഫ്യൂസ് റെസിസ്റ്റർ
ಪ್ರಸರಣ,വ്യാപനം
ಪ್ರಸರಣ ಕೆಪಾಸಿಟರ್,ഡിഫ്യൂഷൻ കപ്പാസിറ്റർ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ഡിജിറ്റൽ ഫിൽട്ടർ
ಅಂಕ,സ്കോർ
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,ഡിജിറ്റൽ സർക്യൂട്ട്
ಡಿಜಿಟಲ್ ಸಂವಹನ,ഡിജിറ്റൽ ആശയവിനിമയം
ಡಿಜಿಟಲ್ ಹೋಲಿಕೆದಾರ,ഡിജിറ്റൽ താരതമ്യം
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
ಡಿಜಿಟಲ್ ವಿಳಂಬ,ഡിജിറ്റൽ കാലതാമസം
ಡಿಜಿಟಲ್ ವಿನ್ಯಾಸ ಮೈಕ್ರೋಪವರ್,ഡിജിറ്റൽ ഡിസൈൻ മൈക്രോ പവർ
ಡಿಜಿಟಲ್ ಪ್ರದರ್ಶನ,ഡിജിറ്റൽ ഡിസ്പ്ലേ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ഡിജിറ്റൽ ഫിൽട്ടർ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರಿಂಗ್,ഡിജിറ്റൽ ഫിൽട്ടറിംഗ്
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,സംഖ്യാപരമായ ന്യായവാദം
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,സംഖ്യാപരമായ ന്യായവാദം
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,ഡിജിറ്റൽ പോളിമീറ്റർ
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,ഡിജിറ്റൽ പോളിമീറ്റർ
ಡಿಜಿಟಲ್ ನಾಡಿ,ഡിജിറ്റൽ പൾസ്
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ്
ಡಿಜಿಟಲ್ ದೂರದರ್ಶನ,ഡിജിറ്റൽ ടെലിവിഷൻ
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ
ವಿಮೆ,ഇൻഷുറൻസ്
ಆಯಾಮದ ಸಮೀಕರಣ,ഡൈമൻഷണൽ സമവാക്യം
ಡಯೋಡ್,ഡയോഡ്
ಡಯೋಡ್ ಗುಣಲಕ್ಷಣಗಳು,ഡയോഡ് സവിശേഷതകൾ
ಡಯೋಡ್ ವಿಶಿಷ್ಟ ಕರ್ವ್,ഡയോഡ് സ്വഭാവ വക്രം
ಡಯೋಡ್ ಡಿಟೆಕ್ಟರ್,ഡയോഡ് ഡിറ്റക്ടർ
ಡಯೋಡ್ ಗುಣಕ,ഡയോഡ് മൾട്ടിപ്ലയർ
ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್/ಡಿಟಿಎಸ್,ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്/ഡിടിഎസ്
ಮಗಳು,മകൾ
ನಾಟಿ ಸ್ವಿಚ್,നാറ്റി സ്വിച്ച്
ಡಿಪ್ಲಾಯ್ಡ್,ഡിപ്ലോയിഡ്
ದ್ವಿಧ್ರುವಿ,ദ്വിധ്രുവം
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,ദ്വിധ്രുവ ആന്റിന
ಡೈರಾಕ್,ഡയറക്
ನೇರ ವಿಳಾಸ,നേരിട്ടുള്ള വിലാസം
ನೇರ ಜೋಡಣೆ,നേരിട്ടുള്ള സംയോജനം
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
ನೇರ ಬರವಣಿಗೆಯ ದೇಹ,നേരിട്ടുള്ള എഴുത്ത് ശരീരം
ದಿಕ್ಕಿನ ಗ್ಯಾಮೆಟ್,ദിശാസൂചന ഗെയിമറ്റ്
ದಿಕ್ಕಿನ ಲಾಭ,ദിശാസൂചന നേട്ടം
ದಿಕ್ಕು,ദിശാബോധം
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,ദിശ ആന്റിന
ಅಸಮರ್ಥ ತನಿಖೆ,പ്രവർത്തനരഹിതമായ അന്വേഷണം
ಡಿಸ್ಅಸೆಂಬಲ್,വേർപെടുത്തുക
ಇಮ್ಮರ್ಶನ್,നിമജ്ജനം
"ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್, ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್","നിമജ്ജന വിളക്ക്, നിമജ്ജന വിളക്ക്"
ಕಣಗಳ ವಸ್ತು,കണികാ ദ്രവ്യം
ವಿತರಣಾ ತೆರಿಗೆ,വിതരണ നികുതി
ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ,കോൺകേവ് ആന്റിന
ಡಿಸ್ಕ್,ഡിസ്ക്
ಸ್ಥಳಾಂತರ ಸ್ಥಿರ (ಸ್ಥಿರ),സ്ഥാനചലന സ്ഥിരാങ്കം (സ്ഥിരമായ)
ಸ್ಥಳಾಂತರ ಪ್ರಸ್ತುತ,ഡിസ്പ്ലേസ്മെന്റ് കറന്റ്
ಸ್ಥಳಾಂತರ ದೋಷ,സ്ഥാനചലന പിശക്
ಪ್ರದರ್ಶನ,പ്രദർശനം
ಕೊಳೆತ,ക്ഷയം
ಅಸ್ಪಷ್ಟತೆ,വളച്ചൊടിക്കൽ
ವಿರೂಪ ಹಾನಿ,രൂപഭേദം കേടുപാടുകൾ
ಅಸ್ಪಷ್ಟತೆ ಪ್ರಸ್ತುತ ಶ್ರೇಣಿ,വക്രീകരണ നിലവിലെ ശ്രേണി
ಅಸ್ಪಷ್ಟತೆ ಸ್ಟ್ರೀಮ್ ಕೊಳೆತ,വക്രീകരണം സ്ട്രീം ചെംചീയൽ
ಅಸ್ಪಷ್ಟತೆ ಸೂಕ್ಷ್ಮತೆ,വക്രീകരണ സംവേദനക്ഷമത
ಅಸ್ಪಷ್ಟತೆ ಗಳಿಕೆ ಅಂಚು,വക്രീകരണം നേട്ടം മാർജിൻ
ವಿರೂಪತೆಯ ಇನ್ಪುಟ್ ಪ್ರತಿರೋಧ,രൂപഭേദം ഇൻപുട്ട് പ്രതിരോധം
ಅಸ್ಪಷ್ಟತೆ ಲೂಪ್ ಲಾಭ,വക്രീകരണം ലൂപ്പ് നേട്ടം
ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
ವಿತರಣೆ ಗುಣಕ,വിതരണ ഗുണിതം
ಬದಲಾವಣೆ ರಿಸೀವರ್,വ്യതിയാന റിസീവർ
ಶೂನ್ಯ ವಿಭಾಗ ಪರೀಕ್ಷೆ,പൂജ്യം ഡിവിഷൻ ടെസ്റ്റ്
ಡಿ-ಲೇಯರ್,ഡി-ലെയർ
ಅಯಾನುಗೋಳದ ಡಿ-ಪದರ,അയണോസ്ഫിയറിന്റെ ഡി-പാളി
ಡಿ-ಮಾಸ್,ഡി-മോസ്
ಡಾಲ್ಬಿ ದೇಹ,ഡോൾബി ശരീരം
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ,ഫലപ്രദമായ പോൾ
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ ಪ್ರತಿರೋಧ,ഫലപ്രദമായ പോൾ പ്രതിരോധം
ದಾನಿ ತ್ಯಾಜ್ಯ,ദാതാവിന്റെ മാലിന്യം
ದಾನಿ ವಸ್ತು,ദാതാവിന്റെ മെറ്റീരിയൽ
ಡೋಂಟ್ಕೇರ್ ಸ್ಥಿತಿ,ഡോണ്ട് കെയർ സ്റ്റാറ്റസ്
ಕಲಬೆರಕೆ,മായം ചേർക്കൽ
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ഡോപ്ലർ പ്രഭാവം
ಡಾಪ್ಲರ್ ರಾಡಾರ್,ഡോപ്ലർ റഡാർ
ಡೋಸಿಮೀಟರ್,ഡോസിമീറ്റർ
ಪಾಯಿಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,പോയിന്റ് മാട്രിക്സ്
ಪಾಯಿಂಟ್ ಸಂಕೇತ,പോയിന്റ് നൊട്ടേഷൻ
ದ್ವಿತೀಯ ಸಂಚಿಕೆ,ദ്വിതീയ പ്രശ്നം
ದ್ವಿಪದರ ಕೆಪಾಸಿಟರ್,ദ്വിതല കപ്പാസിറ്റർ
