Gujarati,Marathi
વિભાગીય લાયકાત પરીક્ષા,विभागीय पात्रता परीक्षा
વિદાય,प्रस्थान
પર આધારીત પ્રમાણપત્ર,अवलंबित्व प्रमाणपत्र
આશ્રિત,अवलंबून
આશ્રિત બાળકોને,अवलंबून मुले
તંગ,तैनात करणे
શાપર,अनुयायी
દેશવટો,हद्दपारी
ચોકી કરવી,डिपोज
થાપણ,ठेव
ડિપો,डेपो
અવમૂલ્યન,घसारा
હતાશ વર્ગ,उदास वर्ग
વંચિત કરવું,वंचित
પ્રતિનિધિમંડળ,प्रतिनियुक्ती
પ્રતિનિયુક્તિ ભથ્થું,प्रतिनियुक्ती भत्ता
નાયબ,डेप्युटी
નિકાલ કરેલું,नोंदणीकृत
કર્તવ્યન,कर्तव्याचा विकृती
વિલંબ,Dedereservation
અપમાન,अपमान
અપમાનજનક,अपमानास्पद
અપમાનજનક નોંધ,अपमानास्पद टीका
વંશજ,वंशज
વર્ણન,वर्णन
લાયક,पात्र
આચાર,डिझाइन
હોદ્દો,नियुक्त करा
હોદ્દો,पदनाम
રવાનગી,पाठवा
રવાનગી નોંધ,पाठवा नोट
રવાનગી રજિસ્ટર,पाठवा नोंदणी
ગંતવ્ય,गंतव्य
નિરાધાર,निराधार
વિગત,तपशील
વિગતવાર,तपशीलवार
શોધી કાectવું,शोध
અટકાયત,ताब्यात
અટકાયત,डीटेनु
નિશ્ચય,निर्धार
વિસ્ફોટ,निरोधक
હાનિ,हानिकारक
હાનિકારક,हानिकारक
અવમૂલ્યન,अवमूल्यन
બરછટ,विध्वंस
વિકાસ,विकास
વિચલિત થવું,विचलित करा
સાધન,साधन
ભક્તિ,भक्ती
નિદાન કરવું,निदान
ચિત્ર,आकृती
ડાયરી,डायरी
શરતી,डिक्टेशन
મૃત્યુ ન,मरणार नाही
આહાર,आहार
પટા,पचवणे
ગૌરવપૂર્ણ,प्रतिष्ठित
ગૌરવ,प्रतिष्ठा
ભિન્નતા,डिग्रीशन
પાતળું,सौम्य
મૂંઝવણ,कोंडी
મહેનતુ,मेहनती
પરિમાણ,परिमाण
ડિપ્લોમા,डिप्लोमा
રાજનીતિ,मुत्सद्दीपणा
રાજનીતિની પ્રતિરક્ષા,मुत्सद्दी प्रतिकारशक्ती
સીધું કરવું,थेट
સીધી હરીફાઈ,थेट स्पर्धा
પ્રત્યક્ષ મુલાકાત,थेट मुलाखत
દિશા,दिशा
ડિરેક્ટરી,निर्देशिका
સીધી ભરતી,थेट भरती
નકારી કાallવું,परवानगी नाही
અપંગતા,दिव्यांग
અપંગ વ્યક્તિ,अपंग व्यक्ती
અપંગ લાભ,अपंगत्व लाभ
ગેરફાયદા,गैरसोय
અસંમત થવું,सहमत नाही
અસ્વીકાર,परवानगी नाही
અસ્વીકાર,नकार
આપત્તિ,आपत्ती
આપત્તિનું સંચાલન,आपत्ती व्यवस्थापन
વિખેરી નાખવું,विघटन
વિતરણ,वितरण
કા discી નાખવા,टाकून द्या
રજા,डिस्चार्ज
-નાગરી કાપલી,डिस्चार्ज स्लिप
શિસ્તબદ્ધ પગલાં,शिस्तबद्ध कारवाई
શિસ્તબદ્ધ કાર્યપદ્ધતિ,शिस्तबद्ध प्रक्रिया
શિસ્ત,शिस्त
રાજદ્રોહ,अस्वीकरण
જાહેર કરવું,प्रकटीकरण
અણબનાવ,असंतोष
અસંગત,विघटन
બંધ કરવું,बंद करा
અસંગત,मतभेद
છૂટ,सूट
શોધવું,शोधा
અણીદાર,बदनामी
અસંગતિ,विसंगती
વિવેક,विवेक
વિવેકાધીન,विवेकी अनुदान
વિવેકાધિકાર,विवेकी शक्ती
ભેદભાવ,भेदभाव
ચર્ચા,चर्चा
અપ્રમાણિક,अप्रामाणिक
અપરાધ,अनादर
વિઘટન,विघटन
ઝૂંપડી,डिस्क
વિઘટન,विस्थापन
બેભાન,विश्वासघात
નાબૂદ કરવું,काढून टाकणे
બરતરફ,बाद
રોકી કાર્યવાહી,डिसमिसल प्रक्रिया
અનાદર કરવો,आज्ञा पाळ
અવ્યવસ્થા,डिसऑर्डर
ગોટાળો,अव्यवस्थित
તફાવત,असमानता
રવાનગી અનુભાગ,पाठवण्याचा विभाग
વિઘટનક્ષમ,डिस्पेंसेबल
વિખેરી નાખવું,विखुरले
અપશુકવિક,विस्थापित
પ્રદર્શન,प्रदर्शन
નારાજી,नाराजी
નિકાલ,विल्हेवाट
નિકાલ,विल्हेवाट लावणे
સ્વભાવ,स्वभाव
નિકાલ,विल्हेवाट
વિવાદ,वाद
ગેરલાયકાત,अपात्रता
ઉપેક્ષા,दुर्लक्ष
ભંગાણ,व्यत्यय
અસંતોષ,असंतोष
જુલમ કરવું,मतभेद
વિધ્વંસ,डिसव्हिसिस
વિખેરી નાખવું,पृथक्करण
વિચ્છેદ,विघटन
વિસર્જન કરવું,विरघळ
અંતર શિક્ષણ,अंतर शिक्षण
નિસ્યંદન,डिस्टिलरी
અલગ,भिन्न
ભેદ પાડવો,वेगळे करा
વિકૃતિ,विकृती
તક,त्रास
વહેચણી,वितरण
વિતરણ,वितरण
જિલ્લો,जिल्हा
જિલ્લા કેન્દ્ર,जिल्हा केंद्र
ખલેલ,त्रास
બેવકૂફ,Ditto
માર્ગાન્તર,विचलन
ડિવિડન્ડ,लाभांश
ભાગ,विभागणी
છૂટાછેડા,घटस्फोट
ડોકેટ,डॉकेट
ડોક્ટર,डॉक्टर
દસ્તાવેજ,दस्तऐवज
દસ્તાવેજી પુરાવો,कागदोपत्री पुरावा
દસ્તાવેજીકરણ,दस्तऐवजीकरण
વસાહત,अधिवास
વસવાટી પ્રમાણપત્ર,अधिवास प्रमाणपत्र
પ્રભુત્વપૂર્ણ,प्रबळ
દાન,देणगी
ડોળ,डॉसियर
શંકાસ્પદ,संशयास्पद
કબૂતર,कबुतराची टेलिंग
ગાળો,डाउन ग्रेड
મુસદ્દો,मसुदा
મુસદ્દો,मसुदा प्रत्युत्तर
સખત માપ,कठोर उपाय
ખેંચાણ,काढा
દોરડું,ड्रॉवर
ચિત્ર,रेखांकन
દુકાળ,दुष्काळ
ભાંગી બ promotionતી,कोरडे जाहिरात
બેવડી ખર્ચ,ड्युअल शुल्क
દ્વિ નાગરિકતા,दुहेरी नागरिकत्व
યોગ્ય,देय
કારણે ખંત,देय परिश्रम
લેણું,थकबाकी
યથાર્થ,योग्यरित्या
નકલ કરવી,नक्कल
સમયગાળો,कालावधी
બળજબરી,ड्युरेस
ફરજ,कर्तव्य
ફરજિયાત ભથ્થું,कर्तव्य भत्ता
ફરજ -ચાર્ટ,कर्तव्य चार्ट
ફરજની રજા,कर्तव्य रजा
ફરજ -ખંડ,ड्यूटी रूम
મરણ,मरणार घोषित
ગતિશાસ્ત્ર,गतिशीलता
નિર્ધારિત કરવું,Sermone
મળેલ રજા,कमाईची रजा
કમાણી,कमाई
પર્યાવરણમિત્ર એવી,पर्यावरणास अनुकूल
પરિસ્થિતિવિજ્ologyાન,पर्यावरणशास्त्र
આર્થિક,अर्थिक
આર્થિક શોષણ,आर्थिक शोषण
અર્થતંત્ર,अर्थव्यवस्था
ઈકોનોમી વર્ગ,अर्थव्यवस्था वर्ग
સંપાદન,संपादन
આવૃત્તિ,संस्करण
સંપાદકીય,संपादकीय
શિક્ષણ,शिक्षण
શૈક્ષણિક કારકિર્દી,शैक्षणिक कारकीर्द
શૈક્ષણિક સંસ્થા,शैक्षणिक संस्था
શૈક્ષણિક લાયકાત,शैक्षणिक पात्रता
અસર,प्रभाव
યોગ્ય,प्रभावी
અસરકારક તારીખ,प्रभावी तारीख
અસુપ્રતિરોધ,परिणाम
કાર્યપ્રધાન,कार्यक्षमता
કાર્યક્ષમતા,कार्यक्षमता
કાર્યદક્ષ,कार्यक्षम
હદ,इजेक्शन
વિસ્તૃત,विस्तृत
સમય,बाहेर पडला
ચૂંટાયેલા પ્રતિનિધિ,निवडलेले प्रतिनिधी
ચૂંટણી,निवडणूक
મતદાર કોલેજ,निवडणूक महाविद्यालय
મતદાર,मतदार
વીજળીકરણ,विद्युतीकरण
વીજ માધ્યમ,इलेक्ट्रॉनिक मीडिया
પ્રારંભિક,प्राथमिक
પાત્રતા,पात्रता
યોગ્યતા કસોટી,पात्रता चाचणी
દૂર કરવું તે,निर्मूलन
છટણી,वक्तृत्व
શરમજનક,लाजिरवाणे
ઉચાપત,भुयारीपणा
મુદ્રા,प्रतीक
એમ્બ os સિંગ સીલ,एम्बॉसिंग सील
કટોકટી,आणीबाणी
કટોકટી રાહત,आपत्कालीन आराम
ઉત્તરાધિકાર,उदय
વિવાદ,इमिग्रेशन
મળતકામ,Emoluments
દાન,एम्पिनेलमेंट
સહાનુભૂતિ,सहानुभूती
નોકરીમાં રાખવું,रोजगार
કર્મચારી,कर्मचारी
કર્મચારીની સહભાગિતા,कर्मचार्‍यांचा सहभाग
કર્મચારી ફાળો,कर्मचार्‍यांचे योगदान
કર્મચારીનું પ્રોવિડન્ટ ફંડ,कर्मचार्‍यांचा भविष्य निर्वाह निधी
નિયોક્તા,मालक
રોજગાર,रोजगार
રોજગાર,रोजगार विनिमय
રોજગાર -નોટિસ,रोजगाराची सूचना
રોજગાર કચેરી,रोजगार कार्यालय
સત્તા આપવી,सक्षम
શક્તિ,सशक्तीकरण
કાયદો ઘડવો,कायदे करा
કાયદા,अधिनियम
Bloc,एन ब्लॉक
બંધ કરવું,एन्कॅश
બંધ કરવું,संलग्न
પ્રોત્સાહન,प्रोत्साहन
અતિક્રમણ,अतिक्रमण
સસલા,अडचण
શેરો,मान्यता
દેણગી,देणगी
અંતનું ઉત્પાદન,शेवटचे उत्पादन
શક્તિ,ऊर्जा
દબાણ,अंमलबजावणी
સંલગ્ન કરવું,व्यस्त
વૃદ્ધિ,वर्धित
આદેશ આપવો,आग्रह
અહંકાર,एन मॅसे
તપાસ,चौकशी
નોંધણી કરવી,नावनोंदणी
નોંધણી (= નોંધણી),नावनोंदणी (= नोंदणी)
પ્રવેશ -નંબર,नावनोंदणी क्रमांक
Enrંચું કરવું,Entre
આગામી,आगामी
ખાતરી કરવી,खात्री करा
પ્રવેશ,प्रविष्ट करा
સાહસ,उपक्रम
મનોરંજન કરવું,मनोरंजन
મનોરંજન,करमणूक
હકદાર બનાવવું,हक्क
હકદાર,पात्र
હકદાર,हक्क
પ્રવેશદ્વાર,प्रवेश
પ્રવેશદ્વાર,प्रवेशद्वार
પ્રવેશ,प्रविष्टी
પ્રવેશ સ્તરનું કામ,एंट्री लेव्हल जॉब
ગણવું તે,गणना
વાતાવરણ,वातावरण
દૂત,राजदूत
મહામારી,साथरोग
સાર,एपिटोम
સમાનતા,समानता
સંતુલન,समतोल
સામાન,उपकरणे
સમાનતા,इक्विटी
સમાન,समतुल्य
સમૃદ્ધ,समतुल्य
નાબૂદ કરવું,निर्मूलन
ભંડાર,ERRATA
ભૂલ,त्रुटी
વધારાનું કામ,एस्केलेशन
ક escંગર,एस्कॉर्ट
આવશ્યક,अत्यावश्यक
સ્થાપના,स्थापना
અંદાજ,अंदाज
અંદાજિત ખર્ચ,अंदाजे किंमत
શિશ્મિક,नीतिशास्त्र
શિષ્ટાચાર,शिष्टाचार
ખાલી કરાવવું તે,निर्वासन
ટકી રહેવું,टाळता
મૂલ્યાંકન,मूल्यांकन
બેકી સંખ્યા,सम संख्या
સંભવિત,अखेरीस
હદ,बेदखल
પુરાવો,पुरावा
વિકસિત થવું,विकसित
ચોક્કસ,अचूक
પરીક્ષા,परीक्षा
પરીક્ષક,परीक्षार्थी
પરીક્ષક,परीक्षक
ઉદાહરણ,उदाहरण
ખોદકામ,उत्खनन
ઉત્તમ,उत्कृष्ट
અપવાદ,अपवाद
અસાધારણ,अपवादात्मक
વધારાની,जादा
વિનિમય,एक्सचेंज
સરકારી ખજાનો,Execequer
આબકારી (= આબકારી ફરજ),उत्पादन शुल्क (= उत्पादन शुल्क)
બાકાત રાખવું,वगळा
વિશિષ્ટ,अनन्य
માફી,माफ करा
અમલમાં મૂકવું,अंमलबजावणी
કારોબારી,कार्यकारी
કારોબારી સમિતિ,कार्यकारी समिती
કારોબારી સત્તા,कार्यकारी शक्ती
અધિકારીઓ,कार्यकारी
કારોબારી કર્મચારી,कार्यकारी कर्मचारी
મુક્તિ,सूट
મુક્તિ,सूट
કસરત,व्यायाम
ભૂતપૂર્વ ગ્રેટિયા,माजी ग्रॅटिया
પૂર્વ-ગ્રેટિયા ચુકવણી,माजी ग्रॅटिया पेमेंट
અઘોષ,दमट
નિષ્ઠુર,परिपूर्ण
પ્રદર્શિત કરવું,प्रदर्शन
ઉગાડવી,एक्झीजेंसी
એકમંત્રી નીતિ,एक्झिम पॉलिसी
બહાર નીકળવું,बाहेर पडा
બહાર નીકળતા મુલાકાત,एक्झिट मुलाखत
બહાર નીકળો નીતિ,एक्झिट पॉलिसी
એક્ઝિટ પોલ,एक्झिट पोल
અપરિપક્વ,एक्स-ऑफिसिओ
નિર્દોષ કહેવું,निर्दोष
વિસ્તરણ,विस्तार
એકપક્ષી,माजी भाग
દેશનિકાલ,प्रवासी
યોગ્ય,फायदेशीर
જલદી કરવી,वेगवान
હાંકી કાelવું,बाहेर काढा
ખર્ચ,खर्च
અનુભવ,अनुभव
પ્રયોગ,प्रयोग
નિષ્ણાત,तज्ञ
સમાપ્તિ,समाप्ती
અંતિમ તારીખ,कालबाह्यता तारीख
સમજૂતી,स्पष्टीकरण
સ્પષ્ટ,स्पष्ट
શોષણ,शोषण
અન્વેષણ કરવું,अन्वेषण
વિસ્ફોટ,स्फोट
નિકાસ,निर्यात
ભૂતપૂર્વ,माजी पोस्ट फॅक्टो
સ્પષ્ટ,व्यक्त
અભિમાન,अभिव्यक्ती
હાંકી કાulsionવું,हद्दपार
કા expી નાખવું,निर्वासित
વધારવું,वाढवणे
હદ,व्याप्ती
બાહ્ય,बाह्य
મુકાબલો,खंडणी
વધારે,अतिरिक्त
અર્ક,काढा
અસાધારણ,विलक्षण
ઉડાઉ,विलक्षण
ઉગ્રતાવાદી,अतिरेकी
બહિર્મુખ,बहिर्मुख
ચોખ્ખા સાક્ષી,डोळा साक्षीदार
રચના કરવી,बनावट
ફેસ વેલ્યુ,दर्शनी मूल्य
સરળતા કરવી,सुलभ करा
સગવડ,सुविधा
પ્રેક્ષય,फॅसिमिले
હકીકત,खरं
જૂથબંધી,गटवाद
પરિબળ,घटक
કારખાનું,कारखाना
વાસ્તવિક,वास्तविक
શક્તિ,प्राध्यापक
નિષ્ફળ થવું,अपयशी
ન્યાયી,योग्य
વિશ્વાસ,विश्वास
બનાવટી,बनावट
કુટુંબ,कुटुंब
દુકાળ,दुष्काळ
ભાડું,भाडे
વિદાય,निरोप
ખેતી,शेती
થાક,थकवा
દોષ,दोष
તરફેણ,अनुकूलता
શક્યતા,व्यवहार्यता
સંઘ,फेडरेशन
ફી,फी
ફીડ પાછું ખવડાવવું,परत खायला द्या
લાગણી,भावना
બલિદાન,सत्यापित करा
સાથી,फेलो
ધર્મનત્વ,फेलोशिप
સ્ત્રી,मादी
ફળદ્રુપ,सुपीक
બનાવટી,काल्पनिक
વફાદારી,निष्ठा
ક્ષેત્ર,फील्ड
આંકડો,आकृती
ફાઈલ,फाईल
ફાઈલિંગ,दाखल
ફિલ્મ,चित्रपट
અંતિમ,अंतिम
ફાઇનાન્સ,वित्त
નાણાકીય,आर्थिक
નાણાંકીય,फायनान्सर
તારણ,निष्कर्ष
દંડ,छान
કલાક્ષેત્ર,ललित कला
આંગળીની છાપ,बोटाचे मुद्रण
તૈયાર માલ,समाप्त वस्तू
આગ,आग
ફાયરિંગ,गोळीबार
મક્કમ,टणक
પ્રાથમિક સારવાર,प्रथमोपचार
પ્રથમ વર્ગ,प्रथम श्रेणी
પ્રથમ વિભાગ,प्रथम विभाग
પ્રથમ માહિતી અહેવાલ,पहिला माहिती अहवाल
નાણાકીય,वित्तीय
મત્સ્યઉદ્યોગ,मत्स्यपालन
યોગ્ય,फिट
યોગ્યતા,तंदुरुस्ती
સ્થિર કરવું,निराकरण
નિર્ધારણ,निर्धारण
નિશ્ચિત,निश्चित
ધ્વજ,झेंडा
ફફડાટ,फडफड
ફ્લેટ,फ्लॅट
કાફલો,फ्लीट
લવચીકતા,लवचिकता
ઉડ્ડયન,उड्डाण
પૂરથી રાહત,पूर आराम
માળા,मजला
પ્રવાહ,प्रवाह
વધઘટ,चढ - उतार
ગર્ભપાત,भ्रूणक
ફોલ્ડર,फोल्डर
ફોલિયો,फोलिओ
અનુસરવું,अनुसरण करा
અનુયાયી,खालील
અનુયાયી,अनुयायी
ઉશ્કેરવું,Foment
પગની નોંધ,पाऊल टीप
જાડુ મજૂર,सक्तीने कामगार
આગાહી,अंदाज
પૂરેપૂરી નિષ્કર્ષ,अग्रगण्य निष्कर्ष
વિદેશી,परदेशी
ફોરમેન,फोरमॅन
પૂર્વવ્યાપી,फोरनून
અગમચેતી,दूरदृष्टी
પૂર્વાધિકાર,अग्रलेख
જપ્ત કરવું,जप्त
બનાવટી,बनावट
બનાવટી,बनावट
ફોર્મ,फॉर्म
વિધિસર,औपचारिक
અનુરોધ,स्वरूप
ભૂતપૂર્વ,माजी
સૂત્ર,सुत्र
તરત,त्वरित
આગળ વધવું,पुढे
રવાના -પત્ર,अग्रेषित पत्र
પાયો,पाया
અપૂર્ણાંક,अपूर्णांक
મતાધિકાર,फ्रेंचायझी
છેતરપિંડી,फसवणूक
મુક્ત,फुकट
સ્થિર કરવું,गोठवा
નૂર,मालवाहतूक
આવર્તન,वारंवारता
બળતણ,इंधन
સંપૂર્ણ પાયો,पूर्ण-प्रमाणात
કાર્ય,कार्य
ભંડોળ,निधी
કટ્ટરવાદ,कट्टरतावाद
સજ્જ કરવું,सुसज्ज
આગળ ની કાર્યવાહી,पुढील कारवाई
લાભદાયી રોજગાર,फायदेशीर रोजगार
લાભદાયી વ્યવસાય,फायदेशीर व्यवसाय
દ્વાર -પાસ,गेट पास
રાજપત્રિત,राजपत्रित
રાજપત્રિત રજા,राजपत्रित सुट्टी
સામાન્ય,सामान्य
સામાન્ય વહીવટ,सामान्य प्रशासन
સામાન્ય સંસ્થા,सामान्य शरीर
સામાન્ય ચુંટણી,सार्वत्रिक निवडणूक
સામાન્ય બેઠક,सर्वसाधारण सभा
સામાન્ય પ્રથા,सामान्य सराव
સામાન્ય કાર્યપદ્ધતિ,सामान्य प्रक्रिया
સામાન્ય નિયમ,सामान्य नियम
સામાન્ય વોર્ડ,सामान्य वॉर्ड
નિર્માણ,पिढी
પ્રતિભાશાળી,अलौकिक बुद्धिमत्ता
વાસ્તવિક,खरा
ભેટ,भेट
સારાંશ,सार
વૈવિધ્ય,जागतिक निविदा
ગ્લોસરી,शब्दकोष
ધ્યેય,ध्येय
નીચે જાઓ,खाली जा
ગોલ્ડન હેન્ડશેક (= ગોલ્ડન પેરાશૂટ),गोल्डन हँडशेक (= गोल्डन पॅराशूट)
સારું,चांगले
સારી વર્તણૂક,चांगले आचरण
સદ્ભાવના,चांगला विश्वास
સારા અધિકારીઓ,चांगली कार्यालये
શુભેચ્છા,सद्भावना
શાસન કરવું,शासन
શાસન,कारभार
સરકાર,शासन
ભારત સરકાર,भारत सरकार
ભારત સરકારની ચિંતા,भारत सरकार चिंता
ભારત સરકાર,भारत सरकार उपक्रम
સરકારી દબા,सरकारी प्रेस
સરકારી કર્મચારીઓ,सरकारी नोकर नियम आयोजित करतात
સરકારી સેવા,सरकारी सेवा
ક્રમ,श्रेणीकरण
દરજ્જો,ग्रेड
ક્રમ,ग्रेडिंग
સ્નાતક,पदवीधर
ક્રમશ wages,पदवीधर वेतन
સ્નાતક તાલીમાર્થી,पदवीधर प्रशिक्षणार्थी
કલમ,कलम
કુલ સરવાળો,ग्रँड टोटल
અનુદાન,अनुदान
સહાયક અનુદાન,अनुदान-सहाय्य
દ્રાક્ષ,द्राक्षे
ગ્રાફ,आलेख
આવરણ,ग्राफोलॉजी
આભારી,कृतज्ञ
સ્નાયુ,कृतज्ञता
લીલોતરી,हिरवा हात
અભિવાદન,शुभेच्छा
ફરિયાદ,तक्रार
વ્યગ્ર,गंभीर
કુલ,स्थूल
કુલ રકમ,एकूण रक्कम
ભારે ગેરવર્તન,एकूण गैरवर्तन
ગંભીર બેદરકારી,एकूण दुर्लक्ष
કુલ નફો,निव्वळ नफा
કુલ આવક,एकूण महसूल
એકંદર કુલ,एकूण एकूण
જમીનહીન,निराधार
જમીન -ભાડું,ग्राउंड भाडे
મેદાન,मैदान
સમૂહ,गट
જૂથબદ્ધ અને ગ્રેડિંગ,गटबद्ध आणि ग्रेडिंग
બાંયધરી,हमी
બાંયધરી આપનાર,हमी
ચોકી,रक्षक
ગાર્ડ ફાઈલ,गार्ड फाईल
ખલી,पालक
મહેમાનો,गेस्ट हाऊस
માર્ગદર્શન,मार्गदर्शन
માર્ગદર્શન,मार्गदर्शक तत्त्वे
અપરાધ,दोषी
આદત,सवय
રોજનું,सवय
અર્ધ-રજા,अर्ध्या सुट्टीचा
અર્ધ -પગાર,अर्धा वेतन
સગીર,हॉल
અટકાવવું,थांबवा
હાથ,हात
હાથ ધરવામાં આવેલું,हँडबिल
પુસ્તિકા,हँडबुक
હાથો,अपंग
હાથ ધરવું,हँडल
હાથસાળ,हातमाग
હાથવાળું,सुलभ
હાથ,हस्तांतरण
હસ્તાક્ષર,हस्ताक्षर
પરેશાની,छळ
બંદર,हार्बर
સખત મજૂરી,कठोर कामगार
હાર્ડવેર,हार्डवेअर
ખુબ મહેનતું,कठोर परिश्रम करणारा
શરણાગતિ,हाउलाज
ઝાડો,फेरीवाला
જોખમ,धोका
વડા,डोके
મુખ્ય કાર્યાલય,मुख्य कार्यालय
મથક,मुख्यालय
આરોગ્ય પ્રમાણપત્ર,आरोग्य प्रमाणपत्र
સુનાવણી,सुनावणी
સુનાવણી,सुनावणी
ભારે વાહન,जड वाहन
વારસ,वारस
ઉપર રાખવામાં,आयोजित
આની સાથે,यासह
ધરોહર,हेरिटेज
હાયરાર્કી,पदानुक्रम
ઉચ્ચ અધિકારી,उच्च अधिकार
ઉચ્ચ ગુણ,उच्च दर्जाचा
ઉચ્ચ સ્તર,उच्चस्तरीय
ઉચ્ચ કક્ષાના નિર્ણય,उच्च स्तरीय निर्णय
વિશેષતા,हायलाइट्स
ઉચ્ચ અધિકારી,उच्च अधिकारी
ઉચ્ચ પ્રાચીન,उच्च प्रॉर्टी
ઉચ્ચ શાળા,हायस्कूल
હિંદી સંબોધન,हिंदी आवृत्ती
ભાડે રાખવું,भाड्याने द्या
ભાડે લેનાર,भाड्याने देणे
ઇતિહાસ -પત્ર,इतिहास पत्रक
સંગ્રહખોરી,होर्डिंग
યજમાન,होल्डिंग
રજા,सुट्टी
શ્રદ્ધાંજલિ,श्रद्धांजली
ઘર,मुख्यपृष्ठ
મનુષ્ય,हत्याकांड
નિખાલસ,प्रामाणिक
સન્માન,मानधन
માનદ,मानद
સન્માન,सन्मान
છાત્રાલય,वसतिगृहात
પ્રતિકૂળ,विरोधी
મકાન ભાડું,घराचे भाडे
મકાન ભાડા ભથ્થું,घराचे भाडे भत्ता
ઘરવેરો,घर कर
આવાસ,गृहनिर्माण
આવાસન મંડળી,गृहनिर्माण संस्था
રંગ,ह्यू आणि रडणे
મનદુ,मानवी
માનવ અધિકાર,मानवी हक्क
અપમાનિત,अपमान
આરોગ્યવિજ્ hyાન,स्वच्छता
પ્રેરણાદાયક,हायपोथेकेशन
માનવશક્તિનો સલદ,मनुष्यबळाचा हॉर्टेज
વિચાર,कल्पना
આદર્શ,आदर्श
સમાન,एकसारखे
ઓળખ,ओळख
ઓળખ,ओळख
ઓળખપત્ર,ओळखपत्र
અજ્orાનતા,अज्ञान
અવગણવું,दुर्लक्ष करा
ગેરકાયદે,बेकायदेशीर
ગેરકાયદે હડતાલ,बेकायदेशीर संप
અસ્પષ્ટ,अयोग्य
દુર્વ્યવહાર,दुर्दैवी भावना
ગેરકાયદે,बेकायदेशीर
નિરક્ષરતા,निरक्षरता
અતાર્કિક,अतार्किक
ઉદાહરણ,उदाहरण
તસવીર,प्रतिमा
અસંતોષ,असंतुलन
અપરિપક્વ,अपरिपक्व
તાત્કાલિક,त्वरित
તાત્કાલિક પગલાં,त्वरित कारवाई
તાત્કાલિક અધિકારી,तत्काळ अधिकारी
સ્થળ સ્થળાંતર કરનાર,परदेशातून कायमची वस्ती करण्यासाठी येणारा किंवा आलेला
અનૈતિક,अनैतिक
સ્થિર,अचल
પ્રતિરક્ષા,रोगप्रतिकारक
પ્રતિરક્ષા,प्रतिकारशक्ती
અસર,प्रभाव
નિષ્ક્રિય,निःपक्षपाती
અપરિવર્તન,महाभियोग
અવરોધ,अडथळा
અનિવાર્ય,अत्यावश्यक
ધર્મપરિણી,तोतयागिरी
અમલમાં મૂકવું,अंमलबजावणी
ફસાવવું,गुंतागुंत
ગર્ભિત,पूर्ण
આયાત,आयात
મહત્વપૂર્ણ,महत्वाचे
આયાત કરનાર,आयातकर्ता
તંગ,इंडेल
અંતર્ગત કરવું,उधळपट्टी
છાપ,छाप
પેશગી,अर्थपूर्ण
અયોગ્ય,अयोग्य
સુધારવું,सुधारित करा
સુધારણા,सुधारणा
વક્રમાક્ષા,सुधारणा
દોષારોપણ કરવું,दोष
સ્થગિત,बेबनाव मध्ये
અસમર્થતા,असमर्थता
દુર્ગમ,प्रवेश करण्यायोग्य
અસ્વીકાર્ય,अपरिवर्तनीय
અજાણતા,अनवधानाने
ઉદ્ઘાટન,उद्घाटन
રોકડા માં,रोख मध्ये
પ્રોત્સાહન,प्रोत्साहन
પ્રાસંગિક,प्रासंगिक
ઝોક,उतार
વ્યાપક,समावेशक
બેશર,गुप्त
આવક,उत्पन्न
આવક વેરો,आयकर
આવકવેરા -મંજૂરી પ્રમાણપત્ર,आयकर मंजुरी प्रमाणपत्र
આવકવેરા વળતર,आयकर परतावा
આવતું,इनकमिंग
અસમર્થતા,अक्षमता
અસમર્થ,अक्षम
અધૂરું,अपूर्ण
અનિશ્ચિત,अनिश्चित
વિસંગત,विसंगत
અસંગતિ,विसंगती
અગવડ,गैरसोयी
સંલગ્ન,समावेश
ખોટું,चुकीचे
અવિશ્વસનીય,अविश्वसनीय
વધારો,वाढ
પોતાપડુ,विद्यमान
સંકટ,गुंतागुंत
નુકસાન ભરપાઈ,नुकसान भरपाई
માંગ,इंडेंट
સ્વતંત્રતા દિવસ,स्वातंत्र्यदिन
સ્વતંત્ર,स्वतंत्र
અનુક્રમણિકા,अनुक्रमणिका
સૂચિ -કાર્ડ,निर्देशांक कार्ड
સંકેત,संकेत
આરોપ મૂકવો,दोषारोप
ઉદાસીનતા,निष्क्रियता
પરોક્ષ,अप्रत्यक्ष
બિન -સંવેદના,अनुशासन
અવિવેક,अदृश्य
આડેધડ,अंदाधुंदी
બિન -તકરારી,निर्विवाद
અસ્પષ્ટ,अस्पष्ट
શેરો,Indorsement
વ્યક્તિગત,वैयक्तिक
લાદવું,प्रेरण
નકલમાં,डुप्लिकेट मध्ये
Industrialદ્યોગિકરણ,औद्योगिकीकरण
Industrialદ્યોગિક કર્મચારી,औद्योगिक कर्मचारी
મહેનતુ,मेहनती
ઉદ્યોગ,उद्योग
અસમર્થ્યતા,अकार्यक्षमता
અસમાનતા,असमानता
અનિવાર્ય,अपरिहार्य
અનુચિત,अनियंत्रित
બિનઅનુભવી,अननुभवी
હકિકતમાં,खरं तर
ચેપ,संसर्ग
ઉષ્ણતા,निकृष्ट
અશક્તિ,अशक्तपणा
ફુગાવો,चलनवाढ
ફુગનો દર,चलनवाढीचा दर
પ્રભાવશાળી,प्रभावशाली
અનૌપચારિક,अनौपचारिक
જાણ,माहिती
ઈન્ફ્રાસ્ટ્રક્ચર,पायाभूत सुविधा
