Kannada,Tamil
ರಿಯಾಯಿತಿ ಪ್ರಮಾಣಪತ್ರ,சலுகை சான்றிதழ்
ಸಮಾಧಾನ,சமரசம்
ಮುಕ್ತಾಯದ ಟೀಕೆಗಳು,இறுதியான குறிப்புகள்
ತೀರ್ಮಾನ,முடிவுரை
ನಿರ್ಣಾಯಕ,முடிவானது
ಒಪ್ಪು,ஒத்துப்போகிறது
ಸಮ್ಮತ,ஒத்துழைப்பு
ಖಂಡಿಸು,கண்டனம்
ಷರತ್ತು,நிலை
ಷರತ್ತುಬದ್ಧ,நிபந்தனை
ಷರತ್ತುಬದ್ಧ ಸ್ವೀಕಾರ,நிபந்தனை ஏற்றுக்கொள்வது
ಒಪ್ಪಂದದ ಷರತ್ತುಗಳು,ஒப்பந்தத்தின் நிபந்தனைகள்
ಸೇವೆಯ ಪರಿಸ್ಥಿತಿಗಳು,சேவையின் நிபந்தனைகள்
ದ್ವೇಷ,இரங்கல்
ಕ್ಷಮಿಸು,மன்னிப்பு
ನಡೆಸು,நடத்தை
ನಿಯಮಗಳನ್ನು ನಡೆಸುವುದು,விதிகளை நடத்துங்கள்
ಸಮ್ಮೇಳನ,மாநாடு
ಸಮ್ಮೇಳನ ಕೊಠಡಿ,மாநாட்டு அறை
ಕಾನ್ಫರೆನ್ಸಿಂಗ್ ಸೌಲಭ್ಯ,கான்பரன்சிங் வசதி
ಕೊಂಡಿ,மாநாடு
ಗೌಪ್ಯ,ரகசியமானது
ಬಂಧನ,சிறைவாசம்
ದೃ confirmಿಸು,உறுதிப்படுத்தவும்
ದೃಢೀಕರಣ,உறுதிப்படுத்தல்
ಸೇವೆಯ ದೃ mation ೀಕರಣ,சேவையின் உறுதிப்படுத்தல்
ದೃ irm ೀಕರಣ ಕ್ರಮ,உறுதிப்படுத்தல் ஆணை
ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಳ್ಳುವುದು,பறிமுதல்
ಸಂಘರ್ಷ,மோதல்
ಸಂಘರ್ಷದ ವೀಕ್ಷಣೆಗಳು,முரண்பட்ட பார்வைகள்
ಅನುರೂಪತೆ,ஏற்ப
ಅಭಿನಂದನೆ,வாழ்த்து
ಸಂಪರ್ಕ,இணைப்பு
ನಿರುತ್ಸಾಹ,ஒத்துழைப்பு
ಆತ್ಮಸಾಕ್ಷಿ,மனசாட்சி
ಒಮ್ಮತ,ஒருமித்த கருத்து
ಒಪ್ಪಿಗೆ,ஒப்புதல்
ಪರಿಣಾಮ,விளைவு
ಪರಿಣಾಮವಾಗಿ,இதன் விளைவாக
ಸಂರಕ್ಷಣಾ,பாதுகாப்பு
ಪರಿಗಣ ವಲಯ,கருத்தில் கொள்ளுங்கள் மண்டலம்
ರವಾನೆದಾರ,சரக்கு
ರವಾನೆ,சரக்கு
ರವಾನೆ ಟಿಪ್ಪಣಿ,சரக்கு குறிப்பு
ಸ್ಥಿರ,சீரானது
ಏಕೀಕೃತ ನಿಧಿ,ஒருங்கிணைந்த நிதி
ಏಕೀಕೃತ ವೇತನ,ஒருங்கிணைந்த ஊதியம்
ಏಕೀಕೃತ ಹೇಳಿಕೆ,ஒருங்கிணைந்த அறிக்கை
ಬಲವರ್ಧನೆ,ஒருங்கிணைப்பு
ಎದ್ದುಕಾಣುವ,பகட்டான
ಪಿತೂರಿ,சதி
ನಿರಂತರ,மாறிலி
ಕ್ಷೇತ್ರ,தொகுதி
ಸಂಪ್ರದಾಯ,தொகுதி
ಸಂವಿಧಾನ,அரசியலமைப்பு
ನಿರ್ಬಂಧ,கட்டுப்பாடு
ನಿರ್ಮಾಣ,கட்டுமானம்
ಸಲಹೆಗಾರ,ஆலோசகர்
ಸಮಾಲೋಚನೆ,ஆலோசனை
ಸಮಾಲೋಚಕ ಸಮಿತಿ,ஆலோசனைக் குழு
ಬಳಸಬಹುದಾದ ಐಟಂ,நுகர்வு உருப்படி
ಸೇವಿಸು,நுகர்வு
ಗ್ರಾಹಕರ ಸರಕುಗಳು,நுகர்வோரின் பொருட்கள்
ಗ್ರಾಹಕ ವೇದಿಕೆ/ಕೌನ್ಸಿಲ್,நுகர்வோர் மன்றம்/கவுன்சில்
ಗ್ರಾಹಕ ದೃಷ್ಟಿಕೋನ,நுகர்வோர் நோக்குநிலை
ಸೇವನೆ,நுகர்வு
ಸಂಪರ್ಕ,தொடர்பு
ಸಂಪರ್ಕ ಕಾರ್ಯಕ್ರಮ,தொடர்பு திட்டம்
ಸಾಂಕ್ರಾಮಿಕ ರೋಗ,தொற்று நோய்
ಒಳಗೊಂಡು,கட்டுப்படுத்தவும்
ವಿವಾದಿಸು,சிந்தியுங்கள்
ಸಮಕಾಲೀನ,சமகால
ನ್ಯಾಯಾಲಯದ ತಿರಸ್ಕಾರ,நீதிமன்ற அவமதிப்பு
ವಿವೇಚನೆ,சர்ச்சை
ರೂಪಗಳು,உள்ளடக்கங்கள்
ಸ್ಪರ್ಧೆ,போட்டி
ಸನ್ನಿವೇಶ,சூழல்
ಆಕಸ್ಮಿಕತೆಗಳು,தற்செயல்கள்
ಆಕಸ್ಮಿಕತೆ,தற்செயல்
ಆಕಸ್ಮಿಕ ಭತ್ಯೆ,தற்செயல் கொடுப்பனவு
ಆಕಸ್ಮಿಕ ನಿಧಿ,தற்செயல் நிதி
ಆಕಸ್ಮಿಕ ಅನುದಾನ,தற்செயல் மானியம்
ಆಕಸ್ಮಿಕ ಯೋಜನೆ,தற்செயல் திட்டம்
ಅನಿಶ್ಚಿತ ಶುಲ್ಕಗಳು,தொடர்ச்சியான கட்டணங்கள்
ನಿರಂತರ ನೇಮಕಾತಿ,தொடர்ச்சியான நியமனம்
ನಿರಂತರ ಅಭಿವೃದ್ಧಿ,தொடர்ச்சியான வளர்ச்சி
ನಿರಂತರ ಪ್ರಕ್ರಿಯೆ,தொடர்ச்சியான செயல்முறை
ನಿರಂತರ ಸೇವೆ,தொடர்ச்சியான சேவை
ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ,தடை
ಒಪ್ಪಂದ,ஒப்பந்த
ಒಪ್ಪಂದ,ஒப்பந்த பத்திரம்
ಉದ್ಯೋಗದ ಒಪ್ಪಂದ,வேலைவாய்ப்பு ஒப்பந்தம்
ಒಪ್ಪಂದದ ಅವಧಿ,ஒப்பந்த காலம்
ಒಪ್ಪಂದದ ಡಾಕ್ಯುಮೆಂಟ್,ஒப்பந்த ஆவணம்
ಒಪ್ಪಂದದ ಹೊಣೆಗಾರಿಕೆ,ஒப்பந்த பொறுப்பு
ಒಪ್ಪಂದದ ಸೇವೆ,ஒப்பந்த சேவை
ವಿರೋಧಾಭಾಸ,முரண்பாடு
ವಿರೋಧಾಭಾಸದ ಹೇಳಿಕೆ,முரண்பாடான அறிக்கை
ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ,மாறாக
ಉಲ್ಲಂಘನೆ,முரண்பாடு
ಕೊಡುಗೆ,பங்களிப்பு
ಕೊಡುಗೆ ಪಿಂಚಣಿ ಯೋಜನೆ,பங்களிப்பு ஓய்வூதிய திட்டம்
ಕೊಡುಗೆ ಭವಿಷ್ಯ ನಿಧಿ,பங்களிப்பு வருங்கால வைப்பு நிதி
ನಿಯಂತ್ರಣ,கட்டுப்பாடு
ನಿಯಂತ್ರಕ ಅಧಿಕಾರಿ,கட்டுப்பாட்டு அதிகாரி
ವಿವಾದಕ,சர்ச்சைக்குரிய
ವಿವಾದಾತ್ಮಕ ವಿಷಯ,சர்ச்சைக்குரிய விஷயம்
ವಿವಾದ,சர்ச்சை
ಅನುಕೂಲ,வசதி
ಸಮಾವೇಶ,மாநாடு
ಸಾಂಪ್ರದಾಯಿಕ,வழக்கமான
ಹೇಸಿಕೆ,உரையாடல்
ಪರಿವರ್ತಿಸು,மாற்றவும்
ಪರಿವರ್ತಿಸಿದ ರಜೆ,மாற்றப்பட்ட விடுப்பு
ರವಾನೆ,அனுப்புதல்
ಸಾಗಣೆ ಭತ್ಯೆ,அனுப்பும் கொடுப்பனவு
ಸಾಗಣೆ ಪತ್ರ,அனுப்பும் பத்திரம்
ಸಾಗಣೆ ವೆಚ್ಚಗಳು,அனுப்பும் செலவுகள்
ಅಪರಾಧಿ,குற்றவாளி
ಅಪರಾಧ,தண்டனை
ಸಮಾವೇಶ,மாநாடு
ಅವಧಿ ತಂಪಾಗಿಸುವುದು,குளிரூட்டும் காலம்
ಸಹಕಾರ,ஒத்துழைப்பு
ಸಹಕಾರಿ,கூட்டுறவு
ಸಹಕಾರಿ ಸಮಾಜ,கூட்டுறவு சமூகம்
ಸಹಕಾರ,இணையாக
ಸಹಕಾರ ಸದಸ್ಯ,ஒத்துழைக்கப்பட்ட உறுப்பினர்
ಸಮನ್ವಯ,ஒருங்கிணைப்பு
ಸಹ-ಮಾಲೀಕ,இணை உரிமையாளர்
ಸಹಕಾರ,இணை கூட்டாளர்
ನಕಲು,நகலெடு
ನಕಲು ಮಾಡುವುದು,நகலெடுக்கும்
ಕೃತಿಸ್ವಾಮ್ಯ,பதிப்புரிமை
ಸೌಜನ್ಯದ,நல்ல
ಪಟ್ಟಣ,கொரோனர்
ಸಾಂಸ್ಥಿಕ,கார்ப்பரேட் உடல்
ಕಾರ್ಪೊರೇಟ್ ಯೋಜನೆ,கார்ப்பரேட் திட்டமிடல்
ನಿಗಮ,கார்ப்பரேஷன்
ಸಂಸ್ಥೆಯ ತೆರಿಗೆ,மாநகராட்சி வரி
ತಿದ್ದುಪಡಿ,திருத்தம்
ಸರಿಪಡಿಸುವ ಕ್ರಮಗಳು (= ಸರಿಯಾದತೆಗಳು),சரியான நடவடிக்கைகள் (= திருத்தங்கள்)
ಪತ್ರವ್ಯವಹಾರ,கடித தொடர்பு
ಪತ್ರವ್ಯವಹಾರ,கடித பாடநெறி
ಪತ್ರವ್ಯವಹಾರ,கடிதப் பகுதி
ವರದಿಗಾರ,நிருபர்
ಅನುಗುಣವಾದ,தொடர்புடைய
ಒಂದು ಬಗೆಯ ರಾಶಿ,கோரிஜெண்டம்
ದೃobಿಸು,உறுதிப்படுத்துதல்
ದೃobೀಕರಣ,உறுதிப்படுத்தல்
ಭ್ರಷ್ಟ,சிதைந்த கோப்பு
ಭ್ರಷ್ಟಾಚಾರ,ஊழல்
ಭ್ರಷ್ಟ ಅಭ್ಯಾಸ,ஊழல் பயிற்சி
ಕಾಸ್ಮೋಪಾಲಿಟನ್ ನಗರ,காஸ்மோபாலிட்டன் நகரம்
ಬೆಲೆ,செலவு
ವೆಚ್ಚ ಅಕೌಂಟೆಂಟ್,செலவு கணக்காளர்
ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ,செலவு பகுப்பாய்வு
ವೆಚ್ಚದ ಸೀಲಿಂಗ್,செலவு உச்சவரம்பு
ವೆಚ್ಚ ಪರಿಣಾಮಕಾರಿತ್ವ,செலவு செயல்திறன்
ಜೀವನ ವೆಚ್ಚ,வாழ்க்கை செலவு
ವೆಚ್ಚ ಅತಿಕ್ರಮಣ,செலவு மீறப்பட்டது
ಕಾಟೇಜ್ ಉದ್ಯಮ,குடிசை தொழில்
ಸಮಾಧಿ ಮಂಡಳಿ,சபை
ಮಂತ್ರಿಗಳ ಮಂಡಳಿ,அமைச்சர்கள் சபை
ಕೌನ್ಸಿಲ್ ಆಫ್ ಸ್ಟೇಟ್ಸ್,மாநில சபை
ವಕೀಲ,ஆலோசனை
ಸಮಾಲೋಚನೆ,ஆலோசனை
ಪ್ರತಿಕೂಲತೆ,கவுண்டர்
ಕೌಂಟರ್ ಕ್ರಿಯೆ,எதிர் நடவடிக்கை
ಕೌಂಟರ್ ಅಫಿಡವಿಟ್,எதிர் வாக்குமூலம்
ಕೌಂಟರ್ ಚಾರ್ಜ್,எதிர் கட்டணம்
ಪ್ರತಿರೋಧ,எதிர் உரிமைகோரல்
ನಕಲಿ ಕರೆನ್ಸಿ,கள்ள நாணயம்
ನಕಲಿಸುವುದು,கள்ளநோட்டுதல்
ನಕಲಿ,கள்ளநூல்
ಕೌಂಟರ್ ಕೊಡುಗೆ,எதிர் சலுகை
ಪ್ರತಿರೋಧಿಸು,கவுண்டர்ன்
ದಂಗ,சதி
ಕೂಪನ್,கூப்பன்
ಕೊರಿಯಾ,கூரியர்
ಕೊರಿಯರ್ ಸೇವೆ,கூரியர் சேவை
ಕೋರ್ಸ್,பாடநெறி
ಅಧ್ಯಯನದ ಕೋರ್ಸ್‌ಗಳು,படிப்பு படிப்புகள்
ನ್ಯಾಯಾಲಯದ ಪ್ರಕರಣ,நீதிமன்ற வழக்கு
ಸೌಜನ್ಯ,மரியாதை
ಸಣ್ಣ ಕಾರಣಗಳ ನ್ಯಾಯಾಲಯ,சிறிய காரணங்களின் நீதிமன்றம்
ಒಡಂಬಡಿಕೆ,உடன்படிக்கை
ಹೊದಿಕೆ,கவர்
ವ್ಯಾಪ್ತಿ,பாதுகாப்பு
ಪತ್ರ,முகப்பு அல்லது அறிமுக கடிதம்
ಒಳಗೊಂಡ ಜ್ಞಾಪಕ ಪತ್ರ,மெமோவை உள்ளடக்கியது
ಒಳಗೊಂಡಿರುವ ಟಿಪ್ಪಣಿ,குறிப்பு
ಕ್ರ್ಯಾಶ್ ಕಾರ್ಯಕ್ರಮ,செயலிழப்பு திட்டம்
ಕೆನೆಮಾರ್ಗ,கிரீமி லேயர்
ರಚನೆ,உருவாக்கம்
ಸೃಜನಶೀಲ,படைப்பு
ಸೃಜನಶೀಲತೆ,படைப்பாற்றல்
ಕ್ರೀಚ್,கிரெச்
ರುಜುವಾತುಗಳ ಸಮಿತಿ,நற்சான்றிதழ்கள் குழு
ವಿಶ್ವಾಸಾರ್ಹತೆ,நம்பகத்தன்மை
ಮನ್ನಣೆ,கடன்
ಹಿತಕರವಾದ,நம்பத்தகுந்த
ಮನ್ನಣೆ ಸಲಹೆ,கடன் ஆலோசனை
ಕ್ರೆಡಿಟ್ ಮತ್ತು ಮಿತವ್ಯಯದ ಸಮಾಜ,கடன் மற்றும் சிக்கன சமூகம்
ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್,கடன் அட்டை
ಸಾಲ ಸೌಲಭ್ಯಗಳು,கடன் வசதிகள்
ಕ್ರೆಡಿಟ್ ಪ್ರವೇಶ,கடன் நுழைவு
ಕ್ರೆಡಿಟ್ ಟಿಪ್ಪಣಿ,கடன் குறிப்பு
ಸಾಲದಾತ,கடன் வழங்குபவர்
ದಹನ,தகனம்
ದಹನ ಮೈದಾನ,தகனம் மைதானம்
ಸಿಬ್ಬಂದಿ,குழு
ಅಪರಾಧ,குற்றம்
ನಂಬಿಕೆಯ ಕ್ರಿಮಿನಲ್ ಉಲ್ಲಂಘನೆ,நம்பிக்கையின் குற்றவியல் மீறல்
ಅಪರಾಧ ನ್ಯಾಯಾಲಯ,குற்றவியல் நீதிமன்றம்
ಕ್ರಿಮಿನಲ್ ನಿರ್ಲಕ್ಷ್ಯ,குற்றவியல் அலட்சியம்
ಕ್ರಿಮಿನಲ್ ಅಪರಾಧ,குற்றவியல் குற்றம்
ಕ್ರಿಮಿನಲ್ ಪ್ರೊಸೀಜರ್ ಕೋಡ್,குற்றவியல் நடைமுறை குறியீடு
ಬಿಕ್ಕಟ್ಟು,நெருக்கடி
ಬಿಕ್ಕಟ್ಟು ನಿರ್ವಹಣೆ,நெருக்கடி மேலாண்மை
ಮಾನದಂಡ,அளவுகோல்
ವಿಚಾರಣೆ,திறனாய்வு
ಶಿಲುಬೆ,குறுக்கு
ಅಡ್ಡ -ತಳಿ,குறுக்கு இனம்
ಅಡ್ಡ ಪರಿಶೀಲನೆ,குறுக்கு சோதனை
ಅಡ್ಡ ಚೆಕ್,குறுக்கு காசோலை
ಅಡ್ಡ -ಪರೀಕ್ಷೆ,குறுக்கு விசாரணை
ಅಡ್ಡ -ಉಲ್ಲೇಖ,குறுக்கு குறிப்பு
ಅಡ್ಡ ಮತದಾನ,குறுக்கு வாக்களிப்பு
ನಿರ್ಣಾಯಕ ದಿನಾಂಕ,முக்கியமான தேதி
ಕಚ್ಚಾ,கச்சா
ಅಪರಾಧಿ ನರಹತ್ಯೆ,குற்றவாளி கொலை
ಅಪರಾಧಿ,குற்றவாளி
ಕೃಷಿ,சாகுபடி
ಸಾಂಸ್ಕೃತಿಕ ವಿನಿಮಯ ಕಾರ್ಯಕ್ರಮ,கலாச்சார பரிமாற்ற திட்டம்
ಸಂಚಿತ,ஒட்டுமொத்த
ಕರೆನ್ಸಿ,நாணய
ಕರೆನ್ಸಿ ವಿನಿಮಯ,நாணய மாற்று
ಕರೆನ್ಸಿ ಟಿಪ್ಪಣಿ,நாணய குறிப்பு
ಪ್ರಸ್ತುತ,நடப்பு
ಚಾಲ್ತಿ ಖಾತೆ,நடப்பு கணக்கு
ಪ್ರಸ್ತುತ ಕರ್ತವ್ಯಗಳು,தற்போதைய கடமைகள்
ಪ್ರಸ್ತುತ ಅಧಿವೇಶನ,நடப்பு அமர்வு
ಪಠ್ಯಕ್ರಮ ವಿಟಾ,கல்வி மற்றும் தொழில்பற்றிய சிறுதொகுப்பு
ಮೊಟಕುಗೊಳಿಸು,குறைத்தல்
ಪಾಲಕ,பாதுகாவலர்
ಪಾಲನೆ,காவல்
ರೂ customಿ,வழக்கம்
ರೂ customಿ,வழக்கம்
ರೂ customಿಯ,வழக்கம்
ರೂ customಿಯ ವಿಧಾನ,வழக்கமான நடைமுறை
ಕಸ್ಟಮ್ ಕರ್ತವ್ಯ,சுங்க வரி
ಗ್ರಾಹಕ,வாடிக்கையாளர்
ಗ್ರಾಹಕ ಸ್ನೇಹಿ,வாடிக்கையாளர் நட்பு
ಕಸ್ಟಮ್ ಪರೀಕ್ಷೆ,தனிப்பயன் தேர்வு
ಕತ್ತರಿಸು,வெட்டு
ಕತ್ತರಿಸಿ,வெட்டு இயக்கம்
ದಿನಾಂಕವನ್ನು ಕತ್ತರಿಸಿ,இறுதி நாள்
ಚಕ್ರ,மிதிவண்டி
ದೈನಂದಿನ,தினசரி
ದೈನಂದಿನ ಭತ್ಯೆ,தினசரி கொடுப்பனவு
ದೈನಂದಿನ ದಿನಚರಿ,தினசரி நாட்குறிப்பு
ದೈನಂದಿನ ನೋಂದಣಿ,தினசரி பதிவு
ದೈನಂದಿನ ವರದಿ,தினசரி அறிக்கை
ದಿನಚರಿ,தினசரி வழக்கமான
ದೈನಂದಿನ ವೇತನ,தினசரி ஊதியங்கள்
ಡಾಕ್ ಹಂತ,டக் ஸ்டேஜ்
ಬಿರಡೆ,டக் ட்ரே
ಹಾನಿ,சேதம்
ಹಾನಿ,சேதங்கள்
ಅಪಾಯಕರ,ஆபத்தானது
ಧೈರ್ಯ,தைரியம்
ದತ್ತ,தகவல்கள்
ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್,தரவு வங்கி
ದತ್ತಾಂಶಗಳು,தரவுத் தளம்
ಮಾಹಿತಿ ಸಂಗ್ರಹ,தரவு சேகரிப்பு
ದತ್ತಾಂಶ ಪೋಷಣೆ,தரவு உணவு
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,தகவல் செயல்முறை
ದಿನಾಂಕ,தேதி
ಆಗಮನದ ದಿನಾಂಕ,வந்த தேதி
ಹುಟ್ತಿದ ದಿನ,பிறந்த தேதி
ನಿರ್ಗಮನ ದಿನಾಂಕ,புறப்பட்ட தேதி
ವಿಸರ್ಜನೆಯ ದಿನಾಂಕ,வெளியேற்றும் தேதி
ಪಕ್ವತೆಯ ದಿನಾಂಕ,முதிர்ச்சியின் தேதி
ರಶೀದಿ ದಿನಾಂಕ,ரசீது தேதி
ದಿನಾಂಕದ ಅಂಚೆಚೀಟಿ,நாள் முத்திரை
ದಿನದ ವಿದ್ವಾಂಸ,நாள் அறிஞர்
ಹಗಲನ,பகல் நேரப்பணி
ಅನುಗ್ರಹದ ದಿನಗಳು,அருளின் நாட்கள்
ದಿನನಿತ್ಯದ ಕೆಲಸ,அன்றாட வேலை
ಜರಡಿ ಖಾತೆ,இறந்த கணக்கு
ಜಡ ರೇಖೆ,காலக்கெடுவை
ಅಸ್ತವ್ಯಸ್ತತೆ,முட்டுக்கட்டை
ಸತ್ತ ಸ್ಟಾಕ್ ರಿಜಿಸ್ಟರ್,இறந்த பங்கு பதிவு
ತೂಕ,இறந்த எடை
ಒಪ್ಪಂದ,ஒப்பந்தம்
ವ್ಯವಹಾರ ಸಹಾಯಕ,உதவியாளரைக் கையாளுதல்
ವ್ಯವಹಾರ,கையாளுதல்
ಸಾವು ವಾರ್ಷಿಕೋತ್ಸವ,மரண ஆண்டுவிழா
ತುಟ್ಟಿ ಭತ್ಯ,அன்புள்ள கொடுப்பனவு
ಸಾವಿನ ಲಾಭ,மரண நன்மை
ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ,இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி
ಸೇವೆಯಲ್ಲಿ ಸಾವು,சேவையில் மரணம்
ಡೌಥೊರಿಜಾಟಿಯೊ,Deauthorizatioin
ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,டெபார்
ಡೆಬಿಟ್,பற்று
ಡೆಬಿಟ್ ಸಲಹೆ,பற்று ஆலோசனை
ಸಾಲ,கடன்
ಸಾಲದ ನಿರ್ವಹಣೆ,கடன் மேலாண்மை
ಸಾಲದವನು,கடனாளி
ಮರಣಹೊಂದಿದ,இறந்தவர்
ಸಭ್ಯತೆ,ஒழுக்கம்
ವಿಕೇಂದ್ರೀಕರಣ,பரவலாக்கம்
ನಿರ್ಧರಿಸುವ ಅಂಶ,தீர்மானிக்கும் காரணி
ನಿರ್ಧಾರ,முடிவு
ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ,முடிவெடுக்கும்
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,முடிவெடுக்கும் செயல்முறை
ಪ್ರಕಟಿಸುವುದು,அறிவிப்பு
ಆದಾಯದ ಘೋಷಣೆ,வருமான அறிவிப்பு
ಘೋಷಿಸಿದ ಮೌಲ್ಯ,அறிவிக்கப்பட்ட மதிப்பு
ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ,சத்தியப்பிரமாணத்தை அறிவிக்கவும்
ಹಗಲು,டிகோட்
ಹತೋಟಿ ಮಾಡು,Decontrol
ಅಲಂಕಾರ,அலங்கார
ಇಳಿಸು,குறைவு
ಸುಗಂಧ,ஆணை
ಸಮರ್ಪಣೆ,அர்ப்பணிப்பு
ಕಳೆಯಬಹುದಾದ,விலக்கு
ಕಡಿತ,கழித்தல்
ಮೂಲದಲ್ಲಿ ಕಡಿತ,மூலத்தில் கழித்தல்
ಸಂಬಳದಿಂದ ಕಡಿತ,சம்பளத்திலிருந்து விலக்கு
ಪತ್ರ,பத்திரம்
ಅಡಮಾನದ ಪತ್ರ,அடமானத்தின் பத்திரம்
ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ,கருதப்பட்ட பல்கலைக்கழகம்
ಅಪಹರಿಸು,தூக்கி எறியுங்கள்
ವಸ್ತುತಃ,நடைமுறையில்
ಅಪಹರಣ,Defalcation
ಮಾನನಷ್ಟತೆ,அவதூறு
ಗಡಿಬಿಡಿ,இயல்புநிலை
ಕಾಲ್ಚೀಲ,தவறியவர்
ದೋಷಯುಕ್ತ,குறைபாடுள்ள
ರಕ್ಷಣೆ,பாதுகாப்பு
ರಕ್ಷಣಾ ಸಲಹೆಗಾರ,பாதுகாப்பு ஆலோசகர்
ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ,பாதுகாப்பு உற்பத்தி
ಪ್ರತಿವಾದಿ,பிரதிவாதி
ಮುಂದೂಡಿಕೆ,அவிழ்த்து விடுங்கள்
ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು,ஒத்திவைக்கப்பட்ட செலவு
ಧಿಕ್ಕಾರ,மீறுதல்
ಕೊರತೆ,பற்றாக்குறை
ಕೊರತೆ ಬಜೆಟ್,பற்றாக்குறை பட்ஜெட்
ವಿವರಿಸು,வரையறு
ಧಿಕ್ಕರಿಸು,மீறுகின்றனர்
ಅವನತಿ,சீரழிவு
ಪದ,பட்டம்
ಕೈದಿಸು,டிஜூர்
ವಿಳಂಬ,தாமதம்
ನಿಯೋಗಿ,பிரதிநிதி
ನಿಯೋಜಿತ ಅಧಿಕಾರ,ஒப்படைக்கப்பட்ட அதிகாரம்
ನಿಯೋಗ,தூதுக்குழு
ಅಧಿಕಾರಗಳ ನಿಯೋಗ,அதிகாரங்களின் பிரதிநிதிகள்
ಅಳಿಸು,அழி
ಅಳಿಸುವುದು,நீக்குதல்
ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ,வேண்டுமென்றே
ವಿವೇಚನೆ,விவாதம்
ಭವ್ಯತೆ,டெலிசென்சிங்
ಗೋಪುರ,வரையறை
ತಲುಪಿಸು,வழங்கவும்
ವಿತರಣೆ,டெலிவரி
ಬೇಡಿಕೆ,தேவை
ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ,தேவை குறிப்பு
ಗಡಸು,வரையறை
ಅರ್ಧಾಧಿಕಾರದ,டெமி-ஆஃபீஷியல்
ಪ್ರಜಾಪ್ರಭುತ್ವ,ஜனநாயகம்
ಪ್ರದರ್ಶನ,ஆர்ப்பாட்டம்
ನಿಡೂ,மனச்சோர்வு
ತುತ್ತಾಗಿಸು,அழிவு
ನಿರಾಕರಣೆ,மறுப்பு
ಪಂಗಡ,பிரிவு
ದಾವೆ,டி நோவோ
ನಿರಾಕರಿಸು,மறுக்கவும்
ಹೊರಟು ಹೋಗು,புறப்படு
ವಿಭಾಗ,துறை
ಇಲಾಖೆಯ,துறை
ಇಲಾಖಾ ಕ್ರಿಯೆ,துறை நடவடிக்கை
ಇಲಾಖಾ ವಿಚಾರಣೆ,துறைசார் விசாரணை
ಇಲಾಖಾ ತನಿಖೆ,துறைசார் விசாரணை
ಇಲಾಖೆಯ ಅಕ್ರಮ,துறை ஒழுங்கற்ற தன்மை
ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ,துறை நூலகம்
ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ,துறைசார் அலட்சியம்
ಇಲಾಖೆಯ ಅನುಮತಿ,துறைசார் அனுமதி
ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,துறைசார் தகுதி தேர்வு
ನಿರ್ಗಮನ,புறப்படுதல்
ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ,சார்பு சான்றிதழ்
ಅವಲಂಬಿತ,சார்ந்தது
ಅವಲಂಬಿತ ಮಕ್ಕಳು,சார்பு குழந்தைகள்
ನಿಯೋಜಿಸು,வரிசைப்படுத்த
ದೊಡ್ಡ ವ್ಯಕ್ತಿ,அதிருப்தி
ಗಡೀಪಾರು,நாடுகடத்தல்
ಶೋಧಿಸು,பதவி நீக்கம்
ಠೇವಣಿ,வைப்பு
ಡಿಪೊ,டிப்போ
ಸವಕಳಿ,தேய்மானம்
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ,மனச்சோர்வடைந்த வகுப்பு
ನೀಚಿಸು,ரிவ்
ತತ್ತ್ವ,துணை
ಕಪಾಟಿ ಭತ್ಯೆ,பிரதிநிதி கொடுப்பனவு
ಉಪ,துணை
ಪದದ,ஒழுங்கற்ற
ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ,கடமையின் விலகல்
ಸೋಗು,Dereservation
ಅವಹೇಳನ,இழிவு
ಅಪಹರಣಕಾರಕ,இழிவுபடுத்தும்
ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ,இழிவான கருத்து
