Odiya,Gujarati
ନିୟନ୍ତ୍ରଣ ସଙ୍କେତ,નિયંત્રણ સંકેત
କଣ୍ଟ୍ରୋଲ୍ ସୁଇଚ୍ |,નિયંત્રણ સ્વીચ
କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |,નિયંત્રણ ટેપ
"1. କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍, 2. କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍ |","1. કંટ્રોલ ટર્મિનલ, 2. કંટ્રોલ ટર્મિનલ"
"1. କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍, ୨ ନିୟନ୍ତ୍ରଣ ଏକକ","1. નિયંત્રણ એકમ, 2. નિયંત્રણ વિભાગ"
ସମ୍ମିଶ୍ରଣ |,કન્વર્જન્સ
ସଂଳାପ,સંવાદ
କଥାବାର୍ତ୍ତା କଲ୍ |,વાતચીત કૉલ
ରୂପାନ୍ତର,રૂપાંતર
ରୂପାନ୍ତରକାରୀ |,કન્વર્ટર
କୁକର ଥିଓରେମ୍ |,કૂકનું પ્રમેય
ସହ-ସଞ୍ଚାଳକ |,સહ-પ્રોસેસર
କପି କରନ୍ତୁ |,નકલ
କପିରାଇଟ୍,કૉપિરાઇટ
କର୍ଡ,દોરી
"1. କର୍ଡଲେସ୍ ଟେଲିଫୋନ୍, 2 ବେତାର ଟେଲିଫୋନ୍, 3. ବେତାର ଟେଲିଫୋନ୍ |","1.કોર્ડલેસ ટેલિફોન, 2. વાયરલેસ ટેલિફોન, 3. વાયરલેસ ટેલિફોન"
subtheorem,સબથિયોરમ
ସଂଶୋଧନ,સુધારો
"1. ଅବ୍ୟବହୃତ, 2. ବିକୃତ","1. બિનઉપયોગી, 2. વિકૃત"
ଗଣନା,ગણતરી
ସ୍କୋରର୍,સ્કોરર
ଦେଶ କୋଡ୍,દેશનો કોડ
କୋଭାରିଆନ୍ସ |,સહપ્રવૃત્તિ
"1. ପରିସର କ୍ଷେତ୍ର, 2 ପ୍ରସାରଣ","1. કાર્યક્ષેત્ર, 2. પ્રસારણ"
ଭୁଶୁଡ଼ିବା |,પતન
ଜଟିଳ ପଥ,મુશ્કેલ રસ્તો
ଜଟିଳ ପଥ ପଦ୍ଧତି (CPM),ક્રિટિકલ પાથ મેથડ (CPM)
"1. କ୍ରସ ପରୀକ୍ଷା, 2. କ୍ରସ ପରୀକ୍ଷା","1.ક્રોસ ટેસ્ટ, 2.ક્રોસ ટેસ્ટ"
"1. କ୍ରସ୍ ପ୍ରୋଗ୍ରାମେବଲ୍-ସ୍ଥାନାନ୍ତର, 2 ପ୍ରୋଗ୍ରାମେବଲ୍ ପ୍ରତି","1.ક્રોસ પ્રોગ્રામેબલ-ટ્રાન્સફર, 2. પ્રોગ્રામેબલ દીઠ"
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,અપ્રસ્તુત સંકેત
ଅପ୍ରାସଙ୍ଗିକ କଥାବାର୍ତ୍ତା |,અપ્રસ્તુત વાત
କ୍ରିପ୍ଟୋଗ୍ରାଫି,સંકેતલિપી
"1. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 2. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 3. କ୍ରିପ୍ଟୋଗ୍ରାଫି |","1. સંકેતલિપી, 2. સંકેતલિપી, 3. સંકેતલિપી"
ମୁଦ୍ରା ପ୍ରତୀକ,ચલણ પ્રતીક
ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |,વર્તમાન ડિરેક્ટરી
ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |,વર્તમાન વિન્ડો
କର୍ସର୍,કર્સર
ବକ୍ର,વળાંક
"1. କାଟ ଏବଂ ପେଷ୍ଟ, 2. କାଟ ଏବଂ ଲେପନ କର |","1. કટ અને પેસ્ટ, 2. કટ અને પેસ્ટ"
କାଟିବା ପଦ୍ଧତି |,કાપવાની પદ્ધતિ
ସାଇବର,સાયબર
ସାଇବର କାଫେ,સાયબર કાફે
ସାଇବର ନଗଦ,સાયબર રોકડ
ସାଇବର ଅପରାଧ |,સાયબર અપરાધ
ସାଇବର ଡାଲେକ୍ସ |,સાયબર ડાલેક્સ
ସାଇବର ନିୟମ |,સાયબર કાયદો
ସାଇବର ସେକ୍ସ |,સાયબર સેક્સ
"1. ସାଇବର ସାଇନ୍ସ, ୨ ସାଇବରନେଟିକ୍ସ |","1. સાયબર સાયન્સ, 2. સાયબરનેટિક્સ"
"1. ସାଇବରାଇଜେସନ୍, ୨ ସାଇବରାଇଜେସନ୍","1.સાયબરાઇઝેશન, 2. સાયબરાઇઝેશન"
ଚକ୍ର,ચક્ર
"1. ଚକ୍ର ସ୍ମୃତି, 2. ଚକ୍ର ସ୍ମୃତି","1.ચક્ર મેમરી, 2.ચક્ર મેમરી"
ଚକ୍ର କ୍ଷତି,ચક્ર નુકશાન
ଚକ୍ର ସମୟ,ચક્ર સમય
ଚକ୍ରବର୍ତ୍ତୀ,ચક્રીય
ଡେମନ୍ |,ડિમન
ଡେଜି ସର୍କଲ୍ |,ડેઝી વર્તુળ
ଡାଟା ଆଡମିନିଷ୍ଟ୍ରେଟର୍,ડેટા એડમિનિસ્ટ્રેટર
ତଥ୍ୟ ଆବଣ୍ଟନ,ડેટા ફાળવણી
"1. ଡାଟା ଫିଲ୍ଡ, 2. ଡାଟା ଫିଲ୍ଡ |","1.ડેટા ફીલ્ડ, 2.ડેટા ફીલ્ડ"
"1. ଡାଟା ଆରେ, 2 ଡାଟା ଆରେ","1.ડેટા એરે, 2. ડેટા એરે"
"1. ଡାଟା-ଆଧାର, 2. ଡାଟାବେସ୍ |","1.ડેટા-બેઝ, 2.ડેટાબેઝ"
ତଥ୍ୟ ଖଣ୍ଡ,ડેટા ફ્રેગમેન્ટેશન
"1. ଡାଟା ବସ୍, 2. ଡାଟା ବସ୍ |","1. ડેટા બસ, 2. ડેટા બસ"
"1. ଡାଟା ବାହକ, 2. ଡାଟା ବାହକ |","1.ડેટા કેરિયર, 2.ડેટા કેરિયર"
ଡାଟା ସେଲ୍ |,ડેટા સેલ
"1. ଡାଟା ସିଷ୍ଟମ୍, 2. ଡାଟା ଚ୍ୟାନେଲ୍ |","1.ડેટા સિસ્ટમ, 2.ડેટા ચેનલ"
ତଥ୍ୟ ଯୋଗାଯୋଗ |,ડેટા કમ્યુનિકેશન
"1. ଡାଟା ସଙ୍କୋଚନ, 2. ଡାଟା ସଙ୍କୋଚନ |","1.ડેટા કમ્પ્રેશન, 2.ડેટા કમ્પ્રેશન"
ଡାଟା ଫିଲ୍ଡ |,માહિતી ક્ષેત્ર
ଡାଟା ଫାଇଲ୍ |,ડેટા ફાઇલ
"1. ଡାଟା ଫ୍ଲୋ, 2. ଡାଟା ଫ୍ଲୋ |","1. ડેટા ફ્લો, 2. ડેટા ફ્લો"
"1. ଡାଟା ଫ୍ଲୋଚାର୍ଟ, 2. ଚାର୍ଟ","1.ડેટા ફ્લોચાર્ટ, 2.ચાર્ટ"
ଡାଟା କ୍ରମ,ડેટા વંશવેલો
ତଥ୍ୟ ସ୍ତର,ડેટા સ્તર
"1. ଡାଟା ସଂଗ୍ରହ, 2. ଡାଟା ଲାଇବ୍ରେରୀ |","1.ડેટા કલેક્શન, 2.ડેટા લાઇબ્રેરી"
ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |,ડેટા લિંક સ્તર
ଡାଟା ଲିଙ୍କ୍ ସ୍ତର (DLL),ડેટા લિંક લેયર (DLL)
"1. ଡାଟା ପରିଚାଳନା, 2. ଡାଟା ପରିଚାଳନା","1.ડેટા મેનેજમેન્ટ, 2.ડેટા મેનેજમેન્ટ"
"1. ଡାଟା ଗଣନା, 2. ଡାଟା ଗଣନା |","1.ડેટા ગણતરી, 2.ડેટા ગણતરી"
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ଭାଷା (DML),ડેટા પ્રોસેસિંગ લેંગ્વેજ (DML)
ଡାଟା ମୋଡେମ୍ ଡାଟା ମୋଡେମ୍ |,ડેટા મોડેમ ડેટા મોડેમ
"1. ଡାଟା ସଂଶୋଧନ, 2. ଡାଟା ସଂଶୋଧନ |","1.ડેટા ફેરફાર, 2.ડેટા ફેરફાર"
"1. ଡାଟା ନେଟୱାର୍କ, 2. ଡାଟା ନେଟୱାର୍କ |","1.ડેટા નેટવર્ક, 2.ડેટા નેટવર્ક"
"1. ଡାଟା ଅପରେସନ୍, 2. ଡାଟା ଅପରେସନ୍ |","1.ડેટા ઓપરેશન, 2.ડેટા ઓપરેશન"
"1. ଡାଟା ସଂଗଠନ, 2 ତଥ୍ୟ ସଂଗଠନ","1.ડેટા સંસ્થાઓ, 2. ડેટા સંસ્થા"
"1. ଡାଟା ଆଉଟପୁଟ୍, 2. ଡାଟା ଆଉଟପୁଟ୍","1. ડેટા આઉટપુટ, 2. ડેટા આઉટપુટ"
"1. ଡାଟା ପଥ, 2. ଡାଟା ପଥ","1.ડેટા પાથ, 2.ડેટા પાથ"
"1. ଡାଟା ପ୍ରସ୍ତୁତି, 2. ତଥ୍ୟ ପ୍ରସ୍ତୁତି |","1. ડેટા તૈયારી, 2. ડેટા તૈયારી"
"1. ଡାଟା ଗୋପନୀୟତା, 2. ଡାଟା ଗୋପନୀୟତା |","1.ડેટા ગોપનીયતા, 2.ડેટા ગોપનીયતા"
"1. ଡାଟା ପ୍ରୋସେସର୍, 2. ଡାଟା ପ୍ରୋସେସର୍ |","1. ડેટા પ્રોસેસર, 2. ડેટા પ્રોસેસર"
"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା","1.ડેટા પ્રોટેક્શન, 2.ડેટા પ્રોટેક્શન"
"1. ଡାଟା ରେକର୍ଡ, 2. ଡାଟା ରେକର୍ଡ |","1. ડેટા રેકોર્ડ, 2. ડેટા રેકોર્ડ"
"1. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର, 2. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର","1. ડેટા પુનઃપ્રાપ્તિ, 2. ડેટા પુનઃપ્રાપ્તિ"
"1. ଡାଟା ରୁଟିନ୍, 2. ଡାଟା ରୁଟିନ୍ |","1. ડેટા રૂટીન, 2. ડેટા રૂટીન"
"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା","1.ડેટા સુરક્ષા, 2.ડેટા સુરક્ષા"
"1. ଡାଟା ସେଟ୍, 2 ଡାଟା ସେଟ୍ |","1.ડેટા સેટ, 2. ડેટા સેટ"
"1. ଡାଟା ସିଗନାଲ୍, 2. ଡାଟା ସିଗ୍ନାଲ୍ |","1.ડેટા સિગ્નલ, 2.ડેટા સિગ્નલ"
"1. ଡାଟା ଆକ୍ସେସ୍, 2. ଡାଟା ଆକ୍ସେସ୍ |","1. ડેટા એક્સેસ, 2. ડેટા એક્સેસ"
"1. ଡାଟା ଉତ୍ସ, 2. ଡାଟା ଉତ୍ସ |","1.ડેટા સ્ત્રોત, 2.ડેટા સ્ત્રોત"
"1. ଡାଟା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ, 2 ତଥ୍ୟ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |","1.ડેટા સ્પષ્ટીકરણ, 2. ડેટા સ્પષ્ટીકરણ"
"1. ଡାଟା କେନ୍ଦ୍ର, 2. ଡାଟା କେନ୍ଦ୍ର |","1.ડેટા સેન્ટર, 2.ડેટા સેન્ટર"
"1. ଡାଟା ଷ୍ଟୋରେଜ୍, 2. ଡାଟା ଷ୍ଟୋରେଜ୍ |","1. ડેટા સ્ટોરેજ, 2. ડેટા સ્ટોરેજ"
ଡାଟା ଷ୍ଟୋରେଜ୍ ଗଠନ,માહિતી સંગ્રહ માળખું
"1. ଡାଟା ଗଠନ, 2. ଡାଟା ଗଠନ","1. ડેટા સ્ટ્રક્ચર, 2. ડેટા સ્ટ્રક્ચર"
"1. ଡାଟା ସୁଇଚ୍, 2. ଡାଟା ସୁଇଚ୍ |","1.ડેટા સ્વિચ, 2.ડેટા સ્વિચ"
"1. ଡାଟା ଟେବୁଲ୍, 2. ଡାଟା ଟେବୁଲ୍ |","1.ડેટા ટેબલ, 2.ડેટા ટેબલ"
"1. ଡାଟା ଶେଷ, 2 ଡାଟା ଶେଷ","1.ડેટા અંત, 2. ડેટા અંત"
"1. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |","1. ડેટા ટ્રાન્સક્રિપ્શન, 2. ડેટા ટ્રાન્સક્રિપ્શન"
"1. ଡାଟା ସ୍ଥାନାନ୍ତର, 2 ତଥ୍ୟ ସ୍ଥାନାନ୍ତର","1.ડેટા ટ્રાન્સફર, 2. ડેટા ટ્રાન્સફર"
"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ |","1. ડેટા ટ્રાન્સમિશન, 2. ડેટા ટ્રાન્સમિશન"
"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍ |","1.ડેટા ટ્રાન્સમિશન સિસ્ટમ, 2.ડેટા ટ્રાન્સમિશન સિસ્ટમ"
"1. ଡାଟା ଫର୍ମାଟ୍, 2. ଡାଟା ଫର୍ମାଟ୍ |","1. ડેટા ફોર્મેટ, 2. ડેટા ફોર્મેટ"
"1. ଡାଟା ୟୁନିଟ୍, 2. ଡାଟା ୟୁନିଟ୍ |","1. ડેટા યુનિટ, 2. ડેટા યુનિટ"
"1. ଡାଟା ବ id ଧତା, 2. ଡାଟା ବ id ଧତା |","1.ડેટા માન્યતા, 2.ડેટા માન્યતા"
ଡାଟାବେସ୍,ડેટાબેઝ
ଡାଟାବେସ୍ ପ୍ରଶାସନ,ડેટાબેઝ વહીવટ
ଡାଟାବେସ୍ ଡିଜାଇନ୍ |,ડેટાબેઝ ડિઝાઇન
ଡାଟାବେସ୍ ପରିଚାଳନା ସିଷ୍ଟମ୍ |,ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ
"1. ଡାଟାଗ୍ରାଭ୍, 2. ଡାଟାଗ୍ରାଭ୍ |","1.ડેટાગ્રેવ, 2.ડેટાગ્રેવ"
"1. ଡାଟମ୍, 2. ତଥ୍ୟ","1. ડેટમ, 2. ડેટા"
"1. ନିଷ୍କ୍ରିୟ ଜୋନ୍, 2. ସକ୍ରିୟ ଜୋନ୍ |","1.નિષ્ક્રિય ઝોન, 2.નિષ્ક્રિય ઝોન"
ଅବରୋଧ,મડાગાંઠ
ଅବରୋଧ ରୋକିବା |,ડેડલોક નિવારણ
ତ୍ରୁଟି କ୍ଲିୟରାନ୍ସ |,ફોલ્ટ ક્લિયરન્સ
"1. ବିଚାର କକ୍ଷ, 2. ବିଚାର ବାକ୍ସ |","1. જજમેન્ટ સેલ, 2. જજમેન્ટ બોક્સ"
ନିଷ୍ପତ୍ତି ଗ୍ରହଣ ପ୍ରକ୍ରିୟା,નિર્ણય લેવાની પ્રક્રિયા
ନିଷ୍ପତ୍ତି ସମର୍ଥନ ପ୍ରଣାଳୀ |,નિર્ણય સપોર્ટ સિસ્ટમ
ନିଷ୍ପତ୍ତି ବୃକ୍ଷ |,નિર્ણય વૃક્ષ
"1. ଡିକୋଡର୍, 2. ଡିକୋଡର୍ |","1. ડીકોડર, 2. ડીકોડર"
ବିଲୋପ ନୀତି |,વિસર્જન સિદ્ધાંત
ଡିକୋଡିଂ,ડીકોડિંગ
ଉତ୍ସର୍ଗୀକୃତ ସିଷ୍ଟମ୍ |,સમર્પિત સિસ્ટમ
ଉତ୍ସର୍ଗୀକୃତ ପ୍ରେସ୍ |,સમર્પિત પ્રેસ
ପ୍ରତିରୋପଣ ଡାଟା ନେଟୱାର୍କ (DDN),ઇમ્યુનાઇઝેશન ડેટા નેટવર્ક (DDN)
ପ୍ରତିରୋପଣ ସୂଚନା ପ୍ରଣାଳୀ |,રોગપ્રતિકારક માહિતી સિસ્ટમ
ଏକୀକରଣ,એકીકરણ
ବିଳମ୍ବ,વિલંબ
ବିଳମ୍ବ କାଉଣ୍ଟର,વિલંબ કાઉન્ટર
ବିଳମ୍ବ ସମୟ,વિલંબ સમય
"1. ଡିଲିଟ୍, 2. ଡିଲିଟ୍","1.કાઢી નાખો, 2.કાઢી નાખો"
ବିଲୋପ ରେକର୍ଡ,કાઢી નાખવાનો રેકોર્ડ
ଡିଲିମିଟର,સીમાંકક
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,ડેલ્ટા મોડ્યુલેશન
ଆବଶ୍ୟକତା ପୃଷ୍ଠା |,વિનંતી પાનું
କାର୍ଯ୍ୟଦକ୍ଷତା,કામગીરી
demodulation,ડિમોડ્યુલેશન
ଭି-ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,વી-મલ્ટિપ્લેક્સર
ନାମକରଣ,વિકૃતિકરણ
"1. ଘନତା, 2. ଘନତା","1. ઘનતા, 2. ઘનતા"
"1. ନିର୍ଭରଶୀଳତା, 2. ନିର୍ଭରଶୀଳତା |","1. અવલંબન, 2. અવલંબન"
ନିର୍ଭରଶୀଳ ଏକକ |,આશ્રિત એકમ
ଧାଡି,કતાર
"1. ଡିଫେରେନ୍ସ, 2. ଡିଫେରେନ୍ସ","1. ડિરેફરન્સ, 2. ડિરેફરન્સ"
ଉତ୍ପନ୍ନ ଗଛ |,વ્યુત્પન્ન વૃક્ષ
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,વ્યુત્પન્ન ક્ષેત્ર
ଅବତରଣ କ୍ରମ |,ઉતરતા ક્રમ
ଡିଜାଇନ୍,ડિઝાઇન
ଡେସ୍କ କାଲକୁଲେଟର,ડેસ્ક કેલ્ક્યુલેટર
ଡେସ୍କଟପ୍ କମ୍ପ୍ୟୁଟରଗୁଡିକ,ડેસ્કટોપ કમ્પ્યુટર્સ
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,ડેસ્કટોપ પ્રસ્તુતિ
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ |,ડેસ્કટોપ પ્રકાશન
ଡେସ୍କଟପ୍ ଭିଡିଓ,ડેસ્કટોપ વિડિઓ
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,ગંતવ્ય સરનામું
"1. ବିନାଶକାରୀ, 2. ବିନାଶକାରୀ |","1. ડિસ્ટ્રોયર, 2. ડિસ્ટ્રોયર"
ନିର୍ଣ୍ଣୟକାରୀ ଅଟୋମାଟା |,નિર્ધારિત ઓટોમેટા
ବିକାଶକାରୀ,વિકાસકર્તા
ବିକାଶ ବ୍ୟବସ୍ଥା,વિકાસ પ્રણાલી
ଉପକରଣ,ઉપકરણ
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,ઉપકરણ નિયંત્રણ એકમ
ଉପକରଣ ନିୟନ୍ତ୍ରକ,ઉપકરણ નિયંત્રક
ଉପକରଣ ପରିଚାଳନା,ઉપકરણ સંચાલન
ଉପକରଣ ମୋଡ୍,ઉપકરણ મોડ
ନିରାକରଣ,નિદાન
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,ડાયગ્નોસ્ટિક સિસ્ટમ
"1. ନିଦାନ, 2. ନିଦାନ","1. ડાયગ્નોસ્ટિક્સ, 2. ડાયગ્નોસ્ટિક્સ"
ଚିତ୍ର,રેખાકૃતિ
ଡାଏଲ୍ କରନ୍ତୁ |,ડાયલ
ଡାଏଲ୍ ଲାଇନ୍ |,ડાયલ લાઇન
ଡାଏଲ୍ ସ୍ୱର,ડાયલ ટોન
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,ડાયલ અપ
"1. ସଂଳାପ, 2. ବାର୍ତ୍ତାଳାପ","1. સંવાદ, 2. વાતચીત"
ବାର୍ତ୍ତାଳାପ କକ୍ଷ |,વાતચીત ખંડ
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,ડાયલઅપ મોડેમ
ବୀମା,વીમા
ଅଭିଧାନ,શબ્દકોશ
"1. ଭିନ୍ନକ୍ଷମ, 2 ଭିନ୍ନତା","1. વિભેદક, 2. તફાવત"
ସାଂଖ୍ୟିକ,સંખ્યાત્મક
ଡିଜିଟାଲ୍ ସିଷ୍ଟମ୍ |,ડિજિટલ સિસ્ટમ
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,ડિજિટલ સર્કિટ
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ડિજિટલ કમ્પ્યુટર
"1. ଡିଜିଟାଲ୍ ଡାଟା, 2. ଡିଜିଟାଲ୍ ଡାଟା |","1.ડિજિટલ ડેટા, 2.ડિજિટલ ડેટા"
ଡିଜିଟାଲ୍ ସୁବିଧା,ડિજિટલ સુવિધા
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,ડિજિટલ ફિલ્ટર
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ડિજિટલ પુસ્તકાલય
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,ડિજિટલ મોડ્યુલેશન
"1. ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ, 2. ଡିଜିଟାଲ୍ ମନିଟର |","1. ડિજિટલ ડિસ્પ્લે, 2. ડિજિટલ મોનિટર"
ଡିଜିଟାଲ୍ ପ୍ରତିଛବି |,ડિજિટલ છબી
"1. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ, 2. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |","1. ડિજિટલ હસ્તાક્ષર, 2. ડિજિટલ હસ્તાક્ષર"
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,ડિજિટલ સ્વીચ
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,ડિજિટલ એનાલોગ કન્વર્ટર
ଡିଜିଟାଇଜେସନ୍,ડિજિટાઇઝેશન
ଡିଜିଟାଇଜେସନ୍,ડિજિટાઇઝેશન
ଡିଜିଟାଇଜର୍,ડિજિટાઇઝર
ଡାୟୋଡ୍,ડાયોડ
ପ୍ରିମା ଫେସୀ |,પ્રથમ નજરે
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,સીધું સરનામું
ସିଧାସଳଖ ରୂପାନ୍ତର |,સીધું રૂપાંતર
ସିଧାସଳଖ ଯୋଡି |,સીધું જોડાણ
"1. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍, 2. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)","1. ડાયરેક્ટ મેમરી એક્સેસ, 2. ડાયરેક્ટ મેમરી એક્સેસ (DMA)"
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,સીધી પદ્ધતિ
ଦିଗଗୁଡିକ,દિશાઓ
ଡିରେକ୍ଟୋରୀ,ડિરેક્ટરી
"1. ଡିରେକ୍ଟୋରୀ ସର୍ଭର, 2. ଡିରେକ୍ଟୋରୀ ସର୍ଭର |","1. ડિરેક્ટરી સર્વર, 2. ડિરેક્ટરી સર્વર"
ଡିରେକ୍ଟୋରୀ ସେବା,ડિરેક્ટરી સેવા
ଅସମର୍ଥ |,અસમર્થ
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,નિષ્ક્રિય સંકેત
"1. ବିଚ୍ଛିନ୍ନତା, 2. ବିଚ୍ଛିନ୍ନତା","1. ડિસ્કનેક્શન, 2. ડિસ્કનેક્શન"
"1. ବିଚ୍ଛିନ୍ନ, 2. ବିଚ୍ଛିନ୍ନ |","1. અલગ, 2. અલગ"
"1. ଡିସ୍କ, 2. ଡିସ୍କ","1. ડિસ્ક, 2. ડિસ્ક"
"1. ଡିସ୍କ ଠିକଣା, 2. ଡିସ୍କ ଠିକଣା","1. ડિસ્ક સરનામું, 2. ડિસ્ક સરનામું"
"1. ଡିସ୍କ ଆରେ, 2. ଡିସ୍କ ଆରେ |","1. ડિસ્ક એરે, 2. ડિસ્ક એરે"
"1. ଡିସ୍କ କ୍ଷମତା, 2. ଡିସ୍କ କ୍ଷମତା |","1. ડિસ્ક ક્ષમતા, 2. ડિસ્ક ક્ષમતા"
"1. ଡିସ୍କ ଡ୍ରାଇଭର, 2. ଡିସ୍କ ଡ୍ରାଇଭ |","1. ડિસ્ક ડ્રાઈવર, 2. ડિસ્ક ડ્રાઈવ"
ଡିସ୍କ ଫାଇଲ୍ |,ડિસ્ક ફાઇલ
"1. ଡିସ୍କ ମେମୋରୀ, 2. ଡିସ୍କ ମେମୋରୀ, 3. ଡିସ୍କ ମେମୋରୀ, 4 | ଡିସ୍କ ମେମୋରୀ","1. ડિસ્ક મેમરી, 2. ડિસ્ક મેમરી, 3. ડિસ્ક મેમરી, 4. ડિસ્ક મેમરી"
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DoS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DoS)
ଡିସ୍କ ପ୍ୟାକେଜ,ડિસ્ક પેકેજ
"1. ଚାକ୍ରିକା ସର୍ଭର, 2. ଡିସ୍କ ସର୍ଭର |","1.ચક્રિકા સર્વર, 2.ડિસ્ક સર્વર"
"1. ଡିସ୍କ ସଂରକ୍ଷଣ, 2. ଡିସ୍କ ସଂରକ୍ଷଣ","1. ડિસ્ક સંગ્રહ, 2. ડિસ્ક સંગ્રહ"
ଡିସ୍କେଟ୍ |,ડિસ્કેટ
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ડિસ્પ્લે ફાઇલ
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,પ્રદર્શિત છબી
ନିଷ୍କାସନ,નિકાલ
ଦୂରତା,અંતર
ଦୂରତା କାର୍ଯ୍ୟ,અંતર કાર્ય
ବିକୃତି,વિકૃતિ
ବିତରଣ,વિતરિત
ବଣ୍ଟିତ ତଥ୍ୟ |,વિતરિત ડેટા
ବଣ୍ଟିତ ସର୍ଭର |,વિતરિત સર્વર
"1. ବଣ୍ଟିତ ସିଷ୍ଟମ୍, 2. ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |","1.વિતરિત સિસ્ટમ, 2.વિતરિત સિસ્ટમ"
ବିତରକ,વિતરક
ଡକ୍ୟୁମେଣ୍ଟ୍,દસ્તાવેજ
ଡକ୍ୟୁମେଣ୍ଟ୍ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ |,દસ્તાવેજ અધિકૃત
"1. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ, 2. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |","1. ડોક્યુમેન્ટ વિન્ડો, 2. ડોક્યુમેન્ટ વિન્ડો"
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,દસ્તાવેજીકરણ
"ଡୋମେନ୍, ଡୋମେନ୍","ડોમેન, ડોમેન"
ଡୋମେନ୍ ନାମ,ડોમેન નામ
"1. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |","1. ડોટ મેટ્રિક્સ પ્રિન્ટર, 2. ડોટ મેટ્રિક્સ પ્રિન્ટર"
"ତଳେ, ତଳେ","નીચે, નીચે"
