Kannada,Hindi
ಪ್ರಸರಣ ಸಾಮರ್ಥ್ಯ,विसरण क्षमता
ಡಿಫ್ಯೂಸಿಬಲ್ ಮ್ಯಾಟರ್,विसरणशील पदार्थ
ಡಿಫ್ಯೂಸಿವಿಟಿ,विसरणशीलता
"ಡಿಫ್ಯೂಸರ್, ಡಿಫ್ಯೂಸರ್","विसारक, विसारित्र"
"ಅಂಕಿ, ವಜ್ರ, ಬೆರಳು","अंक, व्यास का द्वादशांश, अंगुलि"
ಸಂಖ್ಯೆ ವಿನ್ಯಾಸಕಾರ,अंक अभिज्ञापित्र
ಸಂಖ್ಯಾ ಪಾತ್ರ,अंक वरणित्र
ಸಂಖ್ಯಾತ್ಮಕ ಸಮಯದ ಮಾರ್ಗ,अंक काल पथ
ಸಂಖ್ಯಾತ್ಮಕ ನಾಡಿ,अंक काल स्पंद
ಸಂಖ್ಯೆ ಸಮಯ ರಿಂಗ್,अंक काल वलय
ಡಿಜಿಟಲ್ ವೋಲ್ಟ್ಮೀಟರ್,अंकक वोल्टतामापी
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,अंकीय अभिकलित्र
ಆಂಕಿ ದತ್,अंकीय दत्त
ಸಂಖ್ಯಾಕಾರಕ,अंकक सूचक यंत्र
ಡಿಜಿಟಲ್ ಔಟ್ಪುಟ್,अंकरूप निर्गम
ಡಿಜಿಟಲ್ ಆಲಿಸುವಿಕೆ,अंकीय प्रतिश्रवण
ಡಿಜಿಟಲ್ ರೆಕಾರ್ಡಿಂಗ್,अंकीय अभिलेखन
ಡಿಜಿಟಲ್ ಸಿಮ್ಯುಲೇಶನ್,अंकीय अनुकार
ಡಿಜಿಟಲ್ ಸಿಮ್ಯುಲೇಶನ್ ಸಿದ್ಧಾಂತ,अंकीय अनुकार सिद्धांत
ಡಿಜಿಟಲ್ ವಿಂಗಡಣೆ,अंकीय छांट
"ಡಿಜಿಟೈಜರ್, ಡಿಜಿಟೈಜರ್","अंकरूपक, अंकीकरण यंत्र"
"ಡಿಜಿಟಲೀಕರಣ, ಡಿಜಿಟಲೀಕರಣ","अंकरूपण, अंकीकरण"
ಡಿಜಿಟೈಸರ್,अंकरूपक
ಡಿಜಿಟ್ರಾನ್,डिजिट्रॉन
ಸಂಖ್ಯಾಕಾರಕ,अंक अनुरूपक
ಡಿಫ್ಟಾಕಿ ಬೇಸ್,द्विसप्तकी आधार
ಪ್ರಸರಣ,विस्फारण
ಪರಿಮಾಣ ವಿಸ್ತರಣೆ ಘಟಕ,आयतन प्रसार घटक
ಪರಿಮಾಣ ಪ್ರಸರಣ ತರಂಗ,आयतन प्रसार तरंग
ವಿಸ್ತರಣೆ ವಿರೂಪ,विस्फार विकृति
ಎಕ್ಸೋಮೀಟರ್,विस्फारमापी
ಹಿಗ್ಗುವಿಕೆ,विस्फारिणी
"ವಿಸ್ತಾರ, ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ","विस्तार, लंबाई-चौड़ाई, विमा, घात"
ಸರ್ಕ್ಯೂಟ್ನ ವಿಸ್ತರಣೆ (ಗಾತ್ರ),परिपथ का विस्तार (साइज)
ಸಮೀಕರಣದ ಆಯಾಮ,समीकरण विमा
ಸಮಯದ ಅವಧಿ,दिक काल की विमा
ಆಯಾಮದ,विमीय
ಆಯಾಮದ ಸಮೀಕರಣ,विमीय समीकरण
ಆಯಾಮದ ಸೂತ್ರ,विमीय सूत्र
ಆಯಾಮದ ಸಂಖ್ಯೆ,विमीय संख्या
ಆಯಾಮದ ದೃಷ್ಟಿಕೋನ,विमीय अभिविन्यास
ಆಯಾಮದ ಮೊತ್ತ,विमीय राशि
ಆಯಾಮದ ಸ್ಥಿರತೆ,विमीय स्थायित्व
ವಿಮಾ ತತ್ವ,विमा सिद्धांत
ಆಯಾಮದ ಸಹಾಯ,विमीय सहयता
ಆಯಾಮದ ಪ್ರಕಾರ,विमीय प्रकार
ವಿಮಾ ಘಟಕ,विमा-इकाई
ಆಯಾಮ,विमीयता
ಆಯಾಮ ನಿಯಂತ್ರಣ,विमीयता नियंत्रण
ಸ್ಕೇಲ್ಡ್ ಕಾನ್ಫಿಗರೇಶನ್,विमापित विन्यास
ಆಯಾಮವಿಲ್ಲದ,"विमाहीन, अविम"
ಲಂಬ ನಿರ್ದೇಶಾಂಕಗಳು,अविम निर्देशांक
ಆಯಾಮರಹಿತ ಸಮೀಕರಣ,विमाहीन समीकरण
ಲಂಬ ವಿರೂಪ ಘಟಕ,अविम विकृति घटक
ಕ್ಷಿಪ್ರ ಒತ್ತಡ,अविम प्रणोद
ತತ್ಕ್ಷಣದ ವೇಗ,अविम वेग
"ಸವಕಳಿ, ಕಡಿತ","ह्रास, न्यूनीकरण"
ವಿಕಿರಣ,दीप्तिमंदक
ಬೈನ್ಯೂಟ್ರಾನ್,द्विन्यूट्रान
ಡಯೋಡ್,डायोड
ಡಯೋಡ್ ಅಡಮಾನ,डायोड बंधक
ಡಯೋಡ್ ರೆಸಿಸ್ಟರ್,डायोड कर्तक
ಡಯೋಡ್ ಹೆಪ್ಟೋಡ್,डायोड हेप्टोड
ಡಯೋಡ್ ಲೇಸರ್,डायोड लेसर
ಡಯೋಡ್ ಮಿಕ್ಸರ್,डायोड मिश्रक
ಡಯೋಡ್ ಪೆಂಟೋಡ್,डायोड पेन्टोड
ಡಯೋಡ್ ರೆಸಿಸ್ಟರ್,डायोड प्रतिरोधक
ಡಯೋಡ್ ನಿರ್ವಾತ ಮೆದುಗೊಳವೆ ತರ್ಕ,डायोड निर्वात नली तर्क
ಡಯೋಡ್ ಕವಾಟ,डायोड वाल्व
ಡಯೋಪ್ಟರ್,डाइऑप्टर
ಡಯೋಪ್ಟರ್ ಸ್ಕೇಲ್,डाइऑप्टर स्केल
ವಕ್ರೀಭವನದ ಮಸೂರ,अपवर्तनी लेन्स
ವಕ್ರೀಕಾರಕ ಭಾಗ,अपवर्तनीय भाग
ವಕ್ರೀಕಾರಕ ವ್ಯವಸ್ಥೆ,अपवर्तनी तंत्र
ವಕ್ರೀಭವನದ ದೂರದರ್ಶಕ,अपवर्तनी दूरबीन
ವಕ್ರೀಭವನ ವಲಯ,अपवर्तन क्षेत्र
"ಬಿಲ್ಲು, ಬಿಲ್ಲು, ಮುಳುಗು, ತೊಟ್ಟಿ","नमन, नति, निमज्जन, गर्त"
ಪತನದ ಕೋನ,नति कोण
ಕ್ಯಾಲಿಬ್ರೇಟರ್,नतिमापी
ದಿನಾಂಕ ಪಟ್ಟಿ,नति सूची
ಹಾರಿಜಾನ್ ಲೈನ್,क्षितिज नति
ಮುಳುಗುವಿಕೆ,निमज्जनी झालन
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಕಾರ್ಯಾಚರಣೆ,द्वैध प्रचालन
ಡಿಪ್ಲಾಯ್ಡ್,द्वियुग्मक
ದ್ವಿಧ್ರುವಿ,द्विध्रुव
ಡ್ಯುಯಲ್ ಆಂಟೆನಾ,द्विक ऐन्टेना
ಬೈಪೋಲಾರ್ ಏರಿಯಲ್,द्विध्रुवी एरियल
ದ್ವಿಧ್ರುವಿ ಒಮ್ಮುಖ,द्विध्रुव संगुणन
ದ್ವಿಧ್ರುವಿ ಕೇಂದ್ರ,द्विध्रुव केन्द्र
ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,द्विध्रुव निर्देशांक पद्धति
ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ,द्विध्रुव वैद्युत आघूर्ण
ದ್ವಿಧ್ರುವಿ ವಲಯ,द्विध्रुव-क्षेत्र
ದ್ವಿಧ್ರುವಿ ಪರಸ್ಪರ ಕ್ರಿಯೆ,द्विध्रुव अन्योन्यक्रिया
ಬೈಪೋಲಾರ್ ಪದರ,द्विध्रुवी परत
ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ,द्विध्रुव आघूर्ण
ದ್ವಿಧ್ರುವಿ ವಿಕಿರಣ,द्विध्रुव विकिरण
ದ್ವಿಧ್ರುವಿ ವಿಶ್ರಾಂತಿ,द्विध्रुव विश्रान्ति
ದ್ವಿಧ್ರುವಿ ಪೋಸ್ಟ್,द्विध्रुव पद
ದ್ವಿಧ್ರುವಿ ತರಂಗ,द्विध्रुव तरंग
ದ್ವಿಧ್ರುವಿ-ದ್ವಿಧ್ರುವಿ ಪರಸ್ಪರ ಕ್ರಿಯೆ,द्विध्रुव-द्विध्रुव अन्योन्यक्रिया
ದ್ವಿಧ್ರುವಿ-ದ್ವಿಧ್ರುವಿ ಅನುರಣನ ಶಕ್ತಿ,द्विध्रुव-द्विध्रुव अनुनाद बल
ದ್ವಿಧ್ರುವಿ-ದ್ವಿಧ್ರುವಿ ಪದ,द्विध्रुव-द्विध्रुव पद
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,डिरैक डेल्टा फलन
ಡೈರಾಕ್ ಸಮೀಕರಣ,डिरैक समीकरण
ಡೈರಾಕ್ ಕ್ಷೇತ್ರ,डिरैक क्षेत्र
ಡಿರಾಕ್-ಮ್ಯಾಕ್ಸ್‌ವೆಲ್ ಸಮೀಕರಣ,डिरैक-मैक्सवेल समीकरण
ಡೈರಾಕ್ ವಿಧಾನ,डिरैक पद्धति
ಡೈರಾಕ್ ಸಾಪೇಕ್ಷತಾ ತರಂಗ,डिरैक सापेक्षिकीय तरंग
"ನೇರ, ನೇರ, ನೇರ, ನೇರ, ಮುಂದೆ","सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष"
"ನೇರ ವಿಳಾಸ, ಪ್ರಾಥಮಿಕ ವಿಳಾಸ","प्रत्यक्ष पता, प्राथमिक पता"
ನೇರ ಬೈನರಿ ಸಂಕೇತ,प्रत्यक्ष द्वयाधारी संकेतन
ಅನುಲೋಮ್ ಪರಸ್ಪರ ಸಂಬಂಧ,अनुलोम सहसंबंध
ನೇರ ಸಂಯೋಜಿತ ಆಂಪ್ಲಿಫಯರ್,प्रत्यक्ष युग्मित प्रवर्धक
ಏಕಮುಖ ವಿದ್ಯುತ್,दिष्ट धारा
DC ಆಂಪ್ಲಿಫೈಯರ್,दिष्ट धारा प्रवर्धक
ನೇರ ಹೂಡಿಕೆ,सीधा निवेश
"ನೇರ ಹೊಡೆತ, ನೇರ ಹೊಡೆತ","सीधा समाघात, सीधी टक्कर"
ನೇರ ಇಂಡಕ್ಷನ್ ಜೋಡಣೆ,प्रत्यक्ष प्रेरणी युग्मन
ನೇರ ವ್ಯಾಪಾರ,सीधा व्यतिहार
ಇಂಟ್ರಾ ಎಲೆಕ್ಟ್ರೋಡ್ ಕೆಪಾಸಿಟನ್ಸ್,अंतरा इलेक्ट्रोडी धारिता
ಸಾಮಾನ್ಯ ಜಾಲರಿ,सामान्य जालक
ಸರಳ ರೇಖೆ,सीधी लाइन
ನೇರ ಕಾಂತೀಯ ವಿರೂಪಗೊಳಿಸುವ ಪರಿಣಾಮ,प्रत्यक्ष चुम्बकीय विकृतिक प्रभाव
ನೇರ ಯಾಂತ್ರಿಕ ಪ್ರಸರಣ,प्रत्यक्ष यांत्रिक संचरण
ನೇರ ವಿಧಾನ,प्रत्यक्ष विधि
ರಸ್ತೆ ವೇಗ,मार्गी गति
ನೇರ ವೀಕ್ಷಣೆ,प्रत्यक्ष प्रेक्षण
ಲೈವ್ ಛಾಯಾಗ್ರಹಣ,सीधी फोटोग्राफी
"ನೇರ ಪಿಕಪ್, ನೇರ ಪಿಕಪ್","सीधी पिकअप, सीधा उद्ग्रहण"
ನೇರ ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಪರಿಣಾಮ,सीधी दाब-विद्युत प्रभाव
ನೇರ ವಿಕಿರಣ ಧ್ವನಿವರ್ಧಕ,प्रत्यक्ष विकिरक लाउडस्पीकर
"ನೇರ ಓದುವ ವಾಹಕತೆಯ ಸೇತುವೆ, ನೇರ ಓದುವ ವಾಹಕತೆಯ ಸೇತುವೆ","प्रत्यक्ष पाठी चालकता सेतु, प्रत्यक्ष पाठी चालकता ब्रिज"
ನೇರ ಓದುವ ಸಾಧನ,प्रत्यक्ष पाठी यंत्र
ನೇರ ರೀಡರ್ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್,प्रत्यक्ष पाठी विभवमापी
ನೇರ ರೆಕಾರ್ಡಿಂಗ್,सीधा अभिलेखन
ನೇರ ಮಾದರಿ,प्रत्यक्ष प्रतिचयन
ನೇರ ಸ್ಕ್ಯಾನಿಂಗ್,प्रत्यक्ष क्रमवीक्षण
ನೇರ ಸ್ಕ್ಯಾನಿಂಗ್ ಕ್ಯಾಮೆರಾ,प्रत्यक्ष क्रमवीक्षण कैमरा
ನೇರವಾಗಿ ಸ್ವೀಕರಿಸಿದ ಧ್ವನಿ ತರಂಗ,सीधी प्राप्त ध्वनि तरंग
ದೃಶ್ಯ ಕೊಳವೆ,समक्षदर्शी नलिका
ನೇರ ದೃಷ್ಟಿ,प्रत्यक्ष दृष्टि
ಅಶ್ರಗ,समक्षदर्शी प्रिज्म
ಮುಂಭಾಗದ ರೋಹಿತದರ್ಶಕ,समक्ष स्पेक्ट्रमदर्शी
ಮುಂದೆ ದೂರದರ್ಶಕ,समक्ष दूरदर्शक
ಸರಳ ತೂಕ,साधारण तोलन
ಏಕಮುಖ ವಿದ್ಯುತ್,दिष्ट धारा
ನೇರ ಲೂಪ್,दिष्ट पाश
ನೇರ ಸ್ಕ್ಯಾನಿಂಗ್,दिष्ट क्रमवीक्षण
"ನಿರ್ದೇಶನ, ನಿರ್ದೇಶನ","दिशा, दिक्"
ದಿಕ್ಕಿನ ಕೋನ,दिशा-कोण
ಗುಣಕ,दिग्गुणांक
"ಡಿಕೋಸಿನ್, ಡಿಕೋ-ಕೊಸೈನ್","दिक्कोज्या, दिक्-कोसाइन"
ಮಾರ್ಗದರ್ಶಿ,दिशा निर्धारक
ನಿರ್ಣಾಯಕ ವಿಚಲನ,दिशा निर्धारक विचलन
ದಿಕ್ಕಿನ ನಿರ್ಣಯ,दिशा निर्धारण
ನಿರ್ದೇಶನ ವಿಧಾನ,दिशा निर्धारण विधि
ದಿಕ್ಕಿನ ಗಮನ,दिशिक फोकसन
ಬಾಹ್ಯಾಕಾಶ ಸಂಖ್ಯೆಗಳು,दिक् संख्याएँ
ಸ್ವಾಭಾವಿಕ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ದಿಕ್ಕು,सहज चुम्बकन दिशा
ಗರಿಷ್ಠ ದಿಕ್ಕಿನಲ್ಲಿ,उच्चिष्ठ की दिशा
ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ,प्रक्षेपण दिशा
ದಿಕ್ಕಿನ ಅನುಪಾತ,दिक्-अनुपात
ದಿಕ್ಕಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,दिशा-अभेदी गणित्र
"ದಿಕ್ಕು, ದಿಕ್ಕು","दिशात्मक, दिशिक"
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,दिशिक ऐन्टेना
ದಿಕ್ಕಿನ (ಆಂಟೆನಾ) ರಚನೆ,दिशिक (ऐन्टेना) व्यूह
ದಿಕ್ಕಿನ ಕಿರಣ,दिशिक किरणपुंज
ದಿಕ್ಕಿನ ಬಂಧ,दिशिक आबंध
ದಿಕ್ಕಿನ ಗುಣಲಕ್ಷಣಗಳು,दिशात्मक अभिलक्षण
ದಿಕ್ಕಿನ ಸಂಯೋಜಕ,दिशिक युग्मक
ಬಾಹ್ಯಾಕಾಶ ಉತ್ಪನ್ನ,दिक्-अवकलज
ದಿಕ್ಕಿನ ಗಮನ,दिशात्मक फ़ोकसन
ದಿಕ್ಕಿನ ಲಾಭ,दिशिक लब्धि
ದಿಕ್ಕಿನ ಗ್ರಾಫ್,दिशीय ग्राफ
ದಿಕ್ಕಿನ ಗೈರೊ,दिशात्मक जाइरो
ದೃಷ್ಟಿ ಅಸಿಮ್ಮೆಟ್ರಿ,दिक-विषमता
ದಿಕ್ಕಿನ ಗುಣಲಕ್ಷಣ,दिशिक अभिलक्ष्यन
ಬಾಹ್ಯಾಕಾಶ ಸಮಾನತೆ,दिक्-समता
ದಿಕ್ಕಿನ ತೀವ್ರತೆ,दिशिक तीव्रता
ದಿಕ್ಕಿನ ಮೈಕ್ರೊಫೋನ್,दिशिक माइक्रोफोन
ದಿಶಿಕ್ ಚಿತ್ರಮ್,दिशिक चित्राम
ದಿಕ್ಕಿನ ಆಸ್ತಿ,दिशात्मक गुणधर्म
ದಿಕ್ಕಿನ ಸ್ವಾಗತ,दिशिक अभिग्रहण
ದಿಕ್ಕಿನ ಪ್ರತಿಫಲನ,दिशात्मक परावर्तकता
ದಿಕ್ಕಿನ ಸೂಕ್ಷ್ಮತೆ,दिशिक सुग्राहिता
ನಿರ್ದೇಶನ ಸೂಕ್ಷ್ಮತೆ ಚಿತ್ರಮ್,दिशिय सुग्राहिता चित्राम
ಬಾಹ್ಯಾಕಾಶ ಸ್ಥಿರತೆ,दिक् स्थायित्व
"ದಿಕ್ಕು, ದಿಕ್ಕು, ದಿಕ್ಕು","दैशिक, दिशिक, दिशात्मक"
ದಿಕ್ಕಿನ ವೈಮಾನಿಕ,दिशात्मक एरियल
ದಿಕ್ಕಿನ ರೇಖಾಚಿತ್ರ,दिशिक आरेख
"ದಿಕ್ಕಿನ ಲಾಭ, ದಿಕ್ಕಿನ ಲಾಭ","दिशिक लब्धि, दिशात्मक लब्धि"
ದಿಕ್ಕು,दिशिकता
ದಿಕ್ಕಿನ ರೇಖಾಚಿತ್ರ,दिशिकता आरेख
ನಿರ್ದೇಶನ ಗುಣಾಂಕ,दिशिकता गुणांक
ದಿಕ್ಕಿನ ಲಾಭ,दिशिक लब्धि
"ನಿರ್ದೇಶನ ರೇಖಾಚಿತ್ರ, ನಿರ್ದೇಶನ ರೇಖಾಚಿತ್ರ","दिशिकता आरेख, दिशिकता चित्राम"
"ಬಿಸಿಯಾದ ಕವಾಟ, ನೇರ ಬಿಸಿಯಾದ ಕವಾಟ","स्वतापित वाल्व, प्रत्यक्ष तप्त वाल्व"
ಅನುಕ್ರಮ ಅನುಪಾತ,अनुक्रमानुपात
ನಿರ್ದೇಶನ,दिशक
ದಿಕ್ಕಿನ ಕ್ರಿಯೆ,दिशक क्रिया
ನಿಯಂತ್ರಕ ವೃತ್ತ,नियामक वृत्त
ನಿಯಂತ್ರಣ ಮೇಜು,नियंत्रण डेस्क
ಕೊಳಕು ಬಾಂಬ್,अस्वच्छ बम
ನಾಡಿಯನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,असमर्थकारी स्पन्द
ನಿರಸ್ತ್ರೀಕರಣ,निरस्त्रीकरण
"ವಸ್ತು, ವೃತ್ತ, ಡಿಸ್ಕ್, ಡಿಸ್ಕ್","बिंब, मंडलक, डिस्क, चक्रिका"
ಡಿಸ್ಕ್ ಆನೋಡ್,डिस्क ऐनोड
"ಡಿಸ್ಕ್ ಆಂಟೆನಾ, ಸರ್ಕಲ್ ಆಂಟೆನಾ","डिस्क ऐन्टेना, मंडलक ऐन्टेना"
ಡಿಸ್ಕ್ ಆರ್ಮೇಚರ್,डिस्क आर्मेचर
ಡಿಸ್ಕ್ ಡಬಲ್ ವಕ್ರೀಭವನ,चक्रिका द्वि-अपवर्तन
ಡಿಸ್ಕ್ ದಾಖಲೆ,डिस्क रिकार्ड
ಡಿಸ್ಕ್ ಸೀಲ್ ನಳಿಕೆ,डिस्क सील नलिका
ಡಿಸ್ಕ್ ತರಂಗ ಮಾರ್ಗ,डिस्कमय तरंग पथक
"ಇಮ್ಮರ್ಶನ್, ಪರ್ಫ್ಯೂಷನ್, ಬ್ಲೀಚಿಂಗ್","विसर्जन, आस्राव, विरंजन"
ಇಮ್ಮರ್ಶನ್ ಮಾರ್ಪಾಡು ಗುಣಾಂಕ,विसर्जन संशोधन गुणांक
ನೀರಿನ ಇಮ್ಮರ್ಶನ್,सोपानी विसर्जन
"ಇಮ್ಮರ್ಶನ್ ಕೀ, ಇಮ್ಮರ್ಶನ್ ಕೀ","विसर्जन कुंजी, विसर्जन कुंचिका"
ಇಮ್ಮರ್ಶನ್ ದೀಪ,विसर्जन लैंप
ಇಮ್ಮರ್ಶನ್ ಸಾಮರ್ಥ್ಯ,विसर्जन विभव
ಇಮ್ಮರ್ಶನ್ ಟ್ಯೂಬ್,विसर्जन नलिका
ಇಮ್ಮರ್ಶನ್ ಸ್ಟ್ರೀಮ್,विसर्जन धारा
ಶಂಕುವಿನಾಕಾರದ ಡಿಸ್ಕ್ ಆಂಟೆನಾ,शंकुडिस्क ऐन्टेना
ನಿರಂತರ ಹಿಡುವಳಿ,असांतत्य धारिता
ನಿರಂತರ ಪ್ರೇರಣೆ,असांतत्य प्रेरकत्व
ಮೊದಲ ವಿಧದ ಸ್ಥಗಿತ,प्रथम प्रकार का असांतत्य
ನಿರಂತರ ವಿತರಣೆ,असंतत वितरण
ನಿರಂತರ ಕಾರ್ಯ,असंतत फलन
ಚೆದುರಿದ ಬೆಳಕು,विच्छिन्न प्रकाश
ನಿರಂತರ ಹೊರೆ,असंतत लोड
"ನಿರಂತರ ಹಂತ, ನಿರಂತರ ಹಂತ","असंतत प्रावस्था, असंतत कला"
ನಿರಂತರ ಸ್ಪೆಕ್ಟ್ರಮ್,असंतत स्पेक्ट्रम
ನಿರಂತರ ವೇಗ,असंतत वेग
ವ್ಯತ್ಯಾಸ,"विसंगति, विस्वरता"
ವ್ಯತ್ಯಾಸ,"विसंगति, विस्वरता"
"ಅಸಂಗತ, ಅಸಂಗತ, ಅಸಂಗತ","विसंगत, विस्वर, अननुस्तरी"
ಎರಡನೇ ವಿಧದ ಸ್ಥಗಿತ,द्वितीय प्रकार का असांतत्य
"ಸಂಶೋಧನೆ, ಹುಡುಕಾಟ","शोध, खोज"
ವ್ಯತ್ಯಾಸ,"विसंगति, विस्वरता"
ವಿಶ್ವಾಸಾರ್ಹತೆ,विश्वसनीयतांक
ಅಸಂಗತ ಸಾಂದ್ರತೆ,विसंगत घनत्व
ಕಣಗಳು,विविक्त
ಪ್ರತ್ಯೇಕ ವ್ಯವಸ್ಥೆ,विविक्त प्रणाल
ಕಣಗಳ ವಸ್ತು,विविक्त घटक
ನಿರಂತರ ವಿತರಣೆ,असंतत बंटन
ಪ್ರತ್ಯೇಕ ಶಕ್ತಿಯ ಸ್ಥಿತಿ,विविक्त ऊर्जा अवस्था
ಕಣಗಳ ಜಾಲರಿ,विविक्त जालक
ನಿರಂತರ ದ್ರವ್ಯರಾಶಿ,असंतत संहति
ಪ್ರತ್ಯೇಕ ವರ್ಗ,विविक्त कक्षा
ಮಾತನಾಡುವ ಪದ ಗ್ರಹಿಕೆ,उच्चरित शब्द बोधगम्यता
ವಿಕೇಂದ್ರೀಕರಣ,विविक्तीकरण
ಡಿಫರೆನ್ಷಿಯಲ್ ಘಾತ,विभेदन घातांक
ವಿತರಣಾ ತೆರಿಗೆ,विविक्तकर
ವಿವೇಚನಾ ದಾಖಲೆ,विविक्तकर अभिलेखी
ಭಾಗಶಃ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,विविक्तकर परिणामित्र
ಕಣಗಳ ವಸ್ತು,विविक्त कण
ದಾರಿತಪ್ಪಿ ಸಾಲು,अव्यवहृत लाइन
ವಿಘಟನೆ,अवखंडन
ವಿದಳನ ಶಕ್ತಿ,अवखंडन ऊर्जा
ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ,अवतल ऐन्टेना
ವಿಸರ್ಜನೆಯ ಅಂಶ,विघटन कारक
"ವಿಘಟನೆ, ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್","विघटन, कणीकरण"
ವಿಸರ್ಜನೆ ಸ್ಥಿರ,विघटन-स्थिरांक
ಪ್ರಸರಣ ಶಕ್ತಿ,विघटन ऊर्जा
ವಿಸರ್ಜನೆಯ ಅರ್ಧ-ಜೀವಿತಾವಧಿ,विघटन अर्धायु
ವಿಸರ್ಜನೆಯ ಶ್ರೇಣಿ,विघटन श्रेणी
ಪ್ರತ್ಯೇಕ ವೇಗ,वियुक्त गति
ತರ್ಕಬದ್ಧ ಸಂಯೋಜಕ ಹುಡುಕಾಟ,तर्कसंगत योगात्मक खोज
ಡಿಸ್ಕ್ ಕವಾಟ,डिस्क कपाट
ಡಿಸ್ಕ್ ಕವಾಟ,डिस्क वाल्व
"ಸ್ಥಳಾಂತರಿಸುವುದು, ಸ್ಥಳಾಂತರಿಸುವುದು, ಮುರಿತ, ಸ್ಥಳಾಂತರಿಸುವುದು","स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति"
ದೋಷದ ಬಲೆ,प्रभ्रंश जाल
ಅಫೇಸಿಯಾ,प्रभ्रंश शैथिल्य
"ತಪ್ಪು ರೇಖೆ, ದೋಷದ ತಿರುಳು","प्रभ्रंश रेखा, प्रभ्रंश कोर"
ತಪ್ಪು ಲೂಪ್,प्रभ्रंश पाश
ದೋಷದ ಮಾದರಿ,प्रभ्रंश मॉडल
ದೋಷದ ಬಲೆ,प्रभ्रंश जाल
ತಪ್ಪು ನೋಡ್,प्रभ्रंश नोड
ದೋಷ ಕಿರಣ,प्रभ्रंश पुंज
ಹಿಂತೆಗೆದುಕೊಳ್ಳುವ ಮಾಸ್ಟ್,संकोच्य मस्तूल
"ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ","अव्यवस्था, अक्रम, विकार"
ಅಸ್ವಸ್ಥತೆ ಒತ್ತಡ,अव्यवस्था दाब
ಸುಪ್ತ ವಿಕಿರಣ,अव्यवस्थित विकिरण
ಅವ್ಯವಸ್ಥೆ,अव्यवस्थापन
ಅಸ್ವಸ್ಥತೆ ವಿದ್ಯಮಾನ,अव्यवस्थापन परिघटना
"ಗೊಂದಲ, ಗೊಂದಲ","अपविन्यास, स्थितिभ्रान्ति"
ಸಂವಹನಕಾರ,संप्रेषक
ಆಹಾರ ಕ್ಯಾಥೋಡ್,पोषक कैथोड
"ಪ್ರಸರಣ ಮಾಧ್ಯಮ, ಪ್ರಸರಣ ಮಾಧ್ಯಮ","परिक्षेप माध्यम, विक्षेपी माध्यम"
ಚದುರಿದ ಕಣಗಳು,परिक्षिप्त कण
ಚದುರಿದ ಸ್ಥಿತಿ,परिक्षिप्त अवस्था
ಪ್ರಸರಣ ವ್ಯವಸ್ಥೆ,परिक्षेपी तंत्र
"ಚದುರಿದ, ಚದುರಿದ","परिक्षेपित, परिक्षिप्त"
ಪ್ರಸರಣ,परिक्षेपणता
ಡಿಗ್ರಾಫೊಮೀಟರ್,परिक्षेपमापी
ಪ್ರತಿಫಲಕ,परिक्षेपक
ಪ್ರಸರಣ ವ್ಯವಸ್ಥೆ,परिक्षेपी तंत्र
"ಪ್ರಸರಣ, ಚದುರುವಿಕೆ","परिक्षेपण, प्रकीर्णन"
ಪ್ರಸರಣ ಚಾರ್ಟ್,परिक्षेपण संचित्र
ಪ್ರಸರಣ ಸೂಚ್ಯಂಕ,परिक्षेपणांक
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,परिक्षेपण-आरेख
ಪ್ರಸರಣ ಪರಿಣಾಮ,परिक्षेपण प्रभाव
ಪ್ರಸರಣ ಎಲೆಕ್ಟ್ರಾನ್,परिक्षेपणी इलेक्ट्रान
ಪ್ರಸರಣ ಅಂಶ,परिक्षेपण कारक
ಪ್ರಸರಣ ಶಕ್ತಿ,परिक्षेपण बल
ಪ್ರಸರಣ ಪರಸ್ಪರ ಕ್ರಿಯೆ,परिक्षेपण परस्पर-क्रिया
ಪ್ರಸರಣ ಏಣಿ,परिक्षेपण सोपान
