Marathi,Hindi
संमिश्र संस्कृती,सामासिक संस्कृति
रचना,"रचना, संघटन, गठन, प्रशमन"
सर्वसमावेशक,व्यापक;बृहत्
व्यापक विमा,व्यापक बीमा
तडजोड,समझौता;समझौता करना
अनिवार्य,अनिवार्य
अनिवार्य सेवानिवृत्ती,अनिवार्य सेवा-निवृत्‍ति
संगणक,"कंप्यूटर, अभिकलित्र"
संगणक केंद्र,"कंप्यूटर केंद्र, अभिकलित्र केंद्र"
संगणक अनुकूल,कंप्यूटर अनुकूल
संगणकीकरण,कंप्यूटरीकरण
संगणक भाषा,कंप्यूटर भाषा
संगणक साक्षरता,कंप्यूटर साक्षरता
संकल्पना,संकल्पना
चिंता,"समुद्‌यम, सरोकार, चिंता"
सवलत,रियायत
सवलत दर,रियायती दर
सवलत प्रमाणपत्र,रियायत प्रमाणपत्र
सामंजस्य,सुलह
समालोचन टीका,समापन टिप्पणी
निष्कर्ष,"निष्कर्ष, समाप्ति"
निर्णायक,"निश्‍चयात्मक, निश्‍चायक"
सहमत,सहमत होना
एकमत,सहमति
निषेध,"अनुपयोगी घोषित करना, दंडनीय घोषित करना, निन्दा करना"
परिस्थिती,"शर्त, प्रतिबंध, दशा, स्थिति"
सशर्त,सशर्त
सशर्त स्वीकृती,सशर्त स्वीकृति
कराराच्या अटी,"ठेके की शर्तें, संविदा की शर्तें"
सेवेच्या अटी,"नौकरी की शर्तें, सेवा शर्तें"
शोक,"संवेदना, शोक"
कंडेन,माफ़ करना
आचरण,"आचरण, संचालित करना"
नियम आयोजित करा,आचरण नियमावली
परिषद,सम्मेलन
विचारविनिमय कक्ष,सम्मेलन कक्ष
कॉन्फरन्सिंग सुविधा,बहु-संलाप सुविधा
प्रदान करा,प्रदान करना
गोपनीय,गोपनीय
बंदी,"परिरोध, प्रसूति"
पुष्टी,पुष्‍टि करना
पुष्टीकरण,"पुष्‍टि, स्थायीकरण"
सेवेची पुष्टीकरण,सेवा का स्थायीकरण
पुष्टीकरण ऑर्डर,स्थायीकरण आदेश
जप्ती,"अधिहरण, ज़ब्ती"
संघर्ष,"संघर्ष;विरोध, विरोधिता"
विरोधाभासी दृश्ये,परस्पर विरोधी विचार
अनुरूपता,अनुरूपता
अभिनंदन,"बधाई, अभिनंदन"
कनेक्शन,"संबंध, संयोजन, कनेक्शन, जोड़ना"
एकत्रिकरण,"मौन सहमति, मौनानुकूलता"
विवेक,अंत:करण
एकमत,मतैक्य
संमती,सहमति
परिणाम,"परिणाम, फल"
परिणामी,"अनुवर्ती, परिणामी"
संवर्धन,संरक्षण
विचार झोन,विचार क्षेत्र
माल,परेषिती
माल,परेषण
माल नोट,परेषण नोट
सातत्य,"एकरूप, संगत"
एकत्रित निधी,"संचित निधि, समेकित निधि"
एकत्रित वेतन,समेकित वेतन
एकत्रित विधान,समेकित विवरण
एकत्रीकरण,"चकबंदी, समेकन, सुदृढ़ीकरण"
स्पष्ट,"सुस्पष्‍ट, सहज दृश्य, ध्यानाकर्षी"
षडयंत्र,षड्यंत्र
स्थिर,स्थिर;नियत;सतत
मतदारसंघ,निर्वाचन क्षेत्र
घटक,संघटक
घटना,"संघटन, गठन, संविधान"
मर्यादा,मजबूरी
बांधकाम,"निर्माण, रचना"
सल्लागार,परामर्शदाता
सल्लामसलत,परामर्श
सल्लामसलत समिती,परामर्शदात्री समिति
उपभोग्य आयटम,उपभोग्य वस्तु
वापर,उपभोग करना;खपाना
ग्राहकांचा माल,उपभोक्‍ता वस्तुएँ
ग्राहक मंच/परिषद,उपभोक्ता मंच परिषद्
ग्राहक अभिमुखता,उपभोक्ता अभिमुखीकरण
वापर,"उपभोग, खपत"
संपर्क,संपर्क
संपर्क कार्यक्रम,संपर्क कार्यक्रम
संसर्गजन्य रोग,सांसर्गिक रोग
समाविष्ट करा,"समाविष्‍ट करना, रोकना"
चिंतन,"ध्यानपूर्वक विचार करना, अनुध्यान करना"
समकालीन,"समसामयिक, समकालीन"
न्यायालयाचा अवमान,न्यायालय की अवमानना
वाद,"विवाद, दावा, प्रतिविरोध"
सामग्री,"विषय सूची, अंतर्वस्तु, अंश"
स्पर्धा,"विवाद, प्रतियोगिता, लड़ना"
संदर्भ,"प्रसंग, संदर्भ"
आकस्मिकता,आकस्मिक व्यय
आकस्मिकता,"संभाव्य स्थिति, आकस्मिकता, प्रासंगिकता"
आकस्मिक भत्ता,आकस्मिकता भत्‍ता
आकस्मिक निधी,आकस्मिकता निधि
आकस्मिक अनुदान,प्रांसगिक अनुदान
आकस्मिक योजना,आपात-निर्वाह योजना
आकस्मिक शुल्क,"आकस्मिक प्रभार, फुटकर ख़र्च"
सतत भेट,सतत नियुक्‍ति
सतत विकास,सतत विकास
सतत प्रक्रिया,सतत प्रक्रिया
सतत सेवा,सतत सेवा
प्रतिबंध,विनिषिद्‌ध
करार,"ठेका, संविदा"
करार करार,संविदा विलेख
रोजगाराचा करार,नियोजन संविदा
करार कालावधी,"संविदा की अवधि, ठेके की अवधि"
कंत्राटी दस्तऐवज,"ठेका प्रलेख, संविदा प्रलेख"
करारात्मक उत्तरदायित्व,संविदागत देयता
कंत्राटी सेवा,संविदा सेवा
विरोधाभास,"खंडन, परस्पर-विरोध"
विरोधाभासी विधान,विरोधात्मक कथन
उलट,"प्रतिकूल, विपरीत"
उल्लंघन,उल्लंघन
योगदान,"योगदान, अंशदान, चंदा"
योगदान पेन्शन योजना,अंशदायी पेन्शन योजना
योगदान देणारी भविष्य निर्वाह निधी,अंशदायी भविष्य निधि
नियंत्रण,नियंत्रण
नियंत्रित अधिकारी,नियंत्रण अधिकारी
विवादास्पद,विवादास्पद
विवादास्पद बाब,विवादास्पद मामला
वाद,विवाद
सोयी,सुविधा
अधिवेशन,"परिपाटी, रूढि, समागम"
पारंपारिक,"रूढ़, रूढिगत"
परिवर्तनीय,"अवगत, परिचित"
रूपांतरित करा,"परिवर्तित करना, संपरिवर्तित"
रूपांतरित रजा,संपरिवर्तित छुट्टी
वाहतूक,"वाहन, सवारी, हस्तांतरण"
कन्व्हेयन्स भत्ता,वाहन भत्‍ता
कन्व्हेयन्स डीड,हस्तांतरण विलेख
कन्व्हेयन्स खर्च,"वाहन व्यय, सवारी खर्च"
दोषी,"सिद्‌धदोष, सिद्‌धदोष ठहराना, दोष सिद्‌ध करना"
खात्री,"दोषसिद्‌धि, दृढ़विश्‍वास"
दीक्षांत समारोप,दीक्षांत समारोह
शीतकरण कालावधी,उपशमन अवधि
सहकार्य,"सहयोग, सहकारिता"
सहकारी,"सहकारी, सहयोगशील"
सहकारी संस्था,सहकारी समिति
सह-ऑप्ट,सहयोजित करना
सह-निवडलेले सदस्य,सहयोजित सदस्य
समन्वय,"समन्वय, तालमेल, समन्वयन"
सह-मालक,सहस्वामी
सह-भागीदार,सहभागीदार
कॉपी,"प्रतिलिपि, नक़ल, प्रति, कॉपी"
कॉपी करत आहे,"प्रतिलिपिकरण, प्रतियाँ बनाना"
कॉपीराइट,"स्वत्वाधिकार, प्रतिलिप्याधिकार, कॉपीराइट"
सौहार्दपूर्ण,सौहार्दपूर्ण
कोरोनर,मृत्यु समीक्षक
कॉर्पोरेट बॉडी,निगमित निकाय
कॉर्पोरेट नियोजन,कंपनी आयोजना
कॉर्पोरेशन,निगम
महानगरपालिका कर,निगम कर
दुरुस्ती,"शुद्‌धि, शोधन, सुधार"
सुधारात्मक उपाय (= दुरुस्ती),सुधारक उपाय
पत्रव्यवहार,"पत्राचार, पत्रव्यवहार"
पत्रव्यवहार कोर्स,पत्राचार पाठ्यक्रम
पत्रव्यवहार भाग,पत्राचार भाग
संवाददाता,संवाददाता
संबंधित,"तदनुरूप, तदनुसार, तत्समान"
कॉरजेन्डम,शुद्‌धि-पत्र;भूल सुधार
सहकार्य,संपुष्‍टि करना
सहकार्य,संपुष्‍टि
भ्रष्ट,"भ्रष्‍ट, भ्रष्‍ट करना"
भ्रष्टाचार,भ्रष्‍टाचार
भ्रष्ट सराव,भ्रष्‍ट आचरण
कॉस्मोपॉलिटन सिटी,विश्‍वनगर
किंमत,लागत
खर्च अकाउंटंट,लागत लेखाकार
खर्च विश्लेषण,लागत विश्‍लेषण
खर्च कमाल मर्यादा,लागत सीमा
खर्च प्रभावीपणा,"लागत की किफायत, लागत प्रभाविता"
जीवनावश्यक खर्च,निर्वाह व्यय
खर्च ओलांडून,लागत अतिक्रमण
कॉटेज उद्योग,कुटीर उद्‌योग
परिषद,परिषद्
मंत्री परिषद,"मंत्री परिषद्, मंत्रिपरिषद्"
राज्ये परिषद,राज्य सभा
सल्ला,"काउंसेल, परामर्श देना, मंत्रणा देना"
समुपदेशन,"परामर्श, परामर्श सेवा, उपबोधन"
काउंटर,"काउंटर, पटल, प्रति, जवाबी, गणित्र"
प्रति क्रिया,जवाबी कार्रवाई
प्रतिज्ञापत्र,"प्रति-शपथपत्र, जवाबी हलफ़नामा"
प्रति शुल्क,प्रत्यारोप
काउंटर हक्क,प्रतिदावा
बनावट चलन,"जाली मुद्रा, जाली करेंसी"
बनावट,"जालसाजी, कूटकरण"
स्थळप्रत,"प्रतिपर्ण, अधपन्ना"
काउंटर ऑफर,प्रतिप्रस्ताव
काउंटरसइन,प्रतिहस्ताक्षर करना
सत्ता,"बलात् राजपरिवर्तन, तख्ता-पलट"
कूपन,कूपन
कुरिअर,"वार्ताहर, कूरियर"
कुरिअर सेवा,कूरियर सेवा
कोर्स,"मार्ग, दिशा, क्रम, प्रक्रिया, पाठ्यक्रम"
अभ्यासाचे अभ्यासक्रम,पाठ़्यक्रम
न्यायालयीन खटला,"अदालती मामला, न्यायालयी प्रकरण"
शिष्टाचार,"सौजन्य, शिष्‍टाचार"
छोट्या कारणास्तव न्यायालय,लघुवाद न्यायालय
करार,प्रसंविदा
कव्हर,"आवरण, लिफ़ाफ़ा, संरक्षण"
कव्हरेज,"व्याप्ति, संरक्षण, समावेशन, कवरेज"
कव्हरिंग लेटर,सहपत्र
मेमो कव्हर करत आहे,"सहज्ञापन, सहमेमो"
कव्हरिंग नोट,सह टिप्पणी
क्रॅश प्रोग्राम,द्रुत कार्यक्रम
क्रीमयुक्त थर,नवोन्नत वर्ग
निर्मिती,"सर्जन, रचना, निर्माण"
सर्जनशील,सर्जनात्मक
सर्जनशीलता,"सर्जनशीलता, सर्जनात्मकता"
क्रेच,"शिशु सदन, बालवाड़ी"
क्रेडेन्शियल्स समिती,प्रत्ययपत्र समिति
विश्वासार्हता,"विश्‍वसनीयता, साख"
पत,"ऋण, उधार, साख, जमा"
विश्वासार्ह,"प्रशंसनीय, सराहनीय"
पत सल्ला,जमा संज्ञापन
क्रेडिट आणि थ्रिफ्ट सोसायटी,बचत और उधार समिति
क्रेडीट कार्ड,क्रेडिट कार्ड
पत सुविधा,"उधार सुविधाएं, ऋण सुविधाएं"
क्रेडिट प्रविष्टी,जमा प्रविष्‍टि
उधार पत्र,जमा पत्र
लेखादार,"लेनदार, ऋणदाता"
अंत्यसंस्कार,दाह संस्कार
स्मशानभूमी,"श्‍मशान भूमि, शवदाहगृह"
क्रू,कर्मीदल
गुन्हा,अपराध
विश्वासाचा गुन्हेगारी उल्लंघन,आपराधिक विश्‍वास भंग
फौजदारी न्यायालय,"दंड न्यायालय, फ़ौजदारी अदालत"
गुन्हेगारी दुर्लक्ष,"आपराधिक उपेक्षा, घोर उपेक्षा"
गुन्हेगारी गुन्हा,"दंडनीय अपराध, दांडिक अपराध"
फौजदारी प्रक्रिया कोड,दंड प्रक्रिया संहिता
संकट,संकट
संकट व्यवस्थापन,संकट प्रबंधन
निकष,"मानदंड, कसौटी"
टीका,आलोचना
फुली,"क्रॉस लगाना;काट देना, संकर"
क्रॉस ब्रीड,संकर नस्ल
क्रॉस चेकिंग,दुतरफ़ा पड़ताल
क्रॉस चेक,"क्रॉस चैक, रेखित चैक"
क्रॉस परीक्षा,प्रतिपरीक्षा;जिरह
क्रॉस संदर्भ,परस्पर संदर्भ
क्रॉस मतदान,पक्षांतर मतदान
महत्त्वपूर्ण तारीख,निर्णायक तिथि
क्रूड,"कच्चा;अपरिष्कृत, अशोधित, अशिष्‍ट"
सदोष मनुष्यवध,आपराधिक मानव वध
गुन्हेगार,"अपराधी, दोषी, अभियुक्‍त"
लागवड,"खेती, कृषि, संवर्धन"
सांस्कृतिक विनिमय कार्यक्रम,सांस्कृतिक विनिमय कार्यक्रम
संचयी,संचयी
चलन,"मुद्रा, करेंसी"
चलन विनिमय,मुद्रा विनिमय
चलन टीप,करेंसी नोट
चालू,"चालू, प्रचलित, वर्तमान"
चालू खाते,चालू खाता
वर्तमान कर्तव्ये,वर्तमान कर्तव्यभार
चालू सत्र,"चालू सत्र, चालू अधिवेशन"
अभ्यासक्रम vitae,जीवनवृत्‍त
कर्टेल,कम करना
संरक्षक,अभिरक्षक
कोठडी,"अभिरक्षा, हिरासत"
सानुकूल,"रूढ़ि, प्रथा"
सानुकूल,सीमा शुल्क
नेहमीचा,"रूढिगत, प्रथागत"
नेहमीची प्रक्रिया,प्रथागत प्रक्रिया
सानुकूल कर्तव्य,सीमा शुल्क
ग्राहक,"ग्राहक, गाहक"
ग्राहक अनुकूल,ग्राहक हितैषी
सानुकूल परीक्षा,सीमा-शुल्क जाँच
कट डाउन,कम करना
कट मोशन,कटौती-प्रस्ताव
कट ऑफ तारीख,विभेदक तिथि
चक्र,चक्र
दररोज,दैनिक
दररोज भत्ता,दैनिक भत्‍ता
दररोज डायरी,"दैनिक डायरी, दैनिकी, दैनंदिनी, रोजनामचा"
दररोज नोंदणी,दैनिक रजिस्टर
दैनिक वृत्तान्त,दैनिक रिपोर्ट
दररोजच्या नियमानुसार,"दैनिक कार्य, रोज़ का काम"
दररोज वेतन,"दैनिक मज़दूरी, दिहाड़ी"
डाक स्टेज,डाक स्तर
डाक ट्रे,डाक ट्रे
नुकसान,"क्षति, हानि, नुकसान"
नुकसान,"नुक़सानी, हर्जाना"
धोकादायक,खतरनाक
धाडसी,"साहसी, साहसिक, निर्भीक"
डेटा,"आधार सामग्री;आंकड़े, डाटा"
डेटा बँक,आकंडा बैंक
डेटा बेस,आंकड़ा संचय
माहिती संकलन,"आंकड़ा संग्रहण, आधार-सामग्री संग्रहण"
डेटा फीडिंग,आंकडा भरण
डेटा प्रक्रिया,आंकड़ा संसाधन
तारीख,"दिनांक, तारीख़, तिथि"
आगमनाची तारीख,"आगमन तिथि, आने की तारीख़"
जन्म तारीख,जन्म तिथि
प्रस्थान तारीख,"प्रस्थान तारीख, जाने की तारीख़"
डिस्चार्जची तारीख,"कार्यमुक्‍ति तारीख, छुट्टी की तारीख"
परिपक्वताची तारीख,परिपक्वता तारीख
पावतीची तारीख,"प्राप्ति तारीख, प्राप्ति तिथि"
तारखेचा शिक्का,"तारीख़ मोहर, दिनांकन"
दिवसाचा अभ्यासक,अनावासी छात्र
दिवस पाळी,दिन की पारी
कृपेचे दिवस,रियायती दिन
दररोज काम,"दैनंदिन कार्य, रोजमर्रा का काम"
मृत खाते,निष्क्रिय खाता
डेड लाइन,समय सीमा
डेडलॉक,गतिरोध
डेड स्टॉक रजिस्टर,जड़ स्टॉक रजिस्टर
मृत वजन,कुल भार
करार,"सौदा, व्यवहार करना"
डीलिंग सहाय्यक,संबंधित सहायक
व्यवहार,"व्यवहार, लेनदेन"
मृत्यू वर्धापन दिन,पुण्यतिथि
प्रियजन भत्ता,महंगाई भत्‍ता
मृत्यू लाभ,मृत्यु हितलाभ
मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी,मृत्यु-सह-निवृत्‍ति उपदान
सेवेत मृत्यू,सेवा के दौरान मृत्यु
Deauthorizatioin,प्राधिकार निरसन
डीबार,"रोकना, विवर्जित करना"
डेबिट,"नामे, नामे डालना"
डेबिट सल्ला,नामे संज्ञापन
कर्ज,ऋण
कर्ज व्यवस्थापन,ऋण प्रबंधन
कर्जदार,"ऋणी, देनदार"
मृत,"मृत, मृतक, दिवंगत"
सभ्यता,शिष्‍टता
विकेंद्रीकरण,विकेंद्रीकरण
निर्णय घेणारे घटक,निर्णायक कारक
निर्णय,"निर्णय, फैसला;विनिश्‍चय"
निर्णय घेणे,निर्णयन
निर्णयप्रक्रिया,निर्णयन प्रक्रिया
घोषणा,घोषणा
उत्पन्नाची घोषणा,आय की घोषणा
घोषित मूल्य,घोषित मूल्य
शपथ जाहीर करा,"सशपथ घोषित करना, शपथपूर्वक घोषणा करना"
डीकोड,कूट वाचन
Concontrol,"विनियंत्रण, नियंत्रण हटाना"
सजावट,शिष्‍टता;शालीनता;मर्यादा
घट,"घटत, कमी"
डिक्री,"डिगरी, डिक्री"
समर्पण,समर्पण
वजा करण्यायोग्य,कटौती-योग्य
कपात,"कटौती, घटाव"
स्त्रोत वजावट,स्रोत पर कटौती
पगारापासून कपात,वेतन से कटौती
डीड,विलेख
गहाणखत डीड,बंधक विलेख
मानलेले विद्यापीठ,मानित विश्‍वविद्‌यालय
विकृत,"विरूपित करना, विकृत करना"
वास्तविक,वस्तुतः
डिफॅलेकेशन,ग़बन
मानहानी,मानहानि
डीफॉल्ट,"चूक, व्यतिक्रम, बक़ाया"
डिफॉल्टर,"चूक करने वाला, बक़ायादार, बाक़ीदार"
सदोष,"सदोष, त्रुटिपूर्ण"
संरक्षण,"रक्षा, बचाव, प्रतिवाद"
संरक्षण सल्ला,बचाव काउंसेल
संरक्षण उत्पादन,रक्षा-उत्पादन
प्रतिवादी,प्रतिवादी
स्थगिती,आस्थगित करना
स्थगित खर्च,आस्थगित व्यय
अवघ्या,अवज्ञा
तूट,"घाटा, कमी"
तूट बजेट,घाटे का बजट
परिभाषित,"निश्‍चित करना, परिभाषा देना"
नाकार,अवज्ञा करना
अधोगती,"पद घटाना, ग्रेड घटाना, निम्नीकरण"
पदवी,"डिग्री, उपाधि, उपाधिपत्र, मात्रा, अंश, कोटि, घात"
डीजुरे,विधितः
विलंब,विलंब
प्रतिनिधी,"प्रतिनिधि, प्रत्यायोजित करना"
नियुक्त प्राधिकरण,प्रत्यायोजित प्राधिकार
प्रतिनिधी,"प्रतिनिधि मंडल, शिष्‍टमंडल, प्रत्यायोजन"
शक्तींचे प्रतिनिधी,शक्‍तियों का प्रत्यायोजन
हटवा,"हटाना, निकालना"
हटविणे,"लोप, हटा दिया जाना"
मुद्दाम,जानबूझकर
विचारविनिमय,विचार-विमर्श
नाजूक,"लाइसेंस रद्‌द करना, लाइसेंस हटाना"
मर्यादा,परिसीमन
वितरित,"देना, सौंपना, जन्म देना, जनना"
वितरण,"वितरण, सुपुर्दगी, परिदान, प्रसव"
मागणी,"मांग, अभियाचना"
मागणी नोट,मांग नोट
सीमांकन,सीमांकन
डेमी-अधिकृत,अर्ध-शासकीय
लोकशाही,लोकतंत्र
प्रात्यक्षिक,"प्रदर्शन, निदर्शन, निरूपण"
डेमोरालायझेशन,"मनोबल-ह्रास, नैतिक पतन"
डिमरेज,"विलंब-शुल्क, डेमरेज"
नकार,"इनकार, नकार, प्रत्याख्यान"
संप्रदाय,"अभिधान, अंकित मूल्य, मूल्यवर्ग, पंथ"
डी नोव्हो,नए सिरे से
नाकार,"प्रत्याख्यान करना, नकारना"
निघून जा,"प्रस्थान करना, रवाना होना, विचलित होना, हटना, दिवंगत होना"
विभाग,विभाग
विभागीय,विभागीय
विभागीय कारवाई,विभागीय कार्रवाई
विभागीय चौकशी,विभागीय जांच
विभागीय तपासणी,विभागीय जांच-पड़ताल
विभागीय अनियमितता,विभागीय अनियमितता
विभागीय ग्रंथालय,विभागीय पुस्तकालय
विभागीय दुर्लक्ष,विभागीय उपेक्षा
विभागीय परवानगी,विभागीय अनुमति
विभागीय पात्रता परीक्षा,विभागीय अर्हक परीक्षा
प्रस्थान,"प्रस्थान, विचलन"
अवलंबित्व प्रमाणपत्र,आश्रितता प्रमाणपत्र
अवलंबून,आश्रित
अवलंबून मुले,आश्रित संतान
तैनात करणे,परिनियोजित करना
अनुयायी,अभिसाक्षी
हद्दपारी,"देश-निकाला, विवासन"
डिपोज,अभिसाक्ष्य देना
ठेव,"निक्षेप, जमा"
डेपो,"डिपो, आगार"
घसारा,"मूल्यह्रास, अवक्षय"
उदास वर्ग,दलित वर्ग
वंचित,वंचित करना
प्रतिनियुक्ती,"प्रतिनियुति, शिष्‍टमंडल"
प्रतिनियुक्ती भत्ता,प्रतिनियुक्‍ति भत्‍ता
डेप्युटी,उप
नोंदणीकृत,विपंजीकृत
कर्तव्याचा विकृती,कर्तव्य की अवहेलना
Dedereservation,वि-आरक्षण
अपमान,"अनादर, अल्पीकरण"
अपमानास्पद,अनादरसूचक
अपमानास्पद टीका,अनादरसूचक अभ्युक्‍ति
वंशज,वंशज
वर्णन,"वर्णन, विवरण"
पात्र,सुपात्र
डिझाइन,"अभिकल्प, डिज़ाइन"
नियुक्त करा,"नामोद्‌दिष्‍ट करना, नामोद्‌दिष्‍ट, मनोनीत, अभिहित करना"
पदनाम,पदनाम
पाठवा,"प्रेषण, रवानगी, प्रेषित करना, रवाना करना, भेजना"
पाठवा नोट,"प्रेषण नोट, रवानगी पत्र"
पाठवा नोंदणी,प्रेषण रजिस्टर
गंतव्य,"गंतव्य, लक्ष्य"
निराधार,"निराश्रित, बेसहारा"
तपशील,"ब्योरा, काम पर भेजना"
तपशीलवार,"विस्तृत, ब्योरेवार"
शोध,पता लगाना
ताब्यात,"निरोध, रोक देना"
डीटेनु,"नजरबंद, निरूद्‌ध व्यक्‍ति"
निर्धार,"निर्धारण, अवधारण, संकल्प"
निरोधक,प्रतिवारण
हानिकारक,अहित
हानिकारक,अहितकर
अवमूल्यन,अवमूल्यन
विध्वंस,"विध्वंस, विनाश"
विकास,विकास
विचलित करा,विचलित होना
साधन,"युक्‍ति, साधन"
भक्ती,निष्ठा
निदान,निदान करना
आकृती,आरेख
डायरी,"डायरी, दैनिकी, दैनंदिनी"
डिक्टेशन,"श्रुतलेख, बोलकर लिखाना"
मरणार नाही,"अकार्य दिवस, अदिन"
आहार,आहार
पचवणे,"सार-संग्रह, चयनिका"
प्रतिष्ठित,गरिमापूर्ण
प्रतिष्ठा,गरिमा
डिग्रीशन,विषयांतरण
सौम्य,विलंबकारी
कोंडी,दुविधा
मेहनती,"अध्यवसायी, परिश्रमी"
परिमाण,"विमा, विस्तार"
डिप्लोमा,डिप्लोमा
मुत्सद्दीपणा,"राजनय, कूटनीति"
मुत्सद्दी प्रतिकारशक्ती,राजनयिक उन्मुक्‍ति
थेट,"प्रत्यक्ष, सीधा, निदेश देना"
थेट स्पर्धा,सीधी प्रतियोगिता
थेट मुलाखत,सीधा साक्षात्कार
दिशा,"निदेश, निदेशन"
निर्देशिका,निर्देशिका
थेट भरती,सीधे भर्ती(व्यक्‍ति)
परवानगी नाही,नांमजूर करना
दिव्यांग,"अशक्‍ततता, निर्योग्यता, अपंगता, अपांगता"
अपंग व्यक्ती,अशक्‍त व्यक्‍ति
अपंगत्व लाभ,"अशक्‍तता हित लाभ, अपंगता हित लाभ, अपांगता हितलाभ"
गैरसोय,अपहित
सहमत नाही,"असहमत होना, असहमति"
परवानगी नाही,नामंजूर
नकार,निरनुमोदन
आपत्ती,विपदा
आपत्ती व्यवस्थापन,विपदा प्रबंधन
विघटन,"तोड़ देना, भंग करना"
वितरण,संवितरण
टाकून द्या,"अलग करना, हटा देना, निकाल देना, व्यक्‍त करना"
डिस्चार्ज,"निर्वहन, पालन, ऋण उन्मोचन, सेवा-मुक्‍ति, कार्य-मुक्‍ति, छुट्‌टी"
डिस्चार्ज स्लिप,छुट्टी की पर्ची
शिस्तबद्ध कारवाई,अनुशासनिक कार्रवाई
शिस्तबद्ध प्रक्रिया,अनुशासनिक प्रकिया
शिस्त,अनुशासन
अस्वीकरण,"दावा छोड़ना, दावा त्यागना, अस्वीकार करना"
प्रकटीकरण,"प्रकटन, प्रकटीकरण"
असंतोष,असंतोष
विघटन,"समापन, समाप्ति, रोक"
बंद करा,"बंद करना, रोकना, समाप्त करना"
मतभेद,"अनबन, मतभेद"
सूट,"बट्टा, छूट"
शोधा,"खोजना, पता लगाना"
बदनामी,"अविश्‍वसनीय मानना, साख गिराना"
विसंगती,विसंगति
विवेक,विवेक
विवेकी अनुदान,विवेकानुदान
विवेकी शक्ती,विवेकाधिकार
भेदभाव,"भेदभाव, विभेद"
चर्चा,"विचार-विमर्श, चर्चा, बहस"
अप्रामाणिक,बेईमान
अनादर,"अस्वीकार करना, नकारना, अनादर करना"
विघटन,विघटन
डिस्क,डिस्क
विस्थापन,"विस्थापन, विस्थानन, अस्तव्यस्त हो जाना"
विश्वासघात,निष्ठाहीन
काढून टाकणे,"पदच्युत करना, बरख़ास्त करना, खारिज करना"
बाद,"पदच्युति, बरख़ास्तगी"
डिसमिसल प्रक्रिया,बरख़ास्तगी प्रकिया
आज्ञा पाळ,"आज्ञा न मानना, अवज्ञा करना"
डिसऑर्डर,"अव्यवस्था, गड़बड़ी, शांति भंग"
अव्यवस्थित,अव्यवस्थित करना/होना
असमानता,असमानता
पाठवण्याचा विभाग,प्रेषण अनुभाग
डिस्पेंसेबल,परिहार्य
विखुरले,"विसर्जित होना, तितर-बितर करना या होना"
विस्थापित,विस्थापित
प्रदर्शन,"सज्जा, सजावट, प्रदर्शन, प्रदर्शित करना"
नाराजी,"अप्रसाद, नाखुशी"
विल्हेवाट,"निपटान, निवर्तन, व्ययन"
विल्हेवाट लावणे,"निपटाना, बेचना"
स्वभाव,"प्रवृत्‍ति, स्वभाव"
विल्हेवाट,"बेकब्ज़ा करना, कब्जा छीनना"
वाद,"विवाद, झगड़ा"
अपात्रता,निरर्हता
दुर्लक्ष,अवहेलना
व्यत्यय,"विच्छिन्नता, बाधा, भंग, भंग करना"
असंतोष,असंतोष
मतभेद,"विमति, विसम्मति"
डिसव्हिसिस,"अपकार, कुसेवा"
पृथक्करण,"वियोजित करना, असंबद्‌ध होना, अलग होना"
विघटन,"भंग, विघटन"
विरघळ,"विघटित करना, भंग करना"
अंतर शिक्षण,दूरस्थ अधिगम
डिस्टिलरी,"मद्‌य निर्माणशाला, आसवनी"
भिन्न,"भिन्न, अलग, सुभिन्न, सुस्पष्‍ट, सुव्यक्‍त"
वेगळे करा,"भेद करना, विशिष्‍टता पाना"
विकृती,"विकृति, तोड़-मरोड़"
त्रास,"विपत्‍ति, कष्‍ट"
वितरण,"वितरण करना, बाँटना"
वितरण,"वितरण, बंटन"
जिल्हा,"जिला, जनपद"
जिल्हा केंद्र,"डिस्ट्रिक्टसेंटर, व्यावसायिक केंद्र, जिला केंद्र, प्रधान केंद्र"
त्रास,"उपद्रव, गड़बड़ी, अशांति, बाधा"
Ditto,"यथोपरि, जैसे ऊपर"
विचलन,"विषयांतर, पथांतर, पथांतरण, अपयोजन"
लाभांश,लाभांश
विभागणी,"प्रभाग, मंडल, डिवीजन, विभाजन, श्रेणी, डिवीजन"
घटस्फोट,"तलाक़, विवाह-विच्छेद, तलाक़ देना, विवाह-विच्छेद करना"
डॉकेट,डॉकेट
डॉक्टर,"डॉक्टर, चिकित्सक"
दस्तऐवज,"दस्तावेज़, प्रलेख"
कागदोपत्री पुरावा,दस्तावेजी साक्ष्य
दस्तऐवजीकरण,"प्रलेखीकरण, प्रलेखन"
अधिवास,अधिवास
अधिवास प्रमाणपत्र,अधिवास प्रमाणपत्र
प्रबळ,"प्रभावी, प्रबल, प्रधान"
देणगी,"दान, संदान, चंदा"
डॉसियर,"डोसियर, खरीता"
संशयास्पद,संदिग्ध
कबुतराची टेलिंग,क्रमवेशन
डाउन ग्रेड,अवनयन
मसुदा,"दस्ता, टुकड़ी, ड्राफ्ट, प्रारूप, मसौदा"
मसुदा प्रत्युत्तर,उत्‍तर का मसौदा
कठोर उपाय,कठोर उपाय
