Marathi,Bengali
सेरेब्रल वेंट्रिकल,সেরিব্রাল ভেন্ট্রিকল
सेरेब्रोस्पाइनल फ्लुइड (सीएसएफ),সেরিব্রোস্পাইনাল তরল (সিএসএফ)
सेरेब्रम,সেরিব্রাম
प्रमाणित बियाणे,প্রত্যয়িত বীজ
सेर्यूमेनस ग्रंथी,সারুমিনাস গ্রন্থি
गर्भाशय ग्रीवा,জরায়ু
गर्भाशय ग्रीवा कॅप,সার্ভিকাল ক্যাপ
गर्भाशय ग्रीवा,সার্ভিকাল ভার্টিব্রা
गर्भाशय ग्रीवा,জরায়ু
सेझियम क्लोराईड,সিসিয়াম ক্লোরাইড
सेसपूल,সেসপুল
Cetasians,Cetaceans
चेटोप्टेरस,চেটোপটারাস
चालझा,চালাজা
चालझा,চালাজা
चालझल एंड,চালাজাল শেষ
चालिना,চালিনা
गिरगिट (चामेलियन),গিরগিটি (চামেলিয়ন)
चक्रोइड,চ্যানক্রোড
चॅनल,চ্যানেল
चॅनल,চ্যানেল
चैपरॉन,চ্যাপারন
चारा,চর
वैशिष्ट्यपूर्ण वनस्पती,বৈশিষ্ট্যযুক্ত উদ্ভিদ
कोळसा,কাঠকয়লা
चार्गॅफचा नियम,চারগ্যাফের নিয়ম
चार्ज युग्मित डिव्हाइस (सीसीडी),চার্জ কাপলড ডিভাইস (সিসিডি)
चार्जिंग,চার্জিং
Chasmogamous,চ্যাসমোগামাস
चॅटमालस,চ্যাথামালাস
चेलोन,চেলোন
रासायनिक विश्लेषक,রাসায়নিক বিশ্লেষক
रासायनिक बंध,রাসায়নিক বন্ড
रासायनिक ब्रेकडाउन,রাসায়নিক ব্রেকডাউন
रासायनिक जटिलता,রাসায়নিক জটিলতা
रासायनिक वातावरण,রাসায়নিক পরিবেশ
रासायनिक उत्क्रांती,রাসায়নিক বিবর্তন
रासायनिक पद्धत,রাসায়নিক পদ্ধতি
रासायनिक म्युटागेन,রাসায়নিক মিউটেজেন
रासायनिक मूळ,রাসায়নিক উত্স
रासायनिक ऑक्सिजनची मागणी,রাসায়নিক অক্সিজেন চাহিদা
रासायनिक क्षमता,রাসায়নিক সম্ভাবনা
रासायनिक स्कॅल्पेल,রাসায়নিক স্ক্যাল্পেল
रासायनिक सिग्नल,রাসায়নিক সংকেত
रासायनिक Synapse,রাসায়নিক সিনপাস
केमिओमोटिक गृहीतक,কেমিওসমোটিক হাইপোথিসিস
केमिस्ट,রসায়নবিদ
रसायनशास्त्र,রসায়ন
केमोसिंथेसिस,কেমোসিন্থেসিস
केमो-ऑटोरोफिक बॅक्टेरिया,কেমো-অটোরোফিক ব্যাকটিরিয়া
केमोनॅस्टी,কেমোনস্টি
केमोसिंथेसिस,কেমোসিন্থেসিস
केमोसिंथेटिक ऑटोट्रोफ,কেমোসিন্থেটিক অটোট্রফ
केमोसिंथेटिक बॅक्टेरिया,কেমোসিন্থেটিক ব্যাকটিরিয়া
केमोटॅक्सिस,কেমোট্যাক্সিস
केमोटाक्सोनॉमी,কেমোট্যাক্সোনমি
केमोथेरपी,কেমোথেরাপি
चेनोपोडियासी,চেনোপোডিয়াসি
Chiasmata,চিয়াসমাটা
चियास्मना प्रकार गृहीतक,চিয়াস্মনা টাইপ হাইপোথিসিস
चिकुंगुनिया,চিকুনগুনিয়া
चिकोरी,চিকোরি
बालपण,শৈশব
मिरची मोझॅक विषाणू,মরিচ মোজাইক ভাইরাস
सिंचोना ऑफिसिनलिस,সিনচোনা অফিসিনালিস
चिरोप्टेरोफिली,চিরোপটারফিলি
चिटिन,চিটিন
चिटिनस,চিটিনাস
क्लॅमिडीया ट्रॅकोमॅटिस,ক্ল্যামিডিয়া ট্র্যাচোমেটিস
क्लेमिडियासिस,ক্ল্যামিডিয়াসিস
क्लेमिडोमोनास,ক্ল্যামিডোমোনাস
क्लोरॅम्फेनिकॉल,ক্লোরামফেনিকোল
क्लोरेला,ক্লোরেলা
क्लोरेन्चायमा,ক্লোরেনচাইমা
क्लोराईड सेल,ক্লোরাইড সেল
क्लोरीन,ক্লোরিন
क्लोरोफ्लूरो कार्बन (सीएफसीएस),ক্লোরোফ্লুওরো কার্বন (সিএফসিএস)
क्लोरोफॉर्म,ক্লোরোফর্ম
क्लोरोफिसी,ক্লোরোফাইসি
क्लोरोफाइट पूर्वज,ক্লোরোফাইট পূর্বপুরুষ
क्लोरोसिस,ক্লোরোসিস
क्लोरोसिस,ক্লোরোসিস
चॅनोसाइट,কোওনোসাইট
कोलेसीस्टोकिनेसिस,Cholecystokinesis
कोलेसीस्टोकिनिन,কোলেসিস্টোকিনিন
कोलेस्ट्रॉल,কোলেস্টেরল
कोलिनेर्जिक,কোলিনার্জিক
चोंड्रिच्थे,Chondrichthyes
चोंड्रिन,কনড্রিন
चोंड्रोसाइट,কনড্রোসাইট
Chordae टेंडिने,কর্ডে টেন্ডিনা
Chordata,কর্ডাটা
कोरिओलॅंटोइक प्लेसेंटा,Chorioallantoic প্ল্যাসেন্টা
कोरियन,কোরিওন
कोरिओनिक कॉर्टिकोट्रोपिन,কোরিওনিক কর্টিকোট্রপিন
कोरिओनिक गोनाडोट्रोपिन,কোরিওনিক গোনাডোট্রপিন
कोरिओनिक थायरोट्रोपिन,কোরিওনিক থাইরোট্রপিন
कोरिओड,কোরয়েড
क्रोमॅटिड,ক্রোমাটিড
क्रोमॅटिन फायबर,ক্রোমাটিন ফাইবার
क्रोमॅटिन,ক্রোমাটিন
क्रोमॅटोग्राफिक तंत्र,ক্রোমাটোগ্রাফিক কৌশল
क्रोमॅटोग्राफी,ক্রোমাটোগ্রাফি
क्रोमेटोफोर,ক্রোমাটোফোর
क्रोमोजेनिक सब्सट्रेट,ক্রোমোজেনিক সাবস্ট্রেট
क्रोमोनेमा,ক্রোমোনেমা
क्रोमोफोर,ক্রোমোফোর
क्रोमोप्लास्ट,ক্রোমোপ্লাস্ট
क्रोमोसोमल विकृती,ক্রোমোসোমাল ক্ষয়
क्रोमोसोमल दोष,ক্রোমোসোমাল ত্রুটি
क्रोमोसोम मॅपिंग,ক্রোমোজোম ম্যাপিং
आनुवंशिकतेचा गुणसूत्र सिद्धांत,বংশের ক্রোমোজোম তত্ত্ব
वारशाचा गुणसूत्र सिद्धांत,উত্তরাধিকার ক্রোমোজোম তত্ত্ব
तीव्र ब्राँकायटिस,দুরারোগ্য ব্রংকাইটিস
क्रॉनिक मायोइड ल्यूकेमिया,দীর্ঘস্থায়ী মাইয়েড লিউকেমিয়া
क्रॉनिकल,ক্রনিকল
कालक्रमानुसार,কালানুক্রমিকভাবে
क्रायसॅन्थेमम सिनेरीरियलफोलियम,ক্রিস্যান্থেমাম সিনেরিয়ালফোলিয়াম
क्रायसॅन्थेमम इंडिकम,ক্রিস্যান্থেমাম সূচক
क्रायंथेमम रोझम,ক্রাইথেমাম রোজাম
क्रिसोफिटा,ক্রিসোফাইটা
क्रिसोफाइट,ক্রিসোফাইট
क्लोमिक्रॉन,চিলোমিক্রন
चिम,চিম
Kymotrypsin,Chymotrypsin
सिकाडा,সিকদা
सिकर एरिएटिनम,সিসার অ্যারিটিনাম
सिच्लिड फिश,সিচলিড ফিশ
सी-होरिझोन,সি-হরিজোন
सिलिया,সিলিয়া
सिलीरी बॉडी,Ciliary শরীর
सिलीरी गॅंग्लियन,সিলারি গ্যাংলিওন
सिलीरी चळवळ,সিলারি মুভমেন্ট
सिलीरी,সিলারি
सिलीएट,সিলিয়েট
सिलियम (सिलिया),সিলিয়াম (সিলিয়া)
सिंचोना,সিনচোনা
सिओना,সিওনা
सिप्रोफ्लोक्सासिन,সিপ্রোফ্লোকসাকিন
अभिसरण,প্রচলন
वर्तुळाकार प्रणाली,সংবহনতন্ত্র
Surerosophageal कमिशन,সারসোমোফেজিয়াল কমিসার
सिरोझ,সিরহোজ
सिरोसिस,সিরোসিস
सिरहस,সিরহৌস
सिस्टर्ना,সিস্টারনা
मिस्ट्रॉन,সিস্ট্রন
सिट्रुलीन,সিট্রুলাইন
लिंबूवर्गीय फळ,লেবু জাতীয় ফল
क्लेडिस्टिक्स,দখল
क्लेडोड,ক্লেডোড
क्लेडोफोरा,ক্লাডোফোরা
क्लेरियस गॅरीपिनस,ক্লারিয়াস গ্যারিপিনাস
वर्ग,ক্লাস
वर्ग,ক্লাস
वर्गीकरण,শ্রেণিবদ্ধকরণ
क्लेव्हिसेप्स,Clavicesps
क्लेव्हिकल,হাতল
क्लॉलेसलेस अंक,নখর অঙ্ক
क्ले,ক্লে
क्लीवेज फ्यूरो,বিদারণ খাঁজ কাটা
क्लीस्टोगॅमस,ক্লিস্টোগ্যামাস
क्लेमाटिस,ক্লেমেটিস
हवामान,জলবায়ু
हवामान क्षेत्र,জলবায়ু অঞ্চল
हवामान पॅरामीटर,জলবায়ু পরামিতি
क्लायमॅक्स समुदाय,ক্লাইম্যাক্স সম্প্রদায়
गिर्यारोहक,লতা
चढणे,আরোহণ
क्लिनिकल कालावधी,ক্লিনিকাল পিরিয়ড
क्लीटलर,ক্লিটেলার
क्लीटेलम,ক্লিটেলাম
क्लीटोरिया,ভগাঙ্কুর
क्लिटोरिस,ভগাঙ্কুর
क्लोका,ক্লোচা
क्लोनल बेडूक,ক্লোনাল ব্যাঙ
क्लोनल प्रसार,ক্লোনাল প্রচার
क्लोनल निवड,ক্লোনাল নির্বাচন
क्लोन,ক্লোন
क्लोनिंग,ক্লোনিং
जवळचे लग्न,বিবাহ বন্ধ করুন
बंद प्रणाली,বন্ধ সিস্টেম
क्लोस्ट्रिडियम,ক্লোস্ট্রিডিয়াম
क्लोस्ट्रिडियम ब्यूटिलिसियम,ক্লোস্ট্রিডিয়াম বুটিলিসিয়াম
क्लॉट बस्टर,ক্লট বাস্টার
रक्ताची गठ्ठा,রক্ত জমাট বাঁধা
क्लोव्हर बीन,ক্লোভার বিন
क्लोव्हर-लीफ मॉडेल,ক্লোভার-পাতা মডেল
जोकर मासे,ক্লাউন ফিশ
Cnidarians,Cnidarians
Cnidoblast,Cnidoblast
कोअरव्हॅरेट,Coaservate
खडबडीत समायोजन नॉब,মোটা সমন্বয় গিঁট
जाड वाळु,মোটা বালি
किनारपट्टीचा ढिगा .्या,উপকূলীয় une
किनारपट्टी कोळंबी संस्कृती फार्म,উপকূলীয় চিংড়ি সংস্কৃতি খামার
कोबाल्ट,কোবাল্ট
कोकेन,কোকেন
कोकिडिओसिस,কোক্সিডিওসিস
कोकस,কোকাস
Coccyx,কোকসেক্স
कोक्लीया,কোচলিয়া
कोक्लीया,কোচলিয়া
कोकून,কোকুন
कोड केलेले अनुवांशिक प्रोग्राम,কোডেড জেনেটিক প্রোগ্রাম
कोडिन,কোডাইন
कोडिंग,কোডিং
कोडिंग,কোডিং
कोडिंग,কোডিং
कोडिंग स्ट्रँड,কোডিং স্ট্র্যান্ড
कोडिनन्स,কোডমিনেন্স
कोडन,কোডন
COELENTERATE,Colenterate
कोलेन्टरन,কোয়েলেন্টারন
सेलिआक गॅंग्लियन,সিলিয়াক গ্যাংলিওন
कोलोमेट,কোয়েলোমেট
कोयलोम,কোয়েলোম
कोयलोमिक एपिथेलियम,কোয়েলোমিক এপিথেলিয়াম
कोयलोमिक फ्लुइड,কোয়েলমিক তরল
कोयलोमो सॅक,কোয়েলোমো স্যাক
कोनोसाइटिक,কোয়েনোসাইটিক
कोएनोपोडियासी,Coenopodeaceae
कोएन्झाइम,কোএনজাইম
सह-उत्क्रांती,সহ-বিবর্তন
सह-उत्कटता,সহ-বিলুপ্তি
सह-घटक,সহ-গুণক
एकत्रीकरण,সংহতি
एकत्रित शक्ती,সংহতি শক্তি
एकत्रित सिद्धांत,সংহতি তত্ত্ব
एकत्रीकरण-तणाव-ट्रान्सपायरी,সংহতি-টান-ট্রান্সপায়ারেশন
कोहोर्ट,সহযোগিতা
आवर्तपणे किंवा हेल्कली कॉलेड,সর্পিল বা হেলিক্যালি কয়েলড
Colled,কয়েলড
कोयटस,কোয়েটস
कोयटस इंटरप्टस (पैसे काढणे),কোয়েটস ইন্টারপ্রেটাস (প্রত্যাহার)
कोल्चिसिन,কোলচিসিন
कोल्चिकम शरद .तूतील,কোলচিকাম শারদীয়
शांत रक्ताचा,ঠান্ডা মাথায়
थंड वाळवंट,ঠান্ডা মরুভূমি
कोल्ड रिसेप्टर,কোল্ড রিসেপ্টর
कोलियोप्टेरन,কোলিওপটারান
कोलिओप्टिल,কোলিওপটাইল
कोलोरहिझा,কোলিওরহিজা
कोलियस,কোলিয়াস
कोलेजन,কোলাজেন
कोलेजन फायबर,কোলাজেন ফাইবার
कॉलर,কলার
संपार्श्विक ग्रंथी,জামানত গ্রন্থি
ट्यूब्यूल गोळा करीत आहे,টিউবুল সংগ্রহ করা
नलिका गोळा करणे,সংগ্রহ নালী
कोलेटोट्रिचम,কোলেটোট্রিচাম
कोलोब्लास्ट सेल,কলোব্লাস্ট সেল
कोलोइड,কোলয়েড
कोलोइडल,কোলয়েডাল
कोलोकेशिया,কলোকাসিয়া
कोलन,কোলন
वसाहती फॉर्म,Colon পনিবেশিক ফর্ম
वसाहती एनओएसटीओसी,Colon পনিবেশিক নস্টোক
वसाहतवाद,উপনিবেশ
कॉलनी,কলোনী
कोलोस्ट्रम,কলস্ট্রাম
रंग अंधत्व,রঙ অন্ধত্ব
स्तंभ क्रोमॅटोग्राफी,কলাম ক্রোমাটোগ্রাফি
बर्टिनीचा स्तंभ,বার্টিনি কলাম
स्तंभ एपिथेलियम,কলামার এপিথেলিয়াম
कंघी प्लेट,চিরুনি প্লেট
एकत्रित रोगप्रतिकारक कमतरता सिंड्रोम,সম্মিলিত প্রতিরোধের ঘাটতি সিন্ড্রোম
एकत्रित वजन,সম্মিলিত ওজন
कंघी-जेली,কম্ব-জেলি
ज्वलन,দহন
दहन प्रक्रिया,দহন প্রক্রিয়া
स्वल्पविराम,কমা
Comensalism,কমেন্সালিজম
कमिशनल जहाज,কমিসুরাল জাহাজ
सामान्य पूर्वज,সাধারণ পূর্বপুরুষ
सामान्य कॅरोटीड धमनी,সাধারণ ক্যারোটিড ধমনী
सामान्य भारतीय टॉड,সাধারণ ভারতীয় তুষার
समुदाय विविधता,সম্প্রদায় বৈচিত্র্য
समुदाय संवाद,সম্প্রদায় মিথস্ক্রিয়া
कॉम्पॅक्शन,সংযোগ
कंपेनियन सेल,সঙ্গী সেল
तुलनात्मक शरीरशास्त्र,তুলনামূলক অ্যানাটমি
तुलनात्मक मॉर्फोलॉजी,তুলনামূলক আকারবিজ্ঞান
सुसंगतता,সামঞ্জস্যতা
सुसंगतता,সামঞ্জস্যতা
भरपाई पुनर्जन्म,ক্ষতিপূরণ পুনর্জন্ম
सक्षम सेल,সক্ষম সেল
सक्षम होस्ट,সক্ষম হোস্ট
स्पर्धा,প্রতিযোগিতা
स्पर्धात्मक प्रतिबंध,প্রতিযোগিতামূলক বাধা
स्पर्धात्मक अवरोधक,প্রতিযোগিতামূলক বাধা
पूरकता,পরিপূরক
पूरक फिल्टर,পরিপূরক ফিল্টার
पूरक जनुक,পরিপূরক জিন
पूरक जोडी,পরিপূরক জুটি
पूर्ण पाचन तंत्र,সম্পূর্ণ হজম ট্র্যাক্ট
पूर्ण दुवा,সম্পূর্ণ লিঙ্কেজ
पूर्ण ऑक्सिडेशन,সম্পূর্ণ জারণ
कॉम्प्लेक्स,জটিল
कॉम्प्लेक्स,জটিল
कॉम्प्लेक्स,জটিল
कॉम्प्लेक्स टिश्यू,জটিল টিস্যু
संमिश्र,সংমিশ্রণ
कंपाऊंड कोरीएमबी,যৌগিক Corymb
कंपाऊंड एपिथेलियम,যৌগিক এপিথেলিয়াম
कंपाऊंड डोळे,যৌগিক চোখ
कंपाऊंड अंबेल,যৌগিক আম্বেল
सक्तीची क्रिया,বাধ্যতামূলক ক্রিয়া
संगणकीय जीवशास्त्र,গণনা জীববিজ্ঞান
संगणकीय टोमोग्राफी,গণিত টমোগ্রাফি
संगणकाचा पडदा,কম্পিউটারের পর্দা
एकाग्र मूत्र,ঘন প্রস্রাব
एकाग्रता,একাগ্রতা
एकाग्रता ग्रेडियंट,ঘনত্ব গ্রেডিয়েন্ট
संकल्पना,ধারণা
संक्षेपण,ঘনীভবন
संक्षेपण,ঘনীভবন
कंडेन्सेशन डिकॉन्डेन्सेशन सायकल,কনডেনসেশন ডিকোনডেনসেশন চক্র
कंडेन्डेड स्टेट,ঘনীভূত অবস্থা
कंडेन्सर लेन्स,কনডেন্সার লেন্স
सशर्त,শর্তসাপেক্ষ
सशर्त,শর্তসাপেক্ষ
मज्जातंतू आवेग,স্নায়ু প্রবণতা চালনা
पाणी वाहून नेणे,জল চালনা
प्रवाहकीय इलेक्ट्रोलाइट जेल,পরিবাহী ইলেক্ট্রোলাইট জেল
सुळका,শঙ্কু
अनुरुप,মেনে চলা
कॉन्फॉर्मर,কনফর্মার
जन्मजात,জন্মগত
शंकूच्या आकाराचे मूळ,শঙ্কু মূল
शंकूच्या आकाराचे,শঙ্কু
कॉनिडिया,কনিডিয়া
कॉनिफर,শঙ্কু
कॉन्फेरिए,কনিফেরিয়া
कॉनिफेरोप्सिडा,কনিফেরোপিডিড
संवहनी बंडल कॉंजोइंट,সংযুক্ত ভাস্কুলার বান্ডিল
संयुग्मित,সংযুক্ত
संयोजन,সংমিশ্রণ
कंजेक्टिवा,কনজেক্টিভা
संयोजक ऊतक,কনজেক্টিভ টিস্যু
संयोजी ऊतक,যোজক কলা
कॉनेलचा प्रयोग,কনেলের পরীক্ষা
संवर्धन वनीकरण,সংরক্ষণ বনায়ন
संरक्षक नांगरलेली जमीन,রক্ষণশীল জমায়েত
स्थिरता,স্থিরতা
घटक,উপাদান
संवैधानिक सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,গঠনমূলক এনজাইম
ग्राहक,গ্রাহক
संपर्क निषेध,যোগাযোগ বাধা
संसर्गजन्य रोग,সংক্রামক রোগ
दूषित,দূষিত
दूषित,দূষণ
समकालीन जीवशास्त्र,সমসাময়িক জীববিজ্ঞান
खंड,মহাদেশ
समोच्च नांगर,কনট্যুর লাঙ্গল
करारक्षमता,চুক্তিবদ্ধতা
कॉन्ट्रॅक्टिल फायबर,সংকোচনের ফাইবার
कॉन्ट्रॅक्टिल प्रोटीन,সংকোচনের প্রোটিন
कराराचा प्रतिसाद,সংকোচনের প্রতিক্রিয়া
कॉन्ट्रॅक्टिल व्हॅक्यूओल,সংকোচনের শূন্যস্থান
कॉन्ट्रास्ट एजंट,বিপরীতে এজেন্ট
कॉन्ट्रास्ट एजंट,বিপরীতে এজেন্ট
कॉन्ट्रास्ट एजंट,বিপরীতে এজেন্ট
विरोधाभासी वैशिष्ट्य,বৈপরীত্য বৈশিষ্ট্য
सेंट्रीफ्यूगल फोर्स,অপকেন্দ্র বল
नियंत्रण घटक,নিয়ন্ত্রণ ফ্যাক্টর
नियंत्रित प्रयोग,নিয়ন্ত্রিত পরীক্ষা
कॉनस,কনস
कॉनस आर्टेरिओसस,কনস আর্টেরিয়াস
पारंपारिक नांगरलेली जमीन,প্রচলিত চাষ
रूपांतरित,রূপান্তরিত
अभिसरण,কনভার্জেন্ট
अभिसरण (उत्क्रांती),অভিসারী বিবর্তন)
कॉन्व्होलव्हुलासी,কনভলভুলাসেই
कॉन्व्होल्यूटेड ट्यूब्यूल,সংশ্লেষিত টিউবুল
समन्वय,সমন্বয়
कोपोलिमर,কপোলিমার
तांबे,তামা
कॉप्रोलाइट,কপ্রোলাইট
कॉप्रोफिलस,কপ্রোফিলাস
कोप्युलेट,কপুলেট
संभोग,Collution
संभोग,Collution
कॉप्युलेटरी पॅड,কপুলেটরি প্যাড
कोरल रीफ समुदाय,প্রবাল রিফ সম্প্রদায়
कोरल,প্রবাল
कॉर्डेट,কর্ডেট
कोर क्षेत्र,প্রধান অঞ্চল
कोअर झोन,কোর জোন
कोअरप्रेशर,কোরপ্রেসর
कोरीफोस्फिन,কোরিফসফাইন
कॉर्क,কর্ক
कॉर्क कॅम्बियम,কর্ক ক্যাম্বিয়াম
कॉर्क स्क्रू,কর্ক স্ক্রু
कॉर्म,Corm
कॉर्न बोरर,কর্ন বোরার
कॉर्निया,কর্নিয়া
कॉर्नियन सेल,কর্নেজেন সেল
कॉर्नियल लेन्स,কর্নিয়াল লেন্স
कोरोला,করোলা
कोरोना,করোনা
कोरोना भेदक एंजाइम,করোনা অনুপ্রবেশকারী এনজাইম
कोरोना रेडिएटा,করোনা রেডিয়াটা
कोरोनरीया,করোনারিয়া
कोरोनरी धमनी,করোনারি ধমনী
कोरोनरी आर्टरी बायपास,করোনারি আর্টারি বাইপাস
हृद्य रक्तवाहिन्यांचा विकार,করোনারি আর্টারি ডিজিজ
कोरोनरी सल्कस,করোনারি সালকাস
कॉर्पोरा कॅव्हर्नोसा (पुरुषाचे जननेंद्रिय),কর্পোরা ক্যাভারনোসা (লিঙ্গ)
कॉर्पोरा चतुर्भुज,কর্পোরা কোয়াড্রিজমিনা
कॉर्पस,কর্পাস
कॉर्पस अल्बिकन्स,কর্পাস অ্যালবিকানস
कॉर्पस कॅलोसम,কর্পাস ক্যাল্লোসাম
कॉर्पस ल्यूटियम,কর্পাস লিউটিয়াম
कॉर्पस स्पंजिओसम,কর্পাস স্পঞ্জিওসাম
कॉर्पस स्ट्रायटम,কর্পাস স্ট্রিয়েটাম
कॉरोड,Corrode
कॉर्टेक्स,কর্টেক্স
कॉर्टिकल नेफ्रॉन,কর্টিকাল নেফ্রন
कॉर्टिकोस्टेरॉन,কর্টিকোস্টেরন
कॉर्टिकोट्रोफिक,কর্টিকোট্রফিক
कोर्टिसोल,করটিসল
कोर्टिसोन,কর্টিসোন
कॉर्व्हस,করভাস
कोरीएमबी,Corymb
कॉस्मिक मूळ,মহাজাগতিক উত্স
कॉस्मिक किरण,মহাজাগতিক রায়
कॉस्मिड,মহাজাগতিক
कॉस्मोझोआन सिद्धांत,কসমোজোয়ান তত্ত্ব
कापूस बॉलवर्म,সুতি বলওয়ার্ম
समुपदेशन,পরামর্শ
काउंटर-करंट सिस्टम,কাউন্টার-বর্তমান সিস্টেম
चुलत भाऊ अथवा बहीण,কাজিন বিয়ে
सहसंयोजक बंध,সমযোজী বন্ধন
कव्हर,আবরণ
एपिथेलियम कव्हर करत आहे,এপিথেলিয়াম covering েকে রাখা
काउपरची ग्रंथी,কাউপারের গ্রন্থি
कॉक्सा,কক্সা
कॉक्सा,কক্সা
कॉक्सल हाड,কক্সাল হাড়
कॉक्सल प्रक्रिया,কক্সাল প্রক্রিয়া
क्रॅक,ক্র্যাক
क्रॅकर ब्लास्टिंग,ক্র্যাকার ব্লাস্টিং
क्रॅनियल हाड,ক্রেনিয়াল হাড়
क्रॅनियल मेनिंज,ক্রেনিয়াল মেনিনজেস
क्रॅनियल मज्जातंतू,করোটিসঙ্ক্রান্ত নার্ভ
क्रेनिओसॅक्रल आउटफ्लो,ক্র্যানিওস্যাক্রাল বহির্মুখ
क्रेनियम,ক্রেনিয়াম
क्रॅसुलसीन acid सिड चयापचय,ক্র্যাসুলাসিয়ান অ্যাসিড বিপাক
क्रे फिश,ক্রে মাছ
क्रिएटिनिन,ক্রিয়েটিনিন
प्राणी,প্রাণী
लता,লতা
क्रेन्युलेशन,ক্রেনুলেশন
क्रेन्युलेशन,ক্রেনুলেশন
क्रेटासियस कालावधी,ক্রিটেসিয়াস পিরিয়ড
क्रेटिनिझम,ক্রিটিনিজম
सीआरआय-डू-चॅट सिंड्रोम,ক্রি-ডু-চ্যাট সিন্ড্রোম
क्रिस्टे,ক্রিস্টে
गंभीर दुवा प्रजाती,সমালোচনামূলক লিঙ্ক প্রজাতি
गंभीर प्रक्रिया,সমালোচনামূলক প্রক্রিয়া
गंभीरपणे संकटात सापडलेल्या प्रजाती,সমালোচনামূলকভাবে বিপন্ন প্রজাতি
पीक,ফসল
पीक अभियांत्रिकी,ক্রপ ইঞ্জিনিয়ারিং
पीक जमीन,ক্রপল্যান্ড
फुली,ক্রস
क्रॉस प्रजनन,ক্রস ব্রিডিং
क्रॉस-ब्रिज,ক্রস ব্রিজ
क्रॉस लिंक्ड,ক্রস লিঙ্ক
क्रॉस परागकण,ক্রস পরাগায়িত
क्रॉस परागण,ক্রস পরাগায়ন
ओलांडणे,অতিক্রম করা
क्रोटलारिया,ক্রোটালারিয়া
क्रोटन,ক্রোটন
मुकुट गॉल ट्यूमर,ক্রাউন গ্যাল টিউমার
मुकुट कलम,ক্রাউন গ্রাফটিং
क्रूसिफॉर्म,ক্রুশফর্ম
क्रूड जन्म दर,অশোধিত জন্ম হার
क्रूड मृत्यू दर,অপরিশোধিত মৃত্যুর হার
क्रस्टेशियन,ক্রাস্টাসিয়ান
रडत आयए सी,ক্রাই আইয়া গ
रडत आयआयए बी,কান্না আইআইএ খ
क्रायोप्रिझर्वेशन,ক্রিওপ্রিজারেশন
क्रायोसर्जरी,ক্রিওসার্জারি
गुप्त,ক্রিপ্টিক
गुप्त देखावा,ক্রিপ্টিক চেহারা
गुप्त रंग,ক্রিপ্টিক রঙ
गुप्तपणे - रंगीत,ক্রিপ্টালি - রঙিন
क्रिप्टोगामे,ক্রিপ্টোগামা
क्रिप्टोगॅमिया,ক্রিপ্টোগামিয়া
लिबरकुहनचे क्रिप्ट्स,লাইবারকুহনের ক্রিপ্টস
क्रिस्टल,স্ফটিক
स्फटिकासारखे,স্ফটিক
स्टेनोफोरन्स,স্টেনোফোরানস
स्टेनोफोर,স্টেনোফোর
स्टेनोप्लाना,স্টেনোপ্লানা
कोकिल,কোকিল
काकडी,শসা
कुकुरिट,কুকুর্বিট
कुकुरबिटा,কুকবিতা
कुल्म,কাল্ম
लागवड,চাষকারী
लागवड केलेले पीक,চাষ করা ফসল
लागवड केलेली वनस्पती,চাষ করা উদ্ভিদ
सांस्कृतिक किंवा प्रवेगक युट्रोफिकेशन,সাংস্কৃতিক বা ত্বরান্বিত ইউট্রোফিকেশন
संस्कृती,সংস্কৃতি
कम्युलस ओफोरस,কামুলাস ওফোরাস
कप्रेसस टोरुलोसा,কাপ্রেসাস টোরুলোসা
कपुला,কাপুলা
कपूल,কাপুল
कर्क्युमिन,কার্কুমিন
कर्सोरियल,কার্সোরিয়াল
कर्वेम्ब्राय,কার্ভেমব্রাই
कर्वेम्ब्रीओनिक,কার্ভেমব্রায়োনিক
कस्कुटा,কুসুটা
Cuspitet,Cuspetate
क्यूटिकल,কিউটিকাল
कटिंग,কাটা
कटिंग,কাটা
कटलफिश,ক্যাটলফিশ
सायनोबॅक्टेरिया,সায়ানোব্যাকটিরিয়া
सायनोबॅक्टीरियम,সায়ানোব্যাক্টেরিয়াম
सायनोकोबालामिन (बी 12),সায়ানোোকোবালামিন (বি 12)
सायनोफिशियन ग्रॅन्यूल,সায়ানোফাইসিয়ান গ্রানুল
सायथियम,সাইথিয়াম
सायकॅड,সাইক্যাড
सायकॅडासी,সাইক্যাডেসি
सायकॅडोप्सिडा,সাইক্যাডোপিডিডা
चक्रीय ग्वानोसिन मोनोफॉस्फेट,চক্রীয় গ্যানোসিন মনোফসফেট
चक्रीय फोटोफोस्फोरिलेशन,চক্রীয় ফটোফোসফোরিলেশন
चक्रीय विभाजक,ঘূর্ণিঝড় বিভাজক
सायक्लॉप्स,সাইক্লোপস
सायक्लोस्पोरिन ए,সাইক্লোস্পোরিন ক
सायक्लोस्टोमाटा,সাইক্লোস্টোমাটা
सायकस,সাইকাস
Cymose,সাইমোজ
सिमोज प्रकार,সাইমোজ টাইপ
सायप्रस,সাইপ্রেস
सिप्सेला,সিপসেলা
सिस्टीन,সিস্টাইন
सिस्टिक फायब्रोसिस,সিস্টিক ফাইব্রোসিস
सायटोकिनेसिस,সাইটোকাইনেসিস
साइटोक्रोम,সাইটোক্রোম
