Odiya,Gujarati
"ଘନୀଭୂତ କରିବା, ତରଳାଇବା, ତରଳାଇବା |","ઘટ્ટ કરવું, પ્રવાહી કરવું, પ્રવાહી કરવું"
"ଘନୀଭୂତ, ତରଳ, ସଙ୍କୋଚିତ |","કન્ડેન્સ્ડ, લિક્વિફાઇડ, કોમ્પેક્ટેડ"
"କଣ୍ଡେନ୍ସର, କ୍ୟାପେସିଟର, କଲେକ୍ଟର |","કન્ડેન્સર, કેપેસિટર, કલેક્ટર"
"ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା","સ્થિતિ, સ્થિતિ, સ્થિતિ, સ્થિતિ"
କଣ୍ଡକ୍ଟିଭିଟି,વાહકતા
ଡ୍ରାଇଭର |,ડ્રાઈવર
ଗାଡି ଚଳାଇବା |,ડ્રાઇવિંગ
କଣ୍ଡକ୍ଟିଭିଟି,વાહકતા
ବିଶ୍ୱସ୍ତତା,વફાદારી
"ବିନ୍ୟାସ, ବିନ୍ୟାସ","રૂપરેખાંકન, રૂપરેખાંકન"
ବିନ୍ୟାସ,રૂપરેખાંકન
କନଫୋକାଲ୍ |,કોન્ફોકલ
"ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକତା, ସମାନତା |","સુસંગતતા, દ્વિધ્રુવીતા, સમાનતા"
"ସମାନ, ସମାନ |","સુસંગત, સમાન"
conic,શંકુ
"conjugate (v।), conjugated (ver।)","સંયોજિત થવું (વિ.), સંયુકત થવું (વિ.)"
ଲାଟେରାଲ୍ ଆସୋସିଏଟେଡ୍ |,લેટરલ એસોસિયેટેડ
ଶୃଙ୍ଖଳା ସମ୍ବନ୍ଧୀୟ |,સાંકળ સંબંધિત
ସଂଯୋଜକ ରେଖା |,કનેક્ટર લાઇન
ସଂଯୋଗ,જોડાણ
"ପ୍ରଯୋଜକ, ସଂଯୋଜକ |","પ્રાયોજક, કનેક્ટર"
ଲଗାତାର,સળંગ
ପୃଷ୍ଠପୋଷକ,આશ્રયદાતા
ପୃଷ୍ଠପୋଷକ,આશ્રયદાતા
"ସ୍ଥିରତା, ସ୍ଥିରତା, ଘନତା, ଘନତା |","સુસંગતતા, સુસંગતતા, જાડાઈ, જાડાઈ"
"ସୁସଙ୍ଗତ, ବିପରୀତ |","સુસંગત, વિરુદ્ધ"
ବାର୍ତ୍ତାଳାପ,વાતચીત
ବାର୍ତ୍ତାଳାପ,વાતચીત
ସ୍ଥିରତା |,સ્થિરતા
"ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |","સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન"
କନଷ୍ଟାଣ୍ଟାନ୍ |,કોન્સ્ટેન્ટન
କ୍ରମାଗତ ପ୍ରବାହ |,સતત પ્રવાહ
କୋଭାରିଏଟ୍ ସଂଖ୍ୟା,સહવર્તી સંખ્યા
ସର୍କିଟ୍ର ଗୁଣ |,સર્કિટની લાક્ષણિકતાઓ
ନକ୍ଷତ୍ର,નક્ષત્ર
"ରଚନା, ରଚନା, ଗଠନ","રચના, રચના, રચના"
ସୀମିତ ଗତି,પ્રતિબંધિત ગતિ
ପ୍ରତିବନ୍ଧକ,અવરોધ
ସଂକୀର୍ଣ୍ଣ,સંકુચિત
ସ୍ଥାୟୀ ହସ୍ତକ୍ଷେପ |,ટકાઉ હસ્તક્ષેપ
ଶକ୍ତି ଖର୍ଚ୍ଚ,ઊર્જા વપરાય છે
"ସ୍ପର୍ଶ, ସ୍ପର୍ଶ, ସ୍ପର୍ଶ |","સ્પર્શ, સ્પર્શ, સ્પર્શ"
"ଯୋଗାଯୋଗ, ଯୋଗାଯୋଗ","સંપર્ક, સંપર્ક"
ପ୍ରଦୂଷଣ,દૂષણ
"ବିଷୟବସ୍ତୁ, ଅଂଶ, ଅଧା |","સામગ્રી, ભાગ, અડધો ભાગ"
"ନିରନ୍ତର, ନିରନ୍ତର |","સાતત્ય, સાતત્ય"
ରାଜ୍ୟ ନିରନ୍ତର |,રાજ્ય સાતત્ય
"ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |","સતત, અખંડ, અખંડ, સતત, સતત"
ନିରନ୍ତର |,સાતત્ય
"ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)","સંકુચિત કરવું, સંકુચિત કરવું (ver.)"
ସଙ୍କୋଚନ,સંકોચો
ସଂକୋଚନ,સંકોચન
କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |,કાઉન્ટર-ઓર્બિટલ દિશા
ସମ୍ପର୍କୀୟ ଶରୀର,સંબંધિત શરીર
"ବିପରୀତ, ବିପରୀତ","વિપરીત, વિપરીત"
ନିୟନ୍ତ୍ରଣ,નિયંત્રણ
ସଂକଳନ,સંવહન
ପୋଷ୍ଟ ପଠାଇବା |,પહોંચાડતી પોસ્ટ
ଭାସ୍କୁଲାର,વેસ્ક્યુલર
ନିୟମିତ ପରମାଣୁ ଓଜନ |,નિયમિત અણુ વજન
"ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |","એકરૂપ થવું, એકરૂપ થવું"
"ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |","કન્વર્જન્સ, કન્વર્જન્સ"
ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |,કન્વર્જિંગ લેન્સ
"ବିପରୀତ, ବିପରୀତ","વિરુદ્ધ, વિરુદ્ધ"
VICA ବିପରୀତ |,VICA ઊલટું
ରୂପାନ୍ତର,રૂપાંતર
ରୂପାନ୍ତରିତ |,રૂપાંતરિત
ରୂପାନ୍ତରକାରୀ |,કન્વર્ટર
ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |,કન્વર્ટિબલ લેન્સ
ଉନ୍ମୁକ୍ତ,બહિર્મુખ
ସଂକଳନ,બહિર્મુખતા
ଉନ୍ମୁକ୍ତ,બહિર્મુખ
biconvex,બાયકોન્વેક્સ
କୁଲାଣ୍ଟ,શીતક
"ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍","રેફ્રિજન્ટ, ચિલર"
କୁଲିଜ୍ ଟ୍ୟୁବ୍ |,કૂલીજ ટ્યુબ
ଥଣ୍ଡା,ઠંડક
କୁଲାଣ୍ଟ,શીતક
ସହଯୋଗୀ ଘଟଣା |,સહકારી ઘટના
"ସଂଯୋଜନା, ସଂଯୋଜନା","સંકલન, સંકલન"
ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ,ડિરેક્ટર અક્ષ
ପ୍ଲାନାର୍ |,પ્લેનર
ସମତଳତା |,સપાટતા
"କପି, କପି, କପି","નકલ, નકલ, નકલ"
ମୂଳ,કોર
ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |,કોર ઇલેક્ટ્રોન
କୋରିଓଲିସ୍ ତ୍ୱରଣ |,કોરિઓલિસ પ્રવેગક
କୋରିଓଲିସ୍ ଫୋର୍ସ |,કોરિઓલિસ બળ
"କିରିଟ୍, କରୋନା","કિરીટ, કોરોના"
corona australis,કોરોના ઓસ્ટ્રેલિયા
କରୋନା ବୋରାଲିସ୍ |,કોરોના બોરેલિસ
ସ ar ର ପ୍ରଜ୍ୱଳନ |,સૌર જ્વાળા
ଗ୍ରାନୁଲ୍ |,દાણા
ଗ୍ରାନୁଲାର୍ |,દાણાદાર
"ସଠିକ୍, ସଠିକ୍","સાચું, સાચું"
ସଂସୋଧିତ,સુધારેલા
"ସଂଶୋଧନ, ସଂଶୋଧନ","સુધારો, સુધારો"
ସହ-ସମ୍ପର୍କ,સહ-સંબંધ
"to correspond, to correspond","પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો"
ସଙ୍ଗଠନର ନିୟମ |,સંગઠનના નિયમો
ସାଥୀ,સાથ
କୋସାଇନ୍ ନିୟମ |,કોસાઇન નિયમ
ସ୍ଥାନ ପ୍ରଚୁରତା |,જગ્યા વિપુલતા
ବ୍ରହ୍ମାଣ୍ଡ,કોસ્મિક
ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |,અવકાશ કિરણ વિસ્ફોટ
"ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |","અવકાશ કિરણ, કોસ્મિક કિરણ"
ସ୍ପେସ୍ ବୃଷ୍ଟି,અવકાશ વરસાદ
ସ୍ଥାନ,જગ્યા
ବ୍ରହ୍ମାଣ୍ଡ,કોસ્મિક
"ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |","કોસ્મોલોજી, કોસ્મોલોજી"
ମହାକାଶଚାରୀ,અવકાશયાત્રી
ମହାକାଶଚାରୀ,અવકાશ વિજ્ઞાન
"ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ","કોસમોસ, બ્રહ્માંડ"
କୁଲମ୍ବ |,કુલોમ્બ
କୁଲୋମି କ୍ଷେତ୍ର |,કુલોમી વિસ્તાર
କୁଲୋମିଟର |,કુલોમીટર
"ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା","ગણવું, ગણવું, ગણવું, ગણવું"
"ଗଣନା, ଓଲଟା ଗଣନା |","ગણતરી, વ્યસ્ત ગણતરી"
"କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |","કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ"
ଓଲଟା,ઘડિયાળની વિરુદ્ધ દિશામાં
"ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |","રિવર્સ કરંટ, કાઉન્ટર કરંટ"
ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |,વિરોધી ઇલેક્ટ્રોમોટિવ બળ
ପ୍ରତିନିଧୀ,પ્રતિનિયુક્તિ
ଓଲଟା ଟର୍ସ |,વિપરીત ધડ
ଗଣନା ହାର,ગણતરી દર
"ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |","ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી"
ବଳ ଯୋଡି |,બળ જોડી
ଯୋଡି,જોડી
କପଲର୍,કપ્લર
ଯୋଡି,જોડાણ
"ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ","ઇચ્છિત દિશા, માર્ગ, માર્ગ"
ସମନ୍ୱୟ,સહસંયોજકતા
ସମନ୍ୱୟ,સહસંયોજકતા
ସହଯୋଗୀ,સહકારી
କୋଭାରିଆନ୍ସ |,સહપ્રવૃત્તિ
ସମ୍ମିଳିତ,સહવર્તી
"କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |","કવરેજ વિસ્તાર, પ્રસારણ વિસ્તાર"
କଭର ସିଟ୍ |,કવર શીટ
ଚାଟର୍,બકબક
ପ୍ରଜନନ ହାର,પ્રજનન દર
ସାମାନ୍ୟ ବିକୃତି |,સહેજ વિકૃતિ
ଶିଖର,શિખર
"ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ","માપદંડ, માપદંડ"
ଗୁରୁତର,જટિલ
ସମାଲୋଚନା,ટીકા
ମକର ରାଶି କ୍ଲିପ୍ |,મકર ક્લિપ
ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |,બદમાશનું શ્યામ સામ્રાજ્ય
କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |,ક્રોસ-હાઇબ્રિડ હાઇબ્રિડાઇઝેશન
କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |,ક્રોસ બેન્ડ સંચાર
ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |,અપ્રસ્તુત પાત્ર અવતાર
କ୍ରସ୍ ସମ୍ପର୍କ,ક્રોસ સંબંધો
ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |,ક્રોસ કરેલ વિસ્તાર
ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |,ઓછામાં ઓછું વિચલન લેન્સ
କ୍ରସ୍ ଉତ୍ପାଦ |,ક્રોસ ઉત્પાદન
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,અપ્રસ્તુત સંકેત
ଚଟାଣର ଏନକାଉଣ୍ଟର |,માળનું અતિક્રમણ
ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର,સંક્રમણ ઝોન
ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ,સંક્રમણ બિંદુ
ବିନିମୟ ମୂଲ୍ୟ,વિનિમય મૂલ્ય
ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |,વેક્ટર-ઉત્પાદન વેક્ટર-ઉત્પાદન
"କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |","ક્રોસ સેક્શન, ક્રોસ સેક્શન"
"ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |","બહુવિધ શબ્દ, વર્ણસંકર શબ્દ"
କ୍ରସ୍ ତାର,ક્રોસ વાયર
"ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ, ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ |","ક્રાઉન ઓપ્ટિકલ ગ્લાસ, ક્રાઉન ઓપ્ટિકલ ગ્લાસ"
ଥଣ୍ଡା ମିଶ୍ରଣ,ઠંડકનું મિશ્રણ
ନିମ୍ନ ତାପମାତ୍ରା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,નીચા તાપમાન ઇલેક્ટ્રોનિક્સ
ହାଇପୋଥର୍ମିଆ |,હાયપોથર્મિયા
କ୍ରିଏଜେନିକ୍ ଲାବୋରେଟୋରୀ |,ક્રાયોજેનિક પ્રયોગશાળા
nimratapiki,નિમ્રતાપીકી
ଫ୍ରିଜ୍ ଗେଜ୍ |,ફ્રીઝિંગ ગેજ
କ୍ରିଓମେଟ୍ରିକ୍ ସ୍ଥିର |,ક્રાયોમેટ્રિક સ્થિરાંક
ସ୍ଫଟିକ୍,સ્ફટિક
"ସ୍ଫଟିକ୍, ଫାଇବ୍ରସ୍ |","સ્ફટિકીય, તંતુમય"
"ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ |","સ્ફટિકીકરણ, સ્ફટિકીકરણ, સ્ફટિકીકરણ"
ସ୍ଫଟିକ୍ ବ scientist ଜ୍ଞାନିକ |,સ્ફટિક વૈજ્ઞાનિક
ସ୍ଫଟିକ୍-ଗଠନମୂଳକ |,સ્ફટિક-માળખાકીય
ସ୍ଫଟିକ୍ ଗଠନ,સ્ફટિક માળખું
"କ୍ରିଷ୍ଟାଲୋଗ୍ରାଫି, ସ୍ଫଟିକ୍ ବିଜ୍ଞାନ |","ક્રિસ્ટલોગ્રાફી, સ્ફટિક વિજ્ઞાન"
ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |,જાળી ટ્રાન્સફર કામગીરી
ସ୍ଫଟିକ୍ ଦୁର୍ଗନ୍ଧ |,સ્ફટિક સ્મજ
କ୍ୟୁବ୍ କ୍ୟୁବ୍ |,ક્યુબ ક્યુબ
"କ୍ୟୁବ୍, କ୍ୟୁବ୍, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା |","ઘન, ઘન, ઘન, ત્રિકોણ, ઘન, ત્રિકોણ"
ଘନ ଖଣ୍ଡ,ક્યુબિક ક્લીવેજ
କକ୍ଷପଥ,ભ્રમણકક્ષા
ସଂକଳନ,સંચિત
କ୍ୟୁରି ସ୍ଥିର |,ક્યુરી સતત
କ୍ୟୁରି ଇଫେକ୍ଟ |,ક્યુરી ઇફેક્ટ
"କ୍ୟୁରି ପଏଣ୍ଟ, କ୍ୟୁରି ତାପମାତ୍ରା, କ୍ୟୁରି ଡିମାଗ୍ନେଟାଇଜେସନ୍ ପଏଣ୍ଟ |","ક્યુરી પોઈન્ટ, ક્યુરી ટેમ્પરેચર, ક્યુરી ડિમેગ્નેટાઈઝેશન પોઈન્ટ"
କ୍ୟୁରି,ક્યુરી
stream ରଣା,પ્રવાહ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,પ્રવાહની લઘુમતી
ବଣ୍ଟନ,વિતરણ
ବକ୍ରତା,વક્રતા
ବକ୍ର ବକ୍ର ରେଖା |,વળાંક વળાંક રેખા
ବକ୍ର,વક્ર
ବକ୍ର ଦଣ୍ଡିକା |,વળાંક બાર
ବକ୍ର ପୃଷ୍ଠା |,વક્ર પૃષ્ઠ
ଅଭିବୃଦ୍ଧି ବକ୍ର,વૃદ્ધિ વળાંક
curvilinear,વક્ર
"ପର୍ଫୋରେଟର, କାଟିବା |","છિદ્રક, કટીંગ"
ଶେଷ ଜୋନ୍ |,અંત ઝોન
ଶେଷ ଆବୃତ୍ତି,અંતિમ આવર્તન
ଶେଷ ବିନ୍ଦୁ,અંતિમ બિંદુ
ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |,ટર્મિનલ બિંદુ વેગ
ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍,ટર્મિનલ વોલ્ટેજ
"ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ","કલાકાર, કલાકાર"
ସାଇବରନେଟିକ୍ସ |,સાયબરનેટિક્સ
"ଚକ୍ର, ଚକ୍ର, ଚକ୍ର","ચક્ર, ચક્ર, ચક્ર"
ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |,ચક્ર પ્રતિ સેકન્ડ
"ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |","ચક્રીય, ચક્રીય"
ସ୍ପିନ୍,સ્પિન
ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |,ચક્રીય લોલક
ସାଇକ୍ଲୋଟ୍ରନ୍ |,સાયક્લોટ્રોન
ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,સાયક્લોટ્રોન આવર્તન
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର","સિલિન્ડર, સિલિન્ડર"
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |","નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર"
ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |,સિલિન્ડર હાર્મોનિક
ଓଦା,ભીનું
ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |,ભીના સરળ હાર્મોનિક ઓસિલેશન
ଡ୍ୟାମ୍ପର୍ |,ડેમ્પર
ଡାନିଏଲ୍ ସେଲ୍ |,ડેનિયલ સેલ
ଅନ୍ଧାର,અંધારું
"ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |","દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો"
"କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |","વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન"
ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |,ડેવિસન ગરમ પ્રયોગ
D.C. (ନିର୍ଦ୍ଦେଶନାମା),D.C. (નિર્દેશક)
ନିଷ୍କ୍ରିୟ ଅଂଶ |,નિષ્ક્રિય ભાગ
ନୀରବ ସ୍ଥାନ |,શાંત સ્થળ
de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,ડી બ્રાગ્લી તરંગલંબાઇ
ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |,Debye લાક્ષણિકતા તાપમાન
"ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |","ડેબાય લંબાઈ, ડેબાય અંતર"
debt ଣ-ଛୁଟି,દેવું-વિરામ
କ୍ଷୟ,સડો
କ୍ଷୟ ସୂଚକାଙ୍କ |,સડો સૂચકાંક
diluent,પાતળું
retard,મંદી
ବିରାମ ସମୟ,વિરામ સમય
ଡେସିବଲ୍ |,ડેસિબલ
ଡେସିବେଲୋମିଟର |,ડેસિબેલોમીટર
"ଦଶମିକ, ଦଶମିକ","દશાંશ, દશાંશ"
ବର୍ଗୀକରଣ,વર્ગીકરણ
"ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |","ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન"
ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |,આઇસોમેટ્રિક વર્તુળ
ଡିକୋଡର୍ |,ડીકોડર
"ବିଚ୍ଛେଦ, ବିଲୋପ |","વિઘટન, વિસર્જન"
ସଙ୍କୋଚନ |,વિસંકોચન
ପ୍ରଦୂଷଣ,વિશુદ્ધીકરણ
ଅଳଙ୍କାର |,સુશોભન
ସଂଯୋଗ,જોડાણ
ହ୍ରାସ କାର୍ଯ୍ୟ,ઘટતું કાર્ય
ପାଣିପାଗ,હવામાન
ଉଲ୍ଲଂଘନ |,ઉલ્લંઘન
ଉପଫ୍ଲୋର |,સબફ્લોર
ଗଭୀର ସ୍ଥାନ,ઊંડી જગ્યા
derivation,વ્યુત્પત્તિ
"ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |","ખામી, ભૂલ, નુકસાન, ઉણપ"
ଭୁଲ,ખોટું
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,રોગપ્રતિકારક શક્તિ
ସୀମିତ ଦ୍ୱାର |,મર્યાદાનો દરવાજો
"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା","વ્યાખ્યા, સ્પષ્ટતા"
deflect,વિચલિત કરવું
ଡିଫ୍ଲେକ୍ଟର୍ |,ડિફ્લેક્ટર
"ବିଘ୍ନ, ବିଘ୍ନ","વિચલન, વિચલન"
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |,વિચલિત ધ્યાન
ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |,ડિફ્લેક્શન-ડબલ મિરર
ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |,ડિફ્લેક્શન ઝોન
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |,ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન
ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |,સંક્ષિપ્ત પ્લેટો
ଧ୍ୟାନ ଦିଅନ୍ତୁ |,ફોકસ
ବିକଳାଙ୍ଗତା |,વિકૃતિ
"ବିକୃତି, ବିକୃତି","વિકૃતિ, વિકૃતિ"
ଭିଗାସନ୍ |,વિગાસન
"ଦୁଷ୍କର୍ମ, ଅବସାଦ |","વ્યભિચાર, બદનામી"
"ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)","અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)"
ବର୍ଜ୍ୟବସ୍ତୁ,કચરો ગેસ
"ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |","વિચલન, અફસીયા, વંચિતતા, વંચિતતા"
ସନ୍ତୋଷଜନକ,સંતોષકારક
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା","ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ"
ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍,એકાગ્રતા-વોલ્યુમ
ବିଚ୍ଛେଦ ପରିମାଣ |,વિયોજન જથ્થો
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી
ଆୟନାଇଜେସନ୍ ପରିମାଣ |,આયનીકરણની માત્રા
ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |,ધ્રુવીકરણની તીવ્રતા
ସଠିକତା ପରିମାଣ,ચોકસાઇ જથ્થો
ଡିହମାଇଡିଫିକେସନ୍,ડિહ્યુમિડિફિકેશન
deionization,ડીયોનાઇઝેશન
ବିଳମ୍ବ,વિલંબ
belated,વિલંબિત
ଲୋକାଲାଇଜେସନ୍,સ્થાનિકીકરણ
ଡେଲଟା ଫଙ୍କସନ୍,ડેલ્ટા કાર્ય
demagnetization,ડિમેગ્નેટાઇઝેશન
demagnetized ବକ୍ର,ડિમેગ્નેટાઇઝ્ડ વળાંક
demagnetizer,ડિમેગ્નેટાઇઝર
demodulation,ડિમોડ્યુલેશન
ଘନ କୁହୁଡି |,ગાઢ ભીડ
ଘନତା ଗେଜ,ઘનતા માપક
"ଘନତା, ଘନତା","ઘનતા, ઘનતા"
ଅବନତି ସ୍ତର,અવમૂલ્યન સ્તર
ହ୍ରାସ ଜୋନ୍ |,અવક્ષય ઝોન
ଡିପୋଲାରାଇଜେସନ୍,વિધ્રુવીકરણ
ଡିପୋଲାରାଇଜଡ୍ |,વિધ્રુવીકરણ
ଡିପୋଲାରାଇଜର,ડિપોલરાઇઝર
"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |","ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા"
"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |","વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ"
ପ୍ରାପ୍ତ,તારવેલી
"ଅବତରଣ, ଅବତରଣ","ઉતરતા, ઉતરતા"
"ବଂଶ, ବଂଶ","વંશ, વંશ"
"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର","વર્ણન કરો, બનાવો, દોરો"
ଭେଦ,છેદ
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)","ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
ବିନାଶ,વિનાશ
ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |,વિનાશક હસ્તક્ષેપ
"ବିନାଶକାରୀ, ବିନାଶକାରୀ |","વિનાશક, વિનાશક"
