Bengali,Hindi
diluent,मंदक
স্থগিত করা,मंदन
বিরতি সময়,अभिविराम काल
ডেসিবেল,डेसिबेल
ডেসিবেলোমিটার,डेसिबेलमापी
"দশমিক, দশমিক","दशमलव, दशमिक"
শ্রেণীবিভাগ,विवर्गीकरण
"উত্থান, বিপ্লব, উদ্যোগ, পতন","दिक्पात, क्रांति, उपक्रम, डिक्लिनेशन"
আইসোমেট্রিক বৃত্ত,समक्रांतिक वृत्त
ডিকোডার,"कूटवाचक, विकोडक"
"পচন, দ্রবীভূতকরণ","अपघटन, वियोजन"
ডিকম্প্রেশন,विसंपीडन
দূষণ,विसंदूषण
অলংকরণ,अलंकरण
সংযোজন,वियुग्मन
হ্রাস ফাংশন,ह्रासमान फलन
আবহাওয়া,अपक्षय
লঙ্ঘন,विप्रबलन
সাবফ্লোর,अधस्थ तल
গভীর স্থান,गहन अंतरिक्ष
ডেরিভেশন,व्युत्तेजन
"ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি","दोष, त्रुटि, क्षति, कमी"
অন্যায়,सदोष
অনাক্রম্যতা,प्रतिरक्षा
সীমাবদ্ধ দরজা,सीमक द्वारक
"সংজ্ঞা, স্বচ্ছতা","परिभाषा, स्पष्टता, निश्चय"
বিচ্যুত,विक्षेपित करना
অপসারণকারী,विक्षेपक
"deflection, deflection","विक्षेप, विक्षेपण"
বিচ্যুতিপূর্ণ ফোকাস,विक्षेपी विफोकसन
প্রতিফলন-দ্বৈত আয়না,विक्षेप-द्विगुणन दर्पण
বিচ্যুতি অঞ্চল,विक्षेपक क्षेत्र
মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি,गुरुत्व-प्रभावित विक्षेप
সংক্ষেপণ প্লেট,विक्षेप पट्टिकाएँ
ফোকাস,विफ़ओकसन
বিকৃতি,विरूप्यता
"বিকৃতি, বিকৃতি","विरूपण, विकृति"
ভিগাসন,विगैसन
"debauchery, debauchery","अपभ्रष्टता, अपह्रास"
"to be defiled (ver.), degraded (n.), degraded (v.)","अपभ्रष्ट होना (क्रि.), अपभ्रष्ट (सं.), अपह्रासित (वि.)"
বর্জ্য গ্যাস,अपभ्रष्ट गैस
"aberration, aphasia, deprivation, deprivation","अपभ्रंशन, अपह्रासन, व्यपजनन, विपोषण"
সন্তোষজনক,वितोषी
"ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব","डिग्री, अंश, परिमाण, घात, कोटि, मात्रा, अंशांक"
ঘনত্ব-ভলিউম,सांद्रता-मात्रा
বিয়োজন পরিমাণ,वियोजन-मात्रा
স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী,स्वतंत्रता की कोटि. स्वातंत्र्य कोटि
আয়নকরণের পরিমাণ,आयनन की मात्रा
মেরুকরণের মাত্রা,ध्रुवण का परिमाण
নির্ভুলতা পরিমাণ,परिशुद्धता की मात्रा
dehumidification,निरार्द्रीकरण
ডিওনাইজেশন,विआयनन
বিলম্ব,विलम्ब
বিলম্বিত,विलम्बित
স্থানীয়করণ,अस्थानीकरण
ডেল্টা ফাংশন,डेल्टा फलन
চুম্বকীয়করণ,विचुम्बकन
চুম্বকীয় বক্ররেখা,विचुम्बकित वक्र
demagnetizer,विचुम्बकित्र
demodulation,विमॉडुलन
ঘন যানজট,सघन संकुलन
ঘনত্ব পরিমাপক,सघनतामापी
"ঘনত্ব, ঘনত্ব","घनत्व, सघनता"
অবচয় স্তর,ह्रासी स्तर
অবক্ষয় অঞ্চল,अवक्षय जोन
ডিপোলারাইজেশন,विध्रुवण
depolarized,विध्रुवित
ডিপোলারাইজার,विध्रुवक
"ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা","क्षेत्र की गहराई, क्षेत्र की गंभीरता"
"derived polarogram, derived polarogram","व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख"
উদ্ভূত,व्युत्पन्न
"descending, descending","अवरोही, अवरोहण"
"descent, decent","अवरोहांक, अवरोहण"
"বর্ণনা, নির্মাণ, আঁকা","वर्णन करना, निर्माण करना, खींचना"
হর,निरूपक
"ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
ধ্বংস,विनाश
ধ্বংসাত্মক হস্তক্ষেপ,विनाशी व्यतिकरण
"ধ্বংসাত্মক, ধ্বংসাত্মক","भंजक, विनाशात्मक"
"সনাক্তকরণ, সনাক্তকরণ","पहचान, संसूचन"
সংগ্রাহক,संसंचक
নির্ণয়বাদ,निर्धार्यता
নির্ধারক,निर्धारक
সংকল্প,निर्धारण
নির্ধারণ,निर्धारित करना
নির্ধারিত,निर्धारित
ডিউটরন,डयूटरॉन
"প্রকাশ করা, বিকাশ করা, বিকাশ করা","व्यक्त करना, विकसित करना, विकासन"
"বিকাশকারী, বিকাশকারী","विकासक, डेवेलपर"
"উন্নয়ন, উন্নয়ন","परिवर्धन, विकास"
বিচ্যুতি,विचलन
শিশির,ओस
শিশির বিন্দু,ओसांक
দক্ষিণ মেরুকরণকারী,दक्षिण ध्रुवण-घूर्णक
ডায়গনিস্টিক পরীক্ষা,निदानार्थ परीक्षण
তির্যক,विकर्ण
চিত্র,आरेख
চিত্র,आरेख
ডায়াল,डायल
ডায়ম্যাগনেটিক,प्रतिचुंबकीय
"ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান","प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ"
diamagnetism,प्रतिचुंबकत्व
ব্যাস,व्यास
diametrically বিপরীত,व्यासतः सम्मुख
"হীরা, হীরা","हीरक, हीरा"
মধ্যচ্ছদা ডায়াফ্রাম,"तनुपट, डायाफ्राम मध्यपट"
তাপ বিনিময় করা,ऊष्मा-पार्य
তাপ বিনিময় করা,ऊष्मा-पार्य
"ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম","डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम"
"বিভাজন, আধা শিল্প","द्विभाजन, अर्धक कला"
ডাইক্রোমেট কোষ,डाइक्रोमेट सेल
"দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি","द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता"
ডিক্টাফোন,डिक्टाफोन
অস্তরক,परावैद्युत
ডাইলেট্রিক্স,परावैद्युतिकी
ডিজেল চক্র,डीजल-चक्र
ফাঁক,अंतर
"ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি","अंतर आवृत्ति, व्यवकलन आवृत्ति"
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল","विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी"
ডিফারেনশিয়াল শোষণ,विभेदी अवशोषण
পার্থক্য পরিবর্ধক,भेद प्रवर्धक
"অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার","भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर"
ডিফারেনশিয়াল ক্যাপাসিটর,विभेदी संधारित्र
ডিফারেনশিয়াল জোন,विभेदी परिक्षेत्र
ডিফারেনশিয়াল ডিফিউশন,विभेदी विसरण
আঙ্গক,अवकल समीकरण
ডিফারেনশিয়াল বিলুপ্তি সহগ,अवकलन विलोपन गुणांक
ইন্টারমিটার আয়নকরণ চেম্বার,अंतरमापी आयनन कोष्ठ
ডিফারেনশিয়াল আইসোটোপ পদ্ধতি,विभेदी समस्थानिक विधि
ডিফারেনশিয়াল বেগ,विभेदी वेग
পার্থক্য করা,अवकलन करना
"পার্থক্য করা, পার্থক্য করা","अवकलित, विभेदित"
"পার্থক্য, পার্থক্য","विभेदन, अवकलन"
বিবর্তন,विवर्तन
ডিফ্র্যাক্টোমিটার,विवर्तनमापी
"diffused, diffused","विसरित, विसारित"
বিচ্ছুরিত,विसरित
বিস্তার,"विसरण, विसार"
diffusivity,विसरणशीलता
"অঙ্ক, ব্যাস, আঙুল","अंक, व्यास का द्वादशांश, अंगुलि"
ডিজিটাল রেকর্ডিং,अंकीय अभिलेखन
ডিজিটাল ভোল্টমিটার,अंकक वोल्टतामापी
দ্বি-আইসোটোপিক উপাদান,द्वि-समस्थानिक तत्व
বিস্তার,विस्फारण
সম্প্রসারণ বিকৃতি,विस्फार विकृति
এক্সোমিটার,विस्फारमापी
ভিসফারিনি,विस्फरिणी
"এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি","विस्तार, लंबाई-चौड़आई, विमा, घात"
মাত্রিক,विमीय
মাত্রিকতা,विमीयता
বীমা ইউনিট,विमा-इकाई
মাত্রাহীন মাত্রা,विमाहीन अविम
"অবচয়, হ্রাস","ह्रास, न्यूनीकरण"
উজ্জ্বল,दीप्तिमंदक
ডায়োড,डायोड
diopter,डाइऑप्टर
প্রতিসরণ জোন,अपवर्तन क्षेत्र
প্রতিসরণকারী লেন্স,अपवर्तनी लेन्स
"bow down, bow down, trough","नमन, नति, निमज्जन, गर्त"
পতনের কোণ,नति कोण
ডাইপোল,द्विध्रुव
বাইপোলার স্তর,द्विध्रुवी परत
ডিরাক ডেল্টা ফাংশন,डिरैक डेल्टा फलन
"সোজা, সোজা, সোজা, সরাসরি, বিপরীত","सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष"
অনুলোম পারস্পরিক সম্পর্ক,अनुलोम सहसंबंध
সরাসরি বর্তমান,दिष्ट धारा
সরাসরি,दिष्ट
"সরাসরি প্রভাব, সরাসরি প্রভাব","सीधा समाघात, सीधी टक्कर"
"দিক, দিক","दिशा, दिक्"
নির্দেশমূলক,"दिशात्मक, दिशिक"
স্থান স্থিতিশীলতা,दिक् स्थायित्व
"ডিকোসিন, ডিকোসিন","दिक्कोज्या, दिक-कोसाइन"
"দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক","दैशिक, दिशिक, दिशात्मक"
দিকনির্দেশনা,दिशिकता
সাধারণ জালি,सामान्य जालक
সোজা লাইন,सीधी लाइन
অনুক্রমিক অনুপাত,अनुक्रमानुपात
সরাসরি পদ্ধতি,प्रत्यक्ष विधि
অভিমুখ,दिशक
সরাসরি পড়ার ডিভাইস,प्रत्यक्ष पाठी यंत्र
আগে টেলিস্কোপ,समक्ष दूरदर्शक
"বস্তু, বৃত্ত, চাকতি, চাকতি","बिंब, मंडलक, डिस्क, चक्रिका"
"নিমজ্জন, ইফিউশন, ব্লিচিং","विसर्जन, आस्राव, विरंजन"
জল নিমজ্জন,सोपानी विसर्जन
"discontinuity, discontinuity, fracture","असातत्य, असातत्य, भंग"
অবিচ্ছিন্ন,असंतत
"গবেষণা, অনুসন্ধান","शोध, खोज"
অসঙ্গতি,विसंगति
কণা,विविक्त
"অবতল অ্যান্টেনা, ডিশ অ্যান্টেনা","अवतल ऐन्टेना, डिश ऐन्टेना"
"dissollution, granulation","विघटन, कणीकरण"
দ্রবীভূত ধ্রুবক,विघटन-स्थिरांक
অপচয় শক্তি,विघटन ऊर्जा
দ্রবীভূত অর্ধ-জীবন,विघटन अर्धायु
দ্রবীভূত পরিসীমা,विघटन श्रेणी
"স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি","स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति"
"ফল্ট লাইন, ফল্ট কোর","प्रभ्रंश रेखा, प्रभ्रंश कोर"
ফল্ট লুপ,प्रभ्रंश पाश
"ব্যাধি, ব্যাধি, ব্যাধি","अव्यवस्था, अक्रम, विकार"
বিশৃঙ্খলা,अव्यवस्थापन
"বিভ্রান্তি, বিভ্রান্তি","अपविन्यास, स्थितिभ्रान्ति"
"dispersed, dispersed","परिक्षेपित, परिक्षिप्त"
"dispersion, scattering","परिक्षेपण, प्रकीर्णन"
প্রক্ষিপ্ত,परिक्षेप्यता
dispersant,परिक्षेपी
প্রতিফলন,परिक्षेपकता
উত্পাটন,विस्थापन
প্রদর্শনী,प्रदर्श
কনসোল,कन्सोल
বিচ্ছিন্নকরণ শক্তি,विदारी बल
অসম,"असमरूप, असमान"
ক্ষয় সহগ,क्षय गुणांक
ক্ষয়কারী,क्षयकारी
ক্ষয় সিস্টেম,क्षयी तंत्र
বিভাজ্য,"वियोजनी, वियोज्य"
পৃথক,वियोजित
স্বভাব,वियोजन
সামঞ্জস্যহীনতা,असंवादिता
দূরত্ব,दूरी
দূরবর্তী,दूरस्थ
"স্বতন্ত্র, স্বতন্ত্র, স্বতন্ত্র, অভিব্যক্তিপূর্ণ","भिन्न, अलग, सुस्पष्ट, सुव्यक्त"
বৈষম্য,विभेद
পৃথক সম্পত্তি,विविक्तकारी गुणधर्म
"পার্থক্য করা, পার্থক্য করা","विभेदन, भेद करना"
বিকৃত,विकृत
বিকৃতি,"विकृति, विरूपण"
বিকৃতি স্থিতিস্থাপকতা,विरूपण प्रत्यास्थता
বিতরণ করা পরিবর্ধক,वितरित प्रवर्धक
"বিতরণ, বিতরণ","वितरण, बंटन"
"বন্টন নিয়ম, বন্টন নিয়ম","वितरण-नियम, बंटन-नियम"
ঝামেলা,विक्षोभ
"পীড়িত, বিঘ্নিত ভারসাম্য","विक्षुब्ध, विक्षुब्ध साम्यावस्था"
বিরক্তিকর শক্তি,विक्षोभी बल
"অহনিক, দিবাচর, দিবা, দৈনিক","आह्निक, दिवाचर, दिवा, दैनिक"
দৈনিক গতি,दैनिक गति
দ্বিজাতিক,द्विसंयोजक
"নষ্ট করা, নষ্ট করা","अपसारित करना, अपसारित होना"
"divergence, divergence, divergence","अपसरण, अपसारिता, डाइवर्जेन्स"
ভিন্নমুখী,अपसारी
ডাইভারশন,दिक्परिवर्तन
"বিভক্ত, বিভক্ত","विभाजित, विभक्त"
"বিভাগ, বিভাগ, বিভাগ","भाग, प्रभाग, विभाजन"
আয়নোস্ফিয়ারের D স্তর,आयन मंडल की D परत
"অঞ্চল, প্রদেশ, অঞ্চল, ডোমেইন","प्रक्षेत्र, प्रान्त, प्रदेश, डोमेन"
"গম্বুজ, গম্বুজ","डोम, गुम्बद"
প্রভাবশালী অবস্থান,प्रभावशाली पद
দাতা স্তর,दाता स्तर
মাদিত চুক্তি,मादित संधि
"ভেজাল, ভেজাল","मादन, अपमिश्रण"
ডপলার এফেক্ট,डॉप्लर प्रभाव
"ডোজ, ডোজ","डोज़, मात्रा"
কোয়ান্টোমিটার,मात्रामापी
"ডটেড, ডটেড","बिन्दुकित, छिटकी"
"ডবল, ডিপ্লয়েড, পেয়ার, ডুয়াল, কমন, ডিকোটোমাস","द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा"
ডবল বন্ড,द्वि-आबंध
বাইকনভেক্স লেন্স,उभयावतल लेन्स
বাইকনভেক্স লেন্স,उभयोत्तल लेन्स
বাইনারি ডিফারেনশিয়াল,द्विश:अवकलन
ডবল ionization,द्वि आयनन
ডবল অণু,द्वि-अणु
দ্বিগুণ নির্ভুলতা,द्विक परिशुद्धता
ডবল প্রতিসরণ,द्विअपवर्तन
ডবল সিরিজ,द्विक श्रेणी
জোড়া তারা,युग्म तारे
দ্বিগুণ,द्विक
অ্যাক্রোম্যাটিক লেন্স জোড়া,अवर्णक लेन्स-युग्म
"diffusion, expansion","द्विभवन, द्विस्तरण"
দ্বিগুণ চার্জযুক্ত কণা,द्वितः आवेशित कण
উভচর দূষিত,द्विधा अपभ्रष्ट
ডবল আয়নিত,द्वित: आयनित
নিম্নগামী,अधोमुखी
ট্র্যাকশন আকরিক আকরিক আধা কমপ্যাক্ট,"कर्षण, कर्षज अयस्क, अर्ध संच"
ট্র্যাকশন বল,कर्षण बल
"বাহ, প্রবাহ, অপোধ, প্রবাহ (খনি), পাঞ্জ (খাদ্য), স্থানচ্যুতি","वाह, अपवाह, अपोढ़, ड्रिफ्ट (खनन), पाँझ (खाद्य), विस्थापन"
স্রোতধারা,अपवाह धारा
কর্মক্ষম,परिचालन
পরিবাহী ভোল্টেজ,चालन वोल्टता
ছোট বল,पाती बॉल
হঠাৎ বিরতি,आकस्मिक विराम
"বিন্দু, মাইক্রো পয়েন্ট, ফোঁটা","बिंदुक, सूक्ष्म बिंदु, सूक्ष्म बूंद"
পতন,पातन
শুষ্ক,शुष्क
শুকনো শুকনো হাইগ্রোমিটার,शुष्कार्द आर्द्रतामापी
ব্যর্থ যোগাযোগ,विफल संपर्क
"ডবল অপারেশন, ডুয়াল অপারেশন","द्वि प्रचालन, द्वैती संक्रिया"
নালী,वाहिनी
প্রসার্য,तन्य
প্রসার্য,तन्यता
আবছা,मंद
নিঃশব্দ,मूक
জবানবন্দি,सन्निक्षेपण
বামন তারা,वामन तारा
ডবল অক্ষ,द्वय-अक्ष
গতিশীল,गतिक
গতিশীল,गतिकीय
"গতিবিদ্যা, গতিবিদ্যা","गतिविज्ञान, गतिकी"
ডায়নামো,डायनेमो
খাওয়া,डाइन
"পৃথিবী, পৃথিবী","पृथ्वी, भू"
ভূমিকম্পের তীব্রতা,भूकंप तीव्रता
পৃথিবী উপগ্রহ,भू-उपग्रह
পৃথিবী সংযোগ ব্যবস্থা,भू-संपर्कक तंत्र
স্থল তারের,भू-तार
"কেন্দ্র, কেন্দ্রবিন্দু","उत्केंद्र, उत्केंद्रक"
উদ্ভটতা,उत्केंद्रता
অগ্রগামী,"सोपानक, ऐशेलान"
প্রতিধ্বনি,प्रतिध्वनि
ধৃষ্টতা,ग्रहण
বিপ্লব বৃত্তাকার স্থানাঙ্ক,क्रांति वृत्तीय निर्देशांक
ঘূর্ণি,भँवर
প্রান্ত দোষ,धार प्रभ्रंश
মূল প্রভাব,कोर-प्रभाव
এডিসন কোষ,एडिसन सेल
সম্পাদনা,संपादन करना
কার্যকর,प्रभावी
দক্ষতা,दक्षता
প্রয়াস,प्रयास
স্রাব,निस्सरण
"রূপক, eigen","अतिलक्षणिक, आइगेन"
অষ্টভুজ,अष्टप्रचक्रणी
আইনস্টাইন-বোস বন্টন আইন,आइन्स्टाइन-बोस वितरण नियम
তাত্ক্ষণিক প্রভাব,आइन्स्टान-दि-हास प्रभाव
আইনস্টাইনিয়াম,आइन्स्टाइनियम
আইনস্টাইন স্মোলুচভস্কি সমীকরণ,आइन्स्टाइन स्मोलुचोव्स्की समीकरण
আইনস্টাইন-জনসংখ্যা,आइन्स्टाइन-समष्टि
তাড়ানো,निष्कासन
ইজেক্টর ক্যাপসুল,"उत्क्षेपणी, उत्क्षेपक कैप्सूल"
ইজেক্টর,उत्क्षेपक
ক্লিয়ারেন্স বোর্ড,निष्कासी पटिका
বিপরীত ক্যাপাসিট্যান্স,व्युत्क्रम धारिता
ইলাস্টিক,प्रत्यास्थ
"ইলাস্টিক প্রতিক্রিয়া প্রভাব, ইলাস্টিক পোস্টেরিয়র","प्रत्यास्थ उत्तर प्रभाव, प्रत्यास्थ पश्चता"
দোলক শরীর,प्रत्यास्थतया विषमदैशिक पिंड
স্থিতিস্থাপকতা,प्रत्यास्थता
"ইলাস্টিকোমিটার, ইলাস্টিকোমিটার","इलैस्टिकोमीटर, प्रत्यास्थतामापी"
ইলাস্টিক নমনীয়তা,प्रत्यास्थ दुर्नम्यता
আয়নোস্ফিয়ারের ই-স্তর,आयन मंडल की ई-परत
ইলেকট্রেট,इलेक्ट्रेट
"বৈদ্যুতিক, বৈদ্যুতিক","वैद्युत, विद्युत"
বিদ্যুৎ,विद्युत
"বিদ্যুতায়ন, চার্জিং","विद्युतीकरण, आवेशन"
বিদ্যুতায়িত,विद्युतीकृत
"চার্জিত কণা, চার্জিত কণা","चार्जित कण, आविष्ट कण"
ইলেক্ট্রোঅ্যাকোস্টিক,वैद्युत ध्वानिक
ইলেক্ট্রো-শব্দবিদ্যা,विद्युत-ध्वानिकी
ইলেক্ট্রো-থার্মাল,विद्युत-ऊष्मीय
ইলেক্ট্রোকেমিক্যাল,विद्युत-रासायनिक
সমতুল্য,तुल्यांक
ইলেক্ট্রোড,इलैक्ट्रोड
তড়িৎগতিবিদ্যা,विद्युत-गतिकी
ইলেক্ট্রোডাইনামিক প্রভাব,विद्युत-गतिक प्रभाव
গ্যালভানিক বিচ্ছিন্নতা,विद्युत-अपघटन
ইলেক্ট্রোলাইট,विद्युत-अपघट्य
ইলেক্ট্রোলাইটিক,विद्युत-अपघटनी
"ইলেক্ট্রোফোরেসিস, ইলেক্ট্রোফোরেসিস","विद्युदपघटक, विद्युदपघटित्र"
ইলেক্ট্রোম্যাগনেট,विद्यतु-चुम्बक
ইলেক্ট্রোম্যাগনেটিক ফিল্ড,विद्युत-चुम्बकीय
তড়িৎচুম্বকত্ব,विद्युत-चुम्बकिकी
তড়িৎচুম্বকত্ব,विद्युत-चुम्बकत्व
"ইলেক্ট্রোমিটার অগ্রভাগ, ইলেক্ট্রোমিটার ভালভ","विद्युतमापी नलिका, इलेक्ट्रोमीटर वाल्व"
তড়িচ্চালক বল,विद्युत-वाहक बल
ইলেকট্রন,इलेक्ट्रॉन
ঋণ বিদ্যুৎ,ऋण-विद्युती
বৈদ্যুতিক,इलेक्ट्रॉनिक
ইলেকট্রনিক ইজেন ফাংশন,इलेक्ट्रॉनीय आइगेनफलन
ইলেকট্রনিক শক্তি,इलेक्ट्रॉनीय ऊर्जा
ইলেকট্রনিক্স,इलेक्ट्रॉनिकी
ইলেকট্রন অপটিক্স,इलेक्ट्रॉन-प्रकाशिकी
ইলেক্ট্রো-অপটিক্স,विद्युत-प्रकाशिकी
তড়িৎচুম্বকত্ব,धन-विद्युती
ইলেক্ট্রোস্কোপ,विद्युतदर्शी
ইলেক্ট্রোস্ট্যাটিক,स्थिर वैद्युत
ইলেক্ট্রোস্ট্যাটিক্স,स्थिरविद्युतिकी
ইলেক্ট্রোফোরেসিস,विद्युतविरूपण
বৈদ্যুতিক সংযোগ,वैद्युत संयोजकता
বৈদ্যুতিক সংযোগকারী,वैद्युत संयोजक
"উপাদান, সংখ্যালঘু, উপাদান","तत्व, अल्पांश, अवयव"
"প্রাথমিক, প্রাথমিক, প্রাথমিক","प्राथमिक, प्रारंभिक, तात्विक"
মূল চার্জ,मूल आवेश
"elevation, elevation, elevation, elevation, elevation","उत्थान, उत्थापन, उन्नयन, उच्चता, ऊंचाई"
altimeter,तुंगतामापी
"লিফট, এলিভেটর","उत्थापक, एलिवेटर"
অ উপবৃত্তাকার,अपेरण-दीर्घवृत्त
"প্রসারণ, বিবর্ধন, বিস্তারের কোণ","दीर्धीकरण, दैर्घ्यवृद्धि, प्रसर कोण"
"মুক্তি, মুক্তি","निर्गमन, प्रसर्जन"
"প্রসারণ, বংশধর","प्रसर्जन, प्रसर्ग"
এম্বেড করতে,अंत:स्थापित करना
এমবেড করা,अंत:स्थापित
ইস্যু করা হয়েছে,निर्गत
নির্গমন,उत्सर्जन
"নির্গততা, নির্গততা","उत्सर्जकता, उत्सर्जिता"
নির্গততা,उत्सर्जकता
"বিকিরণকারী, নির্গতকারী","उत्सर्जक, एमिटर"
"প্রাক-শক্তিবৃদ্ধি, বল","पूर्व प्रबलन, बल"
অভিজ্ঞতামূলক,आनुभविक
"খালি, অপূর্ণ","रिक्त, अपूरित"
"emulsifier, emulsifier","पायसीकारक, इमल्सीकारक"
"ইমালসন, ইমালসন","पायस, इमल्शन"
"শেষ, শেষ, শেষ, শেষ","सिरा, छोर, अंत, अंत्य"
চূড়ান্ত সংস্করণ,अंत्य संशोधन
দক্ষ শক্তি,ऊर्जा-शोषी
"অক্ষীয় অবস্থান, A- অবস্থান","अक्षीय स्थिति, ए-स्थिति"
"এন্ডোথার্মিক, এন্ডোথার্মিক","ऊष्माशोषी, आंतरोष्मी"
এন্ডোথার্মিক প্রক্রিয়া,ऊष्माशोषी प्रक्रम
শক্তি যোগাতে,ऊर्जित करना
শক্তি সহজাত,ऊर्जा अन्तर्निहित
শক্তি শক্তিবর্ধক,ऊर्जा ऊर्जाक
"ইঞ্জিন ইঞ্জিনিয়ারিং, ইঞ্জিনিয়ারিং","इंजन अभियांत्रिकी, इंजीनियरी"
বৃদ্ধি,संवृद्धि
সমৃদ্ধ আইসোটোপ,समृद्ध समस्थानिक
বর্ধিত চুল্লি,संवर्धित रिऐक्टर
সমৃদ্ধকরণ,समृद्धिकरण
সমৃদ্ধি,समृद्धि
"সেট, সম্প্রদায়","समुच्चय, समुदाय"
"এনথালপি, পরম তাপ","एन्थैल्पी, पूर्ण ऊष्मा"
শক্তি,सत्ता
এনট্রপি,एन्ट्रॉपी
প্রবেশ,प्रविष्टि
"গণনা, গণনা","गणन, गिनना"
পৃষ্ঠা সংখ্যা,पृष्ठ-अन्वालोप
উপকেন্দ্র,अधिकेन्द्री
"অস্বচ্ছ, এপিস্কোপ","अपारचित्रदर्शी, एपीस्कोप"
এপিটাক্সি স্তর,एपीटेक्सीय परत
"apitaxi, overrun","एपीटैक्सी, अधिरोहण"
"সমান, সমান, সমান, সমান","समान, बराबर, सम, तुल्य"
সমানকারী,समकारक
সমতা,"समता, समिका"
সমীকরণটি,समीकरण
"বিষুবরেখা, বিষুবরেখা, বিষুবরেখা, বিষুবরেখা","विषुवत वृत, भूमध्यरेखा, इक्वेटर, मध्यरेखा"
"নিরক্ষীয়, নিরক্ষীয়, মধ্যবর্তী, নিরক্ষীয়","विषुवतीय, भूमध्यरेखीय, मध्यवर्ती, निरक्षीय"
অবতল,समावतल
অবতল,समोत्तल
আইসোমেট্রিক,समविमीय
"equidistant, সমান্তরাল","समदूरस्थ, समान्तराली"
"ভারসাম্য, ভারসাম্য, ভারসাম্য","साम्यावस्था, साम्य, संतुलन"
ইকুইডিভিশন,समविभाजन
সরঞ্জাম,उपस्कर
"সমতা, যোগ্যতা","समविभवता, समक्षमता"
সামঞ্জস্যপূর্ণ,समविभव
আইসোবার,समदाब
সমতা,तुल्यता
"সমতুল্য, সমতুল্য (v.), সমতুল্য (n.)","तुल्य, तुल्यमान (वि.), तुल्यांक (सं.)"
সমতুল্য শোষণ,तुल्य अवशोषण
"সমতুল্য পরিবাহিতা, সমতুল্য পরিবাহিতা","तुल्यांकी चालकता, तुल्यांकी कंडक्टेन्स"
আইসোমেট্রিক লেন্স,तुल्यचित्री लेन्स
"উল্লম্ব চিত্র, খাড়া চিত্র","ऊर्ध्व शीर्षी प्रतिबिंब, सीधा प्रतिबिंब"
উল্লম্ব,ऊर्ध्वकर
erg,अर्ग
"energetic, মতামত","ऊर्जापंथी, अभ्यतिप्राय"
"ভুল, ভুল, ভুল, ভুল","त्रुटि, भूल, गलती, अशुद्धि"
টানেল ডায়োড,सुरंग डायोड
চলে যাও,पलायन
"অপরিহার্য, অপরিহার্য","अनिवार्य, आवश्यक"
ইথার,ईथर
ইউক্লিডীয় স্থানাঙ্ক,यूक्लिडीय निर्देशांक
ইউলার-কোণ,ऑयलर-कोण
"eutectic, eutectic","गलनक्रांतिक, यूटेक्टिक"
"evacuated, evacuated","निर्वातित, रिक्तीकृत"
"evacuation, voiding","निर्वातन, रिक्तीकरण"
"মূল্যায়ন, মূল্যায়ন","मानांकन, मूल्यांकन"
বাষ্পীভূত,वाष्पित
"evaporation, evaporation, evaporation","वाष्पन, वाष्पीकरण, वाष्पीभवन"
এমন কি,सम
"ঘটনা, পর্ব","घटना, अनुवृत्त"
"কখনও নিরাপদ, কখনও নিরাপদ","सदानिरापद, सदासुरक्षित"
"সত্য, সত্য, সঠিক","यथातथ्य, यथार्थ, बिल्कुल ठीक"
এক্সোসেন্টার,बहिष्केन्द्र
