Kannada,Marathi
ಡೇಟಾ ಕೋಡ್,डेटा कोड
ಡೇಟಾ ಬರಹಗಾರ,डेटा लेखक
ಡೇಟಾ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,डेटा मल्टीप्लेक्सर
"ಡೇಟಾ ಪೋರ್ಟ್, ಡೇಟಾ ಪೋರ್ಟ್","डेटा पोर्ट, डेटा पोर्ट"
ಡೇಟಾ ಪಿಕ್ಕರ್,डेटा पिकर
ಮಾಹಿತಿಯ ಕಾಗದ,माहिती पत्रक
dB/oct,dB/ऑक्टो
ಡಿಸಿ ಆಂಪ್ಲಿಫಯರ್,डीसी अॅम्प्लीफायर
ಡಿಸಿ ಮೋಟಾರ್,डीसी मोटर
ಡಿಸಿ ಆಫ್ಸೆಟ್,dc ऑफसेट
ಡಿಸಿ. ವಿದ್ಯುತ್ ಸರಬರಾಜು,डीसी. वीज पुरवठा
ಡಿಸಿ. ಪುನರ್ವಸತಿ,डी.सी. पुनर्वसन
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪಕ,डी.सी. पुनर्संचयित करणारा
ಡಿಸಿಯಿಂದ ಎಸಿ ಪರಿವರ್ತಕಕ್ಕೆ,डीसी ते एसी कन्व्हर्टर
ಡಿಸಿ. ಧ್ವನಿ ನಿಯಂತ್ರಣ,डीसी. मोठा आवाज नियंत्रण
Mh-ಕನೆಕ್ಟರ್,Mh-कनेक्टर
ಡೈರೆಕ್ಟ್ ಕಪಲ್ಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್ ಗೇಟ್/ಡಿಸಿ ಟಿ.ಎಲ್.,डायरेक्ट कपल्ड ट्रान्झिस्टर लॉजिक गेट/DC T.L.
ಡಿಸಿ. ಹಾನಿಗೊಳಗಾದ ಆಪರೇಷನಲ್ ಆಂಪ್ಲಿಫೈಯರ್,डीसी. खराब झालेले ऑपरेशनल अॅम्प्लीफायर
ಅಲ್ಲದ ಬಲವರ್ಧನೆ,मजबुतीकरण नसणे
ಡೆಮೊರ್ಗಾನ್ ಕಾನೂನು,डीमॉर्गनचा कायदा
ಡಿ ಸೌತಿ ಸೇತುವೆ,de sauti पूल
ವಿಶ್ರಾಂತಿ ವೇಳೆ,इतर वेळ
ವಿಶ್ರಾಂತಿ ವಲಯ,विश्रांती क्षेत्र
ದೋಷ ತೆರವು,दोष क्लिअरन्स
ದಶಕದ ಕ್ಯಾಲ್ಕುಲೇಟರ್,दशक कॅल्क्युलेटर
ಡೆಸಿಬೆಲ್,डेसिबल
ದಶಮಾಂಶ ಕ್ಯಾಲ್ಕುಲೇಟರ್,दशांश कॅल्क्युलेटर
ದಶಮಾಂಶ-ದ್ವಿಮಾನ ಪರಿವರ್ತನೆ,दशांश-बायनरी रूपांतरण
ವಿಳಾಸ ಡಿಕೋಡಿಂಗ್,पत्ता डीकोडिंग
ಡಿಕೋಡರ್,डिकोडर
ಆಲೀಲ್ಗಳು,alleles
ಮೀಸಲಾದ ಅಪ್ಲಿಕೇಶನ್,समर्पित अर्ज
ಮೀಸಲಾದ ನಿಯಂತ್ರಕ,समर्पित नियंत्रक
ಡಿಸಿ. ಪೂರ್ವ ಬಲವರ್ಧನೆಯ ಸರ್ಕ್ಯೂಟ್,डी.सी. पूर्व-मजबुतीकरण सर्किट
ದೋಷದ ಸಾಂದ್ರತೆ,दोष घनता
ವಿಚಲನ ಸುರುಳಿ,विक्षेपण कॉइल
ವಿಚಲನ ಫಲಕ,विक्षेपण प्लेट
ವಿಚಲನ ಘಟಕ,विक्षेपण युनिट
ವೈಫಲ್ಯ,अपयश
(ಕಾಂತೀಯ) ಪ್ರಸರಣ,(चुंबकीय) फैलाव
ಡಿ ಗೌಸನ್ ಜಾತಕ,डी गॉसन कुंडली
ಡಿ ಗಾಸನ್,de gosson
ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್,विलंब सर्किट
ವಿಳಂಬ ಸಾಲು,विलंब ओळ
ವಿಳಂಬ ಸಮಯ,विलंब वेळ
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ,विलंबित स्वयंचलित लाभ नियंत्रक
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ,विलंबित स्वयंचलित लाभ नियंत्रक
ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ನಿಯಂತ್ರಕ / ವಿಳಂಬವಾದ AVC,विलंबित स्वयंचलित लाउडनेस कंट्रोलर / विलंबित AVC
ಡೆಲೋನ್ ಮೆಕ್ಯಾನಿಕಲ್ ರಿಕ್ಟಿಫೈಯರ್,डेलॉन मेकॅनिकल रेक्टिफायर
ಡೆಲ್ಟಾ ಸಂಪರ್ಕ,डेल्टा कनेक्शन
ಡೆಲ್ಟಾ ಗನ್,डेल्टा तोफा
ಡೆಲ್ಟಾ ಗನ್ ಮೆದುಗೊಳವೆ,डेल्टा तोफा रबरी नळी
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,डेल्टा मॉड्युलेशन
ಡೆಲ್ಟಾ-ಸಿಗ್ಮಾ ಅನಲಾಗ್-ಅಂಕಿಯ ಪರಿವರ್ತಕ,डेल्टा-सिग्मा एनालॉग-अंकी कनवर्टर
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,विचुंबकीकरण
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಕರ್ವ್,विचुंबकीकरण वक्र
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಗುಣಕ,डिमॅग्नेटायझेशन गुणक
ಡಿಮೋಡ್ಯುಲೇಶನ್,demodulation
ಡಿಮೋಡ್ಯುಲೇಟರ್,डिमॉड्युलेटर
ಮಾರ್ಗನ್ ಪ್ರಮೇಯ,डी मार्गनचे प्रमेय
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,मल्टिप्लेक्सर
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸ್ಕೋರ್,सामान्यीकृत स्कोअर
ಸವಕಳಿ ಕೆಪಾಸಿಟರ್,कमी करणे कॅपेसिटर
ಸವಕಳಿ,कमी होणे
ಸವಕಳಿ ಮೋಡ್ ಮಾಸ್ಫೆಟ್,कमी करणे मोड mosfet
"ಸವಕಳಿ ವಲಯ, ಸವಕಳಿ ವಲಯ","डिप्लेशन झोन, डिप्लेशन झोन"
ರೇಟಿಂಗ್,रेटिंग
ಡಿಸ್ಯಾಚುರೇಟೆಡ್ ಪಾತ್ರಗಳು,डिसॅच्युरेटेड वर्ण
ಸಂವೇದನಾಶೀಲತೆ,असंवेदनशीलता
ವಿನ್ಯಾಸ ನಿಯಮಗಳು,डिझाइन नियम
ಪರೀಕ್ಷಾ ವಿನ್ಯಾಸ,चाचणी डिझाइन
ವಿನಾಶಕಾರಿ ಅನುರಣನ,विध्वंसक अनुनाद
ಪತ್ತೆಕಾರಕ,शोधक
ಪರ್ಯಾಯ ವಿದ್ಯುತ್ ಸೇತುವೆ ಪತ್ತೆಕಾರಕ,पर्यायी वर्तमान ब्रिज डिटेक्टर
ಆವರ್ತನ ವಿಚಲನ ಸ್ಥಿರ,वारंवारता विचलन स्थिर
ವಿಚಲನ ಆವರ್ತನ,विचलन वारंवारता
ಸಾಧನ,साधन
ಎನ್ ವಿಭಾಗಗಳು,N विभाजने
ವಿಭಜನೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್,द्विभाजन कॅल्क्युलेटर
ವಿಭಜಕ,विभाजक
ಡಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್,डी-फ्लिप-फ्लॉप
ಡಿ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,d फ्लिप फ्लॉप
ಅವಾಹಕ ಸ್ಥಿರ,डायलेक्ट्रिक स्थिरांक
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,डायलेक्ट्रिक्स
ಡೈಕ್,डाईक
ಡಯೋಡ್ ಸವೆತ,डायोड इरोशन
ಡಯಲ್ ಮಾಡಿ,डायल
ಮೊನಚಾದ ಡಯಾಫ್ರಾಮ್,टॅपर्ड डायाफ्राम
ಡೈಸಿ ಚೈನ್,डेझी साखळी
ಸ್ಟಾಂಪ್ ಗಾತ್ರ,मुद्रांक आकार
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,डायलेक्ट्रिक शोषण
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಲೇಪನ,डायलेक्ट्रिक कोटिंग
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಪಾಯಿಂಟ್,डायलेक्ट्रिक पॉइंट
"ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ, ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,","डायलेक्ट्रिक नुकसान, डायलेक्ट्रिक नुकसान"
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,विभेदक एम्पलीफायर
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,विभेदक एम्पलीफायर
ಡಿಫರೆನ್ಷಿಯಲ್ ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್,विभेदक कॅथोड ट्रेलिंग
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಪರೇಟರ್,विभेदक ऑपरेटर
ಡಿಫರೆನ್ಷಿಯಲ್ ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,विभेदक इनपुट व्होल्टेज
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್,विभेदक मोड
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್ ಸೂಚನೆ,विभेदक मोड संकेत
ವಿಭಿನ್ನ ಜೋಡಿ,विभेदक जोडी
ಡಿಫರೆನ್ಷಿಯಲ್ PSK,विभेदक PSK
ಡಿಫರೆನ್ಷಿಯಲ್ ಸರ್ಕ್ಯೂಟ್,विभेदक सर्किट
ಭೇದಾತ್ಮಕ,विभेदक
ಪ್ರಸರಣ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,डिफ्यूज जंक्शन ट्रान्झिस्टर
ಪ್ರಸರಣ ಪ್ರತಿರೋಧಕ,डिफ्यूज रेझिस्टर
ಪ್ರಸರಣ,प्रसार
ಪ್ರಸರಣ ಕೆಪಾಸಿಟರ್,प्रसार कॅपेसिटर
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,डिजिटल फिल्टर
ಅಂಕ,स्कोअर
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,डिजिटल सर्किट
ಡಿಜಿಟಲ್ ಸಂವಹನ,डिजिटल संप्रेषण
ಡಿಜಿಟಲ್ ಹೋಲಿಕೆದಾರ,डिजिटल तुलनाकर्ता
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,डिजिटल संगणक
ಡಿಜಿಟಲ್ ವಿಳಂಬ,डिजिटल विलंब
ಡಿಜಿಟಲ್ ವಿನ್ಯಾಸ ಮೈಕ್ರೋಪವರ್,डिजिटल डिझाइन मायक्रोपॉवर
ಡಿಜಿಟಲ್ ಪ್ರದರ್ಶನ,डिजिटल प्रदर्शन
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,डिजिटल फिल्टर
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರಿಂಗ್,डिजिटल फिल्टरिंग
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,संख्यात्मक तर्क
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,संख्यात्मक तर्क
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,डिजिटल पॉलिमीटर
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,डिजिटल पॉलिमीटर
ಡಿಜಿಟಲ್ ನಾಡಿ,डिजिटल पल्स
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,डिजिटल सिग्नल प्रोसेसिंग
ಡಿಜಿಟಲ್ ದೂರದರ್ಶನ,डिजिटल दूरदर्शन
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,डिजिटल अॅनालॉग कनवर्टर
ವಿಮೆ,विमा
ಆಯಾಮದ ಸಮೀಕರಣ,आयामी समीकरण
ಡಯೋಡ್,डायोड
ಡಯೋಡ್ ಗುಣಲಕ್ಷಣಗಳು,डायोड वैशिष्ट्ये
ಡಯೋಡ್ ವಿಶಿಷ್ಟ ಕರ್ವ್,डायोड वैशिष्ट्यपूर्ण वक्र
ಡಯೋಡ್ ಡಿಟೆಕ್ಟರ್,डायोड डिटेक्टर
ಡಯೋಡ್ ಗುಣಕ,डायोड गुणक
ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್/ಡಿಟಿಎಸ್,डायोड ट्रान्झिस्टर लॉजिक/डीटीएस
ಮಗಳು,मुलगी
ನಾಟಿ ಸ್ವಿಚ್,nati स्विच
ಡಿಪ್ಲಾಯ್ಡ್,द्विगुणित
ದ್ವಿಧ್ರುವಿ,द्विध्रुव
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,द्विध्रुवीय अँटेना
ಡೈರಾಕ್,dirac
ನೇರ ವಿಳಾಸ,थेट पत्ता
ನೇರ ಜೋಡಣೆ,थेट जोडणी
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ನೇರ ಬರವಣಿಗೆಯ ದೇಹ,थेट लेखन मुख्य भाग
ದಿಕ್ಕಿನ ಗ್ಯಾಮೆಟ್,दिशात्मक गेमेट
ದಿಕ್ಕಿನ ಲಾಭ,दिशात्मक लाभ
ದಿಕ್ಕು,दिशादर्शकता
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,दिशा अँटेना
ಅಸಮರ್ಥ ತನಿಖೆ,अक्षम चौकशी
ಡಿಸ್ಅಸೆಂಬಲ್,डिसेम्बल
ಇಮ್ಮರ್ಶನ್,विसर्जन
"ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್, ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್","विसर्जन दिवा, विसर्जन दिवा"
ಕಣಗಳ ವಸ್ತು,कण द्रव्य
ವಿತರಣಾ ತೆರಿಗೆ,वितरण कर
ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ,अवतल अँटेना
ಡಿಸ್ಕ್,डिस्क
ಸ್ಥಳಾಂತರ ಸ್ಥಿರ (ಸ್ಥಿರ),विस्थापन स्थिर (स्थिर)
ಸ್ಥಳಾಂತರ ಪ್ರಸ್ತುತ,विस्थापन वर्तमान
ಸ್ಥಳಾಂತರ ದೋಷ,विस्थापन त्रुटी
ಪ್ರದರ್ಶನ,प्रदर्शन
ಕೊಳೆತ,क्षय
ಅಸ್ಪಷ್ಟತೆ,विकृती
ವಿರೂಪ ಹಾನಿ,विकृती नुकसान
ಅಸ್ಪಷ್ಟತೆ ಪ್ರಸ್ತುತ ಶ್ರೇಣಿ,विरूपण वर्तमान श्रेणी
ಅಸ್ಪಷ್ಟತೆ ಸ್ಟ್ರೀಮ್ ಕೊಳೆತ,विरूपण प्रवाह रॉट
ಅಸ್ಪಷ್ಟತೆ ಸೂಕ್ಷ್ಮತೆ,विकृती संवेदनशीलता
ಅಸ್ಪಷ್ಟತೆ ಗಳಿಕೆ ಅಂಚು,विरूपण लाभ मार्जिन
ವಿರೂಪತೆಯ ಇನ್ಪುಟ್ ಪ್ರತಿರೋಧ,विरूपण इनपुट प्रतिरोध
ಅಸ್ಪಷ್ಟತೆ ಲೂಪ್ ಲಾಭ,विकृती लूप लाभ
ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್,वितरित अॅम्प्लीफायर
ವಿತರಣೆ ಗುಣಕ,वितरण गुणक
ಬದಲಾವಣೆ ರಿಸೀವರ್,भिन्नता प्राप्तकर्ता
ಶೂನ್ಯ ವಿಭಾಗ ಪರೀಕ್ಷೆ,शून्य विभागणी चाचणी
ಡಿ-ಲೇಯರ್,डी-लेयर
ಅಯಾನುಗೋಳದ ಡಿ-ಪದರ,आयनोस्फीअरचा डी-स्तर
ಡಿ-ಮಾಸ್,डी-मॉस
ಡಾಲ್ಬಿ ದೇಹ,डॉल्बी बॉडी
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ,प्रभावी पोल
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ ಪ್ರತಿರೋಧ,प्रभावी ध्रुव प्रतिकार
ದಾನಿ ತ್ಯಾಜ್ಯ,देणगीदार कचरा
ದಾನಿ ವಸ್ತು,देणगीदार साहित्य
ಡೋಂಟ್ಕೇರ್ ಸ್ಥಿತಿ,काळजी न करण्याची स्थिती
ಕಲಬೆರಕೆ,भेसळ
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,डॉपलर प्रभाव
ಡಾಪ್ಲರ್ ರಾಡಾರ್,डॉपलर रडार
ಡೋಸಿಮೀಟರ್,डोसमीटर
ಪಾಯಿಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,पॉइंट मॅट्रिक्स
ಪಾಯಿಂಟ್ ಸಂಕೇತ,पॉइंट नोटेशन
ದ್ವಿತೀಯ ಸಂಚಿಕೆ,दुय्यम समस्या
ದ್ವಿಪದರ ಕೆಪಾಸಿಟರ್,bilayer कॅपेसिटर
ಬೈನೌರಲ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,binaural klystron
ದ್ವಿಪಕ್ಷೀಯ ಬಾರ್,द्विपक्षीय बार
ದ್ವಿಪಕ್ಷೀಯ ಪಿಸಿ ಬೋರ್ಡ್,द्विपक्षीय पीसी बोर्ड
ಎರಡು ಗುರುತು,दुहेरी चिन्हांकन
ಡಬಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,दुहेरी ट्रान्झिस्टर
ಡ್ಯುಯಲ್ ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,ड्युअल ट्यून अॅम्प्लीफायर
ಡಬಲ್ ಲೇಯರ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಆಂಪ್ಲಿಫಯರ್,डबल लेयर ट्रान्झिस्टर अॅम्प्लिफायर
ಡಬಲ್ಸ್,दुप्पट
ಅಡಚಣೆ ಸಮಯ,व्यत्यय वेळ
ಔಟ್ಪುಟ್ ವಿದ್ಯುದ್ವಾರ,आउटपुट इलेक्ट्रोड
ಟ್ರೇಲಿಂಗ್ ಔಟ್‌ಪುಟ್ ಎಲೆಕ್ಟ್ರೋಡ್,अनुगामी आउटपुट इलेक्ट्रोड
ಡಿ ರಾಮ್,d राम
ಡಿ ರಾಮ್,d राम
ಹರಿಯುವ ಕೋಶ,रनऑफ सेल
ಹರಿಯುವ ಸ್ಟ್ರೀಮ್,प्रवाह प्रवाह
ಹರಿವಿನ ವೇಗ,प्रवाह वेग
ರಂದ್ರ ಟೇಪ್,छिद्र पाडणे टेप
ನಿರ್ವಾಹಕ ಬಸ್,ऑपरेटर बस
ಕಾರ್ಯಾಚರಣೆಯ ಹಂತ,ऑपरेटिंग स्टेज
ಅಧರ್ಮ,अधर्म
ಒಣ ಕೋಶ,कोरडा सेल
ಒಣ ಎಚ್ಚಣೆ,कोरडे कोरीव काम
ಒಣ ಚಿತ್ರ,कोरडा चित्रपट
ಒಣ ಸ್ವಿಚಿಂಗ್,कोरडे स्विचिंग
ಡ್ರೈಸ್ಟಾಸ್ ಆರ್ಟ್ ಡಿಸ್ಪ್ಲೇಸರ್,ड्रायस्टास आर्ट डिस्प्लेसर
ಡಿ.ಟಿ.ಇ.,डी.टी.ई.
dtl (ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್),dtl (डायोड ट्रान्झिस्टर लॉजिक)
"ಡ್ವೈಗೆಟ್ ಫೇಟ್, ಡ್ವೈಗೆಟ್ ಎಫ್. ಇ.ಟಿ.","ड्वेगेट फेट, ड्वेगेट एफ. ई.टी."
ಎರಡು ಹೊಂದಾಣಿಕೆ,दुहेरी जुळणी
ಒಂದೆರಡು ಪ್ರಸರಣ,जोडप्याचे प्रसारण
ಡಬಲ್ ರೀಡ್ ಸಂಯೋಜಕ,दुहेरी वाचन समन्वयक
"ಡ್ಯುಯಲ್-ಡಿಫರೆನ್ಸ್ ಅನಲಾಗ್, ಡಿಜಿಟಲ್ ಪರಿವರ್ತಕ","ड्युअल-डिफरन्स अॅनालॉग, डिजिटल कनवर्टर"
ದ್ವಿಧ್ರುವಿ ಬದಲಾವಣೆ,द्विध्रुवीय बदल
ಡಬಲ್ ಫಾಲೋ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ,डबल फॉलो व्होल्टेज कंट्रोलर
ದ್ವಂದ್ವತೆ,द्वैत
ಡಬಲ್ ರೋಡ್,दुहेरी पंक्ती
ಮೂಕ ಆಂಟೆನಾ,मूक अँटेना
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಪ್ರಸರಣ,डुप्लेक्स ट्रान्समिशन
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ,उपयुक्तता प्रमाण
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ ಮಾಡ್ಯುಲೇಶನ್,उपयुक्तता गुणोत्तर मॉड्यूलेशन
dB-25 ಕನೆಕ್ಟರ್,dB-25 कनेक्टर
ನಿವಾಸ,निवासस्थान
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,डायनॅमिक वैशिष्ट्ये
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,डायनॅमिक वैशिष्ट्ये
ಡೈನಾಮಿಕ್ ಕರೆಂಟ್,डायनॅमिक प्रवाह
ಡೈನಾಮಿಕ್ ಪ್ರತಿರೋಧ,डायनॅमिक प्रतिबाधा
"ಡೈನಾಮಿಕ್ ಲೋಡ್ ಲೈನ್, ಲೋಡ್ ಲೈನ್","डायनॅमिक लोड लाइन, लोड लाइन"
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,डायनॅमिक मेमरी
ವೇರಿಯಬಲ್ ಮೆಮೊರಿ ಸೆಲ್,व्हेरिएबल मेमरी सेल
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ ರಿಫ್ರೆಶರ್,डायनॅमिक मेमरी रिफ्रेशर
ಡೈನಾಮಿಕ್ ಮೌಸ್ ವಿಲೋಮ,डायनॅमिक माउस उलथापालथ
ಡೈನಾಮಿಕ್ RAM ಡೈನಾಮಿಕ್ RAM,डायनॅमिक रॅम डायनॅमिक रॅम
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,डायनॅमिक श्रेणी
ಕ್ರಿಯಾತ್ಮಕ ಪ್ರತಿರೋಧ,डायनॅमिक प्रतिकार
ಡೈನಾಮಿಕ್ ಡಿಸ್ಪ್ಲೇಸ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್,डायनॅमिक विस्थापन रजिस्टर
ಡೈನಾಮಿಕ್ ಪರೀಕ್ಷೆ,डायनॅमिक चाचणी
ಡೈನಾಮಿಕ್ ವಿಡಿಯೋ ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಮೆಮೊರಿ (DVRAM),डायनॅमिक व्हिडिओ रँडम ऍक्सेस मेमरी (DVRAM)
ಡೈನಮೋ,डायनॅमो
ಡೈನಮೋಮೀಟರ್,डायनामोमीटर
ಡೈನಿಟ್ರಾನ್ ಆಂದೋಲಕ,डायनिट्रॉन ऑसिलेटर
"ಆರಂಭಿಕ ಪರಿಣಾಮ, ಆರಂಭಿಕ ಪರಿಣಾಮ","लवकर परिणाम, लवकर परिणाम"
ಇ ಒಂದು ರೋಮ್,ई रोम
ಭೂಮಿಯ ಸಂಪರ್ಕ,पृथ्वी कनेक्टिव्हिटी
ನೆಲದ ನಿಲ್ದಾಣ,ग्राउंड स्टेशन
ಎಬರ್ಸ್-ಮೌಲ್-ಸಮೀಕರಣ,एबर्स-मॉल-समीकरण
ಎಬರ್ಸ್-ಮೌಲ್-ಮಾಡೆಲ್,एबर्स-मॉल-मॉडेल
ಪ್ರತಿಧ್ವನಿ,प्रतिध्वनी
ಪ್ರತಿಧ್ವನಿ ವಿರೋಧಿ,विरोधी प्रतिध्वनी
ಎಡ್ಡಿ ಕರೆಂಟ್,एडी वर्तमान
ಸ್ಟ್ರಾಂಡ್ ಕನೆಕ್ಟರ್,स्ट्रँड कनेक्टर
ಕೋರ್ ಡಿಟೆಕ್ಟರ್,कोर डिटेक्टर
ಕೋರ್ ಟ್ರಿಗ್ಗರ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,कोर ट्रिगर फ्लिप फ्लॉप
ಕೋರ್ ಪ್ರಚೋದಕ ತಾಳ,कोर ट्रिगर कुंडी
ಎಡಿಸನ್ ಪರಿಣಾಮ,एडिसन प्रभाव
ಸಂಪಾದಕ,संपादक
ಪರಿಣಾಮಕಾರಿ ಪ್ರದೇಶ,प्रभावी क्षेत्र
ಪರಿಣಾಮಕಾರಿ ಪ್ರವಾಹ,प्रभावी प्रवाह
ಪರಿಣಾಮಕಾರಿ ನೆಲದ ತ್ರಿಜ್ಯ,प्रभावी ग्राउंड त्रिज्या
ಪರಿಣಾಮಕಾರಿ ಎತ್ತರ,प्रभावी उंची
ಪರಿಣಾಮಕಾರಿ ಉದ್ದ,प्रभावी लांबी
ಪರಿಣಾಮಕಾರಿ ದ್ರವ್ಯರಾಶಿ,प्रभावी वस्तुमान
ಪರಿಣಾಮಕಾರಿ ವಿಕಿರಣ ಶಕ್ತಿ,प्रभावी विकिरण शक्ती
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,प्रभावी व्होल्टेज
ದಕ್ಷತೆ,कार्यक्षमता
ಇ.ಇ.ಪಿ. ರಾಮ್,E.E.P. रॉम
ಐಕಾನಲ್ ಸಮೀಕರಣ,आयकॉनल समीकरण
ವಿಲೋಮ ಧಾರಣ,व्यस्त क्षमता
ಇ-ಪದರ,ई-स्तर
ವಿದ್ಯುತ್,विद्युतप्रवाह
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,विद्युत क्षेत्र
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ,विद्युत क्षेत्राची तीव्रता
ವಿದ್ಯುತ್ ಪ್ರವಾಹ ರೇಖೆಗಳು,विद्युत प्रवाह ओळी
ವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ,विद्युत क्षमता
ವಿದ್ಯುದಾಘಾತ,विद्युत शॉक
ಎಲೆಕ್ಟ್ರೋ-ಬೆಸುಗೆ,इलेक्ट्रो-सोल्डर
ವಿದ್ಯುತ್ ತರಂಗ,विद्युत लहर
ವಿದ್ಯುತ್ ಉದ್ದ,विद्युत लांबी
ವಿದ್ಯುತ್ ಶಕ್ತಿ,विद्युत शक्ती
ವಿದ್ಯುತ್,वीज
ಇಸಿಜಿ,ईसीजी
ವಿದ್ಯುತ್ ಡೈನಮೋ ಮೀಟರ್,इलेक्ट्रिक डायनॅमो मीटर
ವಿದ್ಯುದ್ವಾರ,इलेक्ट्रोड
ಎಲೆಕ್ಟ್ರೋಡ್ ಕರೆಂಟ್,इलेक्ट्रोड प्रवाह
ವಿದ್ಯುದ್ವಿಭಜನೆ,इलेक्ट्रोल्युमिनेसन्स
