Hindi,Malayalam
"1.संकलक, 2.क्रमादेश अंतरक","1.കംപൈലർ, 2.പ്രോഗ്രാം ട്രാൻസ്ഫർ"
संकलक भाषा,കമ്പൈലർ ഭാഷ
पूरक,സപ്ലിമെന്റ്
दस-पूरक,പത്തിന്റെ പൂരകം
पूरक,സപ്ലിമെന്റ്
"1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल","1. പൂർണ്ണമായി ഏറ്റെടുക്കൽ, 2. പൂർണ്ണമായും ഏറ്റെടുക്കൽ"
सम्मिश्र,സംയുക്തം
सम्मिश्र संख्या,സങ്കീർണ്ണ സംഖ്യ
घटक,ഘടകഭാഗം
कॉम,com
संयुक्त,സംയുക്ത
संयोजन,കോമ്പിനേഷൻ
"1.अभिकलनीय, 2.अभिकल्पनात्मक","1.കമ്പ്യൂട്ടബിൾ, 2.കമ്പ്യൂട്ടബിൾ"
कंप्यूटर,കമ്പ്യൂട്ടർ
कंप्यूटर केन्द्र,കമ്പ്യൂട്ടർ കേന്ദ്രം
कंप्यूटर विशेषज्ञ,കമ്പ്യൂട്ടർ വിദഗ്ധൻ
कंप्यूटर ग्राफिक्स,കമ്പ്യൂട്ടർ ഗ്രാഫിക്സ്
कंप्यूटर अनुदेश,കമ്പ്യൂട്ടർ നിർദ്ദേശം
"1.कंप्यूटर भाषा, 2.अभिकलक भाषा","1.കമ്പ്യൂട്ടർ ഭാഷ, 2.കമ്പ്യൂട്ടർ ഭാഷ"
"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम","1.കമ്പ്യൂട്ടർ നെറ്റ്‌വർക്ക്, 2.കമ്പ്യൂട്ടർ നെറ്റ്‌വർക്ക്"
कंप्यूटर विज्ञान,കമ്പ്യൂട്ടർ സയൻസ്
कंप्यूटर सुरक्षा,കമ്പ്യൂട്ടർ സുരക്ഷ
कंप्यूटर अनुकरण,കമ്പ്യൂട്ടർ സിമുലേഷൻ
कंप्यूटर विशेषज्ञ,കമ്പ്യൂട്ടർ വിദഗ്ധൻ
कंप्यूटरीकरण,കമ്പ്യൂട്ടർവൽക്കരണം
कंप्यूटरविद्,കമ്പ്യൂട്ടറിസ്റ്റ്
कंप्यूटरीकरण,കമ്പ്യൂട്ടർവൽക്കരണം
"1.अभिकलन,2. कंप्यूटन","1. കണക്കുകൂട്ടൽ, 2. കണക്കുകൂട്ടൽ"
संकल्पना,ആശയം
"1.समरूपता, 2.सहसंगता, 3.संगमन","1.സമമിതി, 2.കോഹറൻസ്, 3.പൊരുത്തത"
"संगामी, समरूपी","ഒരേസമയം, ഒരേപോലെ"
प्रतिबंध चर,നിയന്ത്രണ വേരിയബിൾ
प्रतिबंधित संकारक,നിയന്ത്രിത ഓപ്പറേറ്റർ
प्रतिबंधित कथन,നിയന്ത്രിത പ്രസ്താവന
चालक,ഡ്രൈവർ
"1.दूर सम्मेलन, 2.सम्मेलन","1.വിദൂര സമ്മേളനം, 2. സമ്മേളനം"
गोपनीयता,സ്വകാര്യത
"1.संविन्यास, 2.संरूपण","1. കോൺഫിഗറേഷൻ, 2. കോൺഫിഗറേഷൻ"
संकुलन,തിരക്ക്
संयोजन,കോമ്പിനേഷൻ
संबंधन गति,കണക്ഷൻ വേഗത
संबंधन,കണക്ഷൻ
संबंधन रहित संचार,ബന്ധമില്ലാത്ത ആശയവിനിമയം
संबधन मुक्ति,അഫിലിയേഷൻ റിലീസ്
संयोजकता,കണക്റ്റിവിറ്റി
"1.संबंधक, 2.संयोजक","1.കണക്റ്റർ, 2.കണക്റ്റർ"
क्रमागत,തുടർച്ചയായി
अनुवर्ती,ഫോളോ അപ്പ്
कन्सोल,കൺസോൾ
समेकन,ഏകീകരണം
"1.नियतांक,2. स्थिरांक","1.അസോസിയേറ്റ്, 2. സ്ഥിരമായ"
अचर अनुदेश,നിരന്തരമായ നിർദ്ദേശം
प्रतिबंधित,നിയന്ത്രിച്ചു
संरचक,കൺസ്ട്രക്റ്റർ
पात्र,പാത്രം
"1.अन्तर्वस्तु, 2.अंश","1. ഉള്ളടക്കം, 2. ഉദ്ധരണികൾ"
सन्दर्भ,സന്ദർഭം
सन्दर्भ मुक्त व्याकरण (सी एफ जी),സന്ദർഭ രഹിത വ്യാകരണം (cfg)
सन्दर्भ स्विच,സന്ദർഭ സ്വിച്ച്
"1.आकस्मिक, 2.आकस्मिकता","1.കാഷ്വൽ, 2.ആഘാതം"
विसंगति,പൊരുത്തക്കേട്
विपर्यास,വൈരുദ്ധ്യം
नियंत्रण,നിയന്ത്രണം
नियंत्रण क्षेत्र,കണ്ടെയ്ൻമെന്റ് സോൺ
नियंत्रण बिट,നിയന്ത്രണ ബിറ്റ്
नियंत्रक बस,കൺട്രോളർ ബസ്
नियंत्रण कार्ड,നിയന്ത്രണ കാർഡ്
नियंत्रण परिपथ,നിയന്ത്രണ സർക്യൂട്ട്
नियंत्रण चक्र,നിയന്ത്രണ ചക്രം
"1.नियंत्रण अभियांत्रिकी, 2.नियंत्रण इंजीनियरी","1. കൺട്രോൾ എഞ്ചിനീയറിംഗ്, 2. കൺട്രോൾ എഞ്ചിനീയറിംഗ്"
नियंत्रण कुंजी,നിയന്ത്രണ കീ
नियंत्रण तर्क,നിയന്ത്രണ യുക്തി
नियंत्रण पाश,നിയന്ത്രണ ലൂപ്പ്
नियंत्रण चिन्ह,നിയന്ത്രണ ചിഹ്നം
नियंत्रण संक्रिया,നിയന്ത്രണ പ്രവർത്തനം
नियंत्रण पैनल,നിയന്ത്രണ പാനൽ
नियंत्रण संकेत,നിയന്ത്രണ സിഗ്നൽ
नियंत्रण स्विच,നിയന്ത്രണ സ്വിച്ച്
नियंत्रण टेप,നിയന്ത്രണ ടേപ്പ്
"1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक","1. കൺട്രോൾ ടെർമിനൽ, 2. കൺട്രോൾ ടെർമിനൽ"
"1.नियंत्रण एकक,2. नियंत्रण इकाई","1. നിയന്ത്രണ യൂണിറ്റ്, 2. നിയന്ത്രണ യൂണിറ്റ്"
अभिसरण,ഒത്തുചേരൽ
संवाद,ഡയലോഗ്
संवादी काल भाजन,സംഭാഷണ കോൾ
रूपांतरण,പരിവർത്തനം
परिवर्तक,കൺവെർട്ടർ
कुक-प्रमेय,കുക്കിന്റെ സിദ്ധാന്തം
सह प्रक्रमक,സഹ-പ്രൊസസർ
प्रतिलिपि,പകർത്തുക
सर्वाधिकार,പകർപ്പവകാശം
कॉर्ड,ചരട്
"1.कॉर्डलेस टेलीफोन,2. तार रहित टेलीफोन, 3. तार रहित दूरभाष","1.കോർഡ്ലെസ്സ് ടെലിഫോൺ, 2. വയർലെസ് ടെലിഫോൺ, 3. വയർലെസ് ടെലിഫോൺ"
उपप्रमेय,ഉപസിദ്ധാന്തം
संशोधन,ഭേദഗതി
"1.अनुपयोगी, 2. विकृत","1. ഉപയോഗശൂന്യമായ, 2. വികലമായ"
गणना,കണക്കുകൂട്ടല്
गणक,സ്കോറർ
देश कूट,രാജ്യത്തിന്റെ കോഡ്
सहप्रसरण,സഹവർത്തിത്വം
"1.व्याप्ति क्षेत्र,2. प्रसारण","1. വ്യാപ്തി ഏരിയ, 2. പ്രക്ഷേപണം"
ध्वंस,തകർച്ച
क्रांतिक पथ,നിർണായക പാത
क्रांतिक पथ विधि (सी पी एम),ക്രിട്ടിക്കൽ പാത്ത് രീതി (CPM)
"1.प्रति परीक्षण, 2.क्रास जांच","1.ക്രോസ് ടെസ്റ്റ്, 2.ക്രോസ് ടെസ്റ്റ്"
"1.क्रॉस क्रमादेश-अंतरक,2. प्रति क्रमादेश-अंतरक","1.ക്രോസ് പ്രോഗ്രാമബിൾ-ട്രാൻസ്ഫർ, 2. ഓരോ പ്രോഗ്രാമബിൾ"
अप्रासंगिक सिग्नल,അപ്രസക്തമായ സിഗ്നൽ
अप्रासंगिक वार्ता,അപ്രസക്തമായ സംസാരം
गूढालेखी,ക്രിപ്റ്റോഗ്രഫി
"1.गूढालेखन, 2.गूढालेखिकी, 3.क्रिप्टोग्राफी","1. ക്രിപ്റ്റോഗ്രഫി, 2. ക്രിപ്റ്റോഗ്രഫി, 3. ക്രിപ്റ്റോഗ്രഫി"
मुद्रा प्रतीक,കറൻസി ചിഹ്നം
वर्तमान निर्देशिका,നിലവിലെ ഡയറക്ടറി
वर्तमान विंडो,നിലവിലെ വിൻഡോ
कर्सर,കഴ്സർ
वक्र,വളവ്
"1.काटो और चिपकाओ, 2.कर्तन और चिपकाना","1. കട്ട് ആൻഡ് പേസ്റ്റ്, 2. കട്ട് ആൻഡ് പേസ്റ്റ്"
कर्तन विधि,കത്രിക രീതി
सािबर,സൈബർ
सािबर कैफे,സൈബർ കഫേ
सािबर कैश,സൈബർ പണം
सािबर अपराध,സൈബർ കുറ്റകൃത്യം
सािबर डेलिक्स,സൈബർ ഡാലെക്സ്
सािबर कानून,സൈബർ നിയമം
सािबर सेक्स,സൈബർ സെക്‌സ്
"1.सािबर विज्ञान,2. साइबरनेटिक्स","1. സൈബർ സയൻസ്, 2. സൈബർനെറ്റിക്സ്"
"1.सािबरकरण,2. सािबरीकरण","1.സൈബറൈസേഷൻ, 2. സൈബറൈസേഷൻ"
चक्र,ചക്രം
"1.चक्र स्मृति, 2.चक्र मेमोरी","1.ചക്ര സ്മരണ, 2. ചക്ര ഓർമ്മ"
चक्र हरण,സൈക്കിൾ നഷ്ടം
चक्र काल,സൈക്കിൾ സമയം
चक्रीय,ചാക്രികമായ
डेमॉन,പിശാച്
डेजी चक्र,ഡെയ്സി സർക്കിൾ
आँकड़ा प्रशासक,ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ
आँकड़ा नियतन,ഡാറ്റ അലോക്കേഷൻ
"1.आँकड़ा क्षेत्र, 2.डाटा क्षेत्र","1.ഡാറ്റ ഫീൽഡ്, 2.ഡാറ്റ ഫീൽഡ്"
"1.आँकड़ा सरणी,2. ऑकड़ा व्यूह","1.ഡാറ്റ അറേ, 2. ഡാറ്റ അറേ"
"1.डाटा-बेस, 2. आँकड़ा आधार","1.ഡാറ്റ-ബേസ്, 2.ഡാറ്റാബേസ്"
डाटा विभंग,ഡാറ്റ വിഘടനം
"1.आँकडा बस, 2. डाटा बस","1. ഡാറ്റ ബസ്, 2. ഡാറ്റ ബസ്"
"1.ऑकड़ा वाहक, 2.डाटा वाहक","1.ഡാറ്റ കാരിയർ, 2.ഡാറ്റ കാരിയർ"
आँकड़ा कोष्ठिका,ഡാറ്റ സെൽ
"1.आँकड़ा प्रणाल, 2. आँकड़ा चैनल","1.ഡാറ്റ സിസ്റ്റം, 2.ഡാറ്റ ചാനൽ"
आँकड़ा संचार,ഡാറ്റ ആശയവിനിമയം
"1.आँकड़ा संपीडन, 2. डाटा संपीडन","1.ഡാറ്റ കംപ്രഷൻ, 2.ഡാറ്റ കംപ്രഷൻ"
आँकड़ा क्षेत्र,ഡാറ്റ ഫീൽഡ്
आँकड़ा संचिका,ഡാറ്റ ഫയൽ
"1.आँकड़ा प्रवाह, 2. डाटा प्रवाह","1. ഡാറ്റ ഫ്ലോ, 2. ഡാറ്റ ഫ്ലോ"
"1.आँकड़ा प्रवाह संचित्र, 2.चार्ट","1.ഡാറ്റ ഫ്ലോചാർട്ട്, 2.ചാർട്ട്"
आँकड़ा पदानुक्रम,ഡാറ്റ ശ്രേണി
आँकड़ा स्तर,ഡാറ്റ ലെവൽ
"1.आँकड़ा संग्रह, 2. आँकड़ा लाइब्रेरी","1.ഡാറ്റ കളക്ഷൻ, 2.ഡാറ്റ ലൈബ്രറി"
आँकड़ा कड़ी परत,ഡാറ്റ ലിങ്ക് ലെയർ
आँकड़ा कड़ी परत (डी एल एल),ഡാറ്റ ലിങ്ക് ലെയർ (DLL)
"1.आँकड़ा प्रबंधन, 2.डाटा प्रबंधन","1.ഡാറ്റ മാനേജ്മെന്റ്, 2.ഡാറ്റ മാനേജ്മെന്റ്"
"1.ऑकड़ा प्रकलन, 2.डाटा प्रकलन","1.ഡാറ്റ കണക്കുകൂട്ടൽ, 2. ഡാറ്റ കണക്കുകൂട്ടൽ"
आँकड़ा प्रकलन भाषा (डी एम एल),ഡാറ്റ പ്രോസസ്സിംഗ് ലാംഗ്വേജ് (DML)
"आँकड़ा माडेम, डाटा माडेम",ഡാറ്റ മോഡം ഡാറ്റ മോഡം
"1.आँकड़ा आपरिवर्तन, 2. आँकड़ा आशोधन","1.ഡാറ്റ മോഡിഫിക്കേഷൻ, 2.ഡാറ്റ മോഡിഫിക്കേഷൻ"
"1.आँकड़ा जालक्रम, 2.डाटा नेटवर्क","1.ഡാറ്റ നെറ്റ്‌വർക്ക്, 2.ഡാറ്റ നെറ്റ്‌വർക്ക്"
"1.आँकड़ा संक्रिया, 2.डाटा संक्रिया","1.ഡാറ്റ ഓപ്പറേഷൻ, 2.ഡാറ്റ ഓപ്പറേഷൻ"
"1.आँकड़ा संगठन्अ,2. डाटा संगठन","1.ഡാറ്റ ഓർഗനൈസേഷനുകൾ, 2. ഡാറ്റ ഓർഗനൈസേഷൻ"
"1.आँकड़ा निर्गम, 2.डाटा निर्गम","1. ഡാറ്റ ഔട്ട്പുട്ട്, 2. ഡാറ്റ ഔട്ട്പുട്ട്"
"1.आँकड़ा पथ, 2. डाटा पथ","1.ഡാറ്റ പാത്ത്, 2.ഡാറ്റ പാത്ത്"
"1.आँकड़ा तैयारी, 2. डाटा तैयारी","1.ഡാറ്റ തയ്യാറാക്കൽ, 2. ഡാറ്റ തയ്യാറാക്കൽ"
"1.आँकड़ा गोपनीयता, 2. डाटा गोपनीयता","1.ഡാറ്റ സ്വകാര്യത, 2.ഡാറ്റ സ്വകാര്യത"
"1.ऑकड़ा प्रक्रमक, 2. डाटा प्रक्रमक","1. ഡാറ്റാ പ്രോസസർ, 2. ഡാറ്റാ പ്രോസസർ"
"1.आँकड़ा रक्षण, 2. डाटा रक्षण","1.ഡാറ്റ പ്രൊട്ടക്ഷൻ, 2.ഡാറ്റ പ്രൊട്ടക്ഷൻ"
"1.आँकड़ा अभिलेख, 2. डाटा अभिलेख","1. ഡാറ്റ റെക്കോർഡ്, 2. ഡാറ്റ റെക്കോർഡ്"
"1.आँकड़ा पुनः-प्राप्ति, 2. डाटा पुन:प्राप्ति","1. ഡാറ്റ വീണ്ടെടുക്കൽ, 2. ഡാറ്റ വീണ്ടെടുക്കൽ"
"1.आँकड़ा नेमिक, 2. आँकड़ा रुटीन","1. ഡാറ്റ ദിനചര്യ, 2. ഡാറ്റ ദിനചര്യ"
"1.आँकड़ा सुरक्षा, 2. डाटा सुरक्षा","1.ഡാറ്റ സെക്യൂരിറ്റി, 2.ഡാറ്റ സെക്യൂരിറ്റി"
"1.आँकड़ा समुच्चय,2. डाटा समुच्चय","1.ഡാറ്റ സെറ്റ്, 2. ഡാറ്റ സെറ്റ്"
"1.आँकड़ा संकेत, 2.डाटा संकेत","1.ഡാറ്റ സിഗ്നൽ, 2.ഡാറ്റ സിഗ്നൽ"
"1.आँकड़ा अभिगम, 2. डाटा अभिगम","1. ഡാറ്റ ആക്സസ്, 2. ഡാറ്റ ആക്സസ്"
"1.आँकड़ा स्रोत, 2.डाटा स्रोत","1.ഡാറ്റ സോഴ്സ്, 2.ഡാറ്റ സോഴ്സ്"
"1.आँकड़ा विनिर्देश,2. डाटा विनिर्देश","1.ഡാറ്റ സ്പെസിഫിക്കേഷൻ, 2. ഡാറ്റ സ്പെസിഫിക്കേഷൻ"
"1.आँकड़ा केंद्र, 2. डाटा केंद्र","1.ഡാറ്റ സെന്റർ, 2.ഡാറ്റ സെന്റർ"
"1.ऑकड़ा भंडारण, 2. डाटा भंडारण","1. ഡാറ്റ സ്റ്റോറേജ്, 2. ഡാറ്റ സ്റ്റോറേജ്"
आँकड़ा भंडारण संरचना,ഡാറ്റ സംഭരണ ഘടന
"1.ऑकड़ा संरचना, 2. डाटा संरचना","1. ഡാറ്റ ഘടന, 2. ഡാറ്റ ഘടന"
"1.आँकड़ा स्विच, 2. डाटा स्विच","1.ഡാറ്റ സ്വിച്ച്, 2.ഡാറ്റ സ്വിച്ച്"
"1.आँकड़ा सारणी, 2.डाटा सारणी","1.ഡാറ്റ ടേബിൾ, 2.ഡാറ്റ ടേബിൾ"
"1.आँकड़ा अंतक,2. डाटा अंतक","1.ഡാറ്റ അവസാനം, 2. ഡാറ്റ അവസാനം"
"1.आँकड़ा अनुलेखन, 2. डाटा अनुलेखन","1. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ, 2. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ"
"1.आँकड़ा अंतरण,2. डाटा अंतरण","1.ഡാറ്റ ട്രാൻസ്ഫർ, 2. ഡാറ്റ കൈമാറ്റം"
"1.आँकड़ा संचरण, 2. डाटा संचरण","1. ഡാറ്റ ട്രാൻസ്മിഷൻ, 2. ഡാറ്റ ട്രാൻസ്മിഷൻ"
"1.आँकड़ा संचरण प्रणाली, 2. डाटा संचरण प्रणाली","1.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം, 2.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം"
"1.आँकड़ा प्रारुप, 2. डाटा प्रारुप","1. ഡാറ്റ ഫോർമാറ്റ്, 2. ഡാറ്റ ഫോർമാറ്റ്"
"1.आँकड़ा एकक, 2. डाटा एकक","1. ഡാറ്റ യൂണിറ്റ്, 2. ഡാറ്റ യൂണിറ്റ്"
"1.आँकड़ा मान्यीकरण, 2. डाटा मान्यीकरण","1. ഡാറ്റ മൂല്യനിർണ്ണയം, 2. ഡാറ്റ മൂല്യനിർണ്ണയം"
डाटाबेस,ഡാറ്റാബേസ്
डाटाबेस प्रशासन,ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ
डाटाबेस अभिकल्प,ഡാറ്റാബേസ് ഡിസൈൻ
डाटाबेस प्रबंधन तंत्र,ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം
"1.आँकड़ाग्रेव, 2. डाटाग्रेव","1.ഡാറ്റഗ്രേവ്, 2.ഡാറ്റഗ്രേവ്"
"1.डेटम, 2. ऑकड़ा","1. ഡാറ്റ, 2. ഡാറ്റ"
"1.अक्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र","1. നിഷ്ക്രിയ മേഖല, 2. നിഷ്ക്രിയ മേഖല"
गतिरोध,സ്തംഭനാവസ്ഥ
गतिरोध रोकथाम,സ്തംഭനാവസ്ഥ തടയൽ
दोष मार्जन,തെറ്റ് ക്ലിയറൻസ്
"1.निर्णय कोष्ठ, 2. निर्णय पेटी","1. ജഡ്ജ്മെന്റ് സെൽ, 2. ജഡ്ജ്മെന്റ് ബോക്സ്"
निर्णय निर्धारण प्रक्रम,തീരുമാനമെടുക്കൽ പ്രക്രിയ
निर्णय सहायक तंत्र,തീരുമാന പിന്തുണ സിസ്റ്റം
निर्णय वृक्ष,തീരുമാന വൃക്ഷം
"1.कुटवाचक, 2. विकोडक","1. ഡീകോഡർ, 2. ഡീകോഡർ"
विघटन सिद्धांत,പിരിച്ചുവിടൽ തത്വം
विकोडन,ഡീകോഡിംഗ്
समर्पित प्रणाल,സമർപ്പിത സംവിധാനം
समर्पित दवारक,സമർപ്പിത പ്രസ്സ്
प्रतिरक्षण आँकडा नेटवर्क (डी डी एन),ഇമ്മ്യൂണൈസേഷൻ ഡാറ്റ നെറ്റ്‌വർക്ക് (DDN)
प्रतिरक्षण सूचना प्रणाली,പ്രതിരോധ കുത്തിവയ്പ്പ് വിവര സംവിധാനം
एकीकरण,സംയോജനം
विलंब,കാലതാമസം
विलंब गणक,കാലതാമസം കൗണ്ടർ
विलंब काल,കാലതാമസം സമയം
"1.मिटाना, 2. हटाना","1.ഇല്ലാതാക്കുക, 2.ഇല്ലാതാക്കുക"
विलोपन अभिलेख,ഇല്ലാതാക്കൽ രേഖ
परिसीमक,ഡിലിമിറ്റർ
डेल्टा माँडुलन,ഡെൽറ്റ മോഡുലേഷൻ
माँग पृष्ठन,അഭ്യർത്ഥന പേജ്
प्रदर्शन,പ്രകടനം
विमाडुलन,demodulation
वि-बहुसंकेतक,വി-മൾട്ടിപ്ലക്‌സർ
असमान्यीकरण,ഡീനോർമലൈസേഷൻ
"1.घनत्व, 2. सधनता","1. സാന്ദ്രത, 2. സാന്ദ്രത"
"1.आश्रिता, 2. निर्भरता","1. ആശ്രിതത്വം, 2. ആശ്രിതത്വം"
आश्रित एकक,ആശ്രിത യൂണിറ്റ്
विपंक्ति,ക്യൂ
"1.अपनिर्देशन, 2. अपसंदर्भन","1. dereference, 2. dereference"
व्युत्पन्न वृक्ष,ഉരുത്തിരിഞ്ഞ വൃക്ഷം
व्युत्पन्न क्षेत्र,ഉരുത്തിരിഞ്ഞ ഫീൽഡ്
अवरोही छंटाई,അവരോഹണ തരം
अभिकल्प,ഡിസൈൻ
डेस्क परिकलक,ഡെസ്ക് കാൽക്കുലേറ്റർ
डेस्कटॉप कंप्यूटर,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടറുകൾ
डेस्कटॉप प्रस्तुतिकरण,ഡെസ്ക്ടോപ്പ് അവതരണം
डेस्कटॉप प्रकाशन,ഡെസ്ക്ടോപ്പ് പ്രസിദ്ധീകരണം
डेस्कटॉप वीडियो,ഡെസ്ക്ടോപ്പ് വീഡിയോ
गंतव्य पता,ലക്ഷ്യസ്ഥാന വിലാസം
"1.विनाशक,  2.अपध्वंशक","1. ഡിസ്ട്രോയർ, 2. ഡിസ്ട്രോയർ"
निर्धारणात्मक ऑटोमेटा,ഡിറ്റർമിനിസ്റ്റിക് ഓട്ടോമാറ്റ
विकासक,ഡെവലപ്പർ
विकास तन्त्र,വികസന സംവിധാനം
युक्ति,ഉപകരണം
युक्ति नियंत्रण एकक,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
युक्ति नियंत्रक,ഉപകരണ കൺട്രോളർ
युक्ति प्रबंधन,ഉപകരണ മാനേജ്മെന്റ്
युक्ति विधा,ഉപകരണ മോഡ്
निदान,രോഗനിർണയം
निदानी तंत्र,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
"1.निदान, 2. निदानिकी","1. ഡയഗ്നോസ്റ്റിക്സ്, 2. ഡയഗ്നോസ്റ്റിക്സ്"
आरेख,ഡയഗ്രം
डायल,ഡയൽ ചെയ്യുക
डायल लाइन,ഡയൽ ലൈൻ
डायल टोन,ഡയൽ ടോണ്
डायल अप,ഡയൽ അപ്
"1.संवाद, 2. वार्तालाप","1. സംഭാഷണം, 2. സംഭാഷണം"
वार्तालाप कोष्ठ,സംഭാഷണ മുറി
डायलअप मॉडम,ഡയലപ്പ് മോഡം
विमा,ഇൻഷുറൻസ്
शब्दकोश,നിഘണ്ടു
"1. अवकलन ,2. विभेदन","1. ഡിഫറൻഷ്യൽ, 2. വ്യത്യാസം"
अंकीय,സംഖ്യാപരമായ
अंकीय प्रणाल,ഡിജിറ്റൽ സംവിധാനം
अंकीय परिपथ,ഡിജിറ്റൽ സർക്യൂട്ട്
अंकीय कंप्यूटर,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
"1.अंकीय आँकड़ा, 2.अंकीय डाटा","1.ഡിജിറ്റൽ ഡാറ്റ, 2.ഡിജിറ്റൽ ഡാറ്റ"
अंकीय सुविधा,ഡിജിറ്റൽ സൗകര്യം
अंकीय फिल्टर,ഡിജിറ്റൽ ഫിൽട്ടർ
अंकीय लाइब्रेरी,ഡിജിറ്റൽ ലൈബ്രറി
अंकीय माडुलन,ഡിജിറ്റൽ മോഡുലേഷൻ
"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर","1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ"
अंकीय चित्र,ഡിജിറ്റൽ ചിത്രം
"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक","1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ"
अंकीय स्विच,ഡിജിറ്റൽ സ്വിച്ച്
अंकीय अनुरूप रूपांतरक,ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ
अंकरूपण,ഡിജിറ്റൈസേഷൻ
अंकीकरण,ഡിജിറ്റൈസേഷൻ
अंकरूपक,ഡിജിറ്റൈസർ
डायोड,ഡയോഡ്
प्रत्यक्ष,പ്രഥമദൃഷ്ട്യാ
प्रत्यक्ष पता,നേരിട്ടുള്ള വിലാസം
प्रत्यक्ष रुपांतरण,നേരിട്ടുള്ള പരിവർത്തനം
प्रत्यक्ष युग्मन,നേരിട്ടുള്ള സംയോജനം
"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)","1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)"
प्रत्यक्ष स्मृति अभिगम (डी एम ए),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
प्रत्यक्ष विधि,നേരിട്ടുള്ള രീതി
निदेश,ദിശകൾ
निर्देशिका,ഡയറക്ടറി
"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर","1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ"
निर्देशिका सेवा,ഡയറക്ടറി സേവനം
असमर्थ,സാധ്യമല്ല
असमर्थकारी संकेत,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
"1.असंबंधन, 2. विसंबंधन","1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ"
"1.असतत , 2. विविक्त","1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്"
"1.चक्रिका, 2. डिस्क","1. ഡിസ്ക്, 2. ഡിസ്ക്"
"1.चक्रिका पता, 2. डिस्क पता","1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം"
"1.चक्रिका सरणी, 2. डिस्क सरणी","1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ"
"1.चक्रिका क्षमता, 2. डिस्क क्षमता","1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി"
"1.चक्रिका चालक, 2.डिस्क ड्रािव","1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്"
चक्रिका संचिका,ഡിസ്ക് ഫയൽ
"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी","1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി"
चक्रिका परिचालन तंत्र (डी ओ एस),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS)
चक्रिका संकुल,ഡിസ്ക് പാക്കേജ്
"1.चक्रिका परिसेवक, 2. डिस्क सर्वर","1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ"
"1.चक्रिका भंडारण, 2. डिस्क भंडारण","1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം"
डिस्केट,ഡിസ്കെറ്റ്
प्रदर्श संचिका,ഫയൽ പ്രദർശിപ്പിക്കുക
प्रदर्श प्रतिबिंब,ചിത്രം പ്രദർശിപ്പിക്കുക
निपटान,നിർമാർജനം
दूरी,ദൂരം
दूरी फलन,ദൂരം പ്രവർത്തനം
विरूपण,വളച്ചൊടിക്കൽ
वितरित,എത്തിച്ചു
वितरित आँकड़ा,വിതരണം ചെയ്ത ഡാറ്റ
वितरित परिसेवक,വിതരണം ചെയ്ത സെർവർ
