English,Odiya
Drain,ନାଳି
Drainage,ଜଳ ନିଷ୍କାସନ
Draw,ଡ୍ର
Drenching,ଶୁଖିବା
Dressing (seed),ପୋଷାକ (ବିହନ)
Drill (n.),ଡ୍ରିଲ୍ (n।)
Drilling (ag. engg),ଡ୍ରିଲିଂ (ଏଜେ। Engg)
Drilling (agronomy),ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ)
Drip irrigation,ଜଳସେଚନ
Dryland farming,ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |
Dust,ଧୂଳି
Duster,ଡଷ୍ଟର୍
Dusting,ଧୂଳି
Dwarf,ବଧୂ |
Dwarf pyramid,ବଧୂ ପିରାମିଡ୍ |
Dwarfing,ବଧୂ |
Daisy,Daissy
Dates,ତାରିଖ
Day jasmine,ଦିନ ଜସ୍ମିନ୍ |
Dill,ଡିଲ୍
Dinanath grass,ଦିନନାଥ ଘାସ |
Dodder,ଚାଳକ
"Doob grass, bermuda grass","ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |"
Druce,ଡଣ୍ଠି
Dry ginger,ଶୁଖିଲା ଅଦା
Defoliating beetle,ଡିଫୋଲିଂ ପୋକ
Drone,ଡ୍ରୋନ୍
Duck,ବତକ
Ecology,ପରିବେଶ
Econometrics,ଇକୋନୋମଟ୍ରିକ୍ସ |
Economic efficiency,ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |
Ecotype,ଇକୋଟେପ୍ |
Ectotrophic,Ectorrophic
Edaphic,ଏଡଫାଲିକ୍ |
Edaphology,ଏଡିବାଫୋଲୋଜି
Edging,Eding
Edible part,ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ
Elasticity of demand,ଚାହିଦା ଚାହିଦା |
Elasticity of production,ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |
Electrolysis,ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍
Electrophoresis,ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍
Eluviation,ବିଲିୟନଟେସନ୍
Emasculator,ଇମାସକୋଲେଟର |
Embanking,ଜବରଦଖଲ
Embryo,ଭ୍ରୁଣ
Embryology,ଭ୍ରୁଣବିଶ୍ୱାସ
Emergence,ଉଦତର |
Emulsifier,ଏମୁଲେସିଫାୟର୍ |
Endogenous,ଇବଗେନୋଜ
Endomitosis,ଏଣ୍ଡୋରିଟୋସିସ୍ |
Endoparasite,ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |
Endosperm,ଏଣ୍ଡୋରମ୍
Enterprise,ଉଦ୍ୟମ୍
Entomology,ପ୍ରବେଶ
Environment,ପରିବେଶ
Enzyme,ଏନଜାଇମ୍
Epicotyl grafting,ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
Epiphyte,EpipheeTee
Equity,ଇକ୍ୱିଟି |
Eradication,ବିଲାତି
Essential nutrients,ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |
Estimation,ଆକଳନ
Etiolation,ଇଥିଓପିଏମ |
Eugenic,ଇଉଜେନିକ୍
Evaluation,ମୂଲ୍ୟାଙ୍କନ
Evaporimeter,Evaporimer
Evapo-transpiration,ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |
Evergreen revolution,ଚିର ସବୁଜ ବିପ୍ଳବ |
Evergreen,ଚିର ସବୁଜ |
Evolution,ବିବର୍ତ୍ତନ
Excise,ଏକ୍ସ
Exhaustion (fertility),ନିଷ୍କାସନ (ପ୍ରଜନନ)
Exploitation,ଶୋଷଣ
Exploration,ଅନୁସନ୍ଧାନ
Extrusion,ବହିଷ୍କାର
Eye (sugercane/potato),ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ)
Edible pine,ଖାଇବା ପାଇନ୍
"Elephant foot, yam","ହାତୀ ପାଦ, ୟାମ"
Eucalyptus,ଇଉକ୍ଲିପଟସ୍
Earthworm,ପୃଥିବୀ କୀଟ
Entomologist,Entomologist-
Environmentalist,ପରିବେଶଗତବାଦୀ
Factor,କାରକ
Factor productivity,କାରକ ଉତ୍ପାଦନ
Factorage,ଭାସ୍ଟାଉଣ୍ଡ
Factorial block design,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
Facultative,ଅଧ୍ୟାପକ
Fallow,ପତଳା |
Family,ପରିବାର
Farm appraisal,ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |
Farm budgeting,ଫାର୍ମ ବଜେଟ୍
Farm business,ଚାଷ ବ୍ୟବସାୟ
Farm planning,ଫାର୍ମ ଯୋଜନା
Farmer,କୃଷକ
Farming,ଚାଷ
Fasciation,ବନ୍ଧକ
Fecundation,ଫେବୃଆଣ୍ଡେସନ୍
Fermentation,ମୁଖ
Fertility,ପ୍ରଜନନ
Fertilizer,ସାର
Fertilizer use efficiency,ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |
Fibrous,ଫାଇବ୍ରସ୍
Field,କ୍ଷେତ୍ର
Field capacity,କ୍ଷେତ୍ର ଦକ୍ଷତା
Field demonstration,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
Fixation,ଫିକ୍ସସନ୍
Flooding,ବନ୍ୟା ପରିସ୍ଥିତି
Flow diagram,ପ୍ରବାହ ଚିତ୍ର |
Food value,ଖାଦ୍ୟ ମୂଲ୍ୟ
Forage (fodder),ଚାରା (ଖାଇବାକୁ)
Forecasting,ପୂର୍ବାନୁମାନ
Forest,ଜଙ୍ଗଲ
Forestation,ରକ୍ତ ବନ୍ଧୁମାନେ
Frond,ବରଣ୍ଡ
Frost resistant,ବରଫ ପ୍ରତିରୋଧକ |
Frost,ବରଫ
Frozen (fruit & vegetable),ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା)
Fructification,ଫଳ
Fruit drop,ଫଳ ଡ୍ରପ୍
Fruit-set (fruit setting),ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ)
Fumigation,ଫ୍ୟାଜିଜ୍
Fungicide,ଫଙ୍ଗିସାଇଡ୍ |
Fungistatic,ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |
Fungus,କବକ
Furow,ଫ୍ରୁ
Fusion,ଫ୍ୟୁଜନ୍ |
Fuzz,ଫୁଜ୍
Fuzzy,ଅସ୍ପଷ୍ଟ
"Fennel, anise","ଫେନେଲ, ଆଣ୍ଠୁଏ |"
Fenugreek,FenugRek
Fig,ଡିମ୍ବିରି
Finger millet,ଆଙ୍ଗୁଠି ମିଲେଟ୍ |
Fire-flame bush,ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା
Flame of forest,ଜଙ୍ଗଲର ନିଆଁ
French bean,ଫରାସୀ ବିନ୍
Flea,ପୋକ
Fox,ଠେକୁଆ
Fruit fly,ଫଳ ଉଡ଼ିଠି
Gall (Hort),ଗଲ୍ (ହୋର୍ଟ)
Gamete,ଖେଳ
Garden,ଉଦ୍ୟାନ
Gauge (water),ଗେଜ୍ (ପାଣି)
Gene bank,ଜିନ୍ ବ୍ୟାଙ୍କ |
Gene tagging,ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |
Geneology,ବଂଶଧରୋଗ ବିଜ୍ଞାନ
Genetic map,ଜେନେଟିକ୍ ମାନଚିତ୍ର |
Genetics,Gegnetics
Genome,ଜିଦ୍
Genomic library,ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |
Genomics,ଜେନୋମିଟର
Genotype,ଜେନେଟାଇପ୍
Genotype,ଜେନେଟାଇପ୍
Genus,ଜେନସ୍
Genus,ଜେନସ୍
Germ,ଜୀବାଣୁ
Germicide,ଜୀବାଣୁ
Germination,ଅଦମାରଣ
Germplasm,Germplasm
Gibberellic acid,ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |
Ginning,ଗିନିଂ
Glume,ଲ୍ୟୁମର
Glutinous,ଗ୍ଲାଉଟିନିୟସ୍ |
Glycolysis,ଗ୍ଲାଇକୋଲିସିସ୍ |
Gneiss,Gneass
Golden revolution,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ
Grading,ଗ୍ରେଡିଂ
Grafted plant,ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |
Graft-incompatible,ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |
Granna,ଗ୍ରାନା |
Granulation,ଗ୍ରାନୁଲେସନ୍
Green manure,ସବୁଜ ଖତ
Green revolution,ସବୁଜ ବିପ୍ଳବ
Growth and development,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |
Gummosis,ଗୁମ୍ବୋସ୍
Gynodioecious,ନଦୂତର
Gall nut,ଗଲ୍ ବାଦାମ |
Garlic,ରସୁଣ |
Gerbera,ଅହବେରା |
Gherkin,ଘର୍ନ୍କିନ୍ |
Ginger,ଅଦା
Gladiolus,ଗୁଗାଓସସ୍ |
Goat weed (ageratum),ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍)
Grapefruit,ଅଙ୍ଗୁର ଫଳ
Grapes,ଅଙ୍ଗୁର
Green gram,ସବୁଜ ଗ୍ରାମ
Grewia,Grewia
Groundnut,ଭୂମିରେ
Guava,ଗୁଆବା
Guinea grass,ଗିନି ଘାସ
Gall midge,ଗାଲ୍ ମିଜ୍ |
Grass hopper,ଘାସ ହପର୍ |
Gundhy bug,ଗୁଣ୍ଡିନ୍ ବଗ୍ |
Habit,ଅଭ୍ୟାସ
Hail,କୁଆପଥର
Hairyvetch,ହେୟାରସିଭେଚ୍ |
Halophyte,ହାଲଫିଟେଟ୍
Harrow,ହାରୋ
Harvest index,ଅମଳ ସୂଚକାଙ୍କ |
Harvest,ଅମଳ
Harvesting,ଅମଳ
Hatch,ହ୍ୟାଚ୍
Hay,ଘାସ
Haylage,ହେଲିଜ୍ |
Haystock,ହେସ୍ଟକ୍
Haze,କୁହୁଡି
Hazy,ଦୁର୍ବଳ
Head (Agro),ମୁଣ୍ଡ (ଆଗ୍ରୋ)
Head (of channel),ମୁଣ୍ଡ (ଚ୍ୟାନେଲର)
Heading back,ହେଡିଙ୍ଗ୍
Hedge,ହେଜ୍
Hedging,ହେଡିଙ୍ଗ୍
Helix,ହେଲିକ୍ସ |
Hematite,ହେମାଟାଇଟ୍
Herb,B ଷଧ
Herbarium,ହର୍ବରିୟମ୍ |
Herbicide,B ଷଧୀୟ
Heredity,ବଂଶାନୁକ୍ରମିକ
Heretability,ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |
Hermaphrodite,His ହେମାଫ୍ରୋଡାଇଟ୍ |
Heterochromatic,ହେଟେରକୋମେଟିକ୍ |
Heterofertilization,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
Heterosis,ହେଟେରୋସିସ୍ |
Heterosome,ହେଟେରୋସ୍କୋମ୍
Heterotroph,ହେଟେରୋଟ୍ରୋଫ୍ |
Hexaploid,Hexaploid
Hibernate,ହାଇବରନେଟ୍ |
High density planting,ଉଚ୍ଚ ଘନତା ଲଗାଇବା |
Hill (rice),ପାହାଡ (ଚାଉଳ)
Histogram,ହିଷ୍ଟୋଗ୍ରାମ୍
Hitech horticulture,ହାଇଟେକ୍ ହଳିକତା |
Hive,ଗୁପ୍ତ
Hoeing,ହୋଙ୍ଗ
Holding,ଧରି ରଖିବା
Home farm,ଘର ଫାର୍ମ |
Homeostasis,ହୋମେଓଷ୍ଟାସାସାସୀ
Homestead,ହୋମଷ୍ଟେଡ୍ |
Homogeneity,ସମଲିଙ୍ଗୀତା |
Homogenous,ସମଲିଙ୍ଗୀ
Homologus,ସମ୍ବାଦ
Homozygote,ସୋମବରଗୋଟେଗୋଟ୍ |
Hopper,ହପର୍
Horizon,ରାଶି
Horticultural crops,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
Horticulture,ଉଦ୍ୟାନ କୃଷି
Horti-silvi pastoral farming,ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|
Host,ହୋଷ୍ଟ
Hot water treatment,ଗରମ ପାଣି ଚିକିତ୍ସା |
Hull,ହଲ୍
Humidity,ଆର୍ଦ୍ରତା
Humus,ହ୍ୟୁମସ୍
Husk,ହସ୍
Husker,ହ୍ୱକର୍
Husking,ହସିଂ
Hybrid,ହାଇବ୍ରିଡ୍ |
Hybridization,ହାଇବ୍ରିଡାଇଜେସନ୍ |
Hydration,ହାଇଡ୍ରେସନ୍
Hydrology,ହାଇଡ୍ରୋଲୋଜି
Hydrolysis,ହାଇଡ୍ରୋଲାଇସିସ୍
Hydrometer,ହାଇଡ୍ରୋମିଟର |
Hydrophilous,ହାଇଡ୍ରୋଫିଲୋସ୍
Hydroponics,ହାଇଡ୍ରୋପୋନିକ୍ସ |
Hydrosphere,ହାଇଡ୍ରୋସଫେରର୍ |
Hydroscopicity,ହାଇଡ୍ରୋସ୍କୋପିଟି |
Hyperparasite,ହାଇପରପେରାସାଇଟ୍ |
Hyperplasia,ହାଇପରପ୍ସିଆ
Hypha,ହାଇଫା
Hypocotyl,କପଟୋଟଲ୍
Hypothesis,ଶୁଳୋପାସିସ୍ |
Hysteresis (water),ହିଷ୍ଟେରେସିସ୍ (ଜଳ)
Hazel nut,ହାଜେଲ ବାଦାମ
Hemp,ହେମ୍ପ
Henbane,ହେନବାନ୍ |
Henna,ହେନ୍ନା
Hibiscus,ହାଇବିସ୍କସ୍ |
Hop,ହପ୍
Horse gram,ଘୋଡା ଗ୍ରାମ |
Horse-eye-bean,ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |
Honeybee,ମହୁ ମାଛି
Hopper,ହପର୍
Horticulturist,ହାର୍ଟିସୁରିଷ୍ଟ |
Hydrologist,ଜଳ
In situ grafting,ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |
In vitro,ଭିଟ୍ରୋରେ |
In vivo,ଭିଭୋରେ
Indiscriminate,ଅଜ୍ଞାତ
Insect,କୀଟ
Insect pest,କୀଟପତଙ୍ଗ ପୋକ
Insectary,କୀଟରୀ
Insecticide,କୀଟନାଶକ
Insectivorous,କୀଟନାଶକ
Insolation,ନିନ୍ଦା
Insoluble,ଅପିସ୍ମରଣୀ
Instar (insect),ଇନଷ୍ଟାର (କୀଟ)
Insulator,ଇନସୁଲେଟର |
Integrated disease management,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା
Integrated nutrient management,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା
Integrated pest management,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା
Intensification,ତୀବ୍ରତା
Intensive,ତୀବ୍ର
Intercrop,ଇଣ୍ଟରକ୍ରପ୍
Intercultivation (interculture),ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର)
Interest,ଆଗ୍ରହ
Internode,ଆଭେଜର |
Interphase (cell division),ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ)
Interpolation,ଇଣ୍ଟରପୋଲେସନ୍
Inter-sterile,ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |
Inventory,ଭଣ୍ଡାର
Inversion,ଓଲଟା |
Involucre,ଜଡିତ
Ion,ଆୟନ
Irradiation,ବିକଶିତତା |
Irrigation,ଜଳସେଚନ
Iso alleles,ISO ସା elles େଲାଲ |
Iso product curve,ISO ଉତ୍ପାଦ ବକ୍ର |
Isobar,ଆଇସୋ ବାର୍ |
Isogamy,ଆଇସୋଗାମି |
Isolation distance,ବିଚ୍ଛିନ୍ନତା ଦୂରତା |
Isoploid,Isploid
Isoquant,Isoquat
Isotope,ଇସୋଟୋପ୍
Indian birch,ଭାରତୀୟ ବିରଞ୍ଚ |
Indian blue pine,ଭାରତୀୟ ନୀଳ ପାଇନ୍ |
Indian cherry,ଭାରତୀୟ ଚେରି |
Indian juniper,ଭାରତୀୟ ଜୁନିପର |
Indian kino tree,ଭାରତୀୟ କୋନୋ ଗଛ |
Indian laural tree,ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |
Indian madder,ଭାରତୀୟ ମାଡଡରର
Indian maddler,ଭାରତୀୟ ମାଡଲର |
Indian podo phylum,ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |
Indigo,ଇଗିଗୋ |
Italian millet,ଇଟାଲୀ ମିଲେଟ |
Ivory tree,ହାତୀ ଦାନ୍ତ
Ivy gourd/little gourd,ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |
Jaggery,ଜାଗର
Japonica rice,ଜାପିକା ଚାଉଳ
Jassid,ଜାସିଡ୍ |
Javanica rice,ଜାନବାନୀ ଚାଉଳ |
Jelling,ଅଳଙ୍କାର
Jhum cultivation,Jhum ଚାଷ
Jumping gene,ଜମ୍ପ୍ ଜିନ୍
Junk DNA,ଜଙ୍କ ଡିନା |
Juvenile phase,ନାବାଳକ ଚେଜ୍ |
Jacaranda,ଜାକରଣ୍ଡା |
Jackfruit,Jackfruit
Jamun,ଜାମୁନ୍ |
Jasmine,ଜସ୍ମିନ୍ |
Jatti khatti,ଜାଟୀ ଖାଟ୍ଟି |
Jattrofa,ଜାଟ୍ରୋଫା |
Jute,ଜଟ୍ର
Jassids,Jassids
Kaolin,କୋଲିନ୍ |
Kaolinite,କୋଲିନାଇଟ୍
Kaolinite,କୋଲିନାଇଟ୍
Karyenchyma,କରୀଚିମା |
Karyodesma,ନିକ୍
Karyogamy,Karogamy
Karyogram (idiogram),Karogargram (idigromm)
Karyokinesis,କାରୁକୋକିନାସ୍
Karyology,ଖାରିଓଲୋଜି |
Karyolysis,କାରିଓଲାଇସିସ୍
Karyon,କିଲୋନ
Karyotype,କାରିଓଟାଇପ୍
Kelp (algae),Kelp (algae)
Kelvin cycle,କେଲଭିନ ଚକ୍ର |
Keratin,କିରାଟିନ୍ |
Kernel,କର୍ଣ୍ଣଲ |
Khaira disease,KHARA ରୋଗ
Kharif,ଖାରିଫ୍ |
Kidding,ମଜା କରିବା
Kinetochore,ଗା intore ାଓକୋର
Kitchen garden,ରୋଷେଇ ଘର ବଗିଚା |
Kleinfilter syndrome,କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |
Klenow fragment,Klenow frogment
Knotching,ଗଣ୍ଠି ଦେଉଥିବା
Koch's postulate,କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |
Koppen's classification (Climate),କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ)
Krebs cycle,କର୍ଗଗୁଡିକ ଚକ୍ର
Kurtosis,କୁର୍ଟୋସିସ୍
KVK (krishi vigyan kendra),Kvk (krishi vigyan kendra)
Kadam,କାଟାମ |
Kale,କଲାଲ
Kans grass,କାନ୍ସ ଘାସ
Karonda,Karonda
"Kidney bean, rajmah","କିଡନୀ ବିନ୍, ରାଜ୍ମା |"
Kiwifriut,Kiwifriut
Knol khol,ଗଣ୍ଠିର
Kodampuli,କାଦୋମ୍ପୁଲୀ |
Kodo millet,କୋଡୋ ମିଲେଟ୍ |
Kokam butter tree (mangosteen),କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍)
Khapra beetle,ଖାପ୍ରା ବାଇଟଲ୍ |
L.D.50 (lethal dose 50),L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50)
Lab to land,ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ
Labile,ଲାବାଇଲ୍
Labour,ଶ୍ରମ
Lac operon model,ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |
Lactation,ସ୍ତନ୍ୟପାନ
Lactogenic hormone (prolactin),ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍)
Lactose,ଲାକ୍ଟୋଜ୍
Lagging strand,ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |
Lambda cloning vector,ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |
Laminar air flow,ଲାମିନାର ଏୟାର ପ୍ରବାହ |
Lamp brush chromosome,ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |
Land,ଜମି
Land capability classification,ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |
Land capability map,ଜମି କ୍ଷମତା ମାନଚିତ୍ର
Land degradation,ଜମି ଡିଗାଡ୍ |
Land equivalent ratio,ଜମି ସମାନ ଅନୁପାତ |
Land levelling,ଭୂମି ସ୍ତର
Land reclamation,ଭୂମି ପୁନରୁଦ୍ଧାର
Landscaping,ଲ୍ୟାଣ୍ଡସ୍କାପ୍
Land suitability,ଭୂମି ଉପଯୁକ୍ତତା |
Land use pattern,ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |
Langerhans cells,ଲେଗେନହସ୍ ସେଲ୍ |
Lapse rate,ଲାପ୍ ଲାପ୍ ହାର |
Larva,ଲାର୍ଭା |
Latency,ବିଳମ୍ବ
Latent,ବର୍ଷା
Latent infection,ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |
Lateral,ପାର୍ଶ୍ୱରେ |
Laterite soils,ଜୁଏଇଟ ମାଟି |
Latex,ଲାଟେକ୍ସ
Lathyrism,ଲେଟିରିମ୍ |
Latin square design (LSD),ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd)
Lattice,ଲାଟାଇସ୍
Law of comprative advantage,ଅସାଧାରଣ ଲାଭର ନିୟମ |
Law of constant returns,କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |
Law of diminishing returns,ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |
Law of increasing retuns,ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |
Law of limiting factors,ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |
Law of minimum,ସର୍ବନିମ୍ନ ନିୟମ
Law of substitution,ପ୍ରତିସ୍ଥାପନର ନିୟମ
Law of variable proportions,ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |
Layer,ସ୍ତର
Layout,ଲେଆଉଟ୍ |
Leachate,ଲିଚେଟ୍ |
Leaching efficiency,ଲେକିଂ ଦକ୍ଷତା |
Leaching requirement,ଲେଚିଂ ଆବଶ୍ୟକତା
Leading strand,ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |
Leaf area duration,ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |
Leaf area index,ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
Leaf area ratio,ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |
Leaf miner,ପତ୍ର ଖଣି
Leaf testing,ପତ୍ର ପରୀକ୍ଷା
Leaf,ପତ୍ର
Leaflet,ଲିଫଲେଟ୍ |
Lease,ଲିଜ୍
Legume,ଲେମ୍ବୁ
LEISA - (Low Energy Input Sustainable Agriculture),ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି)
Lenticel,ଅବଶ୍ୟ
Lento capillary point,ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |
Leptonema,ରେପୋନମା |
Leptospirosis,ଲିପଟୋସପିରୋସିସ୍ |
Lero-morphic,ଲେରୋ-ମର୍ଫିକ୍ |
Lesion,କ୍ଷତ
Lethal mutation,ସାଂଘାତିକ ଗଣିତ |
Leucoplast,ବିନ୍ଦୁ
Level terrace,ସ୍ତରୀୟ ଟେରସ୍ |
Leveler (leveller),ଲିଭର୍ (ଲିଭର୍)
Levelling (of land),ସ୍ତର (ଜମିର)
Ley farming,Ley ଚାଷ
Liebig's law of minimum,Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |
Ligation,ଲସେକ୍ସ
Light compensation point,ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |
Light saturation intensity,ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |
Light transmission ratio,ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |
Light trap,ହାଲୁକା ଜାଲ |
Liming,ଅଙ୍ଗ
Limitation,ସୀମା
Limiting factor,ସୀମା ସୀମିତ କରିବା |
Limonite,ଲିମୋନାଇଟ୍ |
Line,ରେଖା
Linear response,ରେଖା ପ୍ରତିକ୍ରିୟା |
Linkage,ଲିଙ୍କ୍
Linkage group,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
Linker,ଲିନର
Lint index,ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |
Linters,ଲିନବାସୀ |
Lipid,ଲିପିଡ୍
Lipolysis,ଲିପୋଲୋଜି
Liquidation,ବାତିଲ
Lister,ତାଲିକା
Lister,ତାଲିକା
Listing,ତାଲିକା
Lithosphere,ଲିଥୋସେଫର୍ |
Litter,ଲିଟର
Live mulches,ଲାଇଭ୍ ମଲେଚ୍ |
Liverwort,ଲିଭରୱର୍ଟ |
Livestock,ପଶୁପଲ
Local control,ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ
Locus,ଲାକ୍ସ
Locust,ପଙ୍ଗପାଳ |
Lodging (crop lodging),ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ)
Lodicule,Ladiicule
Loess,ପ୍ରେମୀଶା
Logarthimic transformation,ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |
Long - day plant,ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |
Long wave radiation,ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |
Loop,ଲୁପ୍ |
Lopping,ଚାପି ଚାଇବା |
Lumber,କାଠ
Lux,ଲକ୍ସ
Luxury consumption (nutrient),ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର)
Luxury genes,ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |
Lycopene,ଲାଇକୋଲିଅନ୍ |
Lymph,ଲିସାନ
Lysimeter,ଲିଆସିମିଟର |
Lysis of cell,କକ୍ଷର ଲସିସିସ୍ |
Lysogeny,ଲିସୋଜେନି
Lysosome,ଲାଇସୋମ୍
Lysozyme,ଲିଆଜାଇମ୍
Lac tree,ଲାକ ଗଛ
Lac,ଲକ୍ଷ
"Lady's finger, okra","ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |"
Land caltrops,ଜମି କାଲ୍ଟ୍ରୋପ୍ |
Lantana,ଲାଣ୍ଟାନା
Lathyrus,ଲେଟିନସ୍
Leek,ଲେକ
Lemon grass,ଲେମ୍ବୁ ଘାସ |
Lemon,ଲେମ୍ବୁ |
Lentil,ମ ents ଼ିଦିଅ
Lequorice,Lequeorice
Lettuce,ଲେଥୁସ୍ |
Lily,ଲିଲି
Lime,ଚୂନ
Linseed,ଲିନ୍ସେଡ୍ |
Litchi,ଲିଚି |
Little millet,ଲିଟିଲ୍ ମିଲେଟ୍ |
Long melon,ଲମ୍ବା ତରଭୁଜ |
Long pepper,ଲମ୍ବା ହଳଦୀ |
Loquat,ଲୋୟାଟ୍ |
Lotus,ଲୋଟସ୍
Lurcerne,Lourerne
Lac insect,ଲାକ୍ କୀଟ
Lady bird beetle,ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |
Leaf miner,ପତ୍ର ଖଣି
Leaf roller,ପତ୍ର ରୋଲର୍ |
