English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Beet weariness,चुकंदर क्लांति,ચુકંદર ક્લાંતિ,चुकंदर क्लांति,ਚੁਕਂਦਰ ਕ੍ਲਾਂਤਿ,চুকংদর ক্লাংতি,चुकंदर क्लांति,ಚುಕಂದರ ಕ್ಲಾಂತಿ,ചുകംദര ക്ലാംതി,சுகங்தர க்லாங்தி,చుకందర క్లాంతి,چوکندر کلانتی,চুকংদর ক্লাংতি,ଚୁକଂଦର କ୍ଲାଂତି,चुकंदर क्लांति
Behavioural orientation,व्यावहारिक अभिविन्यास,વ્યાવહારિક અભિવિન્યાસ,व्यावहारिक अभिविन्यास,ਵ੍ਯਾਵਹਾਰਿਕ ਅਭਿਵਿਨ੍ਯਾਸ,ব্যাবহারিক অভিবিন্যাস,व्यावहारिक अभिविन्यास,ವ್ಯಾವಹಾರಿಕ ಅಭಿವಿನ್ಯಾಸ,വ്യാവഹാരിക അഭിവിന്യാസ,வ்யாவஹாரிக அபிவிந்யாஸ,వ్యావహారిక అభివిన్యాస,ویوہارک ابھونیاس,্যাহারিক অভিিন্যাস,"ବ୍ୟବହାର ଅଭିବିନ୍ୟାସ, ବ୍ୟବହାର ଅନୁସ୍ଥାପନ",व्यावहारिक अभिविन्यास
Belonolaimus,बेलोनोलाइमस,બેલોનોલાઇમસ,बेलोनोलाइमस,ਬੇਲੋਨੋਲਾਇਮਸ,বেলোনোলাইমস,बेलोनोलाइमस,ಬೇಲೋನೋಲಾಇಮಸ,ബേലോനോലാഇമസ,பேலோநோலாஇமஸ,బేలోనోలాఇమస,بیلونولائمس,বলনলাইমস,ବେଲୋନୋଲାଇମସ,बेलोनोलाइमस
Beta taxonomy,बीटा वर्गिकी,બીટા વર્ગિકી,बीटा वर्गिकी,ਬੀਟਾ ਵਰ੍ਗਿਕੀ,বীটা বর্গিকী,बीटा वर्गिकी,ಬೀಟಾ ವರ್ಗಿಕೀ,ബീടാ വര്ഗികീ,பீடா வர்கிகீ,బీటా వర్గికీ,بیٹا ورگکی,বীটা র্গিকী,ବୀଟା ବର୍ଗିକୀ,बीटा वर्गिकी
Bifid,"द्विशाखित, द्विशाखि","દ્વિશાખિત, દ્વિશાખિ","द्विशाखित, द्विशाखि","ਦ੍ਵਿਸ਼ਾਖਿਤ, ਦ੍ਵਿਸ਼ਾਖਿ","দ্বিশাখিত, দ্বিশাখি","द्विशाखित, द्विशाखि","ತುದಿ ಸೀಳಿದ, ಎರಡಾಗಿ ಕವಲೊಡೆದ","ദ്വിശാഖിത, ദ്വിശാഖി","த்விசாகித, த்விசாகி","ద్విశాఖిత, ద్విశాఖి",دوشاکھت، دوشاکھی,"দ্িশাখিত, দ্িশাখি",ଦ୍ଵିଶାଖୀ,"द्विशाखित, द्विशाखि"
Bilateral symmetry,द्विपार्श्व सममिति,દ્વિપાર્શ્વ સમમિતિ,द्विपार्श्व सममिति,ਦ੍ਵਿਪਾਰ੍ਸ਼੍ਵ ਸਮਮਿਤਿ,দ্বিপার্শ্ব সমমিতি,द्विपार्श्व सममिति,ದ್ವಿಪಾರ್ಶ್ವೀಯ ಸಮಮಿತಿ / ಸಮ್ಮಿತಿ,ദ്വിപാര്ശ്വ സമമിതി,த்விபார்ச்வ ஸமமிதி,ద్విపార్శ్వ సమమితి,دوئیپارشو سممتی,দ্িপার্শ্ সমমিতি,"ଦ୍ଵିପାର୍ଶ୍ଵ ପ୍ରତିସାମ୍ୟ, ଦ୍ଵିପାର୍ଶ୍ଵ ପ୍ରତିସମତା, ଦ୍ଵିପାର୍ଶ୍ଵ ସମମିତି",द्विपार्श्व सममिति
Binary fission,दिव-विभाजन,દિવ-વિભાજન,दिव-विभाजन,ਦਿਵ-ਵਿਭਾਜਨ,দিব-বিভাজন,दिव-विभाजन,ಯುಗ್ಮ ವಿದಲನ,ദിവ-വിഭാജന,திவ-விபாஜந,దివ-విభాజన,دیو-وبھاجن,দি-িভাজন,ଦ୍ଵିଖଣ୍ଡନ,दिव-विभाजन
Binary fission,द्विविभाजन,દ્વિવિભાજન,द्विविभाजन,ਦ੍ਵਿਵਿਭਾਜਨ,দ্বিবিভাজন,द्विविभाजन,ಯುಗ್ಮ ವಿದಲನ,ദ്വിവിഭാജന,த்விவிபாஜந,ద్వివిభాజన,دووبھاجن,দ্িিভাজন,ଦ୍ଵିଖଣ୍ଡନ,द्विविभाजन
Binomen,"बाइनोमन, द्विनाम","બાઇનોમન, દ્વિનામ","बाइनोमन, द्विनाम","ਬਾਇਨੋਮਨ, ਦ੍ਵਿਨਾਮ","বাইনোমন, দ্বিনাম","बाइनोमन, द्विनाम","ಬಾಇನೋಮನ, ದ್ವಿನಾಮ","ബാഇനോമന, ദ്വിനാമ","பாஇநோமந, த்விநாம","బాఇనోమన, ద్వినామ",بائنومن، دونام,"বাইনমন, দ্িনাম","ବାଇନୋମନ, ଦ୍ବିନାମ","बाइनोमन, द्विनाम"
Binominal nomenclature,द्विपद नामपद्धति,દ્વિપદ નામપદ્ધતિ,द्विपद नामपद्धति,ਦ੍ਵਿਪਦ ਨਾਮਪਦ੍ਧਤਿ,দ্বিপদ নামপদ্ধতি,द्विपद नामपद्धति,ದ್ವಿಪದ ನಾಮಪದ್ಧತಿ,ദ്വിപദ നാമപദ്ധതി,த்விபத நாமபத்ததி,ద్విపద నామపద్ధతి,دوپد نامپدھتی,দ্িপদ নামপদ্ধতি,ଦ୍ବିପଦ ନାମପଦ୍ଧତି,द्विपद नामपद्धति
Biossay,"जैव आमापन, बायोऐसे","જૈવ આમાપન, બાયોઐસે","जैव आमापन, बायोऐसे","ਜੈਵ ਆਮਾਪਨ, ਬਾਯੋਐਸੇ","জৈব আমাপন, বাযোঐস","जैव आमापन, बायोऐसे","ಜೈವ ಆಮಾಪನ, ಬಾಯೋಐಸೇ","ജൈവ ആമാപന, ബായോഐസേ","ஜைவ ஆமாபந, பாயோஐஸே","జైవ ఆమాపన, బాయోఐసే",جیو آماپن، بایویسے,"জৈ আমাপন, বাযঐস","ଜୈବ ଆମାପନ, ବାଯୋଐସେ","जैव आमापन, बायोऐसे"
Biochemistry,जीवरसायन,જીવરસાયન,जीवरसायन,ਜੀਵਰਸਾਯਨ,জীবরসাযন,जीवरसायन,ಜೀವರಸಾಯನವಿಜ್ಞಾನ,ജീവരസായന,ஜீவரஸாயந,జీవరసాయన,جیورساین,জীরসাযন,ଜୀବରସାଯନ,जीवरसायन
Biological classification,जैव वर्गीकरण,જૈવ વર્ગીકરણ,जैव वर्गीकरण,ਜੈਵ ਵਰ੍ਗੀਕਰਣ,জৈব বর্গীকরণ,जैव वर्गीकरण,ಜೈವ ವರ್ಗೀಕರಣ,ജൈവ വര്ഗീകരണ,ஜைவ வர்கீகரண,జైవ వర్గీకరణ,جیو ورگیکرن,জৈ র্গীকরণ,ଜୈବ ବର୍ଗୀକରଣ,जैव वर्गीकरण
Biological control of nematode,सूत्रकृमि जैव नियंत्रण,સૂત્રકૃમિ જૈવ નિયંત્રણ,सूत्रकृमि जैव नियंत्रण,ਸੂਤ੍ਰਕ੃ਮਿ ਜੈਵ ਨਿਯਂਤ੍ਰਣ,সূত্রকৃমি জৈব নিযংত্রণ,सूत्रकृमि जैव नियंत्रण,ಸೂತ್ರಕೃಮಿ ಜೈವ ನಿಯಂತ್ರಣ,സൂത്രകൃമി ജൈവ നിയംത്രണ,ஸூத்ரக்ருமி ஜைவ நியங்த்ரண,సూత్రకృమి జైవ నియంత్రణ,سوترکرمی جیو نینترن,সূত্রকৃমি জৈ নিযংত্রণ,ସୂତ୍ରକୃମି ଜୈବ ନିଯଂତ୍ରଣ,सूत्रकृमि जैव नियंत्रण
Biological race,जैव प्रजाति,જૈવ પ્રજાતિ,जैव प्रजाति,ਜੈਵ ਪ੍ਰਜਾਤਿ,জৈব প্রজাতি,जैव प्रजाति,ಜೈವ ಪ್ರಜಾತಿ,ജൈവ പ്രജാതി,ஜைவ ப்ரஜாதி,జైవ ప్రజాతి,جیو پرجاتی,জৈ প্রজাতি,ଜୈବ ପ୍ରଜାତି,जैव प्रजाति
Biological species concept,जैव जाति संकल्पना,જૈવ જાતિ સંકલ્પના,जैव जाति संकल्पना,ਜੈਵ ਜਾਤਿ ਸਂਕਲ੍ਪਨਾ,জৈব জাতি সংকল্পনা,जैव जाति संकल्पना,ಜೈವ ಜಾತಿ ಸಂಕಲ್ಪನಾ,ജൈവ ജാതി സംകല്പനാ,ஜைவ ஜாதி ஸங்கல்பநா,జైవ జాతి సంకల్పనా,جیو جاتی سنکلپنا,জৈ জাতি সংকল্পনা,ଜୈବ ଜାତି ସଂକଲ୍ପନା,जैव जाति संकल्पना
Biome,"जीवोम, बायोम","જીવોમ, બાયોમ","जीवोम, बायोम","ਜੀਵੋਮ, ਬਾਯੋਮ","জীবোম, বাযোম","जीवोम, बायोम",ಜೀವಸಮೂಹ,"ജീവോമ, ബായോമ","ஜீவோம, பாயோம","జీవోమ, బాయోమ",جیووم، بایوم,"জীম, বাযম","ଜୀବୋମ, ବାଯୋମ","जीवोम, बायोम"
Bionomics,जीव-पारिस्थितिकी,જીવ-પારિસ્થિતિકી,जीव-पारिस्थितिकी,ਜੀਵ-ਪਾਰਿਸ੍ਥਿਤਿਕੀ,জীব-পারিস্থিতিকী,जीव-पारिस्थितिकी,ಜೀವ ಪರಿಸ್ಥಿತಿ ಶಾಸ್ತ್ರ,ജീവ-പാരിസ്ഥിതികീ,ஜீவ-பாரிஸ்திதிகீ,జీవ-పారిస్థితికీ,جیو-پارستھتکی,জী-পারিস্থিতিকী,"ଜୀବ ପରିବେଶ ବିଜ୍ଞାନ, ଜୀବ ପାରିସ୍ଥିତକୀ",जीव-पारिस्थितिकी
Biopesticide,जैव पीड़कनाशी,જૈવ પીડ઼કનાશી,जैव पीड़कनाशी,ਜੈਵ ਪੀਡ਼ਕਨਾਸ਼ੀ,জৈব পীড়কনাশী,जैव पीड़कनाशी,ಜೈವ ಪೀಡ಼ಕನಾಶೀ,ജൈവ പീഡകനാശീ,ஜைவ பீடகநாசீ,జైవ పీడకనాశీ,جیو پیڑکناشی,জৈ পীড়কনাশী,ଜୈବ ପୀଡ଼କନାଶୀ,जैव पीड़कनाशी
Biota,जीवजात,જીવજાત,जीवजात,ਜੀਵਜਾਤ,জীবজাত,जीवजात,"ಜೀವರಾಶಿ, ಜೀವಸಮುದಾಯ",ജീവജാത,ஜீவஜாத,జీవజాత,حیوانیات,জীজাত,ଜୀବସଂଘତି,जीवजात
Biotic potential,जीवीय विभव,જીવીય વિભવ,जीवीय विभव,ਜੀਵੀਯ ਵਿਭਵ,জীবীয বিভব,जीवीय विभव,ಪ್ರಜನನ ಸಾಮರ್ಥ್ಯ,ജീവീയ വിഭവ,ஜீவீய விபவ,జీవీయ విభవ,جیویہ وبھو,জীীয িভ,ଜୀବୀଯ ବିଭବ,जीवीय विभव
Biotraphs,जैवपोषी,જૈવપોષી,जैवपोषी,ਜੈਵਪੋ਷ੀ,জৈবপোষী,जैवपोषी,ಜೈವಪೋಷೀ,ജൈവപോഷീ,ஜைவபோஷீ,జైవపోషీ,جیوپوشی,জৈপষী,ଜୈବପୋଷୀ,जैवपोषी
Biotype,जीवप्ररूप,જીવપ્રરૂપ,जीवप्ररूप,ਜੀਵਪ੍ਰਰੂਪ,জীবপ্ররূপ,जीवप्ररूप,ಜೀವನಮೂನೆ,ജീവപ്രരൂപ,ஜீவப்ரரூப,జీవప్రరూప,جیوپرروپ,জীপ্ররূপ,ଜୈବପ୍ରରୂପ,जीवप्ररूप
Bisexual,द्विलिंगी,દ્વિલિંગી,द्विलिंगी,ਦ੍ਵਿਲਿਂਗੀ,দ্বিলিংগী,द्विलिंगी,"ದ್ವಿಲಿಂಗಿ, ಉಭಯಲಿಂಗಿ",ദ്വിലിംഗീ,த்விலிங்கீ,ద్విలింగీ,دولنگی,দ্িলিংগী,"ଉଭୟଲିଙ୍ଗୀ, ଦ୍ଵିଲିଙ୍ଗୀ",द्विलिंगी
Bivalent,युगली,યુગલી,युगली,ਯੁਗਲੀ,যুগলী,युगली,ದ್ವಿಸಂಯೋಗಶಕ್ತ,യുഗലീ,யுகலீ,యుగలీ,یگلی,যুগলী,"ଦ୍ଵିଯୋଗୀ, ଯୁଗଳୀ",युगली
Black head of banana,केले का कृष्णा शीर्ष,કેલે કા કૃષ્ણા શીર્ષ,केले का कृष्णा शीर्ष,ਕੇਲੇ ਕਾ ਕ੃਷੍ਣਾ ਸ਼ੀਰ੍਷,কেলে কা কৃষ্ণা শীর্ষ,केले का कृष्णा शीर्ष,ಕೇಲೇ ಕಾ ಕೃಷ್ಣಾ ಶೀರ್ಷ,കേലേ കാ കൃഷ്ണാ ശീര്ഷ,கேலே கா க்ருஷ்ணா சீர்ஷ,కేలే కా కృష్ణా శీర్ష,کیلے کا کرشنا شیرش,কল কা কৃষ্ণা শীর্ষ,କେଲେ କା କୃଷ୍ଣା ଶୀର୍ଷ,केले का कृष्णा शीर्ष
Black pepper yellows,काली मिर्च पीत रोग,કાલી મિર્ચ પીત રોગ,काली मिर्च पीत रोग,ਕਾਲੀ ਮਿਰ੍ਚ ਪੀਤ ਰੋਗ,কালী মির্চ পীত রোগ,काली मिर्च पीत रोग,ಕಾಲೀ ಮಿರ್ಚ ಪೀತ ರೋಗ,കാലീ മിര്ച പീത രോഗ,காலீ மிர்ச பீத ரோக,కాలీ మిర్చ పీత రోగ,کالی مرچ پیت روگ,কালী মির্চ পীত রগ,କାଲୀ ମିର୍ଚ ପୀତ ରୋଗ,काली मिर्च पीत रोग
Blastocoel,कोरकगुहा,કોરકગુહા,कोरकगुहा,ਕੋਰਕਗੁਹਾ,কোরকগুহা,कोरकगुहा,ಕೋರಕಗುಹಾ,കോരകഗുഹാ,கோரககுஹா,కోరకగుహా,کورکگہا,করকগুহা,"ବ୍ଳାଷ୍ଟୁଲାଗୁହା, କୋରକ ଗୁହା",कोरकगुहा
Blight,शीर्णता,શીર્ણતા,शीर्णता,ਸ਼ੀਰ੍ਣਤਾ,শীর্ণতা,शीर्णता,ಅಂಗಮಾರಿ ರೋಗ,ശീര്ണതാ,சீர்ணதா,శీర్ణతా,شیرنتا,শীর্ণতা,ଶୀର୍ଣତା,शीर्णता
Blind bud,रुद्ध कलिका,રુદ્ધ કલિકા,रुद्ध कलिका,ਰੁਦ੍ਧ ਕਲਿਕਾ,রুদ্ধ কলিকা,रुद्ध कलिका,ರುದ್ಧ ಕಲಿಕಾ,രുദ്ധ കലികാ,ருத்த கலிகா,రుద్ధ కలికా,رودھ کلکا,রুদ্ধ কলিকা,ରୁଦ୍ଧ କଲିକା,रुद्ध कलिका
Bloat,"ब्लोट, आफुल्लन","બ્લોટ, આફુલ્લન","ब्लोट, आफुल्लन","ਬ੍ਲੋਟ, ਆਫੁਲ੍ਲਨ","ব্লোট, আফুল্লন","ब्लोट, आफुल्लन",ಉಪ್ಪು ಹಾಕಿ ಹೊಗೆಯಾಡಿಸು,"ബ്ലോട, ആഫുല്ലന","ப்லோட, ஆபுல்லந","బ్లోట, ఆఫుల్లన",بلوٹ، آپھلن,"ব্লট, আফুল্লন","ବ୍ଲୋଟ, ଆଫୁଲ୍ଲନ","ब्लोट, आफुल्लन"
Body,"शरीर, देह, काय","સંસ્થા, મંડળી, મંડળ, ખોખું, એકમ, સંસ્થા","शरिर, देह, संस्था, निगम",ਨਿਕਾਅ,"দেহ,শরীর,কায়া","संस्था,निकाय","ದೇಹ, ಶರೀರ, ಕಾಯ",മേനി,1. குழுமம் 2. உடல்,"సమితి,సమష్టి,మండలి,సంస్థ",جماعت,নিকায়,"ଶରୀର, ପିଣ୍ଡ, ବସ୍ତୁ, କାୟ, ଦେହ",निकाय;शाखा
Body cavity,"देहगुहा, शरीरगुहा","દેહગુહા, શરીરગુહા","देहगुहा, शरीरगुहा","ਦੇਹਗੁਹਾ, ਸ਼ਰੀਰਗੁਹਾ","দেহগুহা, শরীরগুহা","देहगुहा, शरीरगुहा","ದೇಹಗುಹಾ, ಶರೀರಗುಹಾ","ദേഹഗുഹാ, ശരീരഗുഹാ","தேஹகுஹா, சரீரகுஹா","దేహగుహా, శరీరగుహా",دیہگہا، شریرگہا,"দহগুহা, শরীরগুহা","ଶରୀର ଗୁହା, ଶରୀର ଗହ୍ଵର","देहगुहा, शरीरगुहा"
Body posture,काय संस्थिति,કાય સંસ્થિતિ,काय संस्थिति,ਕਾਯ ਸਂਸ੍ਥਿਤਿ,কায সংস্থিতি,काय संस्थिति,ಕಾಯ ಸಂಸ್ಥಿತಿ,കായ സംസ്ഥിതി,காய ஸங்ஸ்திதி,కాయ సంస్థితి,کائے سنستھتی,কায সংস্থিতি,କାଯ ସଂସ୍ଥିତି,काय संस्थिति
Brooming,"ब्रूमिंग, कूर्चण","બ્રૂમિંગ, કૂર્ચણ","ब्रूमिंग, कूर्चण","ਬ੍ਰੂਮਿਂਗ, ਕੂਰ੍ਚਣ","ব্রূমিংগ, কূর্চণ","ब्रूमिंग, कूर्चण","ಬ್ರೂಮಿಂಗ, ಕೂರ್ಚಣ","ബ്രൂമിംഗ, കൂര്ചണ","ப்ரூமிங்க, கூர்சண","బ్రూమింగ, కూర్చణ",برومنگ، کورچن,"ব্রূমিংগ, কূর্চণ","ବ୍ରୂମିଂଗ, କୂର୍ଚଣ","ब्रूमिंग, कूर्चण"
Brush border,कूर्च सीमांत,કૂર્ચ સીમાંત,कूर्च सीमांत,ਕੂਰ੍ਚ ਸੀਮਾਂਤ,কূর্চ সীমাংত,कूर्च सीमांत,ಕೂರ್ಚ ಸೀಮಾಂತ,കൂര്ച സീമാംത,கூர்ச ஸீமாங்த,కూర్చ సీమాంత,کورچ سیمانت,কূর্চ সীমাংত,କୂର୍ଚ ସୀମାଂତ,कूर्च सीमांत
Buccal aperture,मुख छिद्र,મુખ છિદ્ર,मुख छिद्र,ਮੁਖ ਛਿਦ੍ਰ,মুখ ছিদ্র,मुख छिद्र,ಮುಖ ಛಿದ್ರ,മുഖ ഛിദ്ര,முக சித்ர,ముఖ ఛిద్ర,مکھ چھیدر,মুখ ছিদ্র,ମୁଖଛିଦ୍ର,मुख छिद्र
Buccal capsule,मुख संपुट,મુખ સંપુટ,मुख संपुट,ਮੁਖ ਸਂਪੁਟ,মুখ সংপুট,मुख संपुट,ಮುಖ ಸಂಪುಟ,മുഖ സംപുട,முக ஸங்புட,ముఖ సంపుట,مکھ سنپٹ,মুখ সংপুট,ମୁଖ ସଂପୁଟ,मुख संपुट
Buccal cavity (mouth cavity),मुख गुहिका,મુખ ગુહિકા,मुख गुहिका,ਮੁਖ ਗੁਹਿਕਾ,মুখ গুহিকা,मुख गुहिका,ಮುಖ ಗುಹಿಕಾ,മുഖ ഗുഹികാ,முக குஹிகா,ముఖ గుహికా,مکھ گہکا,মুখ গুহিকা,ମୁଖ ଗୁହିକା,मुख गुहिका
Buccal field,मुख क्षेत्र,મુખ ક્ષેત્ર,मुख क्षेत्र,ਮੁਖ ਕ੍਷ੇਤ੍ਰ,মুখ ক্ষেত্র,मुख क्षेत्र,ಮುಖ ಕ್ಷೇತ್ರ,മുഖ ക്ഷേത്ര,முக க்ஷேத்ர,ముఖ క్షేత్ర,مکھ شیتر,মুখ ক্ষত্র,ମୁଖ କ୍ଷେତ୍ର,मुख क्षेत्र
Bud and leaf nematode,कलिका एवं पर्ण सूत्रकृमि,કલિકા એવં પર્ણ સૂત્રકૃમિ,कलिका एवं पर्ण सूत्रकृमि,ਕਲਿਕਾ ਏਵਂ ਪਰ੍ਣ ਸੂਤ੍ਰਕ੃ਮਿ,কলিকা এবং পর্ণ সূত্রকৃমি,कलिका एवं पर्ण सूत्रकृमि,ಕಲಿಕಾ ಏವಂ ಪರ್ಣ ಸೂತ್ರಕೃಮಿ,കലികാ ഏവം പര്ണ സൂത്രകൃമി,கலிகா ஏவங் பர்ண ஸூத்ரக்ருமி,కలికా ఏవం పర్ణ సూత్రకృమి,کلکا ایوں پرن سوترکرمی,কলিকা ং পর্ণ সূত্রকৃমি,କଲିକା ଏବଂ ପର୍ଣ ସୂତ୍ରକୃମି,कलिका एवं पर्ण सूत्रकृमि
Buffered population,उभरोधित समष्टि,ઉભરોધિત સમષ્ટિ,उभरोधित समष्टि,ਉਭਰੋਧਿਤ ਸਮ਷੍ਟਿ,উভরোধিত সমষ্টি,उभरोधित समष्टि,ಉಭರೋಧಿತ ಸಮಷ್ಟಿ,ഉഭരോധിത സമഷ്ടി,உபரோதித ஸமஷ்டி,ఉభరోధిత సమష్టి,ابھرودھت سمشٹی,উভরধিত সমষ্টি,ଉଭରୋଧିତ ସମଷ୍ଟି,उभरोधित समष्टि
Bulboid oesophagus,कंदाभ ग्रसिका,કંદાભ ગ્રસિકા,कंदाभ ग्रसिका,ਕਂਦਾਭ ਗ੍ਰਸਿਕਾ,কংদাভ গ্রসিকা,कंदाभ ग्रसिका,ಕಂದಾಭ ಗ್ರಸಿಕಾ,കംദാഭ ഗ്രസികാ,கங்தாப க்ரஸிகா,కందాభ గ్రసికా,کندابھ گرسکا,কংদাভ গ্রসিকা,କଂଦାଭ ଗ୍ରସିକା,कंदाभ ग्रसिका
Bulla,"गोलक, बुल्ला","ગોલક, બુલ્લા","गोलक, बुल्ला","ਗੋਲਕ, ਬੁਲ੍ਲਾ","গোলক, বুল্লা","गोलक, बुल्ला","ಗೋಲಕ, ಬುಲ್ಲಾ","ഗോലക, ബുല്ലാ","கோலக, புல்லா","గోలక, బుల్లా",گولک، بلا,"গলক, বুল্লা","ଗୋଲକ, ବୁଲ୍ଲା","गोलक, बुल्ला"
Burrowing nematode,बिलकारी सूत्रकृमि,બિલકારી સૂત્રકૃમિ,बिलकारी सूत्रकृमि,ਬਿਲਕਾਰੀ ਸੂਤ੍ਰਕ੃ਮਿ,বিলকারী সূত্রকৃমি,बिलकारी सूत्रकृमि,ಬಿಲಕಾರೀ ಸೂತ್ರಕೃಮಿ,ബിലകാരീ സൂത്രകൃമി,பிலகாரீ ஸூத்ரக்ருமி,బిలకారీ సూత్రకృమి,بلکاری سوترکرمی,বিলকারী সূত্রকৃমি,ବିଲକାରୀ ସୂତ୍ରକୃମି,बिलकारी सूत्रकृमि
Bursa,प्रपुटी,પ્રપુટી,प्रपुटी,ਪ੍ਰਪੁਟੀ,প্রপুটী,प्रपुटी,ಪ್ರಪುಟೀ,പ്രപുടീ,ப்ரபுடீ,ప్రపుటీ,پرپٹی,প্রপুটী,ପ୍ରପୁଟୀ,प्रपुटी
Bursal musculature,प्रपुटीय पेशीन्यास,પ્રપુટીય પેશીન્યાસ,प्रपुटीय पेशीन्यास,ਪ੍ਰਪੁਟੀਯ ਪੇਸ਼ੀਨ੍ਯਾਸ,প্রপুটীয পেশীন্যাস,प्रपुटीय पेशीन्यास,ಪ್ರಪುಟೀಯ ಪೇಶೀನ್ಯಾಸ,പ്രപുടീയ പേശീന്യാസ,ப்ரபுடீய பேசீந்யாஸ,ప్రపుటీయ పేశీన్యాస,پرپٹیہ پیشینیاس,প্রপুটীয পশীন্যাস,ପ୍ରପୁଟୀଯ ପେଶୀନ୍ଯାସ,प्रपुटीय पेशीन्यास
Bursal rays,प्रपुटी-अर,પ્રપુટી-અર,प्रपुटी-अर,ਪ੍ਰਪੁਟੀ-ਅਰ,প্রপুটী-অর,प्रपुटी-अर,ಪ್ರಪುಟೀ-ಅರ,പ്രപുടീ-അര,ப்ரபுடீ-அர,ప్రపుటీ-అర,پرپٹی-ار,প্রপুটী-অর,ପ୍ରପୁଟୀ-ଅର,प्रपुटी-अर
Bursal rib,प्रपुटी पर्शुक,પ્રપુટી પર્શુક,प्रपुटी पर्शुक,ਪ੍ਰਪੁਟੀ ਪਰ੍ਸ਼ੁਕ,প্রপুটী পর্শুক,प्रपुटी पर्शुक,ಪ್ರಪುಟೀ ಪರ್ಶುಕ,പ്രപുടീ പര്ശുക,ப்ரபுடீ பர்சுக,ప్రపుటీ పర్శుక,پرپٹی پرشک,প্রপুটী পর্শুক,ପ୍ରପୁଟୀ ପର୍ଶୁକ,प्रपुटी पर्शुक
Bursaphelenchus,बर्साफेलेंकस,બર્સાફેલેંકસ,बर्साफेलेंकस,ਬਰ੍ਸਾਫੇਲੇਂਕਸ,বর্সাফেলেংকস,बर्साफेलेंकस,ಬರ್ಸಾಫೇಲೇಂಕಸ,ബര്സാഫേലേംകസ,பர்ஸாபேலேங்கஸ,బర్సాఫేలేంకస,برساپھیلینکس,বর্সাফলংকস,ବର୍ସାଫେଲେଂକସ,बर्साफेलेंकस
Byssi,बाइसी,બાઇસી,बाइसी,ਬਾਇਸੀ,বাইসী,बाइसी,ಬಾಇಸೀ,ബാഇസീ,பாஇஸீ,బాఇసీ,بائسی,বাইসী,ବାଇସୀ,बाइसी
C,सी,સી,सी,ਸੀ,সী,सी,ಸೀ,സീ,ஸீ,సీ,سی,সী,ସୀ,सी
C',सी',સી',सी',ਸੀ',সী',सी',ಸೀ',സീ',ஸீ',సీ',سی',সী',ସୀ',सी'
Cactodera,कैक्टोडेरा,કૈક્ટોડેરા,कैक्टोडेरा,ਕੈਕ੍ਟੋਡੇਰਾ,কৈক্টোডেরা,कैक्टोडेरा,ಕೈಕ್ಟೋಡೇರಾ,കൈക്ടോഡേരാ,கைக்டோடேரா,కైక్టోడేరా,کیکٹوڈیرا,কৈক্টডরা,କୈକ୍ଟୋଡେରା,कैक्टोडेरा
Caecum,अंधनाल,અંધનાલ,अंधनाल,ਅਂਧਨਾਲ,অংধনাল,अंधनाल,ಕುರುಡುಗರುಳು,അംധനാല,அங்தநால,అంధనాల,اندھنال,অংধনাল,"ଅନ୍ଧନାଳ, ଭଣ୍ଡୁକ",अंधनाल
Calabar,कैलाबार,કૈલાબાર,कैलाबार,ਕੈਲਾਬਾਰ,কৈলাবার,कैलाबार,ಕೈಲಾಬಾರ,കൈലാബാര,கைலாபார,కైలాబార,کیلابار,কৈলাবার,କୈଲାବାର,कैलाबार
Callose,कैलोस,કૈલોસ,कैलोस,ਕੈਲੋਸ,কৈলোস,कैलोस,ಕೈಲೋಸ,കൈലോസ,கைலோஸ,కైలోస,کیلوس,কৈলস,କୈଲୋସ,कैलोस
Callus,कैलस,કૈલસ,कैलस,ਕੈਲਸ,কৈলস,कैलस,"ರಕ್ಷಾಪದರ, ಜಡ್ಡು ಗಟ್ಟಿದ / ಮರಗಟ್ಟಿದ ಭಾಗ",കൈലസ,கைலஸ,కైలస,کیلس,কৈলস,କୈଲସ,कैलस
Caloosia,कलूसिया,કલૂસિયા,कलूसिया,ਕਲੂਸਿਯਾ,কলূসিযা,कलूसिया,ಕಲೂಸಿಯಾ,കലൂസിയാ,கலூஸியா,కలూసియా,کلوسیا,কলূসিযা,କଲୂସିଯା,कलूसिया
Calotte,शिरस्राण,શિરસ્રાણ,शिरस्राण,ਸ਼ਿਰਸ੍ਰਾਣ,শিরস্রাণ,शिरस्राण,ಶಿರಸ್ರಾಣ,ശിരസ്രാണ,சிரஸ்ராண,శిరస్రాణ,شرسران,শিরস্রাণ,ଶିରସ୍ରାଣ,शिरस्राण
Capitulum,मुंडक,મુંડક,मुंडक,ਮੁਂਡਕ,মুংডক,मुंडक,ಅಕ್ಷಶೃಂಗ ಪುಷ್ಪಮಂಜರಿ.,മുംഡക,முங்டக,ముండక,منڈک,মুংডক,ପଞ୍ଜରାସ୍ଥି ମୁଣ୍ଡିଳା,मुंडक
Capsid,पेटिका,પેટિકા,पेटिका,ਪੇਟਿਕਾ,পেটিকা,पेटिका,ಕವಚ,പേടികാ,பேடிகா,పేటికా,پیٹکا,পটিকা,ପେଟିକା,पेटिका
