English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Displacement,विस्थापन,વિસ્થાપન,विस्थापन,ਵਿਸ੍ਥਾਪਨ,বিস্থাপন,विस्थापन,ಸ್ಥಾನಪಲ್ಲಟ,വിസ്ഥാപന,விஸ்தாபந,విస్థాపన,نقل,িস্থাপন,ବିସ୍ଥାପନ,विस्थापन
Domestic relation court,कुटुंब संबंध न्यायालय,કુટુંબ સંબંધ ન્યાયાલય,कुटुंब संबंध न्यायालय,ਕੁਟੁਂਬ ਸਂਬਂਧ ਨ੍ਯਾਯਾਲਯ,কুটুংব সংবংধ ন্যাযালয,कुटुंब संबंध न्यायालय,ಕುಟುಂಬ ಸಂಬಂಧ ನ್ಯಾಯಾಲಯ,കുടുംബ സംബംധ ന്യായാലയ,குடுங்ப ஸங்பங்த ந்யாயாலய,కుటుంబ సంబంధ న్యాయాలయ,کٹمب سمبندھ نیایالیہ,কুটুংব সংবংধ ন্যাযালয,କୁଟୁଂବ ସଂବଂଧ ନ୍ଯାଯାଲଯ,कुटुंब संबंध न्यायालय
Dominance,प्रभाविता,પ્રભાવિતા,प्रभाविता,ਹਕੂਮਤ,প্রভাবিতা,प्रभाविता,ಪ್ರಾಧಾನ್ಯತೆ,പ്രഭാവിതാ,ப்ரபாவிதா,ప్రభావితా,غلبہ,প্রভািতা,ପ୍ରଭାବିତା,प्रभाविता
Down period,कार्यबंदी अवधि,કાર્યબંદી અવધિ,कार्यबंदी अवधि,ਕਾਰ੍ਯਬਂਦੀ ਅਵਧਿ,কার্যবংদী অবধি,कार्यबंदी अवधि,ಕಾರ್ಯಬಂದೀ ಅವಧಿ,കാര്യബംദീ അവധി,கார்யபங்தீ அவதி,కార్యబందీ అవధి,کاریہبندی اودھی,কার্যবংদী অধি,କାର୍ଯବଂଦୀ ଅବଧି,कार्यबंदी अवधि
Dream analysis,स्वप्न विश्लेषण,સ્વપ્ન વિશ્લેષણ,स्वप्न विश्लेषण,ਸ੍ਵਪ੍ਨ ਵਿਸ਼੍ਲੇ਷ਣ,স্বপ্ন বিশ্লেষণ,स्वप्न विश्लेषण,ಸ್ವಪ್ನ ವಿಶ್ಲೇಷಣ,സ്വപ്ന വിശ്ലേഷണ,ஸ்வப்ந விச்லேஷண,స్వప్న విశ్లేషణ,سوپن وشلیشن,স্প্ন িশ্লষণ,ସ୍ବପ୍ନ ବିଶ୍ଲେଷଣ,स्वप्न विश्लेषण
Drive,अंतर्नोद,અંતર્નોદ,अंतर्नोद,ਹੱਕਣਾ,অংতর্নোদ,अंतर्नोद,ಚಾಲಕ,ഓടിക്ക്,அங்தர்நோத,అంతర్నోద,چلانا,অংতর্নদ,ଅଭିଯାନ,अंतर्नोद
Drug addiction,मादक द्रव्य व्यसन,માદક દ્રવ્ય વ્યસન,मादक द्रव्य व्यसन,ਮਾਦਕ ਦ੍ਰਵ੍ਯ ਵ੍ਯਸਨ,মাদক দ্রব্য ব্যসন,मादक द्रव्य व्यसन,ಮಾದಕ ದ್ರವ್ಯ ವ್ಯಸನ,മാദക ദ്രവ്യ വ്യസന,மாதக த்ரவ்ய வ்யஸந,మాదక ద్రవ్య వ్యసన,مادک درویہ ویسن,মাদক দ্র্য ্যসন,ମାଦକ ଦ୍ରବ୍ଯ ବ୍ଯସନ,मादक द्रव्य व्यसन
Dual personality,द्वैध व्यक्तित्व,દ્વૈધ વ્યક્તિત્વ,द्वैध व्यक्तित्व,ਦ੍ਵੈਧ ਵ੍ਯਕ੍ਤਿਤ੍ਵ,দ্বৈধ ব্যক্তিত্ব,द्वैध व्यक्तित्व,ದ್ವೈಧ ವ್ಯಕ್ತಿತ್ವ,ദ്വൈധ വ്യക്തിത്വ,த்வைத வ்யக்தித்வ,ద్వైధ వ్యక్తిత్వ,دویدھ ویکتتو,দ্ৈধ ্যক্তিত্,ଦ୍ବୈଧ ବ୍ଯକ୍ତିତ୍ବ,द्वैध व्यक्तित्व
Dynamic diagnosis,गतिक निदान,ગતિક નિદાન,गतिक निदान,ਗਤਿਕ ਨਿਦਾਨ,গতিক নিদান,गतिक निदान,ಗತಿಕ ನಿದಾನ,ഗതിക നിദാന,கதிக நிதாந,గతిక నిదాన,گتک ندان,গতিক নিদান,ଗତିକ ନିଦାନ,गतिक निदान
Dyssocial reaction,विसामाजिक प्रतिक्रिया,વિસામાજિક પ્રતિક્રિયા,विसामाजिक प्रतिक्रिया,ਵਿਸਾਮਾਜਿਕ ਪ੍ਰਤਿਕ੍ਰਿਯਾ,বিসামাজিক প্রতিক্রিযা,विसामाजिक प्रतिक्रिया,ವಿಸಾಮಾಜಿಕ ಪ್ರತಿಕ್ರಿಯಾ,വിസാമാജിക പ്രതിക്രിയാ,விஸாமாஜிக ப்ரதிக்ரியா,విసామాజిక ప్రతిక్రియా,وساماجک پرتکریا,িসামাজিক প্রতিক্রিযা,ବିସାମାଜିକ ପ୍ରତିକ୍ରିଯା,विसामाजिक प्रतिक्रिया
Ectomorphic,"लंबाकृतिक, एक्टोमार्फिक","લંબાકૃતિક, એક્ટોમાર્ફિક","लंबाकृतिक, एक्टोमार्फिक","ਲਂਬਾਕ੃ਤਿਕ, ਏਕ੍ਟੋਮਾਰ੍ਫਿਕ","লংবাকৃতিক, এক্টোমার্ফিক","लंबाकृतिक, एक्टोमार्फिक","ಲಂಬಾಕೃತಿಕ, ಏಕ್ಟೋಮಾರ್ಫಿಕ","ലംബാകൃതിക, ഏക്ടോമാര്ഫിക","லங்பாக்ருதிக, ஏக்டோமார்பிக","లంబాకృతిక, ఏక్టోమార్ఫిక",لمباکرتک، ایکٹومارفک,"লংবাকৃতিক, ক্টমার্ফিক","ଲଂବାକୃତିକ, ଏକ୍ଟୋମାର୍ଫିକ","लंबाकृतिक, एक्टोमार्फिक"
Educational counselling,शैक्षिक उपबोधन,શૈક્ષિક ઉપબોધન,शैक्षिक उपबोधन,ਸ਼ੈਕ੍਷ਿਕ ਉਪਬੋਧਨ,শৈক্ষিক উপবোধন,शैक्षिक उपबोधन,ಶೈಕ್ಷಿಕ ಉಪಬೋಧನ,ശൈക്ഷിക ഉപബോധന,சைக்ஷிக உபபோதந,శైక్షిక ఉపబోధన,شیکشک اپبودھن,শৈক্ষিক উপবধন,ଶୈକ୍ଷିକ ଉପବୋଧନ,शैक्षिक उपबोधन
Ego,अहम्,અહમ્,अहम्,ਅਹਮ੍,অহম্,अहम्,ಅಹಮ್,അഹമ്,அஹம்,అహమ్,اہم,অহম্,"ଗର୍ବ, ଅହଂକାର, ଅସ୍ମିତା",अहम्
Ego-ideal,अहमादर्श,અહમાદર્શ,अहमादर्श,ਅਹਮਾਦਰ੍ਸ਼,অহমাদর্শ,अहमादर्श,ಅಹಮಾದರ್ಶ,അഹമാദര്ശ,அஹமாதர்ச,అహమాదర్శ,اہمادرش,অহমাদর্শ,ଅହମାଦର୍ଶ,अहमादर्श
Ego support,"अहम् आलंब, अहम् समर्थन","અહમ્ આલંબ, અહમ્ સમર્થન","अहम् आलंब, अहम् समर्थन","ਅਹਮ੍ ਆਲਂਬ, ਅਹਮ੍ ਸਮਰ੍ਥਨ","অহম্ আলংব, অহম্ সমর্থন","अहम् आलंब, अहम् समर्थन","ಅಹಮ್ ಆಲಂಬ, ಅಹಮ್ ಸಮರ್ಥನ","അഹമ് ആലംബ, അഹമ് സമര്ഥന","அஹம் ஆலங்ப, அஹம் ஸமர்தந","అహమ్ ఆలంబ, అహమ్ సమర్థన",اہم آلمب، اہم سمرتھن,"অহম্ আলংব, অহম্ সমর্থন","ଅହମ୍ ଆଲଂବ, ଅହମ୍ ସମର୍ଥନ","अहम् आलंब, अहम् समर्थन"
Ejection,बेदखली,બેદખલી,बेदखली,ਬੇਦਖਲੀ,বেদখলী,बेदखली,ಬೇದಖಲೀ,ബേദഖലീ,பேதகலீ,బేదఖలీ,بیدخلی,বদখলী,ବେଦଖଲୀ,बेदखली
Electra complex,इलेक्ट्रा-मनोग्रंथि,ઇલેક્ટ્રા-મનોગ્રંથિ,इलेक्ट्रा-मनोग्रंथि,ਇਲੇਕ੍ਟ੍ਰਾ-ਮਨੋਗ੍ਰਂਥਿ,ইলেক্ট্রা-মনোগ্রংথি,इलेक्ट्रा-मनोग्रंथि,ಇಲೇಕ್ಟ್ರಾ-ಮನೋಗ್ರಂಥಿ,ഇലേക്ട്രാ-മനോഗ്രംഥി,இலேக்ட்ரா-மநோக்ரங்தி,ఇలేక్ట్రా-మనోగ్రంథి,الیکٹرا-منوگرنتھی,ইলক্ট্রা-মনগ্রংথি,ଇଲେକ୍ଟ୍ରା-ମନୋଗ୍ରଂଥି,इलेक्ट्रा-मनोग्रंथि
Emotion,संवेग,સંવેગ,संवेग,ਭਾਵ ਤਰੰਗ,সংবেগ,संवेग,ಸಂವೇಗ,വികാരം,ஸங்வேக,సంవేగ,سنویگ,সংগ,ସଂବେଗ,संवेग
Emotional conflict,संवेगात्मक द्वंद्व,સંવેગાત્મક દ્વંદ્વ,संवेगात्मक द्वंद्व,ਸਂਵੇਗਾਤ੍ਮਕ ਦ੍ਵਂਦ੍ਵ,সংবেগাত্মক দ্বংদ্ব,संवेगात्मक द्वंद्व,ಸಂವೇಗಾತ್ಮಕ ದ್ವಂದ್ವ,സംവേഗാത്മക ദ്വംദ്വ,ஸங்வேகாத்மக த்வங்த்வ,సంవేగాత్మక ద్వంద్వ,سنویگاتمک دوندو,সংগাত্মক দ্ংদ্,ସଂବେଗାତ୍ମକ ଦ୍ବଂଦ୍ବ,संवेगात्मक द्वंद्व
Emotional instability,संवेगात्मक स्थिरता,સંવેગાત્મક સ્થિરતા,संवेगात्मक स्थिरता,ਸਂਵੇਗਾਤ੍ਮਕ ਸ੍ਥਿਰਤਾ,সংবেগাত্মক স্থিরতা,संवेगात्मक स्थिरता,ಸಂವೇಗಾತ್ಮಕ ಸ್ಥಿರತಾ,സംവേഗാത്മക സ്ഥിരതാ,ஸங்வேகாத்மக ஸ்திரதா,సంవేగాత్మక స్థిరతా,سنویگاتمک ستھرتا,সংগাত্মক স্থিরতা,ସଂବେଗାତ୍ମକ ସ୍ଥିରତା,संवेगात्मक स्थिरता
Emotional re-education,संवेगात्मक पुनर्शिक्षण,સંવેગાત્મક પુનર્શિક્ષણ,संवेगात्मक पुनर्शिक्षण,ਸਂਵੇਗਾਤ੍ਮਕ ਪੁਨਰ੍ਸ਼ਿਕ੍਷ਣ,সংবেগাত্মক পুনর্শিক্ষণ,संवेगात्मक पुनर्शिक्षण,ಸಂವೇಗಾತ್ಮಕ ಪುನರ್ಶಿಕ್ಷಣ,സംവേഗാത്മക പുനര്ശിക്ഷണ,ஸங்வேகாத்மக புநர்சிக்ஷண,సంవేగాత్మక పునర్శిక్షణ,سنویگاتمک پنرشکشن,সংগাত্মক পুনর্শিক্ষণ,ସଂବେଗାତ୍ମକ ପୁନର୍ଶିକ୍ଷଣ,संवेगात्मक पुनर्शिक्षण
Empathy,तदनुभति,પરાનુભૂતિ,परानुभूती,"ਹਮਦਰਦੀ, ਸੰਵੇਦਨਾ",পরানুভূতি,"दुसयाचे भावनेंत सहभाग,परभावना सहभागी","ಪರಾನುಭೂತಿ, ಅನುಭೂತಿ ಶಕ್ತಿ",താദാത്മ്യം,மாற்றார் உளமறிதல்,పరానుభూతి,کسی دوسرے کے احساسات کو سمجھنے اور خود محسوس کرنے کی صلاحیت,"সমঅনুভূতি,দৰদ",ସମାନୁଭୂତି,"समानुभूति, अनुभूति"
Employee,"कर्मचारी, नियोजित",કર્મચારી,कर्मचारी,ਮੁਲਾਜਿਮ,কর্মচারী,कमर्चारी,ಉದ್ಯೋಗಿ,"തൊഴിലാളി, ജീവനക്കാരന്‍","வேலையாள், ஊழியர், தொழிலாளி",ఉద్యోగి,ملازم / کارکن,কর্মচাৰী,"କର୍ମଚାରୀ, ବେତନପ୍ରାପ୍ତ କର୍ମଚାରୀ",कर्मचारी
Employee evaluation,कर्मचारी मूल्यांकन,કર્મચારી મૂલ્યાંકન,कर्मचारी मूल्यांकन,ਕਰ੍ਮਚਾਰੀ ਮੂਲ੍ਯਾਂਕਨ,কর্মচারী মূল্যাংকন,कर्मचारी मूल्यांकन,ಕರ್ಮಚಾರೀ ಮೂಲ್ಯಾಂಕನ,കര്മചാരീ മൂല്യാംകന,கர்மசாரீ மூல்யாங்கந,కర్మచారీ మూల్యాంకన,کرمچاری مولیانکن,কর্মচারী মূল্যাংকন,କର୍ମଚାରୀ ମୂଲ୍ଯାଂକନ,कर्मचारी मूल्यांकन
Employee rating,"कर्मचारी दक्षता अंकन, कर्मचारी योग्यता अंकन","કર્મચારી દક્ષતા અંકન, કર્મચારી યોગ્યતા અંકન","कर्मचारी दक्षता अंकन, कर्मचारी योग्यता अंकन","ਕਰ੍ਮਚਾਰੀ ਦਕ੍਷ਤਾ ਅਂਕਨ, ਕਰ੍ਮਚਾਰੀ ਯੋਗ੍ਯਤਾ ਅਂਕਨ","কর্মচারী দক্ষতা অংকন, কর্মচারী যোগ্যতা অংকন","कर्मचारी दक्षता अंकन, कर्मचारी योग्यता अंकन","ಕರ್ಮಚಾರೀ ದಕ್ಷತಾ ಅಂಕನ, ಕರ್ಮಚಾರೀ ಯೋಗ್ಯತಾ ಅಂಕನ","കര്മചാരീ ദക്ഷതാ അംകന, കര്മചാരീ യോഗ്യതാ അംകന","கர்மசாரீ தக்ஷதா அங்கந, கர்மசாரீ யோக்யதா அங்கந","కర్మచారీ దక్షతా అంకన, కర్మచారీ యోగ్యతా అంకన",کرمچاری دکشتا انکن، کرمچاری یوگیتا انکن,"কর্মচারী দক্ষতা অংকন, কর্মচারী যগ্যতা অংকন","କର୍ମଚାରୀ ଦକ୍ଷତା ଅଂକନ, କର୍ମଚାରୀ ଯୋଗ୍ଯତା ଅଂକନ","कर्मचारी दक्षता अंकन, कर्मचारी योग्यता अंकन"
Employer,"मालिक, नियोक्ता","રોજગારદાતા,કાર્યદાતા, નિયોક્તા",1. नियोक्‍ता 2. मालक,"ਨਿਯੋਜਕ, ਨੌਕਰ ਰਖਣ ਵਾਲਾ,",নিয়োগকর্তা,काम निर्मुपी,"ನಿಯೋಜಕ, ಯಜಮಾನ","തൊഴിലുടമ, നിയോജകന്‍","வேலை கொடுப்பவர், அமர்த்துநர்","యజమాని,పనిని ఇచ్చు వాడు",ملازم رکھنے والا / مالک / آجر,নিয়োগকর্ত্তা,"ନିୟୋଜକ, ନିଯୋକ୍ତା",नियोक्‍ता
Employer paternalism,नियोक्ता पितृभाव,નિયોક્તા પિતૃભાવ,नियोक्ता पितृभाव,ਨਿਯੋਕ੍ਤਾ ਪਿਤ੃ਭਾਵ,নিযোক্তা পিতৃভাব,नियोक्ता पितृभाव,ನಿಯೋಕ್ತಾ ಪಿತೃಭಾವ,നിയോക്താ പിതൃഭാവ,நியோக்தா பித்ருபாவ,నియోక్తా పితృభావ,نیوکتا پتربھاو,নিযক্তা পিতৃভা,ନିଯୋକ୍ତା ପିତୃଭାବ,नियोक्ता पितृभाव
Employment exchange,"रोजगार कार्यालय, रोजगार दफ्तर",રોજગાર વિનિમય કાર્યાલય,"सेवायोजन कार्यालय, रोजगार कार्यालय",ਰੁਜਗਾਰ ਦਫ਼ਤਰ,কর্মসংস্থানকেন্দ্র,रोजगार कार्यालय,ಉದ್ಯೋಗ ವಿನಿಮಯ ಕೇಂದ್ರ,എംപ്ളോയ്മെന്‍റ് എക്സ്ചേഞ്ച്,வேலைவாய்ப்பகம்,ఉపాధికల్పన కేంద్రం,دفتر روزگار,নিয়োগবিনিময়কেন্দ্র,"କର୍ମଯୋଗାଣ ସଂସ୍ଥା, କର୍ମନିୟୋଜନ କାର୍ଯ୍ୟାଳୟ",रोजगार कार्यालय
Employment history,"सेवा पूर्ववृत्त, रोजगार पूर्ववृत्त","સેવા પૂર્વવૃત્ત, રોજગાર પૂર્વવૃત્ત","सेवा पूर्ववृत्त, रोजगार पूर्ववृत्त","ਸੇਵਾ ਪੂਰ੍ਵਵ੃ਤ੍ਤ, ਰੋਜਗਾਰ ਪੂਰ੍ਵਵ੃ਤ੍ਤ","সেবা পূর্ববৃত্ত, রোজগার পূর্ববৃত্ত","सेवा पूर्ववृत्त, रोजगार पूर्ववृत्त","ಸೇವಾ ಪೂರ್ವವೃತ್ತ, ರೋಜಗಾರ ಪೂರ್ವವೃತ್ತ","സേവാ പൂര്വവൃത്ത, രോജഗാര പൂര്വവൃത്ത","ஸேவா பூர்வவ்ருத்த, ரோஜகார பூர்வவ்ருத்த","సేవా పూర్వవృత్త, రోజగార పూర్వవృత్త",سیوا پوروورت، روزگار پوروورت,"সা পূর্ৃত্ত, রজগার পূর্ৃত্ত","ସେବା ପୂର୍ବବୃତ୍ତ, ରୋଜଗାର ପୂର୍ବବୃତ୍ତ","सेवा पूर्ववृत्त, रोजगार पूर्ववृत्त"
Employment interview,सेवार्थ साक्षात्कार,સેવાર્થ સાક્ષાત્કાર,सेवार्थ साक्षात्कार,ਸੇਵਾਰ੍ਥ ਸਾਕ੍਷ਾਤ੍ਕਾਰ,সেবার্থ সাক্ষাত্কার,सेवार्थ साक्षात्कार,ಸೇವಾರ್ಥ ಸಾಕ್ಷಾತ್ಕಾರ,സേവാര്ഥ സാക്ഷാത്കാര,ஸேவார்த ஸாக்ஷாத்கார,సేవార్థ సాక్షాత్కార,سیوارتھ ساکشاتکار,সার্থ সাক্ষাত্কার,ସେବାର୍ଥ ସାକ୍ଷାତ୍କାର,सेवार्थ साक्षात्कार
Employment placement,"रोजगार स्थानन, नियोजन स्थानन","રોજગાર સ્થાનન, નિયોજન સ્થાનન","रोजगार स्थानन, नियोजन स्थानन","ਰੋਜਗਾਰ ਸ੍ਥਾਨਨ, ਨਿਯੋਜਨ ਸ੍ਥਾਨਨ","রোজগার স্থানন, নিযোজন স্থানন","रोजगार स्थानन, नियोजन स्थानन","ರೋಜಗಾರ ಸ್ಥಾನನ, ನಿಯೋಜನ ಸ್ಥಾನನ","രോജഗാര സ്ഥാനന, നിയോജന സ്ഥാനന","ரோஜகார ஸ்தாநந, நியோஜந ஸ்தாநந","రోజగార స్థానన, నియోజన స్థానన",روزگار ستھانن، نیوجن ستھانن,"রজগার স্থানন, নিযজন স্থানন","ରୋଜଗାର ସ୍ଥାନନ, ନିଯୋଜନ ସ୍ଥାନନ","रोजगार स्थानन, नियोजन स्थानन"
Employment test,"रोजगार परीक्षण, सेवार्त परीक्षा","રોજગાર પરીક્ષણ, સેવાર્ત પરીક્ષા","रोजगार परीक्षण, सेवार्त परीक्षा","ਰੋਜਗਾਰ ਪਰੀਕ੍਷ਣ, ਸੇਵਾਰ੍ਤ ਪਰੀਕ੍਷ਾ","রোজগার পরীক্ষণ, সেবার্ত পরীক্ষা","रोजगार परीक्षण, सेवार्त परीक्षा","ರೋಜಗಾರ ಪರೀಕ್ಷಣ, ಸೇವಾರ್ತ ಪರೀಕ್ಷಾ","രോജഗാര പരീക്ഷണ, സേവാര്ത പരീക്ഷാ","ரோஜகார பரீக்ஷண, ஸேவார்த பரீக்ஷா","రోజగార పరీక్షణ, సేవార్త పరీక్షా",روزگار پریکشن، سیوارت پریکشا,"রজগার পরীক্ষণ, সার্ত পরীক্ষা","ରୋଜଗାର ପରୀକ୍ଷଣ, ସେବାର୍ତ ପରୀକ୍ଷା","रोजगार परीक्षण, सेवार्त परीक्षा"
Ending contact,संबंध समाप्ति,સંબંધ સમાપ્તિ,संबंध समाप्ति,ਸਂਬਂਧ ਸਮਾਪ੍ਤਿ,সংবংধ সমাপ্তি,संबंध समाप्ति,ಸಂಬಂಧ ಸಮಾಪ್ತಿ,സംബംധ സമാപ്തി,ஸங்பங்த ஸமாப்தி,సంబంధ సమాప్తి,سمبندھ سماپتی,সংবংধ সমাপ্তি,ସଂବଂଧ ସମାପ୍ତି,संबंध समाप्ति
Endogenic criminal,सहज अपराधी,સહજ અપરાધી,सहज अपराधी,ਸਹਜ ਅਪਰਾਧੀ,সহজ অপরাধী,सहज अपराधी,ಸಹಜ ಅಪರಾಧೀ,സഹജ അപരാധീ,ஸஹஜ அபராதீ,సహజ అపరాధీ,سہج اپرادھی,সহজ অপরাধী,ସହଜ ଅପରାଧୀ,सहज अपराधी
Entrepreneur,"उद्यमी, उद्यमकर्ता","ઉદ્યમી, ઉદ્યમકર્તા","उद्यमी, उद्यमकर्ता","ਉਦ੍ਯਮੀ, ਉਦ੍ਯਮਕਰ੍ਤਾ","উদ্যমী, উদ্যমকর্তা","उद्यमी, उद्यमकर्ता","ಉದ್ಯಮೀ, ಉದ್ಯಮಕರ್ತಾ","ഉദ്യമീ, ഉദ്യമകര്താ","உத்யமீ, உத்யமகர்தா","ఉద్యమీ, ఉద్యమకర్తా",ادیمی، ادیمکرتا,"উদ্যমী, উদ্যমকর্তা","ଉଦ୍ଯମୀ, ଉଦ୍ଯମକର୍ତା","उद्यमी, उद्यमकर्ता"
Erotic,"कामुक, कामोद्दीपक","કામુક, કામોદ્દીપક","कामुक, कामोद्दीपक","ਕਾਮੁਕ, ਕਾਮੋਦ੍ਦੀਪਕ","কামুক, কামোদ্দীপক","कामुक, कामोद्दीपक","ಕಾಮುಕ, ಕಾಮೋದ್ದೀಪಕ","കാമുക, കാമോദ്ദീപക","காமுக, காமோத்தீபக","కాముక, కామోద్దీపక",کامک، کامودیپک,"কামুক, কামদ্দীপক","କାମୁକ, କାମୋଦ୍ଦୀପକ","कामुक, कामोद्दीपक"
Erotism,रागात्मकता,રાગાત્મકતા,रागात्मकता,ਰਾਗਾਤ੍ਮਕਤਾ,রাগাত্মকতা,रागात्मकता,ರಾಗಾತ್ಮಕತಾ,രാഗാത്മകതാ,ராகாத்மகதா,రాగాత్మకతా,راگاتمکتا,রাগাত্মকতা,ରାଗାତ୍ମକତା,रागात्मकता
Essential employment,"अत्यावश्यक रोजगार, अत्यावश्यक सेवानियोजन","અત્યાવશ્યક રોજગાર, અત્યાવશ્યક સેવાનિયોજન","अत्यावश्यक रोजगार, अत्यावश्यक सेवानियोजन","ਅਤ੍ਯਾਵਸ਼੍ਯਕ ਰੋਜਗਾਰ, ਅਤ੍ਯਾਵਸ਼੍ਯਕ ਸੇਵਾਨਿਯੋਜਨ","অত্যাবশ্যক রোজগার, অত্যাবশ্যক সেবানিযোজন","अत्यावश्यक रोजगार, अत्यावश्यक सेवानियोजन","ಅತ್ಯಾವಶ್ಯಕ ರೋಜಗಾರ, ಅತ್ಯಾವಶ್ಯಕ ಸೇವಾನಿಯೋಜನ","അത്യാവശ്യക രോജഗാര, അത്യാവശ്യക സേവാനിയോജന","அத்யாவச்யக ரோஜகார, அத்யாவச்யக ஸேவாநியோஜந","అత్యావశ్యక రోజగార, అత్యావశ్యక సేవానియోజన",اتیاوشیک روزگار، اتیاوشیک سیوانیوجن,"অত্যাশ্যক রজগার, অত্যাশ্যক সানিযজন","ଅତ୍ଯାବଶ୍ଯକ ରୋଜଗାର, ଅତ୍ଯାବଶ୍ଯକ ସେବାନିଯୋଜନ","अत्यावश्यक रोजगार, अत्यावश्यक सेवानियोजन"
Evening shift,सायं पारी,સાયં પારી,सायं पारी,ਸਾਯਂ ਪਾਰੀ,সাযং পারী,सायं पारी,ಸಾಯಂ ಪಾರೀ,സായം പാരീ,ஸாயங் பாரீ,సాయం పారీ,سایں پاری,সাযং পারী,ସାଯଂ ପାରୀ,सायं पारी
Exhibitionism,"मयूर वृत्ति, प्रदर्शन वृत्ति","મયૂર વૃત્તિ, પ્રદર્શન વૃત્તિ","मयूर वृत्ति, प्रदर्शन वृत्ति","ਮਯੂਰ ਵ੃ਤ੍ਤਿ, ਪ੍ਰਦਰ੍ਸ਼ਨ ਵ੃ਤ੍ਤਿ","মযূর বৃত্তি, প্রদর্শন বৃত্তি","मयूर वृत्ति, प्रदर्शन वृत्ति","ಮಯೂರ ವೃತ್ತಿ, ಪ್ರದರ್ಶನ ವೃತ್ತಿ","മയൂര വൃത്തി, പ്രദര്ശന വൃത്തി","மயூர வ்ருத்தி, ப்ரதர்சந வ்ருத்தி","మయూర వృత్తి, ప్రదర్శన వృత్తి",میور ورتی، پردرشن ورتی,"মযূর ৃত্তি, প্রদর্শন ৃত্তি","ମଯୂର ବୃତ୍ତି, ପ୍ରଦର୍ଶନ ବୃତ୍ତି","मयूर वृत्ति, प्रदर्शन वृत्ति"
Exogenic criminal,कारणवश अपराधी,કારણવશ અપરાધી,कारणवश अपराधी,ਕਾਰਣਵਸ਼ ਅਪਰਾਧੀ,কারণবশ অপরাধী,कारणवश अपराधी,ಕಾರಣವಶ ಅಪರಾಧೀ,കാരണവശ അപരാധീ,காரணவச அபராதீ,కారణవశ అపరాధీ,کارنوش اپرادھی,কারণশ অপরাধী,କାରଣବଶ ଅପରାଧୀ,कारणवश अपराधी
Expanded personality,विस्तारित व्यक्तित्व,વિસ્તારિત વ્યક્તિત્વ,विस्तारित व्यक्तित्व,ਵਿਸ੍ਤਾਰਿਤ ਵ੍ਯਕ੍ਤਿਤ੍ਵ,বিস্তারিত ব্যক্তিত্ব,विस्तारित व्यक्तित्व,ವಿಸ್ತಾರಿತ ವ್ಯಕ್ತಿತ್ವ,വിസ്താരിത വ്യക്തിത്വ,விஸ்தாரித வ்யக்தித்வ,విస్తారిత వ్యక్తిత్వ,وستارت ویکتتو,িস্তারিত ্যক্তিত্,ବିସ୍ତାରିତ ବ୍ଯକ୍ତିତ୍ବ,विस्तारित व्यक्तित्व
Experimental group,प्रयोगात्मक समूह,પ્રયોગાત્મક સમૂહ,प्रयोगात्मक समूह,ਪ੍ਰਯੋਗਾਤ੍ਮਕ ਸਮੂਹ,প্রযোগাত্মক সমূহ,प्रयोगात्मक समूह,ಪ್ರಯೋಗಾತ್ಮಕ ಸಮೂಹ,പ്രയോഗാത്മക സമൂഹ,ப்ரயோகாத்மக ஸமூஹ,ప్రయోగాత్మక సమూహ,پریوگاتمک سموہ,প্রযগাত্মক সমূহ,ପ୍ରଯୋଗାତ୍ମକ ସମୂହ,प्रयोगात्मक समूह
Exploitation of labour,श्रमिक शोषण,શ્રમિક શોષણ,श्रमिक शोषण,ਸ਼੍ਰਮਿਕ ਸ਼ੋ਷ਣ,শ্রমিক শোষণ,श्रमिक शोषण,ಶ್ರಮಿಕ ಶೋಷಣ,ശ്രമിക ശോഷണ,ச்ரமிக சோஷண,శ్రమిక శోషణ,شرمک شوشن,শ্রমিক শষণ,ଶ୍ରମିକ ଶୋଷଣ,श्रमिक शोषण
Exploratory research,समन्वेषी अनुसंधान,સમન્વેષી અનુસંધાન,समन्वेषी अनुसंधान,ਸਮਨ੍ਵੇ਷ੀ ਅਨੁਸਂਧਾਨ,সমন্বেষী অনুসংধান,समन्वेषी अनुसंधान,ಸಮನ್ವೇಷೀ ಅನುಸಂಧಾನ,സമന്വേഷീ അനുസംധാന,ஸமந்வேஷீ அநுஸங்தாந,సమన్వేషీ అనుసంధాన,سمنویشی انوسندھان,সমন্ষী অনুসংধান,ସମନ୍ବେଷୀ ଅନୁସଂଧାନ,समन्वेषी अनुसंधान
Extramural employment,काराबाह्य रोजगार,કારાબાહ્ય રોજગાર,काराबाह्य रोजगार,ਕਾਰਾਬਾਹ੍ਯ ਰੋਜਗਾਰ,কারাবাহ্য রোজগার,काराबाह्य रोजगार,ಕಾರಾಬಾಹ್ಯ ರೋಜಗಾರ,കാരാബാഹ്യ രോജഗാര,காராபாஹ்ய ரோஜகார,కారాబాహ్య రోజగార,کاراباہیہ روزگار,কারাবাহ্য রজগার,କାରାବାହ୍ଯ ରୋଜଗାର,काराबाह्य रोजगार
