Malayalam,Kannada
ചാനൽ സ്വിച്ചിംഗ്,ಚಾನೆಲ್ ಸ್ವಿಚಿಂಗ್
സ്വഭാവ സവിശേഷത,ವಿಶಿಷ್ಟ ಪ್ರತಿರೋಧ
സ്വഭാവഗുണങ്ങൾ,ಗುಣಲಕ್ಷಣಗಳು
ചാർജ് കാരിയർ,ಚಾರ್ಜ್ ಕ್ಯಾರಿಯರ್
ചാർജ് സാന്ദ്രത,ಚಾರ್ಜ್ ಸಾಂದ್ರತೆ
ചാർജ്ജ്,ಕಲೆಹತ್ತಿದ
ചാർജർ,ಜಗಳ
ചാർജിംഗ് വോൾട്ടേജ്,ಚಾರ್ಜಿಂಗ್ ವೋಲ್ಟೇಜ್
അവകാശപതം,ಪಟ್ಟಿ
ചേസിസ്,ಚಾಸಿಸ್
സല്ലാപം,ಚಾಚು
കഷണം,ಚೂರು
ചോക്ക് കോയിൽ,ಚಾಕ್ ಕಾಯಿಲ್
ചോക്ക് ഇൻപുട്ട്,ಉಸಿರುಗಟ್ಟಿಸಿ ಇನ್ಪುಟ್
ചോപ്പർ ആംപ്ലിഫയർ,ಚಾಪರ್ ವರ್ಧಕ
ക്രോമ,ಚಾಚು
ക്രോമ സാമ്പിൾ ഘടന,ಕ್ರೋಮಾ ಮಾದರಿ ರಚನೆ
ക്രോമിനൻസ്,ಕ್ರೋಮಿನಂಗೆ
ഛായാഗ്രഹണം,Mat ಾಯಲೇಖಿ
സഞ്ചാരം,ಸುತ್ತಾಟ
സർക്യൂട്ട് ബോർഡ്,ಸುತ್ತಳತೆ
സർക്യൂട്ട് ബ്രേക്കർ,ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
സർക്യൂട്ട് ഘടകം,ಸರ್ಕ್ಯೂಟ್ ಅಂಶ
സർക്യൂട്ട് സ്വിച്ച്,ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚಿಂಗ್
സർക്യൂരി,ವೃತ್ತಕಾಯಿ
വൃത്താകൃതിയിലുള്ള ചലനം,ವೃತ್ತಾಕಾರದ ಚಲನೆ
വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണം,ವೃತ್ತಾಕಾರದ ಧ್ರುವೀಕರಣ
സർക്കുലർ ഉപഗ്രഹ ഭ്രമണപഥം,ವೃತ್ತಾಕಾರದ ಉಪಗ್ರಹ ಕಕ್ಷೆ
വൃത്താകൃതിയിലുള്ള വേഗത,ವೃತ್ತಾಕಾರದ ವೇಗ
വൃത്താകൃതിയിലുള്ള ധ്രുവീകരിച്ച ആന്റിന,ವೃತ್ತಾಕಾರವಾಗಿ ಧ್ರುವೀಕರಿಸಿದ ಆಂಟೆನಾ
വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണ പ്രക്ഷേപണം,ವೃತ್ತಾಕಾರವಾಗಿ ಧ್ರುವೀಕರಿಸಿದ ಪ್ರಸರಣ
പഖയായ,ಸಂಚಾರಿ
പചാരിക,ಗಡಿಯಾರ
പട്ട,ಕ್ಲಾಂಪ್
ക്ലാമ്പിംഗ് സർക്യൂട്ട്,ಕ್ಲ್ಯಾಂಪ್ ಮಾಡುವ ಸರ್ಕ್ಯೂಟ್
ക്ലാസ് ഒരു പ്രവർത്തനം,ವರ್ಗ ಎ ಕಾರ್ಯಾಚರಣೆ
ക്ലാസ് സി ട്യൂൺ ആംപ്ലിഫയർ,ವರ್ಗ ಸಿ ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್
എമിഷൻ ക്ലാസ്,ಹೊರಸೂಸುವಿಕೆ ವರ್ಗ
ക്ലാസിക്കൽ ഫിസിക്സ്,ಶಾಸ್ತ್ರೀಯ ಭೌತಶಾಸ್ತ್ರ
വര്ഗീകരണം,ವರ್ಗೀಕರಣ
ക്ലീനിംഗ് ഏജന്റ്,ಶುಚಿಗೊಳಿಸುವ ಏಜೆಂಟ್
വക്തമായ,ಸ್ಪಷ್ಟ
ചാനൽ മായ്ക്കുക,ಚಾನಲ್ ಅನ್ನು ತೆರವುಗೊಳಿಸಿ
ക്ലിക്കുചെയ്യുക,ಕ್ಲಿಕ್
കക്ഷി,ಗ್ರಾಹಕ
ക്ലയന്റ് ബന്ധം (സെർവർ ബന്ധം),ಕ್ಲೈಂಟ್ ಸಂಬಂಧ (ಸರ್ವರ್ ಸಂಬಂಧ)
ക്ലിഫ് ഇഫക്റ്റ്,ಬಂಡವಾಳ
ക്ലിപ്പ് ബോർഡ്,ಬಿಲ್ಲೆ
ക്ലിപ്പിംഗ്,ಚಂಚಲವಾದ
ക്ലോക്ക് പൾസ്,ಗಡಿಯಾರ ನಾಡಿ
ക്ലോക്ക് ചെയ്ത ഫ്ലിപ്പ് ഫ്ലോപ്പ്,ಗಡಿಯಾರ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
ക്ലോക്ക്ഫാസിംഗ് മൈക്ക്,ಗಡಿಯಾರ ಮೈಕ್
ക്ലോക്ക്-ആവൃത്തി,ಗಡಿಯಾರ ಆವರ್ತನ
ഘടികാരവൃത്തമായ,ಪ್ರದಕ್ಷಿಣೆಯಾಗಿ
അടച്ച സർക്യൂട്ട്,ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್
അടച്ച ലൂപ്പ്,ಮುಚ್ಚಿದ ಲೂಪ್
ക്ലസ്റ്റർ,ಚೂರು
ക്ലസ്റ്ററിംഗ്,ಚೂರುಚೂರು
കോലാഹലം,ಬ ೦ ದೆ
അലങ്കോല നഷ്ടം,ಕಾಲ್ಚೆಂಡಲ ನಷ್ಟ
പൂശല്,ಲೇಪನ
അബോക്സിയൽ കേബിൾ,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
കോക്സിയൽ ലൈൻ,ಏಕಾಕ್ಷ ರೇಖೆ
അബോക്സിക് ട്രാൻസ്മിഷൻ ലൈൻ,ಏಕಾಕ್ಷ ಪ್ರಸರಣ ಮಾರ್ಗ
സഹ ചാനല്,ಸಹ-ಚಾನೆಲ್
സഹകരണ ഇടപെടൽ,ಸಹ-ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ
കോക്ലിയ,ಕೋಕ್ಲಿಯಾ
കോഡ്,ಸಂಹಿತೆ
കോഡ് നമ്പർ,ಸಂಹಿತೆ
കോഡ് നിരക്ക്,ಕೋಡ್ ದರ
കോഡ് വാക്ക്,ಕೋಡ್ ಪದ
കോഡെക് (കോഡിംഗ് ഡീകോഡിംഗ്),ಕೊಡೆಕ್ (ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್)
കോഡ് ചെയ്ത ഓഡിയോ,ಕೋಡೆಡ್ ಆಡಿಯೊ
കോഡർ,ಕೋಡರ್
കോഡിംഗ്,ಕೋಡಿಂಗ್
കോഡിംഗ് ഡീകോഡിംഗ് സാങ്കേതികത,ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್ ತಂತ್ರ
കോഡിംഗ് പിശക്,ಕೋಡಿಂಗ್ ದೋಷ
കോഡിംഗ് നിരക്ക്,ಕಪ್ಪರೆ
കോഡിംഗ് രീതി,ಕೋಡಿಂಗ್ ತಂತ್ರ
ഗുണകര്മ്മം,ಗುಣಕ
നിർബന്ധിത,ದಟ್ಟಣೆ
യോജിച്ച മോഡുലേഷൻ,ಸುಸಂಬದ್ಧ ಮಾಡ್ಯುಲೇಷನ್
കോണം,ಸುರುಳಿ
സഹപവര്ത്തനം,ಸಹಯೋಗ
തകര്ന്നടിയുക,ಕುಸಿತ
കളപ്പുര,ಸಂಗ್ರಾಹಕ
കളക്ടർ കറന്റ്,ಸಂಗ್ರಾಹಕ
അടിസ്ഥാന പെരുമാറ്റത്തിലേക്കുള്ള കളക്ടർ,ಮೂಲ ವಾಹಕತೆಗೆ ಸಂಗ್ರಾಹಕ
കളക്ടർ-അടിസ്ഥാന ജംഗ്ഷൻ,ಸಂಗ್ರಾಹಕ-ಬೇಸ್ ಜಂಕ್ಷನ್
നിറം,ಬಣ್ಣ
കളർ അനലൈസർ,ಬಣ್ಣ ವಿಶ್ಲೇಷಕ
നിറം ബാലൻസ്,ಬಣ್ಣ ಸಮತೋಲನ
നിറം പൊട്ടിത്തെറി,ಬಣ್ಣ ಬಡಿ
കളർ ചാർട്ട്,ಬಣ್ಣ ಚಾರ್ಟ್
വർണ്ണ കോമ്പിനേഷൻ,ಬಣ್ಣ ಸಂಯೋಜನೆ
വർണ്ണ സ്ഥിരത,ಬಣ್ಣ ಸ್ಥಿರ
വർണ്ണ നിയന്ത്രണം (Chrome നിയന്ത്രണം),ಬಣ್ಣ ನಿಯಂತ್ರಣ (ಕ್ರೋಮ್ ನಿಯಂತ್ರಣ)
നിറം ആഴം,ಬಣ್ಣ ಆಳ
കളർ ക്ഷീണം,ಬಣ್ಣಗಳ ಆಯಾಸ
കളർ ഫിൽട്ടർ,ಬಣ್ಣ ಫಿಲ್ಟರ್
കളർ കില്ലർ സർക്യൂട്ട്,ಬಣ್ಣ ಕೊಲೆಗಾರ ಸರ್ಕ್ಯೂಟ್
കളർ കൈൻകോപ്പ്,ಬಣ್ಣ ಕೈನೆಸ್ಕೋಪ್
കളർ മിക്സർ,ಬಣ್ಣ ಮಿಶ್ರಣ
വർണ്ണ പാറ്റേൺ,ಬಣ್ಣ ಮಾದರಿ
വർണ്ണ പെർസെപ്ഷൻ,ಬಣ್ಣ ಗ್ರಹಿಕೆ
കളർ പിക്ചർ സ്ക്രീൻ,ಬಣ್ಣ ಚಿತ್ರ ಪರದೆ
കളർ സ്പേസ്,ಬಣ್ಣ ಸ್ಥಳ
കളർ സബ്കറിയർ,ಬಣ್ಣ
വർണ്ണ താപനില,ಬಣ್ಣ ತಾಪಮಾನ
കളർ ട്രാൻസ്മിഷൻ,ಬಣ್ಣ ಹರಡುವಿಕೆ
കളർ ട്യൂബ്,ಬಣ್ಣ ಕೊಳವೆ
നിറങ്ങൾ,ಬಣ್ಣ
നിറമില്ലാത്ത,ಬಣ್ಣರಹಿತ
സമ്മിശണം,ಸಂಯೋಜನೆ
കോമ്പിനർ,ಸಂಯೋಜಕ
സംയോജനം സംയോജിപ്പിക്കുന്നു,ಸಂಯೋಜನೆ ಪ್ರಕ್ರಿಯೆ
ജ്വലിക്കുക,ದಹನ
ആജ്ഞാപിക്കുക,ಸ ೦ ಧಿಗೆ
തുടങ്ങുന്നതിനു,ಪ್ರಾರಂಭಿಸು
വാണിജ്യ പ്രക്ഷേപണം,ವಾಣಿಜ್ಯ ಪ್ರಸಾರ
വാണിജ്യ ടെലിവിഷൻ,ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ
സാധാരണ കളക്ടർ സർക്യൂട്ട്,ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸರ್ಕ್ಯೂಟ್
വാര്ത്താവിനിമയം,ಸಂವಹನ
ആശയവിനിമയ ഉപഗ്രഹം,ಸಂವಹನ ಉಪಗ್ರಹ
കമ്മ്യൂണിറ്റി റേഡിയോ സെന്റർ,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
കമ്മ്യൂണിറ്റി റേഡിയോ സ്റ്റേഷൻ,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
കോംപാക്റ്റ് ഡിസ്ക് (സിഡി),ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ)
കോംപാക്റ്റ് ഡിസ്ക് പ്ലെയർ,ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್
വേലക്കാരന്,ಗಡಿ
സൃഷ്ടിച്ച്,ಸಂಕೋಚನ
അനുയോജ്യത,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
അനുഗുണമായ,ಹೊಂದಬಲ್ಲ
കംപൈലർ,ಕೊಲೆಗಡುಕ
പൂരകൻ,ಪೂರ್ಯ
പരസ്പര ബന്ധപ്പെടേണ്ട ട്രാൻസിസ്റ്റർ,ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್
സങ്കീർണ്ണമായ വേവ്,ಸಂಕೀರ್ಣ ಅಲೆ
ഘടകം,ಅಂಶ
സംയോജിത,ಸಂಯೋಜಿತ
സംയോജിത സർക്യൂട്ട്,ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್
സംയോജിത ഡിജിറ്റൽ,ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್
സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ,ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ
സംയോജിത സിഗ്നൽ,ಸಂಯೋಜಿತ ಸಂಕೇತ
സംയോജിത വീഡിയോ,ಸಂಯೋಜಿತ ವೀಡಿಯೊ
സംയോജിത വീഡിയോ സിഗ്നൽ,ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ
രചന,ಸಂಯೋಜನೆ
കംപ്രസ്സുചെയ്ത ഡാറ്റ,ಸಂಕುಚಿತ ಡೇಟಾ
കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ
കംപ്രസ്സുചെയ്ത വീഡിയോ,ಸಂಕುಚಿತ ವೀಡಿಯೊ
കംപ്രഷൻ,ಸಂಕೋಚನ
കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്,ಸಂಕೋಚನ ಕಲಾಕೃತಿ
കംപ്രഷൻ അപകടം,ಸಂಕೋಚನ ಅಪಾಯ
കംപ്രഷൻ രീതി,ಸಂಕೋಚನ ತಂತ್ರ
കംപ്രർ,ಜೋಪಾನದವ
കണക്കുകൂട്ടുക,ಲೆಕ್ಕಾಚಾರ
കന്വൂട്ടര്,ಕಂಪ್ಯೂಟರ್
കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ,ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ
കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ,ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ
കോൺകീവ് ലെൻസ്,ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್
കോൺകീവ് മിറർ,ಕನ್ನಡಿ
ഒളിച്ചുഴ ലഭിക്കല്,ಮರೆತುಹೋಗುವುದು
ഏകാഗ്രത,ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು
ഏകാഗത,ಏಕಾಗ್ರತೆ
ഏകാഗത ലെൻസ്,ಏಕಕೇಂದ್ರಕ ಮಸೂರ
കണ്ടൻസർ മൈക്രോഫോൺ,ಘನವಸ್ತಮೀನ
സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ,ಸಮತೋಲನದ ಸ್ಥಿತಿ
ആവർത്തനം,ಸಂಕುಚಿತಗೊಳಿಸುವುದು
ചണംകരണം,ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್
ചാരന്വിറ്റി,ವಾಹಕತೆ
മേല്നോട്ടക്കാരി,ವಾಹಕಕ
കോൺഫിഗറേഷൻ,ಸಂರಚನೆ
കൂട്ടുകെട്ട്,ಸಂಪರ್ಕ
കണക്റ്റിവിറ്റി,ಸಂಪರ್ಕೀಕರಣ
കണക്റ്റർ,ಸಂಪರ್ಕ
സ്ഥിരത,ಸ್ಥಿರತೆ
സ്ഥിരമായി,ಸ್ಥಿರವಾಗಿ
കൺസോൾ,ಗಡಿ
സ്ഥിരമായ,ನಿರಂತರ
സ്ഥിരമായ വ്യാപ്തി,ಸ್ಥಿರ ವೈಶಾಲ್ಯ
മൈക്രോഫോൺ ബന്ധപ്പെടുക,ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ
കണ്ടെയ്നർ ഫോർമാറ്റ്,ಕಂಟೇನರ್ ಸ್ವರೂಪ
മലിനമാക്കല്,ಮಾಲಿನ್ಯ
സന്തുഷ്ടമായ,ಕಲೆ
തുടർച്ചനാൽ,ನೆಮ್ಮದಿಯ
തുടർച്ച,ನಿರಂತರತೆ
തുടർച്ച ബൂത്ത്,ನಿರಂತರ ಬೂತ್
തുടർച്ച നോബ്,ನಿರಂತರ ಗುಬ್ಬಿ
ഇടതടവില്ലാതെ,ನಿರಂತರ
തുടർച്ചയായ ആർക്ക്,ನಿರಂತರ ಚಾಪ
തുടർച്ചയായ തരംഗം,ನಿರಂತರ ಅಲೆ
കോണ്ടൂർ ലൈൻ,ಬಾಹ್ಯರೇಖೆ
കോണ്ടൂർ പ്ലാൻ,ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ
ഉടന്വടി,ಒಪ್ಪಂದ
സങ്കോചനം,ದೂಷಣೆ
ദൃശ്യതീവ്രത അനുപാതം,ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ
നിയന്ത്രണ സർക്യൂട്ട്,ನಿಯಂತ್ರಣ ವಿವರಣೆ
ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക,ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ
ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക,ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು
നിയന്ത്രണ ഗ്രിഡ്,ನಿಯಂತ್ರಣ ಗ್ರಿಡ್
നിയന്ത്രണ രേഖ,ನಿಯಂತ್ರಣ ಮಾರ್ಗ
നിയന്ത്രണ പാനൽ,ನಿಯಂತ್ರಣಫಲಕ
നിയന്ത്രണ മുറി,ನಿಯಂತ್ರಣ ಕೊಠಡಿ
നിയന്ത്രണ പട്ടിക,ನಿಯಂತ್ರಣ ಮೇಜು
നിയന്ത്രണ ഗോപുരം,ನಿಯಂತ್ರಣ ಗೋಪುರ
കണ്ട്രോളർ,ನಿಯಂತ್ರಕ
ഒത്തുപണി,ಒಮ್ಮುಖವಾಗುವಿಕೆ
മൊത്തത്തിലുള്ള ലെൻസ്,ಒಮ್ಮುಖ ಮಸೂರ
കവർത്തനമാർഗ്ഗം,ವರ್ಗಾಯಿಸುವವನು
കൺവെക്സ് ലെൻസ്,ಪೀನ ಮಸೂರ
സാരമക്ഷമമായ,ಕಣ್ಗಾವಲು
പരിമിതി കോഡ് ചെയ്തു,ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್
പരിണാമപരമായ പരസ്പരബന്ധം,ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್
പരിണാമപരമായ സംക്രമണ,ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್
കുക്കി,ಕುಕೀ
കുക്കിതാവ്,ಕನ್ನಡಿಯ
കോപാസസ്സർ,ನಿಷೇಧಕ
ചരട്,ಹಗ್ಗ
കൊറോണ,ಕರೋನ
കൊറോണ ഡിസ്ചാർജ്,ಕರೋನ
പരസ്പരബന്ധം,ಪರಸ್ಪರ
കോസിൻ ഘടകം,ಕಾಸಿನ್ ಘಟಕ
കോസിൻ തരംഗം,ಕಾಸಿನ್ ತರಂಗ
കോസ്മിക് ശബ്ദം,ಕಾಸ್ಮಿಕ್ ಶಬ್ದ
കൗണ്ടര്,ಪ್ರತಿಕೂಲತೆ
എതിർ ഘടികാരദിശയിൽ,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
കപ്ലർ,ಕಪಾಟು
കപ്ലിംഗ്,ಜೋಡಣೆ
കപ്ലിംഗ് കണ്ടൻസർ,ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್
കപ്ലിംഗ് നെറ്റ്വർക്ക്,ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್
Conpling പ്രതിരോധം,ಜೋಡಣೆ ಪ್ರತಿರೋಧ
കോവാലന്റ് ബോണ്ട്,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
കവറേജ്,ವ್ಯಾಪ್ತಿ
തകര്ച്ച,ಅಪಘಾತ
ഗുരുതരമായ ബാൻഡ്,ವಿಮರ್ಶಕರ ತಂಡ
ഗുരുതരമായ അവസ്ഥ,ವಿಮರ್ಶೆ
ഗുരുതരമായ കപ്ലിംഗ്,ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ
ഗുരുതരമായ ആവൃത്തി,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
ഗുരുതരമായ പാരാമീറ്റർ,ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ
മുതല ക്ലിപ്പ്,ಮೊಸಳೆ ಕ್ಲಿಪ್
ക്രോസ് മങ്ങൽ,ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ
ക്രോസ് മോഡുലേഷൻ,ಅಡ್ಡಕತ್ತು
ക്രോസ് ടോക്ക്,ಅಡ್ಡ ಮಾತುಕತೆ
ക്രോസ്ഫേഡ്,ಅಡ್ಡನಡು
ക്രിപ്റ്റോഗ്രഫി,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ
സ്ഫടികം,ಸ್ಫಟಿಕ
ക്രിസ്റ്റൽ ഫിൽട്ടർ,ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್
ശീതം,ಸೂಚನೆ
ക്യൂ മാർക്ക്,ಕ್ಯೂ ಗುರುತುಗಳು
ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം,ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ
നിലവിലെ ഡ്രെയിൻ,ಪ್ರಸ್ತುತ
നിലവിലെ മീറ്റർ,ಪ್ರಸ್ತುತ ಮೀಟರ್
നിലവിലെ ട്രാൻസ്ഫോർമർ,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
കഴ്സർ,ಕರ್ಸರ್
വളവ്,ಉರುಳು
ആവൃത്തി മുറിക്കുക,ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ
മുറിവ്,ಕಟ್ಟುವವನು
സൈബർ കഫേ,ಸೈಬರ್ ಕೆಫೆ
സൈബർ സുരക്ഷ,ಸೈಬರ್ ಭದ್ರತೆ
സൈബർ സ്ഥലം,ಸೈಬರ್ ಜಾಗ
ആവൃത്തി,ಚಕ್ರ
ചാക്രിക,ಆವರ್ತಕ
D.C. ഘടകം,ಡಿಸಿ. ಅಂಶ
D.C. പ്ലേറ്റ് വൈദ്യുതി,ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ
D.C. പുനസ്ഥാപിക്കൽ,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ
ഡാംപ്പർ ഡയോഡ്,ಡಯೋಡೆ
നനഞ്ഞ,ತೇವಗೊಳಿಸುವ
ഇരുണ്ട,ಕತ್ತಲೆ
ഡാറ്റ,ದತ್ತ
ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്,ದತ್ತಾಂಶ ಪ್ರಸಾರ
ഡാറ്റ കംപ്രഷൻ,ದತ್ತಾಂಶ ಸಂಕೋಚನ
ഡാറ്റ ഡ്രില്ലിംഗ്,ದತ್ತಾಂಶ ಕೊರೆಯುವ
ഡാറ്റ എൻക്രിപ്ഷൻ,ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ
ഡാറ്റ ഫയൽ,ದತ್ತಾಂಶಗಳು
ഡാറ്റ കൈകാര്യം ചെയ്യൽ,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
ഡാറ്റ ഖനനം,ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ
ഡാറ്റ പ്രോസസ്സിംഗ്,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
ഡാറ്റ പ്രോസസ്സ്,ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ
ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം,ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್
ഡാറ്റ സേവനം,ದತ್ತಾಂಶ ಸೇವೆ
ഡാറ്റ ഷീറ്റ്,ಮಾಹಿತಿಯ ಕಾಗದ
ഡാറ്റ സംഭരണം,ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ
ഡാറ്റ സ്ട്രീം,ದತ್ತಾಂಶಗಳು
ഡാറ്റ പരിവർത്തനം,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
ഡാറ്റ ട്രാൻസ്മിഷൻ,ದತ್ತಾಂಶ ಪ್ರಸಾರ
ഡാറ്റാബേസ്,ದತ್ತಸಂಚಯ
അപകീർത്തികരമായ,ದತ್ತಸೇಂದ್ರಿ
ഡാറ്റാഗ്രാം,ದಟ್ಗ್ರಾಮ್
ഡിബി മീറ്റർ,ಡಿಬಿ ಮೀಟರ್
ചത്ത വായു,ಭೀಕರ ಗಾಳಿ
ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്,ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
ചത്ത സ്ഥലം,ಜಡ ಸ್ಥಾನ
ഡെഡ്ലോക്ക്,ಅಸ್ತವ್ಯಸ್ತತೆ
ഡീബഗ് പ്രോഗ്രാം,ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ
ഡീബഗ്ഗിംഗ്,ಡೀಗಗ್ ಮಾಡುವುದು
ശബ്ദത്തിന്റെ ക്ഷയം,ಧ್ವನಿಯ ಕೊಳೆತ
ഡെസിബെൽ (ഡിബി),ಡೆಸಿಬೆಲ್ (ಡಿಬಿ)
ദശാംശ,ದಶಮಾನ
ദശാംശ കോഡ്,ದಶಮಾಂಶ ಸಂಕೇತ
ദശാംശ അക്ക,ದಶಮಾಂಶ ಅಂಕಿಯ
അനുശാസിക്കുന്നു,ಅರ್ಥಚಕರ್ಯ
അചഞ്ചര്,ಡಿಕೋಡರ್
ഡീകോഡിംഗ്,ಡಿಕೋಡಿಂಗ್
ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു,ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್
വികൃതമായ,ತಗ್ಗಿಸು
തളർത്തുക,ಡಕ್ಯುಲಿಂಗ
സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു,ಸರ್ಕ್ಯೂಟ್
നെറ്റ്വർക്ക് തീരുമാനിക്കുക,ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
ഡീക്രിപ്ഷൻ,ನಿರ್ಣಾಯಕತೆ
സമർപ്പിതരേഖ,ಸಮರ್ಪಿತ ಸಾಲು
ഡി-എംബഡിംഗ്,ಕಬ್ಬಿಣದ
ഡി-is ന്നൽ,ಒತ್ತು
കുറ്റം,ಗಡಿಬಿಡಿ
ഗുണനിലവാരത്തിൽ തകരാറ്,ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ
കുറവുള്ള,ದೋಷಯುಕ್ತ
വികലമായ യൂണിറ്റ്,ದೋಷಯುಕ್ತ ಘಟಕ
നിര്വചനം,ವಿವರಣೆ
വ്യതിചലനം,ತಿರುಗುವಿಕೆ
അവശമനം,ವಿರೂಪ
വഞ്ചന,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
ഡി-ഗെയ്സിംഗ് കോയിൽ,ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್
ഡിഗ്രി,ಪದ
