Gujarati,Bengali
બબલ વસંત સ્ક્રૂ,বুদ্বুদ বসন্ত স্ক্রু
બબલ સેલ,বুদ্বুদ কোষ
બબલ ઓવરવોલ્ટેજ,বুদ্বুদ ওভারভোল্টেজ
બબલ પોઇન્ટ,বুদ্বুদ বিন্দু
બબલ બોટ,বুদ্বুদ নৌকা
બબલ ટેસ્ટ,বুদ্বুদ পরীক্ষা
બબલ કૉલમ,বুদবুদ কলাম
બબલ વ્યુઅર પ્રિઝમ,বুদবুদ দর্শক প্রিজম
બબલ વિસ્કોમીટર,বুদবুদ ভিসকোমিটার
બૃહદદર્શક કાચ,বিবর্ধক কাচ
પ્રભાવ,উদ্দীপনা
બબલ પદ્ધતિ,বুদ্বুদ পদ্ধতি
વળતર આપતી બેટરી,ক্ষতিপূরণকারী ব্যাটারি
વળતર આપતી સર્કિટ,ক্ষতিপূরণ সার্কিট
પૂર્વવર્તી જન્માક્ષર,বিপরীতমুখী রাশিফল
વળતર આપતું વોલ્ટેજ,ক্ষতিপূরণকারী ভোল্টেজ
સંકોચન,সংকোচন
ફરી વળવું,relapse relapse
સંકોચન લોડ,সংকোচন লোড
ચેપી પૂર્વધારણા,সংক্রামক অনুমান
"એમ્ફોટેરિક પ્રતિકાર, બફર","amphoteric প্রতিরোধের, বাফার"
"amp-પ્રતિરોધક ક્રિયા, બફર ક્રિયા","amp-প্রতিরোধ কর্ম, বাফার কর্ম"
બફર એમ્પ્લીફાયર,বাফার পরিবর্ধক
સામાન્ય પ્રતિકારકતા,সাধারণ প্রতিরোধ ক্ষমতা
બફર શીટ,বাফার শীট
"amp-રેઝિસ્ટન્સ કંટ્રોલર, બફર રેગ્યુલેશન","amp-প্রতিরোধক নিয়ামক, বাফার নিয়ন্ত্রণ"
"એમ્બિયન્ટ રેઝિસ્ટન્સ ઇન્ડેક્સ, બફર ઇન્ડેક્સ","amp-প্রতিরোধ সূচক, বাফার সূচক"
બફર રોકાણ,বাফার বিনিয়োগ
બફર ચેક,বাফার চেক
બફર બહાર નીકળો,বাফার প্রস্থান
"એમ્બિયન્ટ રેઝિસ્ટન્સ રેશિયો, બફર રેશિયો","অ্যাম্বিয়েন্ট রেজিস্ট্যান্স রেশিও, বাফার রেশিও"
બફર જવાબ,বাফার উত্তর
બફર વસંત,বাফার বসন্ত
બફર સંગ્રહ,বাফার স্টোরেজ
બફર ટ્યુબ,বাফার টিউব
ઉત્સાહી પ્રતિરોધક,উচ্ছ্বাস প্রতিরোধী
બફર કમ્પાઇલર,বাফার কম্পাইলার
સામાન્ય પ્રતિકાર,সাধারণ প্রতিরোধ
"ઉત્સાહી પ્રતિકાર, બફરિંગ ક્ષમતા, બફરિંગ ક્ષમતા","প্রফুল্ল প্রতিরোধ, বাফারিং ক্ষমতা, বাফারিং ক্ষমতা"
બ્યુગલ,বিউগল
બર્ધન,বর্ধন
વૃદ્ધિનો સમયગાળો,ক্রমবর্ধমান সময়কাল
"બુસ્ટિંગ ફેક્ટર, ફેક્ટરિંગ ફેક્ટર","বুস্টিং ফ্যাক্টর, ফ্যাক্টরিং ফ্যাক্টর"
ધ્વનિશાસ્ત્ર,ধ্বনিবিদ্যা
આંતરિક તપાસ,অভ্যন্তরীণ চেক
બિલ્ટ-ઇન એન્ટેના,অন্তর্নির্মিত অ্যান্টেনা
બિલ્ટ-ઇન રિચાર્જ ઉપકરણ,অন্তর্নির্মিত রিচার্জ ডিভাইস
બલ્બ,বাল্ব
બલ્બ એક્સપોઝર,বাল্ব এক্সপোজার
બલ્બ કવર,বাল্ব কভার
બલ્બ કાચ,বাল্ব গ্লাস
બલ્બ ડેન્ટલ,বাল্ব ডেন্টাল
બલ્બ ટ્યુબ,বাল্ব টিউব
એમ્બોસિંગ મિકેનિઝમ (લૂપ સિસ્ટમ),এমবসিং মেকানিজম (লুপ সিস্টেম)
"બલ્જ ટેસ્ટ, બલ્જ ટેસ્ટ","bulge test, bulge test"
ઉભરો,আবির্ভূত
"વોલ્યુમ, બલ્ક, સમૂહ, સમૂહ, કાર્ય","আয়তন, বাল্ক, ভর, ভর, ফাংশন"
વોલ્યુમ પ્રતિભાવ,ভলিউম প্রতিক্রিয়া
વસ્તી અસર,জনসংখ্যার প্রভাব
સામૂહિક અસર ઉપકરણ,ভর প্রভাব ডিভাইস
વોલ્યુમ સ્થિતિસ્થાપકતા,ভলিউম স্থিতিস্থাপকতা
વસ્તી રેકોર્ડર,জনসংখ্যা রেকর্ডার
જથ્થાબંધ પરિબળ,বাল্ক ফ্যাক্টর
"બલ્ક હેડ, સેફ્ટી ડિસપ્ટર","বাল্ক হেড, সেফটি ডিসরাপ্টার"
વોલ્યુમ જીવનકાળ,ভলিউম জীবনকাল
વોલ્યુમ સ્થિતિસ્થાપકતા ગુણાંક,ভলিউম স্থিতিস্থাপকতা সহগ
મેક્રો લાઇટ ડ્રાઇવર,ম্যাক্রো লাইট ড্রাইভার
વસ્તી મિલકત,জনসংখ্যা সম্পত্তি
સામૂહિક મિલકત પ્રતિકાર,ভর সম্পত্তি প্রতিরোধের
વોલ્યુમ વિકૃતિ,ভলিউম বিকৃতি
વોલ્યુમ વલણ,ভলিউম প্রবণতা
મહત્તમ તાપમાન,সর্বোচ্চ তাপমাত্রা
બુલહોર્ન,bullhorn
"મણકાની, મણકાની","bulge, bulge"
મણકાનો સંપર્ક,স্ফীতি যোগাযোগ
"ટોળું, ટોળું (n.), ક્લસ્ટર થવું (ver.)","গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)"
ક્લસ્ટર્ડ ઇલેક્ટ્રોન બીમ,ক্লাস্টার ইলেকট্রন মরীচি
ટોળું,গুচ্ছ
બન્ચી કોટર,গুচ্ছ কোটার
ક્લસ્ટર વિસ્તાર,ক্লাস্টার এলাকা
બીમ જૂથ,মরীচি গ্রুপ
બન ભૂલ સંશ્લેષણ,বান ত্রুটি সংশ্লেষণ
બન્સેન સેલ,বুনসেন সেল
બન્સેન ડિસ્ચાર્જ ઉપકરણ,বুনসেন ডিসচার্জ যন্ত্রপাতি
"બન્સેનનું આઇસ કેલરીમીટર, બન્સેનનું આઇસ થર્મોમીટર","বুনসেনের বরফ ক্যালোরিমিটার, বুনসেনের বরফ থার্মোমিটার"
બન્સેન વોલ્ટમીટર,বুনসেন ভোল্টমিটার
ઉત્સાહ,উচ্ছ্বাস
ઉછાળો ખંડ,উচ্ছ্বাস রুম
"ઉલ્લાસ, ઉલ્લાસ","buoyancy, booyancy"
ઉછાળો ફેરફાર,উচ্ছ্বাস পরিবর্তন
અશાંતિનો કોણ,অশান্তি কোণ
ટ્રિગર પોઈન્ટ,ট্রিগার পয়েন্ট
બર્ગર સર્કિટ,বার্গার সার্কিট
બર્ગર મોડેલ,বার্গার মডেল
બર્ગર વેક્ટર,বার্গার ভেক্টর
ચોર ઘંટડી,চোরের ঘণ্টা
ગ્રાઉન્ડ એન્ટેના,গ্রাউন্ডেড অ্যান্টেনা
સંપૂર્ણ ઇગ્નીશન સૂચક,সম্পূর্ণ ইগনিশন সূচক
સંપૂર્ણ ઇગ્નીશન,সম্পূর্ণ ইগনিশন
"બર્નર, ઇગ્નીટર","বার্নার, ইগনিটার"
કમ્બશન બિંદુ,দহন বিন্দু
કમ્બશન પ્રોપર્ટીઝ ઈન્ડેક્સ,দহন বৈশিষ্ট্য সূচক
કમ્બશન દર,দহন হার
ભીડ,ভিড়
કમ્બશન ઝોન,দহন অঞ্চল
"વિસ્ફોટ, વિસ્ફોટ, તિરાડ","বিস্ফোরণ, বিস্ফোরণ, ফাটল"
બ્લાસ્ટ એમ્પ્લીફાયર,বিস্ফোরণ পরিবর্ধক
ફિશર ડિટેક્ટર,ফিসার ডিটেক্টর
બ્લાસ્ટ કી,বিস্ফোরণ কী
છલકાતી નાડી,ফেটে যাওয়া নাড়ি
વિસ્ફોટ વોલ્યુમ,বিস্ফোরিত ভলিউম
બસબાર,বাসবার
"સ્ટ્રીમ ડિસ્ટ્રીબ્યુટર વાયર, બસ વાયર","স্ট্রীম ডিস্ট্রিবিউটর ওয়্যার, বাস ওয়্যার"
લાઇન વ્યસ્ત,লাইন ব্যস্ত
વ્યસ્ત સ્વર,ব্যস্ত টোন
knuckle સંપર્ક,নাকল যোগাযোগ
હિલ્ટ સંયુક્ત,হিল্ট জয়েন্ট
ભ્રામક પરાવર્તક,প্রতারণামূলক প্রতিফলক
બટરફ્લાય કેપેસિટર,প্রজাপতি ক্যাপাসিটর
બટરફ્લાય સર્કિટ,প্রজাপতি সার্কিট
બટરફ્લાય ધીબરી,প্রজাপতি ধীবরী
"બટરફ્લાય ઓસિલેટર, બટરફ્લાય ઓસિલેટર","প্রজাপতি অসিলেটর, প্রজাপতি দোলক"
બટરફ્લાય રેઝોનેટર,প্রজাপতি অনুরণনকারী
બટરફ્લાય વાલ્વ,প্রজাপতি ভালভ
બટન હૂક સંપર્ક,বোতাম হুক যোগাযোগ
ગણગણવું,গুঞ্জন
બઝ-તેની સ્વીચ,buzz-তার সুইচ
બઝર,গুঞ্জন
સબ પાથ નિયંત્રક,সাব পাথ কন্ট্রোলার
સર્કિટ,সার্কিট
સી-બેટરી,সি-ব্যাটারি
"સી-ચાર્ટ, સી-ચાર્ટ","সি-চার্ট, সি-চার্ট"
સી-ડિસ્પ્લે,সি-ডিসপ্লে
સી-લેવલ,সি-লেভেল
c-ન્યુટ્રોન,c-নিউট্রন
સી-દર્શક,সি-দর্শক
સી-સર્વિસ વિસ્તાર,সি-সার্ভিস এরিয়া
સી મૂલ્ય,সি মান
cgs પદ્ધતિ,সিজিএস পদ্ধতি
સીપીએમ,সিপিএম
"સતત તરંગ હસ્તક્ષેપ, CW દખલગીરી","ক্রমাগত তরঙ্গ হস্তক্ষেপ, CW হস্তক্ষেপ"
કેબેન,ক্যাবেন
cabanes પરિબળ,cabanes ফ্যাক্টর
કેબિનેટ લાઉડસ્પીકર,ক্যাবিনেট লাউডস্পিকার
કેબિનેટ આર્ગોન,ক্যাবিনেট আর্গন
"દરિયાઈ વાયર, કેબલ","সমুদ্রের তার, তার"
કેબલ કાર,ক্যাবল কার
કેબલ લેનયાર્ડ,তারের ল্যানিয়ার্ড
કેબલ લાઇન,তারের লাইন
કેબલ રેક,তারের আলনা
કેબિલ સિલ્ક,ক্যাবিল সিল্ক
કેબલ સિસ્ટમ,তারের সিস্টেম
કેબલગ્રામ,ক্যাবলগ্রাম
cadac,ক্যাডাক
કેડમિયમ,ক্যাডমিয়াম
કેડમિયમ કોષ,ক্যাডমিয়াম কোষ
કેડમિયમ-ઇલેક્ટ્રોડ,ক্যাডমিয়াম-ইলেকট্রোড
કેડમિયમ-નિકલ સંચયક,ক্যাডমিয়াম-নিকেল সঞ্চয়কারী
કેડમિયમ ગુણોત્તર,ক্যাডমিয়াম অনুপাত
કેડમિયમ-વરાળ-દીવો,ক্যাডমিয়াম-বাষ্প-বাতি
કેડમિયમ પીળો,ক্যাডমিয়াম হলুদ
સીઝિયમ-કોષ,সিজিয়াম-কোষ
પાંજર એન્ટેના,পাঞ্জার অ্যান্টেনা
પાંજર દ્વિધ્રુવ,পাঞ্জর ডাইপোল
પાંજર અસર,পাঞ্জার প্রভাব
પાંજર ગ્રીડ,পাঞ্জর গ্রিড
calandria,calandria
ગણતરી કરવી,হিসাব করতে
ગણતરી,গণনা
"કેલ્ક્યુલેટર, કેલ્ક્યુલેટર","ক্যালকুলেটর, ক্যালকুলেটর"
ગણતરી*,হিসাব*
કોમ્પ્યુટેશનલ એક્શન પદ્ધતિ,গণনামূলক কর্ম পদ্ধতি
"કેલ્ક્યુલેટર, કેલ્ક્યુલેટર","ক্যালকুলেটর, ক্যালকুলেটর"
કૅલેન્ડર,ক্যালেন্ডার
"પ્રવાહ, લઘુત્તમ વ્યાસ, વ્યાસ","বহিঃপ্রবাহ, ন্যূনতম ব্যাস, ব্যাস"
"માપાંકન, માપાંકન, પુનરાવર્તન","ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন"
"માપાંકન ગુણક, માપાંકન ગુણક","ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক"
માપાંકન કોડ,ক্রমাঙ্কন কোড
આહવાન કરો,আহ্বান করুন
"કોલ પોઇન્ટર, કોલ પોઇન્ટર","কল পয়েন্টার, কল পয়েন্টার"
ઘોષણા પત્ર,ঘোষণাপত্র
કૉલ નંબર,কল সংখ্যা
કૉલ સિગ્નલ,কল সংকেত
કૉલ શબ્દ,কল শব্দ
કૉલ સૂચક પલ્સ,কল নির্দেশক পালস
"કૉલ કેલ્ક્યુલેટર, ટોક કેલ્ક્યુલેટર","কল ক্যালকুলেটর, টক ক্যালকুলেটর"
કેલિડો,ক্যালিডো
"જાહેરાત કરો, કૉલ કરો, કૉલ કરો, વાત કરો","ঘোষণা করুন, কল করুন, কল করুন, কথা বলুন"
કેલિયર ગુણાંક,ক্যালিয়ার সহগ
કી બોલાવો,কী আহ্বান করুন
વાહક રેખા,ক্যারিয়ার লাইন
અવાજ ક્રમ,ভয়েস সিকোয়েন্স
કેલિપર્સ,ক্যালিপার
"કેલોરેસન્સ, ઇન્ફ્રારેડ બ્રિલિયન્સ","ক্যালোরসেন্স, ইনফ্রারেড ব্রিলিয়ান্স"
"ગરમી (v.), કેલરી (ed.)","তাপ (v.), ক্যালরি (ed.)"
થર્મોમેટ્રિક રાજ્ય સમીકરણ,থার্মোমেট্রিক অবস্থা সমীকরণ
ગરમીનું કેલરી મૂલ્ય,তাপের ক্যালরি মান
"ગરમીનું મૂલ્ય, કેલરી મૂલ્ય","তাপ মান, ক্যালোরি মান"
કેલરી,ক্যালোরি
થર્મલ ક્ષમતા,তাপ ক্ষমতা
થર્મલ તીવ્રતા,তাপ তীব্রতা
થર્મલ પાવર,তাপ শক্তি
"કેલરી મૂલ્ય, કેલરી મૂલ્ય","ক্যালোরিফিক মান, ক্যালোরিফিক মান"
કેલરીમીટર,ক্যালোরিমিটার
થર્મોમીટર જેકેટ,থার্মোমিটার জ্যাকেট
થર્મોમેટ્રિક વિશ્લેષણ,থার্মোমেট্রিক বিশ্লেষণ
થર્મોમીટર બોમ્બ,থার্মোমিটার বোমা
થર્મોમેટ્રિક ગુણાંક,থার্মোমেট্রিক সহগ
કેલરીમેટ્રિક નિર્ધારણ,ক্যালোরিমেট্রিক নির্ধারণ
કેલરીમેટ્રિક એન્ટ્રોપી,ক্যালোরিমেট্রিক এনট্রপি
"કેલરીમેટ્રિક અંદાજ, કેલરીમેટ્રિક માપન","ক্যালোরিমেট্রিক অনুমান, ক্যালোরিমেট্রিক পরিমাপ"
"કેલરીમેટ્રી, થર્મોમેટ્રી","ক্যালোরিমেট্রি, থার্মোমেট্রি"
કેલ્યુટ્રોન,ক্যালট্রন
કૅમ,ক্যাম
કેમ તૂટક તૂટક ઝડપ,ক্যামের বিরতিহীন গতি
કેમેરા સંચાલિત,ক্যাম চালিত
"મૂંઝવણ, કેબર","fussiness, caber"
કેમેરા એંગલ,ক্যামেরা কোণ
કેમેરા,ক্যামেরা
કેમેરા ગોઠવણી,ক্যামেরা প্রান্তিককরণ
કેમેરા એમ્પ્લીફાયર,ক্যামেরা পরিবর্ধক
કેમેરાનો દરવાજો,ক্যামেরা দরজা
કેમેરા ચેમ્બર,ক্যামেরা চেম্বার
કેમેરા શ્રેણી,ক্যামেরা সিরিজ
કેમેરા ક્રેન,ক্যামেরা ক্রেন
કેમેરા ડોલી,ক্যামেরা ডলি
"કેમેરા કવર, કેમેરા કવર","ক্যামেরা কভার, ক্যামেরা কভার"
કેમેરા હૂડ,ক্যামেরা হুড
કેમેરા ગોઠવણ,ক্যামেরা সমন্বয়
કેમેરા વિસ્તાર,ক্যামেরা এলাকা
કેમેરા લ્યુસિડા,ক্যামেরা লুসিডা
કૅમેરા-મેગેઝિન,ক্যামেরা-ম্যাগাজিন
કેમેરા મેન,ক্যামেরা ম্যান
કેમેરા ઓબ્સ્ક્યુરા,ক্যামেরা অবসকুরা
કેમેરા બચાવ,ক্যামেরা উদ্ধার
ઝૂમ,জুম
"રેકોર્ડીંગ, કેમેરા ફોટોગ્રાફી કેમેરા શુટીંગ","রেকর্ডিং, ক্যামেরা ফটোগ্রাফি ক্যামেরা শুটিং"
કેમેરા ટ્યુબ,ক্যামেরা টিউব
કેમેરા ટ્યુબ સંચિત લક્ષ્ય,ক্যামেরা টিউব সঞ্চিত লক্ষ্য
કેમેરા પાછું ખેંચવું,ক্যামেরা প্রত্যাহার
કૅમેરા-પ્રિંટર-પ્રોજેક્ટર ક્રિયાપ્રતિક્રિયા,ক্যামেরা-প্রিন্টার-প্রজেক্টর মিথস্ক্রিয়া
ભીની સરળ હાર્મોનિક ગતિ,স্যাঁতসেঁতে সরল সুরেলা গতি
ભીના ઓસિલેશન,স্যাঁতসেঁতে দোলন
હતાશ લોલક,বিষন্ন পেন্ডুলাম
ફિલ્મ બોક્સ,ফিল্ম বক্স
બોક્સ એનોડ,বক্স অ্যানোড
છિદ્રાળુ કમ્બશન સિસ્ટમ,ছিদ্রযুক্ত দহন ব্যবস্থা
"કુલ્યા કિરણ, કેનલ કિરણ","কুল্যা কিরণ, ক্যানেল কিরণ"
રદબાતલ અસર,প্রত্যাহার প্রভাব
નિયમ રદ કરો,বিধি বাতিল করুন
રદ્દીકરણ ગુણોત્તર,বাতিল অনুপাত
પ્રતિનિધિ,খ্যাতি.
રદબાતલ કી,প্রত্যাহার কী
candela,candela
"મીણબત્તી, મીણબત્તી","মোমবাতি, মোমবাতি"
"મીણબત્તી ફિલ્ટર, મીણબત્તી ફિલ્ટર","মোমবাতি ফিল্টার, মোমবাতি ফিল্টার"
મીણબત્તીનો પ્રકાશ,মোমবাতির আলো
મીણબત્તીની શક્તિ,মোমবাতি শক্তি
કોન્ડોમ,কনডম
રેકોર્ડ કરેલ સંગીત,রেকর্ড করা সঙ্গীত
"પ્રમાણભૂત, પ્રમાણભૂત","ক্যানোনিকাল, ক্যানোনিকাল"
કેનોનિકલ કોઓર્ડિનેટ્સ,ক্যানোনিকাল স্থানাঙ্ক
"પ્રમાણભૂત વિતરણ, પ્રમાણભૂત વિતરણ","ক্যানোনিকাল ডিস্ট্রিবিউশন, ক্যানোনিকাল ডিস্ট্রিবিউশন"
પ્રમાણભૂત સમુદાય,ক্যানোনিকাল সম্প্রদায়
પ્રામાણિક સમીકરણ,ক্যানোনিকাল সমীকরণ
ઓપ્ટિક્સનું પ્રામાણિક સમીકરણ,অপটিক্সের ক্যানোনিকাল সমীকরণ
કેનોનિકલ ફ્લેટ કનેક્શન,ক্যানোনিকাল ফ্ল্যাট সংযোগ
પ્રમાણભૂત સ્વરૂપ,ক্যানোনিকাল ফর্ম
પ્રમાણભૂત સૂત્ર,ক্যানোনিকাল সূত্র
નિયત ફરકાવવું,নির্ধারিত উত্তোলন
નિર્ધારિત વેગ,নির্ধারিত গতিবেগ
નિયત વર્ગ,নির্ধারিত ক্লাস
ત્રાંસુ કોણ,তির্যক কোণ
સ્લેંટ શોટ,তির্যক শট
કેન્ટીલીવર,ক্যান্টিলিভার
"ટોપી, કવર (ઇડી.), ઇન્ટરલેસિંગ (v.)","ক্যাপ, কভার (সম্পাদনা), ইন্টারলেসিং (v.)"
હોલ્ડિંગ,ধারণ
કેપેસિટીવ અલ્ટીમીટર,ক্যাপাসিটিভ অল্টিমিটার
કેપેસિટેન્સ બીમ સ્વિચિંગ,ক্যাপাসিট্যান্স বিম সুইচিং
ક્ષમતા પુલ,ক্যাপাসিটেন্স সেতু
કેપેસિટેન્સ બ્રિજ ટ્રાન્સડ્યુસર,ক্যাপাসিট্যান্স ব্রিজ ট্রান্সডুসার
કેપેસિટર કન્વર્ટર,ক্যাপাসিটর রূপান্তরকারী
કેપેસિટર જોડાણ,ক্যাপাসিটর কাপলিং
ક્ષમતા,ক্যাপাসিট্যান্স
કેપેસિટેડ વિઝિટર ડિટેક્ટર,ক্যাপাসিটেড ভিজিটর ডিটেক্টর
કેપેસિટીવ હીટિંગ,ক্যাপাসিটিভ হিটিং
કેપેસીટન્સ જોડી પ્રતિક્રિયા,ক্যাপাসিট্যান্স মিলিত বিক্রিয়া
"કેપેસીટન્સ લોડ, કેપેસીટન્સ લોડ","ক্যাপাসিট্যান্স লোড, ক্যাপাসিট্যান্স লোড"
ક્ષમતા પ્રતિક્રિયા,ক্যাপাসিট্যান্স বিক্রিয়া
કેપેસિટર,ক্যাপাসিটর
કેપેસિટર અક્ષર કોડ,ক্যাপাসিটর অক্ষর কোড
"કેપેસિટર ડોઝ મીટર, કેપેસિટર વોલ્યુમ મીટર","ক্যাপাসিটর ডোজ মিটার, ক্যাপাসিটর কোয়ান্টিফায়ার"
કેપેસિટર ઇનપુટ,ক্যাপাসিটর ইনপুট
હોલ્ડિંગ ઇન્વેસ્ટમેન્ટ મિકેનિઝમ,হোল্ডিং ইনভেস্টমেন্ট মেকানিজম
કેપેસિટર ionization ચેમ્બર,ক্যাপাসিটর ionization চেম্বার
"કેપેસિટર લાઉડસ્પીકર, ઇલેક્ટ્રોસ્ટેટિક લાઉડસ્પીકર","ক্যাপাসিটর লাউডস্পীকার, ইলেক্ট্রোস্ট্যাটিক লাউডস্পীকার"
કેપેસિટર માઇક્રોફોન,ক্যাপাসিটর মাইক্রোফোন
"કેપેસિટર પિકઅપ, કેપેસિટર પીકઅપ","ক্যাপাসিটর পিকআপ, ক্যাপাসিটর পিকআপ"
"કેપેસીટન્સ ટ્રાન્સફોર્મર, કેપેસીટન્સ-ટ્રાન્સફોર્મર","ক্যাপাসিট্যান্স ট্রান্সফরমার, ক্যাপাসিট্যান্স-ট্রান্সফরমার"
"કેપેસિટર-ઇનપુટ ફિલ્ટર, કેપેસિટર ઇનપુટ ફિલ્ટર","ক্যাপাসিটর-ইনপুট ফিল্টার, ক্যাপাসিটর ইনপুট ফিল্টার"
કેપેસિટ્રોન,ক্যাপাসিট্রন
હોલ્ડિંગ,ধারণ
ધારિતા પુલ સિસ્મોગ્રાફ,ধরিতা সেতু সিসমোগ্রাফ
કેપેસીટન્સ ગુણાંક,ক্যাপাসিট্যান্স সহগ
"કેપેસીટન્સ અર્થ કનેક્ટિવિટી, રિવર્સ અર્થ લિંક અર્થ કનેક્ટિવિટી","ক্যাপাসিট্যান্স আর্থ কানেক্টিভিটি, রিভার্স আর্থ লিংক আর্থ কানেক্টিভিটি"
માત્રાત્મક મિલકત,পরিমাণগত সম্পত্তি
"ક્ષમતા મર્યાદા, ક્ષમતા મર્યાદા","ক্যাপাসিট্যান্স সীমা, ক্ষমতা সীমা"
મનસ્વી સિસ્ટમની ક્ષમતા,স্বেচ্ছাচারী ব্যবস্থার ধারণক্ষমতা
હોલ્ડિંગ વિન્ડો,জানালা ধরে রাখা
"કેપિલેરિટી, કેપિલેરિટી","capillarity, capillarity"
"રુધિરકેશિકા, રુધિરકેશિકા","কৈশিক, কৈশিক"
કેશિલરી ક્રિયા,কৈশিক কর্ম
કેશિલરી સક્રિયકરણ,কৈশিক সক্রিয়করণ
કેશિલરી ક્રિયા,কৈশিক কর্ম
"કેશિલરી ઇલેક્ટ્રોમીટર, કેશિલરી ઇલેક્ટ્રોમીટર","কৈশিক ইলেক্ট্রোমিটার, কৈশিক ইলেক্ট্রোমিটার"
કેશિલરી એલિવેશન,কৈশিক উচ্চতা
કેશિલરી બ્લાસ્ટ ટ્યુબ,কৈশিক বিস্ফোরণ নল
રુધિરકેશિકા બળ,কৈশিক বল
"કેશિલરી પદ્ધતિ, રુધિરકેશિકા પદ્ધતિ","কৈশিক পদ্ধতি, কৈশিক পদ্ধতি"
"રુધિરકેશિકા પોટેન્શિયોમીટર, કેશિલરી પોટેન્શિયોમીટર","কৈশিক potentiometer, কৈশিক potentiometer"
કેશિલરી એલિવેશન,কৈশিক উচ্চতা
"કેશિલરી એલિવેશન પદ્ધતિ, કેશિલરી એલિવેશન પદ્ધતિ","কৈশিক উচ্চতা পদ্ধতি, কৈশিক উচ্চতা পদ্ধতি"
"રુધિરકેશિકા, રુધિરકેશિકા","কৈশিক, কৈশিক"
કેશિલરી વિસ્કોમીટર,কৈশিক ভিসকোমিটার
"રુધિરકેશિકા તરંગ, સપાટી તરંગ","কৈশিক তরঙ্গ, পৃষ্ঠ তরঙ্গ"
"Capstan, ટેપ ડ્રાઈવર વ્હીલ","Capstan, টেপ ড্রাইভার চাকা"
capstan-સ્ક્રુ,capstan-স্ক্রু
Capstan Alsak,ক্যাপস্টান আলসাক
"કેપ્ટન ધીબરી, આદત ધીબરી","ক্যাপ্টেন ধীবরী, অভ্যাস ধীবরী"
"કેપ્સ્યુલ, કેપ્સ્યુલ, કેપ્સ્યુલ","ক্যাপসুল, ক্যাপসুল, ক্যাপসুল"
બંધાયેલ રિવેટ,বন্ডেড রিভেট
સ્થિર પરીક્ષણ,স্ট্যাটিক পরীক্ষা
કેપ્ચર,ক্যাপচার
"કેચમેન્ટ વિસ્તાર, કેચમેન્ટ વિસ્તાર","ক্যাচমেন্ট এলাকা, ক্যাচমেন্ট এলাকা"
કેપ્ચર ગુણાંક,ক্যাপচার সহগ
કેચમેન્ટ ઝોન,ক্যাচমেন্ট জোন
કેપ્ચર અસર,ক্যাপচার প্রভাব
કેપ્ચર કાર્યક્ષમતા,ক্যাপচার দক্ষতা
ગામા રે પકડે છે,গামা রশ্মি ধরা
કેપ્ચર કુશળતા,ক্যাপচার দক্ষতা
કેચમેન્ટ સાઇટ,ক্যাচমেন্ট সাইট
"કાર્બોમીટર, કાર્બોમીટર","কার্বোমিটার, কার্বোমিটার"
કાર્બન ચાપ,কার্বন চাপ
કાર્બન બુરશ,কার্বন বুরুশ
કાર્બન ઇલેક્ટ્રોડ,কার্বন ইলেক্ট্রোড
કાર્બન કણ માઇક્રોફોન,কার্বন কণা মাইক্রোফোন
કાર્બન માઇક્રોફોન,কার্বন মাইক্রোফোন
કાર્બન શેડ્યુલિંગ,কার্বন সময়সূচী
કાર્બ્યુરેટર,কার্বুরেটর
કાર્બ્યુરાઇઝેશન,কার্বারাইজেশন
કાર્સિનોટ્રોન,কার্সিনোট্রন
"કાર્ડ, શીટ","কার্ড, শীট"
શીટ બફર,শীট বাফার
શીટ કોડ,শীট কোড
શીટ કૉલમ,পত্রক কলাম
કાર્ડ ડેક,কার্ড ডেক
કાર્ડ ઇનપુટ,কার্ড ইনপুট
"કાર્ડ વિસ્તાર, શીટ વિસ્તાર","কার্ড এলাকা, শীট এলাকা"
કાર્ડ પ્રોસેસર,কার্ড প্রসেসর
કાર્ડની છબી,কার্ডের ছবি
કાર્ડ સુસંગતતા,কার্ড সামঞ্জস্য
"શીટ છિદ્રક, કાર્ડ છિદ્રક","শীট ছিদ্রকারী, কার্ড ছিদ্রকারী"
"કાર્ડ રીડર, લીફલેટ રીડર","কার্ড রিডার, লিফলেট রিডার"
શીટ નેવિગેશન,শীট নেভিগেশন
શીટ પંક્તિ,শীট সারি
પત્રિકા,লিফলেট
શીટ-ટેપ કન્વર્ટર,শীট-টেপ রূপান্তরকারী
કાર્ડ માન્યકર્તા,কার্ড যাচাইকারী
"કાર્ડબોર્ડ બોર્ડ, કાર્ડબોર્ડ બોર્ડ","পিচবোর্ড বোর্ড, পিচবোর্ড বোর্ড"
કાર્ડન ઇમ્પ્લાન્ટેશન,কার্ডান ইমপ্লান্টেশন
કાર્ડુ-વોલ્ટમીટર,কার্ডু-ভোল্টমিটার
ચતુર્ભુજ,চতুর্ভুজ
"મુખ્ય બિંદુ, મુખ્ય બિંદુ","মৌলিক বিন্দু, প্রধান বিন্দু"
મુખ્ય તાપમાન,মূল তাপমাত্রা
