English,Punjabi
Degree,ਡਿਗਰੀ
Dehiscence,ਡੀਹਿਸੈਂਸ
Dehulling,ਦਹੁਣਾ
Dehusking,ਡੀਹੁਸਕਿੰਗ
Dehydration,ਡੀਹਾਈਡਰੇਸ਼ਨ
Dehydrator,ਡੀਹਾਈਡਰੇਟਰ
Demand,ਮੰਗ
Denaturation,ਗਿਰਾਵਟ
Denudation,ਘਟਨਾਵਾਂ
Deposit,ਜਮ੍ਹਾ
Deposition,ਜਮ੍ਹਾ
Depreciation desalinization,ਕਮੀ
Desiccation,Desiccation
Design,ਡਿਜ਼ਾਇਨ
Dessicator,ਡੈਸੀਕੇਟਰ
Destoning,ਨਿਰਧਾਰਤ
Desuckering,ਡਿਸਿਕਰਿੰਗ
Desynapsis,Desynapis
Detassel,ਡੈਟਾਸਲ
Detasseling,ਡੀਟਾਸਿੰਗ
Determinant,ਨਿਰਧਾਰਤ
Devaluation,ਦੀ ਘਾਟ
Devegetation,ਠਹਿਰਾਓ
Deviation,ਭਟਕਣਾ
Diad,ਡਿਆਡ
Diagnosis,ਨਿਦਾਨ
Dichogamy,ਦੁਚਰਾ
Dichotomy,Dichotomy
Dicotyledon (seed),ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ)
Die back (disease),ਮਰ ਜਾਓ (ਬਿਮਾਰੀ)
Diffusion,ਫੈਲਾ
Digestibility,ਪਾਚਨਤਾ
Dihybrid,ਡਾਇਲਬ੍ਰਿਡ
Dike (dyke),ਡਾਈਕ (ਡਾਈਕ)
Dilute,ਪਤਲਾ
Dioecious,Dioeous
Diploid,ਡਿਪਲੋਇਡ
Diploid,ਡਿਪਲੋਇਡ
Diplonema,ਡਿਪਲੋਨੀਮਾ
Disbudding,ਡਿਸਬੋਡਿੰਗ
Discing,ਡਿਸਕਿੰਗ
Discount,ਛੂਟ
Disinfection,ਰੋਗਾਣੂ-ਮੁਕਤ
Dispersion,ਫੈਲਾਅ
Dissemination,ਪ੍ਰਸਾਰ
Diversification,ਵਿਭਿੰਨਤਾ
Diversified farming,ਵਿਭਿੰਨਤਾ
DNA Ladder,ਡੀ ਐਨ ਏ ਪੌੜੀ
DNA receptor,ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ
Dockage,ਡੋਕੇਜ
Dominant,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
Dormancy,ਸੁਸਤ
Dose,ਖੁਰਾਕ
Double sigmoid curve,ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ
Draft (draught),ਡਰਾਫਟ (ਡਰਾਫਟ)
Drain,ਡਰੇਨ
Drainage,ਡਰੇਨੇਜ
Draw,ਡਰਾਅ ਕਰੋ
Drenching,ਖਾਈ
Dressing (seed),ਡਰੈਸਿੰਗ (ਬੀਜ)
Drill (n.),ਮਸ਼ਕ (ਐਨ.)
Drilling (ag. engg),ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ)
Drilling (agronomy),ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ)
Drip irrigation,ਡਰਿਪ ਸਿੰਚਾਈ
Dryland farming,ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ
Dust,ਧੂੜ
Duster,ਡੱਸਟਰ
Dusting,ਧੂੜ
Dwarf,ਬੌਨੇ
Dwarf pyramid,Dwarf ਪਿਰਾਮਿਡ
Dwarfing,Dwarfing
Daisy,ਡੇਜ਼ੀ
Dates,ਤਾਰੀਖਾਂ
Day jasmine,ਦਿਨ ਜੈਸਮੀਨ
Dill,ਡਿਲ
Dinanath grass,ਦੀਨਨਾਥ ਘਾਹ
Dodder,ਡੂਡਡਰ
"Doob grass, bermuda grass","ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ"
Druce,ਬਰੂਸ
Dry ginger,ਸੁੱਕੇ ਅਦਰਕ
Defoliating beetle,ਮੋਹਰਿੰਗ ਬੀਟਲ
Drone,ਡਰੋਨ
Duck,ਬਤਖ਼
Ecology,ਵਾਤਾਵਰਣ
Econometrics,Econometrics
Economic efficiency,ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ
Ecotype,ਈਕੋਟਾਈਪ
Ectotrophic,ਐਲੀਕਟ੍ਰੋਫਿਕ
Edaphic,ਏਡੋਫੇਿਕ
Edaphology,ਐਡੀਫੋਲੋਜੀ
Edging,ਐਡਜਿੰਗ
Edible part,ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ
Elasticity of demand,ਮੰਗ ਦੀ ਲਚਕਤਾ
Elasticity of production,ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ
Electrolysis,ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ
Electrophoresis,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
Eluviation,ਕਪੜੇ
Emasculator,Emasculator
Embanking,ਤੇਜ਼
Embryo,ਭਰੂਣ
Embryology,ਭਰੂਣ
Emergence,ਉਭਰਨ
Emulsifier,ਇਮਲਸੀਫਾਇਰ
Endogenous,ਐਂਡੋਜੇਨਸ
Endomitosis,ਹੋਂਦ
Endoparasite,ਨਿਰਦੋਪਿਤ
Endosperm,ਐਂਡੋਸਪਰਮ
Enterprise,ਉੱਦਮ
Entomology,ਐਂਡੋਮੋਲੋਜੀ
Environment,ਵਾਤਾਵਰਣ
Enzyme,ਪਾਚਕ
Epicotyl grafting,ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ
Epiphyte,ਐਪੀਫਾਈਟ
Equity,ਇਕੁਇਟੀ
Eradication,ਖਾਤਮੇ
Essential nutrients,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
Estimation,ਅਨੁਮਾਨ
Etiolation,ਈਟੀਓਲੇਸ਼ਨ
Eugenic,ਯੂਗੇਨਿਕ
Evaluation,ਮੁਲਾਂਕਣ
Evaporimeter,ਈਵੈਪੋਮੀਟਰ
Evapo-transpiration,ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ
Evergreen revolution,ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ
Evergreen,ਸਦਾਬਹਾਰ
Evolution,ਵਿਕਾਸ
Excise,ਆਬਕਾਰੀ
Exhaustion (fertility),ਥਕਾਵਟ (ਜਣਨ)
Exploitation,ਸ਼ੋਸ਼ਣ
Exploration,ਖੋਜ
Extrusion,ਬਾਹਰ ਕੱ .ਣ
Eye (sugercane/potato),ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ)
Edible pine,ਖਾਣ ਵਾਲੇ ਪਾਈਨ
"Elephant foot, yam","ਹਾਥੀ ਪੈਰ, ਯਮ"
Eucalyptus,ਯੁਕਲਿਪਟਸ
Earthworm,ਧਰਤੀ ਦਾ ਕੀੜਾ
Entomologist,ਐਂਟਰੋਲੋਜਿਸਟ
Environmentalist,ਵਾਤਾਵਰਣਕ
Factor,ਕਾਰਕ
Factor productivity,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
Factorage,ਫੈਕਟੋਰੇਜ
Factorial block design,ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
Facultative,ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ
Fallow,ਪਰਦਾ
Family,ਪਰਿਵਾਰ
Farm appraisal,ਫਾਰਮ ਮੁਲਾਂਕਣ
Farm budgeting,ਖੇਤ ਬਜਟ
Farm business,ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ
Farm planning,ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ
Farmer,ਕਿਸਾਨ
Farming,ਖੇਤੀ
Fasciation,ਸ਼ਮੂਲੀਅਤ
Fecundation,ਧੋਖਾਧੜੀ
Fermentation,ਫਰਮੈਂਟੇਸ਼ਨ
Fertility,ਜਣਨ
Fertilizer,ਖਾਦ
Fertilizer use efficiency,ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ
Fibrous,ਰੇਸ਼ੇਦਾਰ
Field,ਖੇਤਰ
Field capacity,ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ
Field demonstration,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
Fixation,ਨਿਰਧਾਰਤ
Flooding,ਹੜ੍ਹ
Flow diagram,ਵਹਾਅ ਡਾਇਗਰਾਮ
Food value,ਭੋਜਨ ਦਾ ਮੁੱਲ
Forage (fodder),ਚਾਰਾ (ਚਾਰਾ)
Forecasting,ਭਵਿੱਖਬਾਣੀ
Forest,ਜੰਗਲ
Forestation,ਜੰਗਲਾਤ
Frond,ਫਰੌਡ
Frost resistant,ਠੰਡ ਰੋਧਕ
Frost,ਠੰਡ
Frozen (fruit & vegetable),ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ)
Fructification,ਫਰੂਟੇਸ਼ਨ
Fruit drop,ਫਲ ਬੂੰਦ
Fruit-set (fruit setting),ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ)
Fumigation,ਧੁੰਦਲੀ
Fungicide,ਫੰਜਾਈਸਾਈਡ
Fungistatic,ਮਜ਼ੇਦਾਰ
Fungus,ਫੰਗਸ
Furow,Furown
Fusion,ਮਿਸ਼ਰਨ
Fuzz,ਫਜ਼
Fuzzy,ਫਜ਼ੀ
"Fennel, anise","ਫੈਨਿਲ, ਅਨੀਸ"
Fenugreek,Fenugreek
Fig,ਅੰਜੀਰ
Finger millet,ਫਿੰਗਰ ਬਾਜਰੇ
Fire-flame bush,ਅੱਗ-ਲਾਲ ਝਾੜੀ
Flame of forest,ਜੰਗਲ ਦੀ ਲਾਟ
French bean,ਫ੍ਰੈਂਚ ਬੀਨ
Flea,ਫਲੀ
Fox,ਲੂੰਬੜੀ
Fruit fly,ਫਲ ਉੱਡਦੇ ਹਨ
Gall (Hort),Gall (ਹੋਰਟ)
Gamete,ਗੇਮਟ
Garden,ਗਾਰਡਨ
Gauge (water),ਗੇਜ (ਪਾਣੀ)
Gene bank,ਜੀਨ ਬੈਂਕ
Gene tagging,ਜੀਨ ਟੈਗਿੰਗ
Geneology,ਵਾਹਨ
Genetic map,ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ
Genetics,ਜੈਨੇਟਿਕਸ
Genome,ਜੀਨੋਮ
Genomic library,ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ
Genomics,ਜੇਨੋਮਿਕਸ
Genotype,ਜੀਨੋਟਾਈਪ
Genotype,ਜੀਨੋਟਾਈਪ
Genus,ਜੀਨਸ
Genus,ਜੀਨਸ
Germ,ਕੀਟਾਣੂ
Germicide,ਗਠੀਏ
Germination,ਉਗ
Germplasm,Germpelsm
Gibberellic acid,ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ
Ginning,ਗਿਲਿੰਗ
Glume,Glumue
Glutinous,ਸ਼ਾਨਦਾਰ
Glycolysis,ਗਲਾਈਕੋਲਸਿਸ
Gneiss,ਗਲੇਸ
Golden revolution,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
Grading,ਗਰੇਡਿੰਗ
Grafted plant,ਗ੍ਰੈਫਟਡ ਪੌਦਾ
Graft-incompatible,ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ
Granna,ਗ੍ਰਾਨਾ
Granulation,ਗ੍ਰੈਨੂਲੇਸ਼ਨ
Green manure,ਹਰੀ ਖਾਦ
Green revolution,ਹਰੀ ਕ੍ਰਾਂਤੀ
Growth and development,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
Gummosis,ਗਮਮੋਸਿਸ
Gynodioecious,Gynovioleive
Gall nut,ਗੈਲ ਗਿਰੀ
Garlic,ਲਸਣ
Gerbera,ਗਰਬੀਰਾ
Gherkin,Gherkin
Ginger,ਅਦਰਕ
Gladiolus,ਗਲੇਡੀਓਲਸ
Goat weed (ageratum),ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ)
Grapefruit,ਚਕੋਤਰਾ
Grapes,ਅੰਗੂਰ
Green gram,ਹਰੀ ਗ੍ਰਾਮ
Grewia,ਗ੍ਰੇਵੀਆ
Groundnut,ਗਰਾਉਂਡ
Guava,ਹਰੂਦ
Guinea grass,ਗਿੰਨੀ ਘਾਹ
Gall midge,ਗੈਲ ਮਿਜ
Grass hopper,ਘਾਹ ਹੌਪਰ
Gundhy bug,ਗੁੰਡ ਦਾ ਬੱਗ
Habit,ਆਦਤ
Hail,ਗੜੇ
Hairyvetch,ਵਾਲਾਂ ਵਾਲੇ
Halophyte,ਹੈਲੋਫਾਈਟ
Harrow,ਹੈਰੋ
Harvest index,ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ
Harvest,ਵਾਢੀ
Harvesting,ਕਟਾਈ
Hatch,ਹੈਚ
Hay,ਸੁੱਕਾ ਘਾਹ
Haylage,ਹੇਲੇਜ
Haystock,ਹਾਇਸਟੌਕ
Haze,ਹੇਜ਼
Hazy,ਹੁਸ਼ੀ
Head (Agro),ਸਿਰ (ਐਗਰੋ)
Head (of channel),ਸਿਰ (ਚੈਨਲ ਦਾ)
Heading back,ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ
Hedge,ਹੇਜ
Hedging,ਹੇਜਿੰਗ
Helix,ਹੇਲਿਕਸ
Hematite,ਹੇਮੇਟਾਈਟ
Herb,ਹਰਬ
Herbarium,ਹਰਬਰਿਅਮ
Herbicide,ਹਰਬੀਸਾਈਡ
Heredity,ਧਾਰਕ
Heretability,ਇਸ ਨੂੰ
Hermaphrodite,ਹਰਮਫ੍ਰੋਡਾਈਟ
Heterochromatic,ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ
Heterofertilization,ਹੇਟਰੋਫਰੀਕਰਨ
Heterosis,ਹੇਟਰੋਸਿਸ
Heterosome,ਹੇਟਰੋਸੋਮ
Heterotroph,ਹੇਟਰੋਟ੍ਰੋਫ
Hexaploid,ਹੇਕਸਾਪਲਾਈਡ
Hibernate,ਹਾਈਬਰਨੇਟ
High density planting,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
Hill (rice),ਪਹਾੜੀ (ਚਾਵਲ)
Histogram,ਹਿਸਟੋਗ੍ਰਾਮ
Hitech horticulture,ਹਿਟਚ ਬਾਗਬਾਨੀ
Hive,ਛਪਾਕੀ
Hoeing,ਹੋਇਿੰਗ
Holding,ਹੋਲਡਿੰਗ
Home farm,ਘਰ ਫਾਰਮ
Homeostasis,ਹੋਮਸੋਸਟਾਸਿਸ
Homestead,ਹੋਮਸਸਟੇਡ
Homogeneity,ਹੋਮਜਿਗੈਨਿਟੀ
Homogenous,ਇਕੋ
Homologus,ਹੋਮੋਗਸ
Homozygote,ਹੋਮੋਜ਼ੀਗੋਟ
Hopper,ਹੌਪਰ
Horizon,ਹਰੀਜੋਨ
Horticultural crops,ਬਾਗਬਾਨੀ ਫਸਲਾਂ
Horticulture,ਬਾਗਬਾਨੀ
Horti-silvi pastoral farming,ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ
Host,ਹੋਸਟ
Hot water treatment,ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ
Hull,ਹੌਲ
Humidity,ਨਮੀ
Humus,Humus
Husk,ਭੁੱਕੀ
Husker,ਹੁਸਕ
Husking,ਹਸਤਾਖਰ
Hybrid,ਹਾਈਬ੍ਰਿਡ
Hybridization,ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
Hydration,ਹਾਈਡਰੇਸ਼ਨ
Hydrology,ਹਾਈਡ੍ਰੋਲੋਜੀ
Hydrolysis,ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ
Hydrometer,ਹਾਈਡ੍ਰੋਮੀਟਰ
Hydrophilous,ਹਾਈਡ੍ਰੋਫਿਲਸ
Hydroponics,ਹਾਈਡ੍ਰੋਪੋਨਿਕ
Hydrosphere,ਹਾਈਡ੍ਰੋਸਫਾਇਰ
Hydroscopicity,ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ
Hyperparasite,ਹਾਈਪਰਪਰੇਸਾਈਟ
Hyperplasia,ਹਾਈਪਰਪਲਸੀਆ
Hypha,ਹਾਈਫਾ
Hypocotyl,ਹਾਈਪੋਕੋਟੀਲ
Hypothesis,ਕਲਪਨਾ
Hysteresis (water),ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ)
Hazel nut,ਹੇਜ਼ਲ ਗਿਰੀ
Hemp,ਭੰਗ
Henbane,ਹੈਨਬੇਨ
Henna,ਮਹਿੰਦਾ
Hibiscus,ਹਿਬਿਸਕਸ
Hop,ਹੌਪ
Horse gram,ਘੋੜਾ ਗ੍ਰਾਮ
Horse-eye-bean,ਘੋੜਾ-ਅੱਖ-ਬੀਨ
Honeybee,ਮਧੂ ਮੱਖੀ
Hopper,ਹੌਪਰ
Horticulturist,ਬਾਗਬਾਨੀ
Hydrologist,ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ
In situ grafting,ਸਥਿਤੀ ਵਿੱਚ
In vitro,ਵਿਟਰੋ ਵਿੱਚ
In vivo,ਵੀਵੋ ਵਿਚ
Indiscriminate,ਅੰਨ੍ਹੇਵਾਹ
Insect,ਕੀੜੇ
Insect pest,ਕੀੜੇ ਪੈੱਸਟ
Insectary,ਥੀਏਟਰ
Insecticide,ਕੀਟਨਾਸ਼ਕਾਂ
Insectivorous,ਕੀਟਨਾਸ਼ਕ
Insolation,ਇਨਸੋਲੇਸ਼ਨ
Insoluble,ਘੁਲਣਸ਼ੀਲ
Instar (insect),ਇੰਸਟਾਰ (ਕੀੜੇ)
Insulator,ਇਨਸੂਲੇਟਰ
Integrated disease management,ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ
Integrated nutrient management,ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ
Integrated pest management,ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ
Intensification,ਤੀਬਰਤਾ
Intensive,ਤੀਬਰ
Intercrop,ਇੰਟਰਕ੍ਰਾਪ
Intercultivation (interculture),ਅੰਤਰਾਲ (ਅੰਤਰਾਲ)
Interest,ਦਿਲਚਸਪੀ
Internode,ਇੰਟਰਨਿਓ
Interphase (cell division),ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ)
Interpolation,ਇੰਟਰਪੋਲੇਸ਼ਨ
Inter-sterile,ਅੰਤਰ-ਨਿਰਜੀਵ
Inventory,ਵਸਤੂ ਸੂਚੀ
Inversion,ਉਲਟਾ
Involucre,ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ
Ion,ਆਇਨ
Irradiation,ਇਰੈਡੀਏਸ਼ਨ
Irrigation,ਸਿੰਜਾਈ
Iso alleles,ਆਈਸੋ ਐਲੇਲਸ
Iso product curve,ISO ਉਤਪਾਦ ਕਰਵ
Isobar,ਆਈਸੋਬਾਰ
Isogamy,ਆਈਸੋਗੈਮ
Isolation distance,ਇਕੱਲਤਾ ਦੂਰੀ
Isoploid,ਆਈਸੋਪਲੋਇਡ
Isoquant,ਇਕੱਲਤਾ
Isotope,ਆਈਸੋਟੋਪ
Indian birch,ਭਾਰਤੀ ਬੁਰਸ਼
Indian blue pine,ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ
Indian cherry,ਭਾਰਤੀ ਚੈਰੀ
Indian juniper,ਭਾਰਤੀ ਜੂਨੀਪਰ
Indian kino tree,ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ
Indian laural tree,ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ
Indian madder,ਇੰਡੀਅਨ ਮੈਡਡਰ
Indian maddler,ਇੰਡੀਅਨ ਮੈਡਲਰ
Indian podo phylum,ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ
Indigo,ਇੰਡੀਗੋ
Italian millet,ਇਤਾਲਵੀ ਬਾਦਾ
Ivory tree,ਆਈਵਰੀ ਟ੍ਰੀ
Ivy gourd/little gourd,Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ
Jaggery,Jaggery
Japonica rice,ਜੌਂਕਾ ਚਾਵਲ
Jassid,ਜੱਸੇ
Javanica rice,ਜਾਵਾਨਿਕਾ ਰਾਈਸ
Jelling,ਜੇਲਿੰਗ
Jhum cultivation,ਜੇਹਮ ਕਾਸ਼ਤ
Jumping gene,ਜੰਜਾਈ
Junk DNA,ਜੰਕ ਡੀ ਐਨ ਏ
Juvenile phase,ਜੁਵੇਨਾਈਲ ਪੜਾਅ
Jacaranda,ਜਾਬਾੰਡਾ
Jackfruit,ਜੈਕਫਰੂਟ
Jamun,ਜੰਜਾ
Jasmine,ਜੈਸਮੀਨ
Jatti khatti,ਜਤਤੀ ਖਤੀ
Jattrofa,ਜੱਟਟਰੋਫਾ
Jute,ਜੱਟ
Jassids,ਜੱਸੇਜ਼
Kaolin,ਕੂਲਿਨ
Kaolinite,ਕਾਓਲਿਨਾਈਟ
Kaolinite,ਕਾਓਲਿਨਾਈਟ
Karyenchyma,ਕੈਰੀਨਚਯਮਾ
Karyodesma,ਕੈਰੀਓਡਮਾ
Karyogamy,ਕੈਰੀਗਮੀ
Karyogram (idiogram),ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ)
Karyokinesis,ਕਰੈਕਿਨੇਸਿਸ
Karyology,ਕੈਰੀਓਲੋਜੀ
Karyolysis,Karyoolysis
Karyon,ਕੈਰੀਓਨ
Karyotype,ਕੈਰੀਓਟਾਈਪ
Kelp (algae),ਕੈੱਲਪ (ਐਲਗੀ)
Kelvin cycle,ਕੈਲਵਿਨ ਚੱਕਰ
Keratin,ਕੇਟਿਨ
Kernel,ਕਰਨਲ
Khaira disease,ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ
Kharif,ਸਾਉਣੀ
Kidding,ਮਜ਼ਾਕ ਕਰਨਾ
Kinetochore,ਕਿਨੇਟੋਕੋਰ
Kitchen garden,ਕਿਚਨ ਗਾਰਡਨ
Kleinfilter syndrome,ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ
Klenow fragment,ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ
Knotching,ਬੰਦ
Koch's postulate,ਕੋਚ ਦਾ ਅਹੁਦਾ
Koppen's classification (Climate),ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ)
Krebs cycle,ਕਰਬਸ ਚੱਕਰ
Kurtosis,ਕੁਰਟੋਸਿਸ
KVK (krishi vigyan kendra),ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ)
Kadam,ਕੜਮ
Kale,ਕਲੇ
Kans grass,ਗਾਂ ਘਾਹ
Karonda,ਕਾਰੌਂਦਾ
"Kidney bean, rajmah","ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ"
Kiwifriut,ਕੀਵੀਫਰੀਨ
Knol khol,ਨੋਲ ਗਾਲ
Kodampuli,ਕੋਡੋਮਪੁਲੀ
Kodo millet,ਕੋਡੋ ਬਾਜਲੇਟ
Kokam butter tree (mangosteen),ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ)
Khapra beetle,ਖਾਪਰਾ ਬੀਟਲ
L.D.50 (lethal dose 50),L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50)
Lab to land,ਲੈਬ ਲੈਂਡ
Labile,ਲੇਬਲ
Labour,ਕਿਰਤ
Lac operon model,ਲੈਕ ਓਪਰਨ ਮਾਡਲ
Lactation,ਦੁੱਧ ਚੁੰਘਾਉਣ
Lactogenic hormone (prolactin),ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ)
Lactose,ਲੈਕਟੋਜ਼
Lagging strand,ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ
Lambda cloning vector,ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ
Laminar air flow,ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ
Lamp brush chromosome,ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ
Land,ਜ਼ਮੀਨ
Land capability classification,ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ
Land capability map,ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ
Land degradation,ਭੂਮੀ ਦੇ ਨਿਘਾਰ
Land equivalent ratio,ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ
Land levelling,ਲੈਂਡ ਲੈਵਲਿੰਗ
Land reclamation,ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ
Landscaping,ਲੈਂਡਸਕੇਪਿੰਗ
Land suitability,ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ
Land use pattern,ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ
Langerhans cells,ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ
Lapse rate,ਲੈਪ ਰੇਟ
Larva,ਲਾਰਵਾ
Latency,ਲੇਟੈਂਸੀ
Latent,ਲੇਟ
Latent infection,ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ
Lateral,ਪਾਸੇ
Laterite soils,ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ
Latex,ਲੈਟੇਕਸ
Lathyrism,ਲਾਠੀਵਾਦ
Latin square design (LSD),ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD)
Lattice,ਜਾਲੀ
Law of comprative advantage,ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ
Law of constant returns,ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
Law of diminishing returns,ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
Law of increasing retuns,ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ
Law of limiting factors,ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ
Law of minimum,ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ
Law of substitution,ਬਦਲ ਦਾ ਕਾਨੂੰਨ
Law of variable proportions,ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ
Layer,ਪਰਤ
Layout,ਖਾਕਾ
Leachate,ਲੀਚੇਟ
Leaching efficiency,ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ
Leaching requirement,ਲੈਣ ਤੋਂ ਲੈ ਕੇ
Leading strand,ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ
Leaf area duration,ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ
Leaf area index,ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ
Leaf area ratio,ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ
Leaf miner,ਪੱਤਾ ਮਾਈਨਰ
Leaf testing,ਪੱਤਾ ਟੈਸਟਿੰਗ
Leaf,ਪੱਤਾ
Leaflet,ਪਰਚਾ
Lease,ਲੀਜ਼
Legume,ਫਲ਼ੀ
