Odiya,Hindi
ସେଲୁଲାର୍ ବିଭାଜନ |,कोष्ठिकीय विदारण
କେନ୍ଦ୍ର କରିବା,केन्द्रण
କେନ୍ଦ୍ର ଧାଡି,केन्द्र रेखा
କେନ୍ଦ୍ରୀୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |,केन्द्रीय नियंत्रण एकक
କେନ୍ଦ୍ରୀୟ ସ୍ୱୟଂଚାଳିତ ବାର୍ତ୍ତା ଆକାଉଣ୍ଟିଂ ଆକାଉଣ୍ଟିଂ |,केन्द्रीकृत स्वचालित संदेश लेखा
କେନ୍ଦ୍ରୀୟ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,केन्द्रीकृत आँकड़ा संसाथन
କେନ୍ଦ୍ରୀଭୂତ ନେଟୱାର୍କ,केन्द्रीकृत जालक्रम
କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି,केन्द्रीय स्मृति
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ,केन्द्रीय कार्यालय
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କୋଡ୍ |,केन्द्रीय कार्यालय कूट
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କାର୍ଯ୍ୟ କ୍ରମ |,केन्द्रीय कार्यालय कार्य आदेश
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ |,केन्द्रीय संसाधन एकक
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ ଲୁପ୍ |,केन्द्रीय संसाधन एकक पाश
କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |,केन्द्रीय संसाधित्र
ସେଣ୍ଟ୍ରାଲ୍ ସ୍କାନିଂ ଲୁପ୍ |,केन्द्रीय क्रमवीक्षण पाश
ସେଣ୍ଟ୍ରାଲ୍ ଷ୍ଟେସନ୍ (= ନିୟନ୍ତ୍ରଣ ଷ୍ଟେସନ),नियंत्रण केन्द्र
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ କାର୍ଯ୍ୟ କ୍ରମ |,केन्द्रीय कार्यालय कार्य आदेश
ପ୍ରମାଣିତ ଟେପ୍ |,प्रमाणीकृत टेप
ଚାଡ,टिकली
ଚଡିକୁ ଟେପ୍ |,टिकलीरहित टेप
ଶୃଙ୍ଖଳା,शृंखला
ଶୃଙ୍ଖଳା ଯୋଗ ପ୍ରୋଗ୍ରାମ |,शृंखला योजना क्रमादेश
ଚେନ କୋଡ୍,शृंखला कूट
ଶୃଙ୍ଖଳା ଫାଇଲ |,शृंखलित संचिका
ଶୃଙ୍ଖଳା ତାଲିକାରେ,शृंखलित सूची
ଶୃଙ୍ଖଳିତ ରେକର୍ଡ |,शृंखलित अभिलेख
ଶୃଙ୍ଖଳା,शृंखलन
ଓଭରଫ୍ଲୋ ଚଲାଇବା |,शृंखलन अधिप्रवाह
ଶୃଙ୍ଖଳା,शृंखलन खोज
ଚେନ ଲିଙ୍କ୍ |,शृंखला खड़ी
ଶୃଙ୍ଖଳା ରକ୍ଷଣାବେକ୍ଷଣ କାର୍ଯ୍ୟକ୍ରମ |,शृंखला अनुरक्षण क्रमादेश
ଚେନ ପ୍ରିଣ୍ଟର୍ |,शृंखला मुद्रित्र
ବର୍ଣ୍ଣ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,परिवर्तन संप्रतीक
ଡମ୍ପ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,परिवर्तन सन्निक्षेप
ଫାଇଲ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,परिवर्तन संचिका
ରେକର୍ଡ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,परिवर्तन अभिलेख
ଚିହ୍ନ ପରିବର୍ତ୍ତନ,परिवर्तन चिह्न
ଟେପ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,परिवर्तन टेप
ଚ୍ୟାନେଲ୍ |,"चैनल, प्रणाल"
ଚ୍ୟାନେଲ ଆଡାପ୍ଟର |,प्रणाल अनुकूलित्र
ଚ୍ୟାନେଲ ଠିକଣା ଶବ୍ଦ |,प्रणाल पता शब्द
ଚ୍ୟାନେଲ-ସଂଲଗ୍ନ |,प्रणाल संलग्न
ଚ୍ୟାନେଲ-ସଂଲଗ୍ନ ଷ୍ଟେସନ |,प्रणाल संलग्न केन्द्र
ଚ୍ୟାନେଲ ବ୍ୟାଙ୍କ |,प्रणाल बैंक
ଚ୍ୟାନେଲରେ ବ୍ୟସ୍ତ ଚ୍ୟାନିନ୍ |,प्रणाल व्यस्त टोन
ଚ୍ୟାନେଲ କ୍ଷମତା |,प्रणाल क्षमता
ଚ୍ୟାନେଲ ନିର୍ଦ୍ଦେଶ |,प्रणाल समादेश
ଚ୍ୟାନେଲ ନିର୍ଦ୍ଦେଶ ଶବ୍ଦ |,प्रणाल समादेश शब्द
ଚ୍ୟାନେଲ ନିୟନ୍ତ୍ରକ |,प्रणाल नियंत्रक
ଚ୍ୟାନେଲ ନିୟନ୍ତ୍ରଣ ଶବ୍ଦ |,प्रणाल नियंत्रण शब्द
ଚ୍ୟାନେଲ ତଥ୍ୟ |,प्रणाल आँकड़े
ଚ୍ୟାନେଲ ଶେଷ |,प्रणाल सिरा
ଚ୍ୟାନେଲ ତ୍ରୁଟି |,प्रणाल त्रुटि
ଚ୍ୟାନେଲ ବିଳମ୍ବତା |,प्रणाल प्रसुप्ति
ଚ୍ୟାନେଲ ମାସ୍କ |,प्रणाल आच्छद
ଚ୍ୟାନେଲ ଓଭରଲୋଡ୍ |,प्रणाल अधिभार
ଚ୍ୟାନନ ପ୍ରିଣ୍ଟର୍ |,प्रणाल मुद्रित्र
ଚ୍ୟାନେଲ ପ୍ରୋଗ୍ରାମ୍ |,प्रणाल क्रमादेश
ଚ୍ୟାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ ଅନୁବାଦ |,प्रणाल क्रमादेश अनुवाद
ଚ୍ୟାନେଲ ଧାଡି |,प्रणाल पंक्ति
ଚ୍ୟାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |,प्रणाल विश्वसनीयता
ଚ୍ୟାନେଲ୍ ସେବା ୟୁନିଟ୍ |,प्रणाल सेवा एकक
ଚ୍ୟାନେଲ ସେଟ୍ |,प्रणाल समुच्चय
ଚ୍ୟାନେଲ ସ୍ଥିତି ଶବ୍ଦ |,प्रणाल अवस्थिति शब्द
ଚ୍ୟାନେଲ ସିଙ୍କ୍ରୋନାଇଜର୍ |,प्रणाल तुल्यकालित्र
ଚ୍ୟାନେଲ-ଟୁ-ଚ୍ୟାନେଲ ଆଡାପ୍ଟର |,प्रणाल-प्रणाल अनुकूलित्र
ବର୍ଣ୍ଣ,संप्रतीक
ବର୍ଣ୍ଣ ଠିକଣା,संप्रतीक पताभिगमन
ବର୍ଣ୍ଣ ବ୍ୟବସ୍ଥା,संप्रतीक विन्यास
ଚରିତ୍ର ଆସେମ୍ବଲି |,संप्रतीक कोडांतरण
ବର୍ଣ୍ଣ-ଏ-ଟାଇମ୍ ପ୍ରିଣ୍ଟର୍ |,संप्रतीक मुद्रित्र
ଅକ୍ଷର ink ଲକ |,संप्रतीक एकांतरदर्श
ବର୍ଣ୍ଣ ସୀମା,संप्रतीक परिसीमा
ବର୍ଣ୍ଣ ସେଲ୍ |,संप्रतीक कोष्ठिका
ବର୍ଣ୍ଣ ଯାଞ୍ଚ |,संप्रतीक जाँच
ବର୍ଣ୍ଣ କୋଡ୍,संप्रतीक कूट
ବର୍ଣ୍ଣ ବିନ୍ୟାସିତ,संप्रतीक अभिविन्यास
ଅକ୍ଷର ଭିଡ଼ |,संप्रतीक अधिसंख्यन
ବର୍ଣ୍ଣ ଡାଟା ପ୍ରକାର |,संप्रतीक आँकड़ा प्रकार
ବର୍ଣ୍ଣ-ବିଲୋପ-ବର୍ଣ୍ଣ,संप्रतीक-विलोपी संप्रतीक
ବର୍ଣ୍ଣ ଡିଲିମିଟର |,संप्रतीक विसीमक
ଅକ୍ଷର ଘନତା |,संप्रतीक सघनता
ବର୍ଣ୍ଣ ଉପକରଣ ନିୟନ୍ତ୍ରଣ |,संप्रतीक युक्ति नियंत्रण
ବର୍ଣ୍ଣ ପ୍ରଦର୍ଶନ ଉପକରଣ |,संप्रतीक प्रदर्श युक्ति
ବର୍ଣ୍ଣ ଡିସପ୍ଲେ ଟର୍ମିନାଲ୍ |,संप्रतीक प्रदर्श अंतक
ବର୍ଣ୍ଣ ଧାର,संप्रतीक कोर
ବର୍ଣ୍ଣ ଉପାଦାନ |,संप्रतीक अवयव
ବର୍ଣ୍ଣ ନିର୍ଗତ,संप्रतीक उत्सर्जक
ଅକ୍ଷର ତ୍ରୁଟି ହାର |,संप्रतीक त्रुटि-दर
ବର୍ଣ୍ଣ ପରିଚୟ,संप्रतीक व्यंजक
ବର୍ଣ୍ଣ ଫିଲ୍,संप्रतीक पूरण
ବର୍ଣ୍ଣ ଫର୍ମାଟ୍ ମେମୋରୀ |,संप्रतीक संरूप स्मृति
ବର୍ଣ୍ଣ ଜେନେରେଟର,संप्रतीक जनक
ବର୍ଣ୍ଣ ସୂଚନା ହାର |,संप्रतीक-सूचना-दर
ବର୍ଣ୍ଣ ନିର୍ଦ୍ଧାରଣ,संप्रतीक अनुदेश
ବ istic ଶିଷ୍ଟ୍ୟ,अभिलक्षणिक
ଚରିତ୍ରଗତ ବିକୃତି |,अभिलक्षणकि विरूपण
ଚରିତ୍ରଗତ ପ୍ରତିରୋଧ,अभिलक्षणिक प्रतिबाधा
ବର୍ଣ୍ଣ ଚାବି,संप्रतीक कुंजी
ବର୍ଣ୍ଣ ଅର୍ଥ ବିଦେଶୀ |,संप्रतीक माध्य एन्ट्रॉपी
ଚରିତ୍ରର ଅର୍ଥ ସୂଚନା ବିଷୟବସ୍ତୁ = ବର୍ଣ୍ଣ ଅର୍ଥ ବିଦେଶୀ),संप्रतीक माध्य एन्ट्रॉपी
ଅକ୍ଷର ଭିତ୍ତିକ |,संप्रतीक अभिविन्यस्त
ବର୍ଣ୍ଣ ବାହ୍ୟରେଖା |,संप्रतीक रूपरेखा
ବର୍ଣ୍ଣ ପଦ,संप्रतीक स्थिति
ବର୍ଣ୍ଣ ମୁଦ୍ରଣ |,संप्रतीक मुद्रित्र
ବର୍ଣ୍ଣ ପାଠକ |,संप्रतीक पठित्र
ବର୍ଣ୍ଣ ଚିହ୍ନ,संप्रतीक अभिज्ञान
ବର୍ଣ୍ଣ ସମ୍ପର୍କ,संप्रतीक संबंध
ବର୍ଣ୍ଣ ଧାଡି |,संप्रतीक पंक्ति
ବର୍ଣ୍ଣ ସେଟ୍ |,संप्रतीक समुच्चय
ବର୍ଣ୍ଣ ଆକାର |,संप्रतीक आमाप
ବର୍ଣ୍ଣ କଟୁ |,संप्रतीक विषम
ବର୍ଣ୍ଣ ଷ୍ଟ୍ରିଙ୍ଗ,संप्रतीक रज्जु
ଅକ୍ଷର ଷ୍ଟ୍ରିଙ୍ଗ୍ ସ୍ଥିରତା |,संप्रतीक रज्जु अचर
ଅକ୍ଷର ଷ୍ଟ୍ରୋକ୍ |,संप्रतीक चिह्निका
ବର୍ଣ୍ଣ ଶ style ଳୀ,संप्रतीक शैली
ବର୍ଣ୍ଣ ଉପ-ସେଟ୍ |,संप्रतीक उपसमुच्चय
ବର୍ଣ୍ଣ ଟେପ୍,संप्रतीक टेप
ଚାର୍ଟ,संचित्र
ଚାର୍ଟ ତିଆରି କରିବା |,संचित्र निर्माण
ଚାର୍ଟ ରିଡର୍ |,संचित्र पठित्र
ଚାପିସ୍ |,न्याधार
ଚେସୀ ଆସେମ୍ବଲି |,न्याधार समायोजन
Chebysheve ଆନୁମାନିକତା |,शैबिशैव सन्निकटन
ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच द्वयंक
ବସ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच बस
ଯାଞ୍ଚ କାର୍ଡ |,जाँच पत्रक
ବର୍ଣ୍ଣ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच संप्रतीक
ସଂଯୋଗ କୋଡ୍,जाँच कूट
ସର୍ତ୍ତ,जाँच प्रतिबंध
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच निदानी
ଅଙ୍କ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच अंक
ସୂଚକ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच सूचक
ସୂଚକ ନିର୍ଦ୍ଦେଶକୁ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच सूचक अनुदेश
ପ୍ରୋଗ୍ରାମ୍ ଯାଞ୍ଚ କରୁଛି |,जाँच क्रमादेश
ଚେକିଂ କ techni ଶଳ |,जाँच तकनीक
ଚାବି ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच कुंजी
ସଂଖ୍ୟା ସଂଖ୍ୟା (= ଚେକ୍ ଅଙ୍କ),जाँच अंक
ଯାଞ୍ଚ କରନ୍ତୁ (= ଡିବଗ୍),दोषमार्जन
ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,दोषमार्जन नेमका
ଯାଞ୍ଚ ପଏଣ୍ଟ,जाँच बिन्दु
ପଏଣ୍ଟ ଡାଟା ସେଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच बिन्दु आँकड़ा समुच्चय
ଚେକ୍ ପଏଣ୍ଟ ଡମ୍ପିଂ |,जाँच बिन्दु सन्निक्षेप
ପଏଣ୍ଟ ରେକର୍ଡ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच बिन्दु अभिलेख
ଚେକ୍ ପଏଣ୍ଟ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |,जाँच बिन्दु पुनः प्रारंभन
ପଏଣ୍ଟ ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच बिन्दु नेमका
ପଏଣ୍ଟ ସର୍ଟିଂ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच बिन्दु शॉटन
ସମସ୍ୟା ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच समस्या
ରେଜିଷ୍ଟର ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच पंजी
ପୁନ et ସେଟ୍ କୀ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच पुनः आरंभन कुंजी
ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच नेमका
ଧାଡି ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच पंक्ति
ସମାଧାନ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच हल
Sume ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच योग
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच जोड़
ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |,जाँच शब्द
ପିଲା ବିଭାଗ,संतति खंड
ଚାଇନିଜ୍ ବାଇନାରୀ (ସ୍ତମ୍ଭ ବାଇନାରୀ),स्तंभ द्वि-आधारी
ଚିପ୍,"चिप, एटलिका"
ଚିପ୍ ବାହକ |,चिप वाहक
ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,चिप सूक्ष्म संसाधित्र
ଚିପ୍ ପ୍ରକ୍ରିୟା |,चिप प्रक्रम
ଚିପ୍ ରେଜିଷ୍ଟର ସ୍ଥାପତ୍ୟ |,चिप पंजी स्थापत्य कला
ଚିପ୍ ଚୟନ କରନ୍ତୁ |,चिप वरण
ପସନ୍ଦ ଉପକରଣ,चयन युक्ति
ସାଇଫର୍,"बीज लेख, साइफर"
ସାଇଫର୍ ଟେକ୍ସଟ୍ (= ଟେଲିଫେକ୍ ହୋଇଥିବା ତଥ୍ୟ),कूटलिखित आँकड़े
ସର୍କିଟ,परिपथ
ସର୍କିଟ ବୋର୍ଡ |,परिपथ पट्ट
ସର୍କିଟ୍ ବ୍ରେକର୍ |,परिपथ विच्छेदक
ସର୍କିଟ କାର୍ଡ |,परिपथ पत्रक
ସର୍କିଟ ଗ୍ରେଡ୍ |,परिपथ कोटि
ସର୍କିଟ୍ ଲୋଡ୍ |,परिपथ लोड
ସର୍କିଟ କ୍ରମ,परिपथ आदेश
ସର୍କିଟ ବିଶ୍ୱସନୀୟତା |,परिपथ विश्वसनीयता
ସର୍କିଟ ସୁଇଚ୍ |,परिपथ स्विच
ସର୍କିଟ-ସୁଇଚ୍ ସଂଯୋଗ |,परिपथ स्विचित संबंधन
ସର୍କିଟ୍ ସୁଇଚ୍ |,परिपथ स्विचन
ସର୍କିଟ୍ ସୁଇଚ୍ ୟୁନିଟ୍ |,परिपथ स्विचन एकक
ସର୍କିଟ ୟୁନିଟ୍ ଆସେମ୍ବଲି |,परिपथ एकक कोडांतरण
ବୃତ୍ତାକାର ବଫରିବା |,वृत्तीय चयकन
ବୃତ୍ତାକାର ତାଲିକା |,वृतीय सूची
ବୃତ୍ତାକାର ଶିଫ୍ଟ |,वृतीय विस्थापन
ରେଜିଷ୍ଟର ଗର୍ଭଧାରଣ |,परिसंचारी पंजी
ସଂରକ୍ଷଣ ସଂରକ୍ଷଣ,परिसंचारी भंडारण
ଉଦ୍ଧୃତ,उल्लेख
କ୍ଲାଡିଂ,परिनिधान
ଶ୍ରେଣୀ,वर्ग
ଶ୍ରେଣୀ 5 ଅଫିସ୍ |,वर्ग 5 कार्यालय
ଶ୍ରେଣୀ ଅବସ୍ଥା,वर्ग अवस्था
ବର୍ଗୀକରଣ,वर्गिकरण
ସଫେଇ କାର୍ଯ୍ୟ କରିବା |,"मार्जन प्रचालन, मार्जन संक्रिया"
ସଫା,मार्जन
ସଫା କ୍ଷେତ୍ର,रिक्त क्षेत्र
ସଫା ବ୍ୟାଣ୍ଡ (= ସଫା କ୍ଷେତ୍ର) |,रिक्त क्षेत्र
ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |,स्पष्ट प्रणाल
ତଥ୍ୟ ସଫା କରନ୍ତୁ |,स्पष्ट आँकड़े
ପରିପକ୍ୱ ପ୍ରଦର୍ଶନ,प्रदर्श निरसन
ମେମୋରୀ ସଫା କରନ୍ତୁ (= ସଫା ସଂରକ୍ଷଣ),भंडारण निरसन
ଅଧିବେଶନ ସଫା କରନ୍ତୁ |,स्पष्ट आँकड़ा सत्र
ଷ୍ଟୋରେଜ୍ ସଫା କରନ୍ତୁ |,भंडारण निरसन
କ୍ଲିପ୍,कर्तन
ଘଣ୍ଟା,कालद परिपथ
ଘଣ୍ଟା ସର୍କିଟ୍ |,कालद परिपथ
ଘଣ୍ଟା କାଉଣ୍ଟର |,कालद गणित्र
ଘଣ୍ଟା ଫ୍ରିକ୍ୱେନ୍ସି,कालद आवृति
ଘନିଷ୍ଠନ୍,समायोजन
ଘଣ୍ଟା ବାଧା,कालद अन्तरायन
ଘଣ୍ଟା ନାଜ୍ |,कालद स्पंद
ଘଣ୍ଟା ହାର,कालद दर
ଘଣ୍ଟା ରେଜିଷ୍ଟର (= ଟାଇମର୍),कालद
ଘଣ୍ଟା ସଙ୍କେତ |,कालद संकेत
ଘଣ୍ଟା ସିମୁଲେସନ୍,कालद अनुकार
ଘଣ୍ଟା ସମୟ,कालद समय
ଘଣ୍ଟା ଟ୍ରାକ୍ |,कालद पथ
ବର୍ଗୀକରଣ |,अन्तर्वर्गिकरण
ବନ୍ଦ ଆରେ |,संवृति सरणी
ବନ୍ଦ ଫାଇଲ୍,संवृत संचिका
ବନ୍ଦ ଲୁପ୍ |,संवृत पाश
ବନ୍ଦ ଲୁପ୍ (ନିୟନ୍ତ୍ରଣ) ସିଷ୍ଟମ୍ |,संवृत पाश (नियन्त्रण) तंत्र
ବନ୍ଦ ରୁଟିନ୍ |,संवृत नेमका
ବନ୍ଦ ଦୋକାନ ଅପରେସନ୍ |,परसेवी प्रचालन
ବନ୍ଦ ବଗ୍ରୋଟାଇନ୍ |,संवृत उपनेमका
ବନ୍ଦ-ଉପଭୋକ୍ତା ଗୋଷ୍ଠୀ |,संवृत उपयोक्ता समूह
ଘନିଷ୍ଠ ଭାବରେ ଯୋଡି |,दृढ़तः युग्मित
ଏକ ଟର୍ମିନାଲ୍ ବନ୍ଦ କରିବା |,अंतक समापन
ଏକ ଫାଇଲ୍ ବନ୍ଦ,संचिका समापन
କ୍ଲଷ୍ଟର,गुच्छ
କ୍ଲଷ୍ଟର ବିଶ୍ଳେଷଣ |,गुच्छ विश्लेषण
କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ |,गुच्छ नियंत्रक
କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ ନୋଡ |,गुच्छ नियंत्रक आसंथि
କ୍ଲଷ୍ଟର କଣ୍ଟ୍ରୋନ ୟୁନିଟ୍ |,गुच्छ नियंत्रक एकक
କ୍ଲଷ୍ଟର ଫାଇଲ |,गुच्छित संचिका
କ୍ଲଷ୍ଟରିଶ୍ ଆଲଗୋରିଦମ |,गुच्छन कलन-विधि
ସାଂସ୍କାଳୟ,संलयन
ଆବୃତ କାର୍ଡ |,लेपित पत्रक
କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,समाक्ष केबल
କୋବଲ୍,कोबोल
କୋବଲ୍ ଚରିତ୍ର,कोबोल संप्रतीक
କୋବୋଲ ପ୍ରୋଗ୍ରାମିଂ |,कोबोल क्रमादेशन
Codasyl,कोडासिल
କୋଡ୍,"कूट, कोड"
କୋଡ୍ କ୍ଷେତ୍ର,कूट क्षेत्र
କୋଡ୍ ଚାନ୍,कूट शृंखला
କୋଡ୍ ଯାଞ୍ଚ,कूट जाँच
ମୁଖ୍ୟ ବିଲିଟିକ୍ ତଥ୍ୟ |,कूट लिखित अंकगणितीय आँकड़े
କୋଡ୍ ବର୍ଣ୍ଣ ସେଟ୍ |,कूटलिखित संप्रतीक समुच्चय
କୋଡ୍ କନଭର୍ଟର |,कूटलिखित रूपांतरित्र
କୋଡେଡ୍ ଦଶମିକ ନୋଟିସ୍ |,कूटलिखित दशमलव संकेतन-पद्धति
କୋଡ୍ ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍ |,कूटाश्रित तंत्र
କୋଡ୍ ହୋଇଥିବା ଗ୍ରାଫିକ୍ସ |,कूटलिखित आलेखिकी
କୋଡ୍ ହୋଇଥିବା ପ୍ରତିଛବି ସ୍ପେସ୍ |,कूटलिखित प्रतिबिम्ब स्थान
କୋଡ୍ ନିର୍ଦ୍ଦେଶନ,कूटनिदेशी संप्रतीक
କୋଡ୍ ପ୍ରୋଗ୍ରାମ |,कूट लिखित क्रमादेश
କୋଡ୍ ହୋଇଥିବା ଉପସ୍ଥାପନା |,कूट लिखित निरूपण
କୋଡ୍ ଷ୍ଟପ୍ |,कूटलिखित विराम
କୋଡ୍ ଉପାଦାନ |,कूट अवयव
କୋଡ୍ ବିସ୍ତାର ବର୍ଣ୍ଣ,कूटविस्तार संप्रतीक
କୋଡ୍ ଫ୍ରେମ୍,कूट फ्रेम
କୋଡ୍ ଗର୍ତ୍ତ,कूट छिद्र
କୋଡ୍-ସ୍ independent ାଧୀନ ତଥ୍ୟ ଯୋଗାଯୋଗ |,कूट स्वतन्त्र आँकड़ा संचार
କୋଡ୍-ସ୍ independent ାଧୀନ ବ୍ୟବସ୍ଥା |,कूट स्वतन्त्र तंत्र
"କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ଇନ୍-ନିର୍ଭରଶୀଳ |
 ସିଷ୍ଟମ୍)",कूट स्वतंत्र तंत्र
କୋଡ୍ କୀ,कूट कुंजी
କୋଡ୍ ସ୍ତର,कूट स्तर
କୋଡ୍ ରେଖା,कूट रेखा
କୋଡ୍ ଲାଇନ୍ ଇଣ୍ଡେକ୍ସ |,कूट रेखा सूचक
କୋଡ୍ ପଏଣ୍ଟ ଅନୁବାଦକ |,कूट बिन्दु अनुवादक
କୋଡ୍ ଅବସ୍ଥାନ,कूट स्थिति
Couder,कोडित्र
କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍),कूटाश्रित तंत्र
କୋଡ୍ ସେଟ୍ କରନ୍ତୁ |,कूट समुच्चय
କୋଡ୍- ସ୍ୱଚ୍ଛ ତଥ୍ୟ ଯୋଗାଯୋଗ |,कूट-पारदर्शी आँकड़ा संचार
"କୋଡ୍-ସ୍ୱଚ୍ଛ ସିଷ୍ଟମ୍ (= କୋଡ୍ ନିର୍ଭରଶୀଳ |
 ସିଷ୍ଟମ୍)",कूटाश्रित तंत्र
କୋଡ୍ ମୂଲ୍ୟ,कूट मान
କୋଡ୍ ଶବ୍ଦ,कूट शब्द
ସହଯୋଗ,"कूटलेखन, कोडन"
କୋଡିଂ ଚେକ୍ |,कूटलेखन जाँच
କୋଡିଂ ଫର୍ମ |,कूटलेखन फार्म
କୋଡିଂ ସ୍କିମ୍ |,कूटलेखन योजना
କୋଡିଂ ସିଟ୍ |,कूटलेखन पर्ण
କୋଭରିଟ୍ ୟୁନିଟ୍ |,गुणांक एकक
ସମନ୍ୱିତ ମୋଡ୍ୟୁଲେସନ୍ ସିଷ୍ଟମ୍ |,संसक्त माडुलन तंत्र
ସମନ୍ୱିତ ପର୍ଯ୍ୟାୟ ଶିଫ୍ଟ କୀଟିଙ୍ଗ୍ |,संसक्त प्रावस्था-विस्थापन कुंजीयन
ସମକକ୍ଷ ସର୍କିଟ୍ (= ଏବଂ ଉପାଦାନ),"तथ' अवयव, संपात परिपथ"
ସମକକ୍ଷତା ଉପାଦାନ (= ଏବଂ ଉପାଦାନ),तथा' अवयव
ସମକକ୍ଷ ତ୍ରୁଟି |,संपात त्रुटि
ସମକକ୍ଷତା ଫାଟକ (ଏବଂ ଉପାଦାନ) |,तथा' अवयव
ସମକକ୍ଷତା-ସାମ୍ପ୍ରତିକ ଚୟନ |,संपात-धारा वरण
ଥଣ୍ଡା ତ୍ରୁଟି |,प्रारंभ दोष
ଥଣ୍ଡା ଆରମ୍ଭ (= ଆରମ୍ଭ),प्रारंभन
ପଲାଟ୍ |,समानुक्रमण
କ୍ଲେଜିଂ କ୍ରମ |,समानुक्रमी अनुक्रम
ସଜ୍ଜିତ ସର୍ଟିଂ |,समानुक्रमी शॉटन
କଲକାରୀ,समानुक्रमित्र
ଧକ୍କା,संघट्ट
ସ୍ତମ୍ଭ,स्तंभ
ସ୍ତମ୍ଭ ବାଇନାରୀ |,स्तंभ द्विआधारी
ସ୍ତମ୍ଭ ଗତି,स्तंभ विस्थापन
ମିଶ୍ରଣ,"संचय, संयोजन"
"ମିଶ୍ରଣ
 ସର୍କିଟ",संयोजन परिपथ
"ମିଶ୍ରଣ
 ତର୍କ",संयोजन तर्क
"ମିଶ୍ରଣ
 ତର୍କ ଉପାଦାନ |",संयोजन तर्क अवयव
ମିଶ୍ରଣ ହବ୍ |,संयोजन नाभि
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ନେଟୱାର୍କ |,संयोजी जालक्रम
"ମିଶ୍ରିତ
 ସର୍କିଟ",संयोजी परिपथ
"ମିଳିତ
 ବଣ୍ଟନ
 ଫ୍ରେମ୍",संयुक्त वितरण फ्रेम
ମିଳିତ ମୁଣ୍ଡ,संयुक्त शीर्ष
ମିଳିତ ପ read ଼ନ୍ତୁ / ଲେଖନ୍ତୁ |,संयुक्त पठन/लेखन शीर्ष
ମିଳିତ ଷ୍ଟେସନ |,संयुक्त केन्द्र
