English,Malayalam
Covariance,സഹപ്രസരണ
Covariant,സഹപരിവര്തീ
Coverage,"വ്യാപ്തി, സംരക്ഷണം"
Cover plate,ആവരണ-പട്ടികാ
Crackling noise,ചടചടാഹട
Creation rate (=generation rate),ജനന ദര
Creep,പ്രാഞ്ച്
Crest,"ശിഖര, കലഗീ"
Criterion,മാനദണ്ഡം
Critical,ക്രാംതിക
Criticality,ക്രാംതികതാ
Crocodile clip,മകര ക്ലിപ
Crookes dark space,ക്രുക്സ കാ അദീപ്ത പ്രദേശ
Cross,മറികടക്ക്
Cross band,"ക്രൌസ ബൈംഡ, പരസ്പര സംചാര"
Cross colour interference,അപ്രാസംഗിക വര്ണ വ്യക്തികരണ
Cross connection,ക്രൌസ സംബംധന
Crossed field,ക്രൌസിത ക്ഷേത്ര
Crossed lens,അല്പതമ വിപഥീ ലേന്സ
Crossed product,തിര്യക് ഉത്പാദ
Cross fire (=cross talk),അപ്രാസംഗിക സിഗ്നല
Crossing of levels,തലോം കാ അതിക്രമണ
Cross-over area,സംക്രമണ ക്ഷേത്ര
Crossover frequencies,സംക്രമണ ബിംദു
Crossover value,വിനിമയ മാന
Cross product,"വേക്ടര-ഗുണനഫല, സദിശ ഗുണനഫല"
Cross section,"അനുപ്രസ്ഥ കാട, അനുപ്രസ്ഥ പരിച്ഛേദ"
Cross term,"ഗുണിത പദ, സംകരപദ"
Cross wire,ക്രൌസ താര
Crown optical glass,"ക്രാഊന ചാക്ഷുഷ കാംച, ക്രാഊന പ്രകാശിക കാംച"
Cryogen,ശീതജന മിശ്രണ
Cryogenic electronics,നിമ്നതാപ ഇലേക്ട്രൌനികീ
Cryogenic,നിമ്നതാപീ
Cryogenic laboratory,നിമ്നതാപികീ പ്രയോഗശാലാ
Cryogenics,നിമ്രതാപികീ
Cryoscope,ഹിമാംകമാപീ
Cryoscopic constant,ഹിമാംകമിതീയ സ്ഥിരാംക
Crystal,ക്രിസ്ടല
Crystalline,"ക്രിസ്ടലീയ, രവേദാര"
Crystallisation (=crystallization),"ക്രിസ്ടലന, ക്രിസ്ടലീകരണ, ക്രിസ്ടലീഭവന"
Crystallographer,"ക്രിസ്ടല വൈജ്ഞാനിക, ക്രിസ്ടല വിജ്ഞാനവേത്താ"
Crystallographic,ക്രിസ്ടല-സംരചനാത്മക
Crystallographical,ക്രിസ്ടല സംരചനാത്മക
Crystallography,"ക്രിസ്ടലികീ, ക്രിസ്ടല വിജ്ഞാന"
Crystal translation operation (=lattice translation operation),ജാലക സ്ഥാനാംതരണ സംക്രിയാ
Crystal whiskers,ക്രിസ്ടല ശ്മശ്രു
Cube,"ഘന, ക്യൂബ"
Cubic,"ഘന, ഘനാകൃതി, ഘനീയ, ത്രിഘാത, ത്രിസമലംബാക്ഷ, ഘനീയ"
Cubical cleavage,ഘനീയ വിദലന
Cubicle,കക്ഷികാ
Cumulative,"സഞ്ചയി, ഒന്നിച്ചു ചേര്‍ത്ത"
Curie constant,ക്യൂരീ നിയതാംക
Curie effect,ക്യൂരീ പ്രഭാവ
Curic-point,"ക്യൂരീ ബിന്ദു, ക്യൂരീ താപാംക, ക്യൂരീ വിചുബകതാംക"
Curie (unit),ക്യൂരീ
Current,ഒഴുക്ക്
Current element,ധാരാ കാ അല്പാംശ
Curtailment,വിരതീകരണ
Curvature,വക്രതാ
Curve,വളവ്
Curved,വളഞ്ഞ
Curved beam,വക്ര ദംഡ
Curved surface,വക്ര പൃഷ്ഠ
Curve of growth,വൃദ്ധി-വക്ര
Curvilinear,വക്രരേഖീ
Cut-off,"ഛേദക അംതക, ഛാഡന"
Cut-off field,അംതക ക്ഷേത്ര
Cut-off frequency,അംതക ആവൃത്തി
Cut off point,അംതകീയ ബിംദു
Cut off velocity,അംതകീയ ബിംദു വേഗ
Cut off voltage,അംതക വോല്ടതാ
Cutter,"കര്തിത്ര, കര്തക"
Cybernetics,സാഇബരനേടിക്സ
Cycle,വലയം
Cycle per second,സാഇകില പ്രതി സേകംഡ
Cyclic,"ചക്രീയ, ചക്രിക"
Cycling,ചക്രണ
Cycloidal pendulum,ചക്രജീയ ലോലക
Cyclotron,സാഇക്ലോട്രൌന
Cyclotron frequency,സാഇക്ലോട്രൌന ആവൃത്തി
Cylinder,"ബേലന, സിലിന്ഡര"
Cylindrical,"ബേലനാകാര, സിലിന്ഡരാകാര, ബേലനീ, സിലിന്ഡരീ"
Cylindrical harmonics,സിലിംഡരീ ഹാര്മോനിക
Damped harmonic oscillation,അവമംദിത സരല ആവര്ത ദോലന
Damping,അവമംദക
Daniell cell,ഡേന്യല സേല
Dark,ഇരുട്ടുള്ള
Data processing,ഡാറ്റാ പ്രക്രമണം
Daughter,മകള്‍
Davission germer experiment,ഡൈവിസന ഗര്മര പ്രയോഗ
D. C. (=zero frequency component),ഡീ. സീ. (ദിഷ്ടധാരാ)
Dead space,നിഷ്ക്രിയ ഭാഗ
Dead spot,മൂക സ്ഥല
De broglie wave length,ദേ ബ്രാഗ്ലീ തരംഗ ദൈര്ഘ്യ
Debye charactristic temperature,ഡേബാഈ അഭിലാക്ഷണിക താപ
Debye length,"ഡേബാഈ ദൈര്ഘ്യ, ഡേബാഈ ദൂരീ"
Debye relaxation time,ഡേബാഈ-വിശ്രാംതി കാല
Decay,ചെത്ത്പോക്
Decay constant,ക്ഷയാംക
Decelerating,മംദക
Deceleration,മംദന
Deceleration time,അഭിവിരാമ കാല
Decibel,ഡേസിബേല
Decibelmeter,ഡേസിബേലമാപീ
Decimal,ദശാംശം
Declassify,വിവര്ഗീകരണ
Declination,"ദിക്പാത, ക്രാംതി, ഉപക്രമ, ഡിക്ലിനേശന"
Declination circle,സമക്രാംതിക വൃത്ത
Decoder,"കൂടവാചക, വികോഡക"
Decomposition,"അപഘടന, വിയോജന"
Decompression,വിസംപീഡന
Decontamination,വിസംദൂഷണ
Decoration,അലംകരണ
Decoupling,വിയുഗ്മന
Decreasing function,ഹ്രാസമാന ഫലന
Decrement,അപക്ഷയ
Deemphasis,വിപ്രബലന
Deep level,അധസ്ഥ തല
Deep space,ഗഹന അംതരിക്ഷ
De-excitation,വ്യുത്തേജന
Defect,കേട്
Defective,ന്യൂനതയുള്ള
Defensive,പ്രതിരക്ഷാ
Defining aperture,സീമക ദ്വാരക
Definition,"പരിഭാഷാ, സ്പഷ്ടതാ, നിശ്ചയ"
Deflect,വിക്ഷേപിത കരനാ
Deflecting,വിക്ഷേപക
Deflection,"വിക്ഷേപ, വിക്ഷേപണ"
Deflection defocussing,വിക്ഷേപീ വിഫോകസന
Deflection-doubling mirror,വിക്ഷേപ-ദ്വിഗുണന ദര്പണ
Deflection field,വിക്ഷേപക ക്ഷേത്ര
Deflection of gravity,ഗുരുത്വ-പ്രഭാവിത വിക്ഷേപ
Deflection plates,വിക്ഷേപ പട്ടികാഏം
Defocussing,വിഫോകസന
Deformability,വിരൂപ്യതാ
Deformation,"വിരൂപണ, വികൃതി"
Degasification,വിഗൈസന
Degeneracy,"അപഭ്രഷ്ടതാ, അപഹ്രാസ"
Degenerate,"അപഭ്രഷ്ട ഹോനാ (ക്രി.), അപഭ്രഷ്ട (സം.) അപഹ്രാസിത (വി.)"
Degenerate gas,അപഭ്രഷ്ട ഗൈസ
Degeneration,"അപഭ്രംശന, വിപോഷണ, അപഹ്രാസന, വ്യപജനന"
Degenerative,വിതോഷീ
Degree,"ഡിഗ്രി, ബിരുദം, മാത്ര, അംശം"
Degree of concentration,സാംദ്രതാ-മാത്രാ
Degree of dissociation,വിയോജന-മാത്രാ
Degree of freedom,"സ്വതംത്രതാ കീ കോടി, സ്വാംതത്ര്യ കോടി"
Degree of ionisation,ആയനന കീ മാത്രാ
Degree of polarisation,ധ്രുവണ കാ പരിമാണ
Degree of precision,പരിശുദ്ധതാ കീ മാത്രാ
Dehumidification,നിരാര്ദ്രീകരണ
Deionisation,വിആയനന
Delay,കാലതാമസം
Delayed,വിലമ്ബിത
Delocalisation,അസ്ഥാനീകരണ
Delta function,ഡേല്ടാ ഫലന
Demagnetisation,വിചുമ്ബകന
Demagnetise,വിചുമ്ബകിത വക്ര
Demagnetiser,വിചുമ്ബകിത്ര
Demodulation,വിമൌഡുലന
Dense packing,സഘന സംകുലന
Densitometer,സഘനതാമാപീ
Density,തുവര്‍മ്മ
Depletion layer,ഹ്രാസീ സ്തര
Depletion zone,അവക്ഷയ ജോന
Depolarisation,വിധ്രുവണ
Depolarised,വിധ്രുവിത
Depolariser,വിധ്രുവക
Depth of field,"ക്ഷേത്ര കീ ഗഹരാഈ, ക്ഷേത്ര കീ ഗംഭീരതാ"
Derivative polarogram,"വ്യുത്പന്ന പോലേരോഗ്രാമ, വ്യുത്പന്ന ധ്രുവണ ലേഖ"
Derived,വ്യുത്പന്ന
Descending,അവരോഹണം
Decent,"അവരോഹാംക, അവരോഹണ"
Describe,പ്രതിപാദിക്ക്
Descriptor,നിരൂപക
Design,"അഭികല്‍പ്പന, ഡിഡൈന്‍"
Destruction,ച്യുതി
Destructive interference,വിനാശീ വ്യതികരണ
Destructive,ക്ഷുദ്രമായ
Detection,"പഹചാന, സംസൂചന"
Detector,സംസംചക
Determinateness,നിര്ധാര്യതാ
Determinating,നിര്ധാരക
Determination,ദൃഢനിശ്ചയം
Determine,നിശ്ചയിക്ക്
Determined,നിര്ധാരിത
Deuteron,ഡയൂടരൌന
Develop (=develope),"വ്യക്ത കരനാ, വികസിത കരനാ, വികാസന"
Developer,"വികാസക, ഡേവേലപര"
Development,വികസനം
Deviation,വിചലന
Dew,തുഷാരം
Dew point,ഓസാംക
Dextrorotary,ദക്ഷിണ ധ്രുവണ-ഘൂര്ണക
Diagnostic test,നിദാനാര്ഥ പരീക്ഷണ
Diagonal,വികര്ണ
Diagram,"ചിത്രം, ആരേഖം"
Diagrammatic,ആരേഖ
Dial,ഡായല
Diamagnetic,പ്രതിചുംബകീയ
Diamagnetics,"പ്രതിചുബകത്വ വിജ്ഞാന, പ്രതിചൂംബകീയ പദാര്ഥ"
Diamagnetism,പ്രതിചുംബകത്വ
Diameter,വ്യാസ
Diametrically opposite,വ്യാസതഃ സമ്മുഖ
Diamond,വജ്രം
Diaphragm,"തനുപട, ഡായാഫ്രാമ മധ്യപട"
Diathermanous,ഊഷ്മാ-പാര്യ
Diathermic,ഊഷ്മാ-പാര്യ
Diatonic scale,"ഡായാടോനിക സ്വഗ്രാമ, ദ്വിടോനീ സ്വരഗ്രാമ"
Dichotomy,"ദ്വിഭാജന, അര്ധക കലാ"
Dichromate cell,ഡാഇക്രോമേട സേല
Dichromatism,"ദ്വിവര്ണതാ, ദൃഷ്ടി ദ്വിവര്ണതാ, സ്തരീയ ദ്വിവര്ണതാ, ദ്വിരംജകതാ"
Dictaphone,ഡിക്ടാഫോന
Dielectric,പരാവൈദ്യുത
Dielectrics,പരാവൈദ്യുതികീ
Diesel cycle,ഡീജല-ചക്ര
Difference,ഭേദം
Difference frequency,"അംതര ആവൃത്തി, വ്യവകലന ആവൃത്തി"
Differential,"വിഭേദക, ഭേദദര്ശീ, അവകല, അന്തരാശ്രയീ, അന്തരാത്മക, വിഭേദീ"
Differential absorption,വിഭേദീ അവശോഷണ
Differential amplifier (=difference amplifier),ഭേദ പ്രവര്ധക
Differential calorimeter,"ഭേദദര്ശീ ഊഷ്മാമാപീ, ഭേദദര്ശീ കൈലൌരീമീടര"
Differential capacitor,വിഭേദീ സംധാരിത്ര
Differential cross section,വിഭേദീ പരിക്ഷേത്ര
Differential diffusion,വിഭേദീ വിസരണ
Differential equation,അവകല സമീകരണ
Differential extinction coefficient,അവകലന വിലോപന ഗുണാംക
Differential ionisation chamber,അംതരമാപീ ആയനന കോഷ്ഠ
Differential isotope method,വിഭേദീ സമസ്ഥാനിക വിധി
Differential velocity,വിഭേദീ വേഗ
Differentiate,തെരിയ്
Differentiated,"അവകലിത, വിഭേദിത"
Differentiation,"വിഭേദന, അവകലന"
Diffraction,വിവര്തന
Diffractometer,വിവര്തനമാപീ
Diffused,"വിസരിത, വിസാരിത"
Diffuse,വിസരിത
Diffusion,"വിസരണ, വിസാര"
Diffusivity,വിസരണശീലതാ
Digit,"അംക, വ്യാസ കാ ദ്വാദശാംശ, അംഗുലി"
Digital recording,അംകീയ അഭിലേഖന
Digital voltmeter,അംകക വോല്ടതാമാപീ
Di-isotopic element,ദ്വി-സമസ്ഥാനിക തത്വ
Dilatation,വിസ്ഫാരണ
Dilation strain,വിസ്ഫാര വികൃതി
Dilatometer,വിസ്ഫാരമാപീ
Dilator,വിസ്ഫാരിണീ
Dimension,"അളവ്, ആയാമം"
Dimensional,വിമീയ
Dimensionality,വിമീയതാ
Dimensional unit,വിമാ-ഇകാഈ
Dimensionless,"വിമാഹീന, അവിമ"
Diminution,"ഹ്രാസ, ന്യൂനീകരണ"
Dimmer,ദീപ്തിമംദക
Diode,ഡായോഡ
Diopter,ഡാഇഔപ്ടര
Dioptrical region,അപവര്തന ക്ഷേത്ര
Dioptric lens (=drum lens),അപവര്തനീ ലേന്സ
Dip,"നമന, നതി, നിമജ്ജന, ഗര്ത"
Dip angle,നതി കോണ
Dipole,ദ്വിധ്രുവ
Dipole layer (=electric double layer),ദ്വിധ്രുവീ പരത
Dirac delta function,ഡിരൈക ഡേല്ടാ ഫലന
Direct,"പ്രത്യക്ഷം, നിര്‍ദേശിക്കുക"
Direct correlation,അനുലോമ സഹസംബംധ
Direct current,ദിഷ്ട ധാരാ
Directed,നിര്‍ദ്ദിഷ്ട
Direct impact,"സീധാ സമാഘാത, സീധീ ടക്കര"
Direction,ദിശ
Directional,"ദിശാത്മക, ദിശിക"
Directional stability,ദിക് സ്ഥായിത്വ
Direction ecsine,"ദിക്കോജ്യാ, ദിക-കോസാഇന"
Directive,"ദൈശിക, ദിശിക, ദിശാത്മക"
Directivity,ദിശികതാ
Direct lattice,സാമാന്യ ജാലക
Direct line,സീധീ ലാഇന
Directly proportional,അനുക്രമാനുപാത
Direct method,പ്രത്യക്ഷ വിധി
Director,ദിശക
Direct reading instrument,പ്രത്യക്ഷ പാഠീ യംത്ര
Direct vision telescope,സമക്ഷ ദൂരദര്ശക
Disc,"ബിംബ, മംഡലക, ഡിസ്ക, ചക്രികാ"
Discharge,"ഡിസ്ചാര്‍ജ്, വിട്ടയയ്ക്കുക, വിമോചിപ്പിക്കുക"
Discharge in cascade,സോപാനീ വിസര്ജന
Discontinuity,"അസാംതത്യ, അസാതത്യ, ഭംഗ"
Discontinuous,അസംതത
Discovery,"ശോധ, ഖോജ"
Discrepancy,"പൊരുത്തക്കേട്, അസാംഗത്യം"
Discrete,വിവിക്ത
Dish antenna,"അവതല ഐന്ടേനാ, ഡിശ ഐന്ടേനാ"
Disintegration,വിഘടനം
Disintegration constant,വിഘടന-സ്ഥിരാംക
Disintegration energy,വിഘടന ഊര്ജാ
Disintegration half-life,വിഘടന അര്ധായു
Disintegration series,വിഘടന ശ്രേണീ
Dislocation,വിസ്ഥാപനം
Dislocation line,"പ്രഭ്രംശ രേഖാ, പ്രഭ്രംശ കാംര"
Dislocation loop,പ്രഭ്രംശ പാശ
Disorder,താറുമാറ്
Disordering,അവ്യവസ്ഥാപന
Disorientation,"അപവിന്യാസ, സ്ഥിതിഭ്രാന്തി"
Dispersed,"പരിക്ഷേപിത, പരിക്ഷിപ്ത"
Dispersion,"പരിക്ഷേപണ, പ്രകീര്ണന"
Dispersity,പരിക്ഷേപ്യതാ
Dispersive,പരിക്ഷേപീ
Dispersivity,പരിക്ഷേപകതാ
Displacement,വിസ്ഥാപന
Display,പ്രദര്‍ശിപ്പിക്കുക
Display unit (=console),കന്സോല
Disruptive force,വിദാരീ ബല
Dissimilar,"അസമരൂപ, അസമാന"
Dissipation coefficient,ക്ഷയ ഗുണാംക
Dissipative,ക്ഷയകാരീ
Dissipative system,ക്ഷയീ തംത്ര
Dissociable,"വിയോജനീ, വിയോജ്യ"
Dissociated,വിയോജിത
Dissociation,വിയോജന
Dissonance,അസംവാദിതാ
Distance,ദൂരം
Distant,അകന്ന
Distinct,വിവിക്തമായ
Distinction,വിഭേദ
Distinctive property,വിവിക്തകാരീ ഗുണധര്മ
Distinguish,തിരിച്ചറിയ്
Distorted,വികൃത
Distortion,വളച്ചൊടിക്കൽ
Distortional elasticity,വിരൂപണ പ്രത്യാസ്ഥാതാ
Distributed amplifier,വിതരിത പ്രവര്ധക
Distribution,വിതരണം
Distributive law,"വിതരണ-നിയമ, ബംടന-നിയമ"
Disturbance,അലോസരം
Disturbed,"വിക്ഷുബ്ധ, വിക്ഷുബ്ധ സാമ്യാവസ്ഥാ"
Disturbing force,വിക്ഷോഭീ ബല
Diurnal,"ആഹിനക, ദിവാ, ദിവാചര, ദൈനിക"
Diurnal motion,ദൈനിക ഗതി
Divalent,ദ്വിസംയോജക
Diverge,"അപസാരിത കരനാ, അപസാരിത ഹോനാ"
Divergence,"അപസരണ, അപസാരിതാ, ഡാഇവര്ജേന്സ"
Divergent,അപസാരീ
Diversion,"മാറ്റം, താല്ക്കാലിക പാത"
Divided,ഭിന്ന
Division,വിഭാഗം
D-layer of ionosphere,ആയന മംഡല കീ d പരത
Domain,രംഗം
Dome,"ഡോമ, ഗുമ്ബദ"
Dominant term,പ്രഭാവശാലീ പദ
Donor level,ദാതാ സ്തര
Doped junction,മാദിത സംധി
Doping,"മാദന, അപമിശ്രണ"
Doppler effect,ഡൌപ്ലര പ്രഭാവ
Dose,"ഡോജ, മാത്രാ"
Dosimeter,മാത്രാമാപീ
Dotted,"ബിന്ദുകിത, ഛിടകീ"
Double,ഡബിള്‍
Double bonds,ദ്വി-ആബംധ
Double concave lens,ഉഭയാവതല ലേന്സ
Double convex lens,ഉഭയോത്തല ലേന്സ
Double differentiation,ദ്വിശഃഅവകലന
Double ionization,ദ്വി ആയനന
Double molecule,ദ്വി-അണു
Double precision,ദ്വിക പരിശുദ്ധതാ
Double refraction,ദ്വിഅപവര്തന
Double series,ദ്വിക ശ്രേണീ
Double stars,യുഗ്മ താരേ
Doublet,ദ്വിക
Doublet achromat,അവര്ണക ലേന്സ-യുഗ്മ
Doubling,"ദ്വിഭവന, ദ്വിസ്തരണ"
Doubly charged particles,ദ്വിതഃ ആവേശിത കണ
Doubly degenerate,ദ്വിധാ അപഭ്രഷ്ട
Doubly ionised,ദ്വിതഃ ആയനിത
Downward,അധോമുഖീ
Drag,"കര്ഷണ, കര്ഷജ അയസ്ക, അര്ധ സംച"
Drag force,കര്ഷണ ബല
Drift,"വാഹ, അപവാഹ, അപോഢ, ഡ്രിഫ്ട (ഖനന), പാംഝ (ഖാദ്യ), വിസ്ഥാപന"
Drift current,അപവാഹ ധാരാ
Driving,പരിചാലന
Driving voltage,ചാലന വോല്ടതാ
Drop ball,പാതീ ബൌല
Drop dead halt (=dead halt),ആകസ്മിക വിരാമ
Droplet,"ബിംദുക, സൂക്ഷ്മ ബിംദു, സൂക്ഷ്മ ബൂംദ"
Dropping,ഉറ്റിക്ക്
Dry,ഉണക്ക്
Dry and wet bulb hygrometer,ശുഷ്കാര്ദ ആര്ദ്രതാമാപീ
Dry contact,വിഫല സംപര്ക
Dual operation,"ദ്വി പ്രചാലന, ദ്വൈതീ സംക്രിയാ"
Duct,വാഹിനീ
Ductile,തന്യ
Ductility,തന്യതാ
Dull,മംദ
Dummy,മൂക
Dumping,സന്നിക്ഷേപണ
Dwar star,വാമന താരാ
Dyad-axis,ദ്വയ-അക്ഷ
Dynamic,ഗതിക
Dynamical,ഗതികീയ
Dynamics,ഗതികം
Dynamo,ഡായനേമോ
Dyne,ഡാഇന
"Data, heterogeneous",വിഷമജാതീയ ആംകഡേ
Earthquake intensity,ഭൂകംപ തീവ്രതാ
Earth satellite,ഭൂ-ഉപഗ്രഹ
Earth system (=ground system of an antenna),ഭൂ-സംപര്കക തംത്ര
Earth wire,ഭൂ-താര
Eccentric,"ഉത്കേംദ്ര, ഉത്കേംദ്രക"
Eccentricity,ഉത്കേംദ്രതാ
Echelon,"സോപാനക, ഐശേലാന"
Echo,പ്രതിധ്വനി
Eclipse,ഗ്രഹണം
Ecliptic coordinates,ക്രാംതി വൃത്തീയ നിര്ദേശാംക
Eddy,ഭംവര
Edge dislocation,ധാര പ്രഭ്രംശ
Edge effect,കോര-പ്രഭാവ
Edison cell,ഏഡിസന സേല
Edit,സംപാദന കരനാ
Effective,ഫലപ്രദം
Efficiency,കാര്യക്ഷമത
Effort,പ്രയത്നം
Effusion,നിസ്സരണ
Eigen,"അതിലക്ഷണിക, ആഇഗേന"
Eightspin,അഷ്ടപ്രചക്രണീ
Einstein-bose distribution law,ആഇന്സ്ടാഇന-ബോസ വിതരണ നിയമ
Einstein-de-hass effect,ആഇന്സ്ടാഇന-ദി-ഹാസ പ്രഭാവ
Einsteinium,ആഇന്സ്ടാഇനിയമ
Einstein smoluchowski equation,ആഇന്സ്ടാഇന സ്മോലുചോവ്സ്കീ സമീകരണ
Einstein space,ആഇന്സ്ടാഇന-സമഷ്ടി
Ejection,നിഷ്കാസന
Ejection capsule,"ഉത്ക്ഷേപണീ, ഉത്ക്ഷേപക കൈപ്സൂല"
Ejector,ഉത്ക്ഷേപക
Ejector plate,നിഷ്കാസീ പട്ടികാ
Elastance,വ്യുത്ക്രമ ധാരിതാ
Elastic,പ്രത്യാസ്ഥ
Elastic after effect (=elastic lag),"പ്രത്യാസ്ഥ ഉത്തര പ്രഭാവ, പ്രത്സാസ്ഥ പശ്ചതാ"
Elastically anisotropic body,പ്രത്യാസ്ഥതയാ വിഷമദൈശിക പിംഡ
Elasticity,പ്രത്യാസ്ഥതാ
Elasticometer,"ഇലൈസ്ടികോമീടര, പ്രത്യാസ്ഥതാമാപീ"
Elastic stiffness,പ്രത്യാസ്ഥ ദുര്നമ്യതാ
E-layer of ionosphere,ആയന മംഡല കീ ഈ-പരത
Electret,ഇലേക്ട്രേട
Electrical,"വൈദ്യുത, വിദ്യുത"
Electricity,വൈദ്യുതി
Electrification (electrostatics),"വിദ്യുതീകരണ, ആവേശന"
Electrified,വിദ്യുതീകൃത
Electrified particles,"ചാര്ജിത കണ, ആവിഷ്ട കണ"
Electroacoustic,വൈദ്യുത ധ്വാനിക
Electro-acoustics,വിദ്യുത-ധ്വാനികീ
Electrocaloric,വിദ്യുത-ഊഷ്മീയ
Electrochemical equivalent,വിദ്യുത-രാസായനിക തുല്യാംക
Electrode,ഇലൈക്ട്രോഡ
Electrodynamics,വിദ്യുത-ഗതികീ
Electrokinetic effect,വിദ്യുത-ഗതിക പ്രഭാവ
Electrolysis,വിദ്യുത-അപഘടന
Electrolyte,വിദ്യുത-അപഘട്യ
Electrolytic,വിദ്യുത-അപഘടനീ
Electrolyzer,"വിദ്യുദപഘടക, വിദ്യുദപഘടിത്ര"
Electromagnet,വിദ്യുത-ചുമ്ബക
Electromagnetic,വിദ്യുത-ചുമ്ബകീയ
Electromagnetics,വിദ്യുത-ചുമ്ബകികീ
Electromagnetism,വിദ്യുത-ചുമ്ബകത്വ
Electrometer valve (=electrometer tube),"വിദ്യുതമാപീ നലികാ, ഇലേക്ട്രോമീടര വാല്വ"
Electromotive force,വിദ്യുത-വാഹക ബല
Electron,ഇലേക്ട്രൌന
Electronegative,ഋണ-വിദ്യുതീ
Electronic,ഇലേക്ട്രൌനിക
Electronic eigenfunction,ഇലേക്ട്രൌനീയ ആഇഗേനഫലന
Electronic energy,ഇലേക്ട്രൌനീയ ഊര്ജാ
Electronics,ഇലേക്ട്രൌനികീ
Electron optics (=electro-optics),ഇലേക്ട്രൌന-പ്രകാശികീ
Electro-optics,വിദ്യുത-പ്രകാശികീ
Electropositive,ധന-വിദ്യുതീ
Electroscope,വിദ്യുതദര്ശീ
Electrostatic,സ്ഥിര വൈദ്യുത
Electrostatics,സ്ഥിരവിദ്യുതികീ
Electrostriction,വിദ്യുതവിരൂപണ
Electrovalency,വൈദ്യുത സംയോജകതാ
Electrovalent,വൈദ്യുത സംയോജക
Element,മൂലകം
Elementary,പ്രാഥമിക
Elementary charge,മൂല ആവേശ
Elevation,"ഉത്ഥാന, ഉത്ഥാപന, ഉന്നയന, ഉച്ചതാ, ഊംചാഈ"
Elevation meter,തുംഗതാമാപീ
Elevator,"ഉത്ഥാപക, ഏലിവേടര"
Ellipse of aberration,അപേരണ-ദീര്ഘവൃത്ത
Elongation,"ദീര്ഘീകരണ, ദൈര്ഘ്യവൃദ്ധി, പ്രസര കോണ"
Emanating,"നിര്ഗമന, പ്രസര്ജന"
Emanation,"പ്രസര്ജന, പ്രസര്ഗ"
Embed,അംതഃസ്ഥാപിത കരനാ
Embedded,അംതഃസ്ഥാപിത
Emergent,അടിയന്തിര
Emission,ഉത്സര്ജന
Emissivity,"ഉത്സര്ജകതാ, ഉത്സര്ജിതാ"
Emittance,ഉത്സര്ജകതാ
Emitter,"ഉത്സര്ജക, ഏമിടര"
Emphasis,"പൂര്വ പ്രബലന, ബല"
Emipirical,ആനുഭവിക
Empty,ഒഴിഞ്ഞ
Emulsifier,"പായസീകാരക, ഇമല്സീകാരക"
Emulsion,"പായസ, ഇമല്ശന"
End,തീര്
End correction,അംത്യ സംശോധന
Endoergic,ഊര്ജാ-ശോഷീ
End on position,"അക്ഷീയ സ്ഥിതി, ഏ-സ്ഥിതി"
Endothermic,"ഊഷ്മാശോഷീ, ആംതരോഷ്മീ"
Endothermic process,ഊഷ്മാശോഷീ പ്രക്രമ
Energise,ഊര്ജിത കരനാ
Energy,ഊര്‍‍ജ്ജം
Energy content,അന്തര്നിഹിത ഊര്ജാ
Energy index,ഊര്ജാംക
Engine,ഇംജന
Engineering,"അഭിയാംത്രികീ, ഇംജീനിയരീ"
Enchancement,സംവൃദ്ധി
Enriched isotope,സമൃദ്ധ സമസ്ഥാനിക
Enriched reactor,സംവര്ധിത രിഐക്ടര
Enriching,സമൃദ്ധികരണ
Enrichment,സമൃദ്ധി
Ensemble,"സമുച്ചയ, സമുദായ"
Enthalpy,"ഏന്ഥൈല്പീ, പൂര്ണ ഊഷ്മാ"
Entity,സത്താ
Entropy,ഏന്ട്രൌപീ
Entry,പ്രവേശം
Enumeration,"ഗണനം, കണക്കെടുക്കൽ, എന്യൂമറേഷന്‍"
Envelope of surface,പൃഷ്ഠ-അന്വാലോപ
Epicentral,അധികേന്ദ്രീ
Episcope,"അപാരചിത്രദര്ശീ, ഏപീസ്കോപ"
Epitaxial layer,ഏപീടേക്സീയ പരത
Epitaxy,"ഏപീടൈക്സീ, അധിരോഹണ"
Equal,തുല്യമായ
Equaliser,സമകാരക
Equality,തുല്യത
Equation,സമീകരണ
Equator,"വിഷുവത വൃത, ഭൂമധ്യരേഖാ, ഇക്വേടര, മധ്യരേഖാ"
Equatorial,"വിഷുവതീയ, ഭൂമധ്യരേഖീയ, മധ്യവര്തീ, നിരക്ഷീയ"
Equiconcave,സമാവതല
Equiconvex,സമോത്തല
Equidimensional,സമവിമീയ
Equidistant,"സമദൂരസ്ഥ, സമാന്തരാലീ"
Equilibrium,"സന്തുലനം, സാമ്യം സാമ്യസ്ഥിതി, തുലിതാവസ്ഥ"
Equipartition,സമവിഭാജന
Equipment,"ഉപകരണം, സജ്ജീകരണം"
Equipotential,സമവിഭവ
Equipotentiality,"സമവിഭവതാ, സമക്ഷമതാ"
Equipressure,സമദാബ
Equivalence,തുല്യതാ
Equivalent,"തുല്യം, സമാനം"
Equivalent absorption,തുല്യ അവശോഷണ
Equivalent conductance,"തുല്യാംകീ ചാലകതാ, തുല്യാംകീ കംഡക്ടേന്സ"
Equivalent lens,തുല്യചിത്രീ ലേന്സ
Erect image,"ഊര്ധ്വ ശീര്ഷീ പ്രതിബിംബ, സീധാ പ്രതിബിംബ"
Erector,ഊര്ധ്വകര
Erg,അര്ഗ
