Kannada,Hindi
1.ಸಂಯೋಜಿತ 2.ಸಂಕೀರ್ಣ,1.सम्मिश्र 2. जटिल
ಘಟಕ,घटक
ಸಂಯೋಜನೆ,संघटन
ಗೊಬ್ಬರ,कंपोस्ट
ಚಕ್ರಬಡ್ಡಿ,चक्रवृद्धि ब्याज
ಗಣನೆ,अभिकलन
1. ಕಂಪ್ಯೂಟರ್ 2. ಕಂಪ್ಯೂಟರ್,1.अभिकलित्र 2.कंप्यूटर
1. ಏಕಾಗ್ರತೆ 2. ಏಕಾಗ್ರತೆ,1. सांद्रण 2. संकेद्रण
1. ಆಪ್ಟಿಮೈಜರ್ 2. ರಿವೈಟಲೈಸರ್,1. अनुकूलक 2. पुनरुद्धारक
ವಾಹಕತೆ,चालकता
1. ಕಾನ್ಫಿಗರೇಶನ್ 2. ಕಾನ್ಫಿಗರೇಶನ್,1. विन्यास 2. संरूपण
1. ಅನುಸರಣೆ 2. ಸಂರಚನೆ 3. ಅನುಸರಣೆ,1. अनुरूपता 2. समविन्यास 3. संरूपता
1. ಏಕೀಕರಣ 2. ಹೈಬ್ರಿಡೈಸೇಶನ್,1.समाकुलन 2. संकरण
ಸಂಯೋಗ,संयुग्मन
1. ಸಂಯೋಜಕ 2. ಸಂಯೋಜಕ,1. योजी 2. संयोजी
ರಕ್ಷಣೆ,सरंक्षण
ಬಲವರ್ಧನೆ,चकबंदी
1. ಪದಾರ್ಥ 2. ಪದಾರ್ಥಗಳು,1.संघटक 2. अवयव
ಗ್ರಾಹಕ,उपभोक्ता
ಬಳಕೆ,उपभोग
ಮಾಲಿನ್ಯ,संदूषण
ಬಾಹ್ಯರೇಖೆ ನೆಟ್ಟ,समोच्च रोपण
ಬಾಹ್ಯರೇಖೆ ರೇಖೆ,समोच्च रेखा
1. ಗುತ್ತಿಗೆ ಕೃಷಿ 2. ಗುತ್ತಿಗೆ ಕೃಷಿ 3. ಗುತ್ತಿಗೆ ಕೃಷಿ,1.संविदा कृषि 2. ठेका कृषि 3. अनुबंधित खेती
ನಿಯಂತ್ರಿತ ವಾತಾವರಣದ ಶೇಖರಣೆ,नियंत्रित वातावरणीय भंडारण
ಸಹಕಾರಿ ಬ್ಯಾಂಕ್,सहकारी बैंक
ಸಹಕಾರ ಸಂಘದ ಸದಸ್ಯ,सहकारी संस्था सदस्य
ಗುಲ್ಮಾವನ್,गुल्मवन
ಘನಾಕೃತಿಯ,घनकंद
1. ದಾಲ್ಪುಂಜ್ 2. ಕೊರೊಲ್ಲಾ,1.दलपुंज 2. कोरोला
1. ಕಾರ್ಟೆಕ್ಸ್ 2. ಕಾರ್ಟೆಕ್ಸ್,1. वल्कुट 2. कोर्टेक्स
ವೆಚ್ಚ,लागत
ಕೋಟಿಲ್ಡನ್,बीजपत्र
ಕ್ರೆಡಿಟ್ ಸಮಿತಿ,ऋण समिति
1. ಸಾಲ ನೀಡಿಕೆ 2. ಕ್ರೆಡಿಟ್,1.उधार 2. साख
1. ಸಾಲದಾತ 2. ಸಾಲಗಾರ,1. ऋणदाता 2. लेनदार
1. ಕ್ರೆಸ್ಟ್ 2. ಶೃಂಗ 3. ಶಿಖರ,1.शिखा 2. शीर्ष 3. शिखर
ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ,व्याकुंचन
ಸಮಸ್ಯೆ,संकट
ಪರೀಕ್ಷೆ,कसौटी
ನಿರ್ಣಾಯಕ,क्रांतिक
ಬೆಳೆ ವಿಮೆ,फसल बीमा
ಬೆಳೆ ಸಾಲ,फसल ऋण
1. ಬೆಳೆ 2. ಬೆಳೆ,1. सस्य 2. फसल
ಕೃಷಿ ಪ್ರದೇಶ,सस्यन क्षेत्र
ಅಡ್ಡ ಹೊಂದಾಣಿಕೆಯಾಗುವುದಿಲ್ಲ,पार-असंगत
1. ಕಿರೀಟ 2. ಪಿನಾಕಲ್ (ಸಸ್ಯ),1. मुकुट 2. शिखर (पादप)
ಮೃದು ಕಣಗಳು,मृदुकण
ಕ್ರಸ್ಟ್,पपड़ी
1. ಕ್ರಿಪ್ಟೋಗಮ್ 2. ಫ್ಲೋರಿಫಾರ್ಮ್ ಅಲ್ಲದ,1. क्रिप्टोगैम 2. अपुष्पीपादप
ಕತ್ತರಿಸು (ಹಣ್ಣು),छांटन (फल)
ಪೆನ್ನು,कल्म
ತಳಿ ವೈವಿಧ್ಯ,कृष्य किस्म
1. ಎಳೆತ 2. ಕೃಷಿ 3. ಬೇಸಾಯ,1.कर्षण 2. कृषि 3. खेती
1. ರೈತ 2. ಕೃಷಿಕ,1.किसान 2. कल्टीवेटर (यंत्र)
1. ಸಾಗುವಳಿ 2. ಸಾಗುವಳಿ 3. ಪಾಲನೆ,1.संवर्ध 2. संवर्धन 3. पालन
1.ಸಂಪನ್ಮೂಲ 2.ತಯಾರಿಕೆ,1.संसाधन 2.तैयार करना
1.ಕುಂತಲನ್ 2.ಕುಂಚೋನ್,1.कुंतलन 2. कुंचन
ಭಂಗಿ,मुद्रा
1. ಎಪಿಡರ್ಮಿಸ್ 2. ಹೊರಪೊರೆ,1. उपत्वचा 2. क्यूटिकल
1. ಪೆನ್ 2. ಕತ್ತರಿಸುವುದು 3. ಕತ್ತರಿಸುವುದು 4. ಕತ್ತರಿಸುವುದು 5. ಕತ್ತರಿಸುವುದು,1.कलम 2. कटाई 3. काटना 4.कटाग्र 5. कटावा
1. ವರ್ಮ್ ಕಾರ್ಪಸ್ 2. ಚೀಲ 3. ಚೀಲ 4. ವಿರೂಪಗೊಂಡ ಗಡ್ಡೆ 5. ನಿಯೋಪ್ಲಾಸಂ,1.कृमि कोष 2. सिस्ट 3. पुटी 4.विकृत गुल्म 5. रसौली
ಸೈಟೋಕ್ರೋಮ್,साइटोक्रोम
ಜೀವಕೋಶದ ಜೋಡಣೆ,कोशिका युग्मन
ಜೀವಕೋಶದ ಸಂತಾನೋತ್ಪತ್ತಿ,कोशिका जनन
ಜೀವಕೋಶದ ತಳಿಶಾಸ್ತ್ರ,कोशिका आनुवंशिकी
ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವಿಭಾಗ,कोशिका द्रव्य विभाजन
ಜೀವಕೋಶದ ಜೀವಶಾಸ್ತ್ರ,कोशिका विज्ञान
ಜೀವಕೋಶದ ವಿಘಟನೆ,कोशिका लयन
1. ಸೈಟೋಮಿಯರ್ 2. ಕೋಶ ವಿಭಜನೆ,1. साइटोमियर 2. कोशिका खंड
ಸೈಟೋಪ್ಲಾಸಂ,कोशिका द्रव्य
1. ಡೈರಿ 2. ಡೈರಿ,1.डेरी 2. दुग्धशाला
ಡೈರಿ ಉದ್ಯಮ,डेरी उदयोग
1. ಅಣೆಕಟ್ಟು 2. ತಳಿಗಾರ,1. बांध 2. प्रजननी
ದಿನ ಸಂಪೂರ್ಣ ಸಸ್ಯ,दिवस निरपेक्ष पादप
ಹೂಬಿಡುವ ನಂತರ ದಿನ,पुष्पन के बाद दिन
ಪೂರ್ಣ ಹೂಬಿಡುವ ನಂತರ ದಿನ,पूर्ण पुष्पन के बाद दिन
ಅಸಮರ್ಥತೆ,निष्पुष्पन
ಡಿಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,विकैल्सीकरण
1. ಹೊರಹಾಕು 2. ಹೊರಹಾಕು,1. निथारना 2. निस्तारना
ಕೊಳೆತ,क्षय
ಪತನಶೀಲ,पर्णपाती
1. ದಶಮಾಂಶ 2. ದಶಮಾಂಶ,1. दशमिक 2. दशमलव
ಕೀಳರಿಮೆ,न्यूनता
ಅನುರಾನ್ (ಮಣ್ಣು),अनूर्णन (मृदा)
ವಿಪುಷ್ಪನ್,विपुष्पन
ಬಿಲ್ಲಿಂಗ್,विपत्रण
ಅರಣ್ಯನಾಶ,वनोन्मूलन
ಅವಮಾನ,अपहासन
ಅವನತಿ,निम्नीकरण
ಭಾಗ ದಿನ,अंश दिवस
1. ಪ್ರಮಾಣ 2. ಭಾಗ,1.मात्रा 2. अंश
ಅಳಿವು,स्फुटन
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,भूसी हटाना
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,भूसी हटाना
ನಿರ್ಜಲೀಕರಣ,निर्जलीकरण
ಜಲರಹಿತ,निर्जलकारित्र
ಬೇಡಿಕೆ,मांग
1. ಡಿನಾಟರೇಶನ್ 2. ಗುಣಾಕಾರ,1. विकृतीकरण 2. गुणनाशन
ನಿಂದನೆ,अनाच्छादन
1. ಠೇವಣಿ (ಮಣ್ಣು) 2. ಠೇವಣಿ (ಅರ್ಥಶಾಸ್ತ್ರ),1. निक्षेप (मृदा) 2. जमा (अर्थशास्त्र)
ಠೇವಣಿ,निक्षेपण
1. ಸವಕಳಿ 2. ಸವಕಳಿ,1. मूल्यहास 2.अवमूल्यन
ನಿರ್ಲವಣೀಕರಣ,विलवणीकरण
1. ನೀರು ಒಣಗಿಸುವುದು 2. ನಿರ್ಜಲೀಕರಣ,1. जल शुष्कन 2. निर्जलीकरण
1. ವಿನ್ಯಾಸ 2. ವಿನ್ಯಾಸ,1.अभिकल्पना 2. डिजाइन
ಒಣ,शुष्कित्र
ಕರ್ನಲ್ ತೆಗೆಯುವಿಕೆ,गुठली निकालना
ಡಿ-ಇಂಟರ್ಕಲೇಶನ್,वि-अंतः भूस्तारीकरण
ಸಂಯೋಗ,वियुग्मन
1. ಗಂಡು ಮಂಜರಿ ಉದ್ಧರಣ (ಮೆಕ್ಕೆಜೋಳ) 2. ಬಲ್ಲರ್ ಹೊರತೆಗೆಯುವಿಕೆ,1. नर मंजरी निकालना (मक्का) 2. बल्लर निकालना
ಬಲ್ಲರ್ ಅಥವಾ ಕುಂದನ್ ಕತ್ತರಿಸುವುದು,बल्लर या कुंदन को काटना
ನಿರ್ಣಯಕ,निर्धारक
ಅಪಮೌಲ್ಯೀಕರಣ,अवमूल्यन
ಸಸ್ಯರಹಿತ,वनस्पतिरहित करना
ವಿಚಲನ,विचलन
ದುಪ್ಪಟ್ಟು,द्विक
ರೋಗನಿರ್ಣಯ,निदान
ವಿಭಿನ್ನ ಪ್ರಬುದ್ಧತೆ,भिन्नकाल पक्वता
ಕವಲೊಡೆಯುವಿಕೆ,द्विभाजन
1. ಡೈಕೋಟಿಲ್ಡನ್ 2. ಡೈಕೋಟಿಲ್ಡನ್ (ಬೀಜ),1.दविबीजपत्री 2.डाइकोटिलेड़न (बीज)
ಬೆನ್ನು ರೋಗ,पश्चमारी (रोग)
1. ಪ್ರಸರಣ 2. ಪ್ರಸರಣ,1. विसरण 2. विसार
ಜೀರ್ಣಸಾಧ್ಯತೆ,पाचनीयता
ಡೈಹೈಬ್ರಿಡ್,द्विसंकर
1. ಅಣೆಕಟ್ಟು 2. ಚರಂಡಿ 3. ಕುಟುಂಬ,1. बांध 2. नाली 3. परिवाह
ಅತ್ಯಲ್ಪ,तनु
1. ಏಕಪತ್ನಿ 2. ಏಕಪತ್ನಿ,1. एकलिंगाश्रयी 2. पृथक् लिंगी
ಡಿಪ್ಲಾಯ್ಡ್,द्विगुणित
1. ಡಿಪ್ಲಾಯ್ಡ್ 2. ಡಿಪ್ಲಾಯ್ಡ್,1. द्विगुणित 2. डिप्लॉइड
ದ್ವಿಧ್ರುವಿ,द्विसूत्र
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಬಡ್ ತೆಗೆಯುವಿಕೆ,1. निष्कलिकायन 2. कलिका निकालना
1. ನೇಗಿಲು ಉಳುಮೆ 2. ನೂಲುವ,1. तवेदार हल चलाना 2. चक्काकरण
ರಿಯಾಯಿತಿ,छूट
ಸೋಂಕುಗಳೆತ,रोगाणुनाशन
1. ಪ್ರಸರಣ 2. ಸ್ಕ್ಯಾಟರಿಂಗ್,1. परिक्षेपण 2. प्रकीर्णन
1. ಚದುರುವಿಕೆ 2. ವ್ಯತ್ಯಾಸ,1.प्रकीर्णन 2.प्रसरण
ವೈವಿಧ್ಯೀಕರಣ,विविधीकरण
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,विविधीकृत कृषि
ಡಿಎನ್ಎ ಹೆಜ್ಜೆ,डी एन ए सोपान
ಡಿಎನ್ಎ ರಿಸೀವರ್,डी.एन.ए. ग्राही
ಡಾಕ್ ಬಾಡಿಗೆ,गोदी-भाड़ा
ಪರಿಣಾಮಕಾರಿ,प्रभावी
ಸುಪ್ತಾವಸ್ಥೆ,प्रसुप्ति
1. ಪ್ರಮಾಣ 2. ಡೋಸೇಜ್ 3. ಡೋಸೇಜ್,1. मात्रा 2. खुराक 3. डोज
ಡಬಲ್ ಸಿಗ್ಮೋಯ್ಡ್ ಕರ್ವ್,दोहरा सिग्माभ वक्र
1. ಬಿರುಗಾಳಿ 2. ಹಿಗ್ಗಿಸಿ,1. झोंका 2. खिंचाव
1. ಎಕ್ಸಾಸ್ಟ್ ಡ್ರೈನ್ 2. ಎಫ್ಲುಯೆಂಟ್,1. निकास नाली 2. अपवाहिका
ಒಳಚರಂಡಿ,जलनिकास
ಎಳೆತ,कर्षण
1. ಔಷಧಿ ಕೊಡು 2. ಕುಡಿಸು,1.दवा पिलाना 2. दवाई से तर करना
ಸೌಂದರ್ಯವರ್ಧಕಗಳು (ಬೀಜಗಳು),प्रसाधन (बीज)
1. ಆಗರ್ 2. ಆಳವಿಲ್ಲದ ದೋಷ 3. ಡ್ರಿಲ್ 4. ಆಗರ್,1.बरमा 2. उथली भूल 3. ड्रिल 4. वपित्र
1. ರಂಧ್ರ 2. ಡ್ರಿಲ್ 3. ಡ್ರಿಲ್,1.सूराख करना 2. बेधन 3. बरमाना
1. ಕೊರೆಯುವುದು 2. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಬಿತ್ತನೆ 3. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಸುರಿಯುವುದು,1.वेधना 2. ड्रिल से बोना 3. ड्रिल से डालना
ಹನಿ ನೀರಾವರಿ,बूंद-बूंद सिंचाई
ಒಣ ಬೇಸಾಯ,शुष्क खेती
1.ಧೂಳು 2.ಬುಕ್ನೆ,1.धूल 2. बुकनी
1. ಡಸ್ಟರ್ 2. ಸ್ಕ್ಯಾಟರರ್,1.धूलित्र 2. प्रकीर्णक
ಚಿಮುಕಿಸಲು,बुरकना
1. ಕುಬ್ಜ 2. ವಾಮನ,1. बौना 2. वामन
ವಾಮನ ಪಿರಮಿಡ್,वामन पिरामिड
ವಾಮಿನಿ ಭವನ,वामिनीभवन
ಪರಿಸರ ವಿಜ್ಞಾನ,पारिस्थितिकी
ಅರ್ಥಶಾಸ್ತ್ರ,अर्थमिति
ಆರ್ಥಿಕ ದಕ್ಷತೆ,आर्थिक दक्षता
ಸಾಂದರ್ಭಿಕ ಪ್ರಕಾರ,परिस्थितिक प्ररूप
ಹೆಚ್ಚುವರಿ ಶ್ರೇಣೀಕೃತ,बहिःस्तरपोषित
ಮೃದು,मृदीय
ಮಣ್ಣಿನ ವಿಜ್ಞಾನ,मृदा विज्ञान
1. ಸೇತುವೆ 2. ಅಂಚು 3. ಸ್ಟ್ರಾಂಡ್ ಮುಚ್ಚುವಿಕೆ,1. मेड़बंदी 2. किनारा बनाना 3. किनारा बंदी
ಆಹಾರ ಭಾಗ,खाद्य अंश
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,मांग की लोच
ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,उत्पादन लोच
ವಿದ್ಯುದ್ವಿಭಜನೆ,विद्युत्-अपघटन
ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್,वैद्युतकण-संचलन
ಆವಿಯಾಗುವಿಕೆ,अवक्षालन
1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ,1.विपुंसीकारित्र 2. बंधकारित्र 3.विपुंसीकार 4. बंध्यकार
1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ,1.मेड़ बंदी 2. डौलबंदी
ಭ್ರೂಣ,भ्रूण
1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ,1. भ्रूणविज्ञान 2. भौणिकी
1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ,1. निकलना 2. निर्गमन
ಎಮಲ್ಸಿಫೈಯರ್,पायसीकारक
ಅಂತರ್ವರ್ಧಕ,अंतर्जात
ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ,अंतः सूत्री विभाजन
ಒಳ-ಪರಾವಲಂಬಿ,अंतः परजीवी
ಎಂಡೋಸ್ಪರ್ಮ್,भ्रूणपोष
ಉದ್ಯಮ,उद्यम
ಕೀಟಶಾಸ್ತ್ರ,कीटविज्ञान
ಪರಿಸರ,पर्यावरण
1. ಕಿಣ್ವ 2. ಕಿಣ್ವ,1. प्रकिण्व 2. एन्जाइम
ಕ್ಲಸ್ಟರ್ ಕಸಿ,दलपुंज कलमबंदी
1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್,1. अधिपादप 2. एपिफाइट
ಈಕ್ವಿಟಿ,समानधारिता
ನಿವಾರಣೆ,उन्मूलन
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,आवश्यक पोषक तत्व
1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ,1. परिमापन 2. कूतना 3. आकलन
ಕೈಚಳಕ,पांडुरता
ಸುಜನ್ನಿಕ್,सुजननिक
ಮೌಲ್ಯಮಾಪನ,मूल्यांकन
ಉಗಿ ಮಾಪಕ,वाष्पनमापी
ಆವಿಯಾಗುವಿಕೆ,वाष्पन-वाष्पोत्सर्जन
ಶಾಶ್ವತ ಕ್ರಾಂತಿ,सदाहरित क्रांति
1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ,1. सदाहरित 2. सदापर्णी
ಅಭಿವೃದ್ಧಿ,विकास
ಕತ್ತರಿಸಿದ,उच्छेद करना
ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ),परिक्षय (उर्वरता)
ಶೋಷಣೆ,शोषण
1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ,1. खोज 2. अन्वेषण
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ,1. बहिर्वेधन 2. उत्सारण
ಕಣ್ಣು,आंख
1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ,1. कारक 2. घटक 3. उपादान 4. साधन
ಅಂಶ ಉತ್ಪಾದಕತೆ,कारक उत्पादकता
ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ,आढ़तिये का बट्टा
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,क्रमगुणित ब्लॉक डिजाइन
ಪರ್ಯಾಯ,विकल्पी
1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್,1. पड़ती 2. पलिहर
ಒಟ್ಟು,कुल
ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ,प्रक्षेत्र मूल्यांकन
ಕೃಷಿ ಬಜೆಟ್,प्रक्षेत्र का बजट बनाना
ಕೃಷಿ ವ್ಯಾಪಾರ,कृषि व्यवसाय
ಕ್ಷೇತ್ರ ಯೋಜನೆ,प्रक्षेत्र नियोजन
1. ರೈತ 2. ರೈತ,1. किसान 2. कृषक
1. ಕೃಷಿ 2. ಕೃಷಿ,1. कृषि 2. खेती
ಘರ್ಷಣೆ,संघट्टन
ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ,बहुप्रजनन
ಹುದುಗುವಿಕೆ,किण्वन
ಫಲವತ್ತತೆ,उर्वरता
ಗೊಬ್ಬರ,उर्वरक
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,उर्वरक उपयोग दक्षता
ನಾರಿನಂತಿರುವ,रेशेदार
1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ,1. खेत 2. क्षेत्र 3. स्थान
ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು,मृदा जलधारिता
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,प्रक्षेत्र प्रदर्शन
1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ,1. स्थिरीकरण 2. यौगिकीकरण 3. निर्धारण
1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ,1. आप्लावन 2. अधिसिंचन
ನಿರ್ವಹಣಾ ಚಿತ್ರ,प्रवाह आरेख
ಆಹಾರ ಮೌಲ್ಯ,खाद्य मान
ಮೇವು,चारा
ಮುನ್ಸೂಚನೆ,पूर्वानुमान
ಅರಣ್ಯ,वन
ಅರಣ್ಯೀಕರಣ,वनरोपण
1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್,1. ताड़पर्ण 2. प्रपर्ण
ಹಿಮ ನಿರೋಧಕ,तुषार रोधी
1. ಪಾಲಾ 2. ಬ್ಲೈಟ್,1.पाला 2. तुषार
1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ,1. हिमशीतित 2. हिमीकृत
ಕಾರ್ಯ,फलन
1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ,1. फल पातन 2. फल का झड़ना
ಹಣ್ಣಾಗುತ್ತವೆ,फल बनना
1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ,1. धूमन 2. धूम देना
ಶಿಲೀಂಧ್ರನಾಶಕ,कवकनाशी
ಶಿಲೀಂಧ್ರನಾಶಕ,कवकरोधी
ಶಿಲೀಂಧ್ರ,कवक
1. ಖುದ್ 2. ಸೀತಾ,1. खूड़ 2. सीता
1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್,1. संलयन 2. संगलन
ಹತ್ತಿ ಉಣ್ಣೆ,रूआं
ಕೂದಲುಳ್ಳ,रोएंदार
1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ,1. वृक्ष व्रण 2. पिटिका
1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು,1. युग्मक 2. गैमीट
1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ,1. उद्यान 2. बाग
1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್,1. पनसाल 2. जलमापी
ಜೀನ್ ಸಂಗ್ರಹ,जीन संग्रह
ಜೀನ್ ಟ್ಯಾಗನ್,जीन टैगन
ವಂಶಾವಳಿ,वंशावली विज्ञान
ಜೀನ್ ನಕ್ಷೆ,जीन मानचित्र
ಆನುವಂಶಿಕ,आनुवंशिकी
1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್,1. जीनोम 2. संजीन
ಸಂಜಿನಿ ಸಂಗ್ರಹ,संजीनी संग्रह
ಜೀನೋಮಿಕ್ಸ್,जीनोमिक्स
ಜೀನೋಟೈಪ್,जीनप्ररूपी
1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ,1. जीनी संरचना 2. जीन प्ररूप
ವಂಶಾವಳಿ,वंश
1. ಕುಲ 2. ವಂಶ,1. जीनस 2. वंश
1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು,1. रोगाणु 2. जर्म
ಕ್ರಿಮಿನಾಶಕ,रोगाणुनाशी
ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ,अंकुरण
1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ,1. जननद्रव्य 2. जर्मप्लाज्म
ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ,जिबरेलिक अम्ल
ಕೊಯ್ಲು,ओटना
ತುಶ್,तुष
1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ,1. लसदार 2. ग्लूटिनी
ಗ್ಲೈಕೋಲಿಸಿಸ್,ग्लाइकोलिसिस
Sundara,नाइस
ಸುವರ್ಣ ಕ್ರಾಂತಿ,स्वर्णिम क्रांति
1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ,1. श्रेणीकरण 2. वर्गीकरण 3. स्तरीकरण
1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ,1. कलमबंद पादप 2. कलमी पौधा
ಪೆನ್ ಅಸಮಂಜಸ,कलम असंगत
ಗ್ರಾನಾ,ग्रैना
ಗ್ರಾನುಲೇಷನ್,कणिकायन
ಹಸಿರು ಗೊಬ್ಬರ,हरी खाद
ಹಸಿರು ಕ್ರಾಂತಿ,हरित क्रांति
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,वृद्धि और परिवर्धन
1. ಗಮ್ ರೋಗ,1. गोंद रोग 2. गोंदार्ति
ಭಿನ್ನಲಿಂಗೀಯ,भिन्नस्थ - उभयस्त्रीलिंगी
1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ,1. प्रकृति 2. स्वभाव 3. रूपगुण 4. स्वरूप
1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ,1. ओला 2. करकापात 3. करका
ರೋಮಿಲ್ವಾಚ್,रोमिलवैच
ಲವಣಯುಕ್ತ ಚೀಲ,लवणमृदोद्भिद्
ಹಾರೋ,हैरो
1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ,1. तुड़ाई सूचकांक 2. कटाई सूचकांक
1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ,1.कटाई 2. कटी फसल 3. तैयार फसल 4. उपज
1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು,1. तोड़ना 2. कटाई 3. तुड़ाई
1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ,1. अंडे से निकलना 2. अंडा सेना
ಒಣ ಹುಲ್ಲು,सूखी घास
ಒಣ ಆಹಾರ,सूखा चारा
ಗಂಜಿ,गंजी
ಮಬ್ಬು,धुंध
ಮಸುಕಾದ,धुंधता
1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ,1. बाली 2. सिट्टा 3.मुंडक 4. शीर्ष 5. सिर 6. सिरा
ತೋಡು ಕೊನೆಯಲ್ಲಿ,सिरा (नाली का)
ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು,शीर्ष छंटाई
ಬೇಲಿ,बाड़
ಪಾಲನೆ,अधिरक्षण
ಕುಂಡಲಿನಿ,कुंडलिनी
ಹೆಮಟೈಟ್,हेमैटाइट
1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ,1. शाक 2. बूटी
