Malayalam,Bengali
ഡാറ്റ കംപ്രഷൻ,তথ্য সংকোচন
ഡാറ്റ ഫീൽഡ്,উপাত্ত ক্ষেত্র
ഡാറ്റ ഫയൽ,আমার স্নাতকের
ഡാറ്റ ഫ്ലോ,তথ্য প্রবাহ
ഡാറ്റ ഫ്ലോ ചാർട്ട്,তথ্য প্রবাহ চার্ট
ഡാറ്റ ശ്രേണി,ডেটা অনুক্রম
ഡാറ്റ ലെവൽ,তথ্য স্তর
ഡാറ്റ ലൈബ്രറി,ডেটা লাইব্রেরি
ഡാറ്റ ലിങ്ക് ലെയർ,ডেটা লিঙ্ক স্তর
ഡാറ്റ ലിങ്ക് ലെയർ (DLL),ডেটা লিঙ্ক স্তর (DLL)
ഡാറ്റ മാനേജ്മെന്റ്,ডাটা ব্যাবস্থাপনা
ഡാറ്റ കൃത്രിമത്വം,ডেটা ম্যানিপুলেশন
ഡാറ്റ കൃത്രിമ ഭാഷ (DML),ডেটা ম্যানিপুলেশন ল্যাঙ্গুয়েজ (DML)
ഡാറ്റ മോഡം,ডেটা মডেম
ഡാറ്റ പരിഷ്ക്കരണം,তথ্য পরিবর্তন
ഡാറ്റ നെറ്റ്വർക്ക്,তথ্য জালিকা
ഡാറ്റ പ്രവർത്തനം,ডেটা অপারেশন
ഡാറ്റ ഓർഗനൈസേഷൻ,তথ্য সংস্থা
ഡാറ്റ ഔട്ട്പുട്ട്,ডেটা আউটপুট
ഡാറ്റ പാത,তথ্য পথ
ഡാറ്റ തയ്യാറാക്കൽ,তথ্য প্রস্তুতি
ഡാറ്റ സ്വകാര്യത,ডেটা গোপনীয়তা
ഡാറ്റ പ്രോസസ്സർ,ডাটা প্রসেসর
ഡാറ്റ പരിരക്ഷ,তথ্য সুরক্ষা
ഡാറ്റ റെക്കോർഡ്,তথ্য রেকর্ড
ഡാറ്റ വീണ്ടെടുക്കൽ,তথ্য পুনরুদ্ধার
ഡാറ്റ ദിനചര്യ,ডেটা রুটিন
ഡാറ്റ സുരക്ഷ,তথ্য নিরাপত্তা
ഡാറ്റ സെറ്റ്,ডেটা সেট
ഡാറ്റ സിഗ്നൽ,তথ্য সংকেত
ഡാറ്റ സിങ്ക്,ডেটা সিঙ্ক
വിവര ഉറവിടം,তথ্য সূত্র
ഡാറ്റ സ്പെസിഫിക്കേഷൻ,ডেটা স্পেসিফিকেশন
ഡാറ്റ സ്റ്റേഷൻ,ডেটা স্টেশন
ഡാറ്റ സംഭരണം,তথ্য ভান্ডার
ഡാറ്റ സംഭരണ ഘടന,ডেটা স্টোরেজ কাঠামো
ഡാറ്റ ഘടന,তথ্য কাঠামো
ഡാറ്റ സ്വിച്ച്,ডেটা সুইচ
ഡാറ്റ പട്ടിക,ডেটা টেবিল
ഡാറ്റ ടെർമിനൽ,ডেটা টার্মিনাল
ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ,ডেটা ট্রান্সক্রিপশন
ഡാറ്റ കൈമാറ്റം,তথ্য স্থানান্তর
ഡാറ്റ ട്രാൻസ്മിഷൻ,ডেটা ট্রান্সমিশন
ഡാറ്റ ട്രാൻസ്മിഷൻ ചാനൽ,ডেটা ট্রান্সমিশন চ্যানেল
ഡാറ്റ തരം,ডেটা টাইপ
ഡാറ്റ യൂണിറ്റ്,ডেটা ইউনিট
ഡാറ്റ മൂല്യനിർണ്ണയം,তথ্য বৈধতা
ഡാറ്റാബേസ്,তথ্যশালা
ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ,ডাটাবেস প্রশাসন
ഡാറ്റാബേസ് ഡിസൈൻ,ডাটাবেস ডিজাইন
ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം,ডাটাবেস ম্যানেজমেন্ট সিস্টেম
ഡാറ്റഗ്രേവ്,ডেটাগ্রাভ
ഡാറ്റ,তথ্য
മരിച്ച മേഖല,মৃত এলাকা
സ്തംഭനാവസ്ഥ,অচলাবস্থা
സ്തംഭനാവസ്ഥ തടയൽ,অচলাবস্থা প্রতিরোধ
ഡീബഗ്,ডিবাগ
തീരുമാന പെട്ടി,সিদ্ধান্ত বক্স
തീരുമാനമെടുക്കൽ പ്രക്രിയ,সিদ্ধান্ত গ্রহণের প্রক্রিয়া
തീരുമാന പിന്തുണാ സംവിധാനം,সিদ্ধান্ত সমর্থন সিস্টেম
തീരുമാന വൃക്ഷം,সিদ্ধান্ত গাছ
ഡീകോഡർ,ডিকোডার
വിഘടന തത്വം,পচন নীতি
ഡീക്രിപ്ഷൻ,ডিক্রিপশন
സമർപ്പിത ചാനൽ,ডেডিকেটেড চ্যানেল
സമർപ്പിത തുറമുഖം,ডেডিকেটেড পোর্ট
പ്രതിരോധ ഡാറ്റ ശൃംഖല (DDN),প্রতিরক্ষা ডেটা নেটওয়ার্ক (DDN)
പ്രതിരോധ വിവര സംവിധാനം,প্রতিরক্ষা তথ্য সিস্টেম
defragmentation,ডিফ্র্যাগমেন্টেশন
കാലതാമസം,বিলম্ব
കാലതാമസം കൗണ്ടർ,বিলম্ব পাল্টা
കാലതാമസം സമയം,বিলম্ব সময়
ഇല്ലാതാക്കുക,মুছে ফেলা
ഇല്ലാതാക്കൽ രേഖ,মুছে ফেলার রেকর্ড
ഡിലിമിറ്റർ,ডিলিমিটার
ഡെൽറ്റ മോഡുലേഷൻ,ডেল্টা মড্যুলেশন
ഡിമാൻഡ് പേജിംഗ്,চাহিদা পেজিং
ഡെമോ,ডেমো
demodulation,demodulation
demultiplexer,demultiplexer
ഡീനോർമലൈസേഷൻ,অস্বাভাবিককরণ
സാന്ദ്രത,ঘনত্ব
ആശ്രിതത്വം,নির্ভরতা
ആശ്രിത യൂണിറ്റ്,নির্ভরশীল ইউনিট
dequeue,ডিকিউ
dereferencing,ডিরেফারেন্সিং
ഡെറിവേഷൻ ട്രീ,উদ্ভূত গাছ
ഉരുത്തിരിഞ്ഞ ഫീൽഡ്,প্রাপ্ত ক্ষেত্র
അവരോഹണ തരം,অবরোহী সাজানোর
ഡിസൈൻ,নকশা
ഡെസ്ക് കാൽക്കുലേറ്റർ,ডেস্ক ক্যালকুলেটর
ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ,ডেস্কটপ কম্পিউটার
ഡെസ്ക്ടോപ്പ് അവതരണം,ডেস্কটপ উপস্থাপনা
ഡെസ്ക്ടോപ്പ് പബ്ലിഷിംഗ് (DTP),ডেস্কটপ প্রকাশনা (DTP)
ഡെസ്ക്ടോപ്പ് വീഡിയോ,ডেস্কটপ ভিডিও
ലക്ഷ്യസ്ഥാന വിലാസം,গন্তব্য ঠিকানা
വിനാശകൻ,ধ্বংসকারী
ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ,নির্ধারক স্বয়ংক্রিয়
ഡെവലപ്പർ,বিকাশকারী
വികസന സംവിധാനം,উন্নয়ন ব্যবস্থা
ഉപകരണം,যন্ত্র
ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്,ডিভাইস নিয়ন্ত্রণ ইউনিট
ഉപകരണ കൺട്രോളർ,ডিভাইস নিয়ামক
ഉപകരണ മാനേജ്മെന്റ്,যন্ত্র ব্যবস্থাপনা
ഉപകരണ മോഡ്,ডিভাইস মোড
രോഗനിർണയം,রোগ নির্ণয়
ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം,ডায়াগনস্টিক সিস্টেম
ഡയഗ്നോസ്റ്റിക്സ്,কারণ নির্ণয়
ഡയഗ്രം,চিত্র
ഡയൽ ചെയ്യുക,ডায়াল
ഡയൽ ലൈൻ,ডায়াল লাইন
ഡയൽ ടോണ്,ডায়াল টোন
ഡയൽ അപ്,ডায়াল আপ
ഡയലോഗ്,ডায়ালগ
ഡയലോഗ് ബോക്സ്,সংলাপ বাক্স
ഡയലപ്പ് മോഡം,ডায়ালআপ মডেম
വ്യാസം,মাত্রা
നിഘണ്ടു,অভিধান
വ്യത്യാസം,পৃথকীকরণ
ഡിജിറ്റൽ,ডিজিটাল
ഡിജിറ്റൽ ചാനൽ,ডিজিটাল চ্যানেল
ഡിജിറ്റൽ സർക്യൂട്ട്,ডিজিটাল সার্কিট
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ডিজিটাল কম্পিউটার
ഡിജിറ്റൽ ഡാറ്റ,ডিজিটাল তথ্য
ഡിജിറ്റൽ സൗകര്യം,ডিজিটাল সুবিধা
ഡിജിറ്റൽ ഫിൽട്ടർ,ডিজিটাল ফিল্টার
ഡിജിറ്റൽ ലൈബ്രറി,ডিজিটাল লাইব্রেরি
ഡിജിറ്റൽ മോഡുലേഷൻ,ডিজিটাল মড্যুলেশন
ഡിജിറ്റൽ മോണിറ്റർ,ডিজিটাল মনিটর
ഡിജിറ്റൽ ചിത്രം,ডিজিটাল ছবি
ഡിജിറ്റൽ ഒപ്പ്,ডিজিটাল স্বাক্ষর
ഡിജിറ്റൽ സ്വിച്ച്,ডিজিটাল সুইচ
ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ,ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী
ഡിജിറ്റൈസേഷൻ,ডিজিটাইজেশন
ഡിജിറ്റൈസ് ചെയ്യുക,ডিজিটাইজ করা
ഡിജിറ്റൈസർ,ডিজিটাইজার
ഡയോഡ്,ডায়োড
നേരിട്ട്,সরাসরি
നേരിട്ടുള്ള വിലാസം,সরাসরি ঠিকানা
നേരിട്ടുള്ള പരിവർത്തനം,সরাসরি রূপান্তর
നേരിട്ടുള്ള സംയോജനം,সরাসরি সংযোগ
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
നേരിട്ടുള്ള രീതി,সরাসরি পদ্ধতি
നിർദ്ദേശം,নির্দেশ
ഡയറക്ടറി,ডিরেক্টরি
ഡയറക്ടറി സെർവർ,ডিরেক্টরি সার্ভার
ഡയറക്ടറി സേവനം,ডিরেক্টরি সেবা
പ്രവർത്തനരഹിതമാക്കുക,নিষ্ক্রিয়
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,অক্ষম সংকেত
വിച്ഛേദിക്കുക,সংযোগ বিচ্ছিন্ন
വ്യതിരിക്തമായ,বিযুক্ত
ഡിസ്ക്,ডিস্ক
ഡിസ്ക് വിലാസം,ডিস্ক ঠিকানা
ഡിസ്ക് അറേ,ডিস্ক অ্যারে
ഡിസ്ക് ശേഷി,ডিস্ক ক্ষমতা
ഡിസ്ക് ഡ്രൈവ്,তথ্য ধারণ করে যে চাকতি
ഡിസ്ക് ഫയൽ,ডিস্ক ফাইল
ഡിസ്ക് മെമ്മറി,ডিস্ক মেমরি
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),ডিস্ক অপারেটিং সিস্টেম (DOS)
ഡിസ്ക് പായ്ക്ക്,ডিস্ক প্যাক
ഡിസ്ക് സെർവർ,ডিস্ক সার্ভার
ഡിസ്ക് സംഭരണം,ডিস্ক স্টোরেজ
ഡിസ്കെറ്റ്,ডিস্কেট
ഫയൽ പ്രദർശിപ്പിക്കുക,প্রদর্শন ফাইল
ചിത്രം പ്രദർശിപ്പിക്കുക,প্রদর্শন চিত্র
നിർമാർജനം,নিষ্পত্তি
ദൂരം,দূরত্ব
ദൂരം പ്രവർത്തനം,দূরত্ব ফাংশন
വളച്ചൊടിക്കൽ,বিকৃতি
വിതരണം ചെയ്തു,বিতরণ করা
വിതരണം ചെയ്ത ഡാറ്റ,বিতরণ করা তথ্য
വിതരണം ചെയ്ത സെർവർ,বিতরণ করা সার্ভার
വിതരണം ചെയ്ത സംവിധാനം,বিতরণ ব্যবস্থা
വിതരണക്കാരൻ,বিতরণকারী
പ്രമാണം,নথি
പ്രമാണം വീണ്ടെടുത്തു,নথি উদ্ধার করা হয়েছে
പ്രമാണ വിൻഡോ,নথি উইন্ডো
പ്രമാണീകരണം,ডকুমেন্টেশন
ഡൊമെയ്ൻ,ডোমেইন
ഡൊമെയ്ൻ നാമം,ডোমেন নাম
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,ডট ম্যাট্রিক্স প্রিন্টার
താഴേക്ക്,নিচে
ഡൗൺ ലിങ്ക്,ডাউন লিঙ্ক
ഡൗൺലോഡ് ചെയ്യുന്നു,ডাউন লোড হচ্ছে
സമയക്കുറവ്,ডাউন সময়
വലിച്ചിടുന്നു,টেনে আনা
DRAM (ഡൈനാമിക് റാം),DRAM (গতিশীল RAM)
ഡ്രിഫ്റ്റ്,প্রবাহ
ഡ്രൈവർ,ড্রাইভার
ഡ്രോപ്പ്,ড্রপ
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,ড্রপ ডাউন তালিকা বাক্স
ഡ്രം ഡ്രൈവ്,ড্রাম ড্রাইভ
ഡ്രം പ്രിന്റർ,ড্রাম প্রিন্টার
ഡ്രം യൂണിറ്റ്,ড্রাম ইউনিট
ഇരട്ട,দ্বৈত
ഇരട്ട സാന്ദ്രത,দ্বৈত ঘনত্ব
ഡമ്മി വിലാസം,ডামি ঠিকানা
തള്ളുക,ডাম্প
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,ডুপ্লেক্স সার্কিট
ഡ്യൂപ്ലെക്സിംഗ്,ডুপ্লেক্সিং
തനിപ്പകർപ്പ്,নকল
ഡിവിഡി R/W,ডিভিডি R/W
ഡിവിഡി റോം,ডিভিডি রম
ചലനാത്മക നിർദ്ദേശം,গতিশীল নির্দেশ
ഡൈനാമിക് മെമ്മറി,গতিশীল মেমরি
ചലനാത്മകത,গতিবিদ্যা
EBCDIC,ইবিসিডিআইসি
ഇ-ബിസിനസ്,ই-ব্যবসা
പ്രതിധ്വനി,প্রতিধ্বনি
ഇ-കൊമേഴ്‌സ്,ই-কমার্স
തിരുത്തുക,সম্পাদনা
എഡിറ്റർ,সম্পাদক
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,শিক্ষাবিষয়ক প্রযুক্তি
ഇഇപി റോം,ইইপি রম
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),কার্যকর ঠিকানা (ভাসমান ঠিকানা)
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,কার্যকর অপারেন্ড ঠিকানা
ഫലപ്രദമായ നടപടിക്രമം,কার্যকর পদ্ধতি
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ)
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,কার্যকরী ট্রান্সমিশন অপারেন্ড
എട്ട്-ബിറ്റ് ബൈറ്റ്,আট-বিট বাইট
ഇലക്ട്രോണിക് പഠനം,ই-লার্নিং
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,নির্বাচন-সংলগ্নতা
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),বৈদ্যুতিক মেইলিং (ই-মেইল)
ഇലക്ട്രിക് പ്രിന്റർ,বৈদ্যুতিক প্রিন্টার
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,বৈদ্যুতিক অ্যাকাউন্টিং মেশিন
ഇലക്ട്രോണിക്,বৈদ্যুতিক
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ഇലക്ട്രോണിക് ഫയലിംഗ്,ইলেকট্রনিক ফাইলিং
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS)
ഇലക്ട്രോണിക് ജേണലുകൾ,ইলেকট্রনিক জার্নাল
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,ইলেকট্রনিক প্রকাশনা
ഇലക്ട്രോണിക് സ്വിച്ച്,ইলেকট্রনিক সুইচ
ഘടകം,উপাদান
ഇ-മെയിൽ,ই-মেইল
ഈ - മെയില് വിലാസം,ই-মেইল ঠিকানা
എംബഡഡ് സിസ്റ്റം,এমবেডেড সিস্টেম
ഉൾച്ചേർക്കൽ,এমবেডিং
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),ইমিটার কাপল লজিক (ইসিএল)
ശൂന്യമായ സ്റ്റാക്ക്,খালি স্ট্যাক
ശൂന്യമായ ചരട്,খালি স্ট্রিং
അനുകരണം,অনুকরণ
എൻക്യാപ്സുലേഷൻ,encapsulation
എൻസിഫർ,এনসিফার
എൻകോഡ്,এনকোড
എൻകോഡർ,এনকোডার
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,এনক্রিপ্ট করা তথ্য
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,এনক্রিপ্টিং ফাইল সিস্টেম
എൻക്രിപ്ഷൻ,জোড়া লাগানো
ബ്ലോക്കിന്റെ അവസാനം,ব্লকের শেষ
ഫയലിന്റെ അവസാനം (EOF),ফাইলের শেষ (EOF)
അന്തിമ ഉപയോക്താവ്,শেষ ব্যবহারকারী
നൽകുക,প্রবেশ করা
എന്റർ-കീ,এন্টার কী
എന്റർപ്രൈസ് സെർവർ,এন্টারপ্রাইজ সার্ভার
എന്റർപ്രൈസ് സിസ്റ്റം,এন্টারপ্রাইজ সিস্টেম
സ്ഥാപനം,সত্তা
സ്ഥാപന-ബന്ധം,সত্তা-সম্পর্ক
പ്രവേശന സമയം,প্রবেশের সময়
എൻട്രി വേരിയബിൾ,এন্ট্রি ভেরিয়েবল
എണ്ണാവുന്നത്,গণনাযোগ্য
പരിസ്ഥിതി,পরিবেশ
യുഗം,যুগ
EPROM,EPROM
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,epsilon বন্ধ
സമനില,সমানকারী
ഉപകരണങ്ങൾ,সরঞ্জাম
തുല്യതാ ക്ലാസ്,সমতা শ্রেণী
തുല്യതാ ബന്ധം,সমতা সম্পর্ক
മായ്ക്കുക,মুছে ফেলা
കോഡ് തിരുത്തുന്നതിൽ പിശക്,ত্রুটি সংশোধন কোড
തെറ്റ് തിരുത്തൽ,ত্রুটি সংশোধন
പിശക് കണ്ടെത്തൽ,ত্রুটি সনাক্তকরণ
പിശക് കൈകാര്യം ചെയ്യൽ,শিল্প খাত
പിശക് സന്ദേശം,ভুল বার্তা
പിശക് നിരക്ക്,ত্রুটি হার
പിശക് വീണ്ടെടുക്കൽ,ত্রুটি পুনরুদ্ধার
പിശക് പതിവ്,ত্রুটির রুটিন
രക്ഷപ്പെടുന്ന സ്വഭാവം,পালাবার চরিত্র
ഇഥർനെറ്റ്,ইথারনেট
സംഭവം,ঘটনা
ഇവന്റ് ചെയിൻ,ইভেন্ট চেইন
ഇവന്റ് നിയന്ത്രണം,ঘটনা নিয়ন্ত্রণ
ഇവന്റ് കൗണ്ടർ,ইভেন্ট কাউন্টার
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,ব্যতিক্রম হ্যান্ডলিং
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,বিনিময়যোগ্য ডিস্ক স্টোরেজ
ഒഴിവാക്കൽ,বর্জন
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),একচেটিয়া বা (XOR)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,এক্সিকিউটেবল প্রোগ্রাম
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,নির্বাহী বিবৃতি
സമഗ്രമായ തിരയൽ,সম্পূর্ণ অনুসন্ধান
നിലവിലുണ്ട്,বিদ্যমান
പുറത്ത്,প্রস্থান
വിദഗ്ധ സംവിധാനം,দক্ষ পদ্ধতি
ആവിഷ്കാരം,অভিব্যক্তি
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),বর্ধিত গ্রাফিক অ্যারে (XGA)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),বর্ধিত শিল্প মান (EIS)
വിപുലീകരിച്ച യന്ത്രം,বর্ধিত মেশিন
വിപുലീകരിച്ച മെമ്മറി,বর্ধিত মেমরি
വിപുലമായ കൃത്യത,বর্ধিত নির্ভুলতা
വിപുലീകരിച്ച സോർട്ടിംഗ്,বর্ধিত বাছাই
ബാഹ്യ കോൾ,বাহ্যিক কল
ബാഹ്യ പിശക്,বাহ্যিক ত্রুটি
ബാഹ്യ പ്രവർത്തനം,বাহ্যিক ফাংশন
ബാഹ്യ തടസ്സം,বাহ্যিক বাধা
ബാഹ്യ മെമ്മറി,বাহ্যিক স্মৃতি
ബാഹ്യ മെമ്മറി,বাহ্যিক স্মৃতি
ബാഹ്യ മോഡം,বাহ্যিক মডেম
ബാഹ്യ റഫറൻസ്,বাহ্যিক রেফারেন্স
ബാഹ്യ തിരയൽ,বাহ্যিক অনুসন্ধান
ബാഹ്യ സംഭരണ ഉപകരണം,বাহ্যিক স্টোরেজ ডিভাইস
വേർതിരിച്ചെടുക്കൽ,নিষ্কাশন
എക്സ്ട്രാപോളേഷൻ,এক্সট্রাপোলেশন
മുഖപ്രകൃതി പ്രിന്റർ,মুখ-চরিত্রের প্রিন্টার
പരാജയപ്പെടാത്ത പ്രവർത്തനം,ব্যর্থ-নিরাপদ অপারেশন
പരാജയതോത്,ব্যর্থতার হার
പരാജയം വീണ്ടെടുക്കൽ,ব্যর্থতা পুনরুদ্ধার
തെറ്റായ കോഡ്,মিথ্যা কোড
തെറ്റായ പിശക്,মিথ্যা ত্রুটি
ഫാൻ-ഇൻ,ফ্যান-ইন
ഫാൻ ഔട്ട്,ফ্যান-আউট
ഫാസിമൈൽ I/O ഉപകരണം,ফ্যাসিমাইল I/O ডিভাইস
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT)
മാരകമായ തെറ്റ്,মারাত্মক ত্রুটি
തെറ്റ് കണ്ടെത്തൽ,ত্রুটি সনাক্তকরণ
തെറ്റ് രോഗനിർണയം,ত্রুটি নির্ণয়
തെറ്റ് സഹിഷ്ണുത,দোষ সহনশীলতা
ഫാക്സ്,ফ্যাক্স
ഫാക്സ് സന്ദേശം,ফ্যাক্স বার্তা
FDC,এফডিসি
സവിശേഷത കണ്ടെത്തൽ,বৈশিষ্ট্য সনাক্তকরণ
ഫീഡ് സൈക്കിൾ,ফিড চক্র
പ്രതികരണം,প্রতিক্রিয়া
ഫീഡർ,ফিডার
കൊണ്ടുവരിക,আনা
ഫിബൊനാച്ചി തിരയൽ,ফিবোনাচি অনুসন্ধান
ഫിബൊനാച്ചി സീക്വൻസ്,ফিবোনাচি ক্রম
ഫിബൊനാച്ചി പരമ്പര,ফিবোনাচি সিরিজ
ഫൈബർ ഒപ്റ്റിക്സ്,ফাইবার অপটিক
ഫിഡോ നെറ്റ്,ফিডো নেট
വയൽ,ক্ষেত্র
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,পঞ্চম প্রজন্মের কম্পিউটার
ഫയൽ,ফাইল
ഫയൽ ആക്സസ് രീതി,ফাইল অ্যাক্সেস পদ্ধতি
ഫയൽ അലോക്കേഷൻ പട്ടിക,ফাইল বরাদ্দ টেবিল
ഫയൽ കംപ്രഷൻ,ফাইল কম্প্রেশন
ഫയൽ പകർത്തൽ,ফাইল কপি করা
ഫയൽ ലേഔട്ട്,ফাইল বিন্যাস
ഫയൽ ലയിപ്പിക്കുക,ফাইল মার্জ
ഫയൽ വീണ്ടെടുക്കൽ,ফাইল পুনরুদ্ধার
ഫയൽ സംഭരണം,ফাইল স্টোরেজ
ഫയൽ ഘടന,ফাইল গঠন
ഫയൽ സിസ്റ്റം,নথি ব্যবস্থা
ഫയൽ കൈമാറ്റം,ফাইল স্থানান্তর
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),ফাইল ট্রান্সফার প্রোটোকল (FTP)
ഫിൽട്ടർ,ছাঁকনি
അന്തിമ അവസ്ഥ,চূড়ান্ত অবস্থা
കണ്ടെത്തുക,অনুসন্ধান
പരിമിതമായ സംസ്ഥാന യന്ത്രം,সসীম রাষ্ট্র মেশিন
അഗ്നി മതിൽ,আগুন প্রাচীর
ഫേംവെയർ,ফার্মওয়্যার
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,আগে আসলে আগে পাবেন
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,প্রথম প্রজন্মের কম্পিউটার
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),ফার্স্ট ইন ফার্স্ট আউট (ফিফো)
ആദ്യ ഓർഡർ യുക്തി,প্রথম আদেশ যুক্তি
ആദ്യ ക്രമ സിദ്ധാന്തം,প্রথম আদেশ তত্ত্ব
നിശ്ചിത പാർട്ടീഷൻ,স্থির পার্টিশন
പതാക,পতাকা
ഫ്ലെക്സിബിൾ ഡിസ്ക്,নমনীয় ডিস্ক
ഫ്ലോപ്പി ഡിസ്ക്,ফ্লপি ডিস্ক
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),ফ্লপি ডিস্ক ড্রাইভ (এফডিডি)
ഫ്ലോ ചാർട്ട്,ফ্লো চার্ট
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,নিয়ন্ত্রণ প্রবাহ
ഫ്ലഷ്,ফ্লাশ
ഫോൾഡർ,ফোল্ডার
ഫോണ്ട്,ফন্ট
ഫോണ്ട് കുടുംബം,ফন্ট পরিবার
വിദേശ കീ,বিদেশী চাবি
രൂപം,ফর্ম
ഔപചാരിക ഭാഷ,অানুষ্ঠানিক ভাষা
ഔപചാരിക സംവിധാനം,আনুষ্ঠানিক ব্যবস্থা
ഫോർമാറ്റ്,বিন্যাস
ഫോർമാറ്റിംഗ്,বিন্যাস
ഫോർട്രാൻ,ফরট্রান
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,ফরট্রান প্রোগ্রামিং
ഫോർവേഡ് സ്ലാഷ്,ফরোয়ার্ড স্ল্যাশ
നാലാം തലമുറ കമ്പ്യൂട്ടർ,চতুর্থ প্রজন্মের কম্পিউটার
ശകലം,টুকরা
ഫ്രെയിം,ফ্রেম
സ്വതന്ത്ര വല,বিনামূল্যে নেট
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,ফ্রি সফটওয়্যার ফাউন্ডেশন
സൗജന്യ സംഭരണം,বিনামূল্যে সঞ্চয়স্থান
ഫ്രീവെയർ,বিনামূল্যের
ഫ്രണ്ട് എൻഡ്,সামনের অংশ
ഫ്രണ്ട് പാനൽ,সম্মুখ প্যানেল
പ്രവർത്തനം,ফাংশন
ഫംഗ്ഷൻ കീ,ফাংশন কী
ഫംഗ്ഷൻ റഫറൻസ്,ফাংশন রেফারেন্স
പ്രവർത്തനപരമായ ആശ്രിതത്വം,কার্যকরী নির্ভরতা
ഫങ്ഷണൽ ടെസ്റ്റിംഗ്,কার্যকরী পরীক্ষা
അവ്യക്തമായ യുക്തി,ঝাপসা যুক্তিবিজ্ঞান
അവ്യക്തമായ സെറ്റ്,ঝাপসা সেট
നേട്ടം,লাভ করা
കളി മരം,খেলা গাছ
