Gujarati,Kannada
સંકોચો,ಕುಗ್ಗಿಸು
સંકોચન,ಸಂಕೋಚನ
કાઉન્ટર-ઓર્બિટલ દિશા,ಪ್ರತಿ-ಕಕ್ಷೆಯ ದಿಕ್ಕು
સંબંધિત શરીર,ಸಂಬಂಧಿ ದೇಹ
"વિપરીત, વિપરીત","ಕಾಂಟ್ರಾಸ್ಟ್, ಕಾಂಟ್ರಾಸ್ಟ್"
નિયંત્રણ,ನಿಯಂತ್ರಣ
સંવહન,ಸಂವಹನ
પહોંચાડતી પોસ્ટ,ಪೋಸ್ಟ್ ಅನ್ನು ರವಾನಿಸುತ್ತದೆ
વેસ્ક્યુલર,ನಾಳೀಯ
નિયમિત અણુ વજન,ನಿಯಮಿತ ಪರಮಾಣು ತೂಕ
"એકરૂપ થવું, એકરૂપ થવું","ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು"
"કન્વર્જન્સ, કન્વર્જન્સ","ಒಮ್ಮುಖ, ಒಮ್ಮುಖ"
કન્વર્જિંગ લેન્સ,ಒಮ್ಮುಖ ಲೆನ್ಸ್
"વિરુદ્ધ, વિરુદ્ધ","ವಿರುದ್ಧ, ವಿರುದ್ಧ"
VICA ઊલટું,VICA ವಿರುದ್ಧ
રૂપાંતર,ಪರಿವರ್ತನೆ
રૂપાંતરિત,ಪರಿವರ್ತಿಸಲಾಗಿದೆ
કન્વર્ટર,ಪರಿವರ್ತಕ
કન્વર્ટિબલ લેન્સ,ಕನ್ವರ್ಟಿಬಲ್ ಲೆನ್ಸ್
બહિર્મુખ,ಪೀನ
બહિર્મુખતા,ಪೀನತೆ
બહિર્મુખ,ಪೀನ
બાયકોન્વેક્સ,ಬೈಕಾನ್ವೆಕ್ಸ್
શીતક,ಶೀತಕ
"રેફ્રિજન્ટ, ચિલર","ಶೀತಕ, ಶೀತಕ"
કૂલીજ ટ્યુબ,ಕೂಲಿಡ್ಜ್ ಟ್ಯೂಬ್
ઠંડક,ತಂಪಾಗಿಸುವಿಕೆ
શીતક,ಶೀತಕ
સહકારી ઘટના,ಸಹಕಾರಿ ವಿದ್ಯಮಾನ
"સંકલન, સંકલન","ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು"
ડિરેક્ટર અક્ષ,ನಿರ್ದೇಶಕ ಅಕ್ಷ
પ્લેનર,ಸಮತಲ
સપાટતા,ಚಪ್ಪಟೆತನ
"નકલ, નકલ, નકલ","ನಕಲು, ನಕಲು, ನಕಲು"
કોર,ಮೂಲ
કોર ઇલેક્ટ્રોન,ಕೋರ್ ಎಲೆಕ್ಟ್ರಾನ್
કોરિઓલિસ પ્રવેગક,ಕೊರಿಯೊಲಿಸ್ ವೇಗವರ್ಧನೆ
કોરિઓલિસ બળ,ಕೊರಿಯೊಲಿಸ್ ಬಲ
"કિરીટ, કોરોના","ಕಿರಿತ್, ಕರೋನಾ"
કોરોના ઓસ્ટ્રેલિયા,ಕರೋನಾ ಆಸ್ಟ್ರೇಲಿಸ್
કોરોના બોરેલિસ,ಕರೋನಾ ಬೋರಿಯಾಲಿಸ್
સૌર જ્વાળા,ಸೌರ ಜ್ವಾಲೆ
દાણા,ಕಣಕಣ
દાણાદાર,ಹರಳಿನ
"સાચું, સાચું","ಸರಿ, ಸರಿ"
સુધારેલા,ಪರಿಷ್ಕರಿಸಲಾಗಿದೆ
"સુધારો, સુધારો","ತಿದ್ದುಪಡಿ, ತಿದ್ದುಪಡಿ"
સહ-સંબંધ,ಸಹ ಸಂಬಂಧ
"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો","ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು"
સંગઠનના નિયમો,ಸಂಘದ ನಿಯಮಗಳು
સાથ,ಪಕ್ಕವಾದ್ಯ
કોસાઇન નિયમ,ಕೊಸೈನ್ ನಿಯಮ
જગ્યા વિપુલતા,ಬಾಹ್ಯಾಕಾಶ ಸಮೃದ್ಧಿ
કોસ્મિક,ಕಾಸ್ಮಿಕ್
અવકાશ કિરણ વિસ્ફોટ,ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ ಸ್ಫೋಟ
"અવકાશ કિરણ, કોસ્મિક કિરણ","ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ, ಕಾಸ್ಮಿಕ್ ಕಿರಣ"
અવકાશ વરસાદ,ಬಾಹ್ಯಾಕಾಶ ಮಳೆ
જગ્યા,ಜಾಗ
કોસ્મિક,ಕಾಸ್ಮಿಕ್
"કોસ્મોલોજી, કોસ્મોલોજી","ವಿಶ್ವವಿಜ್ಞಾನ, ವಿಶ್ವವಿಜ್ಞಾನ"
અવકાશયાત્રી,ಗಗನಯಾತ್ರಿ
અવકાશ વિજ્ઞાન,ಗಗನಯಾತ್ರಿಗಳು
"કોસમોસ, બ્રહ્માંડ","ಬ್ರಹ್ಮಾಂಡ, ವಿಶ್ವ"
કુલોમ્બ,ಕೂಲಂಬ್
કુલોમી વિસ્તાર,ಕೂಲೋಮಿ ಪ್ರದೇಶ
કુલોમીટર,ಕೂಲೋಮೀಟರ್
"ગણવું, ગણવું, ગણવું, ગણવું","ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
"ગણતરી, વ્યસ્ત ગણતરી","ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ"
"કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ"
ઘડિયાળની વિરુદ્ધ દિશામાં,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"રિવર્સ કરંટ, કાઉન્ટર કરંટ","ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್"
વિરોધી ઇલેક્ટ્રોમોટિવ બળ,ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ
પ્રતિનિયુક્તિ,ನಿಯೋಜನೆ
વિપરીત ધડ,ಹಿಮ್ಮುಖ ಮುಂಡ
ગણતરી દર,ಎಣಿಕೆ ದರ
"ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી","ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
બળ જોડી,ಬಲದ ಜೋಡಿ
જોડી,ಜೋಡಿಸಲಾಗಿದೆ
કપ્લર,ಸಂಯೋಜಕ
જોડાણ,ಜೋಡಣೆ
"ઇચ્છિત દિશા, માર્ગ, માર્ગ","ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ"
સહસંયોજકતા,ಕೋವೆಲೆನ್ಸಿ
સહસંયોજકતા,ಕೋವೆಲೆನ್ಸಿ
સહકારી,ಸಹಕಾರಿ
સહપ્રવૃત્તિ,ಸಹವರ್ತಿತ್ವ
સહવર્તી,ಜೊತೆಗಿರುವ
"કવરેજ વિસ્તાર, પ્રસારણ વિસ્તાર","ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ"
કવર શીટ,ಕವರ್ ಶೀಟ್
બકબક,ವಟಗುಟ್ಟುವಿಕೆ
પ્રજનન દર,ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ
સહેજ વિકૃતિ,ಸ್ವಲ್ಪ ವಿರೂಪ
શિખર,ಶಿಖರ
"માપદંડ, માપદંડ","ಮಾನದಂಡ, ಮಾನದಂಡ"
જટિલ,ನಿರ್ಣಾಯಕ
ટીકા,ವಿಮರ್ಶಾತ್ಮಕತೆ
મકર ક્લિપ,ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್
બદમાશનું શ્યામ સામ્રાજ્ય,ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ
ક્રોસ-હાઇબ્રિડ હાઇબ્રિડાઇઝેશન,ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್
ક્રોસ બેન્ડ સંચાર,ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ
અપ્રસ્તુત પાત્ર અવતાર,ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ
ક્રોસ સંબંધો,ಅಡ್ಡ ಸಂಬಂಧಗಳು
ક્રોસ કરેલ વિસ્તાર,ದಾಟಿದ ಪ್ರದೇಶ
ઓછામાં ઓછું વિચલન લેન્સ,ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್
ક્રોસ ઉત્પાદન,ಅಡ್ಡ ಉತ್ಪನ್ನ
અપ્રસ્તુત સંકેત,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
માળનું અતિક્રમણ,ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ
સંક્રમણ ઝોન,ಪರಿವರ್ತನೆ ವಲಯ
સંક્રમણ બિંદુ,ಪರಿವರ್ತನೆಯ ಬಿಂದು
વિનિમય મૂલ્ય,ವಿನಿಮಯ ಮೌಲ್ಯ
વેક્ટર-ઉત્પાદન વેક્ટર-ઉત્પાદન,ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
"ક્રોસ સેક્શન, ક્રોસ સેક્શન","ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ"
"બહુવિધ શબ્દ, વર્ણસંકર શબ્દ","ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ"
ક્રોસ વાયર,ಅಡ್ಡ ತಂತಿ
"ક્રાઉન ઓપ્ટિકલ ગ્લાસ, ક્રાઉન ઓપ્ટિકલ ગ્લાસ","ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್"
ઠંડકનું મિશ્રણ,ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ
નીચા તાપમાન ઇલેક્ટ્રોનિક્સ,ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
હાયપોથર્મિયા,ಲಘೂಷ್ಣತೆ
ક્રાયોજેનિક પ્રયોગશાળા,ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ
નિમ્રતાપીકી,ನಿಮ್ರತಾಪಿಕಿ
ફ્રીઝિંગ ગેજ,ಘನೀಕರಿಸುವ ಗೇಜ್
ક્રાયોમેટ્રિક સ્થિરાંક,ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ
સ્ફટિક,ಸ್ಫಟಿಕ
"સ્ફટિકીય, તંતુમય","ಸ್ಫಟಿಕದಂತಹ, ನಾರು"
"સ્ફટિકીકરણ, સ્ફટિકીકરણ, સ્ફટિકીકરણ","ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ"
સ્ફટિક વૈજ્ઞાનિક,ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ
સ્ફટિક-માળખાકીય,ಸ್ಫಟಿಕ-ರಚನಾತ್ಮಕ
સ્ફટિક માળખું,ಸ್ಫಟಿಕ ರಚನೆ
"ક્રિસ્ટલોગ્રાફી, સ્ફટિક વિજ્ઞાન","ಸ್ಫಟಿಕಶಾಸ್ತ್ರ, ಸ್ಫಟಿಕ ವಿಜ್ಞಾನ"
જાળી ટ્રાન્સફર કામગીરી,ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ
સ્ફટિક સ્મજ,ಸ್ಫಟಿಕ ಸ್ಮಡ್ಜ್
ક્યુબ ક્યુબ,ಘನ ಘನ
"ઘન, ઘન, ઘન, ત્રિકોણ, ઘન, ત્રિકોણ","ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್"
ક્યુબિક ક્લીવેજ,ಘನ ಸೀಳು
ભ્રમણકક્ષા,ಕಕ್ಷೀಯ
સંચિત,ಸಂಚಿತ
ક્યુરી સતત,ಕ್ಯೂರಿ ಸ್ಥಿರ
ક્યુરી ઇફેક્ટ,ಕ್ಯೂರಿ ಎಫೆಕ್ಟ್
"ક્યુરી પોઈન્ટ, ક્યુરી ટેમ્પરેચર, ક્યુરી ડિમેગ્નેટાઈઝેશન પોઈન્ટ","ಕ್ಯೂರಿ ಪಾಯಿಂಟ್, ಕ್ಯೂರಿ ತಾಪಮಾನ, ಕ್ಯೂರಿ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಪಾಯಿಂಟ್"
ક્યુરી,ಕ್ಯೂರಿ
પ્રવાહ,ಸ್ಟ್ರೀಮ್
પ્રવાહની લઘુમતી,ಸ್ಟ್ರೀಮ್ನ ಅಲ್ಪಸಂಖ್ಯಾತ
વિતરણ,ವಿತರಣೆ
વક્રતા,ವಕ್ರತೆ
વળાંક વળાંક રેખા,ಕರ್ವ್ ಕರ್ವ್ ಲೈನ್
વક્ર,ಬಾಗಿದ
વળાંક બાર,ಕರ್ವ್ ಬಾರ್
વક્ર પૃષ્ઠ,ಬಾಗಿದ ಪುಟ
વૃદ્ધિ વળાંક,ಬೆಳವಣಿಗೆಯ ರೇಖೆ
વક્ર,ವಕ್ರರೇಖೆಯ
"છિદ્રક, કટીંગ","ರಂದ್ರ, ಕತ್ತರಿಸುವುದು"
અંત ઝોન,ಅಂತಿಮ ವಲಯ
અંતિમ આવર્તન,ಅಂತಿಮ ಆವರ್ತನ
અંતિમ બિંદુ,ಅಂತಿಮ ಬಿಂದು
ટર્મિનલ બિંદુ વેગ,ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ
ટર્મિનલ વોલ્ટેજ,ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್
"કલાકાર, કલાકાર","ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ"
સાયબરનેટિક્સ,ಸೈಬರ್ನೆಟಿಕ್ಸ್
"ચક્ર, ચક્ર, ચક્ર","ಸೈಕಲ್, ಸೈಕಲ್, ಸೈಕಲ್"
ચક્ર પ્રતિ સેકન્ડ,ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು
"ચક્રીય, ચક્રીય","ಆವರ್ತಕ, ಆವರ್ತಕ"
સ્પિન,ಸ್ಪಿನ್
ચક્રીય લોલક,ಆವರ್ತಕ ಲೋಲಕ
સાયક્લોટ્રોન,ಸೈಕ್ಲೋಟ್ರಾನ್
સાયક્લોટ્રોન આવર્તન,ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ
"સિલિન્ડર, સિલિન્ડર","ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
"નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર","ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್ ಆಕಾರ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
સિલિન્ડર હાર્મોનિક,ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್
ભીનું,ತೇವಗೊಳಿಸಲಾಗಿದೆ
ભીના સરળ હાર્મોનિક ઓસિલેશન,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು
ડેમ્પર,ಡ್ಯಾಂಪರ್
ડેનિયલ સેલ,ಡೇನಿಯಲ್ ಸೆಲ್
અંધારું,ಕತ್ತಲು
"દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો","ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು"
"વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન","ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ"
ડેવિસન ગરમ પ્રયોગ,ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ
D.C. (નિર્દેશક),D.C. (ನಿರ್ದೇಶನ)
નિષ્ક્રિય ભાગ,ನಿಷ್ಕ್ರಿಯ ಭಾಗ
શાંત સ્થળ,ಮೂಕ ತಾಣ
ડી બ્રાગ્લી તરંગલંબાઇ,ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ
Debye લાક્ષણિકતા તાપમાન,ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ
"ડેબાય લંબાઈ, ડેબાય અંતર","ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ"
દેવું-વિરામ,ಸಾಲ-ವಿರಾಮ
સડો,ಕೊಳೆತ
સડો સૂચકાંક,ಕೊಳೆತ ಸೂಚ್ಯಂಕ
પાતળું,ದುರ್ಬಲಗೊಳಿಸುವ
મંદી,ಹಿಂದುಳಿದ
વિરામ સમય,ವಿರಾಮ ಸಮಯ
ડેસિબલ,ಡೆಸಿಬಲ್
ડેસિબેલોમીટર,ಡೆಸಿಬೆಲೋಮೀಟರ್
"દશાંશ, દશાંશ","ದಶಮಾಂಶ, ದಶಮಾಂಶ"
વર્ગીકરણ,ವರ್ಗೀಕರಣ
"ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન","ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ"
આઇસોમેટ્રિક વર્તુળ,ಸಮಮಾಪನ ವೃತ್ತ
ડીકોડર,ಡಿಕೋಡರ್
"વિઘટન, વિસર્જન","ವಿಘಟನೆ, ವಿಸರ್ಜನೆ"
વિસંકોચન,ಡಿಕಂಪ್ರೆಷನ್
વિશુદ્ધીકરણ,ನಿರ್ಮಲೀಕರಣ
સુશોભન,ಅಲಂಕರಣ
જોડાણ,ಸಂಯೋಗ
ઘટતું કાર્ય,ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ
હવામાન,ಹವಾಮಾನ
ઉલ્લંઘન,ಉಲ್ಲಂಘನೆ
સબફ્લોર,ಸಬ್ಫ್ಲೋರ್
ઊંડી જગ્યા,ಆಳವಾದ ಜಾಗ
વ્યુત્પત્તિ,ವ್ಯುತ್ಪತ್ತಿ
"ખામી, ભૂલ, નુકસાન, ઉણપ","ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ"
ખોટું,ತಪ್ಪು
રોગપ્રતિકારક શક્તિ,ವಿನಾಯಿತಿ
મર્યાદાનો દરવાજો,ಮಿತಿ ಬಾಗಿಲು
"વ્યાખ્યા, સ્પષ્ટતા","ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ"
વિચલિત કરવું,ತಿರುಗಿಸು
ડિફ્લેક્ટર,ಡಿಫ್ಲೆಕ್ಟರ್
"વિચલન, વિચલન","ವಿಚಲನ, ವಿಚಲನ"
વિચલિત ધ્યાન,ವಿಚಲನ ಗಮನ
ડિફ્લેક્શન-ડબલ મિરર,ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ
ડિફ્લેક્શન ઝોન,ವಿಚಲನ ವಲಯ
ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન,ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ
સંક્ષિપ્ત પ્લેટો,ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು
ફોકસ,ಗಮನ
વિકૃતિ,ವಿರೂಪತೆ
"વિકૃતિ, વિકૃતિ","ವಿರೂಪ, ವಿರೂಪ"
વિગાસન,ವಿಗಾಸನ್
"વ્યભિચાર, બદનામી","ದುರಾಚಾರ, ದುರಾಚಾರ"
"અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)","ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)"
કચરો ગેસ,ತ್ಯಾಜ್ಯ ಅನಿಲ
"વિચલન, અફસીયા, વંચિતતા, વંચિતતા","ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ"
સંતોષકારક,ಸಂತಸದಾಯಕ
"ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ","ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ"
એકાગ્રતા-વોલ્યુમ,ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ
વિયોજન જથ્થો,ವಿಘಟನೆಯ ಪ್ರಮಾಣ
સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી,ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ
આયનીકરણની માત્રા,ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ
ધ્રુવીકરણની તીવ્રતા,ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ
ચોકસાઇ જથ્થો,ನಿಖರತೆಯ ಪ್ರಮಾಣ
ડિહ્યુમિડિફિકેશન,dehumidification
ડીયોનાઇઝેશન,ಅಯಾನೀಕರಣ
વિલંબ,ವಿಳಂಬ
વિલંબિત,ತಡವಾಗಿ
સ્થાનિકીકરણ,ಸ್ಥಳೀಕರಣ
ડેલ્ટા કાર્ય,ಡೆಲ್ಟಾ ಕಾರ್ಯ
ડિમેગ્નેટાઇઝેશન,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
ડિમેગ્નેટાઇઝ્ડ વળાંક,ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್
ડિમેગ્નેટાઇઝર,ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್
ડિમોડ્યુલેશન,ಡಿಮೋಡ್ಯುಲೇಶನ್
ગાઢ ભીડ,ದಟ್ಟವಾದ ದಟ್ಟಣೆ
ઘનતા માપક,ಸಾಂದ್ರತೆ ಮಾಪಕ
"ઘનતા, ઘનતા","ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ"
અવમૂલ્યન સ્તર,ಸವಕಳಿ ಮಟ್ಟ
અવક્ષય ઝોન,ಸವಕಳಿ ವಲಯ
વિધ્રુવીકરણ,ಡಿಪೋಲರೈಸೇಶನ್
વિધ્રુવીકરણ,ಡಿಪೋಲರೈಸ್ಡ್
ડિપોલરાઇઝર,ಡಿಪೋಲರೈಸರ್
"ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા","ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ"
"વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ","ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್"
તારવેલી,ಪಡೆಯಲಾಗಿದೆ
"ઉતરતા, ઉતરતા","ಅವರೋಹಣ, ಅವರೋಹಣ"
"વંશ, વંશ","ಅವರೋಹಣ, ಅವರೋಹಣ"
"વર્ણન કરો, બનાવો, દોરો","ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ"
છેદ,ಛೇದಕ
"ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)"
વિનાશ,ವಿನಾಶ
વિનાશક હસ્તક્ષેપ,ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ
"વિનાશક, વિનાશક","ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ"
"ઓળખ, શોધ","ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ"
કલેક્ટર,ಸಂಗ್ರಾಹಕ
નિશ્ચયવાદ,ನಿರ್ಣಾಯಕತೆ
નિર્ધારક,ನಿರ್ಣಯಕ
નિશ્ચય,ನಿರ್ಣಯ
નક્કી કરવા માટે,ನಿರ್ಧರಿಸಲು
નિર્ધારિત,ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ
ડ્યુટેરોન,ಡ್ಯೂಟೆರಾನ್
"વ્યક્ત, વિકાસ, વિકાસ","ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ"
"વિકાસકર્તા, વિકાસકર્તા","ಡೆವಲಪರ್, ಡೆವಲಪರ್"
"વિકાસ, વિકાસ","ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ"
વિચલન,ವಿಚಲನ
ઝાકળ,ಇಬ್ಬನಿ
ઝાકળ બિંદુ,ಇಬ್ಬನಿ ಬಿಂದು
દક્ષિણ ધ્રુવીકરણ,ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ
ડાયગ્નોસ્ટિક ટેસ્ટ,ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ
કર્ણ,ಕರ್ಣೀಯ
રેખાકૃતિ,ರೇಖಾಚಿತ್ರ
રેખાકૃતિ,ರೇಖಾಚಿತ್ರ
ડાયલ,ಡಯಲ್ ಮಾಡಿ
ડાયમેગ્નેટિક,ಕಾಂತೀಯ
"ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી","ಡಯಾಮ್ಯಾಗ್ನೆಟಾಲಜಿ, ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು"
ડાયમેગ્નેટિઝમ,ಕಾಂತೀಯತೆ
વ્યાસ,ವ್ಯಾಸ
ડાયમેટ્રિકલી વિરુદ્ધ,ವ್ಯಾಸದ ವಿರುದ್ಧ
"હીરા, હીરા","ವಜ್ರ, ವಜ್ರ"
"ડાયાફ્રેમ, ડાયાફ્રેમ","ಡಯಾಫ್ರಾಮ್, ಡಯಾಫ್ರಾಮ್"
હીટ એક્સચેન્જ,ಶಾಖ ವಿನಿಮಯ
હીટ એક્સચેન્જ,ಶಾಖ ವಿನಿಮಯ
"ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ","ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್"
"વિભાજન, અર્ધ-કલા","ವಿಭಜನೆ, ಅರೆ ಕಲೆ"
ડાઈક્રોમેટ કોષ,ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ
