Malayalam,Punjabi
വിനാശകൻ,ਵਿਨਾਸ਼ਕਾਰੀ
ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ,ਨਿਰਧਾਰਕ ਆਟੋਮੈਟਿਕ
ഡെവലപ്പർ,ਵਿਕਾਸਕਾਰ
വികസന സംവിധാനം,ਵਿਕਾਸ ਸਿਸਟਮ
ഉപകരണം,ਜੰਤਰ
ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്,ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ
ഉപകരണ കൺട്രോളർ,ਜੰਤਰ ਕੰਟਰੋਲਰ
ഉപകരണ മാനേജ്മെന്റ്,ਜੰਤਰ ਪ੍ਰਬੰਧਨ
ഉപകരണ മോഡ്,ਜੰਤਰ ਮੋਡ
രോഗനിർണയം,ਨਿਦਾਨ
ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം,ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ
ഡയഗ്നോസ്റ്റിക്സ്,ਡਾਇਗਨੌਸਟਿਕਸ
ഡയഗ്രം,ਚਿੱਤਰ
ഡയൽ ചെയ്യുക,ਡਾਇਲ
ഡയൽ ലൈൻ,ਡਾਇਲ ਲਾਈਨ
ഡയൽ ടോണ്,ਡਾਇਲ ਟੋਨ
ഡയൽ അപ്,ਡਾਇਲ ਕਰੋ
ഡയലോഗ്,ਡਾਇਲਾਗ
ഡയലോഗ് ബോക്സ്,ਡਾਇਲਾਗ ਬਾਕਸ
ഡയലപ്പ് മോഡം,ਡਾਇਲਅੱਪ ਮਾਡਮ
വ്യാസം,ਮਾਪ
നിഘണ്ടു,ਸ਼ਬਦਕੋਸ਼
വ്യത്യാസം,ਭਿੰਨਤਾ
ഡിജിറ്റൽ,ਡਿਜੀਟਲ
ഡിജിറ്റൽ ചാനൽ,ਡਿਜ਼ੀਟਲ ਚੈਨਲ
ഡിജിറ്റൽ സർക്യൂട്ട്,ਡਿਜ਼ੀਟਲ ਸਰਕਟ
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
ഡിജിറ്റൽ ഡാറ്റ,ਡਿਜ਼ੀਟਲ ਡਾਟਾ
ഡിജിറ്റൽ സൗകര്യം,ਡਿਜੀਟਲ ਸਹੂਲਤ
ഡിജിറ്റൽ ഫിൽട്ടർ,ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ
ഡിജിറ്റൽ ലൈബ്രറി,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
ഡിജിറ്റൽ മോഡുലേഷൻ,ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ
ഡിജിറ്റൽ മോണിറ്റർ,ਡਿਜ਼ੀਟਲ ਮਾਨੀਟਰ
ഡിജിറ്റൽ ചിത്രം,ਡਿਜ਼ੀਟਲ ਤਸਵੀਰ
ഡിജിറ്റൽ ഒപ്പ്,ਡਿਜੀਟਲ ਦਸਤਖਤ
ഡിജിറ്റൽ സ്വിച്ച്,ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ
ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ,ਡਿਜੀਟਲ ਤੋਂ ਐਨਾਲਾਗ (D/A) ਕਨਵਰਟਰ
ഡിജിറ്റൈസേഷൻ,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ഡിജിറ്റൈസ് ചെയ്യുക,digitize
ഡിജിറ്റൈസർ,ਡਿਜੀਟਾਈਜ਼ਰ
ഡയോഡ്,ਡਾਇਓਡ
നേരിട്ട്,ਸਿੱਧਾ
നേരിട്ടുള്ള വിലാസം,ਸਿੱਧਾ ਪਤਾ
നേരിട്ടുള്ള പരിവർത്തനം,ਸਿੱਧਾ ਪਰਿਵਰਤਨ
നേരിട്ടുള്ള സംയോജനം,ਸਿੱਧੀ ਜੋੜੀ
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
നേരിട്ടുള്ള രീതി,ਸਿੱਧੀ ਵਿਧੀ
നിർദ്ദേശം,ਨਿਰਦੇਸ਼
ഡയറക്ടറി,ਡਾਇਰੈਕਟਰੀ
ഡയറക്ടറി സെർവർ,ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ
ഡയറക്ടറി സേവനം,ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ
പ്രവർത്തനരഹിതമാക്കുക,ਅਯੋਗ
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,ਅਸਮਰੱਥ ਸਿਗਨਲ
വിച്ഛേദിക്കുക,ਡਿਸਕਨੈਕਟ ਕਰੋ
വ്യതിരിക്തമായ,ਵੱਖਰਾ
ഡിസ്ക്,ਡਿਸਕ
ഡിസ്ക് വിലാസം,ਡਿਸਕ ਪਤਾ
ഡിസ്ക് അറേ,ਡਿਸਕ ਐਰੇ
ഡിസ്ക് ശേഷി,ਡਿਸਕ ਸਮਰੱਥਾ
ഡിസ്ക് ഡ്രൈവ്,ਡਿਸਕ ਡਰਾਈਵ
ഡിസ്ക് ഫയൽ,ਡਿਸਕ ਫਾਈਲ
ഡിസ്ക് മെമ്മറി,ਡਿਸਕ ਮੈਮੋਰੀ
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS)
ഡിസ്ക് പായ്ക്ക്,ਡਿਸਕ ਪੈਕ
ഡിസ്ക് സെർവർ,ਡਿਸਕ ਸਰਵਰ
ഡിസ്ക് സംഭരണം,ਡਿਸਕ ਸਟੋਰੇਜ਼
ഡിസ്കെറ്റ്,ਡਿਸਕੇਟ
ഫയൽ പ്രദർശിപ്പിക്കുക,ਡਿਸਪਲੇ ਫਾਇਲ
ചിത്രം പ്രദർശിപ്പിക്കുക,ਡਿਸਪਲੇ ਚਿੱਤਰ
നിർമാർജനം,ਨਿਪਟਾਰੇ
ദൂരം,ਦੂਰੀ
ദൂരം പ്രവർത്തനം,ਦੂਰੀ ਫੰਕਸ਼ਨ
വളച്ചൊടിക്കൽ,ਵਿਗਾੜ
വിതരണം ചെയ്തു,ਵੰਡਿਆ
വിതരണം ചെയ്ത ഡാറ്റ,ਵੰਡਿਆ ਡਾਟਾ
വിതരണം ചെയ്ത സെർവർ,ਵੰਡਿਆ ਸਰਵਰ
വിതരണം ചെയ്ത സംവിധാനം,ਵੰਡਿਆ ਸਿਸਟਮ
വിതരണക്കാരൻ,ਵੰਡਣ ਵਾਲਾ
പ്രമാണം,ਦਸਤਾਵੇਜ਼
പ്രമാണം വീണ്ടെടുത്തു,ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ
പ്രമാണ വിൻഡോ,ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ
പ്രമാണീകരണം,ਦਸਤਾਵੇਜ਼
ഡൊമെയ്ൻ,ਡੋਮੇਨ
ഡൊമെയ്ൻ നാമം,ਡੋਮੇਨ ਨਾਮ
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
താഴേക്ക്,"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ"
ഡൗൺ ലിങ്ക്,ਡਾਊਨ ਲਿੰਕ
ഡൗൺലോഡ് ചെയ്യുന്നു,ਡਾਊਨ ਲੋਡਿੰਗ
സമയക്കുറവ്,ਘੱਟ ਸਮਾਂ
വലിച്ചിടുന്നു,ਖਿੱਚਣਾ
DRAM (ഡൈനാമിക് റാം),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
ഡ്രിഫ്റ്റ്,ਵਹਿਣਾ
ഡ്രൈവർ,ਡਰਾਈਵਰ
ഡ്രോപ്പ്,ਸੁੱਟੋ
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ
ഡ്രം ഡ്രൈവ്,ਡਰੱਮ ਡਰਾਈਵ
ഡ്രം പ്രിന്റർ,ਡਰੱਮ ਪ੍ਰਿੰਟਰ
ഡ്രം യൂണിറ്റ്,ਡਰੱਮ ਯੂਨਿਟ
ഇരട്ട,ਦੋਹਰਾ
ഇരട്ട സാന്ദ്രത,ਦੋਹਰੀ ਘਣਤਾ
ഡമ്മി വിലാസം,ਨਕਲੀ ਪਤਾ
തള്ളുക,ਡੰਪ
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,ਡੁਪਲੈਕਸ ਸਰਕਟ
ഡ്യൂപ്ലെക്സിംഗ്,ਡੁਪਲੈਕਸਿੰਗ
തനിപ്പകർപ്പ്,ਡੁਪਲੀਕੇਟ
ഡിവിഡി R/W,DVD R/W
ഡിവിഡി റോം,DVD ROM
ചലനാത്മക നിർദ്ദേശം,ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ
ഡൈനാമിക് മെമ്മറി,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
ചലനാത്മകത,ਗਤੀਸ਼ੀਲਤਾ
EBCDIC,ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ
ഇ-ബിസിനസ്,ਈ-ਕਾਰੋਬਾਰ
പ്രതിധ്വനി,echo
ഇ-കൊമേഴ്‌സ്,ਈ-ਕਾਮਰਸ
തിരുത്തുക,ਸੰਪਾਦਿਤ ਕਰੋ
എഡിറ്റർ,ਸੰਪਾਦਕ
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ
ഇഇപി റോം,EEP ਰੋਮ
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ)
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ
ഫലപ്രദമായ നടപടിക്രമം,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ)
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ
എട്ട്-ബിറ്റ് ബൈറ്റ്,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
ഇലക്ട്രോണിക് പഠനം,ਈ-ਲਰਨਿੰਗ
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,ਚੋਣ-ਅਲਗਰਥਮ
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ)
ഇലക്ട്രിക് പ്രിന്റർ,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ
ഇലക്ട്രോണിക്,ਇਲੈਕਟ੍ਰਾਨਿਕ
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ഇലക്ട്രോണിക് ഫയലിംഗ്,ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS)
ഇലക്ട്രോണിക് ജേണലുകൾ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ
ഇലക്ട്രോണിക് സ്വിച്ച്,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ
ഘടകം,ਤੱਤ
ഇ-മെയിൽ,ਈ - ਮੇਲ
ഈ - മെയില് വിലാസം,ਈਮੇਲ ਖਾਤਾ
എംബഡഡ് സിസ്റ്റം,ਏਮਬੈਡਡ ਸਿਸਟਮ
ഉൾച്ചേർക്കൽ,ਏਮਬੈਡਿੰਗ
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL)
ശൂന്യമായ സ്റ്റാക്ക്,ਖਾਲੀ ਸਟੈਕ
ശൂന്യമായ ചരട്,ਖਾਲੀ ਸਤਰ
അനുകരണം,ਇਮੂਲੇਸ਼ਨ
എൻക്യാപ്സുലേഷൻ,encapsulation
എൻസിഫർ,ਐਨਸਾਈਫਰ
എൻകോഡ്,ਇੰਕੋਡ
എൻകോഡർ,ਏਨਕੋਡਰ
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ
എൻക്രിപ്ഷൻ,ਇਨਕ੍ਰਿਪਸ਼ਨ
ബ്ലോക്കിന്റെ അവസാനം,ਬਲਾਕ ਦਾ ਅੰਤ
ഫയലിന്റെ അവസാനം (EOF),ਫਾਈਲ ਦਾ ਅੰਤ (EOF)
അന്തിമ ഉപയോക്താവ്,ਆਖਰੀ ਉਪਭੋਗਤਾ
നൽകുക,ਦਾਖਲ ਕਰੋ
എന്റർ-കീ,ਐਂਟਰ-ਕੁੰਜੀ
എന്റർപ്രൈസ് സെർവർ,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ
എന്റർപ്രൈസ് സിസ്റ്റം,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
സ്ഥാപനം,ਹਸਤੀ
സ്ഥാപന-ബന്ധം,ਹਸਤੀ-ਰਿਸ਼ਤਾ
പ്രവേശന സമയം,ਦਾਖਲਾ ਸਮਾਂ
എൻട്രി വേരിയബിൾ,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
എണ്ണാവുന്നത്,ਅਣਗਿਣਤ
പരിസ്ഥിതി,ਵਾਤਾਵਰਣ
യുഗം,ਯੁੱਗ
EPROM,EPROM
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,epsilon ਬੰਦ
സമനില,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
ഉപകരണങ്ങൾ,ਉਪਕਰਨ
തുല്യതാ ക്ലാസ്,ਸਮਾਨਤਾ ਵਰਗ
തുല്യതാ ബന്ധം,ਸਮਾਨਤਾ ਸਬੰਧ
മായ്ക്കുക,ਮਿਟਾਓ
കോഡ് തിരുത്തുന്നതിൽ പിശക്,ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ
തെറ്റ് തിരുത്തൽ,ਗਲਤੀ ਸੁਧਾਰ
പിശക് കണ്ടെത്തൽ,ਗਲਤੀ ਖੋਜ
പിശക് കൈകാര്യം ചെയ്യൽ,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
പിശക് സന്ദേശം,ਗਲਤੀ ਸੁਨੇਹਾ
പിശക് നിരക്ക്,ਗਲਤੀ ਦਰ
പിശക് വീണ്ടെടുക്കൽ,ਗਲਤੀ ਰਿਕਵਰੀ
പിശക് പതിവ്,ਗਲਤੀ ਰੁਟੀਨ
രക്ഷപ്പെടുന്ന സ്വഭാവം,ਬਚਣ ਦਾ ਕਿਰਦਾਰ
ഇഥർനെറ്റ്,ਈਥਰਨੈੱਟ
സംഭവം,ਘਟਨਾ
ഇവന്റ് ചെയിൻ,ਘਟਨਾ ਲੜੀ
ഇവന്റ് നിയന്ത്രണം,ਘਟਨਾ ਨਿਯੰਤਰਣ
ഇവന്റ് കൗണ്ടർ,ਘਟਨਾ ਕਾਊਂਟਰ
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ
ഒഴിവാക്കൽ,ਬੇਦਖਲੀ
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,ਕਾਰਜਕਾਰੀ ਬਿਆਨ
സമഗ്രമായ തിരയൽ,ਪੂਰੀ ਖੋਜ
നിലവിലുണ്ട്,ਮੌਜੂਦ ਹੈ
പുറത്ത്,ਨਿਕਾਸ
വിദഗ്ധ സംവിധാനം,ਮਾਹਰ ਸਿਸਟਮ
ആവിഷ്കാരം,ਸਮੀਕਰਨ
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS)
വിപുലീകരിച്ച യന്ത്രം,ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ
വിപുലീകരിച്ച മെമ്മറി,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
വിപുലമായ കൃത്യത,ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ
വിപുലീകരിച്ച സോർട്ടിംഗ്,ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ
ബാഹ്യ കോൾ,ਬਾਹਰੀ ਕਾਲ
ബാഹ്യ പിശക്,ਬਾਹਰੀ ਗਲਤੀ
ബാഹ്യ പ്രവർത്തനം,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
ബാഹ്യ തടസ്സം,ਬਾਹਰੀ ਰੁਕਾਵਟ
ബാഹ്യ മെമ്മറി,ਬਾਹਰੀ ਮੈਮੋਰੀ
ബാഹ്യ മെമ്മറി,ਬਾਹਰੀ ਮੈਮੋਰੀ
ബാഹ്യ മോഡം,ਬਾਹਰੀ ਮਾਡਮ
ബാഹ്യ റഫറൻസ്,ਬਾਹਰੀ ਹਵਾਲਾ
ബാഹ്യ തിരയൽ,ਬਾਹਰੀ ਖੋਜ
ബാഹ്യ സംഭരണ ഉപകരണം,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
വേർതിരിച്ചെടുക്കൽ,ਕੱਢਣਾ
എക്സ്ട്രാപോളേഷൻ,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
മുഖപ്രകൃതി പ്രിന്റർ,ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ
പരാജയപ്പെടാത്ത പ്രവർത്തനം,ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ
പരാജയതോത്,ਅਸਫਲਤਾ ਦੀ ਦਰ
പരാജയം വീണ്ടെടുക്കൽ,ਅਸਫਲਤਾ ਰਿਕਵਰੀ
തെറ്റായ കോഡ്,ਗਲਤ ਕੋਡ
തെറ്റായ പിശക്,ਗਲਤ ਗਲਤੀ
ഫാൻ-ഇൻ,ਪੱਖਾ-ਵਿੱਚ
ഫാൻ ഔട്ട്,ਪੱਖਾ-ਬਾਹਰ
ഫാസിമൈൽ I/O ഉപകരണം,fascimile I/O ਡਿਵਾਈਸ
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT)
മാരകമായ തെറ്റ്,ਘਾਤਕ ਗਲਤੀ
തെറ്റ് കണ്ടെത്തൽ,ਨੁਕਸ ਖੋਜ
തെറ്റ് രോഗനിർണയം,ਨੁਕਸ ਨਿਦਾਨ
തെറ്റ് സഹിഷ്ണുത,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
ഫാക്സ്,ਫੈਕਸ
ഫാക്സ് സന്ദേശം,ਫੈਕਸ ਸੁਨੇਹਾ
FDC,FDC
സവിശേഷത കണ്ടെത്തൽ,ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ
ഫീഡ് സൈക്കിൾ,ਫੀਡ ਚੱਕਰ
പ്രതികരണം,ਸੁਝਾਅ
ഫീഡർ,ਫੀਡਰ
കൊണ്ടുവരിക,ਪ੍ਰਾਪਤ ਕਰੋ
ഫിബൊനാച്ചി തിരയൽ,ਫਿਬੋਨਾਚੀ ਖੋਜ
ഫിബൊനാച്ചി സീക്വൻസ്,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
ഫിബൊനാച്ചി പരമ്പര,ਫਿਬੋਨਾਚੀ ਲੜੀ
ഫൈബർ ഒപ്റ്റിക്സ്,ਫਾਈਬਰ ਆਪਟਿਕਸ
ഫിഡോ നെറ്റ്,ਫਿਡੋ ਜਾਲ
വയൽ,ਖੇਤਰ
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ
ഫയൽ,ਫਾਈਲ
ഫയൽ ആക്സസ് രീതി,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
ഫയൽ അലോക്കേഷൻ പട്ടിക,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
ഫയൽ കംപ്രഷൻ,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
ഫയൽ പകർത്തൽ,ਫਾਇਲ ਦੀ ਨਕਲ
ഫയൽ ലേഔട്ട്,ਫਾਈਲ ਲੇਆਉਟ
ഫയൽ ലയിപ്പിക്കുക,ਫਾਈਲ ਅਭੇਦ
ഫയൽ വീണ്ടെടുക്കൽ,ਫਾਇਲ ਰਿਕਵਰੀ
ഫയൽ സംഭരണം,ਫਾਇਲ ਸਟੋਰੇਜ਼
ഫയൽ ഘടന,ਫਾਇਲ ਬਣਤਰ
ഫയൽ സിസ്റ്റം,ਫਾਇਲ ਸਿਸਟਮ
ഫയൽ കൈമാറ്റം,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
ഫിൽട്ടർ,ਫਿਲਟਰ
അന്തിമ അവസ്ഥ,ਅੰਤਮ ਰਾਜ
കണ്ടെത്തുക,ਲੱਭੋ
പരിമിതമായ സംസ്ഥാന യന്ത്രം,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
അഗ്നി മതിൽ,ਅੱਗ ਦੀ ਕੰਧ
ഫേംവെയർ,ਫਰਮਵੇਅਰ
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO)
ആദ്യ ഓർഡർ യുക്തി,ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ
ആദ്യ ക്രമ സിദ്ധാന്തം,ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ
നിശ്ചിത പാർട്ടീഷൻ,ਸਥਿਰ ਭਾਗ
പതാക,ਝੰਡਾ
ഫ്ലെക്സിബിൾ ഡിസ്ക്,ਲਚਕਦਾਰ ਡਿਸਕ
ഫ്ലോപ്പി ഡിസ്ക്,ਫਲਾਪੀ ਡਿਸਕ
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd)
ഫ്ലോ ചാർട്ട്,ਵਹਾਅ ਚਾਰਟ
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ
ഫ്ലഷ്,ਫਲੱਸ਼
ഫോൾഡർ,ਫੋਲਡਰ
ഫോണ്ട്,ਫੌਂਟ
ഫോണ്ട് കുടുംബം,ਫੌਂਟ ਪਰਿਵਾਰ
വിദേശ കീ,ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ
രൂപം,ਫਾਰਮ
ഔപചാരിക ഭാഷ,ਰਸਮੀ ਭਾਸ਼ਾ
ഔപചാരിക സംവിധാനം,ਰਸਮੀ ਸਿਸਟਮ
ഫോർമാറ്റ്,ਫਾਰਮੈਟ
ഫോർമാറ്റിംഗ്,ਫਾਰਮੈਟਿੰਗ
ഫോർട്രാൻ,fortran
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,fortran ਪ੍ਰੋਗਰਾਮਿੰਗ
ഫോർവേഡ് സ്ലാഷ്,ਅੱਗੇ ਸਲੈਸ਼
നാലാം തലമുറ കമ്പ്യൂട്ടർ,ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
ശകലം,ਟੁਕੜਾ
ഫ്രെയിം,ਫਰੇਮ
സ്വതന്ത്ര വല,ਮੁਫ਼ਤ ਨੈੱਟ
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ
സൗജന്യ സംഭരണം,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
ഫ്രീവെയർ,ਮੁਫ਼ਤਵੇਅਰ
ഫ്രണ്ട് എൻഡ്,ਅਗਰਾਂਤ
ഫ്രണ്ട് പാനൽ,ਸਾਹਮਣੇ ਪੈਨਲ
പ്രവർത്തനം,ਫੰਕਸ਼ਨ
ഫംഗ്ഷൻ കീ,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
ഫംഗ്ഷൻ റഫറൻസ്,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
