Kannada,Punjabi
ಜೋಪಾನದವ,ਕੰਪ੍ਰੈਸਰ
ಲೆಕ್ಕಾಚಾರ,ਗਣਨਾ
ಕಂಪ್ಯೂಟರ್,ਕੰਪਿ computer ਟਰ
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ,ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਮਲਟੀਮੀਡੀਆ
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,ਕੰਪਿ computer ਟਰ ਤਕਨਾਲੋਜੀ
ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್,ਕਨਸੈਵ ਲੈਂਜ਼
ಕನ್ನಡಿ,ਮਾਹੌਲ
ಮರೆತುಹೋಗುವುದು,ਛੁਪਾਓ
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,ਕੇਂਦਰਿਤ
ಏಕಾಗ್ರತೆ,ਧਿਆਨ ਟਿਕਾਉਣਾ
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,ਦਿਮਾਗੀ ਲੈਂਜ਼
ಘನವಸ್ತಮೀನ,ਕੰਡੈਂਸਰ ਮਾਈਕ੍ਰੋਫੋਨ
ಸಮತೋಲನದ ಸ್ಥಿತಿ,ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,ਸੰਚਾਲਨ
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,ਚਾਲਾਂ ਦਾ ਮੌਜੂਦਾ
ವಾಹಕತೆ,ਚਾਲਕਤਾ
ವಾಹಕಕ,ਕੰਡਕਟਰ
ಸಂರಚನೆ,ਕੌਨਫਿਗਰੇਸ਼ਨ
ಸಂಪರ್ಕ,ਕੁਨੈਕਸ਼ਨ
ಸಂಪರ್ಕೀಕರಣ,ਕਨੈਕਟੀਵਿਟੀ
ಸಂಪರ್ಕ,ਕੁਨੈਕਟਰ
ಸ್ಥಿರತೆ,ਇਕਸਾਰਤਾ
ಸ್ಥಿರವಾಗಿ,ਨਿਰੰਤਰ
ಗಡಿ,ਕੰਸੋਲ
ನಿರಂತರ,ਨਿਰੰਤਰ
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,ਨਿਰੰਤਰ ਐਪਲੀਟਿ .ਡ
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,ਮਾਈਕ੍ਰੋਫੋਨ ਨਾਲ ਸੰਪਰਕ ਕਰੋ
ಕಂಟೇನರ್ ಸ್ವರೂಪ,ਕੰਟੇਨਰ ਫਾਰਮੈਟ
ಮಾಲಿನ್ಯ,ਗੰਦਗੀ
ಕಲೆ,ਸਮੱਗਰੀ
ನೆಮ್ಮದಿಯ,ਸੰਖੇਪ
ನಿರಂತರತೆ,ਨਿਰੰਤਰਤਾ
ನಿರಂತರ ಬೂತ್,ਨਿਰੰਤਰਤਾ ਬੂਥ
ನಿರಂತರ ಗುಬ್ಬಿ,ਨਿਰੰਤਰਤਾ ਨੋਬ
ನಿರಂತರ,ਨਿਰੰਤਰ
ನಿರಂತರ ಚಾಪ,ਨਿਰੰਤਰ ਚਾਪ
ನಿರಂತರ ಅಲೆ,ਨਿਰੰਤਰ ਵੇਵ
ಬಾಹ್ಯರೇಖೆ,ਕੋਠੇ ਦੀ ਲਾਈਨ
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,ਕੁੱਲ ਯੋਜਨਾ
ಒಪ್ಪಂದ,ਇਕਰਾਰਨਾਮਾ
ದೂಷಣೆ,ਸੁੰਗੜਨ
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,ਇਸ ਦੇ ਉਲਟ ਅਨੁਪਾਤ
ನಿಯಂತ್ರಣ ವಿವರಣೆ,ਕੰਟਰੋਲ ਸਰਕਟ
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,ਇਲੈਕਟ੍ਰੋਡ ਕੰਟਰੋਲ ਕਰੋ
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,ਕੰਟਰੋਲ ਉਪਕਰਣ
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,ਕੰਟਰੋਲ ਗਰਿੱਡ
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,ਕੰਟਰੋਲ ਲਾਈਨ
ನಿಯಂತ್ರಣಫಲಕ,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,ਕੰਟਰੋਲ ਰੂਮ
ನಿಯಂತ್ರಣ ಮೇಜು,ਕੰਟਰੋਲ ਟੇਬਲ
ನಿಯಂತ್ರಣ ಗೋಪುರ,ਕੰਟਰੋਲ ਟਾਵਰ
ನಿಯಂತ್ರಕ,ਕੰਟਰੋਲਰ
ಒಮ್ಮುಖವಾಗುವಿಕೆ,ਪਰਿਵਰਤਨ
ಒಮ್ಮುಖ ಮಸೂರ,ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼
ವರ್ಗಾಯಿಸುವವನು,ਕਨਵਰਟਰ
ಪೀನ ಮಸೂರ,ਕਨਵੈਕਸ ਲੈਂਜ਼
ಕಣ್ಗಾವಲು,ਕਨਵੋਲਕ
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,ਕਨਵੀਸ਼ਨ ਕੋਡਡ
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,ਪੱਕਾ ਇੰਟਰਲੇਵ
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ
ಕುಕೀ,ਕੂਕੀ
ಕನ್ನಡಿಯ,ਕੂਕੀਅਰ
ನಿಷೇಧಕ,ਕੋਪ੍ਰੋਸੈਸਰ
ಹಗ್ಗ,ਰੱਸੀ
ಕರೋನ,ਕੋਰੋਨਾ
ಕರೋನ,ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ
ಪರಸ್ಪರ,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
ಕಾಸಿನ್ ಘಟಕ,ਕੋਸਾਈਨ ਭਾਗ
ಕಾಸಿನ್ ತರಂಗ,ਕੋਸਾਈਨ ਵੇਵ
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ
ಪ್ರತಿಕೂಲತೆ,ਕਾ counter ਂਟਰ
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ
ಕಪಾಟು,ਕਪਲਰ
ಜೋಡಣೆ,ਜੋੜੀ
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,ਜੋੜਣ ਦਾ ਵਿਰੋਧ
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,ਸਹਿਕਾਰਤਾ
ವ್ಯಾಪ್ತಿ,ਕਵਰੇਜ
ಅಪಘಾತ,ਕਰੈਸ਼
ವಿಮರ್ಶಕರ ತಂಡ,ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ
ವಿಮರ್ಶೆ,ਗੰਭੀਰ ਸਥਿਤੀ
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,ਨਾਜ਼ੁਕ
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ
ಮೊಸಳೆ ಕ್ಲಿಪ್,ਮਗਰਮੱਛ ਕਲਿੱਪ
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,ਕਰਾਸ ਫੇਡਿੰਗ
ಅಡ್ಡಕತ್ತು,ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ
ಅಡ್ಡ ಮಾತುಕತೆ,ਕਰਾਸ ਟਾਕ
ಅಡ್ಡನಡು,ਕਰਾਸਫੈਡ
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
ಸ್ಫಟಿಕ,ਕ੍ਰਿਸਟਲ
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ
ಸೂಚನೆ,Cue
ಕ್ಯೂ ಗುರುತುಗಳು,ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,ਕਯੂਅਰ ਡਿਵਾਈਸ
ಪ್ರಸ್ತುತ,ਮੌਜੂਦਾ ਡਰੇਨ
ಪ್ರಸ್ತುತ ಮೀಟರ್,ਮੌਜੂਦਾ ਮੀਟਰ
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ
ಕರ್ಸರ್,ਕਰਸਰ
ಉರುಳು,ਕਰਵ
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ
ಕಟ್ಟುವವನು,ਕਟਰ
ಸೈಬರ್ ಕೆಫೆ,ਸਾਈਬਰ ਕੈਫੇ
ಸೈಬರ್ ಭದ್ರತೆ,ਸਾਈਬਰ ਸੁਰੱਖਿਆ
ಸೈಬರ್ ಜಾಗ,ਸਾਈਬਰ ਸਪੇਸ
ಚಕ್ರ,ਚੱਕਰ
ಆವರ್ತಕ,ਚੱਕਰਵਾਤ
ಡಿಸಿ. ಅಂಶ,D.C. ਭਾਗ
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,D.C. ਪਲੇਟ ਪਾਵਰ
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,D.C. ਬਹਾਲੀ
ಡಯೋಡೆ,ਡੈਂਪਰ ਡਾਈਵਰ
ತೇವಗೊಳಿಸುವ,ਗਿੱਲੇ
ಕತ್ತಲೆ,ਹਨੇਰ
ದತ್ತ,ਡਾਟਾ
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ਡਾਟਾ ਪ੍ਰਸਾਰਣ
ದತ್ತಾಂಶ ಸಂಕೋಚನ,ਡਾਟਾ ਸੰਕੁਚਨ
ದತ್ತಾಂಶ ಕೊರೆಯುವ,ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ
ದತ್ತಾಂಶಗಳು,ਡਾਟਾ ਫਾਈਲ
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,ਡਾਟਾ ਹੈਂਡਲਿੰਗ
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,ਡਾਟਾ ਮਾਈਨਿੰਗ
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ
ದತ್ತಾಂಶ ಸೇವೆ,ਡਾਟਾ ਸੇਵਾ
ಮಾಹಿತಿಯ ಕಾಗದ,ਡਾਟਾ ਸ਼ੀਟ
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,ਡਾਟਾ ਸਟੋਰੇਜ
ದತ್ತಾಂಶಗಳು,ਡਾਟਾ ਸਟ੍ਰੀਮ
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,ਡਾਟਾ ਤਬਦੀਲੀ
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ਡਾਟਾ ਸੰਚਾਰ
ದತ್ತಸಂಚಯ,ਡਾਟਾਬੇਸ
ದತ್ತಸೇಂದ್ರಿ,ਡੈਟਾਕਾਸਟਿੰਗ
ದಟ್ಗ್ರಾಮ್,ਡਾਟਾਗ੍ਰਾਮ
ಡಿಬಿ ಮೀಟರ್,ਡੀ ਬੀ ਮੀਟਰ
ಭೀಕರ ಗಾಳಿ,ਮਰੇ ਹਵਾ
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ
ಜಡ ಸ್ಥಾನ,ਮਰੇ ਹੋਏ ਸਥਾਨ
ಅಸ್ತವ್ಯಸ್ತತೆ,ਡੈੱਡਲਾਕ
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ
ಡೀಗಗ್ ಮಾಡುವುದು,ਡੀਬੱਗਿੰਗ
ಧ್ವನಿಯ ಕೊಳೆತ,ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),ਡੈਸੀਬੈਲ (ਡੀ ਬੀ)
ದಶಮಾನ,ਦਸ਼ਮਲਵ
ದಶಮಾಂಶ ಸಂಕೇತ,ਦਸ਼ਮਲਵ ਕੋਡ
ದಶಮಾಂಶ ಅಂಕಿಯ,ਦਸ਼ਮਲਵ ਅੰਕ
ಅರ್ಥಚಕರ್ಯ,ਸਮਝਦਾਰੀ
ಡಿಕೋಡರ್,ਡੀਕੋਡਰ
ಡಿಕೋಡಿಂಗ್,ਡੀਕੋਡਿੰਗ
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ
ತಗ್ಗಿಸು,ਕੰਪੋਪ੍ਰੈਸ਼ਨ
ಡಕ್ಯುಲಿಂಗ,ਬਰਖਾਸਤ ਕਰਨਾ
ಸರ್ಕ್ಯೂಟ್,ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ
ನಿರ್ಣಾಯಕತೆ,ਡਿਕ੍ਰਿਪਸ਼ਨ
ಸಮರ್ಪಿತ ಸಾಲು,ਸਮਰਪਿਤ ਲਾਈਨ
ಕಬ್ಬಿಣದ,ਡੀ-ਏਮਬਿੰਗ
ಒತ್ತು,ਡੀ-ਜ਼ੋਰ
ಗಡಿಬಿಡಿ,ਮੂਲ
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ
ದೋಷಯುಕ್ತ,ਨੁਕਸਦਾਰ
ದೋಷಯುಕ್ತ ಘಟಕ,ਨੁਕਸ ਇਕਾਈ
ವಿವರಣೆ,ਪਰਿਭਾਸ਼ਾ
ತಿರುಗುವಿಕೆ,ਘਟੀ
ವಿರೂಪ,ਵਿਗਾੜਨਾ
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ
ಪದ,ਡਿਗਰੀ
ಅಂತರ್ವರ್ಧಕ,ਡੀ-ਇੰਟਰਲੇਵਰ
ವಿಳಂಬ ರೇಖೆ,ਦੇਰੀ ਲਾਈਨ
ವಿಳಂಬ ಸಮಯ,ਦੇਰੀ ਦਾ ਸਮਾਂ
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,ਦੇਰੀ ਸਕੈਨਿੰਗ
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ
ವಿತರಣೆ,ਡਿਲਿਵਰੀ
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,ਡਿਲਿਵਰੀ ਸਿਸਟਮ
ಅಪಹರಣ,ਮੁਆਵਜ਼ਾ
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ
ಕಸಾಯಿಖಾನೆ,ਡੈਮਟਲਿਪਰ
ಕ್ಷೇತ್ರದ ಆಳ,ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ
ಅವರೋಹಣ,ਉਤਰਦਾ
ವಿನ್ಯಾಸ ವಿವರಣೆ,ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ
ಮೇಜಿನ,ਡੈਸਕਟਾਪ
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ
ವಿಚಲನ,ਭਟਕਣਾ
ಸಾಧನ,ਜੰਤਰ
ಸಾಧನ ಚಾಲಕ,ਡਿਵਾਈਸ ਡਰਾਈਵਰ
ರೋಗ,ਨਿਦਾਨ
ರೇಖಾಚಿತ್ರ,ਚਿੱਤਰ
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,ਵਾਰਤਾਲਾਪ ਟਰੈਕ
ವ್ಯಾಸದ ಕ್ರಮ,ਡੁਬਨੇਲ ਮੋਡ
ವಜ್ರದ ಸ್ಟೈಲಸ್,ਡਾਇਮੰਡ ਸਟਾਈਲਸ
ವೇಷಭೂಷಣ,ਡਾਇਆਫ੍ਰਾਮ
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,ਡਿਚੋਟਿਕ ਸੁਣਨਾ
ಅಂಧನ,ਡਾਈਡੈਕਟਿਕ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,ਅੰਤਰ ਟੋਨ
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ
ಸಂಧಿಸುವಿಕೆ,ਵੱਖਰਾ
ಹರಡುವವನು,ਵੱਖਰੇ ਲਾਭਕਾਰ
ಅಂಕ,ਅੰਕ
ಒಂದು ಬಗೆಯ,ਡਿਜੀਟਲ
ಅಂಕಿ,ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ
ಡಿಪಾರ್ಟಿ,ਡਿਜੀਟਲ ਆਡੀਓ
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,ਡਿਜੀਟਲ ਕੰਪਿਟਰ
ಅಂಕಿ,ਡਿਜੀਟਲ ਡਾਟਾ
ಅಂಕಿ ಸಂಪಾದನೆ,ਡਿਜੀਟਲ ਸੰਪਾਦਨ
ಡಿಫೀಟರ್,ਡਿਜੀਟਲ ਐਕਸਟਰ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ਡਿਜੀਟਲ ਫਿਲਟਰ
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,ਡਿਜੀਟਲ ਵਿਰਾਸਤ
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,ਡਿਜੀਟਲ ਚਿੱਤਰ
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
ಅಂಕಿ ಮಾಪಕ,ਡਿਜੀਟਲ ਮੀਟਰ
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ
ಡಿಫೀಸು,ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ
ಅಂಕಿ,ਡਿਜੀਟਲ ਨੈਟਵਰਕ
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ
ಡಿಫೀಸು,ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ)
ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್,ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ
ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ,ਡਿਜੀਟਲ ਇਨਕਲਾਬ
ಡಿಫಾರ್ಮ್,ਡਿਜੀਟਲ ਸਿਗਨਲ
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ),ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ)
ಡಿಜಿಟಲ್ ಸಹಿ,ਡਿਜੀਟਲ ਦਸਤਖਤ
ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ,ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ
ಅಂಕಿ,ਡਿਜੀਟਲ ਵੀਡੀਓ
ಡಿಫೀಸು,ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ
ಡಿಪಾಂಡೀಕರಣ,ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ
ಡಿಜೈಟಲೀಕರಣ,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ,ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
ಡಿಜೀಜರ್,ਡਿਡੀਕਿਜ਼ਰ
ಮಂದ,ਮੱਧਮ
ಆಯಾಮ,ਮਾਪ
.,ਮੱਧਮ
ಡಯೀಡೆ,Dieode
ಮುಳುಗಿಸು,ਡੁਬੋ
ಸಜ್ಜು,ਡੀਪਲੈਕਸਰ
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,ਡਿਪੋਲ ਐਂਟੀਨਾ
ನೇರ ಪ್ರಸಾರ,ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ
ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ),ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ)
ನೇರ ಪಿಕ್ ಅಪ್,ਸਿੱਧੀ ਪਿਕ ਅਪ
ನೇರ ಓದುವ ಸಾಧನ,ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ
ನೇರ ರೆಕಾರ್ಡಿಂಗ್,ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
ದಿಕ್ಕಿನ,ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ
ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್,ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
ನಿರ್ದೇಶನ,ਡਾਇਰੈਕਟਿਟੀ
ನಿರ್ದೇಶಕ,ਡਾਇਰੈਕਟਰੀ
ನಿಷ್ಪಲಿತಿ,ਅਯੋਗ
ಡಿಸ್ಕ್ ಆಂಟೆನಾ,ਡਿਸਕ ਐਂਟੀਨਾ
ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ,ਅਸਾਤ ਸਟੋਰੇਜ
ಪ್ರತ್ಯೇಕವಾದ,ਵੱਖਰਾ
ಕೊರೆ,ਡਿਸਕ
ಡಿಸ್ಕ್ ಡ್ರೈವ್,ਡਿਸਕ ਡਰਾਈਵ
ಡಿಸ್ಕ್ ಕೋಟ,ਡਿਸਕ ਕੋਟਾ
ವೇಶ್ಯೆ,ਡਿਸਕੀਟ
ಸ್ಥಳಾಂತರಿಸುವುದು,ਉਜਾੜਾ
ಪ್ರಸರಣ,ਫੈਲਾਅ
ಸ್ಥಳಾಂತರ,ਉਜਾੜਾ
ಪ್ರದರ್ಶನ,ਡਿਸਪਲੇਅ
ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್),ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ)
ಹರಡುವುದು,ਵਿਗਾੜ
ಅಪಶ್ರುತನ,ਅਸੰਗਤ
ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು,ਸ਼ੁਧ ਪਾਣੀ
ಅಸ್ಪಷ್ಟತೆ,ਭਟਕਣਾ
ವಿತರಣೆ,ਵੰਡ
ವಿತರಣಾ ವರ್ಧಕ,ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
ವಿಭಾಗ,ਵੰਡ
ವಿಭಜಕ,ਵਿਭਾਜਨ
ದಾಖಲೆಗಳು,ਦਸਤਾਵੇਜ਼
