Punjabi,English
ਡੀ-ਇੰਟਰਕਲੇਸ਼ਨ,desuckering
ਸੰਜੋਗ,desynapsis
1. ਨਰ ਮੰਜਰੀ ਐਕਸਟਰੈਕਸ਼ਨ (ਮੱਕੀ) 2. ਬੱਲਰ ਐਕਸਟਰੈਕਸ਼ਨ,detassel
ਬੱਲਰ ਜਾਂ ਕੁੰਦਨ ਕੱਟਣਾ,detasseling
ਨਿਰਧਾਰਕ,determinant
devaluation,devaluation
de-vegetate,devegetation
ਭਟਕਣਾ,deviation
ਡਬਲ,diad
ਨਿਦਾਨ,diagnosis
ਵੱਖਰੀ ਪਰਿਪੱਕਤਾ,dichogamy
ਵੰਡ,dichotomy
1. ਡਾਇਕੋਟਾਈਲਡਨ 2. ਡਾਇਕੋਟਾਈਲਡਨ (ਬੀਜ),dicotyledon (seed)
ਪਿੱਠ ਦੀ ਬਿਮਾਰੀ,die back (disease)
1. ਫੈਲਾਅ 2. ਪ੍ਰਸਾਰ,diffusion
ਪਾਚਨ ਸਮਰੱਥਾ,digestibility
ਡਾਇਹਾਈਬ੍ਰਿਡ,dihybrid
1. ਡੈਮ 2. ਡਰੇਨ 3. ਪਰਿਵਾਰ,dike (dyke)
ਮਾਮੂਲੀ,dilute
1. ਮੋਨੋਗੈਮਸ 2. ਮੋਨੋਗੈਮਸ,dioecious
ਡਿਪਲੋਇਡ,diploid
1. ਡਿਪਲੋਇਡ 2. ਡਿਪਲੋਇਡ,diploid
dipole,diplonema
1. ਕੱਢਣਾ 2. ਬਡ ਹਟਾਉਣਾ,disbudding
1. ਹਲ ਵਾਹੁਣਾ 2. ਕਤਾਈ,discing
ਛੂਟ,discount
ਕੀਟਾਣੂਨਾਸ਼ਕ,disinfection
1. ਫੈਲਾਅ 2. ਖਿੰਡਾਉਣਾ,dispersion
1. ਖਿੰਡਾਉਣਾ 2. ਪਰਿਵਰਤਨ,dissemination
ਵਿਭਿੰਨਤਾ,diversification
ਵਿਭਿੰਨ ਖੇਤੀਬਾੜੀ,diversified farming
ਡੀਐਨਏ ਕਦਮ,DNA Ladder
ਡੀ.ਐਨ.ਏ ਪ੍ਰਾਪਤਕਰਤਾ,DNA receptor
ਡੌਕ ਕਿਰਾਏ &#39;ਤੇ,dockage
ਅਸਰਦਾਰ,dominant
ਸੁਸਤਤਾ,dormancy
1. ਮਾਤਰਾ 2. ਖੁਰਾਕ 3. ਖੁਰਾਕ,dose
ਡਬਲ ਸਿਗਮੋਇਡ ਕਰਵ,douole sigmoid curve
1. ਝੱਖੜ 2. ਖਿੱਚੋ,draft (draught)
1. ਐਗਜ਼ੌਸਟ ਡਰੇਨ 2. ਗੰਦਾ ਪਾਣੀ,drain
ਡਰੇਨੇਜ,drainage
ਖਿੱਚ,draw
1. ਦਵਾਈ ਦਿਓ 2. ਭਿੱਜੋ,drenching
ਕਾਸਮੈਟਿਕਸ (ਬੀਜ),dressing (seed)
1. auger 2. ਘੱਟ ਨੁਕਸ 3. ਡ੍ਰਿਲ 4. auger,drill (n.)
1. ਮੋਰੀ 2. ਡ੍ਰਿਲ 3. ਡ੍ਰਿਲ,drilling (ag. engg)
1. ਡ੍ਰਿਲਿੰਗ 2. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਬਿਜਾਈ 3. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਡੋਲ੍ਹਣਾ,drilling (agronomy)
ਤੁਪਕਾ ਸਿੰਚਾਈ,drip irrigation
ਸੁੱਕੀ ਖੇਤੀ,dryland farming
1.ਧੂੜ 2.ਬੁਕਨੀ,dust
1. ਡਸਟਰ 2. ਸਕੈਟਰਰ,duster
ਛਿੜਕਣ ਲਈ,dusting
1. ਬੌਣਾ 2. ਵਾਮਨ,dwarf
ਵਾਮਨ ਪਿਰਾਮਿਡ,dwarf pyramid
ਵਾਮਿਨੀ ਭਵਨ,dwarfing
ਵਾਤਾਵਰਣ,ecology
ਅਰਥ ਗਣਿਤ,econometrics
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,economic efficiency
ਸਥਿਤੀ ਦੀ ਕਿਸਮ,ecotype
ਵਾਧੂ ਪੱਧਰੀ,ectotrophic
ਨਰਮ,edaphic
ਮਿੱਟੀ ਵਿਗਿਆਨ,edaphology
1. ਬ੍ਰਿਜਿੰਗ 2. ਕਿਨਾਰਾ 3. ਸਟ੍ਰੈਂਡ ਕਲੋਜ਼ਰ,edging
ਭੋਜਨ ਦਾ ਹਿੱਸਾ,edible part
ਮੰਗ ਦੀ ਲਚਕਤਾ,elasticity of demand
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,elasticity of production
ਇਲੈਕਟ੍ਰੋਲਾਈਸਿਸ,electrolysis
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,electrophoresis
ਵਾਸ਼ਪੀਕਰਨ,eluviation
1. ਡੀਕੈਪੀਟੇਟਰ 2. ਨਸਬੰਦੀ 3. ਡੀਕੈਪੀਟੇਟਰ 4. ਨਸਬੰਦੀ,emasculator
1. ਵੀਰ ਬੰਦੀ 2. ਤੂੜੀ,embanking
ਭਰੂਣ,embryo
1. ਭਰੂਣ ਵਿਗਿਆਨ 2. ਭੌਤਿਕ ਵਿਗਿਆਨ,embryology
1. ਨਿਕਾਸ 2. ਨਿਕਾਸ,emergence
emulsifier,emulsifier
ਅੰਤਰਜਾਤੀ,endogenous
ਅੰਤਰ-ਪੁਆਇੰਟ ਡਿਵੀਜ਼ਨ,endomitosis
ਅੰਤਰ-ਪਰਜੀਵੀ,endoparasite
ਐਂਡੋਸਪਰਮ,endosperm
ਉੱਦਮ,enterprise
ਕੀਟ ਵਿਗਿਆਨ,entomology
ਵਾਤਾਵਰਣ,environment
1. ਐਨਜ਼ਾਈਮ 2. ਐਨਜ਼ਾਈਮ,enzyme
ਕਲੱਸਟਰ ਗ੍ਰਾਫਟਿੰਗ,epicotyl grafting
1. ਐਪੀਫਾਈਟ 2. ਐਪੀਫਾਈਟ,epiphyte
ਇਕੁਇਟੀ,equity
ਖਾਤਮਾ,eradication
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,essential nutrients
1. ਮਾਪ 2. ਜੰਪ 3. ਮੁਲਾਂਕਣ,estimation
ਚੁਸਤ,etiolation
ਸੁਜਾਨਿਕ,eugenic
ਮੁਲਾਂਕਣ,evaluation
ਭਾਫ਼ ਗੇਜ,evaporimeter
evaportranspiration,evapo-transpiration
ਸਦੀਵੀ ਇਨਕਲਾਬ,evergreen revolution
1. ਸਦਾਬਹਾਰ 2. ਸਦਾਬਹਾਰ,evergreen
ਵਿਕਾਸ,evolution
ਬੰਦ ਕਰ ਦਿਓ,excise
ਪਰੀਕਸ਼ਯ (ਜਣਨ ਸ਼ਕਤੀ),exhaustion (fertility)
ਸ਼ੋਸ਼ਣ,exploitation
1. ਖੋਜ 2. ਖੋਜ,exploration
1. ਐਕਸਟਰਿਊਸ਼ਨ 2. ਨਿਕਾਸ,extrusion
ਆਈ,eye (sugarcane/potato)
1. ਫੈਕਟਰ 2. ਕੰਪੋਨੈਂਟ 3. ਫੈਕਟਰ 4. ਸਰੋਤ,factor
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,factor productivity
ਵਪਾਰੀ ਦੀ ਛੋਟ,factorage
ਫੈਕਟੋਰੀਅਲ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,factorial block design
ਵਿਕਲਪਕ,facultative
1. ਪੱਟੀ 2. ਪਾਲੀਹਾਰ,fallow
ਕੁੱਲ,family
ਖੇਤਰ ਦਾ ਮੁਲਾਂਕਣ,farm appraisal
ਖੇਤੀ ਬਜਟ,farm budgeting
ਖੇਤੀਬਾੜੀ ਕਾਰੋਬਾਰ,farm business
ਖੇਤਰ ਦੀ ਯੋਜਨਾਬੰਦੀ,farm planning
1. ਕਿਸਾਨ 2. ਕਿਸਾਨ,farmer
1. ਖੇਤੀ 2. ਖੇਤੀ,farming
ਟੱਕਰ,fasciation
ਮਲਟੀਪਲ ਪ੍ਰਜਨਨ,fecundation
ਫਰਮੈਂਟੇਸ਼ਨ,fermentation
ਜਣਨ,fertility
ਖਾਦ,fertilizer
ਖਾਦ ਵਰਤਣ ਦੀ ਕੁਸ਼ਲਤਾ,fertilizer use efficiency
ਰੇਸ਼ੇਦਾਰ,fibrous
1. ਫਾਰਮ 2. ਖੇਤਰ 3. ਸਥਾਨ,field
ਮਿੱਟੀ ਦੇ ਪਾਣੀ ਨੂੰ ਰੱਖਣ,field capacity
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,field demonstration
1. ਸਥਿਰਤਾ 2. ਫਿਕਸੇਸ਼ਨ 3. ਫਿਕਸੇਸ਼ਨ,fixation
1. ਡੁੱਬਣਾ 2. ਗਰਭਪਾਤ,flooding
ਵਹਾਅ ਚਿੱਤਰ,flow diagram
ਭੋਜਨ ਮੁੱਲ,food value
ਚਾਰਾ,forage (fodder)
ਪੂਰਵ ਅਨੁਮਾਨ,forecasting
ਜੰਗਲ,forest
ਜੰਗਲਾਤ,forestation
1. ਤਾਦਪਰਨ 2. ਰੂਪ,frond
ਠੰਡ ਰੋਧਕ,frost resistant
1. ਪਾਲਾ 2. ਝੁਲਸ,frost
1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ,frozen (fruit & vegetable)
ਫੰਕਸ਼ਨ,fructification
1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ,fruit drop
ਫਲ ਬਣ,fruit -set (fruit setting)
1. ਧੁਨੀ 2. ਧੁੰਦ,fumigation
ਉੱਲੀਨਾਸ਼ਕ,fungicide
ਐਂਟੀਫੰਗਲ,fungistatic
ਉੱਲੀ,fungus
1. ਖੁਦਾ 2. ਸੀਤਾ,furow
1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ,fusion
ਕਪਾਹ ਉੱਨ,fuzz
ਵਾਲਾਂ ਵਾਲਾ,fuzzy
1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ,gall (Hort)
1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ,gamete
1. ਬਾਗ 2. ਬਾਗ,garden
1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ,gauge (water)
ਜੀਨ ਸੰਗ੍ਰਹਿ,gene bank
ਜੀਨ ਟੈਗਨ,gene tagging
ਵੰਸ਼ਾਵਲੀ,geneology
ਜੀਨ ਨਕਸ਼ਾ,genetic map
ਜੈਨੇਟਿਕਸ,genetics
1. ਜੀਨੋਮ 2. ਸੰਗੀਨ,genome
ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ,genomic library
ਜੀਨੋਮਿਕਸ,genomics
ਜੀਨੋਟਾਈਪ,genotype
1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ,genotype
ਲਿੰਗ,genus
1. ਜੀਨਸ 2. ਵੰਸ਼,genus
1. ਜਰਮ 2. ਕੀਟਾਣੂ,germ
ਕੀਟਾਣੂਨਾਸ਼ਕ,germicide
ਉਗਣਾ,germination
1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ,germplasm
gibberellic ਐਸਿਡ,gibberellic acid
ਇਕੱਠਾ ਕਰਨਾ,ginning
ਤੁਸ਼,glume
1. ਗਲੁਟਨ 2. ਪੇਟੂ,glutinous
glycolysis,glycolysis
ਵਧੀਆ,gneiss
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,golden revolution
1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ,grading
1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ,grafted plant
ਕਲਮ ਅਸੰਗਤ,graft-incompatible
ਗ੍ਰਾਨਾ,granna
ਦਾਣੇ,granulation
ਹਰੀ ਖਾਦ,green manure
ਹਰੀ ਕ੍ਰਾਂਤੀ,green revolution
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,growth and development
1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ,gummosis
ਵਿਪਰੀਤ ਲਿੰਗੀ,gynodioecious
1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ,habit
1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ,hail
ਰੋਮਿਲਵਾਚ,hairyvetch
ਖਾਰੇ ਗੱਠ,halophyte
ਹੈਰੋ,harrow
1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ,harvest index
1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ,harvest
1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ,harvesting
1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ,hatch
ਸੁੱਕਾ ਘਾਹ,hay
ਸੁੱਕੀ ਫੀਡ,haylage
ਗੰਜੀ,haystock
ਧੁੰਦ,haze
ਧੁੰਦਲਾ,hazy
1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ,head (Agro)
ਝਰੀ ਦਾ ਅੰਤ,head (of channel)
ਚੋਟੀ ਦੀ ਛਾਂਟੀ,heading back
ਵਾੜ,hedge
ਹਿਰਾਸਤ,hedging
ਕੁੰਡਲਨੀ,helix
hematite,hematite
1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ,herb
1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ,herbarium
ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ,herbicide
ਖ਼ਾਨਦਾਨੀ,heredity
ਖ਼ਾਨਦਾਨੀ,heretability
ਲਿੰਗੀ,hermaphrodite
heterochromatic,heterochromatic
heterofertilization,heterofertilization
1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ,heterosis
ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ,heterosome
ਪਾਲਣ ਪੋਸ਼ਣ,heterotroph
ਹੈਕਸਾਡੈਸੀਮਲ,hexaploid
ਠੰਡੀ ਸੁਸਤਤਾ,hibernate
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,high density planting
1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ),hill (rice)
ਹਿਸਟੋਗ੍ਰਾਮ,histogram
ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ,hitech horticulture
1. ਦਹੀਂ 2. ਛਪਾਕੀ,hive
1. ਨਦੀਨ 2. ਨਦੀਨ,hoeing
ਹੋਲਡ,holding
ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ,home farm
ਹੋਮਿਓਸਟੈਸਿਸ,homeostasis
ਵਤਨ,homestead
ਸਮਰੂਪਤਾ,homogeneity
1. ਸਮਰੂਪ 2. ਸਮਰੂਪ,homogenous
ਹਮਦਰਦ,homologus
ਸਮਰੂਪ,homozygote
1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ,hopper
1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ,horizon
ਬਾਗਬਾਨੀ ਫਸਲ,horticultural crops
1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ,horticulture
