Gujarati,Hindi
પ્રચારક,"इंजीली प्रचारक, इंजीलवादी"
Exarch,एक्सार्क
એક્સિલર્ચ,"निष्कासितों का शासक, निर्वासितों का शासक"
ફલાંગિસ્ટ,फैलेंजवादी
પિતાની જમીન,() पितृभूमि
પિતાની જમીન,(2) स्वदेश
ફેરિયા,पर्व
ફેટીશ,जड़-पूजा
સામન્તી હોલ્ડિંગ્સ,सामंती-क्षेत्र
સામંતવાદ (= સામંતશાહી વ્યવસ્થા),"सामंतवाद, सामंतशाही"
સામંતશાહી વ્યવસ્થા,सामंती व्यवस्था
સામંતશાહી,सामंत
ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક),धर्मत्राता
ફીફ,जागीर
ફીલ્ડ સિસ્ટમ,क्षेत्र-व्यवस्था
પંદરમો કર,पंचदशांश कर
આકૃતિ વડા,नाम मात्र का अध्यक्ष
ફિન ડી siecle,अवसानमुखी शताब्दी
અગ્નિ ખાનાર,फायर ईटर
ફાઇવ માઇલ એક્ટ,पाँच मील अधिनियम
ધ્વજ,"पताका, ध्वज"
ફ્લેમેન ડાયાલિસ,जुपिटर के पुजारी
ફ્લેમેન માર્શેલીસ,मार्स के पुजारी
જ્વલંત મશાલ,"दीप्त शिला, जलती मशाल"
ફ્લૅન્ક,"पार्श्व, बाजू"
flanking ચળવળ,"तुलुग़मा, पार्श्वग्राह"
વિકસતી સંસ્કૃતિ,उन्नतिशील सभ्यता
પ્રવાહવાદી માન્યતા,नदी संबंधी विश्वास
લોક દેવ,"लोक-देवता, जन-देवता"
લોક દેવી,जन-देवी
લોક સ્મૃતિ,लोक-स्मृति
લોક પૌરાણિક કથા (=લોકકથા),लोक कथा
ઘાસચારો,रसदमारी धावा
ધાડ,धावा
ફોરબિયર,"पुरखा, पूर्वज"
વડવા,"पूर्वज, पुरखा"
અગ્રદૂત,पूर्वगामी
નિરાશ આશા,"जोखिम दल, अग्रदल"
રચનાત્મક તબક્કો,निर्माण-अवस्था
કિલ્લો,"किला, दुर्ग, गढ़"
કિલ્લેબંધી,क़िलाबंदी
ફોર્ટિફાઇડ નગર,"प्राचीरयुक्त नगर, परकोटेवाला नगर"
કિલ્લો,"दुर्ग, कोटला, गढ़ी"
ફોર્ચ્યુના,फॉर्चूना
ફોરમ રોમનમ,रोमन फोरम
ફ્રાન્સિસ્કન,फ्रांसिस श्रमण
ફ્રેન્કલીન,मध्यवर्गीय ज़मींदार
ભાઈચારો યુદ્ધ,भ्रातृघातक युद्ध
મફત ચર્ચ,"स्वतंत्र चर्च, अबद्ध गिरजा"
ફ્રીહોલ્ડર,"उन्मुक्त भूमिधर, स्वतंत्र माफीदार"
ફ્રીલાન્સ સૈનિક,() शस्त्रोपजीवी सैनिक
ફ્રીલાન્સ સૈનિક,(2) स्वच्छंद सैनिक
ફ્રીમેન,() स्वाधीन नागरिक
ફ્રીમેન,(2) पर्ण नागरिक
મફત પાસ,दस्तक
ફ્રેન્ચ ક્રાંતિ,फ्रांसीसी क्रांति
તપસ્વી,भिक्षु
ફ્રિયાશિયન ભાડૂતી,फ्रिजी भृतक सैनिक
સરહદી માણસ,सीमांतवासी व्यक्ति
ગેલિયન,"दीर्घ नौपोत, दीर्घ नौका"
ગેલિકન (=ગેલિકનવાદી),"फ्राँसीसी, गॉलीय व्यक्ति"
ગેલિકનિઝમ,गैलीयवाद
ગેરિસન,"दुर्ग सेना, गैरिसन"
ગૌલ,गॉल
ગાઉન્ટલેટ,"() लौह हस्तक, धातु का दस्ताना"
ગાઉન્ટલેટ,(2) हस्त-कवच
ગાઝેબો,() सावन-भादों
ગાઝેબો,(2) धारागृह
ગાઝેબો,(3) झरोखा
વંશાવળી ઇતિહાસ,वंशावली-इतिहास
વંશાવળી રેકોર્ડ,"वंशावली-इतिहास, वंशावली अभिलेख"
વંશાવળી કોષ્ટક,"वंशसारणी, वंशावली"
વંશાવળી વૃક્ષ,वंश-वृक्ष
વંશાવળી,"वंशावली, वंश-वृक्ष"
વંશાવળી,2. वंशिकी
જનરેશન,पीढ़ी
નરસંહાર,"जन-संहार, जाति-संहार"
બિનજાતીય,() सामान्य जन
બિનજાતીય,(2) गैर यहूदी
બિનજાતીય,(3) ईसाई
બિનજાતીય,(4) मूर्त‍ि पूजक
ઘેટ્ટો,"() घेटो, यहूदी बस्ती"
ઘેટ્ટો,(2) पृथक बस्ती
ગીબેટ,"टिकटी, फाँसी का तख्ता"
ગિલ્ડ (=ગિલ્ડ),श्रेणी
ગ્લેડીએટર,"खड्गमल्ल, असिक्रीड़क"
ભવ્ય ક્રાંતિ,गौरवमय क्रांति
ગોલ્ડન હોર્ડ,तातारी महासंघ
ગ્રાન્ડ એલાયન્સ,"यूरोपीय सहबंध, यूरोपीय संश्रय"
ગ્રાન્ડી,अमीर
ગ્રાન્ડ સિગ્નર,() तुर्की का सुल्तान
ગ્રાન્ડ સિગ્નર,(2) महासामंत
મહાન ગૃહ યુદ્ધ,महा गृहयुद्ध
મહાન પ્રસ્થાન (બુદ્ધનું),(महात्मा बुद्ध का) महाभिनिष्क्रमण
બૃહદ ભારત,बृहत्तर भारत
ગ્રેટ હેલાસ,बृहत यूनान
મહાન લોકોનું મોટું ટોળું,ग्रेट होर्ड
મહાન ત્યાગ (= મહાન પ્રસ્થાન),महाभिनिष्क्रमण
ગ્રેટ સીલ,"राज-मुद्रा, राजा की मुहर"
ગ્રેટ ટ્રૅક,महाप्रवासन
મહાન વાહન,महायान
ચીનની મહાન દિવાલ,"चीन की महाप्राचीर, चीन की विशाल दीवार"
ગ્રીવ,"पिंडलीत्राण, पिंडलीकवच"
ગાર્ડ-ચેમ્બર,() रक्षक कक्ष
ગાર્ડ-ચેમ્બર,(2) रक्षक चौकी
ગાર્ડ-ચેમ્બર,(3) अस्थायी कारावास
ગુપ્તા,गुप्त वंश
હેગિઓગ્રાફી,() संत चरित संग्रह
હેગિઓગ્રાફી,(2) संत चरित लेखन
હેગિઓલોજી,() संत चरित
હેગિઓલોજી,(2) संत साहित्य
ખાનગી પ્રેક્ષકોનો હોલ,दीवाने ख़ास
જાહેર પ્રેક્ષકોનો હોલ,"दीवाने आम, आम दरबार"
હેચમેન્ટ,"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका"
વિધર્મી,() अवधर्मी
વિધર્મી,"(2) क़ाफिर, बुतपरस्त"
હીથેનિઝમ,देव-पूजा
હેગીરા (હેજેરા),हिज़र
હેલેનિઝમ,यूनानी संस्कृति
હેલોટ,"भूमिदास, दास"
હેરાલ્ડ્રી,कुल-चिह्रांकन कला
ધરોહર,विरासत
હિયેરોગ્લિફિક રેખીય અક્ષરો,चित्रात्मक रेखीय अक्षर या प्रतीक
હિયેરોગ્લિફિક સ્ક્રિપ્ટ,चित्रात्मक लिपि
ઉચ્ચ ચર્ચ,हाई चर्च
ઉચ્ચ લેન્ડર,हाई लैन्डर
હિંદુ ધર્મ,हिंदू धर्म
ઈતિહાસકાર,() इतिहासज्ञ
ઈતિહાસકાર,(2) इतिहासकार
ઐતિહાસિક ભૌતિકવાદ,ऐतिहासिक भौतिकवाद
ઐતિહાસિક યુગ,ऐतिहासिक युग ऐतिहासिक काल
ઐતિહાસિક સરહદ,ऐतिहासिक सीमांत
ઇતિહાસકાર,इतिहास-लेखक
ઇતિહાસકાર,2. इतिवृत्त लेखक
ઇતિહાસલેખન,इतिहास-लेखनकला
ઇતિહાસલેખન,2. इतिहास-लेखन
ઇતિહાસ,इतिहास
હિટ્ટાઇટ સામ્રાજ્ય,हित्ती साम्राज्य
પવિત્ર જોડાણ,"पवित्र मैत्री, पवित्र सहबंध"
પવિત્ર શહેર,"() पुण्य पुरी, पवित्र नगर"
પવિત્ર શહેર,(2) होली सिटी
પવિત્ર ભૂમિ,() पुण्य भूमि
પવિત્ર ભૂમિ,(2) होली लैंड
પવિત્ર લીગ,"() होली लीग, पवित्र संघ"
પવિત્ર લીગ,"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।"
પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર),"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य"
પવિત્ર સમુદ્ર,() पोप का अधिकार-क्षेत्र
પવિત્ર સમુદ્ર,(2) धर्ममंडल
પવિત્ર યુદ્ધ,जिहाद
પવિત્ર યુદ્ધ,2. धर्म-युद्ध
ગૃહ સરકાર,बर्तानिया सरकार
હોમગાર્ડ,"होम गार्ड, गृह रक्षक दल"
વતન,स्वदेश
ઘરનો નિયમ,स्वशासन
હોમ રૂલ,होम रूल
લોકોનું મોટું ટોળું,ओर्दु
લોકોનું મોટું ટોળું,2. झुंड
પ્રતિકૂળ દેશ,विरोधी देश
પ્રતિકૂળ જમીન,शत्रु-प्रदेश
ગરમ પીછો,"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना"
ઘર,सदन
ઘર,2. घराना
હાઉસ ઓફ કોમન્સ,हाउस ऑफ कॉमन्स
હાઉસ ઓફ લોર્ડ્સ,हाउस ऑफ लॉर्डस
હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ,हाउस ऑफ रिप्रेजेन्टेटिव्स
હ્યુગ્યુનોટ્સ,"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट"
માનવતાવાદ,"मानवतावाद, मानवता"
માનવતાવાદી,मानव (ता) वादी
સો યસર્સ વોર,शतवर्षीय युद्ध
હુંકર,"हंकर, अनुदारदली (य)"
ઇબાદત ખાના (ઇબાદતનું ઘર),"इबादतखाना, उपासना-गृह"
આઇકોનોક્લાસ્ટ,"मूर्ति भंजक, बुतशिकन"
મૂર્તિપૂજક,मूर्त्तिपूजक
ઇલાહી યુગ,"इलाही संवत्, इलाही काल"
ગેરકાયદેસર યુદ્ધ,अवैध युद्ध
પ્રકાશિત હસ્તપ્રત,"अलंकृत पांडुलिपि, चमकदार पांडुलिपि"
સચિત્ર હસ્તપ્રત,सचित्र पांडुलिपि
સચિત્ર હસ્તપ્રત,2. सचित्र हस्तलेख
ઇમામ (ઇમામ),इमाम
ઈમામત,इमाम-राज्य
ઈમામત,2. इमाम पद
ઈમામબારહ,इमामबाड़ा
શાહી,"साम्राज्यिक, साम्राज्य संबंधी"
શાહી શહેર,साम्राज्यिक नगर
સામ્રાજ્યવાદ,साम्राज्यवाद
શાહી પસંદગી,साम्राज्यिक अधिमानात्मकता
અવ્યવસ્થિતતા,दुःनीति
ઢોંગી,झूठा दावेदार; प्रतारक
કેદ,कैद
કેદ,2. कारावास
આક્રમણ,"क्षिप्र आक्रमण, अचानक हमला"
આક્રમણ કરનાર,"आक्रमणकारी, धावामार"
સ્વતંત્રતા,स्वाधीनता
સ્વતંત્રતા દિવસ,स्वाधीनता-दिवस
સ્વતંત્રતા હોલ,इंडिपेन्डेंस हाल
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),अमरीकी इंडियन
ઈન્ડિયન હોમ રૂલ લીગ,"भारतीय होम रूल लीग, इंडियन होम रूल लीग"
ઔદ્યોગિક ક્રાંતિ,औद्योगिक क्रांति
બેવફાઈ,"क़ाफिर, अविश्वासी"
બેવફાઈ,"2. क़ाफिर, विधर्मी"
ઘૂસણખોરી,घुसपैठ
ઘૂસણખોર,घुसपैठिया
માહિતી આપનાર,ज्ञापक
માહિતી આપનાર,2. भेदिया
બાતમીદાર,सूचनादाता
બાતમીદાર,2. मुखबिर
પ્રવેશ,प्रवेश
પ્રવેશ,2. अंतः प्रवेश
પ્રવેશ,3. प्रवेशाधिकार
વસવાટ,निवास
રહેવાસી,निवासी
વારસો,वंशागति
વારસો,2. उत्तराधिकार
વારસો,3. दाय
શિલાલેખ,"उत्कीर्ण लेख, अभिलेख"
ચિહ્ન,लक्षण
પ્રવેશનું સાધન,अधिमिलन-पत्र
સરકારનું સાધન,इन्स्ट्रूमेंट ऑफ गवर्नमेंट
બળવો (બળવો),उपप्लव
બળવાખોર,उपप्लवी
બળવો,विप्लव
બળવો,2. परिद्रोह
એકીકરણ,"एकीकरण, समेकीकरण"
રેકોર્ડની અખંડિતતા,अभिलेखों (रिकार्डों) की अविकलता
રાજ્યોની અખંડિતતા,राज्यों की अखंडता
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),बुद्धिजीवी वर्ग
મધ્યસ્થી,"अंतःस्थता, बीच-बचाव"
મધ્યસ્થી,अंतःस्थ
મધ્યસ્થી,मध्यस्थ
આંતરરાષ્ટ્રીયવાદ,अंतर्राष्ट्रीयता
આંતરરાષ્ટ્રીયવાદ,"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद"
આંતરરાષ્ટ્રીયવાદી,"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी"
આંતરીક યુદ્ધ,अन्यान्यध्वंसी युद्ध
ઈન્ટરની,नज़रबंद व्यक्ति
ઈન્ટરની,2. स्थानबद्ध व्यक्ति
ઈન્ટરની કેમ્પ,युद्धबंदी शिविर
નજરબંધ,नज़रबंदी
નજરબંધ,2. स्थानबद्धता
નજરબંધ,3. नज़रबंदी का दंड
ઈન્ટર્નસિયો,अंतरनंसियों
દુભાષિયા,दुभाषिया
દુભાષિયા,2. भाषान्तरकार
દુભાષિયા,3. व्याख्याकार
હસ્તક્ષેપ,"अंतः क्षेप, हस्तक्षेप"
ઇન્ટેસ્ટેસી,निर्वसीयता
ઇન્ટેસ્ટેટ,"निर्वसीयती, इच्छा-पत्र रहित"
ષડયંત્ર,"साजिश, षड़यंत्र"
ઘુસણખોર,"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला"
ઘુસણખોર,2. अतिक्रमी
ઘુસણખોરી,बल-प्रवेश
આક્રમણ,आक्रमण
આક્રમણ,2. चढ़ाई
રોકાણ કરો,घेर लेना
રોકાણ કરો,2. खिलअत देना
રોકાણ કરો,3. मान प्रदान करना
રોકાણ કરો,4. पद प्रदान करना
રોકાણ,खिलअत देना
રોકાણ,2. पद-स्थापन
રોકાણ,3. मान-प्रदान
રોકાણ સમારોહ,मान-प्रदान समारोह
રાષ્ટ્રીયતા સાથે રોકાણ કરો,राष्ट्रीयता प्रदान करना
અજેય આર્મડા,अजेय आर्मेडा
ઉલ્લંઘન (રાજ્યની),राज्य की अनुल्लंघनीयता
ઉલ્લંઘન રાજ્ય,अभेद्य राज्य
અભેદ્ય કિલ્લો,अभेद्य दुर्ग
આયર્ન યુગ,लौह युग
લોખંડનો પડદો,"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण"
આયર્ન ગાર્ડ,"आयरन गार्ड, लौहरक्षक दल"
આયર્ન રાશન,"आपाती राशन, आपाती रसद"
આયર્ન બાજુઓ,आयरन साइड्स
આયર્ન ટીપેડ તીર,लोहाग्रयुक्त बाण
ઇસ્થમિયન રમતો,इस्थिमियायी खेल
જેનિસરી,"जांनिसार, तुर्की पैदल सैनिक"
દરવાન,द्वारपाल
દરવાન,2. फर्राश
જેવલિન,"बरछी, बरछा"
જિમ ક્રો કાયદા,"जिम क्रो लॉ, जिम क्रो क़ानून"
જિંગો,उद्धत राष्ट्रवादी
જિંગો,2. जिंगो
જિંગો,"3. युयुत्सु, युद्धप्रिय"
જિન્ગોઇઝમ,युयुत्सुवाद
સંયુક્ત કાર્યવાહી,संयुक्त कार्यवाही
સંયુક્ત નિયંત્રણ,संयुक्त नियंत्रण
સંયુક્ત કબજો,"संयुक्त संधारण, संयुक्त दख़ल"
જ્યુરી,जूरी
માત્ર કારણ,न्यायोचित उद्देश्य
રાખવું,अंतः कोट
આર્કાઇવ્સ કીપર,पुरालेखपाल
કેટલ-ડ્રમ,"नगाड़ा, नक्कारा"
મુખ્ય શબ્દ,संकेत शब्द
રાજા,राजा
રાજ્ય,"राज्य, राजा"
કિંગલેટ,क्षुद्र राज
રાજા નિર્માતા,"भूपकर्त्ता, राजविधाता"
કિંગશિપ,राजपद
કિંગશિપ,2. राजतंत्र
રસોડા નો કબાટ,गुप्त सलाहकार
નાઈટ,नाइट
રાજાપણું,नाइट पद
Kinghts હોસ્પિટલર્સ,नाइट्स हॉसपिटेलर्स
સેન્ટ જ્હોનના નાઈટ્સ,नाइट्स ऑफ सेन्ट जॉन
નાઈટ ટેમ્પ્લર,नाइट टेम्पलर
કુ ક્લક્સ ક્લાન (KKK),कू क्लक्स क्लान
કુમિન્તાંગ,"कोमिंतांग, कूमिंतांग"
સમાજ,"सामान्य धर्मोपासक वर्ग, उपासक वर्ग"
લાન્સ,"भाला, कुंत"
લેન્સર,"भालाधारी, भालासवार, कुंतधारी"
બાદમાં ગુપ્તા,उत्तर गुप्तवंश
કાયદેસર વારસદાર,वैधा उत्तराधिकारी
અધર્મ (= અવ્યવસ્થા),अव्यवस्था
અધર્મ (= અવ્યવસ્થા),2. अराजकता
કાયદાના સ્વામીઓ,लॉ लॉर्डस
ધર્મનિષ્ઠાનો કાયદો,(अशोक द्वार प्रवर्तित) धर्म
લીગ ઓફ નેશન્સ,राष्ट्र संघ
વારસો (=વીસિયત),() रिक्थ
વારસો (=વીસિયત),(2) वसीयत संपदा
કાનૂની વારસદાર,"वैध उत्तराधिकारी, कानूनी वारिस"
લેગેટ,पोपदूत
લેગેટ,2. लीगेट
લેગેટ,"3. प्रणिधि, मितार्थ दूत"
દંતકથા,आख्यान
દંતકથા,2. लेख
લીજન,लीजन
લીજન,2. सैन्य दल
લીજન ઓફ ઓનર,लीजन ऑफ ऑनर
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),राजद्रोह
ઓછા રાજ્યો,लघु राज्य
વિશ્વાસના પત્રો,प्रत्यय-पत्र
લીગ-સ્વામી,सीमांत स्वामी
લીગે માણસ,() सेवाबद्ध सामंत
લીગે માણસ,"(2) परिचर, खिदमतगार"
આજીવન કેદ,आजीवन कारावास
વંશ,वंश परम्परा
લિટલ ઈંગ્લેન્ડર,लिटिल इंग्लैंडर
નાનું વાહન (= ઓછું વાહન),हीनयान
દરિયા કિનારે રાજ્ય,समुद्र तटवर्त्ती राज्य
ઉપાસના,प्रार्थना-विधि
ઉપાસના,प्रार्थना विधि
સ્થાનિક નિષ્ઠા,स्थानीय निष्ठा
સ્થાનિક-સ્વ સરકાર,"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन"
લાંબી સંસદ,लौंग पार्लियामैंट
નીચા દેશો,"लो कंट्रीज़, निम्नतल देश"
વફાદાર,निष्ठावान
વફાદારી,निष्ठा
મેકિયાવેલિયન નીતિ,मैकियाविली नीति
મેગ્ના કાર્ટા,मेग्ना कार्टा
મેગ્નમ કોન્સિલિયમ,"मैगनम कान्सिलियम, उच्च परिषद्"
માલુમ નિષેધ,राज्यवर्जित कृत्य
મેન્ડમસ,परमाधिदेश
આદેશ,अधिदेश
"આદેશ, વર્ગ &#39;A&#39;",अधिदेश वर्ग 'क'
"આદેશ, વર્ગ &#39;બી&#39;",अधिदेश वर्ग 'ख'
"આદેશ, વર્ગ &#39;C&#39;",अधिदेश वर्ग 'ग'
આદેશ સિસ્ટમ,अधिदेश पद्धति
ફરજિયાત રાજ્ય,अधिदेश प्राप्त राज्य
મેંગોનેલ,"मेंगोनेल, प्रक्षेपास्त्र"
મેનિફેસ્ટો,घोषणा-पत्र
દાવપેચ,"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल"
મેન ઓફ વોર,"युद्धपोत, जंगी जहाज"
મનોર,"मेनर, सामंत-भूमि"
મનોર,2. सामंत गढ़ी
માનવશક્તિ,"जनशक्ति, जन बल"
માનવશક્તિ,2. श्रमिक शक्ति
મેન્યુમિશન,दासत्वमुक्ति
મનુમિત,दासत्व से मुक्ति
હસ્તપ્રત,हस्तलेख ग्रथ
હસ્તપ્રત,2. पांडुलिपि
હસ્તપ્રત,3. हस्तलिखित ग्रंथ
લૂંટારા,लुटेरा
દરિયાઈ પટ્ટો,"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र"
દરિયાઈ સંસ્કૃતિ,"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता"
દરિયાઈ ધ્વજ,"समुद्री ध्वज, समुद्री पताका"
દરિયાઈ સત્તાઓ,समुद्री शक्तियाँ
દરિયાઈ સાર્વભૌમત્વ,समुद्री प्रभुसत्ता
દરિયાઈ યુદ્ધ,समुद्री युद्ध
માર્ક્વિસ,मार्क्विस
માર્ક્વિસેટ,मार्क्विस का पद
લશ્કરી કાયદો,"मार्शल लॉ, फौजी शासन"
માર્શલ રેસ,लड़ाकू जातियाँ
શહીદ,शहीद
હત્યાકાંડ,"हत्याकांड, जनसंहार"
દાવપેચનો સમૂહ,सैन्य पुंज
માસ્ટર-એટ-આર્મ્સ,मास्टर एट आर्म्स
વિધિના માસ્ટર,"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक"
ઘરના માસ્ટર,राजभवन प्रबन्धक
ઘોડાનો માસ્ટર,मास्टर ऑफ हॉर्स
રોલ્સનો માસ્ટર,मास्टर ऑफ द रोल्स
મેચ,"तोड़ा, टोटा"
મેચ,2. पलीता
મેચલોક,तोड़ेदार बंदूक
વૈવાહિક જોડાણ,"वैवाहिक संबंध, विवाह द्वारा मैत्री"
ભૂમધ્ય શક્તિઓ,"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र"
મેન્શેવિક,"मेन्शेविक, नरम दलीय रूसी साम्यवादी"
ભાડૂતી સૈન્ય,भृतक सेना
ભાડૂતી સૈનિક,"भृतक सैनिक, भाड़े का सिपाही"
વેપારી,व्यापारी जहाज़
મધ્યમ વય,"मध्य युग, मध्य काल"
મધ્ય પૂર્વ,"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व"
મધ્ય માર્ગ,मध्य समुद्री मार्ग
મધ્ય માર્ગ,मध्यम मार्ग
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),"मध्य मार्ग, बीच का रास्ता"
સ્થળાંતર,प्रवासी
સ્થળાંતર,प्रवास
સ્થળાંતર,2. स्थानांतर गमन
સ્થળાંતર,3. देशांतर गमन
લશ્કરવાદ,सैन्यवाद
લશ્કરવાદ,2. फ़ौजी शासन व्यवस्था
લશ્કરવાદ,3. सैन्य युद्धवाद
લશ્કરવાદ,4. युद्ध प्रियता
લશ્કરવાદી,सैन्यवादी
લશ્કરવાદી,2. युद्धवादी
લશ્કરીકરણ,सैन्यीकरण
લશ્કરીકરણ,2. सैनिकीकरण
લશ્કરીકરણ,3. फ़ौजी शासन
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),समरतंत्री
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),2. व्यूह कुशन
લશ્કરી રણનીતિ (= વ્યૂહરચના),"समरतंत्र, समर विद्या, युद्ध विद्या"
મિલિશિયા,"नागरिक सेना, सिंहबंदी"
મિલિશિયા,2. मिलिशिया
કુશાસન,कुशासन
લિંક ખૂટે છે,लुप्त कड़ी
મિશન,"दूतमंडल, मिशन"
મિશન,2. सेवादल गठित मंडल
મિશન,3. दौत्यकर्म
મિશ્ર જાતિ,मिश्र प्रजाति
આધુનિક ઇતિહાસ,आधुनिक इतिहास
મોડસ વિવેન્ડી,"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था"
મોનાકિઝમ,मठवास
રાજા,एकराष्ट्र
રાજા,2. राजा
રાજાશાહી,राजतंत्रवाद
રાજાશાહી,2. राजतंत्र से सिद्धान्त
રાજાશાહી,राजतंत्रवादी
રાજાશાહી,"राजतंत्र, एकराट्तंत्र"
મઠ,मठ
મઠ,2. बिहार
મઠ,3. संधाराम
સાધુવાદ,मठजीवन
સાધુવાદ,2. मठतंत्र
સાધુ,भिक्षु
માતૃ દેશ,"मूल देश, मातृदेश"
માતૃભૂમિ,मातृभूमि
સંસદની માતા,संसद जननी
મકરાકર્સ,"मकरेकर, कीचड़ उछालने वाला"
મમી,"ममी, चिरशव"
મ્યુઝિયમ,"संग्रहालय, अजायबघर"
મસ્કેટ,"तुपक, लंबी बंदूक, तुफंग"
મસ્કિટિયર,"बंदकूची, बरकंदाज़"
મસ્કેટ્રી,बरकंदाज़ों का दस्ता
મસ્કેટ્રી,2. बरकंदाज़ी
માસ્ટર માસ્ટર,सैनिक उपस्थिति अधिकारी
મસ્ટર-રોલ,सैनिक नामावली
મસ્ટર-રોલ,2. उपस्थिति नामावली
વિદ્રોહ,"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत"
બળવો અધિનિયમ,"विद्रोह विधि, म्यूटिनी एक्ट"
રહસ્ય જહાજ,रहस्यपूर्ण जहाज
વર્ણનાત્મક,वर्णन
રાષ્ટ્ર,राष्ट्र
મૂળ,"दैशवासी, देशीय व्यक्ति"
મૂળ રાજ્ય,रजवाड़ा
પ્રાકૃતિકતા,प्रकृतिवाद
કુદરતી અધિકારો,"नैसर्गिक अधिकार, प्राकृतिक अधिकार"
નાઝી,"नात्सी, नाज़ी"
નાઝી ક્રાંતિ,"नात्सी क्रांति, नाज़ी क्रांति"
નાઝીવાદ,"नाज़ीवाद, नात्सीवाद"
પૂર્વની નજીક,निकट पूर्व
હબસી,नीग्रो
નેગ્રોફિલ,नीग्रो समर्थक
નેગ્રોફિલિઝમ,नीग्रो प्रेम
નેગ્રોફોબિયા,नीग्रो भय
તટસ્થ,तटस्थ
તટસ્થ દેશ,तटस्थ देश
નવી ડીલ,"न्यूडील, नई नीति, नई व्यवस्था"
નવી દુનિયા,नूतन विश्व
ખાનદાની,"अभिजात वर्ग, अमीर वर्ग"
નોબલ,"अभिजात, अमीर"
નોબલ,2. मोहर
વિચરતી,"खानाबदोश, यायावर"
વિચરતી ટોળું,यायावर दल
વિચરતી,खानाबदोशी जिंदगी
બિન-આક્રમકતા કરાર,"अनाक्रमण अनुबंध, अनाक्रमण समझौता"
બિન-આક્રમકતા સંધિ,अनाक्रमण संधि
બિન-યુદ્ધરહિત રાજ્ય,अयोधी राष्ट्र
અસહકાર,असहयोग
અસહકાર આંદોલન,असहयोग आंदोलन
સામે,(सिक्के का) मुख्य भाग
સામે,2. परिपूरक भाग
લોકશાહી (=મોબોક્રસી),भीड़शाही
ઓક્લોક્રેટ,"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक"
સત્તાવાર દસ્તાવેજ,"सरकारी दस्ताबेज़, सरकारी प्रलेख"
જૂની દુનિયા,पुरानी दुनिया
ઓલિગાર્કી,"गुटतंत्र, स्वल्पतंत्र"
આક્રમણ,"धातक आक्रमण, जबरदस्त मारकाट"
ઓપન વાટાઘાટ,प्रकट संधिवार्त्ता
ખુલ્લો પ્રશ્ન,"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न"
ઓપન રેકોર્ડ્સ,अप्रतिबद्ध अभिलेख
ઓરિએન્ટ,प्राच्य
પ્રાચ્યવાદ,प्राच्यवाद
પ્રાચ્યવાદ,2. पूर्व देशीयता
પ્રાચ્યવાદી,प्राच्यविद्
મૂળ,उद्भव
મૂળ,"2. उद्गम, उत्पत्ति"
ઓર્થોગ્રાફી,शुद्ध लेखन
