Gujarati,English
ઢોંગી,Impostor
કેદ,Imprisonment
કેદ,Imprisonment
આક્રમણ,Incursion
આક્રમણ કરનાર,Incursionist
સ્વતંત્રતા,Independence
સ્વતંત્રતા દિવસ,Independence day
સ્વતંત્રતા હોલ,Independence Hall
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),Indian Amerian (=Red Indian=American Indian)
ઈન્ડિયન હોમ રૂલ લીગ,Indian Home Rule League
ઔદ્યોગિક ક્રાંતિ,Industrial Revolution
બેવફાઈ,Infidel
બેવફાઈ,Infidel
ઘૂસણખોરી,Infiltration
ઘૂસણખોર,Infiltrator
માહિતી આપનાર,Informant
માહિતી આપનાર,Informant
બાતમીદાર,Informer
બાતમીદાર,Informer
પ્રવેશ,Ingress
પ્રવેશ,Ingress
પ્રવેશ,Ingress
વસવાટ,Inhabitance
રહેવાસી,Inhabitant
વારસો,Inheritance
વારસો,Inheritance
વારસો,Inheritance
શિલાલેખ,Inscription
ચિહ્ન,Insignia
પ્રવેશનું સાધન,Instrument of Accession
સરકારનું સાધન,Instrument of Government
બળવો (બળવો),Insurgence (insurgency)
બળવાખોર,Insurgent
બળવો,Insurrection
બળવો,Insurrection
એકીકરણ,Integration
રેકોર્ડની અખંડિતતા,Integrity of records
રાજ્યોની અખંડિતતા,Integrity of states
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),Intelligentsia (Intelligentzia)
મધ્યસ્થી,Intercession
મધ્યસ્થી,Intercessor
મધ્યસ્થી,Intermediary
આંતરરાષ્ટ્રીયવાદ,Internationalism
આંતરરાષ્ટ્રીયવાદ,Internationalism
આંતરરાષ્ટ્રીયવાદી,Internationalist
આંતરીક યુદ્ધ,Internecine war
ઈન્ટરની,Internee
ઈન્ટરની,Internee
ઈન્ટરની કેમ્પ,Internee camp
નજરબંધ,Internment
નજરબંધ,Internment
નજરબંધ,Internment
ઈન્ટર્નસિયો,Internuncio
દુભાષિયા,Interpreter
દુભાષિયા,Interpreter
દુભાષિયા,Interpreter
હસ્તક્ષેપ,Intervention
ઇન્ટેસ્ટેસી,Intestacy
ઇન્ટેસ્ટેટ,Intestate
ષડયંત્ર,Intrigue
ઘુસણખોર,Intruder
ઘુસણખોર,Intruder
ઘુસણખોરી,Intrusion
આક્રમણ,Invasion
આક્રમણ,Invasion
રોકાણ કરો,Invest
રોકાણ કરો,Invest
રોકાણ કરો,Invest
રોકાણ કરો,Invest
રોકાણ,Investiture
રોકાણ,Investiture
રોકાણ,Investiture
રોકાણ સમારોહ,Investiture ceremony
રાષ્ટ્રીયતા સાથે રોકાણ કરો,Invest with nationality
અજેય આર્મડા,Invincible Armada
ઉલ્લંઘન (રાજ્યની),Inviolateness (of state)
ઉલ્લંઘન રાજ્ય,Inviolate state
અભેદ્ય કિલ્લો,Invulnerable castle
આયર્ન યુગ,Iron age
લોખંડનો પડદો,Iron curtain
આયર્ન ગાર્ડ,Iron guard
આયર્ન રાશન,Iron rations
આયર્ન બાજુઓ,Iron sides
આયર્ન ટીપેડ તીર,Iron tipped arrow
ઇસ્થમિયન રમતો,Isthmian games
જેનિસરી,Janissary
દરવાન,Janitor
દરવાન,Janitor
જેવલિન,Javelin
જિમ ક્રો કાયદા,Jim Crow Laws
જિંગો,Jingo
જિંગો,Jingo
જિંગો,Jingo
જિન્ગોઇઝમ,Jingoism
સંયુક્ત કાર્યવાહી,Joint action
સંયુક્ત નિયંત્રણ,Joint control
સંયુક્ત કબજો,Joint occupancy
જ્યુરી,Jury
માત્ર કારણ,Just cause
રાખવું,Keep
આર્કાઇવ્સ કીપર,Keeper of Archives
કેટલ-ડ્રમ,Kettle-drum
મુખ્ય શબ્દ,Key word
રાજા,King
રાજ્ય,Kingdom
કિંગલેટ,Kinglet
રાજા નિર્માતા,King maker
કિંગશિપ,Kingship
કિંગશિપ,Kingship
રસોડા નો કબાટ,Kitchen cabinet
નાઈટ,Knight
રાજાપણું,Kinghthood
Kinghts હોસ્પિટલર્સ,Kinghts hospitalers
સેન્ટ જ્હોનના નાઈટ્સ,Knights of Saint John
નાઈટ ટેમ્પ્લર,Knight Templar
કુ ક્લક્સ ક્લાન (KKK),Ku Klux Klan (K.K.K.)
કુમિન્તાંગ,Kumintang
સમાજ,Laity
લાન્સ,Lance
લેન્સર,Lancer
બાદમાં ગુપ્તા,Later Guptas
કાયદેસર વારસદાર,Lawful heir
અધર્મ (= અવ્યવસ્થા),Lawlessness (=disorder)
અધર્મ (= અવ્યવસ્થા),Lawlessness (=disorder)
કાયદાના સ્વામીઓ,Law lords
ધર્મનિષ્ઠાનો કાયદો,Law of Piety
લીગ ઓફ નેશન્સ,League of Nations
વારસો (=વીસિયત),Legacy (=bequest)
વારસો (=વીસિયત),Legacy (=bequest)
કાનૂની વારસદાર,Legal heir
લેગેટ,Legate
લેગેટ,Legate
લેગેટ,Legate
દંતકથા,Legend
દંતકથા,Legend
લીજન,Legion
લીજન,Legion
લીજન ઓફ ઓનર,Legion of Honour
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),Lese majesty (=lese majeste)
ઓછા રાજ્યો,Lesser states
વિશ્વાસના પત્રો,Letters of credence
લીગ-સ્વામી,Liege-lord
લીગે માણસ,Liege man
લીગે માણસ,Liege man
આજીવન કેદ,Life imprisonment
વંશ,Lineage
લિટલ ઈંગ્લેન્ડર,Little Englander
નાનું વાહન (= ઓછું વાહન),Little Vehicle (=lesser vehicle)
દરિયા કિનારે રાજ્ય,Littoral state
ઉપાસના,Liturgies
ઉપાસના,Liturgy
સ્થાનિક નિષ્ઠા,Local allegiance
સ્થાનિક-સ્વ સરકાર,Local-self government
લાંબી સંસદ,Long Parliament
નીચા દેશો,Low Countries
વફાદાર,Loyal
વફાદારી,Loyalty
મેકિયાવેલિયન નીતિ,Machiavellian policy
મેગ્ના કાર્ટા,Magna Carta
મેગ્નમ કોન્સિલિયમ,Magnum Concillium
માલુમ નિષેધ,Malum prohibitum
મેન્ડમસ,Mandamus
આદેશ,Mandate
"આદેશ, વર્ગ &#39;A&#39;","Mandate, class 'A'"
"આદેશ, વર્ગ &#39;બી&#39;","Mandate, class 'B'"
"આદેશ, વર્ગ &#39;C&#39;","Mandate, class 'C'"
આદેશ સિસ્ટમ,Mandate system
ફરજિયાત રાજ્ય,Mandatory state
મેંગોનેલ,Mangonel
મેનિફેસ્ટો,Manifesto
દાવપેચ,Manoeuvres
મેન ઓફ વોર,Man-of-war
મનોર,Manor
મનોર,Manor
માનવશક્તિ,Man-power
માનવશક્તિ,Man-power
મેન્યુમિશન,Manumission
મનુમિત,Manumit
હસ્તપ્રત,Manuscript
હસ્તપ્રત,Manuscript
હસ્તપ્રત,Manuscript
લૂંટારા,Marauder
દરિયાઈ પટ્ટો,Maritime belt
દરિયાઈ સંસ્કૃતિ,Maritime civilization
દરિયાઈ ધ્વજ,Maritime flag
દરિયાઈ સત્તાઓ,Maritime powers
દરિયાઈ સાર્વભૌમત્વ,Maritime soverignty
દરિયાઈ યુદ્ધ,Maritime war
માર્ક્વિસ,Marquis
માર્ક્વિસેટ,Marquisate
લશ્કરી કાયદો,Martial law
માર્શલ રેસ,Martial races
શહીદ,Martyr
હત્યાકાંડ,Massacre
દાવપેચનો સમૂહ,Mass of manoeuvre
માસ્ટર-એટ-આર્મ્સ,Master-at-arms
વિધિના માસ્ટર,Master of ceremonies
ઘરના માસ્ટર,Master of Household
ઘોડાનો માસ્ટર,Master of the Horse
રોલ્સનો માસ્ટર,Master of the Rolls
મેચ,Match
મેચ,Match
મેચલોક,Matchlock
વૈવાહિક જોડાણ,Matrimonial alliance
ભૂમધ્ય શક્તિઓ,Mediterranian powers
મેન્શેવિક,Menshevik
ભાડૂતી સૈન્ય,Mercenary army
ભાડૂતી સૈનિક,Mercenary soldier
વેપારી,Merchantman
મધ્યમ વય,Middle ages
મધ્ય પૂર્વ,Middle East
મધ્ય માર્ગ,Middle passage
મધ્ય માર્ગ,Middle path
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),Middle way (=middle course)
સ્થળાંતર,Migrant
સ્થળાંતર,Migration
સ્થળાંતર,Migration
સ્થળાંતર,Migration
લશ્કરવાદ,Militarism
લશ્કરવાદ,Militarism
લશ્કરવાદ,Militarism
લશ્કરવાદ,Militarism
લશ્કરવાદી,Militarist
લશ્કરવાદી,Militarist
લશ્કરીકરણ,Militarization
લશ્કરીકરણ,Militarization
લશ્કરીકરણ,Militarization
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),Military tactician (=tactician)
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),Military tactician (=tactician)
લશ્કરી રણનીતિ (= વ્યૂહરચના),Military tactics (=tactics)
મિલિશિયા,Militia
મિલિશિયા,Militia
કુશાસન,Misrule
લિંક ખૂટે છે,Missing link
મિશન,Mission
મિશન,Mission
મિશન,Mission
મિશ્ર જાતિ,Mixed race
આધુનિક ઇતિહાસ,modern history
મોડસ વિવેન્ડી,Modus vivendi
મોનાકિઝમ,Monachism
રાજા,Monarch
રાજા,Monarch
રાજાશાહી,Monarchism
રાજાશાહી,Monarchism
રાજાશાહી,Monarchist
રાજાશાહી,Monarchy
મઠ,Monastery
મઠ,Monastery
મઠ,Monastery
સાધુવાદ,Monasticism
સાધુવાદ,Monasticism
સાધુ,Monk
માતૃ દેશ,Mother country
માતૃભૂમિ,Motherland
સંસદની માતા,Mother of Parliaments
મકરાકર્સ,Muckrakers
મમી,Mummy
મ્યુઝિયમ,Museum
મસ્કેટ,Musket
મસ્કિટિયર,Musketeer
મસ્કેટ્રી,Musketry
મસ્કેટ્રી,Musketry
માસ્ટર માસ્ટર,Muster master
મસ્ટર-રોલ,Muster-roll
મસ્ટર-રોલ,Muster-roll
વિદ્રોહ,Mutiny
બળવો અધિનિયમ,Mutiny Act
રહસ્ય જહાજ,Mystery ship
વર્ણનાત્મક,Narrative
રાષ્ટ્ર,Nation
મૂળ,Native
મૂળ રાજ્ય,Native state
પ્રાકૃતિકતા,Naturalism
કુદરતી અધિકારો,Natural rights
નાઝી,Nazi
નાઝી ક્રાંતિ,Nazi revolution
નાઝીવાદ,Nazism
પૂર્વની નજીક,Near East
હબસી,Negro
નેગ્રોફિલ,Negrophil
નેગ્રોફિલિઝમ,Negrophilism
નેગ્રોફોબિયા,Negrophobia
તટસ્થ,Neutral
તટસ્થ દેશ,Neutral country
નવી ડીલ,New Deal
નવી દુનિયા,New World
ખાનદાની,Nobility
નોબલ,Noble
નોબલ,Noble
વિચરતી,Nomad
વિચરતી ટોળું,Nomadic horde
વિચરતી,Nomadism
બિન-આક્રમકતા કરાર,Non-aggression pact
બિન-આક્રમકતા સંધિ,Non-aggression treaty
બિન-યુદ્ધરહિત રાજ્ય,Non-belligerent state
અસહકાર,Non-co-operation
અસહકાર આંદોલન,Non co-operation movement
સામે,Obverse
સામે,Obverse
લોકશાહી (=મોબોક્રસી),Ochlocracy (=mobocracy)
ઓક્લોક્રેટ,Ochlocrat
સત્તાવાર દસ્તાવેજ,Official document
જૂની દુનિયા,Old world
ઓલિગાર્કી,Oligarchy
આક્રમણ,Onslaught
ઓપન વાટાઘાટ,Open negotiation
ખુલ્લો પ્રશ્ન,Open question
ઓપન રેકોર્ડ્સ,Open records
ઓરિએન્ટ,Orient
પ્રાચ્યવાદ,Orientalism
પ્રાચ્યવાદ,Orientalism
પ્રાચ્યવાદી,Orientalist
મૂળ,Origin
મૂળ,Origin
ઓર્થોગ્રાફી,Orthography
દુશ્મનાવટનો ફાટી નીકળવો,Outbreak of hostilities
આઉટ પોસ્ટ,Out-post
ઓવર-લોર્ડ,Over-lord
ઓવર-રાઈડ,Over-ride
ઓવર-રાઈડ,Over-ride
મૂર્તિપૂજક,Pagan
મૂર્તિપૂજક,Pagan
મૂર્તિપૂજક,Paganism
મૂર્તિપૂજક,Paganism
પેગોડા,Pagoda
પેગોડા,Pagoda
પેગોડા,Pagoda
મહેલ ષડયંત્ર,Palace intrigues
પેલેટિનેટ,Palatinate
તાડ-પાન,Palm-leaf
પામ રવિવાર,Palm Sunday
પેનેગિરિસ્ટ,Panegyrist
ગભરાટ,Panic
ગભરાટ,Panic
ગભરામણ કરનાર,Panic-monger
પોપસી,Papacy
પોપસી,Papacy
પોપસી,Papacy
પોપસી,Papacy
પાપલ બળદ,Papal bull
પોપવાદ,Papalism
પોપવાદ,Papalism
પોપલિસ્ટ,Papalist
પાપલ રાજ્ય,Papal state
પેપિઝમ (=પેપિસ્ટ્રી),Papism (=papistry)
પેપિસ્ટ,Papist
પેપિરસ,Papyrus
ઉપમા,Parable
પેરામાઉન્ટ,Paramount
સર્વોપરીતા (= સર્વોપરી શક્તિ),Paramountcy (=paramount power)
સર્વોપરી મહિલા,Paramount lady
સર્વોપરી સ્વામી,Paramount lord
ચર્મપત્ર,Parchment
ચર્મપત્ર,Parchment
ચર્મપત્ર,Parchment
ક્ષમા,Pardon
વાર્તાલાપ,Parleys
વાર્તાલાપ,Parleys
સંસદ (=સંસદ),Parliament (=parlement)
લોકસભા,Parliament
લોકસભા,Parliament
લોકસભા,Parliament
સંસદ અધિનિયમ,Parliament Act
સંસદસભ્ય,Parliamentarian
સંસદસભ્ય,Parliamentarian
સંસદીય એજન્ટ,Parliamentary agent
પાર્નેલિઝમ,Parnellism
પેરોલ,Parole
પેરોલ,Parole
પેરિસાઈડ,Parricide
પેરિસાઈડ,Parricide
પક્ષપાતી,Partisan
પક્ષપાતી,Partisan
પક્ષપાતી,Partisan
પાસ,Pass
પાસ શબ્દ (=વોચ શબ્દ),Pass word (=watch word)
પિતૃસત્તાક,Patriarch
પિતૃઓ,Patriarchs
પેટ્રિશિયન,Patrician
દેશભક્તિ,Patrimony
પેક્સ બ્રિટાનિકા,Pax Britannica
પેક્સ રોમાના,Pax Romana
વંશાવલિ,Pedigree
વંશાવલિ,Pedigree
વંશાવલિ વ્યક્તિ,Pedigreed person
પીઅર,Peer
પીઅર,Peer
પીરેજ,Peerage
પીરેજ,Peerage
પીરેજ,Peerage
આયર્લેન્ડના સાથીદારો,Peers of Ireland
સ્કોટલેન્ડના સાથીદારો,Peers of Scotland
દ્વીપકલ્પ ઝુંબેશ,Peninsular Campaign
દ્વીપકલ્પ યુદ્ધ,Peninsular war
પેનન્ટ,Pennant
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),People's Charter (=National Charter)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),People's front (=popular front)
બેફામ,Perfidy
સમયગાળો,Period
સમયગાળો,Period
પરિઘ,Periphery
કાયમી સમાધાન,Permanent Settlement
શાશ્વત જાગીર,Perpetual fief
ફાલેન્ક્સ,Phalanx
ફાલેન્ક્સ,Phalanx
ફેરો,Phraoh
પિક્ટોગ્રામ,Pictogram
પિક્ટોગ્રાફ,Pictograph
પિક્ટોગ્રાફ,Pictograph
યાત્રાળુ,Pilgrim
યાત્રાળુ પિતા,Pilgrim fathers
લૂંટ,Pillage
લૂંટ,Pillage
સ્તંભ,Pillar
સ્તંભના આજ્ઞાઓ (અશોકના),Pillar Edicts (of Ashoka)
સ્તંભના આજ્ઞાઓ (અશોકના),Pillar Edicts (of Ashoka)
સ્તંભના આજ્ઞાઓ (અશોકના),Pillar Edicts (of Ashoka)
ચાંચિયો,Pirate
ચાંચિયો,Pirate
પીચ યુદ્ધ,Pitched battle
પ્લોટ,Plot
પોલિસ,Polis
પોલિસ,Polis
પોલિટાર્ક,Politarch
પોલિટિકલ એજન્ટ,Political Agent
રાજકીય આશ્રય,Political asylum
રાજકીય નિવાસી,Political Resident
રાજકીય આતંકવાદ,Political terrorism
મતદાન કર,Poll tax
પોન્ટૂન,Pontoon
પ્રીમિયર,Premier
પ્રીમિયર,Premier
પ્રીમિયરશિપ,Premiership
પ્રમુખપદ,Presidency
પ્રમુખપદ,Presidency
રાષ્ટ્રપતિ,President
રાષ્ટ્રપતિ,President
પ્રેસિડિયમ,Presidium
પ્રધાન મંત્રી,Prime Minister
પ્રિમોજેનિચર,Primogeniture
રાજકુમાર,Prince
રાજકુમાર,Prince
પ્રિન્સ બિશપ,Prince Bishop
પ્રિન્સ કોન્સોર્ટ,Prince Consort
પ્રિન્સ રીજન્ટ,Prince Regent
પિન્સ રેગ્નન્ટ,Pince regnant
પ્રિન્સેસ રીજન્ટ,Princess Regent
પ્રિન્સેસ રોયલ,Princess Royal
હુકુમત,Principality
હુકુમત,Principality
હુકુમત,Principality
ઇનામ,Prize
ઇનામ,Prize
ઈનામની રકમ,Prize money
વ્યવસાયિક સૈનિક,Professional soldier
વચન,Promise
પ્રોમોન્ટરી કિલ્લો,Promontory fort
સંરક્ષક,Protectorate
સંરક્ષક,Protectorate
સંરક્ષક,Protectorate
પ્રોટેજી,Protégé
ઉત્પત્તિ,Provenance
ઉત્પત્તિ,Provenance
પ્રોવેન્સ સિસ્ટમ,Provenance system
ઝાયોનિસ્ટ તરફી,Pro-zionist
જાહેર દુશ્મન,Public enemy
જાહેર દુશ્મન,Public enemy
વિરામચિહ્નો,Punctations
પ્યુનિક યુદ્ધો,Punic wars
પ્યુરિટન,Puritan
પુશ,Putsch
ક્વાડ્રિગા,Quadriga
ચારગણું જોડાણ,Quadruple alliance
ક્વેકર,Quaker
રાણી,Queen
રાણીની પત્ની,Queen consort
રાણી દાવેદાર,Queen dowager
ક્વીનડમ,Queendom
ક્વીનડમ,Queendom
રાણી માતા,Queen mother
રાજવી રાણી,Queen regnant
ક્વિસલિંગ,Quisling
ક્વિસલિંગ,Quisling
ભાડું છોડો,Quit rent
ધ્રુજારી,Quiver
વોરન્ટો,Quo warranto
રેસ,Race
વંશીય સર્વોપરિતા,Racial supremacy
રેક,Rack
રેક,Rack
દરોડો પાડ્યો,Raid
દરોડો પાડ્યો,Raid
રેમ્પાર્ટ,Rampart
રેમ્પાર્ટ,Rampart
લૂંટફાટ,Ransack
ખંડણી,Ransom
ખંડણી,Ransom
તબાહી,Ravage
તબાહી,Ravages
ક્ષેત્ર,Realm
પાછળનો રક્ષક,Rear guard
પાછળના રક્ષકની ક્રિયા,Rear guard action
બળવાખોર,Rebel
બળવો,Rebellion
બળવાની માન્યતા,Recognition of insurgency
રીકન્ડક્શન,Reconduction
રિકોનિસન્સ,Reconnaissance
પુનઃનિર્માણ,Reconstruction
રેકોર્ડ,Record
રેકોર્ડ ઓફિસ,Record office
રેકોર્ડ નિવૃત્તિ,Record retirement
લાલ શર્ટ,Red shirts
સુધારણા,Reformation
શરણાર્થી,Refugee
રેગાલિયા,Regalia
રેગાલિયા,Regalia
રેગાલિયા,Regalia
રીજન્સી,Regency
કારભારી,Regent
કારભારી રાણી,Regent queen
રેજીસાઈડ,Regicide
રેજીસાઇડ્સ,Regicides
શાસન,Regime
શાસન,Regime
પ્રદેશ,Region
શાસન વર્ષ,Regnal year
રેગ્નન્ટ,Regnant
રેગ્નમ,Regnum
રીક,Reich
શાસન,Reign
શાસન,Reign
રાજ પરિવાર,Reigning family
આતંકનું શાસન,Reign of terror
આતંકનું શાસન,Reign of terror
મજબૂત કરો,Reinforce
મજબૂતીકરણ,Reinforcement
પુનઃસ્થાપન,Reinstatement
ફરીથી રોકાણ કરો,Reinvest
રિલે પોસ્ટ,Relay post
રિલે માર્ગ,Relay route
રિલે સિસ્ટમ,Relay system
પ્રકાશન,Release
પ્રકાશન,Release
ત્યાગ,Renunciation
ત્યાગ,Renunciation
રેપર્ટરી (= ઇન્વેન્ટરી),Repertory (=inventory)
ભંડાર,Repository
ભંડાર,Repository
પ્રજાસત્તાક,Republic
ગણતંત્ર દિવસ,Republic Day
રીસ્ક્રીપ્ટ,Rescript
રીસ્ક્રીપ્ટ,Rescript
રહેવાસી,Resident
પુનઃસ્થાપન,Restoration
પુનરુત્થાન,Resurrection
પુનરુત્થાન,Resurrection
પીછેહઠ,Retreat
ઊલટું (સિક્કાનું),Reverse (of a coin)
બળવો,Revolt
ક્રાંતિ,Revolution
"ક્રાંતિ, ફ્રેન્ચ","Revolution, French"
ક્રાંતિ ભવ્ય,Revolution Glorious
"ક્રાંતિ, ઔદ્યોગિક","Revolution, Industrial"
રાઇઝિંગ,Rising
રોટન-બરો,Rotten-borough
રફ રાઇડર્સ,Rough Riders
રાઉન્ડ-હેડ્સ,Round-heads
રાઉટ,Rout
રોયલ પ્રેક્ષકો,Royal audience
રોયલ ચાર્ટર,Royal charter
રોયલ ક્રેસ્ટ,Royal crest
રોયલ ક્રેસ્ટ,Royal crest
રોયલ હુકમનામું,Royal decree
રૂબ્રિક,Rubric
ખંડેર,Ruins
દોડવીર,Runner
તોડફોડ,Sabotage
સાબર,Sabre
સાબર્સ,Sabres
બલિદાન,Sacrifice
બલિદાન,Sacrifice
બલિદાન,Sacrifice
સલામત આચરણ,Safe conduct
સેફગાર્ડ,Safeguard
સેફગાર્ડ,Safeguard
સુરક્ષા ફરજો,Safeguarding duties
સેલી,Sally
સેલી-બંદર,Sally-port
રાજદંડ,Sceptre
સ્કીમિટર,Scimitar
બીજી એસ્ટેટ,Second estate
સંપ્રદાય,Sect
સંપ્રદાય,Sect
જપ્તી,Seizure
જપ્તી,Seizure
સેનેટ,Senate
સેનેટ,Senate
સેનેટ,Senate
સેનેટ,Senate
નોકર (=બોર્ડર અથવા વિલિન),Serf (=bordar or villein)
નોકર (=બોર્ડર અથવા વિલિન),Serf (=bordar or villein)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),Serfdom (serfhood or serfage)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),Serfdom (serfhood or serfage)
છાયા રાજા,Shadow king
શિપ મની,Ship Money
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),Shock troops (=storm troops)
ટૂંકી સંસદ,Short Parliament
અથડામણ,Skirmish
ગુલામ,Slave
ગુલામી,Slavery
ગુલામી,Slavery
સૈનિક રાજનેતા,Soldier statesman
ભાલા,Spear
ભાલા-માથું,Spear-head
ગોળાકાર,Sphere
સ્ફ્રાજીસ્ટિક્સ,Sphragistics
સિસ્ટમ બગાડે છે,Spoils system
સ્ક્વેર,Squire
સ્ક્વેર,Squire
સ્ક્વેરઆર્કી,Squirearchy
સ્ક્વેરઆર્કી,Squirearchy
ધોરણ,Standard
ધોરણ-વાહક,Standard-bearer
સ્થાયી સૈન્ય,Standing army
સ્ટેન્ડિંગ ઓર્ડર,Standing orders
સ્ટેન્ડિંગ ઓર્ડર,Standing orders
સ્ટેટ્સમેન,Statesman
સ્ટોન શિલાલેખ,Stone inscription
તોફાન ટુકડીઓ,Storm troops
સ્ટ્રેટેજમ,Stratagem
વ્યૂહરચના,Strategy
વ્યૂહરચના,Strategy
વ્યૂહરચના,Strategy
સ્ટ્રેટોક્રસી,Stratocracy
ઝઘડો,Strife
ઝઘડો,Strife
મજબૂત પકડ,Strong hold
મજબૂત પકડ,Strong hold
પેટાકંપની ટેલિઅન્સ,Subsidiary talliance
ઉત્તરાધિકાર,Succession
અનુગામી,Successor
મતાધિકાર,Suffrage
મતાધિકારવાદી,Suffragist
સલ્તનત,Sultanate
સલ્તનત સમયગાળો,Sultanate period
શરણાગતિ,Surrender
સુઝેરેન,Suzerain
સુઝેરેન રાજ્ય,Suzerain state
તલવારબાજ,Swordsman
તમ્માની સોસાયટી,Tammany Society
ટેમ્પર્ડ તલવાર,Tempered sword
ભાડૂત,Tenant
ભાડૂત,Tenant
પ્રદેશ,Territory
પ્રદેશ,Territory
પ્રદેશ સરકાર,Territory government
આતંકવાદ,Terrorism
ત્રીજી એસ્ટેટ,Third estate
ત્રણ વસાહતો,Three estates
ટોલ,Toll
ટોલ હાઉસ,Toll house
કબર,Tomb
ટોરી,Tory
ટોટેમ,Totem
ટાવર,Tower
ટાવર,Tower
વિજય ટાવર,Tower of victory
દેશદ્રોહી,Traitor
વિશ્વાસઘાત,Treachery
રાજદ્રોહ,Treason
સંધિ,Treaty
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),Trial by battle (=trail by combat)
શ્રદ્ધાંજલિ,Tribute
શ્રદ્ધાંજલિ,Tribute
શ્રદ્ધાંજલિ જમીન,Tribute land
ત્રિવિધ જોડાણ,Triple alliance
ટ્રિપલ entente,Triple entente
વિજય,Triumph
વિજય,Triumph
ગરબડ,Turmoil
જુલમી હત્યા,Tyrannicide
જુલમી હત્યા,Tyrannicide
જુલમ,Tyranny
જુલમ,Tyranny
જુલમી,Tyrant
ઉહલાન,Uhlan
ઉકાસે,Ukase
ઉકાસે,Ukase
ઉલેમા,Ulema
અલ્ટીમેટમ,Ultimatum
અલ્ટીમેટમ,Ultimatum
અંકલ સેમ,Uncle sam
અન્ડર-કિંગ,Under-king
યુનાઇટેડ આઇરિશમેન,United Irishmen
સંયુક્ત રાષ્ટ્રો,United Nations
સંયુક્ત પ્રાંતો,United Provinces
સંયુક્ત પ્રાંતો,United Provinces
અવિશ્વસનીય કિલ્લો,Univallated fort
સાર્વત્રિક રાજા,Universal monarch
સાર્વત્રિક મતાધિકાર,Universal suffrage
બળવો,Uprising
હડપચી,Usurpation
હડપ કરનાર,Usurper
યુટોપિયા,Utopia
તોડફોડ,Vandal
તોડફોડ,Vandalism
વેનગાર્ડ,Vanguard
વાનગાર્ડ,Vanguard
વેનગાર્ડ,Vanguard
વરાંજીયન,Varangian
વરાંજિયન રક્ષક,Varangian guard
વાસલ,Vassal
વાસલ,Vassal
વાસલ રાજ્ય,Vassal state
વેટિકન કાઉન્સિલ,Vatican Council
વહાણ,Vessel
વહાણ,Vessel
વહાણ,Vessel
ઉપ-રાજા,Vice-king
વાઇસરોય,Viceroy
વાઇસરોયલ્ટી = વાઇસરોયશિપ,Viceroyalty=viceroyship
વિક્ટર,Victor
વિજય,Victory
વિલેન,Villein
સફર,Voyage
સંવેદનશીલ ગઢ,Vulnerable fortress
વોલ પેઇન્ટિંગ,Wall painting
વોલ પેઇન્ટિંગ,Wall painting
યુદ્ધ,War
યુદ્ધ-સ્વામી,War-lord
યોદ્ધા,Warrior
યોદ્ધા,Warrior
યોદ્ધા,Warrior
યુદ્ધ જહાજ,Warship
વૉચ-વર્ડ,Watch-word
કલ્યાણ રાજ્ય,Welfare state
કલ્યાણ કાર્ય,Welfare Work
વ્હિગ,Whig
સફેદ ધ્વજ,White flag
વ્હાઇટમેનનો બોજ,Whitemen's burden
વિશ્વ સામ્રાજ્ય,World empire
વિશ્વ ચળવળ,World movement
વિશ્વ રાજકારણ,World politics
વિશ્વ શક્તિ,World power
વિશ્વ યુદ્ધ,World war
Wreeker,Wreeker
બરબાદીનો સુધારો,Wrecking amendment
ઝેનેલેસિસ,Xenelasis
ઝેનોફોબિયા,Xenophobia
યાન્કી,Yankee
પીળો જેકેટ,Yellow jacket
પીળો માણસ,Yellow man
પીળો જોખમ,Yellow peril
યલો પ્રેસ,Yellow press
યંગ ટર્ક્સ,Young Turks
ઝિયસ,Zeus
ઝાયોનિઝમ,Zionism
પારસી ધર્મ,Zoroastrianism
