Odiya,Punjabi
କ୍ଲିସିଷ୍ଟଗାମି |,ਕਲੇਰਿਸਟਾਗਮੀ
ଜଳମୟ ଫଳ |,ਜਲਦਬਾਜ਼ੀ ਦਾ ਫਲ
ଜଳବାୟୁ,ਮੌਸਮ
କମ୍ପନୋଲୋଜି,ਜਲਵਾਯੂ
କ୍ଲିପର୍,ਕਲੀਪਰ
କ୍ଲାନ୍ତ,ਕਲੋਡ
କ୍ଲୋନ,ਕਲੋਨ
ମେଘ,ਬੱਦਲ
Ump ୁଲା |,ਕਲੰਪ
କ୍ଲଷ୍ଟର,ਕਲੱਸਟਰ
କଠିନ,ਮੋਟੇ
କୋଟ୍ (ବିହନ),ਕੋਟ (ਬੀਜ)
ନଡିଆ,ਕੋਕੂਨ
ସହଯୋଗୀ,ਸਿੱਕੇ
ଘନିଷ୍ଠ,ਏਕਤਾ
କୋର,ਕੋਇਰ
କୁଲେରରିଜା,ਕੋਲੀੋਰਿਹਿਜ਼ਾ
କଲର,ਕਾਲਰ
କୋଲଏଡ୍ (ମାଟି),ਕੋਲੋਇਡ (ਮਿੱਟੀ)
କୋନିଲେଲା,ਕੋਲਮੂਲਾ
ସ୍ତମ୍ଭ,ਕਾਲਮ
ପ୍ରଶଂସା,ਰਿਮੈਂਸੀਵਾਦ
ବାଣିଜ୍ୟିକ ବ୍ୟାଙ୍କ,ਵਪਾਰਕ ਬੈਂਕ
ଦ୍ରବ୍ୟ,ਕਮੋਡਿਟੀ
ସମ୍ପ୍ରଦାୟ,ਕਮਿ Community ਨਿਟੀ
ସଙ୍କୋଚନ (ମାଟିର),ਸੰਕੁਚਨ (ਮਿੱਟੀ ਦਾ)
ସୁସଙ୍ଗତତା,ਅਨੁਕੂਲਤਾ
ସୁସଙ୍ଗତତା,ਅਨੁਕੂਲਤਾ
କ୍ଷତିପୂରଣ,ਮੁਆਵਜ਼ਾ
ପ୍ରତିଯୋଗିତାମୂଳକ ପାରସ୍ପରିକ କ୍ରିୟା |,ਮੁਕਾਬਲੇਬਾਜ਼ੀ ਨਾਲ ਗੱਲਬਾਤ
ସମ୍ପୃକ୍ତ ଫସଲ,ਪੂਰਕ ਫਸਲ
ଜଟିଳ,ਗੁੰਝਲਦਾਰ
ଉପାଦାନ,ਭਾਗ
ରଚନା,ਰਚਨਾ
କମ୍ପୋଷ୍ଟ,ਖਾਦ
ଯ ound ଗିକ ଆଗ୍ରହ |,ਮਿਸ਼ਰਿਤ ਦਿਲਚਸਪੀ
ଗଣନା,ਗਣਨਾ
କମ୍ପ୍ୟୁଟର,ਕੰਪਿ computer ਟਰ
ଏକାଗ୍ରତା,ਧਿਆਨ ਟਿਕਾਉਣਾ
କଣ୍ଡିସନର,ਕੰਡੀਸ਼ਨਰ
ଆଚରଣ,ਚਾਲ-ਚਲਣ
ବିନ୍ୟାସ,ਕੌਨਫਿਗਰੇਸ਼ਨ
ଅନୁକୂଳ,ਅਨੁਕੂਲਤਾ
ଦ୍ୱନ୍ଦ୍ୱ,ਉਲਝਣ
ମିଳିତତା,ਸੰਜੋਗ
ସଂଯୋଗ,ਕੁਨੈਕਟਿਵ
ସଂରକ୍ଷଣ,ਸੰਭਾਲ
ସଂସ୍ଥାଗୁଡ଼ିକ,ਇਕਜੁੱਟ
ନିରନ୍ତର,ਹਲਕੇ
ଗ୍ରାହକ,ਖਪਤਕਾਰ
ବ୍ୟବହାର,ਖਪਤ
ପ୍ରଦୂଷଣ,ਗੰਦਗੀ
ବିଷୟବସ୍ତୁ ବୃକ୍ଷ,ਕੋਟੌਰ ਲਾਉਣਾ
ବିଷୟବସ୍ତୁ,ਸਮਾਲ
ଚୁକ୍ତିନାମା ଚାଷ,ਇਕਰਾਰਨਾਮਾ ਖੇਤੀ
ନିୟନ୍ତ୍ରିତ ଷ୍ଟୋରେଜ୍ |,ਨਿਯੰਤਰਿਤ ਸਟੋਰੇਜ
ସହ-ଅପରେଟିଭ୍ ବ୍ୟାଙ୍କ |,ਸਹਿਕਾਰਤਾ ਵਾਲਾ ਬੈਂਕ
ସହଯୋଗ,ਸਹਿਕਾਰਤਾ
ସହଯୋଗୀ,ਕਾੱਪੀਸ
କରମ୍,ਕੋਰਮ
କରୋଲଲା,ਕੋਰੋਲਾ
କର୍ଟେକ୍ସ,ਕੋਰਟੇਕਸ
ମୂଲ୍ୟ,ਲਾਗਤ
କୋଟିଲିଡନ୍ (ବିହନ),ਕੋਟੀਲਡਨ (ਬੀਜ)
କ୍ରେଡିଟ୍ ସମାଜ |,ਕਰੈਡਿਟ ਸੁਸਾਇਟੀ
କ୍ରେଡିଟ୍,ਕ੍ਰੈਡਿਟ
କ୍ରେସର୍ମର,ਲੈਣਦਾਰ
କ୍ରେଷ୍ଟଷ୍ଟ,ਕਰੈਸਟ
ଚୂର୍ଣ୍ଣ କରନ୍ତୁ |,Crinkle
ସଙ୍କଟ,ਸੰਕਟ
ମାନଦଣ୍ଡ,ਮਾਪਦੰਡ
ଗୁରୁତର,ਆਲੋਚਨਾਤਮਕ
କ୍ରପ୍ ବୀମା |,ਫਸਲੀ ਬੀਮਾ
ଫସଲ loan ଣ,ਫਸਲ ਲੋਨ
ଫସଲ,ਫਸਲ
କ୍ରପ୍ ଏରିଆ |,ਕਰੂਪਿੰਗ ਖੇਤਰ
କ୍ରସ୍-ଅସଙ୍ଗତ |,ਕਰਾਸ-ਅਨੁਕੂਲ
ମୁକୁଟ (ଉଦ୍ଭିଦ),ਤਾਜ (ਪੌਦਾ)
ଖଣ୍ଡ,ਟੁਕੜਾ
ଭୂତଳ,ਛਾਲੇ
କ୍ରିପ୍ଟୋଗାମ୍ |,ਕ੍ਰਿਪਟੌਗਮ
CULE (ଫଳ),ਕੂਲ (ਫਲ)
କୁଲମ୍,ਕੂਲਮ
ଚାଷ ଜ,ਕਾਸ਼ਤਕਾਰ
ଚାଷ,ਕਾਸ਼ਤ
ପତ୍ରିକା,ਕਾਸ਼ਤਕਾਰ
ସଂସ୍କୃତି,ਸਭਿਆਚਾਰ
କ୍ୟୁସିଂ,ਕਰਿੰਗ
କୁଞ୍ଚଳ,ਕਰਲਿੰਗ
ମୁଦ୍ରା |,ਮੁਦਰਾ
କୁମଲେ,ਕਟੀਲ
କାଟିବା,ਕੱਟਣਾ
Cyst,ਗੱਠ
ସାଇଟୋଚ୍ରୋମ୍ |,Cytochromo
ସାଇଟୋଗାମି |,ਸਾਈਨੋਗਮੀ
ସାଇଟୋଜେନେସୀ |,Cytegeenesis
ସାଇଟୋଜେନେଟିକ୍ସ,ਸਾਇਟਾਈਜਨੇਟਿਕ
ସାଇଟୋୋକାଇନ୍ସିସ୍,ਸਾਇਟੋਕਿਨੇਸਿਸ
ସାଇଟୋଲୋଜି,ਸਾਇਟੋਲੋਜੀ
CYTOYLISISISTS,ਸਾਈਂਟਾਈਸਿਸ
ସାଇଟୋମେରେ,ਸਾਇਟੋਮਰੇ
ସାଇଟୋପ୍ଲାଜମ୍,ਸਾਇਟੋਪਲਾਜ਼ਮ
ବନ୍ଧାକୋବି,ਪੱਤਾਗੋਭੀ
କାକଟସ୍ |,ਕੈਕਟਸ
କ୍ୟାଲେଣ୍ଡୋୁଲା |,ਕੈਲੰਡੁਲਾ
କାନାରି ଘାସ (ଫାର୍ଲିସ୍),ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ)
କାନନା |,ਕੈਨਨਾ
କ୍ୟାପିଟିସ୍,ਕੈਪਾਰਿਸ
Capsicum,ਕੈਪਸਿਕਮ
କାରାମୋବୋଲା |,ਕੈਰਮਬੋਲਾ
କାରାସା |,ਕੈਰਾਪਾ
କାର୍ଡାମୋମ |,ਕਾਰਡਮੋਮ
କାର୍ନେସନ୍ |,ਕੈਰੇਸ਼ਨ
ଗାଜର,ਗਾਜਰ
କାଜୁ ବାଦାମ |,ਕਾਜੂ ਗਿਰੀ
କ୍ୟାସିୟା,ਕਾਸੀਆ
କାଷ୍ଟର |,ਕੈਸਟਰ
ଫୁଲକୋବି |,ਫੁੱਲ ਗੋਭੀ
ସେଲରି,ਅਜਵਾਇਨ
ଚମ୍ପାକ୍,ਚੈਂਪੈਕ
ଚେନୋପୋଡିୟମ୍,ਚੇਨੋਪੋਡੀਅਮ
ଚେରି ଟମାଟୋ |,ਚੈਰੀ ਟਮਾਟਰ
ଚେରି,ਚੈਰੀ
"ଛେନା, ଗ୍ରାମ |","Chickpea, ਗ੍ਰਾਮ"
ଚିଲିସ,ਮਿਰਚ
ଚୀନ୍ ଟର୍ପେଣ୍ଟାଇନ୍ ଗଛ |,ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ
ଚୋ-ଚାଉ,ਚੋ-ਚੋਅ
ChrysSanthemumum,ਕ੍ਰਾਈਸੈਂਥੇਮਮ
"ଚୁଫା, ପୃଥିବୀ ବାଦାମ |","ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ"
ସୋହୋରୀ,ਸਿਖਾਂ
ଚିନାବାଦାମ |,ਦਾਲਚੀਨੀ
ଆରଟନ୍ |,ਸਿਟਰਨ
ସାଇଟ୍ରନେଲିଲା ଘାସ |,ਸਿਟਰੋਨਲਾ ਘਾਹ
ଜସ୍ମିନ୍ ଚ cl େ |,ਜਸਮੀਨ ਚੜ੍ਹਨਾ
ଲବଙ୍ଗ,ਲੌਂਗ
କ୍ଲଷ୍ଟର ବିନ୍ |,ਕਲੱਸਟਰ ਬੀਨ
କୋକୋ,ਕੋਕੋ
ନଡ଼ିଆ |,ਨਾਰੀਅਲ
କଫି,ਕਾਫੀ
କୋଲସ,ਕੋਲੇਸ
କୋଲୋସିସିଆ,ਕੋਲੋਕੈਸੀਆ
"ଉପନିବେଶ, ତିକ୍ତ ଆପଲ୍ |","ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ"
ସାଧାରଣ ପର୍ସଲେନ |,ਆਮ ਸੇਵਾ
ଧନିଆ,ਧਨੀਆ
କପା,ਸੂਤੀ
ଗା cow ାସ,ਕਾਵਾਂ
କ୍ୟୁବ୍,ਕੁਬੇਬ
କାକୁଡି,ਖੀਰਾ
କ୍ୟୁକୁଭର୍ଟସ୍ |,ਖਰਕੀ
ଜିର୍ତିକ |,ਜੀ
ତରକାରୀ ପତ୍ର |,ਕਰੀ ਪੱਤੇ
କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |,ਕਸਟਾਰਡ ਐਪਲ
କ୍ୟାପସୁଲ୍ ବୋରର୍ |,ਕੈਪਸੂਲ ਬੋਰਰ
କ୍ୟାଟପିଲର୍,ਕੈਟਰਪਿਲਰ
ସାଇଟ୍ରସ୍ ସିଲେଲା |,ਨਿੰਬੂ ਸਾਈਂ
କ୍ରିକେଟ୍,ਕ੍ਰਿਕੇਟ
କାଉ,ਕਾਂ
କଟା ପୋକ,ਕੀੜਾ ਕੱਟੋ
ଦୁଗ୍ଧ,ਡੇਅਰੀ
ଦୁର୍ଗର,ਡੇਅਰੀ
ବନ୍ଧ,ਡੈਮ
ଦିନ-ନିରପେକ୍ଷ |,ਦਿਵਸ ਨਿਰਪੱਖ
ଫୁଲର ଦିନ ପରେ |,ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ
ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |,ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ
Deblossome,ਡੀਬਲੋਸੋਮਿੰਗ
ହ୍ରାସ,ਅਸਵੀਕਾਰ
କ୍ଷୟ,ਫੈਸਲਾ
କ୍ଷୟ,ਵਿਗਾੜ
ନିର୍ଣ୍ଣୟ,ਪਤਝੜ
ଦଶମିକ,ਦਸ਼ਮਲਵ
ଅଭାବ |,ਘਾਟ
ଡିଫ୍ଲୋକେସନ୍ (ମାଟି),ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ)
ପରିଶୋଧନ,ਬਦਨਾਮੀ
ଗଭୀରତା,ਹੱਤਿਆ
ଜଙ୍ଗଲ |,ਕਟਾਈ
ଅବଶ୍ୟ ନିରନ୍ତର,ਡੀਜਨਰੇਸ਼ਨ
ଭିକେସନ୍,ਨਿਘਾਰ
ଡିଗ୍ରୀ ଦିନ,ਡਿਗਰੀ ਦਿਨ
ଡିଗ୍ରୀ,ਡਿਗਰੀ
ଡିଫିସେନ୍ସ |,ਡੀਹਿਸੈਂਸ
ଦେହୁଙ୍ଗିଂ,ਦਹੁਣਾ
ଦେହକ୍କକ୍ କରିବା,ਡੀਹੁਸਕਿੰਗ
ଡିହାଇଡିଂ,ਡੀਹਾਈਡਰੇਸ਼ਨ
ଘୋଡେନକର୍,ਡੀਹਾਈਡਰੇਟਰ
ଚାହିଦା,ਮੰਗ
ନିନ୍ଦା,ਗਿਰਾਵਟ
ନିନ୍ଦା,ਘਟਨਾਵਾਂ
ଜମା,ਜਮ੍ਹਾ
ଚିହ୍ନ,ਜਮ੍ਹਾ
ଅବନତି କରାଲିନାଇଜେସନ୍ |,ਕਮੀ
ମାନସ,Desiccation
ଡିଜାଇନ୍,ਡਿਜ਼ਾਇਨ
ଡେସିକର୍ତ୍ତା,ਡੈਸੀਕੇਟਰ
ଆକ୍ରମଣ,ਨਿਰਧਾਰਤ
ନିଷ୍କ୍ରିୟ |,ਡਿਸਿਕਰਿੰਗ
Desynapp ଗୁଡିକ,Desynapis
ଡିଟସେଲ |,ਡੈਟਾਸਲ
ଡିଟସେସିଂ |,ਡੀਟਾਸਿੰਗ
ନିର୍ଣ୍ଣୟ,ਨਿਰਧਾਰਤ
ମୂଲ୍ୟ ହ୍ରାସ,ਦੀ ਘਾਟ
ବିଘ୍ନନା,ਠਹਿਰਾਓ
ବ୍ୟତିକ୍ରମ,ਭਟਕਣਾ
Digd,ਡਿਆਡ
ନିରାକରଣ,ਨਿਦਾਨ
ଡିକୋଗାମି |,ਦੁਚਰਾ
ଡିକଟୋଟୋମି |,Dichotomy
ଡିକୋଟିଡିନ୍ (ବିହନ),ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ)
ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ),ਮਰ ਜਾਓ (ਬਿਮਾਰੀ)
ପରିଭାଷାନ,ਫੈਲਾ
ହଜମ୍ବତି |,ਪਾਚਨਤਾ
ଡିହାଇବଏଡ୍,ਡਾਇਲਬ੍ਰਿਡ
ଡିକି (DYKE),ਡਾਈਕ (ਡਾਈਕ)
ମିଶ୍ରିତ,ਪਤਲਾ
ଡାଇଓକାରୀ,Dioeous
ଡିପ୍ଲାଇଡ୍,ਡਿਪਲੋਇਡ
ଡିପ୍ଲାଇଡ୍,ਡਿਪਲੋਇਡ
ଡିପ୍ଲୋନେମା,ਡਿਪਲੋਨੀਮਾ
ଅଦୃଶ୍ୟତା,ਡਿਸਬੋਡਿੰਗ
ଡିସ୍କ,ਡਿਸਕਿੰਗ
ରିହାତି,ਛੂਟ
ଅସଂଗୁକ୍ଷା,ਰੋਗਾਣੂ-ਮੁਕਤ
ବିଚ୍ଛେଦ,ਫੈਲਾਅ
ବିସ୍ତାର,ਪ੍ਰਸਾਰ
ବିବିଧତା,ਵਿਭਿੰਨਤਾ
ବିବିଧ ଚାଷ,ਵਿਭਿੰਨਤਾ
DNA ସିଡ଼ି |,ਡੀ ਐਨ ਏ ਪੌੜੀ
DNA RESPTOTER |,ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ
ଡୋଗେଜ,ਡੋਕੇਜ
ପ୍ରାଧାନ୍ୟ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
Gormancy,ਸੁਸਤ
ମାତ୍ରା,ਖੁਰਾਕ
ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |,ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ
ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ),ਡਰਾਫਟ (ਡਰਾਫਟ)
ନାଳି,ਡਰੇਨ
ଜଳ ନିଷ୍କାସନ,ਡਰੇਨੇਜ
ଡ୍ର,ਡਰਾਅ ਕਰੋ
ଶୁଖିବା,ਖਾਈ
ପୋଷାକ (ବିହନ),ਡਰੈਸਿੰਗ (ਬੀਜ)
ଡ୍ରିଲ୍ (n।),ਮਸ਼ਕ (ਐਨ.)
ଡ୍ରିଲିଂ (ଏଜେ। Engg),ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ)
ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ),ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ)
ଜଳସେଚନ,ਡਰਿਪ ਸਿੰਚਾਈ
ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |,ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ
ଧୂଳି,ਧੂੜ
ଡଷ୍ଟର୍,ਡੱਸਟਰ
ଧୂଳି,ਧੂੜ
ବଧୂ |,ਬੌਨੇ
ବଧୂ ପିରାମିଡ୍ |,Dwarf ਪਿਰਾਮਿਡ
ବଧୂ |,Dwarfing
Daissy,ਡੇਜ਼ੀ
ତାରିଖ,ਤਾਰੀਖਾਂ
ଦିନ ଜସ୍ମିନ୍ |,ਦਿਨ ਜੈਸਮੀਨ
ଡିଲ୍,ਡਿਲ
ଦିନନାଥ ଘାସ |,ਦੀਨਨਾਥ ਘਾਹ
ଚାଳକ,ਡੂਡਡਰ
"ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |","ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ"
ଡଣ୍ଠି,ਬਰੂਸ
ଶୁଖିଲା ଅଦା,ਸੁੱਕੇ ਅਦਰਕ
ଡିଫୋଲିଂ ପୋକ,ਮੋਹਰਿੰਗ ਬੀਟਲ
ଡ୍ରୋନ୍,ਡਰੋਨ
ବତକ,ਬਤਖ਼
ପରିବେଶ,ਵਾਤਾਵਰਣ
ଇକୋନୋମଟ୍ରିକ୍ସ |,Econometrics
ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |,ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ
ଇକୋଟେପ୍ |,ਈਕੋਟਾਈਪ
Ectorrophic,ਐਲੀਕਟ੍ਰੋਫਿਕ
ଏଡଫାଲିକ୍ |,ਏਡੋਫੇਿਕ
ଏଡିବାଫୋଲୋଜି,ਐਡੀਫੋਲੋਜੀ
Eding,ਐਡਜਿੰਗ
ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ,ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ
ଚାହିଦା ଚାହିଦା |,ਮੰਗ ਦੀ ਲਚਕਤਾ
ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |,ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ
ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
ବିଲିୟନଟେସନ୍,ਕਪੜੇ
ଇମାସକୋଲେଟର |,Emasculator
ଜବରଦଖଲ,ਤੇਜ਼
ଭ୍ରୁଣ,ਭਰੂਣ
ଭ୍ରୁଣବିଶ୍ୱାସ,ਭਰੂਣ
ଉଦତର |,ਉਭਰਨ
ଏମୁଲେସିଫାୟର୍ |,ਇਮਲਸੀਫਾਇਰ
ଇବଗେନୋଜ,ਐਂਡੋਜੇਨਸ
ଏଣ୍ଡୋରିଟୋସିସ୍ |,ਹੋਂਦ
ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |,ਨਿਰਦੋਪਿਤ
ଏଣ୍ଡୋରମ୍,ਐਂਡੋਸਪਰਮ
ଉଦ୍ୟମ୍,ਉੱਦਮ
ପ୍ରବେଶ,ਐਂਡੋਮੋਲੋਜੀ
ପରିବେଶ,ਵਾਤਾਵਰਣ
ଏନଜାଇମ୍,ਪਾਚਕ
ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ
EpipheeTee,ਐਪੀਫਾਈਟ
ଇକ୍ୱିଟି |,ਇਕੁਇਟੀ
ବିଲାତି,ਖਾਤਮੇ
ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
ଆକଳନ,ਅਨੁਮਾਨ
ଇଥିଓପିଏମ |,ਈਟੀਓਲੇਸ਼ਨ
ଇଉଜେନିକ୍,ਯੂਗੇਨਿਕ
ମୂଲ୍ୟାଙ୍କନ,ਮੁਲਾਂਕਣ
Evaporimer,ਈਵੈਪੋਮੀਟਰ
ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |,ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ
ଚିର ସବୁଜ ବିପ୍ଳବ |,ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ
ଚିର ସବୁଜ |,ਸਦਾਬਹਾਰ
ବିବର୍ତ୍ତନ,ਵਿਕਾਸ
ଏକ୍ସ,ਆਬਕਾਰੀ
ନିଷ୍କାସନ (ପ୍ରଜନନ),ਥਕਾਵਟ (ਜਣਨ)
ଶୋଷଣ,ਸ਼ੋਸ਼ਣ
ଅନୁସନ୍ଧାନ,ਖੋਜ
ବହିଷ୍କାର,ਬਾਹਰ ਕੱ .ਣ
ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ),ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ)
ଖାଇବା ପାଇନ୍,ਖਾਣ ਵਾਲੇ ਪਾਈਨ
"ହାତୀ ପାଦ, ୟାମ","ਹਾਥੀ ਪੈਰ, ਯਮ"
ଇଉକ୍ଲିପଟସ୍,ਯੁਕਲਿਪਟਸ
ପୃଥିବୀ କୀଟ,ਧਰਤੀ ਦਾ ਕੀੜਾ
Entomologist-,ਐਂਟਰੋਲੋਜਿਸਟ
ପରିବେଶଗତବାଦୀ,ਵਾਤਾਵਰਣਕ
କାରକ,ਕਾਰਕ
କାରକ ଉତ୍ପାଦନ,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
ଭାସ୍ଟାଉଣ୍ଡ,ਫੈਕਟੋਰੇਜ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
ଅଧ୍ୟାପକ,ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ
ପତଳା |,ਪਰਦਾ
ପରିବାର,ਪਰਿਵਾਰ
ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |,ਫਾਰਮ ਮੁਲਾਂਕਣ
ଫାର୍ମ ବଜେଟ୍,ਖੇਤ ਬਜਟ
ଚାଷ ବ୍ୟବସାୟ,ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ
ଫାର୍ମ ଯୋଜନା,ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ
କୃଷକ,ਕਿਸਾਨ
ଚାଷ,ਖੇਤੀ
ବନ୍ଧକ,ਸ਼ਮੂਲੀਅਤ
ଫେବୃଆଣ୍ଡେସନ୍,ਧੋਖਾਧੜੀ
ମୁଖ,ਫਰਮੈਂਟੇਸ਼ਨ
ପ୍ରଜନନ,ਜਣਨ
ସାର,ਖਾਦ
ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |,ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ
ଫାଇବ୍ରସ୍,ਰੇਸ਼ੇਦਾਰ
କ୍ଷେତ୍ର,ਖੇਤਰ
କ୍ଷେତ୍ର ଦକ୍ଷତା,ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
ଫିକ୍ସସନ୍,ਨਿਰਧਾਰਤ
ବନ୍ୟା ପରିସ୍ଥିତି,ਹੜ੍ਹ
ପ୍ରବାହ ଚିତ୍ର |,ਵਹਾਅ ਡਾਇਗਰਾਮ
ଖାଦ୍ୟ ମୂଲ୍ୟ,ਭੋਜਨ ਦਾ ਮੁੱਲ
ଚାରା (ଖାଇବାକୁ),ਚਾਰਾ (ਚਾਰਾ)
ପୂର୍ବାନୁମାନ,ਭਵਿੱਖਬਾਣੀ
ଜଙ୍ଗଲ,ਜੰਗਲ
ରକ୍ତ ବନ୍ଧୁମାନେ,ਜੰਗਲਾਤ
ବରଣ୍ଡ,ਫਰੌਡ
ବରଫ ପ୍ରତିରୋଧକ |,ਠੰਡ ਰੋਧਕ
ବରଫ,ਠੰਡ
ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା),ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ)
ଫଳ,ਫਰੂਟੇਸ਼ਨ
ଫଳ ଡ୍ରପ୍,ਫਲ ਬੂੰਦ
ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ),ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ)
ଫ୍ୟାଜିଜ୍,ਧੁੰਦਲੀ
ଫଙ୍ଗିସାଇଡ୍ |,ਫੰਜਾਈਸਾਈਡ
ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |,ਮਜ਼ੇਦਾਰ
କବକ,ਫੰਗਸ
ଫ୍ରୁ,Furown
ଫ୍ୟୁଜନ୍ |,ਮਿਸ਼ਰਨ
ଫୁଜ୍,ਫਜ਼
ଅସ୍ପଷ୍ଟ,ਫਜ਼ੀ
"ଫେନେଲ, ଆଣ୍ଠୁଏ |","ਫੈਨਿਲ, ਅਨੀਸ"
FenugRek,Fenugreek
ଡିମ୍ବିରି,ਅੰਜੀਰ
ଆଙ୍ଗୁଠି ମିଲେଟ୍ |,ਫਿੰਗਰ ਬਾਜਰੇ
ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା,ਅੱਗ-ਲਾਲ ਝਾੜੀ
ଜଙ୍ଗଲର ନିଆଁ,ਜੰਗਲ ਦੀ ਲਾਟ
ଫରାସୀ ବିନ୍,ਫ੍ਰੈਂਚ ਬੀਨ
ପୋକ,ਫਲੀ
ଠେକୁଆ,ਲੂੰਬੜੀ
ଫଳ ଉଡ଼ିଠି,ਫਲ ਉੱਡਦੇ ਹਨ
ଗଲ୍ (ହୋର୍ଟ),Gall (ਹੋਰਟ)
ଖେଳ,ਗੇਮਟ
ଉଦ୍ୟାନ,ਗਾਰਡਨ
ଗେଜ୍ (ପାଣି),ਗੇਜ (ਪਾਣੀ)
ଜିନ୍ ବ୍ୟାଙ୍କ |,ਜੀਨ ਬੈਂਕ
ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |,ਜੀਨ ਟੈਗਿੰਗ
ବଂଶଧରୋଗ ବିଜ୍ଞାନ,ਵਾਹਨ
ଜେନେଟିକ୍ ମାନଚିତ୍ର |,ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ
Gegnetics,ਜੈਨੇਟਿਕਸ
ଜିଦ୍,ਜੀਨੋਮ
ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |,ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ
ଜେନୋମିଟର,ਜੇਨੋਮਿਕਸ
ଜେନେଟାଇପ୍,ਜੀਨੋਟਾਈਪ
