Hindi,Odiya
प्रतिबंधी विच्छेद बिंदु,ସର୍ତ୍ତମୂଳକ ବ୍ରେକପଏଣ୍ଟ |
प्रतिबंधी विच्छेद बिंदु,ସର୍ତ୍ତମୂଳକ
प्रतिबंधी विच्छेद बिंदु अनुदेश,ସର୍ତ୍ତମୂଳକ ବ୍ରେକପଏଣ୍ଟ ନିର୍ଦ୍ଦେଶ |
प्रतिबंधी एंट्रॉपी,ସର୍ତ୍ତମୂଳକ ଏଣ୍ଟ୍ରପି |
प्रतिबंधी व्यंजक,ସର୍ତ୍ତମୂଳକ ଅଭିବ୍ୟକ୍ତି |
प्रतिबंधी आनुषंगिक संक्रिया,ସର୍ତ୍ତମୂଳକ ପ୍ରଭାବଶାଳୀ ଅପରେସନ୍ |
प्रतिबंधी सूचना अंतर्वस्तु,ସର୍ତ୍ତମୂଳକ ସୂଚନା ବିଷୟବସ୍ତୁ |
प्रतिबंधी झंप,ସର୍ତ୍ତମୂଳକ ଡେଇଁବା
प्रतिबंधी झंप अनुदेश,କଣ୍ଡିଶନାଲ୍ ଜମ୍ପ ନିର୍ଦ୍ଦେଶ |
प्रतिबंधी संकारक,ସର୍ତ୍ତମୂଳକ ଅପରେଟର୍ |
प्रतिबंधन कथन,ସର୍ତ୍ତମୂଳକ ବକ୍ତବ୍ୟ
प्रतिबंधी विराम अनुदेश,ସର୍ତ୍ତମୂଳକ ଷ୍ଟପ୍ ନିର୍ଦ୍ଦେଶ |
प्रतिबंधी स्थानांतरण अनुदेश,ସର୍ତ୍ତମୂଳକ ସ୍ଥାନାନ୍ତର ନିର୍ଦ୍ଦେଶ |
प्रतिबंधी चर,ସର୍ତ୍ତମୂଳକ ଭେରିଏବଲ୍
प्रतिबंध कोष्ठिका,ସ୍ଥିତି କକ୍ଷ
प्रतिबंध कूट,ସ୍ଥିତି କୋଡ୍
प्रानुकूलित परिपथ,କଣ୍ଡିଶନ୍ ସର୍କିଟ୍ |
"प्रतिबंधन, प्रानुकूलन",କଣ୍ଡିସନର ନିୟନ୍ତ୍ରଣ |
प्रानुकूलन उपकरण,କଣ୍ଡିସନର ଉପକରଣ |
प्रतिबंध सूची,ସର୍ତ୍ତ ତାଲିକା
प्रतिबंध नाम,ସର୍ତ୍ତ ନାମ
प्रतिबंध नाम प्रतिबंध,ସର୍ତ୍ତ ନାମ ସ୍ଥିତି
प्रतिबंध पूर्वलग्न,ସ୍ଥିତି ଉପସର୍ଗ
सुग्राहिता नियंत्रण,ସମ୍ମିଳନୀ ନିୟନ୍ତ୍ରଣ (= ସମ୍ବେଦନଶୀଳ ନିୟନ୍ତ୍ରଣ)
विश्वस्यता स्तर,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
गोपनीयता,ଗୋପନୀୟତା |
विन्यास,ବିନ୍ୟାସ
विन्यास अनुभाग,ବିନ୍ୟାସ ବିଭାଗ
संपुष्टि,ନିଶ୍ଚିତକରଣ
भ्रम मैट्रिक्स,ଦ୍ୱନ୍ଦ୍ୱ ମୂଖ୍ୟ |
संकुलन,ଯାତାୟାତ
सर्वनिष्ठ,ମିଳିତତା
संबद्ध संदर्भ,ସଂଯୁକ୍ତ ସନ୍ଦର୍ଭ
संबद्ध भंडारण,ସଂଯୁକ୍ତ ଷ୍ଟୋରେଜ୍
संबंध फलन,କାର୍ଯ୍ୟ
संबंधन व्यवस्था,ସଂଯୋଗ ବ୍ୟବସ୍ଥା |
संबंधन व्यवस्था सेवा,କନେକ୍ଟିଙ୍ଗ୍ ବ୍ୟବସ୍ଥା ସେବା |
संबंधन,ସଂଯୋଗ
संयोजक,ସଂଯୋଗ
संबंधक,ସଂଯୋଜକ |
संबंधन काल,ସମୟ ସଂଯୋଗ କରନ୍ତୁ |
क्रमागत,ଲଗାତାର
क्रमागत संक्रिया,କ୍ରମାଗତ କାର୍ଯ୍ୟ
क्रमागत अनुक्रम अभिकलित्र,କ୍ରମାଗତ କ୍ରମ କମ୍ପ୍ୟୁଟର |
फलान्वेषण,ଏହାର ପରିଣାମ ସ୍ଥିରତା ଯାଞ୍ଚ ଖୋଜିବା |
कन्सोल,କନସୋଲ୍ |
कन्सोल शब्द संसाधन उपकरण,ସାନ୍ତ୍ୱନା ଶବ୍ଦ-ପ୍ରକ୍ରିୟାକରଣ ଉପକରଣ |
समेकन,ସଂସ୍ଥାଗୁଡ଼ିକ
समेकित्र,କନସୋଲିଡକ୍ଟର |
अचर क्षेत्र,ନିରନ୍ତର କ୍ଷେତ୍ର
अचर अनुदेश,କ୍ରମାଗତ ନିର୍ଦ୍ଦେଶ
अचर लम्बाई क्षेत्र,କ୍ରମାଗତ ଲମ୍ବ କ୍ଷେତ୍ର |
अचर अनुपात कूट,ନିରନ୍ତର ଅନୁପାତ କୋଡ୍ |
अचर भंडारण,ନିରନ୍ତର ଷ୍ଟୋରେଜ୍ |
अचर शब्द,ନିରନ୍ତର ଶବ୍ଦ
व्यवरूद्ध समुच्चय,ବାଧ୍ୟତାମୂଳକ ସେଟ୍ |
व्यवरोध,ପ୍ରତିବନ୍ଧକ
समाहित पाठ्यांश,ବିଷୟବସ୍ତୁ ଧାରଣ କରେ |
"अन्तर्वस्तु, अंश",ବିଷୟବସ୍ତୁ
साहचर्य भंडारण,ବିଷୟବସ୍ତୁ ସମ୍ବିଦ୍ ସ୍ଥାନାନ୍ତର (= ଆସୋସିଏଟିଭ୍ ଷ୍ଟୋରେଜ୍)
अंतर्वस्तु विश्लेषण,ବିଷୟବସ୍ତୁ ଆନୁଦ୍ରାଏସ |
प्रयोग प्रतिस्पर्धा,ବ conିବା
प्रयोग प्रतिस्पर्धा तंत्र,ବିବାଦ ବ୍ୟବସ୍ଥା
अंतर्वस्तु सूची,ବିଷୟବସ୍ତୁ ତାଲିକା |
संदर्भ,ପ୍ରସଙ୍ଗ
संदर्भ संपादन,ପ୍ରସଙ୍ଗ ସମ୍ପାଦନା |
संदर्भ संपादक,ପ୍ରସଙ୍ଗ ସମ୍ପାଦକ
संदर्भ मुक्त भाषा,ପ୍ରସଙ୍ଗ ମୁକ୍ତ ଭାଷା |
संदर्भ संवेदी संरचना,ପ୍ରସଙ୍ଗ ମାଗଣା ସଂରଚନା |
संदर्भ संवेदी भाषा,ପ୍ରସଙ୍ଗ ସମ୍ବେଦନଶୀଳ ଭାଷା |
संदर्भात्मक घोषणा,ବିଷୟବସ୍ତୁ ଘୋଷଣାନସନ୍ |
आसंग क्रियाविधि,କଣ୍ଟିଜେନ୍ସି ପ୍ରଣାଳୀ |
सांतत्य पत्रक,ଜାରି କାର୍ଡ
सांतत्य जाँच,ନିରନ୍ତର ଯାଞ୍ଚ |
संतत फार्म,ନିରନ୍ତର ଫର୍ମ |
संतत फार्म पत्रक,ନିରନ୍ତର ଫର୍ମ କାର୍ଡ |
संतत फार्म कागज,କ୍ରମାଗତ ଫର୍ମ କାଗଜ |
संतत प्रक्रम नियंत्रण,କ୍ରମାଗତ ପ୍ରକ୍ରିୟା ନିୟନ୍ତ୍ରଣ |
संतत अनुकार,ନିରନ୍ତର ଅନୁକରଣ |
संतत तंत्र निदर्शन क्रमादेश,କ୍ରମାଗତ ସିଷ୍ଟମ୍ ମଡେଲିଂ ପ୍ରୋଗ୍ରାମ |
संतत तंत्र अनुकरण भाषा,ନିରନ୍ତର ସିଷ୍ଟମ୍ ସିମୁଲେସନ୍ ଭାଷା |
कन्टूर निदर्श,ବିଷୟବସ୍ତୁ ମଡେଲ
"विपर्यास, व्यतिरेक",ବିପରୀତ
विपर्यास तीव्रता,ବିପରୀତ ତୀକ୍ଷ୍ଣ |
नियंत्रण,ନିୟନ୍ତ୍ରଣ
नियंत्रण क्षेत्र,ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |
नियंत्रण द्वयंक,ନିୟନ୍ତ୍ରଣ ବିଟ୍
नियंत्रण खंडक,ନିୟନ୍ତ୍ରଣ ବ୍ଲକ
नियंत्रण बस,ନିୟନ୍ତ୍ରଣ ବସ୍ |
नियंत्रण बाइट,ନିୟନ୍ତ୍ରଣ ବାଇଟ୍ |
नियंत्रक पत्रक,ନିୟନ୍ତ୍ରଣ କାର୍ଡ
नियंत्रण संप्रतीक,ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ
नियंत्रण परिपथ,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
नियंत्रण लिपिक,କଣ୍ଟ୍ରୋଲ୍ କିରାଣୀ |
नियंत्र समादेश भाषा,ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶ ଭାଷା |
नियंत्रण अभिकलित्र,ନିୟନ୍ତ୍ରଣ କମ୍ପ୍ୟୁଟର |
नियंत्रण गणित्र,କାଉଣ୍ଟର ନିୟନ୍ତ୍ରଣ |
नियंत्रण चक्र,ନିୟନ୍ତ୍ରଣ ଚକ୍ର
नियंत्रण आँकड़े,ନିୟନ୍ତ୍ରଣ ତଥ୍ୟ |
नियंत्रण कोश,ନିୟନ୍ତ୍ରଣ କରିକା ପରାକାନ୍ତ |
नियंत्रण इंजीनियरी,ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ
नियंत्रण क्षेत्र,ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |
नियंत्रण संरूप मद,ଫର୍ମାଟ୍ ଆଇଟମ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण फलन,ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ
नियंत्रण शीर्षक,ନିୟନ୍ତ୍ରଣ ହେଡିଙ୍ଗ୍ |
नियंत्रण छिद्र,ନିୟନ୍ତ୍ରଣ ଛିଦ୍ର |
नियंत्रण अनुदेश,ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶ
नियंत्रण अनुदेश पंजी,ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶନାମା ରେଜିଷ୍ଟର |
नियंत्रण भाषा,ନିୟନ୍ତ୍ରଣ ଭାଷା |
नियंत्रित प्राचल,ନିୟନ୍ତ୍ରିତ ପାରାମିଟର |
नियंत्रित भंडारण नियतन,ନିୟନ୍ତ୍ରିତ ଷ୍ଟୋରେଜ୍ ଆବଣ୍ଟନ |
नियंत्रित चर,ନିୟନ୍ତ୍ରିତ ଭେରିଏବଲ୍ |
नियंत्रित शब्द सूची,ନିୟନ୍ତ୍ରିତ ଶବ୍ଦକୋଷ |
"नियंत्रित्र, नियंत्रक",ନିୟନ୍ତ୍ରକ
नियंत्रित्र कार्य,କଣ୍ଟ୍ରୋଲର୍ ଫଙ୍କସନ୍
नियंत्रण लाइन,ନିୟନ୍ତ୍ରଣ ରେଖା
नियंत्रण तर्क,ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण पाश,ନିୟନ୍ତ୍ରଣ ଲୁପ୍ |
नियंत्रण चिह्न,ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ
नियंत्रण संदेश प्रदर्श,ନିୟନ୍ତ୍ରଣ-ମସାଜ୍ ଡିସପ୍ଲେ |
नियंत्रण सूक्ष्म क्रमादेशन,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମିଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण विधा,ନିୟନ୍ତ୍ରଣ ମୋଡ୍
नियंत्रण संख्या,ନିୟନ୍ତ୍ରଣ ସଂଖ୍ୟା |
नियंत्रण उद्देश्य,ନିୟନ୍ତ୍ରଣ ଉଦ୍ଦେଶ୍ୟ |
नियंत्रण प्रचालन,ନିୟନ୍ତ୍ରଣ ଅପରେସନ୍ |
नियंत्रण प्रचालक,ନିୟନ୍ତ୍ରଣ ଅପରେଟର୍ |
नियंत्रण प्रचालक अंतक,ନିୟନ୍ତ୍ରଣ ଅପରେଟୋର ଟର୍ମିନାଲ୍ |
नियंत्रण पट्टिका,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
नियंत्रण बिंदु,ନିୟନ୍ତ୍ରଣ ବିନ୍ଦୁ |
नियंत्रण मुद्रण,ନିୟନ୍ତ୍ରଣ ମୁଦ୍ରଣ
नियंत्रण क्रमादेश,ନିୟନ୍ତ୍ରଣ ପ୍ରୋଗ୍ରାମ୍
नियंत्रण छिद्र,କଣ୍ଟ୍ରୋଲ୍ ପଞ୍ଚ |
नियंत्रण अभिलेख,ନିୟନ୍ତ୍ରଣ ରେକର୍ଡ |
नियंत्रण पंजी,ନିୟନ୍ତ୍ରଣ ରେଜିଷ୍ଟର |
नियंत्रण नेमका,ନିୟନ୍ତ୍ରଣ ରୁଟିନ୍ |
नियंत्रण अनुभाग,ନିୟନ୍ତ୍ରଣ ବିଭାଗ
नियंत्रण अनुक्रम,ନିୟନ୍ତ୍ରଣ କ୍ରମ |
नियंत्रण विनिर्देश,ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
नियंत्रण चित्ति,ନିୟନ୍ତ୍ରଣ ଷ୍ଟାକ
नियंत्रण मानक,ନିୟନ୍ତ୍ରଣ ମାନକ
नियंत्रण कथन,ନିୟନ୍ତ୍ରଣ ବକ୍ତବ୍ୟ
नियंत्रण केंन्द्र,ନିୟନ୍ତ୍ରଣ ଷ୍ଟେସନ |
नियंत्रण भंडारण,ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ |
नियंत्रण भंडारण रक्षण,ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ ସେଭ୍ |
नियंत्रण स्विच,ନିୟନ୍ତ୍ରଣ ସୁଇଚ୍
नियंत्रण तंत्र,ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା
नियंत्रण टेप,ନିୟନ୍ତ୍ରଣ ଟେପ୍
नियंत्रण तकनीक,ନିୟନ୍ତ୍ରଣ କ techni ଶଳ |
नियंत्रण अंतक,କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍ |
नियंत्रण योग,ସମୁଦାୟ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण स्थानांतरण कथन,ସ୍ଥାନାନ୍ତର ବିବୃତ୍ତି ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण एकक,ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |
नियंत्रण चर,ନିୟନ୍ତ୍ରଣ ଭେରିଏବଲ୍ |
नियंत्रण खंड,ଭଲ୍ୟୁମ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण शब्द,ନିୟନ୍ତ୍ରଣ ଶବ୍ଦ |
"रूढ़ि, परिपाटी",ସମ୍ମିଳନୀ
रूढ़ि उपकरण,ସମ୍ମିଳନୀ ଉପକରଣଗୁଡ଼ିକ
अभिसारिता,ଏକତ୍ରିତତା
संवाद,ବାର୍ତ୍ତାଳାପ |
संवादी,କଥାବାର୍ତ୍ତା |
संवादी बीजीय भाषा,ବାର୍ତ୍ତାଳାପିକ ବୀଜ ବର୍ଣ୍ଣିତ ଭାଷା |
संवादी अनुभाषक,କଥାବାର୍ତ୍ତା ସଂକଳନ |
संवादी अभिकलन,କଥାବାର୍ତ୍ତା ଗଣନା
संवादी भाषा,କଥାବାର୍ତ୍ତା ଭାଷା |
संवादी विथा,କଥାବାର୍ତ୍ତା ମୋଡ୍
संवादी तंत्र,ବାର୍ତ୍ତାଳାପିକରଣ ପ୍ରଣାଳୀ |
संवादी अंतक,ବାର୍ତ୍ତାଳାପିକରଣ ଟର୍ମିନାଲ୍ |
संवादी काल भाजन,ବାର୍ତ୍ତାଳାପ ସମୟାନୁବର୍ତ୍ତୀ ସମୟ ବାଣ୍ଟିବା |
रूपांतरण,ରୂପାନ୍ତର
रूपांतरण लागत,ରୂପାନ୍ତର ମୂଲ୍ୟ
रूपांतरण युक्ति,ରୂପାନ୍ତର ଉପକରଣ
रूपांतरण विधा,ରୂପାନ୍ତର ମୋଡ୍
रूपांतरण नेमका,ରୂପାନ୍ତର ରୁଟିନ୍ |
रूपांतरण,ରୂପାନ୍ତର
परिवर्तक,Convercer
अवमुख प्रोग्रामन,କନଭକ୍ସ ପ୍ରୋଗ୍ରାମିଂ |
निर्देशांक पता स्मृति,ଠିକଣା ଠିକଣା ସ୍ମୃତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |
निर्देशांक आँकड़े,ତଥ୍ୟକୁ ସମନ୍ୱୟ କରନ୍ତୁ |
निर्देशांक ज्यामिति भाषा,ଜ୍ୟାମେଟ୍ରି ଭାଷା ସମନ୍ୱୟ କରନ୍ତୁ |
निर्देशांक आलेखिकी,ଗ୍ରାଫିକ୍ସ ସଂଯୋଜନା |
निर्देशांक जालक्रम,ନେଟୱାର୍କ ସଂଯୋଜନା କରନ୍ତୁ |
समन्वयित काल मापक्रम,ସମୟ ସ୍କେଲକୁ ସମନ୍ୱୟ କରନ୍ତୁ |
प्रतिलिपि,କପି କରନ୍ତୁ |
रज्जुहीन प्लग,କର୍ଡଲେସ୍ ପ୍ଲଗ୍ |
पीक ए बू प्रणाली,କର୍ଡୋନିଅର୍ ସିଷ୍ଟମ୍ |
क्रोड,ମୂଳ
क्रोड सन्निक्षेप,ମୂଳ ଡମ୍ପ
क्रोड प्रतिबिंब,ମୂଳ ପ୍ରତିଛବି |
क्रोड प्रतिबिंब क्रमादेश संग्रह,ମୂଳ ପ୍ରତିଛବି ଲାଇବ୍ରେରୀ |
क्रोड स्मृति,ମୂଳ ମେମୋରୀ |
क्रोड जालक्रम,ମୂଳ ନେଟୱାର୍କ |
सह निवासी,ସହଭାଗୀ |
क्रोड भंडारण,ମୂଳ ସଂରକ୍ଷଣ
क्रोड तंत्र,ମୂଳ ବ୍ୟବସ୍ଥା
सहनेमका,ସହ-ରୁଟିନ୍ |
संशोधन और प्रतिलिपीयन,ସଠିକ୍ ଏବଂ କପି କରନ୍ତୁ |
संशोधी लक्षण,ସଠିକ୍ ବ feature ଶିଷ୍ଟ୍ୟ ସଂଶୋଧନ କରିବା |
संशोधन,ସଂଶୋଧନ
संशोधन सूचना,ସଂଶୋଧନ ସୂଚନା
संशोधी अनुरक्षण,ସଂଶୋଧନ ରକ୍ଷଣାବେକ୍ଷଣ |
संशोधी अनुरक्षण काल,ସଂଶୋଧନ ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ |
लागत विश्लेषण,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
लागत केन्द्र लेखा,ମୂଲ୍ୟ-କେନ୍ଦ୍ର ଆକାଉଣ୍ଟିଂ |
"गिनती, गणना, गणनांक",ଗଣନା
गणित्र,କାଉଣ୍ଟର
गणित्रीय संदमन,କାଉଣ୍ଟର ପ୍ରତିରୋଧକ |
गणना कुंजी आँकड़ा युक्ति,ଗଣନା-କି-ଡାଟା ଉପକରଣ |
देश कूट,ଦେଶ କୋଡ୍
क्रांतिक पथ विधि,ଜଟିଳ ପଥ ପଦ୍ଧତି |
क्रास बार स्विच,କ୍ରସ୍ ବାର୍ ସୁଇଚ୍ |
क्रास बार तंत्र,କ୍ରସ୍ ବାର୍ ସିଷ୍ଟମ୍ |
तिर्यक जाँच,କ୍ରସ୍ ଚେକ୍ |
व्यति अनुभाषक,କ୍ରସ୍ କମ୍ପାଇଲ୍ର୍ |
तिर्यक प्रांत संचार,କ୍ରୁଡ୍ ଡୋମେନ୍ ଯୋଗାଯୋଗ |
अप्रासंगिक सिग्नल,କ୍ରସ୍ ଅଗ୍ନି
अन्योन्य पाद,କ୍ରସ୍ ପାଦ
अन्योन्य पादी परीक्षण,କ୍ରସ୍ ଟେଷ୍ଟ୍ କ୍ରୋକ୍ |
प्रतिच्छेद बिंदु सरणी,କ୍ରସ୍ ପଏଣ୍ଟ ଆରେ |
अनु परिच्छेद परीक्षण,କ୍ରସ୍ ବିଭାଗୀୟ ପରୀକ୍ଷା |
सरणी का अनुपरिच्छेद,ଏକ ଆରେ କ୍ରସ୍ ବିଭାଗ |
व्यति प्रक्रिया सामग्री,କ୍ରସ୍ ସଫ୍ଟୱେର୍ |
अनुप्रस्थ उपक्षेत्र शृंखला,କ୍ରସ୍ ସବାର୍ ଲିଙ୍କ୍ |
अप्रांसगिक सिग्नल,କ୍ରସ୍ ଟକ୍ |
तिर्यक मार्गण,କ୍ରସ୍ ଟ୍ରାକିଂ |
अधिसंख्यन,ଭିଡ଼
निम्नतापिकी,କ୍ରାସୋଗେନିକ୍ସ |
निम्नताप भंडारण,କ୍ରାସୋଗେନିକ୍ ଷ୍ଟୋରେଜ୍ |
निम्नताप भंडार,କ୍ରାଇଗେନିକ୍ ଷ୍ଟୋର୍ |
निम्नतापस्थापी,କ୍ରିଟାଟାଟ
"क्रायोट्रान, निम्नतापी स्चिव",କାନ୍ଦୁଛି
गूढ़ालेखी,କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍
गूढ़ालेखी कलन विधि,କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍ ଆଲଗୋରିଦମ |
"गूढ़लेखन, गूढ़लेखिकी",କ୍ରିପ୍ଟୋଗ୍ରାଫି
संचयी सूचक,ସଂକଳନ ସୂଚକାଙ୍କ |
मुद्रा प्रतीक,ମୁଦ୍ରା ପ୍ରତୀକ
धारा पुंज स्थिति,ସାମ୍ପ୍ରତିକ ବିମ୍ ସ୍ଥିତି |
धारा संबंधन समूह,ସାମ୍ପ୍ରତିକ ସଂଯୋଗ ଗୋଷ୍ଠୀ |
वर्तमान पीढ़ी,ସାମ୍ପ୍ରତିକ ପି generation େଇ |
वर्तमान अनुदेश पंजी,"ସାମ୍ପ୍ରତିକ ନିର୍ଦ୍ଦେଶନାମା |
 ପଞ୍ଜିକରଣ କର |"
धारा रेखा सूचक,"ସାମ୍ପ୍ରତିକ ରେଖା
 ସୂଚକ"
धारा प्रस्पंद,"ସାମ୍ପ୍ରତିକ ଲୁପ୍ (=
 ସାମ୍ପ୍ରତିକ ଆଣ୍ଟିବାଡ୍)"
धारा विधा तर्क,ସାମ୍ପ୍ରତିକ ମୋଡ୍ ଲଜିକ୍ |
धारा अभिलेख,ସାମ୍ପ୍ରତିକ ରେକର୍ଡ |
प्रसंकेतक,କର୍ସର୍
प्रसंकेतक नियंत्रण कुंजी,କର୍ସର୍ କଣ୍ଟ୍ରୋଲ୍ କୀ |
लध्वक्ष,ପରଦା
वक्र पठित्र,ବକ୍ର ଅନୁସରଣକାରୀ |
तल्प,କୁଶ
ग्राहक अभिगम क्षेत्र,ଗ୍ରାହକ ପ୍ରବେଶ କ୍ଷେତ୍ର |
ग्राहक सूचना नियंत्रण तंत्र,ଗ୍ରାହକ ସୂଚନା ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |
ग्राहक क्षेत्र उपकरण,ଗ୍ରାହକ ପରିସର ଉପକରଣ |
ग्राहक स्विचन तंत्र,ଗ୍ରାହକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |
कटा फॉर्म,କଟା ଫର୍ମ
कटा फॉर्म विधा,ଫର୍ମ ଫର୍ମ ମୋଡ୍ କାଟନ୍ତୁ |
काट विधि,କଟ୍ ପଦ୍ଧତି |
विच्छेदन,ବିଛିନ୍ନ ହେବା
"साइबरनेशन, अभिकलित्री स्वचलन",ସାଇବରସନ୍
"साइबरनेटिक्स, सूचना प्रभाविकी",ସାଇବରନେଟିକ୍ |
चक्र,ଚକ୍ର
चक्र गणन,ଚକ୍ର ଗଣନା
चक्र सूचकांक,ଚକ୍ର ସୂଚକାଙ୍କ
चक्र स्मृति,ଚକ୍ର ସ୍ମୃତି
चक्र सूक्ष्म क्रमादेशन,ଚକ୍ର ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମିଂ |
चक्र पुनः आरंभन,ଚକ୍ର ପୁନ res ସେଟ୍ |
चक्र सहभाजन,ଚକ୍ର ସେୟାର୍
चक्र हरण,ଚକ୍ର ଚୋରି
चक्र हरण,ଚକ୍ର ଚୋରି
चक्र काल,ଚକ୍ର ସମୟ
चक्रीय कूट,ସାଇକ୍ଲିକ୍ କୋଡ୍ |
चक्रीय अतिरिक्तता जाँच,ସାଇକ୍ଲିକ୍ ଅନାବଶ୍ୟକ ଯାଞ୍ଚ |
चक्रीय विस्थापन,ସାଇକ୍ଲିକ୍ ସିଫ୍ଟ |
चक्रीय भंडारण,ସାଇକ୍ଲିକ୍ ଷ୍ଟୋରେଜ୍ |
चक्रीय स्थानांतरण,ସାଇକ୍ଲିକ୍ ସ୍ଥାନାନ୍ତର |
बेलन संक्लपना,ସିଲିଣ୍ଡର ଧାରଣା |
संप्रतीक,ବର୍ଣ୍ଣ
कूटलेखित दशमलव,କୋଡେଡ୍ ଦଶମିକ |
डेजी शृंखला,ଡେଜି ଶୃଙ୍ଖଳା |
डेजी मुद्रण चक्र,ଡେଜି ପ୍ରିଣ୍ଟ୍ ଚକ |
डेजी चक्र,ଡେଜି ଚକ
अवमंदन,ବନ୍ଧପ
आँकड़े,ତଥ୍ୟ
उपरिवाक् आँकड़े,ଭଏସ୍ ଉପରେ ଡାଟା |
आँकड़ा अभिगम व्यवस्था,ଡାଟା ଆକ୍ସେସ୍ ବ୍ୟବସ୍ଥା |
आँकड़ा अर्जन,ତଥ୍ୟ ଅଧିଗ୍ରହଣ
आँकड़ा अर्जन अभिकलित्र,ଡାଟା ଅଧିଗ୍ରହଣ କମ୍ପ୍ୟୁଟର |
आँकड़ा अनुकूलन एकक,ଡାଟା ଆଡାପସନ୍ ୟୁନିଟ୍ |
आँकड़ा प्रशासक,ଡାଟା ପ୍ରଶାସକ
आँकड़ा समुच्चय,ଡାଟା ଏଗ୍ରିଗେଟ୍ |
आँकड़ा क्षेत्र,ତଥ୍ୟ କ୍ଷେତ୍ର |
आँकड़ा सरणी,ତଥ୍ୟ ଆରେ
आँकड़ा गुण,ଡାଟା ଗୁଣ
आँकड़ा बैंक,ଡାଟା ବ୍ୟାଙ୍କ |
आँकड़ासंचय,ଡାଟାବେସ୍ |
आँकड़ासंचय प्रशासन,ଡାଟାବେସ୍ ପ୍ରଶାସନ
आँकड़ासंचय प्रबंध,ଡାଟାବେସ୍ ପରିଚାଳନା
आँकड़ासंचय प्रबंध पद्धति,ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ |
आँकड़ा खंडक,ତଥ୍ୟ ବ୍ଲକ
प्रत्यक्ष स्मृति अभिगम,ଡାଟା ବ୍ରେକ୍ (= ସିଧାସଳଖ ମେମୋରୀ ପ୍ରବେଶ)
आँकड़ा चयक पंजी,ଡାଟା ବଫର୍ ରେଜିଷ୍ଟର |
आँकड़ा प्रग्रहण,ତଥ୍ୟ କ୍ୟାପଚର |
आँकड़ा पत्रक,ଡାଟା କାର୍ଡ |
आँकड़ा वाहक,ଡାଟା ବାହକ |
आँकड़ा कोष्ठिका,ଡାଟା ସେଲ୍ |
आँकड़ा प्रणाल,ଡାଟା ଚ୍ୟାନେଲ |
आँकड़ा प्रणाल बहुसंकेतक,ଡାଟା ଚ୍ୟାନେଲ ମିଲିଟକ୍ସର୍ |
आँकड़ा परिपथ,ଡାଟା ସର୍କିଟ |
आँकड़ा परिपथ पारदर्शिता,ଡାଟା ସର୍କିଟ୍ ସ୍ୱଚ୍ଛତା |
आँकड़ा कूट,ତଥ୍ୟ କୋଡ୍
आँकड़ा संग्रह,ତଥ୍ୟ ସଂଗ୍ରହ
आँकड़ा संग्रह केन्द्र,ତଥ୍ୟ ସଂଗ୍ରହ ଷ୍ଟେସନ୍ |
आँकड़ा संग्रह पद्धति,ତଥ୍ୟ ସଂଗ୍ରହ ସିଷ୍ଟମ୍ |
