Bengali,Malayalam
ডেবিট,അപരാതം
ডেবিট পরামর্শ,ഉപദേശം
Debt ণ,കടം
Debt ণ ব্যবস্থাপনা,ഡെറ്റ് മാനേജുമെന്റ്
Deb ণগ্রহীতা,കടക്കാരൻ
মৃত,മരിച്ച
শালীনতা,അന്തസ്സ്
বিকেন্দ্রীকরণ,വികേന്ദ്രീകരണം
সিদ্ধান্ত ফ্যাক্টর,തീരുമാനിക്കുന്ന ഘടകം
সিদ্ধান্ত,തീരുമാനം
সিদ্ধান্ত গ্রহণ,തീരുമാനമെടുക്കൽ
সিদ্ধান্ত গ্রহণ প্রক্রিয়া,തീരുമാനമെടുക്കൽ പ്രക്രിയ
ঘোষণা,പഖാപനം
আয়ের ঘোষণা,വരുമാന പ്രഖ്യാപനം
ঘোষিত মান,പ്രഖ്യാപിത മൂല്യം
শপথ ঘোষণা,സത്യപ്രതിജ്ഞ ചെയ്യുക
ডিকোড,വിസങ്കേതനം
ডিকন্ট্রোল,ഡീകോൺട്രോൾ
সজ্জা,ആവര്ച്ച
হ্রাস,കുറയുക
ডিক্রি,കൽപന
উত্সর্গ,സമര്പ്പണം
বাদ,കിഴിവ്
ছাড়,കുറയ്ക്കല്
উত্স এ ছাড়,ഉറവിടത്തിൽ കിഴിവ്
বেতন থেকে ছাড়,ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്
কাজ,പമാണം
বন্ধকের দলিল,പണയത്തിന്റെ കരാർ
গণ্য বিশ্ববিদ্যালয়,കരുതലർ യൂണിവേഴ്സിറ്റി
ডিফেস,വികൃതമാക്കുക
ডি ফ্যাক্টো,മാനസികം
ডিফলেশন,മലിനീകരണം
মানহানি,വിസമ്മതം
ডিফল্ট,കുറ്റം
খেলাপি,തകർച്ച
ত্রুটিযুক্ত,കുറവുള്ള
প্রতিরক্ষা,രാജരക്ഷ
প্রতিরক্ষা পরামর্শ,പ്രതിരോധ ഉപദേശം
প্রতিরক্ষা উত্পাদন,പ്രതിരോധ നിർമ്മാണം
প্রতিবাদী,എതൃകക്ഷി
স্থগিত,മാറ്റിവയ്ക്കുക
স্থগিত ব্যয়,മാറ്റിവച്ച ചെലവ്
ডিফায়েন্স,എതിര്പ്പ്
ঘাটতি,കമ്മി
ঘাটতি বাজেট,കമ്മി ബജറ്റ്
সংজ্ঞায়িত,നിര്വചിക്കുക
অস্বীকার করুন,വിസമ്മതിക്കുക
অবক্ষয়,അധalal അപലതം
ডিগ্রি,ഡിഗ്രി
দেজুরে,ദമ്പര്നം
বিলম্ব,താമസിക്കുക
প্রতিনিধি,പതിനിധി
প্রতিনিধি কর্তৃপক্ষ,ഏറ്റെടുത്ത അതോറിറ്റി
প্রতিনিধি,പതിനിധിസംഘം
ক্ষমতার প্রতিনিধি,അധികാരങ്ങളുടെ പ്രതിനിധി
মুছে ফেলা,ഇല്ലാതാക്കുക
মুছে ফেলা,ദീപീകരണം
ভেবেচিন্তে,കരുതിക്കൂട്ടി
আলোচনা,അപലപിക്കല്
ডেলিসেন্সিং,വിശദീകരിക്കുന്നു
সীমানা,പവൃത്തി
বিতরণ,മോചിപ്പിക്കുക
বিতরণ,പസവം
চাহিদা,അവകാശം
চাহিদা নোট,ആവശ്വാസ കുറിപ്പ്
সীমানা,നിര്മതി
ডেমি-সরকারী,ഡെമി-ഉദ്യോഗസ്ഥൻ
গণতন্ত্র,ജനാധിപത്യം
প্রদর্শন,വിശദീകരണം
ডিমোরালাইজেশন,നാശ്ചരം
ডেমিউরেজ,കലഹം
অস্বীকার,നിഷേധിക്കല്
ডিনোমিনেশন,വിഭാഗത്തെ
ডি নভো,ഡി നോവോ
অস্বীকার,നിഷേധിക്കുക
প্রস্থান,വേര്പിരിയുക
বিভাগ,വകുപ്പ്
বিভাগীয়,വകുപകമായ
বিভাগীয় ক্রিয়া,വകുപ്പുതല പ്രവർത്തനം
বিভাগীয় তদন্ত,വകുപ്പുതല അന്വേഷണം
বিভাগীয় তদন্ত,ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം
বিভাগীয় অনিয়ম,ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്
বিভাগীয় গ্রন্থাগার,ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി
বিভাগীয় অবহেলা,വകുപ്പുതല അശ്രദ്ധ
বিভাগীয় অনুমতি,വകുപ്പുതല അനുമതി
বিভাগীয় যোগ্যতা পরীক্ষা,വകുപ്പുതല യോഗ്യതാ പരീക്ഷ
প্রস্থান,വേര്പാട്
নির্ভরতা শংসাপত্র,ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്
নির্ভরশীল,ആശയിക്കുന്ന
নির্ভরযোগ্য শিশু,ആശ്രിതരായ കുട്ടികൾ
মোতায়েন,വിനസിക്കുക
ডিপেন্টেন্ট,പപ്പോന്ദ്ദം
নির্বাসন,നാടുകടത്തല്
ডিপোজ,ഉദാത്തൊരു
আমানত,നിക്ഷേപം
ডিপো,ഡിപ്പോ
অবচয়,മൂല്യത്തകർച്ച
হতাশ শ্রেণি,വിഷാദമുള്ള ക്ലാസ്
বঞ্চিত,കവരുക
ডেপুটেশন,ആവരണം
ডেপুটেশন ভাতা,ഡെപ്യൂട്ടേഷൻ അലവൻസ്
সহকারী,ഡെപ്യൂട്ടി
নিয়ন্ত্রিত,ധൈര്യമുള്ളവർ
দায়িত্ব পালনে অবহেলা,ഡ്യൂട്ടിയുടെ ഡെറൽ
Ereveration,ഉറിപ്പ്
অবমাননা,ദുരന്തം
অবমাননাকর,അവശിഷ്ടപരമായ
অবমাননাকর মন্তব্য,അവഹേളനപരമായ പരാമർശം
বংশোদ্ভূত,പിന്ഗാമി
বর্ণনা,വിവരണം
যোগ্য,അര്ഹത
নকশা,ചിതണം
মনোনীত,പഖാപിക്കുക
উপাধি,പദവി
প্রেরণ,അയക്കുക
প্রাণবধ নোট,അയണി കുറിപ്പ്
প্রেরণ নিবন্ধ,പാസ്ചാർച്ച് രജിസ്റ്റർ
গন্তব্য,ഉദ്ദിഷ്ടസ്ഥലം
নিঃস্ব,നിര്ഗതിയായ
বিশদ,പതേകവിവരം
বিশদ,വിശദമായ
সনাক্ত করুন,കണ്ടുപിടിക്കുക
আটক,തടങ്കല്
ডিটেনু,ഡിറ്റനോ
সংকল্প,നിശ്ചയം
বাধা,തടയല്
ক্ষতি,ദോഷം
ক্ষতিকারক,ദോഷകരമായ
অবমূল্যায়ন,വിലകുറയ്ക്കല്
ধ্বংস,നാശക്കേട്
উন্নয়ন,വികസനം
বিচ্যুত,വതിചലിക്കുക
যন্ত্র,ഉപായം
ভক্তি,ഭക്തി
নির্ণয়,രോഗംനിര്ണയിക്കുക
চিত্র,രേഖാലേഖം
ডায়েরি,ഡയറി
ডিক্টেশন,ശാസന
মারা যায় না,ഇതര മരിക്കുന്നു
ডায়েট,പഥാഹാരകമം
পরিপাক করা,ദഹിപ്പിക്കുക
মর্যাদাপূর্ণ,അന്തസ്സോടെ
মর্যাদা,പതാപം
ডিগ্রেশন,വ്യതിരിക്ത
Dilatory,ഹിച്ചഹം
দ্বিধা,വൈഷമം
পরিশ্রমী,അധാനശീലനായ
মাত্রা,പരിമാണം
ডিপ্লোমা,ബിരുദപതം
কূটনীতি,നയതന്ത്ര്യം
কূটনৈতিক অনাক্রম্যতা,നയതന്ത്ര പ്രതിരോധശേഷി
সরাসরি,നേരിട്ട്
সরাসরি প্রতিযোগিতা,നേരിട്ടുള്ള മത്സരം
সরাসরি সাক্ষাত্কার,നേരിട്ടുള്ള അഭിമുഖം
অভিমুখ,സംവിധാനം
ডিরেক্টরি,മേല്വിലാസപ്പട്ടിക
সরাসরি নিয়োগ,നേരിട്ടുള്ള റിക്രൂട്ട്
অস্বীকার করুন,അനുവദിക്കരുത്
অক্ষমতা,വികലത
প্রতিবন্ধী ব্যক্তি,വികലാംഗ വ്യക്തി
অক্ষম সুবিধা,പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ
অসুবিধা,അസൗകരം
একমত,വിസമ്മതിക്കുക
অস্বীকার করা,അനുവദനീയമല്ല
অস্বীকৃতি,വിസമ്മതം
বিপর্যয়,അതാഹിതം
দুর্যোগ ব্যবস্থাপনা,ദുരന്ത നിവാരണം
ডিসব্যান্ড,പിരിച്ചുവിടുക
বিতরণ,അസംബ്ലി
বাতিল করা,ഉപേക്ഷിക്കുക
স্রাব,ഒഴിവാക്കുക
স্রাব স্লিপ,ഡിസ്ചാർജ് സ്ലിപ്പ്
শাস্তিমূলক ব্যবস্থা,അച്ചടക്ക നടപടി
শৃঙ্খলাবদ্ধ পদ্ধতি,അച്ചടക്ക നടപടിക്രമം
শৃঙ্খলা,അച്ചടക്കം
অস্বীকার করুন,വിവേകം
প্রকাশ,പകാശനം
অসন্তুষ্টি,അസംതൃപ്തിയുള്ള
বিচ্ছিন্নতা,നിർണ്ണയിക്കുക
বন্ধ করুন,നിറുത്തുക
মতবিরোধ,തരുക
ছাড়,കിഴിവ്
আবিষ্কার,കണ്ടെത്തുക
কুখ্যাত,അപമാനിക്കുക
তাত্পর্য,പൊരുത്തക്കേട്
বিচক্ষণতা,വിവേകം
বিচক্ষণ অনুদান,വിവേചനാധികാര ഗ്രാന്റ്
বিবেচনামূলক ক্ষমতা,വിവേചനാധികാരശക്തി
বৈষম্য,വിവേചനം
আলোচনা,സംവാദം
অসাধু,ആത്മാര്ഥതയില്ലാത്ത
অসম্মান,അപമാനം
বিভাজন,ശിഥിലത
ডিস্ক,ചകം
স্থানচ্যুতি,സ്ഥാനഭാവം
অসাধু,അവിശ്വസ്ത
বরখাস্ত,പുറംതള്ളുക
বরখাস্ত,പുറംതള്ളല്
বরখাস্ত পদ্ধতি,പിരിച്ചുവിടൽ നടപടിക്രമം
অমান্য,ധിക്കരിക്കുക
ব্যাধি,അവവസ്ഥ
বিশৃঙ্খলা,അചന്തരമായ
বৈষম্য,അസമതം
প্রেরণ বিভাগ,ഡിസ്പാച്ച് വിഭാഗം
বিতরণযোগ্য,വിശദീകരിക്കാനാകും
ছড়িয়ে ছিটিয়ে,ചിതറുക
বাস্তুচ্যুত,സ്ഥലംമാറ്റി
প্রদর্শন,പദര്ശനം
অসন্তুষ্টি,അനിഷ്ടം
নিষ্পত্তি,പങ്കുമാറ്റം
নিষ্পত্তি,പുറന്തള്ളുന്നു
স্বভাব,സ്ഥാനം
নিষ্পত্তি,പുറംതൊലി
বিতর্ক,തര്ക്കം
অযোগ্যতা,അഭാവം
উপেক্ষা,അവഗണിക്കുക
ভাঙ্গন,വേര്പിരിയല്
অসন্তুষ্টি,അസംതൃപ്തി
মতবিরোধ,വിയോജിപ്പ്
বিপর্যয়,അപമാനകരമായ
বিচ্ছিন্ন,പിത്തരുത്
দ্রবীভূত,പിരിച്ചുവിടുക
দ্রবীভূত,അലിയിക്കുക
দূর শিক্ষন,വിദൂര പഠനം
ডিস্টিলি,ദൈർഘ്യമേറിയ
স্বতন্ত্র,വ്യത്യസ്തരായ
পার্থক্য,വിവേചിക്കുക
বিকৃতি,വളച്ചൊടിക്കൽ
সঙ্কট,ദുരിതം
বিতরণ,വിതരണം ചെയ്യുക
বিতরণ,വിതരണ
জেলা,ജില്ല
জেলা কেন্দ্র,ജില്ലാ കേന്ദ്രം
ঝামেলা,ശലം
ডিট্টো,ഡിറ്റോ
ডাইভার্সন,വതിചലനം
লভ্যাংশ,ലാഭിക്കുക
বিভাগ,ഡിവിഷൻ
বিবাহবিচ্ছেদ,വിവാഹമോചനം
ডকেট,ഡോക്കറ്റ്
ডাক্তার,ഡോക്ടര്
নথি,രേഖ
দালিলিক প্রমাণ,ഡോക്യുമെന്ററി തെളിവുകൾ
ডকুমেন্টেশন,പ്രമാണീകരണം
আবাস,വാസസ്ഥലം
আবাসিক শংসাপত্র,ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്
প্রভাবশালী,പബലമായ
অনুদান,സംഭാവന
ডসিয়ার,ഡോസിയർ
সন্দেহজনক,സംശയകരമായ
ডোভ টেলিং,ഡ ove ടെയ്ലിംഗ്
ডাউন গ্রেড,താഴേക്ക്
খসড়া,കരട്
খসড়া উত্তর,ഡ്രാഫ്റ്റ് മറുപടി
কঠোর পরিমাপ,കടുത്ത നടപടി
অঙ্কন,വര്ണിക്കുക
ড্রয়ার,ഡ്രോക്കർ
অঙ্কন,ഡ്രോയിംഗ്
খরা,വരള്ച്ച
শুকনো প্রচার,വരണ്ട പ്രമോഷൻ
দ্বৈত চার্জ,ഇരട്ട ചാർജ്
দ্বৈত নাগরিকত্ব,ഇരട്ട പൗരത്വം
বাকি,കുടിശ്ശിക
যথাযথ পরিশ্রম,കൃത്യമായ ശ്രദ്ധ
বকেয়া,കുടിശ്ശിക
যথাযথভাবে,ശരിക്കൊണ്ടാക്കുക
নকল,പകര്പ്പെടുക്കുക
সময়কাল,കാലയളവ്
ডুরেস,ദരക്ഷകർ
ডিউটি,കടമ
শুল্ক ভাতা,ഡ്യൂട്ടി അലവൻസ്
ডিউটি ​​চার্ট,ഡ്യൂട്ടി ചാർട്ട്
শুল্ক ছুটি,നികുതി അവധി
ডিউটি ​​রুম,കടപ്പാട്
মারা যাওয়ার ঘোষণা,മരിക്കുന്ന പ്രഖ്യാപനം
গতিশীলতা,ചലനാത്മകത
ইয়ারমার্ক,പകാശിത
অর্জিত ছুটি,സമ്പാദിച്ച അവധി
উপার্জন,വരുമാനം
পরিবেশ বান্ধব,പരിസ്ഥിതി സൗഹൃദ
বাস্তুশাস্ত্র,പരിസ്ഥിതിവിജ്ഞാനം
অর্থনৈতিক,സാന്വത്തികമായ
অর্থনৈতিক শোষণ,സാമ്പത്തിക ചൂഷണം
অর্থনীতি,സമ്പദ്
অর্থনীতি শ্রেণি,ഇക്കണോമി ക്ലാസ്
সম্পাদনা,എഡിറ്റിംഗ്
সংস্করণ,പതിപ്പ്
সম্পাদকীয়,എഡിറ്റോറിയൽ
শিক্ষা,പഠനം
শিক্ষামূলক ক্যারিয়ার,വിദ്യാഭ്യാസ ജീവിതം
শিক্ষা প্রতিষ্ঠান,വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്
শিক্ষাগত যোগ্যতা,വിദ്യാഭ്യാസ യോഗ്യത
প্রভাব,ഫലം
কার্যকর,സഫലമായ
কার্যকর দিন,ഫലപ്രദമായ തീയതി
প্রভাব,ഇഫക്റ്റുകൾ
কার্যকারিতা,ഫലപ്ലയം
দক্ষতা,കാര്യക്ഷമത
দক্ষ,കഴിവുള്ള
বহিষ্কার,പുറത്താക്കൽ
বিস্তৃত,വിപുലീകരിക്കുക
Elapse,ഭീഷണിപ്പെടുത്തുക
নির্বাচিত প্রতিনিধি,തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി
নির্বাচন,തിരഞ്ഞെടുപ്പ്
নির্বাচনী কলেজ,ഇലക്ടറൽ കോളേജ്
ভোটার,വചയിതാവ്
বিদ্যুতায়ন,വൈദ്യുതീകരണം
ইলেকট্রনিক মিডিয়া,ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ
প্রাথমিক,മൂലകം
যোগ্যতা,യോഗം
যোগ্যতা পরীক্ষা,യോഗ്യതാ പരീക്ഷ
নির্মূল,ഉന്മേഷം
স্পষ্টতা,വാചാലത
বিব্রত করা,ശലപ്പെടുത്തുക
আত্মসাৎ,വഞ്ചന
প্রতীক,മുദ
এমবসিং সিল,എംബോസിംഗ് മുദ്ര
জরুরী,അടിയന്തരാവസ്ഥ
জরুরী ত্রাণ,അടിയന്തര ആശ്വാസം
জরুরী,വേര്പെട്ടു
অভিবাসন,കുടിയേറിപാര്പ്പ്
ইমোলমেন্টস,നീളമുള്ള
এম্প্যানেলমেন্ট,എംപാനൽമെന്റ്
সহমর্মিতা,സമാനുഭാവം
নিয়োগ,നിയമിക്കുക
কর্মচারী,തൊഴിലാളി
কর্মচারী অংশগ্রহণ,ജീവനക്കാരുടെ പങ്കാളിത്തം
কর্মচারীর অবদান,ജീവനക്കാരന്റെ സംഭാവന
কর্মচারীর প্রভিডেন্ট ফান্ড,ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്
নিয়োগকর্তা,തൊഴിലുടമ
কর্মসংস্থান,തൊഴില്
কর্মসংস্থান বিনিময়,തൊഴിൽ കൈമാറ്റം
কর্মসংস্থান বিজ্ঞপ্তি,തൊഴിൽ അറിയിപ്പ്
কর্মসংস্থান অফিস,തൊഴിൽ ഓഫീസ്
ক্ষমতায়ন,ശക്തിപ്പെടുത്തുന്ന
ক্ষমতায়ন,ശാക്തീകരണ
আইন,നടക്കുക
আইন,നടന്നാൽ
সব একসাথে,En ബ്ലോക്ക്
এনক্যাশ,ഇകാഷ്
ঘিরা,അടക്കംചെയ്യുക
উত্সাহ,ധൈരം
সীমালঙ্ঘন,കയ്യേറു
Encumbrance,ല്യൂബ്രൻസ്
অনুমোদন করা,മേലൊപ്പുവയ്ക്കുക
এন্ডোমেন্ট,നിരോധനം
শেষ পণ্য,അവസാന ഉൽപ്പന്നം
শক্তি,ഊര്ജം
প্রয়োগ,നിര്ബന്ധിക്കുക
জড়িত,ഇടപഴകുക
বর্ধন,മെച്ചപ്പെടുത്തൽ
নির্দেশ দিন,പഴുതുക
En মাস,En മാസിൽ
অনুসন্ধান,അനേഷണം
তালিকাভুক্ত,പേരെഴുതുക
তালিকাভুক্তি (= তালিকাভুক্তি),എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്)
তালিকাভুক্তি নম্বর,എൻറോൾമെന്റ് നമ്പർ
Enroute,വഴിയിൽ
আগত,ഉറപ്പാക്കുന്നത്
নিশ্চিত করা,ഉറപ്പാക്കുക
প্রবেশ করুন,പവേശിക്കുക
এন্টারপ্রাইজ,എന്റർപ്രൈസ്
বিনোদন,വിനോദിപ്പിക്കുക
বিনোদন,വിനോദം
এনটাইটেল,സ്ഥാപകരം
অধিকারী,അർഹതയുണ്ട്
এনটাইটেলমেন্ট,അധികാരാവകാശം
প্রবেশদ্বার,പ്രവേശനം
প্রবেশকারী,ചതിക്കുന്ന
প্রবেশ,പവേശം
অনভিজ্ঞ স্তরের চাকরি,എൻട്രി ലെവൽ ജോലി
গণনা,എണ്ണക്കല്ല്
পরিবেশ,പരിസ്ഥിതി
দূত,പ്രതിനിധി
মহামারী,സാംക്രമികരോഗം
এপিটোম,ശീതനം
সমতা,സമതം
ভারসাম্য,സന്തുലിതാവസ്ഥ
সরঞ্জাম,സജ്ജീകരണം
ইক্যুইটি,ഇക്വിറ്റി
সমতুল্য,തുലതയുള്ള
সমতুল্য,വക്രത
নির্মূল,ഉന്ബങ്ങുക
এরতা,എറാറ്റ
ত্রুটি,പിശക്
ক্রমবর্ধমান,വർദ്ധനവ്
এসকর্ট,അകന്വടി
অপরিহার্য,സത്തായ
প্রতিষ্ঠা,സ്ഥാപനം
অনুমান,വിലമതിക്കുക
আনুমানিক খরচ,കണക്കാക്കിയ ചെലവ്
নীতিশাস্ত্র,നീതിശാസ്ത്രം
শিষ্টাচার,മരാദ
অপসারণ,ഒഴിപ്പിക്കല്
এড়ানো,ഒഴിഞ്ഞുമാറുക
মূল্যায়ন,മൂല്യനിർണ്ണയം
জোড় সংখ্যা,ഇരട്ട സംഖ്യ
শেষ,അന്തിമമായ
উচ্ছেদ,കുടിയിറക്കല്
প্রমান,തെളിവ്
বিবর্তিত,വികസിക്കുക
ঠিক,സൂക്ഷ്മമായ
পরীক্ষা,പരീക്ഷ
পরীক্ষা,പരീക്ഷണി
পরীক্ষক,പരീക്ഷകന്
উদাহরণ,ഉദാഹരണം
খনন,ഖനനം
দুর্দান্ত,ഉല്കൃഷ്ടമയ
ব্যতিক্রম,ഒഴിവാക്കല്
ব্যতিক্রমী,അസാധാരണമായ
অতিরিক্ত,ആധികം
বিনিময়,കൈമാറുക
এক্সিকিউয়ার,Icequer
আবগারি (= আবগারি শুল্ক),എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി)
বাদ দিন,പെടുത്തിയിട്ടില്ല
এক্সক্লুসিভ,ഒഴികെയുള്ള
ক্ষমা,ക്ഷമ
এক্সিকিউট,കൊല്ലുക
কার্যনির্বাহী,എക്സിക്യൂട്ടീവ്
কার্যনির্বাহী কমিটি,പ്രവർത്തക സമിതി
নির্বাহী ক্ষমতা,എക്സിക്യൂട്ടീവ് പവർ
এক্সিকিউটিভস,എക്സിക്യൂട്ടീവുകൾ
এক্সিকিউটিভ স্টাফ,എക്സിക്യൂട്ടീവ് സ്റ്റാഫ്
ছাড়,ഒഴിവാക്കപ്പെട്ട
ছাড়,ഒഴിവാക്കല്
অনুশীলন,ശീലിക്കുക
প্রাক্তন গ্র্যাটিয়া,മുൻ ഗ്രാറ്റേ
প্রাক্তন গ্রেটিয়া পেমেন্ট,മുൻ ഗ്രാറ്റിയ പേയ്മെന്റ്
নিষ্কাশন,ഉപയോഗിച്ചുതീരുക
সম্পূর্ণ,സമരഹിതം
প্রদর্শন,പദര്ശിപ്പിക്കുക
এক্সিজেন্সি,വിശിപ
এক্সিম নীতি,എക്സിം നയം
প্রস্থান,പുറത്ത്
প্রস্থান সাক্ষাত্কার,അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക
প্রস্থান নীতি,പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക
প্রস্থান জরিপ,വോട്ടെടുപ്പ് പുറത്തുകടക്കുക
পদাধিকারবলে,മുൻ ഓഫീസിയോ
বহিষ্কার,രാജകീയത
সম্প্রসারণ,വികസനം
প্রাক্তন অংশ,മുൻ ഭാഗം
প্রবাসী,പ്രവാസി
সমীচীন,ഉചിതമായ
ত্বরান্বিত করা,വേഗത്തിലാക്കുക
বহিষ্কার করা,പുറത്താക്കുക
ব্যয়,ചെലവ്
অভিজ্ঞতা,പരിചയം
পরীক্ষা,പരീക്ഷണം
বিশেষজ্ঞ,വിദഗ്ധന്
মেয়াদোত্তীর্ণ,കാലഹരണപ്പെടൽ
মেয়াদোত্তীর্ণ তারিখ,കാലഹരണപ്പെടുന്ന തീയതി
ব্যাখ্যা,വിശദീകരണം
স্পষ্ট,സ്പഷ്ടമായ
শোষণ,ചൂഷണം
অন্বেষণ,ആരായുക
বিস্ফোরণ,സ്ഫോടനം
রফতানি,കയറ്റുമതി
প্রাক্তন পোস্ট ফ্যাক্টো,മുൻഗാമിയുടെ ഭാഗമോ
প্রকাশ করা,പകടിപ്പിക്കുക
অভিব্যক্তি,മുഖഭാവം
তাড়ানো,പുറത്താക്കൽ
প্রসারণ,പുറന്തള്ളുക
প্রসারিত করা,നീട്ടുക
ব্যাপ্তি,പരിധിവരെ
বাহ্যিক,പുറമേയുള്ള
চাঁদাবাজি,കൊള്ളയുള്ള
অতিরিক্ত,അധികമായ
নির্যাস,എക്സ്ട്രാക്ട് ചെയ്യുക
অসাধারণ,അസാധാരണമായ
অসংযত,അതിരുകടന്ന
চরমপন্থী,തീവ്രവാദി
এক্সট্রোভার্ট,പുറംതള്ളമുള്ള
চোখের সাক্ষী,നേത്ര സാക്ഷ്യം
বানোয়াট,കെട്ടിച്ചമയ്ക്കുക
পরিচিতি,മുഖവില
সহজতর করা,സുഗമമാക്കുക
সুবিধা,സൗകര്യം
ফ্যাসিমাইল,ഫേസിമൈലി
সত্য,വസ്തുത
দলীয়তা,ഭക്താത്മകത
ফ্যাক্টর,ഘടകം
কারখানা,തൊഴില്ശാല
সত্য,തൊഴില്പരമായ
অনুষদ,ശേഷി
ব্যর্থ,പരാജയപ്പെടുക
মেলা,മേള
বিশ্বাস,വിശാസത
নকল,വ്യാജ
পরিবার,കുടുംബം
দুর্ভিক্ষ,ക്ഷാമം
ভাড়া,കൂലി
বিদায়কালীন অনুষ্ঠান,വിടവാങ്ങല്
কৃষিকাজ,കൃഷി
ক্লান্তি,തളര്ച്ച
দোষ,കുറ്റം
আনুকূল্য,പീതി
সম্ভাব্যতা,സാദ്ധാച്ഛകക്ഷണം
ফেডারেশন,സംയുക്തഭരണം
ফি,പതിഫലം
ফিরে ফিড,തിരികെ കൊടുക്കുക
অনুভূতি,വികാരം
ফেলিসিট,അനുമോദിക്കല്
ফেলো,ദീപ
ফেলোশিপ,സൗഹൃദം
মহিলা,സ്തൈണമായ
উর্বর,സമൃദ്ധമായ
কল্পিত,കെട്ടുകഥയായ
বিশ্বস্ততা,വിശാസത
ক্ষেত্র,വയല്
চিত্র,ആകൃതി
ফাইল,ഫയല്
ফাইলিং,ഫയലിംഗ്
ফিল্ম,ചലച്ചിതം
চূড়ান্ত,അന്തിമം
অর্থায়ন,ധനകാരം
আর্থিক,ധനസംബന്ധമായ
ফিনান্সার,ധനപാനി
অনুসন্ধান,കണ്ടെത്തലുകൾ
ভাল,പിഴ
চারুকলা,ഫൈൻ ആർട്സ്
আঙুলের মুদ্রণ,വിരൽ പ്രിന്റ്
সমাপ্ত পণ্য,പൂർത്തിയായ സാധനങ്ങൾ
আগুন,തീ
গুলি চালানো,വെടിവയ്പ്പ്
দৃঢ়,ഉറപ്പായ
প্রাথমিক চিকিৎসা,പ്രഥമ ശ്രുശ്രൂഷ
প্রথম শ্রেণি,ഒന്നാം തരം
প্রথম বিভাগ,ആദ്യ ഡിവിഷൻ
প্রথম তথ্য প্রতিবেদন,ആദ്യ വിവര റിപ്പോർട്ട്
রাজকোষ,സാമ്പത്തിക വർഷങ്ങൾ
ফিশারি,ഫിഷറീസ്
ফিট,യോജമാക്കുക
ফিটনেস,ക്ഷമത
ঠিক আছে,ഉറപ്പിക്കുക
স্থিরকরণ,പരിഹാരം
স্থির,നിശ്ചിത
পতাকা,കൊടി
ফ্ল্যাপ,പുറംപാളി
সমান,പരന്ന
বহর,വിമാനനിര
নমনীয়তা,സ lexവിശരിക്കുക
ফ্লাইট,പറക്കല്
বন্যা ত্রাণ,വെള്ളപ്പൊക്കം
মেঝে,തറ
প্রবাহ,ഒഴുകുക
ওঠানামা,ചാഞ്ചലം
ভ্রূণের,ഭ്രൂണരക്ഷ
ফোল্ডার,മടക്കിയകടലാസ്
ফোলিও,ഫോളിയോ
অনুসরণ করুন,പിന്തുടരുക
অনুসরণ,പിന്തുടരുന്ന
অনুগামী,അനുയായി
Foment,അസംതൃപ്തി
পা নোট,കാൽ കുറിപ്പ്
জোরকৃত দিনমজুর,നിർബന്ധിത തൊഴിൽ
পূর্বাভাস,പവചിക്കുക
পুর্বসিদ্ধান্ত,മുൻകൂട്ടി ചിന്തിക്കുക
বিদেশী,അനമായ
ফোরম্যান,കെയ്മാന്
ফরেনুন,മുൻപന്
দূরদর্শিতা,ദീര്ഘദൃഷ്ടി
ফোরওয়ার্ড,ടൈപ്രർഡ്
জালিয়াতি,നഷ്ടപ്പെടുന്നു
জাল,കെട്ടിച്ചമയല്
জালিয়াতি,കള്ളപമാണമുണ്ടാക്കല്
ফর্ম,രൂപം
আনুষ্ঠানিক,Formപചാരികമായ
ফর্ম্যাট,രൂപകല്പന
প্রাক্তন,കഴിഞ്ഞ
সূত্র,പമാണസൂതം
অবিলম্বে,ഉടൻ തന്നെ
ফরোয়ার্ড,മുന്നോട്ട്
ফরোয়ার্ডিং লেটার,കൈമാറുന്ന കത്ത്
ভিত্তি,അടിത്തറ
ভগ্নাংশ,ഭിചനമുള്ള
ফ্র্যাঞ্চাইজি,ഫ്രാഞ്ചൈസി
জালিয়াতি,തട്ടിപ്പ്
বিনামূল্যে,സൗ ജന്യം
বরফে পরিণত করা,മരവിക്കുക
ফ্রেইট,ചരക്കുകൂലി
ফ্রিকোয়েন্সি,ആവര്ത്തനം
জ্বালানী,ഇന്ധനം
পূর্ণ-স্কেল,പൂർണ്ണ സ്കെയിൽ
ফাংশন,പവര്ത്തിക്കുക
তহবিল,ധനം
