Punjabi,Gujarati
ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ,સત્તાઓનું પ્રતિનિધિમંડર
ਮਿਟਾਓ,કા delી નાખવું
ਹਟਾਉਣਾ,કા delી નાખવું તે
ਜਾਣਬੁੱਝ ਕੇ,જાણી જોઈને
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,વિચાર -વિમર્શ
ਕਮੀ,દખલ
ਸੀਮਾ,સીમત્તિ
ਸਪੁਰਦ ਕਰੋ,પહોંચાડવું
ਡਿਲਿਵਰੀ,ડિલિવરી
ਮੰਗ,માંગ
ਮੰਗ ਨੋਟ,માંગ -નોંધ
ਹੱਦਬੰਦੀ,સીમાંકન
ਡੈਮੀ-ਅਧਿਕਾਰੀ,કમી-સરકારી
ਲੋਕਤੰਤਰ,લોકશાહી
ਪ੍ਰਦਰਸ਼ਨ,નિદર્શન
ਨਿਰਾਸ਼ਾ,વિપુલતા
ਕਬਰਸਤਾਨ,દુરાગ્રહી
ਇਨਕਾਰ,અસ્વીકાર
ਸੰਜੋਗ,સંપ્રદાય
Do ਨੂਵੋ,નવેસર
ਇਨਕਾਰ,નામંજૂર કરવું
ਰਵਾਨਾ,રવાના થવું
ਵਿਭਾਗ,વિભાગ
ਵਿਭਾਗੀ ਵਿਭਾਗ,વિભાગ સંબંધી
ਵਿਭਾਗੀ ਕਾਰਵਾਈ,ખાતાકીય કાર્યવાહી
ਵਿਭਾਗੀ ਜਾਂਚ,ખાતાકીય તપાસ
ਵਿਭਾਗੀ ਜਾਂਚ,વિભાગીય તપાસ
ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ,વિભાગીય અનિયમિતતા
ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ,વિભાગીય ગ્રંથાલય
ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ,ખાતાકીય બેદરકારી
ਵਿਭਾਗੀ ਅਧਿਕਾਰ,ખાતાકીય પરવાનગી
ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,વિભાગીય લાયકાત પરીક્ષા
ਰਵਾਨਗੀ,વિદાય
ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ,પર આધારીત પ્રમાણપત્ર
ਨਿਰਭਰ,આશ્રિત
ਨਿਰਭਰ ਬੱਚੇ,આશ્રિત બાળકોને
ਤੈਨੁਸ਼,તંગ
ਡੀਪੋਨੈਂਟ,શાપર
ਦੇਸ਼ ਨਿਕਾਲੇ,દેશવટો
ਅਪਗ੍ਰੇਡ,ચોકી કરવી
ਜਮ੍ਹਾ,થાપણ
ਡਿਪੂ,ડિપો
ਕਮੀ,અવમૂલ્યન
ਉਦਾਸ ਕਲਾਸ,હતાશ વર્ગ
ਵਾਂਝੇ,વંચિત કરવું
ਡੈਪੂਟੇਸ਼ਨ,પ્રતિનિધિમંડળ
ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ,પ્રતિનિયુક્તિ ભથ્થું
ਡਿਪਟੀ,નાયબ
ਡੀਰ ਰਜਿਸਟਰ,નિકાલ કરેલું
ਡਿ duty ਟੀ ਦੀ ਘਾਟ,કર્તવ્યન
ਦਰੇਰਾ,વિલંબ
ਡੈਗੋਗੇਸ਼ਨ,અપમાન
ਅਪਮਾਨਜਨਕ,અપમાનજનક
ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ,અપમાનજનક નોંધ
ਵੰਸ਼ਜ,વંશજ
ਵੇਰਵਾ,વર્ણન
ਯੋਗ,લાયક
ਡਿਜ਼ਾਇਨ,આચાર
ਮਨੋਨੀਤ,હોદ્દો
ਅਹੁਦਾ,હોદ્દો
ਭੇਜਣਾ,રવાનગી
ਡਿਸਪੈਚ ਨੋਟ,રવાનગી નોંધ
ਡੈਪਿਪਰ ਰਜਿਸਟਰ,રવાનગી રજિસ્ટર
ਮੰਜ਼ਿਲ,ગંતવ્ય
ਵਿਖਾਵਾ,નિરાધાર
ਵੇਰਵਾ,વિગત
ਵੇਰਵਾ,વિગતવાર
ਖੋਜਿਆ,શોધી કાectવું
ਨਜ਼ਰਬੰਦੀ,અટકાયત
ਉਚਾਰੇ ਹੋਏ,અટકાયત
ਦ੍ਰਿੜਤਾ,નિશ્ચય
ਨਿਘਾਰ,વિસ્ફોટ
ਨੁਕਸਾਨ,હાનિ
ਨੁਕਸਾਨਦੇਹ,હાનિકારક
ਦੀ ਘਾਟ,અવમૂલ્યન
ਤਬਾਹੀ,બરછટ
ਵਿਕਾਸ,વિકાસ
ਭਟਕਣਾ,વિચલિત થવું
ਜੰਤਰ,સાધન
ਸ਼ਰਧਾ,ભક્તિ
ਨਿਦਾਨ,નિદાન કરવું
ਚਿੱਤਰ,ચિત્ર
ਡਾਇਰੀ,ડાયરી
ਹੁਕਮ,શરતી
ਮਰਦਾ ਨਹੀ,મૃત્યુ ન
ਖੁਰਾਕ,આહાર
ਹਜ਼ਮ,પટા
ਮਨਘੜਤ,ગૌરવપૂર્ણ
ਮਾਣ,ગૌરવ
ਡਿਜਸ਼ਨ,ભિન્નતા
Dilatory,પાતળું
ਦੁਬਿਧਾ,મૂંઝવણ
ਮਿਹਨਤੀ,મહેનતુ
ਮਾਪ,પરિમાણ
ਡਿਪਲੋਮਾ,ડિપ્લોમા
ਕੂਟਨੀਤੀ,રાજનીતિ
ਕੂਟਨੀਤਕ ਛੋਟ,રાજનીતિની પ્રતિરક્ષા
ਸਿੱਧਾ,સીધું કરવું
ਸਿੱਧਾ ਮੁਕਾਬਲਾ,સીધી હરીફાઈ
ਸਿੱਧਾ ਇੰਟਰਵਿ.,પ્રત્યક્ષ મુલાકાત
ਦਿਸ਼ਾ,દિશા
ਡਾਇਰੈਕਟਰੀ,ડિરેક્ટરી
ਸਿੱਧੀ ਭਰਤੀ,સીધી ભરતી
ਅਸਵੀਕਾਰ ਕਰੋ,નકારી કાallવું
ਅਪਾਹਜਤਾ,અપંગતા
ਅਯੋਗ ਵਿਅਕਤੀ,અપંગ વ્યક્તિ
ਅਯੋਗਤਾ ਲਾਭ,અપંગ લાભ
ਨੁਕਸਾਨ,ગેરફાયદા
ਅਸਹਿਮਤ,અસંમત થવું
ਅਸਵੀਕਾਰ ਕੀਤਾ,અસ્વીકાર
ਅਸਵੀਕਾਰ,અસ્વીકાર
ਤਬਾਹੀ,આપત્તિ
ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ,આપત્તિનું સંચાલન
ਭਾਂਡੇ,વિખેરી નાખવું
ਵੰਡ,વિતરણ
ਰੱਦ,કા discી નાખવા
ਡਿਸਚਾਰਜ,રજા
ਡਿਸਚਾਰਜ ਸਲਿੱਪ,-નાગરી કાપલી
ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ,શિસ્તબદ્ધ પગલાં
ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ,શિસ્તબદ્ધ કાર્યપદ્ધતિ
ਅਨੁਸ਼ਾਸਨ,શિસ્ત
ਵਿਗਾੜ,રાજદ્રોહ
ਖੁਲਾਸਾ,જાહેર કરવું
ਅਸੰਤੁਸ਼ਟ,અણબનાવ
ਬੰਦ,અસંગત
ਬੰਦ ਕਰੋ,બંધ કરવું
ਵਿਵਾਦ,અસંગત
ਛੂਟ,છૂટ
ਖੋਜ ਕਰੋ,શોધવું
ਬਦਨਾਮੀ,અણીદાર
ਅੰਤਰ,અસંગતિ
ਵਿਵੇਕ,વિવેક
ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ,વિવેકાધીન
ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ,વિવેકાધિકાર
ਵਿਤਕਰਾ,ભેદભાવ
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,ચર્ચા
ਬੇਈਮਾਨ,અપ્રમાણિક
ਬੇਇੱਜ਼ਤੀ,અપરાધ
ਵਿਗਾੜ,વિઘટન
ਡਿਸਕ,ઝૂંપડી
ਉਜਾੜਾ,વિઘટન
ਬੇਵਫ਼ਾ,બેભાન
ਖਾਰਜ,નાબૂદ કરવું
ਬਰਖਾਸਤਗੀ,બરતરફ
ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,રોકી કાર્યવાહી
ਅਣਆਗਿਆਕਾਰੀ,અનાદર કરવો
ਵਿਕਾਰ,અવ્યવસ્થા
ਅਸੰਗਤ,ગોટાળો
ਅਸਮਾਨਤਾ,તફાવત
ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ,રવાનગી અનુભાગ
ਡਿਸਪੈਂਸਬਲ,વિઘટનક્ષમ
ਫੈਲਾਓ,વિખેરી નાખવું
ਉਜਾੜੇ,અપશુકવિક
ਡਿਸਪਲੇਅ,પ્રદર્શન
ਨਾਰਾਜ਼ਗੀ,નારાજી
ਨਿਪਟਾਰਾ,નિકાલ
ਦਾ ਿਨਪਟਾਰਾ,નિકાલ
ਸੁਭਾਅ,સ્વભાવ
ਡਿਸਪੋਸੈਸ,નિકાલ
ਵਿਵਾਦ,વિવાદ
ਅਯੋਗਤਾ,ગેરલાયકાત
ਅਣਡਿੱਠ,ઉપેક્ષા
ਵਿਘਨ,ભંગાણ
ਅਸੰਤੁਸ਼ਟੀ,અસંતોષ
ਅਸਹਿਮਤੀ,જુલમ કરવું
ਵਿਗਾੜ,વિધ્વંસ
ਭਿੰਨ ਭਿੰਨ,વિખેરી નાખવું
ਭੰਗ,વિચ્છેદ
ਭੰਗ,વિસર્જન કરવું
ਦੂਰੀ ਸਿੱਖਣ,અંતર શિક્ષણ
ਡਿਸਟਿਲਰੀ,નિસ્યંદન
ਵੱਖਰਾ,અલગ
ਵੱਖ ਕਰਨਾ,ભેદ પાડવો
ਭਟਕਣਾ,વિકૃતિ
ਪ੍ਰੇਸ਼ਾਨੀ,તક
ਵੰਡ,વહેચણી
ਵੰਡ,વિતરણ
ਜ਼ਿਲ੍ਹਾ,જિલ્લો
ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ,જિલ્લા કેન્દ્ર
ਪਰੇਸ਼ਾਨੀ,ખલેલ
Ditto,બેવકૂફ
ਡਾਇਵਰਸ਼ਨ,માર્ગાન્તર
ਲਾਭਅੰਸ਼,ડિવિડન્ડ
ਵੰਡ,ભાગ
ਤਲਾਕ,છૂટાછેડા
ਡੌਕੇਟ,ડોકેટ
ਡਾਕਟਰ,ડોક્ટર
ਦਸਤਾਵੇਜ਼,દસ્તાવેજ
ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ,દસ્તાવેજી પુરાવો
ਦਸਤਾਵੇਜ਼,દસ્તાવેજીકરણ
ਨਿਵਾਸ,વસાહત
ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ,વસવાટી પ્રમાણપત્ર
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,પ્રભુત્વપૂર્ણ
ਦਾਨ,દાન
ਡੌਸੀਅਰ,ડોળ
ਸ਼ੱਕੀ,શંકાસ્પદ
ਡੋਵ ਟੇਲਿੰਗ,કબૂતર
ਡਾਉਨ ਗ੍ਰੇਡ,ગાળો
ਡਰਾਫਟ,મુસદ્દો
ਖਰੜਾ ਜਵਾਬ,મુસદ્દો
ਸਖਤ ਉਪਾਅ,સખત માપ
ਡਰਾਅ ਕਰੋ,ખેંચાણ
ਦਰਾਜ਼,દોરડું
ਡਰਾਇੰਗ,ચિત્ર
ਸੋਕੇ,દુકાળ
ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ,ભાંગી બ promotionતી
ਦੋਹਰਾ ਚਾਰਜ,બેવડી ખર્ચ
ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ,દ્વિ નાગરિકતા
ਬਕਾਇਆ,યોગ્ય
ਦੁਏ ਦਿਲਿਗੇਨ C ਏ,કારણે ખંત
ਬਕਾਏ,લેણું
ਵਿਧੀਵੱਧ,યથાર્થ
ਡੁਪਲਿਕੇਟ,નકલ કરવી
ਅਵਧੀ,સમયગાળો
ਗੜਬੜ,બળજબરી
ਡਿ uty ਟੀ,ફરજ
ਡਿ uty ਟੀ ਭੱਤਾ,ફરજિયાત ભથ્થું
ਡਿ duty ਟੀ ਚਾਰਟ,ફરજ -ચાર્ટ
ਡਿ duty ਟੀ ਛੁੱਟੀ,ફરજની રજા
ਡਿ uty ਟੀ ਕਮਰਾ,ફરજ -ખંડ
ਮਰਨ ਦਾ ਐਲਾਨ,મરણ
ਗਤੀਸ਼ੀਲਤਾ,ગતિશાસ્ત્ર
ਈਅਰਮਾਰਕ,નિર્ધારિત કરવું
ਕਮਾਈ ਛੁੱਟੀ,મળેલ રજા
ਕਮਾਈ,કમાણી
ਈਕੋ-ਦੋਸਤਾਨਾ,પર્યાવરણમિત્ર એવી
ਵਾਤਾਵਰਣ,પરિસ્થિતિવિજ્ologyાન
ਆਰਥਿਕ,આર્થિક
ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ,આર્થિક શોષણ
ਆਰਥਿਕਤਾ,અર્થતંત્ર
ਆਰਥਿਕਤਾ ਕਲਾਸ,ઈકોનોમી વર્ગ
ਸੰਪਾਦਨ,સંપાદન
ਐਡੀਸ਼ਨ,આવૃત્તિ
ਸੰਪਾਦਕੀ,સંપાદકીય
ਸਿੱਖਿਆ,શિક્ષણ
ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ,શૈક્ષણિક કારકિર્દી
ਵਿਦਿਅਕ ਸੰਸਥਾ,શૈક્ષણિક સંસ્થા
ਵਿੱਦਿਅਕ ਯੋਗਤਾ,શૈક્ષણિક લાયકાત
ਪ੍ਰਭਾਵ,અસર
ਅਸਰਦਾਰ,યોગ્ય
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ,અસરકારક તારીખ
ਪ੍ਰਭਾਵ,અસુપ્રતિરોધ
ਕੁਸ਼ਲਤਾ,કાર્યપ્રધાન
ਕੁਸ਼ਲਤਾ,કાર્યક્ષમતા
ਅਸਰਦਾਰ,કાર્યદક્ષ
ਬਾਹਰ ਕੱ .ਣ,હદ
ਵਿਸਤ੍ਰਿਤ,વિસ્તૃત
Elapse,સમય
ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ,ચૂંટાયેલા પ્રતિનિધિ
ਚੋਣ,ચૂંટણી
ਚੋਣ ਕਾਲਜ,મતદાર કોલેજ
ਵੋਟਰਾਂ,મતદાર
ਬਿਜਲੀ,વીજળીકરણ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ,વીજ માધ્યમ
ਐਲੀਮੈਂਟਰੀ,પ્રારંભિક
ਯੋਗਤਾ,પાત્રતા
ਯੋਗਤਾ ਟੈਸਟ,યોગ્યતા કસોટી
ਖਾਤਮੇ,દૂર કરવું તે
ਭਾਸ਼ਣ,છટણી
ਸ਼ਰਮਿੰਦਾ,શરમજનક
ਗਬਨ,ઉચાપત
ਚਿੰਨ੍ਹ,મુદ્રા
ਮੋਹਿੰਗ ਮੋਹਰ,એમ્બ os સિંગ સીલ
ਐਮਰਜੈਂਸੀ,કટોકટી
ਐਮਰਜੈਂਸੀ ਰਾਹਤ,કટોકટી રાહત
ਸੰਕਟਕਾਲੀਨ,ઉત્તરાધિકાર
ਪਰਵਾਸ,વિવાદ
ਜਲਦਬਾਜ਼ੀ,મળતકામ
ਅਵਿਸ਼ਵਾਸੀ,દાન
ਹਮਦਰਦੀ,સહાનુભૂતિ
ਨੌਕਰੀ,નોકરીમાં રાખવું
ਕਰਮਚਾਰੀ,કર્મચારી
ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ,કર્મચારીની સહભાગિતા
ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ,કર્મચારી ફાળો
ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ,કર્મચારીનું પ્રોવિડન્ટ ફંડ
ਮਾਲਕ,નિયોક્તા
ਰੁਜ਼ਗਾਰ,રોજગાર
ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ,રોજગાર
ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ,રોજગાર -નોટિસ
ਰੁਜ਼ਗਾਰ ਦਫਤਰ,રોજગાર કચેરી
ਸ਼ਕਤੀਕਰਨ,સત્તા આપવી
ਸਸ਼ਕਤੀਕਰਨ,શક્તિ
ਦਾ ਵੇਰਵਾ,કાયદો ઘડવો
ਲਾਗੂ ਕਰਨ,કાયદા
En ਬਲਬ,Bloc
ਨ੍ਰਿਤ,બંધ કરવું
ਬੰਦ,બંધ કરવું
ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ,પ્રોત્સાહન
ਘ੍ਰਿਣਾਯੋਗ,અતિક્રમણ
ਪ੍ਰੇਸ਼ਾਨ,સસલા
ਸਮਰਥਨ,શેરો
ਐਂਡੋਮੈਂਟ,દેણગી
ਅੰਤ ਉਤਪਾਦ,અંતનું ઉત્પાદન
Energy ਰਜਾ,શક્તિ
ਲਾਗੂ ਕਰੋ,દબાણ
ਰੁੱਝੇ ਹੋਏ,સંલગ્ન કરવું
ਵਾਧਾ,વૃદ્ધિ
ਦਾਖਲਾ,આદેશ આપવો
En ਮਾਸੀ,અહંકાર
ਪੜਤਾਲ,તપાસ
ਦਾਖਲਾ,નોંધણી કરવી
ਦਾਖਲਾ (= ਦਾਖਲਾ),નોંધણી (= નોંધણી)
ਦਾਖਲਾ ਨੰਬਰ,પ્રવેશ -નંબર
ਰਸਤੇ ਵਿੱਚ,Enrંચું કરવું
ਹੋਂਦ,આગામી
ਯਕੀਨੀ ਬਣਾਓ,ખાતરી કરવી
ਦਾਖਲ ਕਰੋ,પ્રવેશ
ਉੱਦਮ,સાહસ
ਮਨੋਰੰਜਨ,મનોરંજન કરવું
ਮਨੋਰੰਜਨ,મનોરંજન
ਹੱਕਦਾਰ,હકદાર બનાવવું
ਹੱਕਦਾਰ,હકદાર
ਇੰਟਾਈਟਲਮੈਂਟ,હકદાર
ਪਰਵੇਸ਼,પ્રવેશદ્વાર
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,પ્રવેશદ્વાર
ਦਾਖਲਾ,પ્રવેશ
ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ,પ્રવેશ સ્તરનું કામ
ਗਣਨਾ,ગણવું તે
ਵਾਤਾਵਰਣ,વાતાવરણ
ਰਾਜਦੂਤ,દૂત
ਮਹਾਂਮਾਰੀ,મહામારી
ਐਪੀਟੋਮ,સાર
ਸਮਾਨਤਾ,સમાનતા
ਸੰਤੁਲਨ,સંતુલન
ਉਪਕਰਣ,સામાન
ਇਕੁਇਟੀ,સમાનતા
ਬਰਾਬਰ,સમાન
ਬਰਾਬਰ,સમૃદ્ધ
ਖਰਾਬੀ,નાબૂદ કરવું
ਇਰੱਟਾ,ભંડાર
ਗਲਤੀ,ભૂલ
ਚੜ੍ਹਨਾ,વધારાનું કામ
ਐਸਕਾਰਟ,ક escંગર
ਜ਼ਰੂਰੀ,આવશ્યક
ਸਥਾਪਨਾ,સ્થાપના
ਅੰਦਾਜ਼ਾ ਲਗਾਓ,અંદાજ
ਅਨੁਮਾਨਤ ਲਾਗਤ,અંદાજિત ખર્ચ
ਨੈਤਿਕਤਾ,શિશ્મિક
Itiquette,શિષ્ટાચાર
ਨਿਕਾਸੀ,ખાલી કરાવવું તે
ਪਹਿਲਾਂ,ટકી રહેવું
ਮੁਲਾਂਕਣ,મૂલ્યાંકન
ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ,બેકી સંખ્યા
ਆਖਰਕਾਰ,સંભવિત
ਬੇਦਖਲੀ,હદ
ਸਬੂਤ,પુરાવો
ਵਿਕਸਿਤ,વિકસિત થવું
ਬਿਲਕੁਲ,ચોક્કસ
ਇਮਤਿਹਾਨ,પરીક્ષા
ਪ੍ਰੀਖਿਆ,પરીક્ષક
ਪ੍ਰੀਖਿਅਕ,પરીક્ષક
ਉਦਾਹਰਣ,ઉદાહરણ
ਖੁਦਾਈ,ખોદકામ
ਸ਼ਾਨਦਾਰ,ઉત્તમ
ਅਪਵਾਦ,અપવાદ
ਬੇਮਿਸਾਲ,અસાધારણ
ਵਧੇਰੇ,વધારાની
ਐਕਸਚੇਂਜ,વિનિમય
ਖਜ਼ਾਨੇ,સરકારી ખજાનો
ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ),આબકારી (= આબકારી ફરજ)
ਬਾਹਰ ਕੱ .ੋ,બાકાત રાખવું
ਨਿਵੇਕਲਾ,વિશિષ્ટ
ਬਹਾਨਾ,માફી
ਚਲਾਓ,અમલમાં મૂકવું
ਕਾਰਜਕਾਰੀ,કારોબારી
ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ,કારોબારી સમિતિ
ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ,કારોબારી સત્તા
ਕਾਰਜਕਾਰੀ,અધિકારીઓ
ਕਾਰਜਕਾਰੀ ਅਮਲੇ,કારોબારી કર્મચારી
ਛੋਟ,મુક્તિ
ਛੋਟ,મુક્તિ
ਕਸਰਤ,કસરત
ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ,ભૂતપૂર્વ ગ્રેટિયા
ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ,પૂર્વ-ગ્રેટિયા ચુકવણી
ਨਿਕਾਸ,અઘોષ
ਥਕਾਵਟ,નિષ્ઠુર
ਪ੍ਰਦਰਸ਼ਨੀ,પ્રદર્શિત કરવું
ਤਹਿ,ઉગાડવી
Exim ਨੀਤੀ,એકમંત્રી નીતિ
ਨਿਕਾਸ,બહાર નીકળવું
ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.,બહાર નીકળતા મુલાકાત
ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ,બહાર નીકળો નીતિ
ਵਗਣ ਦੀ ਪੋਲ,એક્ઝિટ પોલ
ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ,અપરિપક્વ
ਸਹਿਯੋਗੀ,નિર્દોષ કહેવું
ਵਿਸਥਾਰ,વિસ્તરણ
ਸਾਬਕਾ ਪਾਰਟ,એકપક્ષી
ਮਿਆਦ ਪੁੱਗਣ,દેશનિકાલ
Expedient,યોગ્ય
ਤੇਜ਼,જલદી કરવી
ਕੱ exp ੋ,હાંકી કાelવું
ਖਰਚ,ખર્ચ
ਤਜਰਬਾ,અનુભવ
ਪ੍ਰਯੋਗ,પ્રયોગ
ਮਾਹਰ,નિષ્ણાત
ਮਿਆਦ ਖਤਮ,સમાપ્તિ
ਅੰਤ ਦੀ ਤਾਰੀਖ,અંતિમ તારીખ
ਵਿਆਖਿਆ,સમજૂતી
ਸਪਸ਼ਟ,સ્પષ્ટ
ਸ਼ੋਸ਼ਣ,શોષણ
ਪੜਚੋਲ,અન્વેષણ કરવું
ਧਮਾਕਾ,વિસ્ફોટ
ਨਿਰਯਾਤ,નિકાસ
ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ,ભૂતપૂર્વ
ਐਕਸਪ੍ਰੈਸ,સ્પષ્ટ
ਸਮੀਕਰਨ,અભિમાન
ਕੱ ul ੇ ਜਾਣ,હાંકી કાulsionવું
ਐਕਸਗਰਜ,કા expી નાખવું
ਵਧਾਓ,વધારવું
ਹੱਦ,હદ
ਬਾਹਰੀ,બાહ્ય
ਜਬਰਦਸਤੀ,મુકાબલો
ਵਾਧੂ,વધારે
ਐਬਸਟਰੈਕਟ,અર્ક
ਅਸਧਾਰਨ,અસાધારણ
ਅਤਿਕਥਨੀ,ઉડાઉ
ਕੱਟੜਪੰਥੀ,ઉગ્રતાવાદી
ਐਕਸਟਰੋਵਰਟ,બહિર્મુખ
ਅੱਖ ਗਵਾਹ,ચોખ્ખા સાક્ષી
ਮਨਘੜਤ,રચના કરવી
ਅੰਕਿਤ ਮੁੱਲ,ફેસ વેલ્યુ
ਸਹੂਲਤ,સરળતા કરવી
ਸਹੂਲਤ,સગવડ
ਪੱਖ,પ્રેક્ષય
ਤੱਥ,હકીકત
ਧੜੇਬੰਦੀ,જૂથબંધી
ਕਾਰਕ,પરિબળ
ਫੈਕਟਰੀ,કારખાનું
ਤੱਥ,વાસ્તવિક
ਫੈਕਲਟੀ,શક્તિ
ਫੇਲ,નિષ્ફળ થવું
ਮੇਲਾ,ન્યાયી
ਵਿਸ਼ਵਾਸ,વિશ્વાસ
ਫਰਜ਼ੀ,બનાવટી
ਪਰਿਵਾਰ,કુટુંબ
ਅਕਾਲ,દુકાળ
ਕਿਰਾਇਆ,ભાડું
ਅਲਵਿਦਾ,વિદાય
ਖੇਤੀ,ખેતી
ਥਕਾਵਟ,થાક
ਨੁਕਸ,દોષ
ਹੱਕ,તરફેણ
ਸੰਭਾਵਨਾ,શક્યતા
ਫੈਡਰੇਸ਼ਨ,સંઘ
ਫੀਸ,ફી
ਸੁਝਾਅ,ફીડ પાછું ખવડાવવું
ਮਹਿਸੂਸ,લાગણી
ਪ੍ਰਸੰਗ,બલિદાન
ਸਾਥੀ,સાથી
ਫੈਲੋਸ਼ਿਪ,ધર્મનત્વ
Female ਰਤ,સ્ત્રી
ਉਪਜਾ.,ફળદ્રુપ
ਕਾਲਪਨਿਕ,બનાવટી
ਵਫ਼ਾਦਾਰੀ,વફાદારી
ਖੇਤਰ,ક્ષેત્ર
ਚਿੱਤਰ,આંકડો
ਫਾਈਲ,ફાઈલ
ਫਾਈਲਿੰਗ,ફાઈલિંગ
ਫਿਲਮ,ફિલ્મ
ਅੰਤਿਮ,અંતિમ
ਵਿੱਤ,ફાઇનાન્સ
ਵਿੱਤੀ,નાણાકીય
ਫਾਇਰਮੈਨਾਈਅਰ,નાણાંકીય
ਖੋਜ,તારણ
ਵਧੀਆ,દંડ
ਕਲਾ,કલાક્ષેત્ર
ਫਿੰਗਰ ਪ੍ਰਿੰਟ,આંગળીની છાપ
ਮੁਕੰਮਲ ਮਾਲ,તૈયાર માલ
ਅੱਗ,આગ
ਫਾਇਰਿੰਗ,ફાયરિંગ
ਫਰਮ,મક્કમ
ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ,પ્રાથમિક સારવાર
ਬਹੁਤ ਵਧੀਆ,પ્રથમ વર્ગ
ਪਹਿਲਾ ਭਾਗ,પ્રથમ વિભાગ
ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ,પ્રથમ માહિતી અહેવાલ
ਫਿਸਕਲ,નાણાકીય
ਮੱਛੀ ਪਾਲਣ,મત્સ્યઉદ્યોગ
ਫਿੱਟ,યોગ્ય
ਤੰਦਰੁਸਤੀ,યોગ્યતા
ਠੀਕ ਕਰੋ,સ્થિર કરવું
ਨਿਰਧਾਰਤ,નિર્ધારણ
ਸਥਿਰ,નિશ્ચિત
ਝੰਡਾ,ધ્વજ
ਫਲੈਪ,ફફડાટ
ਫਲੈਟ,ફ્લેટ
ਫਲੀਟ,કાફલો
ਲਚਕਤਾ,લવચીકતા
ਉਡਾਣ,ઉડ્ડયન
ਹੜ੍ਹ ਰਾਹਤ,પૂરથી રાહત
ਫਲੋਰ,માળા
ਵਹਾਅ,પ્રવાહ
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,વધઘટ
ਭਰੂਣ,ગર્ભપાત
ਫੋਲਡਰ,ફોલ્ડર
ਫੋਲੀਓ,ફોલિયો
ਅਨੁਸਰਣ ਕਰੋ,અનુસરવું
ਅਨੁਸਰਣ ਕਰ ਰਹੇ ਹਨ,અનુયાયી
ਚੇਲੇ,અનુયાયી
Foment,ઉશ્કેરવું
ਪੈਰ ਨੋਟ,પગની નોંધ
