Hindi,Bengali
1.धूल 2. बुकनी,1.ধুলো 2.বুকনি
1.धूलित्र 2. प्रकीर्णक,1. ডাস্টার 2. বিক্ষিপ্তকারী
बुरकना,ছিটানো
1. बौना 2. वामन,1. বামন 2. বামন
वामन पिरामिड,বামন পিরামিড
वामिनीभवन,ভামিনী ভবন
पारिस्थितिकी,বাস্তুশাস্ত্র
अर्थमिति,অর্থনীতি
आर्थिक दक्षता,অর্থনৈতিক দক্ষতা
परिस्थितिक प्ररूप,পরিস্থিতিগত প্রকার
बहिःस्तरपोषित,অতিরিক্ত স্তরিত
मृदीय,নরম
मृदा विज्ञान,মৃত্তিকা বিজ্ঞান
1. मेड़बंदी 2. किनारा बनाना 3. किनारा बंदी,1. ব্রিজিং 2. এজিং 3. স্ট্র্যান্ড ক্লোজার
खाद्य अंश,খাদ্য অংশ
मांग की लोच,চাহিদার স্থিতিস্থাপকতা
उत्पादन लोच,উত্পাদন স্থিতিস্থাপকতা
विद्युत्-अपघटन,তড়িৎ বিশ্লেষণ
वैद्युतकण-संचलन,ইলেক্ট্রোফোরেসিস
अवक्षालन,বাষ্পীভবন
1.विपुंसीकारित्र 2. बंधकारित्र 3.विपुंसीकार 4. बंध्यकार,1. শিরশ্ছেদ 2. বন্দী 3. শিরশ্ছেদ 4. জীবাণুমুক্ত
1.मेड़ बंदी 2. डौलबंदी,1. উইয়ার বান্দি 2. স্ট্রবান্ডি
भ्रूण,ভ্রূণ
1. भ्रूणविज्ञान 2. भौणिकी,1. ভ্রূণবিদ্যা 2. পদার্থবিদ্যা
1. निकलना 2. निर्गमन,1. প্রস্থান 2. প্রস্থান
पायसीकारक,ইমালসিফায়ার
अंतर्जात,অন্তঃসত্ত্বা
अंतः सूत्री विभाजन,আন্তঃবিন্দু বিভাগ
अंतः परजीवी,অন্তঃপরজীবী
भ्रूणपोष,এন্ডোস্পার্ম
उद्यम,এন্টারপ্রাইজ
कीटविज्ञान,কীটতত্ত্ব
पर्यावरण,পরিবেশ
1. प्रकिण्व 2. एन्जाइम,1. এনজাইম 2. এনজাইম
दलपुंज कलमबंदी,ক্লাস্টার গ্রাফটিং
1. अधिपादप 2. एपिफाइट,1. এপিফাইট 2. এপিফাইট
समानधारिता,ইক্যুইটি
उन्मूलन,নির্মূল
आवश्यक पोषक तत्व,অত্যাবশ্যক পুষ্টি
1. परिमापन 2. कूतना 3. आकलन,1. পরিমাপ 2. জাম্প 3. মূল্যায়ন
पांडुरता,সূক্ষ্মতা
सुजननिक,সুজনিক
मूल्यांकन,মূল্যায়ন
वाष्पनमापी,বাষ্প গেজ
वाष्पन-वाष्पोत्सर्जन,বাষ্পীভবন
सदाहरित क्रांति,চিরন্তন বিপ্লব
1. सदाहरित 2. सदापर्णी,1. চিরসবুজ 2. চিরসবুজ
विकास,উন্নয়ন
उच्छेद करना,বিছিন্ন করা
परिक्षय (उर्वरता),পরিক্ষয় (উর্বরতা)
शोषण,শোষণ
1. खोज 2. अन्वेषण,1. অন্বেষণ 2. অন্বেষণ
1. बहिर्वेधन 2. उत्सारण,1. এক্সট্রুশন 2. নির্গমন
आंख,আই
1. कारक 2. घटक 3. उपादान 4. साधन,1. ফ্যাক্টর 2. কম্পোনেন্ট 3. ফ্যাক্টর 4. রিসোর্স
कारक उत्पादकता,ফ্যাক্টর উত্পাদনশীলতা
आढ़तिये का बट्टा,ব্যবসায়ীদের ডিসকাউন্ট
क्रमगुणित ब्लॉक डिजाइन,ফ্যাক্টরিয়াল ব্লক ডিজাইন
विकल्पी,বিকল্প
1. पड़ती 2. पलिहर,1. পট্টি 2. পালিহার
कुल,স্থূল
प्रक्षेत्र मूल्यांकन,ক্ষেত্রের মূল্যায়ন
प्रक्षेत्र का बजट बनाना,খামার বাজেট
कृषि व्यवसाय,কৃষি ব্যবসা
प्रक्षेत्र नियोजन,ক্ষেত্রের পরিকল্পনা
1. किसान 2. कृषक,1. কৃষক 2. কৃষক
1. कृषि 2. खेती,1. কৃষি 2. কৃষিকাজ
संघट्टन,সংঘর্ষ
बहुप्रजनन,একাধিক প্রজনন
किण्वन,গাঁজন
उर्वरता,উর্বরতা
उर्वरक,সার
उर्वरक उपयोग दक्षता,সার ব্যবহারের দক্ষতা
रेशेदार,তন্তুযুক্ত
1. खेत 2. क्षेत्र 3. स्थान,1. খামার 2. এলাকা 3. অবস্থান
मृदा जलधारिता,মাটির জল ধরে রাখা
प्रक्षेत्र प्रदर्शन,ক্ষেত্র প্রদর্শন
1. स्थिरीकरण 2. यौगिकीकरण 3. निर्धारण,1. ইমোবিলাইজেশন 2. ফিক্সেশন 3. ফিক্সেশন
1. आप्लावन 2. अधिसिंचन,1. প্লাবন 2. গর্ভধারণ
प्रवाह आरेख,প্রবাহ চিত্র
खाद्य मान,খাদ্য মূল্য
चारा,পশুখাদ্য
पूर्वानुमान,পূর্বাভাস
वन,বন। জংগল
वनरोपण,বনায়ন
1. ताड़पर्ण 2. प्रपर्ण,1. তাদপার্ন 2. ফর্ম
तुषार रोधी,হিম প্রতিরোধী
1.पाला 2. तुषार,1. পাল 2. ব্লাইট
1. हिमशीतित 2. हिमीकृत,1. হিমায়িত 2. হিমায়িত
फलन,ফাংশন
1. फल पातन 2. फल का झड़ना,1. ফল পতন 2. ফল পতন
फल बनना,ফল হত্তয়া
1. धूमन 2. धूम देना,1. ফিউমিগেশন 2. ফিউমিগেশন
कवकनाशी,ছত্রাকনাশক
कवकरोधी,অ্যান্টিফাঙ্গাল
कवक,ছত্রাক
1. खूड़ 2. सीता,1. খুদ 2. সীতা
1. संलयन 2. संगलन,1. ফিউশন 2. ফিউশন
रूआं,সুতি পশম
रोएंदार,লোমশ
1. वृक्ष व्रण 2. पिटिका,1. গাছের আলসার 2. পিটিকা
1. युग्मक 2. गैमीट,1. গ্যামেট 2. গেমেট
1. उद्यान 2. बाग,1. বাগান 2. বাগান
1. पनसाल 2. जलमापी,1. পানসাল 2. হাইড্রোমিটার
जीन संग्रह,জিন সংগ্রহ
जीन टैगन,জিন ট্যাগন
वंशावली विज्ञान,বংশতালিকা
जीन मानचित्र,জিন মানচিত্র
आनुवंशिकी,জেনেটিক্স
1. जीनोम 2. संजीन,1. জিনোম 2. সংগেন
संजीनी संग्रह,সঞ্জিনী কালেকশন
जीनोमिक्स,জিনোমিক্স
जीनप्ररूपी,জিনোটাইপ
1. जीनी संरचना 2. जीन प्ररूप,1. জিনের গঠন 2. জিনের ধরন
वंश,লিনেজ
1. जीनस 2. वंश,1. বংশ 2. বংশ
1. रोगाणु 2. जर्म,1. জীবাণু 2. জীবাণু
रोगाणुनाशी,জীবাণু নাশক
अंकुरण,অঙ্কুরোদগম
1. जननद्रव्य 2. जर्मप्लाज्म,1. জার্মপ্লাজম 2. জার্মপ্লাজম
जिबरेलिक अम्ल,জিবেরেলিক অ্যাসিড
ओटना,কুড়ানো
तुष,টুশ
1. लसदार 2. ग्लूटिनी,1. গ্লুটেন 2. পেটুক
ग्लाइकोलिसिस,গ্লাইকোলাইসিস
नाइस,চমৎকার
स्वर्णिम क्रांति,সোনালী বিপ্লব
1. श्रेणीकरण 2. वर्गीकरण 3. स्तरीकरण,1. শ্রেণীবিভাগ 2. শ্রেণীবিভাগ 3. স্তরবিন্যাস
1. कलमबंद पादप 2. कलमी पौधा,1. কলমযুক্ত উদ্ভিদ 2. পেনম্ব্রাল উদ্ভিদ
कलम असंगत,কলম অসামঞ্জস্যপূর্ণ
ग्रैना,গ্রানা
कणिकायन,দানাদার
हरी खाद,সবুজ সার
हरित क्रांति,সবুজ বিপ্লব
वृद्धि और परिवर्धन,বৃদ্ধি এবং উন্নয়ন
1. गोंद रोग 2. गोंदार्ति,1. মাড়ির রোগ
भिन्नस्थ - उभयस्त्रीलिंगी,বিষমকামী
1. प्रकृति 2. स्वभाव 3. रूपगुण 4. स्वरूप,1. প্রকৃতি 2. প্রকৃতি 3. রূপগুণ 4. চেহারা
1. ओला 2. करकापात 3. करका,1. ওলা 2. কারকাপাত 3. কারকা
रोमिलवैच,রোমিলওয়াচ
लवणमृदोद्भिद्,লবণাক্ত সিস্ট
हैरो,হ্যারো
1. तुड़ाई सूचकांक 2. कटाई सूचकांक,1. ফসল কাটার সূচক 2. ফসল কাটার সূচক
1.कटाई 2. कटी फसल 3. तैयार फसल 4. उपज,1. ফসল কাটা 2. কাটা ফসল 3. সমাপ্ত ফসল 4. ফলন
1. तोड़ना 2. कटाई 3. तुड़ाई,1. প্লাকিং 2. ফসল তোলা 3. প্লাকিং
1. अंडे से निकलना 2. अंडा सेना,1. ডিম পাড়া 2. ডিম ফোর্স
सूखी घास,শুষ্ক ঘাস
सूखा चारा,শুকনো ফিড
गंजी,গেঞ্জি
धुंध,কুয়াশা
धुंधता,ঝাপসা
1. बाली 2. सिट्टा 3.मुंडक 4. शीर्ष 5. सिर 6. सिरा,1. বালি 2. সিত্তা 3. মুন্ডক 4. শীর্ষ 5. মাথা 6. সিরা
सिरा (नाली का),খাঁজ শেষ
शीर्ष छंटाई,শীর্ষ ছাঁটাই
बाड़,বেড়া
अधिरक्षण,হেফাজত
कुंडलिनी,কুন্ডলিনী
हेमैटाइट,হেমাটাইট
1. शाक 2. बूटी,1. ভেষজ 2. ভেষজ
1.वनस्पति संग्रह 2. वनस्पति संग्रहालय,1.বোটানিক্যাল কালেকশন 2.বোটানিক্যাল মিউজিয়াম
शाकनाशी,হার্বিসাইড
आनुवंशिकता,বংশগতি
वंशागतित्व,বংশগতি
उभयलिंगी,উভকামী
विषमवर्णी,heterochromatic
विषम-निषेचन,heterofertilization
1. संकरओज 2. हेटेरोसिस,1. হাইব্রিডোজ 2. হেটেরোসিস
लिंगक्रोमोसोम,সেক্সক্রোমোজোম
परपोषित,লালনপালন
षड्गुणित,হেক্সাডেসিমেল
शीत निष्क्रियता,ঠান্ডা সুপ্ততা
उच्च सघनता रोपण,উচ্চ ঘনত্ব রোপণ
1. पिंडलक 2. हिल (धान),1. পিন্ডলক 2. পাহাড় (ধান)
आयतचित्र,হিস্টোগ্রাম
उच्च तकनीकी औद्यानिकी,উচ্চ প্রযুক্তির উদ্যানপালন
1.करंड 2. छत्ता,1. দই 2. মৌচাক
1.गुड़ाई 2. गोड़ना,1. আগাছা 2. আগাছা
जोत,ধারণ
निजी फार्म,ব্যক্তিগত খামার
समस्थिति,হোমিওস্টেসিস
वासभूमि,স্বদেশ
समांगता,একজাতীয়তা
1.सजातीय 2. समांगी,1. সমজাতীয় 2. সমজাতীয়
समधर्मी,সহানুভূতিশীল
समयुग्मज,সমজাতীয়
1.खुरलिका 2. खाद्यधानी 3. हापर,1. খুরিকা 2. খাদ্য পাত্র 3. হ্যাপার
1.संस्तर 2. क्षितिज,1. স্তর 2. দিগন্ত
औद्यानिक फसलें,উদ্যান ফসল
1. उद्यान विज्ञान 2. बागवानी 3. उद्यान कृषि 4.औदयानिकी,1. হর্টিকালচার 2. হর্টিকালচার 3. হর্টিকালচার 4. হর্টিকালচার
