Gujarati,Kannada
ખર્ચ અસરકારક,ವೆಚ್ಚ ಪರಿಣಾಮಕಾರಿತ್ವ
જીવન ખર્ચ,ಜೀವನ ವೆಚ್ಚ
પડછાયા,ವೆಚ್ಚ ಅತಿಕ್ರಮಣ
કુટિર ઉદ્યોગ,ಕಾಟೇಜ್ ಉದ್ಯಮ
પરિષદ,ಸಮಾಧಿ ಮಂಡಳಿ
મંત્રી -પરિષદ,ಮಂತ್ರಿಗಳ ಮಂಡಳಿ
રાજનીતિ પરિષદ,ಕೌನ್ಸಿಲ್ ಆಫ್ ಸ್ಟೇಟ್ಸ್
સલાહ,ವಕೀಲ
સલાહ,ಸಮಾಲೋಚನೆ
કાઉન્ટર,ಪ್ರತಿಕೂಲತೆ
પ્રતિકૂળ કાર્યવાહી,ಕೌಂಟರ್ ಕ್ರಿಯೆ
પ્રતિ -સોગંદ,ಕೌಂಟರ್ ಅಫಿಡವಿಟ್
પ્રતિ -ખર્ચ,ಕೌಂಟರ್ ಚಾರ್ಜ್
પ્રતિ -દાવા,ಪ್ರತಿರೋಧ
નકલી ચલણ,ನಕಲಿ ಕರೆನ್ಸಿ
બનાવટી,ನಕಲಿಸುವುದು
પ્રતિરો,ನಕಲಿ
કાઉન્ટર ઓફર,ಕೌಂಟರ್ ಕೊಡುಗೆ
મુકદ્દમા,ಪ್ರತಿರೋಧಿಸು
ફટકો,ದಂಗ
કૂપન,ಕೂಪನ್
કુરીય,ಕೊರಿಯಾ
કુરિયર સેવા,ಕೊರಿಯರ್ ಸೇವೆ
અભ્યાસક્રમ,ಕೋರ್ಸ್
અભ્યાસ અભ્યાસક્રમો,ಅಧ್ಯಯನದ ಕೋರ್ಸ್‌ಗಳು
કોર્ટનો કેસ,ನ್ಯಾಯಾಲಯದ ಪ್ರಕರಣ
સૌજન્ય,ಸೌಜನ್ಯ
કોર્ટ,ಸಣ್ಣ ಕಾರಣಗಳ ನ್ಯಾಯಾಲಯ
કરારબદ્ધ,ಒಡಂಬಡಿಕೆ
આવરણ,ಹೊದಿಕೆ
કવરેજ,ವ್ಯಾಪ್ತಿ
સામેલ પત્ર,ಪತ್ರ
આવરણ,ಒಳಗೊಂಡ ಜ್ಞಾಪಕ ಪತ್ರ
Coverાંકવાની નોંધ,ಒಳಗೊಂಡಿರುವ ಟಿಪ್ಪಣಿ
પેશ,ಕ್ರ್ಯಾಶ್ ಕಾರ್ಯಕ್ರಮ
ક્રીમી સ્તર,ಕೆನೆಮಾರ್ಗ
નિર્માણ,ರಚನೆ
સર્જનાત્મક,ಸೃಜನಶೀಲ
રચનાત્મકતા,ಸೃಜನಶೀಲತೆ
ક crંગું,ಕ್ರೀಚ್
ઓળખપત્ર સમિતિ,ರುಜುವಾತುಗಳ ಸಮಿತಿ
વિશ્વસનીયતા,ವಿಶ್ವಾಸಾರ್ಹತೆ
જમા,ಮನ್ನಣೆ
શાશ્વત,ಹಿತಕರವಾದ
જમા સલાહ,ಮನ್ನಣೆ ಸಲಹೆ
ધિરાણ અને કરકસર સમાજ,ಕ್ರೆಡಿಟ್ ಮತ್ತು ಮಿತವ್ಯಯದ ಸಮಾಜ
ક્રેડીટ કાર્ડ,ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್
શાખ સુવિધા,ಸಾಲ ಸೌಲಭ್ಯಗಳು
ધિરાણ નોંધ,ಕ್ರೆಡಿಟ್ ಪ್ರವೇಶ
ઉધાર નોધ,ಕ್ರೆಡಿಟ್ ಟಿಪ್ಪಣಿ
લેણદાર,ಸಾಲದಾತ
અંતિમ પરિશ્રમ,ದಹನ
પરીક્ષાનું મેદાન,ದಹನ ಮೈದಾನ
ક્રૂર,ಸಿಬ್ಬಂದಿ
અપરાધ,ಅಪರಾಧ
ગુનાહિત વિશ્વાસનો ભંગ,ನಂಬಿಕೆಯ ಕ್ರಿಮಿನಲ್ ಉಲ್ಲಂಘನೆ
ફોજદારી અદાલત,ಅಪರಾಧ ನ್ಯಾಯಾಲಯ
ફોજદારી બેદરકારી,ಕ್ರಿಮಿನಲ್ ನಿರ್ಲಕ್ಷ್ಯ
ગુનાખોરી,ಕ್ರಿಮಿನಲ್ ಅಪರಾಧ
ફોજદારી કાર્યપદ્ધતિ સંહિતા,ಕ್ರಿಮಿನಲ್ ಪ್ರೊಸೀಜರ್ ಕೋಡ್
સંકટ,ಬಿಕ್ಕಟ್ಟು
કટોકટી વ્યવસ્થાપન,ಬಿಕ್ಕಟ್ಟು ನಿರ್ವಹಣೆ
માપદંડ,ಮಾನದಂಡ
ટીકા,ವಿಚಾರಣೆ
આગળના ભાગમાં,ಶಿಲುಬೆ
પ્રકૃતિ,ಅಡ್ಡ -ತಳಿ
ઉપરથી તપાસ કરવી,ಅಡ್ಡ ಪರಿಶೀಲನೆ
ક્રોસ ચેક,ಅಡ್ಡ ಚೆಕ್
Crossલટ પરીક્ષા,ಅಡ್ಡ -ಪರೀಕ್ಷೆ
Crossલટ સંદર્ભ,ಅಡ್ಡ -ಉಲ್ಲೇಖ
Crossલટ મતદાન,ಅಡ್ಡ ಮತದಾನ
નિર્ણાયક તારીખ,ನಿರ್ಣಾಯಕ ದಿನಾಂಕ
ક્રૂડ,ಕಚ್ಚಾ
અપરિચિત હત્યાકાંડ,ಅಪರಾಧಿ ನರಹತ್ಯೆ
ગુનેગાર,ಅಪರಾಧಿ
ખેતી,ಕೃಷಿ
સાંસ્કૃતિક વિનિમય કાર્યક્રમ,ಸಾಂಸ್ಕೃತಿಕ ವಿನಿಮಯ ಕಾರ್ಯಕ್ರಮ
સંચિત,ಸಂಚಿತ
ચલણ,ಕರೆನ್ಸಿ
ચલણ વિનિમય,ಕರೆನ್ಸಿ ವಿನಿಮಯ
ચલણી નોંધ,ಕರೆನ್ಸಿ ಟಿಪ್ಪಣಿ
વર્તમાન,ಪ್ರಸ್ತುತ
ચાલુ ખાતાની,ಚಾಲ್ತಿ ಖಾತೆ
વર્તમાન ફરતે,ಪ್ರಸ್ತುತ ಕರ್ತವ್ಯಗಳು
વર્તમાન સત્ર,ಪ್ರಸ್ತುತ ಅಧಿವೇಶನ
અભ્યાસક્રમ,ಪಠ್ಯಕ್ರಮ ವಿಟಾ
ઘટાડવું,ಮೊಟಕುಗೊಳಿಸು
યજમાનુસાર,ಪಾಲಕ
કસ્ટડીમાં,ಪಾಲನೆ
રિવાજ,ರೂ customಿ
રિવાજ,ರೂ customಿ
રૂ custom,ರೂ customಿಯ
રૂ customિવારક કાર્યપદ્ધતિ,ರೂ customಿಯ ವಿಧಾನ
કસ્ટમ ફરજ,ಕಸ್ಟಮ್ ಕರ್ತವ್ಯ
ગ્રાહક,ಗ್ರಾಹಕ
ગ્રાહક મૈત્રીપૂર્ણ,ಗ್ರಾಹಕ ಸ್ನೇಹಿ
પરાકાષ્ઠા,ಕಸ್ಟಮ್ ಪರೀಕ್ಷೆ
કાપવું,ಕತ್ತರಿಸು
ઘાટા દરખાસ્ત,ಕತ್ತರಿಸಿ
છેલ્લી તારીખ,ದಿನಾಂಕವನ್ನು ಕತ್ತರಿಸಿ
ચક્ર,ಚಕ್ರ
દૈનિક,ದೈನಂದಿನ
દૈનિક ભથ્થું,ದೈನಂದಿನ ಭತ್ಯೆ
રોજિંદી ડાયરી,ದೈನಂದಿನ ದಿನಚರಿ
દૈનિક રજિસ્ટર,ದೈನಂದಿನ ನೋಂದಣಿ
રોજના અહેવાલ,ದೈನಂದಿನ ವರದಿ
રોજિંદુ કામ,ದಿನಚರಿ
દૈનિક વેતન,ದೈನಂದಿನ ವೇತನ
ડેક સ્ટેજ,ಡಾಕ್ ಹಂತ
ડેક ટ્રે,ಬಿರಡೆ
નુકસાન,ಹಾನಿ
નુકસાન,ಹಾನಿ
જોખમી,ಅಪಾಯಕರ
હિંમત,ಧೈರ್ಯ
માહિતી,ದತ್ತ
આંકડા -બેંક,ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್
આંકડાકીય આધાર,ದತ್ತಾಂಶಗಳು
માહિતી સંગ્રહ,ಮಾಹಿತಿ ಸಂಗ್ರಹ
આધાર સામગ્રી,ದತ್ತಾಂಶ ಪೋಷಣೆ
આંકડા,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
તારીખ,ದಿನಾಂಕ
આગમનની તારીખ,ಆಗಮನದ ದಿನಾಂಕ
જન્મ તારીખ,ಹುಟ್ತಿದ ದಿನ
વિદાય થયાની તારીખ,ನಿರ್ಗಮನ ದಿನಾಂಕ
વિસારની તારીખ,ವಿಸರ್ಜನೆಯ ದಿನಾಂಕ
પરિપક્વતાની તારીખ,ಪಕ್ವತೆಯ ದಿನಾಂಕ
પહોંચ તારીખ,ರಶೀದಿ ದಿನಾಂಕ
તારીખનો સિક્કો,ದಿನಾಂಕದ ಅಂಚೆಚೀಟಿ
દિવસના વિદ્વાન,ದಿನದ ವಿದ್ವಾಂಸ
દિવસ પાળી,ಹಗಲನ
દિવસ,ಅನುಗ್ರಹದ ದಿನಗಳು
રોજિંદા કામ,ದಿನನಿತ್ಯದ ಕೆಲಸ
મૃત હિસાબ,ಜರಡಿ ಖಾತೆ
અન્તિમ રેખા,ಜಡ ರೇಖೆ
મડાગાંઠ,ಅಸ್ತವ್ಯಸ್ತತೆ
ડેડ સ્ટ stockક રજિસ્ટર,ಸತ್ತ ಸ್ಟಾಕ್ ರಿಜಿಸ್ಟರ್
મરણું,ತೂಕ
વ્યવહાર,ಒಪ್ಪಂದ
વ્યવહાર મદદનીશ,ವ್ಯವಹಾರ ಸಹಾಯಕ
ધન,ವ್ಯವಹಾರ
વર્ષગાંઠ,ಸಾವು ವಾರ್ಷಿಕೋತ್ಸವ
અણગમો ભથ્થું,ತುಟ್ಟಿ ಭತ್ಯ
મૃત્યુ લાભ,ಸಾವಿನ ಲಾಭ
મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી,ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ
નોકરીમાં મૃત્યુ,ಸೇವೆಯಲ್ಲಿ ಸಾವು
અધોગતિ,ಡೌಥೊರಿಜಾಟಿಯೊ
મક્કમ,ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
ઉધાર,ಡೆಬಿಟ್
ઉધાર,ಡೆಬಿಟ್ ಸಲಹೆ
દેવું,ಸಾಲ
દેવા વ્યવસ્થા,ಸಾಲದ ನಿರ್ವಹಣೆ
દેવાદાર,ಸಾಲದವನು
મૃત,ಮರಣಹೊಂದಿದ
શિષ્ટતા,ಸಭ್ಯತೆ
વિકેન્દ્રીકરણ,ವಿಕೇಂದ್ರೀಕರಣ
નિર્ણાયક પરિબળ,ನಿರ್ಧರಿಸುವ ಅಂಶ
નિર્ણય,ನಿರ್ಧಾರ
નિર્ણય લેવો,ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ
નિર્ણય લેવાની પ્રક્રિયા,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
જાહેરાત,ಪ್ರಕಟಿಸುವುದು
આવકની ઘોષણા,ಆದಾಯದ ಘೋಷಣೆ
ઘોષિત મૂલ્ય,ಘೋಷಿಸಿದ ಮೌಲ್ಯ
શપથ પર જાહેર કરવું,ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ
ક decંગ કરવું,ಹಗಲು
અંકુશ,ಹತೋಟಿ ಮಾಡು
શિષ્ટાચાર,ಅಲಂಕಾರ
ઘટાડો,ಇಳಿಸು
હુકમનામું,ಸುಗಂಧ
સમર્પણ,ಸಮರ್ಪಣೆ
કપાતપાત્ર,ಕಳೆಯಬಹುದಾದ
બાદબાકી,ಕಡಿತ
મૂળમાં કપાત,ಮೂಲದಲ್ಲಿ ಕಡಿತ
પગારમાંથી કપાત,ಸಂಬಳದಿಂದ ಕಡಿತ
Deedણ,ಪತ್ರ
ગીરો -ખત,ಅಡಮಾನದ ಪತ್ರ
માનવામાં આવતી યુનિવર્સિટી,ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ
ઠપકો,ಅಪಹರಿಸು
વાસ્તવિક,ವಸ್ತುತಃ
પરાકાષ્ઠા,ಅಪಹರಣ
બદનામી,ಮಾನನಷ್ಟತೆ
ચૂક,ಗಡಿಬಿಡಿ
ચુકવણી કરનાર,ಕಾಲ್ಚೀಲ
ખામીયુક્ત,ದೋಷಯುಕ್ತ
બચાવ,ರಕ್ಷಣೆ
સંરક્ષણ સલાહ,ರಕ್ಷಣಾ ಸಲಹೆಗಾರ
સંરક્ષણ ઉત્પાદન,ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ
પ્રતિવાદી,ಪ್ರತಿವಾದಿ
વિલંબ કરવો,ಮುಂದೂಡಿಕೆ
વિલંબિત ખર્ચ,ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು
અવજ્ defા,ಧಿಕ್ಕಾರ
ક્ષતિ,ಕೊರತೆ
ખાધ બજેટ,ಕೊರತೆ ಬಜೆಟ್
વ્યાખ્યા કરવી,ವಿವರಿಸು
બદનામી કરવી,ಧಿಕ್ಕರಿಸು
અધોગતિ,ಅವನತಿ
પ્રમાણ,ಪದ
નિશ્ચય કરવો,ಕೈದಿಸು
વિલંબ,ವಿಳಂಬ
પ્રતિનિધિ,ನಿಯೋಗಿ
સોંપાયેલ સત્તાધિકારી,ನಿಯೋಜಿತ ಅಧಿಕಾರ
પ્રતિનિધિમંડળ,ನಿಯೋಗ
સત્તાઓનું પ્રતિનિધિમંડર,ಅಧಿಕಾರಗಳ ನಿಯೋಗ
કા delી નાખવું,ಅಳಿಸು
કા delી નાખવું તે,ಅಳಿಸುವುದು
જાણી જોઈને,ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ
વિચાર -વિમર્શ,ವಿವೇಚನೆ
દખલ,ಭವ್ಯತೆ
સીમત્તિ,ಗೋಪುರ
પહોંચાડવું,ತಲುಪಿಸು
ડિલિવરી,ವಿತರಣೆ
માંગ,ಬೇಡಿಕೆ
માંગ -નોંધ,ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ
સીમાંકન,ಗಡಸು
કમી-સરકારી,ಅರ್ಧಾಧಿಕಾರದ
લોકશાહી,ಪ್ರಜಾಪ್ರಭುತ್ವ
નિદર્શન,ಪ್ರದರ್ಶನ
વિપુલતા,ನಿಡೂ
દુરાગ્રહી,ತುತ್ತಾಗಿಸು
અસ્વીકાર,ನಿರಾಕರಣೆ
સંપ્રદાય,ಪಂಗಡ
નવેસર,ದಾವೆ
નામંજૂર કરવું,ನಿರಾಕರಿಸು
રવાના થવું,ಹೊರಟು ಹೋಗು
વિભાગ,ವಿಭಾಗ
વિભાગ સંબંધી,ಇಲಾಖೆಯ
ખાતાકીય કાર્યવાહી,ಇಲಾಖಾ ಕ್ರಿಯೆ
ખાતાકીય તપાસ,ಇಲಾಖಾ ವಿಚಾರಣೆ
વિભાગીય તપાસ,ಇಲಾಖಾ ತನಿಖೆ
વિભાગીય અનિયમિતતા,ಇಲಾಖೆಯ ಅಕ್ರಮ
વિભાગીય ગ્રંથાલય,ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ
ખાતાકીય બેદરકારી,ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ
ખાતાકીય પરવાનગી,ಇಲಾಖೆಯ ಅನುಮತಿ
વિભાગીય લાયકાત પરીક્ષા,ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
વિદાય,ನಿರ್ಗಮನ
પર આધારીત પ્રમાણપત્ર,ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ
આશ્રિત,ಅವಲಂಬಿತ
આશ્રિત બાળકોને,ಅವಲಂಬಿತ ಮಕ್ಕಳು
તંગ,ನಿಯೋಜಿಸು
શાપર,ದೊಡ್ಡ ವ್ಯಕ್ತಿ
દેશવટો,ಗಡೀಪಾರು
ચોકી કરવી,ಶೋಧಿಸು
થાપણ,ಠೇವಣಿ
ડિપો,ಡಿಪೊ
અવમૂલ્યન,ಸವಕಳಿ
હતાશ વર્ગ,ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ
વંચિત કરવું,ನೀಚಿಸು
પ્રતિનિધિમંડળ,ತತ್ತ್ವ
પ્રતિનિયુક્તિ ભથ્થું,ಕಪಾಟಿ ಭತ್ಯೆ
નાયબ,ಉಪ
નિકાલ કરેલું,ಪದದ
કર્તવ્યન,ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ
વિલંબ,ಸೋಗು
અપમાન,ಅವಹೇಳನ
અપમાનજનક,ಅಪಹರಣಕಾರಕ
અપમાનજનક નોંધ,ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ
વંશજ,ವಾಣಿಜ್ಯ
વર્ણન,ವಿವರಣೆ
લાયક,ಅರ್ಹ
આચાર,ವಿನ್ಯಾಸ
હોદ્દો,ಗೊತ್ತುಮಾಡು
હોદ્દો,ಹುದ್ದೆ
રવાનગી,ರವಾನಿಸು
રવાનગી નોંધ,ರವಾನೆ ಟಿಪ್ಪಣಿ
રવાનગી રજિસ્ટર,ರವಾನೆ
ગંતવ્ય,ತಲುಪುವ ದಾರಿ
નિરાધાર,ನಿರ್ದಯವಾಗಿ
વિગત,ವಿವರ
વિગતવાર,ವಿವರವಾದ
શોધી કાectવું,ಪತ್ತೆ ಮಾಡು
અટકાયત,ಬಂಧನ
અટકાયત,ಬಂಧನ
નિશ્ચય,ನಿರ್ಣಯ
વિસ્ફોટ,ತಡೆಯುವಿಕೆ
હાનિ,ಹಾನಿ
હાનિકારક,ಹಾನಿಕಾರಕ
અવમૂલ્યન,ಅಪಮೌಲ್ಯೀಕರಣ
બરછટ,ವಿನಯ
વિકાસ,ಅಭಿವೃದ್ಧಿ
વિચલિત થવું,ತಿರುಗು
સાધન,ಸಾಧನ
ભક્તિ,ಭಕ್ತಿ
નિદાન કરવું,ರೋಗ ನಿರ್ಣಯಿಸು
ચિત્ર,ರೇಖಾಚಿತ್ರ
ડાયરી,ಡೈರಿ
શરતી,ನಿರ್ದೇಶನ
મૃત્યુ ન,ಅಲ್ಲ
આહાર,ಆಹಾರ
પટા,ಜಿಗಿಲು
ગૌરવપૂર્ણ,ಘನತೆಯ
ગૌરવ,ಘನತೆ
ભિન્નતા,ವ್ಯಭಿಚಾರ
પાતળું,ಹಿಗ್ಗಿಸುವ
મૂંઝવણ,ಉಭಯಸಂಕಟ
મહેનતુ,ಪರಿಶ್ರಮದ
પરિમાણ,ಆಯಾಮ
ડિપ્લોમા,ಡಿಪ್ಲೋಮ
રાજનીતિ,ರಾಜತಾಂತ್ರಿಕತೆ
રાજનીતિની પ્રતિરક્ષા,ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ
સીધું કરવું,ನೇರ
સીધી હરીફાઈ,ನೇರ ಸ್ಪರ್ಧೆ
પ્રત્યક્ષ મુલાકાત,ನೇರ ಸಂದರ್ಶನ
દિશા,ನಾಜೂಕಾದ
ડિરેક્ટરી,ನಿರ್ದೇಶಕ
સીધી ભરતી,ನೇರ ನೇಮಕಾತಿ
નકારી કાallવું,ತಪ್ಪಿಸು
અપંગતા,ಅಂಗವೇಕ್ಷಣೀಯ
અપંગ વ્યક્તિ,ಅಂಗವಿಕಲ
અપંગ લાભ,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ
ગેરફાયદા,ಅನನುಕೂಲ
અસંમત થવું,ಒಪ್ಪಿಸು
અસ્વીકાર,ಅಂಗೀಕರಿಸದ
અસ્વીકાર,ಅಸಮ್ಮತಿ
આપત્તિ,ದುರಂತದ
આપત્તિનું સંચાલન,ವಿಪತ್ತು ನಿರ್ವಹಣೆ
વિખેરી નાખવું,ವಿಸರ್ಜಿಸು
વિતરણ,ವಿತರಣೆ
કા discી નાખવા,ತರಿಸು
રજા,ವಿಸರ್ಜನೆ
-નાગરી કાપલી,ವಿಸರ್ಜನೆ
શિસ્તબદ્ધ પગલાં,ಶಿಸ್ತು ಕ್ರಮ
શિસ્તબદ્ધ કાર્યપદ્ધતિ,ಶಿಸ್ತು ವಿಧಾನ
શિસ્ત,ಶಿಸ್ತು
રાજદ્રોહ,ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ
જાહેર કરવું,ಪ್ರಕಟಿಸು
અણબનાવ,ಅಸಮಾಧಾನ
અસંગત,ನಿಲ್ಲಿಸುವಿಕೆ
બંધ કરવું,ನಿಲ್ಲಿಸು
અસંગત,ಅಸಮಾಧಾನ
છૂટ,ರಿಯಾಯಿತಿ
શોધવું,ಪತ್ತೆ
અણીદાર,ಅಪಖ್ಯಾತಿ
અસંગતિ,ವ್ಯತ್ಯಾಸ
વિવેક,ವಿವೇಚನೆ
વિવેકાધીન,ವಿವೇಚನಾ ಅನುದಾನ
વિવેકાધિકાર,ವಿವೇಚನೆ ಶಕ್ತಿ
ભેદભાવ,ತಾರತಮ್ಯ
ચર્ચા,ಚರ್ಚೆ
અપ્રમાણિક,ವಂಚಕ
અપરાધ,ಅವಮರ್ಯಾದೆ
વિઘટન,ವಿಘಟನೆ
ઝૂંપડી,ಕೊರೆ
વિઘટન,ಸ್ಥಳಾಂತರಿಸುವುದು
બેભાન,ವಿಶ್ವಾಸದ್ರೋಹದ
નાબૂદ કરવું,ವಜಾಮಾಡಿಸು
બરતરફ,ವಜಾಮಾಡುವುದು
રોકી કાર્યવાહી,ವಜಾಮಾಡುವ ವಿಧಾನ
અનાદર કરવો,ಸೇರಿಸು
અવ્યવસ્થા,ಅಣಿಕೆ
ગોટાળો,ಅಸ್ವಸ್ಥಗೊಳಿಸು
તફાવત,ಅಸಮಾನತೆಗೆ
રવાનગી અનુભાગ,ರವಾನೆ ವಿಭಾಗ
વિઘટનક્ષમ,ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ
વિખેરી નાખવું,ಹರಡು
અપશુકવિક,ಸ್ಥಳಾಂತರಗೊಂಡ
પ્રદર્શન,ಪ್ರದರ್ಶನ
નારાજી,ಅಸಮಾಧಾನ
નિકાલ,ವಿಲೇವಾರಿ
નિકાલ,ವಿಲೇವಾರಿ
સ્વભાવ,ಇನಚಾತುರ್ಯ
નિકાલ,ಹೊರಹೊಮ್ಮಿಸು
વિવાદ,ವಿವಾದಿಸು
ગેરલાયકાત,ಅನರ್ಹತೆ
ઉપેક્ષા,ಕಡೆಗಣಿಸು
ભંગાણ,ಅಡ್ಡಿ
અસંતોષ,ಅಸಮಾಧಾನ
જુલમ કરવું,ಭಿನ್ನಾಭಿಪ್ರಾಯ
વિધ્વંસ,ಅಪಚಾರ ಮಾಡು
વિખેરી નાખવું,ವಿಘಟಿಸು
વિચ્છેદ,ವಿಸರ್ಜನೆ
વિસર્જન કરવું,ವಿಸರ್ಜಿಸು
અંતર શિક્ષણ,ದೂರ ಶಿಕ್ಷಣ
નિસ્યંદન,ಬಂಡಿಲೆ ಮಾಡುವವಳು
અલગ,ವಿಶಿಷ್ಟ
ભેદ પાડવો,ಪ್ರತ್ಯೇಕಿಸು
વિકૃતિ,ಅಸ್ಪಷ್ಟತೆ
તક,ಯಾತನೆ
વહેચણી,ವಿತರಣೆ ಮಾಡು
વિતરણ,ವಿತರಣೆ
જિલ્લો,ಜಿಲ್ಲೆ
જિલ્લા કેન્દ્ર,ಜಿಲ್ಲಾ ಕೇಂದ್ರ
ખલેલ,ಅಡ್ಡಿ
બેવકૂફ,ನಲಿದಾರ
માર્ગાન્તર,ತಿರುವು
ડિવિડન્ડ,ಲಾಭ
ભાગ,ವಿಭಾಗ
છૂટાછેડા,ವಿಚ್ or ೇದನ
ડોકેટ,ಕಪ್ಪೆ
ડોક્ટર,ವೈದ್ಯ
દસ્તાવેજ,ದಾಖಲೆಗಳು
દસ્તાવેજી પુરાવો,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
દસ્તાવેજીકરણ,ದಸ್ತಾವತಿ
વસાહત,ನಿವಾಸ
વસવાટી પ્રમાણપત્ર,ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ
પ્રભુત્વપૂર્ણ,ಪ್ರಬಲ
દાન,ದಾನ
ડોળ,ತಿಕ್ಕಲ
શંકાસ્પદ,ಅನುಮಾನಾಸ್ಪದ
કબૂતર,ಪಾರಿವಾಳ
ગાળો,ಕೆಳಗಡೆ
મુસદ્દો,ಕರಡು
મુસદ્દો,ಕರಡು ಪ್ರತ್ಯುತ್ತರ
સખત માપ,ತೀವ್ರವಾದ ಅಳತೆ
ખેંચાણ,ಸೆರೆ
દોરડું,ಡ್ರಾಯರ್
ચિત્ર,ಚಿತ್ರ
દુકાળ,ಬರಗಾಲ
ભાંગી બ promotionતી,ಶುಷ್ಕ ಪ್ರಚಾರ
બેવડી ખર્ચ,ಉಭಯಪಥ
દ્વિ નાગરિકતા,ದ್ವಿ ಪೌರತ್ವ
યોગ્ય,ಕಾರಣವಾದ
કારણે ખંત,ಸರಿಯಾದ ಪರಿಶ್ರಮ
લેણું,ಬಾಕಿ
યથાર્થ,ಸರಿಯಾಗಿ
નકલ કરવી,ನಕಲು
સમયગાળો,ಅವಧಿ
બળજબરી,ಬಿದ್ದು
ફરજ,ಕರ್ತವ್ಯ
ફરજિયાત ભથ્થું,ಕರ್ತವ್ಯ ಭತ್ಯೆ
ફરજ -ચાર્ટ,ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ
ફરજની રજા,ಕರ್ತವ್ಯ ರಜೆ
ફરજ -ખંડ,ಕರ್ತವ್ಯ ಕೊಠಡಿ
મરણ,ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ
ગતિશાસ્ત્ર,ಚಲನಶಾಸ್ತ್ರ
નિર્ધારિત કરવું,ಮೊಣಕಾಲ
મળેલ રજા,ಗಳಿಸಿದ ರಜೆ
કમાણી,ಗಳಿಕೆ
પર્યાવરણમિત્ર એવી,ಪರಿಸರ ಸ್ನೇಹಿ
પરિસ્થિતિવિજ્ologyાન,ಪರಿಸರ ವಿಜ್ಞಾನ
આર્થિક,ಆರ್ಥಿಕ
આર્થિક શોષણ,ಆರ್ಥಿಕ ಶೋಷಣೆ
અર્થતંત્ર,ಆರ್ಥಿಕತೆ
ઈકોનોમી વર્ગ,ಆರ್ಥಿಕ ವರ್ಗ
સંપાદન,ಸಂಪಾದನೆ
આવૃત્તિ,ಆವೃತ್ತಿ
સંપાદકીય,ಸಂಪಾದಕೀಯ
શિક્ષણ,ಶಿಕ್ಷಣ
શૈક્ષણિક કારકિર્દી,ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ
શૈક્ષણિક સંસ્થા,ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ
શૈક્ષણિક લાયકાત,ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ
અસર,ಪರಿಣಾಮ
યોગ્ય,ಪರಿಣಾಮಕಾರಿ
અસરકારક તારીખ,ಹಿತ
અસુપ્રતિરોધ,ಪರಿಣಾಮ
કાર્યપ્રધાન,ಕಾರ್ಯಕಾರಿತ್ವ
કાર્યક્ષમતા,ಅಖಂಡತೆ
કાર્યદક્ષ,ದಕ್ಷ
હદ,ಹೊರಹಾಕುವಿಕೆ
વિસ્તૃત,ವಿಸ್ತಾರವಾದ
સમય,ತಪ್ಪಿಹೋಗು
ચૂંટાયેલા પ્રતિનિધિ,ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ
ચૂંટણી,ಚುನಾವಣೆ
મતદાર કોલેજ,ಚುನಾವಣಾ ಕಾಲೇಜು
મતદાર,ಮತದಾರಿಕೆ
વીજળીકરણ,ವಿದ್ಯುದೀಕರಣ
